game,2013,4,20130930,201309300nor,mia,"Miami Dolphins",17,nor,"New Orleans Saints",38
player,201309300nor,nor,CadeTr00,off_pct,0%,,,,,
player,201309300nor,nor,CadeTr00,defense,0,,,,,
player,201309300nor,nor,CadeTr00,def_pct,0%,,,,,
player,201309300nor,nor,CadeTr00,special_teams,10,,,,,
player,201309300nor,nor,CadeTr00,st_pct,36%,,,,,
player,201309300nor,nor,DresJu20,pos,LS,,,,,
player,201309300nor,nor,DresJu20,offense,0,,,,,
player,201309300nor,nor,DresJu20,off_pct,0%,,,,,
player,201309300nor,nor,DresJu20,defense,0,,,,,
player,201309300nor,nor,DresJu20,def_pct,0%,,,,,
player,201309300nor,nor,DresJu20,special_teams,10,,,,,
player,201309300nor,nor,DresJu20,st_pct,36%,,,,,
player,201309300nor,nor,MorsTh00,pos,P,,,,,
player,201309300nor,nor,MorsTh00,offense,0,,,,,
player,201309300nor,nor,MorsTh00,off_pct,0%,,,,,
player,201309300nor,nor,MorsTh00,defense,0,,,,,
player,201309300nor,nor,MorsTh00,def_pct,0%,,,,,
player,201309300nor,nor,MorsTh00,special_teams,10,,,,,
player,201309300nor,nor,MorsTh00,st_pct,36%,,,,,
player,201309300nor,nor,McCoLu00,pos,QB,,,,,
player,201309300nor,nor,McCoLu00,offense,0,,,,,
player,201309300nor,nor,McCoLu00,off_pct,0%,,,,,
player,201309300nor,nor,McCoLu00,defense,0,,,,,
player,201309300nor,nor,McCoLu00,def_pct,0%,,,,,
player,201309300nor,nor,McCoLu00,special_teams,7,,,,,
player,201309300nor,nor,McCoLu00,st_pct,25%,,,,,
player,201309300nor,nor,HartGa00,pos,K,,,,,
player,201309300nor,nor,HartGa00,offense,0,,,,,
player,201309300nor,nor,HartGa00,off_pct,0%,,,,,
player,201309300nor,nor,HartGa00,defense,0,,,,,
player,201309300nor,nor,HartGa00,def_pct,0%,,,,,
player,201309300nor,nor,HartGa00,special_teams,7,,,,,
player,201309300nor,nor,HartGa00,st_pct,25%,,,,,
player,201309300nor,nor,RichJa99,pos,LB,,,,,
player,201309300nor,nor,RichJa99,offense,0,,,,,
player,201309300nor,nor,RichJa99,off_pct,0%,,,,,
player,201309300nor,nor,RichJa99,defense,0,,,,,
player,201309300nor,nor,RichJa99,def_pct,0%,,,,,
player,201309300nor,nor,RichJa99,special_teams,6,,,,,
player,201309300nor,nor,RichJa99,st_pct,21%,,,,,
player,201309300nor,mia,JerrJo20,pos,G,,,,,
player,201309300nor,mia,JerrJo20,offense,60,,,,,
player,201309300nor,mia,JerrJo20,off_pct,100%,,,,,
player,201309300nor,mia,JerrJo20,defense,0,,,,,
player,201309300nor,mia,JerrJo20,def_pct,0%,,,,,
player,201309300nor,mia,JerrJo20,special_teams,3,,,,,
player,201309300nor,mia,JerrJo20,st_pct,11%,,,,,
player,201309300nor,mia,ClabTy20,pos,T,,,,,
player,201309300nor,mia,ClabTy20,offense,60,,,,,
player,201309300nor,mia,ClabTy20,off_pct,100%,,,,,
player,201309300nor,mia,ClabTy20,defense,0,,,,,
player,201309300nor,mia,ClabTy20,def_pct,0%,,,,,
player,201309300nor,mia,ClabTy20,special_teams,3,,,,,
player,201309300nor,mia,ClabTy20,st_pct,11%,,,,,
player,201309300nor,mia,MartJo01,pos,T,,,,,
player,201309300nor,mia,MartJo01,offense,60,,,,,
player,201309300nor,mia,MartJo01,off_pct,100%,,,,,
player,201309300nor,mia,MartJo01,defense,0,,,,,
player,201309300nor,mia,MartJo01,def_pct,0%,,,,,
player,201309300nor,mia,MartJo01,special_teams,3,,,,,
player,201309300nor,mia,MartJo01,st_pct,11%,,,,,
player,201309300nor,mia,IncoRi20,pos,G,,,,,
player,201309300nor,mia,IncoRi20,offense,60,,,,,
player,201309300nor,mia,IncoRi20,off_pct,100%,,,,,
player,201309300nor,mia,IncoRi20,defense,0,,,,,
player,201309300nor,mia,IncoRi20,def_pct,0%,,,,,
player,201309300nor,mia,IncoRi20,special_teams,3,,,,,
player,201309300nor,mia,IncoRi20,st_pct,11%,,,,,
player,201309300nor,mia,TannRy00,pos,QB,,,,,
player,201309300nor,mia,TannRy00,offense,60,,,,,
player,201309300nor,mia,TannRy00,off_pct,100%,,,,,
player,201309300nor,mia,TannRy00,defense,0,,,,,
player,201309300nor,mia,TannRy00,def_pct,0%,,,,,
player,201309300nor,mia,TannRy00,special_teams,0,,,,,
player,201309300nor,mia,TannRy00,st_pct,0%,,,,,
player,201309300nor,mia,WallMi00,pos,WR,,,,,
player,201309300nor,mia,WallMi00,offense,59,,,,,
player,201309300nor,mia,WallMi00,off_pct,98%,,,,,
player,201309300nor,mia,WallMi00,defense,0,,,,,
player,201309300nor,mia,WallMi00,def_pct,0%,,,,,
player,201309300nor,mia,WallMi00,special_teams,0,,,,,
player,201309300nor,mia,WallMi00,st_pct,0%,,,,,
player,201309300nor,mia,PounMi00,pos,C,,,,,
player,201309300nor,mia,PounMi00,offense,59,,,,,
player,201309300nor,mia,PounMi00,off_pct,98%,,,,,
player,201309300nor,mia,PounMi00,defense,0,,,,,
player,201309300nor,mia,PounMi00,def_pct,0%,,,,,
player,201309300nor,mia,PounMi00,special_teams,0,,,,,
player,201309300nor,mia,PounMi00,st_pct,0%,,,,,
player,201309300nor,mia,HartBr00,pos,WR,,,,,
player,201309300nor,mia,HartBr00,offense,57,,,,,
player,201309300nor,mia,HartBr00,off_pct,95%,,,,,
player,201309300nor,mia,HartBr00,defense,0,,,,,
player,201309300nor,mia,HartBr00,def_pct,0%,,,,,
player,201309300nor,mia,HartBr00,special_teams,0,,,,,
player,201309300nor,mia,HartBr00,st_pct,0%,,,,,
player,201309300nor,mia,ClayCh00,pos,TE,,,,,
player,201309300nor,mia,ClayCh00,offense,50,,,,,
player,201309300nor,mia,ClayCh00,off_pct,83%,,,,,
player,201309300nor,mia,ClayCh00,defense,0,,,,,
player,201309300nor,mia,ClayCh00,def_pct,0%,,,,,
player,201309300nor,mia,ClayCh00,special_teams,2,,,,,
player,201309300nor,mia,ClayCh00,st_pct,7%,,,,,
player,201309300nor,mia,GibsBr00,pos,WR,,,,,
player,201309300nor,mia,GibsBr00,offense,49,,,,,
player,201309300nor,mia,GibsBr00,off_pct,82%,,,,,
player,201309300nor,mia,GibsBr00,defense,0,,,,,
player,201309300nor,mia,GibsBr00,def_pct,0%,,,,,
player,201309300nor,mia,GibsBr00,special_teams,0,,,,,
player,201309300nor,mia,GibsBr00,st_pct,0%,,,,,
player,201309300nor,mia,MillLa01,pos,RB,,,,,
player,201309300nor,mia,MillLa01,offense,34,,,,,
player,201309300nor,mia,MillLa01,off_pct,57%,,,,,
player,201309300nor,mia,MillLa01,defense,0,,,,,
player,201309300nor,mia,MillLa01,def_pct,0%,,,,,
player,201309300nor,mia,MillLa01,special_teams,0,,,,,
player,201309300nor,mia,MillLa01,st_pct,0%,,,,,
player,201309300nor,mia,ThomDa03,pos,RB,,,,,
player,201309300nor,mia,ThomDa03,offense,19,,,,,
player,201309300nor,mia,ThomDa03,off_pct,32%,,,,,
player,201309300nor,mia,ThomDa03,defense,0,,,,,
player,201309300nor,mia,ThomDa03,def_pct,0%,,,,,
player,201309300nor,mia,ThomDa03,special_teams,4,,,,,
player,201309300nor,mia,ThomDa03,st_pct,14%,,,,,
player,201309300nor,mia,MattRi00,pos,WR,,,,,
player,201309300nor,mia,MattRi00,offense,11,,,,,
player,201309300nor,mia,MattRi00,off_pct,18%,,,,,
player,201309300nor,mia,MattRi00,defense,0,,,,,
player,201309300nor,mia,MattRi00,def_pct,0%,,,,,
player,201309300nor,mia,MattRi00,special_teams,14,,,,,
player,201309300nor,mia,MattRi00,st_pct,50%,,,,,
player,201309300nor,mia,SimsDi00,pos,TE,,,,,
player,201309300nor,mia,SimsDi00,offense,7,,,,,
player,201309300nor,mia,SimsDi00,off_pct,12%,,,,,
player,201309300nor,mia,SimsDi00,defense,0,,,,,
player,201309300nor,mia,SimsDi00,def_pct,0%,,,,,
player,201309300nor,mia,SimsDi00,special_teams,0,,,,,
player,201309300nor,mia,SimsDi00,st_pct,0%,,,,,
player,201309300nor,mia,EgneMi00,pos,TE,,,,,
player,201309300nor,mia,EgneMi00,offense,6,,,,,
player,201309300nor,mia,EgneMi00,off_pct,10%,,,,,
player,201309300nor,mia,EgneMi00,defense,0,,,,,
player,201309300nor,mia,EgneMi00,def_pct,0%,,,,,
player,201309300nor,mia,EgneMi00,special_teams,0,,,,,
player,201309300nor,mia,EgneMi00,st_pct,0%,,,,,
player,201309300nor,mia,ClutTy00,pos,FB,,,,,
player,201309300nor,mia,ClutTy00,offense,4,,,,,
player,201309300nor,mia,ClutTy00,off_pct,7%,,,,,
player,201309300nor,mia,ClutTy00,defense,0,,,,,
player,201309300nor,mia,ClutTy00,def_pct,0%,,,,,
player,201309300nor,mia,ClutTy00,special_teams,7,,,,,
player,201309300nor,mia,ClutTy00,st_pct,25%,,,,,
player,201309300nor,mia,ThigMa00,pos,RB,,,,,
player,201309300nor,mia,ThigMa00,offense,3,,,,,
player,201309300nor,mia,ThigMa00,off_pct,5%,,,,,
player,201309300nor,mia,ThigMa00,defense,0,,,,,
player,201309300nor,mia,ThigMa00,def_pct,0%,,,,,
player,201309300nor,mia,ThigMa00,special_teams,10,,,,,
player,201309300nor,mia,ThigMa00,st_pct,36%,,,,,
player,201309300nor,mia,GarnNa20,pos,T,,,,,
player,201309300nor,mia,GarnNa20,offense,2,,,,,
player,201309300nor,mia,GarnNa20,off_pct,3%,,,,,
player,201309300nor,mia,GarnNa20,defense,0,,,,,
player,201309300nor,mia,GarnNa20,def_pct,0%,,,,,
player,201309300nor,mia,GarnNa20,special_teams,10,,,,,
player,201309300nor,mia,GarnNa20,st_pct,36%,,,,,
player,201309300nor,mia,VernOl00,pos,DE,,,,,
player,201309300nor,mia,VernOl00,offense,0,,,,,
player,201309300nor,mia,VernOl00,off_pct,0%,,,,,
player,201309300nor,mia,VernOl00,defense,67,,,,,
player,201309300nor,mia,VernOl00,def_pct,100%,,,,,
player,201309300nor,mia,VernOl00,special_teams,7,,,,,
player,201309300nor,mia,VernOl00,st_pct,25%,,,,,
player,201309300nor,mia,JoneRe99,pos,FS,,,,,
player,201309300nor,mia,JoneRe99,offense,0,,,,,
player,201309300nor,mia,JoneRe99,off_pct,0%,,,,,
player,201309300nor,mia,JoneRe99,defense,67,,,,,
player,201309300nor,mia,JoneRe99,def_pct,100%,,,,,
player,201309300nor,mia,JoneRe99,special_teams,4,,,,,
player,201309300nor,mia,JoneRe99,st_pct,14%,,,,,
player,201309300nor,mia,GrimBr20,pos,CB,,,,,
player,201309300nor,mia,GrimBr20,offense,0,,,,,
player,201309300nor,mia,GrimBr20,off_pct,0%,,,,,
player,201309300nor,mia,GrimBr20,defense,67,,,,,
player,201309300nor,mia,GrimBr20,def_pct,100%,,,,,
player,201309300nor,mia,GrimBr20,special_teams,4,,,,,
player,201309300nor,mia,GrimBr20,st_pct,14%,,,,,
player,201309300nor,mia,ElleDa99,pos,LB,,,,,
player,201309300nor,mia,ElleDa99,offense,0,,,,,
player,201309300nor,mia,ElleDa99,off_pct,0%,,,,,
player,201309300nor,mia,ElleDa99,defense,67,,,,,
player,201309300nor,mia,ElleDa99,def_pct,100%,,,,,
player,201309300nor,mia,ElleDa99,special_teams,0,,,,,
player,201309300nor,mia,ElleDa99,st_pct,0%,,,,,
player,201309300nor,mia,ClemCh97,pos,FS,,,,,
player,201309300nor,mia,ClemCh97,offense,0,,,,,
player,201309300nor,mia,ClemCh97,off_pct,0%,,,,,
player,201309300nor,mia,ClemCh97,defense,65,,,,,
player,201309300nor,mia,ClemCh97,def_pct,97%,,,,,
player,201309300nor,mia,ClemCh97,special_teams,11,,,,,
player,201309300nor,mia,ClemCh97,st_pct,39%,,,,,
player,201309300nor,mia,WheePh99,pos,LB,,,,,
player,201309300nor,mia,WheePh99,offense,0,,,,,
player,201309300nor,mia,WheePh99,off_pct,0%,,,,,
player,201309300nor,mia,WheePh99,defense,58,,,,,
player,201309300nor,mia,WheePh99,def_pct,87%,,,,,
player,201309300nor,mia,WheePh99,special_teams,0,,,,,
player,201309300nor,mia,WheePh99,st_pct,0%,,,,,
player,201309300nor,mia,ShelDe00,pos,DE,,,,,
player,201309300nor,mia,ShelDe00,offense,0,,,,,
player,201309300nor,mia,ShelDe00,off_pct,0%,,,,,
player,201309300nor,mia,ShelDe00,defense,49,,,,,
player,201309300nor,mia,ShelDe00,def_pct,73%,,,,,
player,201309300nor,mia,ShelDe00,special_teams,10,,,,,
player,201309300nor,mia,ShelDe00,st_pct,36%,,,,,
player,201309300nor,mia,OdriJa99,pos,DT,,,,,
player,201309300nor,mia,OdriJa99,offense,0,,,,,
player,201309300nor,mia,OdriJa99,off_pct,0%,,,,,
player,201309300nor,mia,OdriJa99,defense,44,,,,,
player,201309300nor,mia,OdriJa99,def_pct,66%,,,,,
player,201309300nor,mia,OdriJa99,special_teams,7,,,,,
player,201309300nor,mia,OdriJa99,st_pct,25%,,,,,
player,201309300nor,mia,CarrNo00,pos,CB,,,,,
player,201309300nor,mia,CarrNo00,offense,0,,,,,
player,201309300nor,mia,CarrNo00,off_pct,0%,,,,,
player,201309300nor,mia,CarrNo00,defense,44,,,,,
player,201309300nor,mia,CarrNo00,def_pct,66%,,,,,
player,201309300nor,mia,CarrNo00,special_teams,4,,,,,
player,201309300nor,mia,CarrNo00,st_pct,14%,,,,,
player,201309300nor,mia,StarRa20,pos,DT,,,,,
player,201309300nor,mia,StarRa20,offense,0,,,,,
player,201309300nor,mia,StarRa20,off_pct,0%,,,,,
player,201309300nor,mia,StarRa20,defense,42,,,,,
player,201309300nor,mia,StarRa20,def_pct,63%,,,,,
player,201309300nor,mia,StarRa20,special_teams,7,,,,,
player,201309300nor,mia,StarRa20,st_pct,25%,,,,,
player,201309300nor,mia,WilsJi00,pos,FS,,,,,
player,201309300nor,mia,WilsJi00,offense,0,,,,,
player,201309300nor,mia,WilsJi00,off_pct,0%,,,,,
player,201309300nor,mia,WilsJi00,defense,37,,,,,
player,201309300nor,mia,WilsJi00,def_pct,55%,,,,,
player,201309300nor,mia,WilsJi00,special_teams,21,,,,,
player,201309300nor,mia,WilsJi00,st_pct,75%,,,,,
player,201309300nor,mia,TaylJa01,pos,CB,,,,,
player,201309300nor,mia,TaylJa01,offense,0,,,,,
player,201309300nor,mia,TaylJa01,off_pct,0%,,,,,
player,201309300nor,mia,TaylJa01,defense,26,,,,,
player,201309300nor,mia,TaylJa01,def_pct,39%,,,,,
player,201309300nor,mia,TaylJa01,special_teams,5,,,,,
player,201309300nor,mia,TaylJa01,st_pct,18%,,,,,
player,201309300nor,mia,MisiKo99,pos,LB,,,,,
player,201309300nor,mia,MisiKo99,offense,0,,,,,
player,201309300nor,mia,MisiKo99,off_pct,0%,,,,,
player,201309300nor,mia,MisiKo99,defense,22,,,,,
player,201309300nor,mia,MisiKo99,def_pct,33%,,,,,
player,201309300nor,mia,MisiKo99,special_teams,2,,,,,
player,201309300nor,mia,MisiKo99,st_pct,7%,,,,,
player,201309300nor,mia,SoliPa99,pos,DT,,,,,
player,201309300nor,mia,SoliPa99,offense,0,,,,,
player,201309300nor,mia,SoliPa99,off_pct,0%,,,,,
player,201309300nor,mia,SoliPa99,defense,22,,,,,
player,201309300nor,mia,SoliPa99,def_pct,33%,,,,,
player,201309300nor,mia,SoliPa99,special_teams,0,,,,,
player,201309300nor,mia,SoliPa99,st_pct,0%,,,,,
player,201309300nor,mia,JordDi00,pos,DE,,,,,
player,201309300nor,mia,JordDi00,offense,0,,,,,
player,201309300nor,mia,JordDi00,off_pct,0%,,,,,
player,201309300nor,mia,JordDi00,defense,21,,,,,
player,201309300nor,mia,JordDi00,def_pct,31%,,,,,
player,201309300nor,mia,JordDi00,special_teams,20,,,,,
player,201309300nor,mia,JordDi00,st_pct,71%,,,,,
player,201309300nor,mia,AustMa00,pos,DT,,,,,
player,201309300nor,mia,AustMa00,offense,0,,,,,
player,201309300nor,mia,AustMa00,off_pct,0%,,,,,
player,201309300nor,mia,AustMa00,defense,17,,,,,
player,201309300nor,mia,AustMa00,def_pct,25%,,,,,
player,201309300nor,mia,AustMa00,special_teams,7,,,,,
player,201309300nor,mia,AustMa00,st_pct,25%,,,,,
player,201309300nor,mia,TrusJa99,pos,LB,,,,,
player,201309300nor,mia,TrusJa99,offense,0,,,,,
player,201309300nor,mia,TrusJa99,off_pct,0%,,,,,
player,201309300nor,mia,TrusJa99,defense,15,,,,,
player,201309300nor,mia,TrusJa99,def_pct,22%,,,,,
player,201309300nor,mia,TrusJa99,special_teams,28,,,,,
player,201309300nor,mia,TrusJa99,st_pct,100%,,,,,
player,201309300nor,mia,JenkJe00,pos,LB,,,,,
player,201309300nor,mia,JenkJe00,offense,0,,,,,
player,201309300nor,mia,JenkJe00,off_pct,0%,,,,,
player,201309300nor,mia,JenkJe00,defense,7,,,,,
player,201309300nor,mia,JenkJe00,def_pct,10%,,,,,
player,201309300nor,mia,JenkJe00,special_teams,25,,,,,
player,201309300nor,mia,JenkJe00,st_pct,89%,,,,,
player,201309300nor,mia,StanR.00,pos,CB,,,,,
player,201309300nor,mia,StanR.00,offense,0,,,,,
player,201309300nor,mia,StanR.00,off_pct,0%,,,,,
player,201309300nor,mia,StanR.00,defense,0,,,,,
player,201309300nor,mia,StanR.00,def_pct,0%,,,,,
player,201309300nor,mia,StanR.00,special_teams,18,,,,,
player,201309300nor,mia,StanR.00,st_pct,64%,,,,,
player,201309300nor,mia,FreeJo01,pos,LB,,,,,
player,201309300nor,mia,FreeJo01,offense,0,,,,,
player,201309300nor,mia,FreeJo01,off_pct,0%,,,,,
player,201309300nor,mia,FreeJo01,defense,0,,,,,
player,201309300nor,mia,FreeJo01,def_pct,0%,,,,,
player,201309300nor,mia,FreeJo01,special_teams,18,,,,,
player,201309300nor,mia,FreeJo01,st_pct,64%,,,,,
player,201309300nor,mia,JoneDo02,pos,FS,,,,,
player,201309300nor,mia,JoneDo02,offense,0,,,,,
player,201309300nor,mia,JoneDo02,off_pct,0%,,,,,
player,201309300nor,mia,JoneDo02,defense,0,,,,,
player,201309300nor,mia,JoneDo02,def_pct,0%,,,,,
player,201309300nor,mia,JoneDo02,special_teams,18,,,,,
player,201309300nor,mia,JoneDo02,st_pct,64%,,,,,
player,201309300nor,mia,YeatWi00,pos,T,,,,,
player,201309300nor,mia,YeatWi00,offense,0,,,,,
player,201309300nor,mia,YeatWi00,off_pct,0%,,,,,
player,201309300nor,mia,YeatWi00,defense,0,,,,,
player,201309300nor,mia,YeatWi00,def_pct,0%,,,,,
player,201309300nor,mia,YeatWi00,special_teams,10,,,,,
player,201309300nor,mia,YeatWi00,st_pct,36%,,,,,
player,201309300nor,mia,FielBr20,pos,P,,,,,
player,201309300nor,mia,FielBr20,offense,0,,,,,
player,201309300nor,mia,FielBr20,off_pct,0%,,,,,
player,201309300nor,mia,FielBr20,defense,0,,,,,
player,201309300nor,mia,FielBr20,def_pct,0%,,,,,
player,201309300nor,mia,FielBr20,special_teams,7,,,,,
player,201309300nor,mia,FielBr20,st_pct,25%,,,,,
player,201309300nor,mia,DennJo20,pos,LS,,,,,
player,201309300nor,mia,DennJo20,offense,0,,,,,
player,201309300nor,mia,DennJo20,off_pct,0%,,,,,
player,201309300nor,mia,DennJo20,defense,0,,,,,
player,201309300nor,mia,DennJo20,def_pct,0%,,,,,
player,201309300nor,mia,DennJo20,special_teams,7,,,,,
player,201309300nor,mia,DennJo20,st_pct,25%,,,,,
player,201309300nor,mia,SturCa00,pos,K,,,,,
player,201309300nor,mia,SturCa00,offense,0,,,,,
player,201309300nor,mia,SturCa00,off_pct,0%,,,,,
player,201309300nor,mia,SturCa00,defense,0,,,,,
player,201309300nor,mia,SturCa00,def_pct,0%,,,,,
player,201309300nor,mia,SturCa00,special_teams,7,,,,,
player,201309300nor,mia,SturCa00,st_pct,25%,,,,,
player,201309300nor,mia,KaddJo00,pos,LB,,,,,
player,201309300nor,mia,KaddJo00,offense,0,,,,,
player,201309300nor,mia,KaddJo00,off_pct,0%,,,,,
player,201309300nor,mia,KaddJo00,defense,0,,,,,
player,201309300nor,mia,KaddJo00,def_pct,0%,,,,,
player,201309300nor,mia,KaddJo00,special_teams,1,,,,,
player,201309300nor,mia,KaddJo00,st_pct,4%,,,,,
player,201309300nor,mia,McCrKe00,pos,FS,,,,,
player,201309300nor,mia,McCrKe00,offense,0,,,,,
player,201309300nor,mia,McCrKe00,off_pct,0%,,,,,
player,201309300nor,mia,McCrKe00,defense,0,,,,,
player,201309300nor,mia,McCrKe00,def_pct,0%,,,,,
player,201309300nor,mia,McCrKe00,special_teams,1,,,,,
player,201309300nor,mia,McCrKe00,st_pct,4%,,,,,
