game,2013,8,20131027,201310270crd,atl,"Atlanta Falcons",13,crd,"Arizona Cardinals",27
player,201310270crd,atl,PeteCo00,def_int_td,0,,,,,
player,201310270crd,atl,PeteCo00,def_int_long,0,,,,,
player,201310270crd,atl,PeteCo00,pass_defended,0,,,,,
player,201310270crd,atl,PeteCo00,sacks,1.0,,,,,
player,201310270crd,atl,PeteCo00,tackles_combined,3,,,,,
player,201310270crd,atl,PeteCo00,tackles_solo,3,,,,,
player,201310270crd,atl,PeteCo00,tackles_assists,0,,,,,
player,201310270crd,atl,PeteCo00,tackles_loss,1,,,,,
player,201310270crd,atl,PeteCo00,qb_hits,1,,,,,
player,201310270crd,atl,PeteCo00,fumbles_rec,0,,,,,
player,201310270crd,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201310270crd,atl,PeteCo00,fumbles_forced,0,,,,,
player,201310270crd,atl,BartJo01,def_int,0,,,,,
player,201310270crd,atl,BartJo01,def_int_yds,0,,,,,
player,201310270crd,atl,BartJo01,def_int_td,0,,,,,
player,201310270crd,atl,BartJo01,def_int_long,0,,,,,
player,201310270crd,atl,BartJo01,pass_defended,0,,,,,
player,201310270crd,atl,BartJo01,sacks,0.5,,,,,
player,201310270crd,atl,BartJo01,tackles_combined,5,,,,,
player,201310270crd,atl,BartJo01,tackles_solo,4,,,,,
player,201310270crd,atl,BartJo01,tackles_assists,1,,,,,
player,201310270crd,atl,BartJo01,tackles_loss,0,,,,,
player,201310270crd,atl,BartJo01,qb_hits,1,,,,,
player,201310270crd,atl,BartJo01,fumbles_rec,0,,,,,
player,201310270crd,atl,BartJo01,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,BartJo01,fumbles_rec_td,0,,,,,
player,201310270crd,atl,BartJo01,fumbles_forced,0,,,,,
player,201310270crd,atl,JerrPe99,def_int,0,,,,,
player,201310270crd,atl,JerrPe99,def_int_yds,0,,,,,
player,201310270crd,atl,JerrPe99,def_int_td,0,,,,,
player,201310270crd,atl,JerrPe99,def_int_long,0,,,,,
player,201310270crd,atl,JerrPe99,pass_defended,0,,,,,
player,201310270crd,atl,JerrPe99,sacks,0.5,,,,,
player,201310270crd,atl,JerrPe99,tackles_combined,1,,,,,
player,201310270crd,atl,JerrPe99,tackles_solo,0,,,,,
player,201310270crd,atl,JerrPe99,tackles_assists,1,,,,,
player,201310270crd,atl,JerrPe99,tackles_loss,0,,,,,
player,201310270crd,atl,JerrPe99,qb_hits,1,,,,,
player,201310270crd,atl,JerrPe99,fumbles_rec,0,,,,,
player,201310270crd,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201310270crd,atl,JerrPe99,fumbles_forced,0,,,,,
player,201310270crd,atl,WorrPa00,def_int,0,,,,,
player,201310270crd,atl,WorrPa00,def_int_yds,0,,,,,
player,201310270crd,atl,WorrPa00,def_int_td,0,,,,,
player,201310270crd,atl,WorrPa00,def_int_long,0,,,,,
player,201310270crd,atl,WorrPa00,pass_defended,0,,,,,
player,201310270crd,atl,WorrPa00,sacks,0.0,,,,,
player,201310270crd,atl,WorrPa00,tackles_combined,6,,,,,
player,201310270crd,atl,WorrPa00,tackles_solo,6,,,,,
player,201310270crd,atl,WorrPa00,tackles_assists,0,,,,,
player,201310270crd,atl,WorrPa00,tackles_loss,0,,,,,
player,201310270crd,atl,WorrPa00,qb_hits,0,,,,,
player,201310270crd,atl,WorrPa00,fumbles_rec,0,,,,,
player,201310270crd,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201310270crd,atl,WorrPa00,fumbles_forced,0,,,,,
player,201310270crd,atl,TrufDe00,def_int,0,,,,,
player,201310270crd,atl,TrufDe00,def_int_yds,0,,,,,
player,201310270crd,atl,TrufDe00,def_int_td,0,,,,,
player,201310270crd,atl,TrufDe00,def_int_long,0,,,,,
player,201310270crd,atl,TrufDe00,pass_defended,1,,,,,
player,201310270crd,atl,TrufDe00,sacks,0.0,,,,,
player,201310270crd,atl,TrufDe00,tackles_combined,4,,,,,
player,201310270crd,atl,TrufDe00,tackles_solo,3,,,,,
player,201310270crd,atl,TrufDe00,tackles_assists,1,,,,,
player,201310270crd,atl,TrufDe00,tackles_loss,0,,,,,
player,201310270crd,atl,TrufDe00,qb_hits,0,,,,,
player,201310270crd,atl,TrufDe00,fumbles_rec,0,,,,,
player,201310270crd,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201310270crd,atl,TrufDe00,fumbles_forced,0,,,,,
player,201310270crd,atl,DeCoTh99,def_int,0,,,,,
player,201310270crd,atl,DeCoTh99,def_int_yds,0,,,,,
player,201310270crd,atl,DeCoTh99,def_int_td,0,,,,,
player,201310270crd,atl,DeCoTh99,def_int_long,0,,,,,
player,201310270crd,atl,DeCoTh99,pass_defended,0,,,,,
player,201310270crd,atl,DeCoTh99,sacks,0.0,,,,,
player,201310270crd,atl,DeCoTh99,tackles_combined,3,,,,,
player,201310270crd,atl,DeCoTh99,tackles_solo,3,,,,,
player,201310270crd,atl,DeCoTh99,tackles_assists,0,,,,,
player,201310270crd,atl,DeCoTh99,tackles_loss,0,,,,,
player,201310270crd,atl,DeCoTh99,qb_hits,0,,,,,
player,201310270crd,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201310270crd,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201310270crd,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201310270crd,atl,DentAk00,def_int,0,,,,,
player,201310270crd,atl,DentAk00,def_int_yds,0,,,,,
player,201310270crd,atl,DentAk00,def_int_td,0,,,,,
player,201310270crd,atl,DentAk00,def_int_long,0,,,,,
player,201310270crd,atl,DentAk00,pass_defended,0,,,,,
player,201310270crd,atl,DentAk00,sacks,0.0,,,,,
player,201310270crd,atl,DentAk00,tackles_combined,3,,,,,
player,201310270crd,atl,DentAk00,tackles_solo,3,,,,,
player,201310270crd,atl,DentAk00,tackles_assists,0,,,,,
player,201310270crd,atl,DentAk00,tackles_loss,1,,,,,
player,201310270crd,atl,DentAk00,qb_hits,0,,,,,
player,201310270crd,atl,DentAk00,fumbles_rec,0,,,,,
player,201310270crd,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201310270crd,atl,DentAk00,fumbles_forced,0,,,,,
player,201310270crd,atl,MoorWi99,def_int,0,,,,,
player,201310270crd,atl,MoorWi99,def_int_yds,0,,,,,
player,201310270crd,atl,MoorWi99,def_int_td,0,,,,,
player,201310270crd,atl,MoorWi99,def_int_long,0,,,,,
player,201310270crd,atl,MoorWi99,pass_defended,0,,,,,
player,201310270crd,atl,MoorWi99,sacks,0.0,,,,,
player,201310270crd,atl,MoorWi99,tackles_combined,3,,,,,
player,201310270crd,atl,MoorWi99,tackles_solo,3,,,,,
player,201310270crd,atl,MoorWi99,tackles_assists,0,,,,,
player,201310270crd,atl,MoorWi99,tackles_loss,0,,,,,
player,201310270crd,atl,MoorWi99,qb_hits,1,,,,,
player,201310270crd,atl,MoorWi99,fumbles_rec,0,,,,,
player,201310270crd,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201310270crd,atl,MoorWi99,fumbles_forced,0,,,,,
player,201310270crd,atl,AlfoRo00,def_int,0,,,,,
player,201310270crd,atl,AlfoRo00,def_int_yds,0,,,,,
player,201310270crd,atl,AlfoRo00,def_int_td,0,,,,,
player,201310270crd,atl,AlfoRo00,def_int_long,0,,,,,
player,201310270crd,atl,AlfoRo00,pass_defended,1,,,,,
player,201310270crd,atl,AlfoRo00,sacks,0.0,,,,,
player,201310270crd,atl,AlfoRo00,tackles_combined,2,,,,,
player,201310270crd,atl,AlfoRo00,tackles_solo,2,,,,,
player,201310270crd,atl,AlfoRo00,tackles_assists,0,,,,,
player,201310270crd,atl,AlfoRo00,tackles_loss,0,,,,,
player,201310270crd,atl,AlfoRo00,qb_hits,0,,,,,
player,201310270crd,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201310270crd,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201310270crd,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201310270crd,atl,MassJo00,def_int,0,,,,,
player,201310270crd,atl,MassJo00,def_int_yds,0,,,,,
player,201310270crd,atl,MassJo00,def_int_td,0,,,,,
player,201310270crd,atl,MassJo00,def_int_long,0,,,,,
player,201310270crd,atl,MassJo00,pass_defended,0,,,,,
player,201310270crd,atl,MassJo00,sacks,0.0,,,,,
player,201310270crd,atl,MassJo00,tackles_combined,2,,,,,
player,201310270crd,atl,MassJo00,tackles_solo,1,,,,,
player,201310270crd,atl,MassJo00,tackles_assists,1,,,,,
player,201310270crd,atl,MassJo00,tackles_loss,0,,,,,
player,201310270crd,atl,MassJo00,qb_hits,0,,,,,
player,201310270crd,atl,MassJo00,fumbles_rec,0,,,,,
player,201310270crd,atl,MassJo00,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,MassJo00,fumbles_rec_td,0,,,,,
player,201310270crd,atl,MassJo00,fumbles_forced,0,,,,,
player,201310270crd,atl,UmenOs99,def_int,0,,,,,
player,201310270crd,atl,UmenOs99,def_int_yds,0,,,,,
player,201310270crd,atl,UmenOs99,def_int_td,0,,,,,
player,201310270crd,atl,UmenOs99,def_int_long,0,,,,,
player,201310270crd,atl,UmenOs99,pass_defended,0,,,,,
player,201310270crd,atl,UmenOs99,sacks,0.0,,,,,
player,201310270crd,atl,UmenOs99,tackles_combined,2,,,,,
player,201310270crd,atl,UmenOs99,tackles_solo,2,,,,,
player,201310270crd,atl,UmenOs99,tackles_assists,0,,,,,
player,201310270crd,atl,UmenOs99,tackles_loss,0,,,,,
player,201310270crd,atl,UmenOs99,qb_hits,0,,,,,
player,201310270crd,atl,UmenOs99,fumbles_rec,0,,,,,
player,201310270crd,atl,UmenOs99,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,UmenOs99,fumbles_rec_td,0,,,,,
player,201310270crd,atl,UmenOs99,fumbles_forced,0,,,,,
player,201310270crd,atl,ConeKe00,def_int,0,,,,,
player,201310270crd,atl,ConeKe00,def_int_yds,0,,,,,
player,201310270crd,atl,ConeKe00,def_int_td,0,,,,,
player,201310270crd,atl,ConeKe00,def_int_long,0,,,,,
player,201310270crd,atl,ConeKe00,pass_defended,0,,,,,
player,201310270crd,atl,ConeKe00,sacks,0.0,,,,,
player,201310270crd,atl,ConeKe00,tackles_combined,1,,,,,
player,201310270crd,atl,ConeKe00,tackles_solo,1,,,,,
player,201310270crd,atl,ConeKe00,tackles_assists,0,,,,,
player,201310270crd,atl,ConeKe00,tackles_loss,0,,,,,
player,201310270crd,atl,ConeKe00,qb_hits,0,,,,,
player,201310270crd,atl,ConeKe00,fumbles_rec,0,,,,,
player,201310270crd,atl,ConeKe00,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,ConeKe00,fumbles_rec_td,0,,,,,
player,201310270crd,atl,ConeKe00,fumbles_forced,0,,,,,
player,201310270crd,atl,GoodMa01,def_int,0,,,,,
player,201310270crd,atl,GoodMa01,def_int_yds,0,,,,,
player,201310270crd,atl,GoodMa01,def_int_td,0,,,,,
player,201310270crd,atl,GoodMa01,def_int_long,0,,,,,
player,201310270crd,atl,GoodMa01,pass_defended,0,,,,,
player,201310270crd,atl,GoodMa01,sacks,0.0,,,,,
player,201310270crd,atl,GoodMa01,tackles_combined,1,,,,,
player,201310270crd,atl,GoodMa01,tackles_solo,1,,,,,
player,201310270crd,atl,GoodMa01,tackles_assists,0,,,,,
player,201310270crd,atl,GoodMa01,tackles_loss,1,,,,,
player,201310270crd,atl,GoodMa01,qb_hits,0,,,,,
player,201310270crd,atl,GoodMa01,fumbles_rec,0,,,,,
player,201310270crd,atl,GoodMa01,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,GoodMa01,fumbles_rec_td,0,,,,,
player,201310270crd,atl,GoodMa01,fumbles_forced,0,,,,,
player,201310270crd,atl,MattCl01,def_int,0,,,,,
player,201310270crd,atl,MattCl01,def_int_yds,0,,,,,
player,201310270crd,atl,MattCl01,def_int_td,0,,,,,
player,201310270crd,atl,MattCl01,def_int_long,0,,,,,
player,201310270crd,atl,MattCl01,pass_defended,0,,,,,
player,201310270crd,atl,MattCl01,sacks,0.0,,,,,
player,201310270crd,atl,MattCl01,tackles_combined,1,,,,,
player,201310270crd,atl,MattCl01,tackles_solo,1,,,,,
player,201310270crd,atl,MattCl01,tackles_assists,0,,,,,
player,201310270crd,atl,MattCl01,tackles_loss,0,,,,,
player,201310270crd,atl,MattCl01,qb_hits,0,,,,,
player,201310270crd,atl,MattCl01,fumbles_rec,0,,,,,
player,201310270crd,atl,MattCl01,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,MattCl01,fumbles_rec_td,0,,,,,
player,201310270crd,atl,MattCl01,fumbles_forced,0,,,,,
player,201310270crd,atl,SmitAn01,def_int,0,,,,,
player,201310270crd,atl,SmitAn01,def_int_yds,0,,,,,
player,201310270crd,atl,SmitAn01,def_int_td,0,,,,,
player,201310270crd,atl,SmitAn01,def_int_long,0,,,,,
player,201310270crd,atl,SmitAn01,pass_defended,0,,,,,
player,201310270crd,atl,SmitAn01,sacks,0.0,,,,,
player,201310270crd,atl,SmitAn01,tackles_combined,1,,,,,
player,201310270crd,atl,SmitAn01,tackles_solo,1,,,,,
player,201310270crd,atl,SmitAn01,tackles_assists,0,,,,,
player,201310270crd,atl,SmitAn01,tackles_loss,0,,,,,
player,201310270crd,atl,SmitAn01,qb_hits,0,,,,,
player,201310270crd,atl,SmitAn01,fumbles_rec,0,,,,,
player,201310270crd,atl,SmitAn01,fumbles_rec_yds,0,,,,,
player,201310270crd,atl,SmitAn01,fumbles_rec_td,0,,,,,
player,201310270crd,atl,SmitAn01,fumbles_forced,0,,,,,
player,201310270crd,crd,JohnRa98,def_int,2,,,,,
player,201310270crd,crd,JohnRa98,def_int_yds,29,,,,,
player,201310270crd,crd,JohnRa98,def_int_td,0,,,,,
player,201310270crd,crd,JohnRa98,def_int_long,18,,,,,
player,201310270crd,crd,JohnRa98,pass_defended,3,,,,,
player,201310270crd,crd,JohnRa98,sacks,0.0,,,,,
player,201310270crd,crd,JohnRa98,tackles_combined,1,,,,,
player,201310270crd,crd,JohnRa98,tackles_solo,1,,,,,
player,201310270crd,crd,JohnRa98,tackles_assists,0,,,,,
player,201310270crd,crd,JohnRa98,tackles_loss,0,,,,,
player,201310270crd,crd,JohnRa98,qb_hits,0,,,,,
player,201310270crd,crd,JohnRa98,fumbles_rec,0,,,,,
player,201310270crd,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201310270crd,crd,JohnRa98,fumbles_forced,0,,,,,
player,201310270crd,crd,MathTy00,def_int,1,,,,,
player,201310270crd,crd,MathTy00,def_int_yds,7,,,,,
player,201310270crd,crd,MathTy00,def_int_td,0,,,,,
player,201310270crd,crd,MathTy00,def_int_long,7,,,,,
player,201310270crd,crd,MathTy00,pass_defended,2,,,,,
player,201310270crd,crd,MathTy00,sacks,0.0,,,,,
player,201310270crd,crd,MathTy00,tackles_combined,7,,,,,
player,201310270crd,crd,MathTy00,tackles_solo,6,,,,,
player,201310270crd,crd,MathTy00,tackles_assists,1,,,,,
player,201310270crd,crd,MathTy00,tackles_loss,0,,,,,
player,201310270crd,crd,MathTy00,qb_hits,0,,,,,
player,201310270crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201310270crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201310270crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201310270crd,crd,WashDa99,def_int,1,,,,,
player,201310270crd,crd,WashDa99,def_int_yds,8,,,,,
player,201310270crd,crd,WashDa99,def_int_td,0,,,,,
player,201310270crd,crd,WashDa99,def_int_long,8,,,,,
player,201310270crd,crd,WashDa99,pass_defended,3,,,,,
player,201310270crd,crd,WashDa99,sacks,0.0,,,,,
player,201310270crd,crd,WashDa99,tackles_combined,6,,,,,
player,201310270crd,crd,WashDa99,tackles_solo,5,,,,,
player,201310270crd,crd,WashDa99,tackles_assists,1,,,,,
player,201310270crd,crd,WashDa99,tackles_loss,0,,,,,
player,201310270crd,crd,WashDa99,qb_hits,1,,,,,
player,201310270crd,crd,WashDa99,fumbles_rec,0,,,,,
player,201310270crd,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201310270crd,crd,WashDa99,fumbles_forced,0,,,,,
player,201310270crd,crd,CampCa99,def_int,0,,,,,
player,201310270crd,crd,CampCa99,def_int_yds,0,,,,,
player,201310270crd,crd,CampCa99,def_int_td,0,,,,,
player,201310270crd,crd,CampCa99,def_int_long,0,,,,,
player,201310270crd,crd,CampCa99,pass_defended,2,,,,,
player,201310270crd,crd,CampCa99,sacks,1.0,,,,,
player,201310270crd,crd,CampCa99,tackles_combined,5,,,,,
player,201310270crd,crd,CampCa99,tackles_solo,5,,,,,
player,201310270crd,crd,CampCa99,tackles_assists,0,,,,,
player,201310270crd,crd,CampCa99,tackles_loss,2,,,,,
player,201310270crd,crd,CampCa99,qb_hits,2,,,,,
player,201310270crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201310270crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201310270crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201310270crd,crd,BenaMa00,def_int,0,,,,,
player,201310270crd,crd,BenaMa00,def_int_yds,0,,,,,
player,201310270crd,crd,BenaMa00,def_int_td,0,,,,,
player,201310270crd,crd,BenaMa00,def_int_long,0,,,,,
player,201310270crd,crd,BenaMa00,pass_defended,0,,,,,
player,201310270crd,crd,BenaMa00,sacks,1.0,,,,,
player,201310270crd,crd,BenaMa00,tackles_combined,4,,,,,
player,201310270crd,crd,BenaMa00,tackles_solo,4,,,,,
player,201310270crd,crd,BenaMa00,tackles_assists,0,,,,,
player,201310270crd,crd,BenaMa00,tackles_loss,1,,,,,
player,201310270crd,crd,BenaMa00,qb_hits,4,,,,,
player,201310270crd,crd,BenaMa00,fumbles_rec,0,,,,,
player,201310270crd,crd,BenaMa00,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,BenaMa00,fumbles_rec_td,0,,,,,
player,201310270crd,crd,BenaMa00,fumbles_forced,0,,,,,
player,201310270crd,crd,AbraJo00,def_int,0,,,,,
player,201310270crd,crd,AbraJo00,def_int_yds,0,,,,,
player,201310270crd,crd,AbraJo00,def_int_td,0,,,,,
player,201310270crd,crd,AbraJo00,def_int_long,0,,,,,
player,201310270crd,crd,AbraJo00,pass_defended,1,,,,,
player,201310270crd,crd,AbraJo00,sacks,1.0,,,,,
player,201310270crd,crd,AbraJo00,tackles_combined,2,,,,,
player,201310270crd,crd,AbraJo00,tackles_solo,2,,,,,
player,201310270crd,crd,AbraJo00,tackles_assists,0,,,,,
player,201310270crd,crd,AbraJo00,tackles_loss,1,,,,,
player,201310270crd,crd,AbraJo00,qb_hits,2,,,,,
player,201310270crd,crd,AbraJo00,fumbles_rec,0,,,,,
player,201310270crd,crd,AbraJo00,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,AbraJo00,fumbles_rec_td,0,,,,,
player,201310270crd,crd,AbraJo00,fumbles_forced,0,,,,,
player,201310270crd,crd,RuckFr99,def_int,0,,,,,
player,201310270crd,crd,RuckFr99,def_int_yds,0,,,,,
player,201310270crd,crd,RuckFr99,def_int_td,0,,,,,
player,201310270crd,crd,RuckFr99,def_int_long,0,,,,,
player,201310270crd,crd,RuckFr99,pass_defended,0,,,,,
player,201310270crd,crd,RuckFr99,sacks,1.0,,,,,
player,201310270crd,crd,RuckFr99,tackles_combined,1,,,,,
player,201310270crd,crd,RuckFr99,tackles_solo,1,,,,,
player,201310270crd,crd,RuckFr99,tackles_assists,0,,,,,
player,201310270crd,crd,RuckFr99,tackles_loss,1,,,,,
player,201310270crd,crd,RuckFr99,qb_hits,1,,,,,
player,201310270crd,crd,RuckFr99,fumbles_rec,0,,,,,
player,201310270crd,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201310270crd,crd,RuckFr99,fumbles_forced,0,,,,,
player,201310270crd,crd,DansKa20,def_int,0,,,,,
player,201310270crd,crd,DansKa20,def_int_yds,0,,,,,
player,201310270crd,crd,DansKa20,def_int_td,0,,,,,
player,201310270crd,crd,DansKa20,def_int_long,0,,,,,
player,201310270crd,crd,DansKa20,pass_defended,1,,,,,
player,201310270crd,crd,DansKa20,sacks,0.0,,,,,
player,201310270crd,crd,DansKa20,tackles_combined,9,,,,,
player,201310270crd,crd,DansKa20,tackles_solo,8,,,,,
player,201310270crd,crd,DansKa20,tackles_assists,1,,,,,
player,201310270crd,crd,DansKa20,tackles_loss,1,,,,,
player,201310270crd,crd,DansKa20,qb_hits,1,,,,,
player,201310270crd,crd,DansKa20,fumbles_rec,0,,,,,
player,201310270crd,crd,DansKa20,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,DansKa20,fumbles_rec_td,0,,,,,
player,201310270crd,crd,DansKa20,fumbles_forced,0,,,,,
player,201310270crd,crd,PoweJe99,def_int,0,,,,,
player,201310270crd,crd,PoweJe99,def_int_yds,0,,,,,
player,201310270crd,crd,PoweJe99,def_int_td,0,,,,,
player,201310270crd,crd,PoweJe99,def_int_long,0,,,,,
player,201310270crd,crd,PoweJe99,pass_defended,0,,,,,
player,201310270crd,crd,PoweJe99,sacks,0.0,,,,,
player,201310270crd,crd,PoweJe99,tackles_combined,5,,,,,
player,201310270crd,crd,PoweJe99,tackles_solo,4,,,,,
player,201310270crd,crd,PoweJe99,tackles_assists,1,,,,,
player,201310270crd,crd,PoweJe99,tackles_loss,0,,,,,
player,201310270crd,crd,PoweJe99,qb_hits,0,,,,,
player,201310270crd,crd,PoweJe99,fumbles_rec,0,,,,,
player,201310270crd,crd,PoweJe99,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,PoweJe99,fumbles_rec_td,0,,,,,
player,201310270crd,crd,PoweJe99,fumbles_forced,0,,,,,
player,201310270crd,crd,DockDa20,def_int,0,,,,,
player,201310270crd,crd,DockDa20,def_int_yds,0,,,,,
player,201310270crd,crd,DockDa20,def_int_td,0,,,,,
player,201310270crd,crd,DockDa20,def_int_long,0,,,,,
player,201310270crd,crd,DockDa20,pass_defended,0,,,,,
player,201310270crd,crd,DockDa20,sacks,0.0,,,,,
player,201310270crd,crd,DockDa20,tackles_combined,4,,,,,
player,201310270crd,crd,DockDa20,tackles_solo,4,,,,,
player,201310270crd,crd,DockDa20,tackles_assists,0,,,,,
player,201310270crd,crd,DockDa20,tackles_loss,2,,,,,
player,201310270crd,crd,DockDa20,qb_hits,0,,,,,
player,201310270crd,crd,DockDa20,fumbles_rec,0,,,,,
player,201310270crd,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201310270crd,crd,DockDa20,fumbles_forced,0,,,,,
player,201310270crd,crd,BellYe20,def_int,0,,,,,
player,201310270crd,crd,BellYe20,def_int_yds,0,,,,,
player,201310270crd,crd,BellYe20,def_int_td,0,,,,,
player,201310270crd,crd,BellYe20,def_int_long,0,,,,,
player,201310270crd,crd,BellYe20,pass_defended,0,,,,,
player,201310270crd,crd,BellYe20,sacks,0.0,,,,,
player,201310270crd,crd,BellYe20,tackles_combined,3,,,,,
player,201310270crd,crd,BellYe20,tackles_solo,3,,,,,
player,201310270crd,crd,BellYe20,tackles_assists,0,,,,,
player,201310270crd,crd,BellYe20,tackles_loss,0,,,,,
player,201310270crd,crd,BellYe20,qb_hits,0,,,,,
player,201310270crd,crd,BellYe20,fumbles_rec,0,,,,,
player,201310270crd,crd,BellYe20,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,BellYe20,fumbles_rec_td,0,,,,,
player,201310270crd,crd,BellYe20,fumbles_forced,0,,,,,
player,201310270crd,crd,ArenJa99,def_int,0,,,,,
player,201310270crd,crd,ArenJa99,def_int_yds,0,,,,,
player,201310270crd,crd,ArenJa99,def_int_td,0,,,,,
player,201310270crd,crd,ArenJa99,def_int_long,0,,,,,
player,201310270crd,crd,ArenJa99,pass_defended,0,,,,,
player,201310270crd,crd,ArenJa99,sacks,0.0,,,,,
player,201310270crd,crd,ArenJa99,tackles_combined,2,,,,,
player,201310270crd,crd,ArenJa99,tackles_solo,2,,,,,
player,201310270crd,crd,ArenJa99,tackles_assists,0,,,,,
player,201310270crd,crd,ArenJa99,tackles_loss,0,,,,,
player,201310270crd,crd,ArenJa99,qb_hits,0,,,,,
player,201310270crd,crd,ArenJa99,fumbles_rec,0,,,,,
player,201310270crd,crd,ArenJa99,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,ArenJa99,fumbles_rec_td,0,,,,,
player,201310270crd,crd,ArenJa99,fumbles_forced,0,,,,,
player,201310270crd,crd,LeacMi00,def_int,0,,,,,
player,201310270crd,crd,LeacMi00,def_int_yds,0,,,,,
player,201310270crd,crd,LeacMi00,def_int_td,0,,,,,
player,201310270crd,crd,LeacMi00,def_int_long,0,,,,,
player,201310270crd,crd,LeacMi00,pass_defended,0,,,,,
player,201310270crd,crd,LeacMi00,sacks,0.0,,,,,
player,201310270crd,crd,LeacMi00,tackles_combined,2,,,,,
player,201310270crd,crd,LeacMi00,tackles_solo,1,,,,,
player,201310270crd,crd,LeacMi00,tackles_assists,1,,,,,
player,201310270crd,crd,LeacMi00,tackles_loss,0,,,,,
player,201310270crd,crd,LeacMi00,qb_hits,0,,,,,
player,201310270crd,crd,LeacMi00,fumbles_rec,0,,,,,
player,201310270crd,crd,LeacMi00,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,LeacMi00,fumbles_rec_td,0,,,,,
player,201310270crd,crd,LeacMi00,fumbles_forced,0,,,,,
player,201310270crd,crd,PetePa00,def_int,0,,,,,
player,201310270crd,crd,PetePa00,def_int_yds,0,,,,,
player,201310270crd,crd,PetePa00,def_int_td,0,,,,,
player,201310270crd,crd,PetePa00,def_int_long,0,,,,,
player,201310270crd,crd,PetePa00,pass_defended,0,,,,,
player,201310270crd,crd,PetePa00,sacks,0.0,,,,,
player,201310270crd,crd,PetePa00,tackles_combined,2,,,,,
player,201310270crd,crd,PetePa00,tackles_solo,2,,,,,
player,201310270crd,crd,PetePa00,tackles_assists,0,,,,,
player,201310270crd,crd,PetePa00,tackles_loss,0,,,,,
player,201310270crd,crd,PetePa00,qb_hits,0,,,,,
player,201310270crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201310270crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201310270crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201310270crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201310270crd,crd,BethJu00,def_int,0,,,,,
player,201310270crd,crd,BethJu00,def_int_yds,0,,,,,
player,201310270crd,crd,BethJu00,def_int_td,0,,,,,
player,201310270crd,crd,BethJu00,def_int_long,0,,,,,
player,201310270crd,crd,BethJu00,pass_defended,0,,,,,
player,201310270crd,crd,BethJu00,sacks,0.0,,,,,
