game,2013,5,20131006,201310060clt,sea,"Seattle Seahawks",28,clt,"Indianapolis Colts",34
player,201310060clt,clt,FranAu20,sacks,0.0,,,,,
player,201310060clt,clt,FranAu20,tackles_combined,1,,,,,
player,201310060clt,clt,FranAu20,tackles_solo,0,,,,,
player,201310060clt,clt,FranAu20,tackles_assists,1,,,,,
player,201310060clt,clt,FranAu20,tackles_loss,0,,,,,
player,201310060clt,clt,FranAu20,qb_hits,0,,,,,
player,201310060clt,clt,FranAu20,fumbles_rec,0,,,,,
player,201310060clt,clt,FranAu20,fumbles_rec_yds,0,,,,,
player,201310060clt,clt,FranAu20,fumbles_rec_td,0,,,,,
player,201310060clt,clt,FranAu20,fumbles_forced,0,,,,,
player,201310060clt,clt,HughRo00,def_int,0,,,,,
player,201310060clt,clt,HughRo00,def_int_yds,0,,,,,
player,201310060clt,clt,HughRo00,def_int_td,0,,,,,
player,201310060clt,clt,HughRo00,def_int_long,0,,,,,
player,201310060clt,clt,HughRo00,pass_defended,0,,,,,
player,201310060clt,clt,HughRo00,sacks,0.0,,,,,
player,201310060clt,clt,HughRo00,tackles_combined,1,,,,,
player,201310060clt,clt,HughRo00,tackles_solo,0,,,,,
player,201310060clt,clt,HughRo00,tackles_assists,1,,,,,
player,201310060clt,clt,HughRo00,tackles_loss,0,,,,,
player,201310060clt,clt,HughRo00,qb_hits,0,,,,,
player,201310060clt,clt,HughRo00,fumbles_rec,0,,,,,
player,201310060clt,clt,HughRo00,fumbles_rec_yds,0,,,,,
player,201310060clt,clt,HughRo00,fumbles_rec_td,0,,,,,
player,201310060clt,clt,HughRo00,fumbles_forced,0,,,,,
player,201310060clt,clt,MathRi99,def_int,0,,,,,
player,201310060clt,clt,MathRi99,def_int_yds,0,,,,,
player,201310060clt,clt,MathRi99,def_int_td,0,,,,,
player,201310060clt,clt,MathRi99,def_int_long,0,,,,,
player,201310060clt,clt,MathRi99,pass_defended,0,,,,,
player,201310060clt,clt,MathRi99,sacks,0.0,,,,,
player,201310060clt,clt,MathRi99,tackles_combined,1,,,,,
player,201310060clt,clt,MathRi99,tackles_solo,0,,,,,
player,201310060clt,clt,MathRi99,tackles_assists,1,,,,,
player,201310060clt,clt,MathRi99,tackles_loss,0,,,,,
player,201310060clt,clt,MathRi99,qb_hits,0,,,,,
player,201310060clt,clt,MathRi99,fumbles_rec,0,,,,,
player,201310060clt,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201310060clt,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201310060clt,clt,MathRi99,fumbles_forced,0,,,,,
player,201310060clt,clt,ReedDa00,def_int,0,,,,,
player,201310060clt,clt,ReedDa00,def_int_yds,0,,,,,
player,201310060clt,clt,ReedDa00,def_int_td,0,,,,,
player,201310060clt,clt,ReedDa00,def_int_long,0,,,,,
player,201310060clt,clt,ReedDa00,pass_defended,0,,,,,
player,201310060clt,clt,ReedDa00,sacks,0.0,,,,,
player,201310060clt,clt,ReedDa00,tackles_combined,1,,,,,
player,201310060clt,clt,ReedDa00,tackles_solo,1,,,,,
player,201310060clt,clt,ReedDa00,tackles_assists,0,,,,,
player,201310060clt,clt,ReedDa00,tackles_loss,0,,,,,
player,201310060clt,clt,ReedDa00,qb_hits,0,,,,,
player,201310060clt,clt,ReedDa00,fumbles_rec,0,,,,,
player,201310060clt,clt,ReedDa00,fumbles_rec_yds,0,,,,,
player,201310060clt,clt,ReedDa00,fumbles_rec_td,0,,,,,
player,201310060clt,clt,ReedDa00,fumbles_forced,1,,,,,
player,201310060clt,clt,ShepKe00,def_int,0,,,,,
player,201310060clt,clt,ShepKe00,def_int_yds,0,,,,,
player,201310060clt,clt,ShepKe00,def_int_td,0,,,,,
player,201310060clt,clt,ShepKe00,def_int_long,0,,,,,
player,201310060clt,clt,ShepKe00,pass_defended,0,,,,,
player,201310060clt,clt,ShepKe00,sacks,0.0,,,,,
player,201310060clt,clt,ShepKe00,tackles_combined,1,,,,,
player,201310060clt,clt,ShepKe00,tackles_solo,0,,,,,
player,201310060clt,clt,ShepKe00,tackles_assists,1,,,,,
player,201310060clt,clt,ShepKe00,tackles_loss,0,,,,,
player,201310060clt,clt,ShepKe00,qb_hits,0,,,,,
player,201310060clt,clt,ShepKe00,fumbles_rec,0,,,,,
player,201310060clt,clt,ShepKe00,fumbles_rec_yds,0,,,,,
player,201310060clt,clt,ShepKe00,fumbles_rec_td,0,,,,,
player,201310060clt,clt,ShepKe00,fumbles_forced,0,,,,,
player,201310060clt,clt,BrowSe00,def_int,,,,,,
player,201310060clt,clt,BrowSe00,def_int_yds,,,,,,
player,201310060clt,clt,BrowSe00,def_int_td,,,,,,
player,201310060clt,clt,BrowSe00,def_int_long,,,,,,
player,201310060clt,clt,BrowSe00,pass_defended,,,,,,
player,201310060clt,clt,BrowSe00,sacks,0.0,,,,,
player,201310060clt,clt,BrowSe00,tackles_combined,,,,,,
player,201310060clt,clt,BrowSe00,tackles_solo,,,,,,
player,201310060clt,clt,BrowSe00,tackles_assists,,,,,,
player,201310060clt,clt,BrowSe00,tackles_loss,1,,,,,
player,201310060clt,clt,BrowSe00,qb_hits,1,,,,,
player,201310060clt,clt,BrowSe00,fumbles_rec,,,,,,
player,201310060clt,clt,BrowSe00,fumbles_rec_yds,,,,,,
player,201310060clt,clt,BrowSe00,fumbles_rec_td,,,,,,
player,201310060clt,clt,BrowSe00,fumbles_forced,,,,,,
player,201310060clt,sea,TateGo00,kick_ret,1,,,,,
player,201310060clt,sea,TateGo00,kick_ret_yds,18,,,,,
player,201310060clt,sea,TateGo00,kick_ret_yds_per_ret,18.0,,,,,
player,201310060clt,sea,TateGo00,kick_ret_td,0,,,,,
player,201310060clt,sea,TateGo00,kick_ret_long,18,,,,,
player,201310060clt,sea,TateGo00,punt_ret,1,,,,,
player,201310060clt,sea,TateGo00,punt_ret_yds,14,,,,,
player,201310060clt,sea,TateGo00,punt_ret_yds_per_ret,14.0,,,,,
player,201310060clt,sea,TateGo00,punt_ret_td,0,,,,,
player,201310060clt,sea,TateGo00,punt_ret_long,14,,,,,
player,201310060clt,sea,KearJe01,kick_ret,1,,,,,
player,201310060clt,sea,KearJe01,kick_ret_yds,21,,,,,
player,201310060clt,sea,KearJe01,kick_ret_yds_per_ret,21.0,,,,,
player,201310060clt,sea,KearJe01,kick_ret_td,0,,,,,
player,201310060clt,sea,KearJe01,kick_ret_long,21,,,,,
player,201310060clt,sea,KearJe01,punt_ret,0,,,,,
player,201310060clt,sea,KearJe01,punt_ret_yds,0,,,,,
player,201310060clt,sea,KearJe01,punt_ret_yds_per_ret,,,,,,
player,201310060clt,sea,KearJe01,punt_ret_td,0,,,,,
player,201310060clt,sea,KearJe01,punt_ret_long,0,,,,,
player,201310060clt,clt,ReedDa00,kick_ret,4,,,,,
player,201310060clt,clt,ReedDa00,kick_ret_yds,107,,,,,
player,201310060clt,clt,ReedDa00,kick_ret_yds_per_ret,26.8,,,,,
player,201310060clt,clt,ReedDa00,kick_ret_td,0,,,,,
player,201310060clt,clt,ReedDa00,kick_ret_long,28,,,,,
player,201310060clt,clt,ReedDa00,punt_ret,0,,,,,
player,201310060clt,clt,ReedDa00,punt_ret_yds,0,,,,,
player,201310060clt,clt,ReedDa00,punt_ret_yds_per_ret,,,,,,
player,201310060clt,clt,ReedDa00,punt_ret_td,0,,,,,
player,201310060clt,clt,ReedDa00,punt_ret_long,0,,,,,
player,201310060clt,sea,HausSt00,xpm,2,,,,,
player,201310060clt,sea,HausSt00,xpa,2,,,,,
player,201310060clt,sea,HausSt00,fgm,4,,,,,
player,201310060clt,sea,HausSt00,fga,5,,,,,
player,201310060clt,sea,HausSt00,punt,0,,,,,
player,201310060clt,sea,HausSt00,punt_yds,0,,,,,
player,201310060clt,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201310060clt,sea,HausSt00,punt_long,0,,,,,
player,201310060clt,sea,RyanJo21,xpm,,,,,,
player,201310060clt,sea,RyanJo21,xpa,,,,,,
player,201310060clt,sea,RyanJo21,fgm,,,,,,
player,201310060clt,sea,RyanJo21,fga,,,,,,
player,201310060clt,sea,RyanJo21,punt,2,,,,,
player,201310060clt,sea,RyanJo21,punt_yds,77,,,,,
player,201310060clt,sea,RyanJo21,punt_yds_per_punt,38.5,,,,,
player,201310060clt,sea,RyanJo21,punt_long,45,,,,,
player,201310060clt,clt,vinatada01,xpm,2,,,,,
player,201310060clt,clt,vinatada01,xpa,2,,,,,
player,201310060clt,clt,vinatada01,fgm,2,,,,,
player,201310060clt,clt,vinatada01,fga,2,,,,,
player,201310060clt,clt,vinatada01,punt,0,,,,,
player,201310060clt,clt,vinatada01,punt_yds,0,,,,,
player,201310060clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201310060clt,clt,vinatada01,punt_long,0,,,,,
player,201310060clt,clt,McAfPa44,xpm,,,,,,
player,201310060clt,clt,McAfPa44,xpa,,,,,,
player,201310060clt,clt,McAfPa44,fgm,,,,,,
player,201310060clt,clt,McAfPa44,fga,,,,,,
player,201310060clt,clt,McAfPa44,punt,2,,,,,
player,201310060clt,clt,McAfPa44,punt_yds,93,,,,,
player,201310060clt,clt,McAfPa44,punt_yds_per_punt,46.5,,,,,
player,201310060clt,clt,McAfPa44,punt_long,59,,,,,
player,201310060clt,clt,McGlMi20,pos,G,,,,,
player,201310060clt,clt,McGlMi20,offense,65,,,,,
player,201310060clt,clt,McGlMi20,off_pct,100%,,,,,
player,201310060clt,clt,McGlMi20,defense,0,,,,,
player,201310060clt,clt,McGlMi20,def_pct,0%,,,,,
player,201310060clt,clt,McGlMi20,special_teams,4,,,,,
player,201310060clt,clt,McGlMi20,st_pct,13%,,,,,
player,201310060clt,clt,ThorHu00,pos,G,,,,,
player,201310060clt,clt,ThorHu00,offense,65,,,,,
player,201310060clt,clt,ThorHu00,off_pct,100%,,,,,
player,201310060clt,clt,ThorHu00,defense,0,,,,,
player,201310060clt,clt,ThorHu00,def_pct,0%,,,,,
player,201310060clt,clt,ThorHu00,special_teams,4,,,,,
player,201310060clt,clt,ThorHu00,st_pct,13%,,,,,
player,201310060clt,clt,CherGo20,pos,T,,,,,
player,201310060clt,clt,CherGo20,offense,65,,,,,
player,201310060clt,clt,CherGo20,off_pct,100%,,,,,
player,201310060clt,clt,CherGo20,defense,0,,,,,
player,201310060clt,clt,CherGo20,def_pct,0%,,,,,
player,201310060clt,clt,CherGo20,special_teams,4,,,,,
player,201310060clt,clt,CherGo20,st_pct,13%,,,,,
player,201310060clt,clt,CastAn00,pos,T,,,,,
player,201310060clt,clt,CastAn00,offense,65,,,,,
player,201310060clt,clt,CastAn00,off_pct,100%,,,,,
player,201310060clt,clt,CastAn00,defense,0,,,,,
player,201310060clt,clt,CastAn00,def_pct,0%,,,,,
player,201310060clt,clt,CastAn00,special_teams,4,,,,,
player,201310060clt,clt,CastAn00,st_pct,13%,,,,,
player,201310060clt,clt,LuckAn00,pos,QB,,,,,
player,201310060clt,clt,LuckAn00,offense,65,,,,,
player,201310060clt,clt,LuckAn00,off_pct,100%,,,,,
player,201310060clt,clt,LuckAn00,defense,0,,,,,
player,201310060clt,clt,LuckAn00,def_pct,0%,,,,,
player,201310060clt,clt,LuckAn00,special_teams,0,,,,,
player,201310060clt,clt,LuckAn00,st_pct,0%,,,,,
player,201310060clt,clt,SateSa20,pos,C,,,,,
player,201310060clt,clt,SateSa20,offense,65,,,,,
player,201310060clt,clt,SateSa20,off_pct,100%,,,,,
player,201310060clt,clt,SateSa20,defense,0,,,,,
player,201310060clt,clt,SateSa20,def_pct,0%,,,,,
player,201310060clt,clt,SateSa20,special_teams,0,,,,,
player,201310060clt,clt,SateSa20,st_pct,0%,,,,,
player,201310060clt,clt,WaynRe00,pos,WR,,,,,
player,201310060clt,clt,WaynRe00,offense,63,,,,,
player,201310060clt,clt,WaynRe00,off_pct,97%,,,,,
player,201310060clt,clt,WaynRe00,defense,0,,,,,
player,201310060clt,clt,WaynRe00,def_pct,0%,,,,,
player,201310060clt,clt,WaynRe00,special_teams,0,,,,,
player,201310060clt,clt,WaynRe00,st_pct,0%,,,,,
player,201310060clt,clt,FleeCo00,pos,TE,,,,,
player,201310060clt,clt,FleeCo00,offense,58,,,,,
player,201310060clt,clt,FleeCo00,off_pct,89%,,,,,
player,201310060clt,clt,FleeCo00,defense,0,,,,,
player,201310060clt,clt,FleeCo00,def_pct,0%,,,,,
player,201310060clt,clt,FleeCo00,special_teams,0,,,,,
player,201310060clt,clt,FleeCo00,st_pct,0%,,,,,
player,201310060clt,clt,HeywDa00,pos,WR,,,,,
player,201310060clt,clt,HeywDa00,offense,57,,,,,
player,201310060clt,clt,HeywDa00,off_pct,88%,,,,,
player,201310060clt,clt,HeywDa00,defense,0,,,,,
player,201310060clt,clt,HeywDa00,def_pct,0%,,,,,
player,201310060clt,clt,HeywDa00,special_teams,0,,,,,
player,201310060clt,clt,HeywDa00,st_pct,0%,,,,,
player,201310060clt,clt,RichTr00,pos,RB,,,,,
player,201310060clt,clt,RichTr00,offense,47,,,,,
player,201310060clt,clt,RichTr00,off_pct,72%,,,,,
player,201310060clt,clt,RichTr00,defense,0,,,,,
player,201310060clt,clt,RichTr00,def_pct,0%,,,,,
player,201310060clt,clt,RichTr00,special_teams,0,,,,,
player,201310060clt,clt,RichTr00,st_pct,0%,,,,,
player,201310060clt,clt,HiltT.00,pos,WR,,,,,
player,201310060clt,clt,HiltT.00,offense,46,,,,,
player,201310060clt,clt,HiltT.00,off_pct,71%,,,,,
player,201310060clt,clt,HiltT.00,defense,0,,,,,
player,201310060clt,clt,HiltT.00,def_pct,0%,,,,,
player,201310060clt,clt,HiltT.00,special_teams,2,,,,,
player,201310060clt,clt,HiltT.00,st_pct,6%,,,,,
player,201310060clt,clt,BrowDo00,pos,RB,,,,,
player,201310060clt,clt,BrowDo00,offense,18,,,,,
player,201310060clt,clt,BrowDo00,off_pct,28%,,,,,
player,201310060clt,clt,BrowDo00,defense,0,,,,,
player,201310060clt,clt,BrowDo00,def_pct,0%,,,,,
player,201310060clt,clt,BrowDo00,special_teams,11,,,,,
player,201310060clt,clt,BrowDo00,st_pct,35%,,,,,
player,201310060clt,clt,JoneDo01,pos,TE,,,,,
player,201310060clt,clt,JoneDo01,offense,15,,,,,
player,201310060clt,clt,JoneDo01,off_pct,23%,,,,,
player,201310060clt,clt,JoneDo01,defense,0,,,,,
player,201310060clt,clt,JoneDo01,def_pct,0%,,,,,
player,201310060clt,clt,JoneDo01,special_teams,3,,,,,
player,201310060clt,clt,JoneDo01,st_pct,10%,,,,,
player,201310060clt,clt,ReitJo00,pos,G,,,,,
player,201310060clt,clt,ReitJo00,offense,8,,,,,
player,201310060clt,clt,ReitJo00,off_pct,12%,,,,,
player,201310060clt,clt,ReitJo00,defense,0,,,,,
player,201310060clt,clt,ReitJo00,def_pct,0%,,,,,
player,201310060clt,clt,ReitJo00,special_teams,4,,,,,
player,201310060clt,clt,ReitJo00,st_pct,13%,,,,,
player,201310060clt,clt,HughRo00,pos,RB,,,,,
player,201310060clt,clt,HughRo00,offense,7,,,,,
player,201310060clt,clt,HughRo00,off_pct,11%,,,,,
player,201310060clt,clt,HughRo00,defense,0,,,,,
player,201310060clt,clt,HughRo00,def_pct,0%,,,,,
player,201310060clt,clt,HughRo00,special_teams,3,,,,,
player,201310060clt,clt,HughRo00,st_pct,10%,,,,,
player,201310060clt,clt,DoylJa00,pos,TE,,,,,
player,201310060clt,clt,DoylJa00,offense,6,,,,,
player,201310060clt,clt,DoylJa00,off_pct,9%,,,,,
player,201310060clt,clt,DoylJa00,defense,0,,,,,
player,201310060clt,clt,DoylJa00,def_pct,0%,,,,,
player,201310060clt,clt,DoylJa00,special_teams,14,,,,,
player,201310060clt,clt,DoylJa00,st_pct,45%,,,,,
player,201310060clt,clt,ToleGr99,pos,CB,,,,,
player,201310060clt,clt,ToleGr99,offense,0,,,,,
player,201310060clt,clt,ToleGr99,off_pct,0%,,,,,
player,201310060clt,clt,ToleGr99,defense,69,,,,,
player,201310060clt,clt,ToleGr99,def_pct,100%,,,,,
player,201310060clt,clt,ToleGr99,special_teams,6,,,,,
player,201310060clt,clt,ToleGr99,st_pct,19%,,,,,
player,201310060clt,clt,FreeJe00,pos,LB,,,,,
player,201310060clt,clt,FreeJe00,offense,0,,,,,
player,201310060clt,clt,FreeJe00,off_pct,0%,,,,,
player,201310060clt,clt,FreeJe00,defense,69,,,,,
player,201310060clt,clt,FreeJe00,def_pct,100%,,,,,
player,201310060clt,clt,FreeJe00,special_teams,0,,,,,
player,201310060clt,clt,FreeJe00,st_pct,0%,,,,,
player,201310060clt,clt,BethAn20,pos,SS,,,,,
player,201310060clt,clt,BethAn20,offense,0,,,,,
player,201310060clt,clt,BethAn20,off_pct,0%,,,,,
player,201310060clt,clt,BethAn20,defense,69,,,,,
player,201310060clt,clt,BethAn20,def_pct,100%,,,,,
player,201310060clt,clt,BethAn20,special_teams,0,,,,,
player,201310060clt,clt,BethAn20,st_pct,0%,,,,,
player,201310060clt,clt,DaviVo99,pos,CB,,,,,
player,201310060clt,clt,DaviVo99,offense,0,,,,,
player,201310060clt,clt,DaviVo99,off_pct,0%,,,,,
player,201310060clt,clt,DaviVo99,defense,69,,,,,
player,201310060clt,clt,DaviVo99,def_pct,100%,,,,,
player,201310060clt,clt,DaviVo99,special_teams,0,,,,,
player,201310060clt,clt,DaviVo99,st_pct,0%,,,,,
player,201310060clt,clt,WaldEr99,pos,LB,,,,,
player,201310060clt,clt,WaldEr99,offense,0,,,,,
player,201310060clt,clt,WaldEr99,off_pct,0%,,,,,
player,201310060clt,clt,WaldEr99,defense,68,,,,,
player,201310060clt,clt,WaldEr99,def_pct,99%,,,,,
player,201310060clt,clt,WaldEr99,special_teams,0,,,,,
player,201310060clt,clt,WaldEr99,st_pct,0%,,,,,
player,201310060clt,clt,ButlDa99,pos,CB,,,,,
player,201310060clt,clt,ButlDa99,offense,0,,,,,
player,201310060clt,clt,ButlDa99,off_pct,0%,,,,,
player,201310060clt,clt,ButlDa99,defense,59,,,,,
player,201310060clt,clt,ButlDa99,def_pct,86%,,,,,
player,201310060clt,clt,ButlDa99,special_teams,6,,,,,
player,201310060clt,clt,ButlDa99,st_pct,19%,,,,,
player,201310060clt,clt,MathRo20,pos,LB,,,,,
player,201310060clt,clt,MathRo20,offense,0,,,,,
player,201310060clt,clt,MathRo20,off_pct,0%,,,,,
player,201310060clt,clt,MathRo20,defense,54,,,,,
player,201310060clt,clt,MathRo20,def_pct,78%,,,,,
player,201310060clt,clt,MathRo20,special_teams,0,,,,,
player,201310060clt,clt,MathRo20,st_pct,0%,,,,,
player,201310060clt,clt,HoweDe00,pos,FS,,,,,
player,201310060clt,clt,HoweDe00,offense,0,,,,,
player,201310060clt,clt,HoweDe00,off_pct,0%,,,,,
player,201310060clt,clt,HoweDe00,defense,47,,,,,
player,201310060clt,clt,HoweDe00,def_pct,68%,,,,,
player,201310060clt,clt,HoweDe00,special_teams,9,,,,,
player,201310060clt,clt,HoweDe00,st_pct,29%,,,,,
player,201310060clt,clt,MoalFi99,pos,DT,,,,,
player,201310060clt,clt,MoalFi99,offense,0,,,,,
player,201310060clt,clt,MoalFi99,off_pct,0%,,,,,
player,201310060clt,clt,MoalFi99,defense,46,,,,,
player,201310060clt,clt,MoalFi99,def_pct,67%,,,,,
player,201310060clt,clt,MoalFi99,special_teams,9,,,,,
player,201310060clt,clt,MoalFi99,st_pct,29%,,,,,
player,201310060clt,clt,ReddCo20,pos,DE,,,,,
player,201310060clt,clt,ReddCo20,offense,0,,,,,
player,201310060clt,clt,ReddCo20,off_pct,0%,,,,,
player,201310060clt,clt,ReddCo20,defense,44,,,,,
player,201310060clt,clt,ReddCo20,def_pct,64%,,,,,
player,201310060clt,clt,ReddCo20,special_teams,7,,,,,
player,201310060clt,clt,ReddCo20,st_pct,23%,,,,,
player,201310060clt,clt,AngePa99,pos,LB,,,,,
player,201310060clt,clt,AngePa99,offense,0,,,,,
player,201310060clt,clt,AngePa99,off_pct,0%,,,,,
player,201310060clt,clt,AngePa99,defense,31,,,,,
player,201310060clt,clt,AngePa99,def_pct,45%,,,,,
player,201310060clt,clt,AngePa99,special_teams,7,,,,,
player,201310060clt,clt,AngePa99,st_pct,23%,,,,,
player,201310060clt,clt,MathRi99,pos,DE,,,,,
player,201310060clt,clt,MathRi99,offense,0,,,,,
player,201310060clt,clt,MathRi99,off_pct,0%,,,,,
player,201310060clt,clt,MathRi99,defense,25,,,,,
player,201310060clt,clt,MathRi99,def_pct,36%,,,,,
player,201310060clt,clt,MathRi99,special_teams,16,,,,,
player,201310060clt,clt,MathRi99,st_pct,52%,,,,,
player,201310060clt,clt,ConnKa99,pos,LB,,,,,
player,201310060clt,clt,ConnKa99,offense,0,,,,,
player,201310060clt,clt,ConnKa99,off_pct,0%,,,,,
player,201310060clt,clt,ConnKa99,defense,25,,,,,
player,201310060clt,clt,ConnKa99,def_pct,36%,,,,,
player,201310060clt,clt,ConnKa99,special_teams,15,,,,,
player,201310060clt,clt,ConnKa99,st_pct,48%,,,,,
player,201310060clt,clt,GuyxLa00,pos,DE,,,,,
player,201310060clt,clt,GuyxLa00,offense,0,,,,,
player,201310060clt,clt,GuyxLa00,off_pct,0%,,,,,
player,201310060clt,clt,GuyxLa00,defense,23,,,,,
player,201310060clt,clt,GuyxLa00,def_pct,33%,,,,,
player,201310060clt,clt,GuyxLa00,special_teams,16,,,,,
player,201310060clt,clt,GuyxLa00,st_pct,52%,,,,,
player,201310060clt,clt,FranAu20,pos,NT,,,,,
player,201310060clt,clt,FranAu20,offense,0,,,,,
player,201310060clt,clt,FranAu20,off_pct,0%,,,,,
player,201310060clt,clt,FranAu20,defense,23,,,,,
player,201310060clt,clt,FranAu20,def_pct,33%,,,,,
player,201310060clt,clt,FranAu20,special_teams,0,,,,,
player,201310060clt,clt,FranAu20,st_pct,0%,,,,,
player,201310060clt,clt,JohnCa01,pos,LB,,,,,
player,201310060clt,clt,JohnCa01,offense,0,,,,,
player,201310060clt,clt,JohnCa01,off_pct,0%,,,,,
player,201310060clt,clt,JohnCa01,defense,17,,,,,
player,201310060clt,clt,JohnCa01,def_pct,25%,,,,,
player,201310060clt,clt,JohnCa01,special_teams,27,,,,,
player,201310060clt,clt,JohnCa01,st_pct,87%,,,,,
player,201310060clt,clt,GordJo01,pos,CB,,,,,
player,201310060clt,clt,GordJo01,offense,0,,,,,
player,201310060clt,clt,GordJo01,off_pct,0%,,,,,
player,201310060clt,clt,GordJo01,defense,12,,,,,
player,201310060clt,clt,GordJo01,def_pct,17%,,,,,
player,201310060clt,clt,GordJo01,special_teams,27,,,,,
player,201310060clt,clt,GordJo01,st_pct,87%,,,,,
player,201310060clt,clt,ChapJo00,pos,NT,,,,,
player,201310060clt,clt,ChapJo00,offense,0,,,,,
player,201310060clt,clt,ChapJo00,off_pct,0%,,,,,
player,201310060clt,clt,ChapJo00,defense,9,,,,,
player,201310060clt,clt,ChapJo00,def_pct,13%,,,,,
player,201310060clt,clt,ChapJo00,special_teams,4,,,,,
player,201310060clt,clt,ChapJo00,st_pct,13%,,,,,
player,201310060clt,clt,HarvMa00,pos,LB,,,,,
player,201310060clt,clt,HarvMa00,offense,0,,,,,
player,201310060clt,clt,HarvMa00,off_pct,0%,,,,,
player,201310060clt,clt,HarvMa00,defense,0,,,,,
player,201310060clt,clt,HarvMa00,def_pct,0%,,,,,
player,201310060clt,clt,HarvMa00,special_teams,27,,,,,
player,201310060clt,clt,HarvMa00,st_pct,87%,,,,,
player,201310060clt,clt,BrowSe00,pos,FS,,,,,
player,201310060clt,clt,BrowSe00,offense,0,,,,,
player,201310060clt,clt,BrowSe00,off_pct,0%,,,,,
player,201310060clt,clt,BrowSe00,defense,0,,,,,
player,201310060clt,clt,BrowSe00,def_pct,0%,,,,,
player,201310060clt,clt,BrowSe00,special_teams,27,,,,,
player,201310060clt,clt,BrowSe00,st_pct,87%,,,,,
player,201310060clt,clt,ShepKe00,pos,LB,,,,,
player,201310060clt,clt,ShepKe00,offense,0,,,,,
player,201310060clt,clt,ShepKe00,off_pct,0%,,,,,
player,201310060clt,clt,ShepKe00,defense,0,,,,,
player,201310060clt,clt,ShepKe00,def_pct,0%,,,,,
player,201310060clt,clt,ShepKe00,special_teams,20,,,,,
player,201310060clt,clt,ShepKe00,st_pct,65%,,,,,
player,201310060clt,clt,AsanLa99,pos,FS,,,,,
player,201310060clt,clt,AsanLa99,offense,0,,,,,
player,201310060clt,clt,AsanLa99,off_pct,0%,,,,,
player,201310060clt,clt,AsanLa99,defense,0,,,,,
player,201310060clt,clt,AsanLa99,def_pct,0%,,,,,
player,201310060clt,clt,AsanLa99,special_teams,15,,,,,
player,201310060clt,clt,AsanLa99,st_pct,48%,,,,,
player,201310060clt,clt,ReedDa00,pos,WR,,,,,
player,201310060clt,clt,ReedDa00,offense,0,,,,,
player,201310060clt,clt,ReedDa00,off_pct,0%,,,,,
player,201310060clt,clt,ReedDa00,defense,0,,,,,
player,201310060clt,clt,ReedDa00,def_pct,0%,,,,,
player,201310060clt,clt,ReedDa00,special_teams,15,,,,,
player,201310060clt,clt,ReedDa00,st_pct,48%,,,,,
player,201310060clt,clt,McAfPa44,pos,P,,,,,
player,201310060clt,clt,McAfPa44,offense,0,,,,,
player,201310060clt,clt,McAfPa44,off_pct,0%,,,,,
player,201310060clt,clt,McAfPa44,defense,0,,,,,
player,201310060clt,clt,McAfPa44,def_pct,0%,,,,,
player,201310060clt,clt,McAfPa44,special_teams,15,,,,,
player,201310060clt,clt,McAfPa44,st_pct,48%,,,,,
player,201310060clt,clt,OverMa00,pos,LS,,,,,
player,201310060clt,clt,OverMa00,offense,0,,,,,
player,201310060clt,clt,OverMa00,off_pct,0%,,,,,
player,201310060clt,clt,OverMa00,defense,0,,,,,
player,201310060clt,clt,OverMa00,def_pct,0%,,,,,
player,201310060clt,clt,OverMa00,special_teams,7,,,,,
player,201310060clt,clt,OverMa00,st_pct,23%,,,,,
player,201310060clt,clt,VaugCa00,pos,CB,,,,,
player,201310060clt,clt,VaugCa00,offense,0,,,,,
player,201310060clt,clt,VaugCa00,off_pct,0%,,,,,
player,201310060clt,clt,VaugCa00,defense,0,,,,,
player,201310060clt,clt,VaugCa00,def_pct,0%,,,,,
player,201310060clt,clt,VaugCa00,special_teams,5,,,,,
player,201310060clt,clt,VaugCa00,st_pct,16%,,,,,
player,201310060clt,clt,LinkJe20,pos,T,,,,,
player,201310060clt,clt,LinkJe20,offense,0,,,,,
player,201310060clt,clt,LinkJe20,off_pct,0%,,,,,
player,201310060clt,clt,LinkJe20,defense,0,,,,,
player,201310060clt,clt,LinkJe20,def_pct,0%,,,,,
player,201310060clt,clt,LinkJe20,special_teams,4,,,,,
player,201310060clt,clt,LinkJe20,st_pct,13%,,,,,
player,201310060clt,clt,vinatada01,pos,K,,,,,
player,201310060clt,clt,vinatada01,offense,0,,,,,
player,201310060clt,clt,vinatada01,off_pct,0%,,,,,
player,201310060clt,clt,vinatada01,defense,0,,,,,
player,201310060clt,clt,vinatada01,def_pct,0%,,,,,
player,201310060clt,clt,vinatada01,special_teams,4,,,,,
player,201310060clt,clt,vinatada01,st_pct,13%,,,,,
player,201310060clt,sea,SweeJ.00,pos,G,,,,,
player,201310060clt,sea,SweeJ.00,offense,69,,,,,
player,201310060clt,sea,SweeJ.00,off_pct,100%,,,,,
player,201310060clt,sea,SweeJ.00,defense,0,,,,,
player,201310060clt,sea,SweeJ.00,def_pct,0%,,,,,
player,201310060clt,sea,SweeJ.00,special_teams,15,,,,,
player,201310060clt,sea,SweeJ.00,st_pct,48%,,,,,
player,201310060clt,sea,McQuPa21,pos,G,,,,,
