game,2013,16,20131222,201312220det,nyg,"New York Giants",23,det,"Detroit Lions",20
player,201312220det,nyg,BeasJo99,sacks,0.0,,,,,
player,201312220det,nyg,BeasJo99,tackles_combined,11,,,,,
player,201312220det,nyg,BeasJo99,tackles_solo,6,,,,,
player,201312220det,nyg,BeasJo99,tackles_assists,5,,,,,
player,201312220det,nyg,BeasJo99,tackles_loss,0,,,,,
player,201312220det,nyg,BeasJo99,qb_hits,0,,,,,
player,201312220det,nyg,BeasJo99,fumbles_rec,0,,,,,
player,201312220det,nyg,BeasJo99,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,BeasJo99,fumbles_rec_td,0,,,,,
player,201312220det,nyg,BeasJo99,fumbles_forced,0,,,,,
player,201312220det,nyg,MundRy00,def_int,0,,,,,
player,201312220det,nyg,MundRy00,def_int_yds,0,,,,,
player,201312220det,nyg,MundRy00,def_int_td,0,,,,,
player,201312220det,nyg,MundRy00,def_int_long,0,,,,,
player,201312220det,nyg,MundRy00,pass_defended,0,,,,,
player,201312220det,nyg,MundRy00,sacks,0.0,,,,,
player,201312220det,nyg,MundRy00,tackles_combined,10,,,,,
player,201312220det,nyg,MundRy00,tackles_solo,5,,,,,
player,201312220det,nyg,MundRy00,tackles_assists,5,,,,,
player,201312220det,nyg,MundRy00,tackles_loss,0,,,,,
player,201312220det,nyg,MundRy00,qb_hits,0,,,,,
player,201312220det,nyg,MundRy00,fumbles_rec,0,,,,,
player,201312220det,nyg,MundRy00,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,MundRy00,fumbles_rec_td,0,,,,,
player,201312220det,nyg,MundRy00,fumbles_forced,0,,,,,
player,201312220det,nyg,RollAn20,def_int,0,,,,,
player,201312220det,nyg,RollAn20,def_int_yds,0,,,,,
player,201312220det,nyg,RollAn20,def_int_td,0,,,,,
player,201312220det,nyg,RollAn20,def_int_long,0,,,,,
player,201312220det,nyg,RollAn20,pass_defended,0,,,,,
player,201312220det,nyg,RollAn20,sacks,0.0,,,,,
player,201312220det,nyg,RollAn20,tackles_combined,7,,,,,
player,201312220det,nyg,RollAn20,tackles_solo,6,,,,,
player,201312220det,nyg,RollAn20,tackles_assists,1,,,,,
player,201312220det,nyg,RollAn20,tackles_loss,0,,,,,
player,201312220det,nyg,RollAn20,qb_hits,0,,,,,
player,201312220det,nyg,RollAn20,fumbles_rec,1,,,,,
player,201312220det,nyg,RollAn20,fumbles_rec_yds,10,,,,,
player,201312220det,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201312220det,nyg,RollAn20,fumbles_forced,0,,,,,
player,201312220det,nyg,McBrTr99,def_int,0,,,,,
player,201312220det,nyg,McBrTr99,def_int_yds,0,,,,,
player,201312220det,nyg,McBrTr99,def_int_td,0,,,,,
player,201312220det,nyg,McBrTr99,def_int_long,0,,,,,
player,201312220det,nyg,McBrTr99,pass_defended,2,,,,,
player,201312220det,nyg,McBrTr99,sacks,0.0,,,,,
player,201312220det,nyg,McBrTr99,tackles_combined,5,,,,,
player,201312220det,nyg,McBrTr99,tackles_solo,4,,,,,
player,201312220det,nyg,McBrTr99,tackles_assists,1,,,,,
player,201312220det,nyg,McBrTr99,tackles_loss,0,,,,,
player,201312220det,nyg,McBrTr99,qb_hits,0,,,,,
player,201312220det,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201312220det,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201312220det,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201312220det,nyg,WillJa02,def_int,0,,,,,
player,201312220det,nyg,WillJa02,def_int_yds,0,,,,,
player,201312220det,nyg,WillJa02,def_int_td,0,,,,,
player,201312220det,nyg,WillJa02,def_int_long,0,,,,,
player,201312220det,nyg,WillJa02,pass_defended,0,,,,,
player,201312220det,nyg,WillJa02,sacks,0.0,,,,,
player,201312220det,nyg,WillJa02,tackles_combined,5,,,,,
player,201312220det,nyg,WillJa02,tackles_solo,4,,,,,
player,201312220det,nyg,WillJa02,tackles_assists,1,,,,,
player,201312220det,nyg,WillJa02,tackles_loss,1,,,,,
player,201312220det,nyg,WillJa02,qb_hits,0,,,,,
player,201312220det,nyg,WillJa02,fumbles_rec,0,,,,,
player,201312220det,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201312220det,nyg,WillJa02,fumbles_forced,0,,,,,
player,201312220det,nyg,AmukPr00,def_int,0,,,,,
player,201312220det,nyg,AmukPr00,def_int_yds,0,,,,,
player,201312220det,nyg,AmukPr00,def_int_td,0,,,,,
player,201312220det,nyg,AmukPr00,def_int_long,0,,,,,
player,201312220det,nyg,AmukPr00,pass_defended,1,,,,,
player,201312220det,nyg,AmukPr00,sacks,0.0,,,,,
player,201312220det,nyg,AmukPr00,tackles_combined,4,,,,,
player,201312220det,nyg,AmukPr00,tackles_solo,4,,,,,
player,201312220det,nyg,AmukPr00,tackles_assists,0,,,,,
player,201312220det,nyg,AmukPr00,tackles_loss,0,,,,,
player,201312220det,nyg,AmukPr00,qb_hits,0,,,,,
player,201312220det,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201312220det,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201312220det,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201312220det,nyg,JoseLi99,def_int,0,,,,,
player,201312220det,nyg,JoseLi99,def_int_yds,0,,,,,
player,201312220det,nyg,JoseLi99,def_int_td,0,,,,,
player,201312220det,nyg,JoseLi99,def_int_long,0,,,,,
player,201312220det,nyg,JoseLi99,pass_defended,0,,,,,
player,201312220det,nyg,JoseLi99,sacks,0.0,,,,,
player,201312220det,nyg,JoseLi99,tackles_combined,4,,,,,
player,201312220det,nyg,JoseLi99,tackles_solo,2,,,,,
player,201312220det,nyg,JoseLi99,tackles_assists,2,,,,,
player,201312220det,nyg,JoseLi99,tackles_loss,0,,,,,
player,201312220det,nyg,JoseLi99,qb_hits,0,,,,,
player,201312220det,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201312220det,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201312220det,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201312220det,nyg,PaysSp00,def_int,0,,,,,
player,201312220det,nyg,PaysSp00,def_int_yds,0,,,,,
player,201312220det,nyg,PaysSp00,def_int_td,0,,,,,
player,201312220det,nyg,PaysSp00,def_int_long,0,,,,,
player,201312220det,nyg,PaysSp00,pass_defended,0,,,,,
player,201312220det,nyg,PaysSp00,sacks,0.0,,,,,
player,201312220det,nyg,PaysSp00,tackles_combined,4,,,,,
player,201312220det,nyg,PaysSp00,tackles_solo,2,,,,,
player,201312220det,nyg,PaysSp00,tackles_assists,2,,,,,
player,201312220det,nyg,PaysSp00,tackles_loss,0,,,,,
player,201312220det,nyg,PaysSp00,qb_hits,0,,,,,
player,201312220det,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201312220det,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201312220det,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201312220det,nyg,PattMi20,def_int,0,,,,,
player,201312220det,nyg,PattMi20,def_int_yds,0,,,,,
player,201312220det,nyg,PattMi20,def_int_td,0,,,,,
player,201312220det,nyg,PattMi20,def_int_long,0,,,,,
player,201312220det,nyg,PattMi20,pass_defended,0,,,,,
player,201312220det,nyg,PattMi20,sacks,0.0,,,,,
player,201312220det,nyg,PattMi20,tackles_combined,3,,,,,
player,201312220det,nyg,PattMi20,tackles_solo,3,,,,,
player,201312220det,nyg,PattMi20,tackles_assists,0,,,,,
player,201312220det,nyg,PattMi20,tackles_loss,0,,,,,
player,201312220det,nyg,PattMi20,qb_hits,0,,,,,
player,201312220det,nyg,PattMi20,fumbles_rec,0,,,,,
player,201312220det,nyg,PattMi20,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,PattMi20,fumbles_rec_td,0,,,,,
player,201312220det,nyg,PattMi20,fumbles_forced,0,,,,,
player,201312220det,nyg,MoorDa01,def_int,0,,,,,
player,201312220det,nyg,MoorDa01,def_int_yds,0,,,,,
player,201312220det,nyg,MoorDa01,def_int_td,0,,,,,
player,201312220det,nyg,MoorDa01,def_int_long,0,,,,,
player,201312220det,nyg,MoorDa01,pass_defended,0,,,,,
player,201312220det,nyg,MoorDa01,sacks,0.0,,,,,
player,201312220det,nyg,MoorDa01,tackles_combined,2,,,,,
player,201312220det,nyg,MoorDa01,tackles_solo,2,,,,,
player,201312220det,nyg,MoorDa01,tackles_assists,0,,,,,
player,201312220det,nyg,MoorDa01,tackles_loss,0,,,,,
player,201312220det,nyg,MoorDa01,qb_hits,0,,,,,
player,201312220det,nyg,MoorDa01,fumbles_rec,0,,,,,
player,201312220det,nyg,MoorDa01,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,MoorDa01,fumbles_rec_td,0,,,,,
player,201312220det,nyg,MoorDa01,fumbles_forced,0,,,,,
player,201312220det,nyg,DowtMa00,def_int,0,,,,,
player,201312220det,nyg,DowtMa00,def_int_yds,0,,,,,
player,201312220det,nyg,DowtMa00,def_int_td,0,,,,,
player,201312220det,nyg,DowtMa00,def_int_long,0,,,,,
player,201312220det,nyg,DowtMa00,pass_defended,0,,,,,
player,201312220det,nyg,DowtMa00,sacks,0.0,,,,,
player,201312220det,nyg,DowtMa00,tackles_combined,1,,,,,
player,201312220det,nyg,DowtMa00,tackles_solo,1,,,,,
player,201312220det,nyg,DowtMa00,tackles_assists,0,,,,,
player,201312220det,nyg,DowtMa00,tackles_loss,0,,,,,
player,201312220det,nyg,DowtMa00,qb_hits,0,,,,,
player,201312220det,nyg,DowtMa00,fumbles_rec,0,,,,,
player,201312220det,nyg,DowtMa00,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,DowtMa00,fumbles_rec_td,0,,,,,
player,201312220det,nyg,DowtMa00,fumbles_forced,0,,,,,
player,201312220det,nyg,HankJo00,def_int,0,,,,,
player,201312220det,nyg,HankJo00,def_int_yds,0,,,,,
player,201312220det,nyg,HankJo00,def_int_td,0,,,,,
player,201312220det,nyg,HankJo00,def_int_long,0,,,,,
player,201312220det,nyg,HankJo00,pass_defended,0,,,,,
player,201312220det,nyg,HankJo00,sacks,0.0,,,,,
player,201312220det,nyg,HankJo00,tackles_combined,1,,,,,
player,201312220det,nyg,HankJo00,tackles_solo,1,,,,,
player,201312220det,nyg,HankJo00,tackles_assists,0,,,,,
player,201312220det,nyg,HankJo00,tackles_loss,0,,,,,
player,201312220det,nyg,HankJo00,qb_hits,0,,,,,
player,201312220det,nyg,HankJo00,fumbles_rec,0,,,,,
player,201312220det,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201312220det,nyg,HankJo00,fumbles_forced,0,,,,,
player,201312220det,nyg,JenkCu20,def_int,0,,,,,
player,201312220det,nyg,JenkCu20,def_int_yds,0,,,,,
player,201312220det,nyg,JenkCu20,def_int_td,0,,,,,
player,201312220det,nyg,JenkCu20,def_int_long,0,,,,,
player,201312220det,nyg,JenkCu20,pass_defended,0,,,,,
player,201312220det,nyg,JenkCu20,sacks,0.0,,,,,
player,201312220det,nyg,JenkCu20,tackles_combined,1,,,,,
player,201312220det,nyg,JenkCu20,tackles_solo,1,,,,,
player,201312220det,nyg,JenkCu20,tackles_assists,0,,,,,
player,201312220det,nyg,JenkCu20,tackles_loss,0,,,,,
player,201312220det,nyg,JenkCu20,qb_hits,1,,,,,
player,201312220det,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201312220det,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201312220det,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201312220det,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201312220det,det,QuinGl99,def_int,1,,,,,
player,201312220det,det,QuinGl99,def_int_yds,0,,,,,
player,201312220det,det,QuinGl99,def_int_td,0,,,,,
player,201312220det,det,QuinGl99,def_int_long,0,,,,,
player,201312220det,det,QuinGl99,pass_defended,2,,,,,
player,201312220det,det,QuinGl99,sacks,0.0,,,,,
player,201312220det,det,QuinGl99,tackles_combined,5,,,,,
player,201312220det,det,QuinGl99,tackles_solo,4,,,,,
player,201312220det,det,QuinGl99,tackles_assists,1,,,,,
player,201312220det,det,QuinGl99,tackles_loss,0,,,,,
player,201312220det,det,QuinGl99,qb_hits,0,,,,,
player,201312220det,det,QuinGl99,fumbles_rec,0,,,,,
player,201312220det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201312220det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201312220det,det,QuinGl99,fumbles_forced,0,,,,,
player,201312220det,det,AnsaEz00,def_int,0,,,,,
player,201312220det,det,AnsaEz00,def_int_yds,0,,,,,
player,201312220det,det,AnsaEz00,def_int_td,0,,,,,
player,201312220det,det,AnsaEz00,def_int_long,0,,,,,
player,201312220det,det,AnsaEz00,pass_defended,0,,,,,
player,201312220det,det,AnsaEz00,sacks,1.0,,,,,
player,201312220det,det,AnsaEz00,tackles_combined,3,,,,,
player,201312220det,det,AnsaEz00,tackles_solo,2,,,,,
player,201312220det,det,AnsaEz00,tackles_assists,1,,,,,
player,201312220det,det,AnsaEz00,tackles_loss,1,,,,,
player,201312220det,det,AnsaEz00,qb_hits,1,,,,,
player,201312220det,det,AnsaEz00,fumbles_rec,0,,,,,
player,201312220det,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201312220det,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201312220det,det,AnsaEz00,fumbles_forced,0,,,,,
player,201312220det,det,FairNi00,def_int,0,,,,,
player,201312220det,det,FairNi00,def_int_yds,0,,,,,
player,201312220det,det,FairNi00,def_int_td,0,,,,,
player,201312220det,det,FairNi00,def_int_long,0,,,,,
player,201312220det,det,FairNi00,pass_defended,0,,,,,
player,201312220det,det,FairNi00,sacks,1.0,,,,,
player,201312220det,det,FairNi00,tackles_combined,3,,,,,
player,201312220det,det,FairNi00,tackles_solo,3,,,,,
player,201312220det,det,FairNi00,tackles_assists,0,,,,,
player,201312220det,det,FairNi00,tackles_loss,1,,,,,
player,201312220det,det,FairNi00,qb_hits,2,,,,,
player,201312220det,det,FairNi00,fumbles_rec,0,,,,,
player,201312220det,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201312220det,det,FairNi00,fumbles_rec_td,0,,,,,
player,201312220det,det,FairNi00,fumbles_forced,1,,,,,
player,201312220det,det,TullSt20,def_int,0,,,,,
player,201312220det,det,TullSt20,def_int_yds,0,,,,,
player,201312220det,det,TullSt20,def_int_td,0,,,,,
player,201312220det,det,TullSt20,def_int_long,0,,,,,
player,201312220det,det,TullSt20,pass_defended,0,,,,,
player,201312220det,det,TullSt20,sacks,0.0,,,,,
player,201312220det,det,TullSt20,tackles_combined,8,,,,,
player,201312220det,det,TullSt20,tackles_solo,5,,,,,
player,201312220det,det,TullSt20,tackles_assists,3,,,,,
player,201312220det,det,TullSt20,tackles_loss,0,,,,,
player,201312220det,det,TullSt20,qb_hits,0,,,,,
player,201312220det,det,TullSt20,fumbles_rec,0,,,,,
player,201312220det,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201312220det,det,TullSt20,fumbles_rec_td,0,,,,,
player,201312220det,det,TullSt20,fumbles_forced,0,,,,,
player,201312220det,det,LevyDe99,def_int,0,,,,,
player,201312220det,det,LevyDe99,def_int_yds,0,,,,,
player,201312220det,det,LevyDe99,def_int_td,0,,,,,
player,201312220det,det,LevyDe99,def_int_long,0,,,,,
player,201312220det,det,LevyDe99,pass_defended,1,,,,,
player,201312220det,det,LevyDe99,sacks,0.0,,,,,
player,201312220det,det,LevyDe99,tackles_combined,7,,,,,
player,201312220det,det,LevyDe99,tackles_solo,6,,,,,
player,201312220det,det,LevyDe99,tackles_assists,1,,,,,
player,201312220det,det,LevyDe99,tackles_loss,1,,,,,
player,201312220det,det,LevyDe99,qb_hits,0,,,,,
player,201312220det,det,LevyDe99,fumbles_rec,0,,,,,
player,201312220det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201312220det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201312220det,det,LevyDe99,fumbles_forced,0,,,,,
player,201312220det,det,CareDo00,def_int,0,,,,,
player,201312220det,det,CareDo00,def_int_yds,0,,,,,
player,201312220det,det,CareDo00,def_int_td,0,,,,,
player,201312220det,det,CareDo00,def_int_long,0,,,,,
player,201312220det,det,CareDo00,pass_defended,0,,,,,
player,201312220det,det,CareDo00,sacks,0.0,,,,,
player,201312220det,det,CareDo00,tackles_combined,4,,,,,
player,201312220det,det,CareDo00,tackles_solo,4,,,,,
player,201312220det,det,CareDo00,tackles_assists,0,,,,,
player,201312220det,det,CareDo00,tackles_loss,1,,,,,
player,201312220det,det,CareDo00,qb_hits,0,,,,,
player,201312220det,det,CareDo00,fumbles_rec,0,,,,,
player,201312220det,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201312220det,det,CareDo00,fumbles_rec_td,0,,,,,
player,201312220det,det,CareDo00,fumbles_forced,0,,,,,
player,201312220det,det,DelmLo99,def_int,0,,,,,
player,201312220det,det,DelmLo99,def_int_yds,0,,,,,
player,201312220det,det,DelmLo99,def_int_td,0,,,,,
player,201312220det,det,DelmLo99,def_int_long,0,,,,,
player,201312220det,det,DelmLo99,pass_defended,0,,,,,
player,201312220det,det,DelmLo99,sacks,0.0,,,,,
player,201312220det,det,DelmLo99,tackles_combined,4,,,,,
player,201312220det,det,DelmLo99,tackles_solo,4,,,,,
player,201312220det,det,DelmLo99,tackles_assists,0,,,,,
player,201312220det,det,DelmLo99,tackles_loss,0,,,,,
player,201312220det,det,DelmLo99,qb_hits,0,,,,,
player,201312220det,det,DelmLo99,fumbles_rec,0,,,,,
player,201312220det,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201312220det,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201312220det,det,DelmLo99,fumbles_forced,0,,,,,
player,201312220det,det,GreeCh01,def_int,0,,,,,
player,201312220det,det,GreeCh01,def_int_yds,0,,,,,
player,201312220det,det,GreeCh01,def_int_td,0,,,,,
player,201312220det,det,GreeCh01,def_int_long,0,,,,,
player,201312220det,det,GreeCh01,pass_defended,0,,,,,
player,201312220det,det,GreeCh01,sacks,0.0,,,,,
player,201312220det,det,GreeCh01,tackles_combined,4,,,,,
player,201312220det,det,GreeCh01,tackles_solo,4,,,,,
player,201312220det,det,GreeCh01,tackles_assists,0,,,,,
player,201312220det,det,GreeCh01,tackles_loss,0,,,,,
player,201312220det,det,GreeCh01,qb_hits,0,,,,,
player,201312220det,det,GreeCh01,fumbles_rec,0,,,,,
player,201312220det,det,GreeCh01,fumbles_rec_yds,0,,,,,
player,201312220det,det,GreeCh01,fumbles_rec_td,0,,,,,
player,201312220det,det,GreeCh01,fumbles_forced,0,,,,,
player,201312220det,det,PalmAs99,def_int,0,,,,,
player,201312220det,det,PalmAs99,def_int_yds,0,,,,,
player,201312220det,det,PalmAs99,def_int_td,0,,,,,
player,201312220det,det,PalmAs99,def_int_long,0,,,,,
player,201312220det,det,PalmAs99,pass_defended,0,,,,,
player,201312220det,det,PalmAs99,sacks,0.0,,,,,
player,201312220det,det,PalmAs99,tackles_combined,3,,,,,
player,201312220det,det,PalmAs99,tackles_solo,3,,,,,
player,201312220det,det,PalmAs99,tackles_assists,0,,,,,
player,201312220det,det,PalmAs99,tackles_loss,0,,,,,
player,201312220det,det,PalmAs99,qb_hits,0,,,,,
player,201312220det,det,PalmAs99,fumbles_rec,0,,,,,
player,201312220det,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201312220det,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201312220det,det,PalmAs99,fumbles_forced,0,,,,,
player,201312220det,det,GreeJo03,def_int,0,,,,,
player,201312220det,det,GreeJo03,def_int_yds,0,,,,,
player,201312220det,det,GreeJo03,def_int_td,0,,,,,
player,201312220det,det,GreeJo03,def_int_long,0,,,,,
player,201312220det,det,GreeJo03,pass_defended,0,,,,,
player,201312220det,det,GreeJo03,sacks,0.0,,,,,
player,201312220det,det,GreeJo03,tackles_combined,2,,,,,
player,201312220det,det,GreeJo03,tackles_solo,1,,,,,
player,201312220det,det,GreeJo03,tackles_assists,1,,,,,
player,201312220det,det,GreeJo03,tackles_loss,0,,,,,
player,201312220det,det,GreeJo03,qb_hits,0,,,,,
player,201312220det,det,GreeJo03,fumbles_rec,0,,,,,
player,201312220det,det,GreeJo03,fumbles_rec_yds,0,,,,,
player,201312220det,det,GreeJo03,fumbles_rec_td,0,,,,,
player,201312220det,det,GreeJo03,fumbles_forced,0,,,,,
player,201312220det,det,BentBi00,def_int,0,,,,,
player,201312220det,det,BentBi00,def_int_yds,0,,,,,
player,201312220det,det,BentBi00,def_int_td,0,,,,,
player,201312220det,det,BentBi00,def_int_long,0,,,,,
player,201312220det,det,BentBi00,pass_defended,0,,,,,
player,201312220det,det,BentBi00,sacks,0.0,,,,,
player,201312220det,det,BentBi00,tackles_combined,1,,,,,
player,201312220det,det,BentBi00,tackles_solo,1,,,,,
player,201312220det,det,BentBi00,tackles_assists,0,,,,,
player,201312220det,det,BentBi00,tackles_loss,,,,,,
player,201312220det,det,BentBi00,qb_hits,,,,,,
player,201312220det,det,BentBi00,fumbles_rec,0,,,,,
player,201312220det,det,BentBi00,fumbles_rec_yds,0,,,,,
player,201312220det,det,BentBi00,fumbles_rec_td,0,,,,,
player,201312220det,det,BentBi00,fumbles_forced,0,,,,,
player,201312220det,det,GomeDe00,def_int,0,,,,,
player,201312220det,det,GomeDe00,def_int_yds,0,,,,,
player,201312220det,det,GomeDe00,def_int_td,0,,,,,
player,201312220det,det,GomeDe00,def_int_long,0,,,,,
player,201312220det,det,GomeDe00,pass_defended,0,,,,,
player,201312220det,det,GomeDe00,sacks,0.0,,,,,
player,201312220det,det,GomeDe00,tackles_combined,1,,,,,
player,201312220det,det,GomeDe00,tackles_solo,1,,,,,
player,201312220det,det,GomeDe00,tackles_assists,0,,,,,
player,201312220det,det,GomeDe00,tackles_loss,0,,,,,
player,201312220det,det,GomeDe00,qb_hits,0,,,,,
player,201312220det,det,GomeDe00,fumbles_rec,0,,,,,
player,201312220det,det,GomeDe00,fumbles_rec_yds,0,,,,,
player,201312220det,det,GomeDe00,fumbles_rec_td,0,,,,,
player,201312220det,det,GomeDe00,fumbles_forced,0,,,,,
player,201312220det,det,McInRo20,def_int,0,,,,,
player,201312220det,det,McInRo20,def_int_yds,0,,,,,
player,201312220det,det,McInRo20,def_int_td,0,,,,,
player,201312220det,det,McInRo20,def_int_long,0,,,,,
player,201312220det,det,McInRo20,pass_defended,0,,,,,
player,201312220det,det,McInRo20,sacks,0.0,,,,,
player,201312220det,det,McInRo20,tackles_combined,1,,,,,
player,201312220det,det,McInRo20,tackles_solo,1,,,,,
player,201312220det,det,McInRo20,tackles_assists,0,,,,,
player,201312220det,det,McInRo20,tackles_loss,0,,,,,
player,201312220det,det,McInRo20,qb_hits,0,,,,,
player,201312220det,det,McInRo20,fumbles_rec,0,,,,,
player,201312220det,det,McInRo20,fumbles_rec_yds,0,,,,,
player,201312220det,det,McInRo20,fumbles_rec_td,0,,,,,
player,201312220det,det,McInRo20,fumbles_forced,0,,,,,
player,201312220det,det,MoslC.20,def_int,0,,,,,
player,201312220det,det,MoslC.20,def_int_yds,0,,,,,
player,201312220det,det,MoslC.20,def_int_td,0,,,,,
player,201312220det,det,MoslC.20,def_int_long,0,,,,,
player,201312220det,det,MoslC.20,pass_defended,0,,,,,
player,201312220det,det,MoslC.20,sacks,0.0,,,,,
player,201312220det,det,MoslC.20,tackles_combined,1,,,,,
player,201312220det,det,MoslC.20,tackles_solo,1,,,,,
player,201312220det,det,MoslC.20,tackles_assists,0,,,,,
player,201312220det,det,MoslC.20,tackles_loss,0,,,,,
player,201312220det,det,MoslC.20,qb_hits,0,,,,,
player,201312220det,det,MoslC.20,fumbles_rec,0,,,,,
player,201312220det,det,MoslC.20,fumbles_rec_yds,0,,,,,
player,201312220det,det,MoslC.20,fumbles_rec_td,0,,,,,
player,201312220det,det,MoslC.20,fumbles_forced,0,,,,,
player,201312220det,det,StanJu00,def_int,0,,,,,
player,201312220det,det,StanJu00,def_int_yds,0,,,,,
player,201312220det,det,StanJu00,def_int_td,0,,,,,
player,201312220det,det,StanJu00,def_int_long,0,,,,,
player,201312220det,det,StanJu00,pass_defended,0,,,,,
player,201312220det,det,StanJu00,sacks,0.0,,,,,
player,201312220det,det,StanJu00,tackles_combined,1,,,,,
player,201312220det,det,StanJu00,tackles_solo,1,,,,,
player,201312220det,det,StanJu00,tackles_assists,0,,,,,
player,201312220det,det,StanJu00,tackles_loss,0,,,,,
player,201312220det,det,StanJu00,qb_hits,0,,,,,
player,201312220det,det,StanJu00,fumbles_rec,0,,,,,
player,201312220det,det,StanJu00,fumbles_rec_yds,0,,,,,
player,201312220det,det,StanJu00,fumbles_rec_td,0,,,,,
player,201312220det,det,StanJu00,fumbles_forced,0,,,,,
player,201312220det,det,SuhxNd99,def_int,0,,,,,
player,201312220det,det,SuhxNd99,def_int_yds,0,,,,,
player,201312220det,det,SuhxNd99,def_int_td,0,,,,,
player,201312220det,det,SuhxNd99,def_int_long,0,,,,,
player,201312220det,det,SuhxNd99,pass_defended,1,,,,,
player,201312220det,det,SuhxNd99,sacks,0.0,,,,,
player,201312220det,det,SuhxNd99,tackles_combined,1,,,,,
player,201312220det,det,SuhxNd99,tackles_solo,0,,,,,
player,201312220det,det,SuhxNd99,tackles_assists,1,,,,,
player,201312220det,det,SuhxNd99,tackles_loss,0,,,,,
player,201312220det,det,SuhxNd99,qb_hits,2,,,,,
player,201312220det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201312220det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201312220det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201312220det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201312220det,det,TaylDe00,def_int,0,,,,,
player,201312220det,det,TaylDe00,def_int_yds,0,,,,,
player,201312220det,det,TaylDe00,def_int_td,0,,,,,
player,201312220det,det,TaylDe00,def_int_long,0,,,,,
player,201312220det,det,TaylDe00,pass_defended,1,,,,,
player,201312220det,det,TaylDe00,sacks,0.0,,,,,
player,201312220det,det,TaylDe00,tackles_combined,1,,,,,
player,201312220det,det,TaylDe00,tackles_solo,1,,,,,
player,201312220det,det,TaylDe00,tackles_assists,0,,,,,
player,201312220det,det,TaylDe00,tackles_loss,1,,,,,
player,201312220det,det,TaylDe00,qb_hits,0,,,,,
player,201312220det,det,TaylDe00,fumbles_rec,0,,,,,
player,201312220det,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201312220det,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201312220det,det,TaylDe00,fumbles_forced,0,,,,,
player,201312220det,det,WendJo99,def_int,0,,,,,
player,201312220det,det,WendJo99,def_int_yds,0,,,,,
player,201312220det,det,WendJo99,def_int_td,0,,,,,
player,201312220det,det,WendJo99,def_int_long,0,,,,,
player,201312220det,det,WendJo99,pass_defended,0,,,,,
player,201312220det,det,WendJo99,sacks,0.0,,,,,
player,201312220det,det,WendJo99,tackles_combined,1,,,,,
player,201312220det,det,WendJo99,tackles_solo,1,,,,,
player,201312220det,det,WendJo99,tackles_assists,0,,,,,
player,201312220det,det,WendJo99,tackles_loss,0,,,,,
player,201312220det,det,WendJo99,qb_hits,0,,,,,
