game,2013,11,20131117,201311170nyg,gnb,"Green Bay Packers",13,nyg,"New York Giants",27
player,201311170nyg,nyg,PascBe00,pass_sacked_yds,0,,,,,
player,201311170nyg,nyg,PascBe00,pass_long,0,,,,,
player,201311170nyg,nyg,PascBe00,pass_rating,,,,,,
player,201311170nyg,nyg,PascBe00,rush_att,0,,,,,
player,201311170nyg,nyg,PascBe00,rush_yds,0,,,,,
player,201311170nyg,nyg,PascBe00,rush_td,0,,,,,
player,201311170nyg,nyg,PascBe00,rush_long,0,,,,,
player,201311170nyg,nyg,PascBe00,targets,1,,,,,
player,201311170nyg,nyg,PascBe00,rec,0,,,,,
player,201311170nyg,nyg,PascBe00,rec_yds,0,,,,,
player,201311170nyg,nyg,PascBe00,rec_td,0,,,,,
player,201311170nyg,nyg,PascBe00,rec_long,0,,,,,
player,201311170nyg,nyg,PascBe00,fumbles,0,,,,,
player,201311170nyg,nyg,PascBe00,fumbles_lost,0,,,,,
player,201311170nyg,gnb,WillTr99,def_int,1,,,,,
player,201311170nyg,gnb,WillTr99,def_int_yds,10,,,,,
player,201311170nyg,gnb,WillTr99,def_int_td,0,,,,,
player,201311170nyg,gnb,WillTr99,def_int_long,10,,,,,
player,201311170nyg,gnb,WillTr99,pass_defended,1,,,,,
player,201311170nyg,gnb,WillTr99,sacks,0.0,,,,,
player,201311170nyg,gnb,WillTr99,tackles_combined,8,,,,,
player,201311170nyg,gnb,WillTr99,tackles_solo,8,,,,,
player,201311170nyg,gnb,WillTr99,tackles_assists,0,,,,,
player,201311170nyg,gnb,WillTr99,tackles_loss,1,,,,,
player,201311170nyg,gnb,WillTr99,qb_hits,0,,,,,
player,201311170nyg,gnb,WillTr99,fumbles_rec,0,,,,,
player,201311170nyg,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,WillTr99,fumbles_forced,0,,,,,
player,201311170nyg,gnb,JoneBr99,def_int,0,,,,,
player,201311170nyg,gnb,JoneBr99,def_int_yds,0,,,,,
player,201311170nyg,gnb,JoneBr99,def_int_td,0,,,,,
player,201311170nyg,gnb,JoneBr99,def_int_long,0,,,,,
player,201311170nyg,gnb,JoneBr99,pass_defended,0,,,,,
player,201311170nyg,gnb,JoneBr99,sacks,1.0,,,,,
player,201311170nyg,gnb,JoneBr99,tackles_combined,13,,,,,
player,201311170nyg,gnb,JoneBr99,tackles_solo,11,,,,,
player,201311170nyg,gnb,JoneBr99,tackles_assists,2,,,,,
player,201311170nyg,gnb,JoneBr99,tackles_loss,3,,,,,
player,201311170nyg,gnb,JoneBr99,qb_hits,1,,,,,
player,201311170nyg,gnb,JoneBr99,fumbles_rec,0,,,,,
player,201311170nyg,gnb,JoneBr99,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,JoneBr99,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,JoneBr99,fumbles_forced,0,,,,,
player,201311170nyg,gnb,HawkA.20,def_int,0,,,,,
player,201311170nyg,gnb,HawkA.20,def_int_yds,0,,,,,
player,201311170nyg,gnb,HawkA.20,def_int_td,0,,,,,
player,201311170nyg,gnb,HawkA.20,def_int_long,0,,,,,
player,201311170nyg,gnb,HawkA.20,pass_defended,0,,,,,
player,201311170nyg,gnb,HawkA.20,sacks,1.0,,,,,
player,201311170nyg,gnb,HawkA.20,tackles_combined,6,,,,,
player,201311170nyg,gnb,HawkA.20,tackles_solo,3,,,,,
player,201311170nyg,gnb,HawkA.20,tackles_assists,3,,,,,
player,201311170nyg,gnb,HawkA.20,tackles_loss,1,,,,,
player,201311170nyg,gnb,HawkA.20,qb_hits,1,,,,,
player,201311170nyg,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201311170nyg,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201311170nyg,gnb,MattCl99,def_int,0,,,,,
player,201311170nyg,gnb,MattCl99,def_int_yds,0,,,,,
player,201311170nyg,gnb,MattCl99,def_int_td,0,,,,,
player,201311170nyg,gnb,MattCl99,def_int_long,0,,,,,
player,201311170nyg,gnb,MattCl99,pass_defended,1,,,,,
player,201311170nyg,gnb,MattCl99,sacks,1.0,,,,,
player,201311170nyg,gnb,MattCl99,tackles_combined,4,,,,,
player,201311170nyg,gnb,MattCl99,tackles_solo,1,,,,,
player,201311170nyg,gnb,MattCl99,tackles_assists,3,,,,,
player,201311170nyg,gnb,MattCl99,tackles_loss,1,,,,,
player,201311170nyg,gnb,MattCl99,qb_hits,1,,,,,
player,201311170nyg,gnb,MattCl99,fumbles_rec,0,,,,,
player,201311170nyg,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,MattCl99,fumbles_forced,0,,,,,
player,201311170nyg,gnb,NealMi99,def_int,0,,,,,
player,201311170nyg,gnb,NealMi99,def_int_yds,0,,,,,
player,201311170nyg,gnb,NealMi99,def_int_td,0,,,,,
player,201311170nyg,gnb,NealMi99,def_int_long,0,,,,,
player,201311170nyg,gnb,NealMi99,pass_defended,0,,,,,
player,201311170nyg,gnb,NealMi99,sacks,1.0,,,,,
player,201311170nyg,gnb,NealMi99,tackles_combined,2,,,,,
player,201311170nyg,gnb,NealMi99,tackles_solo,2,,,,,
player,201311170nyg,gnb,NealMi99,tackles_assists,0,,,,,
player,201311170nyg,gnb,NealMi99,tackles_loss,1,,,,,
player,201311170nyg,gnb,NealMi99,qb_hits,1,,,,,
player,201311170nyg,gnb,NealMi99,fumbles_rec,0,,,,,
player,201311170nyg,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,NealMi99,fumbles_forced,0,,,,,
player,201311170nyg,gnb,BurnMo99,def_int,0,,,,,
player,201311170nyg,gnb,BurnMo99,def_int_yds,0,,,,,
player,201311170nyg,gnb,BurnMo99,def_int_td,0,,,,,
player,201311170nyg,gnb,BurnMo99,def_int_long,0,,,,,
player,201311170nyg,gnb,BurnMo99,pass_defended,0,,,,,
player,201311170nyg,gnb,BurnMo99,sacks,0.0,,,,,
player,201311170nyg,gnb,BurnMo99,tackles_combined,12,,,,,
player,201311170nyg,gnb,BurnMo99,tackles_solo,6,,,,,
player,201311170nyg,gnb,BurnMo99,tackles_assists,6,,,,,
player,201311170nyg,gnb,BurnMo99,tackles_loss,0,,,,,
player,201311170nyg,gnb,BurnMo99,qb_hits,0,,,,,
player,201311170nyg,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201311170nyg,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201311170nyg,gnb,HydeMi00,def_int,0,,,,,
player,201311170nyg,gnb,HydeMi00,def_int_yds,0,,,,,
player,201311170nyg,gnb,HydeMi00,def_int_td,0,,,,,
player,201311170nyg,gnb,HydeMi00,def_int_long,0,,,,,
player,201311170nyg,gnb,HydeMi00,pass_defended,0,,,,,
player,201311170nyg,gnb,HydeMi00,sacks,0.0,,,,,
player,201311170nyg,gnb,HydeMi00,tackles_combined,6,,,,,
player,201311170nyg,gnb,HydeMi00,tackles_solo,5,,,,,
player,201311170nyg,gnb,HydeMi00,tackles_assists,1,,,,,
player,201311170nyg,gnb,HydeMi00,tackles_loss,0,,,,,
player,201311170nyg,gnb,HydeMi00,qb_hits,0,,,,,
player,201311170nyg,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201311170nyg,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201311170nyg,gnb,JennM.00,def_int,0,,,,,
player,201311170nyg,gnb,JennM.00,def_int_yds,0,,,,,
player,201311170nyg,gnb,JennM.00,def_int_td,0,,,,,
player,201311170nyg,gnb,JennM.00,def_int_long,0,,,,,
player,201311170nyg,gnb,JennM.00,pass_defended,0,,,,,
player,201311170nyg,gnb,JennM.00,sacks,0.0,,,,,
player,201311170nyg,gnb,JennM.00,tackles_combined,6,,,,,
player,201311170nyg,gnb,JennM.00,tackles_solo,5,,,,,
player,201311170nyg,gnb,JennM.00,tackles_assists,1,,,,,
player,201311170nyg,gnb,JennM.00,tackles_loss,1,,,,,
player,201311170nyg,gnb,JennM.00,qb_hits,0,,,,,
player,201311170nyg,gnb,JennM.00,fumbles_rec,0,,,,,
player,201311170nyg,gnb,JennM.00,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,JennM.00,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,JennM.00,fumbles_forced,0,,,,,
player,201311170nyg,gnb,BanjCh00,def_int,0,,,,,
player,201311170nyg,gnb,BanjCh00,def_int_yds,0,,,,,
player,201311170nyg,gnb,BanjCh00,def_int_td,0,,,,,
player,201311170nyg,gnb,BanjCh00,def_int_long,0,,,,,
player,201311170nyg,gnb,BanjCh00,pass_defended,0,,,,,
player,201311170nyg,gnb,BanjCh00,sacks,0.0,,,,,
player,201311170nyg,gnb,BanjCh00,tackles_combined,4,,,,,
player,201311170nyg,gnb,BanjCh00,tackles_solo,4,,,,,
player,201311170nyg,gnb,BanjCh00,tackles_assists,0,,,,,
player,201311170nyg,gnb,BanjCh00,tackles_loss,0,,,,,
player,201311170nyg,gnb,BanjCh00,qb_hits,0,,,,,
player,201311170nyg,gnb,BanjCh00,fumbles_rec,0,,,,,
player,201311170nyg,gnb,BanjCh00,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,BanjCh00,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,BanjCh00,fumbles_forced,0,,,,,
player,201311170nyg,gnb,BushJa20,def_int,0,,,,,
player,201311170nyg,gnb,BushJa20,def_int_yds,0,,,,,
player,201311170nyg,gnb,BushJa20,def_int_td,0,,,,,
player,201311170nyg,gnb,BushJa20,def_int_long,0,,,,,
player,201311170nyg,gnb,BushJa20,pass_defended,1,,,,,
player,201311170nyg,gnb,BushJa20,sacks,0.0,,,,,
player,201311170nyg,gnb,BushJa20,tackles_combined,3,,,,,
player,201311170nyg,gnb,BushJa20,tackles_solo,2,,,,,
player,201311170nyg,gnb,BushJa20,tackles_assists,1,,,,,
player,201311170nyg,gnb,BushJa20,tackles_loss,0,,,,,
player,201311170nyg,gnb,BushJa20,qb_hits,0,,,,,
player,201311170nyg,gnb,BushJa20,fumbles_rec,0,,,,,
player,201311170nyg,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,BushJa20,fumbles_forced,0,,,,,
player,201311170nyg,gnb,HousDa00,def_int,0,,,,,
player,201311170nyg,gnb,HousDa00,def_int_yds,0,,,,,
player,201311170nyg,gnb,HousDa00,def_int_td,0,,,,,
player,201311170nyg,gnb,HousDa00,def_int_long,0,,,,,
player,201311170nyg,gnb,HousDa00,pass_defended,1,,,,,
player,201311170nyg,gnb,HousDa00,sacks,0.0,,,,,
player,201311170nyg,gnb,HousDa00,tackles_combined,3,,,,,
player,201311170nyg,gnb,HousDa00,tackles_solo,3,,,,,
player,201311170nyg,gnb,HousDa00,tackles_assists,0,,,,,
player,201311170nyg,gnb,HousDa00,tackles_loss,0,,,,,
player,201311170nyg,gnb,HousDa00,qb_hits,0,,,,,
player,201311170nyg,gnb,HousDa00,fumbles_rec,0,,,,,
player,201311170nyg,gnb,HousDa00,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,HousDa00,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,HousDa00,fumbles_forced,0,,,,,
player,201311170nyg,gnb,PalmNa01,def_int,0,,,,,
player,201311170nyg,gnb,PalmNa01,def_int_yds,0,,,,,
player,201311170nyg,gnb,PalmNa01,def_int_td,0,,,,,
player,201311170nyg,gnb,PalmNa01,def_int_long,0,,,,,
player,201311170nyg,gnb,PalmNa01,pass_defended,0,,,,,
player,201311170nyg,gnb,PalmNa01,sacks,0.0,,,,,
player,201311170nyg,gnb,PalmNa01,tackles_combined,3,,,,,
player,201311170nyg,gnb,PalmNa01,tackles_solo,0,,,,,
player,201311170nyg,gnb,PalmNa01,tackles_assists,3,,,,,
player,201311170nyg,gnb,PalmNa01,tackles_loss,0,,,,,
player,201311170nyg,gnb,PalmNa01,qb_hits,0,,,,,
player,201311170nyg,gnb,PalmNa01,fumbles_rec,0,,,,,
player,201311170nyg,gnb,PalmNa01,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,PalmNa01,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,PalmNa01,fumbles_forced,0,,,,,
player,201311170nyg,gnb,DaniMi00,def_int,0,,,,,
player,201311170nyg,gnb,DaniMi00,def_int_yds,0,,,,,
player,201311170nyg,gnb,DaniMi00,def_int_td,0,,,,,
player,201311170nyg,gnb,DaniMi00,def_int_long,0,,,,,
player,201311170nyg,gnb,DaniMi00,pass_defended,0,,,,,
player,201311170nyg,gnb,DaniMi00,sacks,0.0,,,,,
player,201311170nyg,gnb,DaniMi00,tackles_combined,2,,,,,
player,201311170nyg,gnb,DaniMi00,tackles_solo,2,,,,,
player,201311170nyg,gnb,DaniMi00,tackles_assists,0,,,,,
player,201311170nyg,gnb,DaniMi00,tackles_loss,0,,,,,
player,201311170nyg,gnb,DaniMi00,qb_hits,1,,,,,
player,201311170nyg,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201311170nyg,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201311170nyg,gnb,WilsC.98,def_int,0,,,,,
player,201311170nyg,gnb,WilsC.98,def_int_yds,0,,,,,
player,201311170nyg,gnb,WilsC.98,def_int_td,0,,,,,
player,201311170nyg,gnb,WilsC.98,def_int_long,0,,,,,
player,201311170nyg,gnb,WilsC.98,pass_defended,0,,,,,
player,201311170nyg,gnb,WilsC.98,sacks,0.0,,,,,
player,201311170nyg,gnb,WilsC.98,tackles_combined,2,,,,,
player,201311170nyg,gnb,WilsC.98,tackles_solo,1,,,,,
player,201311170nyg,gnb,WilsC.98,tackles_assists,1,,,,,
player,201311170nyg,gnb,WilsC.98,tackles_loss,0,,,,,
player,201311170nyg,gnb,WilsC.98,qb_hits,0,,,,,
player,201311170nyg,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201311170nyg,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201311170nyg,gnb,BostBr00,def_int,0,,,,,
player,201311170nyg,gnb,BostBr00,def_int_yds,0,,,,,
player,201311170nyg,gnb,BostBr00,def_int_td,0,,,,,
player,201311170nyg,gnb,BostBr00,def_int_long,0,,,,,
player,201311170nyg,gnb,BostBr00,pass_defended,0,,,,,
player,201311170nyg,gnb,BostBr00,sacks,0.0,,,,,
player,201311170nyg,gnb,BostBr00,tackles_combined,1,,,,,
player,201311170nyg,gnb,BostBr00,tackles_solo,0,,,,,
player,201311170nyg,gnb,BostBr00,tackles_assists,1,,,,,
player,201311170nyg,gnb,BostBr00,tackles_loss,0,,,,,
player,201311170nyg,gnb,BostBr00,qb_hits,0,,,,,
player,201311170nyg,gnb,BostBr00,fumbles_rec,0,,,,,
player,201311170nyg,gnb,BostBr00,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,BostBr00,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,BostBr00,fumbles_forced,0,,,,,
player,201311170nyg,gnb,MastTi99,def_int,0,,,,,
player,201311170nyg,gnb,MastTi99,def_int_yds,0,,,,,
player,201311170nyg,gnb,MastTi99,def_int_td,0,,,,,
player,201311170nyg,gnb,MastTi99,def_int_long,0,,,,,
player,201311170nyg,gnb,MastTi99,pass_defended,0,,,,,
player,201311170nyg,gnb,MastTi99,sacks,0.0,,,,,
player,201311170nyg,gnb,MastTi99,tackles_combined,1,,,,,
player,201311170nyg,gnb,MastTi99,tackles_solo,1,,,,,
player,201311170nyg,gnb,MastTi99,tackles_assists,0,,,,,
player,201311170nyg,gnb,MastTi99,tackles_loss,0,,,,,
player,201311170nyg,gnb,MastTi99,qb_hits,0,,,,,
player,201311170nyg,gnb,MastTi99,fumbles_rec,0,,,,,
player,201311170nyg,gnb,MastTi99,fumbles_rec_yds,0,,,,,
player,201311170nyg,gnb,MastTi99,fumbles_rec_td,0,,,,,
player,201311170nyg,gnb,MastTi99,fumbles_forced,0,,,,,
player,201311170nyg,gnb,JoneDa03,def_int,,,,,,
player,201311170nyg,gnb,JoneDa03,def_int_yds,,,,,,
player,201311170nyg,gnb,JoneDa03,def_int_td,,,,,,
player,201311170nyg,gnb,JoneDa03,def_int_long,,,,,,
player,201311170nyg,gnb,JoneDa03,pass_defended,0,,,,,
player,201311170nyg,gnb,JoneDa03,sacks,0.0,,,,,
player,201311170nyg,gnb,JoneDa03,tackles_combined,0,,,,,
player,201311170nyg,gnb,JoneDa03,tackles_solo,0,,,,,
player,201311170nyg,gnb,JoneDa03,tackles_assists,0,,,,,
player,201311170nyg,gnb,JoneDa03,tackles_loss,0,,,,,
player,201311170nyg,gnb,JoneDa03,qb_hits,1,,,,,
player,201311170nyg,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201311170nyg,gnb,JoneDa03,fumbles_rec_yds,,,,,,
player,201311170nyg,gnb,JoneDa03,fumbles_rec_td,,,,,,
player,201311170nyg,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201311170nyg,nyg,BeasJo99,def_int,1,,,,,
player,201311170nyg,nyg,BeasJo99,def_int_yds,9,,,,,
player,201311170nyg,nyg,BeasJo99,def_int_td,0,,,,,
player,201311170nyg,nyg,BeasJo99,def_int_long,9,,,,,
player,201311170nyg,nyg,BeasJo99,pass_defended,1,,,,,
player,201311170nyg,nyg,BeasJo99,sacks,0.0,,,,,
player,201311170nyg,nyg,BeasJo99,tackles_combined,8,,,,,
player,201311170nyg,nyg,BeasJo99,tackles_solo,6,,,,,
player,201311170nyg,nyg,BeasJo99,tackles_assists,2,,,,,
player,201311170nyg,nyg,BeasJo99,tackles_loss,1,,,,,
player,201311170nyg,nyg,BeasJo99,qb_hits,1,,,,,
player,201311170nyg,nyg,BeasJo99,fumbles_rec,0,,,,,
player,201311170nyg,nyg,BeasJo99,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,BeasJo99,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,BeasJo99,fumbles_forced,0,,,,,
player,201311170nyg,nyg,PierJa99,def_int,1,,,,,
player,201311170nyg,nyg,PierJa99,def_int_yds,24,,,,,
player,201311170nyg,nyg,PierJa99,def_int_td,1,,,,,
player,201311170nyg,nyg,PierJa99,def_int_long,24,,,,,
player,201311170nyg,nyg,PierJa99,pass_defended,1,,,,,
player,201311170nyg,nyg,PierJa99,sacks,0.0,,,,,
player,201311170nyg,nyg,PierJa99,tackles_combined,3,,,,,
player,201311170nyg,nyg,PierJa99,tackles_solo,1,,,,,
player,201311170nyg,nyg,PierJa99,tackles_assists,2,,,,,
player,201311170nyg,nyg,PierJa99,tackles_loss,0,,,,,
player,201311170nyg,nyg,PierJa99,qb_hits,0,,,,,
player,201311170nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201311170nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201311170nyg,nyg,RollAn20,def_int,1,,,,,
player,201311170nyg,nyg,RollAn20,def_int_yds,1,,,,,
player,201311170nyg,nyg,RollAn20,def_int_td,0,,,,,
player,201311170nyg,nyg,RollAn20,def_int_long,1,,,,,
player,201311170nyg,nyg,RollAn20,pass_defended,1,,,,,
player,201311170nyg,nyg,RollAn20,sacks,0.0,,,,,
player,201311170nyg,nyg,RollAn20,tackles_combined,3,,,,,
player,201311170nyg,nyg,RollAn20,tackles_solo,3,,,,,
player,201311170nyg,nyg,RollAn20,tackles_assists,0,,,,,
player,201311170nyg,nyg,RollAn20,tackles_loss,0,,,,,
player,201311170nyg,nyg,RollAn20,qb_hits,0,,,,,
player,201311170nyg,nyg,RollAn20,fumbles_rec,0,,,,,
player,201311170nyg,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,RollAn20,fumbles_forced,0,,,,,
player,201311170nyg,nyg,ThomTe99,def_int,0,,,,,
player,201311170nyg,nyg,ThomTe99,def_int_yds,0,,,,,
player,201311170nyg,nyg,ThomTe99,def_int_td,0,,,,,
player,201311170nyg,nyg,ThomTe99,def_int_long,0,,,,,
player,201311170nyg,nyg,ThomTe99,pass_defended,0,,,,,
player,201311170nyg,nyg,ThomTe99,sacks,0.0,,,,,
player,201311170nyg,nyg,ThomTe99,tackles_combined,8,,,,,
player,201311170nyg,nyg,ThomTe99,tackles_solo,7,,,,,
player,201311170nyg,nyg,ThomTe99,tackles_assists,1,,,,,
player,201311170nyg,nyg,ThomTe99,tackles_loss,0,,,,,
player,201311170nyg,nyg,ThomTe99,qb_hits,0,,,,,
player,201311170nyg,nyg,ThomTe99,fumbles_rec,0,,,,,
player,201311170nyg,nyg,ThomTe99,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,ThomTe99,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,ThomTe99,fumbles_forced,0,,,,,
player,201311170nyg,nyg,WillJa02,def_int,0,,,,,
player,201311170nyg,nyg,WillJa02,def_int_yds,0,,,,,
player,201311170nyg,nyg,WillJa02,def_int_td,0,,,,,
player,201311170nyg,nyg,WillJa02,def_int_long,0,,,,,
player,201311170nyg,nyg,WillJa02,pass_defended,0,,,,,
player,201311170nyg,nyg,WillJa02,sacks,0.0,,,,,
player,201311170nyg,nyg,WillJa02,tackles_combined,8,,,,,
player,201311170nyg,nyg,WillJa02,tackles_solo,6,,,,,
player,201311170nyg,nyg,WillJa02,tackles_assists,2,,,,,
player,201311170nyg,nyg,WillJa02,tackles_loss,3,,,,,
player,201311170nyg,nyg,WillJa02,qb_hits,0,,,,,
player,201311170nyg,nyg,WillJa02,fumbles_rec,0,,,,,
player,201311170nyg,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,WillJa02,fumbles_forced,0,,,,,
player,201311170nyg,nyg,HillWi01,def_int,0,,,,,
player,201311170nyg,nyg,HillWi01,def_int_yds,0,,,,,
player,201311170nyg,nyg,HillWi01,def_int_td,0,,,,,
player,201311170nyg,nyg,HillWi01,def_int_long,0,,,,,
player,201311170nyg,nyg,HillWi01,pass_defended,0,,,,,
player,201311170nyg,nyg,HillWi01,sacks,0.0,,,,,
player,201311170nyg,nyg,HillWi01,tackles_combined,7,,,,,
player,201311170nyg,nyg,HillWi01,tackles_solo,5,,,,,
player,201311170nyg,nyg,HillWi01,tackles_assists,2,,,,,
player,201311170nyg,nyg,HillWi01,tackles_loss,0,,,,,
player,201311170nyg,nyg,HillWi01,qb_hits,0,,,,,
player,201311170nyg,nyg,HillWi01,fumbles_rec,0,,,,,
player,201311170nyg,nyg,HillWi01,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,HillWi01,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,HillWi01,fumbles_forced,0,,,,,
player,201311170nyg,nyg,AmukPr00,def_int,0,,,,,
player,201311170nyg,nyg,AmukPr00,def_int_yds,0,,,,,
player,201311170nyg,nyg,AmukPr00,def_int_td,0,,,,,
player,201311170nyg,nyg,AmukPr00,def_int_long,0,,,,,
player,201311170nyg,nyg,AmukPr00,pass_defended,0,,,,,
player,201311170nyg,nyg,AmukPr00,sacks,0.0,,,,,
player,201311170nyg,nyg,AmukPr00,tackles_combined,6,,,,,
player,201311170nyg,nyg,AmukPr00,tackles_solo,6,,,,,
player,201311170nyg,nyg,AmukPr00,tackles_assists,0,,,,,
player,201311170nyg,nyg,AmukPr00,tackles_loss,1,,,,,
player,201311170nyg,nyg,AmukPr00,qb_hits,0,,,,,
player,201311170nyg,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201311170nyg,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201311170nyg,nyg,McBrTr99,def_int,0,,,,,
player,201311170nyg,nyg,McBrTr99,def_int_yds,0,,,,,
player,201311170nyg,nyg,McBrTr99,def_int_td,0,,,,,
player,201311170nyg,nyg,McBrTr99,def_int_long,0,,,,,
player,201311170nyg,nyg,McBrTr99,pass_defended,0,,,,,
player,201311170nyg,nyg,McBrTr99,sacks,0.0,,,,,
player,201311170nyg,nyg,McBrTr99,tackles_combined,5,,,,,
player,201311170nyg,nyg,McBrTr99,tackles_solo,5,,,,,
player,201311170nyg,nyg,McBrTr99,tackles_assists,0,,,,,
player,201311170nyg,nyg,McBrTr99,tackles_loss,0,,,,,
player,201311170nyg,nyg,McBrTr99,qb_hits,0,,,,,
player,201311170nyg,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201311170nyg,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201311170nyg,nyg,HerzMa00,def_int,0,,,,,
player,201311170nyg,nyg,HerzMa00,def_int_yds,0,,,,,
player,201311170nyg,nyg,HerzMa00,def_int_td,0,,,,,
player,201311170nyg,nyg,HerzMa00,def_int_long,0,,,,,
player,201311170nyg,nyg,HerzMa00,pass_defended,0,,,,,
player,201311170nyg,nyg,HerzMa00,sacks,0.0,,,,,
player,201311170nyg,nyg,HerzMa00,tackles_combined,3,,,,,
player,201311170nyg,nyg,HerzMa00,tackles_solo,3,,,,,
player,201311170nyg,nyg,HerzMa00,tackles_assists,0,,,,,
player,201311170nyg,nyg,HerzMa00,tackles_loss,0,,,,,
player,201311170nyg,nyg,HerzMa00,qb_hits,0,,,,,
player,201311170nyg,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201311170nyg,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201311170nyg,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201311170nyg,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201311170nyg,nyg,PattMi20,def_int,0,,,,,
player,201311170nyg,nyg,PattMi20,def_int_yds,0,,,,,
player,201311170nyg,nyg,PattMi20,def_int_td,0,,,,,
player,201311170nyg,nyg,PattMi20,def_int_long,0,,,,,
player,201311170nyg,nyg,PattMi20,pass_defended,0,,,,,
player,201311170nyg,nyg,PattMi20,sacks,0.0,,,,,
player,201311170nyg,nyg,PattMi20,tackles_combined,3,,,,,
player,201311170nyg,nyg,PattMi20,tackles_solo,0,,,,,
player,201311170nyg,nyg,PattMi20,tackles_assists,3,,,,,
player,201311170nyg,nyg,PattMi20,tackles_loss,0,,,,,
player,201311170nyg,nyg,PattMi20,qb_hits,0,,,,,
player,201311170nyg,nyg,PattMi20,fumbles_rec,0,,,,,
