game,2013,3,20130922,201309220was,det,"Detroit Lions",27,was,"Washington Redskins",20
player,201309220was,det,LevyDe99,fumbles_forced,0,,,,,
player,201309220was,det,DelmLo99,def_int,0,,,,,
player,201309220was,det,DelmLo99,def_int_yds,0,,,,,
player,201309220was,det,DelmLo99,def_int_td,0,,,,,
player,201309220was,det,DelmLo99,def_int_long,0,,,,,
player,201309220was,det,DelmLo99,pass_defended,1,,,,,
player,201309220was,det,DelmLo99,sacks,0.0,,,,,
player,201309220was,det,DelmLo99,tackles_combined,8,,,,,
player,201309220was,det,DelmLo99,tackles_solo,2,,,,,
player,201309220was,det,DelmLo99,tackles_assists,6,,,,,
player,201309220was,det,DelmLo99,tackles_loss,0,,,,,
player,201309220was,det,DelmLo99,qb_hits,0,,,,,
player,201309220was,det,DelmLo99,fumbles_rec,0,,,,,
player,201309220was,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201309220was,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201309220was,det,DelmLo99,fumbles_forced,0,,,,,
player,201309220was,det,MathRa99,def_int,0,,,,,
player,201309220was,det,MathRa99,def_int_yds,0,,,,,
player,201309220was,det,MathRa99,def_int_td,0,,,,,
player,201309220was,det,MathRa99,def_int_long,0,,,,,
player,201309220was,det,MathRa99,pass_defended,3,,,,,
player,201309220was,det,MathRa99,sacks,0.0,,,,,
player,201309220was,det,MathRa99,tackles_combined,7,,,,,
player,201309220was,det,MathRa99,tackles_solo,7,,,,,
player,201309220was,det,MathRa99,tackles_assists,0,,,,,
player,201309220was,det,MathRa99,tackles_loss,0,,,,,
player,201309220was,det,MathRa99,qb_hits,0,,,,,
player,201309220was,det,MathRa99,fumbles_rec,0,,,,,
player,201309220was,det,MathRa99,fumbles_rec_yds,0,,,,,
player,201309220was,det,MathRa99,fumbles_rec_td,0,,,,,
player,201309220was,det,MathRa99,fumbles_forced,0,,,,,
player,201309220was,det,QuinGl99,def_int,0,,,,,
player,201309220was,det,QuinGl99,def_int_yds,0,,,,,
player,201309220was,det,QuinGl99,def_int_td,0,,,,,
player,201309220was,det,QuinGl99,def_int_long,0,,,,,
player,201309220was,det,QuinGl99,pass_defended,0,,,,,
player,201309220was,det,QuinGl99,sacks,0.0,,,,,
player,201309220was,det,QuinGl99,tackles_combined,6,,,,,
player,201309220was,det,QuinGl99,tackles_solo,6,,,,,
player,201309220was,det,QuinGl99,tackles_assists,0,,,,,
player,201309220was,det,QuinGl99,tackles_loss,0,,,,,
player,201309220was,det,QuinGl99,qb_hits,0,,,,,
player,201309220was,det,QuinGl99,fumbles_rec,1,,,,,
player,201309220was,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201309220was,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201309220was,det,QuinGl99,fumbles_forced,0,,,,,
player,201309220was,det,TullSt20,def_int,0,,,,,
player,201309220was,det,TullSt20,def_int_yds,0,,,,,
player,201309220was,det,TullSt20,def_int_td,0,,,,,
player,201309220was,det,TullSt20,def_int_long,0,,,,,
player,201309220was,det,TullSt20,pass_defended,0,,,,,
player,201309220was,det,TullSt20,sacks,0.0,,,,,
player,201309220was,det,TullSt20,tackles_combined,6,,,,,
player,201309220was,det,TullSt20,tackles_solo,3,,,,,
player,201309220was,det,TullSt20,tackles_assists,3,,,,,
player,201309220was,det,TullSt20,tackles_loss,0,,,,,
player,201309220was,det,TullSt20,qb_hits,0,,,,,
player,201309220was,det,TullSt20,fumbles_rec,0,,,,,
player,201309220was,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201309220was,det,TullSt20,fumbles_rec_td,0,,,,,
player,201309220was,det,TullSt20,fumbles_forced,0,,,,,
player,201309220was,det,SuhxNd99,def_int,0,,,,,
player,201309220was,det,SuhxNd99,def_int_yds,0,,,,,
player,201309220was,det,SuhxNd99,def_int_td,0,,,,,
player,201309220was,det,SuhxNd99,def_int_long,0,,,,,
player,201309220was,det,SuhxNd99,pass_defended,0,,,,,
player,201309220was,det,SuhxNd99,sacks,0.0,,,,,
player,201309220was,det,SuhxNd99,tackles_combined,5,,,,,
player,201309220was,det,SuhxNd99,tackles_solo,4,,,,,
player,201309220was,det,SuhxNd99,tackles_assists,1,,,,,
player,201309220was,det,SuhxNd99,tackles_loss,0,,,,,
player,201309220was,det,SuhxNd99,qb_hits,1,,,,,
player,201309220was,det,SuhxNd99,fumbles_rec,0,,,,,
player,201309220was,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201309220was,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201309220was,det,SuhxNd99,fumbles_forced,0,,,,,
player,201309220was,det,YounWi99,def_int,0,,,,,
player,201309220was,det,YounWi99,def_int_yds,0,,,,,
player,201309220was,det,YounWi99,def_int_td,0,,,,,
player,201309220was,det,YounWi99,def_int_long,0,,,,,
player,201309220was,det,YounWi99,pass_defended,0,,,,,
player,201309220was,det,YounWi99,sacks,0.0,,,,,
player,201309220was,det,YounWi99,tackles_combined,5,,,,,
player,201309220was,det,YounWi99,tackles_solo,4,,,,,
player,201309220was,det,YounWi99,tackles_assists,1,,,,,
player,201309220was,det,YounWi99,tackles_loss,1,,,,,
player,201309220was,det,YounWi99,qb_hits,4,,,,,
player,201309220was,det,YounWi99,fumbles_rec,0,,,,,
player,201309220was,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201309220was,det,YounWi99,fumbles_rec_td,0,,,,,
player,201309220was,det,YounWi99,fumbles_forced,0,,,,,
player,201309220was,det,McInRo20,def_int,0,,,,,
player,201309220was,det,McInRo20,def_int_yds,0,,,,,
player,201309220was,det,McInRo20,def_int_td,0,,,,,
player,201309220was,det,McInRo20,def_int_long,0,,,,,
player,201309220was,det,McInRo20,pass_defended,0,,,,,
player,201309220was,det,McInRo20,sacks,0.0,,,,,
player,201309220was,det,McInRo20,tackles_combined,4,,,,,
player,201309220was,det,McInRo20,tackles_solo,0,,,,,
player,201309220was,det,McInRo20,tackles_assists,4,,,,,
player,201309220was,det,McInRo20,tackles_loss,0,,,,,
player,201309220was,det,McInRo20,qb_hits,0,,,,,
player,201309220was,det,McInRo20,fumbles_rec,0,,,,,
player,201309220was,det,McInRo20,fumbles_rec_yds,0,,,,,
player,201309220was,det,McInRo20,fumbles_rec_td,0,,,,,
player,201309220was,det,McInRo20,fumbles_forced,0,,,,,
player,201309220was,det,FairNi00,def_int,0,,,,,
player,201309220was,det,FairNi00,def_int_yds,0,,,,,
player,201309220was,det,FairNi00,def_int_td,0,,,,,
player,201309220was,det,FairNi00,def_int_long,0,,,,,
player,201309220was,det,FairNi00,pass_defended,0,,,,,
player,201309220was,det,FairNi00,sacks,0.0,,,,,
player,201309220was,det,FairNi00,tackles_combined,3,,,,,
player,201309220was,det,FairNi00,tackles_solo,0,,,,,
player,201309220was,det,FairNi00,tackles_assists,3,,,,,
player,201309220was,det,FairNi00,tackles_loss,0,,,,,
player,201309220was,det,FairNi00,qb_hits,0,,,,,
player,201309220was,det,FairNi00,fumbles_rec,0,,,,,
player,201309220was,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201309220was,det,FairNi00,fumbles_rec_td,0,,,,,
player,201309220was,det,FairNi00,fumbles_forced,0,,,,,
player,201309220was,det,WendJo99,def_int,0,,,,,
player,201309220was,det,WendJo99,def_int_yds,0,,,,,
player,201309220was,det,WendJo99,def_int_td,0,,,,,
player,201309220was,det,WendJo99,def_int_long,0,,,,,
player,201309220was,det,WendJo99,pass_defended,0,,,,,
player,201309220was,det,WendJo99,sacks,0.0,,,,,
player,201309220was,det,WendJo99,tackles_combined,3,,,,,
player,201309220was,det,WendJo99,tackles_solo,0,,,,,
player,201309220was,det,WendJo99,tackles_assists,3,,,,,
player,201309220was,det,WendJo99,tackles_loss,0,,,,,
player,201309220was,det,WendJo99,qb_hits,0,,,,,
player,201309220was,det,WendJo99,fumbles_rec,0,,,,,
player,201309220was,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201309220was,det,WendJo99,fumbles_rec_td,0,,,,,
player,201309220was,det,WendJo99,fumbles_forced,0,,,,,
player,201309220was,det,LewiTr00,def_int,0,,,,,
player,201309220was,det,LewiTr00,def_int_yds,0,,,,,
player,201309220was,det,LewiTr00,def_int_td,0,,,,,
player,201309220was,det,LewiTr00,def_int_long,0,,,,,
player,201309220was,det,LewiTr00,pass_defended,0,,,,,
player,201309220was,det,LewiTr00,sacks,0.0,,,,,
player,201309220was,det,LewiTr00,tackles_combined,2,,,,,
player,201309220was,det,LewiTr00,tackles_solo,0,,,,,
player,201309220was,det,LewiTr00,tackles_assists,2,,,,,
player,201309220was,det,LewiTr00,tackles_loss,0,,,,,
player,201309220was,det,LewiTr00,qb_hits,0,,,,,
player,201309220was,det,LewiTr00,fumbles_rec,0,,,,,
player,201309220was,det,LewiTr00,fumbles_rec_yds,0,,,,,
player,201309220was,det,LewiTr00,fumbles_rec_td,0,,,,,
player,201309220was,det,LewiTr00,fumbles_forced,0,,,,,
player,201309220was,det,MoslC.20,def_int,0,,,,,
player,201309220was,det,MoslC.20,def_int_yds,0,,,,,
player,201309220was,det,MoslC.20,def_int_td,0,,,,,
player,201309220was,det,MoslC.20,def_int_long,0,,,,,
player,201309220was,det,MoslC.20,pass_defended,0,,,,,
player,201309220was,det,MoslC.20,sacks,0.0,,,,,
player,201309220was,det,MoslC.20,tackles_combined,2,,,,,
player,201309220was,det,MoslC.20,tackles_solo,2,,,,,
player,201309220was,det,MoslC.20,tackles_assists,0,,,,,
player,201309220was,det,MoslC.20,tackles_loss,0,,,,,
player,201309220was,det,MoslC.20,qb_hits,0,,,,,
player,201309220was,det,MoslC.20,fumbles_rec,0,,,,,
player,201309220was,det,MoslC.20,fumbles_rec_yds,0,,,,,
player,201309220was,det,MoslC.20,fumbles_rec_td,0,,,,,
player,201309220was,det,MoslC.20,fumbles_forced,0,,,,,
player,201309220was,det,PalmAs99,def_int,0,,,,,
player,201309220was,det,PalmAs99,def_int_yds,0,,,,,
player,201309220was,det,PalmAs99,def_int_td,0,,,,,
player,201309220was,det,PalmAs99,def_int_long,0,,,,,
player,201309220was,det,PalmAs99,pass_defended,0,,,,,
player,201309220was,det,PalmAs99,sacks,0.0,,,,,
player,201309220was,det,PalmAs99,tackles_combined,2,,,,,
player,201309220was,det,PalmAs99,tackles_solo,1,,,,,
player,201309220was,det,PalmAs99,tackles_assists,1,,,,,
player,201309220was,det,PalmAs99,tackles_loss,0,,,,,
player,201309220was,det,PalmAs99,qb_hits,0,,,,,
player,201309220was,det,PalmAs99,fumbles_rec,0,,,,,
player,201309220was,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201309220was,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201309220was,det,PalmAs99,fumbles_forced,0,,,,,
player,201309220was,det,BentBi00,def_int,0,,,,,
player,201309220was,det,BentBi00,def_int_yds,0,,,,,
player,201309220was,det,BentBi00,def_int_td,0,,,,,
player,201309220was,det,BentBi00,def_int_long,0,,,,,
player,201309220was,det,BentBi00,pass_defended,1,,,,,
player,201309220was,det,BentBi00,sacks,0.0,,,,,
player,201309220was,det,BentBi00,tackles_combined,1,,,,,
player,201309220was,det,BentBi00,tackles_solo,1,,,,,
player,201309220was,det,BentBi00,tackles_assists,0,,,,,
player,201309220was,det,BentBi00,tackles_loss,,,,,,
player,201309220was,det,BentBi00,qb_hits,,,,,,
player,201309220was,det,BentBi00,fumbles_rec,0,,,,,
player,201309220was,det,BentBi00,fumbles_rec_yds,0,,,,,
player,201309220was,det,BentBi00,fumbles_rec_td,0,,,,,
player,201309220was,det,BentBi00,fumbles_forced,0,,,,,
player,201309220was,det,GreeJo03,def_int,0,,,,,
player,201309220was,det,GreeJo03,def_int_yds,0,,,,,
player,201309220was,det,GreeJo03,def_int_td,0,,,,,
player,201309220was,det,GreeJo03,def_int_long,0,,,,,
player,201309220was,det,GreeJo03,pass_defended,0,,,,,
player,201309220was,det,GreeJo03,sacks,0.0,,,,,
player,201309220was,det,GreeJo03,tackles_combined,1,,,,,
player,201309220was,det,GreeJo03,tackles_solo,1,,,,,
player,201309220was,det,GreeJo03,tackles_assists,0,,,,,
player,201309220was,det,GreeJo03,tackles_loss,0,,,,,
player,201309220was,det,GreeJo03,qb_hits,0,,,,,
player,201309220was,det,GreeJo03,fumbles_rec,0,,,,,
player,201309220was,det,GreeJo03,fumbles_rec_yds,0,,,,,
player,201309220was,det,GreeJo03,fumbles_rec_td,0,,,,,
player,201309220was,det,GreeJo03,fumbles_forced,0,,,,,
player,201309220was,det,HillCo21,def_int,0,,,,,
player,201309220was,det,HillCo21,def_int_yds,0,,,,,
player,201309220was,det,HillCo21,def_int_td,0,,,,,
player,201309220was,det,HillCo21,def_int_long,0,,,,,
player,201309220was,det,HillCo21,pass_defended,0,,,,,
player,201309220was,det,HillCo21,sacks,0.0,,,,,
player,201309220was,det,HillCo21,tackles_combined,1,,,,,
player,201309220was,det,HillCo21,tackles_solo,0,,,,,
player,201309220was,det,HillCo21,tackles_assists,1,,,,,
player,201309220was,det,HillCo21,tackles_loss,,,,,,
player,201309220was,det,HillCo21,qb_hits,,,,,,
player,201309220was,det,HillCo21,fumbles_rec,0,,,,,
player,201309220was,det,HillCo21,fumbles_rec_yds,0,,,,,
player,201309220was,det,HillCo21,fumbles_rec_td,0,,,,,
player,201309220was,det,HillCo21,fumbles_forced,0,,,,,
player,201309220was,det,IdonIs20,def_int,0,,,,,
player,201309220was,det,IdonIs20,def_int_yds,0,,,,,
player,201309220was,det,IdonIs20,def_int_td,0,,,,,
player,201309220was,det,IdonIs20,def_int_long,0,,,,,
player,201309220was,det,IdonIs20,pass_defended,0,,,,,
player,201309220was,det,IdonIs20,sacks,0.0,,,,,
player,201309220was,det,IdonIs20,tackles_combined,0,,,,,
player,201309220was,det,IdonIs20,tackles_solo,0,,,,,
player,201309220was,det,IdonIs20,tackles_assists,0,,,,,
player,201309220was,det,IdonIs20,tackles_loss,0,,,,,
player,201309220was,det,IdonIs20,qb_hits,1,,,,,
player,201309220was,det,IdonIs20,fumbles_rec,0,,,,,
player,201309220was,det,IdonIs20,fumbles_rec_yds,0,,,,,
player,201309220was,det,IdonIs20,fumbles_rec_td,0,,,,,
player,201309220was,det,IdonIs20,fumbles_forced,0,,,,,
player,201309220was,was,HallDe99,def_int,1,,,,,
player,201309220was,was,HallDe99,def_int_yds,17,,,,,
player,201309220was,was,HallDe99,def_int_td,1,,,,,
player,201309220was,was,HallDe99,def_int_long,17,,,,,
player,201309220was,was,HallDe99,pass_defended,2,,,,,
player,201309220was,was,HallDe99,sacks,0.0,,,,,
player,201309220was,was,HallDe99,tackles_combined,4,,,,,
player,201309220was,was,HallDe99,tackles_solo,3,,,,,
player,201309220was,was,HallDe99,tackles_assists,1,,,,,
player,201309220was,was,HallDe99,tackles_loss,0,,,,,
player,201309220was,was,HallDe99,qb_hits,0,,,,,
player,201309220was,was,HallDe99,fumbles_rec,0,,,,,
player,201309220was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201309220was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201309220was,was,HallDe99,fumbles_forced,0,,,,,
player,201309220was,was,FletLo20,def_int,0,,,,,
player,201309220was,was,FletLo20,def_int_yds,0,,,,,
player,201309220was,was,FletLo20,def_int_td,0,,,,,
player,201309220was,was,FletLo20,def_int_long,0,,,,,
player,201309220was,was,FletLo20,pass_defended,0,,,,,
player,201309220was,was,FletLo20,sacks,1.0,,,,,
player,201309220was,was,FletLo20,tackles_combined,8,,,,,
player,201309220was,was,FletLo20,tackles_solo,4,,,,,
player,201309220was,was,FletLo20,tackles_assists,4,,,,,
player,201309220was,was,FletLo20,tackles_loss,2,,,,,
player,201309220was,was,FletLo20,qb_hits,1,,,,,
player,201309220was,was,FletLo20,fumbles_rec,0,,,,,
player,201309220was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201309220was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201309220was,was,FletLo20,fumbles_forced,0,,,,,
player,201309220was,was,RilePe00,def_int,0,,,,,
player,201309220was,was,RilePe00,def_int_yds,0,,,,,
player,201309220was,was,RilePe00,def_int_td,0,,,,,
player,201309220was,was,RilePe00,def_int_long,0,,,,,
player,201309220was,was,RilePe00,pass_defended,1,,,,,
player,201309220was,was,RilePe00,sacks,0.0,,,,,
player,201309220was,was,RilePe00,tackles_combined,10,,,,,
player,201309220was,was,RilePe00,tackles_solo,3,,,,,
player,201309220was,was,RilePe00,tackles_assists,7,,,,,
player,201309220was,was,RilePe00,tackles_loss,1,,,,,
player,201309220was,was,RilePe00,qb_hits,2,,,,,
player,201309220was,was,RilePe00,fumbles_rec,0,,,,,
player,201309220was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201309220was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201309220was,was,RilePe00,fumbles_forced,0,,,,,
player,201309220was,was,MeriBr99,def_int,0,,,,,
player,201309220was,was,MeriBr99,def_int_yds,0,,,,,
player,201309220was,was,MeriBr99,def_int_td,0,,,,,
player,201309220was,was,MeriBr99,def_int_long,0,,,,,
player,201309220was,was,MeriBr99,pass_defended,0,,,,,
player,201309220was,was,MeriBr99,sacks,0.0,,,,,
player,201309220was,was,MeriBr99,tackles_combined,9,,,,,
player,201309220was,was,MeriBr99,tackles_solo,7,,,,,
player,201309220was,was,MeriBr99,tackles_assists,2,,,,,
player,201309220was,was,MeriBr99,tackles_loss,0,,,,,
player,201309220was,was,MeriBr99,qb_hits,0,,,,,
player,201309220was,was,MeriBr99,fumbles_rec,0,,,,,
player,201309220was,was,MeriBr99,fumbles_rec_yds,0,,,,,
player,201309220was,was,MeriBr99,fumbles_rec_td,0,,,,,
player,201309220was,was,MeriBr99,fumbles_forced,0,,,,,
player,201309220was,was,KerrRy00,def_int,0,,,,,
player,201309220was,was,KerrRy00,def_int_yds,0,,,,,
player,201309220was,was,KerrRy00,def_int_td,0,,,,,
player,201309220was,was,KerrRy00,def_int_long,0,,,,,
player,201309220was,was,KerrRy00,pass_defended,1,,,,,
player,201309220was,was,KerrRy00,sacks,0.0,,,,,
player,201309220was,was,KerrRy00,tackles_combined,7,,,,,
player,201309220was,was,KerrRy00,tackles_solo,3,,,,,
player,201309220was,was,KerrRy00,tackles_assists,4,,,,,
player,201309220was,was,KerrRy00,tackles_loss,1,,,,,
player,201309220was,was,KerrRy00,qb_hits,1,,,,,
player,201309220was,was,KerrRy00,fumbles_rec,0,,,,,
player,201309220was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201309220was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201309220was,was,KerrRy00,fumbles_forced,0,,,,,
player,201309220was,was,WilsJo99,def_int,0,,,,,
player,201309220was,was,WilsJo99,def_int_yds,0,,,,,
player,201309220was,was,WilsJo99,def_int_td,0,,,,,
player,201309220was,was,WilsJo99,def_int_long,0,,,,,
player,201309220was,was,WilsJo99,pass_defended,0,,,,,
player,201309220was,was,WilsJo99,sacks,0.0,,,,,
player,201309220was,was,WilsJo99,tackles_combined,6,,,,,
player,201309220was,was,WilsJo99,tackles_solo,3,,,,,
player,201309220was,was,WilsJo99,tackles_assists,3,,,,,
player,201309220was,was,WilsJo99,tackles_loss,0,,,,,
player,201309220was,was,WilsJo99,qb_hits,0,,,,,
player,201309220was,was,WilsJo99,fumbles_rec,0,,,,,
player,201309220was,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201309220was,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201309220was,was,WilsJo99,fumbles_forced,0,,,,,
player,201309220was,was,OrakBr99,def_int,0,,,,,
player,201309220was,was,OrakBr99,def_int_yds,0,,,,,
player,201309220was,was,OrakBr99,def_int_td,0,,,,,
player,201309220was,was,OrakBr99,def_int_long,0,,,,,
player,201309220was,was,OrakBr99,pass_defended,0,,,,,
player,201309220was,was,OrakBr99,sacks,0.0,,,,,
player,201309220was,was,OrakBr99,tackles_combined,5,,,,,
player,201309220was,was,OrakBr99,tackles_solo,2,,,,,
player,201309220was,was,OrakBr99,tackles_assists,3,,,,,
player,201309220was,was,OrakBr99,tackles_loss,1,,,,,
player,201309220was,was,OrakBr99,qb_hits,2,,,,,
player,201309220was,was,OrakBr99,fumbles_rec,0,,,,,
player,201309220was,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201309220was,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201309220was,was,OrakBr99,fumbles_forced,0,,,,,
player,201309220was,was,AmerDa00,def_int,0,,,,,
player,201309220was,was,AmerDa00,def_int_yds,0,,,,,
player,201309220was,was,AmerDa00,def_int_td,0,,,,,
player,201309220was,was,AmerDa00,def_int_long,0,,,,,
player,201309220was,was,AmerDa00,pass_defended,2,,,,,
player,201309220was,was,AmerDa00,sacks,0.0,,,,,
player,201309220was,was,AmerDa00,tackles_combined,3,,,,,
player,201309220was,was,AmerDa00,tackles_solo,2,,,,,
player,201309220was,was,AmerDa00,tackles_assists,1,,,,,
player,201309220was,was,AmerDa00,tackles_loss,0,,,,,
player,201309220was,was,AmerDa00,qb_hits,0,,,,,
player,201309220was,was,AmerDa00,fumbles_rec,0,,,,,
player,201309220was,was,AmerDa00,fumbles_rec_yds,0,,,,,
player,201309220was,was,AmerDa00,fumbles_rec_td,0,,,,,
player,201309220was,was,AmerDa00,fumbles_forced,0,,,,,
player,201309220was,was,BoweSt20,def_int,0,,,,,
player,201309220was,was,BoweSt20,def_int_yds,0,,,,,
player,201309220was,was,BoweSt20,def_int_td,0,,,,,
player,201309220was,was,BoweSt20,def_int_long,0,,,,,
player,201309220was,was,BoweSt20,pass_defended,0,,,,,
player,201309220was,was,BoweSt20,sacks,0.0,,,,,
player,201309220was,was,BoweSt20,tackles_combined,3,,,,,
player,201309220was,was,BoweSt20,tackles_solo,0,,,,,
player,201309220was,was,BoweSt20,tackles_assists,3,,,,,
player,201309220was,was,BoweSt20,tackles_loss,0,,,,,
player,201309220was,was,BoweSt20,qb_hits,1,,,,,
player,201309220was,was,BoweSt20,fumbles_rec,0,,,,,
player,201309220was,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201309220was,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201309220was,was,BoweSt20,fumbles_forced,0,,,,,
player,201309220was,was,CofiBa20,def_int,0,,,,,
player,201309220was,was,CofiBa20,def_int_yds,0,,,,,
player,201309220was,was,CofiBa20,def_int_td,0,,,,,
player,201309220was,was,CofiBa20,def_int_long,0,,,,,
player,201309220was,was,CofiBa20,pass_defended,0,,,,,
player,201309220was,was,CofiBa20,sacks,0.0,,,,,
player,201309220was,was,CofiBa20,tackles_combined,3,,,,,
player,201309220was,was,CofiBa20,tackles_solo,1,,,,,
player,201309220was,was,CofiBa20,tackles_assists,2,,,,,
player,201309220was,was,CofiBa20,tackles_loss,0,,,,,
player,201309220was,was,CofiBa20,qb_hits,3,,,,,
player,201309220was,was,CofiBa20,fumbles_rec,0,,,,,
player,201309220was,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201309220was,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201309220was,was,CofiBa20,fumbles_forced,0,,,,,
player,201309220was,was,BarnNi20,def_int,0,,,,,
player,201309220was,was,BarnNi20,def_int_yds,0,,,,,
player,201309220was,was,BarnNi20,def_int_td,0,,,,,
player,201309220was,was,BarnNi20,def_int_long,0,,,,,
player,201309220was,was,BarnNi20,pass_defended,0,,,,,
player,201309220was,was,BarnNi20,sacks,0.0,,,,,
player,201309220was,was,BarnNi20,tackles_combined,2,,,,,
player,201309220was,was,BarnNi20,tackles_solo,1,,,,,
player,201309220was,was,BarnNi20,tackles_assists,1,,,,,
player,201309220was,was,BarnNi20,tackles_loss,0,,,,,
player,201309220was,was,BarnNi20,qb_hits,0,,,,,
player,201309220was,was,BarnNi20,fumbles_rec,0,,,,,
player,201309220was,was,BarnNi20,fumbles_rec_yds,0,,,,,
player,201309220was,was,BarnNi20,fumbles_rec_td,0,,,,,
player,201309220was,was,BarnNi20,fumbles_forced,0,,,,,
player,201309220was,was,GolsKe20,def_int,0,,,,,
player,201309220was,was,GolsKe20,def_int_yds,0,,,,,
player,201309220was,was,GolsKe20,def_int_td,0,,,,,
player,201309220was,was,GolsKe20,def_int_long,0,,,,,
player,201309220was,was,GolsKe20,pass_defended,0,,,,,
player,201309220was,was,GolsKe20,sacks,0.0,,,,,
player,201309220was,was,GolsKe20,tackles_combined,2,,,,,
player,201309220was,was,GolsKe20,tackles_solo,0,,,,,
player,201309220was,was,GolsKe20,tackles_assists,2,,,,,
player,201309220was,was,GolsKe20,tackles_loss,0,,,,,
player,201309220was,was,GolsKe20,qb_hits,0,,,,,
player,201309220was,was,GolsKe20,fumbles_rec,0,,,,,
player,201309220was,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201309220was,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201309220was,was,GolsKe20,fumbles_forced,0,,,,,
player,201309220was,was,NeilCh00,def_int,0,,,,,
player,201309220was,was,NeilCh00,def_int_yds,0,,,,,
player,201309220was,was,NeilCh00,def_int_td,0,,,,,
player,201309220was,was,NeilCh00,def_int_long,0,,,,,
player,201309220was,was,NeilCh00,pass_defended,0,,,,,
player,201309220was,was,NeilCh00,sacks,0.0,,,,,
player,201309220was,was,NeilCh00,tackles_combined,2,,,,,
player,201309220was,was,NeilCh00,tackles_solo,1,,,,,
player,201309220was,was,NeilCh00,tackles_assists,1,,,,,
player,201309220was,was,NeilCh00,tackles_loss,0,,,,,
player,201309220was,was,NeilCh00,qb_hits,0,,,,,
player,201309220was,was,NeilCh00,fumbles_rec,0,,,,,
player,201309220was,was,NeilCh00,fumbles_rec_yds,0,,,,,
player,201309220was,was,NeilCh00,fumbles_rec_td,0,,,,,
player,201309220was,was,NeilCh00,fumbles_forced,0,,,,,
player,201309220was,was,KehlBr99,def_int,0,,,,,
player,201309220was,was,KehlBr99,def_int_yds,0,,,,,
player,201309220was,was,KehlBr99,def_int_td,0,,,,,
player,201309220was,was,KehlBr99,def_int_long,0,,,,,
player,201309220was,was,KehlBr99,pass_defended,0,,,,,
player,201309220was,was,KehlBr99,sacks,0.0,,,,,
player,201309220was,was,KehlBr99,tackles_combined,1,,,,,
player,201309220was,was,KehlBr99,tackles_solo,1,,,,,
player,201309220was,was,KehlBr99,tackles_assists,0,,,,,
player,201309220was,was,KehlBr99,tackles_loss,0,,,,,
player,201309220was,was,KehlBr99,qb_hits,0,,,,,
player,201309220was,was,KehlBr99,fumbles_rec,0,,,,,
player,201309220was,was,KehlBr99,fumbles_rec_yds,0,,,,,
player,201309220was,was,KehlBr99,fumbles_rec_td,0,,,,,
player,201309220was,was,KehlBr99,fumbles_forced,0,,,,,
player,201309220was,was,MerlPh99,def_int,0,,,,,
player,201309220was,was,MerlPh99,def_int_yds,0,,,,,
player,201309220was,was,MerlPh99,def_int_td,0,,,,,
player,201309220was,was,MerlPh99,def_int_long,0,,,,,
player,201309220was,was,MerlPh99,pass_defended,0,,,,,
player,201309220was,was,MerlPh99,sacks,0.0,,,,,
player,201309220was,was,MerlPh99,tackles_combined,1,,,,,
player,201309220was,was,MerlPh99,tackles_solo,0,,,,,
player,201309220was,was,MerlPh99,tackles_assists,1,,,,,
player,201309220was,was,MerlPh99,tackles_loss,0,,,,,
player,201309220was,was,MerlPh99,qb_hits,0,,,,,
player,201309220was,was,MerlPh99,fumbles_rec,0,,,,,
player,201309220was,was,MerlPh99,fumbles_rec_yds,0,,,,,
player,201309220was,was,MerlPh99,fumbles_rec_td,0,,,,,
player,201309220was,was,MerlPh99,fumbles_forced,0,,,,,
player,201309220was,was,MurpJe99,def_int,0,,,,,
player,201309220was,was,MurpJe99,def_int_yds,0,,,,,
player,201309220was,was,MurpJe99,def_int_td,0,,,,,
