game,2013,11,20131117,201311170htx,rai,"Oakland Raiders",28,htx,"Houston Texans",23
player,201311170htx,rai,WoodCh00,fumbles_rec,0,,,,,
player,201311170htx,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,WoodCh00,fumbles_forced,2,,,,,
player,201311170htx,rai,RossBr00,def_int,0,,,,,
player,201311170htx,rai,RossBr00,def_int_yds,0,,,,,
player,201311170htx,rai,RossBr00,def_int_td,0,,,,,
player,201311170htx,rai,RossBr00,def_int_long,0,,,,,
player,201311170htx,rai,RossBr00,pass_defended,1,,,,,
player,201311170htx,rai,RossBr00,sacks,0.0,,,,,
player,201311170htx,rai,RossBr00,tackles_combined,4,,,,,
player,201311170htx,rai,RossBr00,tackles_solo,4,,,,,
player,201311170htx,rai,RossBr00,tackles_assists,0,,,,,
player,201311170htx,rai,RossBr00,tackles_loss,0,,,,,
player,201311170htx,rai,RossBr00,qb_hits,0,,,,,
player,201311170htx,rai,RossBr00,fumbles_rec,0,,,,,
player,201311170htx,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,RossBr00,fumbles_forced,0,,,,,
player,201311170htx,rai,AdamPh00,def_int,0,,,,,
player,201311170htx,rai,AdamPh00,def_int_yds,0,,,,,
player,201311170htx,rai,AdamPh00,def_int_td,0,,,,,
player,201311170htx,rai,AdamPh00,def_int_long,0,,,,,
player,201311170htx,rai,AdamPh00,pass_defended,0,,,,,
player,201311170htx,rai,AdamPh00,sacks,0.0,,,,,
player,201311170htx,rai,AdamPh00,tackles_combined,3,,,,,
player,201311170htx,rai,AdamPh00,tackles_solo,2,,,,,
player,201311170htx,rai,AdamPh00,tackles_assists,1,,,,,
player,201311170htx,rai,AdamPh00,tackles_loss,0,,,,,
player,201311170htx,rai,AdamPh00,qb_hits,0,,,,,
player,201311170htx,rai,AdamPh00,fumbles_rec,1,,,,,
player,201311170htx,rai,AdamPh00,fumbles_rec_yds,26,,,,,
player,201311170htx,rai,AdamPh00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,AdamPh00,fumbles_forced,0,,,,,
player,201311170htx,rai,CrawJa00,def_int,0,,,,,
player,201311170htx,rai,CrawJa00,def_int_yds,0,,,,,
player,201311170htx,rai,CrawJa00,def_int_td,0,,,,,
player,201311170htx,rai,CrawJa00,def_int_long,0,,,,,
player,201311170htx,rai,CrawJa00,pass_defended,0,,,,,
player,201311170htx,rai,CrawJa00,sacks,0.0,,,,,
player,201311170htx,rai,CrawJa00,tackles_combined,3,,,,,
player,201311170htx,rai,CrawJa00,tackles_solo,2,,,,,
player,201311170htx,rai,CrawJa00,tackles_assists,1,,,,,
player,201311170htx,rai,CrawJa00,tackles_loss,0,,,,,
player,201311170htx,rai,CrawJa00,qb_hits,0,,,,,
player,201311170htx,rai,CrawJa00,fumbles_rec,0,,,,,
player,201311170htx,rai,CrawJa00,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,CrawJa00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,CrawJa00,fumbles_forced,0,,,,,
player,201311170htx,rai,WalkVa99,def_int,0,,,,,
player,201311170htx,rai,WalkVa99,def_int_yds,0,,,,,
player,201311170htx,rai,WalkVa99,def_int_td,0,,,,,
player,201311170htx,rai,WalkVa99,def_int_long,0,,,,,
player,201311170htx,rai,WalkVa99,pass_defended,0,,,,,
player,201311170htx,rai,WalkVa99,sacks,0.0,,,,,
player,201311170htx,rai,WalkVa99,tackles_combined,3,,,,,
player,201311170htx,rai,WalkVa99,tackles_solo,3,,,,,
player,201311170htx,rai,WalkVa99,tackles_assists,0,,,,,
player,201311170htx,rai,WalkVa99,tackles_loss,0,,,,,
player,201311170htx,rai,WalkVa99,qb_hits,0,,,,,
player,201311170htx,rai,WalkVa99,fumbles_rec,0,,,,,
player,201311170htx,rai,WalkVa99,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,WalkVa99,fumbles_rec_td,0,,,,,
player,201311170htx,rai,WalkVa99,fumbles_forced,0,,,,,
player,201311170htx,rai,YounUs99,def_int,0,,,,,
player,201311170htx,rai,YounUs99,def_int_yds,0,,,,,
player,201311170htx,rai,YounUs99,def_int_td,0,,,,,
player,201311170htx,rai,YounUs99,def_int_long,0,,,,,
player,201311170htx,rai,YounUs99,pass_defended,1,,,,,
player,201311170htx,rai,YounUs99,sacks,0.0,,,,,
player,201311170htx,rai,YounUs99,tackles_combined,3,,,,,
player,201311170htx,rai,YounUs99,tackles_solo,1,,,,,
player,201311170htx,rai,YounUs99,tackles_assists,2,,,,,
player,201311170htx,rai,YounUs99,tackles_loss,0,,,,,
player,201311170htx,rai,YounUs99,qb_hits,0,,,,,
player,201311170htx,rai,YounUs99,fumbles_rec,0,,,,,
player,201311170htx,rai,YounUs99,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,YounUs99,fumbles_rec_td,0,,,,,
player,201311170htx,rai,YounUs99,fumbles_forced,0,,,,,
player,201311170htx,rai,JoneTa00,def_int,0,,,,,
player,201311170htx,rai,JoneTa00,def_int_yds,0,,,,,
player,201311170htx,rai,JoneTa00,def_int_td,0,,,,,
player,201311170htx,rai,JoneTa00,def_int_long,0,,,,,
player,201311170htx,rai,JoneTa00,pass_defended,0,,,,,
player,201311170htx,rai,JoneTa00,sacks,0.0,,,,,
player,201311170htx,rai,JoneTa00,tackles_combined,2,,,,,
player,201311170htx,rai,JoneTa00,tackles_solo,2,,,,,
player,201311170htx,rai,JoneTa00,tackles_assists,0,,,,,
player,201311170htx,rai,JoneTa00,tackles_loss,0,,,,,
player,201311170htx,rai,JoneTa00,qb_hits,0,,,,,
player,201311170htx,rai,JoneTa00,fumbles_rec,0,,,,,
player,201311170htx,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,JoneTa00,fumbles_forced,0,,,,,
player,201311170htx,rai,PortTr99,def_int,0,,,,,
player,201311170htx,rai,PortTr99,def_int_yds,0,,,,,
player,201311170htx,rai,PortTr99,def_int_td,0,,,,,
player,201311170htx,rai,PortTr99,def_int_long,0,,,,,
player,201311170htx,rai,PortTr99,pass_defended,0,,,,,
player,201311170htx,rai,PortTr99,sacks,0.0,,,,,
player,201311170htx,rai,PortTr99,tackles_combined,2,,,,,
player,201311170htx,rai,PortTr99,tackles_solo,2,,,,,
player,201311170htx,rai,PortTr99,tackles_assists,0,,,,,
player,201311170htx,rai,PortTr99,tackles_loss,0,,,,,
player,201311170htx,rai,PortTr99,qb_hits,1,,,,,
player,201311170htx,rai,PortTr99,fumbles_rec,0,,,,,
player,201311170htx,rai,PortTr99,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,PortTr99,fumbles_rec_td,0,,,,,
player,201311170htx,rai,PortTr99,fumbles_forced,0,,,,,
player,201311170htx,rai,SimsPa99,def_int,0,,,,,
player,201311170htx,rai,SimsPa99,def_int_yds,0,,,,,
player,201311170htx,rai,SimsPa99,def_int_td,0,,,,,
player,201311170htx,rai,SimsPa99,def_int_long,0,,,,,
player,201311170htx,rai,SimsPa99,pass_defended,0,,,,,
player,201311170htx,rai,SimsPa99,sacks,0.0,,,,,
player,201311170htx,rai,SimsPa99,tackles_combined,2,,,,,
player,201311170htx,rai,SimsPa99,tackles_solo,2,,,,,
player,201311170htx,rai,SimsPa99,tackles_assists,0,,,,,
player,201311170htx,rai,SimsPa99,tackles_loss,1,,,,,
player,201311170htx,rai,SimsPa99,qb_hits,0,,,,,
player,201311170htx,rai,SimsPa99,fumbles_rec,0,,,,,
player,201311170htx,rai,SimsPa99,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,SimsPa99,fumbles_rec_td,0,,,,,
player,201311170htx,rai,SimsPa99,fumbles_forced,0,,,,,
player,201311170htx,rai,StewJe00,def_int,0,,,,,
player,201311170htx,rai,StewJe00,def_int_yds,0,,,,,
player,201311170htx,rai,StewJe00,def_int_td,0,,,,,
player,201311170htx,rai,StewJe00,def_int_long,0,,,,,
player,201311170htx,rai,StewJe00,pass_defended,0,,,,,
player,201311170htx,rai,StewJe00,sacks,0.0,,,,,
player,201311170htx,rai,StewJe00,tackles_combined,2,,,,,
player,201311170htx,rai,StewJe00,tackles_solo,2,,,,,
player,201311170htx,rai,StewJe00,tackles_assists,0,,,,,
player,201311170htx,rai,StewJe00,tackles_loss,0,,,,,
player,201311170htx,rai,StewJe00,qb_hits,0,,,,,
player,201311170htx,rai,StewJe00,fumbles_rec,0,,,,,
player,201311170htx,rai,StewJe00,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,StewJe00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,StewJe00,fumbles_forced,0,,,,,
player,201311170htx,rai,BurnKa00,def_int,0,,,,,
player,201311170htx,rai,BurnKa00,def_int_yds,0,,,,,
player,201311170htx,rai,BurnKa00,def_int_td,0,,,,,
player,201311170htx,rai,BurnKa00,def_int_long,0,,,,,
player,201311170htx,rai,BurnKa00,pass_defended,0,,,,,
player,201311170htx,rai,BurnKa00,sacks,0.0,,,,,
player,201311170htx,rai,BurnKa00,tackles_combined,1,,,,,
player,201311170htx,rai,BurnKa00,tackles_solo,0,,,,,
player,201311170htx,rai,BurnKa00,tackles_assists,1,,,,,
player,201311170htx,rai,BurnKa00,tackles_loss,0,,,,,
player,201311170htx,rai,BurnKa00,qb_hits,0,,,,,
player,201311170htx,rai,BurnKa00,fumbles_rec,0,,,,,
player,201311170htx,rai,BurnKa00,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,BurnKa00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,BurnKa00,fumbles_forced,0,,,,,
player,201311170htx,rai,ChekCh00,def_int,0,,,,,
player,201311170htx,rai,ChekCh00,def_int_yds,0,,,,,
player,201311170htx,rai,ChekCh00,def_int_td,0,,,,,
player,201311170htx,rai,ChekCh00,def_int_long,0,,,,,
player,201311170htx,rai,ChekCh00,pass_defended,0,,,,,
player,201311170htx,rai,ChekCh00,sacks,0.0,,,,,
player,201311170htx,rai,ChekCh00,tackles_combined,1,,,,,
player,201311170htx,rai,ChekCh00,tackles_solo,1,,,,,
player,201311170htx,rai,ChekCh00,tackles_assists,0,,,,,
player,201311170htx,rai,ChekCh00,tackles_loss,0,,,,,
player,201311170htx,rai,ChekCh00,qb_hits,0,,,,,
player,201311170htx,rai,ChekCh00,fumbles_rec,0,,,,,
player,201311170htx,rai,ChekCh00,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,ChekCh00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,ChekCh00,fumbles_forced,0,,,,,
player,201311170htx,rai,HuntJa24,def_int,0,,,,,
player,201311170htx,rai,HuntJa24,def_int_yds,0,,,,,
player,201311170htx,rai,HuntJa24,def_int_td,0,,,,,
player,201311170htx,rai,HuntJa24,def_int_long,0,,,,,
player,201311170htx,rai,HuntJa24,pass_defended,0,,,,,
player,201311170htx,rai,HuntJa24,sacks,0.0,,,,,
player,201311170htx,rai,HuntJa24,tackles_combined,1,,,,,
player,201311170htx,rai,HuntJa24,tackles_solo,1,,,,,
player,201311170htx,rai,HuntJa24,tackles_assists,0,,,,,
player,201311170htx,rai,HuntJa24,tackles_loss,1,,,,,
player,201311170htx,rai,HuntJa24,qb_hits,0,,,,,
player,201311170htx,rai,HuntJa24,fumbles_rec,0,,,,,
player,201311170htx,rai,HuntJa24,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,HuntJa24,fumbles_rec_td,0,,,,,
player,201311170htx,rai,HuntJa24,fumbles_forced,0,,,,,
player,201311170htx,rai,McGeSt01,def_int,0,,,,,
player,201311170htx,rai,McGeSt01,def_int_yds,0,,,,,
player,201311170htx,rai,McGeSt01,def_int_td,0,,,,,
player,201311170htx,rai,McGeSt01,def_int_long,0,,,,,
player,201311170htx,rai,McGeSt01,pass_defended,0,,,,,
player,201311170htx,rai,McGeSt01,sacks,0.0,,,,,
player,201311170htx,rai,McGeSt01,tackles_combined,1,,,,,
player,201311170htx,rai,McGeSt01,tackles_solo,1,,,,,
player,201311170htx,rai,McGeSt01,tackles_assists,0,,,,,
player,201311170htx,rai,McGeSt01,tackles_loss,0,,,,,
player,201311170htx,rai,McGeSt01,qb_hits,1,,,,,
player,201311170htx,rai,McGeSt01,fumbles_rec,0,,,,,
player,201311170htx,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201311170htx,rai,McGeSt01,fumbles_forced,0,,,,,
player,201311170htx,rai,MoorSi00,def_int,0,,,,,
player,201311170htx,rai,MoorSi00,def_int_yds,0,,,,,
player,201311170htx,rai,MoorSi00,def_int_td,0,,,,,
player,201311170htx,rai,MoorSi00,def_int_long,0,,,,,
player,201311170htx,rai,MoorSi00,pass_defended,0,,,,,
player,201311170htx,rai,MoorSi00,sacks,0.0,,,,,
player,201311170htx,rai,MoorSi00,tackles_combined,1,,,,,
player,201311170htx,rai,MoorSi00,tackles_solo,1,,,,,
player,201311170htx,rai,MoorSi00,tackles_assists,0,,,,,
player,201311170htx,rai,MoorSi00,tackles_loss,1,,,,,
player,201311170htx,rai,MoorSi00,qb_hits,1,,,,,
player,201311170htx,rai,MoorSi00,fumbles_rec,0,,,,,
player,201311170htx,rai,MoorSi00,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,MoorSi00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,MoorSi00,fumbles_forced,0,,,,,
player,201311170htx,rai,MuirDa20,def_int,0,,,,,
player,201311170htx,rai,MuirDa20,def_int_yds,0,,,,,
player,201311170htx,rai,MuirDa20,def_int_td,0,,,,,
player,201311170htx,rai,MuirDa20,def_int_long,0,,,,,
player,201311170htx,rai,MuirDa20,pass_defended,0,,,,,
player,201311170htx,rai,MuirDa20,sacks,0.0,,,,,
player,201311170htx,rai,MuirDa20,tackles_combined,1,,,,,
player,201311170htx,rai,MuirDa20,tackles_solo,1,,,,,
player,201311170htx,rai,MuirDa20,tackles_assists,0,,,,,
player,201311170htx,rai,MuirDa20,tackles_loss,0,,,,,
player,201311170htx,rai,MuirDa20,qb_hits,0,,,,,
player,201311170htx,rai,MuirDa20,fumbles_rec,0,,,,,
player,201311170htx,rai,MuirDa20,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,MuirDa20,fumbles_rec_td,0,,,,,
player,201311170htx,rai,MuirDa20,fumbles_forced,0,,,,,
player,201311170htx,rai,OlawJa00,def_int,0,,,,,
player,201311170htx,rai,OlawJa00,def_int_yds,0,,,,,
player,201311170htx,rai,OlawJa00,def_int_td,0,,,,,
player,201311170htx,rai,OlawJa00,def_int_long,0,,,,,
player,201311170htx,rai,OlawJa00,pass_defended,0,,,,,
player,201311170htx,rai,OlawJa00,sacks,0.0,,,,,
player,201311170htx,rai,OlawJa00,tackles_combined,1,,,,,
player,201311170htx,rai,OlawJa00,tackles_solo,0,,,,,
player,201311170htx,rai,OlawJa00,tackles_assists,1,,,,,
player,201311170htx,rai,OlawJa00,tackles_loss,0,,,,,
player,201311170htx,rai,OlawJa00,qb_hits,0,,,,,
player,201311170htx,rai,OlawJa00,fumbles_rec,0,,,,,
player,201311170htx,rai,OlawJa00,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,OlawJa00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,OlawJa00,fumbles_forced,0,,,,,
player,201311170htx,rai,RiveMy00,def_int,0,,,,,
player,201311170htx,rai,RiveMy00,def_int_yds,0,,,,,
player,201311170htx,rai,RiveMy00,def_int_td,0,,,,,
player,201311170htx,rai,RiveMy00,def_int_long,0,,,,,
player,201311170htx,rai,RiveMy00,pass_defended,0,,,,,
player,201311170htx,rai,RiveMy00,sacks,0.0,,,,,
player,201311170htx,rai,RiveMy00,tackles_combined,1,,,,,
player,201311170htx,rai,RiveMy00,tackles_solo,0,,,,,
player,201311170htx,rai,RiveMy00,tackles_assists,1,,,,,
player,201311170htx,rai,RiveMy00,tackles_loss,,,,,,
player,201311170htx,rai,RiveMy00,qb_hits,,,,,,
player,201311170htx,rai,RiveMy00,fumbles_rec,0,,,,,
player,201311170htx,rai,RiveMy00,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,RiveMy00,fumbles_rec_td,0,,,,,
player,201311170htx,rai,RiveMy00,fumbles_forced,0,,,,,
player,201311170htx,rai,FordJa01,def_int,0,,,,,
player,201311170htx,rai,FordJa01,def_int_yds,0,,,,,
player,201311170htx,rai,FordJa01,def_int_td,0,,,,,
player,201311170htx,rai,FordJa01,def_int_long,0,,,,,
player,201311170htx,rai,FordJa01,pass_defended,0,,,,,
player,201311170htx,rai,FordJa01,sacks,0.0,,,,,
player,201311170htx,rai,FordJa01,tackles_combined,0,,,,,
player,201311170htx,rai,FordJa01,tackles_solo,0,,,,,
player,201311170htx,rai,FordJa01,tackles_assists,0,,,,,
player,201311170htx,rai,FordJa01,tackles_loss,0,,,,,
player,201311170htx,rai,FordJa01,qb_hits,0,,,,,
player,201311170htx,rai,FordJa01,fumbles_rec,1,,,,,
player,201311170htx,rai,FordJa01,fumbles_rec_yds,0,,,,,
player,201311170htx,rai,FordJa01,fumbles_rec_td,0,,,,,
player,201311170htx,rai,FordJa01,fumbles_forced,0,,,,,
player,201311170htx,htx,WattJ.00,def_int,0,,,,,
player,201311170htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201311170htx,htx,WattJ.00,def_int_td,0,,,,,
player,201311170htx,htx,WattJ.00,def_int_long,0,,,,,
player,201311170htx,htx,WattJ.00,pass_defended,0,,,,,
player,201311170htx,htx,WattJ.00,sacks,2.0,,,,,
player,201311170htx,htx,WattJ.00,tackles_combined,5,,,,,
player,201311170htx,htx,WattJ.00,tackles_solo,5,,,,,
player,201311170htx,htx,WattJ.00,tackles_assists,0,,,,,
player,201311170htx,htx,WattJ.00,tackles_loss,2,,,,,
player,201311170htx,htx,WattJ.00,qb_hits,5,,,,,
player,201311170htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201311170htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201311170htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201311170htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201311170htx,htx,SharDa01,def_int,0,,,,,
player,201311170htx,htx,SharDa01,def_int_yds,0,,,,,
player,201311170htx,htx,SharDa01,def_int_td,0,,,,,
player,201311170htx,htx,SharDa01,def_int_long,0,,,,,
player,201311170htx,htx,SharDa01,pass_defended,0,,,,,
player,201311170htx,htx,SharDa01,sacks,0.0,,,,,
player,201311170htx,htx,SharDa01,tackles_combined,10,,,,,
player,201311170htx,htx,SharDa01,tackles_solo,7,,,,,
player,201311170htx,htx,SharDa01,tackles_assists,3,,,,,
player,201311170htx,htx,SharDa01,tackles_loss,0,,,,,
player,201311170htx,htx,SharDa01,qb_hits,1,,,,,
player,201311170htx,htx,SharDa01,fumbles_rec,0,,,,,
player,201311170htx,htx,SharDa01,fumbles_rec_yds,0,,,,,
player,201311170htx,htx,SharDa01,fumbles_rec_td,0,,,,,
player,201311170htx,htx,SharDa01,fumbles_forced,0,,,,,
player,201311170htx,htx,TarpJe00,def_int,0,,,,,
player,201311170htx,htx,TarpJe00,def_int_yds,0,,,,,
player,201311170htx,htx,TarpJe00,def_int_td,0,,,,,
player,201311170htx,htx,TarpJe00,def_int_long,0,,,,,
player,201311170htx,htx,TarpJe00,pass_defended,1,,,,,
player,201311170htx,htx,TarpJe00,sacks,0.0,,,,,
player,201311170htx,htx,TarpJe00,tackles_combined,10,,,,,
player,201311170htx,htx,TarpJe00,tackles_solo,7,,,,,
player,201311170htx,htx,TarpJe00,tackles_assists,3,,,,,
player,201311170htx,htx,TarpJe00,tackles_loss,1,,,,,
player,201311170htx,htx,TarpJe00,qb_hits,0,,,,,
player,201311170htx,htx,TarpJe00,fumbles_rec,0,,,,,
player,201311170htx,htx,TarpJe00,fumbles_rec_yds,0,,,,,
player,201311170htx,htx,TarpJe00,fumbles_rec_td,0,,,,,
player,201311170htx,htx,TarpJe00,fumbles_forced,0,,,,,
player,201311170htx,htx,KeoxSh00,def_int,0,,,,,
player,201311170htx,htx,KeoxSh00,def_int_yds,0,,,,,
player,201311170htx,htx,KeoxSh00,def_int_td,0,,,,,
player,201311170htx,htx,KeoxSh00,def_int_long,0,,,,,
player,201311170htx,htx,KeoxSh00,pass_defended,0,,,,,
player,201311170htx,htx,KeoxSh00,sacks,0.0,,,,,
player,201311170htx,htx,KeoxSh00,tackles_combined,5,,,,,
player,201311170htx,htx,KeoxSh00,tackles_solo,2,,,,,
player,201311170htx,htx,KeoxSh00,tackles_assists,3,,,,,
player,201311170htx,htx,KeoxSh00,tackles_loss,0,,,,,
player,201311170htx,htx,KeoxSh00,qb_hits,0,,,,,
player,201311170htx,htx,KeoxSh00,fumbles_rec,0,,,,,
player,201311170htx,htx,KeoxSh00,fumbles_rec_yds,0,,,,,
player,201311170htx,htx,KeoxSh00,fumbles_rec_td,0,,,,,
player,201311170htx,htx,KeoxSh00,fumbles_forced,0,,,,,
player,201311170htx,htx,JoseJo20,def_int,0,,,,,
player,201311170htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201311170htx,htx,JoseJo20,def_int_td,0,,,,,
player,201311170htx,htx,JoseJo20,def_int_long,0,,,,,
player,201311170htx,htx,JoseJo20,pass_defended,2,,,,,
player,201311170htx,htx,JoseJo20,sacks,0.0,,,,,
player,201311170htx,htx,JoseJo20,tackles_combined,4,,,,,
player,201311170htx,htx,JoseJo20,tackles_solo,3,,,,,
player,201311170htx,htx,JoseJo20,tackles_assists,1,,,,,
player,201311170htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201311170htx,htx,JoseJo20,qb_hits,0,,,,,
player,201311170htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201311170htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201311170htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201311170htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201311170htx,htx,SweaDJ00,def_int,0,,,,,
player,201311170htx,htx,SweaDJ00,def_int_yds,0,,,,,
player,201311170htx,htx,SweaDJ00,def_int_td,0,,,,,
player,201311170htx,htx,SweaDJ00,def_int_long,0,,,,,
player,201311170htx,htx,SweaDJ00,pass_defended,0,,,,,
player,201311170htx,htx,SweaDJ00,sacks,0.0,,,,,
player,201311170htx,htx,SweaDJ00,tackles_combined,4,,,,,
player,201311170htx,htx,SweaDJ00,tackles_solo,4,,,,,
player,201311170htx,htx,SweaDJ00,tackles_assists,0,,,,,
player,201311170htx,htx,SweaDJ00,tackles_loss,0,,,,,
player,201311170htx,htx,SweaDJ00,qb_hits,0,,,,,
player,201311170htx,htx,SweaDJ00,fumbles_rec,0,,,,,
player,201311170htx,htx,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201311170htx,htx,SweaDJ00,fumbles_rec_td,0,,,,,
player,201311170htx,htx,SweaDJ00,fumbles_forced,0,,,,,
player,201311170htx,htx,HarrBr00,def_int,0,,,,,
player,201311170htx,htx,HarrBr00,def_int_yds,0,,,,,
player,201311170htx,htx,HarrBr00,def_int_td,0,,,,,
player,201311170htx,htx,HarrBr00,def_int_long,0,,,,,
player,201311170htx,htx,HarrBr00,pass_defended,0,,,,,
player,201311170htx,htx,HarrBr00,sacks,0.0,,,,,
player,201311170htx,htx,HarrBr00,tackles_combined,3,,,,,
player,201311170htx,htx,HarrBr00,tackles_solo,3,,,,,
player,201311170htx,htx,HarrBr00,tackles_assists,0,,,,,
player,201311170htx,htx,HarrBr00,tackles_loss,0,,,,,
player,201311170htx,htx,HarrBr00,qb_hits,0,,,,,
player,201311170htx,htx,HarrBr00,fumbles_rec,0,,,,,
player,201311170htx,htx,HarrBr00,fumbles_rec_yds,0,,,,,
player,201311170htx,htx,HarrBr00,fumbles_rec_td,0,,,,,
player,201311170htx,htx,HarrBr00,fumbles_forced,0,,,,,
player,201311170htx,htx,SmitAn22,def_int,0,,,,,
player,201311170htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201311170htx,htx,SmitAn22,def_int_td,0,,,,,
player,201311170htx,htx,SmitAn22,def_int_long,0,,,,,
player,201311170htx,htx,SmitAn22,pass_defended,0,,,,,
player,201311170htx,htx,SmitAn22,sacks,0.0,,,,,
player,201311170htx,htx,SmitAn22,tackles_combined,3,,,,,
player,201311170htx,htx,SmitAn22,tackles_solo,3,,,,,
player,201311170htx,htx,SmitAn22,tackles_assists,0,,,,,
player,201311170htx,htx,SmitAn22,tackles_loss,1,,,,,
player,201311170htx,htx,SmitAn22,qb_hits,1,,,,,
player,201311170htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201311170htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201311170htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201311170htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201311170htx,htx,TuggJu00,def_int,0,,,,,
player,201311170htx,htx,TuggJu00,def_int_yds,0,,,,,
player,201311170htx,htx,TuggJu00,def_int_td,0,,,,,
player,201311170htx,htx,TuggJu00,def_int_long,0,,,,,
player,201311170htx,htx,TuggJu00,pass_defended,0,,,,,
player,201311170htx,htx,TuggJu00,sacks,0.0,,,,,
player,201311170htx,htx,TuggJu00,tackles_combined,3,,,,,
player,201311170htx,htx,TuggJu00,tackles_solo,2,,,,,
player,201311170htx,htx,TuggJu00,tackles_assists,1,,,,,
player,201311170htx,htx,TuggJu00,tackles_loss,0,,,,,
player,201311170htx,htx,TuggJu00,qb_hits,0,,,,,
player,201311170htx,htx,TuggJu00,fumbles_rec,0,,,,,
player,201311170htx,htx,TuggJu00,fumbles_rec_yds,0,,,,,
player,201311170htx,htx,TuggJu00,fumbles_rec_td,0,,,,,
player,201311170htx,htx,TuggJu00,fumbles_forced,0,,,,,
player,201311170htx,htx,MercWh00,def_int,0,,,,,
player,201311170htx,htx,MercWh00,def_int_yds,0,,,,,
player,201311170htx,htx,MercWh00,def_int_td,0,,,,,
player,201311170htx,htx,MercWh00,def_int_long,0,,,,,
player,201311170htx,htx,MercWh00,pass_defended,0,,,,,
player,201311170htx,htx,MercWh00,sacks,0.0,,,,,
player,201311170htx,htx,MercWh00,tackles_combined,2,,,,,
player,201311170htx,htx,MercWh00,tackles_solo,0,,,,,
player,201311170htx,htx,MercWh00,tackles_assists,2,,,,,
player,201311170htx,htx,MercWh00,tackles_loss,0,,,,,
player,201311170htx,htx,MercWh00,qb_hits,0,,,,,
player,201311170htx,htx,MercWh00,fumbles_rec,0,,,,,
player,201311170htx,htx,MercWh00,fumbles_rec_yds,0,,,,,
player,201311170htx,htx,MercWh00,fumbles_rec_td,0,,,,,
player,201311170htx,htx,MercWh00,fumbles_forced,0,,,,,
player,201311170htx,htx,MitcEa99,def_int,0,,,,,
player,201311170htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201311170htx,htx,MitcEa99,def_int_td,0,,,,,
player,201311170htx,htx,MitcEa99,def_int_long,0,,,,,
player,201311170htx,htx,MitcEa99,pass_defended,0,,,,,
player,201311170htx,htx,MitcEa99,sacks,0.0,,,,,
player,201311170htx,htx,MitcEa99,tackles_combined,2,,,,,
player,201311170htx,htx,MitcEa99,tackles_solo,2,,,,,
player,201311170htx,htx,MitcEa99,tackles_assists,0,,,,,
player,201311170htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201311170htx,htx,MitcEa99,qb_hits,0,,,,,
player,201311170htx,htx,MitcEa99,fumbles_rec,0,,,,,
player,201311170htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
