game,2013,16,20131222,201312220sdg,rai,"Oakland Raiders",13,sdg,"San Diego Chargers",26
player,201312220sdg,sdg,GreeLa00,rec,0,,,,,
player,201312220sdg,sdg,GreeLa00,rec_yds,0,,,,,
player,201312220sdg,sdg,GreeLa00,rec_td,0,,,,,
player,201312220sdg,sdg,GreeLa00,rec_long,0,,,,,
player,201312220sdg,sdg,GreeLa00,fumbles,0,,,,,
player,201312220sdg,sdg,GreeLa00,fumbles_lost,0,,,,,
player,201312220sdg,rai,JenkMi99,def_int,1,,,,,
player,201312220sdg,rai,JenkMi99,def_int_yds,0,,,,,
player,201312220sdg,rai,JenkMi99,def_int_td,0,,,,,
player,201312220sdg,rai,JenkMi99,def_int_long,0,,,,,
player,201312220sdg,rai,JenkMi99,pass_defended,1,,,,,
player,201312220sdg,rai,JenkMi99,sacks,0.0,,,,,
player,201312220sdg,rai,JenkMi99,tackles_combined,3,,,,,
player,201312220sdg,rai,JenkMi99,tackles_solo,3,,,,,
player,201312220sdg,rai,JenkMi99,tackles_assists,0,,,,,
player,201312220sdg,rai,JenkMi99,tackles_loss,0,,,,,
player,201312220sdg,rai,JenkMi99,qb_hits,0,,,,,
player,201312220sdg,rai,JenkMi99,fumbles_rec,0,,,,,
player,201312220sdg,rai,JenkMi99,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,JenkMi99,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,JenkMi99,fumbles_forced,0,,,,,
player,201312220sdg,rai,SimsPa99,def_int,0,,,,,
player,201312220sdg,rai,SimsPa99,def_int_yds,0,,,,,
player,201312220sdg,rai,SimsPa99,def_int_td,0,,,,,
player,201312220sdg,rai,SimsPa99,def_int_long,0,,,,,
player,201312220sdg,rai,SimsPa99,pass_defended,0,,,,,
player,201312220sdg,rai,SimsPa99,sacks,1.0,,,,,
player,201312220sdg,rai,SimsPa99,tackles_combined,15,,,,,
player,201312220sdg,rai,SimsPa99,tackles_solo,10,,,,,
player,201312220sdg,rai,SimsPa99,tackles_assists,5,,,,,
player,201312220sdg,rai,SimsPa99,tackles_loss,2,,,,,
player,201312220sdg,rai,SimsPa99,qb_hits,2,,,,,
player,201312220sdg,rai,SimsPa99,fumbles_rec,0,,,,,
player,201312220sdg,rai,SimsPa99,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,SimsPa99,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,SimsPa99,fumbles_forced,0,,,,,
player,201312220sdg,rai,BurnKe20,def_int,0,,,,,
player,201312220sdg,rai,BurnKe20,def_int_yds,0,,,,,
player,201312220sdg,rai,BurnKe20,def_int_td,0,,,,,
player,201312220sdg,rai,BurnKe20,def_int_long,0,,,,,
player,201312220sdg,rai,BurnKe20,pass_defended,0,,,,,
player,201312220sdg,rai,BurnKe20,sacks,0.0,,,,,
player,201312220sdg,rai,BurnKe20,tackles_combined,8,,,,,
player,201312220sdg,rai,BurnKe20,tackles_solo,8,,,,,
player,201312220sdg,rai,BurnKe20,tackles_assists,0,,,,,
player,201312220sdg,rai,BurnKe20,tackles_loss,1,,,,,
player,201312220sdg,rai,BurnKe20,qb_hits,0,,,,,
player,201312220sdg,rai,BurnKe20,fumbles_rec,0,,,,,
player,201312220sdg,rai,BurnKe20,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,BurnKe20,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,BurnKe20,fumbles_forced,0,,,,,
player,201312220sdg,rai,ChekCh00,def_int,0,,,,,
player,201312220sdg,rai,ChekCh00,def_int_yds,0,,,,,
player,201312220sdg,rai,ChekCh00,def_int_td,0,,,,,
player,201312220sdg,rai,ChekCh00,def_int_long,0,,,,,
player,201312220sdg,rai,ChekCh00,pass_defended,0,,,,,
player,201312220sdg,rai,ChekCh00,sacks,0.0,,,,,
player,201312220sdg,rai,ChekCh00,tackles_combined,8,,,,,
player,201312220sdg,rai,ChekCh00,tackles_solo,6,,,,,
player,201312220sdg,rai,ChekCh00,tackles_assists,2,,,,,
player,201312220sdg,rai,ChekCh00,tackles_loss,0,,,,,
player,201312220sdg,rai,ChekCh00,qb_hits,0,,,,,
player,201312220sdg,rai,ChekCh00,fumbles_rec,0,,,,,
player,201312220sdg,rai,ChekCh00,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,ChekCh00,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,ChekCh00,fumbles_forced,0,,,,,
player,201312220sdg,rai,RossBr00,def_int,0,,,,,
player,201312220sdg,rai,RossBr00,def_int_yds,0,,,,,
player,201312220sdg,rai,RossBr00,def_int_td,0,,,,,
player,201312220sdg,rai,RossBr00,def_int_long,0,,,,,
player,201312220sdg,rai,RossBr00,pass_defended,0,,,,,
player,201312220sdg,rai,RossBr00,sacks,0.0,,,,,
player,201312220sdg,rai,RossBr00,tackles_combined,8,,,,,
player,201312220sdg,rai,RossBr00,tackles_solo,7,,,,,
player,201312220sdg,rai,RossBr00,tackles_assists,1,,,,,
player,201312220sdg,rai,RossBr00,tackles_loss,0,,,,,
player,201312220sdg,rai,RossBr00,qb_hits,0,,,,,
player,201312220sdg,rai,RossBr00,fumbles_rec,0,,,,,
player,201312220sdg,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,RossBr00,fumbles_forced,0,,,,,
player,201312220sdg,rai,WoodCh00,def_int,0,,,,,
player,201312220sdg,rai,WoodCh00,def_int_yds,0,,,,,
player,201312220sdg,rai,WoodCh00,def_int_td,0,,,,,
player,201312220sdg,rai,WoodCh00,def_int_long,0,,,,,
player,201312220sdg,rai,WoodCh00,pass_defended,1,,,,,
player,201312220sdg,rai,WoodCh00,sacks,0.0,,,,,
player,201312220sdg,rai,WoodCh00,tackles_combined,7,,,,,
player,201312220sdg,rai,WoodCh00,tackles_solo,4,,,,,
player,201312220sdg,rai,WoodCh00,tackles_assists,3,,,,,
player,201312220sdg,rai,WoodCh00,tackles_loss,0,,,,,
player,201312220sdg,rai,WoodCh00,qb_hits,0,,,,,
player,201312220sdg,rai,WoodCh00,fumbles_rec,0,,,,,
player,201312220sdg,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,WoodCh00,fumbles_forced,0,,,,,
player,201312220sdg,rai,RoacNi99,def_int,0,,,,,
player,201312220sdg,rai,RoacNi99,def_int_yds,0,,,,,
player,201312220sdg,rai,RoacNi99,def_int_td,0,,,,,
player,201312220sdg,rai,RoacNi99,def_int_long,0,,,,,
player,201312220sdg,rai,RoacNi99,pass_defended,0,,,,,
player,201312220sdg,rai,RoacNi99,sacks,0.0,,,,,
player,201312220sdg,rai,RoacNi99,tackles_combined,6,,,,,
player,201312220sdg,rai,RoacNi99,tackles_solo,5,,,,,
player,201312220sdg,rai,RoacNi99,tackles_assists,1,,,,,
player,201312220sdg,rai,RoacNi99,tackles_loss,0,,,,,
player,201312220sdg,rai,RoacNi99,qb_hits,0,,,,,
player,201312220sdg,rai,RoacNi99,fumbles_rec,0,,,,,
player,201312220sdg,rai,RoacNi99,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,RoacNi99,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,RoacNi99,fumbles_forced,0,,,,,
player,201312220sdg,rai,HuntJa24,def_int,0,,,,,
player,201312220sdg,rai,HuntJa24,def_int_yds,0,,,,,
player,201312220sdg,rai,HuntJa24,def_int_td,0,,,,,
player,201312220sdg,rai,HuntJa24,def_int_long,0,,,,,
player,201312220sdg,rai,HuntJa24,pass_defended,0,,,,,
player,201312220sdg,rai,HuntJa24,sacks,0.0,,,,,
player,201312220sdg,rai,HuntJa24,tackles_combined,4,,,,,
player,201312220sdg,rai,HuntJa24,tackles_solo,2,,,,,
player,201312220sdg,rai,HuntJa24,tackles_assists,2,,,,,
player,201312220sdg,rai,HuntJa24,tackles_loss,0,,,,,
player,201312220sdg,rai,HuntJa24,qb_hits,0,,,,,
player,201312220sdg,rai,HuntJa24,fumbles_rec,0,,,,,
player,201312220sdg,rai,HuntJa24,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,HuntJa24,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,HuntJa24,fumbles_forced,0,,,,,
player,201312220sdg,rai,MoorSi00,def_int,0,,,,,
player,201312220sdg,rai,MoorSi00,def_int_yds,0,,,,,
player,201312220sdg,rai,MoorSi00,def_int_td,0,,,,,
player,201312220sdg,rai,MoorSi00,def_int_long,0,,,,,
player,201312220sdg,rai,MoorSi00,pass_defended,0,,,,,
player,201312220sdg,rai,MoorSi00,sacks,0.0,,,,,
player,201312220sdg,rai,MoorSi00,tackles_combined,4,,,,,
player,201312220sdg,rai,MoorSi00,tackles_solo,3,,,,,
player,201312220sdg,rai,MoorSi00,tackles_assists,1,,,,,
player,201312220sdg,rai,MoorSi00,tackles_loss,0,,,,,
player,201312220sdg,rai,MoorSi00,qb_hits,0,,,,,
player,201312220sdg,rai,MoorSi00,fumbles_rec,0,,,,,
player,201312220sdg,rai,MoorSi00,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,MoorSi00,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,MoorSi00,fumbles_forced,0,,,,,
player,201312220sdg,rai,WalkVa99,def_int,0,,,,,
player,201312220sdg,rai,WalkVa99,def_int_yds,0,,,,,
player,201312220sdg,rai,WalkVa99,def_int_td,0,,,,,
player,201312220sdg,rai,WalkVa99,def_int_long,0,,,,,
player,201312220sdg,rai,WalkVa99,pass_defended,0,,,,,
player,201312220sdg,rai,WalkVa99,sacks,0.0,,,,,
player,201312220sdg,rai,WalkVa99,tackles_combined,4,,,,,
player,201312220sdg,rai,WalkVa99,tackles_solo,2,,,,,
player,201312220sdg,rai,WalkVa99,tackles_assists,2,,,,,
player,201312220sdg,rai,WalkVa99,tackles_loss,1,,,,,
player,201312220sdg,rai,WalkVa99,qb_hits,0,,,,,
player,201312220sdg,rai,WalkVa99,fumbles_rec,0,,,,,
player,201312220sdg,rai,WalkVa99,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,WalkVa99,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,WalkVa99,fumbles_forced,0,,,,,
player,201312220sdg,rai,HousLa99,def_int,0,,,,,
player,201312220sdg,rai,HousLa99,def_int_yds,0,,,,,
player,201312220sdg,rai,HousLa99,def_int_td,0,,,,,
player,201312220sdg,rai,HousLa99,def_int_long,0,,,,,
player,201312220sdg,rai,HousLa99,pass_defended,0,,,,,
player,201312220sdg,rai,HousLa99,sacks,0.0,,,,,
player,201312220sdg,rai,HousLa99,tackles_combined,3,,,,,
player,201312220sdg,rai,HousLa99,tackles_solo,1,,,,,
player,201312220sdg,rai,HousLa99,tackles_assists,2,,,,,
player,201312220sdg,rai,HousLa99,tackles_loss,0,,,,,
player,201312220sdg,rai,HousLa99,qb_hits,0,,,,,
player,201312220sdg,rai,HousLa99,fumbles_rec,0,,,,,
player,201312220sdg,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,HousLa99,fumbles_forced,0,,,,,
player,201312220sdg,rai,MuirDa20,def_int,0,,,,,
player,201312220sdg,rai,MuirDa20,def_int_yds,0,,,,,
player,201312220sdg,rai,MuirDa20,def_int_td,0,,,,,
player,201312220sdg,rai,MuirDa20,def_int_long,0,,,,,
player,201312220sdg,rai,MuirDa20,pass_defended,0,,,,,
player,201312220sdg,rai,MuirDa20,sacks,0.0,,,,,
player,201312220sdg,rai,MuirDa20,tackles_combined,2,,,,,
player,201312220sdg,rai,MuirDa20,tackles_solo,1,,,,,
player,201312220sdg,rai,MuirDa20,tackles_assists,1,,,,,
player,201312220sdg,rai,MuirDa20,tackles_loss,0,,,,,
player,201312220sdg,rai,MuirDa20,qb_hits,0,,,,,
player,201312220sdg,rai,MuirDa20,fumbles_rec,0,,,,,
player,201312220sdg,rai,MuirDa20,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,MuirDa20,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,MuirDa20,fumbles_forced,0,,,,,
player,201312220sdg,rai,AdamPh00,def_int,0,,,,,
player,201312220sdg,rai,AdamPh00,def_int_yds,0,,,,,
player,201312220sdg,rai,AdamPh00,def_int_td,0,,,,,
player,201312220sdg,rai,AdamPh00,def_int_long,0,,,,,
player,201312220sdg,rai,AdamPh00,pass_defended,0,,,,,
player,201312220sdg,rai,AdamPh00,sacks,0.0,,,,,
player,201312220sdg,rai,AdamPh00,tackles_combined,1,,,,,
player,201312220sdg,rai,AdamPh00,tackles_solo,1,,,,,
player,201312220sdg,rai,AdamPh00,tackles_assists,0,,,,,
player,201312220sdg,rai,AdamPh00,tackles_loss,0,,,,,
player,201312220sdg,rai,AdamPh00,qb_hits,0,,,,,
player,201312220sdg,rai,AdamPh00,fumbles_rec,0,,,,,
player,201312220sdg,rai,AdamPh00,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,AdamPh00,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,AdamPh00,fumbles_forced,0,,,,,
player,201312220sdg,rai,JenkGr00,def_int,0,,,,,
player,201312220sdg,rai,JenkGr00,def_int_yds,0,,,,,
player,201312220sdg,rai,JenkGr00,def_int_td,0,,,,,
player,201312220sdg,rai,JenkGr00,def_int_long,0,,,,,
player,201312220sdg,rai,JenkGr00,pass_defended,0,,,,,
player,201312220sdg,rai,JenkGr00,sacks,0.0,,,,,
player,201312220sdg,rai,JenkGr00,tackles_combined,1,,,,,
player,201312220sdg,rai,JenkGr00,tackles_solo,1,,,,,
player,201312220sdg,rai,JenkGr00,tackles_assists,0,,,,,
player,201312220sdg,rai,JenkGr00,tackles_loss,0,,,,,
player,201312220sdg,rai,JenkGr00,qb_hits,0,,,,,
player,201312220sdg,rai,JenkGr00,fumbles_rec,0,,,,,
player,201312220sdg,rai,JenkGr00,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,JenkGr00,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,JenkGr00,fumbles_forced,0,,,,,
player,201312220sdg,rai,JohnSh00,def_int,0,,,,,
player,201312220sdg,rai,JohnSh00,def_int_yds,0,,,,,
player,201312220sdg,rai,JohnSh00,def_int_td,0,,,,,
player,201312220sdg,rai,JohnSh00,def_int_long,0,,,,,
player,201312220sdg,rai,JohnSh00,pass_defended,0,,,,,
player,201312220sdg,rai,JohnSh00,sacks,0.0,,,,,
player,201312220sdg,rai,JohnSh00,tackles_combined,1,,,,,
player,201312220sdg,rai,JohnSh00,tackles_solo,1,,,,,
player,201312220sdg,rai,JohnSh00,tackles_assists,0,,,,,
player,201312220sdg,rai,JohnSh00,tackles_loss,0,,,,,
player,201312220sdg,rai,JohnSh00,qb_hits,0,,,,,
player,201312220sdg,rai,JohnSh00,fumbles_rec,1,,,,,
player,201312220sdg,rai,JohnSh00,fumbles_rec_yds,-1,,,,,
player,201312220sdg,rai,JohnSh00,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,JohnSh00,fumbles_forced,0,,,,,
player,201312220sdg,rai,JoneTa00,def_int,0,,,,,
player,201312220sdg,rai,JoneTa00,def_int_yds,0,,,,,
player,201312220sdg,rai,JoneTa00,def_int_td,0,,,,,
player,201312220sdg,rai,JoneTa00,def_int_long,0,,,,,
player,201312220sdg,rai,JoneTa00,pass_defended,0,,,,,
player,201312220sdg,rai,JoneTa00,sacks,0.0,,,,,
player,201312220sdg,rai,JoneTa00,tackles_combined,1,,,,,
player,201312220sdg,rai,JoneTa00,tackles_solo,1,,,,,
player,201312220sdg,rai,JoneTa00,tackles_assists,0,,,,,
player,201312220sdg,rai,JoneTa00,tackles_loss,0,,,,,
player,201312220sdg,rai,JoneTa00,qb_hits,0,,,,,
player,201312220sdg,rai,JoneTa00,fumbles_rec,0,,,,,
player,201312220sdg,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,JoneTa00,fumbles_forced,0,,,,,
player,201312220sdg,rai,BurrMi00,def_int,0,,,,,
player,201312220sdg,rai,BurrMi00,def_int_yds,0,,,,,
player,201312220sdg,rai,BurrMi00,def_int_td,0,,,,,
player,201312220sdg,rai,BurrMi00,def_int_long,0,,,,,
player,201312220sdg,rai,BurrMi00,pass_defended,0,,,,,
player,201312220sdg,rai,BurrMi00,sacks,0.0,,,,,
player,201312220sdg,rai,BurrMi00,tackles_combined,0,,,,,
player,201312220sdg,rai,BurrMi00,tackles_solo,0,,,,,
player,201312220sdg,rai,BurrMi00,tackles_assists,0,,,,,
player,201312220sdg,rai,BurrMi00,tackles_loss,0,,,,,
player,201312220sdg,rai,BurrMi00,qb_hits,0,,,,,
player,201312220sdg,rai,BurrMi00,fumbles_rec,1,,,,,
player,201312220sdg,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,BurrMi00,fumbles_forced,0,,,,,
player,201312220sdg,rai,PortTr99,def_int,0,,,,,
player,201312220sdg,rai,PortTr99,def_int_yds,0,,,,,
player,201312220sdg,rai,PortTr99,def_int_td,0,,,,,
player,201312220sdg,rai,PortTr99,def_int_long,0,,,,,
player,201312220sdg,rai,PortTr99,pass_defended,1,,,,,
player,201312220sdg,rai,PortTr99,sacks,0.0,,,,,
player,201312220sdg,rai,PortTr99,tackles_combined,0,,,,,
player,201312220sdg,rai,PortTr99,tackles_solo,0,,,,,
player,201312220sdg,rai,PortTr99,tackles_assists,0,,,,,
player,201312220sdg,rai,PortTr99,tackles_loss,0,,,,,
player,201312220sdg,rai,PortTr99,qb_hits,0,,,,,
player,201312220sdg,rai,PortTr99,fumbles_rec,0,,,,,
player,201312220sdg,rai,PortTr99,fumbles_rec_yds,0,,,,,
player,201312220sdg,rai,PortTr99,fumbles_rec_td,0,,,,,
player,201312220sdg,rai,PortTr99,fumbles_forced,0,,,,,
player,201312220sdg,sdg,WeddEr99,def_int,1,,,,,
player,201312220sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201312220sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201312220sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201312220sdg,sdg,WeddEr99,pass_defended,1,,,,,
player,201312220sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201312220sdg,sdg,WeddEr99,tackles_combined,4,,,,,
player,201312220sdg,sdg,WeddEr99,tackles_solo,2,,,,,
player,201312220sdg,sdg,WeddEr99,tackles_assists,2,,,,,
player,201312220sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201312220sdg,sdg,WeddEr99,qb_hits,1,,,,,
player,201312220sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201312220sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201312220sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201312220sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201312220sdg,sdg,IngrMe00,def_int,0,,,,,
player,201312220sdg,sdg,IngrMe00,def_int_yds,0,,,,,
player,201312220sdg,sdg,IngrMe00,def_int_td,0,,,,,
player,201312220sdg,sdg,IngrMe00,def_int_long,0,,,,,
player,201312220sdg,sdg,IngrMe00,pass_defended,0,,,,,
player,201312220sdg,sdg,IngrMe00,sacks,1.0,,,,,
player,201312220sdg,sdg,IngrMe00,tackles_combined,3,,,,,
player,201312220sdg,sdg,IngrMe00,tackles_solo,3,,,,,
player,201312220sdg,sdg,IngrMe00,tackles_assists,0,,,,,
player,201312220sdg,sdg,IngrMe00,tackles_loss,0,,,,,
player,201312220sdg,sdg,IngrMe00,qb_hits,0,,,,,
player,201312220sdg,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201312220sdg,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201312220sdg,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201312220sdg,sdg,IngrMe00,fumbles_forced,1,,,,,
player,201312220sdg,sdg,WrigSh00,def_int,0,,,,,
player,201312220sdg,sdg,WrigSh00,def_int_yds,0,,,,,
player,201312220sdg,sdg,WrigSh00,def_int_td,0,,,,,
player,201312220sdg,sdg,WrigSh00,def_int_long,0,,,,,
player,201312220sdg,sdg,WrigSh00,pass_defended,1,,,,,
player,201312220sdg,sdg,WrigSh00,sacks,0.0,,,,,
player,201312220sdg,sdg,WrigSh00,tackles_combined,7,,,,,
player,201312220sdg,sdg,WrigSh00,tackles_solo,7,,,,,
player,201312220sdg,sdg,WrigSh00,tackles_assists,0,,,,,
player,201312220sdg,sdg,WrigSh00,tackles_loss,0,,,,,
player,201312220sdg,sdg,WrigSh00,qb_hits,0,,,,,
player,201312220sdg,sdg,WrigSh00,fumbles_rec,0,,,,,
player,201312220sdg,sdg,WrigSh00,fumbles_rec_yds,0,,,,,
player,201312220sdg,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201312220sdg,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201312220sdg,sdg,GilcMa00,def_int,0,,,,,
player,201312220sdg,sdg,GilcMa00,def_int_yds,0,,,,,
player,201312220sdg,sdg,GilcMa00,def_int_td,0,,,,,
player,201312220sdg,sdg,GilcMa00,def_int_long,0,,,,,
player,201312220sdg,sdg,GilcMa00,pass_defended,0,,,,,
player,201312220sdg,sdg,GilcMa00,sacks,0.0,,,,,
player,201312220sdg,sdg,GilcMa00,tackles_combined,6,,,,,
player,201312220sdg,sdg,GilcMa00,tackles_solo,4,,,,,
player,201312220sdg,sdg,GilcMa00,tackles_assists,2,,,,,
player,201312220sdg,sdg,GilcMa00,tackles_loss,0,,,,,
player,201312220sdg,sdg,GilcMa00,qb_hits,0,,,,,
player,201312220sdg,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201312220sdg,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201312220sdg,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201312220sdg,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201312220sdg,sdg,MarsRi20,def_int,0,,,,,
player,201312220sdg,sdg,MarsRi20,def_int_yds,0,,,,,
player,201312220sdg,sdg,MarsRi20,def_int_td,0,,,,,
player,201312220sdg,sdg,MarsRi20,def_int_long,0,,,,,
player,201312220sdg,sdg,MarsRi20,pass_defended,0,,,,,
player,201312220sdg,sdg,MarsRi20,sacks,0.0,,,,,
player,201312220sdg,sdg,MarsRi20,tackles_combined,6,,,,,
player,201312220sdg,sdg,MarsRi20,tackles_solo,4,,,,,
player,201312220sdg,sdg,MarsRi20,tackles_assists,2,,,,,
player,201312220sdg,sdg,MarsRi20,tackles_loss,0,,,,,
player,201312220sdg,sdg,MarsRi20,qb_hits,0,,,,,
player,201312220sdg,sdg,MarsRi20,fumbles_rec,0,,,,,
player,201312220sdg,sdg,MarsRi20,fumbles_rec_yds,0,,,,,
player,201312220sdg,sdg,MarsRi20,fumbles_rec_td,0,,,,,
player,201312220sdg,sdg,MarsRi20,fumbles_forced,0,,,,,
player,201312220sdg,sdg,AddaJa00,def_int,0,,,,,
player,201312220sdg,sdg,AddaJa00,def_int_yds,0,,,,,
player,201312220sdg,sdg,AddaJa00,def_int_td,0,,,,,
player,201312220sdg,sdg,AddaJa00,def_int_long,0,,,,,
player,201312220sdg,sdg,AddaJa00,pass_defended,0,,,,,
player,201312220sdg,sdg,AddaJa00,sacks,0.0,,,,,
player,201312220sdg,sdg,AddaJa00,tackles_combined,5,,,,,
player,201312220sdg,sdg,AddaJa00,tackles_solo,4,,,,,
player,201312220sdg,sdg,AddaJa00,tackles_assists,1,,,,,
player,201312220sdg,sdg,AddaJa00,tackles_loss,0,,,,,
player,201312220sdg,sdg,AddaJa00,qb_hits,0,,,,,
player,201312220sdg,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201312220sdg,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201312220sdg,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201312220sdg,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201312220sdg,sdg,ButlDo99,def_int,0,,,,,
player,201312220sdg,sdg,ButlDo99,def_int_yds,0,,,,,
player,201312220sdg,sdg,ButlDo99,def_int_td,0,,,,,
player,201312220sdg,sdg,ButlDo99,def_int_long,0,,,,,
player,201312220sdg,sdg,ButlDo99,pass_defended,0,,,,,
player,201312220sdg,sdg,ButlDo99,sacks,0.0,,,,,
player,201312220sdg,sdg,ButlDo99,tackles_combined,4,,,,,
player,201312220sdg,sdg,ButlDo99,tackles_solo,2,,,,,
player,201312220sdg,sdg,ButlDo99,tackles_assists,2,,,,,
player,201312220sdg,sdg,ButlDo99,tackles_loss,0,,,,,
player,201312220sdg,sdg,ButlDo99,qb_hits,0,,,,,
player,201312220sdg,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201312220sdg,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201312220sdg,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201312220sdg,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201312220sdg,sdg,StucDa20,def_int,0,,,,,
player,201312220sdg,sdg,StucDa20,def_int_yds,0,,,,,
player,201312220sdg,sdg,StucDa20,def_int_td,0,,,,,
player,201312220sdg,sdg,StucDa20,def_int_long,0,,,,,
player,201312220sdg,sdg,StucDa20,pass_defended,1,,,,,
player,201312220sdg,sdg,StucDa20,sacks,0.0,,,,,
player,201312220sdg,sdg,StucDa20,tackles_combined,4,,,,,
player,201312220sdg,sdg,StucDa20,tackles_solo,2,,,,,
player,201312220sdg,sdg,StucDa20,tackles_assists,2,,,,,
player,201312220sdg,sdg,StucDa20,tackles_loss,0,,,,,
player,201312220sdg,sdg,StucDa20,qb_hits,0,,,,,
player,201312220sdg,sdg,StucDa20,fumbles_rec,0,,,,,
player,201312220sdg,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201312220sdg,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201312220sdg,sdg,StucDa20,fumbles_forced,0,,,,,
player,201312220sdg,sdg,TeoxMa00,def_int,0,,,,,
player,201312220sdg,sdg,TeoxMa00,def_int_yds,0,,,,,
player,201312220sdg,sdg,TeoxMa00,def_int_td,0,,,,,
player,201312220sdg,sdg,TeoxMa00,def_int_long,0,,,,,
player,201312220sdg,sdg,TeoxMa00,pass_defended,0,,,,,
player,201312220sdg,sdg,TeoxMa00,sacks,0.0,,,,,
player,201312220sdg,sdg,TeoxMa00,tackles_combined,4,,,,,
player,201312220sdg,sdg,TeoxMa00,tackles_solo,2,,,,,
player,201312220sdg,sdg,TeoxMa00,tackles_assists,2,,,,,
player,201312220sdg,sdg,TeoxMa00,tackles_loss,0,,,,,
player,201312220sdg,sdg,TeoxMa00,qb_hits,0,,,,,
player,201312220sdg,sdg,TeoxMa00,fumbles_rec,0,,,,,
player,201312220sdg,sdg,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201312220sdg,sdg,TeoxMa00,fumbles_rec_td,0,,,,,
player,201312220sdg,sdg,TeoxMa00,fumbles_forced,0,,,,,
player,201312220sdg,sdg,GuyxLa00,def_int,0,,,,,
player,201312220sdg,sdg,GuyxLa00,def_int_yds,0,,,,,
player,201312220sdg,sdg,GuyxLa00,def_int_td,0,,,,,
player,201312220sdg,sdg,GuyxLa00,def_int_long,0,,,,,
player,201312220sdg,sdg,GuyxLa00,pass_defended,0,,,,,
player,201312220sdg,sdg,GuyxLa00,sacks,0.0,,,,,
player,201312220sdg,sdg,GuyxLa00,tackles_combined,3,,,,,
player,201312220sdg,sdg,GuyxLa00,tackles_solo,1,,,,,
