game,2013,16,20131222,201312220gnb,pit,"Pittsburgh Steelers",38,gnb,"Green Bay Packers",31
player,201312220gnb,pit,AlleCo00,fumbles_rec,0,,,,,
player,201312220gnb,pit,AlleCo00,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,AlleCo00,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,AlleCo00,fumbles_forced,0,,,,,
player,201312220gnb,pit,TimmLa99,def_int,0,,,,,
player,201312220gnb,pit,TimmLa99,def_int_yds,0,,,,,
player,201312220gnb,pit,TimmLa99,def_int_td,0,,,,,
player,201312220gnb,pit,TimmLa99,def_int_long,0,,,,,
player,201312220gnb,pit,TimmLa99,pass_defended,0,,,,,
player,201312220gnb,pit,TimmLa99,sacks,1.0,,,,,
player,201312220gnb,pit,TimmLa99,tackles_combined,10,,,,,
player,201312220gnb,pit,TimmLa99,tackles_solo,8,,,,,
player,201312220gnb,pit,TimmLa99,tackles_assists,2,,,,,
player,201312220gnb,pit,TimmLa99,tackles_loss,1,,,,,
player,201312220gnb,pit,TimmLa99,qb_hits,2,,,,,
player,201312220gnb,pit,TimmLa99,fumbles_rec,0,,,,,
player,201312220gnb,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,TimmLa99,fumbles_forced,0,,,,,
player,201312220gnb,pit,WoriJa99,def_int,0,,,,,
player,201312220gnb,pit,WoriJa99,def_int_yds,0,,,,,
player,201312220gnb,pit,WoriJa99,def_int_td,0,,,,,
player,201312220gnb,pit,WoriJa99,def_int_long,0,,,,,
player,201312220gnb,pit,WoriJa99,pass_defended,0,,,,,
player,201312220gnb,pit,WoriJa99,sacks,1.0,,,,,
player,201312220gnb,pit,WoriJa99,tackles_combined,3,,,,,
player,201312220gnb,pit,WoriJa99,tackles_solo,3,,,,,
player,201312220gnb,pit,WoriJa99,tackles_assists,0,,,,,
player,201312220gnb,pit,WoriJa99,tackles_loss,1,,,,,
player,201312220gnb,pit,WoriJa99,qb_hits,1,,,,,
player,201312220gnb,pit,WoriJa99,fumbles_rec,0,,,,,
player,201312220gnb,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,WoriJa99,fumbles_forced,0,,,,,
player,201312220gnb,pit,KeisBr20,def_int,0,,,,,
player,201312220gnb,pit,KeisBr20,def_int_yds,0,,,,,
player,201312220gnb,pit,KeisBr20,def_int_td,0,,,,,
player,201312220gnb,pit,KeisBr20,def_int_long,0,,,,,
player,201312220gnb,pit,KeisBr20,pass_defended,0,,,,,
player,201312220gnb,pit,KeisBr20,sacks,1.0,,,,,
player,201312220gnb,pit,KeisBr20,tackles_combined,1,,,,,
player,201312220gnb,pit,KeisBr20,tackles_solo,1,,,,,
player,201312220gnb,pit,KeisBr20,tackles_assists,0,,,,,
player,201312220gnb,pit,KeisBr20,tackles_loss,1,,,,,
player,201312220gnb,pit,KeisBr20,qb_hits,1,,,,,
player,201312220gnb,pit,KeisBr20,fumbles_rec,1,,,,,
player,201312220gnb,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,KeisBr20,fumbles_forced,0,,,,,
player,201312220gnb,pit,ClarRy20,def_int,0,,,,,
player,201312220gnb,pit,ClarRy20,def_int_yds,0,,,,,
player,201312220gnb,pit,ClarRy20,def_int_td,0,,,,,
player,201312220gnb,pit,ClarRy20,def_int_long,0,,,,,
player,201312220gnb,pit,ClarRy20,pass_defended,0,,,,,
player,201312220gnb,pit,ClarRy20,sacks,0.0,,,,,
player,201312220gnb,pit,ClarRy20,tackles_combined,10,,,,,
player,201312220gnb,pit,ClarRy20,tackles_solo,9,,,,,
player,201312220gnb,pit,ClarRy20,tackles_assists,1,,,,,
player,201312220gnb,pit,ClarRy20,tackles_loss,0,,,,,
player,201312220gnb,pit,ClarRy20,qb_hits,0,,,,,
player,201312220gnb,pit,ClarRy20,fumbles_rec,0,,,,,
player,201312220gnb,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,ClarRy20,fumbles_forced,0,,,,,
player,201312220gnb,pit,HeywCa01,def_int,0,,,,,
player,201312220gnb,pit,HeywCa01,def_int_yds,0,,,,,
player,201312220gnb,pit,HeywCa01,def_int_td,0,,,,,
player,201312220gnb,pit,HeywCa01,def_int_long,0,,,,,
player,201312220gnb,pit,HeywCa01,pass_defended,1,,,,,
player,201312220gnb,pit,HeywCa01,sacks,0.0,,,,,
player,201312220gnb,pit,HeywCa01,tackles_combined,6,,,,,
player,201312220gnb,pit,HeywCa01,tackles_solo,3,,,,,
player,201312220gnb,pit,HeywCa01,tackles_assists,3,,,,,
player,201312220gnb,pit,HeywCa01,tackles_loss,0,,,,,
player,201312220gnb,pit,HeywCa01,qb_hits,0,,,,,
player,201312220gnb,pit,HeywCa01,fumbles_rec,0,,,,,
player,201312220gnb,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,HeywCa01,fumbles_forced,0,,,,,
player,201312220gnb,pit,SylvSt99,def_int,0,,,,,
player,201312220gnb,pit,SylvSt99,def_int_yds,0,,,,,
player,201312220gnb,pit,SylvSt99,def_int_td,0,,,,,
player,201312220gnb,pit,SylvSt99,def_int_long,0,,,,,
player,201312220gnb,pit,SylvSt99,pass_defended,0,,,,,
player,201312220gnb,pit,SylvSt99,sacks,0.0,,,,,
player,201312220gnb,pit,SylvSt99,tackles_combined,5,,,,,
player,201312220gnb,pit,SylvSt99,tackles_solo,4,,,,,
player,201312220gnb,pit,SylvSt99,tackles_assists,1,,,,,
player,201312220gnb,pit,SylvSt99,tackles_loss,0,,,,,
player,201312220gnb,pit,SylvSt99,qb_hits,0,,,,,
player,201312220gnb,pit,SylvSt99,fumbles_rec,0,,,,,
player,201312220gnb,pit,SylvSt99,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,SylvSt99,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,SylvSt99,fumbles_forced,0,,,,,
player,201312220gnb,pit,TaylIk20,def_int,0,,,,,
player,201312220gnb,pit,TaylIk20,def_int_yds,0,,,,,
player,201312220gnb,pit,TaylIk20,def_int_td,0,,,,,
player,201312220gnb,pit,TaylIk20,def_int_long,0,,,,,
player,201312220gnb,pit,TaylIk20,pass_defended,0,,,,,
player,201312220gnb,pit,TaylIk20,sacks,0.0,,,,,
player,201312220gnb,pit,TaylIk20,tackles_combined,5,,,,,
player,201312220gnb,pit,TaylIk20,tackles_solo,3,,,,,
player,201312220gnb,pit,TaylIk20,tackles_assists,2,,,,,
player,201312220gnb,pit,TaylIk20,tackles_loss,0,,,,,
player,201312220gnb,pit,TaylIk20,qb_hits,0,,,,,
player,201312220gnb,pit,TaylIk20,fumbles_rec,0,,,,,
player,201312220gnb,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,TaylIk20,fumbles_forced,0,,,,,
player,201312220gnb,pit,PolaTr99,def_int,0,,,,,
player,201312220gnb,pit,PolaTr99,def_int_yds,0,,,,,
player,201312220gnb,pit,PolaTr99,def_int_td,0,,,,,
player,201312220gnb,pit,PolaTr99,def_int_long,0,,,,,
player,201312220gnb,pit,PolaTr99,pass_defended,1,,,,,
player,201312220gnb,pit,PolaTr99,sacks,0.0,,,,,
player,201312220gnb,pit,PolaTr99,tackles_combined,4,,,,,
player,201312220gnb,pit,PolaTr99,tackles_solo,3,,,,,
player,201312220gnb,pit,PolaTr99,tackles_assists,1,,,,,
player,201312220gnb,pit,PolaTr99,tackles_loss,0,,,,,
player,201312220gnb,pit,PolaTr99,qb_hits,0,,,,,
player,201312220gnb,pit,PolaTr99,fumbles_rec,0,,,,,
player,201312220gnb,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,PolaTr99,fumbles_forced,1,,,,,
player,201312220gnb,pit,GayxWi99,def_int,0,,,,,
player,201312220gnb,pit,GayxWi99,def_int_yds,0,,,,,
player,201312220gnb,pit,GayxWi99,def_int_td,0,,,,,
player,201312220gnb,pit,GayxWi99,def_int_long,0,,,,,
player,201312220gnb,pit,GayxWi99,pass_defended,0,,,,,
player,201312220gnb,pit,GayxWi99,sacks,0.0,,,,,
player,201312220gnb,pit,GayxWi99,tackles_combined,3,,,,,
player,201312220gnb,pit,GayxWi99,tackles_solo,3,,,,,
player,201312220gnb,pit,GayxWi99,tackles_assists,0,,,,,
player,201312220gnb,pit,GayxWi99,tackles_loss,0,,,,,
player,201312220gnb,pit,GayxWi99,qb_hits,0,,,,,
player,201312220gnb,pit,GayxWi99,fumbles_rec,0,,,,,
player,201312220gnb,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,GayxWi99,fumbles_forced,0,,,,,
player,201312220gnb,pit,AlleWi21,def_int,0,,,,,
player,201312220gnb,pit,AlleWi21,def_int_yds,0,,,,,
player,201312220gnb,pit,AlleWi21,def_int_td,0,,,,,
player,201312220gnb,pit,AlleWi21,def_int_long,0,,,,,
player,201312220gnb,pit,AlleWi21,pass_defended,0,,,,,
player,201312220gnb,pit,AlleWi21,sacks,0.0,,,,,
player,201312220gnb,pit,AlleWi21,tackles_combined,2,,,,,
player,201312220gnb,pit,AlleWi21,tackles_solo,0,,,,,
player,201312220gnb,pit,AlleWi21,tackles_assists,2,,,,,
player,201312220gnb,pit,AlleWi21,tackles_loss,0,,,,,
player,201312220gnb,pit,AlleWi21,qb_hits,0,,,,,
player,201312220gnb,pit,AlleWi21,fumbles_rec,0,,,,,
player,201312220gnb,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,AlleWi21,fumbles_forced,0,,,,,
player,201312220gnb,pit,suishsha01,def_int,0,,,,,
player,201312220gnb,pit,suishsha01,def_int_yds,0,,,,,
player,201312220gnb,pit,suishsha01,def_int_td,0,,,,,
player,201312220gnb,pit,suishsha01,def_int_long,0,,,,,
player,201312220gnb,pit,suishsha01,pass_defended,0,,,,,
player,201312220gnb,pit,suishsha01,sacks,0.0,,,,,
player,201312220gnb,pit,suishsha01,tackles_combined,2,,,,,
player,201312220gnb,pit,suishsha01,tackles_solo,2,,,,,
player,201312220gnb,pit,suishsha01,tackles_assists,0,,,,,
player,201312220gnb,pit,suishsha01,tackles_loss,0,,,,,
player,201312220gnb,pit,suishsha01,qb_hits,0,,,,,
player,201312220gnb,pit,suishsha01,fumbles_rec,0,,,,,
player,201312220gnb,pit,suishsha01,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,suishsha01,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,suishsha01,fumbles_forced,0,,,,,
player,201312220gnb,pit,ThomSh00,def_int,0,,,,,
player,201312220gnb,pit,ThomSh00,def_int_yds,0,,,,,
player,201312220gnb,pit,ThomSh00,def_int_td,0,,,,,
player,201312220gnb,pit,ThomSh00,def_int_long,0,,,,,
player,201312220gnb,pit,ThomSh00,pass_defended,0,,,,,
player,201312220gnb,pit,ThomSh00,sacks,0.0,,,,,
player,201312220gnb,pit,ThomSh00,tackles_combined,2,,,,,
player,201312220gnb,pit,ThomSh00,tackles_solo,2,,,,,
player,201312220gnb,pit,ThomSh00,tackles_assists,0,,,,,
player,201312220gnb,pit,ThomSh00,tackles_loss,0,,,,,
player,201312220gnb,pit,ThomSh00,qb_hits,0,,,,,
player,201312220gnb,pit,ThomSh00,fumbles_rec,0,,,,,
player,201312220gnb,pit,ThomSh00,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,ThomSh00,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,ThomSh00,fumbles_forced,0,,,,,
player,201312220gnb,pit,WillVi01,def_int,0,,,,,
player,201312220gnb,pit,WillVi01,def_int_yds,0,,,,,
player,201312220gnb,pit,WillVi01,def_int_td,0,,,,,
player,201312220gnb,pit,WillVi01,def_int_long,0,,,,,
player,201312220gnb,pit,WillVi01,pass_defended,0,,,,,
player,201312220gnb,pit,WillVi01,sacks,0.0,,,,,
player,201312220gnb,pit,WillVi01,tackles_combined,2,,,,,
player,201312220gnb,pit,WillVi01,tackles_solo,2,,,,,
player,201312220gnb,pit,WillVi01,tackles_assists,0,,,,,
player,201312220gnb,pit,WillVi01,tackles_loss,1,,,,,
player,201312220gnb,pit,WillVi01,qb_hits,0,,,,,
player,201312220gnb,pit,WillVi01,fumbles_rec,0,,,,,
player,201312220gnb,pit,WillVi01,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,WillVi01,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,WillVi01,fumbles_forced,0,,,,,
player,201312220gnb,pit,CartCh00,def_int,0,,,,,
player,201312220gnb,pit,CartCh00,def_int_yds,0,,,,,
player,201312220gnb,pit,CartCh00,def_int_td,0,,,,,
player,201312220gnb,pit,CartCh00,def_int_long,0,,,,,
player,201312220gnb,pit,CartCh00,pass_defended,0,,,,,
player,201312220gnb,pit,CartCh00,sacks,0.0,,,,,
player,201312220gnb,pit,CartCh00,tackles_combined,1,,,,,
player,201312220gnb,pit,CartCh00,tackles_solo,1,,,,,
player,201312220gnb,pit,CartCh00,tackles_assists,0,,,,,
player,201312220gnb,pit,CartCh00,tackles_loss,0,,,,,
player,201312220gnb,pit,CartCh00,qb_hits,0,,,,,
player,201312220gnb,pit,CartCh00,fumbles_rec,0,,,,,
player,201312220gnb,pit,CartCh00,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,CartCh00,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,CartCh00,fumbles_forced,0,,,,,
player,201312220gnb,pit,GarvTe00,def_int,0,,,,,
player,201312220gnb,pit,GarvTe00,def_int_yds,0,,,,,
player,201312220gnb,pit,GarvTe00,def_int_td,0,,,,,
player,201312220gnb,pit,GarvTe00,def_int_long,0,,,,,
player,201312220gnb,pit,GarvTe00,pass_defended,0,,,,,
player,201312220gnb,pit,GarvTe00,sacks,0.0,,,,,
player,201312220gnb,pit,GarvTe00,tackles_combined,1,,,,,
player,201312220gnb,pit,GarvTe00,tackles_solo,1,,,,,
player,201312220gnb,pit,GarvTe00,tackles_assists,0,,,,,
player,201312220gnb,pit,GarvTe00,tackles_loss,0,,,,,
player,201312220gnb,pit,GarvTe00,qb_hits,0,,,,,
player,201312220gnb,pit,GarvTe00,fumbles_rec,0,,,,,
player,201312220gnb,pit,GarvTe00,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,GarvTe00,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,GarvTe00,fumbles_forced,0,,,,,
player,201312220gnb,pit,HoodEv99,def_int,0,,,,,
player,201312220gnb,pit,HoodEv99,def_int_yds,0,,,,,
player,201312220gnb,pit,HoodEv99,def_int_td,0,,,,,
player,201312220gnb,pit,HoodEv99,def_int_long,0,,,,,
player,201312220gnb,pit,HoodEv99,pass_defended,0,,,,,
player,201312220gnb,pit,HoodEv99,sacks,0.0,,,,,
player,201312220gnb,pit,HoodEv99,tackles_combined,1,,,,,
player,201312220gnb,pit,HoodEv99,tackles_solo,0,,,,,
player,201312220gnb,pit,HoodEv99,tackles_assists,1,,,,,
player,201312220gnb,pit,HoodEv99,tackles_loss,0,,,,,
player,201312220gnb,pit,HoodEv99,qb_hits,0,,,,,
player,201312220gnb,pit,HoodEv99,fumbles_rec,0,,,,,
player,201312220gnb,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,HoodEv99,fumbles_forced,0,,,,,
player,201312220gnb,pit,JohnWi00,def_int,0,,,,,
player,201312220gnb,pit,JohnWi00,def_int_yds,0,,,,,
player,201312220gnb,pit,JohnWi00,def_int_td,0,,,,,
player,201312220gnb,pit,JohnWi00,def_int_long,0,,,,,
player,201312220gnb,pit,JohnWi00,pass_defended,0,,,,,
player,201312220gnb,pit,JohnWi00,sacks,0.0,,,,,
player,201312220gnb,pit,JohnWi00,tackles_combined,1,,,,,
player,201312220gnb,pit,JohnWi00,tackles_solo,1,,,,,
player,201312220gnb,pit,JohnWi00,tackles_assists,0,,,,,
player,201312220gnb,pit,JohnWi00,tackles_loss,0,,,,,
player,201312220gnb,pit,JohnWi00,qb_hits,0,,,,,
player,201312220gnb,pit,JohnWi00,fumbles_rec,0,,,,,
player,201312220gnb,pit,JohnWi00,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,JohnWi00,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,JohnWi00,fumbles_forced,0,,,,,
player,201312220gnb,pit,McLeSt00,def_int,0,,,,,
player,201312220gnb,pit,McLeSt00,def_int_yds,0,,,,,
player,201312220gnb,pit,McLeSt00,def_int_td,0,,,,,
player,201312220gnb,pit,McLeSt00,def_int_long,0,,,,,
player,201312220gnb,pit,McLeSt00,pass_defended,0,,,,,
player,201312220gnb,pit,McLeSt00,sacks,0.0,,,,,
player,201312220gnb,pit,McLeSt00,tackles_combined,1,,,,,
player,201312220gnb,pit,McLeSt00,tackles_solo,0,,,,,
player,201312220gnb,pit,McLeSt00,tackles_assists,1,,,,,
player,201312220gnb,pit,McLeSt00,tackles_loss,0,,,,,
player,201312220gnb,pit,McLeSt00,qb_hits,0,,,,,
player,201312220gnb,pit,McLeSt00,fumbles_rec,0,,,,,
player,201312220gnb,pit,McLeSt00,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,McLeSt00,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,McLeSt00,fumbles_forced,0,,,,,
player,201312220gnb,pit,WoodAl99,def_int,0,,,,,
player,201312220gnb,pit,WoodAl99,def_int_yds,0,,,,,
player,201312220gnb,pit,WoodAl99,def_int_td,0,,,,,
player,201312220gnb,pit,WoodAl99,def_int_long,0,,,,,
player,201312220gnb,pit,WoodAl99,pass_defended,0,,,,,
player,201312220gnb,pit,WoodAl99,sacks,0.0,,,,,
player,201312220gnb,pit,WoodAl99,tackles_combined,1,,,,,
player,201312220gnb,pit,WoodAl99,tackles_solo,1,,,,,
player,201312220gnb,pit,WoodAl99,tackles_assists,0,,,,,
player,201312220gnb,pit,WoodAl99,tackles_loss,0,,,,,
player,201312220gnb,pit,WoodAl99,qb_hits,0,,,,,
player,201312220gnb,pit,WoodAl99,fumbles_rec,0,,,,,
player,201312220gnb,pit,WoodAl99,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,WoodAl99,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,WoodAl99,fumbles_forced,0,,,,,
player,201312220gnb,pit,BrowAn04,def_int,0,,,,,
player,201312220gnb,pit,BrowAn04,def_int_yds,0,,,,,
player,201312220gnb,pit,BrowAn04,def_int_td,0,,,,,
player,201312220gnb,pit,BrowAn04,def_int_long,0,,,,,
player,201312220gnb,pit,BrowAn04,pass_defended,0,,,,,
player,201312220gnb,pit,BrowAn04,sacks,0.0,,,,,
player,201312220gnb,pit,BrowAn04,tackles_combined,0,,,,,
player,201312220gnb,pit,BrowAn04,tackles_solo,0,,,,,
player,201312220gnb,pit,BrowAn04,tackles_assists,0,,,,,
player,201312220gnb,pit,BrowAn04,tackles_loss,0,,,,,
player,201312220gnb,pit,BrowAn04,qb_hits,0,,,,,
player,201312220gnb,pit,BrowAn04,fumbles_rec,1,,,,,
player,201312220gnb,pit,BrowAn04,fumbles_rec_yds,0,,,,,
player,201312220gnb,pit,BrowAn04,fumbles_rec_td,0,,,,,
player,201312220gnb,pit,BrowAn04,fumbles_forced,0,,,,,
player,201312220gnb,gnb,HawkA.20,def_int,1,,,,,
player,201312220gnb,gnb,HawkA.20,def_int_yds,7,,,,,
player,201312220gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201312220gnb,gnb,HawkA.20,def_int_long,7,,,,,
player,201312220gnb,gnb,HawkA.20,pass_defended,1,,,,,
player,201312220gnb,gnb,HawkA.20,sacks,0.0,,,,,
player,201312220gnb,gnb,HawkA.20,tackles_combined,6,,,,,
player,201312220gnb,gnb,HawkA.20,tackles_solo,4,,,,,
player,201312220gnb,gnb,HawkA.20,tackles_assists,2,,,,,
player,201312220gnb,gnb,HawkA.20,tackles_loss,0,,,,,
player,201312220gnb,gnb,HawkA.20,qb_hits,0,,,,,
player,201312220gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201312220gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201312220gnb,gnb,MattCl99,def_int,0,,,,,
player,201312220gnb,gnb,MattCl99,def_int_yds,0,,,,,
player,201312220gnb,gnb,MattCl99,def_int_td,0,,,,,
player,201312220gnb,gnb,MattCl99,def_int_long,0,,,,,
player,201312220gnb,gnb,MattCl99,pass_defended,0,,,,,
player,201312220gnb,gnb,MattCl99,sacks,1.0,,,,,
player,201312220gnb,gnb,MattCl99,tackles_combined,3,,,,,
player,201312220gnb,gnb,MattCl99,tackles_solo,3,,,,,
player,201312220gnb,gnb,MattCl99,tackles_assists,0,,,,,
player,201312220gnb,gnb,MattCl99,tackles_loss,1,,,,,
player,201312220gnb,gnb,MattCl99,qb_hits,1,,,,,
player,201312220gnb,gnb,MattCl99,fumbles_rec,0,,,,,
player,201312220gnb,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,MattCl99,fumbles_forced,0,,,,,
player,201312220gnb,gnb,BurnMo99,def_int,0,,,,,
player,201312220gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201312220gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201312220gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201312220gnb,gnb,BurnMo99,pass_defended,0,,,,,
player,201312220gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201312220gnb,gnb,BurnMo99,tackles_combined,8,,,,,
player,201312220gnb,gnb,BurnMo99,tackles_solo,6,,,,,
player,201312220gnb,gnb,BurnMo99,tackles_assists,2,,,,,
player,201312220gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201312220gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201312220gnb,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201312220gnb,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201312220gnb,gnb,MuluAn00,def_int,0,,,,,
player,201312220gnb,gnb,MuluAn00,def_int_yds,0,,,,,
player,201312220gnb,gnb,MuluAn00,def_int_td,0,,,,,
player,201312220gnb,gnb,MuluAn00,def_int_long,0,,,,,
player,201312220gnb,gnb,MuluAn00,pass_defended,0,,,,,
player,201312220gnb,gnb,MuluAn00,sacks,0.0,,,,,
player,201312220gnb,gnb,MuluAn00,tackles_combined,6,,,,,
player,201312220gnb,gnb,MuluAn00,tackles_solo,4,,,,,
player,201312220gnb,gnb,MuluAn00,tackles_assists,2,,,,,
player,201312220gnb,gnb,MuluAn00,tackles_loss,0,,,,,
player,201312220gnb,gnb,MuluAn00,qb_hits,0,,,,,
player,201312220gnb,gnb,MuluAn00,fumbles_rec,0,,,,,
player,201312220gnb,gnb,MuluAn00,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,MuluAn00,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,MuluAn00,fumbles_forced,0,,,,,
player,201312220gnb,gnb,WillTr99,def_int,0,,,,,
player,201312220gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201312220gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201312220gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201312220gnb,gnb,WillTr99,pass_defended,0,,,,,
player,201312220gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201312220gnb,gnb,WillTr99,tackles_combined,6,,,,,
player,201312220gnb,gnb,WillTr99,tackles_solo,4,,,,,
player,201312220gnb,gnb,WillTr99,tackles_assists,2,,,,,
player,201312220gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201312220gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201312220gnb,gnb,WillTr99,fumbles_rec,1,,,,,
player,201312220gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201312220gnb,gnb,HydeMi00,def_int,0,,,,,
player,201312220gnb,gnb,HydeMi00,def_int_yds,0,,,,,
player,201312220gnb,gnb,HydeMi00,def_int_td,0,,,,,
player,201312220gnb,gnb,HydeMi00,def_int_long,0,,,,,
player,201312220gnb,gnb,HydeMi00,pass_defended,1,,,,,
player,201312220gnb,gnb,HydeMi00,sacks,0.0,,,,,
player,201312220gnb,gnb,HydeMi00,tackles_combined,5,,,,,
player,201312220gnb,gnb,HydeMi00,tackles_solo,1,,,,,
player,201312220gnb,gnb,HydeMi00,tackles_assists,4,,,,,
player,201312220gnb,gnb,HydeMi00,tackles_loss,0,,,,,
player,201312220gnb,gnb,HydeMi00,qb_hits,0,,,,,
player,201312220gnb,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201312220gnb,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201312220gnb,gnb,NealMi99,def_int,0,,,,,
player,201312220gnb,gnb,NealMi99,def_int_yds,0,,,,,
player,201312220gnb,gnb,NealMi99,def_int_td,0,,,,,
player,201312220gnb,gnb,NealMi99,def_int_long,0,,,,,
player,201312220gnb,gnb,NealMi99,pass_defended,0,,,,,
player,201312220gnb,gnb,NealMi99,sacks,0.0,,,,,
player,201312220gnb,gnb,NealMi99,tackles_combined,5,,,,,
player,201312220gnb,gnb,NealMi99,tackles_solo,5,,,,,
player,201312220gnb,gnb,NealMi99,tackles_assists,0,,,,,
player,201312220gnb,gnb,NealMi99,tackles_loss,1,,,,,
player,201312220gnb,gnb,NealMi99,qb_hits,0,,,,,
player,201312220gnb,gnb,NealMi99,fumbles_rec,0,,,,,
player,201312220gnb,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201312220gnb,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201312220gnb,gnb,NealMi99,fumbles_forced,0,,,,,
player,201312220gnb,gnb,RichSe00,def_int,0,,,,,
player,201312220gnb,gnb,RichSe00,def_int_yds,0,,,,,
player,201312220gnb,gnb,RichSe00,def_int_td,0,,,,,
player,201312220gnb,gnb,RichSe00,def_int_long,0,,,,,
player,201312220gnb,gnb,RichSe00,pass_defended,0,,,,,
player,201312220gnb,gnb,RichSe00,sacks,0.0,,,,,
player,201312220gnb,gnb,RichSe00,tackles_combined,5,,,,,
player,201312220gnb,gnb,RichSe00,tackles_solo,3,,,,,
player,201312220gnb,gnb,RichSe00,tackles_assists,2,,,,,
player,201312220gnb,gnb,RichSe00,tackles_loss,0,,,,,
player,201312220gnb,gnb,RichSe00,qb_hits,0,,,,,
player,201312220gnb,gnb,RichSe00,fumbles_rec,0,,,,,
