game,2013,16,20131222,201312220ram,tam,"Tampa Bay Buccaneers",13,ram,"St. Louis Rams",23
player,201312220ram,tam,TandKe00,tackles_loss,0,,,,,
player,201312220ram,tam,TandKe00,qb_hits,0,,,,,
player,201312220ram,tam,TandKe00,fumbles_rec,1,,,,,
player,201312220ram,tam,TandKe00,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,TandKe00,fumbles_rec_td,0,,,,,
player,201312220ram,tam,TandKe00,fumbles_forced,0,,,,,
player,201312220ram,tam,GholWi00,def_int,0,,,,,
player,201312220ram,tam,GholWi00,def_int_yds,0,,,,,
player,201312220ram,tam,GholWi00,def_int_td,0,,,,,
player,201312220ram,tam,GholWi00,def_int_long,0,,,,,
player,201312220ram,tam,GholWi00,pass_defended,0,,,,,
player,201312220ram,tam,GholWi00,sacks,0.0,,,,,
player,201312220ram,tam,GholWi00,tackles_combined,6,,,,,
player,201312220ram,tam,GholWi00,tackles_solo,3,,,,,
player,201312220ram,tam,GholWi00,tackles_assists,3,,,,,
player,201312220ram,tam,GholWi00,tackles_loss,1,,,,,
player,201312220ram,tam,GholWi00,qb_hits,0,,,,,
player,201312220ram,tam,GholWi00,fumbles_rec,0,,,,,
player,201312220ram,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201312220ram,tam,GholWi00,fumbles_forced,0,,,,,
player,201312220ram,tam,BankJo00,def_int,0,,,,,
player,201312220ram,tam,BankJo00,def_int_yds,0,,,,,
player,201312220ram,tam,BankJo00,def_int_td,0,,,,,
player,201312220ram,tam,BankJo00,def_int_long,0,,,,,
player,201312220ram,tam,BankJo00,pass_defended,0,,,,,
player,201312220ram,tam,BankJo00,sacks,0.0,,,,,
player,201312220ram,tam,BankJo00,tackles_combined,5,,,,,
player,201312220ram,tam,BankJo00,tackles_solo,5,,,,,
player,201312220ram,tam,BankJo00,tackles_assists,0,,,,,
player,201312220ram,tam,BankJo00,tackles_loss,1,,,,,
player,201312220ram,tam,BankJo00,qb_hits,0,,,,,
player,201312220ram,tam,BankJo00,fumbles_rec,0,,,,,
player,201312220ram,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201312220ram,tam,BankJo00,fumbles_forced,0,,,,,
player,201312220ram,tam,GoldDa99,def_int,0,,,,,
player,201312220ram,tam,GoldDa99,def_int_yds,0,,,,,
player,201312220ram,tam,GoldDa99,def_int_td,0,,,,,
player,201312220ram,tam,GoldDa99,def_int_long,0,,,,,
player,201312220ram,tam,GoldDa99,pass_defended,0,,,,,
player,201312220ram,tam,GoldDa99,sacks,0.0,,,,,
player,201312220ram,tam,GoldDa99,tackles_combined,5,,,,,
player,201312220ram,tam,GoldDa99,tackles_solo,4,,,,,
player,201312220ram,tam,GoldDa99,tackles_assists,1,,,,,
player,201312220ram,tam,GoldDa99,tackles_loss,0,,,,,
player,201312220ram,tam,GoldDa99,qb_hits,0,,,,,
player,201312220ram,tam,GoldDa99,fumbles_rec,0,,,,,
player,201312220ram,tam,GoldDa99,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,GoldDa99,fumbles_rec_td,0,,,,,
player,201312220ram,tam,GoldDa99,fumbles_forced,0,,,,,
player,201312220ram,tam,WatsDe99,def_int,0,,,,,
player,201312220ram,tam,WatsDe99,def_int_yds,0,,,,,
player,201312220ram,tam,WatsDe99,def_int_td,0,,,,,
player,201312220ram,tam,WatsDe99,def_int_long,0,,,,,
player,201312220ram,tam,WatsDe99,pass_defended,0,,,,,
player,201312220ram,tam,WatsDe99,sacks,0.0,,,,,
player,201312220ram,tam,WatsDe99,tackles_combined,5,,,,,
player,201312220ram,tam,WatsDe99,tackles_solo,5,,,,,
player,201312220ram,tam,WatsDe99,tackles_assists,0,,,,,
player,201312220ram,tam,WatsDe99,tackles_loss,0,,,,,
player,201312220ram,tam,WatsDe99,qb_hits,1,,,,,
player,201312220ram,tam,WatsDe99,fumbles_rec,0,,,,,
player,201312220ram,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201312220ram,tam,WatsDe99,fumbles_forced,1,,,,,
player,201312220ram,tam,ClayAd00,def_int,0,,,,,
player,201312220ram,tam,ClayAd00,def_int_yds,0,,,,,
player,201312220ram,tam,ClayAd00,def_int_td,0,,,,,
player,201312220ram,tam,ClayAd00,def_int_long,0,,,,,
player,201312220ram,tam,ClayAd00,pass_defended,0,,,,,
player,201312220ram,tam,ClayAd00,sacks,0.0,,,,,
player,201312220ram,tam,ClayAd00,tackles_combined,3,,,,,
player,201312220ram,tam,ClayAd00,tackles_solo,2,,,,,
player,201312220ram,tam,ClayAd00,tackles_assists,1,,,,,
player,201312220ram,tam,ClayAd00,tackles_loss,2,,,,,
player,201312220ram,tam,ClayAd00,qb_hits,0,,,,,
player,201312220ram,tam,ClayAd00,fumbles_rec,0,,,,,
player,201312220ram,tam,ClayAd00,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,ClayAd00,fumbles_rec_td,0,,,,,
player,201312220ram,tam,ClayAd00,fumbles_forced,1,,,,,
player,201312220ram,tam,SpenAk00,def_int,0,,,,,
player,201312220ram,tam,SpenAk00,def_int_yds,0,,,,,
player,201312220ram,tam,SpenAk00,def_int_td,0,,,,,
player,201312220ram,tam,SpenAk00,def_int_long,0,,,,,
player,201312220ram,tam,SpenAk00,pass_defended,0,,,,,
player,201312220ram,tam,SpenAk00,sacks,0.0,,,,,
player,201312220ram,tam,SpenAk00,tackles_combined,3,,,,,
player,201312220ram,tam,SpenAk00,tackles_solo,3,,,,,
player,201312220ram,tam,SpenAk00,tackles_assists,0,,,,,
player,201312220ram,tam,SpenAk00,tackles_loss,0,,,,,
player,201312220ram,tam,SpenAk00,qb_hits,0,,,,,
player,201312220ram,tam,SpenAk00,fumbles_rec,0,,,,,
player,201312220ram,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201312220ram,tam,SpenAk00,fumbles_forced,0,,,,,
player,201312220ram,tam,HaywAd98,def_int,0,,,,,
player,201312220ram,tam,HaywAd98,def_int_yds,0,,,,,
player,201312220ram,tam,HaywAd98,def_int_td,0,,,,,
player,201312220ram,tam,HaywAd98,def_int_long,0,,,,,
player,201312220ram,tam,HaywAd98,pass_defended,0,,,,,
player,201312220ram,tam,HaywAd98,sacks,0.0,,,,,
player,201312220ram,tam,HaywAd98,tackles_combined,2,,,,,
player,201312220ram,tam,HaywAd98,tackles_solo,1,,,,,
player,201312220ram,tam,HaywAd98,tackles_assists,1,,,,,
player,201312220ram,tam,HaywAd98,tackles_loss,0,,,,,
player,201312220ram,tam,HaywAd98,qb_hits,0,,,,,
player,201312220ram,tam,HaywAd98,fumbles_rec,0,,,,,
player,201312220ram,tam,HaywAd98,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,HaywAd98,fumbles_rec_td,0,,,,,
player,201312220ram,tam,HaywAd98,fumbles_forced,0,,,,,
player,201312220ram,tam,JohnLe03,def_int,0,,,,,
player,201312220ram,tam,JohnLe03,def_int_yds,0,,,,,
player,201312220ram,tam,JohnLe03,def_int_td,0,,,,,
player,201312220ram,tam,JohnLe03,def_int_long,0,,,,,
player,201312220ram,tam,JohnLe03,pass_defended,0,,,,,
player,201312220ram,tam,JohnLe03,sacks,0.0,,,,,
player,201312220ram,tam,JohnLe03,tackles_combined,2,,,,,
player,201312220ram,tam,JohnLe03,tackles_solo,2,,,,,
player,201312220ram,tam,JohnLe03,tackles_assists,0,,,,,
player,201312220ram,tam,JohnLe03,tackles_loss,0,,,,,
player,201312220ram,tam,JohnLe03,qb_hits,0,,,,,
player,201312220ram,tam,JohnLe03,fumbles_rec,0,,,,,
player,201312220ram,tam,JohnLe03,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,JohnLe03,fumbles_rec_td,0,,,,,
player,201312220ram,tam,JohnLe03,fumbles_forced,0,,,,,
player,201312220ram,tam,GorrDa00,def_int,0,,,,,
player,201312220ram,tam,GorrDa00,def_int_yds,0,,,,,
player,201312220ram,tam,GorrDa00,def_int_td,0,,,,,
player,201312220ram,tam,GorrDa00,def_int_long,0,,,,,
player,201312220ram,tam,GorrDa00,pass_defended,0,,,,,
player,201312220ram,tam,GorrDa00,sacks,0.0,,,,,
player,201312220ram,tam,GorrDa00,tackles_combined,1,,,,,
player,201312220ram,tam,GorrDa00,tackles_solo,1,,,,,
player,201312220ram,tam,GorrDa00,tackles_assists,0,,,,,
player,201312220ram,tam,GorrDa00,tackles_loss,0,,,,,
player,201312220ram,tam,GorrDa00,qb_hits,0,,,,,
player,201312220ram,tam,GorrDa00,fumbles_rec,0,,,,,
player,201312220ram,tam,GorrDa00,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,GorrDa00,fumbles_rec_td,0,,,,,
player,201312220ram,tam,GorrDa00,fumbles_forced,0,,,,,
player,201312220ram,tam,LoriEr99,def_int,0,,,,,
player,201312220ram,tam,LoriEr99,def_int_yds,0,,,,,
player,201312220ram,tam,LoriEr99,def_int_td,0,,,,,
player,201312220ram,tam,LoriEr99,def_int_long,0,,,,,
player,201312220ram,tam,LoriEr99,pass_defended,0,,,,,
player,201312220ram,tam,LoriEr99,sacks,0.0,,,,,
player,201312220ram,tam,LoriEr99,tackles_combined,1,,,,,
player,201312220ram,tam,LoriEr99,tackles_solo,1,,,,,
player,201312220ram,tam,LoriEr99,tackles_assists,0,,,,,
player,201312220ram,tam,LoriEr99,tackles_loss,,,,,,
player,201312220ram,tam,LoriEr99,qb_hits,,,,,,
player,201312220ram,tam,LoriEr99,fumbles_rec,0,,,,,
player,201312220ram,tam,LoriEr99,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,LoriEr99,fumbles_rec_td,0,,,,,
player,201312220ram,tam,LoriEr99,fumbles_forced,0,,,,,
player,201312220ram,tam,ReviDa99,def_int,0,,,,,
player,201312220ram,tam,ReviDa99,def_int_yds,0,,,,,
player,201312220ram,tam,ReviDa99,def_int_td,0,,,,,
player,201312220ram,tam,ReviDa99,def_int_long,0,,,,,
player,201312220ram,tam,ReviDa99,pass_defended,0,,,,,
player,201312220ram,tam,ReviDa99,sacks,0.0,,,,,
player,201312220ram,tam,ReviDa99,tackles_combined,1,,,,,
player,201312220ram,tam,ReviDa99,tackles_solo,0,,,,,
player,201312220ram,tam,ReviDa99,tackles_assists,1,,,,,
player,201312220ram,tam,ReviDa99,tackles_loss,0,,,,,
player,201312220ram,tam,ReviDa99,qb_hits,0,,,,,
player,201312220ram,tam,ReviDa99,fumbles_rec,0,,,,,
player,201312220ram,tam,ReviDa99,fumbles_rec_yds,0,,,,,
player,201312220ram,tam,ReviDa99,fumbles_rec_td,0,,,,,
player,201312220ram,tam,ReviDa99,fumbles_forced,0,,,,,
player,201312220ram,ram,QuinRo00,def_int,0,,,,,
player,201312220ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201312220ram,ram,QuinRo00,def_int_td,0,,,,,
player,201312220ram,ram,QuinRo00,def_int_long,0,,,,,
player,201312220ram,ram,QuinRo00,pass_defended,0,,,,,
player,201312220ram,ram,QuinRo00,sacks,3.0,,,,,
player,201312220ram,ram,QuinRo00,tackles_combined,6,,,,,
player,201312220ram,ram,QuinRo00,tackles_solo,6,,,,,
player,201312220ram,ram,QuinRo00,tackles_assists,0,,,,,
player,201312220ram,ram,QuinRo00,tackles_loss,3,,,,,
player,201312220ram,ram,QuinRo00,qb_hits,4,,,,,
player,201312220ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201312220ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201312220ram,ram,QuinRo00,fumbles_forced,0,,,,,
player,201312220ram,ram,LaurJa99,def_int,0,,,,,
player,201312220ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201312220ram,ram,LaurJa99,def_int_td,0,,,,,
player,201312220ram,ram,LaurJa99,def_int_long,0,,,,,
player,201312220ram,ram,LaurJa99,pass_defended,0,,,,,
player,201312220ram,ram,LaurJa99,sacks,1.5,,,,,
player,201312220ram,ram,LaurJa99,tackles_combined,6,,,,,
player,201312220ram,ram,LaurJa99,tackles_solo,5,,,,,
player,201312220ram,ram,LaurJa99,tackles_assists,1,,,,,
player,201312220ram,ram,LaurJa99,tackles_loss,1,,,,,
player,201312220ram,ram,LaurJa99,qb_hits,1,,,,,
player,201312220ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201312220ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201312220ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201312220ram,ram,McDoTJ00,def_int,0,,,,,
player,201312220ram,ram,McDoTJ00,def_int_yds,0,,,,,
player,201312220ram,ram,McDoTJ00,def_int_td,0,,,,,
player,201312220ram,ram,McDoTJ00,def_int_long,0,,,,,
player,201312220ram,ram,McDoTJ00,pass_defended,0,,,,,
player,201312220ram,ram,McDoTJ00,sacks,1.0,,,,,
player,201312220ram,ram,McDoTJ00,tackles_combined,6,,,,,
player,201312220ram,ram,McDoTJ00,tackles_solo,6,,,,,
player,201312220ram,ram,McDoTJ00,tackles_assists,0,,,,,
player,201312220ram,ram,McDoTJ00,tackles_loss,1,,,,,
player,201312220ram,ram,McDoTJ00,qb_hits,1,,,,,
player,201312220ram,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201312220ram,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201312220ram,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201312220ram,ram,LongCh99,def_int,0,,,,,
player,201312220ram,ram,LongCh99,def_int_yds,0,,,,,
player,201312220ram,ram,LongCh99,def_int_td,0,,,,,
player,201312220ram,ram,LongCh99,def_int_long,0,,,,,
player,201312220ram,ram,LongCh99,pass_defended,0,,,,,
player,201312220ram,ram,LongCh99,sacks,1.0,,,,,
player,201312220ram,ram,LongCh99,tackles_combined,1,,,,,
player,201312220ram,ram,LongCh99,tackles_solo,1,,,,,
player,201312220ram,ram,LongCh99,tackles_assists,0,,,,,
player,201312220ram,ram,LongCh99,tackles_loss,1,,,,,
player,201312220ram,ram,LongCh99,qb_hits,1,,,,,
player,201312220ram,ram,LongCh99,fumbles_rec,0,,,,,
player,201312220ram,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201312220ram,ram,LongCh99,fumbles_forced,0,,,,,
player,201312220ram,ram,OgleAl00,def_int,0,,,,,
player,201312220ram,ram,OgleAl00,def_int_yds,0,,,,,
player,201312220ram,ram,OgleAl00,def_int_td,0,,,,,
player,201312220ram,ram,OgleAl00,def_int_long,0,,,,,
player,201312220ram,ram,OgleAl00,pass_defended,0,,,,,
player,201312220ram,ram,OgleAl00,sacks,0.5,,,,,
player,201312220ram,ram,OgleAl00,tackles_combined,8,,,,,
player,201312220ram,ram,OgleAl00,tackles_solo,5,,,,,
player,201312220ram,ram,OgleAl00,tackles_assists,3,,,,,
player,201312220ram,ram,OgleAl00,tackles_loss,1,,,,,
player,201312220ram,ram,OgleAl00,qb_hits,0,,,,,
player,201312220ram,ram,OgleAl00,fumbles_rec,0,,,,,
player,201312220ram,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201312220ram,ram,OgleAl00,fumbles_forced,2,,,,,
player,201312220ram,ram,DunbJo20,def_int,0,,,,,
player,201312220ram,ram,DunbJo20,def_int_yds,0,,,,,
player,201312220ram,ram,DunbJo20,def_int_td,0,,,,,
player,201312220ram,ram,DunbJo20,def_int_long,0,,,,,
player,201312220ram,ram,DunbJo20,pass_defended,0,,,,,
player,201312220ram,ram,DunbJo20,sacks,0.0,,,,,
player,201312220ram,ram,DunbJo20,tackles_combined,4,,,,,
player,201312220ram,ram,DunbJo20,tackles_solo,4,,,,,
player,201312220ram,ram,DunbJo20,tackles_assists,0,,,,,
player,201312220ram,ram,DunbJo20,tackles_loss,0,,,,,
player,201312220ram,ram,DunbJo20,qb_hits,0,,,,,
player,201312220ram,ram,DunbJo20,fumbles_rec,0,,,,,
player,201312220ram,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201312220ram,ram,DunbJo20,fumbles_forced,0,,,,,
player,201312220ram,ram,JenkJa03,def_int,0,,,,,
player,201312220ram,ram,JenkJa03,def_int_yds,0,,,,,
player,201312220ram,ram,JenkJa03,def_int_td,0,,,,,
player,201312220ram,ram,JenkJa03,def_int_long,0,,,,,
player,201312220ram,ram,JenkJa03,pass_defended,1,,,,,
player,201312220ram,ram,JenkJa03,sacks,0.0,,,,,
player,201312220ram,ram,JenkJa03,tackles_combined,3,,,,,
player,201312220ram,ram,JenkJa03,tackles_solo,3,,,,,
player,201312220ram,ram,JenkJa03,tackles_assists,0,,,,,
player,201312220ram,ram,JenkJa03,tackles_loss,0,,,,,
player,201312220ram,ram,JenkJa03,qb_hits,0,,,,,
player,201312220ram,ram,JenkJa03,fumbles_rec,0,,,,,
player,201312220ram,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201312220ram,ram,JenkJa03,fumbles_forced,0,,,,,
player,201312220ram,ram,LangKe98,def_int,0,,,,,
player,201312220ram,ram,LangKe98,def_int_yds,0,,,,,
player,201312220ram,ram,LangKe98,def_int_td,0,,,,,
player,201312220ram,ram,LangKe98,def_int_long,0,,,,,
player,201312220ram,ram,LangKe98,pass_defended,0,,,,,
player,201312220ram,ram,LangKe98,sacks,0.0,,,,,
player,201312220ram,ram,LangKe98,tackles_combined,3,,,,,
player,201312220ram,ram,LangKe98,tackles_solo,3,,,,,
player,201312220ram,ram,LangKe98,tackles_assists,0,,,,,
player,201312220ram,ram,LangKe98,tackles_loss,1,,,,,
player,201312220ram,ram,LangKe98,qb_hits,0,,,,,
player,201312220ram,ram,LangKe98,fumbles_rec,0,,,,,
player,201312220ram,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201312220ram,ram,LangKe98,fumbles_forced,0,,,,,
player,201312220ram,ram,BrocMi00,def_int,0,,,,,
player,201312220ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201312220ram,ram,BrocMi00,def_int_td,0,,,,,
player,201312220ram,ram,BrocMi00,def_int_long,0,,,,,
player,201312220ram,ram,BrocMi00,pass_defended,0,,,,,
player,201312220ram,ram,BrocMi00,sacks,0.0,,,,,
player,201312220ram,ram,BrocMi00,tackles_combined,2,,,,,
player,201312220ram,ram,BrocMi00,tackles_solo,2,,,,,
player,201312220ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201312220ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201312220ram,ram,BrocMi00,qb_hits,0,,,,,
player,201312220ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201312220ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201312220ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201312220ram,ram,JohnTr05,def_int,0,,,,,
player,201312220ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201312220ram,ram,JohnTr05,def_int_td,0,,,,,
player,201312220ram,ram,JohnTr05,def_int_long,0,,,,,
player,201312220ram,ram,JohnTr05,pass_defended,1,,,,,
player,201312220ram,ram,JohnTr05,sacks,0.0,,,,,
player,201312220ram,ram,JohnTr05,tackles_combined,2,,,,,
player,201312220ram,ram,JohnTr05,tackles_solo,1,,,,,
player,201312220ram,ram,JohnTr05,tackles_assists,1,,,,,
player,201312220ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201312220ram,ram,JohnTr05,qb_hits,0,,,,,
player,201312220ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201312220ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201312220ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201312220ram,ram,McLeRo00,def_int,0,,,,,
player,201312220ram,ram,McLeRo00,def_int_yds,0,,,,,
player,201312220ram,ram,McLeRo00,def_int_td,0,,,,,
player,201312220ram,ram,McLeRo00,def_int_long,0,,,,,
player,201312220ram,ram,McLeRo00,pass_defended,0,,,,,
player,201312220ram,ram,McLeRo00,sacks,0.0,,,,,
player,201312220ram,ram,McLeRo00,tackles_combined,2,,,,,
player,201312220ram,ram,McLeRo00,tackles_solo,2,,,,,
player,201312220ram,ram,McLeRo00,tackles_assists,0,,,,,
player,201312220ram,ram,McLeRo00,tackles_loss,0,,,,,
player,201312220ram,ram,McLeRo00,qb_hits,0,,,,,
player,201312220ram,ram,McLeRo00,fumbles_rec,0,,,,,
player,201312220ram,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201312220ram,ram,McLeRo00,fumbles_forced,0,,,,,
player,201312220ram,ram,SimsEu99,def_int,0,,,,,
player,201312220ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201312220ram,ram,SimsEu99,def_int_td,0,,,,,
player,201312220ram,ram,SimsEu99,def_int_long,0,,,,,
player,201312220ram,ram,SimsEu99,pass_defended,0,,,,,
player,201312220ram,ram,SimsEu99,sacks,0.0,,,,,
player,201312220ram,ram,SimsEu99,tackles_combined,2,,,,,
player,201312220ram,ram,SimsEu99,tackles_solo,1,,,,,
player,201312220ram,ram,SimsEu99,tackles_assists,1,,,,,
player,201312220ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201312220ram,ram,SimsEu99,qb_hits,0,,,,,
player,201312220ram,ram,SimsEu99,fumbles_rec,0,,,,,
player,201312220ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201312220ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201312220ram,ram,CudjJe00,def_int,0,,,,,
player,201312220ram,ram,CudjJe00,def_int_yds,0,,,,,
player,201312220ram,ram,CudjJe00,def_int_td,0,,,,,
player,201312220ram,ram,CudjJe00,def_int_long,0,,,,,
player,201312220ram,ram,CudjJe00,pass_defended,0,,,,,
player,201312220ram,ram,CudjJe00,sacks,0.0,,,,,
player,201312220ram,ram,CudjJe00,tackles_combined,1,,,,,
player,201312220ram,ram,CudjJe00,tackles_solo,1,,,,,
player,201312220ram,ram,CudjJe00,tackles_assists,0,,,,,
player,201312220ram,ram,CudjJe00,tackles_loss,0,,,,,
player,201312220ram,ram,CudjJe00,qb_hits,0,,,,,
player,201312220ram,ram,CudjJe00,fumbles_rec,0,,,,,
player,201312220ram,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201312220ram,ram,CudjJe00,fumbles_forced,0,,,,,
player,201312220ram,ram,HayeWi99,def_int,0,,,,,
player,201312220ram,ram,HayeWi99,def_int_yds,0,,,,,
player,201312220ram,ram,HayeWi99,def_int_td,0,,,,,
player,201312220ram,ram,HayeWi99,def_int_long,0,,,,,
player,201312220ram,ram,HayeWi99,pass_defended,0,,,,,
player,201312220ram,ram,HayeWi99,sacks,0.0,,,,,
player,201312220ram,ram,HayeWi99,tackles_combined,1,,,,,
player,201312220ram,ram,HayeWi99,tackles_solo,1,,,,,
player,201312220ram,ram,HayeWi99,tackles_assists,0,,,,,
player,201312220ram,ram,HayeWi99,tackles_loss,0,,,,,
player,201312220ram,ram,HayeWi99,qb_hits,0,,,,,
player,201312220ram,ram,HayeWi99,fumbles_rec,2,,,,,
player,201312220ram,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201312220ram,ram,HayeWi99,fumbles_forced,0,,,,,
player,201312220ram,ram,StewDa00,def_int,0,,,,,
player,201312220ram,ram,StewDa00,def_int_yds,0,,,,,
player,201312220ram,ram,StewDa00,def_int_td,0,,,,,
player,201312220ram,ram,StewDa00,def_int_long,0,,,,,
player,201312220ram,ram,StewDa00,pass_defended,0,,,,,
player,201312220ram,ram,StewDa00,sacks,0.0,,,,,
player,201312220ram,ram,StewDa00,tackles_combined,1,,,,,
player,201312220ram,ram,StewDa00,tackles_solo,1,,,,,
player,201312220ram,ram,StewDa00,tackles_assists,0,,,,,
player,201312220ram,ram,StewDa00,tackles_loss,0,,,,,
player,201312220ram,ram,StewDa00,qb_hits,0,,,,,
player,201312220ram,ram,StewDa00,fumbles_rec,0,,,,,
player,201312220ram,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201312220ram,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201312220ram,ram,StewDa00,fumbles_forced,0,,,,,
player,201312220ram,ram,VeltJu00,kick_ret,0,,,,,
player,201312220ram,ram,VeltJu00,kick_ret_yds,0,,,,,
player,201312220ram,ram,VeltJu00,kick_ret_yds_per_ret,,,,,,
player,201312220ram,ram,VeltJu00,kick_ret_td,0,,,,,
player,201312220ram,ram,VeltJu00,kick_ret_long,0,,,,,
player,201312220ram,ram,VeltJu00,punt_ret,3,,,,,
player,201312220ram,ram,VeltJu00,punt_ret_yds,34,,,,,
player,201312220ram,ram,VeltJu00,punt_ret_yds_per_ret,11.3,,,,,
player,201312220ram,ram,VeltJu00,punt_ret_td,0,,,,,
player,201312220ram,ram,VeltJu00,punt_ret_long,15,,,,,
player,201312220ram,tam,linderia01,xpm,1,,,,,
player,201312220ram,tam,linderia01,xpa,1,,,,,
player,201312220ram,tam,linderia01,fgm,2,,,,,
player,201312220ram,tam,linderia01,fga,2,,,,,
player,201312220ram,tam,linderia01,punt,0,,,,,
player,201312220ram,tam,linderia01,punt_yds,0,,,,,
player,201312220ram,tam,linderia01,punt_yds_per_punt,,,,,,
player,201312220ram,tam,linderia01,punt_long,0,,,,,
player,201312220ram,tam,koenemic01,xpm,,,,,,
player,201312220ram,tam,koenemic01,xpa,,,,,,
player,201312220ram,tam,koenemic01,fgm,,,,,,
player,201312220ram,tam,koenemic01,fga,,,,,,
player,201312220ram,tam,koenemic01,punt,4,,,,,
player,201312220ram,tam,koenemic01,punt_yds,186,,,,,
player,201312220ram,tam,koenemic01,punt_yds_per_punt,46.5,,,,,
player,201312220ram,tam,koenemic01,punt_long,56,,,,,
player,201312220ram,ram,ZuerGr00,xpm,2,,,,,
player,201312220ram,ram,ZuerGr00,xpa,2,,,,,
player,201312220ram,ram,ZuerGr00,fgm,3,,,,,
player,201312220ram,ram,ZuerGr00,fga,3,,,,,
player,201312220ram,ram,ZuerGr00,punt,0,,,,,
player,201312220ram,ram,ZuerGr00,punt_yds,0,,,,,
player,201312220ram,ram,ZuerGr00,punt_yds_per_punt,,,,,,
player,201312220ram,ram,ZuerGr00,punt_long,0,,,,,
player,201312220ram,ram,HekkJo00,xpm,,,,,,
player,201312220ram,ram,HekkJo00,xpa,,,,,,
player,201312220ram,ram,HekkJo00,fgm,,,,,,
player,201312220ram,ram,HekkJo00,fga,,,,,,
player,201312220ram,ram,HekkJo00,punt,2,,,,,
player,201312220ram,ram,HekkJo00,punt_yds,88,,,,,
player,201312220ram,ram,HekkJo00,punt_yds_per_punt,44.0,,,,,
player,201312220ram,ram,HekkJo00,punt_long,46,,,,,
player,201312220ram,ram,BarkJo00,pos,T,,,,,
