game,2013,9,20131103,201311030nwe,pit,"Pittsburgh Steelers",31,nwe,"New England Patriots",55
player,201311030nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201311030nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201311030nwe,nwe,SpikBr99,tackles_combined,3,,,,,
player,201311030nwe,nwe,SpikBr99,tackles_solo,3,,,,,
player,201311030nwe,nwe,SpikBr99,tackles_assists,0,,,,,
player,201311030nwe,nwe,SpikBr99,tackles_loss,0,,,,,
player,201311030nwe,nwe,SpikBr99,qb_hits,0,,,,,
player,201311030nwe,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201311030nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201311030nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201311030nwe,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201311030nwe,nwe,EbneNa00,def_int,0,,,,,
player,201311030nwe,nwe,EbneNa00,def_int_yds,0,,,,,
player,201311030nwe,nwe,EbneNa00,def_int_td,0,,,,,
player,201311030nwe,nwe,EbneNa00,def_int_long,0,,,,,
player,201311030nwe,nwe,EbneNa00,pass_defended,0,,,,,
player,201311030nwe,nwe,EbneNa00,sacks,0.0,,,,,
player,201311030nwe,nwe,EbneNa00,tackles_combined,2,,,,,
player,201311030nwe,nwe,EbneNa00,tackles_solo,1,,,,,
player,201311030nwe,nwe,EbneNa00,tackles_assists,1,,,,,
player,201311030nwe,nwe,EbneNa00,tackles_loss,0,,,,,
player,201311030nwe,nwe,EbneNa00,qb_hits,0,,,,,
player,201311030nwe,nwe,EbneNa00,fumbles_rec,0,,,,,
player,201311030nwe,nwe,EbneNa00,fumbles_rec_yds,0,,,,,
player,201311030nwe,nwe,EbneNa00,fumbles_rec_td,0,,,,,
player,201311030nwe,nwe,EbneNa00,fumbles_forced,0,,,,,
player,201311030nwe,nwe,SlatMa00,def_int,0,,,,,
player,201311030nwe,nwe,SlatMa00,def_int_yds,0,,,,,
player,201311030nwe,nwe,SlatMa00,def_int_td,0,,,,,
player,201311030nwe,nwe,SlatMa00,def_int_long,0,,,,,
player,201311030nwe,nwe,SlatMa00,pass_defended,0,,,,,
player,201311030nwe,nwe,SlatMa00,sacks,0.0,,,,,
player,201311030nwe,nwe,SlatMa00,tackles_combined,2,,,,,
player,201311030nwe,nwe,SlatMa00,tackles_solo,0,,,,,
player,201311030nwe,nwe,SlatMa00,tackles_assists,2,,,,,
player,201311030nwe,nwe,SlatMa00,tackles_loss,0,,,,,
player,201311030nwe,nwe,SlatMa00,qb_hits,0,,,,,
player,201311030nwe,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201311030nwe,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201311030nwe,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201311030nwe,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201311030nwe,nwe,WhitCh03,def_int,0,,,,,
player,201311030nwe,nwe,WhitCh03,def_int_yds,0,,,,,
player,201311030nwe,nwe,WhitCh03,def_int_td,0,,,,,
player,201311030nwe,nwe,WhitCh03,def_int_long,0,,,,,
player,201311030nwe,nwe,WhitCh03,pass_defended,0,,,,,
player,201311030nwe,nwe,WhitCh03,sacks,0.0,,,,,
player,201311030nwe,nwe,WhitCh03,tackles_combined,2,,,,,
player,201311030nwe,nwe,WhitCh03,tackles_solo,1,,,,,
player,201311030nwe,nwe,WhitCh03,tackles_assists,1,,,,,
player,201311030nwe,nwe,WhitCh03,tackles_loss,0,,,,,
player,201311030nwe,nwe,WhitCh03,qb_hits,0,,,,,
player,201311030nwe,nwe,WhitCh03,fumbles_rec,0,,,,,
player,201311030nwe,nwe,WhitCh03,fumbles_rec_yds,0,,,,,
player,201311030nwe,nwe,WhitCh03,fumbles_rec_td,0,,,,,
player,201311030nwe,nwe,WhitCh03,fumbles_forced,0,,,,,
player,201311030nwe,nwe,CollJa00,def_int,0,,,,,
player,201311030nwe,nwe,CollJa00,def_int_yds,0,,,,,
player,201311030nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201311030nwe,nwe,CollJa00,def_int_long,0,,,,,
player,201311030nwe,nwe,CollJa00,pass_defended,0,,,,,
player,201311030nwe,nwe,CollJa00,sacks,0.0,,,,,
player,201311030nwe,nwe,CollJa00,tackles_combined,1,,,,,
player,201311030nwe,nwe,CollJa00,tackles_solo,0,,,,,
player,201311030nwe,nwe,CollJa00,tackles_assists,1,,,,,
player,201311030nwe,nwe,CollJa00,tackles_loss,0,,,,,
player,201311030nwe,nwe,CollJa00,qb_hits,0,,,,,
player,201311030nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201311030nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201311030nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201311030nwe,nwe,CollJa00,fumbles_forced,0,,,,,
player,201311030nwe,nwe,VellJo00,def_int,0,,,,,
player,201311030nwe,nwe,VellJo00,def_int_yds,0,,,,,
player,201311030nwe,nwe,VellJo00,def_int_td,0,,,,,
player,201311030nwe,nwe,VellJo00,def_int_long,0,,,,,
player,201311030nwe,nwe,VellJo00,pass_defended,0,,,,,
player,201311030nwe,nwe,VellJo00,sacks,0.0,,,,,
player,201311030nwe,nwe,VellJo00,tackles_combined,1,,,,,
player,201311030nwe,nwe,VellJo00,tackles_solo,0,,,,,
player,201311030nwe,nwe,VellJo00,tackles_assists,1,,,,,
player,201311030nwe,nwe,VellJo00,tackles_loss,0,,,,,
player,201311030nwe,nwe,VellJo00,qb_hits,0,,,,,
player,201311030nwe,nwe,VellJo00,fumbles_rec,1,,,,,
player,201311030nwe,nwe,VellJo00,fumbles_rec_yds,0,,,,,
player,201311030nwe,nwe,VellJo00,fumbles_rec_td,0,,,,,
player,201311030nwe,nwe,VellJo00,fumbles_forced,0,,,,,
player,201311030nwe,nwe,SopoIs20,def_int,0,,,,,
player,201311030nwe,nwe,SopoIs20,def_int_yds,0,,,,,
player,201311030nwe,nwe,SopoIs20,def_int_td,0,,,,,
player,201311030nwe,nwe,SopoIs20,def_int_long,0,,,,,
player,201311030nwe,nwe,SopoIs20,pass_defended,1,,,,,
player,201311030nwe,nwe,SopoIs20,sacks,0.0,,,,,
player,201311030nwe,nwe,SopoIs20,tackles_combined,0,,,,,
player,201311030nwe,nwe,SopoIs20,tackles_solo,0,,,,,
player,201311030nwe,nwe,SopoIs20,tackles_assists,0,,,,,
player,201311030nwe,nwe,SopoIs20,tackles_loss,0,,,,,
player,201311030nwe,nwe,SopoIs20,qb_hits,0,,,,,
player,201311030nwe,nwe,SopoIs20,fumbles_rec,0,,,,,
player,201311030nwe,nwe,SopoIs20,fumbles_rec_yds,0,,,,,
player,201311030nwe,nwe,SopoIs20,fumbles_rec_td,0,,,,,
player,201311030nwe,nwe,SopoIs20,fumbles_forced,0,,,,,
player,201311030nwe,pit,BrowAn04,kick_ret,0,,,,,
player,201311030nwe,pit,BrowAn04,kick_ret_yds,0,,,,,
player,201311030nwe,pit,BrowAn04,kick_ret_yds_per_ret,,,,,,
player,201311030nwe,pit,BrowAn04,kick_ret_td,0,,,,,
player,201311030nwe,pit,BrowAn04,kick_ret_long,0,,,,,
player,201311030nwe,pit,BrowAn04,punt_ret,1,,,,,
player,201311030nwe,pit,BrowAn04,punt_ret_yds,24,,,,,
player,201311030nwe,pit,BrowAn04,punt_ret_yds_per_ret,24.0,,,,,
player,201311030nwe,pit,BrowAn04,punt_ret_td,0,,,,,
player,201311030nwe,pit,BrowAn04,punt_ret_long,24,,,,,
player,201311030nwe,pit,JoneFe00,kick_ret,3,,,,,
player,201311030nwe,pit,JoneFe00,kick_ret_yds,72,,,,,
player,201311030nwe,pit,JoneFe00,kick_ret_yds_per_ret,24.0,,,,,
player,201311030nwe,pit,JoneFe00,kick_ret_td,0,,,,,
player,201311030nwe,pit,JoneFe00,kick_ret_long,40,,,,,
player,201311030nwe,pit,JoneFe00,punt_ret,0,,,,,
player,201311030nwe,pit,JoneFe00,punt_ret_yds,0,,,,,
player,201311030nwe,pit,JoneFe00,punt_ret_yds_per_ret,,,,,,
player,201311030nwe,pit,JoneFe00,punt_ret_td,0,,,,,
player,201311030nwe,pit,JoneFe00,punt_ret_long,0,,,,,
player,201311030nwe,pit,DwyeJo00,kick_ret,2,,,,,
player,201311030nwe,pit,DwyeJo00,kick_ret_yds,38,,,,,
player,201311030nwe,pit,DwyeJo00,kick_ret_yds_per_ret,19.0,,,,,
player,201311030nwe,pit,DwyeJo00,kick_ret_td,0,,,,,
player,201311030nwe,pit,DwyeJo00,kick_ret_long,23,,,,,
player,201311030nwe,pit,DwyeJo00,punt_ret,0,,,,,
player,201311030nwe,pit,DwyeJo00,punt_ret_yds,0,,,,,
player,201311030nwe,pit,DwyeJo00,punt_ret_yds_per_ret,,,,,,
player,201311030nwe,pit,DwyeJo00,punt_ret_td,0,,,,,
player,201311030nwe,pit,DwyeJo00,punt_ret_long,0,,,,,
player,201311030nwe,pit,SandEm00,kick_ret,1,,,,,
player,201311030nwe,pit,SandEm00,kick_ret_yds,19,,,,,
player,201311030nwe,pit,SandEm00,kick_ret_yds_per_ret,19.0,,,,,
player,201311030nwe,pit,SandEm00,kick_ret_td,0,,,,,
player,201311030nwe,pit,SandEm00,kick_ret_long,19,,,,,
player,201311030nwe,pit,SandEm00,punt_ret,0,,,,,
player,201311030nwe,pit,SandEm00,punt_ret_yds,0,,,,,
player,201311030nwe,pit,SandEm00,punt_ret_yds_per_ret,,,,,,
player,201311030nwe,pit,SandEm00,punt_ret_td,0,,,,,
player,201311030nwe,pit,SandEm00,punt_ret_long,0,,,,,
player,201311030nwe,nwe,EdelJu00,kick_ret,0,,,,,
player,201311030nwe,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201311030nwe,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201311030nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201311030nwe,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201311030nwe,nwe,EdelJu00,punt_ret,2,,,,,
player,201311030nwe,nwe,EdelJu00,punt_ret_yds,43,,,,,
player,201311030nwe,nwe,EdelJu00,punt_ret_yds_per_ret,21.5,,,,,
player,201311030nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201311030nwe,nwe,EdelJu00,punt_ret_long,43,,,,,
player,201311030nwe,nwe,BlouLe00,kick_ret,3,,,,,
player,201311030nwe,nwe,BlouLe00,kick_ret_yds,72,,,,,
player,201311030nwe,nwe,BlouLe00,kick_ret_yds_per_ret,24.0,,,,,
player,201311030nwe,nwe,BlouLe00,kick_ret_td,0,,,,,
player,201311030nwe,nwe,BlouLe00,kick_ret_long,28,,,,,
player,201311030nwe,nwe,BlouLe00,punt_ret,0,,,,,
player,201311030nwe,nwe,BlouLe00,punt_ret_yds,0,,,,,
player,201311030nwe,nwe,BlouLe00,punt_ret_yds_per_ret,,,,,,
player,201311030nwe,nwe,BlouLe00,punt_ret_td,0,,,,,
player,201311030nwe,nwe,BlouLe00,punt_ret_long,0,,,,,
player,201311030nwe,nwe,McCoDe99,kick_ret,1,,,,,
player,201311030nwe,nwe,McCoDe99,kick_ret_yds,7,,,,,
player,201311030nwe,nwe,McCoDe99,kick_ret_yds_per_ret,7.0,,,,,
player,201311030nwe,nwe,McCoDe99,kick_ret_td,0,,,,,
player,201311030nwe,nwe,McCoDe99,kick_ret_long,7,,,,,
player,201311030nwe,nwe,McCoDe99,punt_ret,0,,,,,
player,201311030nwe,nwe,McCoDe99,punt_ret_yds,0,,,,,
player,201311030nwe,nwe,McCoDe99,punt_ret_yds_per_ret,,,,,,
player,201311030nwe,nwe,McCoDe99,punt_ret_td,0,,,,,
player,201311030nwe,nwe,McCoDe99,punt_ret_long,0,,,,,
player,201311030nwe,nwe,SlatMa00,kick_ret,1,,,,,
player,201311030nwe,nwe,SlatMa00,kick_ret_yds,10,,,,,
player,201311030nwe,nwe,SlatMa00,kick_ret_yds_per_ret,10.0,,,,,
player,201311030nwe,nwe,SlatMa00,kick_ret_td,0,,,,,
player,201311030nwe,nwe,SlatMa00,kick_ret_long,10,,,,,
player,201311030nwe,nwe,SlatMa00,punt_ret,0,,,,,
player,201311030nwe,nwe,SlatMa00,punt_ret_yds,0,,,,,
player,201311030nwe,nwe,SlatMa00,punt_ret_yds_per_ret,,,,,,
player,201311030nwe,nwe,SlatMa00,punt_ret_td,0,,,,,
player,201311030nwe,nwe,SlatMa00,punt_ret_long,0,,,,,
player,201311030nwe,pit,suishsha01,xpm,4,,,,,
player,201311030nwe,pit,suishsha01,xpa,4,,,,,
player,201311030nwe,pit,suishsha01,fgm,1,,,,,
player,201311030nwe,pit,suishsha01,fga,1,,,,,
player,201311030nwe,pit,suishsha01,punt,0,,,,,
player,201311030nwe,pit,suishsha01,punt_yds,0,,,,,
player,201311030nwe,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201311030nwe,pit,suishsha01,punt_long,0,,,,,
player,201311030nwe,pit,McBrMa20,xpm,,,,,,
player,201311030nwe,pit,McBrMa20,xpa,,,,,,
player,201311030nwe,pit,McBrMa20,fgm,,,,,,
player,201311030nwe,pit,McBrMa20,fga,,,,,,
player,201311030nwe,pit,McBrMa20,punt,3,,,,,
player,201311030nwe,pit,McBrMa20,punt_yds,140,,,,,
player,201311030nwe,pit,McBrMa20,punt_yds_per_punt,46.7,,,,,
player,201311030nwe,pit,McBrMa20,punt_long,50,,,,,
player,201311030nwe,nwe,GostSt20,xpm,7,,,,,
player,201311030nwe,nwe,GostSt20,xpa,7,,,,,
player,201311030nwe,nwe,GostSt20,fgm,2,,,,,
player,201311030nwe,nwe,GostSt20,fga,2,,,,,
player,201311030nwe,nwe,GostSt20,punt,0,,,,,
player,201311030nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201311030nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201311030nwe,nwe,GostSt20,punt_long,0,,,,,
player,201311030nwe,nwe,AlleRy01,xpm,,,,,,
player,201311030nwe,nwe,AlleRy01,xpa,,,,,,
player,201311030nwe,nwe,AlleRy01,fgm,,,,,,
player,201311030nwe,nwe,AlleRy01,fga,,,,,,
player,201311030nwe,nwe,AlleRy01,punt,2,,,,,
player,201311030nwe,nwe,AlleRy01,punt_yds,101,,,,,
player,201311030nwe,nwe,AlleRy01,punt_yds_per_punt,50.5,,,,,
player,201311030nwe,nwe,AlleRy01,punt_long,54,,,,,
player,201311030nwe,nwe,SoldNa00,pos,T,,,,,
player,201311030nwe,nwe,SoldNa00,offense,76,,,,,
player,201311030nwe,nwe,SoldNa00,off_pct,100%,,,,,
player,201311030nwe,nwe,SoldNa00,defense,0,,,,,
player,201311030nwe,nwe,SoldNa00,def_pct,0%,,,,,
player,201311030nwe,nwe,SoldNa00,special_teams,10,,,,,
player,201311030nwe,nwe,SoldNa00,st_pct,29%,,,,,
player,201311030nwe,nwe,WendRy20,pos,C,,,,,
player,201311030nwe,nwe,WendRy20,offense,76,,,,,
player,201311030nwe,nwe,WendRy20,off_pct,100%,,,,,
player,201311030nwe,nwe,WendRy20,defense,0,,,,,
player,201311030nwe,nwe,WendRy20,def_pct,0%,,,,,
player,201311030nwe,nwe,WendRy20,special_teams,9,,,,,
player,201311030nwe,nwe,WendRy20,st_pct,26%,,,,,
player,201311030nwe,nwe,CannMa00,pos,T,,,,,
player,201311030nwe,nwe,CannMa00,offense,76,,,,,
player,201311030nwe,nwe,CannMa00,off_pct,100%,,,,,
player,201311030nwe,nwe,CannMa00,defense,0,,,,,
player,201311030nwe,nwe,CannMa00,def_pct,0%,,,,,
player,201311030nwe,nwe,CannMa00,special_teams,9,,,,,
player,201311030nwe,nwe,CannMa00,st_pct,26%,,,,,
player,201311030nwe,nwe,BradTo00,pos,QB,,,,,
player,201311030nwe,nwe,BradTo00,offense,76,,,,,
player,201311030nwe,nwe,BradTo00,off_pct,100%,,,,,
player,201311030nwe,nwe,BradTo00,defense,0,,,,,
player,201311030nwe,nwe,BradTo00,def_pct,0%,,,,,
player,201311030nwe,nwe,BradTo00,special_teams,0,,,,,
player,201311030nwe,nwe,BradTo00,st_pct,0%,,,,,
player,201311030nwe,nwe,MankLo20,pos,G,,,,,
player,201311030nwe,nwe,MankLo20,offense,75,,,,,
player,201311030nwe,nwe,MankLo20,off_pct,99%,,,,,
player,201311030nwe,nwe,MankLo20,defense,0,,,,,
player,201311030nwe,nwe,MankLo20,def_pct,0%,,,,,
player,201311030nwe,nwe,MankLo20,special_teams,9,,,,,
player,201311030nwe,nwe,MankLo20,st_pct,26%,,,,,
player,201311030nwe,nwe,ConnDa21,pos,G,,,,,
player,201311030nwe,nwe,ConnDa21,offense,75,,,,,
player,201311030nwe,nwe,ConnDa21,off_pct,99%,,,,,
player,201311030nwe,nwe,ConnDa21,defense,0,,,,,
player,201311030nwe,nwe,ConnDa21,def_pct,0%,,,,,
player,201311030nwe,nwe,ConnDa21,special_teams,9,,,,,
player,201311030nwe,nwe,ConnDa21,st_pct,26%,,,,,
player,201311030nwe,nwe,DobsAa00,pos,WR,,,,,
player,201311030nwe,nwe,DobsAa00,offense,68,,,,,
player,201311030nwe,nwe,DobsAa00,off_pct,89%,,,,,
player,201311030nwe,nwe,DobsAa00,defense,0,,,,,
player,201311030nwe,nwe,DobsAa00,def_pct,0%,,,,,
player,201311030nwe,nwe,DobsAa00,special_teams,0,,,,,
player,201311030nwe,nwe,DobsAa00,st_pct,0%,,,,,
player,201311030nwe,nwe,EdelJu00,pos,WR,,,,,
player,201311030nwe,nwe,EdelJu00,offense,52,,,,,
player,201311030nwe,nwe,EdelJu00,off_pct,68%,,,,,
player,201311030nwe,nwe,EdelJu00,defense,0,,,,,
player,201311030nwe,nwe,EdelJu00,def_pct,0%,,,,,
player,201311030nwe,nwe,EdelJu00,special_teams,4,,,,,
player,201311030nwe,nwe,EdelJu00,st_pct,11%,,,,,
player,201311030nwe,nwe,HoomMi00,pos,TE,,,,,
player,201311030nwe,nwe,HoomMi00,offense,51,,,,,
player,201311030nwe,nwe,HoomMi00,off_pct,67%,,,,,
player,201311030nwe,nwe,HoomMi00,defense,0,,,,,
player,201311030nwe,nwe,HoomMi00,def_pct,0%,,,,,
player,201311030nwe,nwe,HoomMi00,special_teams,15,,,,,
player,201311030nwe,nwe,HoomMi00,st_pct,43%,,,,,
player,201311030nwe,nwe,RidlSt00,pos,RB,,,,,
player,201311030nwe,nwe,RidlSt00,offense,51,,,,,
player,201311030nwe,nwe,RidlSt00,off_pct,67%,,,,,
player,201311030nwe,nwe,RidlSt00,defense,0,,,,,
player,201311030nwe,nwe,RidlSt00,def_pct,0%,,,,,
player,201311030nwe,nwe,RidlSt00,special_teams,0,,,,,
player,201311030nwe,nwe,RidlSt00,st_pct,0%,,,,,
player,201311030nwe,nwe,GronRo00,pos,TE,,,,,
player,201311030nwe,nwe,GronRo00,offense,49,,,,,
player,201311030nwe,nwe,GronRo00,off_pct,64%,,,,,
player,201311030nwe,nwe,GronRo00,defense,0,,,,,
player,201311030nwe,nwe,GronRo00,def_pct,0%,,,,,
player,201311030nwe,nwe,GronRo00,special_teams,1,,,,,
player,201311030nwe,nwe,GronRo00,st_pct,3%,,,,,
player,201311030nwe,nwe,AmenDa00,pos,WR,,,,,
player,201311030nwe,nwe,AmenDa00,offense,45,,,,,
player,201311030nwe,nwe,AmenDa00,off_pct,59%,,,,,
player,201311030nwe,nwe,AmenDa00,defense,0,,,,,
player,201311030nwe,nwe,AmenDa00,def_pct,0%,,,,,
player,201311030nwe,nwe,AmenDa00,special_teams,1,,,,,
player,201311030nwe,nwe,AmenDa00,st_pct,3%,,,,,
player,201311030nwe,nwe,MullMa00,pos,TE,,,,,
player,201311030nwe,nwe,MullMa00,offense,22,,,,,
player,201311030nwe,nwe,MullMa00,off_pct,29%,,,,,
player,201311030nwe,nwe,MullMa00,defense,0,,,,,
player,201311030nwe,nwe,MullMa00,def_pct,0%,,,,,
player,201311030nwe,nwe,MullMa00,special_teams,5,,,,,
player,201311030nwe,nwe,MullMa00,st_pct,14%,,,,,
player,201311030nwe,nwe,BoldBr00,pos,RB,,,,,
player,201311030nwe,nwe,BoldBr00,offense,16,,,,,
player,201311030nwe,nwe,BoldBr00,off_pct,21%,,,,,
player,201311030nwe,nwe,BoldBr00,defense,0,,,,,
player,201311030nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201311030nwe,nwe,BoldBr00,special_teams,5,,,,,
player,201311030nwe,nwe,BoldBr00,st_pct,14%,,,,,
player,201311030nwe,nwe,BlouLe00,pos,RB,,,,,
player,201311030nwe,nwe,BlouLe00,offense,9,,,,,
player,201311030nwe,nwe,BlouLe00,off_pct,12%,,,,,
player,201311030nwe,nwe,BlouLe00,defense,0,,,,,
player,201311030nwe,nwe,BlouLe00,def_pct,0%,,,,,
player,201311030nwe,nwe,BlouLe00,special_teams,5,,,,,
player,201311030nwe,nwe,BlouLe00,st_pct,14%,,,,,
player,201311030nwe,nwe,DeveJa00,pos,RB,,,,,
player,201311030nwe,nwe,DeveJa00,offense,9,,,,,
player,201311030nwe,nwe,DeveJa00,off_pct,12%,,,,,
player,201311030nwe,nwe,DeveJa00,defense,0,,,,,
player,201311030nwe,nwe,DeveJa00,def_pct,0%,,,,,
player,201311030nwe,nwe,DeveJa00,special_teams,5,,,,,
player,201311030nwe,nwe,DeveJa00,st_pct,14%,,,,,
player,201311030nwe,nwe,CollAu00,pos,WR,,,,,
player,201311030nwe,nwe,CollAu00,offense,7,,,,,
player,201311030nwe,nwe,CollAu00,off_pct,9%,,,,,
player,201311030nwe,nwe,CollAu00,defense,0,,,,,
player,201311030nwe,nwe,CollAu00,def_pct,0%,,,,,
player,201311030nwe,nwe,CollAu00,special_teams,0,,,,,
player,201311030nwe,nwe,CollAu00,st_pct,0%,,,,,
player,201311030nwe,nwe,SlatMa00,pos,WR,,,,,
player,201311030nwe,nwe,SlatMa00,offense,1,,,,,
player,201311030nwe,nwe,SlatMa00,off_pct,1%,,,,,
player,201311030nwe,nwe,SlatMa00,defense,0,,,,,
player,201311030nwe,nwe,SlatMa00,def_pct,0%,,,,,
player,201311030nwe,nwe,SlatMa00,special_teams,20,,,,,
player,201311030nwe,nwe,SlatMa00,st_pct,57%,,,,,
player,201311030nwe,nwe,SvitWi20,pos,T,,,,,
player,201311030nwe,nwe,SvitWi20,offense,1,,,,,
player,201311030nwe,nwe,SvitWi20,off_pct,1%,,,,,
player,201311030nwe,nwe,SvitWi20,defense,0,,,,,
player,201311030nwe,nwe,SvitWi20,def_pct,0%,,,,,
player,201311030nwe,nwe,SvitWi20,special_teams,9,,,,,
player,201311030nwe,nwe,SvitWi20,st_pct,26%,,,,,
player,201311030nwe,nwe,KlinJo01,pos,T,,,,,
player,201311030nwe,nwe,KlinJo01,offense,1,,,,,
player,201311030nwe,nwe,KlinJo01,off_pct,1%,,,,,
player,201311030nwe,nwe,KlinJo01,defense,0,,,,,
player,201311030nwe,nwe,KlinJo01,def_pct,0%,,,,,
player,201311030nwe,nwe,KlinJo01,special_teams,0,,,,,
player,201311030nwe,nwe,KlinJo01,st_pct,0%,,,,,
player,201311030nwe,nwe,McCoDe99,pos,SS,,,,,
player,201311030nwe,nwe,McCoDe99,offense,0,,,,,
player,201311030nwe,nwe,McCoDe99,off_pct,0%,,,,,
player,201311030nwe,nwe,McCoDe99,defense,75,,,,,
player,201311030nwe,nwe,McCoDe99,def_pct,100%,,,,,
player,201311030nwe,nwe,McCoDe99,special_teams,12,,,,,
player,201311030nwe,nwe,McCoDe99,st_pct,34%,,,,,
player,201311030nwe,nwe,ArriKy00,pos,CB,,,,,
player,201311030nwe,nwe,ArriKy00,offense,0,,,,,
player,201311030nwe,nwe,ArriKy00,off_pct,0%,,,,,
player,201311030nwe,nwe,ArriKy00,defense,73,,,,,
player,201311030nwe,nwe,ArriKy00,def_pct,97%,,,,,
player,201311030nwe,nwe,ArriKy00,special_teams,15,,,,,
player,201311030nwe,nwe,ArriKy00,st_pct,43%,,,,,
player,201311030nwe,nwe,JoneCh04,pos,DT,,,,,
player,201311030nwe,nwe,JoneCh04,offense,0,,,,,
player,201311030nwe,nwe,JoneCh04,off_pct,0%,,,,,
player,201311030nwe,nwe,JoneCh04,defense,71,,,,,
player,201311030nwe,nwe,JoneCh04,def_pct,95%,,,,,
player,201311030nwe,nwe,JoneCh04,special_teams,5,,,,,
player,201311030nwe,nwe,JoneCh04,st_pct,14%,,,,,
player,201311030nwe,nwe,DennAl00,pos,CB,,,,,
player,201311030nwe,nwe,DennAl00,offense,0,,,,,
player,201311030nwe,nwe,DennAl00,off_pct,0%,,,,,
player,201311030nwe,nwe,DennAl00,defense,71,,,,,
player,201311030nwe,nwe,DennAl00,def_pct,95%,,,,,
player,201311030nwe,nwe,DennAl00,special_teams,0,,,,,
player,201311030nwe,nwe,DennAl00,st_pct,0%,,,,,
player,201311030nwe,nwe,JoneCh03,pos,DE,,,,,
player,201311030nwe,nwe,JoneCh03,offense,0,,,,,
player,201311030nwe,nwe,JoneCh03,off_pct,0%,,,,,
player,201311030nwe,nwe,JoneCh03,defense,66,,,,,
player,201311030nwe,nwe,JoneCh03,def_pct,88%,,,,,
player,201311030nwe,nwe,JoneCh03,special_teams,14,,,,,
player,201311030nwe,nwe,JoneCh03,st_pct,40%,,,,,
player,201311030nwe,nwe,VellJo00,pos,DT,,,,,
player,201311030nwe,nwe,VellJo00,offense,0,,,,,
player,201311030nwe,nwe,VellJo00,off_pct,0%,,,,,
player,201311030nwe,nwe,VellJo00,defense,61,,,,,
player,201311030nwe,nwe,VellJo00,def_pct,81%,,,,,
player,201311030nwe,nwe,VellJo00,special_teams,5,,,,,
player,201311030nwe,nwe,VellJo00,st_pct,14%,,,,,
player,201311030nwe,nwe,HighDo01,pos,LB,,,,,
player,201311030nwe,nwe,HighDo01,offense,0,,,,,
player,201311030nwe,nwe,HighDo01,off_pct,0%,,,,,
player,201311030nwe,nwe,HighDo01,defense,60,,,,,
player,201311030nwe,nwe,HighDo01,def_pct,80%,,,,,
player,201311030nwe,nwe,HighDo01,special_teams,6,,,,,
player,201311030nwe,nwe,HighDo01,st_pct,17%,,,,,
player,201311030nwe,nwe,RyanLo00,pos,CB,,,,,
player,201311030nwe,nwe,RyanLo00,offense,0,,,,,
player,201311030nwe,nwe,RyanLo00,off_pct,0%,,,,,
player,201311030nwe,nwe,RyanLo00,defense,59,,,,,
player,201311030nwe,nwe,RyanLo00,def_pct,79%,,,,,
player,201311030nwe,nwe,RyanLo00,special_teams,3,,,,,
player,201311030nwe,nwe,RyanLo00,st_pct,9%,,,,,
player,201311030nwe,nwe,CartAn20,pos,DE,,,,,
player,201311030nwe,nwe,CartAn20,offense,0,,,,,
player,201311030nwe,nwe,CartAn20,off_pct,0%,,,,,
player,201311030nwe,nwe,CartAn20,defense,45,,,,,
player,201311030nwe,nwe,CartAn20,def_pct,60%,,,,,
player,201311030nwe,nwe,CartAn20,special_teams,5,,,,,
player,201311030nwe,nwe,CartAn20,st_pct,14%,,,,,
player,201311030nwe,nwe,SpikBr99,pos,LB,,,,,
player,201311030nwe,nwe,SpikBr99,offense,0,,,,,
player,201311030nwe,nwe,SpikBr99,off_pct,0%,,,,,
player,201311030nwe,nwe,SpikBr99,defense,44,,,,,
player,201311030nwe,nwe,SpikBr99,def_pct,59%,,,,,
player,201311030nwe,nwe,SpikBr99,special_teams,6,,,,,
player,201311030nwe,nwe,SpikBr99,st_pct,17%,,,,,
player,201311030nwe,nwe,HarmDu00,pos,FS,,,,,
player,201311030nwe,nwe,HarmDu00,offense,0,,,,,
player,201311030nwe,nwe,HarmDu00,off_pct,0%,,,,,
player,201311030nwe,nwe,HarmDu00,defense,39,,,,,
