game,2013,5,20131006,201310060dal,den,"Denver Broncos",51,dal,"Dallas Cowboys",48
player,201310060dal,den,HarrCh01,tackles_loss,2,,,,,
player,201310060dal,den,HarrCh01,qb_hits,0,,,,,
player,201310060dal,den,HarrCh01,fumbles_rec,0,,,,,
player,201310060dal,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201310060dal,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201310060dal,den,HarrCh01,fumbles_forced,0,,,,,
player,201310060dal,den,IhenDu00,def_int,0,,,,,
player,201310060dal,den,IhenDu00,def_int_yds,0,,,,,
player,201310060dal,den,IhenDu00,def_int_td,0,,,,,
player,201310060dal,den,IhenDu00,def_int_long,0,,,,,
player,201310060dal,den,IhenDu00,pass_defended,2,,,,,
player,201310060dal,den,IhenDu00,sacks,0.0,,,,,
player,201310060dal,den,IhenDu00,tackles_combined,4,,,,,
player,201310060dal,den,IhenDu00,tackles_solo,3,,,,,
player,201310060dal,den,IhenDu00,tackles_assists,1,,,,,
player,201310060dal,den,IhenDu00,tackles_loss,0,,,,,
player,201310060dal,den,IhenDu00,qb_hits,0,,,,,
player,201310060dal,den,IhenDu00,fumbles_rec,1,,,,,
player,201310060dal,den,IhenDu00,fumbles_rec_yds,0,,,,,
player,201310060dal,den,IhenDu00,fumbles_rec_td,0,,,,,
player,201310060dal,den,IhenDu00,fumbles_forced,0,,,,,
player,201310060dal,den,TammJa00,def_int,0,,,,,
player,201310060dal,den,TammJa00,def_int_yds,0,,,,,
player,201310060dal,den,TammJa00,def_int_td,0,,,,,
player,201310060dal,den,TammJa00,def_int_long,0,,,,,
player,201310060dal,den,TammJa00,pass_defended,0,,,,,
player,201310060dal,den,TammJa00,sacks,0.0,,,,,
player,201310060dal,den,TammJa00,tackles_combined,3,,,,,
player,201310060dal,den,TammJa00,tackles_solo,3,,,,,
player,201310060dal,den,TammJa00,tackles_assists,0,,,,,
player,201310060dal,den,TammJa00,tackles_loss,0,,,,,
player,201310060dal,den,TammJa00,qb_hits,0,,,,,
player,201310060dal,den,TammJa00,fumbles_rec,0,,,,,
player,201310060dal,den,TammJa00,fumbles_rec_yds,0,,,,,
player,201310060dal,den,TammJa00,fumbles_rec_td,0,,,,,
player,201310060dal,den,TammJa00,fumbles_forced,0,,,,,
player,201310060dal,den,WebsKa00,def_int,0,,,,,
player,201310060dal,den,WebsKa00,def_int_yds,0,,,,,
player,201310060dal,den,WebsKa00,def_int_td,0,,,,,
player,201310060dal,den,WebsKa00,def_int_long,0,,,,,
player,201310060dal,den,WebsKa00,pass_defended,0,,,,,
player,201310060dal,den,WebsKa00,sacks,0.0,,,,,
player,201310060dal,den,WebsKa00,tackles_combined,3,,,,,
player,201310060dal,den,WebsKa00,tackles_solo,3,,,,,
player,201310060dal,den,WebsKa00,tackles_assists,0,,,,,
player,201310060dal,den,WebsKa00,tackles_loss,0,,,,,
player,201310060dal,den,WebsKa00,qb_hits,0,,,,,
player,201310060dal,den,WebsKa00,fumbles_rec,0,,,,,
player,201310060dal,den,WebsKa00,fumbles_rec_yds,0,,,,,
player,201310060dal,den,WebsKa00,fumbles_rec_td,0,,,,,
player,201310060dal,den,WebsKa00,fumbles_forced,1,,,,,
player,201310060dal,den,BoldOm00,def_int,0,,,,,
player,201310060dal,den,BoldOm00,def_int_yds,0,,,,,
player,201310060dal,den,BoldOm00,def_int_td,0,,,,,
player,201310060dal,den,BoldOm00,def_int_long,0,,,,,
player,201310060dal,den,BoldOm00,pass_defended,0,,,,,
player,201310060dal,den,BoldOm00,sacks,0.0,,,,,
player,201310060dal,den,BoldOm00,tackles_combined,2,,,,,
player,201310060dal,den,BoldOm00,tackles_solo,2,,,,,
player,201310060dal,den,BoldOm00,tackles_assists,0,,,,,
player,201310060dal,den,BoldOm00,tackles_loss,0,,,,,
player,201310060dal,den,BoldOm00,qb_hits,0,,,,,
player,201310060dal,den,BoldOm00,fumbles_rec,0,,,,,
player,201310060dal,den,BoldOm00,fumbles_rec_yds,0,,,,,
player,201310060dal,den,BoldOm00,fumbles_rec_td,0,,,,,
player,201310060dal,den,BoldOm00,fumbles_forced,0,,,,,
player,201310060dal,den,UnreMi00,def_int,0,,,,,
player,201310060dal,den,UnreMi00,def_int_yds,0,,,,,
player,201310060dal,den,UnreMi00,def_int_td,0,,,,,
player,201310060dal,den,UnreMi00,def_int_long,0,,,,,
player,201310060dal,den,UnreMi00,pass_defended,0,,,,,
player,201310060dal,den,UnreMi00,sacks,0.0,,,,,
player,201310060dal,den,UnreMi00,tackles_combined,2,,,,,
player,201310060dal,den,UnreMi00,tackles_solo,1,,,,,
player,201310060dal,den,UnreMi00,tackles_assists,1,,,,,
player,201310060dal,den,UnreMi00,tackles_loss,0,,,,,
player,201310060dal,den,UnreMi00,qb_hits,1,,,,,
player,201310060dal,den,UnreMi00,fumbles_rec,0,,,,,
player,201310060dal,den,UnreMi00,fumbles_rec_yds,0,,,,,
player,201310060dal,den,UnreMi00,fumbles_rec_td,0,,,,,
player,201310060dal,den,UnreMi00,fumbles_forced,0,,,,,
player,201310060dal,den,WoodWe20,def_int,0,,,,,
player,201310060dal,den,WoodWe20,def_int_yds,0,,,,,
player,201310060dal,den,WoodWe20,def_int_td,0,,,,,
player,201310060dal,den,WoodWe20,def_int_long,0,,,,,
player,201310060dal,den,WoodWe20,pass_defended,0,,,,,
player,201310060dal,den,WoodWe20,sacks,0.0,,,,,
player,201310060dal,den,WoodWe20,tackles_combined,2,,,,,
player,201310060dal,den,WoodWe20,tackles_solo,2,,,,,
player,201310060dal,den,WoodWe20,tackles_assists,0,,,,,
player,201310060dal,den,WoodWe20,tackles_loss,0,,,,,
player,201310060dal,den,WoodWe20,qb_hits,0,,,,,
player,201310060dal,den,WoodWe20,fumbles_rec,0,,,,,
player,201310060dal,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201310060dal,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201310060dal,den,WoodWe20,fumbles_forced,0,,,,,
player,201310060dal,den,IrviNa00,def_int,0,,,,,
player,201310060dal,den,IrviNa00,def_int_yds,0,,,,,
player,201310060dal,den,IrviNa00,def_int_td,0,,,,,
player,201310060dal,den,IrviNa00,def_int_long,0,,,,,
player,201310060dal,den,IrviNa00,pass_defended,0,,,,,
player,201310060dal,den,IrviNa00,sacks,0.0,,,,,
player,201310060dal,den,IrviNa00,tackles_combined,1,,,,,
player,201310060dal,den,IrviNa00,tackles_solo,1,,,,,
player,201310060dal,den,IrviNa00,tackles_assists,0,,,,,
player,201310060dal,den,IrviNa00,tackles_loss,0,,,,,
player,201310060dal,den,IrviNa00,qb_hits,0,,,,,
player,201310060dal,den,IrviNa00,fumbles_rec,0,,,,,
player,201310060dal,den,IrviNa00,fumbles_rec_yds,0,,,,,
player,201310060dal,den,IrviNa00,fumbles_rec_td,0,,,,,
player,201310060dal,den,IrviNa00,fumbles_forced,0,,,,,
player,201310060dal,den,RodgDo99,def_int,0,,,,,
player,201310060dal,den,RodgDo99,def_int_yds,0,,,,,
player,201310060dal,den,RodgDo99,def_int_td,0,,,,,
player,201310060dal,den,RodgDo99,def_int_long,0,,,,,
player,201310060dal,den,RodgDo99,pass_defended,0,,,,,
player,201310060dal,den,RodgDo99,sacks,0.0,,,,,
player,201310060dal,den,RodgDo99,tackles_combined,1,,,,,
player,201310060dal,den,RodgDo99,tackles_solo,1,,,,,
player,201310060dal,den,RodgDo99,tackles_assists,0,,,,,
player,201310060dal,den,RodgDo99,tackles_loss,0,,,,,
player,201310060dal,den,RodgDo99,qb_hits,0,,,,,
player,201310060dal,den,RodgDo99,fumbles_rec,0,,,,,
player,201310060dal,den,RodgDo99,fumbles_rec_yds,0,,,,,
player,201310060dal,den,RodgDo99,fumbles_rec_td,0,,,,,
player,201310060dal,den,RodgDo99,fumbles_forced,0,,,,,
player,201310060dal,dal,ClaiMo00,def_int,1,,,,,
player,201310060dal,dal,ClaiMo00,def_int_yds,0,,,,,
player,201310060dal,dal,ClaiMo00,def_int_td,0,,,,,
player,201310060dal,dal,ClaiMo00,def_int_long,0,,,,,
player,201310060dal,dal,ClaiMo00,pass_defended,1,,,,,
player,201310060dal,dal,ClaiMo00,sacks,0.0,,,,,
player,201310060dal,dal,ClaiMo00,tackles_combined,1,,,,,
player,201310060dal,dal,ClaiMo00,tackles_solo,1,,,,,
player,201310060dal,dal,ClaiMo00,tackles_assists,0,,,,,
player,201310060dal,dal,ClaiMo00,tackles_loss,0,,,,,
player,201310060dal,dal,ClaiMo00,qb_hits,0,,,,,
player,201310060dal,dal,ClaiMo00,fumbles_rec,1,,,,,
player,201310060dal,dal,ClaiMo00,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,ClaiMo00,fumbles_rec_td,0,,,,,
player,201310060dal,dal,ClaiMo00,fumbles_forced,0,,,,,
player,201310060dal,dal,LeexSe99,def_int,0,,,,,
player,201310060dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201310060dal,dal,LeexSe99,def_int_td,0,,,,,
player,201310060dal,dal,LeexSe99,def_int_long,0,,,,,
player,201310060dal,dal,LeexSe99,pass_defended,0,,,,,
player,201310060dal,dal,LeexSe99,sacks,0.0,,,,,
player,201310060dal,dal,LeexSe99,tackles_combined,16,,,,,
player,201310060dal,dal,LeexSe99,tackles_solo,11,,,,,
player,201310060dal,dal,LeexSe99,tackles_assists,5,,,,,
player,201310060dal,dal,LeexSe99,tackles_loss,1,,,,,
player,201310060dal,dal,LeexSe99,qb_hits,0,,,,,
player,201310060dal,dal,LeexSe99,fumbles_rec,0,,,,,
player,201310060dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201310060dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201310060dal,dal,ChurBa99,def_int,0,,,,,
player,201310060dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201310060dal,dal,ChurBa99,def_int_td,0,,,,,
player,201310060dal,dal,ChurBa99,def_int_long,0,,,,,
player,201310060dal,dal,ChurBa99,pass_defended,1,,,,,
player,201310060dal,dal,ChurBa99,sacks,0.0,,,,,
player,201310060dal,dal,ChurBa99,tackles_combined,11,,,,,
player,201310060dal,dal,ChurBa99,tackles_solo,10,,,,,
player,201310060dal,dal,ChurBa99,tackles_assists,1,,,,,
player,201310060dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201310060dal,dal,ChurBa99,qb_hits,0,,,,,
player,201310060dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201310060dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201310060dal,dal,ChurBa99,fumbles_forced,1,,,,,
player,201310060dal,dal,WilcJ.00,def_int,0,,,,,
player,201310060dal,dal,WilcJ.00,def_int_yds,0,,,,,
player,201310060dal,dal,WilcJ.00,def_int_td,0,,,,,
player,201310060dal,dal,WilcJ.00,def_int_long,0,,,,,
player,201310060dal,dal,WilcJ.00,pass_defended,0,,,,,
player,201310060dal,dal,WilcJ.00,sacks,0.0,,,,,
player,201310060dal,dal,WilcJ.00,tackles_combined,8,,,,,
player,201310060dal,dal,WilcJ.00,tackles_solo,4,,,,,
player,201310060dal,dal,WilcJ.00,tackles_assists,4,,,,,
player,201310060dal,dal,WilcJ.00,tackles_loss,0,,,,,
player,201310060dal,dal,WilcJ.00,qb_hits,0,,,,,
player,201310060dal,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201310060dal,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201310060dal,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201310060dal,dal,WareDe99,def_int,0,,,,,
player,201310060dal,dal,WareDe99,def_int_yds,0,,,,,
player,201310060dal,dal,WareDe99,def_int_td,0,,,,,
player,201310060dal,dal,WareDe99,def_int_long,0,,,,,
player,201310060dal,dal,WareDe99,pass_defended,0,,,,,
player,201310060dal,dal,WareDe99,sacks,0.0,,,,,
player,201310060dal,dal,WareDe99,tackles_combined,6,,,,,
player,201310060dal,dal,WareDe99,tackles_solo,4,,,,,
player,201310060dal,dal,WareDe99,tackles_assists,2,,,,,
player,201310060dal,dal,WareDe99,tackles_loss,1,,,,,
player,201310060dal,dal,WareDe99,qb_hits,0,,,,,
player,201310060dal,dal,WareDe99,fumbles_rec,0,,,,,
player,201310060dal,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201310060dal,dal,WareDe99,fumbles_forced,0,,,,,
player,201310060dal,dal,CartBr00,def_int,0,,,,,
player,201310060dal,dal,CartBr00,def_int_yds,0,,,,,
player,201310060dal,dal,CartBr00,def_int_td,0,,,,,
player,201310060dal,dal,CartBr00,def_int_long,0,,,,,
player,201310060dal,dal,CartBr00,pass_defended,0,,,,,
player,201310060dal,dal,CartBr00,sacks,0.0,,,,,
player,201310060dal,dal,CartBr00,tackles_combined,4,,,,,
player,201310060dal,dal,CartBr00,tackles_solo,4,,,,,
player,201310060dal,dal,CartBr00,tackles_assists,0,,,,,
player,201310060dal,dal,CartBr00,tackles_loss,1,,,,,
player,201310060dal,dal,CartBr00,qb_hits,0,,,,,
player,201310060dal,dal,CartBr00,fumbles_rec,0,,,,,
player,201310060dal,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201310060dal,dal,CartBr00,fumbles_forced,0,,,,,
player,201310060dal,dal,SimsEr20,def_int,0,,,,,
player,201310060dal,dal,SimsEr20,def_int_yds,0,,,,,
player,201310060dal,dal,SimsEr20,def_int_td,0,,,,,
player,201310060dal,dal,SimsEr20,def_int_long,0,,,,,
player,201310060dal,dal,SimsEr20,pass_defended,0,,,,,
player,201310060dal,dal,SimsEr20,sacks,0.0,,,,,
player,201310060dal,dal,SimsEr20,tackles_combined,4,,,,,
player,201310060dal,dal,SimsEr20,tackles_solo,2,,,,,
player,201310060dal,dal,SimsEr20,tackles_assists,2,,,,,
player,201310060dal,dal,SimsEr20,tackles_loss,0,,,,,
player,201310060dal,dal,SimsEr20,qb_hits,0,,,,,
player,201310060dal,dal,SimsEr20,fumbles_rec,0,,,,,
player,201310060dal,dal,SimsEr20,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,SimsEr20,fumbles_rec_td,0,,,,,
player,201310060dal,dal,SimsEr20,fumbles_forced,1,,,,,
player,201310060dal,dal,ScanOr99,def_int,0,,,,,
player,201310060dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201310060dal,dal,ScanOr99,def_int_td,0,,,,,
player,201310060dal,dal,ScanOr99,def_int_long,0,,,,,
player,201310060dal,dal,ScanOr99,pass_defended,0,,,,,
player,201310060dal,dal,ScanOr99,sacks,0.0,,,,,
player,201310060dal,dal,ScanOr99,tackles_combined,3,,,,,
player,201310060dal,dal,ScanOr99,tackles_solo,3,,,,,
player,201310060dal,dal,ScanOr99,tackles_assists,0,,,,,
player,201310060dal,dal,ScanOr99,tackles_loss,0,,,,,
player,201310060dal,dal,ScanOr99,qb_hits,0,,,,,
player,201310060dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201310060dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201310060dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201310060dal,dal,CarrBr99,def_int,0,,,,,
player,201310060dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201310060dal,dal,CarrBr99,def_int_td,0,,,,,
player,201310060dal,dal,CarrBr99,def_int_long,0,,,,,
player,201310060dal,dal,CarrBr99,pass_defended,0,,,,,
player,201310060dal,dal,CarrBr99,sacks,0.0,,,,,
player,201310060dal,dal,CarrBr99,tackles_combined,2,,,,,
player,201310060dal,dal,CarrBr99,tackles_solo,2,,,,,
player,201310060dal,dal,CarrBr99,tackles_assists,0,,,,,
player,201310060dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201310060dal,dal,CarrBr99,qb_hits,0,,,,,
player,201310060dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201310060dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201310060dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201310060dal,dal,HaydNi99,def_int,0,,,,,
player,201310060dal,dal,HaydNi99,def_int_yds,0,,,,,
player,201310060dal,dal,HaydNi99,def_int_td,0,,,,,
player,201310060dal,dal,HaydNi99,def_int_long,0,,,,,
player,201310060dal,dal,HaydNi99,pass_defended,0,,,,,
player,201310060dal,dal,HaydNi99,sacks,0.0,,,,,
player,201310060dal,dal,HaydNi99,tackles_combined,2,,,,,
player,201310060dal,dal,HaydNi99,tackles_solo,1,,,,,
player,201310060dal,dal,HaydNi99,tackles_assists,1,,,,,
player,201310060dal,dal,HaydNi99,tackles_loss,0,,,,,
player,201310060dal,dal,HaydNi99,qb_hits,0,,,,,
player,201310060dal,dal,HaydNi99,fumbles_rec,0,,,,,
player,201310060dal,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201310060dal,dal,HaydNi99,fumbles_forced,0,,,,,
player,201310060dal,dal,HeatJe00,def_int,0,,,,,
player,201310060dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201310060dal,dal,HeatJe00,def_int_td,0,,,,,
player,201310060dal,dal,HeatJe00,def_int_long,0,,,,,
player,201310060dal,dal,HeatJe00,pass_defended,0,,,,,
player,201310060dal,dal,HeatJe00,sacks,0.0,,,,,
player,201310060dal,dal,HeatJe00,tackles_combined,2,,,,,
player,201310060dal,dal,HeatJe00,tackles_solo,2,,,,,
player,201310060dal,dal,HeatJe00,tackles_assists,0,,,,,
player,201310060dal,dal,HeatJe00,tackles_loss,0,,,,,
player,201310060dal,dal,HeatJe00,qb_hits,0,,,,,
player,201310060dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201310060dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201310060dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201310060dal,dal,NeviDr00,def_int,0,,,,,
player,201310060dal,dal,NeviDr00,def_int_yds,0,,,,,
player,201310060dal,dal,NeviDr00,def_int_td,0,,,,,
player,201310060dal,dal,NeviDr00,def_int_long,0,,,,,
player,201310060dal,dal,NeviDr00,pass_defended,0,,,,,
player,201310060dal,dal,NeviDr00,sacks,0.0,,,,,
player,201310060dal,dal,NeviDr00,tackles_combined,2,,,,,
player,201310060dal,dal,NeviDr00,tackles_solo,2,,,,,
player,201310060dal,dal,NeviDr00,tackles_assists,0,,,,,
player,201310060dal,dal,NeviDr00,tackles_loss,0,,,,,
player,201310060dal,dal,NeviDr00,qb_hits,0,,,,,
player,201310060dal,dal,NeviDr00,fumbles_rec,0,,,,,
player,201310060dal,dal,NeviDr00,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,NeviDr00,fumbles_rec_td,0,,,,,
player,201310060dal,dal,NeviDr00,fumbles_forced,0,,,,,
player,201310060dal,dal,RayfCa00,def_int,0,,,,,
player,201310060dal,dal,RayfCa00,def_int_yds,0,,,,,
player,201310060dal,dal,RayfCa00,def_int_td,0,,,,,
player,201310060dal,dal,RayfCa00,def_int_long,0,,,,,
player,201310060dal,dal,RayfCa00,pass_defended,0,,,,,
player,201310060dal,dal,RayfCa00,sacks,0.0,,,,,
player,201310060dal,dal,RayfCa00,tackles_combined,2,,,,,
player,201310060dal,dal,RayfCa00,tackles_solo,1,,,,,
player,201310060dal,dal,RayfCa00,tackles_assists,1,,,,,
player,201310060dal,dal,RayfCa00,tackles_loss,0,,,,,
player,201310060dal,dal,RayfCa00,qb_hits,0,,,,,
player,201310060dal,dal,RayfCa00,fumbles_rec,0,,,,,
player,201310060dal,dal,RayfCa00,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,RayfCa00,fumbles_rec_td,0,,,,,
player,201310060dal,dal,RayfCa00,fumbles_forced,0,,,,,
player,201310060dal,dal,AlleWi21,def_int,0,,,,,
player,201310060dal,dal,AlleWi21,def_int_yds,0,,,,,
player,201310060dal,dal,AlleWi21,def_int_td,0,,,,,
player,201310060dal,dal,AlleWi21,def_int_long,0,,,,,
player,201310060dal,dal,AlleWi21,pass_defended,0,,,,,
player,201310060dal,dal,AlleWi21,sacks,0.0,,,,,
player,201310060dal,dal,AlleWi21,tackles_combined,1,,,,,
player,201310060dal,dal,AlleWi21,tackles_solo,1,,,,,
player,201310060dal,dal,AlleWi21,tackles_assists,0,,,,,
player,201310060dal,dal,AlleWi21,tackles_loss,0,,,,,
player,201310060dal,dal,AlleWi21,qb_hits,0,,,,,
player,201310060dal,dal,AlleWi21,fumbles_rec,0,,,,,
player,201310060dal,dal,AlleWi21,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,AlleWi21,fumbles_rec_td,0,,,,,
player,201310060dal,dal,AlleWi21,fumbles_forced,0,,,,,
player,201310060dal,dal,BailDa00,def_int,0,,,,,
player,201310060dal,dal,BailDa00,def_int_yds,0,,,,,
player,201310060dal,dal,BailDa00,def_int_td,0,,,,,
player,201310060dal,dal,BailDa00,def_int_long,0,,,,,
player,201310060dal,dal,BailDa00,pass_defended,0,,,,,
player,201310060dal,dal,BailDa00,sacks,0.0,,,,,
player,201310060dal,dal,BailDa00,tackles_combined,1,,,,,
player,201310060dal,dal,BailDa00,tackles_solo,1,,,,,
player,201310060dal,dal,BailDa00,tackles_assists,0,,,,,
player,201310060dal,dal,BailDa00,tackles_loss,0,,,,,
player,201310060dal,dal,BailDa00,qb_hits,0,,,,,
player,201310060dal,dal,BailDa00,fumbles_rec,0,,,,,
player,201310060dal,dal,BailDa00,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,BailDa00,fumbles_rec_td,0,,,,,
player,201310060dal,dal,BailDa00,fumbles_forced,0,,,,,
player,201310060dal,dal,BoswKy00,def_int,0,,,,,
player,201310060dal,dal,BoswKy00,def_int_yds,0,,,,,
player,201310060dal,dal,BoswKy00,def_int_td,0,,,,,
player,201310060dal,dal,BoswKy00,def_int_long,0,,,,,
player,201310060dal,dal,BoswKy00,pass_defended,0,,,,,
player,201310060dal,dal,BoswKy00,sacks,0.0,,,,,
player,201310060dal,dal,BoswKy00,tackles_combined,1,,,,,
player,201310060dal,dal,BoswKy00,tackles_solo,1,,,,,
player,201310060dal,dal,BoswKy00,tackles_assists,0,,,,,
player,201310060dal,dal,BoswKy00,tackles_loss,0,,,,,
player,201310060dal,dal,BoswKy00,qb_hits,0,,,,,
player,201310060dal,dal,BoswKy00,fumbles_rec,0,,,,,
player,201310060dal,dal,BoswKy00,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,BoswKy00,fumbles_rec_td,0,,,,,
player,201310060dal,dal,BoswKy00,fumbles_forced,0,,,,,
player,201310060dal,dal,HatcJa20,def_int,0,,,,,
player,201310060dal,dal,HatcJa20,def_int_yds,0,,,,,
player,201310060dal,dal,HatcJa20,def_int_td,0,,,,,
player,201310060dal,dal,HatcJa20,def_int_long,0,,,,,
player,201310060dal,dal,HatcJa20,pass_defended,0,,,,,
player,201310060dal,dal,HatcJa20,sacks,0.0,,,,,
player,201310060dal,dal,HatcJa20,tackles_combined,1,,,,,
player,201310060dal,dal,HatcJa20,tackles_solo,1,,,,,
player,201310060dal,dal,HatcJa20,tackles_assists,0,,,,,
player,201310060dal,dal,HatcJa20,tackles_loss,0,,,,,
player,201310060dal,dal,HatcJa20,qb_hits,0,,,,,
player,201310060dal,dal,HatcJa20,fumbles_rec,0,,,,,
player,201310060dal,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201310060dal,dal,HatcJa20,fumbles_forced,0,,,,,
player,201310060dal,dal,HollDe01,def_int,0,,,,,
player,201310060dal,dal,HollDe01,def_int_yds,0,,,,,
player,201310060dal,dal,HollDe01,def_int_td,0,,,,,
player,201310060dal,dal,HollDe01,def_int_long,0,,,,,
player,201310060dal,dal,HollDe01,pass_defended,0,,,,,
player,201310060dal,dal,HollDe01,sacks,0.0,,,,,
player,201310060dal,dal,HollDe01,tackles_combined,1,,,,,
player,201310060dal,dal,HollDe01,tackles_solo,1,,,,,
player,201310060dal,dal,HollDe01,tackles_assists,0,,,,,
player,201310060dal,dal,HollDe01,tackles_loss,0,,,,,
player,201310060dal,dal,HollDe01,qb_hits,0,,,,,
player,201310060dal,dal,HollDe01,fumbles_rec,0,,,,,
player,201310060dal,dal,HollDe01,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,HollDe01,fumbles_rec_td,0,,,,,
player,201310060dal,dal,HollDe01,fumbles_forced,0,,,,,
player,201310060dal,dal,SelvGe99,def_int,0,,,,,
player,201310060dal,dal,SelvGe99,def_int_yds,0,,,,,
player,201310060dal,dal,SelvGe99,def_int_td,0,,,,,
player,201310060dal,dal,SelvGe99,def_int_long,0,,,,,
player,201310060dal,dal,SelvGe99,pass_defended,0,,,,,
player,201310060dal,dal,SelvGe99,sacks,0.0,,,,,
player,201310060dal,dal,SelvGe99,tackles_combined,1,,,,,
player,201310060dal,dal,SelvGe99,tackles_solo,1,,,,,
player,201310060dal,dal,SelvGe99,tackles_assists,0,,,,,
player,201310060dal,dal,SelvGe99,tackles_loss,1,,,,,
player,201310060dal,dal,SelvGe99,qb_hits,1,,,,,
player,201310060dal,dal,SelvGe99,fumbles_rec,0,,,,,
player,201310060dal,dal,SelvGe99,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,SelvGe99,fumbles_rec_td,0,,,,,
player,201310060dal,dal,SelvGe99,fumbles_forced,0,,,,,
player,201310060dal,dal,WilbKy00,def_int,0,,,,,
player,201310060dal,dal,WilbKy00,def_int_yds,0,,,,,
player,201310060dal,dal,WilbKy00,def_int_td,0,,,,,
player,201310060dal,dal,WilbKy00,def_int_long,0,,,,,
player,201310060dal,dal,WilbKy00,pass_defended,0,,,,,
player,201310060dal,dal,WilbKy00,sacks,0.0,,,,,
player,201310060dal,dal,WilbKy00,tackles_combined,1,,,,,
player,201310060dal,dal,WilbKy00,tackles_solo,0,,,,,
player,201310060dal,dal,WilbKy00,tackles_assists,1,,,,,
player,201310060dal,dal,WilbKy00,tackles_loss,0,,,,,
player,201310060dal,dal,WilbKy00,qb_hits,0,,,,,
player,201310060dal,dal,WilbKy00,fumbles_rec,0,,,,,
player,201310060dal,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201310060dal,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201310060dal,dal,WilbKy00,fumbles_forced,0,,,,,
player,201310060dal,den,HollTr00,kick_ret,3,,,,,
player,201310060dal,den,HollTr00,kick_ret_yds,87,,,,,
player,201310060dal,den,HollTr00,kick_ret_yds_per_ret,29.0,,,,,
player,201310060dal,den,HollTr00,kick_ret_td,0,,,,,
player,201310060dal,den,HollTr00,kick_ret_long,40,,,,,
player,201310060dal,den,HollTr00,punt_ret,1,,,,,
player,201310060dal,den,HollTr00,punt_ret_yds,9,,,,,
player,201310060dal,den,HollTr00,punt_ret_yds_per_ret,9.0,,,,,
player,201310060dal,den,HollTr00,punt_ret_td,0,,,,,
player,201310060dal,den,HollTr00,punt_ret_long,9,,,,,
player,201310060dal,den,JackMa02,kick_ret,1,,,,,
player,201310060dal,den,JackMa02,kick_ret_yds,6,,,,,
player,201310060dal,den,JackMa02,kick_ret_yds_per_ret,6.0,,,,,
player,201310060dal,den,JackMa02,kick_ret_td,0,,,,,
