game,2013,14,20131208,201312080crd,ram,"St. Louis Rams",10,crd,"Arizona Cardinals",30
player,201312080crd,ram,JohnTr05,def_int_yds,0,,,,,
player,201312080crd,ram,JohnTr05,def_int_td,0,,,,,
player,201312080crd,ram,JohnTr05,def_int_long,0,,,,,
player,201312080crd,ram,JohnTr05,pass_defended,1,,,,,
player,201312080crd,ram,JohnTr05,sacks,0.0,,,,,
player,201312080crd,ram,JohnTr05,tackles_combined,8,,,,,
player,201312080crd,ram,JohnTr05,tackles_solo,7,,,,,
player,201312080crd,ram,JohnTr05,tackles_assists,1,,,,,
player,201312080crd,ram,JohnTr05,tackles_loss,1,,,,,
player,201312080crd,ram,JohnTr05,qb_hits,0,,,,,
player,201312080crd,ram,JohnTr05,fumbles_rec,0,,,,,
player,201312080crd,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201312080crd,ram,JohnTr05,fumbles_forced,0,,,,,
player,201312080crd,ram,McDoTJ00,def_int,0,,,,,
player,201312080crd,ram,McDoTJ00,def_int_yds,0,,,,,
player,201312080crd,ram,McDoTJ00,def_int_td,0,,,,,
player,201312080crd,ram,McDoTJ00,def_int_long,0,,,,,
player,201312080crd,ram,McDoTJ00,pass_defended,0,,,,,
player,201312080crd,ram,McDoTJ00,sacks,0.0,,,,,
player,201312080crd,ram,McDoTJ00,tackles_combined,8,,,,,
player,201312080crd,ram,McDoTJ00,tackles_solo,7,,,,,
player,201312080crd,ram,McDoTJ00,tackles_assists,1,,,,,
player,201312080crd,ram,McDoTJ00,tackles_loss,0,,,,,
player,201312080crd,ram,McDoTJ00,qb_hits,0,,,,,
player,201312080crd,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201312080crd,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201312080crd,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201312080crd,ram,LangKe98,def_int,0,,,,,
player,201312080crd,ram,LangKe98,def_int_yds,0,,,,,
player,201312080crd,ram,LangKe98,def_int_td,0,,,,,
player,201312080crd,ram,LangKe98,def_int_long,0,,,,,
player,201312080crd,ram,LangKe98,pass_defended,0,,,,,
player,201312080crd,ram,LangKe98,sacks,0.0,,,,,
player,201312080crd,ram,LangKe98,tackles_combined,6,,,,,
player,201312080crd,ram,LangKe98,tackles_solo,2,,,,,
player,201312080crd,ram,LangKe98,tackles_assists,4,,,,,
player,201312080crd,ram,LangKe98,tackles_loss,0,,,,,
player,201312080crd,ram,LangKe98,qb_hits,0,,,,,
player,201312080crd,ram,LangKe98,fumbles_rec,0,,,,,
player,201312080crd,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201312080crd,ram,LangKe98,fumbles_forced,0,,,,,
player,201312080crd,ram,DunbJo20,def_int,0,,,,,
player,201312080crd,ram,DunbJo20,def_int_yds,0,,,,,
player,201312080crd,ram,DunbJo20,def_int_td,0,,,,,
player,201312080crd,ram,DunbJo20,def_int_long,0,,,,,
player,201312080crd,ram,DunbJo20,pass_defended,0,,,,,
player,201312080crd,ram,DunbJo20,sacks,0.0,,,,,
player,201312080crd,ram,DunbJo20,tackles_combined,5,,,,,
player,201312080crd,ram,DunbJo20,tackles_solo,4,,,,,
player,201312080crd,ram,DunbJo20,tackles_assists,1,,,,,
player,201312080crd,ram,DunbJo20,tackles_loss,0,,,,,
player,201312080crd,ram,DunbJo20,qb_hits,0,,,,,
player,201312080crd,ram,DunbJo20,fumbles_rec,0,,,,,
player,201312080crd,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201312080crd,ram,DunbJo20,fumbles_forced,0,,,,,
player,201312080crd,ram,HayeWi99,def_int,0,,,,,
player,201312080crd,ram,HayeWi99,def_int_yds,0,,,,,
player,201312080crd,ram,HayeWi99,def_int_td,0,,,,,
player,201312080crd,ram,HayeWi99,def_int_long,0,,,,,
player,201312080crd,ram,HayeWi99,pass_defended,1,,,,,
player,201312080crd,ram,HayeWi99,sacks,0.0,,,,,
player,201312080crd,ram,HayeWi99,tackles_combined,4,,,,,
player,201312080crd,ram,HayeWi99,tackles_solo,2,,,,,
player,201312080crd,ram,HayeWi99,tackles_assists,2,,,,,
player,201312080crd,ram,HayeWi99,tackles_loss,1,,,,,
player,201312080crd,ram,HayeWi99,qb_hits,0,,,,,
player,201312080crd,ram,HayeWi99,fumbles_rec,0,,,,,
player,201312080crd,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201312080crd,ram,HayeWi99,fumbles_forced,0,,,,,
player,201312080crd,ram,JenkJa03,def_int,0,,,,,
player,201312080crd,ram,JenkJa03,def_int_yds,0,,,,,
player,201312080crd,ram,JenkJa03,def_int_td,0,,,,,
player,201312080crd,ram,JenkJa03,def_int_long,0,,,,,
player,201312080crd,ram,JenkJa03,pass_defended,1,,,,,
player,201312080crd,ram,JenkJa03,sacks,0.0,,,,,
player,201312080crd,ram,JenkJa03,tackles_combined,4,,,,,
player,201312080crd,ram,JenkJa03,tackles_solo,4,,,,,
player,201312080crd,ram,JenkJa03,tackles_assists,0,,,,,
player,201312080crd,ram,JenkJa03,tackles_loss,0,,,,,
player,201312080crd,ram,JenkJa03,qb_hits,0,,,,,
player,201312080crd,ram,JenkJa03,fumbles_rec,1,,,,,
player,201312080crd,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201312080crd,ram,JenkJa03,fumbles_forced,0,,,,,
player,201312080crd,ram,LaurJa99,def_int,0,,,,,
player,201312080crd,ram,LaurJa99,def_int_yds,0,,,,,
player,201312080crd,ram,LaurJa99,def_int_td,0,,,,,
player,201312080crd,ram,LaurJa99,def_int_long,0,,,,,
player,201312080crd,ram,LaurJa99,pass_defended,1,,,,,
player,201312080crd,ram,LaurJa99,sacks,0.0,,,,,
player,201312080crd,ram,LaurJa99,tackles_combined,4,,,,,
player,201312080crd,ram,LaurJa99,tackles_solo,2,,,,,
player,201312080crd,ram,LaurJa99,tackles_assists,2,,,,,
player,201312080crd,ram,LaurJa99,tackles_loss,0,,,,,
player,201312080crd,ram,LaurJa99,qb_hits,0,,,,,
player,201312080crd,ram,LaurJa99,fumbles_rec,0,,,,,
player,201312080crd,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201312080crd,ram,LaurJa99,fumbles_forced,0,,,,,
player,201312080crd,ram,McLeRo00,def_int,0,,,,,
player,201312080crd,ram,McLeRo00,def_int_yds,0,,,,,
player,201312080crd,ram,McLeRo00,def_int_td,0,,,,,
player,201312080crd,ram,McLeRo00,def_int_long,0,,,,,
player,201312080crd,ram,McLeRo00,pass_defended,0,,,,,
player,201312080crd,ram,McLeRo00,sacks,0.0,,,,,
player,201312080crd,ram,McLeRo00,tackles_combined,4,,,,,
player,201312080crd,ram,McLeRo00,tackles_solo,4,,,,,
player,201312080crd,ram,McLeRo00,tackles_assists,0,,,,,
player,201312080crd,ram,McLeRo00,tackles_loss,0,,,,,
player,201312080crd,ram,McLeRo00,qb_hits,0,,,,,
player,201312080crd,ram,McLeRo00,fumbles_rec,0,,,,,
player,201312080crd,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201312080crd,ram,McLeRo00,fumbles_forced,1,,,,,
player,201312080crd,ram,QuinRo00,def_int,0,,,,,
player,201312080crd,ram,QuinRo00,def_int_yds,0,,,,,
player,201312080crd,ram,QuinRo00,def_int_td,0,,,,,
player,201312080crd,ram,QuinRo00,def_int_long,0,,,,,
player,201312080crd,ram,QuinRo00,pass_defended,0,,,,,
player,201312080crd,ram,QuinRo00,sacks,0.0,,,,,
player,201312080crd,ram,QuinRo00,tackles_combined,3,,,,,
player,201312080crd,ram,QuinRo00,tackles_solo,2,,,,,
player,201312080crd,ram,QuinRo00,tackles_assists,1,,,,,
player,201312080crd,ram,QuinRo00,tackles_loss,1,,,,,
player,201312080crd,ram,QuinRo00,qb_hits,1,,,,,
player,201312080crd,ram,QuinRo00,fumbles_rec,0,,,,,
player,201312080crd,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201312080crd,ram,QuinRo00,fumbles_forced,0,,,,,
player,201312080crd,ram,StewDa00,def_int,0,,,,,
player,201312080crd,ram,StewDa00,def_int_yds,0,,,,,
player,201312080crd,ram,StewDa00,def_int_td,0,,,,,
player,201312080crd,ram,StewDa00,def_int_long,0,,,,,
player,201312080crd,ram,StewDa00,pass_defended,0,,,,,
player,201312080crd,ram,StewDa00,sacks,0.0,,,,,
player,201312080crd,ram,StewDa00,tackles_combined,3,,,,,
player,201312080crd,ram,StewDa00,tackles_solo,3,,,,,
player,201312080crd,ram,StewDa00,tackles_assists,0,,,,,
player,201312080crd,ram,StewDa00,tackles_loss,0,,,,,
player,201312080crd,ram,StewDa00,qb_hits,0,,,,,
player,201312080crd,ram,StewDa00,fumbles_rec,0,,,,,
player,201312080crd,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201312080crd,ram,StewDa00,fumbles_forced,0,,,,,
player,201312080crd,ram,BrocMi00,def_int,0,,,,,
player,201312080crd,ram,BrocMi00,def_int_yds,0,,,,,
player,201312080crd,ram,BrocMi00,def_int_td,0,,,,,
player,201312080crd,ram,BrocMi00,def_int_long,0,,,,,
player,201312080crd,ram,BrocMi00,pass_defended,0,,,,,
player,201312080crd,ram,BrocMi00,sacks,0.0,,,,,
player,201312080crd,ram,BrocMi00,tackles_combined,2,,,,,
player,201312080crd,ram,BrocMi00,tackles_solo,1,,,,,
player,201312080crd,ram,BrocMi00,tackles_assists,1,,,,,
player,201312080crd,ram,BrocMi00,tackles_loss,0,,,,,
player,201312080crd,ram,BrocMi00,qb_hits,0,,,,,
player,201312080crd,ram,BrocMi00,fumbles_rec,0,,,,,
player,201312080crd,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201312080crd,ram,BrocMi00,fumbles_forced,0,,,,,
player,201312080crd,ram,DaviCo02,def_int,0,,,,,
player,201312080crd,ram,DaviCo02,def_int_yds,0,,,,,
player,201312080crd,ram,DaviCo02,def_int_td,0,,,,,
player,201312080crd,ram,DaviCo02,def_int_long,0,,,,,
player,201312080crd,ram,DaviCo02,pass_defended,0,,,,,
player,201312080crd,ram,DaviCo02,sacks,0.0,,,,,
player,201312080crd,ram,DaviCo02,tackles_combined,2,,,,,
player,201312080crd,ram,DaviCo02,tackles_solo,2,,,,,
player,201312080crd,ram,DaviCo02,tackles_assists,0,,,,,
player,201312080crd,ram,DaviCo02,tackles_loss,0,,,,,
player,201312080crd,ram,DaviCo02,qb_hits,0,,,,,
player,201312080crd,ram,DaviCo02,fumbles_rec,0,,,,,
player,201312080crd,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201312080crd,ram,DaviCo02,fumbles_forced,0,,,,,
player,201312080crd,ram,LongCh99,def_int,0,,,,,
player,201312080crd,ram,LongCh99,def_int_yds,0,,,,,
player,201312080crd,ram,LongCh99,def_int_td,0,,,,,
player,201312080crd,ram,LongCh99,def_int_long,0,,,,,
player,201312080crd,ram,LongCh99,pass_defended,0,,,,,
player,201312080crd,ram,LongCh99,sacks,0.0,,,,,
player,201312080crd,ram,LongCh99,tackles_combined,2,,,,,
player,201312080crd,ram,LongCh99,tackles_solo,1,,,,,
player,201312080crd,ram,LongCh99,tackles_assists,1,,,,,
player,201312080crd,ram,LongCh99,tackles_loss,0,,,,,
player,201312080crd,ram,LongCh99,qb_hits,0,,,,,
player,201312080crd,ram,LongCh99,fumbles_rec,0,,,,,
player,201312080crd,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201312080crd,ram,LongCh99,fumbles_forced,0,,,,,
player,201312080crd,ram,PeadIs00,def_int,0,,,,,
player,201312080crd,ram,PeadIs00,def_int_yds,0,,,,,
player,201312080crd,ram,PeadIs00,def_int_td,0,,,,,
player,201312080crd,ram,PeadIs00,def_int_long,0,,,,,
player,201312080crd,ram,PeadIs00,pass_defended,0,,,,,
player,201312080crd,ram,PeadIs00,sacks,0.0,,,,,
player,201312080crd,ram,PeadIs00,tackles_combined,1,,,,,
player,201312080crd,ram,PeadIs00,tackles_solo,1,,,,,
player,201312080crd,ram,PeadIs00,tackles_assists,0,,,,,
player,201312080crd,ram,PeadIs00,tackles_loss,0,,,,,
player,201312080crd,ram,PeadIs00,qb_hits,0,,,,,
player,201312080crd,ram,PeadIs00,fumbles_rec,0,,,,,
player,201312080crd,ram,PeadIs00,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,PeadIs00,fumbles_rec_td,0,,,,,
player,201312080crd,ram,PeadIs00,fumbles_forced,0,,,,,
player,201312080crd,ram,PoinQu00,def_int,0,,,,,
player,201312080crd,ram,PoinQu00,def_int_yds,0,,,,,
player,201312080crd,ram,PoinQu00,def_int_td,0,,,,,
player,201312080crd,ram,PoinQu00,def_int_long,0,,,,,
player,201312080crd,ram,PoinQu00,pass_defended,0,,,,,
player,201312080crd,ram,PoinQu00,sacks,0.0,,,,,
player,201312080crd,ram,PoinQu00,tackles_combined,1,,,,,
player,201312080crd,ram,PoinQu00,tackles_solo,1,,,,,
player,201312080crd,ram,PoinQu00,tackles_assists,0,,,,,
player,201312080crd,ram,PoinQu00,tackles_loss,0,,,,,
player,201312080crd,ram,PoinQu00,qb_hits,0,,,,,
player,201312080crd,ram,PoinQu00,fumbles_rec,0,,,,,
player,201312080crd,ram,PoinQu00,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,PoinQu00,fumbles_rec_td,0,,,,,
player,201312080crd,ram,PoinQu00,fumbles_forced,0,,,,,
player,201312080crd,ram,ReynCh00,def_int,0,,,,,
player,201312080crd,ram,ReynCh00,def_int_yds,0,,,,,
player,201312080crd,ram,ReynCh00,def_int_td,0,,,,,
player,201312080crd,ram,ReynCh00,def_int_long,0,,,,,
player,201312080crd,ram,ReynCh00,pass_defended,0,,,,,
player,201312080crd,ram,ReynCh00,sacks,0.0,,,,,
player,201312080crd,ram,ReynCh00,tackles_combined,1,,,,,
player,201312080crd,ram,ReynCh00,tackles_solo,1,,,,,
player,201312080crd,ram,ReynCh00,tackles_assists,0,,,,,
player,201312080crd,ram,ReynCh00,tackles_loss,0,,,,,
player,201312080crd,ram,ReynCh00,qb_hits,0,,,,,
player,201312080crd,ram,ReynCh00,fumbles_rec,0,,,,,
player,201312080crd,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201312080crd,ram,ReynCh00,fumbles_forced,0,,,,,
player,201312080crd,ram,SimsEu99,def_int,0,,,,,
player,201312080crd,ram,SimsEu99,def_int_yds,0,,,,,
player,201312080crd,ram,SimsEu99,def_int_td,0,,,,,
player,201312080crd,ram,SimsEu99,def_int_long,0,,,,,
player,201312080crd,ram,SimsEu99,pass_defended,0,,,,,
player,201312080crd,ram,SimsEu99,sacks,0.0,,,,,
player,201312080crd,ram,SimsEu99,tackles_combined,1,,,,,
player,201312080crd,ram,SimsEu99,tackles_solo,1,,,,,
player,201312080crd,ram,SimsEu99,tackles_assists,0,,,,,
player,201312080crd,ram,SimsEu99,tackles_loss,0,,,,,
player,201312080crd,ram,SimsEu99,qb_hits,0,,,,,
player,201312080crd,ram,SimsEu99,fumbles_rec,0,,,,,
player,201312080crd,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201312080crd,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201312080crd,ram,SimsEu99,fumbles_forced,0,,,,,
player,201312080crd,crd,DansKa20,def_int,1,,,,,
player,201312080crd,crd,DansKa20,def_int_yds,23,,,,,
player,201312080crd,crd,DansKa20,def_int_td,1,,,,,
player,201312080crd,crd,DansKa20,def_int_long,23,,,,,
player,201312080crd,crd,DansKa20,pass_defended,1,,,,,
player,201312080crd,crd,DansKa20,sacks,1.0,,,,,
player,201312080crd,crd,DansKa20,tackles_combined,8,,,,,
player,201312080crd,crd,DansKa20,tackles_solo,8,,,,,
player,201312080crd,crd,DansKa20,tackles_assists,0,,,,,
player,201312080crd,crd,DansKa20,tackles_loss,2,,,,,
player,201312080crd,crd,DansKa20,qb_hits,1,,,,,
player,201312080crd,crd,DansKa20,fumbles_rec,0,,,,,
player,201312080crd,crd,DansKa20,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,DansKa20,fumbles_rec_td,0,,,,,
player,201312080crd,crd,DansKa20,fumbles_forced,0,,,,,
player,201312080crd,crd,JohnRa98,def_int,1,,,,,
player,201312080crd,crd,JohnRa98,def_int_yds,6,,,,,
player,201312080crd,crd,JohnRa98,def_int_td,0,,,,,
player,201312080crd,crd,JohnRa98,def_int_long,6,,,,,
player,201312080crd,crd,JohnRa98,pass_defended,1,,,,,
player,201312080crd,crd,JohnRa98,sacks,0.0,,,,,
player,201312080crd,crd,JohnRa98,tackles_combined,4,,,,,
player,201312080crd,crd,JohnRa98,tackles_solo,4,,,,,
player,201312080crd,crd,JohnRa98,tackles_assists,0,,,,,
player,201312080crd,crd,JohnRa98,tackles_loss,0,,,,,
player,201312080crd,crd,JohnRa98,qb_hits,0,,,,,
player,201312080crd,crd,JohnRa98,fumbles_rec,0,,,,,
player,201312080crd,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201312080crd,crd,JohnRa98,fumbles_forced,0,,,,,
player,201312080crd,crd,AbraJo00,def_int,0,,,,,
player,201312080crd,crd,AbraJo00,def_int_yds,0,,,,,
player,201312080crd,crd,AbraJo00,def_int_td,0,,,,,
player,201312080crd,crd,AbraJo00,def_int_long,0,,,,,
player,201312080crd,crd,AbraJo00,pass_defended,0,,,,,
player,201312080crd,crd,AbraJo00,sacks,3.0,,,,,
player,201312080crd,crd,AbraJo00,tackles_combined,6,,,,,
player,201312080crd,crd,AbraJo00,tackles_solo,5,,,,,
player,201312080crd,crd,AbraJo00,tackles_assists,1,,,,,
player,201312080crd,crd,AbraJo00,tackles_loss,3,,,,,
player,201312080crd,crd,AbraJo00,qb_hits,3,,,,,
player,201312080crd,crd,AbraJo00,fumbles_rec,0,,,,,
player,201312080crd,crd,AbraJo00,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,AbraJo00,fumbles_rec_td,0,,,,,
player,201312080crd,crd,AbraJo00,fumbles_forced,1,,,,,
player,201312080crd,crd,PoweJe99,def_int,0,,,,,
player,201312080crd,crd,PoweJe99,def_int_yds,0,,,,,
player,201312080crd,crd,PoweJe99,def_int_td,0,,,,,
player,201312080crd,crd,PoweJe99,def_int_long,0,,,,,
player,201312080crd,crd,PoweJe99,pass_defended,1,,,,,
player,201312080crd,crd,PoweJe99,sacks,0.0,,,,,
player,201312080crd,crd,PoweJe99,tackles_combined,8,,,,,
player,201312080crd,crd,PoweJe99,tackles_solo,8,,,,,
player,201312080crd,crd,PoweJe99,tackles_assists,0,,,,,
player,201312080crd,crd,PoweJe99,tackles_loss,0,,,,,
player,201312080crd,crd,PoweJe99,qb_hits,0,,,,,
player,201312080crd,crd,PoweJe99,fumbles_rec,0,,,,,
player,201312080crd,crd,PoweJe99,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,PoweJe99,fumbles_rec_td,0,,,,,
player,201312080crd,crd,PoweJe99,fumbles_forced,0,,,,,
player,201312080crd,crd,WashDa99,def_int,0,,,,,
player,201312080crd,crd,WashDa99,def_int_yds,0,,,,,
player,201312080crd,crd,WashDa99,def_int_td,0,,,,,
player,201312080crd,crd,WashDa99,def_int_long,0,,,,,
player,201312080crd,crd,WashDa99,pass_defended,0,,,,,
player,201312080crd,crd,WashDa99,sacks,0.0,,,,,
player,201312080crd,crd,WashDa99,tackles_combined,7,,,,,
player,201312080crd,crd,WashDa99,tackles_solo,5,,,,,
player,201312080crd,crd,WashDa99,tackles_assists,2,,,,,
player,201312080crd,crd,WashDa99,tackles_loss,1,,,,,
player,201312080crd,crd,WashDa99,qb_hits,0,,,,,
player,201312080crd,crd,WashDa99,fumbles_rec,0,,,,,
player,201312080crd,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201312080crd,crd,WashDa99,fumbles_forced,0,,,,,
player,201312080crd,crd,CampCa99,def_int,0,,,,,
player,201312080crd,crd,CampCa99,def_int_yds,0,,,,,
player,201312080crd,crd,CampCa99,def_int_td,0,,,,,
player,201312080crd,crd,CampCa99,def_int_long,0,,,,,
player,201312080crd,crd,CampCa99,pass_defended,1,,,,,
player,201312080crd,crd,CampCa99,sacks,0.0,,,,,
player,201312080crd,crd,CampCa99,tackles_combined,3,,,,,
player,201312080crd,crd,CampCa99,tackles_solo,2,,,,,
player,201312080crd,crd,CampCa99,tackles_assists,1,,,,,
player,201312080crd,crd,CampCa99,tackles_loss,0,,,,,
player,201312080crd,crd,CampCa99,qb_hits,2,,,,,
player,201312080crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201312080crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201312080crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201312080crd,crd,BellYe20,def_int,0,,,,,
player,201312080crd,crd,BellYe20,def_int_yds,0,,,,,
player,201312080crd,crd,BellYe20,def_int_td,0,,,,,
player,201312080crd,crd,BellYe20,def_int_long,0,,,,,
player,201312080crd,crd,BellYe20,pass_defended,1,,,,,
player,201312080crd,crd,BellYe20,sacks,0.0,,,,,
player,201312080crd,crd,BellYe20,tackles_combined,2,,,,,
player,201312080crd,crd,BellYe20,tackles_solo,2,,,,,
player,201312080crd,crd,BellYe20,tackles_assists,0,,,,,
player,201312080crd,crd,BellYe20,tackles_loss,0,,,,,
player,201312080crd,crd,BellYe20,qb_hits,0,,,,,
player,201312080crd,crd,BellYe20,fumbles_rec,0,,,,,
player,201312080crd,crd,BellYe20,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,BellYe20,fumbles_rec_td,0,,,,,
player,201312080crd,crd,BellYe20,fumbles_forced,0,,,,,
player,201312080crd,crd,BrowJa03,def_int,0,,,,,
player,201312080crd,crd,BrowJa03,def_int_yds,0,,,,,
player,201312080crd,crd,BrowJa03,def_int_td,0,,,,,
player,201312080crd,crd,BrowJa03,def_int_long,0,,,,,
player,201312080crd,crd,BrowJa03,pass_defended,0,,,,,
player,201312080crd,crd,BrowJa03,sacks,0.0,,,,,
player,201312080crd,crd,BrowJa03,tackles_combined,2,,,,,
player,201312080crd,crd,BrowJa03,tackles_solo,2,,,,,
player,201312080crd,crd,BrowJa03,tackles_assists,0,,,,,
player,201312080crd,crd,BrowJa03,tackles_loss,0,,,,,
player,201312080crd,crd,BrowJa03,qb_hits,0,,,,,
player,201312080crd,crd,BrowJa03,fumbles_rec,0,,,,,
player,201312080crd,crd,BrowJa03,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,BrowJa03,fumbles_rec_td,0,,,,,
player,201312080crd,crd,BrowJa03,fumbles_forced,0,,,,,
player,201312080crd,crd,CasoAn99,def_int,0,,,,,
player,201312080crd,crd,CasoAn99,def_int_yds,0,,,,,
player,201312080crd,crd,CasoAn99,def_int_td,0,,,,,
player,201312080crd,crd,CasoAn99,def_int_long,0,,,,,
player,201312080crd,crd,CasoAn99,pass_defended,0,,,,,
player,201312080crd,crd,CasoAn99,sacks,0.0,,,,,
player,201312080crd,crd,CasoAn99,tackles_combined,2,,,,,
player,201312080crd,crd,CasoAn99,tackles_solo,2,,,,,
player,201312080crd,crd,CasoAn99,tackles_assists,0,,,,,
player,201312080crd,crd,CasoAn99,tackles_loss,0,,,,,
player,201312080crd,crd,CasoAn99,qb_hits,0,,,,,
player,201312080crd,crd,CasoAn99,fumbles_rec,0,,,,,
player,201312080crd,crd,CasoAn99,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,CasoAn99,fumbles_rec_td,0,,,,,
player,201312080crd,crd,CasoAn99,fumbles_forced,0,,,,,
player,201312080crd,crd,DockDa20,def_int,0,,,,,
player,201312080crd,crd,DockDa20,def_int_yds,0,,,,,
player,201312080crd,crd,DockDa20,def_int_td,0,,,,,
player,201312080crd,crd,DockDa20,def_int_long,0,,,,,
player,201312080crd,crd,DockDa20,pass_defended,0,,,,,
player,201312080crd,crd,DockDa20,sacks,0.0,,,,,
player,201312080crd,crd,DockDa20,tackles_combined,2,,,,,
player,201312080crd,crd,DockDa20,tackles_solo,2,,,,,
player,201312080crd,crd,DockDa20,tackles_assists,0,,,,,
player,201312080crd,crd,DockDa20,tackles_loss,0,,,,,
player,201312080crd,crd,DockDa20,qb_hits,1,,,,,
player,201312080crd,crd,DockDa20,fumbles_rec,0,,,,,
player,201312080crd,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201312080crd,crd,DockDa20,fumbles_forced,0,,,,,
player,201312080crd,crd,ArenJa99,def_int,0,,,,,
player,201312080crd,crd,ArenJa99,def_int_yds,0,,,,,
player,201312080crd,crd,ArenJa99,def_int_td,0,,,,,
player,201312080crd,crd,ArenJa99,def_int_long,0,,,,,
player,201312080crd,crd,ArenJa99,pass_defended,0,,,,,
player,201312080crd,crd,ArenJa99,sacks,0.0,,,,,
player,201312080crd,crd,ArenJa99,tackles_combined,1,,,,,
player,201312080crd,crd,ArenJa99,tackles_solo,1,,,,,
player,201312080crd,crd,ArenJa99,tackles_assists,0,,,,,
player,201312080crd,crd,ArenJa99,tackles_loss,0,,,,,
player,201312080crd,crd,ArenJa99,qb_hits,0,,,,,
player,201312080crd,crd,ArenJa99,fumbles_rec,0,,,,,
player,201312080crd,crd,ArenJa99,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,ArenJa99,fumbles_rec_td,0,,,,,
player,201312080crd,crd,ArenJa99,fumbles_forced,0,,,,,
player,201312080crd,crd,MathTy00,def_int,0,,,,,
player,201312080crd,crd,MathTy00,def_int_yds,0,,,,,
player,201312080crd,crd,MathTy00,def_int_td,0,,,,,
player,201312080crd,crd,MathTy00,def_int_long,0,,,,,
player,201312080crd,crd,MathTy00,pass_defended,1,,,,,
player,201312080crd,crd,MathTy00,sacks,0.0,,,,,
player,201312080crd,crd,MathTy00,tackles_combined,1,,,,,
player,201312080crd,crd,MathTy00,tackles_solo,1,,,,,
player,201312080crd,crd,MathTy00,tackles_assists,0,,,,,
player,201312080crd,crd,MathTy00,tackles_loss,0,,,,,
player,201312080crd,crd,MathTy00,qb_hits,0,,,,,
player,201312080crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201312080crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201312080crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201312080crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201312080crd,crd,SmitAl22,def_int,0,,,,,
player,201312080crd,crd,SmitAl22,def_int_yds,0,,,,,
player,201312080crd,crd,SmitAl22,def_int_td,0,,,,,
player,201312080crd,crd,SmitAl22,def_int_long,0,,,,,
