game,2013,3,20130919,201309190phi,kan,"Kansas City Chiefs",26,phi,"Philadelphia Eagles",16
player,201309190phi,phi,GeatCl99,tackles_combined,2,,,,,
player,201309190phi,phi,GeatCl99,tackles_solo,2,,,,,
player,201309190phi,phi,GeatCl99,tackles_assists,0,,,,,
player,201309190phi,phi,GeatCl99,tackles_loss,0,,,,,
player,201309190phi,phi,GeatCl99,qb_hits,0,,,,,
player,201309190phi,phi,GeatCl99,fumbles_rec,0,,,,,
player,201309190phi,phi,GeatCl99,fumbles_rec_yds,0,,,,,
player,201309190phi,phi,GeatCl99,fumbles_rec_td,0,,,,,
player,201309190phi,phi,GeatCl99,fumbles_forced,0,,,,,
player,201309190phi,phi,CaseJa00,def_int,0,,,,,
player,201309190phi,phi,CaseJa00,def_int_yds,0,,,,,
player,201309190phi,phi,CaseJa00,def_int_td,0,,,,,
player,201309190phi,phi,CaseJa00,def_int_long,0,,,,,
player,201309190phi,phi,CaseJa00,pass_defended,0,,,,,
player,201309190phi,phi,CaseJa00,sacks,0.0,,,,,
player,201309190phi,phi,CaseJa00,tackles_combined,1,,,,,
player,201309190phi,phi,CaseJa00,tackles_solo,1,,,,,
player,201309190phi,phi,CaseJa00,tackles_assists,0,,,,,
player,201309190phi,phi,CaseJa00,tackles_loss,0,,,,,
player,201309190phi,phi,CaseJa00,qb_hits,0,,,,,
player,201309190phi,phi,CaseJa00,fumbles_rec,0,,,,,
player,201309190phi,phi,CaseJa00,fumbles_rec_yds,0,,,,,
player,201309190phi,phi,CaseJa00,fumbles_rec_td,0,,,,,
player,201309190phi,phi,CaseJa00,fumbles_forced,0,,,,,
player,201309190phi,phi,ColeKu99,def_int,0,,,,,
player,201309190phi,phi,ColeKu99,def_int_yds,0,,,,,
player,201309190phi,phi,ColeKu99,def_int_td,0,,,,,
player,201309190phi,phi,ColeKu99,def_int_long,0,,,,,
player,201309190phi,phi,ColeKu99,pass_defended,0,,,,,
player,201309190phi,phi,ColeKu99,sacks,0.0,,,,,
player,201309190phi,phi,ColeKu99,tackles_combined,1,,,,,
player,201309190phi,phi,ColeKu99,tackles_solo,1,,,,,
player,201309190phi,phi,ColeKu99,tackles_assists,0,,,,,
player,201309190phi,phi,ColeKu99,tackles_loss,0,,,,,
player,201309190phi,phi,ColeKu99,qb_hits,0,,,,,
player,201309190phi,phi,ColeKu99,fumbles_rec,0,,,,,
player,201309190phi,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201309190phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201309190phi,phi,ColeKu99,fumbles_forced,0,,,,,
player,201309190phi,phi,GoodNa00,def_int,0,,,,,
player,201309190phi,phi,GoodNa00,def_int_yds,0,,,,,
player,201309190phi,phi,GoodNa00,def_int_td,0,,,,,
player,201309190phi,phi,GoodNa00,def_int_long,0,,,,,
player,201309190phi,phi,GoodNa00,pass_defended,0,,,,,
player,201309190phi,phi,GoodNa00,sacks,0.0,,,,,
player,201309190phi,phi,GoodNa00,tackles_combined,1,,,,,
player,201309190phi,phi,GoodNa00,tackles_solo,1,,,,,
player,201309190phi,phi,GoodNa00,tackles_assists,0,,,,,
player,201309190phi,phi,GoodNa00,tackles_loss,0,,,,,
player,201309190phi,phi,GoodNa00,qb_hits,0,,,,,
player,201309190phi,phi,GoodNa00,fumbles_rec,0,,,,,
player,201309190phi,phi,GoodNa00,fumbles_rec_yds,0,,,,,
player,201309190phi,phi,GoodNa00,fumbles_rec_td,0,,,,,
player,201309190phi,phi,GoodNa00,fumbles_forced,0,,,,,
player,201309190phi,phi,HeneAl00,def_int,0,,,,,
player,201309190phi,phi,HeneAl00,def_int_yds,0,,,,,
player,201309190phi,phi,HeneAl00,def_int_td,0,,,,,
player,201309190phi,phi,HeneAl00,def_int_long,0,,,,,
player,201309190phi,phi,HeneAl00,pass_defended,0,,,,,
player,201309190phi,phi,HeneAl00,sacks,0.0,,,,,
player,201309190phi,phi,HeneAl00,tackles_combined,1,,,,,
player,201309190phi,phi,HeneAl00,tackles_solo,1,,,,,
player,201309190phi,phi,HeneAl00,tackles_assists,0,,,,,
player,201309190phi,phi,HeneAl00,tackles_loss,0,,,,,
player,201309190phi,phi,HeneAl00,qb_hits,0,,,,,
player,201309190phi,phi,HeneAl00,fumbles_rec,0,,,,,
player,201309190phi,phi,HeneAl00,fumbles_rec_yds,0,,,,,
player,201309190phi,phi,HeneAl00,fumbles_rec_td,0,,,,,
player,201309190phi,phi,HeneAl00,fumbles_forced,0,,,,,
player,201309190phi,phi,MattCa00,def_int,0,,,,,
player,201309190phi,phi,MattCa00,def_int_yds,0,,,,,
player,201309190phi,phi,MattCa00,def_int_td,0,,,,,
player,201309190phi,phi,MattCa00,def_int_long,0,,,,,
player,201309190phi,phi,MattCa00,pass_defended,0,,,,,
player,201309190phi,phi,MattCa00,sacks,0.0,,,,,
player,201309190phi,phi,MattCa00,tackles_combined,1,,,,,
player,201309190phi,phi,MattCa00,tackles_solo,1,,,,,
player,201309190phi,phi,MattCa00,tackles_assists,0,,,,,
player,201309190phi,phi,MattCa00,tackles_loss,0,,,,,
player,201309190phi,phi,MattCa00,qb_hits,0,,,,,
player,201309190phi,phi,MattCa00,fumbles_rec,0,,,,,
player,201309190phi,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201309190phi,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201309190phi,phi,MattCa00,fumbles_forced,0,,,,,
player,201309190phi,kan,McClDe00,kick_ret,1,,,,,
player,201309190phi,kan,McClDe00,kick_ret_yds,3,,,,,
player,201309190phi,kan,McClDe00,kick_ret_yds_per_ret,3.0,,,,,
player,201309190phi,kan,McClDe00,kick_ret_td,0,,,,,
player,201309190phi,kan,McClDe00,kick_ret_long,3,,,,,
player,201309190phi,kan,McClDe00,punt_ret,2,,,,,
player,201309190phi,kan,McClDe00,punt_ret_yds,12,,,,,
player,201309190phi,kan,McClDe00,punt_ret_yds_per_ret,6.0,,,,,
player,201309190phi,kan,McClDe00,punt_ret_td,0,,,,,
player,201309190phi,kan,McClDe00,punt_ret_long,7,,,,,
player,201309190phi,kan,DempQu99,kick_ret,2,,,,,
player,201309190phi,kan,DempQu99,kick_ret_yds,93,,,,,
player,201309190phi,kan,DempQu99,kick_ret_yds_per_ret,46.5,,,,,
player,201309190phi,kan,DempQu99,kick_ret_td,0,,,,,
player,201309190phi,kan,DempQu99,kick_ret_long,57,,,,,
player,201309190phi,kan,DempQu99,punt_ret,0,,,,,
player,201309190phi,kan,DempQu99,punt_ret_yds,0,,,,,
player,201309190phi,kan,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201309190phi,kan,DempQu99,punt_ret_td,0,,,,,
player,201309190phi,kan,DempQu99,punt_ret_long,0,,,,,
player,201309190phi,phi,JohnDa04,kick_ret,3,,,,,
player,201309190phi,phi,JohnDa04,kick_ret_yds,78,,,,,
player,201309190phi,phi,JohnDa04,kick_ret_yds_per_ret,26.0,,,,,
player,201309190phi,phi,JohnDa04,kick_ret_td,0,,,,,
player,201309190phi,phi,JohnDa04,kick_ret_long,27,,,,,
player,201309190phi,phi,JohnDa04,punt_ret,3,,,,,
player,201309190phi,phi,JohnDa04,punt_ret_yds,14,,,,,
player,201309190phi,phi,JohnDa04,punt_ret_yds_per_ret,4.7,,,,,
player,201309190phi,phi,JohnDa04,punt_ret_td,0,,,,,
player,201309190phi,phi,JohnDa04,punt_ret_long,8,,,,,
player,201309190phi,kan,SuccRy44,xpm,2,,,,,
player,201309190phi,kan,SuccRy44,xpa,2,,,,,
player,201309190phi,kan,SuccRy44,fgm,4,,,,,
player,201309190phi,kan,SuccRy44,fga,5,,,,,
player,201309190phi,kan,SuccRy44,punt,0,,,,,
player,201309190phi,kan,SuccRy44,punt_yds,0,,,,,
player,201309190phi,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201309190phi,kan,SuccRy44,punt_long,0,,,,,
player,201309190phi,kan,ColqDu20,xpm,,,,,,
player,201309190phi,kan,ColqDu20,xpa,,,,,,
player,201309190phi,kan,ColqDu20,fgm,,,,,,
player,201309190phi,kan,ColqDu20,fga,,,,,,
player,201309190phi,kan,ColqDu20,punt,5,,,,,
player,201309190phi,kan,ColqDu20,punt_yds,218,,,,,
player,201309190phi,kan,ColqDu20,punt_yds_per_punt,43.6,,,,,
player,201309190phi,kan,ColqDu20,punt_long,53,,,,,
player,201309190phi,phi,HeneAl00,xpm,1,,,,,
player,201309190phi,phi,HeneAl00,xpa,1,,,,,
player,201309190phi,phi,HeneAl00,fgm,1,,,,,
player,201309190phi,phi,HeneAl00,fga,2,,,,,
player,201309190phi,phi,HeneAl00,punt,0,,,,,
player,201309190phi,phi,HeneAl00,punt_yds,0,,,,,
player,201309190phi,phi,HeneAl00,punt_yds_per_punt,,,,,,
player,201309190phi,phi,HeneAl00,punt_long,0,,,,,
player,201309190phi,phi,JoneDo21,xpm,,,,,,
player,201309190phi,phi,JoneDo21,xpa,,,,,,
player,201309190phi,phi,JoneDo21,fgm,,,,,,
player,201309190phi,phi,JoneDo21,fga,,,,,,
player,201309190phi,phi,JoneDo21,punt,4,,,,,
player,201309190phi,phi,JoneDo21,punt_yds,148,,,,,
player,201309190phi,phi,JoneDo21,punt_yds_per_punt,37.0,,,,,
player,201309190phi,phi,JoneDo21,punt_long,41,,,,,
player,201309190phi,phi,HerrTo20,pos,G,,,,,
player,201309190phi,phi,HerrTo20,offense,65,,,,,
player,201309190phi,phi,HerrTo20,off_pct,100%,,,,,
player,201309190phi,phi,HerrTo20,defense,0,,,,,
player,201309190phi,phi,HerrTo20,def_pct,0%,,,,,
player,201309190phi,phi,HerrTo20,special_teams,4,,,,,
player,201309190phi,phi,HerrTo20,st_pct,13%,,,,,
player,201309190phi,phi,JohnLa01,pos,T,,,,,
player,201309190phi,phi,JohnLa01,offense,65,,,,,
player,201309190phi,phi,JohnLa01,off_pct,100%,,,,,
player,201309190phi,phi,JohnLa01,defense,0,,,,,
player,201309190phi,phi,JohnLa01,def_pct,0%,,,,,
player,201309190phi,phi,JohnLa01,special_teams,4,,,,,
player,201309190phi,phi,JohnLa01,st_pct,13%,,,,,
player,201309190phi,phi,MathEv20,pos,G,,,,,
player,201309190phi,phi,MathEv20,offense,65,,,,,
player,201309190phi,phi,MathEv20,off_pct,100%,,,,,
player,201309190phi,phi,MathEv20,defense,0,,,,,
player,201309190phi,phi,MathEv20,def_pct,0%,,,,,
player,201309190phi,phi,MathEv20,special_teams,4,,,,,
player,201309190phi,phi,MathEv20,st_pct,13%,,,,,
player,201309190phi,phi,VickMi00,pos,QB,,,,,
player,201309190phi,phi,VickMi00,offense,65,,,,,
player,201309190phi,phi,VickMi00,off_pct,100%,,,,,
player,201309190phi,phi,VickMi00,defense,0,,,,,
player,201309190phi,phi,VickMi00,def_pct,0%,,,,,
player,201309190phi,phi,VickMi00,special_teams,0,,,,,
player,201309190phi,phi,VickMi00,st_pct,0%,,,,,
player,201309190phi,phi,JackDe00,pos,WR,,,,,
player,201309190phi,phi,JackDe00,offense,65,,,,,
player,201309190phi,phi,JackDe00,off_pct,100%,,,,,
player,201309190phi,phi,JackDe00,defense,0,,,,,
player,201309190phi,phi,JackDe00,def_pct,0%,,,,,
player,201309190phi,phi,JackDe00,special_teams,0,,,,,
player,201309190phi,phi,JackDe00,st_pct,0%,,,,,
player,201309190phi,phi,KelcJa00,pos,C,,,,,
player,201309190phi,phi,KelcJa00,offense,65,,,,,
player,201309190phi,phi,KelcJa00,off_pct,100%,,,,,
player,201309190phi,phi,KelcJa00,defense,0,,,,,
player,201309190phi,phi,KelcJa00,def_pct,0%,,,,,
player,201309190phi,phi,KelcJa00,special_teams,0,,,,,
player,201309190phi,phi,KelcJa00,st_pct,0%,,,,,
player,201309190phi,phi,PeteJa21,pos,T,,,,,
player,201309190phi,phi,PeteJa21,offense,65,,,,,
player,201309190phi,phi,PeteJa21,off_pct,100%,,,,,
player,201309190phi,phi,PeteJa21,defense,0,,,,,
player,201309190phi,phi,PeteJa21,def_pct,0%,,,,,
player,201309190phi,phi,PeteJa21,special_teams,0,,,,,
player,201309190phi,phi,PeteJa21,st_pct,0%,,,,,
player,201309190phi,phi,CoopRi00,pos,WR,,,,,
player,201309190phi,phi,CoopRi00,offense,62,,,,,
player,201309190phi,phi,CoopRi00,off_pct,95%,,,,,
player,201309190phi,phi,CoopRi00,defense,0,,,,,
player,201309190phi,phi,CoopRi00,def_pct,0%,,,,,
player,201309190phi,phi,CoopRi00,special_teams,0,,,,,
player,201309190phi,phi,CoopRi00,st_pct,0%,,,,,
player,201309190phi,phi,CeleBr00,pos,TE,,,,,
player,201309190phi,phi,CeleBr00,offense,60,,,,,
player,201309190phi,phi,CeleBr00,off_pct,92%,,,,,
player,201309190phi,phi,CeleBr00,defense,0,,,,,
player,201309190phi,phi,CeleBr00,def_pct,0%,,,,,
player,201309190phi,phi,CeleBr00,special_teams,0,,,,,
player,201309190phi,phi,CeleBr00,st_pct,0%,,,,,
player,201309190phi,phi,AvanJa00,pos,WR,,,,,
player,201309190phi,phi,AvanJa00,offense,55,,,,,
player,201309190phi,phi,AvanJa00,off_pct,85%,,,,,
player,201309190phi,phi,AvanJa00,defense,0,,,,,
player,201309190phi,phi,AvanJa00,def_pct,0%,,,,,
player,201309190phi,phi,AvanJa00,special_teams,0,,,,,
player,201309190phi,phi,AvanJa00,st_pct,0%,,,,,
player,201309190phi,phi,McCoLe01,pos,RB,,,,,
player,201309190phi,phi,McCoLe01,offense,52,,,,,
player,201309190phi,phi,McCoLe01,off_pct,80%,,,,,
player,201309190phi,phi,McCoLe01,defense,0,,,,,
player,201309190phi,phi,McCoLe01,def_pct,0%,,,,,
player,201309190phi,phi,McCoLe01,special_teams,0,,,,,
player,201309190phi,phi,McCoLe01,st_pct,0%,,,,,
player,201309190phi,phi,ErtzZa00,pos,TE,,,,,
player,201309190phi,phi,ErtzZa00,offense,14,,,,,
player,201309190phi,phi,ErtzZa00,off_pct,22%,,,,,
player,201309190phi,phi,ErtzZa00,defense,0,,,,,
player,201309190phi,phi,ErtzZa00,def_pct,0%,,,,,
player,201309190phi,phi,ErtzZa00,special_teams,11,,,,,
player,201309190phi,phi,ErtzZa00,st_pct,35%,,,,,
player,201309190phi,phi,BrowBr02,pos,RB,,,,,
player,201309190phi,phi,BrowBr02,offense,14,,,,,
player,201309190phi,phi,BrowBr02,off_pct,22%,,,,,
player,201309190phi,phi,BrowBr02,defense,0,,,,,
player,201309190phi,phi,BrowBr02,def_pct,0%,,,,,
player,201309190phi,phi,BrowBr02,special_teams,0,,,,,
player,201309190phi,phi,BrowBr02,st_pct,0%,,,,,
player,201309190phi,phi,MaehJe00,pos,WR,,,,,
player,201309190phi,phi,MaehJe00,offense,3,,,,,
player,201309190phi,phi,MaehJe00,off_pct,5%,,,,,
player,201309190phi,phi,MaehJe00,defense,0,,,,,
player,201309190phi,phi,MaehJe00,def_pct,0%,,,,,
player,201309190phi,phi,MaehJe00,special_teams,0,,,,,
player,201309190phi,phi,MaehJe00,st_pct,0%,,,,,
player,201309190phi,phi,FletBr99,pos,CB,,,,,
player,201309190phi,phi,FletBr99,offense,0,,,,,
player,201309190phi,phi,FletBr99,off_pct,0%,,,,,
player,201309190phi,phi,FletBr99,defense,83,,,,,
player,201309190phi,phi,FletBr99,def_pct,100%,,,,,
player,201309190phi,phi,FletBr99,special_teams,12,,,,,
player,201309190phi,phi,FletBr99,st_pct,39%,,,,,
player,201309190phi,phi,WillCa99,pos,CB,,,,,
player,201309190phi,phi,WillCa99,offense,0,,,,,
player,201309190phi,phi,WillCa99,off_pct,0%,,,,,
player,201309190phi,phi,WillCa99,defense,83,,,,,
player,201309190phi,phi,WillCa99,def_pct,100%,,,,,
player,201309190phi,phi,WillCa99,special_teams,5,,,,,
player,201309190phi,phi,WillCa99,st_pct,16%,,,,,
player,201309190phi,phi,RyanDe20,pos,LB,,,,,
player,201309190phi,phi,RyanDe20,offense,0,,,,,
player,201309190phi,phi,RyanDe20,off_pct,0%,,,,,
player,201309190phi,phi,RyanDe20,defense,83,,,,,
player,201309190phi,phi,RyanDe20,def_pct,100%,,,,,
player,201309190phi,phi,RyanDe20,special_teams,1,,,,,
player,201309190phi,phi,RyanDe20,st_pct,3%,,,,,
player,201309190phi,phi,KendMy00,pos,LB,,,,,
player,201309190phi,phi,KendMy00,offense,0,,,,,
player,201309190phi,phi,KendMy00,off_pct,0%,,,,,
player,201309190phi,phi,KendMy00,defense,82,,,,,
player,201309190phi,phi,KendMy00,def_pct,99%,,,,,
player,201309190phi,phi,KendMy00,special_teams,1,,,,,
player,201309190phi,phi,KendMy00,st_pct,3%,,,,,
player,201309190phi,phi,BarwCo99,pos,LB,,,,,
player,201309190phi,phi,BarwCo99,offense,0,,,,,
player,201309190phi,phi,BarwCo99,off_pct,0%,,,,,
player,201309190phi,phi,BarwCo99,defense,76,,,,,
player,201309190phi,phi,BarwCo99,def_pct,92%,,,,,
player,201309190phi,phi,BarwCo99,special_teams,8,,,,,
player,201309190phi,phi,BarwCo99,st_pct,26%,,,,,
player,201309190phi,phi,ColeTr20,pos,LB,,,,,
player,201309190phi,phi,ColeTr20,offense,0,,,,,
player,201309190phi,phi,ColeTr20,off_pct,0%,,,,,
player,201309190phi,phi,ColeTr20,defense,66,,,,,
player,201309190phi,phi,ColeTr20,def_pct,80%,,,,,
player,201309190phi,phi,ColeTr20,special_teams,7,,,,,
player,201309190phi,phi,ColeTr20,st_pct,23%,,,,,
player,201309190phi,phi,ChunPa99,pos,FS,,,,,
player,201309190phi,phi,ChunPa99,offense,0,,,,,
player,201309190phi,phi,ChunPa99,off_pct,0%,,,,,
player,201309190phi,phi,ChunPa99,defense,61,,,,,
player,201309190phi,phi,ChunPa99,def_pct,73%,,,,,
player,201309190phi,phi,ChunPa99,special_teams,11,,,,,
player,201309190phi,phi,ChunPa99,st_pct,35%,,,,,
player,201309190phi,phi,AlleNa99,pos,SS,,,,,
player,201309190phi,phi,AlleNa99,offense,0,,,,,
player,201309190phi,phi,AlleNa99,off_pct,0%,,,,,
player,201309190phi,phi,AlleNa99,defense,61,,,,,
player,201309190phi,phi,AlleNa99,def_pct,73%,,,,,
player,201309190phi,phi,AlleNa99,special_teams,9,,,,,
player,201309190phi,phi,AlleNa99,st_pct,29%,,,,,
player,201309190phi,phi,CoxxFl00,pos,DE,,,,,
player,201309190phi,phi,CoxxFl00,offense,0,,,,,
player,201309190phi,phi,CoxxFl00,off_pct,0%,,,,,
player,201309190phi,phi,CoxxFl00,defense,61,,,,,
player,201309190phi,phi,CoxxFl00,def_pct,73%,,,,,
player,201309190phi,phi,CoxxFl00,special_teams,8,,,,,
player,201309190phi,phi,CoxxFl00,st_pct,26%,,,,,
player,201309190phi,phi,ThorCe00,pos,DE,,,,,
player,201309190phi,phi,ThorCe00,offense,0,,,,,
player,201309190phi,phi,ThorCe00,off_pct,0%,,,,,
player,201309190phi,phi,ThorCe00,defense,57,,,,,
player,201309190phi,phi,ThorCe00,def_pct,69%,,,,,
player,201309190phi,phi,ThorCe00,special_teams,8,,,,,
player,201309190phi,phi,ThorCe00,st_pct,26%,,,,,
player,201309190phi,phi,BoykBr00,pos,CB,,,,,
player,201309190phi,phi,BoykBr00,offense,0,,,,,
player,201309190phi,phi,BoykBr00,off_pct,0%,,,,,
player,201309190phi,phi,BoykBr00,defense,45,,,,,
player,201309190phi,phi,BoykBr00,def_pct,54%,,,,,
player,201309190phi,phi,BoykBr00,special_teams,19,,,,,
player,201309190phi,phi,BoykBr00,st_pct,61%,,,,,
player,201309190phi,phi,WolfEa00,pos,SS,,,,,
player,201309190phi,phi,WolfEa00,offense,0,,,,,
player,201309190phi,phi,WolfEa00,off_pct,0%,,,,,
player,201309190phi,phi,WolfEa00,defense,44,,,,,
player,201309190phi,phi,WolfEa00,def_pct,53%,,,,,
player,201309190phi,phi,WolfEa00,special_teams,12,,,,,
player,201309190phi,phi,WolfEa00,st_pct,39%,,,,,
player,201309190phi,phi,SopoIs20,pos,NT,,,,,
player,201309190phi,phi,SopoIs20,offense,0,,,,,
player,201309190phi,phi,SopoIs20,off_pct,0%,,,,,
player,201309190phi,phi,SopoIs20,defense,38,,,,,
player,201309190phi,phi,SopoIs20,def_pct,46%,,,,,
player,201309190phi,phi,SopoIs20,special_teams,0,,,,,
player,201309190phi,phi,SopoIs20,st_pct,0%,,,,,
player,201309190phi,phi,LogaBe00,pos,NT,,,,,
player,201309190phi,phi,LogaBe00,offense,0,,,,,
player,201309190phi,phi,LogaBe00,off_pct,0%,,,,,
player,201309190phi,phi,LogaBe00,defense,27,,,,,
player,201309190phi,phi,LogaBe00,def_pct,33%,,,,,
player,201309190phi,phi,LogaBe00,special_teams,11,,,,,
player,201309190phi,phi,LogaBe00,st_pct,35%,,,,,
player,201309190phi,phi,GrahBr99,pos,LB,,,,,
player,201309190phi,phi,GrahBr99,offense,0,,,,,
player,201309190phi,phi,GrahBr99,off_pct,0%,,,,,
player,201309190phi,phi,GrahBr99,defense,17,,,,,
player,201309190phi,phi,GrahBr99,def_pct,20%,,,,,
player,201309190phi,phi,GrahBr99,special_teams,20,,,,,
player,201309190phi,phi,GrahBr99,st_pct,65%,,,,,
player,201309190phi,phi,CurrVi00,pos,DE,,,,,
player,201309190phi,phi,CurrVi00,offense,0,,,,,
player,201309190phi,phi,CurrVi00,off_pct,0%,,,,,
player,201309190phi,phi,CurrVi00,defense,12,,,,,
player,201309190phi,phi,CurrVi00,def_pct,14%,,,,,
player,201309190phi,phi,CurrVi00,special_teams,0,,,,,
player,201309190phi,phi,CurrVi00,st_pct,0%,,,,,
player,201309190phi,phi,GeatCl99,pos,DE,,,,,
player,201309190phi,phi,GeatCl99,offense,0,,,,,
player,201309190phi,phi,GeatCl99,off_pct,0%,,,,,
player,201309190phi,phi,GeatCl99,defense,9,,,,,
player,201309190phi,phi,GeatCl99,def_pct,11%,,,,,
player,201309190phi,phi,GeatCl99,special_teams,7,,,,,
player,201309190phi,phi,GeatCl99,st_pct,23%,,,,,
player,201309190phi,phi,MattCa00,pos,LB,,,,,
player,201309190phi,phi,MattCa00,offense,0,,,,,
player,201309190phi,phi,MattCa00,off_pct,0%,,,,,
player,201309190phi,phi,MattCa00,defense,7,,,,,
player,201309190phi,phi,MattCa00,def_pct,8%,,,,,
player,201309190phi,phi,MattCa00,special_teams,15,,,,,
player,201309190phi,phi,MattCa00,st_pct,48%,,,,,
player,201309190phi,phi,KnotJa00,pos,LB,,,,,
player,201309190phi,phi,KnotJa00,offense,0,,,,,
player,201309190phi,phi,KnotJa00,off_pct,0%,,,,,
player,201309190phi,phi,KnotJa00,defense,1,,,,,
player,201309190phi,phi,KnotJa00,def_pct,1%,,,,,
player,201309190phi,phi,KnotJa00,special_teams,26,,,,,
player,201309190phi,phi,KnotJa00,st_pct,84%,,,,,
player,201309190phi,phi,AndeCo01,pos,FS,,,,,
player,201309190phi,phi,AndeCo01,offense,0,,,,,
player,201309190phi,phi,AndeCo01,off_pct,0%,,,,,
player,201309190phi,phi,AndeCo01,defense,0,,,,,
player,201309190phi,phi,AndeCo01,def_pct,0%,,,,,
player,201309190phi,phi,AndeCo01,special_teams,26,,,,,
player,201309190phi,phi,AndeCo01,st_pct,84%,,,,,
player,201309190phi,phi,ColeKu99,pos,FS,,,,,
player,201309190phi,phi,ColeKu99,offense,0,,,,,
player,201309190phi,phi,ColeKu99,off_pct,0%,,,,,
player,201309190phi,phi,ColeKu99,defense,0,,,,,
player,201309190phi,phi,ColeKu99,def_pct,0%,,,,,
player,201309190phi,phi,ColeKu99,special_teams,19,,,,,
player,201309190phi,phi,ColeKu99,st_pct,61%,,,,,
player,201309190phi,phi,GoodNa00,pos,LB,,,,,
player,201309190phi,phi,GoodNa00,offense,0,,,,,
player,201309190phi,phi,GoodNa00,off_pct,0%,,,,,
player,201309190phi,phi,GoodNa00,defense,0,,,,,
player,201309190phi,phi,GoodNa00,def_pct,0%,,,,,
player,201309190phi,phi,GoodNa00,special_teams,15,,,,,
player,201309190phi,phi,GoodNa00,st_pct,48%,,,,,
player,201309190phi,phi,CaseJa00,pos,TE,,,,,
player,201309190phi,phi,CaseJa00,offense,0,,,,,
player,201309190phi,phi,CaseJa00,off_pct,0%,,,,,
player,201309190phi,phi,CaseJa00,defense,0,,,,,
player,201309190phi,phi,CaseJa00,def_pct,0%,,,,,
player,201309190phi,phi,CaseJa00,special_teams,15,,,,,
player,201309190phi,phi,CaseJa00,st_pct,48%,,,,,
player,201309190phi,phi,PolkCh00,pos,RB,,,,,
player,201309190phi,phi,PolkCh00,offense,0,,,,,
player,201309190phi,phi,PolkCh00,off_pct,0%,,,,,
player,201309190phi,phi,PolkCh00,defense,0,,,,,
player,201309190phi,phi,PolkCh00,def_pct,0%,,,,,
player,201309190phi,phi,PolkCh00,special_teams,15,,,,,
player,201309190phi,phi,PolkCh00,st_pct,48%,,,,,
player,201309190phi,phi,JohnDa04,pos,WR,,,,,
player,201309190phi,phi,JohnDa04,offense,0,,,,,
player,201309190phi,phi,JohnDa04,off_pct,0%,,,,,
player,201309190phi,phi,JohnDa04,defense,0,,,,,
player,201309190phi,phi,JohnDa04,def_pct,0%,,,,,
player,201309190phi,phi,JohnDa04,special_teams,12,,,,,
player,201309190phi,phi,JohnDa04,st_pct,39%,,,,,
player,201309190phi,phi,HeneAl00,pos,K,,,,,
player,201309190phi,phi,HeneAl00,offense,0,,,,,
player,201309190phi,phi,HeneAl00,off_pct,0%,,,,,
player,201309190phi,phi,HeneAl00,defense,0,,,,,
player,201309190phi,phi,HeneAl00,def_pct,0%,,,,,
player,201309190phi,phi,HeneAl00,special_teams,8,,,,,
player,201309190phi,phi,HeneAl00,st_pct,26%,,,,,
player,201309190phi,phi,DoreJo20,pos,LS,,,,,
player,201309190phi,phi,DoreJo20,offense,0,,,,,
player,201309190phi,phi,DoreJo20,off_pct,0%,,,,,
player,201309190phi,phi,DoreJo20,defense,0,,,,,
player,201309190phi,phi,DoreJo20,def_pct,0%,,,,,
player,201309190phi,phi,DoreJo20,special_teams,8,,,,,
player,201309190phi,phi,DoreJo20,st_pct,26%,,,,,
player,201309190phi,phi,JoneDo21,pos,P,,,,,
player,201309190phi,phi,JoneDo21,offense,0,,,,,
player,201309190phi,phi,JoneDo21,off_pct,0%,,,,,
player,201309190phi,phi,JoneDo21,defense,0,,,,,
player,201309190phi,phi,JoneDo21,def_pct,0%,,,,,
player,201309190phi,phi,JoneDo21,special_teams,8,,,,,
player,201309190phi,phi,JoneDo21,st_pct,26%,,,,,
player,201309190phi,phi,PratSh00,pos,CB,,,,,
player,201309190phi,phi,PratSh00,offense,0,,,,,
player,201309190phi,phi,PratSh00,off_pct,0%,,,,,
player,201309190phi,phi,PratSh00,defense,0,,,,,
player,201309190phi,phi,PratSh00,def_pct,0%,,,,,
player,201309190phi,phi,PratSh00,special_teams,4,,,,,
player,201309190phi,phi,PratSh00,st_pct,13%,,,,,
player,201309190phi,phi,BarbAl20,pos,G,,,,,
player,201309190phi,phi,BarbAl20,offense,0,,,,,
player,201309190phi,phi,BarbAl20,off_pct,0%,,,,,
player,201309190phi,phi,BarbAl20,defense,0,,,,,
player,201309190phi,phi,BarbAl20,def_pct,0%,,,,,
player,201309190phi,phi,BarbAl20,special_teams,4,,,,,
player,201309190phi,phi,BarbAl20,st_pct,13%,,,,,
player,201309190phi,phi,VandJu00,pos,G,,,,,
player,201309190phi,phi,VandJu00,offense,0,,,,,
player,201309190phi,phi,VandJu00,off_pct,0%,,,,,
player,201309190phi,phi,VandJu00,defense,0,,,,,
player,201309190phi,phi,VandJu00,def_pct,0%,,,,,
player,201309190phi,phi,VandJu00,special_teams,4,,,,,
