game,2013,2,20130915,201309150nyg,den,"Denver Broncos",41,nyg,"New York Giants",23
player,201309150nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201309150nyg,nyg,ThomTe99,def_int,0,,,,,
player,201309150nyg,nyg,ThomTe99,def_int_yds,0,,,,,
player,201309150nyg,nyg,ThomTe99,def_int_td,0,,,,,
player,201309150nyg,nyg,ThomTe99,def_int_long,0,,,,,
player,201309150nyg,nyg,ThomTe99,pass_defended,0,,,,,
player,201309150nyg,nyg,ThomTe99,sacks,0.0,,,,,
player,201309150nyg,nyg,ThomTe99,tackles_combined,5,,,,,
player,201309150nyg,nyg,ThomTe99,tackles_solo,4,,,,,
player,201309150nyg,nyg,ThomTe99,tackles_assists,1,,,,,
player,201309150nyg,nyg,ThomTe99,tackles_loss,0,,,,,
player,201309150nyg,nyg,ThomTe99,qb_hits,0,,,,,
player,201309150nyg,nyg,ThomTe99,fumbles_rec,0,,,,,
player,201309150nyg,nyg,ThomTe99,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,ThomTe99,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,ThomTe99,fumbles_forced,0,,,,,
player,201309150nyg,nyg,WebsCo20,def_int,0,,,,,
player,201309150nyg,nyg,WebsCo20,def_int_yds,0,,,,,
player,201309150nyg,nyg,WebsCo20,def_int_td,0,,,,,
player,201309150nyg,nyg,WebsCo20,def_int_long,0,,,,,
player,201309150nyg,nyg,WebsCo20,pass_defended,0,,,,,
player,201309150nyg,nyg,WebsCo20,sacks,0.0,,,,,
player,201309150nyg,nyg,WebsCo20,tackles_combined,5,,,,,
player,201309150nyg,nyg,WebsCo20,tackles_solo,2,,,,,
player,201309150nyg,nyg,WebsCo20,tackles_assists,3,,,,,
player,201309150nyg,nyg,WebsCo20,tackles_loss,0,,,,,
player,201309150nyg,nyg,WebsCo20,qb_hits,0,,,,,
player,201309150nyg,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201309150nyg,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201309150nyg,nyg,HerzMa00,def_int,0,,,,,
player,201309150nyg,nyg,HerzMa00,def_int_yds,0,,,,,
player,201309150nyg,nyg,HerzMa00,def_int_td,0,,,,,
player,201309150nyg,nyg,HerzMa00,def_int_long,0,,,,,
player,201309150nyg,nyg,HerzMa00,pass_defended,0,,,,,
player,201309150nyg,nyg,HerzMa00,sacks,0.0,,,,,
player,201309150nyg,nyg,HerzMa00,tackles_combined,4,,,,,
player,201309150nyg,nyg,HerzMa00,tackles_solo,3,,,,,
player,201309150nyg,nyg,HerzMa00,tackles_assists,1,,,,,
player,201309150nyg,nyg,HerzMa00,tackles_loss,0,,,,,
player,201309150nyg,nyg,HerzMa00,qb_hits,0,,,,,
player,201309150nyg,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201309150nyg,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201309150nyg,nyg,JoseLi99,def_int,0,,,,,
player,201309150nyg,nyg,JoseLi99,def_int_yds,0,,,,,
player,201309150nyg,nyg,JoseLi99,def_int_td,0,,,,,
player,201309150nyg,nyg,JoseLi99,def_int_long,0,,,,,
player,201309150nyg,nyg,JoseLi99,pass_defended,0,,,,,
player,201309150nyg,nyg,JoseLi99,sacks,0.0,,,,,
player,201309150nyg,nyg,JoseLi99,tackles_combined,4,,,,,
player,201309150nyg,nyg,JoseLi99,tackles_solo,1,,,,,
player,201309150nyg,nyg,JoseLi99,tackles_assists,3,,,,,
player,201309150nyg,nyg,JoseLi99,tackles_loss,1,,,,,
player,201309150nyg,nyg,JoseLi99,qb_hits,0,,,,,
player,201309150nyg,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201309150nyg,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201309150nyg,nyg,TratJu00,def_int,0,,,,,
player,201309150nyg,nyg,TratJu00,def_int_yds,0,,,,,
player,201309150nyg,nyg,TratJu00,def_int_td,0,,,,,
player,201309150nyg,nyg,TratJu00,def_int_long,0,,,,,
player,201309150nyg,nyg,TratJu00,pass_defended,0,,,,,
player,201309150nyg,nyg,TratJu00,sacks,0.0,,,,,
player,201309150nyg,nyg,TratJu00,tackles_combined,3,,,,,
player,201309150nyg,nyg,TratJu00,tackles_solo,3,,,,,
player,201309150nyg,nyg,TratJu00,tackles_assists,0,,,,,
player,201309150nyg,nyg,TratJu00,tackles_loss,0,,,,,
player,201309150nyg,nyg,TratJu00,qb_hits,0,,,,,
player,201309150nyg,nyg,TratJu00,fumbles_rec,0,,,,,
player,201309150nyg,nyg,TratJu00,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,TratJu00,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,TratJu00,fumbles_forced,0,,,,,
player,201309150nyg,nyg,DeOsZa99,def_int,0,,,,,
player,201309150nyg,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201309150nyg,nyg,DeOsZa99,def_int_td,0,,,,,
player,201309150nyg,nyg,DeOsZa99,def_int_long,0,,,,,
player,201309150nyg,nyg,DeOsZa99,pass_defended,0,,,,,
player,201309150nyg,nyg,DeOsZa99,sacks,0.0,,,,,
player,201309150nyg,nyg,DeOsZa99,tackles_combined,2,,,,,
player,201309150nyg,nyg,DeOsZa99,tackles_solo,1,,,,,
player,201309150nyg,nyg,DeOsZa99,tackles_assists,1,,,,,
player,201309150nyg,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201309150nyg,nyg,DeOsZa99,qb_hits,0,,,,,
player,201309150nyg,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201309150nyg,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201309150nyg,nyg,JenkCu20,def_int,0,,,,,
player,201309150nyg,nyg,JenkCu20,def_int_yds,0,,,,,
player,201309150nyg,nyg,JenkCu20,def_int_td,0,,,,,
player,201309150nyg,nyg,JenkCu20,def_int_long,0,,,,,
player,201309150nyg,nyg,JenkCu20,pass_defended,0,,,,,
player,201309150nyg,nyg,JenkCu20,sacks,0.0,,,,,
player,201309150nyg,nyg,JenkCu20,tackles_combined,2,,,,,
player,201309150nyg,nyg,JenkCu20,tackles_solo,1,,,,,
player,201309150nyg,nyg,JenkCu20,tackles_assists,1,,,,,
player,201309150nyg,nyg,JenkCu20,tackles_loss,0,,,,,
player,201309150nyg,nyg,JenkCu20,qb_hits,1,,,,,
player,201309150nyg,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201309150nyg,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,JenkCu20,fumbles_forced,1,,,,,
player,201309150nyg,nyg,PattMi20,def_int,0,,,,,
player,201309150nyg,nyg,PattMi20,def_int_yds,0,,,,,
player,201309150nyg,nyg,PattMi20,def_int_td,0,,,,,
player,201309150nyg,nyg,PattMi20,def_int_long,0,,,,,
player,201309150nyg,nyg,PattMi20,pass_defended,0,,,,,
player,201309150nyg,nyg,PattMi20,sacks,0.0,,,,,
player,201309150nyg,nyg,PattMi20,tackles_combined,2,,,,,
player,201309150nyg,nyg,PattMi20,tackles_solo,2,,,,,
player,201309150nyg,nyg,PattMi20,tackles_assists,0,,,,,
player,201309150nyg,nyg,PattMi20,tackles_loss,0,,,,,
player,201309150nyg,nyg,PattMi20,qb_hits,0,,,,,
player,201309150nyg,nyg,PattMi20,fumbles_rec,0,,,,,
player,201309150nyg,nyg,PattMi20,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,PattMi20,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,PattMi20,fumbles_forced,0,,,,,
player,201309150nyg,nyg,DonnLa00,def_int,0,,,,,
player,201309150nyg,nyg,DonnLa00,def_int_yds,0,,,,,
player,201309150nyg,nyg,DonnLa00,def_int_td,0,,,,,
player,201309150nyg,nyg,DonnLa00,def_int_long,0,,,,,
player,201309150nyg,nyg,DonnLa00,pass_defended,0,,,,,
player,201309150nyg,nyg,DonnLa00,sacks,0.0,,,,,
player,201309150nyg,nyg,DonnLa00,tackles_combined,1,,,,,
player,201309150nyg,nyg,DonnLa00,tackles_solo,0,,,,,
player,201309150nyg,nyg,DonnLa00,tackles_assists,1,,,,,
player,201309150nyg,nyg,DonnLa00,tackles_loss,0,,,,,
player,201309150nyg,nyg,DonnLa00,qb_hits,0,,,,,
player,201309150nyg,nyg,DonnLa00,fumbles_rec,0,,,,,
player,201309150nyg,nyg,DonnLa00,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,DonnLa00,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,DonnLa00,fumbles_forced,0,,,,,
player,201309150nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201309150nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201309150nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201309150nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201309150nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201309150nyg,nyg,KiwaMa20,sacks,0.0,,,,,
player,201309150nyg,nyg,KiwaMa20,tackles_combined,1,,,,,
player,201309150nyg,nyg,KiwaMa20,tackles_solo,0,,,,,
player,201309150nyg,nyg,KiwaMa20,tackles_assists,1,,,,,
player,201309150nyg,nyg,KiwaMa20,tackles_loss,0,,,,,
player,201309150nyg,nyg,KiwaMa20,qb_hits,0,,,,,
player,201309150nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201309150nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201309150nyg,nyg,RogeSh99,def_int,0,,,,,
player,201309150nyg,nyg,RogeSh99,def_int_yds,0,,,,,
player,201309150nyg,nyg,RogeSh99,def_int_td,0,,,,,
player,201309150nyg,nyg,RogeSh99,def_int_long,0,,,,,
player,201309150nyg,nyg,RogeSh99,pass_defended,0,,,,,
player,201309150nyg,nyg,RogeSh99,sacks,0.0,,,,,
player,201309150nyg,nyg,RogeSh99,tackles_combined,1,,,,,
player,201309150nyg,nyg,RogeSh99,tackles_solo,1,,,,,
player,201309150nyg,nyg,RogeSh99,tackles_assists,0,,,,,
player,201309150nyg,nyg,RogeSh99,tackles_loss,0,,,,,
player,201309150nyg,nyg,RogeSh99,qb_hits,1,,,,,
player,201309150nyg,nyg,RogeSh99,fumbles_rec,0,,,,,
player,201309150nyg,nyg,RogeSh99,fumbles_rec_yds,0,,,,,
player,201309150nyg,nyg,RogeSh99,fumbles_rec_td,0,,,,,
player,201309150nyg,nyg,RogeSh99,fumbles_forced,0,,,,,
player,201309150nyg,den,HollTr00,kick_ret,2,,,,,
player,201309150nyg,den,HollTr00,kick_ret_yds,34,,,,,
player,201309150nyg,den,HollTr00,kick_ret_yds_per_ret,17.0,,,,,
player,201309150nyg,den,HollTr00,kick_ret_td,0,,,,,
player,201309150nyg,den,HollTr00,kick_ret_long,22,,,,,
player,201309150nyg,den,HollTr00,punt_ret,4,,,,,
player,201309150nyg,den,HollTr00,punt_ret_yds,121,,,,,
player,201309150nyg,den,HollTr00,punt_ret_yds_per_ret,30.3,,,,,
player,201309150nyg,den,HollTr00,punt_ret_td,1,,,,,
player,201309150nyg,den,HollTr00,punt_ret_long,81,,,,,
player,201309150nyg,nyg,RandRu00,kick_ret,0,,,,,
player,201309150nyg,nyg,RandRu00,kick_ret_yds,0,,,,,
player,201309150nyg,nyg,RandRu00,kick_ret_yds_per_ret,,,,,,
player,201309150nyg,nyg,RandRu00,kick_ret_td,0,,,,,
player,201309150nyg,nyg,RandRu00,kick_ret_long,0,,,,,
player,201309150nyg,nyg,RandRu00,punt_ret,2,,,,,
player,201309150nyg,nyg,RandRu00,punt_ret_yds,13,,,,,
player,201309150nyg,nyg,RandRu00,punt_ret_yds_per_ret,6.5,,,,,
player,201309150nyg,nyg,RandRu00,punt_ret_td,0,,,,,
player,201309150nyg,nyg,RandRu00,punt_ret_long,7,,,,,
player,201309150nyg,nyg,WilsDa01,kick_ret,5,,,,,
player,201309150nyg,nyg,WilsDa01,kick_ret_yds,121,,,,,
player,201309150nyg,nyg,WilsDa01,kick_ret_yds_per_ret,24.2,,,,,
player,201309150nyg,nyg,WilsDa01,kick_ret_td,0,,,,,
player,201309150nyg,nyg,WilsDa01,kick_ret_long,30,,,,,
player,201309150nyg,nyg,WilsDa01,punt_ret,0,,,,,
player,201309150nyg,nyg,WilsDa01,punt_ret_yds,0,,,,,
player,201309150nyg,nyg,WilsDa01,punt_ret_yds_per_ret,,,,,,
player,201309150nyg,nyg,WilsDa01,punt_ret_td,0,,,,,
player,201309150nyg,nyg,WilsDa01,punt_ret_long,0,,,,,
player,201309150nyg,den,PratMa20,xpm,5,,,,,
player,201309150nyg,den,PratMa20,xpa,5,,,,,
player,201309150nyg,den,PratMa20,fgm,2,,,,,
player,201309150nyg,den,PratMa20,fga,2,,,,,
player,201309150nyg,den,PratMa20,punt,0,,,,,
player,201309150nyg,den,PratMa20,punt_yds,0,,,,,
player,201309150nyg,den,PratMa20,punt_yds_per_punt,,,,,,
player,201309150nyg,den,PratMa20,punt_long,0,,,,,
player,201309150nyg,den,ColqBr00,xpm,,,,,,
player,201309150nyg,den,ColqBr00,xpa,,,,,,
player,201309150nyg,den,ColqBr00,fgm,,,,,,
player,201309150nyg,den,ColqBr00,fga,,,,,,
player,201309150nyg,den,ColqBr00,punt,5,,,,,
player,201309150nyg,den,ColqBr00,punt_yds,210,,,,,
player,201309150nyg,den,ColqBr00,punt_yds_per_punt,42.0,,,,,
player,201309150nyg,den,ColqBr00,punt_long,53,,,,,
player,201309150nyg,nyg,brownjos01,xpm,2,,,,,
player,201309150nyg,nyg,brownjos01,xpa,2,,,,,
player,201309150nyg,nyg,brownjos01,fgm,3,,,,,
player,201309150nyg,nyg,brownjos01,fga,3,,,,,
player,201309150nyg,nyg,brownjos01,punt,0,,,,,
player,201309150nyg,nyg,brownjos01,punt_yds,0,,,,,
player,201309150nyg,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201309150nyg,nyg,brownjos01,punt_long,0,,,,,
player,201309150nyg,nyg,WeatSt20,xpm,,,,,,
player,201309150nyg,nyg,WeatSt20,xpa,,,,,,
player,201309150nyg,nyg,WeatSt20,fgm,,,,,,
player,201309150nyg,nyg,WeatSt20,fga,,,,,,
player,201309150nyg,nyg,WeatSt20,punt,5,,,,,
player,201309150nyg,nyg,WeatSt20,punt_yds,231,,,,,
player,201309150nyg,nyg,WeatSt20,punt_yds_per_punt,46.2,,,,,
player,201309150nyg,nyg,WeatSt20,punt_long,50,,,,,
player,201309150nyg,nyg,BootKe20,pos,G,,,,,
player,201309150nyg,nyg,BootKe20,offense,79,,,,,
player,201309150nyg,nyg,BootKe20,off_pct,100%,,,,,
player,201309150nyg,nyg,BootKe20,defense,0,,,,,
player,201309150nyg,nyg,BootKe20,def_pct,0%,,,,,
player,201309150nyg,nyg,BootKe20,special_teams,5,,,,,
player,201309150nyg,nyg,BootKe20,st_pct,14%,,,,,
player,201309150nyg,nyg,BeatWi20,pos,T,,,,,
player,201309150nyg,nyg,BeatWi20,offense,79,,,,,
player,201309150nyg,nyg,BeatWi20,off_pct,100%,,,,,
player,201309150nyg,nyg,BeatWi20,defense,0,,,,,
player,201309150nyg,nyg,BeatWi20,def_pct,0%,,,,,
player,201309150nyg,nyg,BeatWi20,special_teams,5,,,,,
player,201309150nyg,nyg,BeatWi20,st_pct,14%,,,,,
player,201309150nyg,nyg,PughJu00,pos,T,,,,,
player,201309150nyg,nyg,PughJu00,offense,79,,,,,
player,201309150nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201309150nyg,nyg,PughJu00,defense,0,,,,,
player,201309150nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201309150nyg,nyg,PughJu00,special_teams,5,,,,,
player,201309150nyg,nyg,PughJu00,st_pct,14%,,,,,
player,201309150nyg,nyg,SneeCh20,pos,G,,,,,
player,201309150nyg,nyg,SneeCh20,offense,79,,,,,
player,201309150nyg,nyg,SneeCh20,off_pct,100%,,,,,
player,201309150nyg,nyg,SneeCh20,defense,0,,,,,
player,201309150nyg,nyg,SneeCh20,def_pct,0%,,,,,
player,201309150nyg,nyg,SneeCh20,special_teams,5,,,,,
player,201309150nyg,nyg,SneeCh20,st_pct,14%,,,,,
player,201309150nyg,nyg,BaasDa20,pos,C,,,,,
player,201309150nyg,nyg,BaasDa20,offense,79,,,,,
player,201309150nyg,nyg,BaasDa20,off_pct,100%,,,,,
player,201309150nyg,nyg,BaasDa20,defense,0,,,,,
player,201309150nyg,nyg,BaasDa20,def_pct,0%,,,,,
player,201309150nyg,nyg,BaasDa20,special_teams,0,,,,,
player,201309150nyg,nyg,BaasDa20,st_pct,0%,,,,,
player,201309150nyg,nyg,MannEl00,pos,QB,,,,,
player,201309150nyg,nyg,MannEl00,offense,79,,,,,
player,201309150nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201309150nyg,nyg,MannEl00,defense,0,,,,,
player,201309150nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201309150nyg,nyg,MannEl00,special_teams,0,,,,,
player,201309150nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201309150nyg,nyg,CruzVi00,pos,WR,,,,,
player,201309150nyg,nyg,CruzVi00,offense,76,,,,,
player,201309150nyg,nyg,CruzVi00,off_pct,96%,,,,,
player,201309150nyg,nyg,CruzVi00,defense,0,,,,,
player,201309150nyg,nyg,CruzVi00,def_pct,0%,,,,,
player,201309150nyg,nyg,CruzVi00,special_teams,0,,,,,
player,201309150nyg,nyg,CruzVi00,st_pct,0%,,,,,
player,201309150nyg,nyg,NickHa01,pos,WR,,,,,
player,201309150nyg,nyg,NickHa01,offense,72,,,,,
player,201309150nyg,nyg,NickHa01,off_pct,91%,,,,,
player,201309150nyg,nyg,NickHa01,defense,0,,,,,
player,201309150nyg,nyg,NickHa01,def_pct,0%,,,,,
player,201309150nyg,nyg,NickHa01,special_teams,0,,,,,
player,201309150nyg,nyg,NickHa01,st_pct,0%,,,,,
player,201309150nyg,nyg,RandRu00,pos,WR,,,,,
player,201309150nyg,nyg,RandRu00,offense,62,,,,,
player,201309150nyg,nyg,RandRu00,off_pct,78%,,,,,
player,201309150nyg,nyg,RandRu00,defense,0,,,,,
player,201309150nyg,nyg,RandRu00,def_pct,0%,,,,,
player,201309150nyg,nyg,RandRu00,special_teams,4,,,,,
player,201309150nyg,nyg,RandRu00,st_pct,11%,,,,,
player,201309150nyg,nyg,MyerBr00,pos,TE,,,,,
player,201309150nyg,nyg,MyerBr00,offense,57,,,,,
player,201309150nyg,nyg,MyerBr00,off_pct,72%,,,,,
player,201309150nyg,nyg,MyerBr00,defense,0,,,,,
player,201309150nyg,nyg,MyerBr00,def_pct,0%,,,,,
player,201309150nyg,nyg,MyerBr00,special_teams,5,,,,,
player,201309150nyg,nyg,MyerBr00,st_pct,14%,,,,,
player,201309150nyg,nyg,ScotDa01,pos,RB,,,,,
player,201309150nyg,nyg,ScotDa01,offense,39,,,,,
player,201309150nyg,nyg,ScotDa01,off_pct,49%,,,,,
player,201309150nyg,nyg,ScotDa01,defense,0,,,,,
player,201309150nyg,nyg,ScotDa01,def_pct,0%,,,,,
player,201309150nyg,nyg,ScotDa01,special_teams,0,,,,,
player,201309150nyg,nyg,ScotDa01,st_pct,0%,,,,,
player,201309150nyg,nyg,WilsDa01,pos,RB,,,,,
player,201309150nyg,nyg,WilsDa01,offense,24,,,,,
player,201309150nyg,nyg,WilsDa01,off_pct,30%,,,,,
player,201309150nyg,nyg,WilsDa01,defense,0,,,,,
player,201309150nyg,nyg,WilsDa01,def_pct,0%,,,,,
player,201309150nyg,nyg,WilsDa01,special_teams,8,,,,,
player,201309150nyg,nyg,WilsDa01,st_pct,22%,,,,,
player,201309150nyg,nyg,DonnLa00,pos,TE,,,,,
player,201309150nyg,nyg,DonnLa00,offense,20,,,,,
player,201309150nyg,nyg,DonnLa00,off_pct,25%,,,,,
player,201309150nyg,nyg,DonnLa00,defense,0,,,,,
player,201309150nyg,nyg,DonnLa00,def_pct,0%,,,,,
player,201309150nyg,nyg,DonnLa00,special_teams,19,,,,,
player,201309150nyg,nyg,DonnLa00,st_pct,53%,,,,,
player,201309150nyg,nyg,JacoBr00,pos,RB,,,,,
player,201309150nyg,nyg,JacoBr00,offense,14,,,,,
player,201309150nyg,nyg,JacoBr00,off_pct,18%,,,,,
player,201309150nyg,nyg,JacoBr00,defense,0,,,,,
player,201309150nyg,nyg,JacoBr00,def_pct,0%,,,,,
player,201309150nyg,nyg,JacoBr00,special_teams,17,,,,,
player,201309150nyg,nyg,JacoBr00,st_pct,47%,,,,,
player,201309150nyg,nyg,HynoHe01,pos,FB,,,,,
player,201309150nyg,nyg,HynoHe01,offense,13,,,,,
player,201309150nyg,nyg,HynoHe01,off_pct,16%,,,,,
player,201309150nyg,nyg,HynoHe01,defense,0,,,,,
player,201309150nyg,nyg,HynoHe01,def_pct,0%,,,,,
player,201309150nyg,nyg,HynoHe01,special_teams,0,,,,,
player,201309150nyg,nyg,HynoHe01,st_pct,0%,,,,,
player,201309150nyg,nyg,PascBe00,pos,TE,,,,,
player,201309150nyg,nyg,PascBe00,offense,11,,,,,
player,201309150nyg,nyg,PascBe00,off_pct,14%,,,,,
player,201309150nyg,nyg,PascBe00,defense,0,,,,,
player,201309150nyg,nyg,PascBe00,def_pct,0%,,,,,
player,201309150nyg,nyg,PascBe00,special_teams,5,,,,,
player,201309150nyg,nyg,PascBe00,st_pct,14%,,,,,
player,201309150nyg,nyg,MurpLo00,pos,WR,,,,,
player,201309150nyg,nyg,MurpLo00,offense,6,,,,,
player,201309150nyg,nyg,MurpLo00,off_pct,8%,,,,,
player,201309150nyg,nyg,MurpLo00,defense,0,,,,,
player,201309150nyg,nyg,MurpLo00,def_pct,0%,,,,,
player,201309150nyg,nyg,MurpLo00,special_teams,15,,,,,
player,201309150nyg,nyg,MurpLo00,st_pct,42%,,,,,
player,201309150nyg,nyg,JernJe00,pos,WR,,,,,
player,201309150nyg,nyg,JernJe00,offense,1,,,,,
player,201309150nyg,nyg,JernJe00,off_pct,1%,,,,,
player,201309150nyg,nyg,JernJe00,defense,0,,,,,
player,201309150nyg,nyg,JernJe00,def_pct,0%,,,,,
player,201309150nyg,nyg,JernJe00,special_teams,1,,,,,
player,201309150nyg,nyg,JernJe00,st_pct,3%,,,,,
player,201309150nyg,nyg,AmukPr00,pos,CB,,,,,
player,201309150nyg,nyg,AmukPr00,offense,0,,,,,
player,201309150nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201309150nyg,nyg,AmukPr00,defense,74,,,,,
player,201309150nyg,nyg,AmukPr00,def_pct,100%,,,,,
player,201309150nyg,nyg,AmukPr00,special_teams,12,,,,,
player,201309150nyg,nyg,AmukPr00,st_pct,33%,,,,,
player,201309150nyg,nyg,MundRy00,pos,FS,,,,,
player,201309150nyg,nyg,MundRy00,offense,0,,,,,
player,201309150nyg,nyg,MundRy00,off_pct,0%,,,,,
player,201309150nyg,nyg,MundRy00,defense,74,,,,,
player,201309150nyg,nyg,MundRy00,def_pct,100%,,,,,
player,201309150nyg,nyg,MundRy00,special_teams,5,,,,,
player,201309150nyg,nyg,MundRy00,st_pct,14%,,,,,
player,201309150nyg,nyg,WebsCo20,pos,CB,,,,,
player,201309150nyg,nyg,WebsCo20,offense,0,,,,,
player,201309150nyg,nyg,WebsCo20,off_pct,0%,,,,,
player,201309150nyg,nyg,WebsCo20,defense,74,,,,,
player,201309150nyg,nyg,WebsCo20,def_pct,100%,,,,,
player,201309150nyg,nyg,WebsCo20,special_teams,0,,,,,
player,201309150nyg,nyg,WebsCo20,st_pct,0%,,,,,
player,201309150nyg,nyg,RollAn20,pos,SS,,,,,
player,201309150nyg,nyg,RollAn20,offense,0,,,,,
player,201309150nyg,nyg,RollAn20,off_pct,0%,,,,,
player,201309150nyg,nyg,RollAn20,defense,74,,,,,
player,201309150nyg,nyg,RollAn20,def_pct,100%,,,,,
player,201309150nyg,nyg,RollAn20,special_teams,0,,,,,
player,201309150nyg,nyg,RollAn20,st_pct,0%,,,,,
player,201309150nyg,nyg,PaysSp00,pos,LB,,,,,
player,201309150nyg,nyg,PaysSp00,offense,0,,,,,
player,201309150nyg,nyg,PaysSp00,off_pct,0%,,,,,
player,201309150nyg,nyg,PaysSp00,defense,71,,,,,
player,201309150nyg,nyg,PaysSp00,def_pct,96%,,,,,
player,201309150nyg,nyg,PaysSp00,special_teams,13,,,,,
player,201309150nyg,nyg,PaysSp00,st_pct,36%,,,,,
player,201309150nyg,nyg,WillJa02,pos,LB,,,,,
player,201309150nyg,nyg,WillJa02,offense,0,,,,,
player,201309150nyg,nyg,WillJa02,off_pct,0%,,,,,
player,201309150nyg,nyg,WillJa02,defense,52,,,,,
player,201309150nyg,nyg,WillJa02,def_pct,70%,,,,,
player,201309150nyg,nyg,WillJa02,special_teams,13,,,,,
player,201309150nyg,nyg,WillJa02,st_pct,36%,,,,,
player,201309150nyg,nyg,KiwaMa20,pos,DE,,,,,
player,201309150nyg,nyg,KiwaMa20,offense,0,,,,,
player,201309150nyg,nyg,KiwaMa20,off_pct,0%,,,,,
player,201309150nyg,nyg,KiwaMa20,defense,52,,,,,
player,201309150nyg,nyg,KiwaMa20,def_pct,70%,,,,,
player,201309150nyg,nyg,KiwaMa20,special_teams,5,,,,,
player,201309150nyg,nyg,KiwaMa20,st_pct,14%,,,,,
player,201309150nyg,nyg,TuckJu20,pos,DE,,,,,
player,201309150nyg,nyg,TuckJu20,offense,0,,,,,
player,201309150nyg,nyg,TuckJu20,off_pct,0%,,,,,
player,201309150nyg,nyg,TuckJu20,defense,49,,,,,
player,201309150nyg,nyg,TuckJu20,def_pct,66%,,,,,
player,201309150nyg,nyg,TuckJu20,special_teams,8,,,,,
player,201309150nyg,nyg,TuckJu20,st_pct,22%,,,,,
player,201309150nyg,nyg,PierJa99,pos,DE,,,,,
player,201309150nyg,nyg,PierJa99,offense,0,,,,,
player,201309150nyg,nyg,PierJa99,off_pct,0%,,,,,
player,201309150nyg,nyg,PierJa99,defense,48,,,,,
player,201309150nyg,nyg,PierJa99,def_pct,65%,,,,,
player,201309150nyg,nyg,PierJa99,special_teams,0,,,,,
player,201309150nyg,nyg,PierJa99,st_pct,0%,,,,,
player,201309150nyg,nyg,ThomTe99,pos,CB,,,,,
player,201309150nyg,nyg,ThomTe99,offense,0,,,,,
player,201309150nyg,nyg,ThomTe99,off_pct,0%,,,,,
player,201309150nyg,nyg,ThomTe99,defense,46,,,,,
player,201309150nyg,nyg,ThomTe99,def_pct,62%,,,,,
player,201309150nyg,nyg,ThomTe99,special_teams,0,,,,,
player,201309150nyg,nyg,ThomTe99,st_pct,0%,,,,,
player,201309150nyg,nyg,JenkCu20,pos,DT,,,,,
player,201309150nyg,nyg,JenkCu20,offense,0,,,,,
