game,2013,2,20130915,201309150phi,sdg,"San Diego Chargers",33,phi,"Philadelphia Eagles",30
player,201309150phi,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201309150phi,sdg,PatrJo00,def_int,0,,,,,
player,201309150phi,sdg,PatrJo00,def_int_yds,0,,,,,
player,201309150phi,sdg,PatrJo00,def_int_td,0,,,,,
player,201309150phi,sdg,PatrJo00,def_int_long,0,,,,,
player,201309150phi,sdg,PatrJo00,pass_defended,0,,,,,
player,201309150phi,sdg,PatrJo00,sacks,0.0,,,,,
player,201309150phi,sdg,PatrJo00,tackles_combined,4,,,,,
player,201309150phi,sdg,PatrJo00,tackles_solo,4,,,,,
player,201309150phi,sdg,PatrJo00,tackles_assists,0,,,,,
player,201309150phi,sdg,PatrJo00,tackles_loss,0,,,,,
player,201309150phi,sdg,PatrJo00,qb_hits,0,,,,,
player,201309150phi,sdg,PatrJo00,fumbles_rec,0,,,,,
player,201309150phi,sdg,PatrJo00,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,PatrJo00,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,PatrJo00,fumbles_forced,0,,,,,
player,201309150phi,sdg,ReyeKe00,def_int,0,,,,,
player,201309150phi,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201309150phi,sdg,ReyeKe00,def_int_td,0,,,,,
player,201309150phi,sdg,ReyeKe00,def_int_long,0,,,,,
player,201309150phi,sdg,ReyeKe00,pass_defended,0,,,,,
player,201309150phi,sdg,ReyeKe00,sacks,0.0,,,,,
player,201309150phi,sdg,ReyeKe00,tackles_combined,4,,,,,
player,201309150phi,sdg,ReyeKe00,tackles_solo,3,,,,,
player,201309150phi,sdg,ReyeKe00,tackles_assists,1,,,,,
player,201309150phi,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201309150phi,sdg,ReyeKe00,qb_hits,0,,,,,
player,201309150phi,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201309150phi,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201309150phi,sdg,WeddEr99,def_int,0,,,,,
player,201309150phi,sdg,WeddEr99,def_int_yds,0,,,,,
player,201309150phi,sdg,WeddEr99,def_int_td,0,,,,,
player,201309150phi,sdg,WeddEr99,def_int_long,0,,,,,
player,201309150phi,sdg,WeddEr99,pass_defended,1,,,,,
player,201309150phi,sdg,WeddEr99,sacks,0.0,,,,,
player,201309150phi,sdg,WeddEr99,tackles_combined,4,,,,,
player,201309150phi,sdg,WeddEr99,tackles_solo,4,,,,,
player,201309150phi,sdg,WeddEr99,tackles_assists,0,,,,,
player,201309150phi,sdg,WeddEr99,tackles_loss,0,,,,,
player,201309150phi,sdg,WeddEr99,qb_hits,0,,,,,
player,201309150phi,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201309150phi,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201309150phi,sdg,CoxxDe99,def_int,0,,,,,
player,201309150phi,sdg,CoxxDe99,def_int_yds,0,,,,,
player,201309150phi,sdg,CoxxDe99,def_int_td,0,,,,,
player,201309150phi,sdg,CoxxDe99,def_int_long,0,,,,,
player,201309150phi,sdg,CoxxDe99,pass_defended,0,,,,,
player,201309150phi,sdg,CoxxDe99,sacks,0.0,,,,,
player,201309150phi,sdg,CoxxDe99,tackles_combined,3,,,,,
player,201309150phi,sdg,CoxxDe99,tackles_solo,3,,,,,
player,201309150phi,sdg,CoxxDe99,tackles_assists,0,,,,,
player,201309150phi,sdg,CoxxDe99,tackles_loss,0,,,,,
player,201309150phi,sdg,CoxxDe99,qb_hits,0,,,,,
player,201309150phi,sdg,CoxxDe99,fumbles_rec,0,,,,,
player,201309150phi,sdg,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,CoxxDe99,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,CoxxDe99,fumbles_forced,0,,,,,
player,201309150phi,sdg,GilcMa00,def_int,0,,,,,
player,201309150phi,sdg,GilcMa00,def_int_yds,0,,,,,
player,201309150phi,sdg,GilcMa00,def_int_td,0,,,,,
player,201309150phi,sdg,GilcMa00,def_int_long,0,,,,,
player,201309150phi,sdg,GilcMa00,pass_defended,0,,,,,
player,201309150phi,sdg,GilcMa00,sacks,0.0,,,,,
player,201309150phi,sdg,GilcMa00,tackles_combined,3,,,,,
player,201309150phi,sdg,GilcMa00,tackles_solo,3,,,,,
player,201309150phi,sdg,GilcMa00,tackles_assists,0,,,,,
player,201309150phi,sdg,GilcMa00,tackles_loss,0,,,,,
player,201309150phi,sdg,GilcMa00,qb_hits,0,,,,,
player,201309150phi,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201309150phi,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201309150phi,sdg,JohnJa23,def_int,0,,,,,
player,201309150phi,sdg,JohnJa23,def_int_yds,0,,,,,
player,201309150phi,sdg,JohnJa23,def_int_td,0,,,,,
player,201309150phi,sdg,JohnJa23,def_int_long,0,,,,,
player,201309150phi,sdg,JohnJa23,pass_defended,0,,,,,
player,201309150phi,sdg,JohnJa23,sacks,0.0,,,,,
player,201309150phi,sdg,JohnJa23,tackles_combined,3,,,,,
player,201309150phi,sdg,JohnJa23,tackles_solo,3,,,,,
player,201309150phi,sdg,JohnJa23,tackles_assists,0,,,,,
player,201309150phi,sdg,JohnJa23,tackles_loss,0,,,,,
player,201309150phi,sdg,JohnJa23,qb_hits,1,,,,,
player,201309150phi,sdg,JohnJa23,fumbles_rec,0,,,,,
player,201309150phi,sdg,JohnJa23,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,JohnJa23,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,JohnJa23,fumbles_forced,0,,,,,
player,201309150phi,sdg,AddaJa00,def_int,0,,,,,
player,201309150phi,sdg,AddaJa00,def_int_yds,0,,,,,
player,201309150phi,sdg,AddaJa00,def_int_td,0,,,,,
player,201309150phi,sdg,AddaJa00,def_int_long,0,,,,,
player,201309150phi,sdg,AddaJa00,pass_defended,0,,,,,
player,201309150phi,sdg,AddaJa00,sacks,0.0,,,,,
player,201309150phi,sdg,AddaJa00,tackles_combined,2,,,,,
player,201309150phi,sdg,AddaJa00,tackles_solo,2,,,,,
player,201309150phi,sdg,AddaJa00,tackles_assists,0,,,,,
player,201309150phi,sdg,AddaJa00,tackles_loss,0,,,,,
player,201309150phi,sdg,AddaJa00,qb_hits,0,,,,,
player,201309150phi,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201309150phi,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201309150phi,sdg,ButlDo99,def_int,0,,,,,
player,201309150phi,sdg,ButlDo99,def_int_yds,0,,,,,
player,201309150phi,sdg,ButlDo99,def_int_td,0,,,,,
player,201309150phi,sdg,ButlDo99,def_int_long,0,,,,,
player,201309150phi,sdg,ButlDo99,pass_defended,0,,,,,
player,201309150phi,sdg,ButlDo99,sacks,0.0,,,,,
player,201309150phi,sdg,ButlDo99,tackles_combined,2,,,,,
player,201309150phi,sdg,ButlDo99,tackles_solo,2,,,,,
player,201309150phi,sdg,ButlDo99,tackles_assists,0,,,,,
player,201309150phi,sdg,ButlDo99,tackles_loss,0,,,,,
player,201309150phi,sdg,ButlDo99,qb_hits,0,,,,,
player,201309150phi,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201309150phi,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201309150phi,sdg,GachAn00,def_int,0,,,,,
player,201309150phi,sdg,GachAn00,def_int_yds,0,,,,,
player,201309150phi,sdg,GachAn00,def_int_td,0,,,,,
player,201309150phi,sdg,GachAn00,def_int_long,0,,,,,
player,201309150phi,sdg,GachAn00,pass_defended,0,,,,,
player,201309150phi,sdg,GachAn00,sacks,0.0,,,,,
player,201309150phi,sdg,GachAn00,tackles_combined,2,,,,,
player,201309150phi,sdg,GachAn00,tackles_solo,2,,,,,
player,201309150phi,sdg,GachAn00,tackles_assists,0,,,,,
player,201309150phi,sdg,GachAn00,tackles_loss,0,,,,,
player,201309150phi,sdg,GachAn00,qb_hits,0,,,,,
player,201309150phi,sdg,GachAn00,fumbles_rec,0,,,,,
player,201309150phi,sdg,GachAn00,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,GachAn00,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,GachAn00,fumbles_forced,0,,,,,
player,201309150phi,sdg,BirdBr00,def_int,0,,,,,
player,201309150phi,sdg,BirdBr00,def_int_yds,0,,,,,
player,201309150phi,sdg,BirdBr00,def_int_td,0,,,,,
player,201309150phi,sdg,BirdBr00,def_int_long,0,,,,,
player,201309150phi,sdg,BirdBr00,pass_defended,0,,,,,
player,201309150phi,sdg,BirdBr00,sacks,0.0,,,,,
player,201309150phi,sdg,BirdBr00,tackles_combined,1,,,,,
player,201309150phi,sdg,BirdBr00,tackles_solo,1,,,,,
player,201309150phi,sdg,BirdBr00,tackles_assists,0,,,,,
player,201309150phi,sdg,BirdBr00,tackles_loss,0,,,,,
player,201309150phi,sdg,BirdBr00,qb_hits,0,,,,,
player,201309150phi,sdg,BirdBr00,fumbles_rec,0,,,,,
player,201309150phi,sdg,BirdBr00,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,BirdBr00,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,BirdBr00,fumbles_forced,0,,,,,
player,201309150phi,sdg,EnglLa99,def_int,0,,,,,
player,201309150phi,sdg,EnglLa99,def_int_yds,0,,,,,
player,201309150phi,sdg,EnglLa99,def_int_td,0,,,,,
player,201309150phi,sdg,EnglLa99,def_int_long,0,,,,,
player,201309150phi,sdg,EnglLa99,pass_defended,0,,,,,
player,201309150phi,sdg,EnglLa99,sacks,0.0,,,,,
player,201309150phi,sdg,EnglLa99,tackles_combined,1,,,,,
player,201309150phi,sdg,EnglLa99,tackles_solo,1,,,,,
player,201309150phi,sdg,EnglLa99,tackles_assists,0,,,,,
player,201309150phi,sdg,EnglLa99,tackles_loss,0,,,,,
player,201309150phi,sdg,EnglLa99,qb_hits,1,,,,,
player,201309150phi,sdg,EnglLa99,fumbles_rec,0,,,,,
player,201309150phi,sdg,EnglLa99,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,EnglLa99,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,EnglLa99,fumbles_forced,0,,,,,
player,201309150phi,sdg,LiugCo00,def_int,0,,,,,
player,201309150phi,sdg,LiugCo00,def_int_yds,0,,,,,
player,201309150phi,sdg,LiugCo00,def_int_td,0,,,,,
player,201309150phi,sdg,LiugCo00,def_int_long,0,,,,,
player,201309150phi,sdg,LiugCo00,pass_defended,0,,,,,
player,201309150phi,sdg,LiugCo00,sacks,0.0,,,,,
player,201309150phi,sdg,LiugCo00,tackles_combined,1,,,,,
player,201309150phi,sdg,LiugCo00,tackles_solo,1,,,,,
player,201309150phi,sdg,LiugCo00,tackles_assists,0,,,,,
player,201309150phi,sdg,LiugCo00,tackles_loss,0,,,,,
player,201309150phi,sdg,LiugCo00,qb_hits,0,,,,,
player,201309150phi,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201309150phi,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201309150phi,sdg,ThomCa99,def_int,0,,,,,
player,201309150phi,sdg,ThomCa99,def_int_yds,0,,,,,
player,201309150phi,sdg,ThomCa99,def_int_td,0,,,,,
player,201309150phi,sdg,ThomCa99,def_int_long,0,,,,,
player,201309150phi,sdg,ThomCa99,pass_defended,0,,,,,
player,201309150phi,sdg,ThomCa99,sacks,0.0,,,,,
player,201309150phi,sdg,ThomCa99,tackles_combined,1,,,,,
player,201309150phi,sdg,ThomCa99,tackles_solo,1,,,,,
player,201309150phi,sdg,ThomCa99,tackles_assists,0,,,,,
player,201309150phi,sdg,ThomCa99,tackles_loss,0,,,,,
player,201309150phi,sdg,ThomCa99,qb_hits,0,,,,,
player,201309150phi,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201309150phi,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201309150phi,sdg,FreeDw00,def_int,0,,,,,
player,201309150phi,sdg,FreeDw00,def_int_yds,0,,,,,
player,201309150phi,sdg,FreeDw00,def_int_td,0,,,,,
player,201309150phi,sdg,FreeDw00,def_int_long,0,,,,,
player,201309150phi,sdg,FreeDw00,pass_defended,0,,,,,
player,201309150phi,sdg,FreeDw00,sacks,0.0,,,,,
player,201309150phi,sdg,FreeDw00,tackles_combined,0,,,,,
player,201309150phi,sdg,FreeDw00,tackles_solo,0,,,,,
player,201309150phi,sdg,FreeDw00,tackles_assists,0,,,,,
player,201309150phi,sdg,FreeDw00,tackles_loss,0,,,,,
player,201309150phi,sdg,FreeDw00,qb_hits,2,,,,,
player,201309150phi,sdg,FreeDw00,fumbles_rec,0,,,,,
player,201309150phi,sdg,FreeDw00,fumbles_rec_yds,0,,,,,
player,201309150phi,sdg,FreeDw00,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,FreeDw00,fumbles_forced,0,,,,,
player,201309150phi,sdg,StucDa20,def_int,0,,,,,
player,201309150phi,sdg,StucDa20,def_int_yds,0,,,,,
player,201309150phi,sdg,StucDa20,def_int_td,0,,,,,
player,201309150phi,sdg,StucDa20,def_int_long,0,,,,,
player,201309150phi,sdg,StucDa20,pass_defended,0,,,,,
player,201309150phi,sdg,StucDa20,sacks,0.0,,,,,
player,201309150phi,sdg,StucDa20,tackles_combined,0,,,,,
player,201309150phi,sdg,StucDa20,tackles_solo,0,,,,,
player,201309150phi,sdg,StucDa20,tackles_assists,0,,,,,
player,201309150phi,sdg,StucDa20,tackles_loss,0,,,,,
player,201309150phi,sdg,StucDa20,qb_hits,0,,,,,
player,201309150phi,sdg,StucDa20,fumbles_rec,1,,,,,
player,201309150phi,sdg,StucDa20,fumbles_rec_yds,2,,,,,
player,201309150phi,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201309150phi,sdg,StucDa20,fumbles_forced,0,,,,,
player,201309150phi,phi,BarwCo99,def_int,0,,,,,
player,201309150phi,phi,BarwCo99,def_int_yds,0,,,,,
player,201309150phi,phi,BarwCo99,def_int_td,0,,,,,
player,201309150phi,phi,BarwCo99,def_int_long,0,,,,,
player,201309150phi,phi,BarwCo99,pass_defended,0,,,,,
player,201309150phi,phi,BarwCo99,sacks,1.0,,,,,
player,201309150phi,phi,BarwCo99,tackles_combined,7,,,,,
player,201309150phi,phi,BarwCo99,tackles_solo,6,,,,,
player,201309150phi,phi,BarwCo99,tackles_assists,1,,,,,
player,201309150phi,phi,BarwCo99,tackles_loss,2,,,,,
player,201309150phi,phi,BarwCo99,qb_hits,1,,,,,
player,201309150phi,phi,BarwCo99,fumbles_rec,0,,,,,
player,201309150phi,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201309150phi,phi,BarwCo99,fumbles_forced,0,,,,,
player,201309150phi,phi,AlleNa99,def_int,0,,,,,
player,201309150phi,phi,AlleNa99,def_int_yds,0,,,,,
player,201309150phi,phi,AlleNa99,def_int_td,0,,,,,
player,201309150phi,phi,AlleNa99,def_int_long,0,,,,,
player,201309150phi,phi,AlleNa99,pass_defended,1,,,,,
player,201309150phi,phi,AlleNa99,sacks,0.0,,,,,
player,201309150phi,phi,AlleNa99,tackles_combined,10,,,,,
player,201309150phi,phi,AlleNa99,tackles_solo,7,,,,,
player,201309150phi,phi,AlleNa99,tackles_assists,3,,,,,
player,201309150phi,phi,AlleNa99,tackles_loss,0,,,,,
player,201309150phi,phi,AlleNa99,qb_hits,0,,,,,
player,201309150phi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201309150phi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201309150phi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201309150phi,phi,RyanDe20,def_int,0,,,,,
player,201309150phi,phi,RyanDe20,def_int_yds,0,,,,,
player,201309150phi,phi,RyanDe20,def_int_td,0,,,,,
player,201309150phi,phi,RyanDe20,def_int_long,0,,,,,
player,201309150phi,phi,RyanDe20,pass_defended,0,,,,,
player,201309150phi,phi,RyanDe20,sacks,0.0,,,,,
player,201309150phi,phi,RyanDe20,tackles_combined,9,,,,,
player,201309150phi,phi,RyanDe20,tackles_solo,6,,,,,
player,201309150phi,phi,RyanDe20,tackles_assists,3,,,,,
player,201309150phi,phi,RyanDe20,tackles_loss,0,,,,,
player,201309150phi,phi,RyanDe20,qb_hits,0,,,,,
player,201309150phi,phi,RyanDe20,fumbles_rec,0,,,,,
player,201309150phi,phi,RyanDe20,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,RyanDe20,fumbles_rec_td,0,,,,,
player,201309150phi,phi,RyanDe20,fumbles_forced,0,,,,,
player,201309150phi,phi,ChunPa99,def_int,0,,,,,
player,201309150phi,phi,ChunPa99,def_int_yds,0,,,,,
player,201309150phi,phi,ChunPa99,def_int_td,0,,,,,
player,201309150phi,phi,ChunPa99,def_int_long,0,,,,,
player,201309150phi,phi,ChunPa99,pass_defended,0,,,,,
player,201309150phi,phi,ChunPa99,sacks,0.0,,,,,
player,201309150phi,phi,ChunPa99,tackles_combined,8,,,,,
player,201309150phi,phi,ChunPa99,tackles_solo,6,,,,,
player,201309150phi,phi,ChunPa99,tackles_assists,2,,,,,
player,201309150phi,phi,ChunPa99,tackles_loss,0,,,,,
player,201309150phi,phi,ChunPa99,qb_hits,0,,,,,
player,201309150phi,phi,ChunPa99,fumbles_rec,0,,,,,
player,201309150phi,phi,ChunPa99,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,ChunPa99,fumbles_rec_td,0,,,,,
player,201309150phi,phi,ChunPa99,fumbles_forced,0,,,,,
player,201309150phi,phi,KendMy00,def_int,0,,,,,
player,201309150phi,phi,KendMy00,def_int_yds,0,,,,,
player,201309150phi,phi,KendMy00,def_int_td,0,,,,,
player,201309150phi,phi,KendMy00,def_int_long,0,,,,,
player,201309150phi,phi,KendMy00,pass_defended,0,,,,,
player,201309150phi,phi,KendMy00,sacks,0.0,,,,,
player,201309150phi,phi,KendMy00,tackles_combined,8,,,,,
player,201309150phi,phi,KendMy00,tackles_solo,6,,,,,
player,201309150phi,phi,KendMy00,tackles_assists,2,,,,,
player,201309150phi,phi,KendMy00,tackles_loss,0,,,,,
player,201309150phi,phi,KendMy00,qb_hits,0,,,,,
player,201309150phi,phi,KendMy00,fumbles_rec,1,,,,,
player,201309150phi,phi,KendMy00,fumbles_rec_yds,6,,,,,
player,201309150phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201309150phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201309150phi,phi,WolfEa00,def_int,0,,,,,
player,201309150phi,phi,WolfEa00,def_int_yds,0,,,,,
player,201309150phi,phi,WolfEa00,def_int_td,0,,,,,
player,201309150phi,phi,WolfEa00,def_int_long,0,,,,,
player,201309150phi,phi,WolfEa00,pass_defended,0,,,,,
player,201309150phi,phi,WolfEa00,sacks,0.0,,,,,
player,201309150phi,phi,WolfEa00,tackles_combined,7,,,,,
player,201309150phi,phi,WolfEa00,tackles_solo,6,,,,,
player,201309150phi,phi,WolfEa00,tackles_assists,1,,,,,
player,201309150phi,phi,WolfEa00,tackles_loss,0,,,,,
player,201309150phi,phi,WolfEa00,qb_hits,0,,,,,
player,201309150phi,phi,WolfEa00,fumbles_rec,0,,,,,
player,201309150phi,phi,WolfEa00,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,WolfEa00,fumbles_rec_td,0,,,,,
player,201309150phi,phi,WolfEa00,fumbles_forced,0,,,,,
player,201309150phi,phi,WillCa99,def_int,0,,,,,
player,201309150phi,phi,WillCa99,def_int_yds,0,,,,,
player,201309150phi,phi,WillCa99,def_int_td,0,,,,,
player,201309150phi,phi,WillCa99,def_int_long,0,,,,,
player,201309150phi,phi,WillCa99,pass_defended,0,,,,,
player,201309150phi,phi,WillCa99,sacks,0.0,,,,,
player,201309150phi,phi,WillCa99,tackles_combined,6,,,,,
player,201309150phi,phi,WillCa99,tackles_solo,5,,,,,
player,201309150phi,phi,WillCa99,tackles_assists,1,,,,,
player,201309150phi,phi,WillCa99,tackles_loss,0,,,,,
player,201309150phi,phi,WillCa99,qb_hits,0,,,,,
player,201309150phi,phi,WillCa99,fumbles_rec,0,,,,,
player,201309150phi,phi,WillCa99,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,WillCa99,fumbles_rec_td,0,,,,,
player,201309150phi,phi,WillCa99,fumbles_forced,0,,,,,
player,201309150phi,phi,BoykBr00,def_int,0,,,,,
player,201309150phi,phi,BoykBr00,def_int_yds,0,,,,,
player,201309150phi,phi,BoykBr00,def_int_td,0,,,,,
player,201309150phi,phi,BoykBr00,def_int_long,0,,,,,
player,201309150phi,phi,BoykBr00,pass_defended,1,,,,,
player,201309150phi,phi,BoykBr00,sacks,0.0,,,,,
player,201309150phi,phi,BoykBr00,tackles_combined,4,,,,,
player,201309150phi,phi,BoykBr00,tackles_solo,4,,,,,
player,201309150phi,phi,BoykBr00,tackles_assists,0,,,,,
player,201309150phi,phi,BoykBr00,tackles_loss,0,,,,,
player,201309150phi,phi,BoykBr00,qb_hits,1,,,,,
player,201309150phi,phi,BoykBr00,fumbles_rec,0,,,,,
player,201309150phi,phi,BoykBr00,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,BoykBr00,fumbles_rec_td,0,,,,,
player,201309150phi,phi,BoykBr00,fumbles_forced,1,,,,,
player,201309150phi,phi,ColeTr20,def_int,0,,,,,
player,201309150phi,phi,ColeTr20,def_int_yds,0,,,,,
player,201309150phi,phi,ColeTr20,def_int_td,0,,,,,
player,201309150phi,phi,ColeTr20,def_int_long,0,,,,,
player,201309150phi,phi,ColeTr20,pass_defended,0,,,,,
player,201309150phi,phi,ColeTr20,sacks,0.0,,,,,
player,201309150phi,phi,ColeTr20,tackles_combined,4,,,,,
player,201309150phi,phi,ColeTr20,tackles_solo,4,,,,,
player,201309150phi,phi,ColeTr20,tackles_assists,0,,,,,
player,201309150phi,phi,ColeTr20,tackles_loss,0,,,,,
player,201309150phi,phi,ColeTr20,qb_hits,1,,,,,
player,201309150phi,phi,ColeTr20,fumbles_rec,0,,,,,
player,201309150phi,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201309150phi,phi,ColeTr20,fumbles_forced,1,,,,,
player,201309150phi,phi,AndeCo01,def_int,0,,,,,
player,201309150phi,phi,AndeCo01,def_int_yds,0,,,,,
player,201309150phi,phi,AndeCo01,def_int_td,0,,,,,
player,201309150phi,phi,AndeCo01,def_int_long,0,,,,,
player,201309150phi,phi,AndeCo01,pass_defended,0,,,,,
player,201309150phi,phi,AndeCo01,sacks,0.0,,,,,
player,201309150phi,phi,AndeCo01,tackles_combined,3,,,,,
player,201309150phi,phi,AndeCo01,tackles_solo,3,,,,,
player,201309150phi,phi,AndeCo01,tackles_assists,0,,,,,
player,201309150phi,phi,AndeCo01,tackles_loss,0,,,,,
player,201309150phi,phi,AndeCo01,qb_hits,0,,,,,
player,201309150phi,phi,AndeCo01,fumbles_rec,0,,,,,
player,201309150phi,phi,AndeCo01,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,AndeCo01,fumbles_rec_td,0,,,,,
player,201309150phi,phi,AndeCo01,fumbles_forced,1,,,,,
player,201309150phi,phi,CoxxFl00,def_int,0,,,,,
player,201309150phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201309150phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201309150phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201309150phi,phi,CoxxFl00,pass_defended,0,,,,,
player,201309150phi,phi,CoxxFl00,sacks,0.0,,,,,
player,201309150phi,phi,CoxxFl00,tackles_combined,2,,,,,
player,201309150phi,phi,CoxxFl00,tackles_solo,1,,,,,
player,201309150phi,phi,CoxxFl00,tackles_assists,1,,,,,
player,201309150phi,phi,CoxxFl00,tackles_loss,0,,,,,
player,201309150phi,phi,CoxxFl00,qb_hits,0,,,,,
player,201309150phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201309150phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201309150phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201309150phi,phi,ThorCe00,def_int,0,,,,,
player,201309150phi,phi,ThorCe00,def_int_yds,0,,,,,
player,201309150phi,phi,ThorCe00,def_int_td,0,,,,,
player,201309150phi,phi,ThorCe00,def_int_long,0,,,,,
player,201309150phi,phi,ThorCe00,pass_defended,0,,,,,
player,201309150phi,phi,ThorCe00,sacks,0.0,,,,,
player,201309150phi,phi,ThorCe00,tackles_combined,2,,,,,
player,201309150phi,phi,ThorCe00,tackles_solo,1,,,,,
player,201309150phi,phi,ThorCe00,tackles_assists,1,,,,,
player,201309150phi,phi,ThorCe00,tackles_loss,0,,,,,
player,201309150phi,phi,ThorCe00,qb_hits,0,,,,,
player,201309150phi,phi,ThorCe00,fumbles_rec,0,,,,,
player,201309150phi,phi,ThorCe00,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,ThorCe00,fumbles_rec_td,0,,,,,
player,201309150phi,phi,ThorCe00,fumbles_forced,0,,,,,
player,201309150phi,phi,CeleBr00,def_int,0,,,,,
player,201309150phi,phi,CeleBr00,def_int_yds,0,,,,,
player,201309150phi,phi,CeleBr00,def_int_td,0,,,,,
player,201309150phi,phi,CeleBr00,def_int_long,0,,,,,
player,201309150phi,phi,CeleBr00,pass_defended,0,,,,,
player,201309150phi,phi,CeleBr00,sacks,0.0,,,,,
player,201309150phi,phi,CeleBr00,tackles_combined,1,,,,,
player,201309150phi,phi,CeleBr00,tackles_solo,1,,,,,
player,201309150phi,phi,CeleBr00,tackles_assists,0,,,,,
player,201309150phi,phi,CeleBr00,tackles_loss,,,,,,
player,201309150phi,phi,CeleBr00,qb_hits,,,,,,
player,201309150phi,phi,CeleBr00,fumbles_rec,0,,,,,
player,201309150phi,phi,CeleBr00,fumbles_rec_yds,0,,,,,
player,201309150phi,phi,CeleBr00,fumbles_rec_td,0,,,,,
player,201309150phi,phi,CeleBr00,fumbles_forced,0,,,,,
player,201309150phi,phi,HughBr99,def_int,0,,,,,
player,201309150phi,phi,HughBr99,def_int_yds,0,,,,,
player,201309150phi,phi,HughBr99,def_int_td,0,,,,,
player,201309150phi,phi,HughBr99,def_int_long,0,,,,,
player,201309150phi,phi,HughBr99,pass_defended,0,,,,,
player,201309150phi,phi,HughBr99,sacks,0.0,,,,,
