game,2013,15,20131216,201312160det,rav,"Baltimore Ravens",18,det,"Detroit Lions",16
player,201312160det,rav,IhedJa00,tackles_solo,3,,,,,
player,201312160det,rav,IhedJa00,tackles_assists,0,,,,,
player,201312160det,rav,IhedJa00,tackles_loss,0,,,,,
player,201312160det,rav,IhedJa00,qb_hits,0,,,,,
player,201312160det,rav,IhedJa00,fumbles_rec,0,,,,,
player,201312160det,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201312160det,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201312160det,rav,IhedJa00,fumbles_forced,0,,,,,
player,201312160det,rav,JoneAr22,def_int,0,,,,,
player,201312160det,rav,JoneAr22,def_int_yds,0,,,,,
player,201312160det,rav,JoneAr22,def_int_td,0,,,,,
player,201312160det,rav,JoneAr22,def_int_long,0,,,,,
player,201312160det,rav,JoneAr22,pass_defended,0,,,,,
player,201312160det,rav,JoneAr22,sacks,0.0,,,,,
player,201312160det,rav,JoneAr22,tackles_combined,3,,,,,
player,201312160det,rav,JoneAr22,tackles_solo,2,,,,,
player,201312160det,rav,JoneAr22,tackles_assists,1,,,,,
player,201312160det,rav,JoneAr22,tackles_loss,1,,,,,
player,201312160det,rav,JoneAr22,qb_hits,0,,,,,
player,201312160det,rav,JoneAr22,fumbles_rec,0,,,,,
player,201312160det,rav,JoneAr22,fumbles_rec_yds,0,,,,,
player,201312160det,rav,JoneAr22,fumbles_rec_td,0,,,,,
player,201312160det,rav,JoneAr22,fumbles_forced,0,,,,,
player,201312160det,rav,LeviAn00,def_int,0,,,,,
player,201312160det,rav,LeviAn00,def_int_yds,0,,,,,
player,201312160det,rav,LeviAn00,def_int_td,0,,,,,
player,201312160det,rav,LeviAn00,def_int_long,0,,,,,
player,201312160det,rav,LeviAn00,pass_defended,0,,,,,
player,201312160det,rav,LeviAn00,sacks,0.0,,,,,
player,201312160det,rav,LeviAn00,tackles_combined,3,,,,,
player,201312160det,rav,LeviAn00,tackles_solo,2,,,,,
player,201312160det,rav,LeviAn00,tackles_assists,1,,,,,
player,201312160det,rav,LeviAn00,tackles_loss,0,,,,,
player,201312160det,rav,LeviAn00,qb_hits,0,,,,,
player,201312160det,rav,LeviAn00,fumbles_rec,0,,,,,
player,201312160det,rav,LeviAn00,fumbles_rec_yds,0,,,,,
player,201312160det,rav,LeviAn00,fumbles_rec_td,0,,,,,
player,201312160det,rav,LeviAn00,fumbles_forced,0,,,,,
player,201312160det,rav,CantCh21,def_int,0,,,,,
player,201312160det,rav,CantCh21,def_int_yds,0,,,,,
player,201312160det,rav,CantCh21,def_int_td,0,,,,,
player,201312160det,rav,CantCh21,def_int_long,0,,,,,
player,201312160det,rav,CantCh21,pass_defended,0,,,,,
player,201312160det,rav,CantCh21,sacks,0.0,,,,,
player,201312160det,rav,CantCh21,tackles_combined,2,,,,,
player,201312160det,rav,CantCh21,tackles_solo,1,,,,,
player,201312160det,rav,CantCh21,tackles_assists,1,,,,,
player,201312160det,rav,CantCh21,tackles_loss,0,,,,,
player,201312160det,rav,CantCh21,qb_hits,0,,,,,
player,201312160det,rav,CantCh21,fumbles_rec,0,,,,,
player,201312160det,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201312160det,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201312160det,rav,CantCh21,fumbles_forced,0,,,,,
player,201312160det,rav,DumeEl20,def_int,0,,,,,
player,201312160det,rav,DumeEl20,def_int_yds,0,,,,,
player,201312160det,rav,DumeEl20,def_int_td,0,,,,,
player,201312160det,rav,DumeEl20,def_int_long,0,,,,,
player,201312160det,rav,DumeEl20,pass_defended,0,,,,,
player,201312160det,rav,DumeEl20,sacks,0.0,,,,,
player,201312160det,rav,DumeEl20,tackles_combined,2,,,,,
player,201312160det,rav,DumeEl20,tackles_solo,2,,,,,
player,201312160det,rav,DumeEl20,tackles_assists,0,,,,,
player,201312160det,rav,DumeEl20,tackles_loss,0,,,,,
player,201312160det,rav,DumeEl20,qb_hits,2,,,,,
player,201312160det,rav,DumeEl20,fumbles_rec,0,,,,,
player,201312160det,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201312160det,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201312160det,rav,DumeEl20,fumbles_forced,0,,,,,
player,201312160det,rav,GrahCo99,def_int,0,,,,,
player,201312160det,rav,GrahCo99,def_int_yds,0,,,,,
player,201312160det,rav,GrahCo99,def_int_td,0,,,,,
player,201312160det,rav,GrahCo99,def_int_long,0,,,,,
player,201312160det,rav,GrahCo99,pass_defended,0,,,,,
player,201312160det,rav,GrahCo99,sacks,0.0,,,,,
player,201312160det,rav,GrahCo99,tackles_combined,2,,,,,
player,201312160det,rav,GrahCo99,tackles_solo,2,,,,,
player,201312160det,rav,GrahCo99,tackles_assists,0,,,,,
player,201312160det,rav,GrahCo99,tackles_loss,0,,,,,
player,201312160det,rav,GrahCo99,qb_hits,1,,,,,
player,201312160det,rav,GrahCo99,fumbles_rec,0,,,,,
player,201312160det,rav,GrahCo99,fumbles_rec_yds,0,,,,,
player,201312160det,rav,GrahCo99,fumbles_rec_td,0,,,,,
player,201312160det,rav,GrahCo99,fumbles_forced,0,,,,,
player,201312160det,rav,BrowAr00,def_int,0,,,,,
player,201312160det,rav,BrowAr00,def_int_yds,0,,,,,
player,201312160det,rav,BrowAr00,def_int_td,0,,,,,
player,201312160det,rav,BrowAr00,def_int_long,0,,,,,
player,201312160det,rav,BrowAr00,pass_defended,0,,,,,
player,201312160det,rav,BrowAr00,sacks,0.0,,,,,
player,201312160det,rav,BrowAr00,tackles_combined,1,,,,,
player,201312160det,rav,BrowAr00,tackles_solo,1,,,,,
player,201312160det,rav,BrowAr00,tackles_assists,0,,,,,
player,201312160det,rav,BrowAr00,tackles_loss,0,,,,,
player,201312160det,rav,BrowAr00,qb_hits,0,,,,,
player,201312160det,rav,BrowAr00,fumbles_rec,0,,,,,
player,201312160det,rav,BrowAr00,fumbles_rec_yds,0,,,,,
player,201312160det,rav,BrowAr00,fumbles_rec_td,0,,,,,
player,201312160det,rav,BrowAr00,fumbles_forced,0,,,,,
player,201312160det,rav,JuszKy00,def_int,0,,,,,
player,201312160det,rav,JuszKy00,def_int_yds,0,,,,,
player,201312160det,rav,JuszKy00,def_int_td,0,,,,,
player,201312160det,rav,JuszKy00,def_int_long,0,,,,,
player,201312160det,rav,JuszKy00,pass_defended,0,,,,,
player,201312160det,rav,JuszKy00,sacks,0.0,,,,,
player,201312160det,rav,JuszKy00,tackles_combined,1,,,,,
player,201312160det,rav,JuszKy00,tackles_solo,0,,,,,
player,201312160det,rav,JuszKy00,tackles_assists,1,,,,,
player,201312160det,rav,JuszKy00,tackles_loss,0,,,,,
player,201312160det,rav,JuszKy00,qb_hits,0,,,,,
player,201312160det,rav,JuszKy00,fumbles_rec,0,,,,,
player,201312160det,rav,JuszKy00,fumbles_rec_yds,0,,,,,
player,201312160det,rav,JuszKy00,fumbles_rec_td,0,,,,,
player,201312160det,rav,JuszKy00,fumbles_forced,0,,,,,
player,201312160det,rav,McClAl00,def_int,0,,,,,
player,201312160det,rav,McClAl00,def_int_yds,0,,,,,
player,201312160det,rav,McClAl00,def_int_td,0,,,,,
player,201312160det,rav,McClAl00,def_int_long,0,,,,,
player,201312160det,rav,McClAl00,pass_defended,0,,,,,
player,201312160det,rav,McClAl00,sacks,0.0,,,,,
player,201312160det,rav,McClAl00,tackles_combined,1,,,,,
player,201312160det,rav,McClAl00,tackles_solo,1,,,,,
player,201312160det,rav,McClAl00,tackles_assists,0,,,,,
player,201312160det,rav,McClAl00,tackles_loss,0,,,,,
player,201312160det,rav,McClAl00,qb_hits,0,,,,,
player,201312160det,rav,McClAl00,fumbles_rec,0,,,,,
player,201312160det,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201312160det,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201312160det,rav,McClAl00,fumbles_forced,0,,,,,
player,201312160det,rav,MileJe00,def_int,0,,,,,
player,201312160det,rav,MileJe00,def_int_yds,0,,,,,
player,201312160det,rav,MileJe00,def_int_td,0,,,,,
player,201312160det,rav,MileJe00,def_int_long,0,,,,,
player,201312160det,rav,MileJe00,pass_defended,0,,,,,
player,201312160det,rav,MileJe00,sacks,0.0,,,,,
player,201312160det,rav,MileJe00,tackles_combined,1,,,,,
player,201312160det,rav,MileJe00,tackles_solo,1,,,,,
player,201312160det,rav,MileJe00,tackles_assists,0,,,,,
player,201312160det,rav,MileJe00,tackles_loss,0,,,,,
player,201312160det,rav,MileJe00,qb_hits,0,,,,,
player,201312160det,rav,MileJe00,fumbles_rec,0,,,,,
player,201312160det,rav,MileJe00,fumbles_rec_yds,0,,,,,
player,201312160det,rav,MileJe00,fumbles_rec_td,0,,,,,
player,201312160det,rav,MileJe00,fumbles_forced,0,,,,,
player,201312160det,rav,UpshCo00,def_int,0,,,,,
player,201312160det,rav,UpshCo00,def_int_yds,0,,,,,
player,201312160det,rav,UpshCo00,def_int_td,0,,,,,
player,201312160det,rav,UpshCo00,def_int_long,0,,,,,
player,201312160det,rav,UpshCo00,pass_defended,0,,,,,
player,201312160det,rav,UpshCo00,sacks,0.0,,,,,
player,201312160det,rav,UpshCo00,tackles_combined,1,,,,,
player,201312160det,rav,UpshCo00,tackles_solo,0,,,,,
player,201312160det,rav,UpshCo00,tackles_assists,1,,,,,
player,201312160det,rav,UpshCo00,tackles_loss,0,,,,,
player,201312160det,rav,UpshCo00,qb_hits,0,,,,,
player,201312160det,rav,UpshCo00,fumbles_rec,0,,,,,
player,201312160det,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201312160det,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201312160det,rav,UpshCo00,fumbles_forced,0,,,,,
player,201312160det,det,QuinGl99,def_int,0,,,,,
player,201312160det,det,QuinGl99,def_int_yds,0,,,,,
player,201312160det,det,QuinGl99,def_int_td,0,,,,,
player,201312160det,det,QuinGl99,def_int_long,0,,,,,
player,201312160det,det,QuinGl99,pass_defended,0,,,,,
player,201312160det,det,QuinGl99,sacks,1.0,,,,,
player,201312160det,det,QuinGl99,tackles_combined,4,,,,,
player,201312160det,det,QuinGl99,tackles_solo,4,,,,,
player,201312160det,det,QuinGl99,tackles_assists,0,,,,,
player,201312160det,det,QuinGl99,tackles_loss,0,,,,,
player,201312160det,det,QuinGl99,qb_hits,0,,,,,
player,201312160det,det,QuinGl99,fumbles_rec,0,,,,,
player,201312160det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201312160det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201312160det,det,QuinGl99,fumbles_forced,1,,,,,
player,201312160det,det,TullSt20,def_int,0,,,,,
player,201312160det,det,TullSt20,def_int_yds,0,,,,,
player,201312160det,det,TullSt20,def_int_td,0,,,,,
player,201312160det,det,TullSt20,def_int_long,0,,,,,
player,201312160det,det,TullSt20,pass_defended,0,,,,,
player,201312160det,det,TullSt20,sacks,0.0,,,,,
player,201312160det,det,TullSt20,tackles_combined,8,,,,,
player,201312160det,det,TullSt20,tackles_solo,6,,,,,
player,201312160det,det,TullSt20,tackles_assists,2,,,,,
player,201312160det,det,TullSt20,tackles_loss,0,,,,,
player,201312160det,det,TullSt20,qb_hits,1,,,,,
player,201312160det,det,TullSt20,fumbles_rec,0,,,,,
player,201312160det,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201312160det,det,TullSt20,fumbles_rec_td,0,,,,,
player,201312160det,det,TullSt20,fumbles_forced,0,,,,,
player,201312160det,det,DelmLo99,def_int,0,,,,,
player,201312160det,det,DelmLo99,def_int_yds,0,,,,,
player,201312160det,det,DelmLo99,def_int_td,0,,,,,
player,201312160det,det,DelmLo99,def_int_long,0,,,,,
player,201312160det,det,DelmLo99,pass_defended,0,,,,,
player,201312160det,det,DelmLo99,sacks,0.0,,,,,
player,201312160det,det,DelmLo99,tackles_combined,7,,,,,
player,201312160det,det,DelmLo99,tackles_solo,6,,,,,
player,201312160det,det,DelmLo99,tackles_assists,1,,,,,
player,201312160det,det,DelmLo99,tackles_loss,0,,,,,
player,201312160det,det,DelmLo99,qb_hits,0,,,,,
player,201312160det,det,DelmLo99,fumbles_rec,0,,,,,
player,201312160det,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201312160det,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201312160det,det,DelmLo99,fumbles_forced,0,,,,,
player,201312160det,det,LevyDe99,def_int,0,,,,,
player,201312160det,det,LevyDe99,def_int_yds,0,,,,,
player,201312160det,det,LevyDe99,def_int_td,0,,,,,
player,201312160det,det,LevyDe99,def_int_long,0,,,,,
player,201312160det,det,LevyDe99,pass_defended,0,,,,,
player,201312160det,det,LevyDe99,sacks,0.0,,,,,
player,201312160det,det,LevyDe99,tackles_combined,5,,,,,
player,201312160det,det,LevyDe99,tackles_solo,4,,,,,
player,201312160det,det,LevyDe99,tackles_assists,1,,,,,
player,201312160det,det,LevyDe99,tackles_loss,0,,,,,
player,201312160det,det,LevyDe99,qb_hits,2,,,,,
player,201312160det,det,LevyDe99,fumbles_rec,0,,,,,
player,201312160det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201312160det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201312160det,det,LevyDe99,fumbles_forced,0,,,,,
player,201312160det,det,CareDo00,def_int,0,,,,,
player,201312160det,det,CareDo00,def_int_yds,0,,,,,
player,201312160det,det,CareDo00,def_int_td,0,,,,,
player,201312160det,det,CareDo00,def_int_long,0,,,,,
player,201312160det,det,CareDo00,pass_defended,0,,,,,
player,201312160det,det,CareDo00,sacks,0.0,,,,,
player,201312160det,det,CareDo00,tackles_combined,4,,,,,
player,201312160det,det,CareDo00,tackles_solo,3,,,,,
player,201312160det,det,CareDo00,tackles_assists,1,,,,,
player,201312160det,det,CareDo00,tackles_loss,2,,,,,
player,201312160det,det,CareDo00,qb_hits,0,,,,,
player,201312160det,det,CareDo00,fumbles_rec,0,,,,,
player,201312160det,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201312160det,det,CareDo00,fumbles_rec_td,0,,,,,
player,201312160det,det,CareDo00,fumbles_forced,0,,,,,
player,201312160det,det,GreeJo03,def_int,0,,,,,
player,201312160det,det,GreeJo03,def_int_yds,0,,,,,
player,201312160det,det,GreeJo03,def_int_td,0,,,,,
player,201312160det,det,GreeJo03,def_int_long,0,,,,,
player,201312160det,det,GreeJo03,pass_defended,2,,,,,
player,201312160det,det,GreeJo03,sacks,0.0,,,,,
player,201312160det,det,GreeJo03,tackles_combined,4,,,,,
player,201312160det,det,GreeJo03,tackles_solo,3,,,,,
player,201312160det,det,GreeJo03,tackles_assists,1,,,,,
player,201312160det,det,GreeJo03,tackles_loss,0,,,,,
player,201312160det,det,GreeJo03,qb_hits,0,,,,,
player,201312160det,det,GreeJo03,fumbles_rec,0,,,,,
player,201312160det,det,GreeJo03,fumbles_rec_yds,0,,,,,
player,201312160det,det,GreeJo03,fumbles_rec_td,0,,,,,
player,201312160det,det,GreeJo03,fumbles_forced,0,,,,,
player,201312160det,det,YounWi99,def_int,0,,,,,
player,201312160det,det,YounWi99,def_int_yds,0,,,,,
player,201312160det,det,YounWi99,def_int_td,0,,,,,
player,201312160det,det,YounWi99,def_int_long,0,,,,,
player,201312160det,det,YounWi99,pass_defended,1,,,,,
player,201312160det,det,YounWi99,sacks,0.0,,,,,
player,201312160det,det,YounWi99,tackles_combined,4,,,,,
player,201312160det,det,YounWi99,tackles_solo,3,,,,,
player,201312160det,det,YounWi99,tackles_assists,1,,,,,
player,201312160det,det,YounWi99,tackles_loss,1,,,,,
player,201312160det,det,YounWi99,qb_hits,0,,,,,
player,201312160det,det,YounWi99,fumbles_rec,0,,,,,
player,201312160det,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201312160det,det,YounWi99,fumbles_rec_td,0,,,,,
player,201312160det,det,YounWi99,fumbles_forced,0,,,,,
player,201312160det,det,FairNi00,def_int,0,,,,,
player,201312160det,det,FairNi00,def_int_yds,0,,,,,
player,201312160det,det,FairNi00,def_int_td,0,,,,,
player,201312160det,det,FairNi00,def_int_long,0,,,,,
player,201312160det,det,FairNi00,pass_defended,0,,,,,
player,201312160det,det,FairNi00,sacks,0.0,,,,,
player,201312160det,det,FairNi00,tackles_combined,3,,,,,
player,201312160det,det,FairNi00,tackles_solo,3,,,,,
player,201312160det,det,FairNi00,tackles_assists,0,,,,,
player,201312160det,det,FairNi00,tackles_loss,1,,,,,
player,201312160det,det,FairNi00,qb_hits,1,,,,,
player,201312160det,det,FairNi00,fumbles_rec,0,,,,,
player,201312160det,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201312160det,det,FairNi00,fumbles_rec_td,0,,,,,
player,201312160det,det,FairNi00,fumbles_forced,0,,,,,
player,201312160det,det,MathRa99,def_int,0,,,,,
player,201312160det,det,MathRa99,def_int_yds,0,,,,,
player,201312160det,det,MathRa99,def_int_td,0,,,,,
player,201312160det,det,MathRa99,def_int_long,0,,,,,
player,201312160det,det,MathRa99,pass_defended,0,,,,,
player,201312160det,det,MathRa99,sacks,0.0,,,,,
player,201312160det,det,MathRa99,tackles_combined,3,,,,,
player,201312160det,det,MathRa99,tackles_solo,3,,,,,
player,201312160det,det,MathRa99,tackles_assists,0,,,,,
player,201312160det,det,MathRa99,tackles_loss,0,,,,,
player,201312160det,det,MathRa99,qb_hits,0,,,,,
player,201312160det,det,MathRa99,fumbles_rec,0,,,,,
player,201312160det,det,MathRa99,fumbles_rec_yds,0,,,,,
player,201312160det,det,MathRa99,fumbles_rec_td,0,,,,,
player,201312160det,det,MathRa99,fumbles_forced,0,,,,,
player,201312160det,det,SuhxNd99,def_int,0,,,,,
player,201312160det,det,SuhxNd99,def_int_yds,0,,,,,
player,201312160det,det,SuhxNd99,def_int_td,0,,,,,
player,201312160det,det,SuhxNd99,def_int_long,0,,,,,
player,201312160det,det,SuhxNd99,pass_defended,0,,,,,
player,201312160det,det,SuhxNd99,sacks,0.0,,,,,
player,201312160det,det,SuhxNd99,tackles_combined,3,,,,,
player,201312160det,det,SuhxNd99,tackles_solo,3,,,,,
player,201312160det,det,SuhxNd99,tackles_assists,0,,,,,
player,201312160det,det,SuhxNd99,tackles_loss,0,,,,,
player,201312160det,det,SuhxNd99,qb_hits,0,,,,,
player,201312160det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201312160det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201312160det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201312160det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201312160det,det,GomeDe00,def_int,0,,,,,
player,201312160det,det,GomeDe00,def_int_yds,0,,,,,
player,201312160det,det,GomeDe00,def_int_td,0,,,,,
player,201312160det,det,GomeDe00,def_int_long,0,,,,,
player,201312160det,det,GomeDe00,pass_defended,0,,,,,
player,201312160det,det,GomeDe00,sacks,0.0,,,,,
player,201312160det,det,GomeDe00,tackles_combined,1,,,,,
player,201312160det,det,GomeDe00,tackles_solo,1,,,,,
player,201312160det,det,GomeDe00,tackles_assists,0,,,,,
player,201312160det,det,GomeDe00,tackles_loss,0,,,,,
player,201312160det,det,GomeDe00,qb_hits,0,,,,,
player,201312160det,det,GomeDe00,fumbles_rec,0,,,,,
player,201312160det,det,GomeDe00,fumbles_rec_yds,0,,,,,
player,201312160det,det,GomeDe00,fumbles_rec_td,0,,,,,
player,201312160det,det,GomeDe00,fumbles_forced,0,,,,,
player,201312160det,det,IdonIs20,def_int,0,,,,,
player,201312160det,det,IdonIs20,def_int_yds,0,,,,,
player,201312160det,det,IdonIs20,def_int_td,0,,,,,
player,201312160det,det,IdonIs20,def_int_long,0,,,,,
player,201312160det,det,IdonIs20,pass_defended,0,,,,,
player,201312160det,det,IdonIs20,sacks,0.0,,,,,
player,201312160det,det,IdonIs20,tackles_combined,1,,,,,
player,201312160det,det,IdonIs20,tackles_solo,1,,,,,
player,201312160det,det,IdonIs20,tackles_assists,0,,,,,
player,201312160det,det,IdonIs20,tackles_loss,1,,,,,
player,201312160det,det,IdonIs20,qb_hits,0,,,,,
player,201312160det,det,IdonIs20,fumbles_rec,0,,,,,
player,201312160det,det,IdonIs20,fumbles_rec_yds,0,,,,,
player,201312160det,det,IdonIs20,fumbles_rec_td,0,,,,,
player,201312160det,det,IdonIs20,fumbles_forced,0,,,,,
player,201312160det,det,PalmAs99,def_int,0,,,,,
player,201312160det,det,PalmAs99,def_int_yds,0,,,,,
player,201312160det,det,PalmAs99,def_int_td,0,,,,,
player,201312160det,det,PalmAs99,def_int_long,0,,,,,
player,201312160det,det,PalmAs99,pass_defended,0,,,,,
player,201312160det,det,PalmAs99,sacks,0.0,,,,,
player,201312160det,det,PalmAs99,tackles_combined,1,,,,,
player,201312160det,det,PalmAs99,tackles_solo,1,,,,,
player,201312160det,det,PalmAs99,tackles_assists,0,,,,,
player,201312160det,det,PalmAs99,tackles_loss,0,,,,,
player,201312160det,det,PalmAs99,qb_hits,0,,,,,
player,201312160det,det,PalmAs99,fumbles_rec,0,,,,,
player,201312160det,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201312160det,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201312160det,det,PalmAs99,fumbles_forced,0,,,,,
player,201312160det,det,RiddTh00,def_int,0,,,,,
player,201312160det,det,RiddTh00,def_int_yds,0,,,,,
player,201312160det,det,RiddTh00,def_int_td,0,,,,,
player,201312160det,det,RiddTh00,def_int_long,0,,,,,
player,201312160det,det,RiddTh00,pass_defended,0,,,,,
player,201312160det,det,RiddTh00,sacks,0.0,,,,,
player,201312160det,det,RiddTh00,tackles_combined,1,,,,,
player,201312160det,det,RiddTh00,tackles_solo,1,,,,,
player,201312160det,det,RiddTh00,tackles_assists,0,,,,,
player,201312160det,det,RiddTh00,tackles_loss,0,,,,,
player,201312160det,det,RiddTh00,qb_hits,0,,,,,
player,201312160det,det,RiddTh00,fumbles_rec,0,,,,,
player,201312160det,det,RiddTh00,fumbles_rec_yds,0,,,,,
player,201312160det,det,RiddTh00,fumbles_rec_td,0,,,,,
player,201312160det,det,RiddTh00,fumbles_forced,0,,,,,
player,201312160det,det,TaylDe00,def_int,0,,,,,
player,201312160det,det,TaylDe00,def_int_yds,0,,,,,
player,201312160det,det,TaylDe00,def_int_td,0,,,,,
player,201312160det,det,TaylDe00,def_int_long,0,,,,,
player,201312160det,det,TaylDe00,pass_defended,0,,,,,
player,201312160det,det,TaylDe00,sacks,0.0,,,,,
player,201312160det,det,TaylDe00,tackles_combined,1,,,,,
player,201312160det,det,TaylDe00,tackles_solo,0,,,,,
player,201312160det,det,TaylDe00,tackles_assists,1,,,,,
player,201312160det,det,TaylDe00,tackles_loss,0,,,,,
player,201312160det,det,TaylDe00,qb_hits,1,,,,,
player,201312160det,det,TaylDe00,fumbles_rec,0,,,,,
player,201312160det,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201312160det,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201312160det,det,TaylDe00,fumbles_forced,0,,,,,
player,201312160det,rav,JoneJa03,kick_ret,2,,,,,
player,201312160det,rav,JoneJa03,kick_ret_yds,60,,,,,
player,201312160det,rav,JoneJa03,kick_ret_yds_per_ret,30.0,,,,,
player,201312160det,rav,JoneJa03,kick_ret_td,0,,,,,
player,201312160det,rav,JoneJa03,kick_ret_long,36,,,,,
player,201312160det,rav,JoneJa03,punt_ret,1,,,,,
player,201312160det,rav,JoneJa03,punt_ret_yds,24,,,,,
player,201312160det,rav,JoneJa03,punt_ret_yds_per_ret,24.0,,,,,
player,201312160det,rav,JoneJa03,punt_ret_td,0,,,,,
player,201312160det,rav,JoneJa03,punt_ret_long,24,,,,,
player,201312160det,det,RossJe01,kick_ret,1,,,,,
player,201312160det,det,RossJe01,kick_ret_yds,33,,,,,
player,201312160det,det,RossJe01,kick_ret_yds_per_ret,33.0,,,,,
player,201312160det,det,RossJe01,kick_ret_td,0,,,,,
player,201312160det,det,RossJe01,kick_ret_long,33,,,,,
player,201312160det,det,RossJe01,punt_ret,4,,,,,
player,201312160det,det,RossJe01,punt_ret_yds,26,,,,,
player,201312160det,det,RossJe01,punt_ret_yds_per_ret,6.5,,,,,
player,201312160det,det,RossJe01,punt_ret_td,0,,,,,
player,201312160det,det,RossJe01,punt_ret_long,16,,,,,
player,201312160det,det,GandDy20,kick_ret,1,,,,,
player,201312160det,det,GandDy20,kick_ret_yds,5,,,,,
player,201312160det,det,GandDy20,kick_ret_yds_per_ret,5.0,,,,,
player,201312160det,det,GandDy20,kick_ret_td,0,,,,,
player,201312160det,det,GandDy20,kick_ret_long,5,,,,,
player,201312160det,det,GandDy20,punt_ret,0,,,,,
player,201312160det,det,GandDy20,punt_ret_yds,0,,,,,
player,201312160det,det,GandDy20,punt_ret_yds_per_ret,,,,,,
player,201312160det,det,GandDy20,punt_ret_td,0,,,,,
player,201312160det,det,GandDy20,punt_ret_long,0,,,,,
player,201312160det,rav,KochSa20,xpm,,,,,,
player,201312160det,rav,KochSa20,xpa,,,,,,
player,201312160det,rav,KochSa20,fgm,,,,,,
player,201312160det,rav,KochSa20,fga,,,,,,
player,201312160det,rav,KochSa20,punt,5,,,,,
player,201312160det,rav,KochSa20,punt_yds,240,,,,,
player,201312160det,rav,KochSa20,punt_yds_per_punt,48.0,,,,,
player,201312160det,rav,KochSa20,punt_long,53,,,,,
player,201312160det,rav,TuckJu00,xpm,,,,,,
player,201312160det,rav,TuckJu00,xpa,,,,,,
player,201312160det,rav,TuckJu00,fgm,6,,,,,
player,201312160det,rav,TuckJu00,fga,6,,,,,
player,201312160det,rav,TuckJu00,punt,0,,,,,
player,201312160det,rav,TuckJu00,punt_yds,0,,,,,
player,201312160det,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201312160det,rav,TuckJu00,punt_long,0,,,,,
player,201312160det,det,akersdav01,xpm,1,,,,,
player,201312160det,det,akersdav01,xpa,1,,,,,
player,201312160det,det,akersdav01,fgm,1,,,,,
player,201312160det,det,akersdav01,fga,1,,,,,
player,201312160det,det,akersdav01,punt,0,,,,,
player,201312160det,det,akersdav01,punt_yds,0,,,,,
player,201312160det,det,akersdav01,punt_yds_per_punt,,,,,,
player,201312160det,det,akersdav01,punt_long,0,,,,,
player,201312160det,det,MartSa01,xpm,,,,,,
player,201312160det,det,MartSa01,xpa,,,,,,
player,201312160det,det,MartSa01,fgm,,,,,,
player,201312160det,det,MartSa01,fga,,,,,,
player,201312160det,det,MartSa01,punt,5,,,,,
player,201312160det,det,MartSa01,punt_yds,230,,,,,
player,201312160det,det,MartSa01,punt_yds_per_punt,46.0,,,,,
player,201312160det,det,MartSa01,punt_long,57,,,,,
player,201312160det,det,RaioDo20,pos,C,,,,,
player,201312160det,det,RaioDo20,offense,65,,,,,
player,201312160det,det,RaioDo20,off_pct,100%,,,,,
player,201312160det,det,RaioDo20,defense,0,,,,,
player,201312160det,det,RaioDo20,def_pct,0%,,,,,
player,201312160det,det,RaioDo20,special_teams,2,,,,,
player,201312160det,det,RaioDo20,st_pct,7%,,,,,
player,201312160det,det,ReifRi00,pos,T,,,,,
player,201312160det,det,ReifRi00,offense,65,,,,,
player,201312160det,det,ReifRi00,off_pct,100%,,,,,
player,201312160det,det,ReifRi00,defense,0,,,,,
player,201312160det,det,ReifRi00,def_pct,0%,,,,,
player,201312160det,det,ReifRi00,special_teams,2,,,,,
player,201312160det,det,ReifRi00,st_pct,7%,,,,,
player,201312160det,det,WarfLa00,pos,G,,,,,
player,201312160det,det,WarfLa00,offense,65,,,,,
player,201312160det,det,WarfLa00,off_pct,100%,,,,,
player,201312160det,det,WarfLa00,defense,0,,,,,
player,201312160det,det,WarfLa00,def_pct,0%,,,,,
