game,2013,12,20131125,201311250was,sfo,"San Francisco 49ers",27,was,"Washington Redskins",6
player,201311250was,was,HallDe99,fumbles_forced,1,,,,,
player,201311250was,was,HeluRo00,def_int,0,,,,,
player,201311250was,was,HeluRo00,def_int_yds,0,,,,,
player,201311250was,was,HeluRo00,def_int_td,0,,,,,
player,201311250was,was,HeluRo00,def_int_long,0,,,,,
player,201311250was,was,HeluRo00,pass_defended,0,,,,,
player,201311250was,was,HeluRo00,sacks,0.0,,,,,
player,201311250was,was,HeluRo00,tackles_combined,1,,,,,
player,201311250was,was,HeluRo00,tackles_solo,1,,,,,
player,201311250was,was,HeluRo00,tackles_assists,0,,,,,
player,201311250was,was,HeluRo00,tackles_loss,0,,,,,
player,201311250was,was,HeluRo00,qb_hits,0,,,,,
player,201311250was,was,HeluRo00,fumbles_rec,0,,,,,
player,201311250was,was,HeluRo00,fumbles_rec_yds,0,,,,,
player,201311250was,was,HeluRo00,fumbles_rec_td,0,,,,,
player,201311250was,was,HeluRo00,fumbles_forced,0,,,,,
player,201311250was,was,RambBa00,def_int,0,,,,,
player,201311250was,was,RambBa00,def_int_yds,0,,,,,
player,201311250was,was,RambBa00,def_int_td,0,,,,,
player,201311250was,was,RambBa00,def_int_long,0,,,,,
player,201311250was,was,RambBa00,pass_defended,0,,,,,
player,201311250was,was,RambBa00,sacks,0.0,,,,,
player,201311250was,was,RambBa00,tackles_combined,1,,,,,
player,201311250was,was,RambBa00,tackles_solo,0,,,,,
player,201311250was,was,RambBa00,tackles_assists,1,,,,,
player,201311250was,was,RambBa00,tackles_loss,0,,,,,
player,201311250was,was,RambBa00,qb_hits,0,,,,,
player,201311250was,was,RambBa00,fumbles_rec,0,,,,,
player,201311250was,was,RambBa00,fumbles_rec_yds,0,,,,,
player,201311250was,was,RambBa00,fumbles_rec_td,0,,,,,
player,201311250was,was,RambBa00,fumbles_forced,0,,,,,
player,201311250was,was,RobiTr02,def_int,0,,,,,
player,201311250was,was,RobiTr02,def_int_yds,0,,,,,
player,201311250was,was,RobiTr02,def_int_td,0,,,,,
player,201311250was,was,RobiTr02,def_int_long,0,,,,,
player,201311250was,was,RobiTr02,pass_defended,0,,,,,
player,201311250was,was,RobiTr02,sacks,0.0,,,,,
player,201311250was,was,RobiTr02,tackles_combined,1,,,,,
player,201311250was,was,RobiTr02,tackles_solo,1,,,,,
player,201311250was,was,RobiTr02,tackles_assists,0,,,,,
player,201311250was,was,RobiTr02,tackles_loss,0,,,,,
player,201311250was,was,RobiTr02,qb_hits,0,,,,,
player,201311250was,was,RobiTr02,fumbles_rec,0,,,,,
player,201311250was,was,RobiTr02,fumbles_rec_yds,0,,,,,
player,201311250was,was,RobiTr02,fumbles_rec_td,0,,,,,
player,201311250was,was,RobiTr02,fumbles_forced,0,,,,,
player,201311250was,was,RoccSa20,def_int,0,,,,,
player,201311250was,was,RoccSa20,def_int_yds,0,,,,,
player,201311250was,was,RoccSa20,def_int_td,0,,,,,
player,201311250was,was,RoccSa20,def_int_long,0,,,,,
player,201311250was,was,RoccSa20,pass_defended,0,,,,,
player,201311250was,was,RoccSa20,sacks,0.0,,,,,
player,201311250was,was,RoccSa20,tackles_combined,1,,,,,
player,201311250was,was,RoccSa20,tackles_solo,1,,,,,
player,201311250was,was,RoccSa20,tackles_assists,0,,,,,
player,201311250was,was,RoccSa20,tackles_loss,0,,,,,
player,201311250was,was,RoccSa20,qb_hits,0,,,,,
player,201311250was,was,RoccSa20,fumbles_rec,0,,,,,
player,201311250was,was,RoccSa20,fumbles_rec_yds,0,,,,,
player,201311250was,was,RoccSa20,fumbles_rec_td,0,,,,,
player,201311250was,was,RoccSa20,fumbles_forced,0,,,,,
player,201311250was,sfo,JameLa00,kick_ret,2,,,,,
player,201311250was,sfo,JameLa00,kick_ret_yds,53,,,,,
player,201311250was,sfo,JameLa00,kick_ret_yds_per_ret,26.5,,,,,
player,201311250was,sfo,JameLa00,kick_ret_td,0,,,,,
player,201311250was,sfo,JameLa00,kick_ret_long,32,,,,,
player,201311250was,sfo,JameLa00,punt_ret,5,,,,,
player,201311250was,sfo,JameLa00,punt_ret_yds,72,,,,,
player,201311250was,sfo,JameLa00,punt_ret_yds_per_ret,14.4,,,,,
player,201311250was,sfo,JameLa00,punt_ret_td,0,,,,,
player,201311250was,sfo,JameLa00,punt_ret_long,40,,,,,
player,201311250was,was,MossSa00,kick_ret,0,,,,,
player,201311250was,was,MossSa00,kick_ret_yds,0,,,,,
player,201311250was,was,MossSa00,kick_ret_yds_per_ret,,,,,,
player,201311250was,was,MossSa00,kick_ret_td,0,,,,,
player,201311250was,was,MossSa00,kick_ret_long,0,,,,,
player,201311250was,was,MossSa00,punt_ret,1,,,,,
player,201311250was,was,MossSa00,punt_ret_yds,13,,,,,
player,201311250was,was,MossSa00,punt_ret_yds_per_ret,13.0,,,,,
player,201311250was,was,MossSa00,punt_ret_td,0,,,,,
player,201311250was,was,MossSa00,punt_ret_long,13,,,,,
player,201311250was,was,PaulNi00,kick_ret,6,,,,,
player,201311250was,was,PaulNi00,kick_ret_yds,102,,,,,
player,201311250was,was,PaulNi00,kick_ret_yds_per_ret,17.0,,,,,
player,201311250was,was,PaulNi00,kick_ret_td,0,,,,,
player,201311250was,was,PaulNi00,kick_ret_long,20,,,,,
player,201311250was,was,PaulNi00,punt_ret,0,,,,,
player,201311250was,was,PaulNi00,punt_ret_yds,0,,,,,
player,201311250was,was,PaulNi00,punt_ret_yds_per_ret,,,,,,
player,201311250was,was,PaulNi00,punt_ret_td,0,,,,,
player,201311250was,was,PaulNi00,punt_ret_long,0,,,,,
player,201311250was,sfo,dawsophi01,xpm,3,,,,,
player,201311250was,sfo,dawsophi01,xpa,3,,,,,
player,201311250was,sfo,dawsophi01,fgm,2,,,,,
player,201311250was,sfo,dawsophi01,fga,2,,,,,
player,201311250was,sfo,dawsophi01,punt,0,,,,,
player,201311250was,sfo,dawsophi01,punt_yds,0,,,,,
player,201311250was,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201311250was,sfo,dawsophi01,punt_long,0,,,,,
player,201311250was,sfo,LeexAn20,xpm,,,,,,
player,201311250was,sfo,LeexAn20,xpa,,,,,,
player,201311250was,sfo,LeexAn20,fgm,,,,,,
player,201311250was,sfo,LeexAn20,fga,,,,,,
player,201311250was,sfo,LeexAn20,punt,4,,,,,
player,201311250was,sfo,LeexAn20,punt_yds,196,,,,,
player,201311250was,sfo,LeexAn20,punt_yds_per_punt,49.0,,,,,
player,201311250was,sfo,LeexAn20,punt_long,58,,,,,
player,201311250was,was,RoccSa20,xpm,,,,,,
player,201311250was,was,RoccSa20,xpa,,,,,,
player,201311250was,was,RoccSa20,fgm,,,,,,
player,201311250was,was,RoccSa20,fga,,,,,,
player,201311250was,was,RoccSa20,punt,7,,,,,
player,201311250was,was,RoccSa20,punt_yds,315,,,,,
player,201311250was,was,RoccSa20,punt_yds_per_punt,45.0,,,,,
player,201311250was,was,RoccSa20,punt_long,51,,,,,
player,201311250was,was,ForbKa00,xpm,,,,,,
player,201311250was,was,ForbKa00,xpa,,,,,,
player,201311250was,was,ForbKa00,fgm,2,,,,,
player,201311250was,was,ForbKa00,fga,2,,,,,
player,201311250was,was,ForbKa00,punt,0,,,,,
player,201311250was,was,ForbKa00,punt_yds,0,,,,,
player,201311250was,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201311250was,was,ForbKa00,punt_long,0,,,,,
player,201311250was,was,WillTr21,pos,T,,,,,
player,201311250was,was,WillTr21,offense,60,,,,,
player,201311250was,was,WillTr21,off_pct,100%,,,,,
player,201311250was,was,WillTr21,defense,0,,,,,
player,201311250was,was,WillTr21,def_pct,0%,,,,,
player,201311250was,was,WillTr21,special_teams,2,,,,,
player,201311250was,was,WillTr21,st_pct,8%,,,,,
player,201311250was,was,PoluTy20,pos,T,,,,,
player,201311250was,was,PoluTy20,offense,60,,,,,
player,201311250was,was,PoluTy20,off_pct,100%,,,,,
player,201311250was,was,PoluTy20,defense,0,,,,,
player,201311250was,was,PoluTy20,def_pct,0%,,,,,
player,201311250was,was,PoluTy20,special_teams,2,,,,,
player,201311250was,was,PoluTy20,st_pct,8%,,,,,
player,201311250was,was,ChesCh21,pos,G,,,,,
player,201311250was,was,ChesCh21,offense,60,,,,,
player,201311250was,was,ChesCh21,off_pct,100%,,,,,
player,201311250was,was,ChesCh21,defense,0,,,,,
player,201311250was,was,ChesCh21,def_pct,0%,,,,,
player,201311250was,was,ChesCh21,special_teams,2,,,,,
player,201311250was,was,ChesCh21,st_pct,8%,,,,,
player,201311250was,was,MontWi20,pos,C,,,,,
player,201311250was,was,MontWi20,offense,60,,,,,
player,201311250was,was,MontWi20,off_pct,100%,,,,,
player,201311250was,was,MontWi20,defense,0,,,,,
player,201311250was,was,MontWi20,def_pct,0%,,,,,
player,201311250was,was,MontWi20,special_teams,0,,,,,
player,201311250was,was,MontWi20,st_pct,0%,,,,,
player,201311250was,was,GrifRo01,pos,QB,,,,,
player,201311250was,was,GrifRo01,offense,60,,,,,
player,201311250was,was,GrifRo01,off_pct,100%,,,,,
player,201311250was,was,GrifRo01,defense,0,,,,,
player,201311250was,was,GrifRo01,def_pct,0%,,,,,
player,201311250was,was,GrifRo01,special_teams,0,,,,,
player,201311250was,was,GrifRo01,st_pct,0%,,,,,
player,201311250was,was,LichKo20,pos,G,,,,,
player,201311250was,was,LichKo20,offense,60,,,,,
player,201311250was,was,LichKo20,off_pct,100%,,,,,
player,201311250was,was,LichKo20,defense,0,,,,,
player,201311250was,was,LichKo20,def_pct,0%,,,,,
player,201311250was,was,LichKo20,special_teams,0,,,,,
player,201311250was,was,LichKo20,st_pct,0%,,,,,
player,201311250was,was,GarcPi00,pos,WR,,,,,
player,201311250was,was,GarcPi00,offense,56,,,,,
player,201311250was,was,GarcPi00,off_pct,93%,,,,,
player,201311250was,was,GarcPi00,defense,0,,,,,
player,201311250was,was,GarcPi00,def_pct,0%,,,,,
player,201311250was,was,GarcPi00,special_teams,0,,,,,
player,201311250was,was,GarcPi00,st_pct,0%,,,,,
player,201311250was,was,PaulLo00,pos,TE,,,,,
player,201311250was,was,PaulLo00,offense,53,,,,,
player,201311250was,was,PaulLo00,off_pct,88%,,,,,
player,201311250was,was,PaulLo00,defense,0,,,,,
player,201311250was,was,PaulLo00,def_pct,0%,,,,,
player,201311250was,was,PaulLo00,special_teams,9,,,,,
player,201311250was,was,PaulLo00,st_pct,35%,,,,,
player,201311250was,was,MorgJo00,pos,WR,,,,,
player,201311250was,was,MorgJo00,offense,35,,,,,
player,201311250was,was,MorgJo00,off_pct,58%,,,,,
player,201311250was,was,MorgJo00,defense,0,,,,,
player,201311250was,was,MorgJo00,def_pct,0%,,,,,
player,201311250was,was,MorgJo00,special_teams,0,,,,,
player,201311250was,was,MorgJo00,st_pct,0%,,,,,
player,201311250was,was,PaulNi00,pos,TE,,,,,
player,201311250was,was,PaulNi00,offense,30,,,,,
player,201311250was,was,PaulNi00,off_pct,50%,,,,,
player,201311250was,was,PaulNi00,defense,0,,,,,
player,201311250was,was,PaulNi00,def_pct,0%,,,,,
player,201311250was,was,PaulNi00,special_teams,12,,,,,
player,201311250was,was,PaulNi00,st_pct,46%,,,,,
player,201311250was,was,HeluRo00,pos,RB,,,,,
player,201311250was,was,HeluRo00,offense,29,,,,,
player,201311250was,was,HeluRo00,off_pct,48%,,,,,
player,201311250was,was,HeluRo00,defense,0,,,,,
player,201311250was,was,HeluRo00,def_pct,0%,,,,,
player,201311250was,was,HeluRo00,special_teams,7,,,,,
player,201311250was,was,HeluRo00,st_pct,27%,,,,,
player,201311250was,was,MorrAl00,pos,RB,,,,,
player,201311250was,was,MorrAl00,offense,29,,,,,
player,201311250was,was,MorrAl00,off_pct,48%,,,,,
player,201311250was,was,MorrAl00,defense,0,,,,,
player,201311250was,was,MorrAl00,def_pct,0%,,,,,
player,201311250was,was,MorrAl00,special_teams,0,,,,,
player,201311250was,was,MorrAl00,st_pct,0%,,,,,
player,201311250was,was,MossSa00,pos,WR,,,,,
player,201311250was,was,MossSa00,offense,28,,,,,
player,201311250was,was,MossSa00,off_pct,47%,,,,,
player,201311250was,was,MossSa00,defense,0,,,,,
player,201311250was,was,MossSa00,def_pct,0%,,,,,
player,201311250was,was,MossSa00,special_teams,4,,,,,
player,201311250was,was,MossSa00,st_pct,15%,,,,,
player,201311250was,was,RobiAl00,pos,WR,,,,,
player,201311250was,was,RobiAl00,offense,26,,,,,
player,201311250was,was,RobiAl00,off_pct,43%,,,,,
player,201311250was,was,RobiAl00,defense,0,,,,,
player,201311250was,was,RobiAl00,def_pct,0%,,,,,
player,201311250was,was,RobiAl00,special_teams,2,,,,,
player,201311250was,was,RobiAl00,st_pct,8%,,,,,
player,201311250was,was,DaviFr01,pos,TE,,,,,
player,201311250was,was,DaviFr01,offense,10,,,,,
player,201311250was,was,DaviFr01,off_pct,17%,,,,,
player,201311250was,was,DaviFr01,defense,0,,,,,
player,201311250was,was,DaviFr01,def_pct,0%,,,,,
player,201311250was,was,DaviFr01,special_teams,0,,,,,
player,201311250was,was,DaviFr01,st_pct,0%,,,,,
player,201311250was,was,LewiLa00,pos,WR,,,,,
player,201311250was,was,LewiLa00,offense,3,,,,,
player,201311250was,was,LewiLa00,off_pct,5%,,,,,
player,201311250was,was,LewiLa00,defense,0,,,,,
player,201311250was,was,LewiLa00,def_pct,0%,,,,,
player,201311250was,was,LewiLa00,special_teams,4,,,,,
player,201311250was,was,LewiLa00,st_pct,15%,,,,,
player,201311250was,was,RoysEv00,pos,RB,,,,,
player,201311250was,was,RoysEv00,offense,1,,,,,
player,201311250was,was,RoysEv00,off_pct,2%,,,,,
player,201311250was,was,RoysEv00,defense,0,,,,,
player,201311250was,was,RoysEv00,def_pct,0%,,,,,
player,201311250was,was,RoysEv00,special_teams,19,,,,,
player,201311250was,was,RoysEv00,st_pct,73%,,,,,
player,201311250was,was,HallDe99,pos,CB,,,,,
player,201311250was,was,HallDe99,offense,0,,,,,
player,201311250was,was,HallDe99,off_pct,0%,,,,,
player,201311250was,was,HallDe99,defense,59,,,,,
player,201311250was,was,HallDe99,def_pct,100%,,,,,
player,201311250was,was,HallDe99,special_teams,5,,,,,
player,201311250was,was,HallDe99,st_pct,19%,,,,,
player,201311250was,was,WilsJo99,pos,CB,,,,,
player,201311250was,was,WilsJo99,offense,0,,,,,
player,201311250was,was,WilsJo99,off_pct,0%,,,,,
player,201311250was,was,WilsJo99,defense,58,,,,,
player,201311250was,was,WilsJo99,def_pct,98%,,,,,
player,201311250was,was,WilsJo99,special_teams,7,,,,,
player,201311250was,was,WilsJo99,st_pct,27%,,,,,
player,201311250was,was,MeriBr99,pos,SS,,,,,
player,201311250was,was,MeriBr99,offense,0,,,,,
player,201311250was,was,MeriBr99,off_pct,0%,,,,,
player,201311250was,was,MeriBr99,defense,58,,,,,
player,201311250was,was,MeriBr99,def_pct,98%,,,,,
player,201311250was,was,MeriBr99,special_teams,5,,,,,
player,201311250was,was,MeriBr99,st_pct,19%,,,,,
player,201311250was,was,RilePe00,pos,LB,,,,,
player,201311250was,was,RilePe00,offense,0,,,,,
player,201311250was,was,RilePe00,off_pct,0%,,,,,
player,201311250was,was,RilePe00,defense,56,,,,,
player,201311250was,was,RilePe00,def_pct,95%,,,,,
player,201311250was,was,RilePe00,special_teams,14,,,,,
player,201311250was,was,RilePe00,st_pct,54%,,,,,
player,201311250was,was,FletLo20,pos,LB,,,,,
player,201311250was,was,FletLo20,offense,0,,,,,
player,201311250was,was,FletLo20,off_pct,0%,,,,,
player,201311250was,was,FletLo20,defense,52,,,,,
player,201311250was,was,FletLo20,def_pct,88%,,,,,
player,201311250was,was,FletLo20,special_teams,5,,,,,
player,201311250was,was,FletLo20,st_pct,19%,,,,,
player,201311250was,was,OrakBr99,pos,LB,,,,,
player,201311250was,was,OrakBr99,offense,0,,,,,
player,201311250was,was,OrakBr99,off_pct,0%,,,,,
player,201311250was,was,OrakBr99,defense,49,,,,,
player,201311250was,was,OrakBr99,def_pct,83%,,,,,
player,201311250was,was,OrakBr99,special_teams,0,,,,,
player,201311250was,was,OrakBr99,st_pct,0%,,,,,
player,201311250was,was,DougRe20,pos,SS,,,,,
player,201311250was,was,DougRe20,offense,0,,,,,
player,201311250was,was,DougRe20,off_pct,0%,,,,,
player,201311250was,was,DougRe20,defense,47,,,,,
player,201311250was,was,DougRe20,def_pct,80%,,,,,
player,201311250was,was,DougRe20,special_teams,23,,,,,
player,201311250was,was,DougRe20,st_pct,88%,,,,,
player,201311250was,was,KerrRy00,pos,LB,,,,,
player,201311250was,was,KerrRy00,offense,0,,,,,
player,201311250was,was,KerrRy00,off_pct,0%,,,,,
player,201311250was,was,KerrRy00,defense,47,,,,,
player,201311250was,was,KerrRy00,def_pct,80%,,,,,
player,201311250was,was,KerrRy00,special_teams,3,,,,,
player,201311250was,was,KerrRy00,st_pct,12%,,,,,
player,201311250was,was,JenkJa01,pos,DE,,,,,
player,201311250was,was,JenkJa01,offense,0,,,,,
player,201311250was,was,JenkJa01,off_pct,0%,,,,,
player,201311250was,was,JenkJa01,defense,45,,,,,
player,201311250was,was,JenkJa01,def_pct,76%,,,,,
player,201311250was,was,JenkJa01,special_teams,1,,,,,
player,201311250was,was,JenkJa01,st_pct,4%,,,,,
player,201311250was,was,CofiBa20,pos,NT,,,,,
player,201311250was,was,CofiBa20,offense,0,,,,,
player,201311250was,was,CofiBa20,off_pct,0%,,,,,
player,201311250was,was,CofiBa20,defense,39,,,,,
player,201311250was,was,CofiBa20,def_pct,66%,,,,,
player,201311250was,was,CofiBa20,special_teams,1,,,,,
player,201311250was,was,CofiBa20,st_pct,4%,,,,,
player,201311250was,was,GolsKe20,pos,DE,,,,,
player,201311250was,was,GolsKe20,offense,0,,,,,
player,201311250was,was,GolsKe20,off_pct,0%,,,,,
player,201311250was,was,GolsKe20,defense,31,,,,,
player,201311250was,was,GolsKe20,def_pct,53%,,,,,
player,201311250was,was,GolsKe20,special_teams,6,,,,,
player,201311250was,was,GolsKe20,st_pct,23%,,,,,
player,201311250was,was,BakeCh99,pos,DE,,,,,
player,201311250was,was,BakeCh99,offense,0,,,,,
player,201311250was,was,BakeCh99,off_pct,0%,,,,,
player,201311250was,was,BakeCh99,defense,31,,,,,
player,201311250was,was,BakeCh99,def_pct,53%,,,,,
player,201311250was,was,BakeCh99,special_teams,5,,,,,
player,201311250was,was,BakeCh99,st_pct,19%,,,,,
player,201311250was,was,NeilCh00,pos,NT,,,,,
player,201311250was,was,NeilCh00,offense,0,,,,,
player,201311250was,was,NeilCh00,off_pct,0%,,,,,
player,201311250was,was,NeilCh00,defense,21,,,,,
player,201311250was,was,NeilCh00,def_pct,36%,,,,,
player,201311250was,was,NeilCh00,special_teams,4,,,,,
player,201311250was,was,NeilCh00,st_pct,15%,,,,,
player,201311250was,was,TappDa20,pos,LB,,,,,
player,201311250was,was,TappDa20,offense,0,,,,,
player,201311250was,was,TappDa20,off_pct,0%,,,,,
player,201311250was,was,TappDa20,defense,12,,,,,
player,201311250was,was,TappDa20,def_pct,20%,,,,,
player,201311250was,was,TappDa20,special_teams,2,,,,,
player,201311250was,was,TappDa20,st_pct,8%,,,,,
player,201311250was,was,AmerDa00,pos,CB,,,,,
player,201311250was,was,AmerDa00,offense,0,,,,,
player,201311250was,was,AmerDa00,off_pct,0%,,,,,
player,201311250was,was,AmerDa00,defense,11,,,,,
player,201311250was,was,AmerDa00,def_pct,19%,,,,,
player,201311250was,was,AmerDa00,special_teams,0,,,,,
player,201311250was,was,AmerDa00,st_pct,0%,,,,,
player,201311250was,was,JackRo99,pos,LB,,,,,
player,201311250was,was,JackRo99,offense,0,,,,,
player,201311250was,was,JackRo99,off_pct,0%,,,,,
player,201311250was,was,JackRo99,defense,10,,,,,
player,201311250was,was,JackRo99,def_pct,17%,,,,,
player,201311250was,was,JackRo99,special_teams,15,,,,,
player,201311250was,was,JackRo99,st_pct,58%,,,,,
player,201311250was,was,BiggE.99,pos,CB,,,,,
player,201311250was,was,BiggE.99,offense,0,,,,,
player,201311250was,was,BiggE.99,off_pct,0%,,,,,
player,201311250was,was,BiggE.99,defense,10,,,,,
player,201311250was,was,BiggE.99,def_pct,17%,,,,,
player,201311250was,was,BiggE.99,special_teams,12,,,,,
player,201311250was,was,BiggE.99,st_pct,46%,,,,,
player,201311250was,was,RambBa00,pos,FS,,,,,
player,201311250was,was,RambBa00,offense,0,,,,,
player,201311250was,was,RambBa00,off_pct,0%,,,,,
player,201311250was,was,RambBa00,defense,9,,,,,
player,201311250was,was,RambBa00,def_pct,15%,,,,,
player,201311250was,was,RambBa00,special_teams,9,,,,,
player,201311250was,was,RambBa00,st_pct,35%,,,,,
player,201311250was,was,BarnNi20,pos,LB,,,,,
player,201311250was,was,BarnNi20,offense,0,,,,,
player,201311250was,was,BarnNi20,off_pct,0%,,,,,
player,201311250was,was,BarnNi20,defense,3,,,,,
player,201311250was,was,BarnNi20,def_pct,5%,,,,,
player,201311250was,was,BarnNi20,special_teams,17,,,,,
player,201311250was,was,BarnNi20,st_pct,65%,,,,,
player,201311250was,was,RobiTr02,pos,DB,,,,,
player,201311250was,was,RobiTr02,offense,0,,,,,
player,201311250was,was,RobiTr02,off_pct,0%,,,,,
player,201311250was,was,RobiTr02,defense,1,,,,,
player,201311250was,was,RobiTr02,def_pct,2%,,,,,
player,201311250was,was,RobiTr02,special_teams,19,,,,,
player,201311250was,was,RobiTr02,st_pct,73%,,,,,
player,201311250was,was,MurpJe99,pos,CB,,,,,
player,201311250was,was,MurpJe99,offense,0,,,,,
player,201311250was,was,MurpJe99,off_pct,0%,,,,,
player,201311250was,was,MurpJe99,defense,0,,,,,
player,201311250was,was,MurpJe99,def_pct,0%,,,,,
player,201311250was,was,MurpJe99,special_teams,19,,,,,
player,201311250was,was,MurpJe99,st_pct,73%,,,,,
player,201311250was,was,HullJo99,pos,LB,,,,,
player,201311250was,was,HullJo99,offense,0,,,,,
player,201311250was,was,HullJo99,off_pct,0%,,,,,
player,201311250was,was,HullJo99,defense,0,,,,,
player,201311250was,was,HullJo99,def_pct,0%,,,,,
player,201311250was,was,HullJo99,special_teams,19,,,,,
player,201311250was,was,HullJo99,st_pct,73%,,,,,
player,201311250was,was,RoccSa20,pos,P,,,,,
player,201311250was,was,RoccSa20,offense,0,,,,,
player,201311250was,was,RoccSa20,off_pct,0%,,,,,
player,201311250was,was,RoccSa20,defense,0,,,,,
player,201311250was,was,RoccSa20,def_pct,0%,,,,,
player,201311250was,was,RoccSa20,special_teams,9,,,,,
player,201311250was,was,RoccSa20,st_pct,35%,,,,,
player,201311250was,was,NelsKy00,pos,LS,,,,,
player,201311250was,was,NelsKy00,offense,0,,,,,
player,201311250was,was,NelsKy00,off_pct,0%,,,,,
player,201311250was,was,NelsKy00,defense,0,,,,,
player,201311250was,was,NelsKy00,def_pct,0%,,,,,
player,201311250was,was,NelsKy00,special_teams,9,,,,,
player,201311250was,was,NelsKy00,st_pct,35%,,,,,
player,201311250was,was,GettAd00,pos,G,,,,,
player,201311250was,was,GettAd00,offense,0,,,,,
player,201311250was,was,GettAd00,off_pct,0%,,,,,
player,201311250was,was,GettAd00,defense,0,,,,,
player,201311250was,was,GettAd00,def_pct,0%,,,,,
player,201311250was,was,GettAd00,special_teams,8,,,,,
player,201311250was,was,GettAd00,st_pct,31%,,,,,
player,201311250was,was,ForbKa00,pos,K,,,,,
player,201311250was,was,ForbKa00,offense,0,,,,,
player,201311250was,was,ForbKa00,off_pct,0%,,,,,
player,201311250was,was,ForbKa00,defense,0,,,,,
player,201311250was,was,ForbKa00,def_pct,0%,,,,,
player,201311250was,was,ForbKa00,special_teams,4,,,,,
player,201311250was,was,ForbKa00,st_pct,15%,,,,,
player,201311250was,was,CompTo00,pos,T,,,,,
player,201311250was,was,CompTo00,offense,0,,,,,
player,201311250was,was,CompTo00,off_pct,0%,,,,,
player,201311250was,was,CompTo00,defense,0,,,,,
player,201311250was,was,CompTo00,def_pct,0%,,,,,
player,201311250was,was,CompTo00,special_teams,2,,,,,
player,201311250was,was,CompTo00,st_pct,8%,,,,,
player,201311250was,sfo,StalJo20,pos,T,,,,,
player,201311250was,sfo,StalJo20,offense,59,,,,,
player,201311250was,sfo,StalJo20,off_pct,100%,,,,,
player,201311250was,sfo,StalJo20,defense,0,,,,,
player,201311250was,sfo,StalJo20,def_pct,0%,,,,,
player,201311250was,sfo,StalJo20,special_teams,5,,,,,
player,201311250was,sfo,StalJo20,st_pct,19%,,,,,
player,201311250was,sfo,DaviAn27,pos,T,,,,,
player,201311250was,sfo,DaviAn27,offense,59,,,,,
player,201311250was,sfo,DaviAn27,off_pct,100%,,,,,
player,201311250was,sfo,DaviAn27,defense,0,,,,,
player,201311250was,sfo,DaviAn27,def_pct,0%,,,,,
player,201311250was,sfo,DaviAn27,special_teams,5,,,,,
player,201311250was,sfo,DaviAn27,st_pct,19%,,,,,
player,201311250was,sfo,BoonAl21,pos,G,,,,,
player,201311250was,sfo,BoonAl21,offense,59,,,,,
player,201311250was,sfo,BoonAl21,off_pct,100%,,,,,
player,201311250was,sfo,BoonAl21,defense,0,,,,,
player,201311250was,sfo,BoonAl21,def_pct,0%,,,,,
player,201311250was,sfo,BoonAl21,special_teams,5,,,,,
player,201311250was,sfo,BoonAl21,st_pct,19%,,,,,
player,201311250was,sfo,KaepCo00,pos,QB,,,,,
player,201311250was,sfo,KaepCo00,offense,59,,,,,
player,201311250was,sfo,KaepCo00,off_pct,100%,,,,,
player,201311250was,sfo,KaepCo00,defense,0,,,,,
player,201311250was,sfo,KaepCo00,def_pct,0%,,,,,
player,201311250was,sfo,KaepCo00,special_teams,0,,,,,
player,201311250was,sfo,KaepCo00,st_pct,0%,,,,,
player,201311250was,sfo,SnydAd20,pos,G,,,,,
player,201311250was,sfo,SnydAd20,offense,56,,,,,
player,201311250was,sfo,SnydAd20,off_pct,95%,,,,,
player,201311250was,sfo,SnydAd20,defense,0,,,,,
player,201311250was,sfo,SnydAd20,def_pct,0%,,,,,
player,201311250was,sfo,SnydAd20,special_teams,5,,,,,
player,201311250was,sfo,SnydAd20,st_pct,19%,,,,,
player,201311250was,sfo,GoodJo23,pos,C,,,,,
player,201311250was,sfo,GoodJo23,offense,56,,,,,
player,201311250was,sfo,GoodJo23,off_pct,95%,,,,,
player,201311250was,sfo,GoodJo23,defense,0,,,,,
player,201311250was,sfo,GoodJo23,def_pct,0%,,,,,
player,201311250was,sfo,GoodJo23,special_teams,0,,,,,
player,201311250was,sfo,GoodJo23,st_pct,0%,,,,,
player,201311250was,sfo,DaviVe00,pos,TE,,,,,
player,201311250was,sfo,DaviVe00,offense,53,,,,,
player,201311250was,sfo,DaviVe00,off_pct,90%,,,,,
player,201311250was,sfo,DaviVe00,defense,0,,,,,
player,201311250was,sfo,DaviVe00,def_pct,0%,,,,,
player,201311250was,sfo,DaviVe00,special_teams,0,,,,,
player,201311250was,sfo,DaviVe00,st_pct,0%,,,,,
player,201311250was,sfo,BoldAn00,pos,WR,,,,,
player,201311250was,sfo,BoldAn00,offense,50,,,,,
player,201311250was,sfo,BoldAn00,off_pct,85%,,,,,
player,201311250was,sfo,BoldAn00,defense,0,,,,,
player,201311250was,sfo,BoldAn00,def_pct,0%,,,,,
player,201311250was,sfo,BoldAn00,special_teams,0,,,,,
player,201311250was,sfo,BoldAn00,st_pct,0%,,,,,
player,201311250was,sfo,GoreFr00,pos,RB,,,,,
player,201311250was,sfo,GoreFr00,offense,34,,,,,
player,201311250was,sfo,GoreFr00,off_pct,58%,,,,,
player,201311250was,sfo,GoreFr00,defense,0,,,,,
player,201311250was,sfo,GoreFr00,def_pct,0%,,,,,
