game,2013,16,20131222,201312220rav,nwe,"New England Patriots",41,rav,"Baltimore Ravens",7
player,201312220rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201312220rav,rav,SmitJi03,def_int_td,0,,,,,
player,201312220rav,rav,SmitJi03,def_int_long,0,,,,,
player,201312220rav,rav,SmitJi03,pass_defended,0,,,,,
player,201312220rav,rav,SmitJi03,sacks,0.0,,,,,
player,201312220rav,rav,SmitJi03,tackles_combined,4,,,,,
player,201312220rav,rav,SmitJi03,tackles_solo,3,,,,,
player,201312220rav,rav,SmitJi03,tackles_assists,1,,,,,
player,201312220rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201312220rav,rav,SmitJi03,qb_hits,0,,,,,
player,201312220rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201312220rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201312220rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201312220rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201312220rav,rav,WebbLa99,def_int,0,,,,,
player,201312220rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201312220rav,rav,WebbLa99,def_int_td,0,,,,,
player,201312220rav,rav,WebbLa99,def_int_long,0,,,,,
player,201312220rav,rav,WebbLa99,pass_defended,1,,,,,
player,201312220rav,rav,WebbLa99,sacks,0.0,,,,,
player,201312220rav,rav,WebbLa99,tackles_combined,4,,,,,
player,201312220rav,rav,WebbLa99,tackles_solo,3,,,,,
player,201312220rav,rav,WebbLa99,tackles_assists,1,,,,,
player,201312220rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201312220rav,rav,WebbLa99,qb_hits,0,,,,,
player,201312220rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201312220rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201312220rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201312220rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201312220rav,rav,CodyTe99,def_int,0,,,,,
player,201312220rav,rav,CodyTe99,def_int_yds,0,,,,,
player,201312220rav,rav,CodyTe99,def_int_td,0,,,,,
player,201312220rav,rav,CodyTe99,def_int_long,0,,,,,
player,201312220rav,rav,CodyTe99,pass_defended,0,,,,,
player,201312220rav,rav,CodyTe99,sacks,0.0,,,,,
player,201312220rav,rav,CodyTe99,tackles_combined,3,,,,,
player,201312220rav,rav,CodyTe99,tackles_solo,1,,,,,
player,201312220rav,rav,CodyTe99,tackles_assists,2,,,,,
player,201312220rav,rav,CodyTe99,tackles_loss,0,,,,,
player,201312220rav,rav,CodyTe99,qb_hits,0,,,,,
player,201312220rav,rav,CodyTe99,fumbles_rec,0,,,,,
player,201312220rav,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201312220rav,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201312220rav,rav,CodyTe99,fumbles_forced,0,,,,,
player,201312220rav,rav,TysoDe00,def_int,0,,,,,
player,201312220rav,rav,TysoDe00,def_int_yds,0,,,,,
player,201312220rav,rav,TysoDe00,def_int_td,0,,,,,
player,201312220rav,rav,TysoDe00,def_int_long,0,,,,,
player,201312220rav,rav,TysoDe00,pass_defended,0,,,,,
player,201312220rav,rav,TysoDe00,sacks,0.0,,,,,
player,201312220rav,rav,TysoDe00,tackles_combined,3,,,,,
player,201312220rav,rav,TysoDe00,tackles_solo,3,,,,,
player,201312220rav,rav,TysoDe00,tackles_assists,0,,,,,
player,201312220rav,rav,TysoDe00,tackles_loss,0,,,,,
player,201312220rav,rav,TysoDe00,qb_hits,0,,,,,
player,201312220rav,rav,TysoDe00,fumbles_rec,0,,,,,
player,201312220rav,rav,TysoDe00,fumbles_rec_yds,0,,,,,
player,201312220rav,rav,TysoDe00,fumbles_rec_td,0,,,,,
player,201312220rav,rav,TysoDe00,fumbles_forced,0,,,,,
player,201312220rav,rav,CantCh21,def_int,0,,,,,
player,201312220rav,rav,CantCh21,def_int_yds,0,,,,,
player,201312220rav,rav,CantCh21,def_int_td,0,,,,,
player,201312220rav,rav,CantCh21,def_int_long,0,,,,,
player,201312220rav,rav,CantCh21,pass_defended,0,,,,,
player,201312220rav,rav,CantCh21,sacks,0.0,,,,,
player,201312220rav,rav,CantCh21,tackles_combined,2,,,,,
player,201312220rav,rav,CantCh21,tackles_solo,0,,,,,
player,201312220rav,rav,CantCh21,tackles_assists,2,,,,,
player,201312220rav,rav,CantCh21,tackles_loss,0,,,,,
player,201312220rav,rav,CantCh21,qb_hits,0,,,,,
player,201312220rav,rav,CantCh21,fumbles_rec,0,,,,,
player,201312220rav,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201312220rav,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201312220rav,rav,CantCh21,fumbles_forced,0,,,,,
player,201312220rav,rav,BrowCh05,def_int,0,,,,,
player,201312220rav,rav,BrowCh05,def_int_yds,0,,,,,
player,201312220rav,rav,BrowCh05,def_int_td,0,,,,,
player,201312220rav,rav,BrowCh05,def_int_long,0,,,,,
player,201312220rav,rav,BrowCh05,pass_defended,0,,,,,
player,201312220rav,rav,BrowCh05,sacks,0.0,,,,,
player,201312220rav,rav,BrowCh05,tackles_combined,1,,,,,
player,201312220rav,rav,BrowCh05,tackles_solo,1,,,,,
player,201312220rav,rav,BrowCh05,tackles_assists,0,,,,,
player,201312220rav,rav,BrowCh05,tackles_loss,0,,,,,
player,201312220rav,rav,BrowCh05,qb_hits,0,,,,,
player,201312220rav,rav,BrowCh05,fumbles_rec,0,,,,,
player,201312220rav,rav,BrowCh05,fumbles_rec_yds,0,,,,,
player,201312220rav,rav,BrowCh05,fumbles_rec_td,0,,,,,
player,201312220rav,rav,BrowCh05,fumbles_forced,0,,,,,
player,201312220rav,rav,DumeEl20,def_int,0,,,,,
player,201312220rav,rav,DumeEl20,def_int_yds,0,,,,,
player,201312220rav,rav,DumeEl20,def_int_td,0,,,,,
player,201312220rav,rav,DumeEl20,def_int_long,0,,,,,
player,201312220rav,rav,DumeEl20,pass_defended,0,,,,,
player,201312220rav,rav,DumeEl20,sacks,0.0,,,,,
player,201312220rav,rav,DumeEl20,tackles_combined,1,,,,,
player,201312220rav,rav,DumeEl20,tackles_solo,0,,,,,
player,201312220rav,rav,DumeEl20,tackles_assists,1,,,,,
player,201312220rav,rav,DumeEl20,tackles_loss,0,,,,,
player,201312220rav,rav,DumeEl20,qb_hits,0,,,,,
player,201312220rav,rav,DumeEl20,fumbles_rec,0,,,,,
player,201312220rav,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201312220rav,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201312220rav,rav,DumeEl20,fumbles_forced,0,,,,,
player,201312220rav,rav,SimoJo01,def_int,0,,,,,
player,201312220rav,rav,SimoJo01,def_int_yds,0,,,,,
player,201312220rav,rav,SimoJo01,def_int_td,0,,,,,
player,201312220rav,rav,SimoJo01,def_int_long,0,,,,,
player,201312220rav,rav,SimoJo01,pass_defended,0,,,,,
player,201312220rav,rav,SimoJo01,sacks,0.0,,,,,
player,201312220rav,rav,SimoJo01,tackles_combined,1,,,,,
player,201312220rav,rav,SimoJo01,tackles_solo,1,,,,,
player,201312220rav,rav,SimoJo01,tackles_assists,0,,,,,
player,201312220rav,rav,SimoJo01,tackles_loss,0,,,,,
player,201312220rav,rav,SimoJo01,qb_hits,0,,,,,
player,201312220rav,rav,SimoJo01,fumbles_rec,0,,,,,
player,201312220rav,rav,SimoJo01,fumbles_rec_yds,0,,,,,
player,201312220rav,rav,SimoJo01,fumbles_rec_td,0,,,,,
player,201312220rav,rav,SimoJo01,fumbles_forced,0,,,,,
player,201312220rav,nwe,EdelJu00,kick_ret,0,,,,,
player,201312220rav,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201312220rav,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201312220rav,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201312220rav,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201312220rav,nwe,EdelJu00,punt_ret,1,,,,,
player,201312220rav,nwe,EdelJu00,punt_ret_yds,11,,,,,
player,201312220rav,nwe,EdelJu00,punt_ret_yds_per_ret,11.0,,,,,
player,201312220rav,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201312220rav,nwe,EdelJu00,punt_ret_long,11,,,,,
player,201312220rav,nwe,VereSh00,kick_ret,1,,,,,
player,201312220rav,nwe,VereSh00,kick_ret_yds,22,,,,,
player,201312220rav,nwe,VereSh00,kick_ret_yds_per_ret,22.0,,,,,
player,201312220rav,nwe,VereSh00,kick_ret_td,0,,,,,
player,201312220rav,nwe,VereSh00,kick_ret_long,22,,,,,
player,201312220rav,nwe,VereSh00,punt_ret,0,,,,,
player,201312220rav,nwe,VereSh00,punt_ret_yds,0,,,,,
player,201312220rav,nwe,VereSh00,punt_ret_yds_per_ret,,,,,,
player,201312220rav,nwe,VereSh00,punt_ret_td,0,,,,,
player,201312220rav,nwe,VereSh00,punt_ret_long,0,,,,,
player,201312220rav,rav,JoneJa03,kick_ret,2,,,,,
player,201312220rav,rav,JoneJa03,kick_ret_yds,61,,,,,
player,201312220rav,rav,JoneJa03,kick_ret_yds_per_ret,30.5,,,,,
player,201312220rav,rav,JoneJa03,kick_ret_td,0,,,,,
player,201312220rav,rav,JoneJa03,kick_ret_long,33,,,,,
player,201312220rav,rav,JoneJa03,punt_ret,4,,,,,
player,201312220rav,rav,JoneJa03,punt_ret_yds,36,,,,,
player,201312220rav,rav,JoneJa03,punt_ret_yds_per_ret,9.0,,,,,
player,201312220rav,rav,JoneJa03,punt_ret_td,0,,,,,
player,201312220rav,rav,JoneJa03,punt_ret_long,22,,,,,
player,201312220rav,nwe,GostSt20,xpm,5,,,,,
player,201312220rav,nwe,GostSt20,xpa,5,,,,,
player,201312220rav,nwe,GostSt20,fgm,2,,,,,
player,201312220rav,nwe,GostSt20,fga,2,,,,,
player,201312220rav,nwe,GostSt20,punt,0,,,,,
player,201312220rav,nwe,GostSt20,punt_yds,0,,,,,
player,201312220rav,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201312220rav,nwe,GostSt20,punt_long,0,,,,,
player,201312220rav,nwe,AlleRy01,xpm,,,,,,
player,201312220rav,nwe,AlleRy01,xpa,,,,,,
player,201312220rav,nwe,AlleRy01,fgm,,,,,,
player,201312220rav,nwe,AlleRy01,fga,,,,,,
player,201312220rav,nwe,AlleRy01,punt,7,,,,,
player,201312220rav,nwe,AlleRy01,punt_yds,334,,,,,
player,201312220rav,nwe,AlleRy01,punt_yds_per_punt,47.7,,,,,
player,201312220rav,nwe,AlleRy01,punt_long,60,,,,,
player,201312220rav,rav,TuckJu00,xpm,1,,,,,
player,201312220rav,rav,TuckJu00,xpa,1,,,,,
player,201312220rav,rav,TuckJu00,fgm,,,,,,
player,201312220rav,rav,TuckJu00,fga,1,,,,,
player,201312220rav,rav,TuckJu00,punt,0,,,,,
player,201312220rav,rav,TuckJu00,punt_yds,0,,,,,
player,201312220rav,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201312220rav,rav,TuckJu00,punt_long,0,,,,,
player,201312220rav,rav,KochSa20,xpm,,,,,,
player,201312220rav,rav,KochSa20,xpa,,,,,,
player,201312220rav,rav,KochSa20,fgm,,,,,,
player,201312220rav,rav,KochSa20,fga,,,,,,
player,201312220rav,rav,KochSa20,punt,4,,,,,
player,201312220rav,rav,KochSa20,punt_yds,212,,,,,
player,201312220rav,rav,KochSa20,punt_yds_per_punt,53.0,,,,,
player,201312220rav,rav,KochSa20,punt_long,64,,,,,
player,201312220rav,rav,ShipA.20,pos,C,,,,,
player,201312220rav,rav,ShipA.20,offense,76,,,,,
player,201312220rav,rav,ShipA.20,off_pct,100%,,,,,
player,201312220rav,rav,ShipA.20,defense,0,,,,,
player,201312220rav,rav,ShipA.20,def_pct,0%,,,,,
player,201312220rav,rav,ShipA.20,special_teams,2,,,,,
player,201312220rav,rav,ShipA.20,st_pct,6%,,,,,
player,201312220rav,rav,OherMi20,pos,T,,,,,
player,201312220rav,rav,OherMi20,offense,76,,,,,
player,201312220rav,rav,OherMi20,off_pct,100%,,,,,
player,201312220rav,rav,OherMi20,defense,0,,,,,
player,201312220rav,rav,OherMi20,def_pct,0%,,,,,
player,201312220rav,rav,OherMi20,special_teams,2,,,,,
player,201312220rav,rav,OherMi20,st_pct,6%,,,,,
player,201312220rav,rav,MonrEu20,pos,T,,,,,
player,201312220rav,rav,MonrEu20,offense,76,,,,,
player,201312220rav,rav,MonrEu20,off_pct,100%,,,,,
player,201312220rav,rav,MonrEu20,defense,0,,,,,
player,201312220rav,rav,MonrEu20,def_pct,0%,,,,,
player,201312220rav,rav,MonrEu20,special_teams,2,,,,,
player,201312220rav,rav,MonrEu20,st_pct,6%,,,,,
player,201312220rav,rav,YandMa20,pos,G,,,,,
player,201312220rav,rav,YandMa20,offense,76,,,,,
player,201312220rav,rav,YandMa20,off_pct,100%,,,,,
player,201312220rav,rav,YandMa20,defense,0,,,,,
player,201312220rav,rav,YandMa20,def_pct,0%,,,,,
player,201312220rav,rav,YandMa20,special_teams,2,,,,,
player,201312220rav,rav,YandMa20,st_pct,6%,,,,,
player,201312220rav,rav,GradGi00,pos,C,,,,,
player,201312220rav,rav,GradGi00,offense,76,,,,,
player,201312220rav,rav,GradGi00,off_pct,100%,,,,,
player,201312220rav,rav,GradGi00,defense,0,,,,,
player,201312220rav,rav,GradGi00,def_pct,0%,,,,,
player,201312220rav,rav,GradGi00,special_teams,0,,,,,
player,201312220rav,rav,GradGi00,st_pct,0%,,,,,
player,201312220rav,rav,JoneJa03,pos,WR,,,,,
player,201312220rav,rav,JoneJa03,offense,69,,,,,
player,201312220rav,rav,JoneJa03,off_pct,91%,,,,,
player,201312220rav,rav,JoneJa03,defense,0,,,,,
player,201312220rav,rav,JoneJa03,def_pct,0%,,,,,
player,201312220rav,rav,JoneJa03,special_teams,13,,,,,
player,201312220rav,rav,JoneJa03,st_pct,41%,,,,,
player,201312220rav,rav,SmitTo02,pos,WR,,,,,
player,201312220rav,rav,SmitTo02,offense,69,,,,,
player,201312220rav,rav,SmitTo02,off_pct,91%,,,,,
player,201312220rav,rav,SmitTo02,defense,0,,,,,
player,201312220rav,rav,SmitTo02,def_pct,0%,,,,,
player,201312220rav,rav,SmitTo02,special_teams,0,,,,,
player,201312220rav,rav,SmitTo02,st_pct,0%,,,,,
player,201312220rav,rav,BrowMa00,pos,WR,,,,,
player,201312220rav,rav,BrowMa00,offense,68,,,,,
player,201312220rav,rav,BrowMa00,off_pct,89%,,,,,
player,201312220rav,rav,BrowMa00,defense,0,,,,,
player,201312220rav,rav,BrowMa00,def_pct,0%,,,,,
player,201312220rav,rav,BrowMa00,special_teams,0,,,,,
player,201312220rav,rav,BrowMa00,st_pct,0%,,,,,
player,201312220rav,rav,FlacJo00,pos,QB,,,,,
player,201312220rav,rav,FlacJo00,offense,68,,,,,
player,201312220rav,rav,FlacJo00,off_pct,89%,,,,,
player,201312220rav,rav,FlacJo00,defense,0,,,,,
player,201312220rav,rav,FlacJo00,def_pct,0%,,,,,
player,201312220rav,rav,FlacJo00,special_teams,0,,,,,
player,201312220rav,rav,FlacJo00,st_pct,0%,,,,,
player,201312220rav,rav,DickEd00,pos,TE,,,,,
player,201312220rav,rav,DickEd00,offense,47,,,,,
player,201312220rav,rav,DickEd00,off_pct,62%,,,,,
player,201312220rav,rav,DickEd00,defense,0,,,,,
player,201312220rav,rav,DickEd00,def_pct,0%,,,,,
player,201312220rav,rav,DickEd00,special_teams,16,,,,,
player,201312220rav,rav,DickEd00,st_pct,50%,,,,,
player,201312220rav,rav,PierBe00,pos,RB,,,,,
player,201312220rav,rav,PierBe00,offense,35,,,,,
player,201312220rav,rav,PierBe00,off_pct,46%,,,,,
player,201312220rav,rav,PierBe00,defense,0,,,,,
player,201312220rav,rav,PierBe00,def_pct,0%,,,,,
player,201312220rav,rav,PierBe00,special_teams,0,,,,,
player,201312220rav,rav,PierBe00,st_pct,0%,,,,,
player,201312220rav,rav,RiceRa00,pos,RB,,,,,
player,201312220rav,rav,RiceRa00,offense,32,,,,,
player,201312220rav,rav,RiceRa00,off_pct,42%,,,,,
player,201312220rav,rav,RiceRa00,defense,0,,,,,
player,201312220rav,rav,RiceRa00,def_pct,0%,,,,,
player,201312220rav,rav,RiceRa00,special_teams,0,,,,,
player,201312220rav,rav,RiceRa00,st_pct,0%,,,,,
player,201312220rav,rav,PittDe00,pos,TE,,,,,
player,201312220rav,rav,PittDe00,offense,30,,,,,
player,201312220rav,rav,PittDe00,off_pct,39%,,,,,
player,201312220rav,rav,PittDe00,defense,0,,,,,
player,201312220rav,rav,PittDe00,def_pct,0%,,,,,
player,201312220rav,rav,PittDe00,special_teams,0,,,,,
player,201312220rav,rav,PittDe00,st_pct,0%,,,,,
player,201312220rav,rav,DossTa00,pos,WR,,,,,
player,201312220rav,rav,DossTa00,offense,10,,,,,
player,201312220rav,rav,DossTa00,off_pct,13%,,,,,
player,201312220rav,rav,DossTa00,defense,0,,,,,
player,201312220rav,rav,DossTa00,def_pct,0%,,,,,
player,201312220rav,rav,DossTa00,special_teams,0,,,,,
player,201312220rav,rav,DossTa00,st_pct,0%,,,,,
player,201312220rav,rav,ScotBe00,pos,RB,,,,,
player,201312220rav,rav,ScotBe00,offense,9,,,,,
player,201312220rav,rav,ScotBe00,off_pct,12%,,,,,
player,201312220rav,rav,ScotBe00,defense,0,,,,,
player,201312220rav,rav,ScotBe00,def_pct,0%,,,,,
player,201312220rav,rav,ScotBe00,special_teams,0,,,,,
player,201312220rav,rav,ScotBe00,st_pct,0%,,,,,
player,201312220rav,rav,TaylTy00,pos,QB,,,,,
player,201312220rav,rav,TaylTy00,offense,8,,,,,
player,201312220rav,rav,TaylTy00,off_pct,11%,,,,,
player,201312220rav,rav,TaylTy00,defense,0,,,,,
player,201312220rav,rav,TaylTy00,def_pct,0%,,,,,
player,201312220rav,rav,TaylTy00,special_teams,0,,,,,
player,201312220rav,rav,TaylTy00,st_pct,0%,,,,,
player,201312220rav,rav,LeacVo00,pos,FB,,,,,
player,201312220rav,rav,LeacVo00,offense,5,,,,,
player,201312220rav,rav,LeacVo00,off_pct,7%,,,,,
player,201312220rav,rav,LeacVo00,defense,0,,,,,
player,201312220rav,rav,LeacVo00,def_pct,0%,,,,,
player,201312220rav,rav,LeacVo00,special_teams,8,,,,,
player,201312220rav,rav,LeacVo00,st_pct,25%,,,,,
player,201312220rav,rav,WagnRi00,pos,T,,,,,
player,201312220rav,rav,WagnRi00,offense,4,,,,,
player,201312220rav,rav,WagnRi00,off_pct,5%,,,,,
player,201312220rav,rav,WagnRi00,defense,0,,,,,
player,201312220rav,rav,WagnRi00,def_pct,0%,,,,,
player,201312220rav,rav,WagnRi00,special_teams,2,,,,,
player,201312220rav,rav,WagnRi00,st_pct,6%,,,,,
player,201312220rav,rav,ReidJa00,pos,G,,,,,
player,201312220rav,rav,ReidJa00,offense,2,,,,,
player,201312220rav,rav,ReidJa00,off_pct,3%,,,,,
player,201312220rav,rav,ReidJa00,defense,0,,,,,
player,201312220rav,rav,ReidJa00,def_pct,0%,,,,,
player,201312220rav,rav,ReidJa00,special_teams,2,,,,,
player,201312220rav,rav,ReidJa00,st_pct,6%,,,,,
player,201312220rav,rav,ElamMa00,pos,SS,,,,,
player,201312220rav,rav,ElamMa00,offense,0,,,,,
player,201312220rav,rav,ElamMa00,off_pct,0%,,,,,
player,201312220rav,rav,ElamMa00,defense,67,,,,,
player,201312220rav,rav,ElamMa00,def_pct,100%,,,,,
player,201312220rav,rav,ElamMa00,special_teams,10,,,,,
player,201312220rav,rav,ElamMa00,st_pct,31%,,,,,
player,201312220rav,rav,SmitJi03,pos,CB,,,,,
player,201312220rav,rav,SmitJi03,offense,0,,,,,
player,201312220rav,rav,SmitJi03,off_pct,0%,,,,,
player,201312220rav,rav,SmitJi03,defense,67,,,,,
player,201312220rav,rav,SmitJi03,def_pct,100%,,,,,
player,201312220rav,rav,SmitJi03,special_teams,2,,,,,
player,201312220rav,rav,SmitJi03,st_pct,6%,,,,,
player,201312220rav,rav,IhedJa00,pos,SS,,,,,
player,201312220rav,rav,IhedJa00,offense,0,,,,,
player,201312220rav,rav,IhedJa00,off_pct,0%,,,,,
player,201312220rav,rav,IhedJa00,defense,67,,,,,
player,201312220rav,rav,IhedJa00,def_pct,100%,,,,,
player,201312220rav,rav,IhedJa00,special_teams,1,,,,,
player,201312220rav,rav,IhedJa00,st_pct,3%,,,,,
player,201312220rav,rav,WebbLa99,pos,CB,,,,,
player,201312220rav,rav,WebbLa99,offense,0,,,,,
player,201312220rav,rav,WebbLa99,off_pct,0%,,,,,
player,201312220rav,rav,WebbLa99,defense,66,,,,,
player,201312220rav,rav,WebbLa99,def_pct,99%,,,,,
player,201312220rav,rav,WebbLa99,special_teams,3,,,,,
player,201312220rav,rav,WebbLa99,st_pct,9%,,,,,
player,201312220rav,rav,SmitDa24,pos,LB,,,,,
player,201312220rav,rav,SmitDa24,offense,0,,,,,
player,201312220rav,rav,SmitDa24,off_pct,0%,,,,,
player,201312220rav,rav,SmitDa24,defense,64,,,,,
player,201312220rav,rav,SmitDa24,def_pct,96%,,,,,
player,201312220rav,rav,SmitDa24,special_teams,0,,,,,
player,201312220rav,rav,SmitDa24,st_pct,0%,,,,,
player,201312220rav,rav,McClJa01,pos,LB,,,,,
player,201312220rav,rav,McClJa01,offense,0,,,,,
player,201312220rav,rav,McClJa01,off_pct,0%,,,,,
player,201312220rav,rav,McClJa01,defense,57,,,,,
player,201312220rav,rav,McClJa01,def_pct,85%,,,,,
player,201312220rav,rav,McClJa01,special_teams,5,,,,,
player,201312220rav,rav,McClJa01,st_pct,16%,,,,,
player,201312220rav,rav,NgatHa20,pos,NT,,,,,
player,201312220rav,rav,NgatHa20,offense,0,,,,,
player,201312220rav,rav,NgatHa20,off_pct,0%,,,,,
player,201312220rav,rav,NgatHa20,defense,54,,,,,
player,201312220rav,rav,NgatHa20,def_pct,81%,,,,,
player,201312220rav,rav,NgatHa20,special_teams,0,,,,,
player,201312220rav,rav,NgatHa20,st_pct,0%,,,,,
player,201312220rav,rav,SuggTe99,pos,LB,,,,,
player,201312220rav,rav,SuggTe99,offense,0,,,,,
player,201312220rav,rav,SuggTe99,off_pct,0%,,,,,
player,201312220rav,rav,SuggTe99,defense,53,,,,,
player,201312220rav,rav,SuggTe99,def_pct,79%,,,,,
player,201312220rav,rav,SuggTe99,special_teams,0,,,,,
player,201312220rav,rav,SuggTe99,st_pct,0%,,,,,
player,201312220rav,rav,UpshCo00,pos,LB,,,,,
player,201312220rav,rav,UpshCo00,offense,0,,,,,
player,201312220rav,rav,UpshCo00,off_pct,0%,,,,,
player,201312220rav,rav,UpshCo00,defense,49,,,,,
player,201312220rav,rav,UpshCo00,def_pct,73%,,,,,
player,201312220rav,rav,UpshCo00,special_teams,10,,,,,
player,201312220rav,rav,UpshCo00,st_pct,31%,,,,,
player,201312220rav,rav,JoneAr22,pos,DT,,,,,
player,201312220rav,rav,JoneAr22,offense,0,,,,,
player,201312220rav,rav,JoneAr22,off_pct,0%,,,,,
player,201312220rav,rav,JoneAr22,defense,40,,,,,
player,201312220rav,rav,JoneAr22,def_pct,60%,,,,,
player,201312220rav,rav,JoneAr22,special_teams,4,,,,,
player,201312220rav,rav,JoneAr22,st_pct,12%,,,,,
player,201312220rav,rav,CantCh21,pos,DE,,,,,
player,201312220rav,rav,CantCh21,offense,0,,,,,
player,201312220rav,rav,CantCh21,off_pct,0%,,,,,
player,201312220rav,rav,CantCh21,defense,34,,,,,
player,201312220rav,rav,CantCh21,def_pct,51%,,,,,
player,201312220rav,rav,CantCh21,special_teams,7,,,,,
player,201312220rav,rav,CantCh21,st_pct,22%,,,,,
player,201312220rav,rav,DumeEl20,pos,LB,,,,,
player,201312220rav,rav,DumeEl20,offense,0,,,,,
player,201312220rav,rav,DumeEl20,off_pct,0%,,,,,
player,201312220rav,rav,DumeEl20,defense,27,,,,,
player,201312220rav,rav,DumeEl20,def_pct,40%,,,,,
player,201312220rav,rav,DumeEl20,special_teams,0,,,,,
player,201312220rav,rav,DumeEl20,st_pct,0%,,,,,
player,201312220rav,rav,GrahCo99,pos,CB,,,,,
player,201312220rav,rav,GrahCo99,offense,0,,,,,
player,201312220rav,rav,GrahCo99,off_pct,0%,,,,,
player,201312220rav,rav,GrahCo99,defense,23,,,,,
player,201312220rav,rav,GrahCo99,def_pct,34%,,,,,
player,201312220rav,rav,GrahCo99,special_teams,16,,,,,
player,201312220rav,rav,GrahCo99,st_pct,50%,,,,,
player,201312220rav,rav,CodyTe99,pos,NT,,,,,
player,201312220rav,rav,CodyTe99,offense,0,,,,,
player,201312220rav,rav,CodyTe99,off_pct,0%,,,,,
player,201312220rav,rav,CodyTe99,defense,21,,,,,
player,201312220rav,rav,CodyTe99,def_pct,31%,,,,,
player,201312220rav,rav,CodyTe99,special_teams,7,,,,,
player,201312220rav,rav,CodyTe99,st_pct,22%,,,,,
player,201312220rav,rav,TysoDe00,pos,DE,,,,,
player,201312220rav,rav,TysoDe00,offense,0,,,,,
player,201312220rav,rav,TysoDe00,off_pct,0%,,,,,
player,201312220rav,rav,TysoDe00,defense,19,,,,,
player,201312220rav,rav,TysoDe00,def_pct,28%,,,,,
player,201312220rav,rav,TysoDe00,special_teams,10,,,,,
player,201312220rav,rav,TysoDe00,st_pct,31%,,,,,
player,201312220rav,rav,McPhPe00,pos,LB,,,,,
player,201312220rav,rav,McPhPe00,offense,0,,,,,
player,201312220rav,rav,McPhPe00,off_pct,0%,,,,,
player,201312220rav,rav,McPhPe00,defense,16,,,,,
player,201312220rav,rav,McPhPe00,def_pct,24%,,,,,
player,201312220rav,rav,McPhPe00,special_teams,16,,,,,
player,201312220rav,rav,McPhPe00,st_pct,50%,,,,,
player,201312220rav,rav,BrowAr00,pos,LB,,,,,
player,201312220rav,rav,BrowAr00,offense,0,,,,,
player,201312220rav,rav,BrowAr00,off_pct,0%,,,,,
player,201312220rav,rav,BrowAr00,defense,11,,,,,
player,201312220rav,rav,BrowAr00,def_pct,16%,,,,,
player,201312220rav,rav,BrowAr00,special_teams,15,,,,,
player,201312220rav,rav,BrowAr00,st_pct,47%,,,,,
player,201312220rav,rav,ByneJo00,pos,LB,,,,,
player,201312220rav,rav,ByneJo00,offense,0,,,,,
player,201312220rav,rav,ByneJo00,off_pct,0%,,,,,
player,201312220rav,rav,ByneJo00,defense,2,,,,,
player,201312220rav,rav,ByneJo00,def_pct,3%,,,,,
player,201312220rav,rav,ByneJo00,special_teams,27,,,,,
player,201312220rav,rav,ByneJo00,st_pct,84%,,,,,
player,201312220rav,rav,MileJe00,pos,FS,,,,,
player,201312220rav,rav,MileJe00,offense,0,,,,,
player,201312220rav,rav,MileJe00,off_pct,0%,,,,,
player,201312220rav,rav,MileJe00,defense,0,,,,,
player,201312220rav,rav,MileJe00,def_pct,0%,,,,,
player,201312220rav,rav,MileJe00,special_teams,30,,,,,
player,201312220rav,rav,MileJe00,st_pct,94%,,,,,
player,201312220rav,rav,LeviAn00,pos,SS,,,,,
player,201312220rav,rav,LeviAn00,offense,0,,,,,
player,201312220rav,rav,LeviAn00,off_pct,0%,,,,,
player,201312220rav,rav,LeviAn00,defense,0,,,,,
player,201312220rav,rav,LeviAn00,def_pct,0%,,,,,
player,201312220rav,rav,LeviAn00,special_teams,29,,,,,
player,201312220rav,rav,LeviAn00,st_pct,91%,,,,,
player,201312220rav,rav,SimoJo01,pos,LB,,,,,
player,201312220rav,rav,SimoJo01,offense,0,,,,,
player,201312220rav,rav,SimoJo01,off_pct,0%,,,,,
player,201312220rav,rav,SimoJo01,defense,0,,,,,
