game,2013,17,20131229,201312290dal,phi,"Philadelphia Eagles",24,dal,"Dallas Cowboys",22
player,201312290dal,dal,WilcJ.00,qb_hits,0,,,,,
player,201312290dal,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201312290dal,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201312290dal,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201312290dal,dal,CarrBr99,def_int,0,,,,,
player,201312290dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201312290dal,dal,CarrBr99,def_int_td,0,,,,,
player,201312290dal,dal,CarrBr99,def_int_long,0,,,,,
player,201312290dal,dal,CarrBr99,pass_defended,0,,,,,
player,201312290dal,dal,CarrBr99,sacks,0.0,,,,,
player,201312290dal,dal,CarrBr99,tackles_combined,1,,,,,
player,201312290dal,dal,CarrBr99,tackles_solo,0,,,,,
player,201312290dal,dal,CarrBr99,tackles_assists,1,,,,,
player,201312290dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201312290dal,dal,CarrBr99,qb_hits,0,,,,,
player,201312290dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201312290dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201312290dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201312290dal,dal,HarrDw00,def_int,0,,,,,
player,201312290dal,dal,HarrDw00,def_int_yds,0,,,,,
player,201312290dal,dal,HarrDw00,def_int_td,0,,,,,
player,201312290dal,dal,HarrDw00,def_int_long,0,,,,,
player,201312290dal,dal,HarrDw00,pass_defended,0,,,,,
player,201312290dal,dal,HarrDw00,sacks,0.0,,,,,
player,201312290dal,dal,HarrDw00,tackles_combined,1,,,,,
player,201312290dal,dal,HarrDw00,tackles_solo,1,,,,,
player,201312290dal,dal,HarrDw00,tackles_assists,0,,,,,
player,201312290dal,dal,HarrDw00,tackles_loss,0,,,,,
player,201312290dal,dal,HarrDw00,qb_hits,0,,,,,
player,201312290dal,dal,HarrDw00,fumbles_rec,1,,,,,
player,201312290dal,dal,HarrDw00,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,HarrDw00,fumbles_rec_td,0,,,,,
player,201312290dal,dal,HarrDw00,fumbles_forced,0,,,,,
player,201312290dal,dal,KearFr00,def_int,0,,,,,
player,201312290dal,dal,KearFr00,def_int_yds,0,,,,,
player,201312290dal,dal,KearFr00,def_int_td,0,,,,,
player,201312290dal,dal,KearFr00,def_int_long,0,,,,,
player,201312290dal,dal,KearFr00,pass_defended,0,,,,,
player,201312290dal,dal,KearFr00,sacks,0.0,,,,,
player,201312290dal,dal,KearFr00,tackles_combined,1,,,,,
player,201312290dal,dal,KearFr00,tackles_solo,1,,,,,
player,201312290dal,dal,KearFr00,tackles_assists,0,,,,,
player,201312290dal,dal,KearFr00,tackles_loss,0,,,,,
player,201312290dal,dal,KearFr00,qb_hits,0,,,,,
player,201312290dal,dal,KearFr00,fumbles_rec,0,,,,,
player,201312290dal,dal,KearFr00,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,KearFr00,fumbles_rec_td,0,,,,,
player,201312290dal,dal,KearFr00,fumbles_forced,0,,,,,
player,201312290dal,dal,McCrDa00,def_int,0,,,,,
player,201312290dal,dal,McCrDa00,def_int_yds,0,,,,,
player,201312290dal,dal,McCrDa00,def_int_td,0,,,,,
player,201312290dal,dal,McCrDa00,def_int_long,0,,,,,
player,201312290dal,dal,McCrDa00,pass_defended,0,,,,,
player,201312290dal,dal,McCrDa00,sacks,0.0,,,,,
player,201312290dal,dal,McCrDa00,tackles_combined,1,,,,,
player,201312290dal,dal,McCrDa00,tackles_solo,1,,,,,
player,201312290dal,dal,McCrDa00,tackles_assists,0,,,,,
player,201312290dal,dal,McCrDa00,tackles_loss,0,,,,,
player,201312290dal,dal,McCrDa00,qb_hits,0,,,,,
player,201312290dal,dal,McCrDa00,fumbles_rec,0,,,,,
player,201312290dal,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201312290dal,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201312290dal,dal,McCrDa00,fumbles_forced,0,,,,,
player,201312290dal,phi,JackDe00,kick_ret,0,,,,,
player,201312290dal,phi,JackDe00,kick_ret_yds,0,,,,,
player,201312290dal,phi,JackDe00,kick_ret_yds_per_ret,,,,,,
player,201312290dal,phi,JackDe00,kick_ret_td,0,,,,,
player,201312290dal,phi,JackDe00,kick_ret_long,0,,,,,
player,201312290dal,phi,JackDe00,punt_ret,2,,,,,
player,201312290dal,phi,JackDe00,punt_ret_yds,24,,,,,
player,201312290dal,phi,JackDe00,punt_ret_yds_per_ret,12.0,,,,,
player,201312290dal,phi,JackDe00,punt_ret_td,0,,,,,
player,201312290dal,phi,JackDe00,punt_ret_long,23,,,,,
player,201312290dal,phi,SmitBr01,kick_ret,1,,,,,
player,201312290dal,phi,SmitBr01,kick_ret_yds,11,,,,,
player,201312290dal,phi,SmitBr01,kick_ret_yds_per_ret,11.0,,,,,
player,201312290dal,phi,SmitBr01,kick_ret_td,0,,,,,
player,201312290dal,phi,SmitBr01,kick_ret_long,11,,,,,
player,201312290dal,phi,SmitBr01,punt_ret,0,,,,,
player,201312290dal,phi,SmitBr01,punt_ret_yds,0,,,,,
player,201312290dal,phi,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201312290dal,phi,SmitBr01,punt_ret_td,0,,,,,
player,201312290dal,phi,SmitBr01,punt_ret_long,0,,,,,
player,201312290dal,dal,HarrDw00,kick_ret,2,,,,,
player,201312290dal,dal,HarrDw00,kick_ret_yds,65,,,,,
player,201312290dal,dal,HarrDw00,kick_ret_yds_per_ret,32.5,,,,,
player,201312290dal,dal,HarrDw00,kick_ret_td,0,,,,,
player,201312290dal,dal,HarrDw00,kick_ret_long,36,,,,,
player,201312290dal,dal,HarrDw00,punt_ret,3,,,,,
player,201312290dal,dal,HarrDw00,punt_ret_yds,18,,,,,
player,201312290dal,dal,HarrDw00,punt_ret_yds_per_ret,6.0,,,,,
player,201312290dal,dal,HarrDw00,punt_ret_td,0,,,,,
player,201312290dal,dal,HarrDw00,punt_ret_long,11,,,,,
player,201312290dal,phi,HeneAl00,xpm,3,,,,,
player,201312290dal,phi,HeneAl00,xpa,3,,,,,
player,201312290dal,phi,HeneAl00,fgm,1,,,,,
player,201312290dal,phi,HeneAl00,fga,1,,,,,
player,201312290dal,phi,HeneAl00,punt,0,,,,,
player,201312290dal,phi,HeneAl00,punt_yds,0,,,,,
player,201312290dal,phi,HeneAl00,punt_yds_per_punt,,,,,,
player,201312290dal,phi,HeneAl00,punt_long,0,,,,,
player,201312290dal,phi,JoneDo21,xpm,,,,,,
player,201312290dal,phi,JoneDo21,xpa,,,,,,
player,201312290dal,phi,JoneDo21,fgm,,,,,,
player,201312290dal,phi,JoneDo21,fga,,,,,,
player,201312290dal,phi,JoneDo21,punt,5,,,,,
player,201312290dal,phi,JoneDo21,punt_yds,237,,,,,
player,201312290dal,phi,JoneDo21,punt_yds_per_punt,47.4,,,,,
player,201312290dal,phi,JoneDo21,punt_long,56,,,,,
player,201312290dal,dal,BailDa00,xpm,1,,,,,
player,201312290dal,dal,BailDa00,xpa,1,,,,,
player,201312290dal,dal,BailDa00,fgm,3,,,,,
player,201312290dal,dal,BailDa00,fga,3,,,,,
player,201312290dal,dal,BailDa00,punt,0,,,,,
player,201312290dal,dal,BailDa00,punt_yds,0,,,,,
player,201312290dal,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201312290dal,dal,BailDa00,punt_long,0,,,,,
player,201312290dal,dal,JoneCh02,xpm,,,,,,
player,201312290dal,dal,JoneCh02,xpa,,,,,,
player,201312290dal,dal,JoneCh02,fgm,,,,,,
player,201312290dal,dal,JoneCh02,fga,,,,,,
player,201312290dal,dal,JoneCh02,punt,3,,,,,
player,201312290dal,dal,JoneCh02,punt_yds,111,,,,,
player,201312290dal,dal,JoneCh02,punt_yds_per_punt,37.0,,,,,
player,201312290dal,dal,JoneCh02,punt_long,44,,,,,
player,201312290dal,dal,BernMa20,pos,G,,,,,
player,201312290dal,dal,BernMa20,offense,66,,,,,
player,201312290dal,dal,BernMa20,off_pct,100%,,,,,
player,201312290dal,dal,BernMa20,defense,0,,,,,
player,201312290dal,dal,BernMa20,def_pct,0%,,,,,
player,201312290dal,dal,BernMa20,special_teams,4,,,,,
player,201312290dal,dal,BernMa20,st_pct,15%,,,,,
player,201312290dal,dal,LearRo00,pos,G,,,,,
player,201312290dal,dal,LearRo00,offense,66,,,,,
player,201312290dal,dal,LearRo00,off_pct,100%,,,,,
player,201312290dal,dal,LearRo00,defense,0,,,,,
player,201312290dal,dal,LearRo00,def_pct,0%,,,,,
player,201312290dal,dal,LearRo00,special_teams,4,,,,,
player,201312290dal,dal,LearRo00,st_pct,15%,,,,,
player,201312290dal,dal,FreeDo20,pos,T,,,,,
player,201312290dal,dal,FreeDo20,offense,66,,,,,
player,201312290dal,dal,FreeDo20,off_pct,100%,,,,,
player,201312290dal,dal,FreeDo20,defense,0,,,,,
player,201312290dal,dal,FreeDo20,def_pct,0%,,,,,
player,201312290dal,dal,FreeDo20,special_teams,4,,,,,
player,201312290dal,dal,FreeDo20,st_pct,15%,,,,,
player,201312290dal,dal,FredTr00,pos,C,,,,,
player,201312290dal,dal,FredTr00,offense,66,,,,,
player,201312290dal,dal,FredTr00,off_pct,100%,,,,,
player,201312290dal,dal,FredTr00,defense,0,,,,,
player,201312290dal,dal,FredTr00,def_pct,0%,,,,,
player,201312290dal,dal,FredTr00,special_teams,4,,,,,
player,201312290dal,dal,FredTr00,st_pct,15%,,,,,
player,201312290dal,dal,SmitTy00,pos,T,,,,,
player,201312290dal,dal,SmitTy00,offense,66,,,,,
player,201312290dal,dal,SmitTy00,off_pct,100%,,,,,
player,201312290dal,dal,SmitTy00,defense,0,,,,,
player,201312290dal,dal,SmitTy00,def_pct,0%,,,,,
player,201312290dal,dal,SmitTy00,special_teams,4,,,,,
player,201312290dal,dal,SmitTy00,st_pct,15%,,,,,
player,201312290dal,dal,OrtoKy00,pos,QB,,,,,
player,201312290dal,dal,OrtoKy00,offense,66,,,,,
player,201312290dal,dal,OrtoKy00,off_pct,100%,,,,,
player,201312290dal,dal,OrtoKy00,defense,0,,,,,
player,201312290dal,dal,OrtoKy00,def_pct,0%,,,,,
player,201312290dal,dal,OrtoKy00,special_teams,0,,,,,
player,201312290dal,dal,OrtoKy00,st_pct,0%,,,,,
player,201312290dal,dal,WittJa00,pos,TE,,,,,
player,201312290dal,dal,WittJa00,offense,65,,,,,
player,201312290dal,dal,WittJa00,off_pct,98%,,,,,
player,201312290dal,dal,WittJa00,defense,0,,,,,
player,201312290dal,dal,WittJa00,def_pct,0%,,,,,
player,201312290dal,dal,WittJa00,special_teams,4,,,,,
player,201312290dal,dal,WittJa00,st_pct,15%,,,,,
player,201312290dal,dal,BryaDe01,pos,WR,,,,,
player,201312290dal,dal,BryaDe01,offense,64,,,,,
player,201312290dal,dal,BryaDe01,off_pct,97%,,,,,
player,201312290dal,dal,BryaDe01,defense,0,,,,,
player,201312290dal,dal,BryaDe01,def_pct,0%,,,,,
player,201312290dal,dal,BryaDe01,special_teams,0,,,,,
player,201312290dal,dal,BryaDe01,st_pct,0%,,,,,
player,201312290dal,dal,MurrDe00,pos,RB,,,,,
player,201312290dal,dal,MurrDe00,offense,62,,,,,
player,201312290dal,dal,MurrDe00,off_pct,94%,,,,,
player,201312290dal,dal,MurrDe00,defense,0,,,,,
player,201312290dal,dal,MurrDe00,def_pct,0%,,,,,
player,201312290dal,dal,MurrDe00,special_teams,0,,,,,
player,201312290dal,dal,MurrDe00,st_pct,0%,,,,,
player,201312290dal,dal,AustMi00,pos,WR,,,,,
player,201312290dal,dal,AustMi00,offense,50,,,,,
player,201312290dal,dal,AustMi00,off_pct,76%,,,,,
player,201312290dal,dal,AustMi00,defense,0,,,,,
player,201312290dal,dal,AustMi00,def_pct,0%,,,,,
player,201312290dal,dal,AustMi00,special_teams,0,,,,,
player,201312290dal,dal,AustMi00,st_pct,0%,,,,,
player,201312290dal,dal,WillTe01,pos,WR,,,,,
player,201312290dal,dal,WillTe01,offense,41,,,,,
player,201312290dal,dal,WillTe01,off_pct,62%,,,,,
player,201312290dal,dal,WillTe01,defense,0,,,,,
player,201312290dal,dal,WillTe01,def_pct,0%,,,,,
player,201312290dal,dal,WillTe01,special_teams,4,,,,,
player,201312290dal,dal,WillTe01,st_pct,15%,,,,,
player,201312290dal,dal,EscoGa00,pos,TE,,,,,
player,201312290dal,dal,EscoGa00,offense,15,,,,,
player,201312290dal,dal,EscoGa00,off_pct,23%,,,,,
player,201312290dal,dal,EscoGa00,defense,0,,,,,
player,201312290dal,dal,EscoGa00,def_pct,0%,,,,,
player,201312290dal,dal,EscoGa00,special_teams,9,,,,,
player,201312290dal,dal,EscoGa00,st_pct,33%,,,,,
player,201312290dal,dal,HannJa00,pos,TE,,,,,
player,201312290dal,dal,HannJa00,offense,12,,,,,
player,201312290dal,dal,HannJa00,off_pct,18%,,,,,
player,201312290dal,dal,HannJa00,defense,0,,,,,
player,201312290dal,dal,HannJa00,def_pct,0%,,,,,
player,201312290dal,dal,HannJa00,special_teams,15,,,,,
player,201312290dal,dal,HannJa00,st_pct,56%,,,,,
player,201312290dal,dal,BeasCo00,pos,WR,,,,,
player,201312290dal,dal,BeasCo00,offense,12,,,,,
player,201312290dal,dal,BeasCo00,off_pct,18%,,,,,
player,201312290dal,dal,BeasCo00,defense,0,,,,,
player,201312290dal,dal,BeasCo00,def_pct,0%,,,,,
player,201312290dal,dal,BeasCo00,special_teams,1,,,,,
player,201312290dal,dal,BeasCo00,st_pct,4%,,,,,
player,201312290dal,dal,ClutTy00,pos,FB,,,,,
player,201312290dal,dal,ClutTy00,offense,6,,,,,
player,201312290dal,dal,ClutTy00,off_pct,9%,,,,,
player,201312290dal,dal,ClutTy00,defense,0,,,,,
player,201312290dal,dal,ClutTy00,def_pct,0%,,,,,
player,201312290dal,dal,ClutTy00,special_teams,4,,,,,
player,201312290dal,dal,ClutTy00,st_pct,15%,,,,,
player,201312290dal,dal,RandJo01,pos,RB,,,,,
player,201312290dal,dal,RandJo01,offense,2,,,,,
player,201312290dal,dal,RandJo01,off_pct,3%,,,,,
player,201312290dal,dal,RandJo01,defense,0,,,,,
player,201312290dal,dal,RandJo01,def_pct,0%,,,,,
player,201312290dal,dal,RandJo01,special_teams,1,,,,,
player,201312290dal,dal,RandJo01,st_pct,4%,,,,,
player,201312290dal,dal,ParnJe00,pos,T,,,,,
player,201312290dal,dal,ParnJe00,offense,1,,,,,
player,201312290dal,dal,ParnJe00,off_pct,2%,,,,,
player,201312290dal,dal,ParnJe00,defense,0,,,,,
player,201312290dal,dal,ParnJe00,def_pct,0%,,,,,
player,201312290dal,dal,ParnJe00,special_teams,4,,,,,
player,201312290dal,dal,ParnJe00,st_pct,15%,,,,,
player,201312290dal,dal,CarrBr99,pos,CB,,,,,
player,201312290dal,dal,CarrBr99,offense,0,,,,,
player,201312290dal,dal,CarrBr99,off_pct,0%,,,,,
player,201312290dal,dal,CarrBr99,defense,67,,,,,
player,201312290dal,dal,CarrBr99,def_pct,100%,,,,,
player,201312290dal,dal,CarrBr99,special_teams,9,,,,,
player,201312290dal,dal,CarrBr99,st_pct,33%,,,,,
player,201312290dal,dal,HollDe01,pos,LB,,,,,
player,201312290dal,dal,HollDe01,offense,0,,,,,
player,201312290dal,dal,HollDe01,off_pct,0%,,,,,
player,201312290dal,dal,HollDe01,defense,67,,,,,
player,201312290dal,dal,HollDe01,def_pct,100%,,,,,
player,201312290dal,dal,HollDe01,special_teams,8,,,,,
player,201312290dal,dal,HollDe01,st_pct,30%,,,,,
player,201312290dal,dal,CartBr00,pos,LB,,,,,
player,201312290dal,dal,CartBr00,offense,0,,,,,
player,201312290dal,dal,CartBr00,off_pct,0%,,,,,
player,201312290dal,dal,CartBr00,defense,67,,,,,
player,201312290dal,dal,CartBr00,def_pct,100%,,,,,
player,201312290dal,dal,CartBr00,special_teams,5,,,,,
player,201312290dal,dal,CartBr00,st_pct,19%,,,,,
player,201312290dal,dal,ScanOr99,pos,CB,,,,,
player,201312290dal,dal,ScanOr99,offense,0,,,,,
player,201312290dal,dal,ScanOr99,off_pct,0%,,,,,
player,201312290dal,dal,ScanOr99,defense,66,,,,,
player,201312290dal,dal,ScanOr99,def_pct,99%,,,,,
player,201312290dal,dal,ScanOr99,special_teams,5,,,,,
player,201312290dal,dal,ScanOr99,st_pct,19%,,,,,
player,201312290dal,dal,ChurBa99,pos,FS,,,,,
player,201312290dal,dal,ChurBa99,offense,0,,,,,
player,201312290dal,dal,ChurBa99,off_pct,0%,,,,,
player,201312290dal,dal,ChurBa99,defense,61,,,,,
player,201312290dal,dal,ChurBa99,def_pct,91%,,,,,
player,201312290dal,dal,ChurBa99,special_teams,10,,,,,
player,201312290dal,dal,ChurBa99,st_pct,37%,,,,,
player,201312290dal,dal,WareDe99,pos,DE,,,,,
player,201312290dal,dal,WareDe99,offense,0,,,,,
player,201312290dal,dal,WareDe99,off_pct,0%,,,,,
player,201312290dal,dal,WareDe99,defense,49,,,,,
player,201312290dal,dal,WareDe99,def_pct,73%,,,,,
player,201312290dal,dal,WareDe99,special_teams,4,,,,,
player,201312290dal,dal,WareDe99,st_pct,15%,,,,,
player,201312290dal,dal,HaydNi99,pos,DT,,,,,
player,201312290dal,dal,HaydNi99,offense,0,,,,,
player,201312290dal,dal,HaydNi99,off_pct,0%,,,,,
player,201312290dal,dal,HaydNi99,defense,45,,,,,
player,201312290dal,dal,HaydNi99,def_pct,67%,,,,,
player,201312290dal,dal,HaydNi99,special_teams,5,,,,,
player,201312290dal,dal,HaydNi99,st_pct,19%,,,,,
player,201312290dal,dal,SelvGe99,pos,DE,,,,,
player,201312290dal,dal,SelvGe99,offense,0,,,,,
player,201312290dal,dal,SelvGe99,off_pct,0%,,,,,
player,201312290dal,dal,SelvGe99,defense,44,,,,,
player,201312290dal,dal,SelvGe99,def_pct,66%,,,,,
player,201312290dal,dal,SelvGe99,special_teams,5,,,,,
player,201312290dal,dal,SelvGe99,st_pct,19%,,,,,
player,201312290dal,dal,HeatJe00,pos,FS,,,,,
player,201312290dal,dal,HeatJe00,offense,0,,,,,
player,201312290dal,dal,HeatJe00,off_pct,0%,,,,,
player,201312290dal,dal,HeatJe00,defense,42,,,,,
player,201312290dal,dal,HeatJe00,def_pct,63%,,,,,
player,201312290dal,dal,HeatJe00,special_teams,22,,,,,
player,201312290dal,dal,HeatJe00,st_pct,81%,,,,,
player,201312290dal,dal,HatcJa20,pos,DT,,,,,
player,201312290dal,dal,HatcJa20,offense,0,,,,,
player,201312290dal,dal,HatcJa20,off_pct,0%,,,,,
player,201312290dal,dal,HatcJa20,defense,42,,,,,
player,201312290dal,dal,HatcJa20,def_pct,63%,,,,,
player,201312290dal,dal,HatcJa20,special_teams,3,,,,,
player,201312290dal,dal,HatcJa20,st_pct,11%,,,,,
player,201312290dal,dal,ClaiMo00,pos,CB,,,,,
player,201312290dal,dal,ClaiMo00,offense,0,,,,,
player,201312290dal,dal,ClaiMo00,off_pct,0%,,,,,
player,201312290dal,dal,ClaiMo00,defense,40,,,,,
player,201312290dal,dal,ClaiMo00,def_pct,60%,,,,,
player,201312290dal,dal,ClaiMo00,special_teams,4,,,,,
player,201312290dal,dal,ClaiMo00,st_pct,15%,,,,,
player,201312290dal,dal,WilcJ.00,pos,SS,,,,,
player,201312290dal,dal,WilcJ.00,offense,0,,,,,
player,201312290dal,dal,WilcJ.00,off_pct,0%,,,,,
player,201312290dal,dal,WilcJ.00,defense,31,,,,,
player,201312290dal,dal,WilcJ.00,def_pct,46%,,,,,
player,201312290dal,dal,WilcJ.00,special_teams,12,,,,,
player,201312290dal,dal,WilcJ.00,st_pct,44%,,,,,
player,201312290dal,dal,WilbKy00,pos,DE,,,,,
player,201312290dal,dal,WilbKy00,offense,0,,,,,
player,201312290dal,dal,WilbKy00,off_pct,0%,,,,,
player,201312290dal,dal,WilbKy00,defense,28,,,,,
player,201312290dal,dal,WilbKy00,def_pct,42%,,,,,
player,201312290dal,dal,WilbKy00,special_teams,16,,,,,
player,201312290dal,dal,WilbKy00,st_pct,59%,,,,,
player,201312290dal,dal,IrviCo99,pos,DT,,,,,
player,201312290dal,dal,IrviCo99,offense,0,,,,,
player,201312290dal,dal,IrviCo99,off_pct,0%,,,,,
player,201312290dal,dal,IrviCo99,defense,25,,,,,
player,201312290dal,dal,IrviCo99,def_pct,37%,,,,,
player,201312290dal,dal,IrviCo99,special_teams,2,,,,,
player,201312290dal,dal,IrviCo99,st_pct,7%,,,,,
player,201312290dal,dal,WynnJa99,pos,DE,,,,,
player,201312290dal,dal,WynnJa99,offense,0,,,,,
player,201312290dal,dal,WynnJa99,off_pct,0%,,,,,
player,201312290dal,dal,WynnJa99,defense,22,,,,,
player,201312290dal,dal,WynnJa99,def_pct,33%,,,,,
player,201312290dal,dal,WynnJa99,special_teams,0,,,,,
player,201312290dal,dal,WynnJa99,st_pct,0%,,,,,
player,201312290dal,dal,KearFr00,pos,DT,,,,,
player,201312290dal,dal,KearFr00,offense,0,,,,,
player,201312290dal,dal,KearFr00,off_pct,0%,,,,,
player,201312290dal,dal,KearFr00,defense,22,,,,,
player,201312290dal,dal,KearFr00,def_pct,33%,,,,,
player,201312290dal,dal,KearFr00,special_teams,0,,,,,
player,201312290dal,dal,KearFr00,st_pct,0%,,,,,
player,201312290dal,dal,BrowEv99,pos,DE,,,,,
player,201312290dal,dal,BrowEv99,offense,0,,,,,
player,201312290dal,dal,BrowEv99,off_pct,0%,,,,,
player,201312290dal,dal,BrowEv99,defense,19,,,,,
player,201312290dal,dal,BrowEv99,def_pct,28%,,,,,
player,201312290dal,dal,BrowEv99,special_teams,9,,,,,
player,201312290dal,dal,BrowEv99,st_pct,33%,,,,,
player,201312290dal,dal,HarrDw00,pos,WR,,,,,
player,201312290dal,dal,HarrDw00,offense,0,,,,,
player,201312290dal,dal,HarrDw00,off_pct,0%,,,,,
player,201312290dal,dal,HarrDw00,defense,0,,,,,
player,201312290dal,dal,HarrDw00,def_pct,0%,,,,,
player,201312290dal,dal,HarrDw00,special_teams,19,,,,,
player,201312290dal,dal,HarrDw00,st_pct,70%,,,,,
player,201312290dal,dal,LawrCa01,pos,LB,,,,,
player,201312290dal,dal,LawrCa01,offense,0,,,,,
player,201312290dal,dal,LawrCa01,off_pct,0%,,,,,
player,201312290dal,dal,LawrCa01,defense,0,,,,,
player,201312290dal,dal,LawrCa01,def_pct,0%,,,,,
player,201312290dal,dal,LawrCa01,special_teams,18,,,,,
player,201312290dal,dal,LawrCa01,st_pct,67%,,,,,
player,201312290dal,dal,McCrDa00,pos,FS,,,,,
player,201312290dal,dal,McCrDa00,offense,0,,,,,
player,201312290dal,dal,McCrDa00,off_pct,0%,,,,,
player,201312290dal,dal,McCrDa00,defense,0,,,,,
player,201312290dal,dal,McCrDa00,def_pct,0%,,,,,
player,201312290dal,dal,McCrDa00,special_teams,18,,,,,
player,201312290dal,dal,McCrDa00,st_pct,67%,,,,,
player,201312290dal,dal,JoneEd22,pos,DE,,,,,
player,201312290dal,dal,JoneEd22,offense,0,,,,,
player,201312290dal,dal,JoneEd22,off_pct,0%,,,,,
player,201312290dal,dal,JoneEd22,defense,0,,,,,
player,201312290dal,dal,JoneEd22,def_pct,0%,,,,,
player,201312290dal,dal,JoneEd22,special_teams,17,,,,,
player,201312290dal,dal,JoneEd22,st_pct,63%,,,,,
player,201312290dal,dal,TannPh00,pos,RB,,,,,
player,201312290dal,dal,TannPh00,offense,0,,,,,
player,201312290dal,dal,TannPh00,off_pct,0%,,,,,
player,201312290dal,dal,TannPh00,defense,0,,,,,
player,201312290dal,dal,TannPh00,def_pct,0%,,,,,
player,201312290dal,dal,TannPh00,special_teams,14,,,,,
player,201312290dal,dal,TannPh00,st_pct,52%,,,,,
player,201312290dal,dal,BailDa00,pos,K,,,,,
player,201312290dal,dal,BailDa00,offense,0,,,,,
player,201312290dal,dal,BailDa00,off_pct,0%,,,,,
player,201312290dal,dal,BailDa00,defense,0,,,,,
player,201312290dal,dal,BailDa00,def_pct,0%,,,,,
player,201312290dal,dal,BailDa00,special_teams,10,,,,,
player,201312290dal,dal,BailDa00,st_pct,37%,,,,,
player,201312290dal,dal,LadoL.20,pos,LS,,,,,
player,201312290dal,dal,LadoL.20,offense,0,,,,,
player,201312290dal,dal,LadoL.20,off_pct,0%,,,,,
player,201312290dal,dal,LadoL.20,defense,0,,,,,
player,201312290dal,dal,LadoL.20,def_pct,0%,,,,,
player,201312290dal,dal,LadoL.20,special_teams,7,,,,,
player,201312290dal,dal,LadoL.20,st_pct,26%,,,,,
player,201312290dal,dal,JoneCh02,pos,P,,,,,
player,201312290dal,dal,JoneCh02,offense,0,,,,,
player,201312290dal,dal,JoneCh02,off_pct,0%,,,,,
player,201312290dal,dal,JoneCh02,defense,0,,,,,
player,201312290dal,dal,JoneCh02,def_pct,0%,,,,,
player,201312290dal,dal,JoneCh02,special_teams,7,,,,,
player,201312290dal,dal,JoneCh02,st_pct,26%,,,,,
player,201312290dal,dal,MoorSt00,pos,CB,,,,,
player,201312290dal,dal,MoorSt00,offense,0,,,,,
player,201312290dal,dal,MoorSt00,off_pct,0%,,,,,
player,201312290dal,dal,MoorSt00,defense,0,,,,,
player,201312290dal,dal,MoorSt00,def_pct,0%,,,,,
player,201312290dal,dal,MoorSt00,special_teams,6,,,,,
player,201312290dal,dal,MoorSt00,st_pct,22%,,,,,
player,201312290dal,phi,MathEv20,pos,G,,,,,
player,201312290dal,phi,MathEv20,offense,67,,,,,
player,201312290dal,phi,MathEv20,off_pct,100%,,,,,
player,201312290dal,phi,MathEv20,defense,0,,,,,
player,201312290dal,phi,MathEv20,def_pct,0%,,,,,
player,201312290dal,phi,MathEv20,special_teams,4,,,,,
player,201312290dal,phi,MathEv20,st_pct,15%,,,,,
player,201312290dal,phi,JohnLa01,pos,T,,,,,
player,201312290dal,phi,JohnLa01,offense,67,,,,,
player,201312290dal,phi,JohnLa01,off_pct,100%,,,,,
player,201312290dal,phi,JohnLa01,defense,0,,,,,
player,201312290dal,phi,JohnLa01,def_pct,0%,,,,,
player,201312290dal,phi,JohnLa01,special_teams,4,,,,,
player,201312290dal,phi,JohnLa01,st_pct,15%,,,,,
player,201312290dal,phi,HerrTo20,pos,G,,,,,
player,201312290dal,phi,HerrTo20,offense,67,,,,,
player,201312290dal,phi,HerrTo20,off_pct,100%,,,,,
player,201312290dal,phi,HerrTo20,defense,0,,,,,
player,201312290dal,phi,HerrTo20,def_pct,0%,,,,,
player,201312290dal,phi,HerrTo20,special_teams,4,,,,,
player,201312290dal,phi,HerrTo20,st_pct,15%,,,,,
player,201312290dal,phi,FoleNi00,pos,QB,,,,,
player,201312290dal,phi,FoleNi00,offense,67,,,,,
player,201312290dal,phi,FoleNi00,off_pct,100%,,,,,
player,201312290dal,phi,FoleNi00,defense,0,,,,,
player,201312290dal,phi,FoleNi00,def_pct,0%,,,,,
player,201312290dal,phi,FoleNi00,special_teams,0,,,,,
player,201312290dal,phi,FoleNi00,st_pct,0%,,,,,
player,201312290dal,phi,PeteJa21,pos,T,,,,,
player,201312290dal,phi,PeteJa21,offense,67,,,,,
player,201312290dal,phi,PeteJa21,off_pct,100%,,,,,
player,201312290dal,phi,PeteJa21,defense,0,,,,,
player,201312290dal,phi,PeteJa21,def_pct,0%,,,,,
player,201312290dal,phi,PeteJa21,special_teams,0,,,,,
player,201312290dal,phi,PeteJa21,st_pct,0%,,,,,
