game,2013,6,20131013,201310130rav,gnb,"Green Bay Packers",19,rav,"Baltimore Ravens",17
player,201310130rav,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,PerrNi00,fumbles_forced,1,,,,,
player,201310130rav,gnb,BurnMo99,def_int,0,,,,,
player,201310130rav,gnb,BurnMo99,def_int_yds,0,,,,,
player,201310130rav,gnb,BurnMo99,def_int_td,0,,,,,
player,201310130rav,gnb,BurnMo99,def_int_long,0,,,,,
player,201310130rav,gnb,BurnMo99,pass_defended,0,,,,,
player,201310130rav,gnb,BurnMo99,sacks,0.0,,,,,
player,201310130rav,gnb,BurnMo99,tackles_combined,9,,,,,
player,201310130rav,gnb,BurnMo99,tackles_solo,3,,,,,
player,201310130rav,gnb,BurnMo99,tackles_assists,6,,,,,
player,201310130rav,gnb,BurnMo99,tackles_loss,0,,,,,
player,201310130rav,gnb,BurnMo99,qb_hits,0,,,,,
player,201310130rav,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201310130rav,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201310130rav,gnb,BanjCh00,def_int,0,,,,,
player,201310130rav,gnb,BanjCh00,def_int_yds,0,,,,,
player,201310130rav,gnb,BanjCh00,def_int_td,0,,,,,
player,201310130rav,gnb,BanjCh00,def_int_long,0,,,,,
player,201310130rav,gnb,BanjCh00,pass_defended,0,,,,,
player,201310130rav,gnb,BanjCh00,sacks,0.0,,,,,
player,201310130rav,gnb,BanjCh00,tackles_combined,4,,,,,
player,201310130rav,gnb,BanjCh00,tackles_solo,2,,,,,
player,201310130rav,gnb,BanjCh00,tackles_assists,2,,,,,
player,201310130rav,gnb,BanjCh00,tackles_loss,0,,,,,
player,201310130rav,gnb,BanjCh00,qb_hits,0,,,,,
player,201310130rav,gnb,BanjCh00,fumbles_rec,0,,,,,
player,201310130rav,gnb,BanjCh00,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,BanjCh00,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,BanjCh00,fumbles_forced,0,,,,,
player,201310130rav,gnb,JennM.00,def_int,0,,,,,
player,201310130rav,gnb,JennM.00,def_int_yds,0,,,,,
player,201310130rav,gnb,JennM.00,def_int_td,0,,,,,
player,201310130rav,gnb,JennM.00,def_int_long,0,,,,,
player,201310130rav,gnb,JennM.00,pass_defended,0,,,,,
player,201310130rav,gnb,JennM.00,sacks,0.0,,,,,
player,201310130rav,gnb,JennM.00,tackles_combined,4,,,,,
player,201310130rav,gnb,JennM.00,tackles_solo,3,,,,,
player,201310130rav,gnb,JennM.00,tackles_assists,1,,,,,
player,201310130rav,gnb,JennM.00,tackles_loss,0,,,,,
player,201310130rav,gnb,JennM.00,qb_hits,0,,,,,
player,201310130rav,gnb,JennM.00,fumbles_rec,0,,,,,
player,201310130rav,gnb,JennM.00,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,JennM.00,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,JennM.00,fumbles_forced,0,,,,,
player,201310130rav,gnb,LattJa00,def_int,0,,,,,
player,201310130rav,gnb,LattJa00,def_int_yds,0,,,,,
player,201310130rav,gnb,LattJa00,def_int_td,0,,,,,
player,201310130rav,gnb,LattJa00,def_int_long,0,,,,,
player,201310130rav,gnb,LattJa00,pass_defended,0,,,,,
player,201310130rav,gnb,LattJa00,sacks,0.0,,,,,
player,201310130rav,gnb,LattJa00,tackles_combined,4,,,,,
player,201310130rav,gnb,LattJa00,tackles_solo,3,,,,,
player,201310130rav,gnb,LattJa00,tackles_assists,1,,,,,
player,201310130rav,gnb,LattJa00,tackles_loss,2,,,,,
player,201310130rav,gnb,LattJa00,qb_hits,0,,,,,
player,201310130rav,gnb,LattJa00,fumbles_rec,0,,,,,
player,201310130rav,gnb,LattJa00,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,LattJa00,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,LattJa00,fumbles_forced,0,,,,,
player,201310130rav,gnb,MuluAn00,def_int,0,,,,,
player,201310130rav,gnb,MuluAn00,def_int_yds,0,,,,,
player,201310130rav,gnb,MuluAn00,def_int_td,0,,,,,
player,201310130rav,gnb,MuluAn00,def_int_long,0,,,,,
player,201310130rav,gnb,MuluAn00,pass_defended,0,,,,,
player,201310130rav,gnb,MuluAn00,sacks,0.0,,,,,
player,201310130rav,gnb,MuluAn00,tackles_combined,4,,,,,
player,201310130rav,gnb,MuluAn00,tackles_solo,1,,,,,
player,201310130rav,gnb,MuluAn00,tackles_assists,3,,,,,
player,201310130rav,gnb,MuluAn00,tackles_loss,0,,,,,
player,201310130rav,gnb,MuluAn00,qb_hits,0,,,,,
player,201310130rav,gnb,MuluAn00,fumbles_rec,0,,,,,
player,201310130rav,gnb,MuluAn00,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,MuluAn00,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,MuluAn00,fumbles_forced,0,,,,,
player,201310130rav,gnb,BostBr00,def_int,0,,,,,
player,201310130rav,gnb,BostBr00,def_int_yds,0,,,,,
player,201310130rav,gnb,BostBr00,def_int_td,0,,,,,
player,201310130rav,gnb,BostBr00,def_int_long,0,,,,,
player,201310130rav,gnb,BostBr00,pass_defended,0,,,,,
player,201310130rav,gnb,BostBr00,sacks,0.0,,,,,
player,201310130rav,gnb,BostBr00,tackles_combined,3,,,,,
player,201310130rav,gnb,BostBr00,tackles_solo,3,,,,,
player,201310130rav,gnb,BostBr00,tackles_assists,0,,,,,
player,201310130rav,gnb,BostBr00,tackles_loss,0,,,,,
player,201310130rav,gnb,BostBr00,qb_hits,0,,,,,
player,201310130rav,gnb,BostBr00,fumbles_rec,0,,,,,
player,201310130rav,gnb,BostBr00,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,BostBr00,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,BostBr00,fumbles_forced,0,,,,,
player,201310130rav,gnb,JollJo20,def_int,0,,,,,
player,201310130rav,gnb,JollJo20,def_int_yds,0,,,,,
player,201310130rav,gnb,JollJo20,def_int_td,0,,,,,
player,201310130rav,gnb,JollJo20,def_int_long,0,,,,,
player,201310130rav,gnb,JollJo20,pass_defended,0,,,,,
player,201310130rav,gnb,JollJo20,sacks,0.0,,,,,
player,201310130rav,gnb,JollJo20,tackles_combined,3,,,,,
player,201310130rav,gnb,JollJo20,tackles_solo,1,,,,,
player,201310130rav,gnb,JollJo20,tackles_assists,2,,,,,
player,201310130rav,gnb,JollJo20,tackles_loss,0,,,,,
player,201310130rav,gnb,JollJo20,qb_hits,0,,,,,
player,201310130rav,gnb,JollJo20,fumbles_rec,0,,,,,
player,201310130rav,gnb,JollJo20,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,JollJo20,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,JollJo20,fumbles_forced,0,,,,,
player,201310130rav,gnb,WilsC.98,def_int,0,,,,,
player,201310130rav,gnb,WilsC.98,def_int_yds,0,,,,,
player,201310130rav,gnb,WilsC.98,def_int_td,0,,,,,
player,201310130rav,gnb,WilsC.98,def_int_long,0,,,,,
player,201310130rav,gnb,WilsC.98,pass_defended,0,,,,,
player,201310130rav,gnb,WilsC.98,sacks,0.0,,,,,
player,201310130rav,gnb,WilsC.98,tackles_combined,3,,,,,
player,201310130rav,gnb,WilsC.98,tackles_solo,1,,,,,
player,201310130rav,gnb,WilsC.98,tackles_assists,2,,,,,
player,201310130rav,gnb,WilsC.98,tackles_loss,0,,,,,
player,201310130rav,gnb,WilsC.98,qb_hits,0,,,,,
player,201310130rav,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201310130rav,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201310130rav,gnb,DaniMi00,def_int,0,,,,,
player,201310130rav,gnb,DaniMi00,def_int_yds,0,,,,,
player,201310130rav,gnb,DaniMi00,def_int_td,0,,,,,
player,201310130rav,gnb,DaniMi00,def_int_long,0,,,,,
player,201310130rav,gnb,DaniMi00,pass_defended,0,,,,,
player,201310130rav,gnb,DaniMi00,sacks,0.0,,,,,
player,201310130rav,gnb,DaniMi00,tackles_combined,2,,,,,
player,201310130rav,gnb,DaniMi00,tackles_solo,1,,,,,
player,201310130rav,gnb,DaniMi00,tackles_assists,1,,,,,
player,201310130rav,gnb,DaniMi00,tackles_loss,1,,,,,
player,201310130rav,gnb,DaniMi00,qb_hits,0,,,,,
player,201310130rav,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201310130rav,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201310130rav,gnb,RajiBJ99,def_int,0,,,,,
player,201310130rav,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201310130rav,gnb,RajiBJ99,def_int_td,0,,,,,
player,201310130rav,gnb,RajiBJ99,def_int_long,0,,,,,
player,201310130rav,gnb,RajiBJ99,pass_defended,0,,,,,
player,201310130rav,gnb,RajiBJ99,sacks,0.0,,,,,
player,201310130rav,gnb,RajiBJ99,tackles_combined,2,,,,,
player,201310130rav,gnb,RajiBJ99,tackles_solo,1,,,,,
player,201310130rav,gnb,RajiBJ99,tackles_assists,1,,,,,
player,201310130rav,gnb,RajiBJ99,tackles_loss,1,,,,,
player,201310130rav,gnb,RajiBJ99,qb_hits,0,,,,,
player,201310130rav,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201310130rav,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201310130rav,gnb,WillTr99,def_int,0,,,,,
player,201310130rav,gnb,WillTr99,def_int_yds,0,,,,,
player,201310130rav,gnb,WillTr99,def_int_td,0,,,,,
player,201310130rav,gnb,WillTr99,def_int_long,0,,,,,
player,201310130rav,gnb,WillTr99,pass_defended,0,,,,,
player,201310130rav,gnb,WillTr99,sacks,0.0,,,,,
player,201310130rav,gnb,WillTr99,tackles_combined,2,,,,,
player,201310130rav,gnb,WillTr99,tackles_solo,1,,,,,
player,201310130rav,gnb,WillTr99,tackles_assists,1,,,,,
player,201310130rav,gnb,WillTr99,tackles_loss,0,,,,,
player,201310130rav,gnb,WillTr99,qb_hits,0,,,,,
player,201310130rav,gnb,WillTr99,fumbles_rec,0,,,,,
player,201310130rav,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,WillTr99,fumbles_forced,0,,,,,
player,201310130rav,gnb,FranJo01,def_int,0,,,,,
player,201310130rav,gnb,FranJo01,def_int_yds,0,,,,,
player,201310130rav,gnb,FranJo01,def_int_td,0,,,,,
player,201310130rav,gnb,FranJo01,def_int_long,0,,,,,
player,201310130rav,gnb,FranJo01,pass_defended,0,,,,,
player,201310130rav,gnb,FranJo01,sacks,0.0,,,,,
player,201310130rav,gnb,FranJo01,tackles_combined,1,,,,,
player,201310130rav,gnb,FranJo01,tackles_solo,1,,,,,
player,201310130rav,gnb,FranJo01,tackles_assists,0,,,,,
player,201310130rav,gnb,FranJo01,tackles_loss,0,,,,,
player,201310130rav,gnb,FranJo01,qb_hits,0,,,,,
player,201310130rav,gnb,FranJo01,fumbles_rec,0,,,,,
player,201310130rav,gnb,FranJo01,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,FranJo01,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,FranJo01,fumbles_forced,0,,,,,
player,201310130rav,gnb,HousDa00,def_int,0,,,,,
player,201310130rav,gnb,HousDa00,def_int_yds,0,,,,,
player,201310130rav,gnb,HousDa00,def_int_td,0,,,,,
player,201310130rav,gnb,HousDa00,def_int_long,0,,,,,
player,201310130rav,gnb,HousDa00,pass_defended,3,,,,,
player,201310130rav,gnb,HousDa00,sacks,0.0,,,,,
player,201310130rav,gnb,HousDa00,tackles_combined,1,,,,,
player,201310130rav,gnb,HousDa00,tackles_solo,0,,,,,
player,201310130rav,gnb,HousDa00,tackles_assists,1,,,,,
player,201310130rav,gnb,HousDa00,tackles_loss,0,,,,,
player,201310130rav,gnb,HousDa00,qb_hits,0,,,,,
player,201310130rav,gnb,HousDa00,fumbles_rec,0,,,,,
player,201310130rav,gnb,HousDa00,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,HousDa00,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,HousDa00,fumbles_forced,0,,,,,
player,201310130rav,gnb,LangT.20,def_int,0,,,,,
player,201310130rav,gnb,LangT.20,def_int_yds,0,,,,,
player,201310130rav,gnb,LangT.20,def_int_td,0,,,,,
player,201310130rav,gnb,LangT.20,def_int_long,0,,,,,
player,201310130rav,gnb,LangT.20,pass_defended,0,,,,,
player,201310130rav,gnb,LangT.20,sacks,0.0,,,,,
player,201310130rav,gnb,LangT.20,tackles_combined,1,,,,,
player,201310130rav,gnb,LangT.20,tackles_solo,0,,,,,
player,201310130rav,gnb,LangT.20,tackles_assists,1,,,,,
player,201310130rav,gnb,LangT.20,tackles_loss,,,,,,
player,201310130rav,gnb,LangT.20,qb_hits,,,,,,
player,201310130rav,gnb,LangT.20,fumbles_rec,0,,,,,
player,201310130rav,gnb,LangT.20,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,LangT.20,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,LangT.20,fumbles_forced,0,,,,,
player,201310130rav,gnb,McMiJe00,def_int,0,,,,,
player,201310130rav,gnb,McMiJe00,def_int_yds,0,,,,,
player,201310130rav,gnb,McMiJe00,def_int_td,0,,,,,
player,201310130rav,gnb,McMiJe00,def_int_long,0,,,,,
player,201310130rav,gnb,McMiJe00,pass_defended,0,,,,,
player,201310130rav,gnb,McMiJe00,sacks,0.0,,,,,
player,201310130rav,gnb,McMiJe00,tackles_combined,1,,,,,
player,201310130rav,gnb,McMiJe00,tackles_solo,1,,,,,
player,201310130rav,gnb,McMiJe00,tackles_assists,0,,,,,
player,201310130rav,gnb,McMiJe00,tackles_loss,0,,,,,
player,201310130rav,gnb,McMiJe00,qb_hits,0,,,,,
player,201310130rav,gnb,McMiJe00,fumbles_rec,0,,,,,
player,201310130rav,gnb,McMiJe00,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,McMiJe00,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,McMiJe00,fumbles_forced,0,,,,,
player,201310130rav,gnb,PickRy20,def_int,0,,,,,
player,201310130rav,gnb,PickRy20,def_int_yds,0,,,,,
player,201310130rav,gnb,PickRy20,def_int_td,0,,,,,
player,201310130rav,gnb,PickRy20,def_int_long,0,,,,,
player,201310130rav,gnb,PickRy20,pass_defended,0,,,,,
player,201310130rav,gnb,PickRy20,sacks,0.0,,,,,
player,201310130rav,gnb,PickRy20,tackles_combined,1,,,,,
player,201310130rav,gnb,PickRy20,tackles_solo,0,,,,,
player,201310130rav,gnb,PickRy20,tackles_assists,1,,,,,
player,201310130rav,gnb,PickRy20,tackles_loss,0,,,,,
player,201310130rav,gnb,PickRy20,qb_hits,0,,,,,
player,201310130rav,gnb,PickRy20,fumbles_rec,0,,,,,
player,201310130rav,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,PickRy20,fumbles_forced,0,,,,,
player,201310130rav,gnb,ShieSa00,def_int,0,,,,,
player,201310130rav,gnb,ShieSa00,def_int_yds,0,,,,,
player,201310130rav,gnb,ShieSa00,def_int_td,0,,,,,
player,201310130rav,gnb,ShieSa00,def_int_long,0,,,,,
player,201310130rav,gnb,ShieSa00,pass_defended,1,,,,,
player,201310130rav,gnb,ShieSa00,sacks,0.0,,,,,
player,201310130rav,gnb,ShieSa00,tackles_combined,1,,,,,
player,201310130rav,gnb,ShieSa00,tackles_solo,1,,,,,
player,201310130rav,gnb,ShieSa00,tackles_assists,0,,,,,
player,201310130rav,gnb,ShieSa00,tackles_loss,0,,,,,
player,201310130rav,gnb,ShieSa00,qb_hits,0,,,,,
player,201310130rav,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201310130rav,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201310130rav,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201310130rav,gnb,JoneDa03,def_int,0,,,,,
player,201310130rav,gnb,JoneDa03,def_int_yds,0,,,,,
player,201310130rav,gnb,JoneDa03,def_int_td,0,,,,,
player,201310130rav,gnb,JoneDa03,def_int_long,0,,,,,
player,201310130rav,gnb,JoneDa03,pass_defended,0,,,,,
player,201310130rav,gnb,JoneDa03,sacks,0.0,,,,,
player,201310130rav,gnb,JoneDa03,tackles_combined,0,,,,,
player,201310130rav,gnb,JoneDa03,tackles_solo,0,,,,,
player,201310130rav,gnb,JoneDa03,tackles_assists,0,,,,,
player,201310130rav,gnb,JoneDa03,tackles_loss,0,,,,,
player,201310130rav,gnb,JoneDa03,qb_hits,0,,,,,
player,201310130rav,gnb,JoneDa03,fumbles_rec,1,,,,,
player,201310130rav,gnb,JoneDa03,fumbles_rec_yds,20,,,,,
player,201310130rav,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201310130rav,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201310130rav,rav,SmitJi03,def_int,1,,,,,
player,201310130rav,rav,SmitJi03,def_int_yds,0,,,,,
player,201310130rav,rav,SmitJi03,def_int_td,0,,,,,
player,201310130rav,rav,SmitJi03,def_int_long,0,,,,,
player,201310130rav,rav,SmitJi03,pass_defended,1,,,,,
player,201310130rav,rav,SmitJi03,sacks,0.0,,,,,
player,201310130rav,rav,SmitJi03,tackles_combined,3,,,,,
player,201310130rav,rav,SmitJi03,tackles_solo,2,,,,,
player,201310130rav,rav,SmitJi03,tackles_assists,1,,,,,
player,201310130rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201310130rav,rav,SmitJi03,qb_hits,0,,,,,
player,201310130rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201310130rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201310130rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201310130rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201310130rav,rav,DumeEl20,def_int,0,,,,,
player,201310130rav,rav,DumeEl20,def_int_yds,0,,,,,
player,201310130rav,rav,DumeEl20,def_int_td,0,,,,,
player,201310130rav,rav,DumeEl20,def_int_long,0,,,,,
player,201310130rav,rav,DumeEl20,pass_defended,0,,,,,
player,201310130rav,rav,DumeEl20,sacks,2.0,,,,,
player,201310130rav,rav,DumeEl20,tackles_combined,3,,,,,
player,201310130rav,rav,DumeEl20,tackles_solo,2,,,,,
player,201310130rav,rav,DumeEl20,tackles_assists,1,,,,,
player,201310130rav,rav,DumeEl20,tackles_loss,0,,,,,
player,201310130rav,rav,DumeEl20,qb_hits,2,,,,,
player,201310130rav,rav,DumeEl20,fumbles_rec,0,,,,,
player,201310130rav,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201310130rav,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201310130rav,rav,DumeEl20,fumbles_forced,2,,,,,
player,201310130rav,rav,JoneAr22,def_int,0,,,,,
player,201310130rav,rav,JoneAr22,def_int_yds,0,,,,,
player,201310130rav,rav,JoneAr22,def_int_td,0,,,,,
player,201310130rav,rav,JoneAr22,def_int_long,0,,,,,
player,201310130rav,rav,JoneAr22,pass_defended,0,,,,,
player,201310130rav,rav,JoneAr22,sacks,1.0,,,,,
player,201310130rav,rav,JoneAr22,tackles_combined,3,,,,,
player,201310130rav,rav,JoneAr22,tackles_solo,1,,,,,
player,201310130rav,rav,JoneAr22,tackles_assists,2,,,,,
player,201310130rav,rav,JoneAr22,tackles_loss,1,,,,,
player,201310130rav,rav,JoneAr22,qb_hits,1,,,,,
player,201310130rav,rav,JoneAr22,fumbles_rec,0,,,,,
player,201310130rav,rav,JoneAr22,fumbles_rec_yds,0,,,,,
player,201310130rav,rav,JoneAr22,fumbles_rec_td,0,,,,,
player,201310130rav,rav,JoneAr22,fumbles_forced,0,,,,,
player,201310130rav,rav,IhedJa00,def_int,0,,,,,
player,201310130rav,rav,IhedJa00,def_int_yds,0,,,,,
player,201310130rav,rav,IhedJa00,def_int_td,0,,,,,
player,201310130rav,rav,IhedJa00,def_int_long,0,,,,,
player,201310130rav,rav,IhedJa00,pass_defended,0,,,,,
player,201310130rav,rav,IhedJa00,sacks,0.0,,,,,
player,201310130rav,rav,IhedJa00,tackles_combined,10,,,,,
player,201310130rav,rav,IhedJa00,tackles_solo,5,,,,,
player,201310130rav,rav,IhedJa00,tackles_assists,5,,,,,
player,201310130rav,rav,IhedJa00,tackles_loss,1,,,,,
player,201310130rav,rav,IhedJa00,qb_hits,0,,,,,
player,201310130rav,rav,IhedJa00,fumbles_rec,1,,,,,
player,201310130rav,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201310130rav,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201310130rav,rav,IhedJa00,fumbles_forced,0,,,,,
player,201310130rav,rav,SmitDa24,def_int,0,,,,,
player,201310130rav,rav,SmitDa24,def_int_yds,0,,,,,
player,201310130rav,rav,SmitDa24,def_int_td,0,,,,,
player,201310130rav,rav,SmitDa24,def_int_long,0,,,,,
player,201310130rav,rav,SmitDa24,pass_defended,1,,,,,
player,201310130rav,rav,SmitDa24,sacks,0.0,,,,,
player,201310130rav,rav,SmitDa24,tackles_combined,10,,,,,
player,201310130rav,rav,SmitDa24,tackles_solo,1,,,,,
player,201310130rav,rav,SmitDa24,tackles_assists,9,,,,,
player,201310130rav,rav,SmitDa24,tackles_loss,0,,,,,
player,201310130rav,rav,SmitDa24,qb_hits,0,,,,,
player,201310130rav,rav,SmitDa24,fumbles_rec,0,,,,,
player,201310130rav,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201310130rav,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201310130rav,rav,SmitDa24,fumbles_forced,0,,,,,
player,201310130rav,rav,SuggTe99,def_int,0,,,,,
player,201310130rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201310130rav,rav,SuggTe99,def_int_td,0,,,,,
player,201310130rav,rav,SuggTe99,def_int_long,0,,,,,
player,201310130rav,rav,SuggTe99,pass_defended,0,,,,,
player,201310130rav,rav,SuggTe99,sacks,0.0,,,,,
player,201310130rav,rav,SuggTe99,tackles_combined,10,,,,,
player,201310130rav,rav,SuggTe99,tackles_solo,4,,,,,
player,201310130rav,rav,SuggTe99,tackles_assists,6,,,,,
player,201310130rav,rav,SuggTe99,tackles_loss,1,,,,,
player,201310130rav,rav,SuggTe99,qb_hits,0,,,,,
player,201310130rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201310130rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201310130rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201310130rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201310130rav,rav,ElamMa00,def_int,0,,,,,
player,201310130rav,rav,ElamMa00,def_int_yds,0,,,,,
player,201310130rav,rav,ElamMa00,def_int_td,0,,,,,
player,201310130rav,rav,ElamMa00,def_int_long,0,,,,,
player,201310130rav,rav,ElamMa00,pass_defended,0,,,,,
player,201310130rav,rav,ElamMa00,sacks,0.0,,,,,
player,201310130rav,rav,ElamMa00,tackles_combined,8,,,,,
player,201310130rav,rav,ElamMa00,tackles_solo,3,,,,,
player,201310130rav,rav,ElamMa00,tackles_assists,5,,,,,
player,201310130rav,rav,ElamMa00,tackles_loss,0,,,,,
player,201310130rav,rav,ElamMa00,qb_hits,0,,,,,
player,201310130rav,rav,ElamMa00,fumbles_rec,0,,,,,
player,201310130rav,rav,ElamMa00,fumbles_rec_yds,0,,,,,
player,201310130rav,rav,ElamMa00,fumbles_rec_td,0,,,,,
player,201310130rav,rav,ElamMa00,fumbles_forced,0,,,,,
player,201310130rav,rav,WebbLa99,def_int,0,,,,,
player,201310130rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201310130rav,rav,WebbLa99,def_int_td,0,,,,,
player,201310130rav,rav,WebbLa99,def_int_long,0,,,,,
player,201310130rav,rav,WebbLa99,pass_defended,1,,,,,
player,201310130rav,rav,WebbLa99,sacks,0.0,,,,,
player,201310130rav,rav,WebbLa99,tackles_combined,6,,,,,
player,201310130rav,rav,WebbLa99,tackles_solo,3,,,,,
player,201310130rav,rav,WebbLa99,tackles_assists,3,,,,,
player,201310130rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201310130rav,rav,WebbLa99,qb_hits,0,,,,,
player,201310130rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201310130rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201310130rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201310130rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201310130rav,rav,ByneJo00,def_int,0,,,,,
player,201310130rav,rav,ByneJo00,def_int_yds,0,,,,,
player,201310130rav,rav,ByneJo00,def_int_td,0,,,,,
player,201310130rav,rav,ByneJo00,def_int_long,0,,,,,
player,201310130rav,rav,ByneJo00,pass_defended,1,,,,,
player,201310130rav,rav,ByneJo00,sacks,0.0,,,,,
player,201310130rav,rav,ByneJo00,tackles_combined,4,,,,,
player,201310130rav,rav,ByneJo00,tackles_solo,0,,,,,
player,201310130rav,rav,ByneJo00,tackles_assists,4,,,,,
player,201310130rav,rav,ByneJo00,tackles_loss,0,,,,,
player,201310130rav,rav,ByneJo00,qb_hits,0,,,,,
player,201310130rav,rav,ByneJo00,fumbles_rec,0,,,,,
player,201310130rav,rav,ByneJo00,fumbles_rec_yds,0,,,,,
player,201310130rav,rav,ByneJo00,fumbles_rec_td,0,,,,,
player,201310130rav,rav,ByneJo00,fumbles_forced,0,,,,,
player,201310130rav,rav,GrahCo99,def_int,0,,,,,
player,201310130rav,rav,GrahCo99,def_int_yds,0,,,,,
player,201310130rav,rav,GrahCo99,def_int_td,0,,,,,
player,201310130rav,rav,GrahCo99,def_int_long,0,,,,,
player,201310130rav,rav,GrahCo99,pass_defended,0,,,,,
player,201310130rav,rav,GrahCo99,sacks,0.0,,,,,
player,201310130rav,rav,GrahCo99,tackles_combined,4,,,,,
player,201310130rav,rav,GrahCo99,tackles_solo,3,,,,,
player,201310130rav,rav,GrahCo99,tackles_assists,1,,,,,
player,201310130rav,rav,GrahCo99,tackles_loss,1,,,,,
player,201310130rav,rav,GrahCo99,qb_hits,0,,,,,
player,201310130rav,rav,GrahCo99,fumbles_rec,0,,,,,
player,201310130rav,rav,GrahCo99,fumbles_rec_yds,0,,,,,
player,201310130rav,rav,GrahCo99,fumbles_rec_td,0,,,,,
player,201310130rav,rav,GrahCo99,fumbles_forced,0,,,,,
player,201310130rav,rav,MileJe00,def_int,0,,,,,
player,201310130rav,rav,MileJe00,def_int_yds,0,,,,,
player,201310130rav,rav,MileJe00,def_int_td,0,,,,,
player,201310130rav,rav,MileJe00,def_int_long,0,,,,,
player,201310130rav,rav,MileJe00,pass_defended,0,,,,,
player,201310130rav,rav,MileJe00,sacks,0.0,,,,,
player,201310130rav,rav,MileJe00,tackles_combined,2,,,,,
