game,2013,3,20130922,201309220mia,atl,"Atlanta Falcons",23,mia,"Miami Dolphins",27
player,201309220mia,atl,DentAk00,pass_defended,0,,,,,
player,201309220mia,atl,DentAk00,sacks,1.5,,,,,
player,201309220mia,atl,DentAk00,tackles_combined,5,,,,,
player,201309220mia,atl,DentAk00,tackles_solo,3,,,,,
player,201309220mia,atl,DentAk00,tackles_assists,2,,,,,
player,201309220mia,atl,DentAk00,tackles_loss,1,,,,,
player,201309220mia,atl,DentAk00,qb_hits,2,,,,,
player,201309220mia,atl,DentAk00,fumbles_rec,0,,,,,
player,201309220mia,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201309220mia,atl,DentAk00,fumbles_forced,0,,,,,
player,201309220mia,atl,McClRo98,def_int,0,,,,,
player,201309220mia,atl,McClRo98,def_int_yds,0,,,,,
player,201309220mia,atl,McClRo98,def_int_td,0,,,,,
player,201309220mia,atl,McClRo98,def_int_long,0,,,,,
player,201309220mia,atl,McClRo98,pass_defended,0,,,,,
player,201309220mia,atl,McClRo98,sacks,1.0,,,,,
player,201309220mia,atl,McClRo98,tackles_combined,6,,,,,
player,201309220mia,atl,McClRo98,tackles_solo,6,,,,,
player,201309220mia,atl,McClRo98,tackles_assists,0,,,,,
player,201309220mia,atl,McClRo98,tackles_loss,1,,,,,
player,201309220mia,atl,McClRo98,qb_hits,1,,,,,
player,201309220mia,atl,McClRo98,fumbles_rec,0,,,,,
player,201309220mia,atl,McClRo98,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,McClRo98,fumbles_rec_td,0,,,,,
player,201309220mia,atl,McClRo98,fumbles_forced,0,,,,,
player,201309220mia,atl,BartJo01,def_int,0,,,,,
player,201309220mia,atl,BartJo01,def_int_yds,0,,,,,
player,201309220mia,atl,BartJo01,def_int_td,0,,,,,
player,201309220mia,atl,BartJo01,def_int_long,0,,,,,
player,201309220mia,atl,BartJo01,pass_defended,1,,,,,
player,201309220mia,atl,BartJo01,sacks,0.5,,,,,
player,201309220mia,atl,BartJo01,tackles_combined,3,,,,,
player,201309220mia,atl,BartJo01,tackles_solo,1,,,,,
player,201309220mia,atl,BartJo01,tackles_assists,2,,,,,
player,201309220mia,atl,BartJo01,tackles_loss,0,,,,,
player,201309220mia,atl,BartJo01,qb_hits,1,,,,,
player,201309220mia,atl,BartJo01,fumbles_rec,0,,,,,
player,201309220mia,atl,BartJo01,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,BartJo01,fumbles_rec_td,0,,,,,
player,201309220mia,atl,BartJo01,fumbles_forced,0,,,,,
player,201309220mia,atl,DeCoTh99,def_int,0,,,,,
player,201309220mia,atl,DeCoTh99,def_int_yds,0,,,,,
player,201309220mia,atl,DeCoTh99,def_int_td,0,,,,,
player,201309220mia,atl,DeCoTh99,def_int_long,0,,,,,
player,201309220mia,atl,DeCoTh99,pass_defended,0,,,,,
player,201309220mia,atl,DeCoTh99,sacks,0.0,,,,,
player,201309220mia,atl,DeCoTh99,tackles_combined,4,,,,,
player,201309220mia,atl,DeCoTh99,tackles_solo,4,,,,,
player,201309220mia,atl,DeCoTh99,tackles_assists,0,,,,,
player,201309220mia,atl,DeCoTh99,tackles_loss,0,,,,,
player,201309220mia,atl,DeCoTh99,qb_hits,0,,,,,
player,201309220mia,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201309220mia,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201309220mia,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201309220mia,atl,PeteCo00,def_int,0,,,,,
player,201309220mia,atl,PeteCo00,def_int_yds,0,,,,,
player,201309220mia,atl,PeteCo00,def_int_td,0,,,,,
player,201309220mia,atl,PeteCo00,def_int_long,0,,,,,
player,201309220mia,atl,PeteCo00,pass_defended,0,,,,,
player,201309220mia,atl,PeteCo00,sacks,0.0,,,,,
player,201309220mia,atl,PeteCo00,tackles_combined,4,,,,,
player,201309220mia,atl,PeteCo00,tackles_solo,3,,,,,
player,201309220mia,atl,PeteCo00,tackles_assists,1,,,,,
player,201309220mia,atl,PeteCo00,tackles_loss,1,,,,,
player,201309220mia,atl,PeteCo00,qb_hits,0,,,,,
player,201309220mia,atl,PeteCo00,fumbles_rec,0,,,,,
player,201309220mia,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201309220mia,atl,PeteCo00,fumbles_forced,0,,,,,
player,201309220mia,atl,TrufDe00,def_int,0,,,,,
player,201309220mia,atl,TrufDe00,def_int_yds,0,,,,,
player,201309220mia,atl,TrufDe00,def_int_td,0,,,,,
player,201309220mia,atl,TrufDe00,def_int_long,0,,,,,
player,201309220mia,atl,TrufDe00,pass_defended,1,,,,,
player,201309220mia,atl,TrufDe00,sacks,0.0,,,,,
player,201309220mia,atl,TrufDe00,tackles_combined,4,,,,,
player,201309220mia,atl,TrufDe00,tackles_solo,4,,,,,
player,201309220mia,atl,TrufDe00,tackles_assists,0,,,,,
player,201309220mia,atl,TrufDe00,tackles_loss,0,,,,,
player,201309220mia,atl,TrufDe00,qb_hits,0,,,,,
player,201309220mia,atl,TrufDe00,fumbles_rec,0,,,,,
player,201309220mia,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201309220mia,atl,TrufDe00,fumbles_forced,0,,,,,
player,201309220mia,atl,JerrPe99,def_int,0,,,,,
player,201309220mia,atl,JerrPe99,def_int_yds,0,,,,,
player,201309220mia,atl,JerrPe99,def_int_td,0,,,,,
player,201309220mia,atl,JerrPe99,def_int_long,0,,,,,
player,201309220mia,atl,JerrPe99,pass_defended,0,,,,,
player,201309220mia,atl,JerrPe99,sacks,0.0,,,,,
player,201309220mia,atl,JerrPe99,tackles_combined,2,,,,,
player,201309220mia,atl,JerrPe99,tackles_solo,2,,,,,
player,201309220mia,atl,JerrPe99,tackles_assists,0,,,,,
player,201309220mia,atl,JerrPe99,tackles_loss,0,,,,,
player,201309220mia,atl,JerrPe99,qb_hits,0,,,,,
player,201309220mia,atl,JerrPe99,fumbles_rec,1,,,,,
player,201309220mia,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201309220mia,atl,JerrPe99,fumbles_forced,0,,,,,
player,201309220mia,atl,BabiJo20,def_int,0,,,,,
player,201309220mia,atl,BabiJo20,def_int_yds,0,,,,,
player,201309220mia,atl,BabiJo20,def_int_td,0,,,,,
player,201309220mia,atl,BabiJo20,def_int_long,0,,,,,
player,201309220mia,atl,BabiJo20,pass_defended,0,,,,,
player,201309220mia,atl,BabiJo20,sacks,0.0,,,,,
player,201309220mia,atl,BabiJo20,tackles_combined,1,,,,,
player,201309220mia,atl,BabiJo20,tackles_solo,1,,,,,
player,201309220mia,atl,BabiJo20,tackles_assists,0,,,,,
player,201309220mia,atl,BabiJo20,tackles_loss,0,,,,,
player,201309220mia,atl,BabiJo20,qb_hits,1,,,,,
player,201309220mia,atl,BabiJo20,fumbles_rec,0,,,,,
player,201309220mia,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201309220mia,atl,BabiJo20,fumbles_forced,0,,,,,
player,201309220mia,atl,ConeKe00,def_int,0,,,,,
player,201309220mia,atl,ConeKe00,def_int_yds,0,,,,,
player,201309220mia,atl,ConeKe00,def_int_td,0,,,,,
player,201309220mia,atl,ConeKe00,def_int_long,0,,,,,
player,201309220mia,atl,ConeKe00,pass_defended,0,,,,,
player,201309220mia,atl,ConeKe00,sacks,0.0,,,,,
player,201309220mia,atl,ConeKe00,tackles_combined,1,,,,,
player,201309220mia,atl,ConeKe00,tackles_solo,1,,,,,
player,201309220mia,atl,ConeKe00,tackles_assists,0,,,,,
player,201309220mia,atl,ConeKe00,tackles_loss,0,,,,,
player,201309220mia,atl,ConeKe00,qb_hits,0,,,,,
player,201309220mia,atl,ConeKe00,fumbles_rec,0,,,,,
player,201309220mia,atl,ConeKe00,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,ConeKe00,fumbles_rec_td,0,,,,,
player,201309220mia,atl,ConeKe00,fumbles_forced,0,,,,,
player,201309220mia,atl,GoodMa01,def_int,0,,,,,
player,201309220mia,atl,GoodMa01,def_int_yds,0,,,,,
player,201309220mia,atl,GoodMa01,def_int_td,0,,,,,
player,201309220mia,atl,GoodMa01,def_int_long,0,,,,,
player,201309220mia,atl,GoodMa01,pass_defended,0,,,,,
player,201309220mia,atl,GoodMa01,sacks,0.0,,,,,
player,201309220mia,atl,GoodMa01,tackles_combined,1,,,,,
player,201309220mia,atl,GoodMa01,tackles_solo,1,,,,,
player,201309220mia,atl,GoodMa01,tackles_assists,0,,,,,
player,201309220mia,atl,GoodMa01,tackles_loss,0,,,,,
player,201309220mia,atl,GoodMa01,qb_hits,0,,,,,
player,201309220mia,atl,GoodMa01,fumbles_rec,0,,,,,
player,201309220mia,atl,GoodMa01,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,GoodMa01,fumbles_rec_td,0,,,,,
player,201309220mia,atl,GoodMa01,fumbles_forced,0,,,,,
player,201309220mia,atl,MassJo00,def_int,0,,,,,
player,201309220mia,atl,MassJo00,def_int_yds,0,,,,,
player,201309220mia,atl,MassJo00,def_int_td,0,,,,,
player,201309220mia,atl,MassJo00,def_int_long,0,,,,,
player,201309220mia,atl,MassJo00,pass_defended,0,,,,,
player,201309220mia,atl,MassJo00,sacks,0.0,,,,,
player,201309220mia,atl,MassJo00,tackles_combined,1,,,,,
player,201309220mia,atl,MassJo00,tackles_solo,1,,,,,
player,201309220mia,atl,MassJo00,tackles_assists,0,,,,,
player,201309220mia,atl,MassJo00,tackles_loss,0,,,,,
player,201309220mia,atl,MassJo00,qb_hits,1,,,,,
player,201309220mia,atl,MassJo00,fumbles_rec,0,,,,,
player,201309220mia,atl,MassJo00,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,MassJo00,fumbles_rec_td,0,,,,,
player,201309220mia,atl,MassJo00,fumbles_forced,0,,,,,
player,201309220mia,atl,SamuAs20,def_int,0,,,,,
player,201309220mia,atl,SamuAs20,def_int_yds,0,,,,,
player,201309220mia,atl,SamuAs20,def_int_td,0,,,,,
player,201309220mia,atl,SamuAs20,def_int_long,0,,,,,
player,201309220mia,atl,SamuAs20,pass_defended,1,,,,,
player,201309220mia,atl,SamuAs20,sacks,0.0,,,,,
player,201309220mia,atl,SamuAs20,tackles_combined,1,,,,,
player,201309220mia,atl,SamuAs20,tackles_solo,1,,,,,
player,201309220mia,atl,SamuAs20,tackles_assists,0,,,,,
player,201309220mia,atl,SamuAs20,tackles_loss,0,,,,,
player,201309220mia,atl,SamuAs20,qb_hits,0,,,,,
player,201309220mia,atl,SamuAs20,fumbles_rec,0,,,,,
player,201309220mia,atl,SamuAs20,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,SamuAs20,fumbles_rec_td,0,,,,,
player,201309220mia,atl,SamuAs20,fumbles_forced,0,,,,,
player,201309220mia,atl,WorrPa00,def_int,0,,,,,
player,201309220mia,atl,WorrPa00,def_int_yds,0,,,,,
player,201309220mia,atl,WorrPa00,def_int_td,0,,,,,
player,201309220mia,atl,WorrPa00,def_int_long,0,,,,,
player,201309220mia,atl,WorrPa00,pass_defended,0,,,,,
player,201309220mia,atl,WorrPa00,sacks,0.0,,,,,
player,201309220mia,atl,WorrPa00,tackles_combined,1,,,,,
player,201309220mia,atl,WorrPa00,tackles_solo,1,,,,,
player,201309220mia,atl,WorrPa00,tackles_assists,0,,,,,
player,201309220mia,atl,WorrPa00,tackles_loss,0,,,,,
player,201309220mia,atl,WorrPa00,qb_hits,0,,,,,
player,201309220mia,atl,WorrPa00,fumbles_rec,0,,,,,
player,201309220mia,atl,WorrPa00,fumbles_rec_yds,0,,,,,
player,201309220mia,atl,WorrPa00,fumbles_rec_td,0,,,,,
player,201309220mia,atl,WorrPa00,fumbles_forced,0,,,,,
player,201309220mia,mia,WilsJi00,def_int,1,,,,,
player,201309220mia,mia,WilsJi00,def_int_yds,-2,,,,,
player,201309220mia,mia,WilsJi00,def_int_td,0,,,,,
player,201309220mia,mia,WilsJi00,def_int_long,-2,,,,,
player,201309220mia,mia,WilsJi00,pass_defended,1,,,,,
player,201309220mia,mia,WilsJi00,sacks,0.0,,,,,
player,201309220mia,mia,WilsJi00,tackles_combined,0,,,,,
player,201309220mia,mia,WilsJi00,tackles_solo,0,,,,,
player,201309220mia,mia,WilsJi00,tackles_assists,0,,,,,
player,201309220mia,mia,WilsJi00,tackles_loss,0,,,,,
player,201309220mia,mia,WilsJi00,qb_hits,0,,,,,
player,201309220mia,mia,WilsJi00,fumbles_rec,0,,,,,
player,201309220mia,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201309220mia,mia,WilsJi00,fumbles_forced,0,,,,,
player,201309220mia,mia,ElleDa99,def_int,0,,,,,
player,201309220mia,mia,ElleDa99,def_int_yds,0,,,,,
player,201309220mia,mia,ElleDa99,def_int_td,0,,,,,
player,201309220mia,mia,ElleDa99,def_int_long,0,,,,,
player,201309220mia,mia,ElleDa99,pass_defended,0,,,,,
player,201309220mia,mia,ElleDa99,sacks,0.0,,,,,
player,201309220mia,mia,ElleDa99,tackles_combined,10,,,,,
player,201309220mia,mia,ElleDa99,tackles_solo,9,,,,,
player,201309220mia,mia,ElleDa99,tackles_assists,1,,,,,
player,201309220mia,mia,ElleDa99,tackles_loss,0,,,,,
player,201309220mia,mia,ElleDa99,qb_hits,1,,,,,
player,201309220mia,mia,ElleDa99,fumbles_rec,0,,,,,
player,201309220mia,mia,ElleDa99,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,ElleDa99,fumbles_rec_td,0,,,,,
player,201309220mia,mia,ElleDa99,fumbles_forced,0,,,,,
player,201309220mia,mia,JoneRe99,def_int,0,,,,,
player,201309220mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201309220mia,mia,JoneRe99,def_int_td,0,,,,,
player,201309220mia,mia,JoneRe99,def_int_long,0,,,,,
player,201309220mia,mia,JoneRe99,pass_defended,1,,,,,
player,201309220mia,mia,JoneRe99,sacks,0.0,,,,,
player,201309220mia,mia,JoneRe99,tackles_combined,7,,,,,
player,201309220mia,mia,JoneRe99,tackles_solo,7,,,,,
player,201309220mia,mia,JoneRe99,tackles_assists,0,,,,,
player,201309220mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201309220mia,mia,JoneRe99,qb_hits,1,,,,,
player,201309220mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201309220mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201309220mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201309220mia,mia,CarrNo00,def_int,0,,,,,
player,201309220mia,mia,CarrNo00,def_int_yds,0,,,,,
player,201309220mia,mia,CarrNo00,def_int_td,0,,,,,
player,201309220mia,mia,CarrNo00,def_int_long,0,,,,,
player,201309220mia,mia,CarrNo00,pass_defended,0,,,,,
player,201309220mia,mia,CarrNo00,sacks,0.0,,,,,
player,201309220mia,mia,CarrNo00,tackles_combined,6,,,,,
player,201309220mia,mia,CarrNo00,tackles_solo,6,,,,,
player,201309220mia,mia,CarrNo00,tackles_assists,0,,,,,
player,201309220mia,mia,CarrNo00,tackles_loss,0,,,,,
player,201309220mia,mia,CarrNo00,qb_hits,0,,,,,
player,201309220mia,mia,CarrNo00,fumbles_rec,0,,,,,
player,201309220mia,mia,CarrNo00,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,CarrNo00,fumbles_rec_td,0,,,,,
player,201309220mia,mia,CarrNo00,fumbles_forced,0,,,,,
player,201309220mia,mia,MisiKo99,def_int,0,,,,,
player,201309220mia,mia,MisiKo99,def_int_yds,0,,,,,
player,201309220mia,mia,MisiKo99,def_int_td,0,,,,,
player,201309220mia,mia,MisiKo99,def_int_long,0,,,,,
player,201309220mia,mia,MisiKo99,pass_defended,0,,,,,
player,201309220mia,mia,MisiKo99,sacks,0.0,,,,,
player,201309220mia,mia,MisiKo99,tackles_combined,4,,,,,
player,201309220mia,mia,MisiKo99,tackles_solo,4,,,,,
player,201309220mia,mia,MisiKo99,tackles_assists,0,,,,,
player,201309220mia,mia,MisiKo99,tackles_loss,0,,,,,
player,201309220mia,mia,MisiKo99,qb_hits,0,,,,,
player,201309220mia,mia,MisiKo99,fumbles_rec,0,,,,,
player,201309220mia,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201309220mia,mia,MisiKo99,fumbles_forced,0,,,,,
player,201309220mia,mia,StarRa20,def_int,0,,,,,
player,201309220mia,mia,StarRa20,def_int_yds,0,,,,,
player,201309220mia,mia,StarRa20,def_int_td,0,,,,,
player,201309220mia,mia,StarRa20,def_int_long,0,,,,,
player,201309220mia,mia,StarRa20,pass_defended,0,,,,,
player,201309220mia,mia,StarRa20,sacks,0.0,,,,,
player,201309220mia,mia,StarRa20,tackles_combined,4,,,,,
player,201309220mia,mia,StarRa20,tackles_solo,4,,,,,
player,201309220mia,mia,StarRa20,tackles_assists,0,,,,,
player,201309220mia,mia,StarRa20,tackles_loss,1,,,,,
player,201309220mia,mia,StarRa20,qb_hits,0,,,,,
player,201309220mia,mia,StarRa20,fumbles_rec,0,,,,,
player,201309220mia,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201309220mia,mia,StarRa20,fumbles_forced,0,,,,,
player,201309220mia,mia,TrusJa99,def_int,0,,,,,
player,201309220mia,mia,TrusJa99,def_int_yds,0,,,,,
player,201309220mia,mia,TrusJa99,def_int_td,0,,,,,
player,201309220mia,mia,TrusJa99,def_int_long,0,,,,,
player,201309220mia,mia,TrusJa99,pass_defended,0,,,,,
player,201309220mia,mia,TrusJa99,sacks,0.0,,,,,
player,201309220mia,mia,TrusJa99,tackles_combined,4,,,,,
player,201309220mia,mia,TrusJa99,tackles_solo,3,,,,,
player,201309220mia,mia,TrusJa99,tackles_assists,1,,,,,
player,201309220mia,mia,TrusJa99,tackles_loss,0,,,,,
player,201309220mia,mia,TrusJa99,qb_hits,0,,,,,
player,201309220mia,mia,TrusJa99,fumbles_rec,0,,,,,
player,201309220mia,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201309220mia,mia,TrusJa99,fumbles_forced,0,,,,,
player,201309220mia,mia,WheePh99,def_int,0,,,,,
player,201309220mia,mia,WheePh99,def_int_yds,0,,,,,
player,201309220mia,mia,WheePh99,def_int_td,0,,,,,
player,201309220mia,mia,WheePh99,def_int_long,0,,,,,
player,201309220mia,mia,WheePh99,pass_defended,0,,,,,
player,201309220mia,mia,WheePh99,sacks,0.0,,,,,
player,201309220mia,mia,WheePh99,tackles_combined,4,,,,,
player,201309220mia,mia,WheePh99,tackles_solo,4,,,,,
player,201309220mia,mia,WheePh99,tackles_assists,0,,,,,
player,201309220mia,mia,WheePh99,tackles_loss,1,,,,,
player,201309220mia,mia,WheePh99,qb_hits,1,,,,,
player,201309220mia,mia,WheePh99,fumbles_rec,0,,,,,
player,201309220mia,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201309220mia,mia,WheePh99,fumbles_forced,0,,,,,
player,201309220mia,mia,GrimBr20,def_int,0,,,,,
player,201309220mia,mia,GrimBr20,def_int_yds,0,,,,,
player,201309220mia,mia,GrimBr20,def_int_td,0,,,,,
player,201309220mia,mia,GrimBr20,def_int_long,0,,,,,
player,201309220mia,mia,GrimBr20,pass_defended,1,,,,,
player,201309220mia,mia,GrimBr20,sacks,0.0,,,,,
player,201309220mia,mia,GrimBr20,tackles_combined,3,,,,,
player,201309220mia,mia,GrimBr20,tackles_solo,3,,,,,
player,201309220mia,mia,GrimBr20,tackles_assists,0,,,,,
player,201309220mia,mia,GrimBr20,tackles_loss,0,,,,,
player,201309220mia,mia,GrimBr20,qb_hits,0,,,,,
player,201309220mia,mia,GrimBr20,fumbles_rec,0,,,,,
player,201309220mia,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201309220mia,mia,GrimBr20,fumbles_forced,0,,,,,
player,201309220mia,mia,VernOl00,def_int,0,,,,,
player,201309220mia,mia,VernOl00,def_int_yds,0,,,,,
player,201309220mia,mia,VernOl00,def_int_td,0,,,,,
player,201309220mia,mia,VernOl00,def_int_long,0,,,,,
player,201309220mia,mia,VernOl00,pass_defended,0,,,,,
player,201309220mia,mia,VernOl00,sacks,0.0,,,,,
player,201309220mia,mia,VernOl00,tackles_combined,3,,,,,
player,201309220mia,mia,VernOl00,tackles_solo,3,,,,,
player,201309220mia,mia,VernOl00,tackles_assists,0,,,,,
player,201309220mia,mia,VernOl00,tackles_loss,0,,,,,
player,201309220mia,mia,VernOl00,qb_hits,0,,,,,
player,201309220mia,mia,VernOl00,fumbles_rec,0,,,,,
player,201309220mia,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201309220mia,mia,VernOl00,fumbles_forced,0,,,,,
player,201309220mia,mia,JordDi00,def_int,0,,,,,
player,201309220mia,mia,JordDi00,def_int_yds,0,,,,,
player,201309220mia,mia,JordDi00,def_int_td,0,,,,,
player,201309220mia,mia,JordDi00,def_int_long,0,,,,,
player,201309220mia,mia,JordDi00,pass_defended,0,,,,,
player,201309220mia,mia,JordDi00,sacks,0.0,,,,,
player,201309220mia,mia,JordDi00,tackles_combined,2,,,,,
player,201309220mia,mia,JordDi00,tackles_solo,2,,,,,
player,201309220mia,mia,JordDi00,tackles_assists,0,,,,,
player,201309220mia,mia,JordDi00,tackles_loss,0,,,,,
player,201309220mia,mia,JordDi00,qb_hits,1,,,,,
player,201309220mia,mia,JordDi00,fumbles_rec,0,,,,,
player,201309220mia,mia,JordDi00,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,JordDi00,fumbles_rec_td,0,,,,,
player,201309220mia,mia,JordDi00,fumbles_forced,0,,,,,
player,201309220mia,mia,OdriJa99,def_int,0,,,,,
player,201309220mia,mia,OdriJa99,def_int_yds,0,,,,,
player,201309220mia,mia,OdriJa99,def_int_td,0,,,,,
player,201309220mia,mia,OdriJa99,def_int_long,0,,,,,
player,201309220mia,mia,OdriJa99,pass_defended,0,,,,,
player,201309220mia,mia,OdriJa99,sacks,0.0,,,,,
player,201309220mia,mia,OdriJa99,tackles_combined,2,,,,,
player,201309220mia,mia,OdriJa99,tackles_solo,2,,,,,
player,201309220mia,mia,OdriJa99,tackles_assists,0,,,,,
player,201309220mia,mia,OdriJa99,tackles_loss,0,,,,,
player,201309220mia,mia,OdriJa99,qb_hits,1,,,,,
player,201309220mia,mia,OdriJa99,fumbles_rec,0,,,,,
player,201309220mia,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201309220mia,mia,OdriJa99,fumbles_forced,0,,,,,
player,201309220mia,mia,ClemCh97,def_int,0,,,,,
player,201309220mia,mia,ClemCh97,def_int_yds,0,,,,,
player,201309220mia,mia,ClemCh97,def_int_td,0,,,,,
player,201309220mia,mia,ClemCh97,def_int_long,0,,,,,
player,201309220mia,mia,ClemCh97,pass_defended,0,,,,,
player,201309220mia,mia,ClemCh97,sacks,0.0,,,,,
player,201309220mia,mia,ClemCh97,tackles_combined,1,,,,,
player,201309220mia,mia,ClemCh97,tackles_solo,1,,,,,
player,201309220mia,mia,ClemCh97,tackles_assists,0,,,,,
player,201309220mia,mia,ClemCh97,tackles_loss,0,,,,,
player,201309220mia,mia,ClemCh97,qb_hits,0,,,,,
player,201309220mia,mia,ClemCh97,fumbles_rec,0,,,,,
player,201309220mia,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201309220mia,mia,ClemCh97,fumbles_forced,0,,,,,
player,201309220mia,mia,JoneDo02,def_int,0,,,,,
player,201309220mia,mia,JoneDo02,def_int_yds,0,,,,,
player,201309220mia,mia,JoneDo02,def_int_td,0,,,,,
player,201309220mia,mia,JoneDo02,def_int_long,0,,,,,
player,201309220mia,mia,JoneDo02,pass_defended,0,,,,,
player,201309220mia,mia,JoneDo02,sacks,0.0,,,,,
player,201309220mia,mia,JoneDo02,tackles_combined,1,,,,,
player,201309220mia,mia,JoneDo02,tackles_solo,1,,,,,
player,201309220mia,mia,JoneDo02,tackles_assists,0,,,,,
player,201309220mia,mia,JoneDo02,tackles_loss,0,,,,,
player,201309220mia,mia,JoneDo02,qb_hits,0,,,,,
player,201309220mia,mia,JoneDo02,fumbles_rec,0,,,,,
player,201309220mia,mia,JoneDo02,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,JoneDo02,fumbles_rec_td,0,,,,,
player,201309220mia,mia,JoneDo02,fumbles_forced,1,,,,,
player,201309220mia,mia,MartVa99,def_int,0,,,,,
player,201309220mia,mia,MartVa99,def_int_yds,0,,,,,
player,201309220mia,mia,MartVa99,def_int_td,0,,,,,
player,201309220mia,mia,MartVa99,def_int_long,0,,,,,
player,201309220mia,mia,MartVa99,pass_defended,0,,,,,
player,201309220mia,mia,MartVa99,sacks,0.0,,,,,
player,201309220mia,mia,MartVa99,tackles_combined,1,,,,,
player,201309220mia,mia,MartVa99,tackles_solo,1,,,,,
player,201309220mia,mia,MartVa99,tackles_assists,0,,,,,
player,201309220mia,mia,MartVa99,tackles_loss,0,,,,,
player,201309220mia,mia,MartVa99,qb_hits,0,,,,,
player,201309220mia,mia,MartVa99,fumbles_rec,0,,,,,
player,201309220mia,mia,MartVa99,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,MartVa99,fumbles_rec_td,0,,,,,
player,201309220mia,mia,MartVa99,fumbles_forced,0,,,,,
player,201309220mia,mia,ShelDe00,def_int,0,,,,,
player,201309220mia,mia,ShelDe00,def_int_yds,0,,,,,
player,201309220mia,mia,ShelDe00,def_int_td,0,,,,,
player,201309220mia,mia,ShelDe00,def_int_long,0,,,,,
player,201309220mia,mia,ShelDe00,pass_defended,0,,,,,
player,201309220mia,mia,ShelDe00,sacks,0.0,,,,,
player,201309220mia,mia,ShelDe00,tackles_combined,1,,,,,
player,201309220mia,mia,ShelDe00,tackles_solo,1,,,,,
player,201309220mia,mia,ShelDe00,tackles_assists,0,,,,,
player,201309220mia,mia,ShelDe00,tackles_loss,0,,,,,
player,201309220mia,mia,ShelDe00,qb_hits,0,,,,,
player,201309220mia,mia,ShelDe00,fumbles_rec,0,,,,,
player,201309220mia,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201309220mia,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201309220mia,mia,ShelDe00,fumbles_forced,0,,,,,
player,201309220mia,mia,ThomDa03,def_int,0,,,,,
player,201309220mia,mia,ThomDa03,def_int_yds,0,,,,,
player,201309220mia,mia,ThomDa03,def_int_td,0,,,,,
player,201309220mia,mia,ThomDa03,def_int_long,0,,,,,
player,201309220mia,mia,ThomDa03,pass_defended,0,,,,,
player,201309220mia,mia,ThomDa03,sacks,0.0,,,,,
player,201309220mia,mia,ThomDa03,tackles_combined,1,,,,,
