game,2013,3,20130922,201309220dal,ram,"St. Louis Rams",7,dal,"Dallas Cowboys",31
player,201309220dal,dal,TannPh00,rec_td,0,,,,,
player,201309220dal,dal,TannPh00,rec_long,0,,,,,
player,201309220dal,dal,TannPh00,fumbles,0,,,,,
player,201309220dal,dal,TannPh00,fumbles_lost,0,,,,,
player,201309220dal,ram,LangKe98,def_int,0,,,,,
player,201309220dal,ram,LangKe98,def_int_yds,0,,,,,
player,201309220dal,ram,LangKe98,def_int_td,0,,,,,
player,201309220dal,ram,LangKe98,def_int_long,0,,,,,
player,201309220dal,ram,LangKe98,pass_defended,0,,,,,
player,201309220dal,ram,LangKe98,sacks,1.0,,,,,
player,201309220dal,ram,LangKe98,tackles_combined,2,,,,,
player,201309220dal,ram,LangKe98,tackles_solo,1,,,,,
player,201309220dal,ram,LangKe98,tackles_assists,1,,,,,
player,201309220dal,ram,LangKe98,tackles_loss,1,,,,,
player,201309220dal,ram,LangKe98,qb_hits,1,,,,,
player,201309220dal,ram,LangKe98,fumbles_rec,0,,,,,
player,201309220dal,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201309220dal,ram,LangKe98,fumbles_forced,0,,,,,
player,201309220dal,ram,McDoTJ00,def_int,0,,,,,
player,201309220dal,ram,McDoTJ00,def_int_yds,0,,,,,
player,201309220dal,ram,McDoTJ00,def_int_td,0,,,,,
player,201309220dal,ram,McDoTJ00,def_int_long,0,,,,,
player,201309220dal,ram,McDoTJ00,pass_defended,1,,,,,
player,201309220dal,ram,McDoTJ00,sacks,0.0,,,,,
player,201309220dal,ram,McDoTJ00,tackles_combined,7,,,,,
player,201309220dal,ram,McDoTJ00,tackles_solo,6,,,,,
player,201309220dal,ram,McDoTJ00,tackles_assists,1,,,,,
player,201309220dal,ram,McDoTJ00,tackles_loss,1,,,,,
player,201309220dal,ram,McDoTJ00,qb_hits,0,,,,,
player,201309220dal,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201309220dal,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201309220dal,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201309220dal,ram,McLeRo00,def_int,0,,,,,
player,201309220dal,ram,McLeRo00,def_int_yds,0,,,,,
player,201309220dal,ram,McLeRo00,def_int_td,0,,,,,
player,201309220dal,ram,McLeRo00,def_int_long,0,,,,,
player,201309220dal,ram,McLeRo00,pass_defended,0,,,,,
player,201309220dal,ram,McLeRo00,sacks,0.0,,,,,
player,201309220dal,ram,McLeRo00,tackles_combined,7,,,,,
player,201309220dal,ram,McLeRo00,tackles_solo,6,,,,,
player,201309220dal,ram,McLeRo00,tackles_assists,1,,,,,
player,201309220dal,ram,McLeRo00,tackles_loss,0,,,,,
player,201309220dal,ram,McLeRo00,qb_hits,0,,,,,
player,201309220dal,ram,McLeRo00,fumbles_rec,0,,,,,
player,201309220dal,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201309220dal,ram,McLeRo00,fumbles_forced,0,,,,,
player,201309220dal,ram,OgleAl00,def_int,0,,,,,
player,201309220dal,ram,OgleAl00,def_int_yds,0,,,,,
player,201309220dal,ram,OgleAl00,def_int_td,0,,,,,
player,201309220dal,ram,OgleAl00,def_int_long,0,,,,,
player,201309220dal,ram,OgleAl00,pass_defended,0,,,,,
player,201309220dal,ram,OgleAl00,sacks,0.0,,,,,
player,201309220dal,ram,OgleAl00,tackles_combined,7,,,,,
player,201309220dal,ram,OgleAl00,tackles_solo,6,,,,,
player,201309220dal,ram,OgleAl00,tackles_assists,1,,,,,
player,201309220dal,ram,OgleAl00,tackles_loss,0,,,,,
player,201309220dal,ram,OgleAl00,qb_hits,0,,,,,
player,201309220dal,ram,OgleAl00,fumbles_rec,0,,,,,
player,201309220dal,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201309220dal,ram,OgleAl00,fumbles_forced,0,,,,,
player,201309220dal,ram,JenkJa03,def_int,0,,,,,
player,201309220dal,ram,JenkJa03,def_int_yds,0,,,,,
player,201309220dal,ram,JenkJa03,def_int_td,0,,,,,
player,201309220dal,ram,JenkJa03,def_int_long,0,,,,,
player,201309220dal,ram,JenkJa03,pass_defended,0,,,,,
player,201309220dal,ram,JenkJa03,sacks,0.0,,,,,
player,201309220dal,ram,JenkJa03,tackles_combined,6,,,,,
player,201309220dal,ram,JenkJa03,tackles_solo,6,,,,,
player,201309220dal,ram,JenkJa03,tackles_assists,0,,,,,
player,201309220dal,ram,JenkJa03,tackles_loss,0,,,,,
player,201309220dal,ram,JenkJa03,qb_hits,0,,,,,
player,201309220dal,ram,JenkJa03,fumbles_rec,0,,,,,
player,201309220dal,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201309220dal,ram,JenkJa03,fumbles_forced,0,,,,,
player,201309220dal,ram,LaurJa99,def_int,0,,,,,
player,201309220dal,ram,LaurJa99,def_int_yds,0,,,,,
player,201309220dal,ram,LaurJa99,def_int_td,0,,,,,
player,201309220dal,ram,LaurJa99,def_int_long,0,,,,,
player,201309220dal,ram,LaurJa99,pass_defended,0,,,,,
player,201309220dal,ram,LaurJa99,sacks,0.0,,,,,
player,201309220dal,ram,LaurJa99,tackles_combined,5,,,,,
player,201309220dal,ram,LaurJa99,tackles_solo,4,,,,,
player,201309220dal,ram,LaurJa99,tackles_assists,1,,,,,
player,201309220dal,ram,LaurJa99,tackles_loss,0,,,,,
player,201309220dal,ram,LaurJa99,qb_hits,0,,,,,
player,201309220dal,ram,LaurJa99,fumbles_rec,0,,,,,
player,201309220dal,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201309220dal,ram,LaurJa99,fumbles_forced,0,,,,,
player,201309220dal,ram,FinnCo20,def_int,0,,,,,
player,201309220dal,ram,FinnCo20,def_int_yds,0,,,,,
player,201309220dal,ram,FinnCo20,def_int_td,0,,,,,
player,201309220dal,ram,FinnCo20,def_int_long,0,,,,,
player,201309220dal,ram,FinnCo20,pass_defended,0,,,,,
player,201309220dal,ram,FinnCo20,sacks,0.0,,,,,
player,201309220dal,ram,FinnCo20,tackles_combined,4,,,,,
player,201309220dal,ram,FinnCo20,tackles_solo,4,,,,,
player,201309220dal,ram,FinnCo20,tackles_assists,0,,,,,
player,201309220dal,ram,FinnCo20,tackles_loss,0,,,,,
player,201309220dal,ram,FinnCo20,qb_hits,0,,,,,
player,201309220dal,ram,FinnCo20,fumbles_rec,0,,,,,
player,201309220dal,ram,FinnCo20,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,FinnCo20,fumbles_rec_td,0,,,,,
player,201309220dal,ram,FinnCo20,fumbles_forced,0,,,,,
player,201309220dal,ram,QuinRo00,def_int,0,,,,,
player,201309220dal,ram,QuinRo00,def_int_yds,0,,,,,
player,201309220dal,ram,QuinRo00,def_int_td,0,,,,,
player,201309220dal,ram,QuinRo00,def_int_long,0,,,,,
player,201309220dal,ram,QuinRo00,pass_defended,0,,,,,
player,201309220dal,ram,QuinRo00,sacks,0.0,,,,,
player,201309220dal,ram,QuinRo00,tackles_combined,4,,,,,
player,201309220dal,ram,QuinRo00,tackles_solo,3,,,,,
player,201309220dal,ram,QuinRo00,tackles_assists,1,,,,,
player,201309220dal,ram,QuinRo00,tackles_loss,1,,,,,
player,201309220dal,ram,QuinRo00,qb_hits,0,,,,,
player,201309220dal,ram,QuinRo00,fumbles_rec,0,,,,,
player,201309220dal,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201309220dal,ram,QuinRo00,fumbles_forced,1,,,,,
player,201309220dal,ram,BrocMi00,def_int,0,,,,,
player,201309220dal,ram,BrocMi00,def_int_yds,0,,,,,
player,201309220dal,ram,BrocMi00,def_int_td,0,,,,,
player,201309220dal,ram,BrocMi00,def_int_long,0,,,,,
player,201309220dal,ram,BrocMi00,pass_defended,0,,,,,
player,201309220dal,ram,BrocMi00,sacks,0.0,,,,,
player,201309220dal,ram,BrocMi00,tackles_combined,3,,,,,
player,201309220dal,ram,BrocMi00,tackles_solo,2,,,,,
player,201309220dal,ram,BrocMi00,tackles_assists,1,,,,,
player,201309220dal,ram,BrocMi00,tackles_loss,0,,,,,
player,201309220dal,ram,BrocMi00,qb_hits,0,,,,,
player,201309220dal,ram,BrocMi00,fumbles_rec,0,,,,,
player,201309220dal,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201309220dal,ram,BrocMi00,fumbles_forced,0,,,,,
player,201309220dal,ram,ArmsRa01,def_int,0,,,,,
player,201309220dal,ram,ArmsRa01,def_int_yds,0,,,,,
player,201309220dal,ram,ArmsRa01,def_int_td,0,,,,,
player,201309220dal,ram,ArmsRa01,def_int_long,0,,,,,
player,201309220dal,ram,ArmsRa01,pass_defended,0,,,,,
player,201309220dal,ram,ArmsRa01,sacks,0.0,,,,,
player,201309220dal,ram,ArmsRa01,tackles_combined,1,,,,,
player,201309220dal,ram,ArmsRa01,tackles_solo,1,,,,,
player,201309220dal,ram,ArmsRa01,tackles_assists,0,,,,,
player,201309220dal,ram,ArmsRa01,tackles_loss,0,,,,,
player,201309220dal,ram,ArmsRa01,qb_hits,0,,,,,
player,201309220dal,ram,ArmsRa01,fumbles_rec,0,,,,,
player,201309220dal,ram,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,ArmsRa01,fumbles_rec_td,0,,,,,
player,201309220dal,ram,ArmsRa01,fumbles_forced,0,,,,,
player,201309220dal,ram,BateDa00,def_int,0,,,,,
player,201309220dal,ram,BateDa00,def_int_yds,0,,,,,
player,201309220dal,ram,BateDa00,def_int_td,0,,,,,
player,201309220dal,ram,BateDa00,def_int_long,0,,,,,
player,201309220dal,ram,BateDa00,pass_defended,0,,,,,
player,201309220dal,ram,BateDa00,sacks,0.0,,,,,
player,201309220dal,ram,BateDa00,tackles_combined,1,,,,,
player,201309220dal,ram,BateDa00,tackles_solo,1,,,,,
player,201309220dal,ram,BateDa00,tackles_assists,0,,,,,
player,201309220dal,ram,BateDa00,tackles_loss,0,,,,,
player,201309220dal,ram,BateDa00,qb_hits,0,,,,,
player,201309220dal,ram,BateDa00,fumbles_rec,0,,,,,
player,201309220dal,ram,BateDa00,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,BateDa00,fumbles_rec_td,0,,,,,
player,201309220dal,ram,BateDa00,fumbles_forced,0,,,,,
player,201309220dal,ram,CudjJe00,def_int,0,,,,,
player,201309220dal,ram,CudjJe00,def_int_yds,0,,,,,
player,201309220dal,ram,CudjJe00,def_int_td,0,,,,,
player,201309220dal,ram,CudjJe00,def_int_long,0,,,,,
player,201309220dal,ram,CudjJe00,pass_defended,0,,,,,
player,201309220dal,ram,CudjJe00,sacks,0.0,,,,,
player,201309220dal,ram,CudjJe00,tackles_combined,1,,,,,
player,201309220dal,ram,CudjJe00,tackles_solo,0,,,,,
player,201309220dal,ram,CudjJe00,tackles_assists,1,,,,,
player,201309220dal,ram,CudjJe00,tackles_loss,0,,,,,
player,201309220dal,ram,CudjJe00,qb_hits,0,,,,,
player,201309220dal,ram,CudjJe00,fumbles_rec,0,,,,,
player,201309220dal,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201309220dal,ram,CudjJe00,fumbles_forced,0,,,,,
player,201309220dal,ram,GiorMa20,def_int,0,,,,,
player,201309220dal,ram,GiorMa20,def_int_yds,0,,,,,
player,201309220dal,ram,GiorMa20,def_int_td,0,,,,,
player,201309220dal,ram,GiorMa20,def_int_long,0,,,,,
player,201309220dal,ram,GiorMa20,pass_defended,0,,,,,
player,201309220dal,ram,GiorMa20,sacks,0.0,,,,,
player,201309220dal,ram,GiorMa20,tackles_combined,1,,,,,
player,201309220dal,ram,GiorMa20,tackles_solo,1,,,,,
player,201309220dal,ram,GiorMa20,tackles_assists,0,,,,,
player,201309220dal,ram,GiorMa20,tackles_loss,0,,,,,
player,201309220dal,ram,GiorMa20,qb_hits,0,,,,,
player,201309220dal,ram,GiorMa20,fumbles_rec,0,,,,,
player,201309220dal,ram,GiorMa20,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,GiorMa20,fumbles_rec_td,0,,,,,
player,201309220dal,ram,GiorMa20,fumbles_forced,0,,,,,
player,201309220dal,ram,JohnTr05,def_int,0,,,,,
player,201309220dal,ram,JohnTr05,def_int_yds,0,,,,,
player,201309220dal,ram,JohnTr05,def_int_td,0,,,,,
player,201309220dal,ram,JohnTr05,def_int_long,0,,,,,
player,201309220dal,ram,JohnTr05,pass_defended,0,,,,,
player,201309220dal,ram,JohnTr05,sacks,0.0,,,,,
player,201309220dal,ram,JohnTr05,tackles_combined,1,,,,,
player,201309220dal,ram,JohnTr05,tackles_solo,1,,,,,
player,201309220dal,ram,JohnTr05,tackles_assists,0,,,,,
player,201309220dal,ram,JohnTr05,tackles_loss,0,,,,,
player,201309220dal,ram,JohnTr05,qb_hits,0,,,,,
player,201309220dal,ram,JohnTr05,fumbles_rec,0,,,,,
player,201309220dal,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201309220dal,ram,JohnTr05,fumbles_forced,0,,,,,
player,201309220dal,ram,LongCh99,def_int,0,,,,,
player,201309220dal,ram,LongCh99,def_int_yds,0,,,,,
player,201309220dal,ram,LongCh99,def_int_td,0,,,,,
player,201309220dal,ram,LongCh99,def_int_long,0,,,,,
player,201309220dal,ram,LongCh99,pass_defended,0,,,,,
player,201309220dal,ram,LongCh99,sacks,0.0,,,,,
player,201309220dal,ram,LongCh99,tackles_combined,1,,,,,
player,201309220dal,ram,LongCh99,tackles_solo,1,,,,,
player,201309220dal,ram,LongCh99,tackles_assists,0,,,,,
player,201309220dal,ram,LongCh99,tackles_loss,0,,,,,
player,201309220dal,ram,LongCh99,qb_hits,0,,,,,
player,201309220dal,ram,LongCh99,fumbles_rec,0,,,,,
player,201309220dal,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201309220dal,ram,LongCh99,fumbles_forced,0,,,,,
player,201309220dal,ram,SimsEu99,def_int,0,,,,,
player,201309220dal,ram,SimsEu99,def_int_yds,0,,,,,
player,201309220dal,ram,SimsEu99,def_int_td,0,,,,,
player,201309220dal,ram,SimsEu99,def_int_long,0,,,,,
player,201309220dal,ram,SimsEu99,pass_defended,0,,,,,
player,201309220dal,ram,SimsEu99,sacks,0.0,,,,,
player,201309220dal,ram,SimsEu99,tackles_combined,1,,,,,
player,201309220dal,ram,SimsEu99,tackles_solo,1,,,,,
player,201309220dal,ram,SimsEu99,tackles_assists,0,,,,,
player,201309220dal,ram,SimsEu99,tackles_loss,0,,,,,
player,201309220dal,ram,SimsEu99,qb_hits,0,,,,,
player,201309220dal,ram,SimsEu99,fumbles_rec,0,,,,,
player,201309220dal,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201309220dal,ram,SimsEu99,fumbles_forced,0,,,,,
player,201309220dal,ram,WithWi20,def_int,0,,,,,
player,201309220dal,ram,WithWi20,def_int_yds,0,,,,,
player,201309220dal,ram,WithWi20,def_int_td,0,,,,,
player,201309220dal,ram,WithWi20,def_int_long,0,,,,,
player,201309220dal,ram,WithWi20,pass_defended,0,,,,,
player,201309220dal,ram,WithWi20,sacks,0.0,,,,,
player,201309220dal,ram,WithWi20,tackles_combined,1,,,,,
player,201309220dal,ram,WithWi20,tackles_solo,1,,,,,
player,201309220dal,ram,WithWi20,tackles_assists,0,,,,,
player,201309220dal,ram,WithWi20,tackles_loss,0,,,,,
player,201309220dal,ram,WithWi20,qb_hits,0,,,,,
player,201309220dal,ram,WithWi20,fumbles_rec,1,,,,,
player,201309220dal,ram,WithWi20,fumbles_rec_yds,0,,,,,
player,201309220dal,ram,WithWi20,fumbles_rec_td,0,,,,,
player,201309220dal,ram,WithWi20,fumbles_forced,0,,,,,
player,201309220dal,dal,WareDe99,def_int,0,,,,,
player,201309220dal,dal,WareDe99,def_int_yds,0,,,,,
player,201309220dal,dal,WareDe99,def_int_td,0,,,,,
player,201309220dal,dal,WareDe99,def_int_long,0,,,,,
player,201309220dal,dal,WareDe99,pass_defended,0,,,,,
player,201309220dal,dal,WareDe99,sacks,2.0,,,,,
player,201309220dal,dal,WareDe99,tackles_combined,6,,,,,
player,201309220dal,dal,WareDe99,tackles_solo,5,,,,,
player,201309220dal,dal,WareDe99,tackles_assists,1,,,,,
player,201309220dal,dal,WareDe99,tackles_loss,3,,,,,
player,201309220dal,dal,WareDe99,qb_hits,2,,,,,
player,201309220dal,dal,WareDe99,fumbles_rec,0,,,,,
player,201309220dal,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201309220dal,dal,WareDe99,fumbles_forced,0,,,,,
player,201309220dal,dal,ScanOr99,def_int,0,,,,,
player,201309220dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201309220dal,dal,ScanOr99,def_int_td,0,,,,,
player,201309220dal,dal,ScanOr99,def_int_long,0,,,,,
player,201309220dal,dal,ScanOr99,pass_defended,0,,,,,
player,201309220dal,dal,ScanOr99,sacks,1.0,,,,,
player,201309220dal,dal,ScanOr99,tackles_combined,3,,,,,
player,201309220dal,dal,ScanOr99,tackles_solo,3,,,,,
player,201309220dal,dal,ScanOr99,tackles_assists,0,,,,,
player,201309220dal,dal,ScanOr99,tackles_loss,1,,,,,
player,201309220dal,dal,ScanOr99,qb_hits,1,,,,,
player,201309220dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201309220dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201309220dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201309220dal,dal,HatcJa20,def_int,0,,,,,
player,201309220dal,dal,HatcJa20,def_int_yds,0,,,,,
player,201309220dal,dal,HatcJa20,def_int_td,0,,,,,
player,201309220dal,dal,HatcJa20,def_int_long,0,,,,,
player,201309220dal,dal,HatcJa20,pass_defended,0,,,,,
player,201309220dal,dal,HatcJa20,sacks,1.0,,,,,
player,201309220dal,dal,HatcJa20,tackles_combined,2,,,,,
player,201309220dal,dal,HatcJa20,tackles_solo,2,,,,,
player,201309220dal,dal,HatcJa20,tackles_assists,0,,,,,
player,201309220dal,dal,HatcJa20,tackles_loss,1,,,,,
player,201309220dal,dal,HatcJa20,qb_hits,3,,,,,
player,201309220dal,dal,HatcJa20,fumbles_rec,0,,,,,
player,201309220dal,dal,HatcJa20,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,HatcJa20,fumbles_rec_td,0,,,,,
player,201309220dal,dal,HatcJa20,fumbles_forced,0,,,,,
player,201309220dal,dal,SelvGe99,def_int,0,,,,,
player,201309220dal,dal,SelvGe99,def_int_yds,0,,,,,
player,201309220dal,dal,SelvGe99,def_int_td,0,,,,,
player,201309220dal,dal,SelvGe99,def_int_long,0,,,,,
player,201309220dal,dal,SelvGe99,pass_defended,0,,,,,
player,201309220dal,dal,SelvGe99,sacks,1.0,,,,,
player,201309220dal,dal,SelvGe99,tackles_combined,2,,,,,
player,201309220dal,dal,SelvGe99,tackles_solo,2,,,,,
player,201309220dal,dal,SelvGe99,tackles_assists,0,,,,,
player,201309220dal,dal,SelvGe99,tackles_loss,1,,,,,
player,201309220dal,dal,SelvGe99,qb_hits,1,,,,,
player,201309220dal,dal,SelvGe99,fumbles_rec,0,,,,,
player,201309220dal,dal,SelvGe99,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,SelvGe99,fumbles_rec_td,0,,,,,
player,201309220dal,dal,SelvGe99,fumbles_forced,0,,,,,
player,201309220dal,dal,WilbKy00,def_int,0,,,,,
player,201309220dal,dal,WilbKy00,def_int_yds,0,,,,,
player,201309220dal,dal,WilbKy00,def_int_td,0,,,,,
player,201309220dal,dal,WilbKy00,def_int_long,0,,,,,
player,201309220dal,dal,WilbKy00,pass_defended,0,,,,,
player,201309220dal,dal,WilbKy00,sacks,1.0,,,,,
player,201309220dal,dal,WilbKy00,tackles_combined,2,,,,,
player,201309220dal,dal,WilbKy00,tackles_solo,2,,,,,
player,201309220dal,dal,WilbKy00,tackles_assists,0,,,,,
player,201309220dal,dal,WilbKy00,tackles_loss,1,,,,,
player,201309220dal,dal,WilbKy00,qb_hits,1,,,,,
player,201309220dal,dal,WilbKy00,fumbles_rec,0,,,,,
player,201309220dal,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201309220dal,dal,WilbKy00,fumbles_forced,0,,,,,
player,201309220dal,dal,LeexSe99,def_int,0,,,,,
player,201309220dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201309220dal,dal,LeexSe99,def_int_td,0,,,,,
player,201309220dal,dal,LeexSe99,def_int_long,0,,,,,
player,201309220dal,dal,LeexSe99,pass_defended,0,,,,,
player,201309220dal,dal,LeexSe99,sacks,0.0,,,,,
player,201309220dal,dal,LeexSe99,tackles_combined,7,,,,,
player,201309220dal,dal,LeexSe99,tackles_solo,4,,,,,
player,201309220dal,dal,LeexSe99,tackles_assists,3,,,,,
player,201309220dal,dal,LeexSe99,tackles_loss,0,,,,,
player,201309220dal,dal,LeexSe99,qb_hits,0,,,,,
player,201309220dal,dal,LeexSe99,fumbles_rec,1,,,,,
player,201309220dal,dal,LeexSe99,fumbles_rec_yds,10,,,,,
player,201309220dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201309220dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201309220dal,dal,DuraJu99,def_int,0,,,,,
player,201309220dal,dal,DuraJu99,def_int_yds,0,,,,,
player,201309220dal,dal,DuraJu99,def_int_td,0,,,,,
player,201309220dal,dal,DuraJu99,def_int_long,0,,,,,
player,201309220dal,dal,DuraJu99,pass_defended,0,,,,,
player,201309220dal,dal,DuraJu99,sacks,0.0,,,,,
player,201309220dal,dal,DuraJu99,tackles_combined,6,,,,,
player,201309220dal,dal,DuraJu99,tackles_solo,6,,,,,
player,201309220dal,dal,DuraJu99,tackles_assists,0,,,,,
player,201309220dal,dal,DuraJu99,tackles_loss,0,,,,,
player,201309220dal,dal,DuraJu99,qb_hits,0,,,,,
player,201309220dal,dal,DuraJu99,fumbles_rec,0,,,,,
player,201309220dal,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201309220dal,dal,DuraJu99,fumbles_forced,1,,,,,
player,201309220dal,dal,CartBr00,def_int,0,,,,,
player,201309220dal,dal,CartBr00,def_int_yds,0,,,,,
player,201309220dal,dal,CartBr00,def_int_td,0,,,,,
player,201309220dal,dal,CartBr00,def_int_long,0,,,,,
player,201309220dal,dal,CartBr00,pass_defended,0,,,,,
player,201309220dal,dal,CartBr00,sacks,0.0,,,,,
player,201309220dal,dal,CartBr00,tackles_combined,4,,,,,
player,201309220dal,dal,CartBr00,tackles_solo,3,,,,,
player,201309220dal,dal,CartBr00,tackles_assists,1,,,,,
player,201309220dal,dal,CartBr00,tackles_loss,0,,,,,
player,201309220dal,dal,CartBr00,qb_hits,0,,,,,
player,201309220dal,dal,CartBr00,fumbles_rec,0,,,,,
player,201309220dal,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201309220dal,dal,CartBr00,fumbles_forced,0,,,,,
player,201309220dal,dal,ChurBa99,def_int,0,,,,,
player,201309220dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201309220dal,dal,ChurBa99,def_int_td,0,,,,,
player,201309220dal,dal,ChurBa99,def_int_long,0,,,,,
player,201309220dal,dal,ChurBa99,pass_defended,3,,,,,
player,201309220dal,dal,ChurBa99,sacks,0.0,,,,,
player,201309220dal,dal,ChurBa99,tackles_combined,3,,,,,
player,201309220dal,dal,ChurBa99,tackles_solo,3,,,,,
player,201309220dal,dal,ChurBa99,tackles_assists,0,,,,,
player,201309220dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201309220dal,dal,ChurBa99,qb_hits,0,,,,,
player,201309220dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201309220dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201309220dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201309220dal,dal,HeatJe00,def_int,0,,,,,
player,201309220dal,dal,HeatJe00,def_int_yds,0,,,,,
player,201309220dal,dal,HeatJe00,def_int_td,0,,,,,
player,201309220dal,dal,HeatJe00,def_int_long,0,,,,,
player,201309220dal,dal,HeatJe00,pass_defended,0,,,,,
player,201309220dal,dal,HeatJe00,sacks,0.0,,,,,
player,201309220dal,dal,HeatJe00,tackles_combined,3,,,,,
player,201309220dal,dal,HeatJe00,tackles_solo,2,,,,,
player,201309220dal,dal,HeatJe00,tackles_assists,1,,,,,
player,201309220dal,dal,HeatJe00,tackles_loss,0,,,,,
player,201309220dal,dal,HeatJe00,qb_hits,0,,,,,
player,201309220dal,dal,HeatJe00,fumbles_rec,0,,,,,
player,201309220dal,dal,HeatJe00,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,HeatJe00,fumbles_rec_td,0,,,,,
player,201309220dal,dal,HeatJe00,fumbles_forced,0,,,,,
player,201309220dal,dal,HollDe01,def_int,0,,,,,
player,201309220dal,dal,HollDe01,def_int_yds,0,,,,,
player,201309220dal,dal,HollDe01,def_int_td,0,,,,,
player,201309220dal,dal,HollDe01,def_int_long,0,,,,,
player,201309220dal,dal,HollDe01,pass_defended,0,,,,,
player,201309220dal,dal,HollDe01,sacks,0.0,,,,,
player,201309220dal,dal,HollDe01,tackles_combined,3,,,,,
player,201309220dal,dal,HollDe01,tackles_solo,3,,,,,
player,201309220dal,dal,HollDe01,tackles_assists,0,,,,,
player,201309220dal,dal,HollDe01,tackles_loss,0,,,,,
player,201309220dal,dal,HollDe01,qb_hits,0,,,,,
player,201309220dal,dal,HollDe01,fumbles_rec,0,,,,,
player,201309220dal,dal,HollDe01,fumbles_rec_yds,0,,,,,
player,201309220dal,dal,HollDe01,fumbles_rec_td,0,,,,,
player,201309220dal,dal,HollDe01,fumbles_forced,0,,,,,
player,201309220dal,dal,JoneEd22,def_int,0,,,,,
player,201309220dal,dal,JoneEd22,def_int_yds,0,,,,,
player,201309220dal,dal,JoneEd22,def_int_td,0,,,,,
player,201309220dal,dal,JoneEd22,def_int_long,0,,,,,
player,201309220dal,dal,JoneEd22,pass_defended,1,,,,,
player,201309220dal,dal,JoneEd22,sacks,0.0,,,,,
player,201309220dal,dal,JoneEd22,tackles_combined,3,,,,,
player,201309220dal,dal,JoneEd22,tackles_solo,3,,,,,
player,201309220dal,dal,JoneEd22,tackles_assists,0,,,,,
player,201309220dal,dal,JoneEd22,tackles_loss,0,,,,,
player,201309220dal,dal,JoneEd22,qb_hits,0,,,,,
player,201309220dal,dal,JoneEd22,fumbles_rec,0,,,,,
player,201309220dal,dal,JoneEd22,fumbles_rec_yds,0,,,,,
