game,2013,6,20131013,201310130htx,ram,"St. Louis Rams",38,htx,"Houston Texans",13
player,201310130htx,htx,JoneGr01,fumbles,0,,,,,
player,201310130htx,htx,JoneGr01,fumbles_lost,0,,,,,
player,201310130htx,htx,PoseDe00,pass_cmp,0,,,,,
player,201310130htx,htx,PoseDe00,pass_att,0,,,,,
player,201310130htx,htx,PoseDe00,pass_yds,0,,,,,
player,201310130htx,htx,PoseDe00,pass_td,0,,,,,
player,201310130htx,htx,PoseDe00,pass_int,0,,,,,
player,201310130htx,htx,PoseDe00,pass_sacked,0,,,,,
player,201310130htx,htx,PoseDe00,pass_sacked_yds,0,,,,,
player,201310130htx,htx,PoseDe00,pass_long,0,,,,,
player,201310130htx,htx,PoseDe00,pass_rating,,,,,,
player,201310130htx,htx,PoseDe00,rush_att,0,,,,,
player,201310130htx,htx,PoseDe00,rush_yds,0,,,,,
player,201310130htx,htx,PoseDe00,rush_td,0,,,,,
player,201310130htx,htx,PoseDe00,rush_long,0,,,,,
player,201310130htx,htx,PoseDe00,targets,1,,,,,
player,201310130htx,htx,PoseDe00,rec,1,,,,,
player,201310130htx,htx,PoseDe00,rec_yds,3,,,,,
player,201310130htx,htx,PoseDe00,rec_td,0,,,,,
player,201310130htx,htx,PoseDe00,rec_long,3,,,,,
player,201310130htx,htx,PoseDe00,fumbles,0,,,,,
player,201310130htx,htx,PoseDe00,fumbles_lost,0,,,,,
player,201310130htx,ram,JenkJa03,def_int,1,,,,,
player,201310130htx,ram,JenkJa03,def_int_yds,5,,,,,
player,201310130htx,ram,JenkJa03,def_int_td,0,,,,,
player,201310130htx,ram,JenkJa03,def_int_long,5,,,,,
player,201310130htx,ram,JenkJa03,pass_defended,1,,,,,
player,201310130htx,ram,JenkJa03,sacks,1.0,,,,,
player,201310130htx,ram,JenkJa03,tackles_combined,3,,,,,
player,201310130htx,ram,JenkJa03,tackles_solo,2,,,,,
player,201310130htx,ram,JenkJa03,tackles_assists,1,,,,,
player,201310130htx,ram,JenkJa03,tackles_loss,0,,,,,
player,201310130htx,ram,JenkJa03,qb_hits,1,,,,,
player,201310130htx,ram,JenkJa03,fumbles_rec,0,,,,,
player,201310130htx,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201310130htx,ram,JenkJa03,fumbles_forced,0,,,,,
player,201310130htx,ram,OgleAl00,def_int,1,,,,,
player,201310130htx,ram,OgleAl00,def_int_yds,98,,,,,
player,201310130htx,ram,OgleAl00,def_int_td,1,,,,,
player,201310130htx,ram,OgleAl00,def_int_long,98,,,,,
player,201310130htx,ram,OgleAl00,pass_defended,1,,,,,
player,201310130htx,ram,OgleAl00,sacks,0.0,,,,,
player,201310130htx,ram,OgleAl00,tackles_combined,10,,,,,
player,201310130htx,ram,OgleAl00,tackles_solo,7,,,,,
player,201310130htx,ram,OgleAl00,tackles_assists,3,,,,,
player,201310130htx,ram,OgleAl00,tackles_loss,0,,,,,
player,201310130htx,ram,OgleAl00,qb_hits,0,,,,,
player,201310130htx,ram,OgleAl00,fumbles_rec,0,,,,,
player,201310130htx,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201310130htx,ram,OgleAl00,fumbles_forced,1,,,,,
player,201310130htx,ram,BrocMi00,def_int,0,,,,,
player,201310130htx,ram,BrocMi00,def_int_yds,0,,,,,
player,201310130htx,ram,BrocMi00,def_int_td,0,,,,,
player,201310130htx,ram,BrocMi00,def_int_long,0,,,,,
player,201310130htx,ram,BrocMi00,pass_defended,0,,,,,
player,201310130htx,ram,BrocMi00,sacks,2.0,,,,,
player,201310130htx,ram,BrocMi00,tackles_combined,7,,,,,
player,201310130htx,ram,BrocMi00,tackles_solo,7,,,,,
player,201310130htx,ram,BrocMi00,tackles_assists,0,,,,,
player,201310130htx,ram,BrocMi00,tackles_loss,3,,,,,
player,201310130htx,ram,BrocMi00,qb_hits,2,,,,,
player,201310130htx,ram,BrocMi00,fumbles_rec,0,,,,,
player,201310130htx,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201310130htx,ram,BrocMi00,fumbles_forced,0,,,,,
player,201310130htx,ram,LongCh99,def_int,0,,,,,
player,201310130htx,ram,LongCh99,def_int_yds,0,,,,,
player,201310130htx,ram,LongCh99,def_int_td,0,,,,,
player,201310130htx,ram,LongCh99,def_int_long,0,,,,,
player,201310130htx,ram,LongCh99,pass_defended,0,,,,,
player,201310130htx,ram,LongCh99,sacks,1.0,,,,,
player,201310130htx,ram,LongCh99,tackles_combined,3,,,,,
player,201310130htx,ram,LongCh99,tackles_solo,2,,,,,
player,201310130htx,ram,LongCh99,tackles_assists,1,,,,,
player,201310130htx,ram,LongCh99,tackles_loss,1,,,,,
player,201310130htx,ram,LongCh99,qb_hits,1,,,,,
player,201310130htx,ram,LongCh99,fumbles_rec,0,,,,,
player,201310130htx,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201310130htx,ram,LongCh99,fumbles_forced,0,,,,,
player,201310130htx,ram,QuinRo00,def_int,0,,,,,
player,201310130htx,ram,QuinRo00,def_int_yds,0,,,,,
player,201310130htx,ram,QuinRo00,def_int_td,0,,,,,
player,201310130htx,ram,QuinRo00,def_int_long,0,,,,,
player,201310130htx,ram,QuinRo00,pass_defended,0,,,,,
player,201310130htx,ram,QuinRo00,sacks,1.0,,,,,
player,201310130htx,ram,QuinRo00,tackles_combined,1,,,,,
player,201310130htx,ram,QuinRo00,tackles_solo,1,,,,,
player,201310130htx,ram,QuinRo00,tackles_assists,0,,,,,
player,201310130htx,ram,QuinRo00,tackles_loss,0,,,,,
player,201310130htx,ram,QuinRo00,qb_hits,2,,,,,
player,201310130htx,ram,QuinRo00,fumbles_rec,0,,,,,
player,201310130htx,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201310130htx,ram,QuinRo00,fumbles_forced,1,,,,,
player,201310130htx,ram,DunbJo20,def_int,0,,,,,
player,201310130htx,ram,DunbJo20,def_int_yds,0,,,,,
player,201310130htx,ram,DunbJo20,def_int_td,0,,,,,
player,201310130htx,ram,DunbJo20,def_int_long,0,,,,,
player,201310130htx,ram,DunbJo20,pass_defended,0,,,,,
player,201310130htx,ram,DunbJo20,sacks,0.0,,,,,
player,201310130htx,ram,DunbJo20,tackles_combined,9,,,,,
player,201310130htx,ram,DunbJo20,tackles_solo,5,,,,,
player,201310130htx,ram,DunbJo20,tackles_assists,4,,,,,
player,201310130htx,ram,DunbJo20,tackles_loss,0,,,,,
player,201310130htx,ram,DunbJo20,qb_hits,0,,,,,
player,201310130htx,ram,DunbJo20,fumbles_rec,0,,,,,
player,201310130htx,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201310130htx,ram,DunbJo20,fumbles_forced,0,,,,,
player,201310130htx,ram,JohnTr05,def_int,0,,,,,
player,201310130htx,ram,JohnTr05,def_int_yds,0,,,,,
player,201310130htx,ram,JohnTr05,def_int_td,0,,,,,
player,201310130htx,ram,JohnTr05,def_int_long,0,,,,,
player,201310130htx,ram,JohnTr05,pass_defended,1,,,,,
player,201310130htx,ram,JohnTr05,sacks,0.0,,,,,
player,201310130htx,ram,JohnTr05,tackles_combined,9,,,,,
player,201310130htx,ram,JohnTr05,tackles_solo,7,,,,,
player,201310130htx,ram,JohnTr05,tackles_assists,2,,,,,
player,201310130htx,ram,JohnTr05,tackles_loss,0,,,,,
player,201310130htx,ram,JohnTr05,qb_hits,0,,,,,
player,201310130htx,ram,JohnTr05,fumbles_rec,0,,,,,
player,201310130htx,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201310130htx,ram,JohnTr05,fumbles_forced,0,,,,,
player,201310130htx,ram,LangKe98,def_int,0,,,,,
player,201310130htx,ram,LangKe98,def_int_yds,0,,,,,
player,201310130htx,ram,LangKe98,def_int_td,0,,,,,
player,201310130htx,ram,LangKe98,def_int_long,0,,,,,
player,201310130htx,ram,LangKe98,pass_defended,0,,,,,
player,201310130htx,ram,LangKe98,sacks,0.0,,,,,
player,201310130htx,ram,LangKe98,tackles_combined,8,,,,,
player,201310130htx,ram,LangKe98,tackles_solo,6,,,,,
player,201310130htx,ram,LangKe98,tackles_assists,2,,,,,
player,201310130htx,ram,LangKe98,tackles_loss,1,,,,,
player,201310130htx,ram,LangKe98,qb_hits,0,,,,,
player,201310130htx,ram,LangKe98,fumbles_rec,0,,,,,
player,201310130htx,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201310130htx,ram,LangKe98,fumbles_forced,0,,,,,
player,201310130htx,ram,LaurJa99,def_int,0,,,,,
player,201310130htx,ram,LaurJa99,def_int_yds,0,,,,,
player,201310130htx,ram,LaurJa99,def_int_td,0,,,,,
player,201310130htx,ram,LaurJa99,def_int_long,0,,,,,
player,201310130htx,ram,LaurJa99,pass_defended,0,,,,,
player,201310130htx,ram,LaurJa99,sacks,0.0,,,,,
player,201310130htx,ram,LaurJa99,tackles_combined,8,,,,,
player,201310130htx,ram,LaurJa99,tackles_solo,4,,,,,
player,201310130htx,ram,LaurJa99,tackles_assists,4,,,,,
player,201310130htx,ram,LaurJa99,tackles_loss,0,,,,,
player,201310130htx,ram,LaurJa99,qb_hits,0,,,,,
player,201310130htx,ram,LaurJa99,fumbles_rec,1,,,,,
player,201310130htx,ram,LaurJa99,fumbles_rec_yds,43,,,,,
player,201310130htx,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201310130htx,ram,LaurJa99,fumbles_forced,0,,,,,
player,201310130htx,ram,McLeRo00,def_int,0,,,,,
player,201310130htx,ram,McLeRo00,def_int_yds,0,,,,,
player,201310130htx,ram,McLeRo00,def_int_td,0,,,,,
player,201310130htx,ram,McLeRo00,def_int_long,0,,,,,
player,201310130htx,ram,McLeRo00,pass_defended,0,,,,,
player,201310130htx,ram,McLeRo00,sacks,0.0,,,,,
player,201310130htx,ram,McLeRo00,tackles_combined,7,,,,,
player,201310130htx,ram,McLeRo00,tackles_solo,5,,,,,
player,201310130htx,ram,McLeRo00,tackles_assists,2,,,,,
player,201310130htx,ram,McLeRo00,tackles_loss,0,,,,,
player,201310130htx,ram,McLeRo00,qb_hits,0,,,,,
player,201310130htx,ram,McLeRo00,fumbles_rec,0,,,,,
player,201310130htx,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201310130htx,ram,McLeRo00,fumbles_forced,1,,,,,
player,201310130htx,ram,StewDa00,def_int,0,,,,,
player,201310130htx,ram,StewDa00,def_int_yds,0,,,,,
player,201310130htx,ram,StewDa00,def_int_td,0,,,,,
player,201310130htx,ram,StewDa00,def_int_long,0,,,,,
player,201310130htx,ram,StewDa00,pass_defended,1,,,,,
player,201310130htx,ram,StewDa00,sacks,0.0,,,,,
player,201310130htx,ram,StewDa00,tackles_combined,5,,,,,
player,201310130htx,ram,StewDa00,tackles_solo,4,,,,,
player,201310130htx,ram,StewDa00,tackles_assists,1,,,,,
player,201310130htx,ram,StewDa00,tackles_loss,0,,,,,
player,201310130htx,ram,StewDa00,qb_hits,0,,,,,
player,201310130htx,ram,StewDa00,fumbles_rec,0,,,,,
player,201310130htx,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201310130htx,ram,StewDa00,fumbles_forced,0,,,,,
player,201310130htx,ram,GiorMa20,def_int,0,,,,,
player,201310130htx,ram,GiorMa20,def_int_yds,0,,,,,
player,201310130htx,ram,GiorMa20,def_int_td,0,,,,,
player,201310130htx,ram,GiorMa20,def_int_long,0,,,,,
player,201310130htx,ram,GiorMa20,pass_defended,0,,,,,
player,201310130htx,ram,GiorMa20,sacks,0.0,,,,,
player,201310130htx,ram,GiorMa20,tackles_combined,3,,,,,
player,201310130htx,ram,GiorMa20,tackles_solo,3,,,,,
player,201310130htx,ram,GiorMa20,tackles_assists,0,,,,,
player,201310130htx,ram,GiorMa20,tackles_loss,0,,,,,
player,201310130htx,ram,GiorMa20,qb_hits,0,,,,,
player,201310130htx,ram,GiorMa20,fumbles_rec,0,,,,,
player,201310130htx,ram,GiorMa20,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,GiorMa20,fumbles_rec_td,0,,,,,
player,201310130htx,ram,GiorMa20,fumbles_forced,0,,,,,
player,201310130htx,ram,SimsEu99,def_int,0,,,,,
player,201310130htx,ram,SimsEu99,def_int_yds,0,,,,,
player,201310130htx,ram,SimsEu99,def_int_td,0,,,,,
player,201310130htx,ram,SimsEu99,def_int_long,0,,,,,
player,201310130htx,ram,SimsEu99,pass_defended,0,,,,,
player,201310130htx,ram,SimsEu99,sacks,0.0,,,,,
player,201310130htx,ram,SimsEu99,tackles_combined,3,,,,,
player,201310130htx,ram,SimsEu99,tackles_solo,3,,,,,
player,201310130htx,ram,SimsEu99,tackles_assists,0,,,,,
player,201310130htx,ram,SimsEu99,tackles_loss,1,,,,,
player,201310130htx,ram,SimsEu99,qb_hits,1,,,,,
player,201310130htx,ram,SimsEu99,fumbles_rec,0,,,,,
player,201310130htx,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201310130htx,ram,SimsEu99,fumbles_forced,0,,,,,
player,201310130htx,ram,ArmsRa01,def_int,0,,,,,
player,201310130htx,ram,ArmsRa01,def_int_yds,0,,,,,
player,201310130htx,ram,ArmsRa01,def_int_td,0,,,,,
player,201310130htx,ram,ArmsRa01,def_int_long,0,,,,,
player,201310130htx,ram,ArmsRa01,pass_defended,0,,,,,
player,201310130htx,ram,ArmsRa01,sacks,0.0,,,,,
player,201310130htx,ram,ArmsRa01,tackles_combined,2,,,,,
player,201310130htx,ram,ArmsRa01,tackles_solo,2,,,,,
player,201310130htx,ram,ArmsRa01,tackles_assists,0,,,,,
player,201310130htx,ram,ArmsRa01,tackles_loss,0,,,,,
player,201310130htx,ram,ArmsRa01,qb_hits,0,,,,,
player,201310130htx,ram,ArmsRa01,fumbles_rec,0,,,,,
player,201310130htx,ram,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,ArmsRa01,fumbles_rec_td,0,,,,,
player,201310130htx,ram,ArmsRa01,fumbles_forced,0,,,,,
player,201310130htx,ram,HayeWi99,def_int,0,,,,,
player,201310130htx,ram,HayeWi99,def_int_yds,0,,,,,
player,201310130htx,ram,HayeWi99,def_int_td,0,,,,,
player,201310130htx,ram,HayeWi99,def_int_long,0,,,,,
player,201310130htx,ram,HayeWi99,pass_defended,0,,,,,
player,201310130htx,ram,HayeWi99,sacks,0.0,,,,,
player,201310130htx,ram,HayeWi99,tackles_combined,2,,,,,
player,201310130htx,ram,HayeWi99,tackles_solo,2,,,,,
player,201310130htx,ram,HayeWi99,tackles_assists,0,,,,,
player,201310130htx,ram,HayeWi99,tackles_loss,0,,,,,
player,201310130htx,ram,HayeWi99,qb_hits,0,,,,,
player,201310130htx,ram,HayeWi99,fumbles_rec,0,,,,,
player,201310130htx,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201310130htx,ram,HayeWi99,fumbles_forced,0,,,,,
player,201310130htx,ram,CudjJe00,def_int,0,,,,,
player,201310130htx,ram,CudjJe00,def_int_yds,0,,,,,
player,201310130htx,ram,CudjJe00,def_int_td,0,,,,,
player,201310130htx,ram,CudjJe00,def_int_long,0,,,,,
player,201310130htx,ram,CudjJe00,pass_defended,0,,,,,
player,201310130htx,ram,CudjJe00,sacks,0.0,,,,,
player,201310130htx,ram,CudjJe00,tackles_combined,1,,,,,
player,201310130htx,ram,CudjJe00,tackles_solo,0,,,,,
player,201310130htx,ram,CudjJe00,tackles_assists,1,,,,,
player,201310130htx,ram,CudjJe00,tackles_loss,0,,,,,
player,201310130htx,ram,CudjJe00,qb_hits,1,,,,,
player,201310130htx,ram,CudjJe00,fumbles_rec,0,,,,,
player,201310130htx,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201310130htx,ram,CudjJe00,fumbles_forced,0,,,,,
player,201310130htx,ram,ZuerGr00,def_int,0,,,,,
player,201310130htx,ram,ZuerGr00,def_int_yds,0,,,,,
player,201310130htx,ram,ZuerGr00,def_int_td,0,,,,,
player,201310130htx,ram,ZuerGr00,def_int_long,0,,,,,
player,201310130htx,ram,ZuerGr00,pass_defended,0,,,,,
player,201310130htx,ram,ZuerGr00,sacks,0.0,,,,,
player,201310130htx,ram,ZuerGr00,tackles_combined,1,,,,,
player,201310130htx,ram,ZuerGr00,tackles_solo,1,,,,,
player,201310130htx,ram,ZuerGr00,tackles_assists,0,,,,,
player,201310130htx,ram,ZuerGr00,tackles_loss,0,,,,,
player,201310130htx,ram,ZuerGr00,qb_hits,0,,,,,
player,201310130htx,ram,ZuerGr00,fumbles_rec,0,,,,,
player,201310130htx,ram,ZuerGr00,fumbles_rec_yds,0,,,,,
player,201310130htx,ram,ZuerGr00,fumbles_rec_td,0,,,,,
player,201310130htx,ram,ZuerGr00,fumbles_forced,0,,,,,
player,201310130htx,ram,BateDa00,def_int,0,,,,,
player,201310130htx,ram,BateDa00,def_int_yds,0,,,,,
player,201310130htx,ram,BateDa00,def_int_td,0,,,,,
player,201310130htx,ram,BateDa00,def_int_long,0,,,,,
player,201310130htx,ram,BateDa00,pass_defended,0,,,,,
player,201310130htx,ram,BateDa00,sacks,0.0,,,,,
player,201310130htx,ram,BateDa00,tackles_combined,0,,,,,
player,201310130htx,ram,BateDa00,tackles_solo,0,,,,,
player,201310130htx,ram,BateDa00,tackles_assists,0,,,,,
player,201310130htx,ram,BateDa00,tackles_loss,0,,,,,
player,201310130htx,ram,BateDa00,qb_hits,0,,,,,
player,201310130htx,ram,BateDa00,fumbles_rec,1,,,,,
player,201310130htx,ram,BateDa00,fumbles_rec_yds,11,,,,,
player,201310130htx,ram,BateDa00,fumbles_rec_td,1,,,,,
player,201310130htx,ram,BateDa00,fumbles_forced,0,,,,,
player,201310130htx,htx,CushBr99,def_int,0,,,,,
player,201310130htx,htx,CushBr99,def_int_yds,0,,,,,
player,201310130htx,htx,CushBr99,def_int_td,0,,,,,
player,201310130htx,htx,CushBr99,def_int_long,0,,,,,
player,201310130htx,htx,CushBr99,pass_defended,0,,,,,
player,201310130htx,htx,CushBr99,sacks,0.0,,,,,
player,201310130htx,htx,CushBr99,tackles_combined,5,,,,,
player,201310130htx,htx,CushBr99,tackles_solo,2,,,,,
player,201310130htx,htx,CushBr99,tackles_assists,3,,,,,
player,201310130htx,htx,CushBr99,tackles_loss,1,,,,,
player,201310130htx,htx,CushBr99,qb_hits,0,,,,,
player,201310130htx,htx,CushBr99,fumbles_rec,0,,,,,
player,201310130htx,htx,CushBr99,fumbles_rec_yds,0,,,,,
player,201310130htx,htx,CushBr99,fumbles_rec_td,0,,,,,
player,201310130htx,htx,CushBr99,fumbles_forced,0,,,,,
player,201310130htx,htx,ReedBr00,def_int,0,,,,,
player,201310130htx,htx,ReedBr00,def_int_yds,0,,,,,
player,201310130htx,htx,ReedBr00,def_int_td,0,,,,,
player,201310130htx,htx,ReedBr00,def_int_long,0,,,,,
player,201310130htx,htx,ReedBr00,pass_defended,0,,,,,
player,201310130htx,htx,ReedBr00,sacks,0.0,,,,,
player,201310130htx,htx,ReedBr00,tackles_combined,5,,,,,
player,201310130htx,htx,ReedBr00,tackles_solo,4,,,,,
player,201310130htx,htx,ReedBr00,tackles_assists,1,,,,,
player,201310130htx,htx,ReedBr00,tackles_loss,0,,,,,
player,201310130htx,htx,ReedBr00,qb_hits,1,,,,,
player,201310130htx,htx,ReedBr00,fumbles_rec,0,,,,,
player,201310130htx,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201310130htx,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201310130htx,htx,ReedBr00,fumbles_forced,0,,,,,
player,201310130htx,htx,KeoxSh00,def_int,0,,,,,
player,201310130htx,htx,KeoxSh00,def_int_yds,0,,,,,
player,201310130htx,htx,KeoxSh00,def_int_td,0,,,,,
player,201310130htx,htx,KeoxSh00,def_int_long,0,,,,,
player,201310130htx,htx,KeoxSh00,pass_defended,0,,,,,
player,201310130htx,htx,KeoxSh00,sacks,0.0,,,,,
player,201310130htx,htx,KeoxSh00,tackles_combined,4,,,,,
player,201310130htx,htx,KeoxSh00,tackles_solo,4,,,,,
player,201310130htx,htx,KeoxSh00,tackles_assists,0,,,,,
player,201310130htx,htx,KeoxSh00,tackles_loss,0,,,,,
player,201310130htx,htx,KeoxSh00,qb_hits,0,,,,,
player,201310130htx,htx,KeoxSh00,fumbles_rec,0,,,,,
player,201310130htx,htx,KeoxSh00,fumbles_rec_yds,0,,,,,
player,201310130htx,htx,KeoxSh00,fumbles_rec_td,0,,,,,
player,201310130htx,htx,KeoxSh00,fumbles_forced,0,,,,,
player,201310130htx,htx,MannDa21,def_int,0,,,,,
player,201310130htx,htx,MannDa21,def_int_yds,0,,,,,
player,201310130htx,htx,MannDa21,def_int_td,0,,,,,
player,201310130htx,htx,MannDa21,def_int_long,0,,,,,
player,201310130htx,htx,MannDa21,pass_defended,0,,,,,
player,201310130htx,htx,MannDa21,sacks,0.0,,,,,
player,201310130htx,htx,MannDa21,tackles_combined,4,,,,,
player,201310130htx,htx,MannDa21,tackles_solo,4,,,,,
player,201310130htx,htx,MannDa21,tackles_assists,0,,,,,
player,201310130htx,htx,MannDa21,tackles_loss,0,,,,,
player,201310130htx,htx,MannDa21,qb_hits,0,,,,,
player,201310130htx,htx,MannDa21,fumbles_rec,0,,,,,
player,201310130htx,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201310130htx,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201310130htx,htx,MannDa21,fumbles_forced,0,,,,,
player,201310130htx,htx,MitcEa99,def_int,0,,,,,
player,201310130htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201310130htx,htx,MitcEa99,def_int_td,0,,,,,
player,201310130htx,htx,MitcEa99,def_int_long,0,,,,,
player,201310130htx,htx,MitcEa99,pass_defended,0,,,,,
player,201310130htx,htx,MitcEa99,sacks,0.0,,,,,
player,201310130htx,htx,MitcEa99,tackles_combined,4,,,,,
player,201310130htx,htx,MitcEa99,tackles_solo,3,,,,,
player,201310130htx,htx,MitcEa99,tackles_assists,1,,,,,
player,201310130htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201310130htx,htx,MitcEa99,qb_hits,0,,,,,
player,201310130htx,htx,MitcEa99,fumbles_rec,0,,,,,
player,201310130htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201310130htx,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201310130htx,htx,MitcEa99,fumbles_forced,0,,,,,
player,201310130htx,htx,ReedEd00,def_int,0,,,,,
player,201310130htx,htx,ReedEd00,def_int_yds,0,,,,,
player,201310130htx,htx,ReedEd00,def_int_td,0,,,,,
player,201310130htx,htx,ReedEd00,def_int_long,0,,,,,
player,201310130htx,htx,ReedEd00,pass_defended,0,,,,,
player,201310130htx,htx,ReedEd00,sacks,0.0,,,,,
player,201310130htx,htx,ReedEd00,tackles_combined,4,,,,,
player,201310130htx,htx,ReedEd00,tackles_solo,3,,,,,
player,201310130htx,htx,ReedEd00,tackles_assists,1,,,,,
player,201310130htx,htx,ReedEd00,tackles_loss,0,,,,,
player,201310130htx,htx,ReedEd00,qb_hits,0,,,,,
player,201310130htx,htx,ReedEd00,fumbles_rec,0,,,,,
player,201310130htx,htx,ReedEd00,fumbles_rec_yds,0,,,,,
player,201310130htx,htx,ReedEd00,fumbles_rec_td,0,,,,,
player,201310130htx,htx,ReedEd00,fumbles_forced,0,,,,,
player,201310130htx,htx,SmitAn22,def_int,0,,,,,
player,201310130htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201310130htx,htx,SmitAn22,def_int_td,0,,,,,
player,201310130htx,htx,SmitAn22,def_int_long,0,,,,,
player,201310130htx,htx,SmitAn22,pass_defended,0,,,,,
player,201310130htx,htx,SmitAn22,sacks,0.0,,,,,
player,201310130htx,htx,SmitAn22,tackles_combined,4,,,,,
player,201310130htx,htx,SmitAn22,tackles_solo,3,,,,,
player,201310130htx,htx,SmitAn22,tackles_assists,1,,,,,
player,201310130htx,htx,SmitAn22,tackles_loss,0,,,,,
player,201310130htx,htx,SmitAn22,qb_hits,0,,,,,
player,201310130htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201310130htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201310130htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201310130htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201310130htx,htx,CricJa00,def_int,0,,,,,
player,201310130htx,htx,CricJa00,def_int_yds,0,,,,,
player,201310130htx,htx,CricJa00,def_int_td,0,,,,,
player,201310130htx,htx,CricJa00,def_int_long,0,,,,,
player,201310130htx,htx,CricJa00,pass_defended,0,,,,,
player,201310130htx,htx,CricJa00,sacks,0.0,,,,,
player,201310130htx,htx,CricJa00,tackles_combined,3,,,,,
player,201310130htx,htx,CricJa00,tackles_solo,1,,,,,
player,201310130htx,htx,CricJa00,tackles_assists,2,,,,,
player,201310130htx,htx,CricJa00,tackles_loss,1,,,,,
player,201310130htx,htx,CricJa00,qb_hits,0,,,,,
player,201310130htx,htx,CricJa00,fumbles_rec,0,,,,,
player,201310130htx,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201310130htx,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201310130htx,htx,CricJa00,fumbles_forced,0,,,,,
player,201310130htx,htx,MaysJo99,def_int,0,,,,,
player,201310130htx,htx,MaysJo99,def_int_yds,0,,,,,
player,201310130htx,htx,MaysJo99,def_int_td,0,,,,,
player,201310130htx,htx,MaysJo99,def_int_long,0,,,,,
player,201310130htx,htx,MaysJo99,pass_defended,0,,,,,
player,201310130htx,htx,MaysJo99,sacks,0.0,,,,,
player,201310130htx,htx,MaysJo99,tackles_combined,3,,,,,
player,201310130htx,htx,MaysJo99,tackles_solo,1,,,,,
player,201310130htx,htx,MaysJo99,tackles_assists,2,,,,,
player,201310130htx,htx,MaysJo99,tackles_loss,0,,,,,
player,201310130htx,htx,MaysJo99,qb_hits,0,,,,,
player,201310130htx,htx,MaysJo99,fumbles_rec,0,,,,,
player,201310130htx,htx,MaysJo99,fumbles_rec_yds,0,,,,,
player,201310130htx,htx,MaysJo99,fumbles_rec_td,0,,,,,
player,201310130htx,htx,MaysJo99,fumbles_forced,0,,,,,
player,201310130htx,htx,MercWh00,def_int,0,,,,,
player,201310130htx,htx,MercWh00,def_int_yds,0,,,,,
player,201310130htx,htx,MercWh00,def_int_td,0,,,,,
player,201310130htx,htx,MercWh00,def_int_long,0,,,,,
player,201310130htx,htx,MercWh00,pass_defended,0,,,,,
player,201310130htx,htx,MercWh00,sacks,0.0,,,,,
player,201310130htx,htx,MercWh00,tackles_combined,3,,,,,
player,201310130htx,htx,MercWh00,tackles_solo,2,,,,,
player,201310130htx,htx,MercWh00,tackles_assists,1,,,,,
player,201310130htx,htx,MercWh00,tackles_loss,0,,,,,
player,201310130htx,htx,MercWh00,qb_hits,1,,,,,
