game,2013,15,20131215,201312150atl,was,"Washington Redskins",26,atl,"Atlanta Falcons",27
player,201312150atl,atl,BabiJo20,tackles_assists,1,,,,,
player,201312150atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201312150atl,atl,BabiJo20,qb_hits,0,,,,,
player,201312150atl,atl,BabiJo20,fumbles_rec,2,,,,,
player,201312150atl,atl,BabiJo20,fumbles_rec_yds,8,,,,,
player,201312150atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201312150atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201312150atl,atl,DentAk00,def_int,0,,,,,
player,201312150atl,atl,DentAk00,def_int_yds,0,,,,,
player,201312150atl,atl,DentAk00,def_int_td,0,,,,,
player,201312150atl,atl,DentAk00,def_int_long,0,,,,,
player,201312150atl,atl,DentAk00,pass_defended,0,,,,,
player,201312150atl,atl,DentAk00,sacks,0.0,,,,,
player,201312150atl,atl,DentAk00,tackles_combined,1,,,,,
player,201312150atl,atl,DentAk00,tackles_solo,0,,,,,
player,201312150atl,atl,DentAk00,tackles_assists,1,,,,,
player,201312150atl,atl,DentAk00,tackles_loss,0,,,,,
player,201312150atl,atl,DentAk00,qb_hits,0,,,,,
player,201312150atl,atl,DentAk00,fumbles_rec,0,,,,,
player,201312150atl,atl,DentAk00,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,DentAk00,fumbles_rec_td,0,,,,,
player,201312150atl,atl,DentAk00,fumbles_forced,0,,,,,
player,201312150atl,atl,JerrPe99,def_int,0,,,,,
player,201312150atl,atl,JerrPe99,def_int_yds,0,,,,,
player,201312150atl,atl,JerrPe99,def_int_td,0,,,,,
player,201312150atl,atl,JerrPe99,def_int_long,0,,,,,
player,201312150atl,atl,JerrPe99,pass_defended,0,,,,,
player,201312150atl,atl,JerrPe99,sacks,0.0,,,,,
player,201312150atl,atl,JerrPe99,tackles_combined,1,,,,,
player,201312150atl,atl,JerrPe99,tackles_solo,0,,,,,
player,201312150atl,atl,JerrPe99,tackles_assists,1,,,,,
player,201312150atl,atl,JerrPe99,tackles_loss,0,,,,,
player,201312150atl,atl,JerrPe99,qb_hits,0,,,,,
player,201312150atl,atl,JerrPe99,fumbles_rec,0,,,,,
player,201312150atl,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201312150atl,atl,JerrPe99,fumbles_forced,0,,,,,
player,201312150atl,atl,JohnDa06,def_int,0,,,,,
player,201312150atl,atl,JohnDa06,def_int_yds,0,,,,,
player,201312150atl,atl,JohnDa06,def_int_td,0,,,,,
player,201312150atl,atl,JohnDa06,def_int_long,0,,,,,
player,201312150atl,atl,JohnDa06,pass_defended,0,,,,,
player,201312150atl,atl,JohnDa06,sacks,0.0,,,,,
player,201312150atl,atl,JohnDa06,tackles_combined,1,,,,,
player,201312150atl,atl,JohnDa06,tackles_solo,1,,,,,
player,201312150atl,atl,JohnDa06,tackles_assists,0,,,,,
player,201312150atl,atl,JohnDa06,tackles_loss,0,,,,,
player,201312150atl,atl,JohnDa06,qb_hits,0,,,,,
player,201312150atl,atl,JohnDa06,fumbles_rec,0,,,,,
player,201312150atl,atl,JohnDa06,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,JohnDa06,fumbles_rec_td,0,,,,,
player,201312150atl,atl,JohnDa06,fumbles_forced,0,,,,,
player,201312150atl,atl,RodgJa00,def_int,0,,,,,
player,201312150atl,atl,RodgJa00,def_int_yds,0,,,,,
player,201312150atl,atl,RodgJa00,def_int_td,0,,,,,
player,201312150atl,atl,RodgJa00,def_int_long,0,,,,,
player,201312150atl,atl,RodgJa00,pass_defended,0,,,,,
player,201312150atl,atl,RodgJa00,sacks,0.0,,,,,
player,201312150atl,atl,RodgJa00,tackles_combined,1,,,,,
player,201312150atl,atl,RodgJa00,tackles_solo,0,,,,,
player,201312150atl,atl,RodgJa00,tackles_assists,1,,,,,
player,201312150atl,atl,RodgJa00,tackles_loss,0,,,,,
player,201312150atl,atl,RodgJa00,qb_hits,0,,,,,
player,201312150atl,atl,RodgJa00,fumbles_rec,0,,,,,
player,201312150atl,atl,RodgJa00,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,RodgJa00,fumbles_rec_td,0,,,,,
player,201312150atl,atl,RodgJa00,fumbles_forced,0,,,,,
player,201312150atl,atl,WeatSe99,def_int,0,,,,,
player,201312150atl,atl,WeatSe99,def_int_yds,0,,,,,
player,201312150atl,atl,WeatSe99,def_int_td,0,,,,,
player,201312150atl,atl,WeatSe99,def_int_long,0,,,,,
player,201312150atl,atl,WeatSe99,pass_defended,0,,,,,
player,201312150atl,atl,WeatSe99,sacks,0.0,,,,,
player,201312150atl,atl,WeatSe99,tackles_combined,1,,,,,
player,201312150atl,atl,WeatSe99,tackles_solo,0,,,,,
player,201312150atl,atl,WeatSe99,tackles_assists,1,,,,,
player,201312150atl,atl,WeatSe99,tackles_loss,0,,,,,
player,201312150atl,atl,WeatSe99,qb_hits,1,,,,,
player,201312150atl,atl,WeatSe99,fumbles_rec,0,,,,,
player,201312150atl,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201312150atl,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201312150atl,atl,WeatSe99,fumbles_forced,0,,,,,
player,201312150atl,atl,GoodMa01,def_int,0,,,,,
player,201312150atl,atl,GoodMa01,def_int_yds,0,,,,,
player,201312150atl,atl,GoodMa01,def_int_td,0,,,,,
player,201312150atl,atl,GoodMa01,def_int_long,0,,,,,
player,201312150atl,atl,GoodMa01,pass_defended,0,,,,,
player,201312150atl,atl,GoodMa01,sacks,0.0,,,,,
player,201312150atl,atl,GoodMa01,tackles_combined,0,,,,,
player,201312150atl,atl,GoodMa01,tackles_solo,0,,,,,
player,201312150atl,atl,GoodMa01,tackles_assists,0,,,,,
player,201312150atl,atl,GoodMa01,tackles_loss,0,,,,,
player,201312150atl,atl,GoodMa01,qb_hits,1,,,,,
player,201312150atl,atl,GoodMa01,fumbles_rec,1,,,,,
player,201312150atl,atl,GoodMa01,fumbles_rec_yds,13,,,,,
player,201312150atl,atl,GoodMa01,fumbles_rec_td,0,,,,,
player,201312150atl,atl,GoodMa01,fumbles_forced,0,,,,,
player,201312150atl,was,MossSa00,kick_ret,0,,,,,
player,201312150atl,was,MossSa00,kick_ret_yds,0,,,,,
player,201312150atl,was,MossSa00,kick_ret_yds_per_ret,,,,,,
player,201312150atl,was,MossSa00,kick_ret_td,0,,,,,
player,201312150atl,was,MossSa00,kick_ret_long,0,,,,,
player,201312150atl,was,MossSa00,punt_ret,4,,,,,
player,201312150atl,was,MossSa00,punt_ret_yds,15,,,,,
player,201312150atl,was,MossSa00,punt_ret_yds_per_ret,3.8,,,,,
player,201312150atl,was,MossSa00,punt_ret_td,0,,,,,
player,201312150atl,was,MossSa00,punt_ret_long,8,,,,,
player,201312150atl,atl,McClRo98,kick_ret,0,,,,,
player,201312150atl,atl,McClRo98,kick_ret_yds,0,,,,,
player,201312150atl,atl,McClRo98,kick_ret_yds_per_ret,,,,,,
player,201312150atl,atl,McClRo98,kick_ret_td,0,,,,,
player,201312150atl,atl,McClRo98,kick_ret_long,0,,,,,
player,201312150atl,atl,McClRo98,punt_ret,3,,,,,
player,201312150atl,atl,McClRo98,punt_ret_yds,25,,,,,
player,201312150atl,atl,McClRo98,punt_ret_yds_per_ret,8.3,,,,,
player,201312150atl,atl,McClRo98,punt_ret_td,0,,,,,
player,201312150atl,atl,McClRo98,punt_ret_long,25,,,,,
player,201312150atl,atl,RodgJa00,kick_ret,3,,,,,
player,201312150atl,atl,RodgJa00,kick_ret_yds,78,,,,,
player,201312150atl,atl,RodgJa00,kick_ret_yds_per_ret,26.0,,,,,
player,201312150atl,atl,RodgJa00,kick_ret_td,0,,,,,
player,201312150atl,atl,RodgJa00,kick_ret_long,33,,,,,
player,201312150atl,atl,RodgJa00,punt_ret,0,,,,,
player,201312150atl,atl,RodgJa00,punt_ret_yds,0,,,,,
player,201312150atl,atl,RodgJa00,punt_ret_yds_per_ret,,,,,,
player,201312150atl,atl,RodgJa00,punt_ret_td,0,,,,,
player,201312150atl,atl,RodgJa00,punt_ret_long,0,,,,,
player,201312150atl,was,ForbKa00,xpm,2,,,,,
player,201312150atl,was,ForbKa00,xpa,2,,,,,
player,201312150atl,was,ForbKa00,fgm,2,,,,,
player,201312150atl,was,ForbKa00,fga,2,,,,,
player,201312150atl,was,ForbKa00,punt,0,,,,,
player,201312150atl,was,ForbKa00,punt_yds,0,,,,,
player,201312150atl,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201312150atl,was,ForbKa00,punt_long,0,,,,,
player,201312150atl,was,RoccSa20,xpm,,,,,,
player,201312150atl,was,RoccSa20,xpa,,,,,,
player,201312150atl,was,RoccSa20,fgm,,,,,,
player,201312150atl,was,RoccSa20,fga,,,,,,
player,201312150atl,was,RoccSa20,punt,3,,,,,
player,201312150atl,was,RoccSa20,punt_yds,158,,,,,
player,201312150atl,was,RoccSa20,punt_yds_per_punt,52.7,,,,,
player,201312150atl,was,RoccSa20,punt_long,58,,,,,
player,201312150atl,atl,bryanmat01,xpm,3,,,,,
player,201312150atl,atl,bryanmat01,xpa,3,,,,,
player,201312150atl,atl,bryanmat01,fgm,2,,,,,
player,201312150atl,atl,bryanmat01,fga,2,,,,,
player,201312150atl,atl,bryanmat01,punt,0,,,,,
player,201312150atl,atl,bryanmat01,punt_yds,0,,,,,
player,201312150atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201312150atl,atl,bryanmat01,punt_long,0,,,,,
player,201312150atl,atl,BoshMa00,xpm,,,,,,
player,201312150atl,atl,BoshMa00,xpa,,,,,,
player,201312150atl,atl,BoshMa00,fgm,,,,,,
player,201312150atl,atl,BoshMa00,fga,,,,,,
player,201312150atl,atl,BoshMa00,punt,6,,,,,
player,201312150atl,atl,BoshMa00,punt_yds,296,,,,,
player,201312150atl,atl,BoshMa00,punt_yds_per_punt,49.3,,,,,
player,201312150atl,atl,BoshMa00,punt_long,59,,,,,
player,201312150atl,atl,HolmLa00,pos,T,,,,,
player,201312150atl,atl,HolmLa00,offense,68,,,,,
player,201312150atl,atl,HolmLa00,off_pct,100%,,,,,
player,201312150atl,atl,HolmLa00,defense,0,,,,,
player,201312150atl,atl,HolmLa00,def_pct,0%,,,,,
player,201312150atl,atl,HolmLa00,special_teams,5,,,,,
player,201312150atl,atl,HolmLa00,st_pct,17%,,,,,
player,201312150atl,atl,BlalJu20,pos,G,,,,,
player,201312150atl,atl,BlalJu20,offense,68,,,,,
player,201312150atl,atl,BlalJu20,off_pct,100%,,,,,
player,201312150atl,atl,BlalJu20,defense,0,,,,,
player,201312150atl,atl,BlalJu20,def_pct,0%,,,,,
player,201312150atl,atl,BlalJu20,special_teams,5,,,,,
player,201312150atl,atl,BlalJu20,st_pct,17%,,,,,
player,201312150atl,atl,HawlJo20,pos,C,,,,,
player,201312150atl,atl,HawlJo20,offense,68,,,,,
player,201312150atl,atl,HawlJo20,off_pct,100%,,,,,
player,201312150atl,atl,HawlJo20,defense,0,,,,,
player,201312150atl,atl,HawlJo20,def_pct,0%,,,,,
player,201312150atl,atl,HawlJo20,special_teams,5,,,,,
player,201312150atl,atl,HawlJo20,st_pct,17%,,,,,
player,201312150atl,atl,SchrRy00,pos,T,,,,,
player,201312150atl,atl,SchrRy00,offense,68,,,,,
player,201312150atl,atl,SchrRy00,off_pct,100%,,,,,
player,201312150atl,atl,SchrRy00,defense,0,,,,,
player,201312150atl,atl,SchrRy00,def_pct,0%,,,,,
player,201312150atl,atl,SchrRy00,special_teams,5,,,,,
player,201312150atl,atl,SchrRy00,st_pct,17%,,,,,
player,201312150atl,atl,RyanMa00,pos,QB,,,,,
player,201312150atl,atl,RyanMa00,offense,68,,,,,
player,201312150atl,atl,RyanMa00,off_pct,100%,,,,,
player,201312150atl,atl,RyanMa00,defense,0,,,,,
player,201312150atl,atl,RyanMa00,def_pct,0%,,,,,
player,201312150atl,atl,RyanMa00,special_teams,0,,,,,
player,201312150atl,atl,RyanMa00,st_pct,0%,,,,,
player,201312150atl,atl,GonzTo00,pos,TE,,,,,
player,201312150atl,atl,GonzTo00,offense,68,,,,,
player,201312150atl,atl,GonzTo00,off_pct,100%,,,,,
player,201312150atl,atl,GonzTo00,defense,0,,,,,
player,201312150atl,atl,GonzTo00,def_pct,0%,,,,,
player,201312150atl,atl,GonzTo00,special_teams,0,,,,,
player,201312150atl,atl,GonzTo00,st_pct,0%,,,,,
player,201312150atl,atl,WhitRo00,pos,WR,,,,,
player,201312150atl,atl,WhitRo00,offense,64,,,,,
player,201312150atl,atl,WhitRo00,off_pct,94%,,,,,
player,201312150atl,atl,WhitRo00,defense,0,,,,,
player,201312150atl,atl,WhitRo00,def_pct,0%,,,,,
player,201312150atl,atl,WhitRo00,special_teams,1,,,,,
player,201312150atl,atl,WhitRo00,st_pct,3%,,,,,
player,201312150atl,atl,DougHa00,pos,WR,,,,,
player,201312150atl,atl,DougHa00,offense,62,,,,,
player,201312150atl,atl,DougHa00,off_pct,91%,,,,,
player,201312150atl,atl,DougHa00,defense,0,,,,,
player,201312150atl,atl,DougHa00,def_pct,0%,,,,,
player,201312150atl,atl,DougHa00,special_teams,1,,,,,
player,201312150atl,atl,DougHa00,st_pct,3%,,,,,
player,201312150atl,atl,KonzPe00,pos,C,,,,,
player,201312150atl,atl,KonzPe00,offense,49,,,,,
player,201312150atl,atl,KonzPe00,off_pct,72%,,,,,
player,201312150atl,atl,KonzPe00,defense,0,,,,,
player,201312150atl,atl,KonzPe00,def_pct,0%,,,,,
player,201312150atl,atl,KonzPe00,special_teams,0,,,,,
player,201312150atl,atl,KonzPe00,st_pct,0%,,,,,
player,201312150atl,atl,JackSt00,pos,RB,,,,,
player,201312150atl,atl,JackSt00,offense,35,,,,,
player,201312150atl,atl,JackSt00,off_pct,51%,,,,,
player,201312150atl,atl,JackSt00,defense,0,,,,,
player,201312150atl,atl,JackSt00,def_pct,0%,,,,,
player,201312150atl,atl,JackSt00,special_teams,0,,,,,
player,201312150atl,atl,JackSt00,st_pct,0%,,,,,
player,201312150atl,atl,JohnDa06,pos,WR,,,,,
player,201312150atl,atl,JohnDa06,offense,29,,,,,
player,201312150atl,atl,JohnDa06,off_pct,43%,,,,,
player,201312150atl,atl,JohnDa06,defense,0,,,,,
player,201312150atl,atl,JohnDa06,def_pct,0%,,,,,
player,201312150atl,atl,JohnDa06,special_teams,11,,,,,
player,201312150atl,atl,JohnDa06,st_pct,38%,,,,,
player,201312150atl,atl,RodgJa00,pos,RB,,,,,
player,201312150atl,atl,RodgJa00,offense,27,,,,,
player,201312150atl,atl,RodgJa00,off_pct,40%,,,,,
player,201312150atl,atl,RodgJa00,defense,0,,,,,
player,201312150atl,atl,RodgJa00,def_pct,0%,,,,,
player,201312150atl,atl,RodgJa00,special_teams,10,,,,,
player,201312150atl,atl,RodgJa00,st_pct,34%,,,,,
player,201312150atl,atl,ToilLe00,pos,TE,,,,,
player,201312150atl,atl,ToilLe00,offense,23,,,,,
player,201312150atl,atl,ToilLe00,off_pct,34%,,,,,
player,201312150atl,atl,ToilLe00,defense,0,,,,,
player,201312150atl,atl,ToilLe00,def_pct,0%,,,,,
player,201312150atl,atl,ToilLe00,special_teams,5,,,,,
player,201312150atl,atl,ToilLe00,st_pct,17%,,,,,
player,201312150atl,atl,GunnHa00,pos,G,,,,,
player,201312150atl,atl,GunnHa00,offense,19,,,,,
player,201312150atl,atl,GunnHa00,off_pct,28%,,,,,
player,201312150atl,atl,GunnHa00,defense,0,,,,,
player,201312150atl,atl,GunnHa00,def_pct,0%,,,,,
player,201312150atl,atl,GunnHa00,special_teams,4,,,,,
player,201312150atl,atl,GunnHa00,st_pct,14%,,,,,
player,201312150atl,atl,DiMaPa00,pos,RB,,,,,
player,201312150atl,atl,DiMaPa00,offense,14,,,,,
player,201312150atl,atl,DiMaPa00,off_pct,21%,,,,,
player,201312150atl,atl,DiMaPa00,defense,0,,,,,
player,201312150atl,atl,DiMaPa00,def_pct,0%,,,,,
player,201312150atl,atl,DiMaPa00,special_teams,11,,,,,
player,201312150atl,atl,DiMaPa00,st_pct,38%,,,,,
player,201312150atl,atl,DaviDr00,pos,WR,,,,,
player,201312150atl,atl,DaviDr00,offense,8,,,,,
player,201312150atl,atl,DaviDr00,off_pct,12%,,,,,
player,201312150atl,atl,DaviDr00,defense,0,,,,,
player,201312150atl,atl,DaviDr00,def_pct,0%,,,,,
player,201312150atl,atl,DaviDr00,special_teams,20,,,,,
player,201312150atl,atl,DaviDr00,st_pct,69%,,,,,
player,201312150atl,atl,SnelJa00,pos,RB,,,,,
player,201312150atl,atl,SnelJa00,offense,7,,,,,
player,201312150atl,atl,SnelJa00,off_pct,10%,,,,,
player,201312150atl,atl,SnelJa00,defense,0,,,,,
player,201312150atl,atl,SnelJa00,def_pct,0%,,,,,
player,201312150atl,atl,SnelJa00,special_teams,11,,,,,
player,201312150atl,atl,SnelJa00,st_pct,38%,,,,,
player,201312150atl,atl,ReynGa20,pos,G,,,,,
player,201312150atl,atl,ReynGa20,offense,3,,,,,
player,201312150atl,atl,ReynGa20,off_pct,4%,,,,,
player,201312150atl,atl,ReynGa20,defense,0,,,,,
player,201312150atl,atl,ReynGa20,def_pct,0%,,,,,
player,201312150atl,atl,ReynGa20,special_teams,5,,,,,
player,201312150atl,atl,ReynGa20,st_pct,17%,,,,,
player,201312150atl,atl,MottZe00,pos,SS,,,,,
player,201312150atl,atl,MottZe00,offense,0,,,,,
player,201312150atl,atl,MottZe00,off_pct,0%,,,,,
player,201312150atl,atl,MottZe00,defense,68,,,,,
player,201312150atl,atl,MottZe00,def_pct,100%,,,,,
player,201312150atl,atl,MottZe00,special_teams,13,,,,,
player,201312150atl,atl,MottZe00,st_pct,45%,,,,,
player,201312150atl,atl,AlfoRo00,pos,CB,,,,,
player,201312150atl,atl,AlfoRo00,offense,0,,,,,
player,201312150atl,atl,AlfoRo00,off_pct,0%,,,,,
player,201312150atl,atl,AlfoRo00,defense,68,,,,,
player,201312150atl,atl,AlfoRo00,def_pct,100%,,,,,
player,201312150atl,atl,AlfoRo00,special_teams,7,,,,,
player,201312150atl,atl,AlfoRo00,st_pct,24%,,,,,
player,201312150atl,atl,MoorWi99,pos,SS,,,,,
player,201312150atl,atl,MoorWi99,offense,0,,,,,
player,201312150atl,atl,MoorWi99,off_pct,0%,,,,,
player,201312150atl,atl,MoorWi99,defense,68,,,,,
player,201312150atl,atl,MoorWi99,def_pct,100%,,,,,
player,201312150atl,atl,MoorWi99,special_teams,4,,,,,
player,201312150atl,atl,MoorWi99,st_pct,14%,,,,,
player,201312150atl,atl,TrufDe00,pos,CB,,,,,
player,201312150atl,atl,TrufDe00,offense,0,,,,,
player,201312150atl,atl,TrufDe00,off_pct,0%,,,,,
player,201312150atl,atl,TrufDe00,defense,68,,,,,
player,201312150atl,atl,TrufDe00,def_pct,100%,,,,,
player,201312150atl,atl,TrufDe00,special_teams,0,,,,,
player,201312150atl,atl,TrufDe00,st_pct,0%,,,,,
player,201312150atl,atl,WorrPa00,pos,LB,,,,,
player,201312150atl,atl,WorrPa00,offense,0,,,,,
player,201312150atl,atl,WorrPa00,off_pct,0%,,,,,
player,201312150atl,atl,WorrPa00,defense,67,,,,,
player,201312150atl,atl,WorrPa00,def_pct,99%,,,,,
player,201312150atl,atl,WorrPa00,special_teams,5,,,,,
player,201312150atl,atl,WorrPa00,st_pct,17%,,,,,
player,201312150atl,atl,MassJo00,pos,DE,,,,,
player,201312150atl,atl,MassJo00,offense,0,,,,,
player,201312150atl,atl,MassJo00,off_pct,0%,,,,,
player,201312150atl,atl,MassJo00,defense,58,,,,,
player,201312150atl,atl,MassJo00,def_pct,85%,,,,,
player,201312150atl,atl,MassJo00,special_teams,6,,,,,
player,201312150atl,atl,MassJo00,st_pct,21%,,,,,
player,201312150atl,atl,PeteCo00,pos,DT,,,,,
player,201312150atl,atl,PeteCo00,offense,0,,,,,
player,201312150atl,atl,PeteCo00,off_pct,0%,,,,,
player,201312150atl,atl,PeteCo00,defense,56,,,,,
player,201312150atl,atl,PeteCo00,def_pct,82%,,,,,
player,201312150atl,atl,PeteCo00,special_teams,9,,,,,
player,201312150atl,atl,PeteCo00,st_pct,31%,,,,,
player,201312150atl,atl,BabiJo20,pos,DT,,,,,
player,201312150atl,atl,BabiJo20,offense,0,,,,,
player,201312150atl,atl,BabiJo20,off_pct,0%,,,,,
player,201312150atl,atl,BabiJo20,defense,53,,,,,
player,201312150atl,atl,BabiJo20,def_pct,78%,,,,,
player,201312150atl,atl,BabiJo20,special_teams,9,,,,,
player,201312150atl,atl,BabiJo20,st_pct,31%,,,,,
player,201312150atl,atl,BartJo01,pos,LB,,,,,
player,201312150atl,atl,BartJo01,offense,0,,,,,
player,201312150atl,atl,BartJo01,off_pct,0%,,,,,
player,201312150atl,atl,BartJo01,defense,47,,,,,
player,201312150atl,atl,BartJo01,def_pct,69%,,,,,
player,201312150atl,atl,BartJo01,special_teams,7,,,,,
player,201312150atl,atl,BartJo01,st_pct,24%,,,,,
player,201312150atl,atl,McClRo98,pos,CB,,,,,
player,201312150atl,atl,McClRo98,offense,0,,,,,
player,201312150atl,atl,McClRo98,off_pct,0%,,,,,
player,201312150atl,atl,McClRo98,defense,44,,,,,
player,201312150atl,atl,McClRo98,def_pct,65%,,,,,
player,201312150atl,atl,McClRo98,special_teams,18,,,,,
player,201312150atl,atl,McClRo98,st_pct,62%,,,,,
player,201312150atl,atl,JerrPe99,pos,DT,,,,,
player,201312150atl,atl,JerrPe99,offense,0,,,,,
player,201312150atl,atl,JerrPe99,off_pct,0%,,,,,
player,201312150atl,atl,JerrPe99,defense,41,,,,,
player,201312150atl,atl,JerrPe99,def_pct,60%,,,,,
player,201312150atl,atl,JerrPe99,special_teams,4,,,,,
player,201312150atl,atl,JerrPe99,st_pct,14%,,,,,
player,201312150atl,atl,WeatSe99,pos,LB,,,,,
player,201312150atl,atl,WeatSe99,offense,0,,,,,
player,201312150atl,atl,WeatSe99,off_pct,0%,,,,,
player,201312150atl,atl,WeatSe99,defense,37,,,,,
player,201312150atl,atl,WeatSe99,def_pct,54%,,,,,
player,201312150atl,atl,WeatSe99,special_teams,4,,,,,
player,201312150atl,atl,WeatSe99,st_pct,14%,,,,,
player,201312150atl,atl,GoodMa01,pos,DE,,,,,
player,201312150atl,atl,GoodMa01,offense,0,,,,,
player,201312150atl,atl,GoodMa01,off_pct,0%,,,,,
player,201312150atl,atl,GoodMa01,defense,27,,,,,
player,201312150atl,atl,GoodMa01,def_pct,40%,,,,,
player,201312150atl,atl,GoodMa01,special_teams,0,,,,,
player,201312150atl,atl,GoodMa01,st_pct,0%,,,,,
player,201312150atl,atl,UmenOs99,pos,DE,,,,,
player,201312150atl,atl,UmenOs99,offense,0,,,,,
player,201312150atl,atl,UmenOs99,off_pct,0%,,,,,
player,201312150atl,atl,UmenOs99,defense,27,,,,,
player,201312150atl,atl,UmenOs99,def_pct,40%,,,,,
player,201312150atl,atl,UmenOs99,special_teams,0,,,,,
player,201312150atl,atl,UmenOs99,st_pct,0%,,,,,
player,201312150atl,atl,MapoSt00,pos,DE,,,,,
player,201312150atl,atl,MapoSt00,offense,0,,,,,
player,201312150atl,atl,MapoSt00,off_pct,0%,,,,,
player,201312150atl,atl,MapoSt00,defense,10,,,,,
player,201312150atl,atl,MapoSt00,def_pct,15%,,,,,
player,201312150atl,atl,MapoSt00,special_teams,7,,,,,
player,201312150atl,atl,MapoSt00,st_pct,24%,,,,,
player,201312150atl,atl,NichSt99,pos,LB,,,,,
player,201312150atl,atl,NichSt99,offense,0,,,,,
player,201312150atl,atl,NichSt99,off_pct,0%,,,,,
player,201312150atl,atl,NichSt99,defense,7,,,,,
player,201312150atl,atl,NichSt99,def_pct,10%,,,,,
player,201312150atl,atl,NichSt99,special_teams,17,,,,,
player,201312150atl,atl,NichSt99,st_pct,59%,,,,,
player,201312150atl,atl,SamuAs20,pos,CB,,,,,
player,201312150atl,atl,SamuAs20,offense,0,,,,,
player,201312150atl,atl,SamuAs20,off_pct,0%,,,,,
player,201312150atl,atl,SamuAs20,defense,2,,,,,
player,201312150atl,atl,SamuAs20,def_pct,3%,,,,,
player,201312150atl,atl,SamuAs20,special_teams,0,,,,,
player,201312150atl,atl,SamuAs20,st_pct,0%,,,,,
player,201312150atl,atl,DentAk00,pos,LB,,,,,
player,201312150atl,atl,DentAk00,offense,0,,,,,
player,201312150atl,atl,DentAk00,off_pct,0%,,,,,
player,201312150atl,atl,DentAk00,defense,0,,,,,
player,201312150atl,atl,DentAk00,def_pct,0%,,,,,
player,201312150atl,atl,DentAk00,special_teams,20,,,,,
player,201312150atl,atl,DentAk00,st_pct,69%,,,,,
player,201312150atl,atl,ConeKe00,pos,WR,,,,,
player,201312150atl,atl,ConeKe00,offense,0,,,,,
player,201312150atl,atl,ConeKe00,off_pct,0%,,,,,
player,201312150atl,atl,ConeKe00,defense,0,,,,,
player,201312150atl,atl,ConeKe00,def_pct,0%,,,,,
player,201312150atl,atl,ConeKe00,special_teams,20,,,,,
player,201312150atl,atl,ConeKe00,st_pct,69%,,,,,
player,201312150atl,atl,BoshMa00,pos,P,,,,,
player,201312150atl,atl,BoshMa00,offense,0,,,,,
player,201312150atl,atl,BoshMa00,off_pct,0%,,,,,
player,201312150atl,atl,BoshMa00,defense,0,,,,,
player,201312150atl,atl,BoshMa00,def_pct,0%,,,,,
player,201312150atl,atl,BoshMa00,special_teams,17,,,,,
player,201312150atl,atl,BoshMa00,st_pct,59%,,,,,
player,201312150atl,atl,IshmKe00,pos,FS,,,,,
player,201312150atl,atl,IshmKe00,offense,0,,,,,
player,201312150atl,atl,IshmKe00,off_pct,0%,,,,,
player,201312150atl,atl,IshmKe00,defense,0,,,,,
player,201312150atl,atl,IshmKe00,def_pct,0%,,,,,
player,201312150atl,atl,IshmKe00,special_teams,13,,,,,
player,201312150atl,atl,IshmKe00,st_pct,45%,,,,,
player,201312150atl,atl,HarrJo02,pos,LS,,,,,
player,201312150atl,atl,HarrJo02,offense,0,,,,,
player,201312150atl,atl,HarrJo02,off_pct,0%,,,,,
player,201312150atl,atl,HarrJo02,defense,0,,,,,
player,201312150atl,atl,HarrJo02,def_pct,0%,,,,,
player,201312150atl,atl,HarrJo02,special_teams,11,,,,,
player,201312150atl,atl,HarrJo02,st_pct,38%,,,,,
player,201312150atl,atl,MattCl01,pos,DE,,,,,
player,201312150atl,atl,MattCl01,offense,0,,,,,
player,201312150atl,atl,MattCl01,off_pct,0%,,,,,
player,201312150atl,atl,MattCl01,defense,0,,,,,
player,201312150atl,atl,MattCl01,def_pct,0%,,,,,
player,201312150atl,atl,MattCl01,special_teams,10,,,,,
player,201312150atl,atl,MattCl01,st_pct,34%,,,,,
player,201312150atl,atl,FranDo99,pos,CB,,,,,
player,201312150atl,atl,FranDo99,offense,0,,,,,
player,201312150atl,atl,FranDo99,off_pct,0%,,,,,
player,201312150atl,atl,FranDo99,defense,0,,,,,
player,201312150atl,atl,FranDo99,def_pct,0%,,,,,
player,201312150atl,atl,FranDo99,special_teams,9,,,,,
player,201312150atl,atl,FranDo99,st_pct,31%,,,,,
player,201312150atl,atl,bryanmat01,pos,K,,,,,
player,201312150atl,atl,bryanmat01,offense,0,,,,,
player,201312150atl,atl,bryanmat01,off_pct,0%,,,,,
player,201312150atl,atl,bryanmat01,defense,0,,,,,
player,201312150atl,atl,bryanmat01,def_pct,0%,,,,,
player,201312150atl,atl,bryanmat01,special_teams,5,,,,,
player,201312150atl,atl,bryanmat01,st_pct,17%,,,,,
player,201312150atl,atl,TrueJe20,pos,T,,,,,
