game,2013,8,20131027,201310270nwe,mia,"Miami Dolphins",17,nwe,"New England Patriots",27
player,201310270nwe,mia,PattDi20,fumbles_forced,0,,,,,
player,201310270nwe,mia,OdriJa99,def_int,0,,,,,
player,201310270nwe,mia,OdriJa99,def_int_yds,0,,,,,
player,201310270nwe,mia,OdriJa99,def_int_td,0,,,,,
player,201310270nwe,mia,OdriJa99,def_int_long,0,,,,,
player,201310270nwe,mia,OdriJa99,pass_defended,0,,,,,
player,201310270nwe,mia,OdriJa99,sacks,2.0,,,,,
player,201310270nwe,mia,OdriJa99,tackles_combined,4,,,,,
player,201310270nwe,mia,OdriJa99,tackles_solo,2,,,,,
player,201310270nwe,mia,OdriJa99,tackles_assists,2,,,,,
player,201310270nwe,mia,OdriJa99,tackles_loss,2,,,,,
player,201310270nwe,mia,OdriJa99,qb_hits,2,,,,,
player,201310270nwe,mia,OdriJa99,fumbles_rec,0,,,,,
player,201310270nwe,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,OdriJa99,fumbles_forced,0,,,,,
player,201310270nwe,mia,VernOl00,def_int,0,,,,,
player,201310270nwe,mia,VernOl00,def_int_yds,0,,,,,
player,201310270nwe,mia,VernOl00,def_int_td,0,,,,,
player,201310270nwe,mia,VernOl00,def_int_long,0,,,,,
player,201310270nwe,mia,VernOl00,pass_defended,0,,,,,
player,201310270nwe,mia,VernOl00,sacks,1.0,,,,,
player,201310270nwe,mia,VernOl00,tackles_combined,6,,,,,
player,201310270nwe,mia,VernOl00,tackles_solo,2,,,,,
player,201310270nwe,mia,VernOl00,tackles_assists,4,,,,,
player,201310270nwe,mia,VernOl00,tackles_loss,1,,,,,
player,201310270nwe,mia,VernOl00,qb_hits,1,,,,,
player,201310270nwe,mia,VernOl00,fumbles_rec,0,,,,,
player,201310270nwe,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,VernOl00,fumbles_forced,0,,,,,
player,201310270nwe,mia,ElleDa99,def_int,0,,,,,
player,201310270nwe,mia,ElleDa99,def_int_yds,0,,,,,
player,201310270nwe,mia,ElleDa99,def_int_td,0,,,,,
player,201310270nwe,mia,ElleDa99,def_int_long,0,,,,,
player,201310270nwe,mia,ElleDa99,pass_defended,0,,,,,
player,201310270nwe,mia,ElleDa99,sacks,0.0,,,,,
player,201310270nwe,mia,ElleDa99,tackles_combined,11,,,,,
player,201310270nwe,mia,ElleDa99,tackles_solo,2,,,,,
player,201310270nwe,mia,ElleDa99,tackles_assists,9,,,,,
player,201310270nwe,mia,ElleDa99,tackles_loss,0,,,,,
player,201310270nwe,mia,ElleDa99,qb_hits,0,,,,,
player,201310270nwe,mia,ElleDa99,fumbles_rec,0,,,,,
player,201310270nwe,mia,ElleDa99,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,ElleDa99,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,ElleDa99,fumbles_forced,0,,,,,
player,201310270nwe,mia,ClemCh97,def_int,0,,,,,
player,201310270nwe,mia,ClemCh97,def_int_yds,0,,,,,
player,201310270nwe,mia,ClemCh97,def_int_td,0,,,,,
player,201310270nwe,mia,ClemCh97,def_int_long,0,,,,,
player,201310270nwe,mia,ClemCh97,pass_defended,0,,,,,
player,201310270nwe,mia,ClemCh97,sacks,0.0,,,,,
player,201310270nwe,mia,ClemCh97,tackles_combined,10,,,,,
player,201310270nwe,mia,ClemCh97,tackles_solo,3,,,,,
player,201310270nwe,mia,ClemCh97,tackles_assists,7,,,,,
player,201310270nwe,mia,ClemCh97,tackles_loss,0,,,,,
player,201310270nwe,mia,ClemCh97,qb_hits,0,,,,,
player,201310270nwe,mia,ClemCh97,fumbles_rec,0,,,,,
player,201310270nwe,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,ClemCh97,fumbles_forced,0,,,,,
player,201310270nwe,mia,WheePh99,def_int,0,,,,,
player,201310270nwe,mia,WheePh99,def_int_yds,0,,,,,
player,201310270nwe,mia,WheePh99,def_int_td,0,,,,,
player,201310270nwe,mia,WheePh99,def_int_long,0,,,,,
player,201310270nwe,mia,WheePh99,pass_defended,0,,,,,
player,201310270nwe,mia,WheePh99,sacks,0.0,,,,,
player,201310270nwe,mia,WheePh99,tackles_combined,8,,,,,
player,201310270nwe,mia,WheePh99,tackles_solo,1,,,,,
player,201310270nwe,mia,WheePh99,tackles_assists,7,,,,,
player,201310270nwe,mia,WheePh99,tackles_loss,0,,,,,
player,201310270nwe,mia,WheePh99,qb_hits,1,,,,,
player,201310270nwe,mia,WheePh99,fumbles_rec,0,,,,,
player,201310270nwe,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,WheePh99,fumbles_forced,0,,,,,
player,201310270nwe,mia,JoneRe99,def_int,0,,,,,
player,201310270nwe,mia,JoneRe99,def_int_yds,0,,,,,
player,201310270nwe,mia,JoneRe99,def_int_td,0,,,,,
player,201310270nwe,mia,JoneRe99,def_int_long,0,,,,,
player,201310270nwe,mia,JoneRe99,pass_defended,0,,,,,
player,201310270nwe,mia,JoneRe99,sacks,0.0,,,,,
player,201310270nwe,mia,JoneRe99,tackles_combined,7,,,,,
player,201310270nwe,mia,JoneRe99,tackles_solo,0,,,,,
player,201310270nwe,mia,JoneRe99,tackles_assists,7,,,,,
player,201310270nwe,mia,JoneRe99,tackles_loss,0,,,,,
player,201310270nwe,mia,JoneRe99,qb_hits,0,,,,,
player,201310270nwe,mia,JoneRe99,fumbles_rec,0,,,,,
player,201310270nwe,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,JoneRe99,fumbles_forced,0,,,,,
player,201310270nwe,mia,SoliPa99,def_int,0,,,,,
player,201310270nwe,mia,SoliPa99,def_int_yds,0,,,,,
player,201310270nwe,mia,SoliPa99,def_int_td,0,,,,,
player,201310270nwe,mia,SoliPa99,def_int_long,0,,,,,
player,201310270nwe,mia,SoliPa99,pass_defended,0,,,,,
player,201310270nwe,mia,SoliPa99,sacks,0.0,,,,,
player,201310270nwe,mia,SoliPa99,tackles_combined,4,,,,,
player,201310270nwe,mia,SoliPa99,tackles_solo,0,,,,,
player,201310270nwe,mia,SoliPa99,tackles_assists,4,,,,,
player,201310270nwe,mia,SoliPa99,tackles_loss,0,,,,,
player,201310270nwe,mia,SoliPa99,qb_hits,0,,,,,
player,201310270nwe,mia,SoliPa99,fumbles_rec,0,,,,,
player,201310270nwe,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,SoliPa99,fumbles_forced,0,,,,,
player,201310270nwe,mia,StarRa20,def_int,0,,,,,
player,201310270nwe,mia,StarRa20,def_int_yds,0,,,,,
player,201310270nwe,mia,StarRa20,def_int_td,0,,,,,
player,201310270nwe,mia,StarRa20,def_int_long,0,,,,,
player,201310270nwe,mia,StarRa20,pass_defended,0,,,,,
player,201310270nwe,mia,StarRa20,sacks,0.0,,,,,
player,201310270nwe,mia,StarRa20,tackles_combined,4,,,,,
player,201310270nwe,mia,StarRa20,tackles_solo,0,,,,,
player,201310270nwe,mia,StarRa20,tackles_assists,4,,,,,
player,201310270nwe,mia,StarRa20,tackles_loss,0,,,,,
player,201310270nwe,mia,StarRa20,qb_hits,0,,,,,
player,201310270nwe,mia,StarRa20,fumbles_rec,0,,,,,
player,201310270nwe,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,StarRa20,fumbles_forced,0,,,,,
player,201310270nwe,mia,AaitIs00,def_int,0,,,,,
player,201310270nwe,mia,AaitIs00,def_int_yds,0,,,,,
player,201310270nwe,mia,AaitIs00,def_int_td,0,,,,,
player,201310270nwe,mia,AaitIs00,def_int_long,0,,,,,
player,201310270nwe,mia,AaitIs00,pass_defended,0,,,,,
player,201310270nwe,mia,AaitIs00,sacks,0.0,,,,,
player,201310270nwe,mia,AaitIs00,tackles_combined,3,,,,,
player,201310270nwe,mia,AaitIs00,tackles_solo,1,,,,,
player,201310270nwe,mia,AaitIs00,tackles_assists,2,,,,,
player,201310270nwe,mia,AaitIs00,tackles_loss,0,,,,,
player,201310270nwe,mia,AaitIs00,qb_hits,0,,,,,
player,201310270nwe,mia,AaitIs00,fumbles_rec,0,,,,,
player,201310270nwe,mia,AaitIs00,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,AaitIs00,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,AaitIs00,fumbles_forced,0,,,,,
player,201310270nwe,mia,GrimBr20,def_int,0,,,,,
player,201310270nwe,mia,GrimBr20,def_int_yds,0,,,,,
player,201310270nwe,mia,GrimBr20,def_int_td,0,,,,,
player,201310270nwe,mia,GrimBr20,def_int_long,0,,,,,
player,201310270nwe,mia,GrimBr20,pass_defended,0,,,,,
player,201310270nwe,mia,GrimBr20,sacks,0.0,,,,,
player,201310270nwe,mia,GrimBr20,tackles_combined,3,,,,,
player,201310270nwe,mia,GrimBr20,tackles_solo,1,,,,,
player,201310270nwe,mia,GrimBr20,tackles_assists,2,,,,,
player,201310270nwe,mia,GrimBr20,tackles_loss,0,,,,,
player,201310270nwe,mia,GrimBr20,qb_hits,0,,,,,
player,201310270nwe,mia,GrimBr20,fumbles_rec,0,,,,,
player,201310270nwe,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,GrimBr20,fumbles_forced,0,,,,,
player,201310270nwe,mia,MisiKo99,def_int,0,,,,,
player,201310270nwe,mia,MisiKo99,def_int_yds,0,,,,,
player,201310270nwe,mia,MisiKo99,def_int_td,0,,,,,
player,201310270nwe,mia,MisiKo99,def_int_long,0,,,,,
player,201310270nwe,mia,MisiKo99,pass_defended,0,,,,,
player,201310270nwe,mia,MisiKo99,sacks,0.0,,,,,
player,201310270nwe,mia,MisiKo99,tackles_combined,3,,,,,
player,201310270nwe,mia,MisiKo99,tackles_solo,1,,,,,
player,201310270nwe,mia,MisiKo99,tackles_assists,2,,,,,
player,201310270nwe,mia,MisiKo99,tackles_loss,0,,,,,
player,201310270nwe,mia,MisiKo99,qb_hits,0,,,,,
player,201310270nwe,mia,MisiKo99,fumbles_rec,0,,,,,
player,201310270nwe,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,MisiKo99,fumbles_forced,0,,,,,
player,201310270nwe,mia,ShelDe00,def_int,0,,,,,
player,201310270nwe,mia,ShelDe00,def_int_yds,0,,,,,
player,201310270nwe,mia,ShelDe00,def_int_td,0,,,,,
player,201310270nwe,mia,ShelDe00,def_int_long,0,,,,,
player,201310270nwe,mia,ShelDe00,pass_defended,0,,,,,
player,201310270nwe,mia,ShelDe00,sacks,0.0,,,,,
player,201310270nwe,mia,ShelDe00,tackles_combined,3,,,,,
player,201310270nwe,mia,ShelDe00,tackles_solo,1,,,,,
player,201310270nwe,mia,ShelDe00,tackles_assists,2,,,,,
player,201310270nwe,mia,ShelDe00,tackles_loss,0,,,,,
player,201310270nwe,mia,ShelDe00,qb_hits,0,,,,,
player,201310270nwe,mia,ShelDe00,fumbles_rec,0,,,,,
player,201310270nwe,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,ShelDe00,fumbles_forced,0,,,,,
player,201310270nwe,mia,WilsJi00,def_int,0,,,,,
player,201310270nwe,mia,WilsJi00,def_int_yds,0,,,,,
player,201310270nwe,mia,WilsJi00,def_int_td,0,,,,,
player,201310270nwe,mia,WilsJi00,def_int_long,0,,,,,
player,201310270nwe,mia,WilsJi00,pass_defended,0,,,,,
player,201310270nwe,mia,WilsJi00,sacks,0.0,,,,,
player,201310270nwe,mia,WilsJi00,tackles_combined,3,,,,,
player,201310270nwe,mia,WilsJi00,tackles_solo,3,,,,,
player,201310270nwe,mia,WilsJi00,tackles_assists,0,,,,,
player,201310270nwe,mia,WilsJi00,tackles_loss,0,,,,,
player,201310270nwe,mia,WilsJi00,qb_hits,0,,,,,
player,201310270nwe,mia,WilsJi00,fumbles_rec,0,,,,,
player,201310270nwe,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,WilsJi00,fumbles_forced,0,,,,,
player,201310270nwe,mia,WakeCa00,def_int,0,,,,,
player,201310270nwe,mia,WakeCa00,def_int_yds,0,,,,,
player,201310270nwe,mia,WakeCa00,def_int_td,0,,,,,
player,201310270nwe,mia,WakeCa00,def_int_long,0,,,,,
player,201310270nwe,mia,WakeCa00,pass_defended,0,,,,,
player,201310270nwe,mia,WakeCa00,sacks,0.0,,,,,
player,201310270nwe,mia,WakeCa00,tackles_combined,2,,,,,
player,201310270nwe,mia,WakeCa00,tackles_solo,1,,,,,
player,201310270nwe,mia,WakeCa00,tackles_assists,1,,,,,
player,201310270nwe,mia,WakeCa00,tackles_loss,0,,,,,
player,201310270nwe,mia,WakeCa00,qb_hits,0,,,,,
player,201310270nwe,mia,WakeCa00,fumbles_rec,0,,,,,
player,201310270nwe,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,WakeCa00,fumbles_forced,0,,,,,
player,201310270nwe,mia,FreeJo01,def_int,0,,,,,
player,201310270nwe,mia,FreeJo01,def_int_yds,0,,,,,
player,201310270nwe,mia,FreeJo01,def_int_td,0,,,,,
player,201310270nwe,mia,FreeJo01,def_int_long,0,,,,,
player,201310270nwe,mia,FreeJo01,pass_defended,0,,,,,
player,201310270nwe,mia,FreeJo01,sacks,0.0,,,,,
player,201310270nwe,mia,FreeJo01,tackles_combined,1,,,,,
player,201310270nwe,mia,FreeJo01,tackles_solo,1,,,,,
player,201310270nwe,mia,FreeJo01,tackles_assists,0,,,,,
player,201310270nwe,mia,FreeJo01,tackles_loss,0,,,,,
player,201310270nwe,mia,FreeJo01,qb_hits,0,,,,,
player,201310270nwe,mia,FreeJo01,fumbles_rec,0,,,,,
player,201310270nwe,mia,FreeJo01,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,FreeJo01,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,FreeJo01,fumbles_forced,0,,,,,
player,201310270nwe,mia,JenkJe00,def_int,0,,,,,
player,201310270nwe,mia,JenkJe00,def_int_yds,0,,,,,
player,201310270nwe,mia,JenkJe00,def_int_td,0,,,,,
player,201310270nwe,mia,JenkJe00,def_int_long,0,,,,,
player,201310270nwe,mia,JenkJe00,pass_defended,0,,,,,
player,201310270nwe,mia,JenkJe00,sacks,0.0,,,,,
player,201310270nwe,mia,JenkJe00,tackles_combined,1,,,,,
player,201310270nwe,mia,JenkJe00,tackles_solo,1,,,,,
player,201310270nwe,mia,JenkJe00,tackles_assists,0,,,,,
player,201310270nwe,mia,JenkJe00,tackles_loss,0,,,,,
player,201310270nwe,mia,JenkJe00,qb_hits,0,,,,,
player,201310270nwe,mia,JenkJe00,fumbles_rec,0,,,,,
player,201310270nwe,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,JenkJe00,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,JenkJe00,fumbles_forced,0,,,,,
player,201310270nwe,mia,SpitAu99,def_int,0,,,,,
player,201310270nwe,mia,SpitAu99,def_int_yds,0,,,,,
player,201310270nwe,mia,SpitAu99,def_int_td,0,,,,,
player,201310270nwe,mia,SpitAu99,def_int_long,0,,,,,
player,201310270nwe,mia,SpitAu99,pass_defended,0,,,,,
player,201310270nwe,mia,SpitAu99,sacks,0.0,,,,,
player,201310270nwe,mia,SpitAu99,tackles_combined,1,,,,,
player,201310270nwe,mia,SpitAu99,tackles_solo,1,,,,,
player,201310270nwe,mia,SpitAu99,tackles_assists,0,,,,,
player,201310270nwe,mia,SpitAu99,tackles_loss,0,,,,,
player,201310270nwe,mia,SpitAu99,qb_hits,0,,,,,
player,201310270nwe,mia,SpitAu99,fumbles_rec,0,,,,,
player,201310270nwe,mia,SpitAu99,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,SpitAu99,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,SpitAu99,fumbles_forced,0,,,,,
player,201310270nwe,mia,ThomDa03,def_int,0,,,,,
player,201310270nwe,mia,ThomDa03,def_int_yds,0,,,,,
player,201310270nwe,mia,ThomDa03,def_int_td,0,,,,,
player,201310270nwe,mia,ThomDa03,def_int_long,0,,,,,
player,201310270nwe,mia,ThomDa03,pass_defended,0,,,,,
player,201310270nwe,mia,ThomDa03,sacks,0.0,,,,,
player,201310270nwe,mia,ThomDa03,tackles_combined,1,,,,,
player,201310270nwe,mia,ThomDa03,tackles_solo,1,,,,,
player,201310270nwe,mia,ThomDa03,tackles_assists,0,,,,,
player,201310270nwe,mia,ThomDa03,tackles_loss,0,,,,,
player,201310270nwe,mia,ThomDa03,qb_hits,0,,,,,
player,201310270nwe,mia,ThomDa03,fumbles_rec,0,,,,,
player,201310270nwe,mia,ThomDa03,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,ThomDa03,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,ThomDa03,fumbles_forced,0,,,,,
player,201310270nwe,mia,TrusJa99,def_int,0,,,,,
player,201310270nwe,mia,TrusJa99,def_int_yds,0,,,,,
player,201310270nwe,mia,TrusJa99,def_int_td,0,,,,,
player,201310270nwe,mia,TrusJa99,def_int_long,0,,,,,
player,201310270nwe,mia,TrusJa99,pass_defended,0,,,,,
player,201310270nwe,mia,TrusJa99,sacks,0.0,,,,,
player,201310270nwe,mia,TrusJa99,tackles_combined,1,,,,,
player,201310270nwe,mia,TrusJa99,tackles_solo,1,,,,,
player,201310270nwe,mia,TrusJa99,tackles_assists,0,,,,,
player,201310270nwe,mia,TrusJa99,tackles_loss,0,,,,,
player,201310270nwe,mia,TrusJa99,qb_hits,0,,,,,
player,201310270nwe,mia,TrusJa99,fumbles_rec,0,,,,,
player,201310270nwe,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201310270nwe,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201310270nwe,mia,TrusJa99,fumbles_forced,0,,,,,
player,201310270nwe,nwe,ColeMa01,def_int,1,,,,,
player,201310270nwe,nwe,ColeMa01,def_int_yds,0,,,,,
player,201310270nwe,nwe,ColeMa01,def_int_td,0,,,,,
player,201310270nwe,nwe,ColeMa01,def_int_long,0,,,,,
player,201310270nwe,nwe,ColeMa01,pass_defended,1,,,,,
player,201310270nwe,nwe,ColeMa01,sacks,0.0,,,,,
player,201310270nwe,nwe,ColeMa01,tackles_combined,1,,,,,
player,201310270nwe,nwe,ColeMa01,tackles_solo,1,,,,,
player,201310270nwe,nwe,ColeMa01,tackles_assists,0,,,,,
player,201310270nwe,nwe,ColeMa01,tackles_loss,0,,,,,
player,201310270nwe,nwe,ColeMa01,qb_hits,0,,,,,
player,201310270nwe,nwe,ColeMa01,fumbles_rec,0,,,,,
player,201310270nwe,nwe,ColeMa01,fumbles_rec_yds,0,,,,,
player,201310270nwe,nwe,ColeMa01,fumbles_rec_td,0,,,,,
player,201310270nwe,nwe,ColeMa01,fumbles_forced,0,,,,,
player,201310270nwe,nwe,HarmDu00,def_int,1,,,,,
player,201310270nwe,nwe,HarmDu00,def_int_yds,2,,,,,
player,201310270nwe,nwe,HarmDu00,def_int_td,0,,,,,
player,201310270nwe,nwe,HarmDu00,def_int_long,2,,,,,
player,201310270nwe,nwe,HarmDu00,pass_defended,1,,,,,
player,201310270nwe,nwe,HarmDu00,sacks,0.0,,,,,
player,201310270nwe,nwe,HarmDu00,tackles_combined,0,,,,,
player,201310270nwe,nwe,HarmDu00,tackles_solo,0,,,,,
player,201310270nwe,nwe,HarmDu00,tackles_assists,0,,,,,
player,201310270nwe,nwe,HarmDu00,tackles_loss,0,,,,,
player,201310270nwe,nwe,HarmDu00,qb_hits,0,,,,,
player,201310270nwe,nwe,HarmDu00,fumbles_rec,0,,,,,
player,201310270nwe,nwe,HarmDu00,fumbles_rec_yds,0,,,,,
player,201310270nwe,nwe,HarmDu00,fumbles_rec_td,0,,,,,
player,201310270nwe,nwe,HarmDu00,fumbles_forced,0,,,,,
player,201310270nwe,nwe,JoneCh04,def_int,0,,,,,
player,201310270nwe,nwe,JoneCh04,def_int_yds,0,,,,,
player,201310270nwe,nwe,JoneCh04,def_int_td,0,,,,,
player,201310270nwe,nwe,JoneCh04,def_int_long,0,,,,,
player,201310270nwe,nwe,JoneCh04,pass_defended,0,,,,,
player,201310270nwe,nwe,JoneCh04,sacks,1.5,,,,,
player,201310270nwe,nwe,JoneCh04,tackles_combined,8,,,,,
player,201310270nwe,nwe,JoneCh04,tackles_solo,3,,,,,
player,201310270nwe,nwe,JoneCh04,tackles_assists,5,,,,,
player,201310270nwe,nwe,JoneCh04,tackles_loss,2,,,,,
player,201310270nwe,nwe,JoneCh04,qb_hits,2,,,,,
player,201310270nwe,nwe,JoneCh04,fumbles_rec,0,,,,,
player,201310270nwe,nwe,JoneCh04,fumbles_rec_yds,0,,,,,
player,201310270nwe,nwe,JoneCh04,fumbles_rec_td,0,,,,,
player,201310270nwe,nwe,JoneCh04,fumbles_forced,0,,,,,
player,201310270nwe,nwe,RyanLo00,def_int,0,,,,,
player,201310270nwe,nwe,RyanLo00,def_int_yds,0,,,,,
player,201310270nwe,nwe,RyanLo00,def_int_td,0,,,,,
player,201310270nwe,nwe,RyanLo00,def_int_long,0,,,,,
player,201310270nwe,nwe,RyanLo00,pass_defended,1,,,,,
player,201310270nwe,nwe,RyanLo00,sacks,1.5,,,,,
player,201310270nwe,nwe,RyanLo00,tackles_combined,5,,,,,
player,201310270nwe,nwe,RyanLo00,tackles_solo,4,,,,,
player,201310270nwe,nwe,RyanLo00,tackles_assists,1,,,,,
player,201310270nwe,nwe,RyanLo00,tackles_loss,0,,,,,
player,201310270nwe,nwe,RyanLo00,qb_hits,2,,,,,
player,201310270nwe,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201310270nwe,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201310270nwe,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201310270nwe,nwe,RyanLo00,fumbles_forced,1,,,,,
player,201310270nwe,nwe,HighDo01,def_int,0,,,,,
player,201310270nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201310270nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201310270nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201310270nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201310270nwe,nwe,HighDo01,sacks,1.0,,,,,
player,201310270nwe,nwe,HighDo01,tackles_combined,10,,,,,
player,201310270nwe,nwe,HighDo01,tackles_solo,5,,,,,
player,201310270nwe,nwe,HighDo01,tackles_assists,5,,,,,
player,201310270nwe,nwe,HighDo01,tackles_loss,2,,,,,
player,201310270nwe,nwe,HighDo01,qb_hits,1,,,,,
player,201310270nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201310270nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201310270nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201310270nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201310270nwe,nwe,NinkRo20,def_int,0,,,,,
player,201310270nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201310270nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201310270nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201310270nwe,nwe,NinkRo20,pass_defended,1,,,,,
player,201310270nwe,nwe,NinkRo20,sacks,1.0,,,,,
player,201310270nwe,nwe,NinkRo20,tackles_combined,5,,,,,
player,201310270nwe,nwe,NinkRo20,tackles_solo,2,,,,,
player,201310270nwe,nwe,NinkRo20,tackles_assists,3,,,,,
player,201310270nwe,nwe,NinkRo20,tackles_loss,1,,,,,
player,201310270nwe,nwe,NinkRo20,qb_hits,2,,,,,
player,201310270nwe,nwe,NinkRo20,fumbles_rec,1,,,,,
player,201310270nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201310270nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201310270nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201310270nwe,nwe,FletDa00,def_int,0,,,,,
player,201310270nwe,nwe,FletDa00,def_int_yds,0,,,,,
player,201310270nwe,nwe,FletDa00,def_int_td,0,,,,,
player,201310270nwe,nwe,FletDa00,def_int_long,0,,,,,
player,201310270nwe,nwe,FletDa00,pass_defended,0,,,,,
player,201310270nwe,nwe,FletDa00,sacks,1.0,,,,,
player,201310270nwe,nwe,FletDa00,tackles_combined,3,,,,,
player,201310270nwe,nwe,FletDa00,tackles_solo,1,,,,,
player,201310270nwe,nwe,FletDa00,tackles_assists,2,,,,,
player,201310270nwe,nwe,FletDa00,tackles_loss,1,,,,,
player,201310270nwe,nwe,FletDa00,qb_hits,1,,,,,
player,201310270nwe,nwe,FletDa00,fumbles_rec,0,,,,,
player,201310270nwe,nwe,FletDa00,fumbles_rec_yds,0,,,,,
player,201310270nwe,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201310270nwe,nwe,FletDa00,fumbles_forced,0,,,,,
player,201310270nwe,nwe,DennAl00,def_int,0,,,,,
player,201310270nwe,nwe,DennAl00,def_int_yds,0,,,,,
player,201310270nwe,nwe,DennAl00,def_int_td,0,,,,,
player,201310270nwe,nwe,DennAl00,def_int_long,0,,,,,
player,201310270nwe,nwe,DennAl00,pass_defended,0,,,,,
player,201310270nwe,nwe,DennAl00,sacks,0.0,,,,,
player,201310270nwe,nwe,DennAl00,tackles_combined,9,,,,,
player,201310270nwe,nwe,DennAl00,tackles_solo,9,,,,,
player,201310270nwe,nwe,DennAl00,tackles_assists,0,,,,,
player,201310270nwe,nwe,DennAl00,tackles_loss,0,,,,,
player,201310270nwe,nwe,DennAl00,qb_hits,0,,,,,
player,201310270nwe,nwe,DennAl00,fumbles_rec,0,,,,,
player,201310270nwe,nwe,DennAl00,fumbles_rec_yds,0,,,,,
player,201310270nwe,nwe,DennAl00,fumbles_rec_td,0,,,,,
player,201310270nwe,nwe,DennAl00,fumbles_forced,0,,,,,
player,201310270nwe,nwe,SpikBr99,def_int,0,,,,,
player,201310270nwe,nwe,SpikBr99,def_int_yds,0,,,,,
player,201310270nwe,nwe,SpikBr99,def_int_td,0,,,,,
player,201310270nwe,nwe,SpikBr99,def_int_long,0,,,,,
player,201310270nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201310270nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201310270nwe,nwe,SpikBr99,tackles_combined,9,,,,,
player,201310270nwe,nwe,SpikBr99,tackles_solo,4,,,,,
player,201310270nwe,nwe,SpikBr99,tackles_assists,5,,,,,
player,201310270nwe,nwe,SpikBr99,tackles_loss,1,,,,,
player,201310270nwe,nwe,SpikBr99,qb_hits,0,,,,,
player,201310270nwe,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201310270nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201310270nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
