game,2013,12,20131124,201311240rai,oti,"Tennessee Titans",23,rai,"Oakland Raiders",19
player,201311240rai,rai,ButlBr00,rec_td,0,,,,,
player,201311240rai,rai,ButlBr00,rec_long,0,,,,,
player,201311240rai,rai,ButlBr00,fumbles,0,,,,,
player,201311240rai,rai,ButlBr00,fumbles_lost,0,,,,,
player,201311240rai,oti,BrowZa00,def_int,1,,,,,
player,201311240rai,oti,BrowZa00,def_int_yds,3,,,,,
player,201311240rai,oti,BrowZa00,def_int_td,0,,,,,
player,201311240rai,oti,BrowZa00,def_int_long,3,,,,,
player,201311240rai,oti,BrowZa00,pass_defended,2,,,,,
player,201311240rai,oti,BrowZa00,sacks,0.0,,,,,
player,201311240rai,oti,BrowZa00,tackles_combined,8,,,,,
player,201311240rai,oti,BrowZa00,tackles_solo,5,,,,,
player,201311240rai,oti,BrowZa00,tackles_assists,3,,,,,
player,201311240rai,oti,BrowZa00,tackles_loss,1,,,,,
player,201311240rai,oti,BrowZa00,qb_hits,0,,,,,
player,201311240rai,oti,BrowZa00,fumbles_rec,0,,,,,
player,201311240rai,oti,BrowZa00,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,BrowZa00,fumbles_rec_td,0,,,,,
player,201311240rai,oti,BrowZa00,fumbles_forced,0,,,,,
player,201311240rai,oti,GrifMi99,def_int,0,,,,,
player,201311240rai,oti,GrifMi99,def_int_yds,0,,,,,
player,201311240rai,oti,GrifMi99,def_int_td,0,,,,,
player,201311240rai,oti,GrifMi99,def_int_long,0,,,,,
player,201311240rai,oti,GrifMi99,pass_defended,0,,,,,
player,201311240rai,oti,GrifMi99,sacks,0.0,,,,,
player,201311240rai,oti,GrifMi99,tackles_combined,8,,,,,
player,201311240rai,oti,GrifMi99,tackles_solo,7,,,,,
player,201311240rai,oti,GrifMi99,tackles_assists,1,,,,,
player,201311240rai,oti,GrifMi99,tackles_loss,0,,,,,
player,201311240rai,oti,GrifMi99,qb_hits,0,,,,,
player,201311240rai,oti,GrifMi99,fumbles_rec,0,,,,,
player,201311240rai,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201311240rai,oti,GrifMi99,fumbles_forced,0,,,,,
player,201311240rai,oti,PollBe20,def_int,0,,,,,
player,201311240rai,oti,PollBe20,def_int_yds,0,,,,,
player,201311240rai,oti,PollBe20,def_int_td,0,,,,,
player,201311240rai,oti,PollBe20,def_int_long,0,,,,,
player,201311240rai,oti,PollBe20,pass_defended,0,,,,,
player,201311240rai,oti,PollBe20,sacks,0.0,,,,,
player,201311240rai,oti,PollBe20,tackles_combined,6,,,,,
player,201311240rai,oti,PollBe20,tackles_solo,3,,,,,
player,201311240rai,oti,PollBe20,tackles_assists,3,,,,,
player,201311240rai,oti,PollBe20,tackles_loss,0,,,,,
player,201311240rai,oti,PollBe20,qb_hits,0,,,,,
player,201311240rai,oti,PollBe20,fumbles_rec,0,,,,,
player,201311240rai,oti,PollBe20,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,PollBe20,fumbles_rec_td,0,,,,,
player,201311240rai,oti,PollBe20,fumbles_forced,0,,,,,
player,201311240rai,oti,AyerAk00,def_int,0,,,,,
player,201311240rai,oti,AyerAk00,def_int_yds,0,,,,,
player,201311240rai,oti,AyerAk00,def_int_td,0,,,,,
player,201311240rai,oti,AyerAk00,def_int_long,0,,,,,
player,201311240rai,oti,AyerAk00,pass_defended,0,,,,,
player,201311240rai,oti,AyerAk00,sacks,0.0,,,,,
player,201311240rai,oti,AyerAk00,tackles_combined,5,,,,,
player,201311240rai,oti,AyerAk00,tackles_solo,4,,,,,
player,201311240rai,oti,AyerAk00,tackles_assists,1,,,,,
player,201311240rai,oti,AyerAk00,tackles_loss,1,,,,,
player,201311240rai,oti,AyerAk00,qb_hits,0,,,,,
player,201311240rai,oti,AyerAk00,fumbles_rec,0,,,,,
player,201311240rai,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201311240rai,oti,AyerAk00,fumbles_forced,0,,,,,
player,201311240rai,oti,FokoMo99,def_int,0,,,,,
player,201311240rai,oti,FokoMo99,def_int_yds,0,,,,,
player,201311240rai,oti,FokoMo99,def_int_td,0,,,,,
player,201311240rai,oti,FokoMo99,def_int_long,0,,,,,
player,201311240rai,oti,FokoMo99,pass_defended,0,,,,,
player,201311240rai,oti,FokoMo99,sacks,0.0,,,,,
player,201311240rai,oti,FokoMo99,tackles_combined,4,,,,,
player,201311240rai,oti,FokoMo99,tackles_solo,4,,,,,
player,201311240rai,oti,FokoMo99,tackles_assists,0,,,,,
player,201311240rai,oti,FokoMo99,tackles_loss,0,,,,,
player,201311240rai,oti,FokoMo99,qb_hits,0,,,,,
player,201311240rai,oti,FokoMo99,fumbles_rec,0,,,,,
player,201311240rai,oti,FokoMo99,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,FokoMo99,fumbles_rec_td,0,,,,,
player,201311240rai,oti,FokoMo99,fumbles_forced,0,,,,,
player,201311240rai,oti,VernAl99,def_int,0,,,,,
player,201311240rai,oti,VernAl99,def_int_yds,0,,,,,
player,201311240rai,oti,VernAl99,def_int_td,0,,,,,
player,201311240rai,oti,VernAl99,def_int_long,0,,,,,
player,201311240rai,oti,VernAl99,pass_defended,0,,,,,
player,201311240rai,oti,VernAl99,sacks,0.0,,,,,
player,201311240rai,oti,VernAl99,tackles_combined,4,,,,,
player,201311240rai,oti,VernAl99,tackles_solo,4,,,,,
player,201311240rai,oti,VernAl99,tackles_assists,0,,,,,
player,201311240rai,oti,VernAl99,tackles_loss,0,,,,,
player,201311240rai,oti,VernAl99,qb_hits,0,,,,,
player,201311240rai,oti,VernAl99,fumbles_rec,0,,,,,
player,201311240rai,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201311240rai,oti,VernAl99,fumbles_forced,0,,,,,
player,201311240rai,oti,WilsGe01,def_int,0,,,,,
player,201311240rai,oti,WilsGe01,def_int_yds,0,,,,,
player,201311240rai,oti,WilsGe01,def_int_td,0,,,,,
player,201311240rai,oti,WilsGe01,def_int_long,0,,,,,
player,201311240rai,oti,WilsGe01,pass_defended,0,,,,,
player,201311240rai,oti,WilsGe01,sacks,0.0,,,,,
player,201311240rai,oti,WilsGe01,tackles_combined,4,,,,,
player,201311240rai,oti,WilsGe01,tackles_solo,2,,,,,
player,201311240rai,oti,WilsGe01,tackles_assists,2,,,,,
player,201311240rai,oti,WilsGe01,tackles_loss,0,,,,,
player,201311240rai,oti,WilsGe01,qb_hits,0,,,,,
player,201311240rai,oti,WilsGe01,fumbles_rec,0,,,,,
player,201311240rai,oti,WilsGe01,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,WilsGe01,fumbles_rec_td,0,,,,,
player,201311240rai,oti,WilsGe01,fumbles_forced,0,,,,,
player,201311240rai,oti,HillSa99,def_int,0,,,,,
player,201311240rai,oti,HillSa99,def_int_yds,0,,,,,
player,201311240rai,oti,HillSa99,def_int_td,0,,,,,
player,201311240rai,oti,HillSa99,def_int_long,0,,,,,
player,201311240rai,oti,HillSa99,pass_defended,1,,,,,
player,201311240rai,oti,HillSa99,sacks,0.0,,,,,
player,201311240rai,oti,HillSa99,tackles_combined,3,,,,,
player,201311240rai,oti,HillSa99,tackles_solo,0,,,,,
player,201311240rai,oti,HillSa99,tackles_assists,3,,,,,
player,201311240rai,oti,HillSa99,tackles_loss,,,,,,
player,201311240rai,oti,HillSa99,qb_hits,,,,,,
player,201311240rai,oti,HillSa99,fumbles_rec,0,,,,,
player,201311240rai,oti,HillSa99,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,HillSa99,fumbles_rec_td,0,,,,,
player,201311240rai,oti,HillSa99,fumbles_forced,0,,,,,
player,201311240rai,oti,McCoJa99,def_int,0,,,,,
player,201311240rai,oti,McCoJa99,def_int_yds,0,,,,,
player,201311240rai,oti,McCoJa99,def_int_td,0,,,,,
player,201311240rai,oti,McCoJa99,def_int_long,0,,,,,
player,201311240rai,oti,McCoJa99,pass_defended,1,,,,,
player,201311240rai,oti,McCoJa99,sacks,0.0,,,,,
player,201311240rai,oti,McCoJa99,tackles_combined,3,,,,,
player,201311240rai,oti,McCoJa99,tackles_solo,3,,,,,
player,201311240rai,oti,McCoJa99,tackles_assists,0,,,,,
player,201311240rai,oti,McCoJa99,tackles_loss,0,,,,,
player,201311240rai,oti,McCoJa99,qb_hits,0,,,,,
player,201311240rai,oti,McCoJa99,fumbles_rec,0,,,,,
player,201311240rai,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201311240rai,oti,McCoJa99,fumbles_forced,0,,,,,
player,201311240rai,oti,MoonCo00,def_int,0,,,,,
player,201311240rai,oti,MoonCo00,def_int_yds,0,,,,,
player,201311240rai,oti,MoonCo00,def_int_td,0,,,,,
player,201311240rai,oti,MoonCo00,def_int_long,0,,,,,
player,201311240rai,oti,MoonCo00,pass_defended,0,,,,,
player,201311240rai,oti,MoonCo00,sacks,0.0,,,,,
player,201311240rai,oti,MoonCo00,tackles_combined,3,,,,,
player,201311240rai,oti,MoonCo00,tackles_solo,2,,,,,
player,201311240rai,oti,MoonCo00,tackles_assists,1,,,,,
player,201311240rai,oti,MoonCo00,tackles_loss,0,,,,,
player,201311240rai,oti,MoonCo00,qb_hits,0,,,,,
player,201311240rai,oti,MoonCo00,fumbles_rec,0,,,,,
player,201311240rai,oti,MoonCo00,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,MoonCo00,fumbles_rec_td,0,,,,,
player,201311240rai,oti,MoonCo00,fumbles_forced,0,,,,,
player,201311240rai,oti,CaseJu00,def_int,0,,,,,
player,201311240rai,oti,CaseJu00,def_int_yds,0,,,,,
player,201311240rai,oti,CaseJu00,def_int_td,0,,,,,
player,201311240rai,oti,CaseJu00,def_int_long,0,,,,,
player,201311240rai,oti,CaseJu00,pass_defended,0,,,,,
player,201311240rai,oti,CaseJu00,sacks,0.0,,,,,
player,201311240rai,oti,CaseJu00,tackles_combined,2,,,,,
player,201311240rai,oti,CaseJu00,tackles_solo,0,,,,,
player,201311240rai,oti,CaseJu00,tackles_assists,2,,,,,
player,201311240rai,oti,CaseJu00,tackles_loss,0,,,,,
player,201311240rai,oti,CaseJu00,qb_hits,0,,,,,
player,201311240rai,oti,CaseJu00,fumbles_rec,1,,,,,
player,201311240rai,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201311240rai,oti,CaseJu00,fumbles_forced,0,,,,,
player,201311240rai,oti,MorgDe99,def_int,0,,,,,
player,201311240rai,oti,MorgDe99,def_int_yds,0,,,,,
player,201311240rai,oti,MorgDe99,def_int_td,0,,,,,
player,201311240rai,oti,MorgDe99,def_int_long,0,,,,,
player,201311240rai,oti,MorgDe99,pass_defended,0,,,,,
player,201311240rai,oti,MorgDe99,sacks,0.0,,,,,
player,201311240rai,oti,MorgDe99,tackles_combined,2,,,,,
player,201311240rai,oti,MorgDe99,tackles_solo,2,,,,,
player,201311240rai,oti,MorgDe99,tackles_assists,0,,,,,
player,201311240rai,oti,MorgDe99,tackles_loss,0,,,,,
player,201311240rai,oti,MorgDe99,qb_hits,0,,,,,
player,201311240rai,oti,MorgDe99,fumbles_rec,0,,,,,
player,201311240rai,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201311240rai,oti,MorgDe99,fumbles_forced,0,,,,,
player,201311240rai,oti,PitoRo00,def_int,0,,,,,
player,201311240rai,oti,PitoRo00,def_int_yds,0,,,,,
player,201311240rai,oti,PitoRo00,def_int_td,0,,,,,
player,201311240rai,oti,PitoRo00,def_int_long,0,,,,,
player,201311240rai,oti,PitoRo00,pass_defended,2,,,,,
player,201311240rai,oti,PitoRo00,sacks,0.0,,,,,
player,201311240rai,oti,PitoRo00,tackles_combined,2,,,,,
player,201311240rai,oti,PitoRo00,tackles_solo,0,,,,,
player,201311240rai,oti,PitoRo00,tackles_assists,2,,,,,
player,201311240rai,oti,PitoRo00,tackles_loss,0,,,,,
player,201311240rai,oti,PitoRo00,qb_hits,0,,,,,
player,201311240rai,oti,PitoRo00,fumbles_rec,0,,,,,
player,201311240rai,oti,PitoRo00,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,PitoRo00,fumbles_rec_td,0,,,,,
player,201311240rai,oti,PitoRo00,fumbles_forced,0,,,,,
player,201311240rai,oti,WrehBl00,def_int,0,,,,,
player,201311240rai,oti,WrehBl00,def_int_yds,0,,,,,
player,201311240rai,oti,WrehBl00,def_int_td,0,,,,,
player,201311240rai,oti,WrehBl00,def_int_long,0,,,,,
player,201311240rai,oti,WrehBl00,pass_defended,0,,,,,
player,201311240rai,oti,WrehBl00,sacks,0.0,,,,,
player,201311240rai,oti,WrehBl00,tackles_combined,2,,,,,
player,201311240rai,oti,WrehBl00,tackles_solo,1,,,,,
player,201311240rai,oti,WrehBl00,tackles_assists,1,,,,,
player,201311240rai,oti,WrehBl00,tackles_loss,0,,,,,
player,201311240rai,oti,WrehBl00,qb_hits,0,,,,,
player,201311240rai,oti,WrehBl00,fumbles_rec,0,,,,,
player,201311240rai,oti,WrehBl00,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,WrehBl00,fumbles_rec_td,0,,,,,
player,201311240rai,oti,WrehBl00,fumbles_forced,1,,,,,
player,201311240rai,oti,BrinBe00,def_int,0,,,,,
player,201311240rai,oti,BrinBe00,def_int_yds,0,,,,,
player,201311240rai,oti,BrinBe00,def_int_td,0,,,,,
player,201311240rai,oti,BrinBe00,def_int_long,0,,,,,
player,201311240rai,oti,BrinBe00,pass_defended,0,,,,,
player,201311240rai,oti,BrinBe00,sacks,0.0,,,,,
player,201311240rai,oti,BrinBe00,tackles_combined,1,,,,,
player,201311240rai,oti,BrinBe00,tackles_solo,1,,,,,
player,201311240rai,oti,BrinBe00,tackles_assists,0,,,,,
player,201311240rai,oti,BrinBe00,tackles_loss,0,,,,,
player,201311240rai,oti,BrinBe00,qb_hits,0,,,,,
player,201311240rai,oti,BrinBe00,fumbles_rec,0,,,,,
player,201311240rai,oti,BrinBe00,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,BrinBe00,fumbles_rec_td,0,,,,,
player,201311240rai,oti,BrinBe00,fumbles_forced,0,,,,,
player,201311240rai,oti,GoodZa00,def_int,0,,,,,
player,201311240rai,oti,GoodZa00,def_int_yds,0,,,,,
player,201311240rai,oti,GoodZa00,def_int_td,0,,,,,
player,201311240rai,oti,GoodZa00,def_int_long,0,,,,,
player,201311240rai,oti,GoodZa00,pass_defended,0,,,,,
player,201311240rai,oti,GoodZa00,sacks,0.0,,,,,
player,201311240rai,oti,GoodZa00,tackles_combined,1,,,,,
player,201311240rai,oti,GoodZa00,tackles_solo,1,,,,,
player,201311240rai,oti,GoodZa00,tackles_assists,0,,,,,
player,201311240rai,oti,GoodZa00,tackles_loss,0,,,,,
player,201311240rai,oti,GoodZa00,qb_hits,0,,,,,
player,201311240rai,oti,GoodZa00,fumbles_rec,0,,,,,
player,201311240rai,oti,GoodZa00,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,GoodZa00,fumbles_rec_td,0,,,,,
player,201311240rai,oti,GoodZa00,fumbles_forced,0,,,,,
player,201311240rai,oti,JohnAn03,def_int,0,,,,,
player,201311240rai,oti,JohnAn03,def_int_yds,0,,,,,
player,201311240rai,oti,JohnAn03,def_int_td,0,,,,,
player,201311240rai,oti,JohnAn03,def_int_long,0,,,,,
player,201311240rai,oti,JohnAn03,pass_defended,0,,,,,
player,201311240rai,oti,JohnAn03,sacks,0.0,,,,,
player,201311240rai,oti,JohnAn03,tackles_combined,1,,,,,
player,201311240rai,oti,JohnAn03,tackles_solo,0,,,,,
player,201311240rai,oti,JohnAn03,tackles_assists,1,,,,,
player,201311240rai,oti,JohnAn03,tackles_loss,0,,,,,
player,201311240rai,oti,JohnAn03,qb_hits,0,,,,,
player,201311240rai,oti,JohnAn03,fumbles_rec,0,,,,,
player,201311240rai,oti,JohnAn03,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,JohnAn03,fumbles_rec_td,0,,,,,
player,201311240rai,oti,JohnAn03,fumbles_forced,0,,,,,
player,201311240rai,oti,StafDa00,def_int,0,,,,,
player,201311240rai,oti,StafDa00,def_int_yds,0,,,,,
player,201311240rai,oti,StafDa00,def_int_td,0,,,,,
player,201311240rai,oti,StafDa00,def_int_long,0,,,,,
player,201311240rai,oti,StafDa00,pass_defended,0,,,,,
player,201311240rai,oti,StafDa00,sacks,0.0,,,,,
player,201311240rai,oti,StafDa00,tackles_combined,1,,,,,
player,201311240rai,oti,StafDa00,tackles_solo,1,,,,,
player,201311240rai,oti,StafDa00,tackles_assists,0,,,,,
player,201311240rai,oti,StafDa00,tackles_loss,0,,,,,
player,201311240rai,oti,StafDa00,qb_hits,0,,,,,
player,201311240rai,oti,StafDa00,fumbles_rec,0,,,,,
player,201311240rai,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201311240rai,oti,StafDa00,fumbles_forced,1,,,,,
player,201311240rai,oti,WyliDe00,def_int,0,,,,,
player,201311240rai,oti,WyliDe00,def_int_yds,0,,,,,
player,201311240rai,oti,WyliDe00,def_int_td,0,,,,,
player,201311240rai,oti,WyliDe00,def_int_long,0,,,,,
player,201311240rai,oti,WyliDe00,pass_defended,0,,,,,
player,201311240rai,oti,WyliDe00,sacks,0.0,,,,,
player,201311240rai,oti,WyliDe00,tackles_combined,0,,,,,
player,201311240rai,oti,WyliDe00,tackles_solo,0,,,,,
player,201311240rai,oti,WyliDe00,tackles_assists,0,,,,,
player,201311240rai,oti,WyliDe00,tackles_loss,0,,,,,
player,201311240rai,oti,WyliDe00,qb_hits,0,,,,,
player,201311240rai,oti,WyliDe00,fumbles_rec,1,,,,,
player,201311240rai,oti,WyliDe00,fumbles_rec_yds,0,,,,,
player,201311240rai,oti,WyliDe00,fumbles_rec_td,0,,,,,
player,201311240rai,oti,WyliDe00,fumbles_forced,0,,,,,
player,201311240rai,rai,RoacNi99,def_int,0,,,,,
player,201311240rai,rai,RoacNi99,def_int_yds,0,,,,,
player,201311240rai,rai,RoacNi99,def_int_td,0,,,,,
player,201311240rai,rai,RoacNi99,def_int_long,0,,,,,
player,201311240rai,rai,RoacNi99,pass_defended,0,,,,,
player,201311240rai,rai,RoacNi99,sacks,1.5,,,,,
player,201311240rai,rai,RoacNi99,tackles_combined,10,,,,,
player,201311240rai,rai,RoacNi99,tackles_solo,7,,,,,
player,201311240rai,rai,RoacNi99,tackles_assists,3,,,,,
player,201311240rai,rai,RoacNi99,tackles_loss,1,,,,,
player,201311240rai,rai,RoacNi99,qb_hits,1,,,,,
player,201311240rai,rai,RoacNi99,fumbles_rec,0,,,,,
player,201311240rai,rai,RoacNi99,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,RoacNi99,fumbles_rec_td,0,,,,,
player,201311240rai,rai,RoacNi99,fumbles_forced,1,,,,,
player,201311240rai,rai,BurnKe20,def_int,0,,,,,
player,201311240rai,rai,BurnKe20,def_int_yds,0,,,,,
player,201311240rai,rai,BurnKe20,def_int_td,0,,,,,
player,201311240rai,rai,BurnKe20,def_int_long,0,,,,,
player,201311240rai,rai,BurnKe20,pass_defended,1,,,,,
player,201311240rai,rai,BurnKe20,sacks,0.5,,,,,
player,201311240rai,rai,BurnKe20,tackles_combined,11,,,,,
player,201311240rai,rai,BurnKe20,tackles_solo,4,,,,,
player,201311240rai,rai,BurnKe20,tackles_assists,7,,,,,
player,201311240rai,rai,BurnKe20,tackles_loss,0,,,,,
player,201311240rai,rai,BurnKe20,qb_hits,1,,,,,
player,201311240rai,rai,BurnKe20,fumbles_rec,0,,,,,
player,201311240rai,rai,BurnKe20,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,BurnKe20,fumbles_rec_td,0,,,,,
player,201311240rai,rai,BurnKe20,fumbles_forced,0,,,,,
player,201311240rai,rai,WoodCh00,def_int,0,,,,,
player,201311240rai,rai,WoodCh00,def_int_yds,0,,,,,
player,201311240rai,rai,WoodCh00,def_int_td,0,,,,,
player,201311240rai,rai,WoodCh00,def_int_long,0,,,,,
player,201311240rai,rai,WoodCh00,pass_defended,0,,,,,
player,201311240rai,rai,WoodCh00,sacks,0.0,,,,,
player,201311240rai,rai,WoodCh00,tackles_combined,8,,,,,
player,201311240rai,rai,WoodCh00,tackles_solo,6,,,,,
player,201311240rai,rai,WoodCh00,tackles_assists,2,,,,,
player,201311240rai,rai,WoodCh00,tackles_loss,0,,,,,
player,201311240rai,rai,WoodCh00,qb_hits,0,,,,,
player,201311240rai,rai,WoodCh00,fumbles_rec,0,,,,,
player,201311240rai,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201311240rai,rai,WoodCh00,fumbles_forced,0,,,,,
player,201311240rai,rai,MoorSi00,def_int,0,,,,,
player,201311240rai,rai,MoorSi00,def_int_yds,0,,,,,
player,201311240rai,rai,MoorSi00,def_int_td,0,,,,,
player,201311240rai,rai,MoorSi00,def_int_long,0,,,,,
player,201311240rai,rai,MoorSi00,pass_defended,0,,,,,
player,201311240rai,rai,MoorSi00,sacks,0.0,,,,,
player,201311240rai,rai,MoorSi00,tackles_combined,7,,,,,
player,201311240rai,rai,MoorSi00,tackles_solo,6,,,,,
player,201311240rai,rai,MoorSi00,tackles_assists,1,,,,,
player,201311240rai,rai,MoorSi00,tackles_loss,0,,,,,
player,201311240rai,rai,MoorSi00,qb_hits,1,,,,,
player,201311240rai,rai,MoorSi00,fumbles_rec,0,,,,,
player,201311240rai,rai,MoorSi00,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,MoorSi00,fumbles_rec_td,0,,,,,
player,201311240rai,rai,MoorSi00,fumbles_forced,0,,,,,
player,201311240rai,rai,HousLa99,def_int,0,,,,,
player,201311240rai,rai,HousLa99,def_int_yds,0,,,,,
player,201311240rai,rai,HousLa99,def_int_td,0,,,,,
player,201311240rai,rai,HousLa99,def_int_long,0,,,,,
player,201311240rai,rai,HousLa99,pass_defended,0,,,,,
player,201311240rai,rai,HousLa99,sacks,0.0,,,,,
player,201311240rai,rai,HousLa99,tackles_combined,6,,,,,
player,201311240rai,rai,HousLa99,tackles_solo,5,,,,,
player,201311240rai,rai,HousLa99,tackles_assists,1,,,,,
player,201311240rai,rai,HousLa99,tackles_loss,0,,,,,
player,201311240rai,rai,HousLa99,qb_hits,0,,,,,
player,201311240rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201311240rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201311240rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201311240rai,rai,JenkMi99,def_int,0,,,,,
player,201311240rai,rai,JenkMi99,def_int_yds,0,,,,,
player,201311240rai,rai,JenkMi99,def_int_td,0,,,,,
player,201311240rai,rai,JenkMi99,def_int_long,0,,,,,
player,201311240rai,rai,JenkMi99,pass_defended,0,,,,,
player,201311240rai,rai,JenkMi99,sacks,0.0,,,,,
player,201311240rai,rai,JenkMi99,tackles_combined,6,,,,,
player,201311240rai,rai,JenkMi99,tackles_solo,6,,,,,
player,201311240rai,rai,JenkMi99,tackles_assists,0,,,,,
player,201311240rai,rai,JenkMi99,tackles_loss,1,,,,,
player,201311240rai,rai,JenkMi99,qb_hits,0,,,,,
player,201311240rai,rai,JenkMi99,fumbles_rec,0,,,,,
player,201311240rai,rai,JenkMi99,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,JenkMi99,fumbles_rec_td,0,,,,,
player,201311240rai,rai,JenkMi99,fumbles_forced,0,,,,,
player,201311240rai,rai,AdamPh00,def_int,0,,,,,
player,201311240rai,rai,AdamPh00,def_int_yds,0,,,,,
player,201311240rai,rai,AdamPh00,def_int_td,0,,,,,
player,201311240rai,rai,AdamPh00,def_int_long,0,,,,,
player,201311240rai,rai,AdamPh00,pass_defended,0,,,,,
player,201311240rai,rai,AdamPh00,sacks,0.0,,,,,
player,201311240rai,rai,AdamPh00,tackles_combined,5,,,,,
player,201311240rai,rai,AdamPh00,tackles_solo,3,,,,,
player,201311240rai,rai,AdamPh00,tackles_assists,2,,,,,
player,201311240rai,rai,AdamPh00,tackles_loss,0,,,,,
player,201311240rai,rai,AdamPh00,qb_hits,0,,,,,
player,201311240rai,rai,AdamPh00,fumbles_rec,0,,,,,
player,201311240rai,rai,AdamPh00,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,AdamPh00,fumbles_rec_td,0,,,,,
player,201311240rai,rai,AdamPh00,fumbles_forced,0,,,,,
player,201311240rai,rai,RossBr00,def_int,0,,,,,
player,201311240rai,rai,RossBr00,def_int_yds,0,,,,,
player,201311240rai,rai,RossBr00,def_int_td,0,,,,,
player,201311240rai,rai,RossBr00,def_int_long,0,,,,,
player,201311240rai,rai,RossBr00,pass_defended,0,,,,,
player,201311240rai,rai,RossBr00,sacks,0.0,,,,,
player,201311240rai,rai,RossBr00,tackles_combined,4,,,,,
player,201311240rai,rai,RossBr00,tackles_solo,2,,,,,
player,201311240rai,rai,RossBr00,tackles_assists,2,,,,,
player,201311240rai,rai,RossBr00,tackles_loss,0,,,,,
player,201311240rai,rai,RossBr00,qb_hits,0,,,,,
player,201311240rai,rai,RossBr00,fumbles_rec,0,,,,,
player,201311240rai,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201311240rai,rai,RossBr00,fumbles_forced,0,,,,,
player,201311240rai,rai,SimsPa99,def_int,0,,,,,
player,201311240rai,rai,SimsPa99,def_int_yds,0,,,,,
player,201311240rai,rai,SimsPa99,def_int_td,0,,,,,
player,201311240rai,rai,SimsPa99,def_int_long,0,,,,,
player,201311240rai,rai,SimsPa99,pass_defended,0,,,,,
player,201311240rai,rai,SimsPa99,sacks,0.0,,,,,
player,201311240rai,rai,SimsPa99,tackles_combined,3,,,,,
player,201311240rai,rai,SimsPa99,tackles_solo,2,,,,,
player,201311240rai,rai,SimsPa99,tackles_assists,1,,,,,
player,201311240rai,rai,SimsPa99,tackles_loss,0,,,,,
player,201311240rai,rai,SimsPa99,qb_hits,0,,,,,
player,201311240rai,rai,SimsPa99,fumbles_rec,0,,,,,
player,201311240rai,rai,SimsPa99,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,SimsPa99,fumbles_rec_td,0,,,,,
player,201311240rai,rai,SimsPa99,fumbles_forced,0,,,,,
player,201311240rai,rai,WalkVa99,def_int,0,,,,,
player,201311240rai,rai,WalkVa99,def_int_yds,0,,,,,
player,201311240rai,rai,WalkVa99,def_int_td,0,,,,,
player,201311240rai,rai,WalkVa99,def_int_long,0,,,,,
player,201311240rai,rai,WalkVa99,pass_defended,0,,,,,
player,201311240rai,rai,WalkVa99,sacks,0.0,,,,,
player,201311240rai,rai,WalkVa99,tackles_combined,3,,,,,
player,201311240rai,rai,WalkVa99,tackles_solo,2,,,,,
player,201311240rai,rai,WalkVa99,tackles_assists,1,,,,,
player,201311240rai,rai,WalkVa99,tackles_loss,0,,,,,
player,201311240rai,rai,WalkVa99,qb_hits,0,,,,,
player,201311240rai,rai,WalkVa99,fumbles_rec,0,,,,,
player,201311240rai,rai,WalkVa99,fumbles_rec_yds,0,,,,,
player,201311240rai,rai,WalkVa99,fumbles_rec_td,0,,,,,
