game,2013,13,20131201,201312010phi,crd,"Arizona Cardinals",21,phi,"Philadelphia Eagles",24
player,201312010phi,crd,BenaMa00,sacks,0.5,,,,,
player,201312010phi,crd,BenaMa00,tackles_combined,4,,,,,
player,201312010phi,crd,BenaMa00,tackles_solo,3,,,,,
player,201312010phi,crd,BenaMa00,tackles_assists,1,,,,,
player,201312010phi,crd,BenaMa00,tackles_loss,0,,,,,
player,201312010phi,crd,BenaMa00,qb_hits,1,,,,,
player,201312010phi,crd,BenaMa00,fumbles_rec,0,,,,,
player,201312010phi,crd,BenaMa00,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,BenaMa00,fumbles_rec_td,0,,,,,
player,201312010phi,crd,BenaMa00,fumbles_forced,0,,,,,
player,201312010phi,crd,CampCa99,def_int,0,,,,,
player,201312010phi,crd,CampCa99,def_int_yds,0,,,,,
player,201312010phi,crd,CampCa99,def_int_td,0,,,,,
player,201312010phi,crd,CampCa99,def_int_long,0,,,,,
player,201312010phi,crd,CampCa99,pass_defended,1,,,,,
player,201312010phi,crd,CampCa99,sacks,0.5,,,,,
player,201312010phi,crd,CampCa99,tackles_combined,3,,,,,
player,201312010phi,crd,CampCa99,tackles_solo,2,,,,,
player,201312010phi,crd,CampCa99,tackles_assists,1,,,,,
player,201312010phi,crd,CampCa99,tackles_loss,0,,,,,
player,201312010phi,crd,CampCa99,qb_hits,1,,,,,
player,201312010phi,crd,CampCa99,fumbles_rec,0,,,,,
player,201312010phi,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201312010phi,crd,CampCa99,fumbles_forced,0,,,,,
player,201312010phi,crd,WashDa99,def_int,0,,,,,
player,201312010phi,crd,WashDa99,def_int_yds,0,,,,,
player,201312010phi,crd,WashDa99,def_int_td,0,,,,,
player,201312010phi,crd,WashDa99,def_int_long,0,,,,,
player,201312010phi,crd,WashDa99,pass_defended,0,,,,,
player,201312010phi,crd,WashDa99,sacks,0.0,,,,,
player,201312010phi,crd,WashDa99,tackles_combined,9,,,,,
player,201312010phi,crd,WashDa99,tackles_solo,8,,,,,
player,201312010phi,crd,WashDa99,tackles_assists,1,,,,,
player,201312010phi,crd,WashDa99,tackles_loss,1,,,,,
player,201312010phi,crd,WashDa99,qb_hits,1,,,,,
player,201312010phi,crd,WashDa99,fumbles_rec,0,,,,,
player,201312010phi,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201312010phi,crd,WashDa99,fumbles_forced,0,,,,,
player,201312010phi,crd,JohnRa98,def_int,0,,,,,
player,201312010phi,crd,JohnRa98,def_int_yds,0,,,,,
player,201312010phi,crd,JohnRa98,def_int_td,0,,,,,
player,201312010phi,crd,JohnRa98,def_int_long,0,,,,,
player,201312010phi,crd,JohnRa98,pass_defended,0,,,,,
player,201312010phi,crd,JohnRa98,sacks,0.0,,,,,
player,201312010phi,crd,JohnRa98,tackles_combined,6,,,,,
player,201312010phi,crd,JohnRa98,tackles_solo,6,,,,,
player,201312010phi,crd,JohnRa98,tackles_assists,0,,,,,
player,201312010phi,crd,JohnRa98,tackles_loss,0,,,,,
player,201312010phi,crd,JohnRa98,qb_hits,0,,,,,
player,201312010phi,crd,JohnRa98,fumbles_rec,0,,,,,
player,201312010phi,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201312010phi,crd,JohnRa98,fumbles_forced,0,,,,,
player,201312010phi,crd,BellYe20,def_int,0,,,,,
player,201312010phi,crd,BellYe20,def_int_yds,0,,,,,
player,201312010phi,crd,BellYe20,def_int_td,0,,,,,
player,201312010phi,crd,BellYe20,def_int_long,0,,,,,
player,201312010phi,crd,BellYe20,pass_defended,0,,,,,
player,201312010phi,crd,BellYe20,sacks,0.0,,,,,
player,201312010phi,crd,BellYe20,tackles_combined,5,,,,,
player,201312010phi,crd,BellYe20,tackles_solo,4,,,,,
player,201312010phi,crd,BellYe20,tackles_assists,1,,,,,
player,201312010phi,crd,BellYe20,tackles_loss,0,,,,,
player,201312010phi,crd,BellYe20,qb_hits,0,,,,,
player,201312010phi,crd,BellYe20,fumbles_rec,0,,,,,
player,201312010phi,crd,BellYe20,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,BellYe20,fumbles_rec_td,0,,,,,
player,201312010phi,crd,BellYe20,fumbles_forced,0,,,,,
player,201312010phi,crd,DockDa20,def_int,0,,,,,
player,201312010phi,crd,DockDa20,def_int_yds,0,,,,,
player,201312010phi,crd,DockDa20,def_int_td,0,,,,,
player,201312010phi,crd,DockDa20,def_int_long,0,,,,,
player,201312010phi,crd,DockDa20,pass_defended,0,,,,,
player,201312010phi,crd,DockDa20,sacks,0.0,,,,,
player,201312010phi,crd,DockDa20,tackles_combined,3,,,,,
player,201312010phi,crd,DockDa20,tackles_solo,1,,,,,
player,201312010phi,crd,DockDa20,tackles_assists,2,,,,,
player,201312010phi,crd,DockDa20,tackles_loss,0,,,,,
player,201312010phi,crd,DockDa20,qb_hits,0,,,,,
player,201312010phi,crd,DockDa20,fumbles_rec,0,,,,,
player,201312010phi,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201312010phi,crd,DockDa20,fumbles_forced,0,,,,,
player,201312010phi,crd,BethJu00,def_int,0,,,,,
player,201312010phi,crd,BethJu00,def_int_yds,0,,,,,
player,201312010phi,crd,BethJu00,def_int_td,0,,,,,
player,201312010phi,crd,BethJu00,def_int_long,0,,,,,
player,201312010phi,crd,BethJu00,pass_defended,0,,,,,
player,201312010phi,crd,BethJu00,sacks,0.0,,,,,
player,201312010phi,crd,BethJu00,tackles_combined,2,,,,,
player,201312010phi,crd,BethJu00,tackles_solo,2,,,,,
player,201312010phi,crd,BethJu00,tackles_assists,0,,,,,
player,201312010phi,crd,BethJu00,tackles_loss,0,,,,,
player,201312010phi,crd,BethJu00,qb_hits,0,,,,,
player,201312010phi,crd,BethJu00,fumbles_rec,0,,,,,
player,201312010phi,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201312010phi,crd,BethJu00,fumbles_forced,0,,,,,
player,201312010phi,crd,MathTy00,def_int,0,,,,,
player,201312010phi,crd,MathTy00,def_int_yds,0,,,,,
player,201312010phi,crd,MathTy00,def_int_td,0,,,,,
player,201312010phi,crd,MathTy00,def_int_long,0,,,,,
player,201312010phi,crd,MathTy00,pass_defended,0,,,,,
player,201312010phi,crd,MathTy00,sacks,0.0,,,,,
player,201312010phi,crd,MathTy00,tackles_combined,2,,,,,
player,201312010phi,crd,MathTy00,tackles_solo,2,,,,,
player,201312010phi,crd,MathTy00,tackles_assists,0,,,,,
player,201312010phi,crd,MathTy00,tackles_loss,1,,,,,
player,201312010phi,crd,MathTy00,qb_hits,0,,,,,
player,201312010phi,crd,MathTy00,fumbles_rec,0,,,,,
player,201312010phi,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201312010phi,crd,MathTy00,fumbles_forced,0,,,,,
player,201312010phi,crd,PetePa00,def_int,0,,,,,
player,201312010phi,crd,PetePa00,def_int_yds,0,,,,,
player,201312010phi,crd,PetePa00,def_int_td,0,,,,,
player,201312010phi,crd,PetePa00,def_int_long,0,,,,,
player,201312010phi,crd,PetePa00,pass_defended,2,,,,,
player,201312010phi,crd,PetePa00,sacks,0.0,,,,,
player,201312010phi,crd,PetePa00,tackles_combined,2,,,,,
player,201312010phi,crd,PetePa00,tackles_solo,2,,,,,
player,201312010phi,crd,PetePa00,tackles_assists,0,,,,,
player,201312010phi,crd,PetePa00,tackles_loss,0,,,,,
player,201312010phi,crd,PetePa00,qb_hits,0,,,,,
player,201312010phi,crd,PetePa00,fumbles_rec,0,,,,,
player,201312010phi,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201312010phi,crd,PetePa00,fumbles_forced,0,,,,,
player,201312010phi,crd,PoweJe99,def_int,0,,,,,
player,201312010phi,crd,PoweJe99,def_int_yds,0,,,,,
player,201312010phi,crd,PoweJe99,def_int_td,0,,,,,
player,201312010phi,crd,PoweJe99,def_int_long,0,,,,,
player,201312010phi,crd,PoweJe99,pass_defended,0,,,,,
player,201312010phi,crd,PoweJe99,sacks,0.0,,,,,
player,201312010phi,crd,PoweJe99,tackles_combined,2,,,,,
player,201312010phi,crd,PoweJe99,tackles_solo,2,,,,,
player,201312010phi,crd,PoweJe99,tackles_assists,0,,,,,
player,201312010phi,crd,PoweJe99,tackles_loss,0,,,,,
player,201312010phi,crd,PoweJe99,qb_hits,0,,,,,
player,201312010phi,crd,PoweJe99,fumbles_rec,0,,,,,
player,201312010phi,crd,PoweJe99,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,PoweJe99,fumbles_rec_td,0,,,,,
player,201312010phi,crd,PoweJe99,fumbles_forced,0,,,,,
player,201312010phi,crd,Ta'aAl00,def_int,0,,,,,
player,201312010phi,crd,Ta'aAl00,def_int_yds,0,,,,,
player,201312010phi,crd,Ta'aAl00,def_int_td,0,,,,,
player,201312010phi,crd,Ta'aAl00,def_int_long,0,,,,,
player,201312010phi,crd,Ta'aAl00,pass_defended,0,,,,,
player,201312010phi,crd,Ta'aAl00,sacks,0.0,,,,,
player,201312010phi,crd,Ta'aAl00,tackles_combined,2,,,,,
player,201312010phi,crd,Ta'aAl00,tackles_solo,2,,,,,
player,201312010phi,crd,Ta'aAl00,tackles_assists,0,,,,,
player,201312010phi,crd,Ta'aAl00,tackles_loss,0,,,,,
player,201312010phi,crd,Ta'aAl00,qb_hits,0,,,,,
player,201312010phi,crd,Ta'aAl00,fumbles_rec,0,,,,,
player,201312010phi,crd,Ta'aAl00,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,Ta'aAl00,fumbles_rec_td,0,,,,,
player,201312010phi,crd,Ta'aAl00,fumbles_forced,0,,,,,
player,201312010phi,crd,ArenJa99,def_int,0,,,,,
player,201312010phi,crd,ArenJa99,def_int_yds,0,,,,,
player,201312010phi,crd,ArenJa99,def_int_td,0,,,,,
player,201312010phi,crd,ArenJa99,def_int_long,0,,,,,
player,201312010phi,crd,ArenJa99,pass_defended,0,,,,,
player,201312010phi,crd,ArenJa99,sacks,0.0,,,,,
player,201312010phi,crd,ArenJa99,tackles_combined,1,,,,,
player,201312010phi,crd,ArenJa99,tackles_solo,1,,,,,
player,201312010phi,crd,ArenJa99,tackles_assists,0,,,,,
player,201312010phi,crd,ArenJa99,tackles_loss,0,,,,,
player,201312010phi,crd,ArenJa99,qb_hits,0,,,,,
player,201312010phi,crd,ArenJa99,fumbles_rec,0,,,,,
player,201312010phi,crd,ArenJa99,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,ArenJa99,fumbles_rec_td,0,,,,,
player,201312010phi,crd,ArenJa99,fumbles_forced,0,,,,,
player,201312010phi,crd,GoldBr00,def_int,0,,,,,
player,201312010phi,crd,GoldBr00,def_int_yds,0,,,,,
player,201312010phi,crd,GoldBr00,def_int_td,0,,,,,
player,201312010phi,crd,GoldBr00,def_int_long,0,,,,,
player,201312010phi,crd,GoldBr00,pass_defended,0,,,,,
player,201312010phi,crd,GoldBr00,sacks,0.0,,,,,
player,201312010phi,crd,GoldBr00,tackles_combined,1,,,,,
player,201312010phi,crd,GoldBr00,tackles_solo,1,,,,,
player,201312010phi,crd,GoldBr00,tackles_assists,0,,,,,
player,201312010phi,crd,GoldBr00,tackles_loss,0,,,,,
player,201312010phi,crd,GoldBr00,qb_hits,0,,,,,
player,201312010phi,crd,GoldBr00,fumbles_rec,0,,,,,
player,201312010phi,crd,GoldBr00,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,GoldBr00,fumbles_rec_td,0,,,,,
player,201312010phi,crd,GoldBr00,fumbles_forced,0,,,,,
player,201312010phi,crd,CasoAn99,def_int,0,,,,,
player,201312010phi,crd,CasoAn99,def_int_yds,0,,,,,
player,201312010phi,crd,CasoAn99,def_int_td,0,,,,,
player,201312010phi,crd,CasoAn99,def_int_long,0,,,,,
player,201312010phi,crd,CasoAn99,pass_defended,0,,,,,
player,201312010phi,crd,CasoAn99,sacks,0.0,,,,,
player,201312010phi,crd,CasoAn99,tackles_combined,0,,,,,
player,201312010phi,crd,CasoAn99,tackles_solo,0,,,,,
player,201312010phi,crd,CasoAn99,tackles_assists,0,,,,,
player,201312010phi,crd,CasoAn99,tackles_loss,0,,,,,
player,201312010phi,crd,CasoAn99,qb_hits,0,,,,,
player,201312010phi,crd,CasoAn99,fumbles_rec,1,,,,,
player,201312010phi,crd,CasoAn99,fumbles_rec_yds,16,,,,,
player,201312010phi,crd,CasoAn99,fumbles_rec_td,0,,,,,
player,201312010phi,crd,CasoAn99,fumbles_forced,0,,,,,
player,201312010phi,crd,WillDa99,def_int,0,,,,,
player,201312010phi,crd,WillDa99,def_int_yds,0,,,,,
player,201312010phi,crd,WillDa99,def_int_td,0,,,,,
player,201312010phi,crd,WillDa99,def_int_long,0,,,,,
player,201312010phi,crd,WillDa99,pass_defended,1,,,,,
player,201312010phi,crd,WillDa99,sacks,0.0,,,,,
player,201312010phi,crd,WillDa99,tackles_combined,0,,,,,
player,201312010phi,crd,WillDa99,tackles_solo,0,,,,,
player,201312010phi,crd,WillDa99,tackles_assists,0,,,,,
player,201312010phi,crd,WillDa99,tackles_loss,0,,,,,
player,201312010phi,crd,WillDa99,qb_hits,1,,,,,
player,201312010phi,crd,WillDa99,fumbles_rec,0,,,,,
player,201312010phi,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201312010phi,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201312010phi,crd,WillDa99,fumbles_forced,0,,,,,
player,201312010phi,phi,AlleNa99,def_int,1,,,,,
player,201312010phi,phi,AlleNa99,def_int_yds,43,,,,,
player,201312010phi,phi,AlleNa99,def_int_td,0,,,,,
player,201312010phi,phi,AlleNa99,def_int_long,43,,,,,
player,201312010phi,phi,AlleNa99,pass_defended,1,,,,,
player,201312010phi,phi,AlleNa99,sacks,0.0,,,,,
player,201312010phi,phi,AlleNa99,tackles_combined,8,,,,,
player,201312010phi,phi,AlleNa99,tackles_solo,7,,,,,
player,201312010phi,phi,AlleNa99,tackles_assists,1,,,,,
player,201312010phi,phi,AlleNa99,tackles_loss,0,,,,,
player,201312010phi,phi,AlleNa99,qb_hits,0,,,,,
player,201312010phi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201312010phi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201312010phi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201312010phi,phi,WillCa99,def_int,1,,,,,
player,201312010phi,phi,WillCa99,def_int_yds,15,,,,,
player,201312010phi,phi,WillCa99,def_int_td,0,,,,,
player,201312010phi,phi,WillCa99,def_int_long,15,,,,,
player,201312010phi,phi,WillCa99,pass_defended,2,,,,,
player,201312010phi,phi,WillCa99,sacks,0.0,,,,,
player,201312010phi,phi,WillCa99,tackles_combined,4,,,,,
player,201312010phi,phi,WillCa99,tackles_solo,4,,,,,
player,201312010phi,phi,WillCa99,tackles_assists,0,,,,,
player,201312010phi,phi,WillCa99,tackles_loss,0,,,,,
player,201312010phi,phi,WillCa99,qb_hits,0,,,,,
player,201312010phi,phi,WillCa99,fumbles_rec,0,,,,,
player,201312010phi,phi,WillCa99,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,WillCa99,fumbles_rec_td,0,,,,,
player,201312010phi,phi,WillCa99,fumbles_forced,0,,,,,
player,201312010phi,phi,GrahBr99,def_int,0,,,,,
player,201312010phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201312010phi,phi,GrahBr99,def_int_td,0,,,,,
player,201312010phi,phi,GrahBr99,def_int_long,0,,,,,
player,201312010phi,phi,GrahBr99,pass_defended,0,,,,,
player,201312010phi,phi,GrahBr99,sacks,2.0,,,,,
player,201312010phi,phi,GrahBr99,tackles_combined,3,,,,,
player,201312010phi,phi,GrahBr99,tackles_solo,2,,,,,
player,201312010phi,phi,GrahBr99,tackles_assists,1,,,,,
player,201312010phi,phi,GrahBr99,tackles_loss,2,,,,,
player,201312010phi,phi,GrahBr99,qb_hits,2,,,,,
player,201312010phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201312010phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201312010phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201312010phi,phi,ColeTr20,def_int,0,,,,,
player,201312010phi,phi,ColeTr20,def_int_yds,0,,,,,
player,201312010phi,phi,ColeTr20,def_int_td,0,,,,,
player,201312010phi,phi,ColeTr20,def_int_long,0,,,,,
player,201312010phi,phi,ColeTr20,pass_defended,1,,,,,
player,201312010phi,phi,ColeTr20,sacks,2.0,,,,,
player,201312010phi,phi,ColeTr20,tackles_combined,2,,,,,
player,201312010phi,phi,ColeTr20,tackles_solo,2,,,,,
player,201312010phi,phi,ColeTr20,tackles_assists,0,,,,,
player,201312010phi,phi,ColeTr20,tackles_loss,1,,,,,
player,201312010phi,phi,ColeTr20,qb_hits,2,,,,,
player,201312010phi,phi,ColeTr20,fumbles_rec,0,,,,,
player,201312010phi,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201312010phi,phi,ColeTr20,fumbles_forced,1,,,,,
player,201312010phi,phi,RyanDe20,def_int,0,,,,,
player,201312010phi,phi,RyanDe20,def_int_yds,0,,,,,
player,201312010phi,phi,RyanDe20,def_int_td,0,,,,,
player,201312010phi,phi,RyanDe20,def_int_long,0,,,,,
player,201312010phi,phi,RyanDe20,pass_defended,1,,,,,
player,201312010phi,phi,RyanDe20,sacks,1.0,,,,,
player,201312010phi,phi,RyanDe20,tackles_combined,9,,,,,
player,201312010phi,phi,RyanDe20,tackles_solo,8,,,,,
player,201312010phi,phi,RyanDe20,tackles_assists,1,,,,,
player,201312010phi,phi,RyanDe20,tackles_loss,2,,,,,
player,201312010phi,phi,RyanDe20,qb_hits,1,,,,,
player,201312010phi,phi,RyanDe20,fumbles_rec,0,,,,,
player,201312010phi,phi,RyanDe20,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,RyanDe20,fumbles_rec_td,0,,,,,
player,201312010phi,phi,RyanDe20,fumbles_forced,0,,,,,
player,201312010phi,phi,KendMy00,def_int,0,,,,,
player,201312010phi,phi,KendMy00,def_int_yds,0,,,,,
player,201312010phi,phi,KendMy00,def_int_td,0,,,,,
player,201312010phi,phi,KendMy00,def_int_long,0,,,,,
player,201312010phi,phi,KendMy00,pass_defended,0,,,,,
player,201312010phi,phi,KendMy00,sacks,0.0,,,,,
player,201312010phi,phi,KendMy00,tackles_combined,8,,,,,
player,201312010phi,phi,KendMy00,tackles_solo,6,,,,,
player,201312010phi,phi,KendMy00,tackles_assists,2,,,,,
player,201312010phi,phi,KendMy00,tackles_loss,0,,,,,
player,201312010phi,phi,KendMy00,qb_hits,0,,,,,
player,201312010phi,phi,KendMy00,fumbles_rec,0,,,,,
player,201312010phi,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201312010phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201312010phi,phi,FletBr99,def_int,0,,,,,
player,201312010phi,phi,FletBr99,def_int_yds,0,,,,,
player,201312010phi,phi,FletBr99,def_int_td,0,,,,,
player,201312010phi,phi,FletBr99,def_int_long,0,,,,,
player,201312010phi,phi,FletBr99,pass_defended,2,,,,,
player,201312010phi,phi,FletBr99,sacks,0.0,,,,,
player,201312010phi,phi,FletBr99,tackles_combined,5,,,,,
player,201312010phi,phi,FletBr99,tackles_solo,5,,,,,
player,201312010phi,phi,FletBr99,tackles_assists,0,,,,,
player,201312010phi,phi,FletBr99,tackles_loss,0,,,,,
player,201312010phi,phi,FletBr99,qb_hits,0,,,,,
player,201312010phi,phi,FletBr99,fumbles_rec,0,,,,,
player,201312010phi,phi,FletBr99,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,FletBr99,fumbles_rec_td,0,,,,,
player,201312010phi,phi,FletBr99,fumbles_forced,0,,,,,
player,201312010phi,phi,ThorCe00,def_int,0,,,,,
player,201312010phi,phi,ThorCe00,def_int_yds,0,,,,,
player,201312010phi,phi,ThorCe00,def_int_td,0,,,,,
player,201312010phi,phi,ThorCe00,def_int_long,0,,,,,
player,201312010phi,phi,ThorCe00,pass_defended,0,,,,,
player,201312010phi,phi,ThorCe00,sacks,0.0,,,,,
player,201312010phi,phi,ThorCe00,tackles_combined,4,,,,,
player,201312010phi,phi,ThorCe00,tackles_solo,3,,,,,
player,201312010phi,phi,ThorCe00,tackles_assists,1,,,,,
player,201312010phi,phi,ThorCe00,tackles_loss,0,,,,,
player,201312010phi,phi,ThorCe00,qb_hits,0,,,,,
player,201312010phi,phi,ThorCe00,fumbles_rec,0,,,,,
player,201312010phi,phi,ThorCe00,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,ThorCe00,fumbles_rec_td,0,,,,,
player,201312010phi,phi,ThorCe00,fumbles_forced,0,,,,,
player,201312010phi,phi,BarwCo99,def_int,0,,,,,
player,201312010phi,phi,BarwCo99,def_int_yds,0,,,,,
player,201312010phi,phi,BarwCo99,def_int_td,0,,,,,
player,201312010phi,phi,BarwCo99,def_int_long,0,,,,,
player,201312010phi,phi,BarwCo99,pass_defended,0,,,,,
player,201312010phi,phi,BarwCo99,sacks,0.0,,,,,
player,201312010phi,phi,BarwCo99,tackles_combined,3,,,,,
player,201312010phi,phi,BarwCo99,tackles_solo,1,,,,,
player,201312010phi,phi,BarwCo99,tackles_assists,2,,,,,
player,201312010phi,phi,BarwCo99,tackles_loss,0,,,,,
player,201312010phi,phi,BarwCo99,qb_hits,0,,,,,
player,201312010phi,phi,BarwCo99,fumbles_rec,0,,,,,
player,201312010phi,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201312010phi,phi,BarwCo99,fumbles_forced,0,,,,,
player,201312010phi,phi,LogaBe00,def_int,0,,,,,
player,201312010phi,phi,LogaBe00,def_int_yds,0,,,,,
player,201312010phi,phi,LogaBe00,def_int_td,0,,,,,
player,201312010phi,phi,LogaBe00,def_int_long,0,,,,,
player,201312010phi,phi,LogaBe00,pass_defended,0,,,,,
player,201312010phi,phi,LogaBe00,sacks,0.0,,,,,
player,201312010phi,phi,LogaBe00,tackles_combined,3,,,,,
player,201312010phi,phi,LogaBe00,tackles_solo,2,,,,,
player,201312010phi,phi,LogaBe00,tackles_assists,1,,,,,
player,201312010phi,phi,LogaBe00,tackles_loss,0,,,,,
player,201312010phi,phi,LogaBe00,qb_hits,0,,,,,
player,201312010phi,phi,LogaBe00,fumbles_rec,1,,,,,
player,201312010phi,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201312010phi,phi,LogaBe00,fumbles_forced,0,,,,,
player,201312010phi,phi,ColeKu99,def_int,0,,,,,
player,201312010phi,phi,ColeKu99,def_int_yds,0,,,,,
player,201312010phi,phi,ColeKu99,def_int_td,0,,,,,
player,201312010phi,phi,ColeKu99,def_int_long,0,,,,,
player,201312010phi,phi,ColeKu99,pass_defended,0,,,,,
player,201312010phi,phi,ColeKu99,sacks,0.0,,,,,
player,201312010phi,phi,ColeKu99,tackles_combined,2,,,,,
player,201312010phi,phi,ColeKu99,tackles_solo,2,,,,,
player,201312010phi,phi,ColeKu99,tackles_assists,0,,,,,
player,201312010phi,phi,ColeKu99,tackles_loss,0,,,,,
player,201312010phi,phi,ColeKu99,qb_hits,0,,,,,
player,201312010phi,phi,ColeKu99,fumbles_rec,0,,,,,
player,201312010phi,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201312010phi,phi,ColeKu99,fumbles_forced,0,,,,,
player,201312010phi,phi,AndeCo01,def_int,0,,,,,
player,201312010phi,phi,AndeCo01,def_int_yds,0,,,,,
player,201312010phi,phi,AndeCo01,def_int_td,0,,,,,
player,201312010phi,phi,AndeCo01,def_int_long,0,,,,,
player,201312010phi,phi,AndeCo01,pass_defended,0,,,,,
player,201312010phi,phi,AndeCo01,sacks,0.0,,,,,
player,201312010phi,phi,AndeCo01,tackles_combined,1,,,,,
player,201312010phi,phi,AndeCo01,tackles_solo,1,,,,,
player,201312010phi,phi,AndeCo01,tackles_assists,0,,,,,
player,201312010phi,phi,AndeCo01,tackles_loss,0,,,,,
player,201312010phi,phi,AndeCo01,qb_hits,0,,,,,
player,201312010phi,phi,AndeCo01,fumbles_rec,0,,,,,
player,201312010phi,phi,AndeCo01,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,AndeCo01,fumbles_rec_td,0,,,,,
player,201312010phi,phi,AndeCo01,fumbles_forced,0,,,,,
player,201312010phi,phi,CarmRo00,def_int,0,,,,,
player,201312010phi,phi,CarmRo00,def_int_yds,0,,,,,
player,201312010phi,phi,CarmRo00,def_int_td,0,,,,,
player,201312010phi,phi,CarmRo00,def_int_long,0,,,,,
player,201312010phi,phi,CarmRo00,pass_defended,0,,,,,
player,201312010phi,phi,CarmRo00,sacks,0.0,,,,,
player,201312010phi,phi,CarmRo00,tackles_combined,1,,,,,
player,201312010phi,phi,CarmRo00,tackles_solo,1,,,,,
player,201312010phi,phi,CarmRo00,tackles_assists,0,,,,,
player,201312010phi,phi,CarmRo00,tackles_loss,0,,,,,
player,201312010phi,phi,CarmRo00,qb_hits,0,,,,,
player,201312010phi,phi,CarmRo00,fumbles_rec,0,,,,,
player,201312010phi,phi,CarmRo00,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,CarmRo00,fumbles_rec_td,0,,,,,
player,201312010phi,phi,CarmRo00,fumbles_forced,0,,,,,
player,201312010phi,phi,CaseJa00,def_int,0,,,,,
player,201312010phi,phi,CaseJa00,def_int_yds,0,,,,,
player,201312010phi,phi,CaseJa00,def_int_td,0,,,,,
player,201312010phi,phi,CaseJa00,def_int_long,0,,,,,
player,201312010phi,phi,CaseJa00,pass_defended,0,,,,,
player,201312010phi,phi,CaseJa00,sacks,0.0,,,,,
player,201312010phi,phi,CaseJa00,tackles_combined,1,,,,,
player,201312010phi,phi,CaseJa00,tackles_solo,1,,,,,
player,201312010phi,phi,CaseJa00,tackles_assists,0,,,,,
player,201312010phi,phi,CaseJa00,tackles_loss,0,,,,,
player,201312010phi,phi,CaseJa00,qb_hits,0,,,,,
player,201312010phi,phi,CaseJa00,fumbles_rec,0,,,,,
player,201312010phi,phi,CaseJa00,fumbles_rec_yds,0,,,,,
player,201312010phi,phi,CaseJa00,fumbles_rec_td,0,,,,,
player,201312010phi,phi,CaseJa00,fumbles_forced,0,,,,,
player,201312010phi,phi,MattCa00,def_int,0,,,,,
player,201312010phi,phi,MattCa00,def_int_yds,0,,,,,
player,201312010phi,phi,MattCa00,def_int_td,0,,,,,
player,201312010phi,phi,MattCa00,def_int_long,0,,,,,
player,201312010phi,phi,MattCa00,pass_defended,0,,,,,
player,201312010phi,phi,MattCa00,sacks,0.0,,,,,
player,201312010phi,phi,MattCa00,tackles_combined,1,,,,,
player,201312010phi,phi,MattCa00,tackles_solo,1,,,,,
player,201312010phi,phi,MattCa00,tackles_assists,0,,,,,
