game,2013,1,20130908,201309080sfo,gnb,"Green Bay Packers",28,sfo,"San Francisco 49ers",34
player,201309080sfo,sfo,WillIa00,tackles_loss,0,,,,,
player,201309080sfo,sfo,WillIa00,qb_hits,0,,,,,
player,201309080sfo,sfo,WillIa00,fumbles_rec,0,,,,,
player,201309080sfo,sfo,WillIa00,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,WillIa00,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,WillIa00,fumbles_forced,0,,,,,
player,201309080sfo,sfo,AsomNn20,def_int,0,,,,,
player,201309080sfo,sfo,AsomNn20,def_int_yds,0,,,,,
player,201309080sfo,sfo,AsomNn20,def_int_td,0,,,,,
player,201309080sfo,sfo,AsomNn20,def_int_long,0,,,,,
player,201309080sfo,sfo,AsomNn20,pass_defended,1,,,,,
player,201309080sfo,sfo,AsomNn20,sacks,0.0,,,,,
player,201309080sfo,sfo,AsomNn20,tackles_combined,0,,,,,
player,201309080sfo,sfo,AsomNn20,tackles_solo,0,,,,,
player,201309080sfo,sfo,AsomNn20,tackles_assists,0,,,,,
player,201309080sfo,sfo,AsomNn20,tackles_loss,0,,,,,
player,201309080sfo,sfo,AsomNn20,qb_hits,0,,,,,
player,201309080sfo,sfo,AsomNn20,fumbles_rec,0,,,,,
player,201309080sfo,sfo,AsomNn20,fumbles_rec_yds,0,,,,,
player,201309080sfo,sfo,AsomNn20,fumbles_rec_td,0,,,,,
player,201309080sfo,sfo,AsomNn20,fumbles_forced,0,,,,,
player,201309080sfo,gnb,RossJe01,kick_ret,3,,,,,
player,201309080sfo,gnb,RossJe01,kick_ret_yds,40,,,,,
player,201309080sfo,gnb,RossJe01,kick_ret_yds_per_ret,13.3,,,,,
player,201309080sfo,gnb,RossJe01,kick_ret_td,0,,,,,
player,201309080sfo,gnb,RossJe01,kick_ret_long,17,,,,,
player,201309080sfo,gnb,RossJe01,punt_ret,1,,,,,
player,201309080sfo,gnb,RossJe01,punt_ret_yds,9,,,,,
player,201309080sfo,gnb,RossJe01,punt_ret_yds_per_ret,9.0,,,,,
player,201309080sfo,gnb,RossJe01,punt_ret_td,0,,,,,
player,201309080sfo,gnb,RossJe01,punt_ret_long,9,,,,,
player,201309080sfo,gnb,CobbRa00,kick_ret,0,,,,,
player,201309080sfo,gnb,CobbRa00,kick_ret_yds,0,,,,,
player,201309080sfo,gnb,CobbRa00,kick_ret_yds_per_ret,,,,,,
player,201309080sfo,gnb,CobbRa00,kick_ret_td,0,,,,,
player,201309080sfo,gnb,CobbRa00,kick_ret_long,0,,,,,
player,201309080sfo,gnb,CobbRa00,punt_ret,1,,,,,
player,201309080sfo,gnb,CobbRa00,punt_ret_yds,16,,,,,
player,201309080sfo,gnb,CobbRa00,punt_ret_yds_per_ret,16.0,,,,,
player,201309080sfo,gnb,CobbRa00,punt_ret_td,0,,,,,
player,201309080sfo,gnb,CobbRa00,punt_ret_long,16,,,,,
player,201309080sfo,sfo,WillKy01,kick_ret,0,,,,,
player,201309080sfo,sfo,WillKy01,kick_ret_yds,0,,,,,
player,201309080sfo,sfo,WillKy01,kick_ret_yds_per_ret,,,,,,
player,201309080sfo,sfo,WillKy01,kick_ret_td,0,,,,,
player,201309080sfo,sfo,WillKy01,kick_ret_long,0,,,,,
player,201309080sfo,sfo,WillKy01,punt_ret,2,,,,,
player,201309080sfo,sfo,WillKy01,punt_ret_yds,8,,,,,
player,201309080sfo,sfo,WillKy01,punt_ret_yds_per_ret,4.0,,,,,
player,201309080sfo,sfo,WillKy01,punt_ret_td,0,,,,,
player,201309080sfo,sfo,WillKy01,punt_ret_long,7,,,,,
player,201309080sfo,sfo,CoxxPe99,kick_ret,1,,,,,
player,201309080sfo,sfo,CoxxPe99,kick_ret_yds,30,,,,,
player,201309080sfo,sfo,CoxxPe99,kick_ret_yds_per_ret,30.0,,,,,
player,201309080sfo,sfo,CoxxPe99,kick_ret_td,0,,,,,
player,201309080sfo,sfo,CoxxPe99,kick_ret_long,30,,,,,
player,201309080sfo,sfo,CoxxPe99,punt_ret,0,,,,,
player,201309080sfo,sfo,CoxxPe99,punt_ret_yds,0,,,,,
player,201309080sfo,sfo,CoxxPe99,punt_ret_yds_per_ret,,,,,,
player,201309080sfo,sfo,CoxxPe99,punt_ret_td,0,,,,,
player,201309080sfo,sfo,CoxxPe99,punt_ret_long,0,,,,,
player,201309080sfo,sfo,DixoAn00,kick_ret,1,,,,,
player,201309080sfo,sfo,DixoAn00,kick_ret_yds,30,,,,,
player,201309080sfo,sfo,DixoAn00,kick_ret_yds_per_ret,30.0,,,,,
player,201309080sfo,sfo,DixoAn00,kick_ret_td,0,,,,,
player,201309080sfo,sfo,DixoAn00,kick_ret_long,30,,,,,
player,201309080sfo,sfo,DixoAn00,punt_ret,0,,,,,
player,201309080sfo,sfo,DixoAn00,punt_ret_yds,0,,,,,
player,201309080sfo,sfo,DixoAn00,punt_ret_yds_per_ret,,,,,,
player,201309080sfo,sfo,DixoAn00,punt_ret_td,0,,,,,
player,201309080sfo,sfo,DixoAn00,punt_ret_long,0,,,,,
player,201309080sfo,gnb,CrosMa20,xpm,4,,,,,
player,201309080sfo,gnb,CrosMa20,xpa,4,,,,,
player,201309080sfo,gnb,CrosMa20,fgm,,,,,,
player,201309080sfo,gnb,CrosMa20,fga,,,,,,
player,201309080sfo,gnb,CrosMa20,punt,0,,,,,
player,201309080sfo,gnb,CrosMa20,punt_yds,0,,,,,
player,201309080sfo,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201309080sfo,gnb,CrosMa20,punt_long,0,,,,,
player,201309080sfo,gnb,MastTi99,xpm,,,,,,
player,201309080sfo,gnb,MastTi99,xpa,,,,,,
player,201309080sfo,gnb,MastTi99,fgm,,,,,,
player,201309080sfo,gnb,MastTi99,fga,,,,,,
player,201309080sfo,gnb,MastTi99,punt,6,,,,,
player,201309080sfo,gnb,MastTi99,punt_yds,277,,,,,
player,201309080sfo,gnb,MastTi99,punt_yds_per_punt,46.2,,,,,
player,201309080sfo,gnb,MastTi99,punt_long,51,,,,,
player,201309080sfo,sfo,dawsophi01,xpm,4,,,,,
player,201309080sfo,sfo,dawsophi01,xpa,4,,,,,
player,201309080sfo,sfo,dawsophi01,fgm,2,,,,,
player,201309080sfo,sfo,dawsophi01,fga,3,,,,,
player,201309080sfo,sfo,dawsophi01,punt,0,,,,,
player,201309080sfo,sfo,dawsophi01,punt_yds,0,,,,,
player,201309080sfo,sfo,dawsophi01,punt_yds_per_punt,,,,,,
player,201309080sfo,sfo,dawsophi01,punt_long,0,,,,,
player,201309080sfo,sfo,LeexAn20,xpm,,,,,,
player,201309080sfo,sfo,LeexAn20,xpa,,,,,,
player,201309080sfo,sfo,LeexAn20,fgm,,,,,,
player,201309080sfo,sfo,LeexAn20,fga,,,,,,
player,201309080sfo,sfo,LeexAn20,punt,5,,,,,
player,201309080sfo,sfo,LeexAn20,punt_yds,236,,,,,
player,201309080sfo,sfo,LeexAn20,punt_yds_per_punt,47.2,,,,,
player,201309080sfo,sfo,LeexAn20,punt_long,56,,,,,
player,201309080sfo,sfo,IupaMi20,pos,G,,,,,
player,201309080sfo,sfo,IupaMi20,offense,77,,,,,
player,201309080sfo,sfo,IupaMi20,off_pct,100%,,,,,
player,201309080sfo,sfo,IupaMi20,defense,0,,,,,
player,201309080sfo,sfo,IupaMi20,def_pct,0%,,,,,
player,201309080sfo,sfo,IupaMi20,special_teams,7,,,,,
player,201309080sfo,sfo,IupaMi20,st_pct,21%,,,,,
player,201309080sfo,sfo,DaviAn27,pos,T,,,,,
player,201309080sfo,sfo,DaviAn27,offense,77,,,,,
player,201309080sfo,sfo,DaviAn27,off_pct,100%,,,,,
player,201309080sfo,sfo,DaviAn27,defense,0,,,,,
player,201309080sfo,sfo,DaviAn27,def_pct,0%,,,,,
player,201309080sfo,sfo,DaviAn27,special_teams,7,,,,,
player,201309080sfo,sfo,DaviAn27,st_pct,21%,,,,,
player,201309080sfo,sfo,StalJo20,pos,T,,,,,
player,201309080sfo,sfo,StalJo20,offense,77,,,,,
player,201309080sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201309080sfo,sfo,StalJo20,defense,0,,,,,
player,201309080sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201309080sfo,sfo,StalJo20,special_teams,7,,,,,
player,201309080sfo,sfo,StalJo20,st_pct,21%,,,,,
player,201309080sfo,sfo,BoonAl21,pos,G,,,,,
player,201309080sfo,sfo,BoonAl21,offense,77,,,,,
player,201309080sfo,sfo,BoonAl21,off_pct,100%,,,,,
player,201309080sfo,sfo,BoonAl21,defense,0,,,,,
player,201309080sfo,sfo,BoonAl21,def_pct,0%,,,,,
player,201309080sfo,sfo,BoonAl21,special_teams,7,,,,,
player,201309080sfo,sfo,BoonAl21,st_pct,21%,,,,,
player,201309080sfo,sfo,KaepCo00,pos,QB,,,,,
player,201309080sfo,sfo,KaepCo00,offense,77,,,,,
player,201309080sfo,sfo,KaepCo00,off_pct,100%,,,,,
player,201309080sfo,sfo,KaepCo00,defense,0,,,,,
player,201309080sfo,sfo,KaepCo00,def_pct,0%,,,,,
player,201309080sfo,sfo,KaepCo00,special_teams,0,,,,,
player,201309080sfo,sfo,KaepCo00,st_pct,0%,,,,,
player,201309080sfo,sfo,GoodJo23,pos,C,,,,,
player,201309080sfo,sfo,GoodJo23,offense,77,,,,,
player,201309080sfo,sfo,GoodJo23,off_pct,100%,,,,,
player,201309080sfo,sfo,GoodJo23,defense,0,,,,,
player,201309080sfo,sfo,GoodJo23,def_pct,0%,,,,,
player,201309080sfo,sfo,GoodJo23,special_teams,0,,,,,
player,201309080sfo,sfo,GoodJo23,st_pct,0%,,,,,
player,201309080sfo,sfo,DaviVe00,pos,TE,,,,,
player,201309080sfo,sfo,DaviVe00,offense,77,,,,,
player,201309080sfo,sfo,DaviVe00,off_pct,100%,,,,,
player,201309080sfo,sfo,DaviVe00,defense,0,,,,,
player,201309080sfo,sfo,DaviVe00,def_pct,0%,,,,,
player,201309080sfo,sfo,DaviVe00,special_teams,0,,,,,
player,201309080sfo,sfo,DaviVe00,st_pct,0%,,,,,
player,201309080sfo,sfo,GoreFr00,pos,RB,,,,,
player,201309080sfo,sfo,GoreFr00,offense,66,,,,,
player,201309080sfo,sfo,GoreFr00,off_pct,86%,,,,,
player,201309080sfo,sfo,GoreFr00,defense,0,,,,,
player,201309080sfo,sfo,GoreFr00,def_pct,0%,,,,,
player,201309080sfo,sfo,GoreFr00,special_teams,0,,,,,
player,201309080sfo,sfo,GoreFr00,st_pct,0%,,,,,
player,201309080sfo,sfo,BoldAn00,pos,WR,,,,,
player,201309080sfo,sfo,BoldAn00,offense,60,,,,,
player,201309080sfo,sfo,BoldAn00,off_pct,78%,,,,,
player,201309080sfo,sfo,BoldAn00,defense,0,,,,,
player,201309080sfo,sfo,BoldAn00,def_pct,0%,,,,,
player,201309080sfo,sfo,BoldAn00,special_teams,0,,,,,
player,201309080sfo,sfo,BoldAn00,st_pct,0%,,,,,
player,201309080sfo,sfo,WillKy01,pos,WR,,,,,
player,201309080sfo,sfo,WillKy01,offense,55,,,,,
player,201309080sfo,sfo,WillKy01,off_pct,71%,,,,,
player,201309080sfo,sfo,WillKy01,defense,0,,,,,
player,201309080sfo,sfo,WillKy01,def_pct,0%,,,,,
player,201309080sfo,sfo,WillKy01,special_teams,6,,,,,
player,201309080sfo,sfo,WillKy01,st_pct,18%,,,,,
player,201309080sfo,sfo,MillBr02,pos,FB,,,,,
player,201309080sfo,sfo,MillBr02,offense,55,,,,,
player,201309080sfo,sfo,MillBr02,off_pct,71%,,,,,
player,201309080sfo,sfo,MillBr02,defense,0,,,,,
player,201309080sfo,sfo,MillBr02,def_pct,0%,,,,,
player,201309080sfo,sfo,MillBr02,special_teams,5,,,,,
player,201309080sfo,sfo,MillBr02,st_pct,15%,,,,,
player,201309080sfo,sfo,McDoVa00,pos,TE,,,,,
player,201309080sfo,sfo,McDoVa00,offense,20,,,,,
player,201309080sfo,sfo,McDoVa00,off_pct,26%,,,,,
player,201309080sfo,sfo,McDoVa00,defense,0,,,,,
player,201309080sfo,sfo,McDoVa00,def_pct,0%,,,,,
player,201309080sfo,sfo,McDoVa00,special_teams,12,,,,,
player,201309080sfo,sfo,McDoVa00,st_pct,35%,,,,,
player,201309080sfo,sfo,MoorMa02,pos,WR,,,,,
player,201309080sfo,sfo,MoorMa02,offense,16,,,,,
player,201309080sfo,sfo,MoorMa02,off_pct,21%,,,,,
player,201309080sfo,sfo,MoorMa02,defense,0,,,,,
player,201309080sfo,sfo,MoorMa02,def_pct,0%,,,,,
player,201309080sfo,sfo,MoorMa02,special_teams,4,,,,,
player,201309080sfo,sfo,MoorMa02,st_pct,12%,,,,,
player,201309080sfo,sfo,HuntKe00,pos,RB,,,,,
player,201309080sfo,sfo,HuntKe00,offense,11,,,,,
player,201309080sfo,sfo,HuntKe00,off_pct,14%,,,,,
player,201309080sfo,sfo,HuntKe00,defense,0,,,,,
player,201309080sfo,sfo,HuntKe00,def_pct,0%,,,,,
player,201309080sfo,sfo,HuntKe00,special_teams,0,,,,,
player,201309080sfo,sfo,HuntKe00,st_pct,0%,,,,,
player,201309080sfo,sfo,SnydAd20,pos,G,,,,,
player,201309080sfo,sfo,SnydAd20,offense,10,,,,,
player,201309080sfo,sfo,SnydAd20,off_pct,13%,,,,,
player,201309080sfo,sfo,SnydAd20,defense,0,,,,,
player,201309080sfo,sfo,SnydAd20,def_pct,0%,,,,,
player,201309080sfo,sfo,SnydAd20,special_teams,7,,,,,
player,201309080sfo,sfo,SnydAd20,st_pct,21%,,,,,
player,201309080sfo,sfo,KilgDa00,pos,C,,,,,
player,201309080sfo,sfo,KilgDa00,offense,6,,,,,
player,201309080sfo,sfo,KilgDa00,off_pct,8%,,,,,
player,201309080sfo,sfo,KilgDa00,defense,0,,,,,
player,201309080sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201309080sfo,sfo,KilgDa00,special_teams,12,,,,,
player,201309080sfo,sfo,KilgDa00,st_pct,35%,,,,,
player,201309080sfo,sfo,CeleGa00,pos,TE,,,,,
player,201309080sfo,sfo,CeleGa00,offense,5,,,,,
player,201309080sfo,sfo,CeleGa00,off_pct,6%,,,,,
player,201309080sfo,sfo,CeleGa00,defense,0,,,,,
player,201309080sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201309080sfo,sfo,CeleGa00,special_teams,12,,,,,
player,201309080sfo,sfo,CeleGa00,st_pct,35%,,,,,
player,201309080sfo,sfo,PattQu00,pos,WR,,,,,
player,201309080sfo,sfo,PattQu00,offense,4,,,,,
player,201309080sfo,sfo,PattQu00,off_pct,5%,,,,,
player,201309080sfo,sfo,PattQu00,defense,0,,,,,
player,201309080sfo,sfo,PattQu00,def_pct,0%,,,,,
player,201309080sfo,sfo,PattQu00,special_teams,4,,,,,
player,201309080sfo,sfo,PattQu00,st_pct,12%,,,,,
player,201309080sfo,sfo,ReidEr00,pos,FS,,,,,
player,201309080sfo,sfo,ReidEr00,offense,0,,,,,
player,201309080sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201309080sfo,sfo,ReidEr00,defense,62,,,,,
player,201309080sfo,sfo,ReidEr00,def_pct,100%,,,,,
player,201309080sfo,sfo,ReidEr00,special_teams,5,,,,,
player,201309080sfo,sfo,ReidEr00,st_pct,15%,,,,,
player,201309080sfo,sfo,SmitAl04,pos,LB,,,,,
player,201309080sfo,sfo,SmitAl04,offense,0,,,,,
player,201309080sfo,sfo,SmitAl04,off_pct,0%,,,,,
player,201309080sfo,sfo,SmitAl04,defense,62,,,,,
player,201309080sfo,sfo,SmitAl04,def_pct,100%,,,,,
player,201309080sfo,sfo,SmitAl04,special_teams,4,,,,,
player,201309080sfo,sfo,SmitAl04,st_pct,12%,,,,,
player,201309080sfo,sfo,BrowTa99,pos,CB,,,,,
player,201309080sfo,sfo,BrowTa99,offense,0,,,,,
player,201309080sfo,sfo,BrowTa99,off_pct,0%,,,,,
player,201309080sfo,sfo,BrowTa99,defense,62,,,,,
player,201309080sfo,sfo,BrowTa99,def_pct,100%,,,,,
player,201309080sfo,sfo,BrowTa99,special_teams,4,,,,,
player,201309080sfo,sfo,BrowTa99,st_pct,12%,,,,,
player,201309080sfo,sfo,RogeCa20,pos,CB,,,,,
player,201309080sfo,sfo,RogeCa20,offense,0,,,,,
player,201309080sfo,sfo,RogeCa20,off_pct,0%,,,,,
player,201309080sfo,sfo,RogeCa20,defense,62,,,,,
player,201309080sfo,sfo,RogeCa20,def_pct,100%,,,,,
player,201309080sfo,sfo,RogeCa20,special_teams,0,,,,,
player,201309080sfo,sfo,RogeCa20,st_pct,0%,,,,,
player,201309080sfo,sfo,WhitDo20,pos,SS,,,,,
player,201309080sfo,sfo,WhitDo20,offense,0,,,,,
player,201309080sfo,sfo,WhitDo20,off_pct,0%,,,,,
player,201309080sfo,sfo,WhitDo20,defense,62,,,,,
player,201309080sfo,sfo,WhitDo20,def_pct,100%,,,,,
player,201309080sfo,sfo,WhitDo20,special_teams,0,,,,,
player,201309080sfo,sfo,WhitDo20,st_pct,0%,,,,,
player,201309080sfo,sfo,BrooAh21,pos,LB,,,,,
player,201309080sfo,sfo,BrooAh21,offense,0,,,,,
player,201309080sfo,sfo,BrooAh21,off_pct,0%,,,,,
player,201309080sfo,sfo,BrooAh21,defense,59,,,,,
player,201309080sfo,sfo,BrooAh21,def_pct,95%,,,,,
player,201309080sfo,sfo,BrooAh21,special_teams,4,,,,,
player,201309080sfo,sfo,BrooAh21,st_pct,12%,,,,,
player,201309080sfo,sfo,BowmNa99,pos,LB,,,,,
player,201309080sfo,sfo,BowmNa99,offense,0,,,,,
player,201309080sfo,sfo,BowmNa99,off_pct,0%,,,,,
player,201309080sfo,sfo,BowmNa99,defense,57,,,,,
player,201309080sfo,sfo,BowmNa99,def_pct,92%,,,,,
player,201309080sfo,sfo,BowmNa99,special_teams,0,,,,,
player,201309080sfo,sfo,BowmNa99,st_pct,0%,,,,,
player,201309080sfo,sfo,AsomNn20,pos,CB,,,,,
player,201309080sfo,sfo,AsomNn20,offense,0,,,,,
player,201309080sfo,sfo,AsomNn20,off_pct,0%,,,,,
player,201309080sfo,sfo,AsomNn20,defense,57,,,,,
player,201309080sfo,sfo,AsomNn20,def_pct,92%,,,,,
player,201309080sfo,sfo,AsomNn20,special_teams,0,,,,,
player,201309080sfo,sfo,AsomNn20,st_pct,0%,,,,,
player,201309080sfo,sfo,McDoRa99,pos,DT,,,,,
player,201309080sfo,sfo,McDoRa99,offense,0,,,,,
player,201309080sfo,sfo,McDoRa99,off_pct,0%,,,,,
player,201309080sfo,sfo,McDoRa99,defense,56,,,,,
player,201309080sfo,sfo,McDoRa99,def_pct,90%,,,,,
player,201309080sfo,sfo,McDoRa99,special_teams,3,,,,,
player,201309080sfo,sfo,McDoRa99,st_pct,9%,,,,,
player,201309080sfo,sfo,WillPa98,pos,LB,,,,,
player,201309080sfo,sfo,WillPa98,offense,0,,,,,
player,201309080sfo,sfo,WillPa98,off_pct,0%,,,,,
player,201309080sfo,sfo,WillPa98,defense,53,,,,,
player,201309080sfo,sfo,WillPa98,def_pct,85%,,,,,
player,201309080sfo,sfo,WillPa98,special_teams,4,,,,,
player,201309080sfo,sfo,WillPa98,st_pct,12%,,,,,
player,201309080sfo,sfo,SmitJu20,pos,DT,,,,,
player,201309080sfo,sfo,SmitJu20,offense,0,,,,,
player,201309080sfo,sfo,SmitJu20,off_pct,0%,,,,,
player,201309080sfo,sfo,SmitJu20,defense,52,,,,,
player,201309080sfo,sfo,SmitJu20,def_pct,84%,,,,,
player,201309080sfo,sfo,SmitJu20,special_teams,4,,,,,
player,201309080sfo,sfo,SmitJu20,st_pct,12%,,,,,
player,201309080sfo,sfo,CoxxPe99,pos,CB,,,,,
player,201309080sfo,sfo,CoxxPe99,offense,0,,,,,
player,201309080sfo,sfo,CoxxPe99,off_pct,0%,,,,,
player,201309080sfo,sfo,CoxxPe99,defense,13,,,,,
player,201309080sfo,sfo,CoxxPe99,def_pct,21%,,,,,
player,201309080sfo,sfo,CoxxPe99,special_teams,11,,,,,
player,201309080sfo,sfo,CoxxPe99,st_pct,32%,,,,,
player,201309080sfo,sfo,WillIa00,pos,NT,,,,,
player,201309080sfo,sfo,WillIa00,offense,0,,,,,
player,201309080sfo,sfo,WillIa00,off_pct,0%,,,,,
player,201309080sfo,sfo,WillIa00,defense,10,,,,,
player,201309080sfo,sfo,WillIa00,def_pct,16%,,,,,
player,201309080sfo,sfo,WillIa00,special_teams,4,,,,,
player,201309080sfo,sfo,WillIa00,st_pct,12%,,,,,
player,201309080sfo,sfo,DorsGl99,pos,NT,,,,,
player,201309080sfo,sfo,DorsGl99,offense,0,,,,,
player,201309080sfo,sfo,DorsGl99,off_pct,0%,,,,,
player,201309080sfo,sfo,DorsGl99,defense,8,,,,,
player,201309080sfo,sfo,DorsGl99,def_pct,13%,,,,,
player,201309080sfo,sfo,DorsGl99,special_teams,1,,,,,
player,201309080sfo,sfo,DorsGl99,st_pct,3%,,,,,
player,201309080sfo,sfo,WilhMi00,pos,LB,,,,,
player,201309080sfo,sfo,WilhMi00,offense,0,,,,,
player,201309080sfo,sfo,WilhMi00,off_pct,0%,,,,,
player,201309080sfo,sfo,WilhMi00,defense,3,,,,,
player,201309080sfo,sfo,WilhMi00,def_pct,5%,,,,,
player,201309080sfo,sfo,WilhMi00,special_teams,23,,,,,
player,201309080sfo,sfo,WilhMi00,st_pct,68%,,,,,
player,201309080sfo,sfo,JeroTo00,pos,NT,,,,,
player,201309080sfo,sfo,JeroTo00,offense,0,,,,,
player,201309080sfo,sfo,JeroTo00,off_pct,0%,,,,,
player,201309080sfo,sfo,JeroTo00,defense,3,,,,,
player,201309080sfo,sfo,JeroTo00,def_pct,5%,,,,,
player,201309080sfo,sfo,JeroTo00,special_teams,4,,,,,
player,201309080sfo,sfo,JeroTo00,st_pct,12%,,,,,
player,201309080sfo,sfo,SpilCJ99,pos,FS,,,,,
player,201309080sfo,sfo,SpilCJ99,offense,0,,,,,
player,201309080sfo,sfo,SpilCJ99,off_pct,0%,,,,,
player,201309080sfo,sfo,SpilCJ99,defense,1,,,,,
player,201309080sfo,sfo,SpilCJ99,def_pct,2%,,,,,
player,201309080sfo,sfo,SpilCJ99,special_teams,27,,,,,
player,201309080sfo,sfo,SpilCJ99,st_pct,79%,,,,,
player,201309080sfo,sfo,SkutDa00,pos,LB,,,,,
player,201309080sfo,sfo,SkutDa00,offense,0,,,,,
player,201309080sfo,sfo,SkutDa00,off_pct,0%,,,,,
player,201309080sfo,sfo,SkutDa00,defense,0,,,,,
player,201309080sfo,sfo,SkutDa00,def_pct,0%,,,,,
player,201309080sfo,sfo,SkutDa00,special_teams,23,,,,,
player,201309080sfo,sfo,SkutDa00,st_pct,68%,,,,,
player,201309080sfo,sfo,VentRa20,pos,SS,,,,,
player,201309080sfo,sfo,VentRa20,offense,0,,,,,
player,201309080sfo,sfo,VentRa20,off_pct,0%,,,,,
player,201309080sfo,sfo,VentRa20,defense,0,,,,,
player,201309080sfo,sfo,VentRa20,def_pct,0%,,,,,
player,201309080sfo,sfo,VentRa20,special_teams,23,,,,,
player,201309080sfo,sfo,VentRa20,st_pct,68%,,,,,
player,201309080sfo,sfo,DixoAn00,pos,RB,,,,,
player,201309080sfo,sfo,DixoAn00,offense,0,,,,,
player,201309080sfo,sfo,DixoAn00,off_pct,0%,,,,,
player,201309080sfo,sfo,DixoAn00,defense,0,,,,,
player,201309080sfo,sfo,DixoAn00,def_pct,0%,,,,,
player,201309080sfo,sfo,DixoAn00,special_teams,23,,,,,
player,201309080sfo,sfo,DixoAn00,st_pct,68%,,,,,
player,201309080sfo,sfo,MoodNi00,pos,LB,,,,,
player,201309080sfo,sfo,MoodNi00,offense,0,,,,,
player,201309080sfo,sfo,MoodNi00,off_pct,0%,,,,,
player,201309080sfo,sfo,MoodNi00,defense,0,,,,,
player,201309080sfo,sfo,MoodNi00,def_pct,0%,,,,,
player,201309080sfo,sfo,MoodNi00,special_teams,23,,,,,
player,201309080sfo,sfo,MoodNi00,st_pct,68%,,,,,
player,201309080sfo,sfo,DahlCr99,pos,SS,,,,,
player,201309080sfo,sfo,DahlCr99,offense,0,,,,,
player,201309080sfo,sfo,DahlCr99,off_pct,0%,,,,,
player,201309080sfo,sfo,DahlCr99,defense,0,,,,,
player,201309080sfo,sfo,DahlCr99,def_pct,0%,,,,,
player,201309080sfo,sfo,DahlCr99,special_teams,22,,,,,
player,201309080sfo,sfo,DahlCr99,st_pct,65%,,,,,
player,201309080sfo,sfo,BrocTr00,pos,CB,,,,,
player,201309080sfo,sfo,BrocTr00,offense,0,,,,,
player,201309080sfo,sfo,BrocTr00,off_pct,0%,,,,,
player,201309080sfo,sfo,BrocTr00,defense,0,,,,,
player,201309080sfo,sfo,BrocTr00,def_pct,0%,,,,,
player,201309080sfo,sfo,BrocTr00,special_teams,21,,,,,
player,201309080sfo,sfo,BrocTr00,st_pct,62%,,,,,
player,201309080sfo,sfo,dawsophi01,pos,K,,,,,
player,201309080sfo,sfo,dawsophi01,offense,0,,,,,
player,201309080sfo,sfo,dawsophi01,off_pct,0%,,,,,
player,201309080sfo,sfo,dawsophi01,defense,0,,,,,
player,201309080sfo,sfo,dawsophi01,def_pct,0%,,,,,
player,201309080sfo,sfo,dawsophi01,special_teams,14,,,,,
player,201309080sfo,sfo,dawsophi01,st_pct,41%,,,,,
player,201309080sfo,sfo,LemoCo00,pos,LB,,,,,
player,201309080sfo,sfo,LemoCo00,offense,0,,,,,
player,201309080sfo,sfo,LemoCo00,off_pct,0%,,,,,
player,201309080sfo,sfo,LemoCo00,defense,0,,,,,
player,201309080sfo,sfo,LemoCo00,def_pct,0%,,,,,
player,201309080sfo,sfo,LemoCo00,special_teams,13,,,,,
player,201309080sfo,sfo,LemoCo00,st_pct,38%,,,,,
player,201309080sfo,sfo,LeexAn20,pos,P,,,,,
player,201309080sfo,sfo,LeexAn20,offense,0,,,,,
player,201309080sfo,sfo,LeexAn20,off_pct,0%,,,,,
player,201309080sfo,sfo,LeexAn20,defense,0,,,,,
player,201309080sfo,sfo,LeexAn20,def_pct,0%,,,,,
player,201309080sfo,sfo,LeexAn20,special_teams,12,,,,,
player,201309080sfo,sfo,LeexAn20,st_pct,35%,,,,,
player,201309080sfo,sfo,McDeKe00,pos,LS,,,,,
player,201309080sfo,sfo,McDeKe00,offense,0,,,,,
player,201309080sfo,sfo,McDeKe00,off_pct,0%,,,,,
player,201309080sfo,sfo,McDeKe00,defense,0,,,,,
player,201309080sfo,sfo,McDeKe00,def_pct,0%,,,,,
player,201309080sfo,sfo,McDeKe00,special_teams,12,,,,,
player,201309080sfo,sfo,McDeKe00,st_pct,35%,,,,,
player,201309080sfo,gnb,LangT.20,pos,G,,,,,
player,201309080sfo,gnb,LangT.20,offense,62,,,,,
player,201309080sfo,gnb,LangT.20,off_pct,100%,,,,,
player,201309080sfo,gnb,LangT.20,defense,0,,,,,
player,201309080sfo,gnb,LangT.20,def_pct,0%,,,,,
player,201309080sfo,gnb,LangT.20,special_teams,4,,,,,
player,201309080sfo,gnb,LangT.20,st_pct,12%,,,,,
player,201309080sfo,gnb,SittJo20,pos,G,,,,,
player,201309080sfo,gnb,SittJo20,offense,62,,,,,
player,201309080sfo,gnb,SittJo20,off_pct,100%,,,,,
player,201309080sfo,gnb,SittJo20,defense,0,,,,,
player,201309080sfo,gnb,SittJo20,def_pct,0%,,,,,
player,201309080sfo,gnb,SittJo20,special_teams,4,,,,,
player,201309080sfo,gnb,SittJo20,st_pct,12%,,,,,
player,201309080sfo,gnb,BarcDo00,pos,T,,,,,
