game,2013,8,20131027,201310270det,dal,"Dallas Cowboys",30,det,"Detroit Lions",31
player,201310270det,det,RichBa20,def_pct,0%,,,,,
player,201310270det,det,RichBa20,special_teams,5,,,,,
player,201310270det,det,RichBa20,st_pct,14%,,,,,
player,201310270det,det,akersdav01,pos,K,,,,,
player,201310270det,det,akersdav01,offense,0,,,,,
player,201310270det,det,akersdav01,off_pct,0%,,,,,
player,201310270det,det,akersdav01,defense,0,,,,,
player,201310270det,det,akersdav01,def_pct,0%,,,,,
player,201310270det,det,akersdav01,special_teams,5,,,,,
player,201310270det,det,akersdav01,st_pct,14%,,,,,
player,201310270det,dal,SmitTy00,pos,T,,,,,
player,201310270det,dal,SmitTy00,offense,57,,,,,
player,201310270det,dal,SmitTy00,off_pct,100%,,,,,
player,201310270det,dal,SmitTy00,defense,0,,,,,
player,201310270det,dal,SmitTy00,def_pct,0%,,,,,
player,201310270det,dal,SmitTy00,special_teams,7,,,,,
player,201310270det,dal,SmitTy00,st_pct,20%,,,,,
player,201310270det,dal,WittJa00,pos,TE,,,,,
player,201310270det,dal,WittJa00,offense,57,,,,,
player,201310270det,dal,WittJa00,off_pct,100%,,,,,
player,201310270det,dal,WittJa00,defense,0,,,,,
player,201310270det,dal,WittJa00,def_pct,0%,,,,,
player,201310270det,dal,WittJa00,special_teams,6,,,,,
player,201310270det,dal,WittJa00,st_pct,17%,,,,,
player,201310270det,dal,LearRo00,pos,G,,,,,
player,201310270det,dal,LearRo00,offense,57,,,,,
player,201310270det,dal,LearRo00,off_pct,100%,,,,,
player,201310270det,dal,LearRo00,defense,0,,,,,
player,201310270det,dal,LearRo00,def_pct,0%,,,,,
player,201310270det,dal,LearRo00,special_teams,6,,,,,
player,201310270det,dal,LearRo00,st_pct,17%,,,,,
player,201310270det,dal,FreeDo20,pos,T,,,,,
player,201310270det,dal,FreeDo20,offense,57,,,,,
player,201310270det,dal,FreeDo20,off_pct,100%,,,,,
player,201310270det,dal,FreeDo20,defense,0,,,,,
player,201310270det,dal,FreeDo20,def_pct,0%,,,,,
player,201310270det,dal,FreeDo20,special_teams,6,,,,,
player,201310270det,dal,FreeDo20,st_pct,17%,,,,,
player,201310270det,dal,FredTr00,pos,C,,,,,
player,201310270det,dal,FredTr00,offense,57,,,,,
player,201310270det,dal,FredTr00,off_pct,100%,,,,,
player,201310270det,dal,FredTr00,defense,0,,,,,
player,201310270det,dal,FredTr00,def_pct,0%,,,,,
player,201310270det,dal,FredTr00,special_teams,6,,,,,
player,201310270det,dal,FredTr00,st_pct,17%,,,,,
player,201310270det,dal,RomoTo00,pos,QB,,,,,
player,201310270det,dal,RomoTo00,offense,57,,,,,
player,201310270det,dal,RomoTo00,off_pct,100%,,,,,
player,201310270det,dal,RomoTo00,defense,0,,,,,
player,201310270det,dal,RomoTo00,def_pct,0%,,,,,
player,201310270det,dal,RomoTo00,special_teams,0,,,,,
player,201310270det,dal,RomoTo00,st_pct,0%,,,,,
player,201310270det,dal,BryaDe01,pos,WR,,,,,
player,201310270det,dal,BryaDe01,offense,55,,,,,
player,201310270det,dal,BryaDe01,off_pct,96%,,,,,
player,201310270det,dal,BryaDe01,defense,0,,,,,
player,201310270det,dal,BryaDe01,def_pct,0%,,,,,
player,201310270det,dal,BryaDe01,special_teams,0,,,,,
player,201310270det,dal,BryaDe01,st_pct,0%,,,,,
player,201310270det,dal,WillTe01,pos,WR,,,,,
player,201310270det,dal,WillTe01,offense,52,,,,,
player,201310270det,dal,WillTe01,off_pct,91%,,,,,
player,201310270det,dal,WillTe01,defense,0,,,,,
player,201310270det,dal,WillTe01,def_pct,0%,,,,,
player,201310270det,dal,WillTe01,special_teams,0,,,,,
player,201310270det,dal,WillTe01,st_pct,0%,,,,,
player,201310270det,dal,RandJo01,pos,RB,,,,,
player,201310270det,dal,RandJo01,offense,33,,,,,
player,201310270det,dal,RandJo01,off_pct,58%,,,,,
player,201310270det,dal,RandJo01,defense,0,,,,,
player,201310270det,dal,RandJo01,def_pct,0%,,,,,
player,201310270det,dal,RandJo01,special_teams,0,,,,,
player,201310270det,dal,RandJo01,st_pct,0%,,,,,
player,201310270det,dal,WateBr55,pos,G,,,,,
player,201310270det,dal,WateBr55,offense,32,,,,,
player,201310270det,dal,WateBr55,off_pct,56%,,,,,
player,201310270det,dal,WateBr55,defense,0,,,,,
player,201310270det,dal,WateBr55,def_pct,0%,,,,,
player,201310270det,dal,WateBr55,special_teams,1,,,,,
player,201310270det,dal,WateBr55,st_pct,3%,,,,,
player,201310270det,dal,BernMa20,pos,G,,,,,
player,201310270det,dal,BernMa20,offense,25,,,,,
player,201310270det,dal,BernMa20,off_pct,44%,,,,,
player,201310270det,dal,BernMa20,defense,0,,,,,
player,201310270det,dal,BernMa20,def_pct,0%,,,,,
player,201310270det,dal,BernMa20,special_teams,6,,,,,
player,201310270det,dal,BernMa20,st_pct,17%,,,,,
player,201310270det,dal,BeasCo00,pos,WR,,,,,
player,201310270det,dal,BeasCo00,offense,23,,,,,
player,201310270det,dal,BeasCo00,off_pct,40%,,,,,
player,201310270det,dal,BeasCo00,defense,0,,,,,
player,201310270det,dal,BeasCo00,def_pct,0%,,,,,
player,201310270det,dal,BeasCo00,special_teams,0,,,,,
player,201310270det,dal,BeasCo00,st_pct,0%,,,,,
player,201310270det,dal,HarrDw00,pos,WR,,,,,
player,201310270det,dal,HarrDw00,offense,20,,,,,
player,201310270det,dal,HarrDw00,off_pct,35%,,,,,
player,201310270det,dal,HarrDw00,defense,0,,,,,
player,201310270det,dal,HarrDw00,def_pct,0%,,,,,
player,201310270det,dal,HarrDw00,special_teams,22,,,,,
player,201310270det,dal,HarrDw00,st_pct,63%,,,,,
player,201310270det,dal,HannJa00,pos,TE,,,,,
player,201310270det,dal,HannJa00,offense,17,,,,,
player,201310270det,dal,HannJa00,off_pct,30%,,,,,
player,201310270det,dal,HannJa00,defense,0,,,,,
player,201310270det,dal,HannJa00,def_pct,0%,,,,,
player,201310270det,dal,HannJa00,special_teams,9,,,,,
player,201310270det,dal,HannJa00,st_pct,26%,,,,,
player,201310270det,dal,TannPh00,pos,RB,,,,,
player,201310270det,dal,TannPh00,offense,8,,,,,
player,201310270det,dal,TannPh00,off_pct,14%,,,,,
player,201310270det,dal,TannPh00,defense,0,,,,,
player,201310270det,dal,TannPh00,def_pct,0%,,,,,
player,201310270det,dal,TannPh00,special_teams,21,,,,,
player,201310270det,dal,TannPh00,st_pct,60%,,,,,
player,201310270det,dal,EscoGa00,pos,TE,,,,,
player,201310270det,dal,EscoGa00,offense,8,,,,,
player,201310270det,dal,EscoGa00,off_pct,14%,,,,,
player,201310270det,dal,EscoGa00,defense,0,,,,,
player,201310270det,dal,EscoGa00,def_pct,0%,,,,,
player,201310270det,dal,EscoGa00,special_teams,10,,,,,
player,201310270det,dal,EscoGa00,st_pct,29%,,,,,
player,201310270det,dal,DunbLa00,pos,RB,,,,,
player,201310270det,dal,DunbLa00,offense,6,,,,,
player,201310270det,dal,DunbLa00,off_pct,11%,,,,,
player,201310270det,dal,DunbLa00,defense,0,,,,,
player,201310270det,dal,DunbLa00,def_pct,0%,,,,,
player,201310270det,dal,DunbLa00,special_teams,24,,,,,
player,201310270det,dal,DunbLa00,st_pct,69%,,,,,
player,201310270det,dal,SmitAn02,pos,TE,,,,,
player,201310270det,dal,SmitAn02,offense,4,,,,,
player,201310270det,dal,SmitAn02,off_pct,7%,,,,,
player,201310270det,dal,SmitAn02,defense,0,,,,,
player,201310270det,dal,SmitAn02,def_pct,0%,,,,,
player,201310270det,dal,SmitAn02,special_teams,6,,,,,
player,201310270det,dal,SmitAn02,st_pct,17%,,,,,
player,201310270det,dal,BoswKy00,pos,LB,,,,,
player,201310270det,dal,BoswKy00,offense,1,,,,,
player,201310270det,dal,BoswKy00,off_pct,2%,,,,,
player,201310270det,dal,BoswKy00,defense,0,,,,,
player,201310270det,dal,BoswKy00,def_pct,0%,,,,,
player,201310270det,dal,BoswKy00,special_teams,24,,,,,
player,201310270det,dal,BoswKy00,st_pct,69%,,,,,
player,201310270det,dal,ParnJe00,pos,T,,,,,
player,201310270det,dal,ParnJe00,offense,1,,,,,
player,201310270det,dal,ParnJe00,off_pct,2%,,,,,
player,201310270det,dal,ParnJe00,defense,0,,,,,
player,201310270det,dal,ParnJe00,def_pct,0%,,,,,
player,201310270det,dal,ParnJe00,special_teams,7,,,,,
player,201310270det,dal,ParnJe00,st_pct,20%,,,,,
player,201310270det,dal,CarrBr99,pos,CB,,,,,
player,201310270det,dal,CarrBr99,offense,0,,,,,
player,201310270det,dal,CarrBr99,off_pct,0%,,,,,
player,201310270det,dal,CarrBr99,defense,80,,,,,
player,201310270det,dal,CarrBr99,def_pct,100%,,,,,
player,201310270det,dal,CarrBr99,special_teams,12,,,,,
player,201310270det,dal,CarrBr99,st_pct,34%,,,,,
player,201310270det,dal,LeexSe99,pos,LB,,,,,
player,201310270det,dal,LeexSe99,offense,0,,,,,
player,201310270det,dal,LeexSe99,off_pct,0%,,,,,
player,201310270det,dal,LeexSe99,defense,80,,,,,
player,201310270det,dal,LeexSe99,def_pct,100%,,,,,
player,201310270det,dal,LeexSe99,special_teams,5,,,,,
player,201310270det,dal,LeexSe99,st_pct,14%,,,,,
player,201310270det,dal,HeatJe00,pos,FS,,,,,
player,201310270det,dal,HeatJe00,offense,0,,,,,
player,201310270det,dal,HeatJe00,off_pct,0%,,,,,
player,201310270det,dal,HeatJe00,defense,79,,,,,
player,201310270det,dal,HeatJe00,def_pct,99%,,,,,
player,201310270det,dal,HeatJe00,special_teams,17,,,,,
player,201310270det,dal,HeatJe00,st_pct,49%,,,,,
player,201310270det,dal,ScanOr99,pos,CB,,,,,
player,201310270det,dal,ScanOr99,offense,0,,,,,
player,201310270det,dal,ScanOr99,off_pct,0%,,,,,
player,201310270det,dal,ScanOr99,defense,77,,,,,
player,201310270det,dal,ScanOr99,def_pct,96%,,,,,
player,201310270det,dal,ScanOr99,special_teams,15,,,,,
player,201310270det,dal,ScanOr99,st_pct,43%,,,,,
player,201310270det,dal,HatcJa20,pos,DT,,,,,
player,201310270det,dal,HatcJa20,offense,0,,,,,
player,201310270det,dal,HatcJa20,off_pct,0%,,,,,
player,201310270det,dal,HatcJa20,defense,65,,,,,
player,201310270det,dal,HatcJa20,def_pct,81%,,,,,
player,201310270det,dal,HatcJa20,special_teams,10,,,,,
player,201310270det,dal,HatcJa20,st_pct,29%,,,,,
player,201310270det,dal,ChurBa99,pos,FS,,,,,
player,201310270det,dal,ChurBa99,offense,0,,,,,
player,201310270det,dal,ChurBa99,off_pct,0%,,,,,
player,201310270det,dal,ChurBa99,defense,64,,,,,
player,201310270det,dal,ChurBa99,def_pct,80%,,,,,
player,201310270det,dal,ChurBa99,special_teams,7,,,,,
player,201310270det,dal,ChurBa99,st_pct,20%,,,,,
player,201310270det,dal,HaydNi99,pos,DT,,,,,
player,201310270det,dal,HaydNi99,offense,0,,,,,
player,201310270det,dal,HaydNi99,off_pct,0%,,,,,
player,201310270det,dal,HaydNi99,defense,58,,,,,
player,201310270det,dal,HaydNi99,def_pct,72%,,,,,
player,201310270det,dal,HaydNi99,special_teams,4,,,,,
player,201310270det,dal,HaydNi99,st_pct,11%,,,,,
player,201310270det,dal,WilbKy00,pos,DE,,,,,
player,201310270det,dal,WilbKy00,offense,0,,,,,
player,201310270det,dal,WilbKy00,off_pct,0%,,,,,
player,201310270det,dal,WilbKy00,defense,57,,,,,
player,201310270det,dal,WilbKy00,def_pct,71%,,,,,
player,201310270det,dal,WilbKy00,special_teams,18,,,,,
player,201310270det,dal,WilbKy00,st_pct,51%,,,,,
player,201310270det,dal,SelvGe99,pos,DE,,,,,
player,201310270det,dal,SelvGe99,offense,0,,,,,
player,201310270det,dal,SelvGe99,off_pct,0%,,,,,
player,201310270det,dal,SelvGe99,defense,56,,,,,
player,201310270det,dal,SelvGe99,def_pct,70%,,,,,
player,201310270det,dal,SelvGe99,special_teams,3,,,,,
player,201310270det,dal,SelvGe99,st_pct,9%,,,,,
player,201310270det,dal,CartBr00,pos,LB,,,,,
player,201310270det,dal,CartBr00,offense,0,,,,,
player,201310270det,dal,CartBr00,off_pct,0%,,,,,
player,201310270det,dal,CartBr00,defense,45,,,,,
player,201310270det,dal,CartBr00,def_pct,56%,,,,,
player,201310270det,dal,CartBr00,special_teams,5,,,,,
player,201310270det,dal,CartBr00,st_pct,14%,,,,,
player,201310270det,dal,WebbBW00,pos,CB,,,,,
player,201310270det,dal,WebbBW00,offense,0,,,,,
player,201310270det,dal,WebbBW00,off_pct,0%,,,,,
player,201310270det,dal,WebbBW00,defense,39,,,,,
player,201310270det,dal,WebbBW00,def_pct,49%,,,,,
player,201310270det,dal,WebbBW00,special_teams,7,,,,,
player,201310270det,dal,WebbBW00,st_pct,20%,,,,,
player,201310270det,dal,SimsEr20,pos,LB,,,,,
player,201310270det,dal,SimsEr20,offense,0,,,,,
player,201310270det,dal,SimsEr20,off_pct,0%,,,,,
player,201310270det,dal,SimsEr20,defense,35,,,,,
player,201310270det,dal,SimsEr20,def_pct,44%,,,,,
player,201310270det,dal,SimsEr20,special_teams,21,,,,,
player,201310270det,dal,SimsEr20,st_pct,60%,,,,,
player,201310270det,dal,ClaiMo00,pos,CB,,,,,
player,201310270det,dal,ClaiMo00,offense,0,,,,,
player,201310270det,dal,ClaiMo00,off_pct,0%,,,,,
player,201310270det,dal,ClaiMo00,defense,33,,,,,
player,201310270det,dal,ClaiMo00,def_pct,41%,,,,,
player,201310270det,dal,ClaiMo00,special_teams,4,,,,,
player,201310270det,dal,ClaiMo00,st_pct,11%,,,,,
player,201310270det,dal,NeviDr00,pos,DT,,,,,
player,201310270det,dal,NeviDr00,offense,0,,,,,
player,201310270det,dal,NeviDr00,off_pct,0%,,,,,
player,201310270det,dal,NeviDr00,defense,22,,,,,
player,201310270det,dal,NeviDr00,def_pct,28%,,,,,
player,201310270det,dal,NeviDr00,special_teams,1,,,,,
player,201310270det,dal,NeviDr00,st_pct,3%,,,,,
player,201310270det,dal,WynnJa99,pos,DE,,,,,
player,201310270det,dal,WynnJa99,offense,0,,,,,
player,201310270det,dal,WynnJa99,off_pct,0%,,,,,
player,201310270det,dal,WynnJa99,defense,18,,,,,
player,201310270det,dal,WynnJa99,def_pct,22%,,,,,
player,201310270det,dal,WynnJa99,special_teams,1,,,,,
player,201310270det,dal,WynnJa99,st_pct,3%,,,,,
player,201310270det,dal,VegaJa00,pos,DE,,,,,
player,201310270det,dal,VegaJa00,offense,0,,,,,
player,201310270det,dal,VegaJa00,off_pct,0%,,,,,
player,201310270det,dal,VegaJa00,defense,18,,,,,
player,201310270det,dal,VegaJa00,def_pct,22%,,,,,
player,201310270det,dal,VegaJa00,special_teams,0,,,,,
player,201310270det,dal,VegaJa00,st_pct,0%,,,,,
player,201310270det,dal,AustMa00,pos,DT,,,,,
player,201310270det,dal,AustMa00,offense,0,,,,,
player,201310270det,dal,AustMa00,off_pct,0%,,,,,
player,201310270det,dal,AustMa00,defense,15,,,,,
player,201310270det,dal,AustMa00,def_pct,19%,,,,,
player,201310270det,dal,AustMa00,special_teams,0,,,,,
player,201310270det,dal,AustMa00,st_pct,0%,,,,,
player,201310270det,dal,HamiJa00,pos,DB,,,,,
player,201310270det,dal,HamiJa00,offense,0,,,,,
player,201310270det,dal,HamiJa00,off_pct,0%,,,,,
player,201310270det,dal,HamiJa00,defense,13,,,,,
player,201310270det,dal,HamiJa00,def_pct,16%,,,,,
player,201310270det,dal,HamiJa00,special_teams,7,,,,,
player,201310270det,dal,HamiJa00,st_pct,20%,,,,,
player,201310270det,dal,RayfCa00,pos,DE,,,,,
player,201310270det,dal,RayfCa00,offense,0,,,,,
player,201310270det,dal,RayfCa00,off_pct,0%,,,,,
player,201310270det,dal,RayfCa00,defense,11,,,,,
player,201310270det,dal,RayfCa00,def_pct,14%,,,,,
player,201310270det,dal,RayfCa00,special_teams,1,,,,,
player,201310270det,dal,RayfCa00,st_pct,3%,,,,,
player,201310270det,dal,DuraJu99,pos,LB,,,,,
player,201310270det,dal,DuraJu99,offense,0,,,,,
player,201310270det,dal,DuraJu99,off_pct,0%,,,,,
player,201310270det,dal,DuraJu99,defense,11,,,,,
player,201310270det,dal,DuraJu99,def_pct,14%,,,,,
player,201310270det,dal,DuraJu99,special_teams,0,,,,,
player,201310270det,dal,DuraJu99,st_pct,0%,,,,,
player,201310270det,dal,McCrDa00,pos,FS,,,,,
player,201310270det,dal,McCrDa00,offense,0,,,,,
player,201310270det,dal,McCrDa00,off_pct,0%,,,,,
player,201310270det,dal,McCrDa00,defense,4,,,,,
player,201310270det,dal,McCrDa00,def_pct,5%,,,,,
player,201310270det,dal,McCrDa00,special_teams,23,,,,,
player,201310270det,dal,McCrDa00,st_pct,66%,,,,,
player,201310270det,dal,LawrCa01,pos,LB,,,,,
player,201310270det,dal,LawrCa01,offense,0,,,,,
player,201310270det,dal,LawrCa01,off_pct,0%,,,,,
player,201310270det,dal,LawrCa01,defense,0,,,,,
player,201310270det,dal,LawrCa01,def_pct,0%,,,,,
player,201310270det,dal,LawrCa01,special_teams,24,,,,,
player,201310270det,dal,LawrCa01,st_pct,69%,,,,,
player,201310270det,dal,JoneCh02,pos,P,,,,,
player,201310270det,dal,JoneCh02,offense,0,,,,,
player,201310270det,dal,JoneCh02,off_pct,0%,,,,,
player,201310270det,dal,JoneCh02,defense,0,,,,,
player,201310270det,dal,JoneCh02,def_pct,0%,,,,,
player,201310270det,dal,JoneCh02,special_teams,13,,,,,
player,201310270det,dal,JoneCh02,st_pct,37%,,,,,
player,201310270det,dal,LadoL.20,pos,LS,,,,,
player,201310270det,dal,LadoL.20,offense,0,,,,,
player,201310270det,dal,LadoL.20,off_pct,0%,,,,,
player,201310270det,dal,LadoL.20,defense,0,,,,,
player,201310270det,dal,LadoL.20,def_pct,0%,,,,,
player,201310270det,dal,LadoL.20,special_teams,13,,,,,
player,201310270det,dal,LadoL.20,st_pct,37%,,,,,
player,201310270det,dal,BailDa00,pos,K,,,,,
player,201310270det,dal,BailDa00,offense,0,,,,,
player,201310270det,dal,BailDa00,off_pct,0%,,,,,
player,201310270det,dal,BailDa00,defense,0,,,,,
player,201310270det,dal,BailDa00,def_pct,0%,,,,,
player,201310270det,dal,BailDa00,special_teams,13,,,,,
player,201310270det,dal,BailDa00,st_pct,37%,,,,,
