game,2013,14,20131208,201312080den,oti,"Tennessee Titans",28,den,"Denver Broncos",51
player,201312080den,den,PhilSh20,def_int_long,,,,,,
player,201312080den,den,PhilSh20,pass_defended,0,,,,,
player,201312080den,den,PhilSh20,sacks,0.0,,,,,
player,201312080den,den,PhilSh20,tackles_combined,0,,,,,
player,201312080den,den,PhilSh20,tackles_solo,0,,,,,
player,201312080den,den,PhilSh20,tackles_assists,0,,,,,
player,201312080den,den,PhilSh20,tackles_loss,0,,,,,
player,201312080den,den,PhilSh20,qb_hits,1,,,,,
player,201312080den,den,PhilSh20,fumbles_rec,0,,,,,
player,201312080den,den,PhilSh20,fumbles_rec_yds,,,,,,
player,201312080den,den,PhilSh20,fumbles_rec_td,,,,,,
player,201312080den,den,PhilSh20,fumbles_forced,0,,,,,
player,201312080den,oti,WashLe00,kick_ret,5,,,,,
player,201312080den,oti,WashLe00,kick_ret_yds,209,,,,,
player,201312080den,oti,WashLe00,kick_ret_yds_per_ret,41.8,,,,,
player,201312080den,oti,WashLe00,kick_ret_td,0,,,,,
player,201312080den,oti,WashLe00,kick_ret_long,95,,,,,
player,201312080den,oti,WashLe00,punt_ret,0,,,,,
player,201312080den,oti,WashLe00,punt_ret_yds,0,,,,,
player,201312080den,oti,WashLe00,punt_ret_yds_per_ret,,,,,,
player,201312080den,oti,WashLe00,punt_ret_td,0,,,,,
player,201312080den,oti,WashLe00,punt_ret_long,0,,,,,
player,201312080den,den,WelkWe00,kick_ret,0,,,,,
player,201312080den,den,WelkWe00,kick_ret_yds,0,,,,,
player,201312080den,den,WelkWe00,kick_ret_yds_per_ret,,,,,,
player,201312080den,den,WelkWe00,kick_ret_td,0,,,,,
player,201312080den,den,WelkWe00,kick_ret_long,0,,,,,
player,201312080den,den,WelkWe00,punt_ret,3,,,,,
player,201312080den,den,WelkWe00,punt_ret_yds,25,,,,,
player,201312080den,den,WelkWe00,punt_ret_yds_per_ret,8.3,,,,,
player,201312080den,den,WelkWe00,punt_ret_td,0,,,,,
player,201312080den,den,WelkWe00,punt_ret_long,10,,,,,
player,201312080den,den,DeckEr00,kick_ret,0,,,,,
player,201312080den,den,DeckEr00,kick_ret_yds,0,,,,,
player,201312080den,den,DeckEr00,kick_ret_yds_per_ret,,,,,,
player,201312080den,den,DeckEr00,kick_ret_td,0,,,,,
player,201312080den,den,DeckEr00,kick_ret_long,0,,,,,
player,201312080den,den,DeckEr00,punt_ret,1,,,,,
player,201312080den,den,DeckEr00,punt_ret_yds,2,,,,,
player,201312080den,den,DeckEr00,punt_ret_yds_per_ret,2.0,,,,,
player,201312080den,den,DeckEr00,punt_ret_td,0,,,,,
player,201312080den,den,DeckEr00,punt_ret_long,2,,,,,
player,201312080den,den,CaldAn00,kick_ret,3,,,,,
player,201312080den,den,CaldAn00,kick_ret_yds,82,,,,,
player,201312080den,den,CaldAn00,kick_ret_yds_per_ret,27.3,,,,,
player,201312080den,den,CaldAn00,kick_ret_td,0,,,,,
player,201312080den,den,CaldAn00,kick_ret_long,34,,,,,
player,201312080den,den,CaldAn00,punt_ret,0,,,,,
player,201312080den,den,CaldAn00,punt_ret_yds,0,,,,,
player,201312080den,den,CaldAn00,punt_ret_yds_per_ret,,,,,,
player,201312080den,den,CaldAn00,punt_ret_td,0,,,,,
player,201312080den,den,CaldAn00,punt_ret_long,0,,,,,
player,201312080den,den,BoldOm00,kick_ret,2,,,,,
player,201312080den,den,BoldOm00,kick_ret_yds,44,,,,,
player,201312080den,den,BoldOm00,kick_ret_yds_per_ret,22.0,,,,,
player,201312080den,den,BoldOm00,kick_ret_td,0,,,,,
player,201312080den,den,BoldOm00,kick_ret_long,25,,,,,
player,201312080den,den,BoldOm00,punt_ret,0,,,,,
player,201312080den,den,BoldOm00,punt_ret_yds,0,,,,,
player,201312080den,den,BoldOm00,punt_ret_yds_per_ret,,,,,,
player,201312080den,den,BoldOm00,punt_ret_td,0,,,,,
player,201312080den,den,BoldOm00,punt_ret_long,0,,,,,
player,201312080den,oti,bironrob01,xpm,4,,,,,
player,201312080den,oti,bironrob01,xpa,4,,,,,
player,201312080den,oti,bironrob01,fgm,,,,,,
player,201312080den,oti,bironrob01,fga,,,,,,
player,201312080den,oti,bironrob01,punt,0,,,,,
player,201312080den,oti,bironrob01,punt_yds,0,,,,,
player,201312080den,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201312080den,oti,bironrob01,punt_long,0,,,,,
player,201312080den,oti,KernBr20,xpm,,,,,,
player,201312080den,oti,KernBr20,xpa,,,,,,
player,201312080den,oti,KernBr20,fgm,,,,,,
player,201312080den,oti,KernBr20,fga,,,,,,
player,201312080den,oti,KernBr20,punt,4,,,,,
player,201312080den,oti,KernBr20,punt_yds,201,,,,,
player,201312080den,oti,KernBr20,punt_yds_per_punt,50.3,,,,,
player,201312080den,oti,KernBr20,punt_long,62,,,,,
player,201312080den,den,PratMa20,xpm,6,,,,,
player,201312080den,den,PratMa20,xpa,6,,,,,
player,201312080den,den,PratMa20,fgm,3,,,,,
player,201312080den,den,PratMa20,fga,3,,,,,
player,201312080den,den,PratMa20,punt,0,,,,,
player,201312080den,den,PratMa20,punt_yds,0,,,,,
player,201312080den,den,PratMa20,punt_yds_per_punt,,,,,,
player,201312080den,den,PratMa20,punt_long,0,,,,,
player,201312080den,den,ColqBr00,xpm,,,,,,
player,201312080den,den,ColqBr00,xpa,,,,,,
player,201312080den,den,ColqBr00,fgm,,,,,,
player,201312080den,den,ColqBr00,fga,,,,,,
player,201312080den,den,ColqBr00,punt,2,,,,,
player,201312080den,den,ColqBr00,punt_yds,65,,,,,
player,201312080den,den,ColqBr00,punt_yds_per_punt,32.5,,,,,
player,201312080den,den,ColqBr00,punt_long,36,,,,,
player,201312080den,den,ClarCh21,pos,T,,,,,
player,201312080den,den,ClarCh21,offense,95,,,,,
player,201312080den,den,ClarCh21,off_pct,100%,,,,,
player,201312080den,den,ClarCh21,defense,0,,,,,
player,201312080den,den,ClarCh21,def_pct,0%,,,,,
player,201312080den,den,ClarCh21,special_teams,9,,,,,
player,201312080den,den,ClarCh21,st_pct,27%,,,,,
player,201312080den,den,VasqLo20,pos,G,,,,,
player,201312080den,den,VasqLo20,offense,95,,,,,
player,201312080den,den,VasqLo20,off_pct,100%,,,,,
player,201312080den,den,VasqLo20,defense,0,,,,,
player,201312080den,den,VasqLo20,def_pct,0%,,,,,
player,201312080den,den,VasqLo20,special_teams,9,,,,,
player,201312080den,den,VasqLo20,st_pct,27%,,,,,
player,201312080den,den,BeadZa20,pos,G,,,,,
player,201312080den,den,BeadZa20,offense,95,,,,,
player,201312080den,den,BeadZa20,off_pct,100%,,,,,
player,201312080den,den,BeadZa20,defense,0,,,,,
player,201312080den,den,BeadZa20,def_pct,0%,,,,,
player,201312080den,den,BeadZa20,special_teams,9,,,,,
player,201312080den,den,BeadZa20,st_pct,27%,,,,,
player,201312080den,den,RamiMa20,pos,C,,,,,
player,201312080den,den,RamiMa20,offense,95,,,,,
player,201312080den,den,RamiMa20,off_pct,100%,,,,,
player,201312080den,den,RamiMa20,defense,0,,,,,
player,201312080den,den,RamiMa20,def_pct,0%,,,,,
player,201312080den,den,RamiMa20,special_teams,0,,,,,
player,201312080den,den,RamiMa20,st_pct,0%,,,,,
player,201312080den,den,MannPe00,pos,QB,,,,,
player,201312080den,den,MannPe00,offense,95,,,,,
player,201312080den,den,MannPe00,off_pct,100%,,,,,
player,201312080den,den,MannPe00,defense,0,,,,,
player,201312080den,den,MannPe00,def_pct,0%,,,,,
player,201312080den,den,MannPe00,special_teams,0,,,,,
player,201312080den,den,MannPe00,st_pct,0%,,,,,
player,201312080den,den,ThomDe03,pos,WR,,,,,
player,201312080den,den,ThomDe03,offense,89,,,,,
player,201312080den,den,ThomDe03,off_pct,94%,,,,,
player,201312080den,den,ThomDe03,defense,0,,,,,
player,201312080den,den,ThomDe03,def_pct,0%,,,,,
player,201312080den,den,ThomDe03,special_teams,0,,,,,
player,201312080den,den,ThomDe03,st_pct,0%,,,,,
player,201312080den,den,FranOr00,pos,T,,,,,
player,201312080den,den,FranOr00,offense,87,,,,,
player,201312080den,den,FranOr00,off_pct,92%,,,,,
player,201312080den,den,FranOr00,defense,0,,,,,
player,201312080den,den,FranOr00,def_pct,0%,,,,,
player,201312080den,den,FranOr00,special_teams,3,,,,,
player,201312080den,den,FranOr00,st_pct,9%,,,,,
player,201312080den,den,DeckEr00,pos,WR,,,,,
player,201312080den,den,DeckEr00,offense,84,,,,,
player,201312080den,den,DeckEr00,off_pct,88%,,,,,
player,201312080den,den,DeckEr00,defense,0,,,,,
player,201312080den,den,DeckEr00,def_pct,0%,,,,,
player,201312080den,den,DeckEr00,special_teams,1,,,,,
player,201312080den,den,DeckEr00,st_pct,3%,,,,,
player,201312080den,den,ThomJu00,pos,TE,,,,,
player,201312080den,den,ThomJu00,offense,72,,,,,
player,201312080den,den,ThomJu00,off_pct,76%,,,,,
player,201312080den,den,ThomJu00,defense,0,,,,,
player,201312080den,den,ThomJu00,def_pct,0%,,,,,
player,201312080den,den,ThomJu00,special_teams,0,,,,,
player,201312080den,den,ThomJu00,st_pct,0%,,,,,
player,201312080den,den,MoreKn00,pos,RB,,,,,
player,201312080den,den,MoreKn00,offense,53,,,,,
player,201312080den,den,MoreKn00,off_pct,56%,,,,,
player,201312080den,den,MoreKn00,defense,0,,,,,
player,201312080den,den,MoreKn00,def_pct,0%,,,,,
player,201312080den,den,MoreKn00,special_teams,0,,,,,
player,201312080den,den,MoreKn00,st_pct,0%,,,,,
player,201312080den,den,TammJa00,pos,TE,,,,,
player,201312080den,den,TammJa00,offense,48,,,,,
player,201312080den,den,TammJa00,off_pct,51%,,,,,
player,201312080den,den,TammJa00,defense,0,,,,,
player,201312080den,den,TammJa00,def_pct,0%,,,,,
player,201312080den,den,TammJa00,special_teams,18,,,,,
player,201312080den,den,TammJa00,st_pct,55%,,,,,
player,201312080den,den,WelkWe00,pos,WR,,,,,
player,201312080den,den,WelkWe00,offense,48,,,,,
player,201312080den,den,WelkWe00,off_pct,51%,,,,,
player,201312080den,den,WelkWe00,defense,0,,,,,
player,201312080den,den,WelkWe00,def_pct,0%,,,,,
player,201312080den,den,WelkWe00,special_teams,3,,,,,
player,201312080den,den,WelkWe00,st_pct,9%,,,,,
player,201312080den,den,BallMo00,pos,RB,,,,,
player,201312080den,den,BallMo00,offense,42,,,,,
player,201312080den,den,BallMo00,off_pct,44%,,,,,
player,201312080den,den,BallMo00,defense,0,,,,,
player,201312080den,den,BallMo00,def_pct,0%,,,,,
player,201312080den,den,BallMo00,special_teams,7,,,,,
player,201312080den,den,BallMo00,st_pct,21%,,,,,
player,201312080den,den,GreeVi00,pos,TE,,,,,
player,201312080den,den,GreeVi00,offense,13,,,,,
player,201312080den,den,GreeVi00,off_pct,14%,,,,,
player,201312080den,den,GreeVi00,defense,0,,,,,
player,201312080den,den,GreeVi00,def_pct,0%,,,,,
player,201312080den,den,GreeVi00,special_teams,19,,,,,
player,201312080den,den,GreeVi00,st_pct,58%,,,,,
player,201312080den,den,CaldAn00,pos,WR,,,,,
player,201312080den,den,CaldAn00,offense,13,,,,,
player,201312080den,den,CaldAn00,off_pct,14%,,,,,
player,201312080den,den,CaldAn00,defense,0,,,,,
player,201312080den,den,CaldAn00,def_pct,0%,,,,,
player,201312080den,den,CaldAn00,special_teams,14,,,,,
player,201312080den,den,CaldAn00,st_pct,42%,,,,,
player,201312080den,den,DreeJo00,pos,TE,,,,,
player,201312080den,den,DreeJo00,offense,12,,,,,
player,201312080den,den,DreeJo00,off_pct,13%,,,,,
player,201312080den,den,DreeJo00,defense,0,,,,,
player,201312080den,den,DreeJo00,def_pct,0%,,,,,
player,201312080den,den,DreeJo00,special_teams,22,,,,,
player,201312080den,den,DreeJo00,st_pct,67%,,,,,
player,201312080den,den,JustWi20,pos,T,,,,,
player,201312080den,den,JustWi20,offense,8,,,,,
player,201312080den,den,JustWi20,off_pct,8%,,,,,
player,201312080den,den,JustWi20,defense,0,,,,,
player,201312080den,den,JustWi20,def_pct,0%,,,,,
player,201312080den,den,JustWi20,special_teams,6,,,,,
player,201312080den,den,JustWi20,st_pct,18%,,,,,
player,201312080den,den,UnreMi00,pos,DT,,,,,
player,201312080den,den,UnreMi00,offense,1,,,,,
player,201312080den,den,UnreMi00,off_pct,1%,,,,,
player,201312080den,den,UnreMi00,defense,24,,,,,
player,201312080den,den,UnreMi00,def_pct,48%,,,,,
player,201312080den,den,UnreMi00,special_teams,4,,,,,
player,201312080den,den,UnreMi00,st_pct,12%,,,,,
player,201312080den,den,AdamMi21,pos,SS,,,,,
player,201312080den,den,AdamMi21,offense,0,,,,,
player,201312080den,den,AdamMi21,off_pct,0%,,,,,
player,201312080den,den,AdamMi21,defense,50,,,,,
player,201312080den,den,AdamMi21,def_pct,100%,,,,,
player,201312080den,den,AdamMi21,special_teams,10,,,,,
player,201312080den,den,AdamMi21,st_pct,30%,,,,,
player,201312080den,den,TrevDa00,pos,LB,,,,,
player,201312080den,den,TrevDa00,offense,0,,,,,
player,201312080den,den,TrevDa00,off_pct,0%,,,,,
player,201312080den,den,TrevDa00,defense,49,,,,,
player,201312080den,den,TrevDa00,def_pct,98%,,,,,
player,201312080den,den,TrevDa00,special_teams,2,,,,,
player,201312080den,den,TrevDa00,st_pct,6%,,,,,
player,201312080den,den,MillVo00,pos,LB,,,,,
player,201312080den,den,MillVo00,offense,0,,,,,
player,201312080den,den,MillVo00,off_pct,0%,,,,,
player,201312080den,den,MillVo00,defense,48,,,,,
player,201312080den,den,MillVo00,def_pct,96%,,,,,
player,201312080den,den,MillVo00,special_teams,0,,,,,
player,201312080den,den,MillVo00,st_pct,0%,,,,,
player,201312080den,den,HarrCh01,pos,CB,,,,,
player,201312080den,den,HarrCh01,offense,0,,,,,
player,201312080den,den,HarrCh01,off_pct,0%,,,,,
player,201312080den,den,HarrCh01,defense,47,,,,,
player,201312080den,den,HarrCh01,def_pct,94%,,,,,
player,201312080den,den,HarrCh01,special_teams,0,,,,,
player,201312080den,den,HarrCh01,st_pct,0%,,,,,
player,201312080den,den,BoldOm00,pos,FS,,,,,
player,201312080den,den,BoldOm00,offense,0,,,,,
player,201312080den,den,BoldOm00,off_pct,0%,,,,,
player,201312080den,den,BoldOm00,defense,41,,,,,
player,201312080den,den,BoldOm00,def_pct,82%,,,,,
player,201312080den,den,BoldOm00,special_teams,10,,,,,
player,201312080den,den,BoldOm00,st_pct,30%,,,,,
player,201312080den,den,JackMa02,pos,DE,,,,,
player,201312080den,den,JackMa02,offense,0,,,,,
player,201312080den,den,JackMa02,off_pct,0%,,,,,
player,201312080den,den,JackMa02,defense,40,,,,,
player,201312080den,den,JackMa02,def_pct,80%,,,,,
player,201312080den,den,JackMa02,special_teams,9,,,,,
player,201312080den,den,JackMa02,st_pct,27%,,,,,
player,201312080den,den,PhilSh20,pos,LB,,,,,
player,201312080den,den,PhilSh20,offense,0,,,,,
player,201312080den,den,PhilSh20,off_pct,0%,,,,,
player,201312080den,den,PhilSh20,defense,33,,,,,
player,201312080den,den,PhilSh20,def_pct,66%,,,,,
player,201312080den,den,PhilSh20,special_teams,0,,,,,
player,201312080den,den,PhilSh20,st_pct,0%,,,,,
player,201312080den,den,KnigTe99,pos,NT,,,,,
player,201312080den,den,KnigTe99,offense,0,,,,,
player,201312080den,den,KnigTe99,off_pct,0%,,,,,
player,201312080den,den,KnigTe99,defense,30,,,,,
player,201312080den,den,KnigTe99,def_pct,60%,,,,,
player,201312080den,den,KnigTe99,special_teams,12,,,,,
player,201312080den,den,KnigTe99,st_pct,36%,,,,,
player,201312080den,den,WebsKa00,pos,CB,,,,,
player,201312080den,den,WebsKa00,offense,0,,,,,
player,201312080den,den,WebsKa00,off_pct,0%,,,,,
player,201312080den,den,WebsKa00,defense,26,,,,,
player,201312080den,den,WebsKa00,def_pct,52%,,,,,
player,201312080den,den,WebsKa00,special_teams,8,,,,,
player,201312080den,den,WebsKa00,st_pct,24%,,,,,
player,201312080den,den,RodgDo99,pos,CB,,,,,
player,201312080den,den,RodgDo99,offense,0,,,,,
player,201312080den,den,RodgDo99,off_pct,0%,,,,,
player,201312080den,den,RodgDo99,defense,26,,,,,
player,201312080den,den,RodgDo99,def_pct,52%,,,,,
player,201312080den,den,RodgDo99,special_teams,4,,,,,
player,201312080den,den,RodgDo99,st_pct,12%,,,,,
player,201312080den,den,AyerRo99,pos,DE,,,,,
player,201312080den,den,AyerRo99,offense,0,,,,,
player,201312080den,den,AyerRo99,off_pct,0%,,,,,
player,201312080den,den,AyerRo99,defense,23,,,,,
player,201312080den,den,AyerRo99,def_pct,46%,,,,,
player,201312080den,den,AyerRo99,special_teams,4,,,,,
player,201312080den,den,AyerRo99,st_pct,12%,,,,,
player,201312080den,den,LenoPa20,pos,LB,,,,,
player,201312080den,den,LenoPa20,offense,0,,,,,
player,201312080den,den,LenoPa20,off_pct,0%,,,,,
player,201312080den,den,LenoPa20,defense,23,,,,,
player,201312080den,den,LenoPa20,def_pct,46%,,,,,
player,201312080den,den,LenoPa20,special_teams,4,,,,,
player,201312080den,den,LenoPa20,st_pct,12%,,,,,
player,201312080den,den,JammQu20,pos,CB,,,,,
player,201312080den,den,JammQu20,offense,0,,,,,
player,201312080den,den,JammQu20,off_pct,0%,,,,,
player,201312080den,den,JammQu20,defense,21,,,,,
player,201312080den,den,JammQu20,def_pct,42%,,,,,
player,201312080den,den,JammQu20,special_teams,14,,,,,
player,201312080den,den,JammQu20,st_pct,42%,,,,,
player,201312080den,den,IhenDu00,pos,SS,,,,,
player,201312080den,den,IhenDu00,offense,0,,,,,
player,201312080den,den,IhenDu00,off_pct,0%,,,,,
player,201312080den,den,IhenDu00,defense,21,,,,,
player,201312080den,den,IhenDu00,def_pct,42%,,,,,
player,201312080den,den,IhenDu00,special_teams,7,,,,,
player,201312080den,den,IhenDu00,st_pct,21%,,,,,
player,201312080den,den,WillSy00,pos,NT,,,,,
player,201312080den,den,WillSy00,offense,0,,,,,
player,201312080den,den,WillSy00,off_pct,0%,,,,,
player,201312080den,den,WillSy00,defense,20,,,,,
player,201312080den,den,WillSy00,def_pct,40%,,,,,
player,201312080den,den,WillSy00,special_teams,0,,,,,
player,201312080den,den,WillSy00,st_pct,0%,,,,,
player,201312080den,den,WoodWe20,pos,LB,,,,,
player,201312080den,den,WoodWe20,offense,0,,,,,
player,201312080den,den,WoodWe20,off_pct,0%,,,,,
player,201312080den,den,WoodWe20,defense,10,,,,,
player,201312080den,den,WoodWe20,def_pct,20%,,,,,
player,201312080den,den,WoodWe20,special_teams,18,,,,,
player,201312080den,den,WoodWe20,st_pct,55%,,,,,
player,201312080den,den,FuaxSi00,pos,G,,,,,
player,201312080den,den,FuaxSi00,offense,0,,,,,
player,201312080den,den,FuaxSi00,off_pct,0%,,,,,
player,201312080den,den,FuaxSi00,defense,10,,,,,
player,201312080den,den,FuaxSi00,def_pct,20%,,,,,
player,201312080den,den,FuaxSi00,special_teams,1,,,,,
player,201312080den,den,FuaxSi00,st_pct,3%,,,,,
player,201312080den,den,BrutDa99,pos,FS,,,,,
player,201312080den,den,BrutDa99,offense,0,,,,,
player,201312080den,den,BrutDa99,off_pct,0%,,,,,
player,201312080den,den,BrutDa99,defense,5,,,,,
player,201312080den,den,BrutDa99,def_pct,10%,,,,,
player,201312080den,den,BrutDa99,special_teams,24,,,,,
player,201312080den,den,BrutDa99,st_pct,73%,,,,,
player,201312080den,den,IrviNa00,pos,LB,,,,,
player,201312080den,den,IrviNa00,offense,0,,,,,
player,201312080den,den,IrviNa00,off_pct,0%,,,,,
player,201312080den,den,IrviNa00,defense,2,,,,,
player,201312080den,den,IrviNa00,def_pct,4%,,,,,
player,201312080den,den,IrviNa00,special_teams,22,,,,,
player,201312080den,den,IrviNa00,st_pct,67%,,,,,
player,201312080den,den,JohnSt02,pos,LB,,,,,
player,201312080den,den,JohnSt02,offense,0,,,,,
player,201312080den,den,JohnSt02,off_pct,0%,,,,,
player,201312080den,den,JohnSt02,defense,1,,,,,
player,201312080den,den,JohnSt02,def_pct,2%,,,,,
player,201312080den,den,JohnSt02,special_teams,24,,,,,
player,201312080den,den,JohnSt02,st_pct,73%,,,,,
player,201312080den,den,PratMa20,pos,K,,,,,
player,201312080den,den,PratMa20,offense,0,,,,,
player,201312080den,den,PratMa20,off_pct,0%,,,,,
player,201312080den,den,PratMa20,defense,0,,,,,
player,201312080den,den,PratMa20,def_pct,0%,,,,,
player,201312080den,den,PratMa20,special_teams,18,,,,,
player,201312080den,den,PratMa20,st_pct,55%,,,,,
player,201312080den,den,VallSt00,pos,C,,,,,
player,201312080den,den,VallSt00,offense,0,,,,,
player,201312080den,den,VallSt00,off_pct,0%,,,,,
player,201312080den,den,VallSt00,defense,0,,,,,
player,201312080den,den,VallSt00,def_pct,0%,,,,,
player,201312080den,den,VallSt00,special_teams,14,,,,,
player,201312080den,den,VallSt00,st_pct,42%,,,,,
player,201312080den,den,BrewAa00,pos,LS,,,,,
player,201312080den,den,BrewAa00,offense,0,,,,,
player,201312080den,den,BrewAa00,off_pct,0%,,,,,
player,201312080den,den,BrewAa00,defense,0,,,,,
player,201312080den,den,BrewAa00,def_pct,0%,,,,,
player,201312080den,den,BrewAa00,special_teams,11,,,,,
player,201312080den,den,BrewAa00,st_pct,33%,,,,,
player,201312080den,den,CartTo99,pos,CB,,,,,
player,201312080den,den,CartTo99,offense,0,,,,,
player,201312080den,den,CartTo99,off_pct,0%,,,,,
player,201312080den,den,CartTo99,defense,0,,,,,
player,201312080den,den,CartTo99,def_pct,0%,,,,,
player,201312080den,den,CartTo99,special_teams,11,,,,,
player,201312080den,den,CartTo99,st_pct,33%,,,,,
player,201312080den,den,ColqBr00,pos,P,,,,,
player,201312080den,den,ColqBr00,offense,0,,,,,
player,201312080den,den,ColqBr00,off_pct,0%,,,,,
player,201312080den,den,ColqBr00,defense,0,,,,,
player,201312080den,den,ColqBr00,def_pct,0%,,,,,
player,201312080den,den,ColqBr00,special_teams,11,,,,,
player,201312080den,den,ColqBr00,st_pct,33%,,,,,
player,201312080den,den,AndeC.00,pos,RB,,,,,
player,201312080den,den,AndeC.00,offense,0,,,,,
player,201312080den,den,AndeC.00,off_pct,0%,,,,,
player,201312080den,den,AndeC.00,defense,0,,,,,
player,201312080den,den,AndeC.00,def_pct,0%,,,,,
player,201312080den,den,AndeC.00,special_teams,1,,,,,
player,201312080den,den,AndeC.00,st_pct,3%,,,,,
player,201312080den,oti,RoosMi20,pos,T,,,,,
player,201312080den,oti,RoosMi20,offense,50,,,,,
player,201312080den,oti,RoosMi20,off_pct,100%,,,,,
player,201312080den,oti,RoosMi20,defense,0,,,,,
player,201312080den,oti,RoosMi20,def_pct,0%,,,,,
player,201312080den,oti,RoosMi20,special_teams,4,,,,,
player,201312080den,oti,RoosMi20,st_pct,12%,,,,,
player,201312080den,oti,WarmCh00,pos,G,,,,,
player,201312080den,oti,WarmCh00,offense,50,,,,,
player,201312080den,oti,WarmCh00,off_pct,100%,,,,,
player,201312080den,oti,WarmCh00,defense,0,,,,,
player,201312080den,oti,WarmCh00,def_pct,0%,,,,,
player,201312080den,oti,WarmCh00,special_teams,4,,,,,
player,201312080den,oti,WarmCh00,st_pct,12%,,,,,
player,201312080den,oti,StewDa21,pos,T,,,,,
player,201312080den,oti,StewDa21,offense,50,,,,,
player,201312080den,oti,StewDa21,off_pct,100%,,,,,
player,201312080den,oti,StewDa21,defense,0,,,,,
player,201312080den,oti,StewDa21,def_pct,0%,,,,,
player,201312080den,oti,StewDa21,special_teams,4,,,,,
player,201312080den,oti,StewDa21,st_pct,12%,,,,,
player,201312080den,oti,LeviAn20,pos,G,,,,,
player,201312080den,oti,LeviAn20,offense,50,,,,,
player,201312080den,oti,LeviAn20,off_pct,100%,,,,,
player,201312080den,oti,LeviAn20,defense,0,,,,,
player,201312080den,oti,LeviAn20,def_pct,0%,,,,,
player,201312080den,oti,LeviAn20,special_teams,0,,,,,
player,201312080den,oti,LeviAn20,st_pct,0%,,,,,
player,201312080den,oti,SchwBr00,pos,C,,,,,
player,201312080den,oti,SchwBr00,offense,50,,,,,
player,201312080den,oti,SchwBr00,off_pct,100%,,,,,
player,201312080den,oti,SchwBr00,defense,0,,,,,
player,201312080den,oti,SchwBr00,def_pct,0%,,,,,
player,201312080den,oti,SchwBr00,special_teams,0,,,,,
player,201312080den,oti,SchwBr00,st_pct,0%,,,,,
player,201312080den,oti,FitzRy00,pos,QB,,,,,
player,201312080den,oti,FitzRy00,offense,50,,,,,
player,201312080den,oti,FitzRy00,off_pct,100%,,,,,
player,201312080den,oti,FitzRy00,defense,0,,,,,
player,201312080den,oti,FitzRy00,def_pct,0%,,,,,
player,201312080den,oti,FitzRy00,special_teams,0,,,,,
player,201312080den,oti,FitzRy00,st_pct,0%,,,,,
player,201312080den,oti,WashNa00,pos,WR,,,,,
player,201312080den,oti,WashNa00,offense,39,,,,,
player,201312080den,oti,WashNa00,off_pct,78%,,,,,
player,201312080den,oti,WashNa00,defense,0,,,,,
player,201312080den,oti,WashNa00,def_pct,0%,,,,,
player,201312080den,oti,WashNa00,special_teams,0,,,,,
player,201312080den,oti,WashNa00,st_pct,0%,,,,,
player,201312080den,oti,HuntJu00,pos,WR,,,,,
player,201312080den,oti,HuntJu00,offense,38,,,,,
player,201312080den,oti,HuntJu00,off_pct,76%,,,,,
player,201312080den,oti,HuntJu00,defense,0,,,,,
player,201312080den,oti,HuntJu00,def_pct,0%,,,,,
player,201312080den,oti,HuntJu00,special_teams,0,,,,,
player,201312080den,oti,HuntJu00,st_pct,0%,,,,,
player,201312080den,oti,WrigKe01,pos,WR,,,,,
player,201312080den,oti,WrigKe01,offense,38,,,,,
player,201312080den,oti,WrigKe01,off_pct,76%,,,,,
player,201312080den,oti,WrigKe01,defense,0,,,,,
player,201312080den,oti,WrigKe01,def_pct,0%,,,,,
player,201312080den,oti,WrigKe01,special_teams,0,,,,,
player,201312080den,oti,WrigKe01,st_pct,0%,,,,,
player,201312080den,oti,JohnCh04,pos,RB,,,,,
player,201312080den,oti,JohnCh04,offense,30,,,,,
player,201312080den,oti,JohnCh04,off_pct,60%,,,,,
player,201312080den,oti,JohnCh04,defense,0,,,,,
player,201312080den,oti,JohnCh04,def_pct,0%,,,,,
player,201312080den,oti,JohnCh04,special_teams,0,,,,,
player,201312080den,oti,JohnCh04,st_pct,0%,,,,,
player,201312080den,oti,ThomTa00,pos,TE,,,,,
player,201312080den,oti,ThomTa00,offense,29,,,,,
player,201312080den,oti,ThomTa00,off_pct,58%,,,,,
player,201312080den,oti,ThomTa00,defense,0,,,,,
player,201312080den,oti,ThomTa00,def_pct,0%,,,,,
player,201312080den,oti,ThomTa00,special_teams,20,,,,,
player,201312080den,oti,ThomTa00,st_pct,61%,,,,,
player,201312080den,oti,ShiaVi00,pos,TE,,,,,
player,201312080den,oti,ShiaVi00,offense,26,,,,,
player,201312080den,oti,ShiaVi00,off_pct,52%,,,,,
player,201312080den,oti,ShiaVi00,defense,0,,,,,
player,201312080den,oti,ShiaVi00,def_pct,0%,,,,,
player,201312080den,oti,ShiaVi00,special_teams,0,,,,,
player,201312080den,oti,ShiaVi00,st_pct,0%,,,,,
player,201312080den,oti,GreeSh00,pos,RB,,,,,
player,201312080den,oti,GreeSh00,offense,16,,,,,
player,201312080den,oti,GreeSh00,off_pct,32%,,,,,
player,201312080den,oti,GreeSh00,defense,0,,,,,
player,201312080den,oti,GreeSh00,def_pct,0%,,,,,
player,201312080den,oti,GreeSh00,special_teams,0,,,,,
player,201312080den,oti,GreeSh00,st_pct,0%,,,,,
player,201312080den,oti,JohnQu00,pos,FB,,,,,
player,201312080den,oti,JohnQu00,offense,12,,,,,
