game,2013,5,20131006,201310060crd,car,"Carolina Panthers",6,crd,"Arizona Cardinals",22
player,201310060crd,car,AddiMa00,def_int_td,0,,,,,
player,201310060crd,car,AddiMa00,def_int_long,0,,,,,
player,201310060crd,car,AddiMa00,pass_defended,0,,,,,
player,201310060crd,car,AddiMa00,sacks,0.5,,,,,
player,201310060crd,car,AddiMa00,tackles_combined,2,,,,,
player,201310060crd,car,AddiMa00,tackles_solo,1,,,,,
player,201310060crd,car,AddiMa00,tackles_assists,1,,,,,
player,201310060crd,car,AddiMa00,tackles_loss,0,,,,,
player,201310060crd,car,AddiMa00,qb_hits,1,,,,,
player,201310060crd,car,AddiMa00,fumbles_rec,0,,,,,
player,201310060crd,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201310060crd,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201310060crd,car,AddiMa00,fumbles_forced,0,,,,,
player,201310060crd,car,ThomJo01,def_int,0,,,,,
player,201310060crd,car,ThomJo01,def_int_yds,0,,,,,
player,201310060crd,car,ThomJo01,def_int_td,0,,,,,
player,201310060crd,car,ThomJo01,def_int_long,0,,,,,
player,201310060crd,car,ThomJo01,pass_defended,0,,,,,
player,201310060crd,car,ThomJo01,sacks,0.0,,,,,
player,201310060crd,car,ThomJo01,tackles_combined,7,,,,,
player,201310060crd,car,ThomJo01,tackles_solo,6,,,,,
player,201310060crd,car,ThomJo01,tackles_assists,1,,,,,
player,201310060crd,car,ThomJo01,tackles_loss,0,,,,,
player,201310060crd,car,ThomJo01,qb_hits,0,,,,,
player,201310060crd,car,ThomJo01,fumbles_rec,0,,,,,
player,201310060crd,car,ThomJo01,fumbles_rec_yds,0,,,,,
player,201310060crd,car,ThomJo01,fumbles_rec_td,0,,,,,
player,201310060crd,car,ThomJo01,fumbles_forced,0,,,,,
player,201310060crd,car,DaviTh20,def_int,0,,,,,
player,201310060crd,car,DaviTh20,def_int_yds,0,,,,,
player,201310060crd,car,DaviTh20,def_int_td,0,,,,,
player,201310060crd,car,DaviTh20,def_int_long,0,,,,,
player,201310060crd,car,DaviTh20,pass_defended,0,,,,,
player,201310060crd,car,DaviTh20,sacks,0.0,,,,,
player,201310060crd,car,DaviTh20,tackles_combined,4,,,,,
player,201310060crd,car,DaviTh20,tackles_solo,3,,,,,
player,201310060crd,car,DaviTh20,tackles_assists,1,,,,,
player,201310060crd,car,DaviTh20,tackles_loss,0,,,,,
player,201310060crd,car,DaviTh20,qb_hits,0,,,,,
player,201310060crd,car,DaviTh20,fumbles_rec,0,,,,,
player,201310060crd,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201310060crd,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201310060crd,car,DaviTh20,fumbles_forced,0,,,,,
player,201310060crd,car,MunnCa99,def_int,0,,,,,
player,201310060crd,car,MunnCa99,def_int_yds,0,,,,,
player,201310060crd,car,MunnCa99,def_int_td,0,,,,,
player,201310060crd,car,MunnCa99,def_int_long,0,,,,,
player,201310060crd,car,MunnCa99,pass_defended,0,,,,,
player,201310060crd,car,MunnCa99,sacks,0.0,,,,,
player,201310060crd,car,MunnCa99,tackles_combined,4,,,,,
player,201310060crd,car,MunnCa99,tackles_solo,3,,,,,
player,201310060crd,car,MunnCa99,tackles_assists,1,,,,,
player,201310060crd,car,MunnCa99,tackles_loss,0,,,,,
player,201310060crd,car,MunnCa99,qb_hits,0,,,,,
player,201310060crd,car,MunnCa99,fumbles_rec,0,,,,,
player,201310060crd,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201310060crd,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201310060crd,car,MunnCa99,fumbles_forced,0,,,,,
player,201310060crd,car,HardGr99,def_int,0,,,,,
player,201310060crd,car,HardGr99,def_int_yds,0,,,,,
player,201310060crd,car,HardGr99,def_int_td,0,,,,,
player,201310060crd,car,HardGr99,def_int_long,0,,,,,
player,201310060crd,car,HardGr99,pass_defended,0,,,,,
player,201310060crd,car,HardGr99,sacks,0.0,,,,,
player,201310060crd,car,HardGr99,tackles_combined,3,,,,,
player,201310060crd,car,HardGr99,tackles_solo,3,,,,,
player,201310060crd,car,HardGr99,tackles_assists,0,,,,,
player,201310060crd,car,HardGr99,tackles_loss,0,,,,,
player,201310060crd,car,HardGr99,qb_hits,1,,,,,
player,201310060crd,car,HardGr99,fumbles_rec,0,,,,,
player,201310060crd,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201310060crd,car,HardGr99,fumbles_rec_td,0,,,,,
player,201310060crd,car,HardGr99,fumbles_forced,0,,,,,
player,201310060crd,car,BlacCh21,def_int,0,,,,,
player,201310060crd,car,BlacCh21,def_int_yds,0,,,,,
player,201310060crd,car,BlacCh21,def_int_td,0,,,,,
player,201310060crd,car,BlacCh21,def_int_long,0,,,,,
player,201310060crd,car,BlacCh21,pass_defended,0,,,,,
player,201310060crd,car,BlacCh21,sacks,0.0,,,,,
player,201310060crd,car,BlacCh21,tackles_combined,2,,,,,
player,201310060crd,car,BlacCh21,tackles_solo,1,,,,,
player,201310060crd,car,BlacCh21,tackles_assists,1,,,,,
player,201310060crd,car,BlacCh21,tackles_loss,0,,,,,
player,201310060crd,car,BlacCh21,qb_hits,0,,,,,
player,201310060crd,car,BlacCh21,fumbles_rec,0,,,,,
player,201310060crd,car,BlacCh21,fumbles_rec_yds,0,,,,,
player,201310060crd,car,BlacCh21,fumbles_rec_td,0,,,,,
player,201310060crd,car,BlacCh21,fumbles_forced,0,,,,,
player,201310060crd,car,LotuSt00,def_int,0,,,,,
player,201310060crd,car,LotuSt00,def_int_yds,0,,,,,
player,201310060crd,car,LotuSt00,def_int_td,0,,,,,
player,201310060crd,car,LotuSt00,def_int_long,0,,,,,
player,201310060crd,car,LotuSt00,pass_defended,0,,,,,
player,201310060crd,car,LotuSt00,sacks,0.0,,,,,
player,201310060crd,car,LotuSt00,tackles_combined,2,,,,,
player,201310060crd,car,LotuSt00,tackles_solo,2,,,,,
player,201310060crd,car,LotuSt00,tackles_assists,0,,,,,
player,201310060crd,car,LotuSt00,tackles_loss,0,,,,,
player,201310060crd,car,LotuSt00,qb_hits,0,,,,,
player,201310060crd,car,LotuSt00,fumbles_rec,0,,,,,
player,201310060crd,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201310060crd,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201310060crd,car,LotuSt00,fumbles_forced,0,,,,,
player,201310060crd,car,BrocRi00,def_int,0,,,,,
player,201310060crd,car,BrocRi00,def_int_yds,0,,,,,
player,201310060crd,car,BrocRi00,def_int_td,0,,,,,
player,201310060crd,car,BrocRi00,def_int_long,0,,,,,
player,201310060crd,car,BrocRi00,pass_defended,0,,,,,
player,201310060crd,car,BrocRi00,sacks,0.0,,,,,
player,201310060crd,car,BrocRi00,tackles_combined,1,,,,,
player,201310060crd,car,BrocRi00,tackles_solo,1,,,,,
player,201310060crd,car,BrocRi00,tackles_assists,0,,,,,
player,201310060crd,car,BrocRi00,tackles_loss,0,,,,,
player,201310060crd,car,BrocRi00,qb_hits,0,,,,,
player,201310060crd,car,BrocRi00,fumbles_rec,0,,,,,
player,201310060crd,car,BrocRi00,fumbles_rec_yds,0,,,,,
player,201310060crd,car,BrocRi00,fumbles_rec_td,0,,,,,
player,201310060crd,car,BrocRi00,fumbles_forced,0,,,,,
player,201310060crd,car,FlorDr20,def_int,0,,,,,
player,201310060crd,car,FlorDr20,def_int_yds,0,,,,,
player,201310060crd,car,FlorDr20,def_int_td,0,,,,,
player,201310060crd,car,FlorDr20,def_int_long,0,,,,,
player,201310060crd,car,FlorDr20,pass_defended,0,,,,,
player,201310060crd,car,FlorDr20,sacks,0.0,,,,,
player,201310060crd,car,FlorDr20,tackles_combined,1,,,,,
player,201310060crd,car,FlorDr20,tackles_solo,0,,,,,
player,201310060crd,car,FlorDr20,tackles_assists,1,,,,,
player,201310060crd,car,FlorDr20,tackles_loss,0,,,,,
player,201310060crd,car,FlorDr20,qb_hits,0,,,,,
player,201310060crd,car,FlorDr20,fumbles_rec,0,,,,,
player,201310060crd,car,FlorDr20,fumbles_rec_yds,0,,,,,
player,201310060crd,car,FlorDr20,fumbles_rec_td,0,,,,,
player,201310060crd,car,FlorDr20,fumbles_forced,0,,,,,
player,201310060crd,car,KleiAJ00,def_int,0,,,,,
player,201310060crd,car,KleiAJ00,def_int_yds,0,,,,,
player,201310060crd,car,KleiAJ00,def_int_td,0,,,,,
player,201310060crd,car,KleiAJ00,def_int_long,0,,,,,
player,201310060crd,car,KleiAJ00,pass_defended,0,,,,,
player,201310060crd,car,KleiAJ00,sacks,0.0,,,,,
player,201310060crd,car,KleiAJ00,tackles_combined,1,,,,,
player,201310060crd,car,KleiAJ00,tackles_solo,1,,,,,
player,201310060crd,car,KleiAJ00,tackles_assists,0,,,,,
player,201310060crd,car,KleiAJ00,tackles_loss,0,,,,,
player,201310060crd,car,KleiAJ00,qb_hits,0,,,,,
player,201310060crd,car,KleiAJ00,fumbles_rec,0,,,,,
player,201310060crd,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201310060crd,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201310060crd,car,KleiAJ00,fumbles_forced,0,,,,,
player,201310060crd,car,WhitMe00,def_int,0,,,,,
player,201310060crd,car,WhitMe00,def_int_yds,0,,,,,
player,201310060crd,car,WhitMe00,def_int_td,0,,,,,
player,201310060crd,car,WhitMe00,def_int_long,0,,,,,
player,201310060crd,car,WhitMe00,pass_defended,0,,,,,
player,201310060crd,car,WhitMe00,sacks,0.0,,,,,
player,201310060crd,car,WhitMe00,tackles_combined,1,,,,,
player,201310060crd,car,WhitMe00,tackles_solo,1,,,,,
player,201310060crd,car,WhitMe00,tackles_assists,0,,,,,
player,201310060crd,car,WhitMe00,tackles_loss,0,,,,,
player,201310060crd,car,WhitMe00,qb_hits,0,,,,,
player,201310060crd,car,WhitMe00,fumbles_rec,0,,,,,
player,201310060crd,car,WhitMe00,fumbles_rec_yds,0,,,,,
player,201310060crd,car,WhitMe00,fumbles_rec_td,0,,,,,
player,201310060crd,car,WhitMe00,fumbles_forced,0,,,,,
player,201310060crd,crd,WashDa99,def_int,1,,,,,
player,201310060crd,crd,WashDa99,def_int_yds,41,,,,,
player,201310060crd,crd,WashDa99,def_int_td,0,,,,,
player,201310060crd,crd,WashDa99,def_int_long,41,,,,,
player,201310060crd,crd,WashDa99,pass_defended,2,,,,,
player,201310060crd,crd,WashDa99,sacks,2.0,,,,,
player,201310060crd,crd,WashDa99,tackles_combined,9,,,,,
player,201310060crd,crd,WashDa99,tackles_solo,8,,,,,
player,201310060crd,crd,WashDa99,tackles_assists,1,,,,,
player,201310060crd,crd,WashDa99,tackles_loss,3,,,,,
player,201310060crd,crd,WashDa99,qb_hits,3,,,,,
player,201310060crd,crd,WashDa99,fumbles_rec,0,,,,,
player,201310060crd,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201310060crd,crd,WashDa99,fumbles_forced,0,,,,,
player,201310060crd,crd,DansKa20,def_int,1,,,,,
player,201310060crd,crd,DansKa20,def_int_yds,3,,,,,
player,201310060crd,crd,DansKa20,def_int_td,0,,,,,
player,201310060crd,crd,DansKa20,def_int_long,3,,,,,
player,201310060crd,crd,DansKa20,pass_defended,1,,,,,
player,201310060crd,crd,DansKa20,sacks,2.0,,,,,
player,201310060crd,crd,DansKa20,tackles_combined,8,,,,,
player,201310060crd,crd,DansKa20,tackles_solo,8,,,,,
player,201310060crd,crd,DansKa20,tackles_assists,0,,,,,
player,201310060crd,crd,DansKa20,tackles_loss,2,,,,,
player,201310060crd,crd,DansKa20,qb_hits,2,,,,,
player,201310060crd,crd,DansKa20,fumbles_rec,0,,,,,
player,201310060crd,crd,DansKa20,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,DansKa20,fumbles_rec_td,0,,,,,
player,201310060crd,crd,DansKa20,fumbles_forced,0,,,,,
player,201310060crd,crd,PetePa00,def_int,1,,,,,
player,201310060crd,crd,PetePa00,def_int_yds,43,,,,,
player,201310060crd,crd,PetePa00,def_int_td,0,,,,,
player,201310060crd,crd,PetePa00,def_int_long,43,,,,,
player,201310060crd,crd,PetePa00,pass_defended,3,,,,,
player,201310060crd,crd,PetePa00,sacks,0.0,,,,,
player,201310060crd,crd,PetePa00,tackles_combined,1,,,,,
player,201310060crd,crd,PetePa00,tackles_solo,1,,,,,
player,201310060crd,crd,PetePa00,tackles_assists,0,,,,,
player,201310060crd,crd,PetePa00,tackles_loss,0,,,,,
player,201310060crd,crd,PetePa00,qb_hits,0,,,,,
player,201310060crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201310060crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201310060crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201310060crd,crd,CampCa99,def_int,0,,,,,
player,201310060crd,crd,CampCa99,def_int_yds,0,,,,,
player,201310060crd,crd,CampCa99,def_int_td,0,,,,,
player,201310060crd,crd,CampCa99,def_int_long,0,,,,,
player,201310060crd,crd,CampCa99,pass_defended,0,,,,,
player,201310060crd,crd,CampCa99,sacks,2.0,,,,,
player,201310060crd,crd,CampCa99,tackles_combined,4,,,,,
player,201310060crd,crd,CampCa99,tackles_solo,4,,,,,
player,201310060crd,crd,CampCa99,tackles_assists,0,,,,,
player,201310060crd,crd,CampCa99,tackles_loss,2,,,,,
player,201310060crd,crd,CampCa99,qb_hits,2,,,,,
player,201310060crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201310060crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201310060crd,crd,CampCa99,fumbles_forced,1,,,,,
player,201310060crd,crd,MathTy00,def_int,0,,,,,
player,201310060crd,crd,MathTy00,def_int_yds,0,,,,,
player,201310060crd,crd,MathTy00,def_int_td,0,,,,,
player,201310060crd,crd,MathTy00,def_int_long,0,,,,,
player,201310060crd,crd,MathTy00,pass_defended,0,,,,,
player,201310060crd,crd,MathTy00,sacks,1.0,,,,,
player,201310060crd,crd,MathTy00,tackles_combined,5,,,,,
player,201310060crd,crd,MathTy00,tackles_solo,5,,,,,
player,201310060crd,crd,MathTy00,tackles_assists,0,,,,,
player,201310060crd,crd,MathTy00,tackles_loss,1,,,,,
player,201310060crd,crd,MathTy00,qb_hits,2,,,,,
player,201310060crd,crd,MathTy00,fumbles_rec,0,,,,,
player,201310060crd,crd,MathTy00,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,MathTy00,fumbles_rec_td,0,,,,,
player,201310060crd,crd,MathTy00,fumbles_forced,0,,,,,
player,201310060crd,crd,BellYe20,def_int,0,,,,,
player,201310060crd,crd,BellYe20,def_int_yds,0,,,,,
player,201310060crd,crd,BellYe20,def_int_td,0,,,,,
player,201310060crd,crd,BellYe20,def_int_long,0,,,,,
player,201310060crd,crd,BellYe20,pass_defended,0,,,,,
player,201310060crd,crd,BellYe20,sacks,0.0,,,,,
player,201310060crd,crd,BellYe20,tackles_combined,5,,,,,
player,201310060crd,crd,BellYe20,tackles_solo,3,,,,,
player,201310060crd,crd,BellYe20,tackles_assists,2,,,,,
player,201310060crd,crd,BellYe20,tackles_loss,0,,,,,
player,201310060crd,crd,BellYe20,qb_hits,0,,,,,
player,201310060crd,crd,BellYe20,fumbles_rec,0,,,,,
player,201310060crd,crd,BellYe20,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,BellYe20,fumbles_rec_td,0,,,,,
player,201310060crd,crd,BellYe20,fumbles_forced,0,,,,,
player,201310060crd,crd,JeffTo00,def_int,0,,,,,
player,201310060crd,crd,JeffTo00,def_int_yds,0,,,,,
player,201310060crd,crd,JeffTo00,def_int_td,0,,,,,
player,201310060crd,crd,JeffTo00,def_int_long,0,,,,,
player,201310060crd,crd,JeffTo00,pass_defended,0,,,,,
player,201310060crd,crd,JeffTo00,sacks,0.0,,,,,
player,201310060crd,crd,JeffTo00,tackles_combined,4,,,,,
player,201310060crd,crd,JeffTo00,tackles_solo,4,,,,,
player,201310060crd,crd,JeffTo00,tackles_assists,0,,,,,
player,201310060crd,crd,JeffTo00,tackles_loss,0,,,,,
player,201310060crd,crd,JeffTo00,qb_hits,0,,,,,
player,201310060crd,crd,JeffTo00,fumbles_rec,0,,,,,
player,201310060crd,crd,JeffTo00,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,JeffTo00,fumbles_rec_td,0,,,,,
player,201310060crd,crd,JeffTo00,fumbles_forced,0,,,,,
player,201310060crd,crd,PoweJe99,def_int,0,,,,,
player,201310060crd,crd,PoweJe99,def_int_yds,0,,,,,
player,201310060crd,crd,PoweJe99,def_int_td,0,,,,,
player,201310060crd,crd,PoweJe99,def_int_long,0,,,,,
player,201310060crd,crd,PoweJe99,pass_defended,2,,,,,
player,201310060crd,crd,PoweJe99,sacks,0.0,,,,,
player,201310060crd,crd,PoweJe99,tackles_combined,3,,,,,
player,201310060crd,crd,PoweJe99,tackles_solo,2,,,,,
player,201310060crd,crd,PoweJe99,tackles_assists,1,,,,,
player,201310060crd,crd,PoweJe99,tackles_loss,0,,,,,
player,201310060crd,crd,PoweJe99,qb_hits,0,,,,,
player,201310060crd,crd,PoweJe99,fumbles_rec,0,,,,,
player,201310060crd,crd,PoweJe99,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,PoweJe99,fumbles_rec_td,0,,,,,
player,201310060crd,crd,PoweJe99,fumbles_forced,0,,,,,
player,201310060crd,crd,ShauMa99,def_int,0,,,,,
player,201310060crd,crd,ShauMa99,def_int_yds,0,,,,,
player,201310060crd,crd,ShauMa99,def_int_td,0,,,,,
player,201310060crd,crd,ShauMa99,def_int_long,0,,,,,
player,201310060crd,crd,ShauMa99,pass_defended,0,,,,,
player,201310060crd,crd,ShauMa99,sacks,0.0,,,,,
player,201310060crd,crd,ShauMa99,tackles_combined,3,,,,,
player,201310060crd,crd,ShauMa99,tackles_solo,3,,,,,
player,201310060crd,crd,ShauMa99,tackles_assists,0,,,,,
player,201310060crd,crd,ShauMa99,tackles_loss,0,,,,,
player,201310060crd,crd,ShauMa99,qb_hits,0,,,,,
player,201310060crd,crd,ShauMa99,fumbles_rec,0,,,,,
player,201310060crd,crd,ShauMa99,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,ShauMa99,fumbles_rec_td,0,,,,,
player,201310060crd,crd,ShauMa99,fumbles_forced,0,,,,,
player,201310060crd,crd,AbraJo00,def_int,0,,,,,
player,201310060crd,crd,AbraJo00,def_int_yds,0,,,,,
player,201310060crd,crd,AbraJo00,def_int_td,0,,,,,
player,201310060crd,crd,AbraJo00,def_int_long,0,,,,,
player,201310060crd,crd,AbraJo00,pass_defended,1,,,,,
player,201310060crd,crd,AbraJo00,sacks,0.0,,,,,
player,201310060crd,crd,AbraJo00,tackles_combined,2,,,,,
player,201310060crd,crd,AbraJo00,tackles_solo,2,,,,,
player,201310060crd,crd,AbraJo00,tackles_assists,0,,,,,
player,201310060crd,crd,AbraJo00,tackles_loss,0,,,,,
player,201310060crd,crd,AbraJo00,qb_hits,0,,,,,
player,201310060crd,crd,AbraJo00,fumbles_rec,0,,,,,
player,201310060crd,crd,AbraJo00,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,AbraJo00,fumbles_rec_td,0,,,,,
player,201310060crd,crd,AbraJo00,fumbles_forced,0,,,,,
player,201310060crd,crd,BethJu00,def_int,0,,,,,
player,201310060crd,crd,BethJu00,def_int_yds,0,,,,,
player,201310060crd,crd,BethJu00,def_int_td,0,,,,,
player,201310060crd,crd,BethJu00,def_int_long,0,,,,,
player,201310060crd,crd,BethJu00,pass_defended,0,,,,,
player,201310060crd,crd,BethJu00,sacks,0.0,,,,,
player,201310060crd,crd,BethJu00,tackles_combined,2,,,,,
player,201310060crd,crd,BethJu00,tackles_solo,2,,,,,
player,201310060crd,crd,BethJu00,tackles_assists,0,,,,,
player,201310060crd,crd,BethJu00,tackles_loss,0,,,,,
player,201310060crd,crd,BethJu00,qb_hits,0,,,,,
player,201310060crd,crd,BethJu00,fumbles_rec,0,,,,,
player,201310060crd,crd,BethJu00,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,BethJu00,fumbles_rec_td,0,,,,,
player,201310060crd,crd,BethJu00,fumbles_forced,0,,,,,
player,201310060crd,crd,CasoAn99,def_int,0,,,,,
player,201310060crd,crd,CasoAn99,def_int_yds,0,,,,,
player,201310060crd,crd,CasoAn99,def_int_td,0,,,,,
player,201310060crd,crd,CasoAn99,def_int_long,0,,,,,
player,201310060crd,crd,CasoAn99,pass_defended,0,,,,,
player,201310060crd,crd,CasoAn99,sacks,0.0,,,,,
player,201310060crd,crd,CasoAn99,tackles_combined,1,,,,,
player,201310060crd,crd,CasoAn99,tackles_solo,1,,,,,
player,201310060crd,crd,CasoAn99,tackles_assists,0,,,,,
player,201310060crd,crd,CasoAn99,tackles_loss,0,,,,,
player,201310060crd,crd,CasoAn99,qb_hits,0,,,,,
player,201310060crd,crd,CasoAn99,fumbles_rec,1,,,,,
player,201310060crd,crd,CasoAn99,fumbles_rec_yds,43,,,,,
player,201310060crd,crd,CasoAn99,fumbles_rec_td,0,,,,,
player,201310060crd,crd,CasoAn99,fumbles_forced,0,,,,,
player,201310060crd,crd,DockDa20,def_int,0,,,,,
player,201310060crd,crd,DockDa20,def_int_yds,0,,,,,
player,201310060crd,crd,DockDa20,def_int_td,0,,,,,
player,201310060crd,crd,DockDa20,def_int_long,0,,,,,
player,201310060crd,crd,DockDa20,pass_defended,0,,,,,
player,201310060crd,crd,DockDa20,sacks,0.0,,,,,
player,201310060crd,crd,DockDa20,tackles_combined,1,,,,,
player,201310060crd,crd,DockDa20,tackles_solo,1,,,,,
player,201310060crd,crd,DockDa20,tackles_assists,0,,,,,
player,201310060crd,crd,DockDa20,tackles_loss,0,,,,,
player,201310060crd,crd,DockDa20,qb_hits,1,,,,,
player,201310060crd,crd,DockDa20,fumbles_rec,0,,,,,
player,201310060crd,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201310060crd,crd,DockDa20,fumbles_forced,0,,,,,
player,201310060crd,crd,TallRo00,def_int,0,,,,,
player,201310060crd,crd,TallRo00,def_int_yds,0,,,,,
player,201310060crd,crd,TallRo00,def_int_td,0,,,,,
player,201310060crd,crd,TallRo00,def_int_long,0,,,,,
player,201310060crd,crd,TallRo00,pass_defended,0,,,,,
player,201310060crd,crd,TallRo00,sacks,0.0,,,,,
player,201310060crd,crd,TallRo00,tackles_combined,1,,,,,
player,201310060crd,crd,TallRo00,tackles_solo,1,,,,,
player,201310060crd,crd,TallRo00,tackles_assists,0,,,,,
player,201310060crd,crd,TallRo00,tackles_loss,0,,,,,
player,201310060crd,crd,TallRo00,qb_hits,0,,,,,
player,201310060crd,crd,TallRo00,fumbles_rec,0,,,,,
player,201310060crd,crd,TallRo00,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,TallRo00,fumbles_rec_td,0,,,,,
player,201310060crd,crd,TallRo00,fumbles_forced,0,,,,,
player,201310060crd,crd,WillDa99,def_int,0,,,,,
player,201310060crd,crd,WillDa99,def_int_yds,0,,,,,
player,201310060crd,crd,WillDa99,def_int_td,0,,,,,
player,201310060crd,crd,WillDa99,def_int_long,0,,,,,
player,201310060crd,crd,WillDa99,pass_defended,0,,,,,
player,201310060crd,crd,WillDa99,sacks,0.0,,,,,
player,201310060crd,crd,WillDa99,tackles_combined,1,,,,,
player,201310060crd,crd,WillDa99,tackles_solo,1,,,,,
player,201310060crd,crd,WillDa99,tackles_assists,0,,,,,
player,201310060crd,crd,WillDa99,tackles_loss,0,,,,,
player,201310060crd,crd,WillDa99,qb_hits,1,,,,,
player,201310060crd,crd,WillDa99,fumbles_rec,0,,,,,
player,201310060crd,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201310060crd,crd,WillDa99,fumbles_forced,0,,,,,
player,201310060crd,crd,Ta'aAl00,def_int,0,,,,,
player,201310060crd,crd,Ta'aAl00,def_int_yds,0,,,,,
player,201310060crd,crd,Ta'aAl00,def_int_td,0,,,,,
player,201310060crd,crd,Ta'aAl00,def_int_long,0,,,,,
player,201310060crd,crd,Ta'aAl00,pass_defended,0,,,,,
player,201310060crd,crd,Ta'aAl00,sacks,0.0,,,,,
player,201310060crd,crd,Ta'aAl00,tackles_combined,0,,,,,
player,201310060crd,crd,Ta'aAl00,tackles_solo,0,,,,,
player,201310060crd,crd,Ta'aAl00,tackles_assists,0,,,,,
player,201310060crd,crd,Ta'aAl00,tackles_loss,0,,,,,
player,201310060crd,crd,Ta'aAl00,qb_hits,1,,,,,
player,201310060crd,crd,Ta'aAl00,fumbles_rec,0,,,,,
player,201310060crd,crd,Ta'aAl00,fumbles_rec_yds,0,,,,,
player,201310060crd,crd,Ta'aAl00,fumbles_rec_td,0,,,,,
player,201310060crd,crd,Ta'aAl00,fumbles_forced,0,,,,,
player,201310060crd,car,GinnTe00,kick_ret,2,,,,,
player,201310060crd,car,GinnTe00,kick_ret_yds,63,,,,,
player,201310060crd,car,GinnTe00,kick_ret_yds_per_ret,31.5,,,,,
player,201310060crd,car,GinnTe00,kick_ret_td,0,,,,,
player,201310060crd,car,GinnTe00,kick_ret_long,38,,,,,
player,201310060crd,car,GinnTe00,punt_ret,1,,,,,
player,201310060crd,car,GinnTe00,punt_ret_yds,6,,,,,
player,201310060crd,car,GinnTe00,punt_ret_yds_per_ret,6.0,,,,,
player,201310060crd,car,GinnTe00,punt_ret_td,0,,,,,
player,201310060crd,car,GinnTe00,punt_ret_long,6,,,,,
player,201310060crd,crd,PetePa00,kick_ret,1,,,,,
player,201310060crd,crd,PetePa00,kick_ret_yds,18,,,,,
player,201310060crd,crd,PetePa00,kick_ret_yds_per_ret,18.0,,,,,
player,201310060crd,crd,PetePa00,kick_ret_td,0,,,,,
player,201310060crd,crd,PetePa00,kick_ret_long,18,,,,,
player,201310060crd,crd,PetePa00,punt_ret,2,,,,,
player,201310060crd,crd,PetePa00,punt_ret_yds,20,,,,,
player,201310060crd,crd,PetePa00,punt_ret_yds_per_ret,10.0,,,,,
player,201310060crd,crd,PetePa00,punt_ret_td,0,,,,,
player,201310060crd,crd,PetePa00,punt_ret_long,10,,,,,
player,201310060crd,car,NortBr00,xpm,,,,,,
player,201310060crd,car,NortBr00,xpa,,,,,,
player,201310060crd,car,NortBr00,fgm,,,,,,
player,201310060crd,car,NortBr00,fga,,,,,,
player,201310060crd,car,NortBr00,punt,4,,,,,
player,201310060crd,car,NortBr00,punt_yds,195,,,,,
player,201310060crd,car,NortBr00,punt_yds_per_punt,48.8,,,,,
player,201310060crd,car,NortBr00,punt_long,63,,,,,
player,201310060crd,car,GanoGr44,xpm,,,,,,
player,201310060crd,car,GanoGr44,xpa,,,,,,
player,201310060crd,car,GanoGr44,fgm,2,,,,,
player,201310060crd,car,GanoGr44,fga,2,,,,,
player,201310060crd,car,GanoGr44,punt,0,,,,,
player,201310060crd,car,GanoGr44,punt_yds,0,,,,,
player,201310060crd,car,GanoGr44,punt_yds_per_punt,,,,,,
player,201310060crd,car,GanoGr44,punt_long,0,,,,,
player,201310060crd,crd,feelyjay01,xpm,2,,,,,
player,201310060crd,crd,feelyjay01,xpa,2,,,,,
player,201310060crd,crd,feelyjay01,fgm,2,,,,,
player,201310060crd,crd,feelyjay01,fga,2,,,,,
player,201310060crd,crd,feelyjay01,punt,0,,,,,
player,201310060crd,crd,feelyjay01,punt_yds,0,,,,,
