game,2013,3,20130922,201309220oti,sdg,"San Diego Chargers",17,oti,"Tennessee Titans",20
player,201309220oti,oti,WimbKa20,offense,0,,,,,
player,201309220oti,oti,WimbKa20,off_pct,0%,,,,,
player,201309220oti,oti,WimbKa20,defense,6,,,,,
player,201309220oti,oti,WimbKa20,def_pct,10%,,,,,
player,201309220oti,oti,WimbKa20,special_teams,0,,,,,
player,201309220oti,oti,WimbKa20,st_pct,0%,,,,,
player,201309220oti,oti,StafDa00,pos,SS,,,,,
player,201309220oti,oti,StafDa00,offense,0,,,,,
player,201309220oti,oti,StafDa00,off_pct,0%,,,,,
player,201309220oti,oti,StafDa00,defense,0,,,,,
player,201309220oti,oti,StafDa00,def_pct,0%,,,,,
player,201309220oti,oti,StafDa00,special_teams,17,,,,,
player,201309220oti,oti,StafDa00,st_pct,61%,,,,,
player,201309220oti,oti,CampTo00,pos,CB,,,,,
player,201309220oti,oti,CampTo00,offense,0,,,,,
player,201309220oti,oti,CampTo00,off_pct,0%,,,,,
player,201309220oti,oti,CampTo00,defense,0,,,,,
player,201309220oti,oti,CampTo00,def_pct,0%,,,,,
player,201309220oti,oti,CampTo00,special_teams,17,,,,,
player,201309220oti,oti,CampTo00,st_pct,61%,,,,,
player,201309220oti,oti,ReynDa00,pos,RB,,,,,
player,201309220oti,oti,ReynDa00,offense,0,,,,,
player,201309220oti,oti,ReynDa00,off_pct,0%,,,,,
player,201309220oti,oti,ReynDa00,defense,0,,,,,
player,201309220oti,oti,ReynDa00,def_pct,0%,,,,,
player,201309220oti,oti,ReynDa00,special_teams,14,,,,,
player,201309220oti,oti,ReynDa00,st_pct,50%,,,,,
player,201309220oti,oti,BailPa99,pos,LB,,,,,
player,201309220oti,oti,BailPa99,offense,0,,,,,
player,201309220oti,oti,BailPa99,off_pct,0%,,,,,
player,201309220oti,oti,BailPa99,defense,0,,,,,
player,201309220oti,oti,BailPa99,def_pct,0%,,,,,
player,201309220oti,oti,BailPa99,special_teams,11,,,,,
player,201309220oti,oti,BailPa99,st_pct,39%,,,,,
player,201309220oti,oti,bironrob01,pos,K,,,,,
player,201309220oti,oti,bironrob01,offense,0,,,,,
player,201309220oti,oti,bironrob01,off_pct,0%,,,,,
player,201309220oti,oti,bironrob01,defense,0,,,,,
player,201309220oti,oti,bironrob01,def_pct,0%,,,,,
player,201309220oti,oti,bironrob01,special_teams,10,,,,,
player,201309220oti,oti,bironrob01,st_pct,36%,,,,,
player,201309220oti,oti,BrinBe00,pos,LS,,,,,
player,201309220oti,oti,BrinBe00,offense,0,,,,,
player,201309220oti,oti,BrinBe00,off_pct,0%,,,,,
player,201309220oti,oti,BrinBe00,defense,0,,,,,
player,201309220oti,oti,BrinBe00,def_pct,0%,,,,,
player,201309220oti,oti,BrinBe00,special_teams,10,,,,,
player,201309220oti,oti,BrinBe00,st_pct,36%,,,,,
player,201309220oti,oti,KernBr20,pos,P,,,,,
player,201309220oti,oti,KernBr20,offense,0,,,,,
player,201309220oti,oti,KernBr20,off_pct,0%,,,,,
player,201309220oti,oti,KernBr20,defense,0,,,,,
player,201309220oti,oti,KernBr20,def_pct,0%,,,,,
player,201309220oti,oti,KernBr20,special_teams,10,,,,,
player,201309220oti,oti,KernBr20,st_pct,36%,,,,,
player,201309220oti,oti,SpenCh21,pos,C,,,,,
player,201309220oti,oti,SpenCh21,offense,0,,,,,
player,201309220oti,oti,SpenCh21,off_pct,0%,,,,,
player,201309220oti,oti,SpenCh21,defense,0,,,,,
player,201309220oti,oti,SpenCh21,def_pct,0%,,,,,
player,201309220oti,oti,SpenCh21,special_teams,5,,,,,
player,201309220oti,oti,SpenCh21,st_pct,18%,,,,,
player,201309220oti,oti,OttoMi20,pos,T,,,,,
player,201309220oti,oti,OttoMi20,offense,0,,,,,
player,201309220oti,oti,OttoMi20,off_pct,0%,,,,,
player,201309220oti,oti,OttoMi20,defense,0,,,,,
player,201309220oti,oti,OttoMi20,def_pct,0%,,,,,
player,201309220oti,oti,OttoMi20,special_teams,5,,,,,
player,201309220oti,oti,OttoMi20,st_pct,18%,,,,,
player,201309220oti,sdg,HardNi55,pos,C,,,,,
player,201309220oti,sdg,HardNi55,offense,59,,,,,
player,201309220oti,sdg,HardNi55,off_pct,100%,,,,,
player,201309220oti,sdg,HardNi55,defense,0,,,,,
player,201309220oti,sdg,HardNi55,def_pct,0%,,,,,
player,201309220oti,sdg,HardNi55,special_teams,3,,,,,
player,201309220oti,sdg,HardNi55,st_pct,11%,,,,,
player,201309220oti,sdg,RivePh00,pos,QB,,,,,
player,201309220oti,sdg,RivePh00,offense,59,,,,,
player,201309220oti,sdg,RivePh00,off_pct,100%,,,,,
player,201309220oti,sdg,RivePh00,defense,0,,,,,
player,201309220oti,sdg,RivePh00,def_pct,0%,,,,,
player,201309220oti,sdg,RivePh00,special_teams,0,,,,,
player,201309220oti,sdg,RivePh00,st_pct,0%,,,,,
player,201309220oti,sdg,HarrMi01,pos,T,,,,,
player,201309220oti,sdg,HarrMi01,offense,58,,,,,
player,201309220oti,sdg,HarrMi01,off_pct,98%,,,,,
player,201309220oti,sdg,HarrMi01,defense,0,,,,,
player,201309220oti,sdg,HarrMi01,def_pct,0%,,,,,
player,201309220oti,sdg,HarrMi01,special_teams,4,,,,,
player,201309220oti,sdg,HarrMi01,st_pct,14%,,,,,
player,201309220oti,sdg,ClarJe20,pos,G,,,,,
player,201309220oti,sdg,ClarJe20,offense,58,,,,,
player,201309220oti,sdg,ClarJe20,off_pct,98%,,,,,
player,201309220oti,sdg,ClarJe20,defense,0,,,,,
player,201309220oti,sdg,ClarJe20,def_pct,0%,,,,,
player,201309220oti,sdg,ClarJe20,special_teams,1,,,,,
player,201309220oti,sdg,ClarJe20,st_pct,4%,,,,,
player,201309220oti,sdg,BrowVi00,pos,WR,,,,,
player,201309220oti,sdg,BrowVi00,offense,55,,,,,
player,201309220oti,sdg,BrowVi00,off_pct,93%,,,,,
player,201309220oti,sdg,BrowVi00,defense,0,,,,,
player,201309220oti,sdg,BrowVi00,def_pct,0%,,,,,
player,201309220oti,sdg,BrowVi00,special_teams,0,,,,,
player,201309220oti,sdg,BrowVi00,st_pct,0%,,,,,
player,201309220oti,sdg,DunlKi20,pos,T,,,,,
player,201309220oti,sdg,DunlKi20,offense,54,,,,,
player,201309220oti,sdg,DunlKi20,off_pct,92%,,,,,
player,201309220oti,sdg,DunlKi20,defense,0,,,,,
player,201309220oti,sdg,DunlKi20,def_pct,0%,,,,,
player,201309220oti,sdg,DunlKi20,special_teams,4,,,,,
player,201309220oti,sdg,DunlKi20,st_pct,14%,,,,,
player,201309220oti,sdg,AlleKe00,pos,WR,,,,,
player,201309220oti,sdg,AlleKe00,offense,49,,,,,
player,201309220oti,sdg,AlleKe00,off_pct,83%,,,,,
player,201309220oti,sdg,AlleKe00,defense,0,,,,,
player,201309220oti,sdg,AlleKe00,def_pct,0%,,,,,
player,201309220oti,sdg,AlleKe00,special_teams,0,,,,,
player,201309220oti,sdg,AlleKe00,st_pct,0%,,,,,
player,201309220oti,sdg,GateAn00,pos,TE,,,,,
player,201309220oti,sdg,GateAn00,offense,43,,,,,
player,201309220oti,sdg,GateAn00,off_pct,73%,,,,,
player,201309220oti,sdg,GateAn00,defense,0,,,,,
player,201309220oti,sdg,GateAn00,def_pct,0%,,,,,
player,201309220oti,sdg,GateAn00,special_teams,0,,,,,
player,201309220oti,sdg,GateAn00,st_pct,0%,,,,,
player,201309220oti,sdg,OhrnRi20,pos,G,,,,,
player,201309220oti,sdg,OhrnRi20,offense,42,,,,,
player,201309220oti,sdg,OhrnRi20,off_pct,71%,,,,,
player,201309220oti,sdg,OhrnRi20,defense,0,,,,,
player,201309220oti,sdg,OhrnRi20,def_pct,0%,,,,,
player,201309220oti,sdg,OhrnRi20,special_teams,4,,,,,
player,201309220oti,sdg,OhrnRi20,st_pct,14%,,,,,
player,201309220oti,sdg,RoyaEd00,pos,WR,,,,,
player,201309220oti,sdg,RoyaEd00,offense,32,,,,,
player,201309220oti,sdg,RoyaEd00,off_pct,54%,,,,,
player,201309220oti,sdg,RoyaEd00,defense,0,,,,,
player,201309220oti,sdg,RoyaEd00,def_pct,0%,,,,,
player,201309220oti,sdg,RoyaEd00,special_teams,5,,,,,
player,201309220oti,sdg,RoyaEd00,st_pct,18%,,,,,
player,201309220oti,sdg,WoodDa02,pos,RB,,,,,
player,201309220oti,sdg,WoodDa02,offense,27,,,,,
player,201309220oti,sdg,WoodDa02,off_pct,46%,,,,,
player,201309220oti,sdg,WoodDa02,defense,0,,,,,
player,201309220oti,sdg,WoodDa02,def_pct,0%,,,,,
player,201309220oti,sdg,WoodDa02,special_teams,5,,,,,
player,201309220oti,sdg,WoodDa02,st_pct,18%,,,,,
player,201309220oti,sdg,PhilJo00,pos,TE,,,,,
player,201309220oti,sdg,PhilJo00,offense,24,,,,,
player,201309220oti,sdg,PhilJo00,off_pct,41%,,,,,
player,201309220oti,sdg,PhilJo00,defense,0,,,,,
player,201309220oti,sdg,PhilJo00,def_pct,0%,,,,,
player,201309220oti,sdg,PhilJo00,special_teams,13,,,,,
player,201309220oti,sdg,PhilJo00,st_pct,46%,,,,,
player,201309220oti,sdg,GreeLa00,pos,TE,,,,,
player,201309220oti,sdg,GreeLa00,offense,20,,,,,
player,201309220oti,sdg,GreeLa00,off_pct,34%,,,,,
player,201309220oti,sdg,GreeLa00,defense,0,,,,,
player,201309220oti,sdg,GreeLa00,def_pct,0%,,,,,
player,201309220oti,sdg,GreeLa00,special_teams,22,,,,,
player,201309220oti,sdg,GreeLa00,st_pct,79%,,,,,
player,201309220oti,sdg,MathRy00,pos,RB,,,,,
player,201309220oti,sdg,MathRy00,offense,19,,,,,
player,201309220oti,sdg,MathRy00,off_pct,32%,,,,,
player,201309220oti,sdg,MathRy00,defense,0,,,,,
player,201309220oti,sdg,MathRy00,def_pct,0%,,,,,
player,201309220oti,sdg,MathRy00,special_teams,0,,,,,
player,201309220oti,sdg,MathRy00,st_pct,0%,,,,,
player,201309220oti,sdg,McClLe00,pos,FB,,,,,
player,201309220oti,sdg,McClLe00,offense,16,,,,,
player,201309220oti,sdg,McClLe00,off_pct,27%,,,,,
player,201309220oti,sdg,McClLe00,defense,0,,,,,
player,201309220oti,sdg,McClLe00,def_pct,0%,,,,,
player,201309220oti,sdg,McClLe00,special_teams,10,,,,,
player,201309220oti,sdg,McClLe00,st_pct,36%,,,,,
player,201309220oti,sdg,RineCh20,pos,G,,,,,
player,201309220oti,sdg,RineCh20,offense,16,,,,,
player,201309220oti,sdg,RineCh20,off_pct,27%,,,,,
player,201309220oti,sdg,RineCh20,defense,0,,,,,
player,201309220oti,sdg,RineCh20,def_pct,0%,,,,,
player,201309220oti,sdg,RineCh20,special_teams,0,,,,,
player,201309220oti,sdg,RineCh20,st_pct,0%,,,,,
player,201309220oti,sdg,BrowRo05,pos,RB,,,,,
player,201309220oti,sdg,BrowRo05,offense,13,,,,,
player,201309220oti,sdg,BrowRo05,off_pct,22%,,,,,
player,201309220oti,sdg,BrowRo05,defense,0,,,,,
player,201309220oti,sdg,BrowRo05,def_pct,0%,,,,,
player,201309220oti,sdg,BrowRo05,special_teams,0,,,,,
player,201309220oti,sdg,BrowRo05,st_pct,0%,,,,,
player,201309220oti,sdg,TrouJo00,pos,G,,,,,
player,201309220oti,sdg,TrouJo00,offense,4,,,,,
player,201309220oti,sdg,TrouJo00,off_pct,7%,,,,,
player,201309220oti,sdg,TrouJo00,defense,0,,,,,
player,201309220oti,sdg,TrouJo00,def_pct,0%,,,,,
player,201309220oti,sdg,TrouJo00,special_teams,4,,,,,
player,201309220oti,sdg,TrouJo00,st_pct,14%,,,,,
player,201309220oti,sdg,WhitFo00,pos,RB,,,,,
player,201309220oti,sdg,WhitFo00,offense,1,,,,,
player,201309220oti,sdg,WhitFo00,off_pct,2%,,,,,
player,201309220oti,sdg,WhitFo00,defense,0,,,,,
player,201309220oti,sdg,WhitFo00,def_pct,0%,,,,,
player,201309220oti,sdg,WhitFo00,special_teams,5,,,,,
player,201309220oti,sdg,WhitFo00,st_pct,18%,,,,,
player,201309220oti,sdg,WeddEr99,pos,FS,,,,,
player,201309220oti,sdg,WeddEr99,offense,0,,,,,
player,201309220oti,sdg,WeddEr99,off_pct,0%,,,,,
player,201309220oti,sdg,WeddEr99,defense,69,,,,,
player,201309220oti,sdg,WeddEr99,def_pct,100%,,,,,
player,201309220oti,sdg,WeddEr99,special_teams,15,,,,,
player,201309220oti,sdg,WeddEr99,st_pct,54%,,,,,
player,201309220oti,sdg,GilcMa00,pos,SS,,,,,
player,201309220oti,sdg,GilcMa00,offense,0,,,,,
player,201309220oti,sdg,GilcMa00,off_pct,0%,,,,,
player,201309220oti,sdg,GilcMa00,defense,69,,,,,
player,201309220oti,sdg,GilcMa00,def_pct,100%,,,,,
player,201309220oti,sdg,GilcMa00,special_teams,9,,,,,
player,201309220oti,sdg,GilcMa00,st_pct,32%,,,,,
player,201309220oti,sdg,WalkRe00,pos,LB,,,,,
player,201309220oti,sdg,WalkRe00,offense,0,,,,,
player,201309220oti,sdg,WalkRe00,off_pct,0%,,,,,
player,201309220oti,sdg,WalkRe00,defense,68,,,,,
player,201309220oti,sdg,WalkRe00,def_pct,99%,,,,,
player,201309220oti,sdg,WalkRe00,special_teams,11,,,,,
player,201309220oti,sdg,WalkRe00,st_pct,39%,,,,,
player,201309220oti,sdg,CoxxDe99,pos,CB,,,,,
player,201309220oti,sdg,CoxxDe99,offense,0,,,,,
player,201309220oti,sdg,CoxxDe99,off_pct,0%,,,,,
player,201309220oti,sdg,CoxxDe99,defense,65,,,,,
player,201309220oti,sdg,CoxxDe99,def_pct,94%,,,,,
player,201309220oti,sdg,CoxxDe99,special_teams,6,,,,,
player,201309220oti,sdg,CoxxDe99,st_pct,21%,,,,,
player,201309220oti,sdg,FreeDw00,pos,LB,,,,,
player,201309220oti,sdg,FreeDw00,offense,0,,,,,
player,201309220oti,sdg,FreeDw00,off_pct,0%,,,,,
player,201309220oti,sdg,FreeDw00,defense,53,,,,,
player,201309220oti,sdg,FreeDw00,def_pct,77%,,,,,
player,201309220oti,sdg,FreeDw00,special_teams,0,,,,,
player,201309220oti,sdg,FreeDw00,st_pct,0%,,,,,
player,201309220oti,sdg,MarsRi20,pos,CB,,,,,
player,201309220oti,sdg,MarsRi20,offense,0,,,,,
player,201309220oti,sdg,MarsRi20,off_pct,0%,,,,,
player,201309220oti,sdg,MarsRi20,defense,50,,,,,
player,201309220oti,sdg,MarsRi20,def_pct,72%,,,,,
player,201309220oti,sdg,MarsRi20,special_teams,11,,,,,
player,201309220oti,sdg,MarsRi20,st_pct,39%,,,,,
player,201309220oti,sdg,PatrJo00,pos,CB,,,,,
player,201309220oti,sdg,PatrJo00,offense,0,,,,,
player,201309220oti,sdg,PatrJo00,off_pct,0%,,,,,
player,201309220oti,sdg,PatrJo00,defense,48,,,,,
player,201309220oti,sdg,PatrJo00,def_pct,70%,,,,,
player,201309220oti,sdg,PatrJo00,special_teams,9,,,,,
player,201309220oti,sdg,PatrJo00,st_pct,32%,,,,,
player,201309220oti,sdg,ReyeKe00,pos,DE,,,,,
player,201309220oti,sdg,ReyeKe00,offense,0,,,,,
player,201309220oti,sdg,ReyeKe00,off_pct,0%,,,,,
player,201309220oti,sdg,ReyeKe00,defense,47,,,,,
player,201309220oti,sdg,ReyeKe00,def_pct,68%,,,,,
player,201309220oti,sdg,ReyeKe00,special_teams,9,,,,,
player,201309220oti,sdg,ReyeKe00,st_pct,32%,,,,,
player,201309220oti,sdg,LiugCo00,pos,DE,,,,,
player,201309220oti,sdg,LiugCo00,offense,0,,,,,
player,201309220oti,sdg,LiugCo00,off_pct,0%,,,,,
player,201309220oti,sdg,LiugCo00,defense,47,,,,,
player,201309220oti,sdg,LiugCo00,def_pct,68%,,,,,
player,201309220oti,sdg,LiugCo00,special_teams,0,,,,,
player,201309220oti,sdg,LiugCo00,st_pct,0%,,,,,
player,201309220oti,sdg,JohnJa23,pos,LB,,,,,
player,201309220oti,sdg,JohnJa23,offense,0,,,,,
player,201309220oti,sdg,JohnJa23,off_pct,0%,,,,,
player,201309220oti,sdg,JohnJa23,defense,45,,,,,
player,201309220oti,sdg,JohnJa23,def_pct,65%,,,,,
player,201309220oti,sdg,JohnJa23,special_teams,6,,,,,
player,201309220oti,sdg,JohnJa23,st_pct,21%,,,,,
player,201309220oti,sdg,EnglLa99,pos,LB,,,,,
player,201309220oti,sdg,EnglLa99,offense,0,,,,,
player,201309220oti,sdg,EnglLa99,off_pct,0%,,,,,
player,201309220oti,sdg,EnglLa99,defense,39,,,,,
player,201309220oti,sdg,EnglLa99,def_pct,57%,,,,,
player,201309220oti,sdg,EnglLa99,special_teams,24,,,,,
player,201309220oti,sdg,EnglLa99,st_pct,86%,,,,,
player,201309220oti,sdg,ThomCa99,pos,DT,,,,,
player,201309220oti,sdg,ThomCa99,offense,0,,,,,
player,201309220oti,sdg,ThomCa99,off_pct,0%,,,,,
player,201309220oti,sdg,ThomCa99,defense,37,,,,,
player,201309220oti,sdg,ThomCa99,def_pct,54%,,,,,
player,201309220oti,sdg,ThomCa99,special_teams,6,,,,,
player,201309220oti,sdg,ThomCa99,st_pct,21%,,,,,
player,201309220oti,sdg,BirdBr00,pos,LB,,,,,
player,201309220oti,sdg,BirdBr00,offense,0,,,,,
player,201309220oti,sdg,BirdBr00,off_pct,0%,,,,,
player,201309220oti,sdg,BirdBr00,defense,27,,,,,
player,201309220oti,sdg,BirdBr00,def_pct,39%,,,,,
player,201309220oti,sdg,BirdBr00,special_teams,23,,,,,
player,201309220oti,sdg,BirdBr00,st_pct,82%,,,,,
player,201309220oti,sdg,AddaJa00,pos,FS,,,,,
player,201309220oti,sdg,AddaJa00,offense,0,,,,,
player,201309220oti,sdg,AddaJa00,off_pct,0%,,,,,
player,201309220oti,sdg,AddaJa00,defense,26,,,,,
player,201309220oti,sdg,AddaJa00,def_pct,38%,,,,,
player,201309220oti,sdg,AddaJa00,special_teams,14,,,,,
player,201309220oti,sdg,AddaJa00,st_pct,50%,,,,,
player,201309220oti,sdg,WynnJa99,pos,DE,,,,,
player,201309220oti,sdg,WynnJa99,offense,0,,,,,
player,201309220oti,sdg,WynnJa99,off_pct,0%,,,,,
player,201309220oti,sdg,WynnJa99,defense,22,,,,,
player,201309220oti,sdg,WynnJa99,def_pct,32%,,,,,
player,201309220oti,sdg,WynnJa99,special_teams,1,,,,,
player,201309220oti,sdg,WynnJa99,st_pct,4%,,,,,
player,201309220oti,sdg,GachAn00,pos,LB,,,,,
player,201309220oti,sdg,GachAn00,offense,0,,,,,
player,201309220oti,sdg,GachAn00,off_pct,0%,,,,,
player,201309220oti,sdg,GachAn00,defense,20,,,,,
player,201309220oti,sdg,GachAn00,def_pct,29%,,,,,
player,201309220oti,sdg,GachAn00,special_teams,17,,,,,
player,201309220oti,sdg,GachAn00,st_pct,61%,,,,,
player,201309220oti,sdg,ButlCr99,pos,CB,,,,,
player,201309220oti,sdg,ButlCr99,offense,0,,,,,
player,201309220oti,sdg,ButlCr99,off_pct,0%,,,,,
player,201309220oti,sdg,ButlCr99,defense,14,,,,,
player,201309220oti,sdg,ButlCr99,def_pct,20%,,,,,
player,201309220oti,sdg,ButlCr99,special_teams,4,,,,,
player,201309220oti,sdg,ButlCr99,st_pct,14%,,,,,
player,201309220oti,sdg,GeatKw00,pos,DT,,,,,
player,201309220oti,sdg,GeatKw00,offense,0,,,,,
player,201309220oti,sdg,GeatKw00,off_pct,0%,,,,,
player,201309220oti,sdg,GeatKw00,defense,6,,,,,
player,201309220oti,sdg,GeatKw00,def_pct,9%,,,,,
player,201309220oti,sdg,GeatKw00,special_teams,5,,,,,
player,201309220oti,sdg,GeatKw00,st_pct,18%,,,,,
player,201309220oti,sdg,LissSe99,pos,DE,,,,,
player,201309220oti,sdg,LissSe99,offense,0,,,,,
player,201309220oti,sdg,LissSe99,off_pct,0%,,,,,
player,201309220oti,sdg,LissSe99,defense,6,,,,,
player,201309220oti,sdg,LissSe99,def_pct,9%,,,,,
player,201309220oti,sdg,LissSe99,special_teams,0,,,,,
player,201309220oti,sdg,LissSe99,st_pct,0%,,,,,
player,201309220oti,sdg,ButlDo99,pos,LB,,,,,
player,201309220oti,sdg,ButlDo99,offense,0,,,,,
player,201309220oti,sdg,ButlDo99,off_pct,0%,,,,,
player,201309220oti,sdg,ButlDo99,defense,1,,,,,
player,201309220oti,sdg,ButlDo99,def_pct,1%,,,,,
player,201309220oti,sdg,ButlDo99,special_teams,0,,,,,
player,201309220oti,sdg,ButlDo99,st_pct,0%,,,,,
player,201309220oti,sdg,StucDa20,pos,SS,,,,,
player,201309220oti,sdg,StucDa20,offense,0,,,,,
player,201309220oti,sdg,StucDa20,off_pct,0%,,,,,
player,201309220oti,sdg,StucDa20,defense,0,,,,,
player,201309220oti,sdg,StucDa20,def_pct,0%,,,,,
player,201309220oti,sdg,StucDa20,special_teams,18,,,,,
player,201309220oti,sdg,StucDa20,st_pct,64%,,,,,
player,201309220oti,sdg,ScifMi20,pos,P,,,,,
player,201309220oti,sdg,ScifMi20,offense,0,,,,,
player,201309220oti,sdg,ScifMi20,off_pct,0%,,,,,
player,201309220oti,sdg,ScifMi20,defense,0,,,,,
player,201309220oti,sdg,ScifMi20,def_pct,0%,,,,,
player,201309220oti,sdg,ScifMi20,special_teams,9,,,,,
player,201309220oti,sdg,ScifMi20,st_pct,32%,,,,,
player,201309220oti,sdg,WindMi00,pos,LS,,,,,
player,201309220oti,sdg,WindMi00,offense,0,,,,,
player,201309220oti,sdg,WindMi00,off_pct,0%,,,,,
player,201309220oti,sdg,WindMi00,defense,0,,,,,
player,201309220oti,sdg,WindMi00,def_pct,0%,,,,,
player,201309220oti,sdg,WindMi00,special_teams,9,,,,,
player,201309220oti,sdg,WindMi00,st_pct,32%,,,,,
player,201309220oti,sdg,novaknic01,pos,K,,,,,
player,201309220oti,sdg,novaknic01,offense,0,,,,,
player,201309220oti,sdg,novaknic01,off_pct,0%,,,,,
player,201309220oti,sdg,novaknic01,defense,0,,,,,
player,201309220oti,sdg,novaknic01,def_pct,0%,,,,,
player,201309220oti,sdg,novaknic01,special_teams,8,,,,,
player,201309220oti,sdg,novaknic01,st_pct,29%,,,,,
player,201309220oti,sdg,AjirSe00,pos,WR,,,,,
player,201309220oti,sdg,AjirSe00,offense,0,,,,,
player,201309220oti,sdg,AjirSe00,off_pct,0%,,,,,
player,201309220oti,sdg,AjirSe00,defense,0,,,,,
player,201309220oti,sdg,AjirSe00,def_pct,0%,,,,,
player,201309220oti,sdg,AjirSe00,special_teams,8,,,,,
player,201309220oti,sdg,AjirSe00,st_pct,29%,,,,,
player,201309220oti,sdg,MannTe00,pos,LB,,,,,
player,201309220oti,sdg,MannTe00,offense,0,,,,,
player,201309220oti,sdg,MannTe00,off_pct,0%,,,,,
player,201309220oti,sdg,MannTe00,defense,0,,,,,
player,201309220oti,sdg,MannTe00,def_pct,0%,,,,,
player,201309220oti,sdg,MannTe00,special_teams,6,,,,,
player,201309220oti,sdg,MannTe00,st_pct,21%,,,,,
