game,2013,16,20131222,201312220kan,clt,"Indianapolis Colts",23,kan,"Kansas City Chiefs",7
player,201312220kan,kan,PoexDo00,tackles_solo,3,,,,,
player,201312220kan,kan,PoexDo00,tackles_assists,1,,,,,
player,201312220kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201312220kan,kan,PoexDo00,qb_hits,2,,,,,
player,201312220kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201312220kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201312220kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201312220kan,kan,RobiDu20,def_int,0,,,,,
player,201312220kan,kan,RobiDu20,def_int_yds,0,,,,,
player,201312220kan,kan,RobiDu20,def_int_td,0,,,,,
player,201312220kan,kan,RobiDu20,def_int_long,0,,,,,
player,201312220kan,kan,RobiDu20,pass_defended,2,,,,,
player,201312220kan,kan,RobiDu20,sacks,0.0,,,,,
player,201312220kan,kan,RobiDu20,tackles_combined,4,,,,,
player,201312220kan,kan,RobiDu20,tackles_solo,4,,,,,
player,201312220kan,kan,RobiDu20,tackles_assists,0,,,,,
player,201312220kan,kan,RobiDu20,tackles_loss,0,,,,,
player,201312220kan,kan,RobiDu20,qb_hits,0,,,,,
player,201312220kan,kan,RobiDu20,fumbles_rec,0,,,,,
player,201312220kan,kan,RobiDu20,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,RobiDu20,fumbles_rec_td,0,,,,,
player,201312220kan,kan,RobiDu20,fumbles_forced,0,,,,,
player,201312220kan,kan,ZombFr00,def_int,0,,,,,
player,201312220kan,kan,ZombFr00,def_int_yds,0,,,,,
player,201312220kan,kan,ZombFr00,def_int_td,0,,,,,
player,201312220kan,kan,ZombFr00,def_int_long,0,,,,,
player,201312220kan,kan,ZombFr00,pass_defended,0,,,,,
player,201312220kan,kan,ZombFr00,sacks,0.0,,,,,
player,201312220kan,kan,ZombFr00,tackles_combined,4,,,,,
player,201312220kan,kan,ZombFr00,tackles_solo,3,,,,,
player,201312220kan,kan,ZombFr00,tackles_assists,1,,,,,
player,201312220kan,kan,ZombFr00,tackles_loss,0,,,,,
player,201312220kan,kan,ZombFr00,qb_hits,1,,,,,
player,201312220kan,kan,ZombFr00,fumbles_rec,0,,,,,
player,201312220kan,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201312220kan,kan,ZombFr00,fumbles_forced,0,,,,,
player,201312220kan,kan,SmitSe99,def_int,0,,,,,
player,201312220kan,kan,SmitSe99,def_int_yds,0,,,,,
player,201312220kan,kan,SmitSe99,def_int_td,0,,,,,
player,201312220kan,kan,SmitSe99,def_int_long,0,,,,,
player,201312220kan,kan,SmitSe99,pass_defended,0,,,,,
player,201312220kan,kan,SmitSe99,sacks,0.0,,,,,
player,201312220kan,kan,SmitSe99,tackles_combined,3,,,,,
player,201312220kan,kan,SmitSe99,tackles_solo,3,,,,,
player,201312220kan,kan,SmitSe99,tackles_assists,0,,,,,
player,201312220kan,kan,SmitSe99,tackles_loss,0,,,,,
player,201312220kan,kan,SmitSe99,qb_hits,0,,,,,
player,201312220kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201312220kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201312220kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201312220kan,kan,DeViMi99,def_int,0,,,,,
player,201312220kan,kan,DeViMi99,def_int_yds,0,,,,,
player,201312220kan,kan,DeViMi99,def_int_td,0,,,,,
player,201312220kan,kan,DeViMi99,def_int_long,0,,,,,
player,201312220kan,kan,DeViMi99,pass_defended,0,,,,,
player,201312220kan,kan,DeViMi99,sacks,0.0,,,,,
player,201312220kan,kan,DeViMi99,tackles_combined,2,,,,,
player,201312220kan,kan,DeViMi99,tackles_solo,2,,,,,
player,201312220kan,kan,DeViMi99,tackles_assists,0,,,,,
player,201312220kan,kan,DeViMi99,tackles_loss,0,,,,,
player,201312220kan,kan,DeViMi99,qb_hits,0,,,,,
player,201312220kan,kan,DeViMi99,fumbles_rec,0,,,,,
player,201312220kan,kan,DeViMi99,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,DeViMi99,fumbles_rec_td,0,,,,,
player,201312220kan,kan,DeViMi99,fumbles_forced,0,,,,,
player,201312220kan,kan,HaliTa20,def_int,0,,,,,
player,201312220kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201312220kan,kan,HaliTa20,def_int_td,0,,,,,
player,201312220kan,kan,HaliTa20,def_int_long,0,,,,,
player,201312220kan,kan,HaliTa20,pass_defended,0,,,,,
player,201312220kan,kan,HaliTa20,sacks,0.0,,,,,
player,201312220kan,kan,HaliTa20,tackles_combined,2,,,,,
player,201312220kan,kan,HaliTa20,tackles_solo,2,,,,,
player,201312220kan,kan,HaliTa20,tackles_assists,0,,,,,
player,201312220kan,kan,HaliTa20,tackles_loss,0,,,,,
player,201312220kan,kan,HaliTa20,qb_hits,0,,,,,
player,201312220kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201312220kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201312220kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201312220kan,kan,JackTy98,def_int,0,,,,,
player,201312220kan,kan,JackTy98,def_int_yds,0,,,,,
player,201312220kan,kan,JackTy98,def_int_td,0,,,,,
player,201312220kan,kan,JackTy98,def_int_long,0,,,,,
player,201312220kan,kan,JackTy98,pass_defended,0,,,,,
player,201312220kan,kan,JackTy98,sacks,0.0,,,,,
player,201312220kan,kan,JackTy98,tackles_combined,2,,,,,
player,201312220kan,kan,JackTy98,tackles_solo,2,,,,,
player,201312220kan,kan,JackTy98,tackles_assists,0,,,,,
player,201312220kan,kan,JackTy98,tackles_loss,0,,,,,
player,201312220kan,kan,JackTy98,qb_hits,0,,,,,
player,201312220kan,kan,JackTy98,fumbles_rec,0,,,,,
player,201312220kan,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201312220kan,kan,JackTy98,fumbles_forced,0,,,,,
player,201312220kan,kan,CoopMa00,def_int,0,,,,,
player,201312220kan,kan,CoopMa00,def_int_yds,0,,,,,
player,201312220kan,kan,CoopMa00,def_int_td,0,,,,,
player,201312220kan,kan,CoopMa00,def_int_long,0,,,,,
player,201312220kan,kan,CoopMa00,pass_defended,0,,,,,
player,201312220kan,kan,CoopMa00,sacks,0.0,,,,,
player,201312220kan,kan,CoopMa00,tackles_combined,1,,,,,
player,201312220kan,kan,CoopMa00,tackles_solo,1,,,,,
player,201312220kan,kan,CoopMa00,tackles_assists,0,,,,,
player,201312220kan,kan,CoopMa00,tackles_loss,0,,,,,
player,201312220kan,kan,CoopMa00,qb_hits,0,,,,,
player,201312220kan,kan,CoopMa00,fumbles_rec,0,,,,,
player,201312220kan,kan,CoopMa00,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,CoopMa00,fumbles_rec_td,0,,,,,
player,201312220kan,kan,CoopMa00,fumbles_forced,0,,,,,
player,201312220kan,kan,GaffTh20,def_int,0,,,,,
player,201312220kan,kan,GaffTh20,def_int_yds,0,,,,,
player,201312220kan,kan,GaffTh20,def_int_td,0,,,,,
player,201312220kan,kan,GaffTh20,def_int_long,0,,,,,
player,201312220kan,kan,GaffTh20,pass_defended,0,,,,,
player,201312220kan,kan,GaffTh20,sacks,0.0,,,,,
player,201312220kan,kan,GaffTh20,tackles_combined,1,,,,,
player,201312220kan,kan,GaffTh20,tackles_solo,0,,,,,
player,201312220kan,kan,GaffTh20,tackles_assists,1,,,,,
player,201312220kan,kan,GaffTh20,tackles_loss,0,,,,,
player,201312220kan,kan,GaffTh20,qb_hits,0,,,,,
player,201312220kan,kan,GaffTh20,fumbles_rec,0,,,,,
player,201312220kan,kan,GaffTh20,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,GaffTh20,fumbles_rec_td,0,,,,,
player,201312220kan,kan,GaffTh20,fumbles_forced,0,,,,,
player,201312220kan,kan,GrayCy00,def_int,0,,,,,
player,201312220kan,kan,GrayCy00,def_int_yds,0,,,,,
player,201312220kan,kan,GrayCy00,def_int_td,0,,,,,
player,201312220kan,kan,GrayCy00,def_int_long,0,,,,,
player,201312220kan,kan,GrayCy00,pass_defended,0,,,,,
player,201312220kan,kan,GrayCy00,sacks,0.0,,,,,
player,201312220kan,kan,GrayCy00,tackles_combined,1,,,,,
player,201312220kan,kan,GrayCy00,tackles_solo,0,,,,,
player,201312220kan,kan,GrayCy00,tackles_assists,1,,,,,
player,201312220kan,kan,GrayCy00,tackles_loss,0,,,,,
player,201312220kan,kan,GrayCy00,qb_hits,0,,,,,
player,201312220kan,kan,GrayCy00,fumbles_rec,1,,,,,
player,201312220kan,kan,GrayCy00,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,GrayCy00,fumbles_rec_td,0,,,,,
player,201312220kan,kan,GrayCy00,fumbles_forced,0,,,,,
player,201312220kan,kan,ParkRo01,def_int,0,,,,,
player,201312220kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201312220kan,kan,ParkRo01,def_int_td,0,,,,,
player,201312220kan,kan,ParkRo01,def_int_long,0,,,,,
player,201312220kan,kan,ParkRo01,pass_defended,0,,,,,
player,201312220kan,kan,ParkRo01,sacks,0.0,,,,,
player,201312220kan,kan,ParkRo01,tackles_combined,1,,,,,
player,201312220kan,kan,ParkRo01,tackles_solo,1,,,,,
player,201312220kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201312220kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201312220kan,kan,ParkRo01,qb_hits,0,,,,,
player,201312220kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201312220kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201312220kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201312220kan,kan,McClDe00,def_int,0,,,,,
player,201312220kan,kan,McClDe00,def_int_yds,0,,,,,
player,201312220kan,kan,McClDe00,def_int_td,0,,,,,
player,201312220kan,kan,McClDe00,def_int_long,0,,,,,
player,201312220kan,kan,McClDe00,pass_defended,0,,,,,
player,201312220kan,kan,McClDe00,sacks,0.0,,,,,
player,201312220kan,kan,McClDe00,tackles_combined,0,,,,,
player,201312220kan,kan,McClDe00,tackles_solo,0,,,,,
player,201312220kan,kan,McClDe00,tackles_assists,0,,,,,
player,201312220kan,kan,McClDe00,tackles_loss,0,,,,,
player,201312220kan,kan,McClDe00,qb_hits,0,,,,,
player,201312220kan,kan,McClDe00,fumbles_rec,1,,,,,
player,201312220kan,kan,McClDe00,fumbles_rec_yds,0,,,,,
player,201312220kan,kan,McClDe00,fumbles_rec_td,0,,,,,
player,201312220kan,kan,McClDe00,fumbles_forced,0,,,,,
player,201312220kan,clt,WhalGr00,kick_ret,0,,,,,
player,201312220kan,clt,WhalGr00,kick_ret_yds,0,,,,,
player,201312220kan,clt,WhalGr00,kick_ret_yds_per_ret,,,,,,
player,201312220kan,clt,WhalGr00,kick_ret_td,0,,,,,
player,201312220kan,clt,WhalGr00,kick_ret_long,0,,,,,
player,201312220kan,clt,WhalGr00,punt_ret,4,,,,,
player,201312220kan,clt,WhalGr00,punt_ret_yds,32,,,,,
player,201312220kan,clt,WhalGr00,punt_ret_yds_per_ret,8.0,,,,,
player,201312220kan,clt,WhalGr00,punt_ret_td,0,,,,,
player,201312220kan,clt,WhalGr00,punt_ret_long,12,,,,,
player,201312220kan,kan,McClDe00,kick_ret,0,,,,,
player,201312220kan,kan,McClDe00,kick_ret_yds,0,,,,,
player,201312220kan,kan,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201312220kan,kan,McClDe00,kick_ret_td,0,,,,,
player,201312220kan,kan,McClDe00,kick_ret_long,0,,,,,
player,201312220kan,kan,McClDe00,punt_ret,3,,,,,
player,201312220kan,kan,McClDe00,punt_ret_yds,23,,,,,
player,201312220kan,kan,McClDe00,punt_ret_yds_per_ret,7.7,,,,,
player,201312220kan,kan,McClDe00,punt_ret_td,0,,,,,
player,201312220kan,kan,McClDe00,punt_ret_long,25,,,,,
player,201312220kan,kan,DaviKn00,kick_ret,3,,,,,
player,201312220kan,kan,DaviKn00,kick_ret_yds,94,,,,,
player,201312220kan,kan,DaviKn00,kick_ret_yds_per_ret,31.3,,,,,
player,201312220kan,kan,DaviKn00,kick_ret_td,0,,,,,
player,201312220kan,kan,DaviKn00,kick_ret_long,48,,,,,
player,201312220kan,kan,DaviKn00,punt_ret,0,,,,,
player,201312220kan,kan,DaviKn00,punt_ret_yds,0,,,,,
player,201312220kan,kan,DaviKn00,punt_ret_yds_per_ret,,,,,,
player,201312220kan,kan,DaviKn00,punt_ret_td,0,,,,,
player,201312220kan,kan,DaviKn00,punt_ret_long,0,,,,,
player,201312220kan,kan,DempQu99,kick_ret,2,,,,,
player,201312220kan,kan,DempQu99,kick_ret_yds,46,,,,,
player,201312220kan,kan,DempQu99,kick_ret_yds_per_ret,23.0,,,,,
player,201312220kan,kan,DempQu99,kick_ret_td,0,,,,,
player,201312220kan,kan,DempQu99,kick_ret_long,30,,,,,
player,201312220kan,kan,DempQu99,punt_ret,0,,,,,
player,201312220kan,kan,DempQu99,punt_ret_yds,0,,,,,
player,201312220kan,kan,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201312220kan,kan,DempQu99,punt_ret_td,0,,,,,
player,201312220kan,kan,DempQu99,punt_ret_long,0,,,,,
player,201312220kan,clt,vinatada01,xpm,2,,,,,
player,201312220kan,clt,vinatada01,xpa,2,,,,,
player,201312220kan,clt,vinatada01,fgm,3,,,,,
player,201312220kan,clt,vinatada01,fga,4,,,,,
player,201312220kan,clt,vinatada01,punt,0,,,,,
player,201312220kan,clt,vinatada01,punt_yds,0,,,,,
player,201312220kan,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201312220kan,clt,vinatada01,punt_long,0,,,,,
player,201312220kan,clt,McAfPa44,xpm,,,,,,
player,201312220kan,clt,McAfPa44,xpa,,,,,,
player,201312220kan,clt,McAfPa44,fgm,,,,,,
player,201312220kan,clt,McAfPa44,fga,,,,,,
player,201312220kan,clt,McAfPa44,punt,4,,,,,
player,201312220kan,clt,McAfPa44,punt_yds,201,,,,,
player,201312220kan,clt,McAfPa44,punt_yds_per_punt,50.3,,,,,
player,201312220kan,clt,McAfPa44,punt_long,56,,,,,
player,201312220kan,kan,SuccRy44,xpm,1,,,,,
player,201312220kan,kan,SuccRy44,xpa,1,,,,,
player,201312220kan,kan,SuccRy44,fgm,,,,,,
player,201312220kan,kan,SuccRy44,fga,1,,,,,
player,201312220kan,kan,SuccRy44,punt,0,,,,,
player,201312220kan,kan,SuccRy44,punt_yds,0,,,,,
player,201312220kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201312220kan,kan,SuccRy44,punt_long,0,,,,,
player,201312220kan,kan,ColqDu20,xpm,,,,,,
player,201312220kan,kan,ColqDu20,xpa,,,,,,
player,201312220kan,kan,ColqDu20,fgm,,,,,,
player,201312220kan,kan,ColqDu20,fga,,,,,,
player,201312220kan,kan,ColqDu20,punt,5,,,,,
player,201312220kan,kan,ColqDu20,punt_yds,270,,,,,
player,201312220kan,kan,ColqDu20,punt_yds_per_punt,54.0,,,,,
player,201312220kan,kan,ColqDu20,punt_long,61,,,,,
player,201312220kan,kan,SchwGe20,pos,T,,,,,
player,201312220kan,kan,SchwGe20,offense,57,,,,,
player,201312220kan,kan,SchwGe20,off_pct,100%,,,,,
player,201312220kan,kan,SchwGe20,defense,0,,,,,
player,201312220kan,kan,SchwGe20,def_pct,0%,,,,,
player,201312220kan,kan,SchwGe20,special_teams,2,,,,,
player,201312220kan,kan,SchwGe20,st_pct,8%,,,,,
player,201312220kan,kan,AlleJe01,pos,G,,,,,
player,201312220kan,kan,AlleJe01,offense,57,,,,,
player,201312220kan,kan,AlleJe01,off_pct,100%,,,,,
player,201312220kan,kan,AlleJe01,defense,0,,,,,
player,201312220kan,kan,AlleJe01,def_pct,0%,,,,,
player,201312220kan,kan,AlleJe01,special_teams,2,,,,,
player,201312220kan,kan,AlleJe01,st_pct,8%,,,,,
player,201312220kan,kan,StepDo00,pos,T,,,,,
player,201312220kan,kan,StepDo00,offense,57,,,,,
player,201312220kan,kan,StepDo00,off_pct,100%,,,,,
player,201312220kan,kan,StepDo00,defense,0,,,,,
player,201312220kan,kan,StepDo00,def_pct,0%,,,,,
player,201312220kan,kan,StepDo00,special_teams,2,,,,,
player,201312220kan,kan,StepDo00,st_pct,8%,,,,,
player,201312220kan,kan,HudsRo00,pos,C,,,,,
player,201312220kan,kan,HudsRo00,offense,57,,,,,
player,201312220kan,kan,HudsRo00,off_pct,100%,,,,,
player,201312220kan,kan,HudsRo00,defense,0,,,,,
player,201312220kan,kan,HudsRo00,def_pct,0%,,,,,
player,201312220kan,kan,HudsRo00,special_teams,2,,,,,
player,201312220kan,kan,HudsRo00,st_pct,8%,,,,,
player,201312220kan,kan,FishEr00,pos,T,,,,,
player,201312220kan,kan,FishEr00,offense,57,,,,,
player,201312220kan,kan,FishEr00,off_pct,100%,,,,,
player,201312220kan,kan,FishEr00,defense,0,,,,,
player,201312220kan,kan,FishEr00,def_pct,0%,,,,,
player,201312220kan,kan,FishEr00,special_teams,2,,,,,
player,201312220kan,kan,FishEr00,st_pct,8%,,,,,
player,201312220kan,kan,SmitAl03,pos,QB,,,,,
player,201312220kan,kan,SmitAl03,offense,57,,,,,
player,201312220kan,kan,SmitAl03,off_pct,100%,,,,,
player,201312220kan,kan,SmitAl03,defense,0,,,,,
player,201312220kan,kan,SmitAl03,def_pct,0%,,,,,
player,201312220kan,kan,SmitAl03,special_teams,0,,,,,
player,201312220kan,kan,SmitAl03,st_pct,0%,,,,,
player,201312220kan,kan,FasaAn00,pos,TE,,,,,
player,201312220kan,kan,FasaAn00,offense,53,,,,,
player,201312220kan,kan,FasaAn00,off_pct,93%,,,,,
player,201312220kan,kan,FasaAn00,defense,0,,,,,
player,201312220kan,kan,FasaAn00,def_pct,0%,,,,,
player,201312220kan,kan,FasaAn00,special_teams,0,,,,,
player,201312220kan,kan,FasaAn00,st_pct,0%,,,,,
player,201312220kan,kan,BoweDw00,pos,WR,,,,,
player,201312220kan,kan,BoweDw00,offense,52,,,,,
player,201312220kan,kan,BoweDw00,off_pct,91%,,,,,
player,201312220kan,kan,BoweDw00,defense,0,,,,,
player,201312220kan,kan,BoweDw00,def_pct,0%,,,,,
player,201312220kan,kan,BoweDw00,special_teams,0,,,,,
player,201312220kan,kan,BoweDw00,st_pct,0%,,,,,
player,201312220kan,kan,CharJa00,pos,RB,,,,,
player,201312220kan,kan,CharJa00,offense,50,,,,,
player,201312220kan,kan,CharJa00,off_pct,88%,,,,,
player,201312220kan,kan,CharJa00,defense,0,,,,,
player,201312220kan,kan,CharJa00,def_pct,0%,,,,,
player,201312220kan,kan,CharJa00,special_teams,0,,,,,
player,201312220kan,kan,CharJa00,st_pct,0%,,,,,
player,201312220kan,kan,AverDo00,pos,WR,,,,,
player,201312220kan,kan,AverDo00,offense,45,,,,,
player,201312220kan,kan,AverDo00,off_pct,79%,,,,,
player,201312220kan,kan,AverDo00,defense,0,,,,,
player,201312220kan,kan,AverDo00,def_pct,0%,,,,,
player,201312220kan,kan,AverDo00,special_teams,0,,,,,
player,201312220kan,kan,AverDo00,st_pct,0%,,,,,
player,201312220kan,kan,McClDe00,pos,WR,,,,,
player,201312220kan,kan,McClDe00,offense,40,,,,,
player,201312220kan,kan,McClDe00,off_pct,70%,,,,,
player,201312220kan,kan,McClDe00,defense,0,,,,,
player,201312220kan,kan,McClDe00,def_pct,0%,,,,,
player,201312220kan,kan,McClDe00,special_teams,4,,,,,
player,201312220kan,kan,McClDe00,st_pct,16%,,,,,
player,201312220kan,kan,HemiJu00,pos,WR,,,,,
player,201312220kan,kan,HemiJu00,offense,14,,,,,
player,201312220kan,kan,HemiJu00,off_pct,25%,,,,,
player,201312220kan,kan,HemiJu00,defense,0,,,,,
player,201312220kan,kan,HemiJu00,def_pct,0%,,,,,
player,201312220kan,kan,HemiJu00,special_teams,17,,,,,
player,201312220kan,kan,HemiJu00,st_pct,68%,,,,,
player,201312220kan,kan,SherAn00,pos,FB,,,,,
player,201312220kan,kan,SherAn00,offense,12,,,,,
player,201312220kan,kan,SherAn00,off_pct,21%,,,,,
player,201312220kan,kan,SherAn00,defense,0,,,,,
player,201312220kan,kan,SherAn00,def_pct,0%,,,,,
player,201312220kan,kan,SherAn00,special_teams,15,,,,,
player,201312220kan,kan,SherAn00,st_pct,60%,,,,,
player,201312220kan,kan,McGrSe00,pos,TE,,,,,
player,201312220kan,kan,McGrSe00,offense,9,,,,,
player,201312220kan,kan,McGrSe00,off_pct,16%,,,,,
player,201312220kan,kan,McGrSe00,defense,0,,,,,
player,201312220kan,kan,McGrSe00,def_pct,0%,,,,,
player,201312220kan,kan,McGrSe00,special_teams,0,,,,,
player,201312220kan,kan,McGrSe00,st_pct,0%,,,,,
player,201312220kan,kan,GrayCy00,pos,RB,,,,,
player,201312220kan,kan,GrayCy00,offense,4,,,,,
player,201312220kan,kan,GrayCy00,off_pct,7%,,,,,
player,201312220kan,kan,GrayCy00,defense,0,,,,,
player,201312220kan,kan,GrayCy00,def_pct,0%,,,,,
player,201312220kan,kan,GrayCy00,special_teams,17,,,,,
player,201312220kan,kan,GrayCy00,st_pct,68%,,,,,
player,201312220kan,kan,JenkA.00,pos,WR,,,,,
player,201312220kan,kan,JenkA.00,offense,4,,,,,
player,201312220kan,kan,JenkA.00,off_pct,7%,,,,,
player,201312220kan,kan,JenkA.00,defense,0,,,,,
player,201312220kan,kan,JenkA.00,def_pct,0%,,,,,
player,201312220kan,kan,JenkA.00,special_teams,2,,,,,
player,201312220kan,kan,JenkA.00,st_pct,8%,,,,,
player,201312220kan,kan,DaviKn00,pos,RB,,,,,
player,201312220kan,kan,DaviKn00,offense,2,,,,,
player,201312220kan,kan,DaviKn00,off_pct,4%,,,,,
player,201312220kan,kan,DaviKn00,defense,0,,,,,
player,201312220kan,kan,DaviKn00,def_pct,0%,,,,,
player,201312220kan,kan,DaviKn00,special_teams,4,,,,,
player,201312220kan,kan,DaviKn00,st_pct,16%,,,,,
player,201312220kan,kan,ZombFr00,pos,LB,,,,,
player,201312220kan,kan,ZombFr00,offense,0,,,,,
player,201312220kan,kan,ZombFr00,off_pct,0%,,,,,
player,201312220kan,kan,ZombFr00,defense,75,,,,,
player,201312220kan,kan,ZombFr00,def_pct,100%,,,,,
player,201312220kan,kan,ZombFr00,special_teams,11,,,,,
player,201312220kan,kan,ZombFr00,st_pct,44%,,,,,
player,201312220kan,kan,JohnDe25,pos,LB,,,,,
player,201312220kan,kan,JohnDe25,offense,0,,,,,
player,201312220kan,kan,JohnDe25,off_pct,0%,,,,,
player,201312220kan,kan,JohnDe25,defense,75,,,,,
player,201312220kan,kan,JohnDe25,def_pct,100%,,,,,
player,201312220kan,kan,JohnDe25,special_teams,6,,,,,
player,201312220kan,kan,JohnDe25,st_pct,24%,,,,,
player,201312220kan,kan,LewiKe00,pos,FS,,,,,
player,201312220kan,kan,LewiKe00,offense,0,,,,,
player,201312220kan,kan,LewiKe00,off_pct,0%,,,,,
player,201312220kan,kan,LewiKe00,defense,75,,,,,
player,201312220kan,kan,LewiKe00,def_pct,100%,,,,,
player,201312220kan,kan,LewiKe00,special_teams,0,,,,,
player,201312220kan,kan,LewiKe00,st_pct,0%,,,,,
player,201312220kan,kan,FlowBr99,pos,CB,,,,,
player,201312220kan,kan,FlowBr99,offense,0,,,,,
player,201312220kan,kan,FlowBr99,off_pct,0%,,,,,
player,201312220kan,kan,FlowBr99,defense,75,,,,,
player,201312220kan,kan,FlowBr99,def_pct,100%,,,,,
player,201312220kan,kan,FlowBr99,special_teams,0,,,,,
player,201312220kan,kan,FlowBr99,st_pct,0%,,,,,
player,201312220kan,kan,BerrEr99,pos,SS,,,,,
player,201312220kan,kan,BerrEr99,offense,0,,,,,
player,201312220kan,kan,BerrEr99,off_pct,0%,,,,,
player,201312220kan,kan,BerrEr99,defense,75,,,,,
player,201312220kan,kan,BerrEr99,def_pct,100%,,,,,
player,201312220kan,kan,BerrEr99,special_teams,0,,,,,
player,201312220kan,kan,BerrEr99,st_pct,0%,,,,,
player,201312220kan,kan,PoexDo00,pos,NT,,,,,
player,201312220kan,kan,PoexDo00,offense,0,,,,,
player,201312220kan,kan,PoexDo00,off_pct,0%,,,,,
player,201312220kan,kan,PoexDo00,defense,74,,,,,
player,201312220kan,kan,PoexDo00,def_pct,99%,,,,,
player,201312220kan,kan,PoexDo00,special_teams,4,,,,,
player,201312220kan,kan,PoexDo00,st_pct,16%,,,,,
player,201312220kan,kan,HaliTa20,pos,LB,,,,,
player,201312220kan,kan,HaliTa20,offense,0,,,,,
player,201312220kan,kan,HaliTa20,off_pct,0%,,,,,
player,201312220kan,kan,HaliTa20,defense,68,,,,,
player,201312220kan,kan,HaliTa20,def_pct,91%,,,,,
player,201312220kan,kan,HaliTa20,special_teams,0,,,,,
player,201312220kan,kan,HaliTa20,st_pct,0%,,,,,
player,201312220kan,kan,SmitSe99,pos,CB,,,,,
player,201312220kan,kan,SmitSe99,offense,0,,,,,
player,201312220kan,kan,SmitSe99,off_pct,0%,,,,,
player,201312220kan,kan,SmitSe99,defense,66,,,,,
player,201312220kan,kan,SmitSe99,def_pct,88%,,,,,
player,201312220kan,kan,SmitSe99,special_teams,0,,,,,
player,201312220kan,kan,SmitSe99,st_pct,0%,,,,,
player,201312220kan,kan,DeViMi99,pos,DE,,,,,
player,201312220kan,kan,DeViMi99,offense,0,,,,,
player,201312220kan,kan,DeViMi99,off_pct,0%,,,,,
player,201312220kan,kan,DeViMi99,defense,42,,,,,
player,201312220kan,kan,DeViMi99,def_pct,56%,,,,,
player,201312220kan,kan,DeViMi99,special_teams,6,,,,,
player,201312220kan,kan,DeViMi99,st_pct,24%,,,,,
player,201312220kan,kan,JackTy98,pos,DE,,,,,
player,201312220kan,kan,JackTy98,offense,0,,,,,
player,201312220kan,kan,JackTy98,off_pct,0%,,,,,
player,201312220kan,kan,JackTy98,defense,41,,,,,
player,201312220kan,kan,JackTy98,def_pct,55%,,,,,
player,201312220kan,kan,JackTy98,special_teams,6,,,,,
player,201312220kan,kan,JackTy98,st_pct,24%,,,,,
player,201312220kan,kan,RobiDu20,pos,CB,,,,,
player,201312220kan,kan,RobiDu20,offense,0,,,,,
player,201312220kan,kan,RobiDu20,off_pct,0%,,,,,
player,201312220kan,kan,RobiDu20,defense,41,,,,,
player,201312220kan,kan,RobiDu20,def_pct,55%,,,,,
player,201312220kan,kan,RobiDu20,special_teams,0,,,,,
player,201312220kan,kan,RobiDu20,st_pct,0%,,,,,
player,201312220kan,kan,DempQu99,pos,SS,,,,,
player,201312220kan,kan,DempQu99,offense,0,,,,,
player,201312220kan,kan,DempQu99,off_pct,0%,,,,,
player,201312220kan,kan,DempQu99,defense,39,,,,,
player,201312220kan,kan,DempQu99,def_pct,52%,,,,,
player,201312220kan,kan,DempQu99,special_teams,16,,,,,
player,201312220kan,kan,DempQu99,st_pct,64%,,,,,
player,201312220kan,kan,JordAk99,pos,LB,,,,,
player,201312220kan,kan,JordAk99,offense,0,,,,,
player,201312220kan,kan,JordAk99,off_pct,0%,,,,,
player,201312220kan,kan,JordAk99,defense,34,,,,,
player,201312220kan,kan,JordAk99,def_pct,45%,,,,,
