game,2013,8,20131028,201310280ram,sea,"Seattle Seahawks",14,ram,"St. Louis Rams",9
player,201310280ram,sea,AvriCl99,qb_hits,2,,,,,
player,201310280ram,sea,AvriCl99,fumbles_rec,0,,,,,
player,201310280ram,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201310280ram,sea,AvriCl99,fumbles_forced,0,,,,,
player,201310280ram,sea,ThomEa99,def_int,0,,,,,
player,201310280ram,sea,ThomEa99,def_int_yds,0,,,,,
player,201310280ram,sea,ThomEa99,def_int_td,0,,,,,
player,201310280ram,sea,ThomEa99,def_int_long,0,,,,,
player,201310280ram,sea,ThomEa99,pass_defended,1,,,,,
player,201310280ram,sea,ThomEa99,sacks,0.0,,,,,
player,201310280ram,sea,ThomEa99,tackles_combined,10,,,,,
player,201310280ram,sea,ThomEa99,tackles_solo,10,,,,,
player,201310280ram,sea,ThomEa99,tackles_assists,0,,,,,
player,201310280ram,sea,ThomEa99,tackles_loss,0,,,,,
player,201310280ram,sea,ThomEa99,qb_hits,0,,,,,
player,201310280ram,sea,ThomEa99,fumbles_rec,0,,,,,
player,201310280ram,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201310280ram,sea,ThomEa99,fumbles_forced,0,,,,,
player,201310280ram,sea,WagnBo00,def_int,0,,,,,
player,201310280ram,sea,WagnBo00,def_int_yds,0,,,,,
player,201310280ram,sea,WagnBo00,def_int_td,0,,,,,
player,201310280ram,sea,WagnBo00,def_int_long,0,,,,,
player,201310280ram,sea,WagnBo00,pass_defended,0,,,,,
player,201310280ram,sea,WagnBo00,sacks,0.0,,,,,
player,201310280ram,sea,WagnBo00,tackles_combined,6,,,,,
player,201310280ram,sea,WagnBo00,tackles_solo,5,,,,,
player,201310280ram,sea,WagnBo00,tackles_assists,1,,,,,
player,201310280ram,sea,WagnBo00,tackles_loss,0,,,,,
player,201310280ram,sea,WagnBo00,qb_hits,0,,,,,
player,201310280ram,sea,WagnBo00,fumbles_rec,0,,,,,
player,201310280ram,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201310280ram,sea,WagnBo00,fumbles_forced,0,,,,,
player,201310280ram,sea,ChanKa99,def_int,0,,,,,
player,201310280ram,sea,ChanKa99,def_int_yds,0,,,,,
player,201310280ram,sea,ChanKa99,def_int_td,0,,,,,
player,201310280ram,sea,ChanKa99,def_int_long,0,,,,,
player,201310280ram,sea,ChanKa99,pass_defended,0,,,,,
player,201310280ram,sea,ChanKa99,sacks,0.0,,,,,
player,201310280ram,sea,ChanKa99,tackles_combined,5,,,,,
player,201310280ram,sea,ChanKa99,tackles_solo,5,,,,,
player,201310280ram,sea,ChanKa99,tackles_assists,0,,,,,
player,201310280ram,sea,ChanKa99,tackles_loss,0,,,,,
player,201310280ram,sea,ChanKa99,qb_hits,0,,,,,
player,201310280ram,sea,ChanKa99,fumbles_rec,0,,,,,
player,201310280ram,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201310280ram,sea,ChanKa99,fumbles_forced,0,,,,,
player,201310280ram,sea,McDaTo20,def_int,0,,,,,
player,201310280ram,sea,McDaTo20,def_int_yds,0,,,,,
player,201310280ram,sea,McDaTo20,def_int_td,0,,,,,
player,201310280ram,sea,McDaTo20,def_int_long,0,,,,,
player,201310280ram,sea,McDaTo20,pass_defended,0,,,,,
player,201310280ram,sea,McDaTo20,sacks,0.0,,,,,
player,201310280ram,sea,McDaTo20,tackles_combined,5,,,,,
player,201310280ram,sea,McDaTo20,tackles_solo,5,,,,,
player,201310280ram,sea,McDaTo20,tackles_assists,0,,,,,
player,201310280ram,sea,McDaTo20,tackles_loss,0,,,,,
player,201310280ram,sea,McDaTo20,qb_hits,0,,,,,
player,201310280ram,sea,McDaTo20,fumbles_rec,0,,,,,
player,201310280ram,sea,McDaTo20,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,McDaTo20,fumbles_rec_td,0,,,,,
player,201310280ram,sea,McDaTo20,fumbles_forced,0,,,,,
player,201310280ram,sea,WrigK.00,def_int,0,,,,,
player,201310280ram,sea,WrigK.00,def_int_yds,0,,,,,
player,201310280ram,sea,WrigK.00,def_int_td,0,,,,,
player,201310280ram,sea,WrigK.00,def_int_long,0,,,,,
player,201310280ram,sea,WrigK.00,pass_defended,0,,,,,
player,201310280ram,sea,WrigK.00,sacks,0.0,,,,,
player,201310280ram,sea,WrigK.00,tackles_combined,5,,,,,
player,201310280ram,sea,WrigK.00,tackles_solo,5,,,,,
player,201310280ram,sea,WrigK.00,tackles_assists,0,,,,,
player,201310280ram,sea,WrigK.00,tackles_loss,1,,,,,
player,201310280ram,sea,WrigK.00,qb_hits,0,,,,,
player,201310280ram,sea,WrigK.00,fumbles_rec,0,,,,,
player,201310280ram,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201310280ram,sea,WrigK.00,fumbles_forced,0,,,,,
player,201310280ram,sea,MebaBr99,def_int,0,,,,,
player,201310280ram,sea,MebaBr99,def_int_yds,0,,,,,
player,201310280ram,sea,MebaBr99,def_int_td,0,,,,,
player,201310280ram,sea,MebaBr99,def_int_long,0,,,,,
player,201310280ram,sea,MebaBr99,pass_defended,1,,,,,
player,201310280ram,sea,MebaBr99,sacks,0.0,,,,,
player,201310280ram,sea,MebaBr99,tackles_combined,4,,,,,
player,201310280ram,sea,MebaBr99,tackles_solo,4,,,,,
player,201310280ram,sea,MebaBr99,tackles_assists,0,,,,,
player,201310280ram,sea,MebaBr99,tackles_loss,0,,,,,
player,201310280ram,sea,MebaBr99,qb_hits,0,,,,,
player,201310280ram,sea,MebaBr99,fumbles_rec,0,,,,,
player,201310280ram,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201310280ram,sea,MebaBr99,fumbles_forced,0,,,,,
player,201310280ram,sea,BrowBr00,def_int,0,,,,,
player,201310280ram,sea,BrowBr00,def_int_yds,0,,,,,
player,201310280ram,sea,BrowBr00,def_int_td,0,,,,,
player,201310280ram,sea,BrowBr00,def_int_long,0,,,,,
player,201310280ram,sea,BrowBr00,pass_defended,0,,,,,
player,201310280ram,sea,BrowBr00,sacks,0.0,,,,,
player,201310280ram,sea,BrowBr00,tackles_combined,2,,,,,
player,201310280ram,sea,BrowBr00,tackles_solo,2,,,,,
player,201310280ram,sea,BrowBr00,tackles_assists,0,,,,,
player,201310280ram,sea,BrowBr00,tackles_loss,1,,,,,
player,201310280ram,sea,BrowBr00,qb_hits,0,,,,,
player,201310280ram,sea,BrowBr00,fumbles_rec,0,,,,,
player,201310280ram,sea,BrowBr00,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,BrowBr00,fumbles_rec_td,0,,,,,
player,201310280ram,sea,BrowBr00,fumbles_forced,0,,,,,
player,201310280ram,sea,FarwHe20,def_int,0,,,,,
player,201310280ram,sea,FarwHe20,def_int_yds,0,,,,,
player,201310280ram,sea,FarwHe20,def_int_td,0,,,,,
player,201310280ram,sea,FarwHe20,def_int_long,0,,,,,
player,201310280ram,sea,FarwHe20,pass_defended,0,,,,,
player,201310280ram,sea,FarwHe20,sacks,0.0,,,,,
player,201310280ram,sea,FarwHe20,tackles_combined,2,,,,,
player,201310280ram,sea,FarwHe20,tackles_solo,2,,,,,
player,201310280ram,sea,FarwHe20,tackles_assists,0,,,,,
player,201310280ram,sea,FarwHe20,tackles_loss,0,,,,,
player,201310280ram,sea,FarwHe20,qb_hits,0,,,,,
player,201310280ram,sea,FarwHe20,fumbles_rec,0,,,,,
player,201310280ram,sea,FarwHe20,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,FarwHe20,fumbles_rec_td,0,,,,,
player,201310280ram,sea,FarwHe20,fumbles_forced,0,,,,,
player,201310280ram,sea,McDoCl99,def_int,0,,,,,
player,201310280ram,sea,McDoCl99,def_int_yds,0,,,,,
player,201310280ram,sea,McDoCl99,def_int_td,0,,,,,
player,201310280ram,sea,McDoCl99,def_int_long,0,,,,,
player,201310280ram,sea,McDoCl99,pass_defended,0,,,,,
player,201310280ram,sea,McDoCl99,sacks,0.0,,,,,
player,201310280ram,sea,McDoCl99,tackles_combined,2,,,,,
player,201310280ram,sea,McDoCl99,tackles_solo,2,,,,,
player,201310280ram,sea,McDoCl99,tackles_assists,0,,,,,
player,201310280ram,sea,McDoCl99,tackles_loss,0,,,,,
player,201310280ram,sea,McDoCl99,qb_hits,0,,,,,
player,201310280ram,sea,McDoCl99,fumbles_rec,0,,,,,
player,201310280ram,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201310280ram,sea,McDoCl99,fumbles_forced,0,,,,,
player,201310280ram,sea,SmitMa02,def_int,0,,,,,
player,201310280ram,sea,SmitMa02,def_int_yds,0,,,,,
player,201310280ram,sea,SmitMa02,def_int_td,0,,,,,
player,201310280ram,sea,SmitMa02,def_int_long,0,,,,,
player,201310280ram,sea,SmitMa02,pass_defended,0,,,,,
player,201310280ram,sea,SmitMa02,sacks,0.0,,,,,
player,201310280ram,sea,SmitMa02,tackles_combined,2,,,,,
player,201310280ram,sea,SmitMa02,tackles_solo,2,,,,,
player,201310280ram,sea,SmitMa02,tackles_assists,0,,,,,
player,201310280ram,sea,SmitMa02,tackles_loss,0,,,,,
player,201310280ram,sea,SmitMa02,qb_hits,0,,,,,
player,201310280ram,sea,SmitMa02,fumbles_rec,0,,,,,
player,201310280ram,sea,SmitMa02,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,SmitMa02,fumbles_rec_td,0,,,,,
player,201310280ram,sea,SmitMa02,fumbles_forced,0,,,,,
player,201310280ram,sea,BryaRe99,def_int,0,,,,,
player,201310280ram,sea,BryaRe99,def_int_yds,0,,,,,
player,201310280ram,sea,BryaRe99,def_int_td,0,,,,,
player,201310280ram,sea,BryaRe99,def_int_long,0,,,,,
player,201310280ram,sea,BryaRe99,pass_defended,0,,,,,
player,201310280ram,sea,BryaRe99,sacks,0.0,,,,,
player,201310280ram,sea,BryaRe99,tackles_combined,1,,,,,
player,201310280ram,sea,BryaRe99,tackles_solo,1,,,,,
player,201310280ram,sea,BryaRe99,tackles_assists,0,,,,,
player,201310280ram,sea,BryaRe99,tackles_loss,0,,,,,
player,201310280ram,sea,BryaRe99,qb_hits,0,,,,,
player,201310280ram,sea,BryaRe99,fumbles_rec,0,,,,,
player,201310280ram,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201310280ram,sea,BryaRe99,fumbles_forced,0,,,,,
player,201310280ram,sea,ClemCh23,def_int,0,,,,,
player,201310280ram,sea,ClemCh23,def_int_yds,0,,,,,
player,201310280ram,sea,ClemCh23,def_int_td,0,,,,,
player,201310280ram,sea,ClemCh23,def_int_long,0,,,,,
player,201310280ram,sea,ClemCh23,pass_defended,0,,,,,
player,201310280ram,sea,ClemCh23,sacks,0.0,,,,,
player,201310280ram,sea,ClemCh23,tackles_combined,1,,,,,
player,201310280ram,sea,ClemCh23,tackles_solo,1,,,,,
player,201310280ram,sea,ClemCh23,tackles_assists,0,,,,,
player,201310280ram,sea,ClemCh23,tackles_loss,0,,,,,
player,201310280ram,sea,ClemCh23,qb_hits,1,,,,,
player,201310280ram,sea,ClemCh23,fumbles_rec,0,,,,,
player,201310280ram,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201310280ram,sea,ClemCh23,fumbles_forced,0,,,,,
player,201310280ram,sea,LaneJe00,def_int,0,,,,,
player,201310280ram,sea,LaneJe00,def_int_yds,0,,,,,
player,201310280ram,sea,LaneJe00,def_int_td,0,,,,,
player,201310280ram,sea,LaneJe00,def_int_long,0,,,,,
player,201310280ram,sea,LaneJe00,pass_defended,0,,,,,
player,201310280ram,sea,LaneJe00,sacks,0.0,,,,,
player,201310280ram,sea,LaneJe00,tackles_combined,1,,,,,
player,201310280ram,sea,LaneJe00,tackles_solo,1,,,,,
player,201310280ram,sea,LaneJe00,tackles_assists,0,,,,,
player,201310280ram,sea,LaneJe00,tackles_loss,0,,,,,
player,201310280ram,sea,LaneJe00,qb_hits,0,,,,,
player,201310280ram,sea,LaneJe00,fumbles_rec,0,,,,,
player,201310280ram,sea,LaneJe00,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,LaneJe00,fumbles_rec_td,0,,,,,
player,201310280ram,sea,LaneJe00,fumbles_forced,0,,,,,
player,201310280ram,sea,MaxwBy00,def_int,0,,,,,
player,201310280ram,sea,MaxwBy00,def_int_yds,0,,,,,
player,201310280ram,sea,MaxwBy00,def_int_td,0,,,,,
player,201310280ram,sea,MaxwBy00,def_int_long,0,,,,,
player,201310280ram,sea,MaxwBy00,pass_defended,0,,,,,
player,201310280ram,sea,MaxwBy00,sacks,0.0,,,,,
player,201310280ram,sea,MaxwBy00,tackles_combined,1,,,,,
player,201310280ram,sea,MaxwBy00,tackles_solo,1,,,,,
player,201310280ram,sea,MaxwBy00,tackles_assists,0,,,,,
player,201310280ram,sea,MaxwBy00,tackles_loss,0,,,,,
player,201310280ram,sea,MaxwBy00,qb_hits,0,,,,,
player,201310280ram,sea,MaxwBy00,fumbles_rec,0,,,,,
player,201310280ram,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201310280ram,sea,MaxwBy00,fumbles_forced,0,,,,,
player,201310280ram,sea,SchoOB99,def_int,0,,,,,
player,201310280ram,sea,SchoOB99,def_int_yds,0,,,,,
player,201310280ram,sea,SchoOB99,def_int_td,0,,,,,
player,201310280ram,sea,SchoOB99,def_int_long,0,,,,,
player,201310280ram,sea,SchoOB99,pass_defended,0,,,,,
player,201310280ram,sea,SchoOB99,sacks,0.0,,,,,
player,201310280ram,sea,SchoOB99,tackles_combined,1,,,,,
player,201310280ram,sea,SchoOB99,tackles_solo,1,,,,,
player,201310280ram,sea,SchoOB99,tackles_assists,0,,,,,
player,201310280ram,sea,SchoOB99,tackles_loss,0,,,,,
player,201310280ram,sea,SchoOB99,qb_hits,0,,,,,
player,201310280ram,sea,SchoOB99,fumbles_rec,0,,,,,
player,201310280ram,sea,SchoOB99,fumbles_rec_yds,0,,,,,
player,201310280ram,sea,SchoOB99,fumbles_rec_td,0,,,,,
player,201310280ram,sea,SchoOB99,fumbles_forced,0,,,,,
player,201310280ram,ram,QuinRo00,def_int,0,,,,,
player,201310280ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201310280ram,ram,QuinRo00,def_int_td,0,,,,,
player,201310280ram,ram,QuinRo00,def_int_long,0,,,,,
player,201310280ram,ram,QuinRo00,pass_defended,0,,,,,
player,201310280ram,ram,QuinRo00,sacks,3.0,,,,,
player,201310280ram,ram,QuinRo00,tackles_combined,5,,,,,
player,201310280ram,ram,QuinRo00,tackles_solo,5,,,,,
player,201310280ram,ram,QuinRo00,tackles_assists,0,,,,,
player,201310280ram,ram,QuinRo00,tackles_loss,4,,,,,
player,201310280ram,ram,QuinRo00,qb_hits,5,,,,,
player,201310280ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201310280ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201310280ram,ram,QuinRo00,fumbles_forced,0,,,,,
player,201310280ram,ram,LongCh99,def_int,0,,,,,
player,201310280ram,ram,LongCh99,def_int_yds,0,,,,,
player,201310280ram,ram,LongCh99,def_int_td,0,,,,,
player,201310280ram,ram,LongCh99,def_int_long,0,,,,,
player,201310280ram,ram,LongCh99,pass_defended,0,,,,,
player,201310280ram,ram,LongCh99,sacks,3.0,,,,,
player,201310280ram,ram,LongCh99,tackles_combined,4,,,,,
player,201310280ram,ram,LongCh99,tackles_solo,4,,,,,
player,201310280ram,ram,LongCh99,tackles_assists,0,,,,,
player,201310280ram,ram,LongCh99,tackles_loss,4,,,,,
player,201310280ram,ram,LongCh99,qb_hits,3,,,,,
player,201310280ram,ram,LongCh99,fumbles_rec,0,,,,,
player,201310280ram,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201310280ram,ram,LongCh99,fumbles_forced,0,,,,,
player,201310280ram,ram,HayeWi99,def_int,0,,,,,
player,201310280ram,ram,HayeWi99,def_int_yds,0,,,,,
player,201310280ram,ram,HayeWi99,def_int_td,0,,,,,
player,201310280ram,ram,HayeWi99,def_int_long,0,,,,,
player,201310280ram,ram,HayeWi99,pass_defended,0,,,,,
player,201310280ram,ram,HayeWi99,sacks,1.0,,,,,
player,201310280ram,ram,HayeWi99,tackles_combined,2,,,,,
player,201310280ram,ram,HayeWi99,tackles_solo,2,,,,,
player,201310280ram,ram,HayeWi99,tackles_assists,0,,,,,
player,201310280ram,ram,HayeWi99,tackles_loss,1,,,,,
player,201310280ram,ram,HayeWi99,qb_hits,1,,,,,
player,201310280ram,ram,HayeWi99,fumbles_rec,0,,,,,
player,201310280ram,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201310280ram,ram,HayeWi99,fumbles_forced,0,,,,,
player,201310280ram,ram,JenkJa03,def_int,0,,,,,
player,201310280ram,ram,JenkJa03,def_int_yds,0,,,,,
player,201310280ram,ram,JenkJa03,def_int_td,0,,,,,
player,201310280ram,ram,JenkJa03,def_int_long,0,,,,,
player,201310280ram,ram,JenkJa03,pass_defended,1,,,,,
player,201310280ram,ram,JenkJa03,sacks,0.0,,,,,
player,201310280ram,ram,JenkJa03,tackles_combined,4,,,,,
player,201310280ram,ram,JenkJa03,tackles_solo,3,,,,,
player,201310280ram,ram,JenkJa03,tackles_assists,1,,,,,
player,201310280ram,ram,JenkJa03,tackles_loss,0,,,,,
player,201310280ram,ram,JenkJa03,qb_hits,0,,,,,
player,201310280ram,ram,JenkJa03,fumbles_rec,0,,,,,
player,201310280ram,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201310280ram,ram,JenkJa03,fumbles_forced,0,,,,,
player,201310280ram,ram,LangKe98,def_int,0,,,,,
player,201310280ram,ram,LangKe98,def_int_yds,0,,,,,
player,201310280ram,ram,LangKe98,def_int_td,0,,,,,
player,201310280ram,ram,LangKe98,def_int_long,0,,,,,
player,201310280ram,ram,LangKe98,pass_defended,0,,,,,
player,201310280ram,ram,LangKe98,sacks,0.0,,,,,
player,201310280ram,ram,LangKe98,tackles_combined,3,,,,,
player,201310280ram,ram,LangKe98,tackles_solo,2,,,,,
player,201310280ram,ram,LangKe98,tackles_assists,1,,,,,
player,201310280ram,ram,LangKe98,tackles_loss,0,,,,,
player,201310280ram,ram,LangKe98,qb_hits,0,,,,,
player,201310280ram,ram,LangKe98,fumbles_rec,0,,,,,
player,201310280ram,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201310280ram,ram,LangKe98,fumbles_forced,0,,,,,
player,201310280ram,ram,LaurJa99,def_int,0,,,,,
player,201310280ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201310280ram,ram,LaurJa99,def_int_td,0,,,,,
player,201310280ram,ram,LaurJa99,def_int_long,0,,,,,
player,201310280ram,ram,LaurJa99,pass_defended,0,,,,,
player,201310280ram,ram,LaurJa99,sacks,0.0,,,,,
player,201310280ram,ram,LaurJa99,tackles_combined,3,,,,,
player,201310280ram,ram,LaurJa99,tackles_solo,2,,,,,
player,201310280ram,ram,LaurJa99,tackles_assists,1,,,,,
player,201310280ram,ram,LaurJa99,tackles_loss,0,,,,,
player,201310280ram,ram,LaurJa99,qb_hits,0,,,,,
player,201310280ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201310280ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201310280ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201310280ram,ram,JohnTr05,def_int,0,,,,,
player,201310280ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201310280ram,ram,JohnTr05,def_int_td,0,,,,,
player,201310280ram,ram,JohnTr05,def_int_long,0,,,,,
player,201310280ram,ram,JohnTr05,pass_defended,0,,,,,
player,201310280ram,ram,JohnTr05,sacks,0.0,,,,,
player,201310280ram,ram,JohnTr05,tackles_combined,2,,,,,
player,201310280ram,ram,JohnTr05,tackles_solo,2,,,,,
player,201310280ram,ram,JohnTr05,tackles_assists,0,,,,,
player,201310280ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201310280ram,ram,JohnTr05,qb_hits,0,,,,,
player,201310280ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201310280ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201310280ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201310280ram,ram,McLeRo00,def_int,0,,,,,
player,201310280ram,ram,McLeRo00,def_int_yds,0,,,,,
player,201310280ram,ram,McLeRo00,def_int_td,0,,,,,
player,201310280ram,ram,McLeRo00,def_int_long,0,,,,,
player,201310280ram,ram,McLeRo00,pass_defended,0,,,,,
player,201310280ram,ram,McLeRo00,sacks,0.0,,,,,
player,201310280ram,ram,McLeRo00,tackles_combined,2,,,,,
player,201310280ram,ram,McLeRo00,tackles_solo,2,,,,,
player,201310280ram,ram,McLeRo00,tackles_assists,0,,,,,
player,201310280ram,ram,McLeRo00,tackles_loss,1,,,,,
player,201310280ram,ram,McLeRo00,qb_hits,0,,,,,
player,201310280ram,ram,McLeRo00,fumbles_rec,0,,,,,
player,201310280ram,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201310280ram,ram,McLeRo00,fumbles_forced,0,,,,,
player,201310280ram,ram,OgleAl00,def_int,0,,,,,
player,201310280ram,ram,OgleAl00,def_int_yds,0,,,,,
player,201310280ram,ram,OgleAl00,def_int_td,0,,,,,
player,201310280ram,ram,OgleAl00,def_int_long,0,,,,,
player,201310280ram,ram,OgleAl00,pass_defended,0,,,,,
player,201310280ram,ram,OgleAl00,sacks,0.0,,,,,
player,201310280ram,ram,OgleAl00,tackles_combined,2,,,,,
player,201310280ram,ram,OgleAl00,tackles_solo,2,,,,,
player,201310280ram,ram,OgleAl00,tackles_assists,0,,,,,
player,201310280ram,ram,OgleAl00,tackles_loss,0,,,,,
player,201310280ram,ram,OgleAl00,qb_hits,0,,,,,
player,201310280ram,ram,OgleAl00,fumbles_rec,0,,,,,
player,201310280ram,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201310280ram,ram,OgleAl00,fumbles_forced,0,,,,,
player,201310280ram,ram,StewDa00,def_int,0,,,,,
player,201310280ram,ram,StewDa00,def_int_yds,0,,,,,
player,201310280ram,ram,StewDa00,def_int_td,0,,,,,
player,201310280ram,ram,StewDa00,def_int_long,0,,,,,
player,201310280ram,ram,StewDa00,pass_defended,0,,,,,
player,201310280ram,ram,StewDa00,sacks,0.0,,,,,
player,201310280ram,ram,StewDa00,tackles_combined,2,,,,,
player,201310280ram,ram,StewDa00,tackles_solo,2,,,,,
player,201310280ram,ram,StewDa00,tackles_assists,0,,,,,
player,201310280ram,ram,StewDa00,tackles_loss,0,,,,,
player,201310280ram,ram,StewDa00,qb_hits,1,,,,,
player,201310280ram,ram,StewDa00,fumbles_rec,0,,,,,
player,201310280ram,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201310280ram,ram,StewDa00,fumbles_forced,0,,,,,
player,201310280ram,ram,BateDa00,def_int,0,,,,,
player,201310280ram,ram,BateDa00,def_int_yds,0,,,,,
player,201310280ram,ram,BateDa00,def_int_td,0,,,,,
player,201310280ram,ram,BateDa00,def_int_long,0,,,,,
player,201310280ram,ram,BateDa00,pass_defended,0,,,,,
player,201310280ram,ram,BateDa00,sacks,0.0,,,,,
player,201310280ram,ram,BateDa00,tackles_combined,1,,,,,
player,201310280ram,ram,BateDa00,tackles_solo,1,,,,,
player,201310280ram,ram,BateDa00,tackles_assists,0,,,,,
player,201310280ram,ram,BateDa00,tackles_loss,0,,,,,
player,201310280ram,ram,BateDa00,qb_hits,0,,,,,
player,201310280ram,ram,BateDa00,fumbles_rec,0,,,,,
player,201310280ram,ram,BateDa00,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,BateDa00,fumbles_rec_td,0,,,,,
player,201310280ram,ram,BateDa00,fumbles_forced,0,,,,,
player,201310280ram,ram,BrocMi00,def_int,0,,,,,
player,201310280ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201310280ram,ram,BrocMi00,def_int_td,0,,,,,
player,201310280ram,ram,BrocMi00,def_int_long,0,,,,,
player,201310280ram,ram,BrocMi00,pass_defended,0,,,,,
player,201310280ram,ram,BrocMi00,sacks,0.0,,,,,
player,201310280ram,ram,BrocMi00,tackles_combined,1,,,,,
player,201310280ram,ram,BrocMi00,tackles_solo,1,,,,,
player,201310280ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201310280ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201310280ram,ram,BrocMi00,qb_hits,0,,,,,
player,201310280ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201310280ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201310280ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201310280ram,ram,DunbJo20,def_int,0,,,,,
player,201310280ram,ram,DunbJo20,def_int_yds,0,,,,,
player,201310280ram,ram,DunbJo20,def_int_td,0,,,,,
player,201310280ram,ram,DunbJo20,def_int_long,0,,,,,
player,201310280ram,ram,DunbJo20,pass_defended,0,,,,,
player,201310280ram,ram,DunbJo20,sacks,0.0,,,,,
player,201310280ram,ram,DunbJo20,tackles_combined,1,,,,,
player,201310280ram,ram,DunbJo20,tackles_solo,1,,,,,
player,201310280ram,ram,DunbJo20,tackles_assists,0,,,,,
player,201310280ram,ram,DunbJo20,tackles_loss,0,,,,,
player,201310280ram,ram,DunbJo20,qb_hits,0,,,,,
player,201310280ram,ram,DunbJo20,fumbles_rec,0,,,,,
player,201310280ram,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201310280ram,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201310280ram,ram,DunbJo20,fumbles_forced,0,,,,,
player,201310280ram,ram,SimsEu99,def_int,0,,,,,
player,201310280ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201310280ram,ram,SimsEu99,def_int_td,0,,,,,
player,201310280ram,ram,SimsEu99,def_int_long,0,,,,,
player,201310280ram,ram,SimsEu99,pass_defended,0,,,,,
player,201310280ram,ram,SimsEu99,sacks,0.0,,,,,
player,201310280ram,ram,SimsEu99,tackles_combined,1,,,,,
player,201310280ram,ram,SimsEu99,tackles_solo,0,,,,,
player,201310280ram,ram,SimsEu99,tackles_assists,1,,,,,
player,201310280ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201310280ram,ram,SimsEu99,qb_hits,0,,,,,
