game,2013,5,20131006,201310060chi,nor,"New Orleans Saints",26,chi,"Chicago Bears",18
player,201310060chi,nor,LeliTi00,pos,G,,,,,
player,201310060chi,nor,LeliTi00,offense,1,,,,,
player,201310060chi,nor,LeliTi00,off_pct,2%,,,,,
player,201310060chi,nor,LeliTi00,defense,0,,,,,
player,201310060chi,nor,LeliTi00,def_pct,0%,,,,,
player,201310060chi,nor,LeliTi00,special_teams,9,,,,,
player,201310060chi,nor,LeliTi00,st_pct,33%,,,,,
player,201310060chi,nor,JenkMa99,pos,FS,,,,,
player,201310060chi,nor,JenkMa99,offense,0,,,,,
player,201310060chi,nor,JenkMa99,off_pct,0%,,,,,
player,201310060chi,nor,JenkMa99,defense,56,,,,,
player,201310060chi,nor,JenkMa99,def_pct,100%,,,,,
player,201310060chi,nor,JenkMa99,special_teams,7,,,,,
player,201310060chi,nor,JenkMa99,st_pct,26%,,,,,
player,201310060chi,nor,LewiKe96,pos,CB,,,,,
player,201310060chi,nor,LewiKe96,offense,0,,,,,
player,201310060chi,nor,LewiKe96,off_pct,0%,,,,,
player,201310060chi,nor,LewiKe96,defense,56,,,,,
player,201310060chi,nor,LewiKe96,def_pct,100%,,,,,
player,201310060chi,nor,LewiKe96,special_teams,0,,,,,
player,201310060chi,nor,LewiKe96,st_pct,0%,,,,,
player,201310060chi,nor,VaccKe00,pos,SS,,,,,
player,201310060chi,nor,VaccKe00,offense,0,,,,,
player,201310060chi,nor,VaccKe00,off_pct,0%,,,,,
player,201310060chi,nor,VaccKe00,defense,56,,,,,
player,201310060chi,nor,VaccKe00,def_pct,100%,,,,,
player,201310060chi,nor,VaccKe00,special_teams,0,,,,,
player,201310060chi,nor,VaccKe00,st_pct,0%,,,,,
player,201310060chi,nor,GreeJa22,pos,CB,,,,,
player,201310060chi,nor,GreeJa22,offense,0,,,,,
player,201310060chi,nor,GreeJa22,off_pct,0%,,,,,
player,201310060chi,nor,GreeJa22,defense,54,,,,,
player,201310060chi,nor,GreeJa22,def_pct,96%,,,,,
player,201310060chi,nor,GreeJa22,special_teams,0,,,,,
player,201310060chi,nor,GreeJa22,st_pct,0%,,,,,
player,201310060chi,nor,JordCa00,pos,DE,,,,,
player,201310060chi,nor,JordCa00,offense,0,,,,,
player,201310060chi,nor,JordCa00,off_pct,0%,,,,,
player,201310060chi,nor,JordCa00,defense,53,,,,,
player,201310060chi,nor,JordCa00,def_pct,95%,,,,,
player,201310060chi,nor,JordCa00,special_teams,2,,,,,
player,201310060chi,nor,JordCa00,st_pct,7%,,,,,
player,201310060chi,nor,BushRa00,pos,FS,,,,,
player,201310060chi,nor,BushRa00,offense,0,,,,,
player,201310060chi,nor,BushRa00,off_pct,0%,,,,,
player,201310060chi,nor,BushRa00,defense,52,,,,,
player,201310060chi,nor,BushRa00,def_pct,93%,,,,,
player,201310060chi,nor,BushRa00,special_teams,19,,,,,
player,201310060chi,nor,BushRa00,st_pct,70%,,,,,
player,201310060chi,nor,LoftCu99,pos,LB,,,,,
player,201310060chi,nor,LoftCu99,offense,0,,,,,
player,201310060chi,nor,LoftCu99,off_pct,0%,,,,,
player,201310060chi,nor,LoftCu99,defense,52,,,,,
player,201310060chi,nor,LoftCu99,def_pct,93%,,,,,
player,201310060chi,nor,LoftCu99,special_teams,2,,,,,
player,201310060chi,nor,LoftCu99,st_pct,7%,,,,,
player,201310060chi,nor,GaleJu00,pos,LB,,,,,
player,201310060chi,nor,GaleJu00,offense,0,,,,,
player,201310060chi,nor,GaleJu00,off_pct,0%,,,,,
player,201310060chi,nor,GaleJu00,defense,47,,,,,
player,201310060chi,nor,GaleJu00,def_pct,84%,,,,,
player,201310060chi,nor,GaleJu00,special_teams,0,,,,,
player,201310060chi,nor,GaleJu00,st_pct,0%,,,,,
player,201310060chi,nor,JenkJo00,pos,NT,,,,,
player,201310060chi,nor,JenkJo00,offense,0,,,,,
player,201310060chi,nor,JenkJo00,off_pct,0%,,,,,
player,201310060chi,nor,JenkJo00,defense,40,,,,,
player,201310060chi,nor,JenkJo00,def_pct,71%,,,,,
player,201310060chi,nor,JenkJo00,special_teams,2,,,,,
player,201310060chi,nor,JenkJo00,st_pct,7%,,,,,
player,201310060chi,nor,HawtDa20,pos,LB,,,,,
player,201310060chi,nor,HawtDa20,offense,0,,,,,
player,201310060chi,nor,HawtDa20,off_pct,0%,,,,,
player,201310060chi,nor,HawtDa20,defense,37,,,,,
player,201310060chi,nor,HawtDa20,def_pct,66%,,,,,
player,201310060chi,nor,HawtDa20,special_teams,5,,,,,
player,201310060chi,nor,HawtDa20,st_pct,19%,,,,,
player,201310060chi,nor,HickAk00,pos,DE,,,,,
player,201310060chi,nor,HickAk00,offense,0,,,,,
player,201310060chi,nor,HickAk00,off_pct,0%,,,,,
player,201310060chi,nor,HickAk00,defense,32,,,,,
player,201310060chi,nor,HickAk00,def_pct,57%,,,,,
player,201310060chi,nor,HickAk00,special_teams,2,,,,,
player,201310060chi,nor,HickAk00,st_pct,7%,,,,,
player,201310060chi,nor,CarrCh22,pos,CB,,,,,
player,201310060chi,nor,CarrCh22,offense,0,,,,,
player,201310060chi,nor,CarrCh22,off_pct,0%,,,,,
player,201310060chi,nor,CarrCh22,defense,19,,,,,
player,201310060chi,nor,CarrCh22,def_pct,34%,,,,,
player,201310060chi,nor,CarrCh22,special_teams,13,,,,,
player,201310060chi,nor,CarrCh22,st_pct,48%,,,,,
player,201310060chi,nor,HumbRa00,pos,LB,,,,,
player,201310060chi,nor,HumbRa00,offense,0,,,,,
player,201310060chi,nor,HumbRa00,off_pct,0%,,,,,
player,201310060chi,nor,HumbRa00,defense,12,,,,,
player,201310060chi,nor,HumbRa00,def_pct,21%,,,,,
player,201310060chi,nor,HumbRa00,special_teams,17,,,,,
player,201310060chi,nor,HumbRa00,st_pct,63%,,,,,
player,201310060chi,nor,WhitCo01,pos,CB,,,,,
player,201310060chi,nor,WhitCo01,offense,0,,,,,
player,201310060chi,nor,WhitCo01,off_pct,0%,,,,,
player,201310060chi,nor,WhitCo01,defense,11,,,,,
player,201310060chi,nor,WhitCo01,def_pct,20%,,,,,
player,201310060chi,nor,WhitCo01,special_teams,17,,,,,
player,201310060chi,nor,WhitCo01,st_pct,63%,,,,,
player,201310060chi,nor,JohnTo01,pos,DE,,,,,
player,201310060chi,nor,JohnTo01,offense,0,,,,,
player,201310060chi,nor,JohnTo01,off_pct,0%,,,,,
player,201310060chi,nor,JohnTo01,defense,11,,,,,
player,201310060chi,nor,JohnTo01,def_pct,20%,,,,,
player,201310060chi,nor,JohnTo01,special_teams,0,,,,,
player,201310060chi,nor,JohnTo01,st_pct,0%,,,,,
player,201310060chi,nor,FostGl00,pos,DE,,,,,
player,201310060chi,nor,FostGl00,offense,0,,,,,
player,201310060chi,nor,FostGl00,off_pct,0%,,,,,
player,201310060chi,nor,FostGl00,defense,11,,,,,
player,201310060chi,nor,FostGl00,def_pct,20%,,,,,
player,201310060chi,nor,FostGl00,special_teams,0,,,,,
player,201310060chi,nor,FostGl00,st_pct,0%,,,,,
player,201310060chi,nor,HaraPa20,pos,LB,,,,,
player,201310060chi,nor,HaraPa20,offense,0,,,,,
player,201310060chi,nor,HaraPa20,off_pct,0%,,,,,
player,201310060chi,nor,HaraPa20,defense,9,,,,,
player,201310060chi,nor,HaraPa20,def_pct,16%,,,,,
player,201310060chi,nor,HaraPa20,special_teams,2,,,,,
player,201310060chi,nor,HaraPa20,st_pct,7%,,,,,
player,201310060chi,nor,WilsMa01,pos,DE,,,,,
player,201310060chi,nor,WilsMa01,offense,0,,,,,
player,201310060chi,nor,WilsMa01,off_pct,0%,,,,,
player,201310060chi,nor,WilsMa01,defense,7,,,,,
player,201310060chi,nor,WilsMa01,def_pct,12%,,,,,
player,201310060chi,nor,WilsMa01,special_teams,4,,,,,
player,201310060chi,nor,WilsMa01,st_pct,15%,,,,,
player,201310060chi,nor,HillJo02,pos,TE,,,,,
player,201310060chi,nor,HillJo02,offense,0,,,,,
player,201310060chi,nor,HillJo02,off_pct,0%,,,,,
player,201310060chi,nor,HillJo02,defense,0,,,,,
player,201310060chi,nor,HillJo02,def_pct,0%,,,,,
player,201310060chi,nor,HillJo02,special_teams,25,,,,,
player,201310060chi,nor,HillJo02,st_pct,93%,,,,,
player,201310060chi,nor,HerrWi99,pos,LB,,,,,
player,201310060chi,nor,HerrWi99,offense,0,,,,,
player,201310060chi,nor,HerrWi99,off_pct,0%,,,,,
player,201310060chi,nor,HerrWi99,defense,0,,,,,
player,201310060chi,nor,HerrWi99,def_pct,0%,,,,,
player,201310060chi,nor,HerrWi99,special_teams,21,,,,,
player,201310060chi,nor,HerrWi99,st_pct,78%,,,,,
player,201310060chi,nor,ReddKe00,pos,LB,,,,,
player,201310060chi,nor,ReddKe00,offense,0,,,,,
player,201310060chi,nor,ReddKe00,off_pct,0%,,,,,
player,201310060chi,nor,ReddKe00,defense,0,,,,,
player,201310060chi,nor,ReddKe00,def_pct,0%,,,,,
player,201310060chi,nor,ReddKe00,special_teams,18,,,,,
player,201310060chi,nor,ReddKe00,st_pct,67%,,,,,
player,201310060chi,nor,AbduIs00,pos,FS,,,,,
player,201310060chi,nor,AbduIs00,offense,0,,,,,
player,201310060chi,nor,AbduIs00,off_pct,0%,,,,,
player,201310060chi,nor,AbduIs00,defense,0,,,,,
player,201310060chi,nor,AbduIs00,def_pct,0%,,,,,
player,201310060chi,nor,AbduIs00,special_teams,16,,,,,
player,201310060chi,nor,AbduIs00,st_pct,59%,,,,,
player,201310060chi,nor,CadeTr00,pos,RB,,,,,
player,201310060chi,nor,CadeTr00,offense,0,,,,,
player,201310060chi,nor,CadeTr00,off_pct,0%,,,,,
player,201310060chi,nor,CadeTr00,defense,0,,,,,
player,201310060chi,nor,CadeTr00,def_pct,0%,,,,,
player,201310060chi,nor,CadeTr00,special_teams,12,,,,,
player,201310060chi,nor,CadeTr00,st_pct,44%,,,,,
player,201310060chi,nor,MorsTh00,pos,P,,,,,
player,201310060chi,nor,MorsTh00,offense,0,,,,,
player,201310060chi,nor,MorsTh00,off_pct,0%,,,,,
player,201310060chi,nor,MorsTh00,defense,0,,,,,
player,201310060chi,nor,MorsTh00,def_pct,0%,,,,,
player,201310060chi,nor,MorsTh00,special_teams,11,,,,,
player,201310060chi,nor,MorsTh00,st_pct,41%,,,,,
player,201310060chi,nor,DresJu20,pos,LS,,,,,
player,201310060chi,nor,DresJu20,offense,0,,,,,
player,201310060chi,nor,DresJu20,off_pct,0%,,,,,
player,201310060chi,nor,DresJu20,defense,0,,,,,
player,201310060chi,nor,DresJu20,def_pct,0%,,,,,
player,201310060chi,nor,DresJu20,special_teams,10,,,,,
player,201310060chi,nor,DresJu20,st_pct,37%,,,,,
player,201310060chi,nor,HartGa00,pos,K,,,,,
player,201310060chi,nor,HartGa00,offense,0,,,,,
player,201310060chi,nor,HartGa00,off_pct,0%,,,,,
player,201310060chi,nor,HartGa00,defense,0,,,,,
player,201310060chi,nor,HartGa00,def_pct,0%,,,,,
player,201310060chi,nor,HartGa00,special_teams,6,,,,,
player,201310060chi,nor,HartGa00,st_pct,22%,,,,,
player,201310060chi,nor,McCoLu00,pos,QB,,,,,
player,201310060chi,nor,McCoLu00,offense,0,,,,,
player,201310060chi,nor,McCoLu00,off_pct,0%,,,,,
player,201310060chi,nor,McCoLu00,defense,0,,,,,
player,201310060chi,nor,McCoLu00,def_pct,0%,,,,,
player,201310060chi,nor,McCoLu00,special_teams,6,,,,,
player,201310060chi,nor,McCoLu00,st_pct,22%,,,,,
player,201310060chi,nor,RichJa99,pos,LB,,,,,
player,201310060chi,nor,RichJa99,offense,0,,,,,
player,201310060chi,nor,RichJa99,off_pct,0%,,,,,
player,201310060chi,nor,RichJa99,defense,0,,,,,
player,201310060chi,nor,RichJa99,def_pct,0%,,,,,
player,201310060chi,nor,RichJa99,special_teams,2,,,,,
player,201310060chi,nor,RichJa99,st_pct,7%,,,,,
