game,2013,1,20130905,201309050den,rav,"Baltimore Ravens",27,den,"Denver Broncos",49
player,201309050den,rav,GrahCo99,fumbles_forced,0,,,,,
player,201309050den,rav,SmitJi03,def_int,0,,,,,
player,201309050den,rav,SmitJi03,def_int_yds,0,,,,,
player,201309050den,rav,SmitJi03,def_int_td,0,,,,,
player,201309050den,rav,SmitJi03,def_int_long,0,,,,,
player,201309050den,rav,SmitJi03,pass_defended,1,,,,,
player,201309050den,rav,SmitJi03,sacks,0.0,,,,,
player,201309050den,rav,SmitJi03,tackles_combined,6,,,,,
player,201309050den,rav,SmitJi03,tackles_solo,6,,,,,
player,201309050den,rav,SmitJi03,tackles_assists,0,,,,,
player,201309050den,rav,SmitJi03,tackles_loss,0,,,,,
player,201309050den,rav,SmitJi03,qb_hits,0,,,,,
player,201309050den,rav,SmitJi03,fumbles_rec,0,,,,,
player,201309050den,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201309050den,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201309050den,rav,SmitJi03,fumbles_forced,1,,,,,
player,201309050den,rav,IhedJa00,def_int,0,,,,,
player,201309050den,rav,IhedJa00,def_int_yds,0,,,,,
player,201309050den,rav,IhedJa00,def_int_td,0,,,,,
player,201309050den,rav,IhedJa00,def_int_long,0,,,,,
player,201309050den,rav,IhedJa00,pass_defended,1,,,,,
player,201309050den,rav,IhedJa00,sacks,0.0,,,,,
player,201309050den,rav,IhedJa00,tackles_combined,5,,,,,
player,201309050den,rav,IhedJa00,tackles_solo,4,,,,,
player,201309050den,rav,IhedJa00,tackles_assists,1,,,,,
player,201309050den,rav,IhedJa00,tackles_loss,0,,,,,
player,201309050den,rav,IhedJa00,qb_hits,0,,,,,
player,201309050den,rav,IhedJa00,fumbles_rec,0,,,,,
player,201309050den,rav,IhedJa00,fumbles_rec_yds,0,,,,,
player,201309050den,rav,IhedJa00,fumbles_rec_td,0,,,,,
player,201309050den,rav,IhedJa00,fumbles_forced,0,,,,,
player,201309050den,rav,NgatHa20,def_int,0,,,,,
player,201309050den,rav,NgatHa20,def_int_yds,0,,,,,
player,201309050den,rav,NgatHa20,def_int_td,0,,,,,
player,201309050den,rav,NgatHa20,def_int_long,0,,,,,
player,201309050den,rav,NgatHa20,pass_defended,0,,,,,
player,201309050den,rav,NgatHa20,sacks,0.0,,,,,
player,201309050den,rav,NgatHa20,tackles_combined,4,,,,,
player,201309050den,rav,NgatHa20,tackles_solo,2,,,,,
player,201309050den,rav,NgatHa20,tackles_assists,2,,,,,
player,201309050den,rav,NgatHa20,tackles_loss,1,,,,,
player,201309050den,rav,NgatHa20,qb_hits,0,,,,,
player,201309050den,rav,NgatHa20,fumbles_rec,0,,,,,
player,201309050den,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201309050den,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201309050den,rav,NgatHa20,fumbles_forced,0,,,,,
player,201309050den,rav,SmitDa24,def_int,0,,,,,
player,201309050den,rav,SmitDa24,def_int_yds,0,,,,,
player,201309050den,rav,SmitDa24,def_int_td,0,,,,,
player,201309050den,rav,SmitDa24,def_int_long,0,,,,,
player,201309050den,rav,SmitDa24,pass_defended,2,,,,,
player,201309050den,rav,SmitDa24,sacks,0.0,,,,,
player,201309050den,rav,SmitDa24,tackles_combined,4,,,,,
player,201309050den,rav,SmitDa24,tackles_solo,3,,,,,
player,201309050den,rav,SmitDa24,tackles_assists,1,,,,,
player,201309050den,rav,SmitDa24,tackles_loss,0,,,,,
player,201309050den,rav,SmitDa24,qb_hits,0,,,,,
player,201309050den,rav,SmitDa24,fumbles_rec,0,,,,,
player,201309050den,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201309050den,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201309050den,rav,SmitDa24,fumbles_forced,0,,,,,
player,201309050den,rav,HuffMi20,def_int,0,,,,,
player,201309050den,rav,HuffMi20,def_int_yds,0,,,,,
player,201309050den,rav,HuffMi20,def_int_td,0,,,,,
player,201309050den,rav,HuffMi20,def_int_long,0,,,,,
player,201309050den,rav,HuffMi20,pass_defended,0,,,,,
player,201309050den,rav,HuffMi20,sacks,0.0,,,,,
player,201309050den,rav,HuffMi20,tackles_combined,2,,,,,
player,201309050den,rav,HuffMi20,tackles_solo,2,,,,,
player,201309050den,rav,HuffMi20,tackles_assists,0,,,,,
player,201309050den,rav,HuffMi20,tackles_loss,0,,,,,
player,201309050den,rav,HuffMi20,qb_hits,0,,,,,
player,201309050den,rav,HuffMi20,fumbles_rec,0,,,,,
player,201309050den,rav,HuffMi20,fumbles_rec_yds,0,,,,,
player,201309050den,rav,HuffMi20,fumbles_rec_td,0,,,,,
player,201309050den,rav,HuffMi20,fumbles_forced,0,,,,,
player,201309050den,rav,McClAl00,def_int,0,,,,,
player,201309050den,rav,McClAl00,def_int_yds,0,,,,,
player,201309050den,rav,McClAl00,def_int_td,0,,,,,
player,201309050den,rav,McClAl00,def_int_long,0,,,,,
player,201309050den,rav,McClAl00,pass_defended,0,,,,,
player,201309050den,rav,McClAl00,sacks,0.0,,,,,
player,201309050den,rav,McClAl00,tackles_combined,2,,,,,
player,201309050den,rav,McClAl00,tackles_solo,2,,,,,
player,201309050den,rav,McClAl00,tackles_assists,0,,,,,
player,201309050den,rav,McClAl00,tackles_loss,0,,,,,
player,201309050den,rav,McClAl00,qb_hits,0,,,,,
player,201309050den,rav,McClAl00,fumbles_rec,0,,,,,
player,201309050den,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201309050den,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201309050den,rav,McClAl00,fumbles_forced,0,,,,,
player,201309050den,rav,ElamMa00,def_int,0,,,,,
player,201309050den,rav,ElamMa00,def_int_yds,0,,,,,
player,201309050den,rav,ElamMa00,def_int_td,0,,,,,
player,201309050den,rav,ElamMa00,def_int_long,0,,,,,
player,201309050den,rav,ElamMa00,pass_defended,0,,,,,
player,201309050den,rav,ElamMa00,sacks,0.0,,,,,
player,201309050den,rav,ElamMa00,tackles_combined,1,,,,,
player,201309050den,rav,ElamMa00,tackles_solo,1,,,,,
player,201309050den,rav,ElamMa00,tackles_assists,0,,,,,
player,201309050den,rav,ElamMa00,tackles_loss,0,,,,,
player,201309050den,rav,ElamMa00,qb_hits,0,,,,,
player,201309050den,rav,ElamMa00,fumbles_rec,0,,,,,
player,201309050den,rav,ElamMa00,fumbles_rec_yds,0,,,,,
player,201309050den,rav,ElamMa00,fumbles_rec_td,0,,,,,
player,201309050den,rav,ElamMa00,fumbles_forced,0,,,,,
player,201309050den,rav,JuszKy00,def_int,0,,,,,
player,201309050den,rav,JuszKy00,def_int_yds,0,,,,,
player,201309050den,rav,JuszKy00,def_int_td,0,,,,,
player,201309050den,rav,JuszKy00,def_int_long,0,,,,,
player,201309050den,rav,JuszKy00,pass_defended,0,,,,,
player,201309050den,rav,JuszKy00,sacks,0.0,,,,,
player,201309050den,rav,JuszKy00,tackles_combined,1,,,,,
player,201309050den,rav,JuszKy00,tackles_solo,0,,,,,
player,201309050den,rav,JuszKy00,tackles_assists,1,,,,,
player,201309050den,rav,JuszKy00,tackles_loss,0,,,,,
player,201309050den,rav,JuszKy00,qb_hits,0,,,,,
player,201309050den,rav,JuszKy00,fumbles_rec,0,,,,,
player,201309050den,rav,JuszKy00,fumbles_rec_yds,0,,,,,
player,201309050den,rav,JuszKy00,fumbles_rec_td,0,,,,,
player,201309050den,rav,JuszKy00,fumbles_forced,0,,,,,
player,201309050den,rav,McPhPe00,def_int,0,,,,,
player,201309050den,rav,McPhPe00,def_int_yds,0,,,,,
player,201309050den,rav,McPhPe00,def_int_td,0,,,,,
player,201309050den,rav,McPhPe00,def_int_long,0,,,,,
player,201309050den,rav,McPhPe00,pass_defended,0,,,,,
player,201309050den,rav,McPhPe00,sacks,0.0,,,,,
player,201309050den,rav,McPhPe00,tackles_combined,1,,,,,
player,201309050den,rav,McPhPe00,tackles_solo,1,,,,,
player,201309050den,rav,McPhPe00,tackles_assists,0,,,,,
player,201309050den,rav,McPhPe00,tackles_loss,0,,,,,
player,201309050den,rav,McPhPe00,qb_hits,0,,,,,
player,201309050den,rav,McPhPe00,fumbles_rec,0,,,,,
player,201309050den,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201309050den,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201309050den,rav,McPhPe00,fumbles_forced,0,,,,,
player,201309050den,rav,SpeaMa21,def_int,0,,,,,
player,201309050den,rav,SpeaMa21,def_int_yds,0,,,,,
player,201309050den,rav,SpeaMa21,def_int_td,0,,,,,
player,201309050den,rav,SpeaMa21,def_int_long,0,,,,,
player,201309050den,rav,SpeaMa21,pass_defended,0,,,,,
player,201309050den,rav,SpeaMa21,sacks,0.0,,,,,
player,201309050den,rav,SpeaMa21,tackles_combined,1,,,,,
player,201309050den,rav,SpeaMa21,tackles_solo,1,,,,,
player,201309050den,rav,SpeaMa21,tackles_assists,0,,,,,
player,201309050den,rav,SpeaMa21,tackles_loss,0,,,,,
player,201309050den,rav,SpeaMa21,qb_hits,0,,,,,
player,201309050den,rav,SpeaMa21,fumbles_rec,0,,,,,
player,201309050den,rav,SpeaMa21,fumbles_rec_yds,0,,,,,
player,201309050den,rav,SpeaMa21,fumbles_rec_td,0,,,,,
player,201309050den,rav,SpeaMa21,fumbles_forced,0,,,,,
player,201309050den,rav,TrawBr00,def_int,0,,,,,
player,201309050den,rav,TrawBr00,def_int_yds,0,,,,,
player,201309050den,rav,TrawBr00,def_int_td,0,,,,,
player,201309050den,rav,TrawBr00,def_int_long,0,,,,,
player,201309050den,rav,TrawBr00,pass_defended,0,,,,,
player,201309050den,rav,TrawBr00,sacks,0.0,,,,,
player,201309050den,rav,TrawBr00,tackles_combined,1,,,,,
player,201309050den,rav,TrawBr00,tackles_solo,1,,,,,
player,201309050den,rav,TrawBr00,tackles_assists,0,,,,,
player,201309050den,rav,TrawBr00,tackles_loss,0,,,,,
player,201309050den,rav,TrawBr00,qb_hits,0,,,,,
player,201309050den,rav,TrawBr00,fumbles_rec,0,,,,,
player,201309050den,rav,TrawBr00,fumbles_rec_yds,0,,,,,
player,201309050den,rav,TrawBr00,fumbles_rec_td,0,,,,,
player,201309050den,rav,TrawBr00,fumbles_forced,0,,,,,
player,201309050den,rav,UpshCo00,def_int,0,,,,,
player,201309050den,rav,UpshCo00,def_int_yds,0,,,,,
player,201309050den,rav,UpshCo00,def_int_td,0,,,,,
player,201309050den,rav,UpshCo00,def_int_long,0,,,,,
player,201309050den,rav,UpshCo00,pass_defended,0,,,,,
player,201309050den,rav,UpshCo00,sacks,0.0,,,,,
player,201309050den,rav,UpshCo00,tackles_combined,1,,,,,
player,201309050den,rav,UpshCo00,tackles_solo,1,,,,,
player,201309050den,rav,UpshCo00,tackles_assists,0,,,,,
player,201309050den,rav,UpshCo00,tackles_loss,0,,,,,
player,201309050den,rav,UpshCo00,qb_hits,0,,,,,
player,201309050den,rav,UpshCo00,fumbles_rec,0,,,,,
player,201309050den,rav,UpshCo00,fumbles_rec_yds,0,,,,,
player,201309050den,rav,UpshCo00,fumbles_rec_td,0,,,,,
player,201309050den,rav,UpshCo00,fumbles_forced,0,,,,,
player,201309050den,rav,WebbLa99,def_int,0,,,,,
player,201309050den,rav,WebbLa99,def_int_yds,0,,,,,
player,201309050den,rav,WebbLa99,def_int_td,0,,,,,
player,201309050den,rav,WebbLa99,def_int_long,0,,,,,
player,201309050den,rav,WebbLa99,pass_defended,1,,,,,
player,201309050den,rav,WebbLa99,sacks,0.0,,,,,
player,201309050den,rav,WebbLa99,tackles_combined,1,,,,,
player,201309050den,rav,WebbLa99,tackles_solo,1,,,,,
player,201309050den,rav,WebbLa99,tackles_assists,0,,,,,
player,201309050den,rav,WebbLa99,tackles_loss,0,,,,,
player,201309050den,rav,WebbLa99,qb_hits,0,,,,,
player,201309050den,rav,WebbLa99,fumbles_rec,0,,,,,
player,201309050den,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201309050den,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201309050den,rav,WebbLa99,fumbles_forced,0,,,,,
player,201309050den,rav,CoxxMo00,def_int,0,,,,,
player,201309050den,rav,CoxxMo00,def_int_yds,0,,,,,
player,201309050den,rav,CoxxMo00,def_int_td,0,,,,,
player,201309050den,rav,CoxxMo00,def_int_long,0,,,,,
player,201309050den,rav,CoxxMo00,pass_defended,0,,,,,
player,201309050den,rav,CoxxMo00,sacks,0.0,,,,,
player,201309050den,rav,CoxxMo00,tackles_combined,0,,,,,
player,201309050den,rav,CoxxMo00,tackles_solo,0,,,,,
player,201309050den,rav,CoxxMo00,tackles_assists,0,,,,,
player,201309050den,rav,CoxxMo00,tackles_loss,0,,,,,
player,201309050den,rav,CoxxMo00,qb_hits,0,,,,,
player,201309050den,rav,CoxxMo00,fumbles_rec,1,,,,,
player,201309050den,rav,CoxxMo00,fumbles_rec_yds,0,,,,,
player,201309050den,rav,CoxxMo00,fumbles_rec_td,0,,,,,
player,201309050den,rav,CoxxMo00,fumbles_forced,0,,,,,
player,201309050den,rav,WagnRi00,def_int,0,,,,,
player,201309050den,rav,WagnRi00,def_int_yds,0,,,,,
player,201309050den,rav,WagnRi00,def_int_td,0,,,,,
player,201309050den,rav,WagnRi00,def_int_long,0,,,,,
player,201309050den,rav,WagnRi00,pass_defended,0,,,,,
player,201309050den,rav,WagnRi00,sacks,0.0,,,,,
player,201309050den,rav,WagnRi00,tackles_combined,0,,,,,
player,201309050den,rav,WagnRi00,tackles_solo,0,,,,,
player,201309050den,rav,WagnRi00,tackles_assists,0,,,,,
player,201309050den,rav,WagnRi00,tackles_loss,,,,,,
player,201309050den,rav,WagnRi00,qb_hits,,,,,,
player,201309050den,rav,WagnRi00,fumbles_rec,1,,,,,
player,201309050den,rav,WagnRi00,fumbles_rec_yds,0,,,,,
player,201309050den,rav,WagnRi00,fumbles_rec_td,0,,,,,
player,201309050den,rav,WagnRi00,fumbles_forced,0,,,,,
player,201309050den,den,TrevDa00,def_int,1,,,,,
player,201309050den,den,TrevDa00,def_int_yds,29,,,,,
player,201309050den,den,TrevDa00,def_int_td,0,,,,,
player,201309050den,den,TrevDa00,def_int_long,29,,,,,
player,201309050den,den,TrevDa00,pass_defended,2,,,,,
player,201309050den,den,TrevDa00,sacks,0.0,,,,,
player,201309050den,den,TrevDa00,tackles_combined,4,,,,,
player,201309050den,den,TrevDa00,tackles_solo,4,,,,,
player,201309050den,den,TrevDa00,tackles_assists,0,,,,,
player,201309050den,den,TrevDa00,tackles_loss,0,,,,,
player,201309050den,den,TrevDa00,qb_hits,0,,,,,
player,201309050den,den,TrevDa00,fumbles_rec,0,,,,,
player,201309050den,den,TrevDa00,fumbles_rec_yds,0,,,,,
player,201309050den,den,TrevDa00,fumbles_rec_td,0,,,,,
player,201309050den,den,TrevDa00,fumbles_forced,0,,,,,
player,201309050den,den,HarrCh01,def_int,1,,,,,
player,201309050den,den,HarrCh01,def_int_yds,0,,,,,
player,201309050den,den,HarrCh01,def_int_td,0,,,,,
player,201309050den,den,HarrCh01,def_int_long,0,,,,,
player,201309050den,den,HarrCh01,pass_defended,1,,,,,
player,201309050den,den,HarrCh01,sacks,0.0,,,,,
player,201309050den,den,HarrCh01,tackles_combined,3,,,,,
player,201309050den,den,HarrCh01,tackles_solo,3,,,,,
player,201309050den,den,HarrCh01,tackles_assists,0,,,,,
player,201309050den,den,HarrCh01,tackles_loss,0,,,,,
player,201309050den,den,HarrCh01,qb_hits,0,,,,,
player,201309050den,den,HarrCh01,fumbles_rec,0,,,,,
player,201309050den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201309050den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201309050den,den,HarrCh01,fumbles_forced,0,,,,,
player,201309050den,den,PhilSh20,def_int,0,,,,,
player,201309050den,den,PhilSh20,def_int_yds,0,,,,,
player,201309050den,den,PhilSh20,def_int_td,0,,,,,
player,201309050den,den,PhilSh20,def_int_long,0,,,,,
player,201309050den,den,PhilSh20,pass_defended,0,,,,,
player,201309050den,den,PhilSh20,sacks,2.5,,,,,
player,201309050den,den,PhilSh20,tackles_combined,4,,,,,
player,201309050den,den,PhilSh20,tackles_solo,3,,,,,
player,201309050den,den,PhilSh20,tackles_assists,1,,,,,
player,201309050den,den,PhilSh20,tackles_loss,2,,,,,
player,201309050den,den,PhilSh20,qb_hits,3,,,,,
player,201309050den,den,PhilSh20,fumbles_rec,0,,,,,
player,201309050den,den,PhilSh20,fumbles_rec_yds,0,,,,,
player,201309050den,den,PhilSh20,fumbles_rec_td,0,,,,,
player,201309050den,den,PhilSh20,fumbles_forced,1,,,,,
player,201309050den,den,AyerRo99,def_int,0,,,,,
player,201309050den,den,AyerRo99,def_int_yds,0,,,,,
player,201309050den,den,AyerRo99,def_int_td,0,,,,,
player,201309050den,den,AyerRo99,def_int_long,0,,,,,
player,201309050den,den,AyerRo99,pass_defended,0,,,,,
player,201309050den,den,AyerRo99,sacks,1.0,,,,,
player,201309050den,den,AyerRo99,tackles_combined,1,,,,,
player,201309050den,den,AyerRo99,tackles_solo,1,,,,,
player,201309050den,den,AyerRo99,tackles_assists,0,,,,,
player,201309050den,den,AyerRo99,tackles_loss,1,,,,,
player,201309050den,den,AyerRo99,qb_hits,1,,,,,
player,201309050den,den,AyerRo99,fumbles_rec,0,,,,,
player,201309050den,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201309050den,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201309050den,den,AyerRo99,fumbles_forced,0,,,,,
player,201309050den,den,WoodWe20,def_int,0,,,,,
player,201309050den,den,WoodWe20,def_int_yds,0,,,,,
player,201309050den,den,WoodWe20,def_int_td,0,,,,,
player,201309050den,den,WoodWe20,def_int_long,0,,,,,
player,201309050den,den,WoodWe20,pass_defended,1,,,,,
player,201309050den,den,WoodWe20,sacks,0.5,,,,,
player,201309050den,den,WoodWe20,tackles_combined,10,,,,,
player,201309050den,den,WoodWe20,tackles_solo,5,,,,,
player,201309050den,den,WoodWe20,tackles_assists,5,,,,,
player,201309050den,den,WoodWe20,tackles_loss,1,,,,,
player,201309050den,den,WoodWe20,qb_hits,2,,,,,
player,201309050den,den,WoodWe20,fumbles_rec,0,,,,,
player,201309050den,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201309050den,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201309050den,den,WoodWe20,fumbles_forced,0,,,,,
player,201309050den,den,IhenDu00,def_int,0,,,,,
player,201309050den,den,IhenDu00,def_int_yds,0,,,,,
player,201309050den,den,IhenDu00,def_int_td,0,,,,,
player,201309050den,den,IhenDu00,def_int_long,0,,,,,
player,201309050den,den,IhenDu00,pass_defended,1,,,,,
player,201309050den,den,IhenDu00,sacks,0.0,,,,,
player,201309050den,den,IhenDu00,tackles_combined,12,,,,,
player,201309050den,den,IhenDu00,tackles_solo,11,,,,,
player,201309050den,den,IhenDu00,tackles_assists,1,,,,,
player,201309050den,den,IhenDu00,tackles_loss,1,,,,,
player,201309050den,den,IhenDu00,qb_hits,0,,,,,
player,201309050den,den,IhenDu00,fumbles_rec,0,,,,,
player,201309050den,den,IhenDu00,fumbles_rec_yds,0,,,,,
player,201309050den,den,IhenDu00,fumbles_rec_td,0,,,,,
player,201309050den,den,IhenDu00,fumbles_forced,0,,,,,
player,201309050den,den,MoorRa00,def_int,0,,,,,
player,201309050den,den,MoorRa00,def_int_yds,0,,,,,
player,201309050den,den,MoorRa00,def_int_td,0,,,,,
player,201309050den,den,MoorRa00,def_int_long,0,,,,,
player,201309050den,den,MoorRa00,pass_defended,1,,,,,
player,201309050den,den,MoorRa00,sacks,0.0,,,,,
player,201309050den,den,MoorRa00,tackles_combined,6,,,,,
player,201309050den,den,MoorRa00,tackles_solo,6,,,,,
player,201309050den,den,MoorRa00,tackles_assists,0,,,,,
player,201309050den,den,MoorRa00,tackles_loss,0,,,,,
player,201309050den,den,MoorRa00,qb_hits,0,,,,,
player,201309050den,den,MoorRa00,fumbles_rec,0,,,,,
player,201309050den,den,MoorRa00,fumbles_rec_yds,0,,,,,
player,201309050den,den,MoorRa00,fumbles_rec_td,0,,,,,
player,201309050den,den,MoorRa00,fumbles_forced,0,,,,,
player,201309050den,den,CartTo99,def_int,0,,,,,
player,201309050den,den,CartTo99,def_int_yds,0,,,,,
player,201309050den,den,CartTo99,def_int_td,0,,,,,
player,201309050den,den,CartTo99,def_int_long,0,,,,,
player,201309050den,den,CartTo99,pass_defended,3,,,,,
player,201309050den,den,CartTo99,sacks,0.0,,,,,
player,201309050den,den,CartTo99,tackles_combined,4,,,,,
player,201309050den,den,CartTo99,tackles_solo,3,,,,,
player,201309050den,den,CartTo99,tackles_assists,1,,,,,
player,201309050den,den,CartTo99,tackles_loss,0,,,,,
player,201309050den,den,CartTo99,qb_hits,0,,,,,
player,201309050den,den,CartTo99,fumbles_rec,0,,,,,
player,201309050den,den,CartTo99,fumbles_rec_yds,0,,,,,
player,201309050den,den,CartTo99,fumbles_rec_td,0,,,,,
player,201309050den,den,CartTo99,fumbles_forced,0,,,,,
player,201309050den,den,IrviNa00,def_int,0,,,,,
player,201309050den,den,IrviNa00,def_int_yds,0,,,,,
player,201309050den,den,IrviNa00,def_int_td,0,,,,,
player,201309050den,den,IrviNa00,def_int_long,0,,,,,
player,201309050den,den,IrviNa00,pass_defended,0,,,,,
player,201309050den,den,IrviNa00,sacks,0.0,,,,,
player,201309050den,den,IrviNa00,tackles_combined,4,,,,,
player,201309050den,den,IrviNa00,tackles_solo,3,,,,,
player,201309050den,den,IrviNa00,tackles_assists,1,,,,,
player,201309050den,den,IrviNa00,tackles_loss,1,,,,,
player,201309050den,den,IrviNa00,qb_hits,0,,,,,
player,201309050den,den,IrviNa00,fumbles_rec,0,,,,,
player,201309050den,den,IrviNa00,fumbles_rec_yds,0,,,,,
player,201309050den,den,IrviNa00,fumbles_rec_td,0,,,,,
player,201309050den,den,IrviNa00,fumbles_forced,0,,,,,
player,201309050den,den,WolfDe00,def_int,0,,,,,
player,201309050den,den,WolfDe00,def_int_yds,0,,,,,
player,201309050den,den,WolfDe00,def_int_td,0,,,,,
player,201309050den,den,WolfDe00,def_int_long,0,,,,,
player,201309050den,den,WolfDe00,pass_defended,0,,,,,
player,201309050den,den,WolfDe00,sacks,0.0,,,,,
player,201309050den,den,WolfDe00,tackles_combined,4,,,,,
player,201309050den,den,WolfDe00,tackles_solo,3,,,,,
player,201309050den,den,WolfDe00,tackles_assists,1,,,,,
player,201309050den,den,WolfDe00,tackles_loss,2,,,,,
player,201309050den,den,WolfDe00,qb_hits,0,,,,,
player,201309050den,den,WolfDe00,fumbles_rec,0,,,,,
player,201309050den,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201309050den,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201309050den,den,WolfDe00,fumbles_forced,0,,,,,
player,201309050den,den,AdamMi21,def_int,0,,,,,
player,201309050den,den,AdamMi21,def_int_yds,0,,,,,
player,201309050den,den,AdamMi21,def_int_td,0,,,,,
player,201309050den,den,AdamMi21,def_int_long,0,,,,,
player,201309050den,den,AdamMi21,pass_defended,1,,,,,
player,201309050den,den,AdamMi21,sacks,0.0,,,,,
player,201309050den,den,AdamMi21,tackles_combined,2,,,,,
player,201309050den,den,AdamMi21,tackles_solo,2,,,,,
player,201309050den,den,AdamMi21,tackles_assists,0,,,,,
player,201309050den,den,AdamMi21,tackles_loss,0,,,,,
player,201309050den,den,AdamMi21,qb_hits,0,,,,,
player,201309050den,den,AdamMi21,fumbles_rec,0,,,,,
player,201309050den,den,AdamMi21,fumbles_rec_yds,0,,,,,
player,201309050den,den,AdamMi21,fumbles_rec_td,0,,,,,
player,201309050den,den,AdamMi21,fumbles_forced,0,,,,,
player,201309050den,den,KnigTe99,def_int,0,,,,,
player,201309050den,den,KnigTe99,def_int_yds,0,,,,,
player,201309050den,den,KnigTe99,def_int_td,0,,,,,
player,201309050den,den,KnigTe99,def_int_long,0,,,,,
player,201309050den,den,KnigTe99,pass_defended,0,,,,,
player,201309050den,den,KnigTe99,sacks,0.0,,,,,
player,201309050den,den,KnigTe99,tackles_combined,2,,,,,
player,201309050den,den,KnigTe99,tackles_solo,1,,,,,
player,201309050den,den,KnigTe99,tackles_assists,1,,,,,
player,201309050den,den,KnigTe99,tackles_loss,0,,,,,
player,201309050den,den,KnigTe99,qb_hits,1,,,,,
player,201309050den,den,KnigTe99,fumbles_rec,0,,,,,
player,201309050den,den,KnigTe99,fumbles_rec_yds,0,,,,,
player,201309050den,den,KnigTe99,fumbles_rec_td,0,,,,,
player,201309050den,den,KnigTe99,fumbles_forced,0,,,,,
player,201309050den,den,LenoPa20,def_int,0,,,,,
player,201309050den,den,LenoPa20,def_int_yds,0,,,,,
player,201309050den,den,LenoPa20,def_int_td,0,,,,,
player,201309050den,den,LenoPa20,def_int_long,0,,,,,
player,201309050den,den,LenoPa20,pass_defended,0,,,,,
player,201309050den,den,LenoPa20,sacks,0.0,,,,,
player,201309050den,den,LenoPa20,tackles_combined,2,,,,,
player,201309050den,den,LenoPa20,tackles_solo,2,,,,,
player,201309050den,den,LenoPa20,tackles_assists,0,,,,,
player,201309050den,den,LenoPa20,tackles_loss,0,,,,,
player,201309050den,den,LenoPa20,qb_hits,0,,,,,
player,201309050den,den,LenoPa20,fumbles_rec,0,,,,,
player,201309050den,den,LenoPa20,fumbles_rec_yds,0,,,,,
player,201309050den,den,LenoPa20,fumbles_rec_td,0,,,,,
player,201309050den,den,LenoPa20,fumbles_forced,0,,,,,
player,201309050den,den,VickKe99,def_int,0,,,,,
player,201309050den,den,VickKe99,def_int_yds,0,,,,,
player,201309050den,den,VickKe99,def_int_td,0,,,,,
player,201309050den,den,VickKe99,def_int_long,0,,,,,
player,201309050den,den,VickKe99,pass_defended,0,,,,,
player,201309050den,den,VickKe99,sacks,0.0,,,,,
player,201309050den,den,VickKe99,tackles_combined,2,,,,,
player,201309050den,den,VickKe99,tackles_solo,2,,,,,
player,201309050den,den,VickKe99,tackles_assists,0,,,,,
player,201309050den,den,VickKe99,tackles_loss,1,,,,,
player,201309050den,den,VickKe99,qb_hits,0,,,,,
player,201309050den,den,VickKe99,fumbles_rec,0,,,,,
player,201309050den,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201309050den,den,VickKe99,fumbles_rec_td,0,,,,,
player,201309050den,den,VickKe99,fumbles_forced,0,,,,,
player,201309050den,den,BrewAa00,def_int,0,,,,,
player,201309050den,den,BrewAa00,def_int_yds,0,,,,,
player,201309050den,den,BrewAa00,def_int_td,0,,,,,
player,201309050den,den,BrewAa00,def_int_long,0,,,,,
player,201309050den,den,BrewAa00,pass_defended,0,,,,,
player,201309050den,den,BrewAa00,sacks,0.0,,,,,
player,201309050den,den,BrewAa00,tackles_combined,1,,,,,
player,201309050den,den,BrewAa00,tackles_solo,1,,,,,
player,201309050den,den,BrewAa00,tackles_assists,0,,,,,
player,201309050den,den,BrewAa00,tackles_loss,0,,,,,
player,201309050den,den,BrewAa00,qb_hits,0,,,,,
player,201309050den,den,BrewAa00,fumbles_rec,0,,,,,
player,201309050den,den,BrewAa00,fumbles_rec_yds,0,,,,,
player,201309050den,den,BrewAa00,fumbles_rec_td,0,,,,,
player,201309050den,den,BrewAa00,fumbles_forced,0,,,,,
player,201309050den,den,JackMa02,def_int,0,,,,,
player,201309050den,den,JackMa02,def_int_yds,0,,,,,
player,201309050den,den,JackMa02,def_int_td,0,,,,,
player,201309050den,den,JackMa02,def_int_long,0,,,,,
player,201309050den,den,JackMa02,pass_defended,0,,,,,
player,201309050den,den,JackMa02,sacks,0.0,,,,,
