game,2013,15,20131215,201312150dal,gnb,"Green Bay Packers",37,dal,"Dallas Cowboys",36
player,201312150dal,dal,DuraJu99,qb_hits,0,,,,,
player,201312150dal,dal,DuraJu99,fumbles_rec,0,,,,,
player,201312150dal,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201312150dal,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201312150dal,dal,DuraJu99,fumbles_forced,0,,,,,
player,201312150dal,dal,IrviCo99,def_int,0,,,,,
player,201312150dal,dal,IrviCo99,def_int_yds,0,,,,,
player,201312150dal,dal,IrviCo99,def_int_td,0,,,,,
player,201312150dal,dal,IrviCo99,def_int_long,0,,,,,
player,201312150dal,dal,IrviCo99,pass_defended,0,,,,,
player,201312150dal,dal,IrviCo99,sacks,0.0,,,,,
player,201312150dal,dal,IrviCo99,tackles_combined,1,,,,,
player,201312150dal,dal,IrviCo99,tackles_solo,1,,,,,
player,201312150dal,dal,IrviCo99,tackles_assists,0,,,,,
player,201312150dal,dal,IrviCo99,tackles_loss,0,,,,,
player,201312150dal,dal,IrviCo99,qb_hits,0,,,,,
player,201312150dal,dal,IrviCo99,fumbles_rec,0,,,,,
player,201312150dal,dal,IrviCo99,fumbles_rec_yds,0,,,,,
player,201312150dal,dal,IrviCo99,fumbles_rec_td,0,,,,,
player,201312150dal,dal,IrviCo99,fumbles_forced,0,,,,,
player,201312150dal,dal,WareDe99,def_int,0,,,,,
player,201312150dal,dal,WareDe99,def_int_yds,0,,,,,
player,201312150dal,dal,WareDe99,def_int_td,0,,,,,
player,201312150dal,dal,WareDe99,def_int_long,0,,,,,
player,201312150dal,dal,WareDe99,pass_defended,0,,,,,
player,201312150dal,dal,WareDe99,sacks,0.0,,,,,
player,201312150dal,dal,WareDe99,tackles_combined,1,,,,,
player,201312150dal,dal,WareDe99,tackles_solo,0,,,,,
player,201312150dal,dal,WareDe99,tackles_assists,1,,,,,
player,201312150dal,dal,WareDe99,tackles_loss,0,,,,,
player,201312150dal,dal,WareDe99,qb_hits,1,,,,,
player,201312150dal,dal,WareDe99,fumbles_rec,0,,,,,
player,201312150dal,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201312150dal,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201312150dal,dal,WareDe99,fumbles_forced,0,,,,,
player,201312150dal,gnb,HydeMi00,kick_ret,0,,,,,
player,201312150dal,gnb,HydeMi00,kick_ret_yds,0,,,,,
player,201312150dal,gnb,HydeMi00,kick_ret_yds_per_ret,,,,,,
player,201312150dal,gnb,HydeMi00,kick_ret_td,0,,,,,
player,201312150dal,gnb,HydeMi00,kick_ret_long,0,,,,,
player,201312150dal,gnb,HydeMi00,punt_ret,1,,,,,
player,201312150dal,gnb,HydeMi00,punt_ret_yds,26,,,,,
player,201312150dal,gnb,HydeMi00,punt_ret_yds_per_ret,26.0,,,,,
player,201312150dal,gnb,HydeMi00,punt_ret_td,0,,,,,
player,201312150dal,gnb,HydeMi00,punt_ret_long,26,,,,,
player,201312150dal,dal,BeasCo00,kick_ret,0,,,,,
player,201312150dal,dal,BeasCo00,kick_ret_yds,0,,,,,
player,201312150dal,dal,BeasCo00,kick_ret_yds_per_ret,,,,,,
player,201312150dal,dal,BeasCo00,kick_ret_td,0,,,,,
player,201312150dal,dal,BeasCo00,kick_ret_long,0,,,,,
player,201312150dal,dal,BeasCo00,punt_ret,1,,,,,
player,201312150dal,dal,BeasCo00,punt_ret_yds,7,,,,,
player,201312150dal,dal,BeasCo00,punt_ret_yds_per_ret,7.0,,,,,
player,201312150dal,dal,BeasCo00,punt_ret_td,0,,,,,
player,201312150dal,dal,BeasCo00,punt_ret_long,7,,,,,
player,201312150dal,dal,WillTe01,kick_ret,2,,,,,
player,201312150dal,dal,WillTe01,kick_ret_yds,46,,,,,
player,201312150dal,dal,WillTe01,kick_ret_yds_per_ret,23.0,,,,,
player,201312150dal,dal,WillTe01,kick_ret_td,0,,,,,
player,201312150dal,dal,WillTe01,kick_ret_long,24,,,,,
player,201312150dal,dal,WillTe01,punt_ret,0,,,,,
player,201312150dal,dal,WillTe01,punt_ret_yds,0,,,,,
player,201312150dal,dal,WillTe01,punt_ret_yds_per_ret,,,,,,
player,201312150dal,dal,WillTe01,punt_ret_td,0,,,,,
player,201312150dal,dal,WillTe01,punt_ret_long,0,,,,,
player,201312150dal,gnb,CrosMa20,xpm,4,,,,,
player,201312150dal,gnb,CrosMa20,xpa,4,,,,,
player,201312150dal,gnb,CrosMa20,fgm,1,,,,,
player,201312150dal,gnb,CrosMa20,fga,1,,,,,
player,201312150dal,gnb,CrosMa20,punt,0,,,,,
player,201312150dal,gnb,CrosMa20,punt_yds,0,,,,,
player,201312150dal,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201312150dal,gnb,CrosMa20,punt_long,0,,,,,
player,201312150dal,gnb,MastTi99,xpm,,,,,,
player,201312150dal,gnb,MastTi99,xpa,,,,,,
player,201312150dal,gnb,MastTi99,fgm,,,,,,
player,201312150dal,gnb,MastTi99,fga,,,,,,
player,201312150dal,gnb,MastTi99,punt,4,,,,,
player,201312150dal,gnb,MastTi99,punt_yds,197,,,,,
player,201312150dal,gnb,MastTi99,punt_yds_per_punt,49.3,,,,,
player,201312150dal,gnb,MastTi99,punt_long,54,,,,,
player,201312150dal,dal,BailDa00,xpm,3,,,,,
player,201312150dal,dal,BailDa00,xpa,3,,,,,
player,201312150dal,dal,BailDa00,fgm,5,,,,,
player,201312150dal,dal,BailDa00,fga,5,,,,,
player,201312150dal,dal,BailDa00,punt,0,,,,,
player,201312150dal,dal,BailDa00,punt_yds,0,,,,,
player,201312150dal,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201312150dal,dal,BailDa00,punt_long,0,,,,,
player,201312150dal,dal,JoneCh02,xpm,,,,,,
player,201312150dal,dal,JoneCh02,xpa,,,,,,
player,201312150dal,dal,JoneCh02,fgm,,,,,,
player,201312150dal,dal,JoneCh02,fga,,,,,,
player,201312150dal,dal,JoneCh02,punt,2,,,,,
player,201312150dal,dal,JoneCh02,punt_yds,103,,,,,
player,201312150dal,dal,JoneCh02,punt_yds_per_punt,51.5,,,,,
player,201312150dal,dal,JoneCh02,punt_long,57,,,,,
player,201312150dal,dal,WittJa00,pos,TE,,,,,
player,201312150dal,dal,WittJa00,offense,73,,,,,
player,201312150dal,dal,WittJa00,off_pct,100%,,,,,
player,201312150dal,dal,WittJa00,defense,0,,,,,
player,201312150dal,dal,WittJa00,def_pct,0%,,,,,
player,201312150dal,dal,WittJa00,special_teams,9,,,,,
player,201312150dal,dal,WittJa00,st_pct,26%,,,,,
player,201312150dal,dal,FredTr00,pos,C,,,,,
player,201312150dal,dal,FredTr00,offense,73,,,,,
player,201312150dal,dal,FredTr00,off_pct,100%,,,,,
player,201312150dal,dal,FredTr00,defense,0,,,,,
player,201312150dal,dal,FredTr00,def_pct,0%,,,,,
player,201312150dal,dal,FredTr00,special_teams,8,,,,,
player,201312150dal,dal,FredTr00,st_pct,23%,,,,,
player,201312150dal,dal,LearRo00,pos,G,,,,,
player,201312150dal,dal,LearRo00,offense,73,,,,,
player,201312150dal,dal,LearRo00,off_pct,100%,,,,,
player,201312150dal,dal,LearRo00,defense,0,,,,,
player,201312150dal,dal,LearRo00,def_pct,0%,,,,,
player,201312150dal,dal,LearRo00,special_teams,8,,,,,
player,201312150dal,dal,LearRo00,st_pct,23%,,,,,
player,201312150dal,dal,BernMa20,pos,G,,,,,
player,201312150dal,dal,BernMa20,offense,73,,,,,
player,201312150dal,dal,BernMa20,off_pct,100%,,,,,
player,201312150dal,dal,BernMa20,defense,0,,,,,
player,201312150dal,dal,BernMa20,def_pct,0%,,,,,
player,201312150dal,dal,BernMa20,special_teams,8,,,,,
player,201312150dal,dal,BernMa20,st_pct,23%,,,,,
player,201312150dal,dal,FreeDo20,pos,T,,,,,
player,201312150dal,dal,FreeDo20,offense,73,,,,,
player,201312150dal,dal,FreeDo20,off_pct,100%,,,,,
player,201312150dal,dal,FreeDo20,defense,0,,,,,
player,201312150dal,dal,FreeDo20,def_pct,0%,,,,,
player,201312150dal,dal,FreeDo20,special_teams,8,,,,,
player,201312150dal,dal,FreeDo20,st_pct,23%,,,,,
player,201312150dal,dal,SmitTy00,pos,T,,,,,
player,201312150dal,dal,SmitTy00,offense,73,,,,,
player,201312150dal,dal,SmitTy00,off_pct,100%,,,,,
player,201312150dal,dal,SmitTy00,defense,0,,,,,
player,201312150dal,dal,SmitTy00,def_pct,0%,,,,,
player,201312150dal,dal,SmitTy00,special_teams,8,,,,,
player,201312150dal,dal,SmitTy00,st_pct,23%,,,,,
player,201312150dal,dal,RomoTo00,pos,QB,,,,,
player,201312150dal,dal,RomoTo00,offense,73,,,,,
player,201312150dal,dal,RomoTo00,off_pct,100%,,,,,
player,201312150dal,dal,RomoTo00,defense,0,,,,,
player,201312150dal,dal,RomoTo00,def_pct,0%,,,,,
player,201312150dal,dal,RomoTo00,special_teams,0,,,,,
player,201312150dal,dal,RomoTo00,st_pct,0%,,,,,
player,201312150dal,dal,BryaDe01,pos,WR,,,,,
player,201312150dal,dal,BryaDe01,offense,67,,,,,
player,201312150dal,dal,BryaDe01,off_pct,92%,,,,,
player,201312150dal,dal,BryaDe01,defense,1,,,,,
player,201312150dal,dal,BryaDe01,def_pct,1%,,,,,
player,201312150dal,dal,BryaDe01,special_teams,1,,,,,
player,201312150dal,dal,BryaDe01,st_pct,3%,,,,,
player,201312150dal,dal,MurrDe00,pos,RB,,,,,
player,201312150dal,dal,MurrDe00,offense,65,,,,,
player,201312150dal,dal,MurrDe00,off_pct,89%,,,,,
player,201312150dal,dal,MurrDe00,defense,0,,,,,
player,201312150dal,dal,MurrDe00,def_pct,0%,,,,,
player,201312150dal,dal,MurrDe00,special_teams,0,,,,,
player,201312150dal,dal,MurrDe00,st_pct,0%,,,,,
player,201312150dal,dal,AustMi00,pos,WR,,,,,
player,201312150dal,dal,AustMi00,offense,57,,,,,
player,201312150dal,dal,AustMi00,off_pct,78%,,,,,
player,201312150dal,dal,AustMi00,defense,0,,,,,
player,201312150dal,dal,AustMi00,def_pct,0%,,,,,
player,201312150dal,dal,AustMi00,special_teams,1,,,,,
player,201312150dal,dal,AustMi00,st_pct,3%,,,,,
player,201312150dal,dal,WillTe01,pos,WR,,,,,
player,201312150dal,dal,WillTe01,offense,51,,,,,
player,201312150dal,dal,WillTe01,off_pct,70%,,,,,
player,201312150dal,dal,WillTe01,defense,0,,,,,
player,201312150dal,dal,WillTe01,def_pct,0%,,,,,
player,201312150dal,dal,WillTe01,special_teams,6,,,,,
player,201312150dal,dal,WillTe01,st_pct,17%,,,,,
player,201312150dal,dal,HannJa00,pos,TE,,,,,
player,201312150dal,dal,HannJa00,offense,17,,,,,
player,201312150dal,dal,HannJa00,off_pct,23%,,,,,
player,201312150dal,dal,HannJa00,defense,0,,,,,
player,201312150dal,dal,HannJa00,def_pct,0%,,,,,
player,201312150dal,dal,HannJa00,special_teams,24,,,,,
player,201312150dal,dal,HannJa00,st_pct,69%,,,,,
player,201312150dal,dal,EscoGa00,pos,TE,,,,,
player,201312150dal,dal,EscoGa00,offense,13,,,,,
player,201312150dal,dal,EscoGa00,off_pct,18%,,,,,
player,201312150dal,dal,EscoGa00,defense,0,,,,,
player,201312150dal,dal,EscoGa00,def_pct,0%,,,,,
player,201312150dal,dal,EscoGa00,special_teams,9,,,,,
player,201312150dal,dal,EscoGa00,st_pct,26%,,,,,
player,201312150dal,dal,BeasCo00,pos,WR,,,,,
player,201312150dal,dal,BeasCo00,offense,11,,,,,
player,201312150dal,dal,BeasCo00,off_pct,15%,,,,,
player,201312150dal,dal,BeasCo00,defense,0,,,,,
player,201312150dal,dal,BeasCo00,def_pct,0%,,,,,
player,201312150dal,dal,BeasCo00,special_teams,5,,,,,
player,201312150dal,dal,BeasCo00,st_pct,14%,,,,,
player,201312150dal,dal,ClutTy00,pos,FB,,,,,
player,201312150dal,dal,ClutTy00,offense,9,,,,,
player,201312150dal,dal,ClutTy00,off_pct,12%,,,,,
player,201312150dal,dal,ClutTy00,defense,0,,,,,
player,201312150dal,dal,ClutTy00,def_pct,0%,,,,,
player,201312150dal,dal,ClutTy00,special_teams,2,,,,,
player,201312150dal,dal,ClutTy00,st_pct,6%,,,,,
player,201312150dal,dal,ParnJe00,pos,T,,,,,
player,201312150dal,dal,ParnJe00,offense,1,,,,,
player,201312150dal,dal,ParnJe00,off_pct,1%,,,,,
player,201312150dal,dal,ParnJe00,defense,0,,,,,
player,201312150dal,dal,ParnJe00,def_pct,0%,,,,,
player,201312150dal,dal,ParnJe00,special_teams,8,,,,,
player,201312150dal,dal,ParnJe00,st_pct,23%,,,,,
player,201312150dal,dal,RandJo01,pos,RB,,,,,
player,201312150dal,dal,RandJo01,offense,1,,,,,
player,201312150dal,dal,RandJo01,off_pct,1%,,,,,
player,201312150dal,dal,RandJo01,defense,0,,,,,
player,201312150dal,dal,RandJo01,def_pct,0%,,,,,
player,201312150dal,dal,RandJo01,special_teams,7,,,,,
player,201312150dal,dal,RandJo01,st_pct,20%,,,,,
player,201312150dal,dal,CarrBr99,pos,CB,,,,,
player,201312150dal,dal,CarrBr99,offense,0,,,,,
player,201312150dal,dal,CarrBr99,off_pct,0%,,,,,
player,201312150dal,dal,CarrBr99,defense,73,,,,,
player,201312150dal,dal,CarrBr99,def_pct,100%,,,,,
player,201312150dal,dal,CarrBr99,special_teams,9,,,,,
player,201312150dal,dal,CarrBr99,st_pct,26%,,,,,
player,201312150dal,dal,ScanOr99,pos,CB,,,,,
player,201312150dal,dal,ScanOr99,offense,0,,,,,
player,201312150dal,dal,ScanOr99,off_pct,0%,,,,,
player,201312150dal,dal,ScanOr99,defense,72,,,,,
player,201312150dal,dal,ScanOr99,def_pct,99%,,,,,
player,201312150dal,dal,ScanOr99,special_teams,9,,,,,
player,201312150dal,dal,ScanOr99,st_pct,26%,,,,,
player,201312150dal,dal,HollDe01,pos,LB,,,,,
player,201312150dal,dal,HollDe01,offense,0,,,,,
player,201312150dal,dal,HollDe01,off_pct,0%,,,,,
player,201312150dal,dal,HollDe01,defense,65,,,,,
player,201312150dal,dal,HollDe01,def_pct,89%,,,,,
player,201312150dal,dal,HollDe01,special_teams,13,,,,,
player,201312150dal,dal,HollDe01,st_pct,37%,,,,,
player,201312150dal,dal,ChurBa99,pos,FS,,,,,
player,201312150dal,dal,ChurBa99,offense,0,,,,,
player,201312150dal,dal,ChurBa99,off_pct,0%,,,,,
player,201312150dal,dal,ChurBa99,defense,60,,,,,
player,201312150dal,dal,ChurBa99,def_pct,82%,,,,,
player,201312150dal,dal,ChurBa99,special_teams,13,,,,,
player,201312150dal,dal,ChurBa99,st_pct,37%,,,,,
player,201312150dal,dal,HaydNi99,pos,DT,,,,,
player,201312150dal,dal,HaydNi99,offense,0,,,,,
player,201312150dal,dal,HaydNi99,off_pct,0%,,,,,
player,201312150dal,dal,HaydNi99,defense,59,,,,,
player,201312150dal,dal,HaydNi99,def_pct,81%,,,,,
player,201312150dal,dal,HaydNi99,special_teams,5,,,,,
player,201312150dal,dal,HaydNi99,st_pct,14%,,,,,
player,201312150dal,dal,WareDe99,pos,DE,,,,,
player,201312150dal,dal,WareDe99,offense,0,,,,,
player,201312150dal,dal,WareDe99,off_pct,0%,,,,,
player,201312150dal,dal,WareDe99,defense,54,,,,,
player,201312150dal,dal,WareDe99,def_pct,74%,,,,,
player,201312150dal,dal,WareDe99,special_teams,5,,,,,
player,201312150dal,dal,WareDe99,st_pct,14%,,,,,
player,201312150dal,dal,HeatJe00,pos,FS,,,,,
player,201312150dal,dal,HeatJe00,offense,0,,,,,
player,201312150dal,dal,HeatJe00,off_pct,0%,,,,,
player,201312150dal,dal,HeatJe00,defense,53,,,,,
player,201312150dal,dal,HeatJe00,def_pct,73%,,,,,
player,201312150dal,dal,HeatJe00,special_teams,24,,,,,
player,201312150dal,dal,HeatJe00,st_pct,69%,,,,,
player,201312150dal,dal,HatcJa20,pos,DT,,,,,
player,201312150dal,dal,HatcJa20,offense,0,,,,,
player,201312150dal,dal,HatcJa20,off_pct,0%,,,,,
player,201312150dal,dal,HatcJa20,defense,52,,,,,
player,201312150dal,dal,HatcJa20,def_pct,71%,,,,,
player,201312150dal,dal,HatcJa20,special_teams,5,,,,,
player,201312150dal,dal,HatcJa20,st_pct,14%,,,,,
player,201312150dal,dal,MoorSt00,pos,CB,,,,,
player,201312150dal,dal,MoorSt00,offense,0,,,,,
player,201312150dal,dal,MoorSt00,off_pct,0%,,,,,
player,201312150dal,dal,MoorSt00,defense,47,,,,,
player,201312150dal,dal,MoorSt00,def_pct,64%,,,,,
player,201312150dal,dal,MoorSt00,special_teams,9,,,,,
player,201312150dal,dal,MoorSt00,st_pct,26%,,,,,
player,201312150dal,dal,LawrCa01,pos,LB,,,,,
player,201312150dal,dal,LawrCa01,offense,0,,,,,
player,201312150dal,dal,LawrCa01,off_pct,0%,,,,,
player,201312150dal,dal,LawrCa01,defense,43,,,,,
player,201312150dal,dal,LawrCa01,def_pct,59%,,,,,
player,201312150dal,dal,LawrCa01,special_teams,23,,,,,
player,201312150dal,dal,LawrCa01,st_pct,66%,,,,,
player,201312150dal,dal,WynnJa99,pos,DE,,,,,
player,201312150dal,dal,WynnJa99,offense,0,,,,,
player,201312150dal,dal,WynnJa99,off_pct,0%,,,,,
player,201312150dal,dal,WynnJa99,defense,37,,,,,
player,201312150dal,dal,WynnJa99,def_pct,51%,,,,,
player,201312150dal,dal,WynnJa99,special_teams,3,,,,,
player,201312150dal,dal,WynnJa99,st_pct,9%,,,,,
player,201312150dal,dal,SelvGe99,pos,DE,,,,,
player,201312150dal,dal,SelvGe99,offense,0,,,,,
player,201312150dal,dal,SelvGe99,off_pct,0%,,,,,
player,201312150dal,dal,SelvGe99,defense,36,,,,,
player,201312150dal,dal,SelvGe99,def_pct,49%,,,,,
player,201312150dal,dal,SelvGe99,special_teams,3,,,,,
player,201312150dal,dal,SelvGe99,st_pct,9%,,,,,
player,201312150dal,dal,WilcJ.00,pos,SS,,,,,
player,201312150dal,dal,WilcJ.00,offense,0,,,,,
player,201312150dal,dal,WilcJ.00,off_pct,0%,,,,,
player,201312150dal,dal,WilcJ.00,defense,33,,,,,
player,201312150dal,dal,WilcJ.00,def_pct,45%,,,,,
player,201312150dal,dal,WilcJ.00,special_teams,9,,,,,
player,201312150dal,dal,WilcJ.00,st_pct,26%,,,,,
player,201312150dal,dal,SimsEr20,pos,LB,,,,,
player,201312150dal,dal,SimsEr20,offense,0,,,,,
player,201312150dal,dal,SimsEr20,off_pct,0%,,,,,
player,201312150dal,dal,SimsEr20,defense,30,,,,,
player,201312150dal,dal,SimsEr20,def_pct,41%,,,,,
player,201312150dal,dal,SimsEr20,special_teams,1,,,,,
player,201312150dal,dal,SimsEr20,st_pct,3%,,,,,
player,201312150dal,dal,WilbKy00,pos,DE,,,,,
player,201312150dal,dal,WilbKy00,offense,0,,,,,
player,201312150dal,dal,WilbKy00,off_pct,0%,,,,,
player,201312150dal,dal,WilbKy00,defense,26,,,,,
player,201312150dal,dal,WilbKy00,def_pct,36%,,,,,
player,201312150dal,dal,WilbKy00,special_teams,17,,,,,
player,201312150dal,dal,WilbKy00,st_pct,49%,,,,,
player,201312150dal,dal,IrviCo99,pos,DT,,,,,
player,201312150dal,dal,IrviCo99,offense,0,,,,,
player,201312150dal,dal,IrviCo99,off_pct,0%,,,,,
player,201312150dal,dal,IrviCo99,defense,22,,,,,
player,201312150dal,dal,IrviCo99,def_pct,30%,,,,,
player,201312150dal,dal,IrviCo99,special_teams,0,,,,,
player,201312150dal,dal,IrviCo99,st_pct,0%,,,,,
player,201312150dal,dal,BrowEv99,pos,DE,,,,,
player,201312150dal,dal,BrowEv99,offense,0,,,,,
player,201312150dal,dal,BrowEv99,off_pct,0%,,,,,
player,201312150dal,dal,BrowEv99,defense,20,,,,,
player,201312150dal,dal,BrowEv99,def_pct,27%,,,,,
player,201312150dal,dal,BrowEv99,special_teams,3,,,,,
player,201312150dal,dal,BrowEv99,st_pct,9%,,,,,
player,201312150dal,dal,DuraJu99,pos,LB,,,,,
player,201312150dal,dal,DuraJu99,offense,0,,,,,
player,201312150dal,dal,DuraJu99,off_pct,0%,,,,,
player,201312150dal,dal,DuraJu99,defense,8,,,,,
player,201312150dal,dal,DuraJu99,def_pct,11%,,,,,
player,201312150dal,dal,DuraJu99,special_teams,1,,,,,
player,201312150dal,dal,DuraJu99,st_pct,3%,,,,,
player,201312150dal,dal,JoneEd22,pos,DE,,,,,
player,201312150dal,dal,JoneEd22,offense,0,,,,,
player,201312150dal,dal,JoneEd22,off_pct,0%,,,,,
player,201312150dal,dal,JoneEd22,defense,6,,,,,
player,201312150dal,dal,JoneEd22,def_pct,8%,,,,,
player,201312150dal,dal,JoneEd22,special_teams,22,,,,,
player,201312150dal,dal,JoneEd22,st_pct,63%,,,,,
player,201312150dal,dal,NeviDr00,pos,DT,,,,,
player,201312150dal,dal,NeviDr00,offense,0,,,,,
player,201312150dal,dal,NeviDr00,off_pct,0%,,,,,
player,201312150dal,dal,NeviDr00,defense,6,,,,,
player,201312150dal,dal,NeviDr00,def_pct,8%,,,,,
player,201312150dal,dal,NeviDr00,special_teams,0,,,,,
player,201312150dal,dal,NeviDr00,st_pct,0%,,,,,
player,201312150dal,dal,McCrDa00,pos,FS,,,,,
player,201312150dal,dal,McCrDa00,offense,0,,,,,
player,201312150dal,dal,McCrDa00,off_pct,0%,,,,,
player,201312150dal,dal,McCrDa00,defense,0,,,,,
player,201312150dal,dal,McCrDa00,def_pct,0%,,,,,
player,201312150dal,dal,McCrDa00,special_teams,22,,,,,
player,201312150dal,dal,McCrDa00,st_pct,63%,,,,,
player,201312150dal,dal,TannPh00,pos,RB,,,,,
player,201312150dal,dal,TannPh00,offense,0,,,,,
player,201312150dal,dal,TannPh00,off_pct,0%,,,,,
player,201312150dal,dal,TannPh00,defense,0,,,,,
player,201312150dal,dal,TannPh00,def_pct,0%,,,,,
player,201312150dal,dal,TannPh00,special_teams,18,,,,,
player,201312150dal,dal,TannPh00,st_pct,51%,,,,,
player,201312150dal,dal,BailDa00,pos,K,,,,,
player,201312150dal,dal,BailDa00,offense,0,,,,,
player,201312150dal,dal,BailDa00,off_pct,0%,,,,,
player,201312150dal,dal,BailDa00,defense,0,,,,,
player,201312150dal,dal,BailDa00,def_pct,0%,,,,,
player,201312150dal,dal,BailDa00,special_teams,17,,,,,
player,201312150dal,dal,BailDa00,st_pct,49%,,,,,
player,201312150dal,dal,WebbBW00,pos,CB,,,,,
player,201312150dal,dal,WebbBW00,offense,0,,,,,
player,201312150dal,dal,WebbBW00,off_pct,0%,,,,,
player,201312150dal,dal,WebbBW00,defense,0,,,,,
player,201312150dal,dal,WebbBW00,def_pct,0%,,,,,
player,201312150dal,dal,WebbBW00,special_teams,13,,,,,
player,201312150dal,dal,WebbBW00,st_pct,37%,,,,,
player,201312150dal,dal,JoneCh02,pos,P,,,,,
player,201312150dal,dal,JoneCh02,offense,0,,,,,
player,201312150dal,dal,JoneCh02,off_pct,0%,,,,,
player,201312150dal,dal,JoneCh02,defense,0,,,,,
player,201312150dal,dal,JoneCh02,def_pct,0%,,,,,
player,201312150dal,dal,JoneCh02,special_teams,10,,,,,
player,201312150dal,dal,JoneCh02,st_pct,29%,,,,,
player,201312150dal,dal,LadoL.20,pos,LS,,,,,
player,201312150dal,dal,LadoL.20,offense,0,,,,,
player,201312150dal,dal,LadoL.20,off_pct,0%,,,,,
player,201312150dal,dal,LadoL.20,defense,0,,,,,
player,201312150dal,dal,LadoL.20,def_pct,0%,,,,,
player,201312150dal,dal,LadoL.20,special_teams,10,,,,,
player,201312150dal,dal,LadoL.20,st_pct,29%,,,,,
player,201312150dal,dal,BoswKy00,pos,LB,,,,,
player,201312150dal,dal,BoswKy00,offense,0,,,,,
player,201312150dal,dal,BoswKy00,off_pct,0%,,,,,
player,201312150dal,dal,BoswKy00,defense,0,,,,,
player,201312150dal,dal,BoswKy00,def_pct,0%,,,,,
player,201312150dal,dal,BoswKy00,special_teams,9,,,,,
player,201312150dal,dal,BoswKy00,st_pct,26%,,,,,
player,201312150dal,gnb,LangT.20,pos,G,,,,,
player,201312150dal,gnb,LangT.20,offense,73,,,,,
player,201312150dal,gnb,LangT.20,off_pct,100%,,,,,
player,201312150dal,gnb,LangT.20,defense,0,,,,,
player,201312150dal,gnb,LangT.20,def_pct,0%,,,,,
player,201312150dal,gnb,LangT.20,special_teams,5,,,,,
player,201312150dal,gnb,LangT.20,st_pct,14%,,,,,
player,201312150dal,gnb,BakhDa00,pos,T,,,,,
player,201312150dal,gnb,BakhDa00,offense,73,,,,,
player,201312150dal,gnb,BakhDa00,off_pct,100%,,,,,
player,201312150dal,gnb,BakhDa00,defense,0,,,,,
player,201312150dal,gnb,BakhDa00,def_pct,0%,,,,,
player,201312150dal,gnb,BakhDa00,special_teams,5,,,,,
player,201312150dal,gnb,BakhDa00,st_pct,14%,,,,,
player,201312150dal,gnb,BarcDo00,pos,T,,,,,
player,201312150dal,gnb,BarcDo00,offense,73,,,,,
player,201312150dal,gnb,BarcDo00,off_pct,100%,,,,,
player,201312150dal,gnb,BarcDo00,defense,0,,,,,
player,201312150dal,gnb,BarcDo00,def_pct,0%,,,,,
player,201312150dal,gnb,BarcDo00,special_teams,5,,,,,
player,201312150dal,gnb,BarcDo00,st_pct,14%,,,,,
player,201312150dal,gnb,SittJo20,pos,G,,,,,
player,201312150dal,gnb,SittJo20,offense,73,,,,,
player,201312150dal,gnb,SittJo20,off_pct,100%,,,,,
player,201312150dal,gnb,SittJo20,defense,0,,,,,
player,201312150dal,gnb,SittJo20,def_pct,0%,,,,,
player,201312150dal,gnb,SittJo20,special_teams,5,,,,,
player,201312150dal,gnb,SittJo20,st_pct,14%,,,,,
player,201312150dal,gnb,DietEv00,pos,C,,,,,
player,201312150dal,gnb,DietEv00,offense,73,,,,,
player,201312150dal,gnb,DietEv00,off_pct,100%,,,,,
player,201312150dal,gnb,DietEv00,defense,0,,,,,
player,201312150dal,gnb,DietEv00,def_pct,0%,,,,,
player,201312150dal,gnb,DietEv00,special_teams,0,,,,,
player,201312150dal,gnb,DietEv00,st_pct,0%,,,,,
player,201312150dal,gnb,FlynMa00,pos,QB,,,,,
player,201312150dal,gnb,FlynMa00,offense,73,,,,,
player,201312150dal,gnb,FlynMa00,off_pct,100%,,,,,
player,201312150dal,gnb,FlynMa00,defense,0,,,,,
player,201312150dal,gnb,FlynMa00,def_pct,0%,,,,,
player,201312150dal,gnb,FlynMa00,special_teams,0,,,,,
player,201312150dal,gnb,FlynMa00,st_pct,0%,,,,,
player,201312150dal,gnb,NelsJo00,pos,WR,,,,,
player,201312150dal,gnb,NelsJo00,offense,69,,,,,
player,201312150dal,gnb,NelsJo00,off_pct,95%,,,,,
player,201312150dal,gnb,NelsJo00,defense,0,,,,,
player,201312150dal,gnb,NelsJo00,def_pct,0%,,,,,
player,201312150dal,gnb,NelsJo00,special_teams,0,,,,,
player,201312150dal,gnb,NelsJo00,st_pct,0%,,,,,
player,201312150dal,gnb,JoneJa04,pos,WR,,,,,
player,201312150dal,gnb,JoneJa04,offense,64,,,,,
player,201312150dal,gnb,JoneJa04,off_pct,88%,,,,,
player,201312150dal,gnb,JoneJa04,defense,0,,,,,
player,201312150dal,gnb,JoneJa04,def_pct,0%,,,,,
player,201312150dal,gnb,JoneJa04,special_teams,0,,,,,
player,201312150dal,gnb,JoneJa04,st_pct,0%,,,,,
player,201312150dal,gnb,QuarAn00,pos,TE,,,,,
player,201312150dal,gnb,QuarAn00,offense,58,,,,,
player,201312150dal,gnb,QuarAn00,off_pct,79%,,,,,
