game,2013,11,20131117,201311170mia,sdg,"San Diego Chargers",16,mia,"Miami Dolphins",20
player,201311170mia,sdg,WalkRe00,pass_defended,0,,,,,
player,201311170mia,sdg,WalkRe00,sacks,1.0,,,,,
player,201311170mia,sdg,WalkRe00,tackles_combined,2,,,,,
player,201311170mia,sdg,WalkRe00,tackles_solo,2,,,,,
player,201311170mia,sdg,WalkRe00,tackles_assists,0,,,,,
player,201311170mia,sdg,WalkRe00,tackles_loss,2,,,,,
player,201311170mia,sdg,WalkRe00,qb_hits,0,,,,,
player,201311170mia,sdg,WalkRe00,fumbles_rec,0,,,,,
player,201311170mia,sdg,WalkRe00,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,WalkRe00,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,WalkRe00,fumbles_forced,0,,,,,
player,201311170mia,sdg,TeoxMa00,def_int,0,,,,,
player,201311170mia,sdg,TeoxMa00,def_int_yds,0,,,,,
player,201311170mia,sdg,TeoxMa00,def_int_td,0,,,,,
player,201311170mia,sdg,TeoxMa00,def_int_long,0,,,,,
player,201311170mia,sdg,TeoxMa00,pass_defended,0,,,,,
player,201311170mia,sdg,TeoxMa00,sacks,0.0,,,,,
player,201311170mia,sdg,TeoxMa00,tackles_combined,5,,,,,
player,201311170mia,sdg,TeoxMa00,tackles_solo,4,,,,,
player,201311170mia,sdg,TeoxMa00,tackles_assists,1,,,,,
player,201311170mia,sdg,TeoxMa00,tackles_loss,0,,,,,
player,201311170mia,sdg,TeoxMa00,qb_hits,0,,,,,
player,201311170mia,sdg,TeoxMa00,fumbles_rec,0,,,,,
player,201311170mia,sdg,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,TeoxMa00,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,TeoxMa00,fumbles_forced,0,,,,,
player,201311170mia,sdg,WrigSh00,def_int,0,,,,,
player,201311170mia,sdg,WrigSh00,def_int_yds,0,,,,,
player,201311170mia,sdg,WrigSh00,def_int_td,0,,,,,
player,201311170mia,sdg,WrigSh00,def_int_long,0,,,,,
player,201311170mia,sdg,WrigSh00,pass_defended,0,,,,,
player,201311170mia,sdg,WrigSh00,sacks,0.0,,,,,
player,201311170mia,sdg,WrigSh00,tackles_combined,5,,,,,
player,201311170mia,sdg,WrigSh00,tackles_solo,5,,,,,
player,201311170mia,sdg,WrigSh00,tackles_assists,0,,,,,
player,201311170mia,sdg,WrigSh00,tackles_loss,0,,,,,
player,201311170mia,sdg,WrigSh00,qb_hits,0,,,,,
player,201311170mia,sdg,WrigSh00,fumbles_rec,0,,,,,
player,201311170mia,sdg,WrigSh00,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201311170mia,sdg,ButlDo99,def_int,0,,,,,
player,201311170mia,sdg,ButlDo99,def_int_yds,0,,,,,
player,201311170mia,sdg,ButlDo99,def_int_td,0,,,,,
player,201311170mia,sdg,ButlDo99,def_int_long,0,,,,,
player,201311170mia,sdg,ButlDo99,pass_defended,0,,,,,
player,201311170mia,sdg,ButlDo99,sacks,0.0,,,,,
player,201311170mia,sdg,ButlDo99,tackles_combined,4,,,,,
player,201311170mia,sdg,ButlDo99,tackles_solo,3,,,,,
player,201311170mia,sdg,ButlDo99,tackles_assists,1,,,,,
player,201311170mia,sdg,ButlDo99,tackles_loss,1,,,,,
player,201311170mia,sdg,ButlDo99,qb_hits,0,,,,,
player,201311170mia,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201311170mia,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201311170mia,sdg,GilcMa00,def_int,0,,,,,
player,201311170mia,sdg,GilcMa00,def_int_yds,0,,,,,
player,201311170mia,sdg,GilcMa00,def_int_td,0,,,,,
player,201311170mia,sdg,GilcMa00,def_int_long,0,,,,,
player,201311170mia,sdg,GilcMa00,pass_defended,0,,,,,
player,201311170mia,sdg,GilcMa00,sacks,0.0,,,,,
player,201311170mia,sdg,GilcMa00,tackles_combined,4,,,,,
player,201311170mia,sdg,GilcMa00,tackles_solo,3,,,,,
player,201311170mia,sdg,GilcMa00,tackles_assists,1,,,,,
player,201311170mia,sdg,GilcMa00,tackles_loss,1,,,,,
player,201311170mia,sdg,GilcMa00,qb_hits,0,,,,,
player,201311170mia,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201311170mia,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201311170mia,sdg,LiugCo00,def_int,0,,,,,
player,201311170mia,sdg,LiugCo00,def_int_yds,0,,,,,
player,201311170mia,sdg,LiugCo00,def_int_td,0,,,,,
player,201311170mia,sdg,LiugCo00,def_int_long,0,,,,,
player,201311170mia,sdg,LiugCo00,pass_defended,0,,,,,
player,201311170mia,sdg,LiugCo00,sacks,0.0,,,,,
player,201311170mia,sdg,LiugCo00,tackles_combined,3,,,,,
player,201311170mia,sdg,LiugCo00,tackles_solo,3,,,,,
player,201311170mia,sdg,LiugCo00,tackles_assists,0,,,,,
player,201311170mia,sdg,LiugCo00,tackles_loss,0,,,,,
player,201311170mia,sdg,LiugCo00,qb_hits,0,,,,,
player,201311170mia,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201311170mia,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201311170mia,sdg,MarsRi20,def_int,0,,,,,
player,201311170mia,sdg,MarsRi20,def_int_yds,0,,,,,
player,201311170mia,sdg,MarsRi20,def_int_td,0,,,,,
player,201311170mia,sdg,MarsRi20,def_int_long,0,,,,,
player,201311170mia,sdg,MarsRi20,pass_defended,1,,,,,
player,201311170mia,sdg,MarsRi20,sacks,0.0,,,,,
player,201311170mia,sdg,MarsRi20,tackles_combined,3,,,,,
player,201311170mia,sdg,MarsRi20,tackles_solo,2,,,,,
player,201311170mia,sdg,MarsRi20,tackles_assists,1,,,,,
player,201311170mia,sdg,MarsRi20,tackles_loss,0,,,,,
player,201311170mia,sdg,MarsRi20,qb_hits,0,,,,,
player,201311170mia,sdg,MarsRi20,fumbles_rec,0,,,,,
player,201311170mia,sdg,MarsRi20,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,MarsRi20,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,MarsRi20,fumbles_forced,0,,,,,
player,201311170mia,sdg,CoxxDe99,def_int,0,,,,,
player,201311170mia,sdg,CoxxDe99,def_int_yds,0,,,,,
player,201311170mia,sdg,CoxxDe99,def_int_td,0,,,,,
player,201311170mia,sdg,CoxxDe99,def_int_long,0,,,,,
player,201311170mia,sdg,CoxxDe99,pass_defended,1,,,,,
player,201311170mia,sdg,CoxxDe99,sacks,0.0,,,,,
player,201311170mia,sdg,CoxxDe99,tackles_combined,2,,,,,
player,201311170mia,sdg,CoxxDe99,tackles_solo,2,,,,,
player,201311170mia,sdg,CoxxDe99,tackles_assists,0,,,,,
player,201311170mia,sdg,CoxxDe99,tackles_loss,0,,,,,
player,201311170mia,sdg,CoxxDe99,qb_hits,0,,,,,
player,201311170mia,sdg,CoxxDe99,fumbles_rec,0,,,,,
player,201311170mia,sdg,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,CoxxDe99,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,CoxxDe99,fumbles_forced,0,,,,,
player,201311170mia,sdg,AjirSe00,def_int,0,,,,,
player,201311170mia,sdg,AjirSe00,def_int_yds,0,,,,,
player,201311170mia,sdg,AjirSe00,def_int_td,0,,,,,
player,201311170mia,sdg,AjirSe00,def_int_long,0,,,,,
player,201311170mia,sdg,AjirSe00,pass_defended,0,,,,,
player,201311170mia,sdg,AjirSe00,sacks,0.0,,,,,
player,201311170mia,sdg,AjirSe00,tackles_combined,1,,,,,
player,201311170mia,sdg,AjirSe00,tackles_solo,1,,,,,
player,201311170mia,sdg,AjirSe00,tackles_assists,0,,,,,
player,201311170mia,sdg,AjirSe00,tackles_loss,0,,,,,
player,201311170mia,sdg,AjirSe00,qb_hits,0,,,,,
player,201311170mia,sdg,AjirSe00,fumbles_rec,0,,,,,
player,201311170mia,sdg,AjirSe00,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,AjirSe00,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,AjirSe00,fumbles_forced,0,,,,,
player,201311170mia,sdg,GuyxLa00,def_int,0,,,,,
player,201311170mia,sdg,GuyxLa00,def_int_yds,0,,,,,
player,201311170mia,sdg,GuyxLa00,def_int_td,0,,,,,
player,201311170mia,sdg,GuyxLa00,def_int_long,0,,,,,
player,201311170mia,sdg,GuyxLa00,pass_defended,0,,,,,
player,201311170mia,sdg,GuyxLa00,sacks,0.0,,,,,
player,201311170mia,sdg,GuyxLa00,tackles_combined,1,,,,,
player,201311170mia,sdg,GuyxLa00,tackles_solo,1,,,,,
player,201311170mia,sdg,GuyxLa00,tackles_assists,0,,,,,
player,201311170mia,sdg,GuyxLa00,tackles_loss,0,,,,,
player,201311170mia,sdg,GuyxLa00,qb_hits,0,,,,,
player,201311170mia,sdg,GuyxLa00,fumbles_rec,0,,,,,
player,201311170mia,sdg,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,GuyxLa00,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,GuyxLa00,fumbles_forced,0,,,,,
player,201311170mia,sdg,PhilJo00,def_int,0,,,,,
player,201311170mia,sdg,PhilJo00,def_int_yds,0,,,,,
player,201311170mia,sdg,PhilJo00,def_int_td,0,,,,,
player,201311170mia,sdg,PhilJo00,def_int_long,0,,,,,
player,201311170mia,sdg,PhilJo00,pass_defended,0,,,,,
player,201311170mia,sdg,PhilJo00,sacks,0.0,,,,,
player,201311170mia,sdg,PhilJo00,tackles_combined,1,,,,,
player,201311170mia,sdg,PhilJo00,tackles_solo,1,,,,,
player,201311170mia,sdg,PhilJo00,tackles_assists,0,,,,,
player,201311170mia,sdg,PhilJo00,tackles_loss,0,,,,,
player,201311170mia,sdg,PhilJo00,qb_hits,0,,,,,
player,201311170mia,sdg,PhilJo00,fumbles_rec,0,,,,,
player,201311170mia,sdg,PhilJo00,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,PhilJo00,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,PhilJo00,fumbles_forced,0,,,,,
player,201311170mia,sdg,WillTo00,def_int,0,,,,,
player,201311170mia,sdg,WillTo00,def_int_yds,0,,,,,
player,201311170mia,sdg,WillTo00,def_int_td,0,,,,,
player,201311170mia,sdg,WillTo00,def_int_long,0,,,,,
player,201311170mia,sdg,WillTo00,pass_defended,0,,,,,
player,201311170mia,sdg,WillTo00,sacks,0.0,,,,,
player,201311170mia,sdg,WillTo00,tackles_combined,1,,,,,
player,201311170mia,sdg,WillTo00,tackles_solo,1,,,,,
player,201311170mia,sdg,WillTo00,tackles_assists,0,,,,,
player,201311170mia,sdg,WillTo00,tackles_loss,0,,,,,
player,201311170mia,sdg,WillTo00,qb_hits,0,,,,,
player,201311170mia,sdg,WillTo00,fumbles_rec,0,,,,,
player,201311170mia,sdg,WillTo00,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,WillTo00,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,WillTo00,fumbles_forced,0,,,,,
player,201311170mia,sdg,ReyeKe00,def_int,0,,,,,
player,201311170mia,sdg,ReyeKe00,def_int_yds,0,,,,,
player,201311170mia,sdg,ReyeKe00,def_int_td,0,,,,,
player,201311170mia,sdg,ReyeKe00,def_int_long,0,,,,,
player,201311170mia,sdg,ReyeKe00,pass_defended,1,,,,,
player,201311170mia,sdg,ReyeKe00,sacks,0.0,,,,,
player,201311170mia,sdg,ReyeKe00,tackles_combined,0,,,,,
player,201311170mia,sdg,ReyeKe00,tackles_solo,0,,,,,
player,201311170mia,sdg,ReyeKe00,tackles_assists,0,,,,,
player,201311170mia,sdg,ReyeKe00,tackles_loss,0,,,,,
player,201311170mia,sdg,ReyeKe00,qb_hits,0,,,,,
player,201311170mia,sdg,ReyeKe00,fumbles_rec,0,,,,,
player,201311170mia,sdg,ReyeKe00,fumbles_rec_yds,0,,,,,
player,201311170mia,sdg,ReyeKe00,fumbles_rec_td,0,,,,,
player,201311170mia,sdg,ReyeKe00,fumbles_forced,0,,,,,
player,201311170mia,mia,GrimBr20,def_int,1,,,,,
player,201311170mia,mia,GrimBr20,def_int_yds,8,,,,,
player,201311170mia,mia,GrimBr20,def_int_td,0,,,,,
player,201311170mia,mia,GrimBr20,def_int_long,8,,,,,
player,201311170mia,mia,GrimBr20,pass_defended,2,,,,,
player,201311170mia,mia,GrimBr20,sacks,0.0,,,,,
player,201311170mia,mia,GrimBr20,tackles_combined,5,,,,,
player,201311170mia,mia,GrimBr20,tackles_solo,4,,,,,
player,201311170mia,mia,GrimBr20,tackles_assists,1,,,,,
player,201311170mia,mia,GrimBr20,tackles_loss,0,,,,,
player,201311170mia,mia,GrimBr20,qb_hits,0,,,,,
player,201311170mia,mia,GrimBr20,fumbles_rec,0,,,,,
player,201311170mia,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201311170mia,mia,GrimBr20,fumbles_forced,0,,,,,
player,201311170mia,mia,VernOl00,def_int,0,,,,,
player,201311170mia,mia,VernOl00,def_int_yds,0,,,,,
player,201311170mia,mia,VernOl00,def_int_td,0,,,,,
player,201311170mia,mia,VernOl00,def_int_long,0,,,,,
player,201311170mia,mia,VernOl00,pass_defended,0,,,,,
player,201311170mia,mia,VernOl00,sacks,1.0,,,,,
player,201311170mia,mia,VernOl00,tackles_combined,6,,,,,
player,201311170mia,mia,VernOl00,tackles_solo,5,,,,,
player,201311170mia,mia,VernOl00,tackles_assists,1,,,,,
player,201311170mia,mia,VernOl00,tackles_loss,1,,,,,
player,201311170mia,mia,VernOl00,qb_hits,2,,,,,
player,201311170mia,mia,VernOl00,fumbles_rec,0,,,,,
player,201311170mia,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201311170mia,mia,VernOl00,fumbles_forced,0,,,,,
player,201311170mia,mia,WakeCa00,def_int,0,,,,,
player,201311170mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201311170mia,mia,WakeCa00,def_int_td,0,,,,,
player,201311170mia,mia,WakeCa00,def_int_long,0,,,,,
player,201311170mia,mia,WakeCa00,pass_defended,0,,,,,
player,201311170mia,mia,WakeCa00,sacks,1.0,,,,,
player,201311170mia,mia,WakeCa00,tackles_combined,4,,,,,
player,201311170mia,mia,WakeCa00,tackles_solo,4,,,,,
player,201311170mia,mia,WakeCa00,tackles_assists,0,,,,,
player,201311170mia,mia,WakeCa00,tackles_loss,2,,,,,
player,201311170mia,mia,WakeCa00,qb_hits,1,,,,,
player,201311170mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201311170mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201311170mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201311170mia,mia,OdriJa99,def_int,0,,,,,
player,201311170mia,mia,OdriJa99,def_int_yds,0,,,,,
player,201311170mia,mia,OdriJa99,def_int_td,0,,,,,
player,201311170mia,mia,OdriJa99,def_int_long,0,,,,,
player,201311170mia,mia,OdriJa99,pass_defended,1,,,,,
player,201311170mia,mia,OdriJa99,sacks,1.0,,,,,
player,201311170mia,mia,OdriJa99,tackles_combined,2,,,,,
player,201311170mia,mia,OdriJa99,tackles_solo,2,,,,,
player,201311170mia,mia,OdriJa99,tackles_assists,0,,,,,
player,201311170mia,mia,OdriJa99,tackles_loss,1,,,,,
player,201311170mia,mia,OdriJa99,qb_hits,2,,,,,
player,201311170mia,mia,OdriJa99,fumbles_rec,0,,,,,
player,201311170mia,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201311170mia,mia,OdriJa99,fumbles_forced,0,,,,,
player,201311170mia,mia,WheePh99,def_int,0,,,,,
player,201311170mia,mia,WheePh99,def_int_yds,0,,,,,
player,201311170mia,mia,WheePh99,def_int_td,0,,,,,
player,201311170mia,mia,WheePh99,def_int_long,0,,,,,
player,201311170mia,mia,WheePh99,pass_defended,1,,,,,
player,201311170mia,mia,WheePh99,sacks,0.0,,,,,
player,201311170mia,mia,WheePh99,tackles_combined,6,,,,,
player,201311170mia,mia,WheePh99,tackles_solo,5,,,,,
player,201311170mia,mia,WheePh99,tackles_assists,1,,,,,
player,201311170mia,mia,WheePh99,tackles_loss,0,,,,,
player,201311170mia,mia,WheePh99,qb_hits,0,,,,,
player,201311170mia,mia,WheePh99,fumbles_rec,0,,,,,
player,201311170mia,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201311170mia,mia,WheePh99,fumbles_forced,0,,,,,
player,201311170mia,mia,JoneRe99,def_int,0,,,,,
player,201311170mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201311170mia,mia,JoneRe99,def_int_td,0,,,,,
player,201311170mia,mia,JoneRe99,def_int_long,0,,,,,
player,201311170mia,mia,JoneRe99,pass_defended,0,,,,,
player,201311170mia,mia,JoneRe99,sacks,0.0,,,,,
player,201311170mia,mia,JoneRe99,tackles_combined,5,,,,,
player,201311170mia,mia,JoneRe99,tackles_solo,4,,,,,
player,201311170mia,mia,JoneRe99,tackles_assists,1,,,,,
player,201311170mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201311170mia,mia,JoneRe99,qb_hits,0,,,,,
player,201311170mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201311170mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201311170mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201311170mia,mia,CarrNo00,def_int,0,,,,,
player,201311170mia,mia,CarrNo00,def_int_yds,0,,,,,
player,201311170mia,mia,CarrNo00,def_int_td,0,,,,,
player,201311170mia,mia,CarrNo00,def_int_long,0,,,,,
player,201311170mia,mia,CarrNo00,pass_defended,1,,,,,
player,201311170mia,mia,CarrNo00,sacks,0.0,,,,,
player,201311170mia,mia,CarrNo00,tackles_combined,4,,,,,
player,201311170mia,mia,CarrNo00,tackles_solo,4,,,,,
player,201311170mia,mia,CarrNo00,tackles_assists,0,,,,,
player,201311170mia,mia,CarrNo00,tackles_loss,0,,,,,
player,201311170mia,mia,CarrNo00,qb_hits,0,,,,,
player,201311170mia,mia,CarrNo00,fumbles_rec,0,,,,,
player,201311170mia,mia,CarrNo00,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,CarrNo00,fumbles_rec_td,0,,,,,
player,201311170mia,mia,CarrNo00,fumbles_forced,0,,,,,
player,201311170mia,mia,ElleDa99,def_int,0,,,,,
player,201311170mia,mia,ElleDa99,def_int_yds,0,,,,,
player,201311170mia,mia,ElleDa99,def_int_td,0,,,,,
player,201311170mia,mia,ElleDa99,def_int_long,0,,,,,
player,201311170mia,mia,ElleDa99,pass_defended,0,,,,,
player,201311170mia,mia,ElleDa99,sacks,0.0,,,,,
player,201311170mia,mia,ElleDa99,tackles_combined,4,,,,,
player,201311170mia,mia,ElleDa99,tackles_solo,4,,,,,
player,201311170mia,mia,ElleDa99,tackles_assists,0,,,,,
player,201311170mia,mia,ElleDa99,tackles_loss,0,,,,,
player,201311170mia,mia,ElleDa99,qb_hits,0,,,,,
player,201311170mia,mia,ElleDa99,fumbles_rec,0,,,,,
player,201311170mia,mia,ElleDa99,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,ElleDa99,fumbles_rec_td,0,,,,,
player,201311170mia,mia,ElleDa99,fumbles_forced,0,,,,,
player,201311170mia,mia,ClemCh97,def_int,0,,,,,
player,201311170mia,mia,ClemCh97,def_int_yds,0,,,,,
player,201311170mia,mia,ClemCh97,def_int_td,0,,,,,
player,201311170mia,mia,ClemCh97,def_int_long,0,,,,,
player,201311170mia,mia,ClemCh97,pass_defended,1,,,,,
player,201311170mia,mia,ClemCh97,sacks,0.0,,,,,
player,201311170mia,mia,ClemCh97,tackles_combined,3,,,,,
player,201311170mia,mia,ClemCh97,tackles_solo,3,,,,,
player,201311170mia,mia,ClemCh97,tackles_assists,0,,,,,
player,201311170mia,mia,ClemCh97,tackles_loss,0,,,,,
player,201311170mia,mia,ClemCh97,qb_hits,0,,,,,
player,201311170mia,mia,ClemCh97,fumbles_rec,0,,,,,
player,201311170mia,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201311170mia,mia,ClemCh97,fumbles_forced,0,,,,,
player,201311170mia,mia,MisiKo99,def_int,0,,,,,
player,201311170mia,mia,MisiKo99,def_int_yds,0,,,,,
player,201311170mia,mia,MisiKo99,def_int_td,0,,,,,
player,201311170mia,mia,MisiKo99,def_int_long,0,,,,,
player,201311170mia,mia,MisiKo99,pass_defended,0,,,,,
player,201311170mia,mia,MisiKo99,sacks,0.0,,,,,
player,201311170mia,mia,MisiKo99,tackles_combined,3,,,,,
player,201311170mia,mia,MisiKo99,tackles_solo,2,,,,,
player,201311170mia,mia,MisiKo99,tackles_assists,1,,,,,
player,201311170mia,mia,MisiKo99,tackles_loss,0,,,,,
player,201311170mia,mia,MisiKo99,qb_hits,0,,,,,
player,201311170mia,mia,MisiKo99,fumbles_rec,0,,,,,
player,201311170mia,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201311170mia,mia,MisiKo99,fumbles_forced,0,,,,,
player,201311170mia,mia,SoliPa99,def_int,0,,,,,
player,201311170mia,mia,SoliPa99,def_int_yds,0,,,,,
player,201311170mia,mia,SoliPa99,def_int_td,0,,,,,
player,201311170mia,mia,SoliPa99,def_int_long,0,,,,,
player,201311170mia,mia,SoliPa99,pass_defended,0,,,,,
player,201311170mia,mia,SoliPa99,sacks,0.0,,,,,
player,201311170mia,mia,SoliPa99,tackles_combined,3,,,,,
player,201311170mia,mia,SoliPa99,tackles_solo,2,,,,,
player,201311170mia,mia,SoliPa99,tackles_assists,1,,,,,
player,201311170mia,mia,SoliPa99,tackles_loss,0,,,,,
player,201311170mia,mia,SoliPa99,qb_hits,1,,,,,
player,201311170mia,mia,SoliPa99,fumbles_rec,0,,,,,
player,201311170mia,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201311170mia,mia,SoliPa99,fumbles_forced,0,,,,,
player,201311170mia,mia,WilsJi00,def_int,0,,,,,
player,201311170mia,mia,WilsJi00,def_int_yds,0,,,,,
player,201311170mia,mia,WilsJi00,def_int_td,0,,,,,
player,201311170mia,mia,WilsJi00,def_int_long,0,,,,,
player,201311170mia,mia,WilsJi00,pass_defended,0,,,,,
player,201311170mia,mia,WilsJi00,sacks,0.0,,,,,
player,201311170mia,mia,WilsJi00,tackles_combined,3,,,,,
player,201311170mia,mia,WilsJi00,tackles_solo,3,,,,,
player,201311170mia,mia,WilsJi00,tackles_assists,0,,,,,
player,201311170mia,mia,WilsJi00,tackles_loss,0,,,,,
player,201311170mia,mia,WilsJi00,qb_hits,0,,,,,
player,201311170mia,mia,WilsJi00,fumbles_rec,0,,,,,
player,201311170mia,mia,WilsJi00,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,WilsJi00,fumbles_rec_td,0,,,,,
player,201311170mia,mia,WilsJi00,fumbles_forced,0,,,,,
player,201311170mia,mia,FreeJo01,def_int,0,,,,,
player,201311170mia,mia,FreeJo01,def_int_yds,0,,,,,
player,201311170mia,mia,FreeJo01,def_int_td,0,,,,,
player,201311170mia,mia,FreeJo01,def_int_long,0,,,,,
player,201311170mia,mia,FreeJo01,pass_defended,0,,,,,
player,201311170mia,mia,FreeJo01,sacks,0.0,,,,,
player,201311170mia,mia,FreeJo01,tackles_combined,2,,,,,
player,201311170mia,mia,FreeJo01,tackles_solo,2,,,,,
player,201311170mia,mia,FreeJo01,tackles_assists,0,,,,,
player,201311170mia,mia,FreeJo01,tackles_loss,0,,,,,
player,201311170mia,mia,FreeJo01,qb_hits,0,,,,,
player,201311170mia,mia,FreeJo01,fumbles_rec,0,,,,,
player,201311170mia,mia,FreeJo01,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,FreeJo01,fumbles_rec_td,0,,,,,
player,201311170mia,mia,FreeJo01,fumbles_forced,0,,,,,
player,201311170mia,mia,FielBr20,def_int,0,,,,,
player,201311170mia,mia,FielBr20,def_int_yds,0,,,,,
player,201311170mia,mia,FielBr20,def_int_td,0,,,,,
player,201311170mia,mia,FielBr20,def_int_long,0,,,,,
player,201311170mia,mia,FielBr20,pass_defended,0,,,,,
player,201311170mia,mia,FielBr20,sacks,0.0,,,,,
player,201311170mia,mia,FielBr20,tackles_combined,1,,,,,
player,201311170mia,mia,FielBr20,tackles_solo,1,,,,,
player,201311170mia,mia,FielBr20,tackles_assists,0,,,,,
player,201311170mia,mia,FielBr20,tackles_loss,0,,,,,
player,201311170mia,mia,FielBr20,qb_hits,0,,,,,
player,201311170mia,mia,FielBr20,fumbles_rec,0,,,,,
player,201311170mia,mia,FielBr20,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,FielBr20,fumbles_rec_td,0,,,,,
player,201311170mia,mia,FielBr20,fumbles_forced,0,,,,,
player,201311170mia,mia,JenkJe00,def_int,0,,,,,
player,201311170mia,mia,JenkJe00,def_int_yds,0,,,,,
player,201311170mia,mia,JenkJe00,def_int_td,0,,,,,
player,201311170mia,mia,JenkJe00,def_int_long,0,,,,,
player,201311170mia,mia,JenkJe00,pass_defended,0,,,,,
player,201311170mia,mia,JenkJe00,sacks,0.0,,,,,
player,201311170mia,mia,JenkJe00,tackles_combined,1,,,,,
player,201311170mia,mia,JenkJe00,tackles_solo,1,,,,,
player,201311170mia,mia,JenkJe00,tackles_assists,0,,,,,
player,201311170mia,mia,JenkJe00,tackles_loss,0,,,,,
player,201311170mia,mia,JenkJe00,qb_hits,0,,,,,
player,201311170mia,mia,JenkJe00,fumbles_rec,0,,,,,
player,201311170mia,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201311170mia,mia,JenkJe00,fumbles_rec_td,0,,,,,
player,201311170mia,mia,JenkJe00,fumbles_forced,0,,,,,
player,201311170mia,mia,JordDi00,def_int,0,,,,,
player,201311170mia,mia,JordDi00,def_int_yds,0,,,,,
player,201311170mia,mia,JordDi00,def_int_td,0,,,,,
player,201311170mia,mia,JordDi00,def_int_long,0,,,,,
player,201311170mia,mia,JordDi00,pass_defended,0,,,,,
player,201311170mia,mia,JordDi00,sacks,0.0,,,,,
player,201311170mia,mia,JordDi00,tackles_combined,1,,,,,
player,201311170mia,mia,JordDi00,tackles_solo,1,,,,,
player,201311170mia,mia,JordDi00,tackles_assists,0,,,,,
player,201311170mia,mia,JordDi00,tackles_loss,0,,,,,
player,201311170mia,mia,JordDi00,qb_hits,0,,,,,
player,201311170mia,mia,JordDi00,fumbles_rec,0,,,,,
player,201311170mia,mia,JordDi00,fumbles_rec_yds,0,,,,,
