game,2013,1,20130908,201309080clt,rai,"Oakland Raiders",17,clt,"Indianapolis Colts",21
player,201309080clt,rai,RoacNi99,fumbles_rec_td,0,,,,,
player,201309080clt,rai,RoacNi99,fumbles_forced,0,,,,,
player,201309080clt,rai,BurnKe20,def_int,0,,,,,
player,201309080clt,rai,BurnKe20,def_int_yds,0,,,,,
player,201309080clt,rai,BurnKe20,def_int_td,0,,,,,
player,201309080clt,rai,BurnKe20,def_int_long,0,,,,,
player,201309080clt,rai,BurnKe20,pass_defended,1,,,,,
player,201309080clt,rai,BurnKe20,sacks,0.0,,,,,
player,201309080clt,rai,BurnKe20,tackles_combined,6,,,,,
player,201309080clt,rai,BurnKe20,tackles_solo,3,,,,,
player,201309080clt,rai,BurnKe20,tackles_assists,3,,,,,
player,201309080clt,rai,BurnKe20,tackles_loss,0,,,,,
player,201309080clt,rai,BurnKe20,qb_hits,0,,,,,
player,201309080clt,rai,BurnKe20,fumbles_rec,0,,,,,
player,201309080clt,rai,BurnKe20,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,BurnKe20,fumbles_rec_td,0,,,,,
player,201309080clt,rai,BurnKe20,fumbles_forced,0,,,,,
player,201309080clt,rai,MaiaKa99,def_int,0,,,,,
player,201309080clt,rai,MaiaKa99,def_int_yds,0,,,,,
player,201309080clt,rai,MaiaKa99,def_int_td,0,,,,,
player,201309080clt,rai,MaiaKa99,def_int_long,0,,,,,
player,201309080clt,rai,MaiaKa99,pass_defended,0,,,,,
player,201309080clt,rai,MaiaKa99,sacks,0.0,,,,,
player,201309080clt,rai,MaiaKa99,tackles_combined,4,,,,,
player,201309080clt,rai,MaiaKa99,tackles_solo,2,,,,,
player,201309080clt,rai,MaiaKa99,tackles_assists,2,,,,,
player,201309080clt,rai,MaiaKa99,tackles_loss,0,,,,,
player,201309080clt,rai,MaiaKa99,qb_hits,0,,,,,
player,201309080clt,rai,MaiaKa99,fumbles_rec,0,,,,,
player,201309080clt,rai,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,MaiaKa99,fumbles_rec_td,0,,,,,
player,201309080clt,rai,MaiaKa99,fumbles_forced,0,,,,,
player,201309080clt,rai,HaydDJ00,def_int,0,,,,,
player,201309080clt,rai,HaydDJ00,def_int_yds,0,,,,,
player,201309080clt,rai,HaydDJ00,def_int_td,0,,,,,
player,201309080clt,rai,HaydDJ00,def_int_long,0,,,,,
player,201309080clt,rai,HaydDJ00,pass_defended,0,,,,,
player,201309080clt,rai,HaydDJ00,sacks,0.0,,,,,
player,201309080clt,rai,HaydDJ00,tackles_combined,3,,,,,
player,201309080clt,rai,HaydDJ00,tackles_solo,3,,,,,
player,201309080clt,rai,HaydDJ00,tackles_assists,0,,,,,
player,201309080clt,rai,HaydDJ00,tackles_loss,0,,,,,
player,201309080clt,rai,HaydDJ00,qb_hits,0,,,,,
player,201309080clt,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201309080clt,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201309080clt,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201309080clt,rai,JenkMi99,def_int,0,,,,,
player,201309080clt,rai,JenkMi99,def_int_yds,0,,,,,
player,201309080clt,rai,JenkMi99,def_int_td,0,,,,,
player,201309080clt,rai,JenkMi99,def_int_long,0,,,,,
player,201309080clt,rai,JenkMi99,pass_defended,0,,,,,
player,201309080clt,rai,JenkMi99,sacks,0.0,,,,,
player,201309080clt,rai,JenkMi99,tackles_combined,3,,,,,
player,201309080clt,rai,JenkMi99,tackles_solo,2,,,,,
player,201309080clt,rai,JenkMi99,tackles_assists,1,,,,,
player,201309080clt,rai,JenkMi99,tackles_loss,0,,,,,
player,201309080clt,rai,JenkMi99,qb_hits,0,,,,,
player,201309080clt,rai,JenkMi99,fumbles_rec,0,,,,,
player,201309080clt,rai,JenkMi99,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,JenkMi99,fumbles_rec_td,0,,,,,
player,201309080clt,rai,JenkMi99,fumbles_forced,0,,,,,
player,201309080clt,rai,WalkVa99,def_int,0,,,,,
player,201309080clt,rai,WalkVa99,def_int_yds,0,,,,,
player,201309080clt,rai,WalkVa99,def_int_td,0,,,,,
player,201309080clt,rai,WalkVa99,def_int_long,0,,,,,
player,201309080clt,rai,WalkVa99,pass_defended,0,,,,,
player,201309080clt,rai,WalkVa99,sacks,0.0,,,,,
player,201309080clt,rai,WalkVa99,tackles_combined,3,,,,,
player,201309080clt,rai,WalkVa99,tackles_solo,0,,,,,
player,201309080clt,rai,WalkVa99,tackles_assists,3,,,,,
player,201309080clt,rai,WalkVa99,tackles_loss,0,,,,,
player,201309080clt,rai,WalkVa99,qb_hits,1,,,,,
player,201309080clt,rai,WalkVa99,fumbles_rec,0,,,,,
player,201309080clt,rai,WalkVa99,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,WalkVa99,fumbles_rec_td,0,,,,,
player,201309080clt,rai,WalkVa99,fumbles_forced,0,,,,,
player,201309080clt,rai,WoodCh00,def_int,0,,,,,
player,201309080clt,rai,WoodCh00,def_int_yds,0,,,,,
player,201309080clt,rai,WoodCh00,def_int_td,0,,,,,
player,201309080clt,rai,WoodCh00,def_int_long,0,,,,,
player,201309080clt,rai,WoodCh00,pass_defended,0,,,,,
player,201309080clt,rai,WoodCh00,sacks,0.0,,,,,
player,201309080clt,rai,WoodCh00,tackles_combined,3,,,,,
player,201309080clt,rai,WoodCh00,tackles_solo,1,,,,,
player,201309080clt,rai,WoodCh00,tackles_assists,2,,,,,
player,201309080clt,rai,WoodCh00,tackles_loss,0,,,,,
player,201309080clt,rai,WoodCh00,qb_hits,0,,,,,
player,201309080clt,rai,WoodCh00,fumbles_rec,0,,,,,
player,201309080clt,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201309080clt,rai,WoodCh00,fumbles_forced,0,,,,,
player,201309080clt,rai,CondJo20,def_int,0,,,,,
player,201309080clt,rai,CondJo20,def_int_yds,0,,,,,
player,201309080clt,rai,CondJo20,def_int_td,0,,,,,
player,201309080clt,rai,CondJo20,def_int_long,0,,,,,
player,201309080clt,rai,CondJo20,pass_defended,0,,,,,
player,201309080clt,rai,CondJo20,sacks,0.0,,,,,
player,201309080clt,rai,CondJo20,tackles_combined,1,,,,,
player,201309080clt,rai,CondJo20,tackles_solo,0,,,,,
player,201309080clt,rai,CondJo20,tackles_assists,1,,,,,
player,201309080clt,rai,CondJo20,tackles_loss,0,,,,,
player,201309080clt,rai,CondJo20,qb_hits,0,,,,,
player,201309080clt,rai,CondJo20,fumbles_rec,0,,,,,
player,201309080clt,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201309080clt,rai,CondJo20,fumbles_forced,0,,,,,
player,201309080clt,rai,CrawJa00,def_int,0,,,,,
player,201309080clt,rai,CrawJa00,def_int_yds,0,,,,,
player,201309080clt,rai,CrawJa00,def_int_td,0,,,,,
player,201309080clt,rai,CrawJa00,def_int_long,0,,,,,
player,201309080clt,rai,CrawJa00,pass_defended,0,,,,,
player,201309080clt,rai,CrawJa00,sacks,0.0,,,,,
player,201309080clt,rai,CrawJa00,tackles_combined,1,,,,,
player,201309080clt,rai,CrawJa00,tackles_solo,1,,,,,
player,201309080clt,rai,CrawJa00,tackles_assists,0,,,,,
player,201309080clt,rai,CrawJa00,tackles_loss,0,,,,,
player,201309080clt,rai,CrawJa00,qb_hits,0,,,,,
player,201309080clt,rai,CrawJa00,fumbles_rec,0,,,,,
player,201309080clt,rai,CrawJa00,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,CrawJa00,fumbles_rec_td,0,,,,,
player,201309080clt,rai,CrawJa00,fumbles_forced,0,,,,,
player,201309080clt,rai,JennRa00,def_int,0,,,,,
player,201309080clt,rai,JennRa00,def_int_yds,0,,,,,
player,201309080clt,rai,JennRa00,def_int_td,0,,,,,
player,201309080clt,rai,JennRa00,def_int_long,0,,,,,
player,201309080clt,rai,JennRa00,pass_defended,0,,,,,
player,201309080clt,rai,JennRa00,sacks,0.0,,,,,
player,201309080clt,rai,JennRa00,tackles_combined,1,,,,,
player,201309080clt,rai,JennRa00,tackles_solo,0,,,,,
player,201309080clt,rai,JennRa00,tackles_assists,1,,,,,
player,201309080clt,rai,JennRa00,tackles_loss,0,,,,,
player,201309080clt,rai,JennRa00,qb_hits,0,,,,,
player,201309080clt,rai,JennRa00,fumbles_rec,0,,,,,
player,201309080clt,rai,JennRa00,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,JennRa00,fumbles_rec_td,0,,,,,
player,201309080clt,rai,JennRa00,fumbles_forced,0,,,,,
player,201309080clt,rai,McGeSt01,def_int,0,,,,,
player,201309080clt,rai,McGeSt01,def_int_yds,0,,,,,
player,201309080clt,rai,McGeSt01,def_int_td,0,,,,,
player,201309080clt,rai,McGeSt01,def_int_long,0,,,,,
player,201309080clt,rai,McGeSt01,pass_defended,0,,,,,
player,201309080clt,rai,McGeSt01,sacks,0.0,,,,,
player,201309080clt,rai,McGeSt01,tackles_combined,1,,,,,
player,201309080clt,rai,McGeSt01,tackles_solo,1,,,,,
player,201309080clt,rai,McGeSt01,tackles_assists,0,,,,,
player,201309080clt,rai,McGeSt01,tackles_loss,0,,,,,
player,201309080clt,rai,McGeSt01,qb_hits,0,,,,,
player,201309080clt,rai,McGeSt01,fumbles_rec,0,,,,,
player,201309080clt,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201309080clt,rai,McGeSt01,fumbles_forced,0,,,,,
player,201309080clt,rai,RossBr00,def_int,0,,,,,
player,201309080clt,rai,RossBr00,def_int_yds,0,,,,,
player,201309080clt,rai,RossBr00,def_int_td,0,,,,,
player,201309080clt,rai,RossBr00,def_int_long,0,,,,,
player,201309080clt,rai,RossBr00,pass_defended,0,,,,,
player,201309080clt,rai,RossBr00,sacks,0.0,,,,,
player,201309080clt,rai,RossBr00,tackles_combined,1,,,,,
player,201309080clt,rai,RossBr00,tackles_solo,1,,,,,
player,201309080clt,rai,RossBr00,tackles_assists,0,,,,,
player,201309080clt,rai,RossBr00,tackles_loss,0,,,,,
player,201309080clt,rai,RossBr00,qb_hits,0,,,,,
player,201309080clt,rai,RossBr00,fumbles_rec,0,,,,,
player,201309080clt,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201309080clt,rai,RossBr00,fumbles_forced,0,,,,,
player,201309080clt,rai,SimsPa99,def_int,0,,,,,
player,201309080clt,rai,SimsPa99,def_int_yds,0,,,,,
player,201309080clt,rai,SimsPa99,def_int_td,0,,,,,
player,201309080clt,rai,SimsPa99,def_int_long,0,,,,,
player,201309080clt,rai,SimsPa99,pass_defended,0,,,,,
player,201309080clt,rai,SimsPa99,sacks,0.0,,,,,
player,201309080clt,rai,SimsPa99,tackles_combined,1,,,,,
player,201309080clt,rai,SimsPa99,tackles_solo,0,,,,,
player,201309080clt,rai,SimsPa99,tackles_assists,1,,,,,
player,201309080clt,rai,SimsPa99,tackles_loss,0,,,,,
player,201309080clt,rai,SimsPa99,qb_hits,0,,,,,
player,201309080clt,rai,SimsPa99,fumbles_rec,0,,,,,
player,201309080clt,rai,SimsPa99,fumbles_rec_yds,0,,,,,
player,201309080clt,rai,SimsPa99,fumbles_rec_td,0,,,,,
player,201309080clt,rai,SimsPa99,fumbles_forced,0,,,,,
player,201309080clt,clt,BethAn20,def_int,1,,,,,
player,201309080clt,clt,BethAn20,def_int_yds,2,,,,,
player,201309080clt,clt,BethAn20,def_int_td,0,,,,,
player,201309080clt,clt,BethAn20,def_int_long,2,,,,,
player,201309080clt,clt,BethAn20,pass_defended,1,,,,,
player,201309080clt,clt,BethAn20,sacks,0.0,,,,,
player,201309080clt,clt,BethAn20,tackles_combined,11,,,,,
player,201309080clt,clt,BethAn20,tackles_solo,6,,,,,
player,201309080clt,clt,BethAn20,tackles_assists,5,,,,,
player,201309080clt,clt,BethAn20,tackles_loss,0,,,,,
player,201309080clt,clt,BethAn20,qb_hits,0,,,,,
player,201309080clt,clt,BethAn20,fumbles_rec,0,,,,,
player,201309080clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201309080clt,clt,BethAn20,fumbles_forced,0,,,,,
player,201309080clt,clt,ToleGr99,def_int,1,,,,,
player,201309080clt,clt,ToleGr99,def_int_yds,26,,,,,
player,201309080clt,clt,ToleGr99,def_int_td,0,,,,,
player,201309080clt,clt,ToleGr99,def_int_long,26,,,,,
player,201309080clt,clt,ToleGr99,pass_defended,2,,,,,
player,201309080clt,clt,ToleGr99,sacks,0.0,,,,,
player,201309080clt,clt,ToleGr99,tackles_combined,3,,,,,
player,201309080clt,clt,ToleGr99,tackles_solo,3,,,,,
player,201309080clt,clt,ToleGr99,tackles_assists,0,,,,,
player,201309080clt,clt,ToleGr99,tackles_loss,0,,,,,
player,201309080clt,clt,ToleGr99,qb_hits,0,,,,,
player,201309080clt,clt,ToleGr99,fumbles_rec,0,,,,,
player,201309080clt,clt,ToleGr99,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,ToleGr99,fumbles_rec_td,0,,,,,
player,201309080clt,clt,ToleGr99,fumbles_forced,0,,,,,
player,201309080clt,clt,MathRo20,def_int,0,,,,,
player,201309080clt,clt,MathRo20,def_int_yds,0,,,,,
player,201309080clt,clt,MathRo20,def_int_td,0,,,,,
player,201309080clt,clt,MathRo20,def_int_long,0,,,,,
player,201309080clt,clt,MathRo20,pass_defended,0,,,,,
player,201309080clt,clt,MathRo20,sacks,1.0,,,,,
player,201309080clt,clt,MathRo20,tackles_combined,5,,,,,
player,201309080clt,clt,MathRo20,tackles_solo,3,,,,,
player,201309080clt,clt,MathRo20,tackles_assists,2,,,,,
player,201309080clt,clt,MathRo20,tackles_loss,2,,,,,
player,201309080clt,clt,MathRo20,qb_hits,1,,,,,
player,201309080clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201309080clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201309080clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201309080clt,clt,LandLa99,def_int,0,,,,,
player,201309080clt,clt,LandLa99,def_int_yds,0,,,,,
player,201309080clt,clt,LandLa99,def_int_td,0,,,,,
player,201309080clt,clt,LandLa99,def_int_long,0,,,,,
player,201309080clt,clt,LandLa99,pass_defended,1,,,,,
player,201309080clt,clt,LandLa99,sacks,0.0,,,,,
player,201309080clt,clt,LandLa99,tackles_combined,15,,,,,
player,201309080clt,clt,LandLa99,tackles_solo,10,,,,,
player,201309080clt,clt,LandLa99,tackles_assists,5,,,,,
player,201309080clt,clt,LandLa99,tackles_loss,0,,,,,
player,201309080clt,clt,LandLa99,qb_hits,0,,,,,
player,201309080clt,clt,LandLa99,fumbles_rec,0,,,,,
player,201309080clt,clt,LandLa99,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,LandLa99,fumbles_rec_td,0,,,,,
player,201309080clt,clt,LandLa99,fumbles_forced,0,,,,,
player,201309080clt,clt,FreeJe00,def_int,0,,,,,
player,201309080clt,clt,FreeJe00,def_int_yds,0,,,,,
player,201309080clt,clt,FreeJe00,def_int_td,0,,,,,
player,201309080clt,clt,FreeJe00,def_int_long,0,,,,,
player,201309080clt,clt,FreeJe00,pass_defended,0,,,,,
player,201309080clt,clt,FreeJe00,sacks,0.0,,,,,
player,201309080clt,clt,FreeJe00,tackles_combined,10,,,,,
player,201309080clt,clt,FreeJe00,tackles_solo,5,,,,,
player,201309080clt,clt,FreeJe00,tackles_assists,5,,,,,
player,201309080clt,clt,FreeJe00,tackles_loss,0,,,,,
player,201309080clt,clt,FreeJe00,qb_hits,0,,,,,
player,201309080clt,clt,FreeJe00,fumbles_rec,0,,,,,
player,201309080clt,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201309080clt,clt,FreeJe00,fumbles_forced,0,,,,,
player,201309080clt,clt,ShepKe00,def_int,0,,,,,
player,201309080clt,clt,ShepKe00,def_int_yds,0,,,,,
player,201309080clt,clt,ShepKe00,def_int_td,0,,,,,
player,201309080clt,clt,ShepKe00,def_int_long,0,,,,,
player,201309080clt,clt,ShepKe00,pass_defended,0,,,,,
player,201309080clt,clt,ShepKe00,sacks,0.0,,,,,
player,201309080clt,clt,ShepKe00,tackles_combined,6,,,,,
player,201309080clt,clt,ShepKe00,tackles_solo,1,,,,,
player,201309080clt,clt,ShepKe00,tackles_assists,5,,,,,
player,201309080clt,clt,ShepKe00,tackles_loss,0,,,,,
player,201309080clt,clt,ShepKe00,qb_hits,0,,,,,
player,201309080clt,clt,ShepKe00,fumbles_rec,0,,,,,
player,201309080clt,clt,ShepKe00,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,ShepKe00,fumbles_rec_td,0,,,,,
player,201309080clt,clt,ShepKe00,fumbles_forced,0,,,,,
player,201309080clt,clt,JeanRi99,def_int,0,,,,,
player,201309080clt,clt,JeanRi99,def_int_yds,0,,,,,
player,201309080clt,clt,JeanRi99,def_int_td,0,,,,,
player,201309080clt,clt,JeanRi99,def_int_long,0,,,,,
player,201309080clt,clt,JeanRi99,pass_defended,0,,,,,
player,201309080clt,clt,JeanRi99,sacks,0.0,,,,,
player,201309080clt,clt,JeanRi99,tackles_combined,4,,,,,
player,201309080clt,clt,JeanRi99,tackles_solo,0,,,,,
player,201309080clt,clt,JeanRi99,tackles_assists,4,,,,,
player,201309080clt,clt,JeanRi99,tackles_loss,0,,,,,
player,201309080clt,clt,JeanRi99,qb_hits,0,,,,,
player,201309080clt,clt,JeanRi99,fumbles_rec,0,,,,,
player,201309080clt,clt,JeanRi99,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,JeanRi99,fumbles_rec_td,0,,,,,
player,201309080clt,clt,JeanRi99,fumbles_forced,0,,,,,
player,201309080clt,clt,ReddCo20,def_int,0,,,,,
player,201309080clt,clt,ReddCo20,def_int_yds,0,,,,,
player,201309080clt,clt,ReddCo20,def_int_td,0,,,,,
player,201309080clt,clt,ReddCo20,def_int_long,0,,,,,
player,201309080clt,clt,ReddCo20,pass_defended,0,,,,,
player,201309080clt,clt,ReddCo20,sacks,0.0,,,,,
player,201309080clt,clt,ReddCo20,tackles_combined,4,,,,,
player,201309080clt,clt,ReddCo20,tackles_solo,2,,,,,
player,201309080clt,clt,ReddCo20,tackles_assists,2,,,,,
player,201309080clt,clt,ReddCo20,tackles_loss,0,,,,,
player,201309080clt,clt,ReddCo20,qb_hits,1,,,,,
player,201309080clt,clt,ReddCo20,fumbles_rec,0,,,,,
player,201309080clt,clt,ReddCo20,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,ReddCo20,fumbles_rec_td,0,,,,,
player,201309080clt,clt,ReddCo20,fumbles_forced,0,,,,,
player,201309080clt,clt,WaldEr99,def_int,0,,,,,
player,201309080clt,clt,WaldEr99,def_int_yds,0,,,,,
player,201309080clt,clt,WaldEr99,def_int_td,0,,,,,
player,201309080clt,clt,WaldEr99,def_int_long,0,,,,,
player,201309080clt,clt,WaldEr99,pass_defended,0,,,,,
player,201309080clt,clt,WaldEr99,sacks,0.0,,,,,
player,201309080clt,clt,WaldEr99,tackles_combined,3,,,,,
player,201309080clt,clt,WaldEr99,tackles_solo,1,,,,,
player,201309080clt,clt,WaldEr99,tackles_assists,2,,,,,
player,201309080clt,clt,WaldEr99,tackles_loss,0,,,,,
player,201309080clt,clt,WaldEr99,qb_hits,0,,,,,
player,201309080clt,clt,WaldEr99,fumbles_rec,0,,,,,
player,201309080clt,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201309080clt,clt,WaldEr99,fumbles_forced,0,,,,,
player,201309080clt,clt,DaviVo99,def_int,0,,,,,
player,201309080clt,clt,DaviVo99,def_int_yds,0,,,,,
player,201309080clt,clt,DaviVo99,def_int_td,0,,,,,
player,201309080clt,clt,DaviVo99,def_int_long,0,,,,,
player,201309080clt,clt,DaviVo99,pass_defended,0,,,,,
player,201309080clt,clt,DaviVo99,sacks,0.0,,,,,
player,201309080clt,clt,DaviVo99,tackles_combined,2,,,,,
player,201309080clt,clt,DaviVo99,tackles_solo,2,,,,,
player,201309080clt,clt,DaviVo99,tackles_assists,0,,,,,
player,201309080clt,clt,DaviVo99,tackles_loss,0,,,,,
player,201309080clt,clt,DaviVo99,qb_hits,0,,,,,
player,201309080clt,clt,DaviVo99,fumbles_rec,0,,,,,
player,201309080clt,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201309080clt,clt,DaviVo99,fumbles_forced,0,,,,,
player,201309080clt,clt,FranAu20,def_int,0,,,,,
player,201309080clt,clt,FranAu20,def_int_yds,0,,,,,
player,201309080clt,clt,FranAu20,def_int_td,0,,,,,
player,201309080clt,clt,FranAu20,def_int_long,0,,,,,
player,201309080clt,clt,FranAu20,pass_defended,0,,,,,
player,201309080clt,clt,FranAu20,sacks,0.0,,,,,
player,201309080clt,clt,FranAu20,tackles_combined,2,,,,,
player,201309080clt,clt,FranAu20,tackles_solo,0,,,,,
player,201309080clt,clt,FranAu20,tackles_assists,2,,,,,
player,201309080clt,clt,FranAu20,tackles_loss,0,,,,,
player,201309080clt,clt,FranAu20,qb_hits,0,,,,,
player,201309080clt,clt,FranAu20,fumbles_rec,0,,,,,
player,201309080clt,clt,FranAu20,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,FranAu20,fumbles_rec_td,0,,,,,
player,201309080clt,clt,FranAu20,fumbles_forced,0,,,,,
player,201309080clt,clt,HarvMa00,def_int,0,,,,,
player,201309080clt,clt,HarvMa00,def_int_yds,0,,,,,
player,201309080clt,clt,HarvMa00,def_int_td,0,,,,,
player,201309080clt,clt,HarvMa00,def_int_long,0,,,,,
player,201309080clt,clt,HarvMa00,pass_defended,0,,,,,
player,201309080clt,clt,HarvMa00,sacks,0.0,,,,,
player,201309080clt,clt,HarvMa00,tackles_combined,2,,,,,
player,201309080clt,clt,HarvMa00,tackles_solo,1,,,,,
player,201309080clt,clt,HarvMa00,tackles_assists,1,,,,,
player,201309080clt,clt,HarvMa00,tackles_loss,0,,,,,
player,201309080clt,clt,HarvMa00,qb_hits,0,,,,,
player,201309080clt,clt,HarvMa00,fumbles_rec,0,,,,,
player,201309080clt,clt,HarvMa00,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,HarvMa00,fumbles_rec_td,0,,,,,
player,201309080clt,clt,HarvMa00,fumbles_forced,0,,,,,
player,201309080clt,clt,MathRi99,def_int,0,,,,,
player,201309080clt,clt,MathRi99,def_int_yds,0,,,,,
player,201309080clt,clt,MathRi99,def_int_td,0,,,,,
player,201309080clt,clt,MathRi99,def_int_long,0,,,,,
player,201309080clt,clt,MathRi99,pass_defended,0,,,,,
player,201309080clt,clt,MathRi99,sacks,0.0,,,,,
player,201309080clt,clt,MathRi99,tackles_combined,2,,,,,
player,201309080clt,clt,MathRi99,tackles_solo,0,,,,,
player,201309080clt,clt,MathRi99,tackles_assists,2,,,,,
player,201309080clt,clt,MathRi99,tackles_loss,0,,,,,
player,201309080clt,clt,MathRi99,qb_hits,0,,,,,
player,201309080clt,clt,MathRi99,fumbles_rec,0,,,,,
player,201309080clt,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201309080clt,clt,MathRi99,fumbles_forced,0,,,,,
player,201309080clt,clt,BrowDo00,def_int,0,,,,,
player,201309080clt,clt,BrowDo00,def_int_yds,0,,,,,
player,201309080clt,clt,BrowDo00,def_int_td,0,,,,,
player,201309080clt,clt,BrowDo00,def_int_long,0,,,,,
player,201309080clt,clt,BrowDo00,pass_defended,0,,,,,
player,201309080clt,clt,BrowDo00,sacks,0.0,,,,,
player,201309080clt,clt,BrowDo00,tackles_combined,1,,,,,
player,201309080clt,clt,BrowDo00,tackles_solo,1,,,,,
player,201309080clt,clt,BrowDo00,tackles_assists,0,,,,,
player,201309080clt,clt,BrowDo00,tackles_loss,0,,,,,
player,201309080clt,clt,BrowDo00,qb_hits,0,,,,,
player,201309080clt,clt,BrowDo00,fumbles_rec,0,,,,,
player,201309080clt,clt,BrowDo00,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,BrowDo00,fumbles_rec_td,0,,,,,
player,201309080clt,clt,BrowDo00,fumbles_forced,0,,,,,
player,201309080clt,clt,ButlDa99,def_int,0,,,,,
player,201309080clt,clt,ButlDa99,def_int_yds,0,,,,,
player,201309080clt,clt,ButlDa99,def_int_td,0,,,,,
player,201309080clt,clt,ButlDa99,def_int_long,0,,,,,
player,201309080clt,clt,ButlDa99,pass_defended,0,,,,,
player,201309080clt,clt,ButlDa99,sacks,0.0,,,,,
player,201309080clt,clt,ButlDa99,tackles_combined,1,,,,,
player,201309080clt,clt,ButlDa99,tackles_solo,1,,,,,
player,201309080clt,clt,ButlDa99,tackles_assists,0,,,,,
player,201309080clt,clt,ButlDa99,tackles_loss,0,,,,,
player,201309080clt,clt,ButlDa99,qb_hits,1,,,,,
player,201309080clt,clt,ButlDa99,fumbles_rec,0,,,,,
player,201309080clt,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201309080clt,clt,ButlDa99,fumbles_forced,0,,,,,
player,201309080clt,clt,WernBj00,def_int,0,,,,,
player,201309080clt,clt,WernBj00,def_int_yds,0,,,,,
player,201309080clt,clt,WernBj00,def_int_td,0,,,,,
player,201309080clt,clt,WernBj00,def_int_long,0,,,,,
player,201309080clt,clt,WernBj00,pass_defended,0,,,,,
player,201309080clt,clt,WernBj00,sacks,0.0,,,,,
player,201309080clt,clt,WernBj00,tackles_combined,1,,,,,
player,201309080clt,clt,WernBj00,tackles_solo,0,,,,,
player,201309080clt,clt,WernBj00,tackles_assists,1,,,,,
player,201309080clt,clt,WernBj00,tackles_loss,0,,,,,
player,201309080clt,clt,WernBj00,qb_hits,0,,,,,
player,201309080clt,clt,WernBj00,fumbles_rec,0,,,,,
player,201309080clt,clt,WernBj00,fumbles_rec_yds,0,,,,,
player,201309080clt,clt,WernBj00,fumbles_rec_td,0,,,,,
player,201309080clt,clt,WernBj00,fumbles_forced,0,,,,,
player,201309080clt,rai,AdamPh00,kick_ret,0,,,,,
player,201309080clt,rai,AdamPh00,kick_ret_yds,0,,,,,
player,201309080clt,rai,AdamPh00,kick_ret_yds_per_ret,,,,,,
player,201309080clt,rai,AdamPh00,kick_ret_td,0,,,,,
player,201309080clt,rai,AdamPh00,kick_ret_long,0,,,,,
player,201309080clt,rai,AdamPh00,punt_ret,1,,,,,
player,201309080clt,rai,AdamPh00,punt_ret_yds,5,,,,,
player,201309080clt,rai,AdamPh00,punt_ret_yds_per_ret,5.0,,,,,
player,201309080clt,rai,AdamPh00,punt_ret_td,0,,,,,
player,201309080clt,rai,AdamPh00,punt_ret_long,5,,,,,
player,201309080clt,rai,FordJa01,kick_ret,2,,,,,
player,201309080clt,rai,FordJa01,kick_ret_yds,47,,,,,
player,201309080clt,rai,FordJa01,kick_ret_yds_per_ret,23.5,,,,,
player,201309080clt,rai,FordJa01,kick_ret_td,0,,,,,
player,201309080clt,rai,FordJa01,kick_ret_long,27,,,,,
