game,2013,15,20131215,201312150nyg,sea,"Seattle Seahawks",23,nyg,"New York Giants",0
player,201312150nyg,nyg,BeasJo99,tackles_combined,7,,,,,
player,201312150nyg,nyg,BeasJo99,tackles_solo,5,,,,,
player,201312150nyg,nyg,BeasJo99,tackles_assists,2,,,,,
player,201312150nyg,nyg,BeasJo99,tackles_loss,0,,,,,
player,201312150nyg,nyg,BeasJo99,qb_hits,0,,,,,
player,201312150nyg,nyg,BeasJo99,fumbles_rec,0,,,,,
player,201312150nyg,nyg,BeasJo99,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,BeasJo99,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,BeasJo99,fumbles_forced,0,,,,,
player,201312150nyg,nyg,McBrTr99,def_int,0,,,,,
player,201312150nyg,nyg,McBrTr99,def_int_yds,0,,,,,
player,201312150nyg,nyg,McBrTr99,def_int_td,0,,,,,
player,201312150nyg,nyg,McBrTr99,def_int_long,0,,,,,
player,201312150nyg,nyg,McBrTr99,pass_defended,0,,,,,
player,201312150nyg,nyg,McBrTr99,sacks,0.0,,,,,
player,201312150nyg,nyg,McBrTr99,tackles_combined,5,,,,,
player,201312150nyg,nyg,McBrTr99,tackles_solo,5,,,,,
player,201312150nyg,nyg,McBrTr99,tackles_assists,0,,,,,
player,201312150nyg,nyg,McBrTr99,tackles_loss,0,,,,,
player,201312150nyg,nyg,McBrTr99,qb_hits,0,,,,,
player,201312150nyg,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201312150nyg,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201312150nyg,nyg,AmukPr00,def_int,0,,,,,
player,201312150nyg,nyg,AmukPr00,def_int_yds,0,,,,,
player,201312150nyg,nyg,AmukPr00,def_int_td,0,,,,,
player,201312150nyg,nyg,AmukPr00,def_int_long,0,,,,,
player,201312150nyg,nyg,AmukPr00,pass_defended,2,,,,,
player,201312150nyg,nyg,AmukPr00,sacks,0.0,,,,,
player,201312150nyg,nyg,AmukPr00,tackles_combined,4,,,,,
player,201312150nyg,nyg,AmukPr00,tackles_solo,4,,,,,
player,201312150nyg,nyg,AmukPr00,tackles_assists,0,,,,,
player,201312150nyg,nyg,AmukPr00,tackles_loss,0,,,,,
player,201312150nyg,nyg,AmukPr00,qb_hits,0,,,,,
player,201312150nyg,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201312150nyg,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201312150nyg,nyg,HerzMa00,def_int,0,,,,,
player,201312150nyg,nyg,HerzMa00,def_int_yds,0,,,,,
player,201312150nyg,nyg,HerzMa00,def_int_td,0,,,,,
player,201312150nyg,nyg,HerzMa00,def_int_long,0,,,,,
player,201312150nyg,nyg,HerzMa00,pass_defended,0,,,,,
player,201312150nyg,nyg,HerzMa00,sacks,0.0,,,,,
player,201312150nyg,nyg,HerzMa00,tackles_combined,4,,,,,
player,201312150nyg,nyg,HerzMa00,tackles_solo,3,,,,,
player,201312150nyg,nyg,HerzMa00,tackles_assists,1,,,,,
player,201312150nyg,nyg,HerzMa00,tackles_loss,0,,,,,
player,201312150nyg,nyg,HerzMa00,qb_hits,0,,,,,
player,201312150nyg,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201312150nyg,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201312150nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201312150nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201312150nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201312150nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201312150nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201312150nyg,nyg,KiwaMa20,sacks,0.0,,,,,
player,201312150nyg,nyg,KiwaMa20,tackles_combined,4,,,,,
player,201312150nyg,nyg,KiwaMa20,tackles_solo,2,,,,,
player,201312150nyg,nyg,KiwaMa20,tackles_assists,2,,,,,
player,201312150nyg,nyg,KiwaMa20,tackles_loss,2,,,,,
player,201312150nyg,nyg,KiwaMa20,qb_hits,1,,,,,
player,201312150nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201312150nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201312150nyg,nyg,HankJo00,def_int,0,,,,,
player,201312150nyg,nyg,HankJo00,def_int_yds,0,,,,,
player,201312150nyg,nyg,HankJo00,def_int_td,0,,,,,
player,201312150nyg,nyg,HankJo00,def_int_long,0,,,,,
player,201312150nyg,nyg,HankJo00,pass_defended,0,,,,,
player,201312150nyg,nyg,HankJo00,sacks,0.0,,,,,
player,201312150nyg,nyg,HankJo00,tackles_combined,3,,,,,
player,201312150nyg,nyg,HankJo00,tackles_solo,1,,,,,
player,201312150nyg,nyg,HankJo00,tackles_assists,2,,,,,
player,201312150nyg,nyg,HankJo00,tackles_loss,1,,,,,
player,201312150nyg,nyg,HankJo00,qb_hits,0,,,,,
player,201312150nyg,nyg,HankJo00,fumbles_rec,0,,,,,
player,201312150nyg,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,HankJo00,fumbles_forced,0,,,,,
player,201312150nyg,nyg,HoslJa00,def_int,0,,,,,
player,201312150nyg,nyg,HoslJa00,def_int_yds,0,,,,,
player,201312150nyg,nyg,HoslJa00,def_int_td,0,,,,,
player,201312150nyg,nyg,HoslJa00,def_int_long,0,,,,,
player,201312150nyg,nyg,HoslJa00,pass_defended,0,,,,,
player,201312150nyg,nyg,HoslJa00,sacks,0.0,,,,,
player,201312150nyg,nyg,HoslJa00,tackles_combined,3,,,,,
player,201312150nyg,nyg,HoslJa00,tackles_solo,2,,,,,
player,201312150nyg,nyg,HoslJa00,tackles_assists,1,,,,,
player,201312150nyg,nyg,HoslJa00,tackles_loss,0,,,,,
player,201312150nyg,nyg,HoslJa00,qb_hits,0,,,,,
player,201312150nyg,nyg,HoslJa00,fumbles_rec,0,,,,,
player,201312150nyg,nyg,HoslJa00,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,HoslJa00,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,HoslJa00,fumbles_forced,0,,,,,
player,201312150nyg,nyg,ThomTe99,def_int,0,,,,,
player,201312150nyg,nyg,ThomTe99,def_int_yds,0,,,,,
player,201312150nyg,nyg,ThomTe99,def_int_td,0,,,,,
player,201312150nyg,nyg,ThomTe99,def_int_long,0,,,,,
player,201312150nyg,nyg,ThomTe99,pass_defended,0,,,,,
player,201312150nyg,nyg,ThomTe99,sacks,0.0,,,,,
player,201312150nyg,nyg,ThomTe99,tackles_combined,3,,,,,
player,201312150nyg,nyg,ThomTe99,tackles_solo,2,,,,,
player,201312150nyg,nyg,ThomTe99,tackles_assists,1,,,,,
player,201312150nyg,nyg,ThomTe99,tackles_loss,0,,,,,
player,201312150nyg,nyg,ThomTe99,qb_hits,0,,,,,
player,201312150nyg,nyg,ThomTe99,fumbles_rec,0,,,,,
player,201312150nyg,nyg,ThomTe99,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,ThomTe99,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,ThomTe99,fumbles_forced,0,,,,,
player,201312150nyg,nyg,DeOsZa99,def_int,0,,,,,
player,201312150nyg,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201312150nyg,nyg,DeOsZa99,def_int_td,0,,,,,
player,201312150nyg,nyg,DeOsZa99,def_int_long,0,,,,,
player,201312150nyg,nyg,DeOsZa99,pass_defended,0,,,,,
player,201312150nyg,nyg,DeOsZa99,sacks,0.0,,,,,
player,201312150nyg,nyg,DeOsZa99,tackles_combined,2,,,,,
player,201312150nyg,nyg,DeOsZa99,tackles_solo,2,,,,,
player,201312150nyg,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201312150nyg,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201312150nyg,nyg,DeOsZa99,qb_hits,0,,,,,
player,201312150nyg,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201312150nyg,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201312150nyg,nyg,MoorDa01,def_int,0,,,,,
player,201312150nyg,nyg,MoorDa01,def_int_yds,0,,,,,
player,201312150nyg,nyg,MoorDa01,def_int_td,0,,,,,
player,201312150nyg,nyg,MoorDa01,def_int_long,0,,,,,
player,201312150nyg,nyg,MoorDa01,pass_defended,0,,,,,
player,201312150nyg,nyg,MoorDa01,sacks,0.0,,,,,
player,201312150nyg,nyg,MoorDa01,tackles_combined,2,,,,,
player,201312150nyg,nyg,MoorDa01,tackles_solo,2,,,,,
player,201312150nyg,nyg,MoorDa01,tackles_assists,0,,,,,
player,201312150nyg,nyg,MoorDa01,tackles_loss,0,,,,,
player,201312150nyg,nyg,MoorDa01,qb_hits,0,,,,,
player,201312150nyg,nyg,MoorDa01,fumbles_rec,0,,,,,
player,201312150nyg,nyg,MoorDa01,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,MoorDa01,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,MoorDa01,fumbles_forced,0,,,,,
player,201312150nyg,nyg,RiveKe99,def_int,0,,,,,
player,201312150nyg,nyg,RiveKe99,def_int_yds,0,,,,,
player,201312150nyg,nyg,RiveKe99,def_int_td,0,,,,,
player,201312150nyg,nyg,RiveKe99,def_int_long,0,,,,,
player,201312150nyg,nyg,RiveKe99,pass_defended,0,,,,,
player,201312150nyg,nyg,RiveKe99,sacks,0.0,,,,,
player,201312150nyg,nyg,RiveKe99,tackles_combined,2,,,,,
player,201312150nyg,nyg,RiveKe99,tackles_solo,1,,,,,
player,201312150nyg,nyg,RiveKe99,tackles_assists,1,,,,,
player,201312150nyg,nyg,RiveKe99,tackles_loss,0,,,,,
player,201312150nyg,nyg,RiveKe99,qb_hits,0,,,,,
player,201312150nyg,nyg,RiveKe99,fumbles_rec,0,,,,,
player,201312150nyg,nyg,RiveKe99,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,RiveKe99,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,RiveKe99,fumbles_forced,0,,,,,
player,201312150nyg,nyg,CoxxMi00,def_int,0,,,,,
player,201312150nyg,nyg,CoxxMi00,def_int_yds,0,,,,,
player,201312150nyg,nyg,CoxxMi00,def_int_td,0,,,,,
player,201312150nyg,nyg,CoxxMi00,def_int_long,0,,,,,
player,201312150nyg,nyg,CoxxMi00,pass_defended,0,,,,,
player,201312150nyg,nyg,CoxxMi00,sacks,0.0,,,,,
player,201312150nyg,nyg,CoxxMi00,tackles_combined,1,,,,,
player,201312150nyg,nyg,CoxxMi00,tackles_solo,1,,,,,
player,201312150nyg,nyg,CoxxMi00,tackles_assists,0,,,,,
player,201312150nyg,nyg,CoxxMi00,tackles_loss,0,,,,,
player,201312150nyg,nyg,CoxxMi00,qb_hits,0,,,,,
player,201312150nyg,nyg,CoxxMi00,fumbles_rec,0,,,,,
player,201312150nyg,nyg,CoxxMi00,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,CoxxMi00,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,CoxxMi00,fumbles_forced,0,,,,,
player,201312150nyg,nyg,KuhnMa00,def_int,0,,,,,
player,201312150nyg,nyg,KuhnMa00,def_int_yds,0,,,,,
player,201312150nyg,nyg,KuhnMa00,def_int_td,0,,,,,
player,201312150nyg,nyg,KuhnMa00,def_int_long,0,,,,,
player,201312150nyg,nyg,KuhnMa00,pass_defended,0,,,,,
player,201312150nyg,nyg,KuhnMa00,sacks,0.0,,,,,
player,201312150nyg,nyg,KuhnMa00,tackles_combined,1,,,,,
player,201312150nyg,nyg,KuhnMa00,tackles_solo,1,,,,,
player,201312150nyg,nyg,KuhnMa00,tackles_assists,0,,,,,
player,201312150nyg,nyg,KuhnMa00,tackles_loss,0,,,,,
player,201312150nyg,nyg,KuhnMa00,qb_hits,0,,,,,
player,201312150nyg,nyg,KuhnMa00,fumbles_rec,0,,,,,
player,201312150nyg,nyg,KuhnMa00,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,KuhnMa00,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,KuhnMa00,fumbles_forced,0,,,,,
player,201312150nyg,nyg,WillJa02,def_int,0,,,,,
player,201312150nyg,nyg,WillJa02,def_int_yds,0,,,,,
player,201312150nyg,nyg,WillJa02,def_int_td,0,,,,,
player,201312150nyg,nyg,WillJa02,def_int_long,0,,,,,
player,201312150nyg,nyg,WillJa02,pass_defended,0,,,,,
player,201312150nyg,nyg,WillJa02,sacks,0.0,,,,,
player,201312150nyg,nyg,WillJa02,tackles_combined,0,,,,,
player,201312150nyg,nyg,WillJa02,tackles_solo,0,,,,,
player,201312150nyg,nyg,WillJa02,tackles_assists,0,,,,,
player,201312150nyg,nyg,WillJa02,tackles_loss,0,,,,,
player,201312150nyg,nyg,WillJa02,qb_hits,1,,,,,
player,201312150nyg,nyg,WillJa02,fumbles_rec,0,,,,,
player,201312150nyg,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201312150nyg,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201312150nyg,nyg,WillJa02,fumbles_forced,0,,,,,
player,201312150nyg,sea,TateGo00,kick_ret,0,,,,,
player,201312150nyg,sea,TateGo00,kick_ret_yds,0,,,,,
player,201312150nyg,sea,TateGo00,kick_ret_yds_per_ret,,,,,,
player,201312150nyg,sea,TateGo00,kick_ret_td,0,,,,,
player,201312150nyg,sea,TateGo00,kick_ret_long,0,,,,,
player,201312150nyg,sea,TateGo00,punt_ret,7,,,,,
player,201312150nyg,sea,TateGo00,punt_ret_yds,73,,,,,
player,201312150nyg,sea,TateGo00,punt_ret_yds_per_ret,10.4,,,,,
player,201312150nyg,sea,TateGo00,punt_ret_td,0,,,,,
player,201312150nyg,sea,TateGo00,punt_ret_long,22,,,,,
player,201312150nyg,nyg,RandRu00,kick_ret,0,,,,,
player,201312150nyg,nyg,RandRu00,kick_ret_yds,0,,,,,
player,201312150nyg,nyg,RandRu00,kick_ret_yds_per_ret,,,,,,
player,201312150nyg,nyg,RandRu00,kick_ret_td,0,,,,,
player,201312150nyg,nyg,RandRu00,kick_ret_long,0,,,,,
player,201312150nyg,nyg,RandRu00,punt_ret,1,,,,,
player,201312150nyg,nyg,RandRu00,punt_ret_yds,4,,,,,
player,201312150nyg,nyg,RandRu00,punt_ret_yds_per_ret,4.0,,,,,
player,201312150nyg,nyg,RandRu00,punt_ret_td,0,,,,,
player,201312150nyg,nyg,RandRu00,punt_ret_long,4,,,,,
player,201312150nyg,nyg,JernJe00,kick_ret,3,,,,,
player,201312150nyg,nyg,JernJe00,kick_ret_yds,74,,,,,
player,201312150nyg,nyg,JernJe00,kick_ret_yds_per_ret,24.7,,,,,
player,201312150nyg,nyg,JernJe00,kick_ret_td,0,,,,,
player,201312150nyg,nyg,JernJe00,kick_ret_long,31,,,,,
player,201312150nyg,nyg,JernJe00,punt_ret,0,,,,,
player,201312150nyg,nyg,JernJe00,punt_ret_yds,0,,,,,
player,201312150nyg,nyg,JernJe00,punt_ret_yds_per_ret,,,,,,
player,201312150nyg,nyg,JernJe00,punt_ret_td,0,,,,,
player,201312150nyg,nyg,JernJe00,punt_ret_long,0,,,,,
player,201312150nyg,sea,HausSt00,xpm,2,,,,,
player,201312150nyg,sea,HausSt00,xpa,2,,,,,
player,201312150nyg,sea,HausSt00,fgm,3,,,,,
player,201312150nyg,sea,HausSt00,fga,3,,,,,
player,201312150nyg,sea,HausSt00,punt,0,,,,,
player,201312150nyg,sea,HausSt00,punt_yds,0,,,,,
player,201312150nyg,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201312150nyg,sea,HausSt00,punt_long,0,,,,,
player,201312150nyg,sea,RyanJo21,xpm,,,,,,
player,201312150nyg,sea,RyanJo21,xpa,,,,,,
player,201312150nyg,sea,RyanJo21,fgm,,,,,,
player,201312150nyg,sea,RyanJo21,fga,,,,,,
player,201312150nyg,sea,RyanJo21,punt,7,,,,,
player,201312150nyg,sea,RyanJo21,punt_yds,289,,,,,
player,201312150nyg,sea,RyanJo21,punt_yds_per_punt,41.3,,,,,
player,201312150nyg,sea,RyanJo21,punt_long,53,,,,,
player,201312150nyg,nyg,WeatSt20,xpm,,,,,,
player,201312150nyg,nyg,WeatSt20,xpa,,,,,,
player,201312150nyg,nyg,WeatSt20,fgm,,,,,,
player,201312150nyg,nyg,WeatSt20,fga,,,,,,
player,201312150nyg,nyg,WeatSt20,punt,8,,,,,
player,201312150nyg,nyg,WeatSt20,punt_yds,380,,,,,
player,201312150nyg,nyg,WeatSt20,punt_yds_per_punt,47.5,,,,,
player,201312150nyg,nyg,WeatSt20,punt_long,57,,,,,
player,201312150nyg,nyg,BeatWi20,pos,T,,,,,
player,201312150nyg,nyg,BeatWi20,offense,55,,,,,
player,201312150nyg,nyg,BeatWi20,off_pct,100%,,,,,
player,201312150nyg,nyg,BeatWi20,defense,0,,,,,
player,201312150nyg,nyg,BeatWi20,def_pct,0%,,,,,
player,201312150nyg,nyg,BeatWi20,special_teams,0,,,,,
player,201312150nyg,nyg,BeatWi20,st_pct,0%,,,,,
player,201312150nyg,nyg,PughJu00,pos,T,,,,,
player,201312150nyg,nyg,PughJu00,offense,55,,,,,
player,201312150nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201312150nyg,nyg,PughJu00,defense,0,,,,,
player,201312150nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201312150nyg,nyg,PughJu00,special_teams,0,,,,,
player,201312150nyg,nyg,PughJu00,st_pct,0%,,,,,
player,201312150nyg,nyg,DiehDa21,pos,T,,,,,
player,201312150nyg,nyg,DiehDa21,offense,55,,,,,
player,201312150nyg,nyg,DiehDa21,off_pct,100%,,,,,
player,201312150nyg,nyg,DiehDa21,defense,0,,,,,
player,201312150nyg,nyg,DiehDa21,def_pct,0%,,,,,
player,201312150nyg,nyg,DiehDa21,special_teams,0,,,,,
player,201312150nyg,nyg,DiehDa21,st_pct,0%,,,,,
player,201312150nyg,nyg,MannEl00,pos,QB,,,,,
player,201312150nyg,nyg,MannEl00,offense,50,,,,,
player,201312150nyg,nyg,MannEl00,off_pct,91%,,,,,
player,201312150nyg,nyg,MannEl00,defense,0,,,,,
player,201312150nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201312150nyg,nyg,MannEl00,special_teams,0,,,,,
player,201312150nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201312150nyg,nyg,BootKe20,pos,G,,,,,
player,201312150nyg,nyg,BootKe20,offense,50,,,,,
player,201312150nyg,nyg,BootKe20,off_pct,91%,,,,,
player,201312150nyg,nyg,BootKe20,defense,0,,,,,
player,201312150nyg,nyg,BootKe20,def_pct,0%,,,,,
player,201312150nyg,nyg,BootKe20,special_teams,0,,,,,
player,201312150nyg,nyg,BootKe20,st_pct,0%,,,,,
player,201312150nyg,nyg,NickHa01,pos,WR,,,,,
player,201312150nyg,nyg,NickHa01,offense,46,,,,,
player,201312150nyg,nyg,NickHa01,off_pct,84%,,,,,
player,201312150nyg,nyg,NickHa01,defense,0,,,,,
player,201312150nyg,nyg,NickHa01,def_pct,0%,,,,,
player,201312150nyg,nyg,NickHa01,special_teams,0,,,,,
player,201312150nyg,nyg,NickHa01,st_pct,0%,,,,,
player,201312150nyg,nyg,MyerBr00,pos,TE,,,,,
player,201312150nyg,nyg,MyerBr00,offense,43,,,,,
player,201312150nyg,nyg,MyerBr00,off_pct,78%,,,,,
player,201312150nyg,nyg,MyerBr00,defense,0,,,,,
player,201312150nyg,nyg,MyerBr00,def_pct,0%,,,,,
player,201312150nyg,nyg,MyerBr00,special_teams,0,,,,,
player,201312150nyg,nyg,MyerBr00,st_pct,0%,,,,,
player,201312150nyg,nyg,BrowAn03,pos,RB,,,,,
player,201312150nyg,nyg,BrowAn03,offense,43,,,,,
player,201312150nyg,nyg,BrowAn03,off_pct,78%,,,,,
player,201312150nyg,nyg,BrowAn03,defense,0,,,,,
player,201312150nyg,nyg,BrowAn03,def_pct,0%,,,,,
player,201312150nyg,nyg,BrowAn03,special_teams,0,,,,,
player,201312150nyg,nyg,BrowAn03,st_pct,0%,,,,,
player,201312150nyg,nyg,RandRu00,pos,WR,,,,,
player,201312150nyg,nyg,RandRu00,offense,37,,,,,
player,201312150nyg,nyg,RandRu00,off_pct,67%,,,,,
player,201312150nyg,nyg,RandRu00,defense,0,,,,,
player,201312150nyg,nyg,RandRu00,def_pct,0%,,,,,
player,201312150nyg,nyg,RandRu00,special_teams,8,,,,,
player,201312150nyg,nyg,RandRu00,st_pct,30%,,,,,
player,201312150nyg,nyg,MoslBr00,pos,G,,,,,
player,201312150nyg,nyg,MoslBr00,offense,34,,,,,
player,201312150nyg,nyg,MoslBr00,off_pct,62%,,,,,
player,201312150nyg,nyg,MoslBr00,defense,0,,,,,
player,201312150nyg,nyg,MoslBr00,def_pct,0%,,,,,
player,201312150nyg,nyg,MoslBr00,special_teams,0,,,,,
player,201312150nyg,nyg,MoslBr00,st_pct,0%,,,,,
player,201312150nyg,nyg,CruzVi00,pos,WR,,,,,
player,201312150nyg,nyg,CruzVi00,offense,30,,,,,
player,201312150nyg,nyg,CruzVi00,off_pct,55%,,,,,
player,201312150nyg,nyg,CruzVi00,defense,0,,,,,
player,201312150nyg,nyg,CruzVi00,def_pct,0%,,,,,
player,201312150nyg,nyg,CruzVi00,special_teams,0,,,,,
player,201312150nyg,nyg,CruzVi00,st_pct,0%,,,,,
player,201312150nyg,nyg,BrewJa00,pos,G,,,,,
player,201312150nyg,nyg,BrewJa00,offense,25,,,,,
player,201312150nyg,nyg,BrewJa00,off_pct,45%,,,,,
player,201312150nyg,nyg,BrewJa00,defense,0,,,,,
player,201312150nyg,nyg,BrewJa00,def_pct,0%,,,,,
player,201312150nyg,nyg,BrewJa00,special_teams,0,,,,,
player,201312150nyg,nyg,BrewJa00,st_pct,0%,,,,,
player,201312150nyg,nyg,JernJe00,pos,WR,,,,,
player,201312150nyg,nyg,JernJe00,offense,24,,,,,
player,201312150nyg,nyg,JernJe00,off_pct,44%,,,,,
player,201312150nyg,nyg,JernJe00,defense,0,,,,,
player,201312150nyg,nyg,JernJe00,def_pct,0%,,,,,
player,201312150nyg,nyg,JernJe00,special_teams,6,,,,,
player,201312150nyg,nyg,JernJe00,st_pct,22%,,,,,
player,201312150nyg,nyg,HillPe00,pos,RB,,,,,
player,201312150nyg,nyg,HillPe00,offense,12,,,,,
player,201312150nyg,nyg,HillPe00,off_pct,22%,,,,,
player,201312150nyg,nyg,HillPe00,defense,0,,,,,
player,201312150nyg,nyg,HillPe00,def_pct,0%,,,,,
player,201312150nyg,nyg,HillPe00,special_teams,0,,,,,
player,201312150nyg,nyg,HillPe00,st_pct,0%,,,,,
player,201312150nyg,nyg,ConnJo00,pos,FB,,,,,
player,201312150nyg,nyg,ConnJo00,offense,11,,,,,
player,201312150nyg,nyg,ConnJo00,off_pct,20%,,,,,
player,201312150nyg,nyg,ConnJo00,defense,0,,,,,
player,201312150nyg,nyg,ConnJo00,def_pct,0%,,,,,
player,201312150nyg,nyg,ConnJo00,special_teams,0,,,,,
player,201312150nyg,nyg,ConnJo00,st_pct,0%,,,,,
player,201312150nyg,nyg,MurpLo00,pos,WR,,,,,
player,201312150nyg,nyg,MurpLo00,offense,10,,,,,
player,201312150nyg,nyg,MurpLo00,off_pct,18%,,,,,
player,201312150nyg,nyg,MurpLo00,defense,0,,,,,
player,201312150nyg,nyg,MurpLo00,def_pct,0%,,,,,
player,201312150nyg,nyg,MurpLo00,special_teams,0,,,,,
player,201312150nyg,nyg,MurpLo00,st_pct,0%,,,,,
player,201312150nyg,nyg,PascBe00,pos,TE,,,,,
player,201312150nyg,nyg,PascBe00,offense,9,,,,,
player,201312150nyg,nyg,PascBe00,off_pct,16%,,,,,
player,201312150nyg,nyg,PascBe00,defense,0,,,,,
player,201312150nyg,nyg,PascBe00,def_pct,0%,,,,,
player,201312150nyg,nyg,PascBe00,special_teams,6,,,,,
player,201312150nyg,nyg,PascBe00,st_pct,22%,,,,,
player,201312150nyg,nyg,DonnLa00,pos,TE,,,,,
player,201312150nyg,nyg,DonnLa00,offense,6,,,,,
player,201312150nyg,nyg,DonnLa00,off_pct,11%,,,,,
player,201312150nyg,nyg,DonnLa00,defense,0,,,,,
player,201312150nyg,nyg,DonnLa00,def_pct,0%,,,,,
player,201312150nyg,nyg,DonnLa00,special_teams,6,,,,,
player,201312150nyg,nyg,DonnLa00,st_pct,22%,,,,,
player,201312150nyg,nyg,PainCu00,pos,QB,,,,,
player,201312150nyg,nyg,PainCu00,offense,5,,,,,
player,201312150nyg,nyg,PainCu00,off_pct,9%,,,,,
player,201312150nyg,nyg,PainCu00,defense,0,,,,,
player,201312150nyg,nyg,PainCu00,def_pct,0%,,,,,
player,201312150nyg,nyg,PainCu00,special_teams,0,,,,,
player,201312150nyg,nyg,PainCu00,st_pct,0%,,,,,
player,201312150nyg,nyg,ReynDa01,pos,C,,,,,
player,201312150nyg,nyg,ReynDa01,offense,5,,,,,
player,201312150nyg,nyg,ReynDa01,off_pct,9%,,,,,
player,201312150nyg,nyg,ReynDa01,defense,0,,,,,
player,201312150nyg,nyg,ReynDa01,def_pct,0%,,,,,
player,201312150nyg,nyg,ReynDa01,special_teams,0,,,,,
player,201312150nyg,nyg,ReynDa01,st_pct,0%,,,,,
player,201312150nyg,nyg,AmukPr00,pos,CB,,,,,
player,201312150nyg,nyg,AmukPr00,offense,0,,,,,
player,201312150nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201312150nyg,nyg,AmukPr00,defense,67,,,,,
player,201312150nyg,nyg,AmukPr00,def_pct,97%,,,,,
player,201312150nyg,nyg,AmukPr00,special_teams,12,,,,,
player,201312150nyg,nyg,AmukPr00,st_pct,44%,,,,,
player,201312150nyg,nyg,RollAn20,pos,SS,,,,,
player,201312150nyg,nyg,RollAn20,offense,0,,,,,
player,201312150nyg,nyg,RollAn20,off_pct,0%,,,,,
player,201312150nyg,nyg,RollAn20,defense,67,,,,,
player,201312150nyg,nyg,RollAn20,def_pct,97%,,,,,
player,201312150nyg,nyg,RollAn20,special_teams,1,,,,,
player,201312150nyg,nyg,RollAn20,st_pct,4%,,,,,
player,201312150nyg,nyg,HillWi01,pos,FS,,,,,
player,201312150nyg,nyg,HillWi01,offense,0,,,,,
player,201312150nyg,nyg,HillWi01,off_pct,0%,,,,,
player,201312150nyg,nyg,HillWi01,defense,66,,,,,
player,201312150nyg,nyg,HillWi01,def_pct,96%,,,,,
player,201312150nyg,nyg,HillWi01,special_teams,9,,,,,
player,201312150nyg,nyg,HillWi01,st_pct,33%,,,,,
player,201312150nyg,nyg,TuckJu20,pos,DE,,,,,
player,201312150nyg,nyg,TuckJu20,offense,0,,,,,
player,201312150nyg,nyg,TuckJu20,off_pct,0%,,,,,
player,201312150nyg,nyg,TuckJu20,defense,64,,,,,
player,201312150nyg,nyg,TuckJu20,def_pct,93%,,,,,
