game,2013,14,20131208,201312080was,kan,"Kansas City Chiefs",45,was,"Washington Redskins",10
player,201312080was,kan,HaliTa20,def_int_td,0,,,,,
player,201312080was,kan,HaliTa20,def_int_long,0,,,,,
player,201312080was,kan,HaliTa20,pass_defended,0,,,,,
player,201312080was,kan,HaliTa20,sacks,2.0,,,,,
player,201312080was,kan,HaliTa20,tackles_combined,6,,,,,
player,201312080was,kan,HaliTa20,tackles_solo,5,,,,,
player,201312080was,kan,HaliTa20,tackles_assists,1,,,,,
player,201312080was,kan,HaliTa20,tackles_loss,3,,,,,
player,201312080was,kan,HaliTa20,qb_hits,2,,,,,
player,201312080was,kan,HaliTa20,fumbles_rec,0,,,,,
player,201312080was,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201312080was,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201312080was,kan,HaliTa20,fumbles_forced,0,,,,,
player,201312080was,kan,JackTy98,def_int,0,,,,,
player,201312080was,kan,JackTy98,def_int_yds,0,,,,,
player,201312080was,kan,JackTy98,def_int_td,0,,,,,
player,201312080was,kan,JackTy98,def_int_long,0,,,,,
player,201312080was,kan,JackTy98,pass_defended,0,,,,,
player,201312080was,kan,JackTy98,sacks,2.0,,,,,
player,201312080was,kan,JackTy98,tackles_combined,4,,,,,
player,201312080was,kan,JackTy98,tackles_solo,2,,,,,
player,201312080was,kan,JackTy98,tackles_assists,2,,,,,
player,201312080was,kan,JackTy98,tackles_loss,1,,,,,
player,201312080was,kan,JackTy98,qb_hits,1,,,,,
player,201312080was,kan,JackTy98,fumbles_rec,0,,,,,
player,201312080was,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201312080was,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201312080was,kan,JackTy98,fumbles_forced,0,,,,,
player,201312080was,kan,BerrEr99,def_int,0,,,,,
player,201312080was,kan,BerrEr99,def_int_yds,0,,,,,
player,201312080was,kan,BerrEr99,def_int_td,0,,,,,
player,201312080was,kan,BerrEr99,def_int_long,0,,,,,
player,201312080was,kan,BerrEr99,pass_defended,0,,,,,
player,201312080was,kan,BerrEr99,sacks,1.0,,,,,
player,201312080was,kan,BerrEr99,tackles_combined,5,,,,,
player,201312080was,kan,BerrEr99,tackles_solo,5,,,,,
player,201312080was,kan,BerrEr99,tackles_assists,0,,,,,
player,201312080was,kan,BerrEr99,tackles_loss,1,,,,,
player,201312080was,kan,BerrEr99,qb_hits,1,,,,,
player,201312080was,kan,BerrEr99,fumbles_rec,0,,,,,
player,201312080was,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201312080was,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201312080was,kan,BerrEr99,fumbles_forced,0,,,,,
player,201312080was,kan,ZombFr00,def_int,0,,,,,
player,201312080was,kan,ZombFr00,def_int_yds,0,,,,,
player,201312080was,kan,ZombFr00,def_int_td,0,,,,,
player,201312080was,kan,ZombFr00,def_int_long,0,,,,,
player,201312080was,kan,ZombFr00,pass_defended,0,,,,,
player,201312080was,kan,ZombFr00,sacks,1.0,,,,,
player,201312080was,kan,ZombFr00,tackles_combined,2,,,,,
player,201312080was,kan,ZombFr00,tackles_solo,1,,,,,
player,201312080was,kan,ZombFr00,tackles_assists,1,,,,,
player,201312080was,kan,ZombFr00,tackles_loss,0,,,,,
player,201312080was,kan,ZombFr00,qb_hits,0,,,,,
player,201312080was,kan,ZombFr00,fumbles_rec,0,,,,,
player,201312080was,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201312080was,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201312080was,kan,ZombFr00,fumbles_forced,1,,,,,
player,201312080was,kan,FlowBr99,def_int,0,,,,,
player,201312080was,kan,FlowBr99,def_int_yds,0,,,,,
player,201312080was,kan,FlowBr99,def_int_td,0,,,,,
player,201312080was,kan,FlowBr99,def_int_long,0,,,,,
player,201312080was,kan,FlowBr99,pass_defended,0,,,,,
player,201312080was,kan,FlowBr99,sacks,0.0,,,,,
player,201312080was,kan,FlowBr99,tackles_combined,6,,,,,
player,201312080was,kan,FlowBr99,tackles_solo,5,,,,,
player,201312080was,kan,FlowBr99,tackles_assists,1,,,,,
player,201312080was,kan,FlowBr99,tackles_loss,0,,,,,
player,201312080was,kan,FlowBr99,qb_hits,0,,,,,
player,201312080was,kan,FlowBr99,fumbles_rec,0,,,,,
player,201312080was,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201312080was,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201312080was,kan,FlowBr99,fumbles_forced,0,,,,,
player,201312080was,kan,JordAk99,def_int,0,,,,,
player,201312080was,kan,JordAk99,def_int_yds,0,,,,,
player,201312080was,kan,JordAk99,def_int_td,0,,,,,
player,201312080was,kan,JordAk99,def_int_long,0,,,,,
player,201312080was,kan,JordAk99,pass_defended,0,,,,,
player,201312080was,kan,JordAk99,sacks,0.0,,,,,
player,201312080was,kan,JordAk99,tackles_combined,5,,,,,
player,201312080was,kan,JordAk99,tackles_solo,2,,,,,
player,201312080was,kan,JordAk99,tackles_assists,3,,,,,
player,201312080was,kan,JordAk99,tackles_loss,1,,,,,
player,201312080was,kan,JordAk99,qb_hits,0,,,,,
player,201312080was,kan,JordAk99,fumbles_rec,0,,,,,
player,201312080was,kan,JordAk99,fumbles_rec_yds,0,,,,,
player,201312080was,kan,JordAk99,fumbles_rec_td,0,,,,,
player,201312080was,kan,JordAk99,fumbles_forced,0,,,,,
player,201312080was,kan,LewiKe00,def_int,0,,,,,
player,201312080was,kan,LewiKe00,def_int_yds,0,,,,,
player,201312080was,kan,LewiKe00,def_int_td,0,,,,,
player,201312080was,kan,LewiKe00,def_int_long,0,,,,,
player,201312080was,kan,LewiKe00,pass_defended,0,,,,,
player,201312080was,kan,LewiKe00,sacks,0.0,,,,,
player,201312080was,kan,LewiKe00,tackles_combined,4,,,,,
player,201312080was,kan,LewiKe00,tackles_solo,2,,,,,
player,201312080was,kan,LewiKe00,tackles_assists,2,,,,,
player,201312080was,kan,LewiKe00,tackles_loss,0,,,,,
player,201312080was,kan,LewiKe00,qb_hits,0,,,,,
player,201312080was,kan,LewiKe00,fumbles_rec,0,,,,,
player,201312080was,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201312080was,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201312080was,kan,LewiKe00,fumbles_forced,0,,,,,
player,201312080was,kan,ParkRo01,def_int,0,,,,,
player,201312080was,kan,ParkRo01,def_int_yds,0,,,,,
player,201312080was,kan,ParkRo01,def_int_td,0,,,,,
player,201312080was,kan,ParkRo01,def_int_long,0,,,,,
player,201312080was,kan,ParkRo01,pass_defended,0,,,,,
player,201312080was,kan,ParkRo01,sacks,0.0,,,,,
player,201312080was,kan,ParkRo01,tackles_combined,4,,,,,
player,201312080was,kan,ParkRo01,tackles_solo,4,,,,,
player,201312080was,kan,ParkRo01,tackles_assists,0,,,,,
player,201312080was,kan,ParkRo01,tackles_loss,0,,,,,
player,201312080was,kan,ParkRo01,qb_hits,0,,,,,
player,201312080was,kan,ParkRo01,fumbles_rec,1,,,,,
player,201312080was,kan,ParkRo01,fumbles_rec_yds,20,,,,,
player,201312080was,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201312080was,kan,ParkRo01,fumbles_forced,0,,,,,
player,201312080was,kan,CoopMa00,def_int,0,,,,,
player,201312080was,kan,CoopMa00,def_int_yds,0,,,,,
player,201312080was,kan,CoopMa00,def_int_td,0,,,,,
player,201312080was,kan,CoopMa00,def_int_long,0,,,,,
player,201312080was,kan,CoopMa00,pass_defended,3,,,,,
player,201312080was,kan,CoopMa00,sacks,0.0,,,,,
player,201312080was,kan,CoopMa00,tackles_combined,3,,,,,
player,201312080was,kan,CoopMa00,tackles_solo,3,,,,,
player,201312080was,kan,CoopMa00,tackles_assists,0,,,,,
player,201312080was,kan,CoopMa00,tackles_loss,0,,,,,
player,201312080was,kan,CoopMa00,qb_hits,0,,,,,
player,201312080was,kan,CoopMa00,fumbles_rec,0,,,,,
player,201312080was,kan,CoopMa00,fumbles_rec_yds,0,,,,,
player,201312080was,kan,CoopMa00,fumbles_rec_td,0,,,,,
player,201312080was,kan,CoopMa00,fumbles_forced,0,,,,,
player,201312080was,kan,DempQu99,def_int,0,,,,,
player,201312080was,kan,DempQu99,def_int_yds,0,,,,,
player,201312080was,kan,DempQu99,def_int_td,0,,,,,
player,201312080was,kan,DempQu99,def_int_long,0,,,,,
player,201312080was,kan,DempQu99,pass_defended,0,,,,,
player,201312080was,kan,DempQu99,sacks,0.0,,,,,
player,201312080was,kan,DempQu99,tackles_combined,3,,,,,
player,201312080was,kan,DempQu99,tackles_solo,1,,,,,
player,201312080was,kan,DempQu99,tackles_assists,2,,,,,
player,201312080was,kan,DempQu99,tackles_loss,0,,,,,
player,201312080was,kan,DempQu99,qb_hits,0,,,,,
player,201312080was,kan,DempQu99,fumbles_rec,0,,,,,
player,201312080was,kan,DempQu99,fumbles_rec_yds,0,,,,,
player,201312080was,kan,DempQu99,fumbles_rec_td,0,,,,,
player,201312080was,kan,DempQu99,fumbles_forced,0,,,,,
player,201312080was,kan,PoexDo00,def_int,0,,,,,
player,201312080was,kan,PoexDo00,def_int_yds,0,,,,,
player,201312080was,kan,PoexDo00,def_int_td,0,,,,,
player,201312080was,kan,PoexDo00,def_int_long,0,,,,,
player,201312080was,kan,PoexDo00,pass_defended,0,,,,,
player,201312080was,kan,PoexDo00,sacks,0.0,,,,,
player,201312080was,kan,PoexDo00,tackles_combined,3,,,,,
player,201312080was,kan,PoexDo00,tackles_solo,3,,,,,
player,201312080was,kan,PoexDo00,tackles_assists,0,,,,,
player,201312080was,kan,PoexDo00,tackles_loss,0,,,,,
player,201312080was,kan,PoexDo00,qb_hits,0,,,,,
player,201312080was,kan,PoexDo00,fumbles_rec,0,,,,,
player,201312080was,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201312080was,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201312080was,kan,PoexDo00,fumbles_forced,0,,,,,
player,201312080was,kan,DeViMi99,def_int,0,,,,,
player,201312080was,kan,DeViMi99,def_int_yds,0,,,,,
player,201312080was,kan,DeViMi99,def_int_td,0,,,,,
player,201312080was,kan,DeViMi99,def_int_long,0,,,,,
player,201312080was,kan,DeViMi99,pass_defended,0,,,,,
player,201312080was,kan,DeViMi99,sacks,0.0,,,,,
player,201312080was,kan,DeViMi99,tackles_combined,2,,,,,
player,201312080was,kan,DeViMi99,tackles_solo,1,,,,,
player,201312080was,kan,DeViMi99,tackles_assists,1,,,,,
player,201312080was,kan,DeViMi99,tackles_loss,1,,,,,
player,201312080was,kan,DeViMi99,qb_hits,0,,,,,
player,201312080was,kan,DeViMi99,fumbles_rec,0,,,,,
player,201312080was,kan,DeViMi99,fumbles_rec_yds,0,,,,,
player,201312080was,kan,DeViMi99,fumbles_rec_td,0,,,,,
player,201312080was,kan,DeViMi99,fumbles_forced,0,,,,,
player,201312080was,kan,HemiJu00,def_int,0,,,,,
player,201312080was,kan,HemiJu00,def_int_yds,0,,,,,
player,201312080was,kan,HemiJu00,def_int_td,0,,,,,
player,201312080was,kan,HemiJu00,def_int_long,0,,,,,
player,201312080was,kan,HemiJu00,pass_defended,0,,,,,
player,201312080was,kan,HemiJu00,sacks,0.0,,,,,
player,201312080was,kan,HemiJu00,tackles_combined,2,,,,,
player,201312080was,kan,HemiJu00,tackles_solo,0,,,,,
player,201312080was,kan,HemiJu00,tackles_assists,2,,,,,
player,201312080was,kan,HemiJu00,tackles_loss,0,,,,,
player,201312080was,kan,HemiJu00,qb_hits,0,,,,,
player,201312080was,kan,HemiJu00,fumbles_rec,0,,,,,
player,201312080was,kan,HemiJu00,fumbles_rec_yds,0,,,,,
player,201312080was,kan,HemiJu00,fumbles_rec_td,0,,,,,
player,201312080was,kan,HemiJu00,fumbles_forced,0,,,,,
player,201312080was,kan,JohnJa04,def_int,0,,,,,
player,201312080was,kan,JohnJa04,def_int_yds,0,,,,,
player,201312080was,kan,JohnJa04,def_int_td,0,,,,,
player,201312080was,kan,JohnJa04,def_int_long,0,,,,,
player,201312080was,kan,JohnJa04,pass_defended,1,,,,,
player,201312080was,kan,JohnJa04,sacks,0.0,,,,,
player,201312080was,kan,JohnJa04,tackles_combined,2,,,,,
player,201312080was,kan,JohnJa04,tackles_solo,2,,,,,
player,201312080was,kan,JohnJa04,tackles_assists,0,,,,,
player,201312080was,kan,JohnJa04,tackles_loss,0,,,,,
player,201312080was,kan,JohnJa04,qb_hits,0,,,,,
player,201312080was,kan,JohnJa04,fumbles_rec,0,,,,,
player,201312080was,kan,JohnJa04,fumbles_rec_yds,0,,,,,
player,201312080was,kan,JohnJa04,fumbles_rec_td,0,,,,,
player,201312080was,kan,JohnJa04,fumbles_forced,1,,,,,
player,201312080was,kan,SmitSe99,def_int,0,,,,,
player,201312080was,kan,SmitSe99,def_int_yds,0,,,,,
player,201312080was,kan,SmitSe99,def_int_td,0,,,,,
player,201312080was,kan,SmitSe99,def_int_long,0,,,,,
player,201312080was,kan,SmitSe99,pass_defended,1,,,,,
player,201312080was,kan,SmitSe99,sacks,0.0,,,,,
player,201312080was,kan,SmitSe99,tackles_combined,2,,,,,
player,201312080was,kan,SmitSe99,tackles_solo,2,,,,,
player,201312080was,kan,SmitSe99,tackles_assists,0,,,,,
player,201312080was,kan,SmitSe99,tackles_loss,0,,,,,
player,201312080was,kan,SmitSe99,qb_hits,0,,,,,
player,201312080was,kan,SmitSe99,fumbles_rec,0,,,,,
player,201312080was,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201312080was,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201312080was,kan,SmitSe99,fumbles_forced,0,,,,,
player,201312080was,kan,BailAl00,def_int,0,,,,,
player,201312080was,kan,BailAl00,def_int_yds,0,,,,,
player,201312080was,kan,BailAl00,def_int_td,0,,,,,
player,201312080was,kan,BailAl00,def_int_long,0,,,,,
player,201312080was,kan,BailAl00,pass_defended,0,,,,,
player,201312080was,kan,BailAl00,sacks,0.0,,,,,
player,201312080was,kan,BailAl00,tackles_combined,1,,,,,
player,201312080was,kan,BailAl00,tackles_solo,1,,,,,
player,201312080was,kan,BailAl00,tackles_assists,0,,,,,
player,201312080was,kan,BailAl00,tackles_loss,0,,,,,
player,201312080was,kan,BailAl00,qb_hits,0,,,,,
player,201312080was,kan,BailAl00,fumbles_rec,0,,,,,
player,201312080was,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201312080was,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201312080was,kan,BailAl00,fumbles_forced,0,,,,,
player,201312080was,kan,DaviKn00,def_int,0,,,,,
player,201312080was,kan,DaviKn00,def_int_yds,0,,,,,
player,201312080was,kan,DaviKn00,def_int_td,0,,,,,
player,201312080was,kan,DaviKn00,def_int_long,0,,,,,
player,201312080was,kan,DaviKn00,pass_defended,0,,,,,
player,201312080was,kan,DaviKn00,sacks,0.0,,,,,
player,201312080was,kan,DaviKn00,tackles_combined,1,,,,,
player,201312080was,kan,DaviKn00,tackles_solo,1,,,,,
player,201312080was,kan,DaviKn00,tackles_assists,0,,,,,
player,201312080was,kan,DaviKn00,tackles_loss,0,,,,,
player,201312080was,kan,DaviKn00,qb_hits,0,,,,,
player,201312080was,kan,DaviKn00,fumbles_rec,0,,,,,
player,201312080was,kan,DaviKn00,fumbles_rec_yds,0,,,,,
player,201312080was,kan,DaviKn00,fumbles_rec_td,0,,,,,
player,201312080was,kan,DaviKn00,fumbles_forced,0,,,,,
player,201312080was,kan,MartJo02,def_int,0,,,,,
player,201312080was,kan,MartJo02,def_int_yds,0,,,,,
player,201312080was,kan,MartJo02,def_int_td,0,,,,,
player,201312080was,kan,MartJo02,def_int_long,0,,,,,
player,201312080was,kan,MartJo02,pass_defended,0,,,,,
player,201312080was,kan,MartJo02,sacks,0.0,,,,,
player,201312080was,kan,MartJo02,tackles_combined,1,,,,,
player,201312080was,kan,MartJo02,tackles_solo,1,,,,,
player,201312080was,kan,MartJo02,tackles_assists,0,,,,,
player,201312080was,kan,MartJo02,tackles_loss,0,,,,,
player,201312080was,kan,MartJo02,qb_hits,0,,,,,
player,201312080was,kan,MartJo02,fumbles_rec,0,,,,,
player,201312080was,kan,MartJo02,fumbles_rec_yds,0,,,,,
player,201312080was,kan,MartJo02,fumbles_rec_td,0,,,,,
player,201312080was,kan,MartJo02,fumbles_forced,0,,,,,
player,201312080was,kan,MoseDe00,def_int,0,,,,,
player,201312080was,kan,MoseDe00,def_int_yds,0,,,,,
player,201312080was,kan,MoseDe00,def_int_td,0,,,,,
player,201312080was,kan,MoseDe00,def_int_long,0,,,,,
player,201312080was,kan,MoseDe00,pass_defended,0,,,,,
player,201312080was,kan,MoseDe00,sacks,0.0,,,,,
player,201312080was,kan,MoseDe00,tackles_combined,1,,,,,
player,201312080was,kan,MoseDe00,tackles_solo,0,,,,,
player,201312080was,kan,MoseDe00,tackles_assists,1,,,,,
player,201312080was,kan,MoseDe00,tackles_loss,0,,,,,
player,201312080was,kan,MoseDe00,qb_hits,0,,,,,
player,201312080was,kan,MoseDe00,fumbles_rec,0,,,,,
player,201312080was,kan,MoseDe00,fumbles_rec_yds,0,,,,,
player,201312080was,kan,MoseDe00,fumbles_rec_td,0,,,,,
player,201312080was,kan,MoseDe00,fumbles_forced,0,,,,,
player,201312080was,kan,SherAn00,def_int,0,,,,,
player,201312080was,kan,SherAn00,def_int_yds,0,,,,,
player,201312080was,kan,SherAn00,def_int_td,0,,,,,
player,201312080was,kan,SherAn00,def_int_long,0,,,,,
player,201312080was,kan,SherAn00,pass_defended,0,,,,,
player,201312080was,kan,SherAn00,sacks,0.0,,,,,
player,201312080was,kan,SherAn00,tackles_combined,1,,,,,
player,201312080was,kan,SherAn00,tackles_solo,1,,,,,
player,201312080was,kan,SherAn00,tackles_assists,0,,,,,
player,201312080was,kan,SherAn00,tackles_loss,0,,,,,
player,201312080was,kan,SherAn00,qb_hits,0,,,,,
player,201312080was,kan,SherAn00,fumbles_rec,0,,,,,
player,201312080was,kan,SherAn00,fumbles_rec_yds,0,,,,,
player,201312080was,kan,SherAn00,fumbles_rec_td,0,,,,,
player,201312080was,kan,SherAn00,fumbles_forced,0,,,,,
player,201312080was,was,RilePe00,def_int,1,,,,,
player,201312080was,was,RilePe00,def_int_yds,0,,,,,
player,201312080was,was,RilePe00,def_int_td,0,,,,,
player,201312080was,was,RilePe00,def_int_long,0,,,,,
player,201312080was,was,RilePe00,pass_defended,1,,,,,
player,201312080was,was,RilePe00,sacks,0.0,,,,,
player,201312080was,was,RilePe00,tackles_combined,2,,,,,
player,201312080was,was,RilePe00,tackles_solo,1,,,,,
player,201312080was,was,RilePe00,tackles_assists,1,,,,,
player,201312080was,was,RilePe00,tackles_loss,0,,,,,
player,201312080was,was,RilePe00,qb_hits,0,,,,,
player,201312080was,was,RilePe00,fumbles_rec,0,,,,,
player,201312080was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201312080was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201312080was,was,RilePe00,fumbles_forced,0,,,,,
player,201312080was,was,FletLo20,def_int,0,,,,,
player,201312080was,was,FletLo20,def_int_yds,0,,,,,
player,201312080was,was,FletLo20,def_int_td,0,,,,,
player,201312080was,was,FletLo20,def_int_long,0,,,,,
player,201312080was,was,FletLo20,pass_defended,0,,,,,
player,201312080was,was,FletLo20,sacks,0.0,,,,,
player,201312080was,was,FletLo20,tackles_combined,8,,,,,
player,201312080was,was,FletLo20,tackles_solo,4,,,,,
player,201312080was,was,FletLo20,tackles_assists,4,,,,,
player,201312080was,was,FletLo20,tackles_loss,0,,,,,
player,201312080was,was,FletLo20,qb_hits,0,,,,,
player,201312080was,was,FletLo20,fumbles_rec,0,,,,,
player,201312080was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201312080was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201312080was,was,FletLo20,fumbles_forced,0,,,,,
player,201312080was,was,KerrRy00,def_int,0,,,,,
player,201312080was,was,KerrRy00,def_int_yds,0,,,,,
player,201312080was,was,KerrRy00,def_int_td,0,,,,,
player,201312080was,was,KerrRy00,def_int_long,0,,,,,
player,201312080was,was,KerrRy00,pass_defended,0,,,,,
player,201312080was,was,KerrRy00,sacks,0.0,,,,,
player,201312080was,was,KerrRy00,tackles_combined,8,,,,,
player,201312080was,was,KerrRy00,tackles_solo,7,,,,,
player,201312080was,was,KerrRy00,tackles_assists,1,,,,,
player,201312080was,was,KerrRy00,tackles_loss,3,,,,,
player,201312080was,was,KerrRy00,qb_hits,0,,,,,
player,201312080was,was,KerrRy00,fumbles_rec,0,,,,,
player,201312080was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201312080was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201312080was,was,KerrRy00,fumbles_forced,0,,,,,
player,201312080was,was,OrakBr99,def_int,0,,,,,
player,201312080was,was,OrakBr99,def_int_yds,0,,,,,
player,201312080was,was,OrakBr99,def_int_td,0,,,,,
player,201312080was,was,OrakBr99,def_int_long,0,,,,,
player,201312080was,was,OrakBr99,pass_defended,0,,,,,
player,201312080was,was,OrakBr99,sacks,0.0,,,,,
player,201312080was,was,OrakBr99,tackles_combined,7,,,,,
player,201312080was,was,OrakBr99,tackles_solo,5,,,,,
player,201312080was,was,OrakBr99,tackles_assists,2,,,,,
player,201312080was,was,OrakBr99,tackles_loss,0,,,,,
player,201312080was,was,OrakBr99,qb_hits,1,,,,,
player,201312080was,was,OrakBr99,fumbles_rec,0,,,,,
player,201312080was,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201312080was,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201312080was,was,OrakBr99,fumbles_forced,0,,,,,
player,201312080was,was,DougRe20,def_int,0,,,,,
player,201312080was,was,DougRe20,def_int_yds,0,,,,,
player,201312080was,was,DougRe20,def_int_td,0,,,,,
player,201312080was,was,DougRe20,def_int_long,0,,,,,
player,201312080was,was,DougRe20,pass_defended,0,,,,,
player,201312080was,was,DougRe20,sacks,0.0,,,,,
player,201312080was,was,DougRe20,tackles_combined,6,,,,,
player,201312080was,was,DougRe20,tackles_solo,4,,,,,
player,201312080was,was,DougRe20,tackles_assists,2,,,,,
player,201312080was,was,DougRe20,tackles_loss,0,,,,,
player,201312080was,was,DougRe20,qb_hits,0,,,,,
player,201312080was,was,DougRe20,fumbles_rec,0,,,,,
player,201312080was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201312080was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201312080was,was,DougRe20,fumbles_forced,0,,,,,
player,201312080was,was,HallDe99,def_int,0,,,,,
player,201312080was,was,HallDe99,def_int_yds,0,,,,,
player,201312080was,was,HallDe99,def_int_td,0,,,,,
player,201312080was,was,HallDe99,def_int_long,0,,,,,
player,201312080was,was,HallDe99,pass_defended,1,,,,,
player,201312080was,was,HallDe99,sacks,0.0,,,,,
player,201312080was,was,HallDe99,tackles_combined,6,,,,,
player,201312080was,was,HallDe99,tackles_solo,6,,,,,
player,201312080was,was,HallDe99,tackles_assists,0,,,,,
player,201312080was,was,HallDe99,tackles_loss,1,,,,,
player,201312080was,was,HallDe99,qb_hits,0,,,,,
player,201312080was,was,HallDe99,fumbles_rec,0,,,,,
player,201312080was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201312080was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201312080was,was,HallDe99,fumbles_forced,0,,,,,
player,201312080was,was,JenkJa01,def_int,0,,,,,
player,201312080was,was,JenkJa01,def_int_yds,0,,,,,
player,201312080was,was,JenkJa01,def_int_td,0,,,,,
player,201312080was,was,JenkJa01,def_int_long,0,,,,,
player,201312080was,was,JenkJa01,pass_defended,0,,,,,
player,201312080was,was,JenkJa01,sacks,0.0,,,,,
player,201312080was,was,JenkJa01,tackles_combined,5,,,,,
player,201312080was,was,JenkJa01,tackles_solo,4,,,,,
player,201312080was,was,JenkJa01,tackles_assists,1,,,,,
player,201312080was,was,JenkJa01,tackles_loss,0,,,,,
player,201312080was,was,JenkJa01,qb_hits,0,,,,,
player,201312080was,was,JenkJa01,fumbles_rec,0,,,,,
player,201312080was,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201312080was,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201312080was,was,JenkJa01,fumbles_forced,0,,,,,
player,201312080was,was,RambBa00,def_int,0,,,,,
player,201312080was,was,RambBa00,def_int_yds,0,,,,,
player,201312080was,was,RambBa00,def_int_td,0,,,,,
player,201312080was,was,RambBa00,def_int_long,0,,,,,
player,201312080was,was,RambBa00,pass_defended,0,,,,,
player,201312080was,was,RambBa00,sacks,0.0,,,,,
player,201312080was,was,RambBa00,tackles_combined,5,,,,,
player,201312080was,was,RambBa00,tackles_solo,3,,,,,
player,201312080was,was,RambBa00,tackles_assists,2,,,,,
player,201312080was,was,RambBa00,tackles_loss,0,,,,,
player,201312080was,was,RambBa00,qb_hits,0,,,,,
player,201312080was,was,RambBa00,fumbles_rec,0,,,,,
player,201312080was,was,RambBa00,fumbles_rec_yds,0,,,,,
player,201312080was,was,RambBa00,fumbles_rec_td,0,,,,,
player,201312080was,was,RambBa00,fumbles_forced,0,,,,,
player,201312080was,was,WilsJo99,def_int,0,,,,,
player,201312080was,was,WilsJo99,def_int_yds,0,,,,,
player,201312080was,was,WilsJo99,def_int_td,0,,,,,
player,201312080was,was,WilsJo99,def_int_long,0,,,,,
player,201312080was,was,WilsJo99,pass_defended,0,,,,,
player,201312080was,was,WilsJo99,sacks,0.0,,,,,
player,201312080was,was,WilsJo99,tackles_combined,4,,,,,
player,201312080was,was,WilsJo99,tackles_solo,3,,,,,
player,201312080was,was,WilsJo99,tackles_assists,1,,,,,
player,201312080was,was,WilsJo99,tackles_loss,0,,,,,
player,201312080was,was,WilsJo99,qb_hits,0,,,,,
player,201312080was,was,WilsJo99,fumbles_rec,0,,,,,
player,201312080was,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201312080was,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201312080was,was,WilsJo99,fumbles_forced,0,,,,,
player,201312080was,was,BiggE.99,def_int,0,,,,,
player,201312080was,was,BiggE.99,def_int_yds,0,,,,,
player,201312080was,was,BiggE.99,def_int_td,0,,,,,
player,201312080was,was,BiggE.99,def_int_long,0,,,,,
player,201312080was,was,BiggE.99,pass_defended,0,,,,,
player,201312080was,was,BiggE.99,sacks,0.0,,,,,
player,201312080was,was,BiggE.99,tackles_combined,3,,,,,
player,201312080was,was,BiggE.99,tackles_solo,3,,,,,
player,201312080was,was,BiggE.99,tackles_assists,0,,,,,
player,201312080was,was,BiggE.99,tackles_loss,0,,,,,
player,201312080was,was,BiggE.99,qb_hits,0,,,,,
player,201312080was,was,BiggE.99,fumbles_rec,0,,,,,
player,201312080was,was,BiggE.99,fumbles_rec_yds,0,,,,,
player,201312080was,was,BiggE.99,fumbles_rec_td,0,,,,,
player,201312080was,was,BiggE.99,fumbles_forced,0,,,,,
player,201312080was,was,CofiBa20,def_int,0,,,,,
player,201312080was,was,CofiBa20,def_int_yds,0,,,,,
player,201312080was,was,CofiBa20,def_int_td,0,,,,,
player,201312080was,was,CofiBa20,def_int_long,0,,,,,
player,201312080was,was,CofiBa20,pass_defended,0,,,,,
player,201312080was,was,CofiBa20,sacks,0.0,,,,,
player,201312080was,was,CofiBa20,tackles_combined,3,,,,,
player,201312080was,was,CofiBa20,tackles_solo,0,,,,,
player,201312080was,was,CofiBa20,tackles_assists,3,,,,,
player,201312080was,was,CofiBa20,tackles_loss,0,,,,,
player,201312080was,was,CofiBa20,qb_hits,0,,,,,
