game,2013,9,20131103,201311030was,sdg,"San Diego Chargers",24,was,"Washington Redskins",30
player,201311030was,was,WilsJo99,fumbles_forced,0,,,,,
player,201311030was,was,DougRe20,def_int,0,,,,,
player,201311030was,was,DougRe20,def_int_yds,0,,,,,
player,201311030was,was,DougRe20,def_int_td,0,,,,,
player,201311030was,was,DougRe20,def_int_long,0,,,,,
player,201311030was,was,DougRe20,pass_defended,0,,,,,
player,201311030was,was,DougRe20,sacks,0.0,,,,,
player,201311030was,was,DougRe20,tackles_combined,3,,,,,
player,201311030was,was,DougRe20,tackles_solo,1,,,,,
player,201311030was,was,DougRe20,tackles_assists,2,,,,,
player,201311030was,was,DougRe20,tackles_loss,0,,,,,
player,201311030was,was,DougRe20,qb_hits,0,,,,,
player,201311030was,was,DougRe20,fumbles_rec,0,,,,,
player,201311030was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201311030was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201311030was,was,DougRe20,fumbles_forced,0,,,,,
player,201311030was,was,KerrRy00,def_int,0,,,,,
player,201311030was,was,KerrRy00,def_int_yds,0,,,,,
player,201311030was,was,KerrRy00,def_int_td,0,,,,,
player,201311030was,was,KerrRy00,def_int_long,0,,,,,
player,201311030was,was,KerrRy00,pass_defended,0,,,,,
player,201311030was,was,KerrRy00,sacks,0.0,,,,,
player,201311030was,was,KerrRy00,tackles_combined,3,,,,,
player,201311030was,was,KerrRy00,tackles_solo,2,,,,,
player,201311030was,was,KerrRy00,tackles_assists,1,,,,,
player,201311030was,was,KerrRy00,tackles_loss,0,,,,,
player,201311030was,was,KerrRy00,qb_hits,0,,,,,
player,201311030was,was,KerrRy00,fumbles_rec,0,,,,,
player,201311030was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201311030was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201311030was,was,KerrRy00,fumbles_forced,0,,,,,
player,201311030was,was,JenkJa01,def_int,0,,,,,
player,201311030was,was,JenkJa01,def_int_yds,0,,,,,
player,201311030was,was,JenkJa01,def_int_td,0,,,,,
player,201311030was,was,JenkJa01,def_int_long,0,,,,,
player,201311030was,was,JenkJa01,pass_defended,0,,,,,
player,201311030was,was,JenkJa01,sacks,0.0,,,,,
player,201311030was,was,JenkJa01,tackles_combined,2,,,,,
player,201311030was,was,JenkJa01,tackles_solo,1,,,,,
player,201311030was,was,JenkJa01,tackles_assists,1,,,,,
player,201311030was,was,JenkJa01,tackles_loss,0,,,,,
player,201311030was,was,JenkJa01,qb_hits,0,,,,,
player,201311030was,was,JenkJa01,fumbles_rec,0,,,,,
player,201311030was,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201311030was,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201311030was,was,JenkJa01,fumbles_forced,0,,,,,
player,201311030was,was,YounDa01,def_int,0,,,,,
player,201311030was,was,YounDa01,def_int_yds,0,,,,,
player,201311030was,was,YounDa01,def_int_td,0,,,,,
player,201311030was,was,YounDa01,def_int_long,0,,,,,
player,201311030was,was,YounDa01,pass_defended,0,,,,,
player,201311030was,was,YounDa01,sacks,0.0,,,,,
player,201311030was,was,YounDa01,tackles_combined,2,,,,,
player,201311030was,was,YounDa01,tackles_solo,1,,,,,
player,201311030was,was,YounDa01,tackles_assists,1,,,,,
player,201311030was,was,YounDa01,tackles_loss,0,,,,,
player,201311030was,was,YounDa01,qb_hits,0,,,,,
player,201311030was,was,YounDa01,fumbles_rec,0,,,,,
player,201311030was,was,YounDa01,fumbles_rec_yds,0,,,,,
player,201311030was,was,YounDa01,fumbles_rec_td,0,,,,,
player,201311030was,was,YounDa01,fumbles_forced,0,,,,,
player,201311030was,was,GolsKe20,def_int,0,,,,,
player,201311030was,was,GolsKe20,def_int_yds,0,,,,,
player,201311030was,was,GolsKe20,def_int_td,0,,,,,
player,201311030was,was,GolsKe20,def_int_long,0,,,,,
player,201311030was,was,GolsKe20,pass_defended,0,,,,,
player,201311030was,was,GolsKe20,sacks,0.0,,,,,
player,201311030was,was,GolsKe20,tackles_combined,1,,,,,
player,201311030was,was,GolsKe20,tackles_solo,0,,,,,
player,201311030was,was,GolsKe20,tackles_assists,1,,,,,
player,201311030was,was,GolsKe20,tackles_loss,0,,,,,
player,201311030was,was,GolsKe20,qb_hits,0,,,,,
player,201311030was,was,GolsKe20,fumbles_rec,0,,,,,
player,201311030was,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201311030was,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201311030was,was,GolsKe20,fumbles_forced,0,,,,,
player,201311030was,was,HullJo99,def_int,0,,,,,
player,201311030was,was,HullJo99,def_int_yds,0,,,,,
player,201311030was,was,HullJo99,def_int_td,0,,,,,
player,201311030was,was,HullJo99,def_int_long,0,,,,,
player,201311030was,was,HullJo99,pass_defended,0,,,,,
player,201311030was,was,HullJo99,sacks,0.0,,,,,
player,201311030was,was,HullJo99,tackles_combined,1,,,,,
player,201311030was,was,HullJo99,tackles_solo,1,,,,,
player,201311030was,was,HullJo99,tackles_assists,0,,,,,
player,201311030was,was,HullJo99,tackles_loss,0,,,,,
player,201311030was,was,HullJo99,qb_hits,0,,,,,
player,201311030was,was,HullJo99,fumbles_rec,0,,,,,
player,201311030was,was,HullJo99,fumbles_rec_yds,0,,,,,
player,201311030was,was,HullJo99,fumbles_rec_td,0,,,,,
player,201311030was,was,HullJo99,fumbles_forced,0,,,,,
player,201311030was,was,MurpJe99,def_int,0,,,,,
player,201311030was,was,MurpJe99,def_int_yds,0,,,,,
player,201311030was,was,MurpJe99,def_int_td,0,,,,,
player,201311030was,was,MurpJe99,def_int_long,0,,,,,
player,201311030was,was,MurpJe99,pass_defended,0,,,,,
player,201311030was,was,MurpJe99,sacks,0.0,,,,,
player,201311030was,was,MurpJe99,tackles_combined,1,,,,,
player,201311030was,was,MurpJe99,tackles_solo,0,,,,,
player,201311030was,was,MurpJe99,tackles_assists,1,,,,,
player,201311030was,was,MurpJe99,tackles_loss,0,,,,,
player,201311030was,was,MurpJe99,qb_hits,0,,,,,
player,201311030was,was,MurpJe99,fumbles_rec,0,,,,,
player,201311030was,was,MurpJe99,fumbles_rec_yds,0,,,,,
player,201311030was,was,MurpJe99,fumbles_rec_td,0,,,,,
player,201311030was,was,MurpJe99,fumbles_forced,0,,,,,
player,201311030was,was,RambBa00,def_int,0,,,,,
player,201311030was,was,RambBa00,def_int_yds,0,,,,,
player,201311030was,was,RambBa00,def_int_td,0,,,,,
player,201311030was,was,RambBa00,def_int_long,0,,,,,
player,201311030was,was,RambBa00,pass_defended,0,,,,,
player,201311030was,was,RambBa00,sacks,0.0,,,,,
player,201311030was,was,RambBa00,tackles_combined,1,,,,,
player,201311030was,was,RambBa00,tackles_solo,1,,,,,
player,201311030was,was,RambBa00,tackles_assists,0,,,,,
player,201311030was,was,RambBa00,tackles_loss,0,,,,,
player,201311030was,was,RambBa00,qb_hits,0,,,,,
player,201311030was,was,RambBa00,fumbles_rec,0,,,,,
player,201311030was,was,RambBa00,fumbles_rec_yds,0,,,,,
player,201311030was,was,RambBa00,fumbles_rec_td,0,,,,,
player,201311030was,was,RambBa00,fumbles_forced,0,,,,,
player,201311030was,was,BoweSt20,def_int,0,,,,,
player,201311030was,was,BoweSt20,def_int_yds,0,,,,,
player,201311030was,was,BoweSt20,def_int_td,0,,,,,
player,201311030was,was,BoweSt20,def_int_long,0,,,,,
player,201311030was,was,BoweSt20,pass_defended,1,,,,,
player,201311030was,was,BoweSt20,sacks,0.0,,,,,
player,201311030was,was,BoweSt20,tackles_combined,0,,,,,
player,201311030was,was,BoweSt20,tackles_solo,0,,,,,
player,201311030was,was,BoweSt20,tackles_assists,0,,,,,
player,201311030was,was,BoweSt20,tackles_loss,0,,,,,
player,201311030was,was,BoweSt20,qb_hits,1,,,,,
player,201311030was,was,BoweSt20,fumbles_rec,0,,,,,
player,201311030was,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201311030was,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201311030was,was,BoweSt20,fumbles_forced,0,,,,,
player,201311030was,was,CofiBa20,def_int,0,,,,,
player,201311030was,was,CofiBa20,def_int_yds,0,,,,,
player,201311030was,was,CofiBa20,def_int_td,0,,,,,
player,201311030was,was,CofiBa20,def_int_long,0,,,,,
player,201311030was,was,CofiBa20,pass_defended,0,,,,,
player,201311030was,was,CofiBa20,sacks,0.0,,,,,
player,201311030was,was,CofiBa20,tackles_combined,0,,,,,
player,201311030was,was,CofiBa20,tackles_solo,0,,,,,
player,201311030was,was,CofiBa20,tackles_assists,0,,,,,
player,201311030was,was,CofiBa20,tackles_loss,0,,,,,
player,201311030was,was,CofiBa20,qb_hits,2,,,,,
player,201311030was,was,CofiBa20,fumbles_rec,0,,,,,
player,201311030was,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201311030was,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201311030was,was,CofiBa20,fumbles_forced,0,,,,,
player,201311030was,sdg,HawkLa00,kick_ret,5,,,,,
player,201311030was,sdg,HawkLa00,kick_ret_yds,114,,,,,
player,201311030was,sdg,HawkLa00,kick_ret_yds_per_ret,22.8,,,,,
player,201311030was,sdg,HawkLa00,kick_ret_td,0,,,,,
player,201311030was,sdg,HawkLa00,kick_ret_long,27,,,,,
player,201311030was,sdg,HawkLa00,punt_ret,0,,,,,
player,201311030was,sdg,HawkLa00,punt_ret_yds,0,,,,,
player,201311030was,sdg,HawkLa00,punt_ret_yds_per_ret,,,,,,
player,201311030was,sdg,HawkLa00,punt_ret_td,0,,,,,
player,201311030was,sdg,HawkLa00,punt_ret_long,0,,,,,
player,201311030was,was,MorgJo00,kick_ret,3,,,,,
player,201311030was,was,MorgJo00,kick_ret_yds,63,,,,,
player,201311030was,was,MorgJo00,kick_ret_yds_per_ret,21.0,,,,,
player,201311030was,was,MorgJo00,kick_ret_td,0,,,,,
player,201311030was,was,MorgJo00,kick_ret_long,24,,,,,
player,201311030was,was,MorgJo00,punt_ret,1,,,,,
player,201311030was,was,MorgJo00,punt_ret_yds,6,,,,,
player,201311030was,was,MorgJo00,punt_ret_yds_per_ret,6.0,,,,,
player,201311030was,was,MorgJo00,punt_ret_td,0,,,,,
player,201311030was,was,MorgJo00,punt_ret_long,6,,,,,
player,201311030was,was,MossSa00,kick_ret,1,,,,,
player,201311030was,was,MossSa00,kick_ret_yds,15,,,,,
player,201311030was,was,MossSa00,kick_ret_yds_per_ret,15.0,,,,,
player,201311030was,was,MossSa00,kick_ret_td,0,,,,,
player,201311030was,was,MossSa00,kick_ret_long,15,,,,,
player,201311030was,was,MossSa00,punt_ret,0,,,,,
player,201311030was,was,MossSa00,punt_ret_yds,0,,,,,
player,201311030was,was,MossSa00,punt_ret_yds_per_ret,,,,,,
player,201311030was,was,MossSa00,punt_ret_td,0,,,,,
player,201311030was,was,MossSa00,punt_ret_long,0,,,,,
player,201311030was,was,PaulNi00,kick_ret,1,,,,,
player,201311030was,was,PaulNi00,kick_ret_yds,24,,,,,
player,201311030was,was,PaulNi00,kick_ret_yds_per_ret,24.0,,,,,
player,201311030was,was,PaulNi00,kick_ret_td,0,,,,,
player,201311030was,was,PaulNi00,kick_ret_long,24,,,,,
player,201311030was,was,PaulNi00,punt_ret,0,,,,,
player,201311030was,was,PaulNi00,punt_ret_yds,0,,,,,
player,201311030was,was,PaulNi00,punt_ret_yds_per_ret,,,,,,
player,201311030was,was,PaulNi00,punt_ret_td,0,,,,,
player,201311030was,was,PaulNi00,punt_ret_long,0,,,,,
player,201311030was,sdg,novaknic01,xpm,3,,,,,
player,201311030was,sdg,novaknic01,xpa,3,,,,,
player,201311030was,sdg,novaknic01,fgm,1,,,,,
player,201311030was,sdg,novaknic01,fga,1,,,,,
player,201311030was,sdg,novaknic01,punt,0,,,,,
player,201311030was,sdg,novaknic01,punt_yds,0,,,,,
player,201311030was,sdg,novaknic01,punt_yds_per_punt,,,,,,
player,201311030was,sdg,novaknic01,punt_long,0,,,,,
player,201311030was,sdg,ScifMi20,xpm,,,,,,
player,201311030was,sdg,ScifMi20,xpa,,,,,,
player,201311030was,sdg,ScifMi20,fgm,,,,,,
player,201311030was,sdg,ScifMi20,fga,,,,,,
player,201311030was,sdg,ScifMi20,punt,4,,,,,
player,201311030was,sdg,ScifMi20,punt_yds,160,,,,,
player,201311030was,sdg,ScifMi20,punt_yds_per_punt,40.0,,,,,
player,201311030was,sdg,ScifMi20,punt_long,50,,,,,
player,201311030was,was,ForbKa00,xpm,3,,,,,
player,201311030was,was,ForbKa00,xpa,3,,,,,
player,201311030was,was,ForbKa00,fgm,1,,,,,
player,201311030was,was,ForbKa00,fga,3,,,,,
player,201311030was,was,ForbKa00,punt,0,,,,,
player,201311030was,was,ForbKa00,punt_yds,0,,,,,
player,201311030was,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201311030was,was,ForbKa00,punt_long,0,,,,,
player,201311030was,was,RoccSa20,xpm,,,,,,
player,201311030was,was,RoccSa20,xpa,,,,,,
player,201311030was,was,RoccSa20,fgm,,,,,,
player,201311030was,was,RoccSa20,fga,,,,,,
player,201311030was,was,RoccSa20,punt,3,,,,,
player,201311030was,was,RoccSa20,punt_yds,123,,,,,
player,201311030was,was,RoccSa20,punt_yds_per_punt,41.0,,,,,
player,201311030was,was,RoccSa20,punt_long,46,,,,,
player,201311030was,was,ChesCh21,pos,G,,,,,
player,201311030was,was,ChesCh21,offense,75,,,,,
player,201311030was,was,ChesCh21,off_pct,100%,,,,,
player,201311030was,was,ChesCh21,defense,0,,,,,
player,201311030was,was,ChesCh21,def_pct,0%,,,,,
player,201311030was,was,ChesCh21,special_teams,6,,,,,
player,201311030was,was,ChesCh21,st_pct,21%,,,,,
player,201311030was,was,WillTr21,pos,T,,,,,
player,201311030was,was,WillTr21,offense,75,,,,,
player,201311030was,was,WillTr21,off_pct,100%,,,,,
player,201311030was,was,WillTr21,defense,0,,,,,
player,201311030was,was,WillTr21,def_pct,0%,,,,,
player,201311030was,was,WillTr21,special_teams,6,,,,,
player,201311030was,was,WillTr21,st_pct,21%,,,,,
player,201311030was,was,PoluTy20,pos,T,,,,,
player,201311030was,was,PoluTy20,offense,75,,,,,
player,201311030was,was,PoluTy20,off_pct,100%,,,,,
player,201311030was,was,PoluTy20,defense,0,,,,,
player,201311030was,was,PoluTy20,def_pct,0%,,,,,
player,201311030was,was,PoluTy20,special_teams,6,,,,,
player,201311030was,was,PoluTy20,st_pct,21%,,,,,
player,201311030was,was,LichKo20,pos,G,,,,,
player,201311030was,was,LichKo20,offense,75,,,,,
player,201311030was,was,LichKo20,off_pct,100%,,,,,
player,201311030was,was,LichKo20,defense,0,,,,,
player,201311030was,was,LichKo20,def_pct,0%,,,,,
player,201311030was,was,LichKo20,special_teams,0,,,,,
player,201311030was,was,LichKo20,st_pct,0%,,,,,
player,201311030was,was,MontWi20,pos,C,,,,,
player,201311030was,was,MontWi20,offense,75,,,,,
player,201311030was,was,MontWi20,off_pct,100%,,,,,
player,201311030was,was,MontWi20,defense,0,,,,,
player,201311030was,was,MontWi20,def_pct,0%,,,,,
player,201311030was,was,MontWi20,special_teams,0,,,,,
player,201311030was,was,MontWi20,st_pct,0%,,,,,
player,201311030was,was,GrifRo01,pos,QB,,,,,
player,201311030was,was,GrifRo01,offense,75,,,,,
player,201311030was,was,GrifRo01,off_pct,100%,,,,,
player,201311030was,was,GrifRo01,defense,0,,,,,
player,201311030was,was,GrifRo01,def_pct,0%,,,,,
player,201311030was,was,GrifRo01,special_teams,0,,,,,
player,201311030was,was,GrifRo01,st_pct,0%,,,,,
player,201311030was,was,GarcPi00,pos,WR,,,,,
player,201311030was,was,GarcPi00,offense,60,,,,,
player,201311030was,was,GarcPi00,off_pct,80%,,,,,
player,201311030was,was,GarcPi00,defense,0,,,,,
player,201311030was,was,GarcPi00,def_pct,0%,,,,,
player,201311030was,was,GarcPi00,special_teams,1,,,,,
player,201311030was,was,GarcPi00,st_pct,4%,,,,,
player,201311030was,was,ReedJo02,pos,TE,,,,,
player,201311030was,was,ReedJo02,offense,55,,,,,
player,201311030was,was,ReedJo02,off_pct,73%,,,,,
player,201311030was,was,ReedJo02,defense,0,,,,,
player,201311030was,was,ReedJo02,def_pct,0%,,,,,
player,201311030was,was,ReedJo02,special_teams,1,,,,,
player,201311030was,was,ReedJo02,st_pct,4%,,,,,
player,201311030was,was,MorrAl00,pos,RB,,,,,
player,201311030was,was,MorrAl00,offense,54,,,,,
player,201311030was,was,MorrAl00,off_pct,72%,,,,,
player,201311030was,was,MorrAl00,defense,0,,,,,
player,201311030was,was,MorrAl00,def_pct,0%,,,,,
player,201311030was,was,MorrAl00,special_teams,0,,,,,
player,201311030was,was,MorrAl00,st_pct,0%,,,,,
player,201311030was,was,PaulLo00,pos,TE,,,,,
player,201311030was,was,PaulLo00,offense,50,,,,,
player,201311030was,was,PaulLo00,off_pct,67%,,,,,
player,201311030was,was,PaulLo00,defense,0,,,,,
player,201311030was,was,PaulLo00,def_pct,0%,,,,,
player,201311030was,was,PaulLo00,special_teams,15,,,,,
player,201311030was,was,PaulLo00,st_pct,54%,,,,,
player,201311030was,was,HankLe00,pos,WR,,,,,
player,201311030was,was,HankLe00,offense,34,,,,,
player,201311030was,was,HankLe00,off_pct,45%,,,,,
player,201311030was,was,HankLe00,defense,0,,,,,
player,201311030was,was,HankLe00,def_pct,0%,,,,,
player,201311030was,was,HankLe00,special_teams,0,,,,,
player,201311030was,was,HankLe00,st_pct,0%,,,,,
player,201311030was,was,MossSa00,pos,WR,,,,,
player,201311030was,was,MossSa00,offense,26,,,,,
player,201311030was,was,MossSa00,off_pct,35%,,,,,
player,201311030was,was,MossSa00,defense,0,,,,,
player,201311030was,was,MossSa00,def_pct,0%,,,,,
player,201311030was,was,MossSa00,special_teams,1,,,,,
player,201311030was,was,MossSa00,st_pct,4%,,,,,
player,201311030was,was,PaulNi00,pos,TE,,,,,
player,201311030was,was,PaulNi00,offense,22,,,,,
player,201311030was,was,PaulNi00,off_pct,29%,,,,,
player,201311030was,was,PaulNi00,defense,0,,,,,
player,201311030was,was,PaulNi00,def_pct,0%,,,,,
player,201311030was,was,PaulNi00,special_teams,17,,,,,
player,201311030was,was,PaulNi00,st_pct,61%,,,,,
player,201311030was,was,HeluRo00,pos,RB,,,,,
player,201311030was,was,HeluRo00,offense,21,,,,,
player,201311030was,was,HeluRo00,off_pct,28%,,,,,
player,201311030was,was,HeluRo00,defense,0,,,,,
player,201311030was,was,HeluRo00,def_pct,0%,,,,,
player,201311030was,was,HeluRo00,special_teams,0,,,,,
player,201311030was,was,HeluRo00,st_pct,0%,,,,,
player,201311030was,was,MorgJo00,pos,WR,,,,,
player,201311030was,was,MorgJo00,offense,20,,,,,
player,201311030was,was,MorgJo00,off_pct,27%,,,,,
player,201311030was,was,MorgJo00,defense,0,,,,,
player,201311030was,was,MorgJo00,def_pct,0%,,,,,
player,201311030was,was,MorgJo00,special_teams,15,,,,,
player,201311030was,was,MorgJo00,st_pct,54%,,,,,
player,201311030was,was,YounDa01,pos,FB,,,,,
player,201311030was,was,YounDa01,offense,19,,,,,
player,201311030was,was,YounDa01,off_pct,25%,,,,,
player,201311030was,was,YounDa01,defense,0,,,,,
player,201311030was,was,YounDa01,def_pct,0%,,,,,
player,201311030was,was,YounDa01,special_teams,17,,,,,
player,201311030was,was,YounDa01,st_pct,61%,,,,,
player,201311030was,was,RobiAl00,pos,WR,,,,,
player,201311030was,was,RobiAl00,offense,10,,,,,
player,201311030was,was,RobiAl00,off_pct,13%,,,,,
player,201311030was,was,RobiAl00,defense,0,,,,,
player,201311030was,was,RobiAl00,def_pct,0%,,,,,
player,201311030was,was,RobiAl00,special_teams,0,,,,,
player,201311030was,was,RobiAl00,st_pct,0%,,,,,
player,201311030was,was,CompTo00,pos,T,,,,,
player,201311030was,was,CompTo00,offense,4,,,,,
player,201311030was,was,CompTo00,off_pct,5%,,,,,
player,201311030was,was,CompTo00,defense,0,,,,,
player,201311030was,was,CompTo00,def_pct,0%,,,,,
player,201311030was,was,CompTo00,special_teams,6,,,,,
player,201311030was,was,CompTo00,st_pct,21%,,,,,
player,201311030was,was,MeriBr99,pos,SS,,,,,
player,201311030was,was,MeriBr99,offense,0,,,,,
player,201311030was,was,MeriBr99,off_pct,0%,,,,,
player,201311030was,was,MeriBr99,defense,64,,,,,
player,201311030was,was,MeriBr99,def_pct,100%,,,,,
player,201311030was,was,MeriBr99,special_teams,4,,,,,
player,201311030was,was,MeriBr99,st_pct,14%,,,,,
player,201311030was,was,HallDe99,pos,CB,,,,,
player,201311030was,was,HallDe99,offense,0,,,,,
player,201311030was,was,HallDe99,off_pct,0%,,,,,
player,201311030was,was,HallDe99,defense,64,,,,,
player,201311030was,was,HallDe99,def_pct,100%,,,,,
player,201311030was,was,HallDe99,special_teams,3,,,,,
player,201311030was,was,HallDe99,st_pct,11%,,,,,
player,201311030was,was,WilsJo99,pos,CB,,,,,
player,201311030was,was,WilsJo99,offense,0,,,,,
player,201311030was,was,WilsJo99,off_pct,0%,,,,,
player,201311030was,was,WilsJo99,defense,61,,,,,
player,201311030was,was,WilsJo99,def_pct,95%,,,,,
player,201311030was,was,WilsJo99,special_teams,10,,,,,
player,201311030was,was,WilsJo99,st_pct,36%,,,,,
player,201311030was,was,FletLo20,pos,LB,,,,,
player,201311030was,was,FletLo20,offense,0,,,,,
player,201311030was,was,FletLo20,off_pct,0%,,,,,
player,201311030was,was,FletLo20,defense,61,,,,,
player,201311030was,was,FletLo20,def_pct,95%,,,,,
player,201311030was,was,FletLo20,special_teams,5,,,,,
player,201311030was,was,FletLo20,st_pct,18%,,,,,
player,201311030was,was,KerrRy00,pos,LB,,,,,
player,201311030was,was,KerrRy00,offense,0,,,,,
player,201311030was,was,KerrRy00,off_pct,0%,,,,,
player,201311030was,was,KerrRy00,defense,61,,,,,
player,201311030was,was,KerrRy00,def_pct,95%,,,,,
player,201311030was,was,KerrRy00,special_teams,4,,,,,
player,201311030was,was,KerrRy00,st_pct,14%,,,,,
player,201311030was,was,RilePe00,pos,LB,,,,,
player,201311030was,was,RilePe00,offense,0,,,,,
player,201311030was,was,RilePe00,off_pct,0%,,,,,
player,201311030was,was,RilePe00,defense,58,,,,,
player,201311030was,was,RilePe00,def_pct,91%,,,,,
player,201311030was,was,RilePe00,special_teams,15,,,,,
player,201311030was,was,RilePe00,st_pct,54%,,,,,
player,201311030was,was,AmerDa00,pos,CB,,,,,
player,201311030was,was,AmerDa00,offense,0,,,,,
player,201311030was,was,AmerDa00,off_pct,0%,,,,,
player,201311030was,was,AmerDa00,defense,56,,,,,
player,201311030was,was,AmerDa00,def_pct,88%,,,,,
player,201311030was,was,AmerDa00,special_teams,1,,,,,
player,201311030was,was,AmerDa00,st_pct,4%,,,,,
player,201311030was,was,OrakBr99,pos,LB,,,,,
player,201311030was,was,OrakBr99,offense,0,,,,,
player,201311030was,was,OrakBr99,off_pct,0%,,,,,
player,201311030was,was,OrakBr99,defense,54,,,,,
player,201311030was,was,OrakBr99,def_pct,84%,,,,,
player,201311030was,was,OrakBr99,special_teams,2,,,,,
player,201311030was,was,OrakBr99,st_pct,7%,,,,,
player,201311030was,was,BiggE.99,pos,CB,,,,,
player,201311030was,was,BiggE.99,offense,0,,,,,
player,201311030was,was,BiggE.99,off_pct,0%,,,,,
player,201311030was,was,BiggE.99,defense,52,,,,,
player,201311030was,was,BiggE.99,def_pct,81%,,,,,
player,201311030was,was,BiggE.99,special_teams,14,,,,,
player,201311030was,was,BiggE.99,st_pct,50%,,,,,
player,201311030was,was,CofiBa20,pos,NT,,,,,
player,201311030was,was,CofiBa20,offense,0,,,,,
player,201311030was,was,CofiBa20,off_pct,0%,,,,,
player,201311030was,was,CofiBa20,defense,44,,,,,
player,201311030was,was,CofiBa20,def_pct,69%,,,,,
player,201311030was,was,CofiBa20,special_teams,0,,,,,
player,201311030was,was,CofiBa20,st_pct,0%,,,,,
player,201311030was,was,BoweSt20,pos,DE,,,,,
player,201311030was,was,BoweSt20,offense,0,,,,,
player,201311030was,was,BoweSt20,off_pct,0%,,,,,
player,201311030was,was,BoweSt20,defense,41,,,,,
player,201311030was,was,BoweSt20,def_pct,64%,,,,,
player,201311030was,was,BoweSt20,special_teams,2,,,,,
player,201311030was,was,BoweSt20,st_pct,7%,,,,,
player,201311030was,was,JenkJa01,pos,DE,,,,,
player,201311030was,was,JenkJa01,offense,0,,,,,
player,201311030was,was,JenkJa01,off_pct,0%,,,,,
player,201311030was,was,JenkJa01,defense,23,,,,,
player,201311030was,was,JenkJa01,def_pct,36%,,,,,
player,201311030was,was,JenkJa01,special_teams,4,,,,,
player,201311030was,was,JenkJa01,st_pct,14%,,,,,
player,201311030was,was,BakeCh99,pos,DE,,,,,
player,201311030was,was,BakeCh99,offense,0,,,,,
player,201311030was,was,BakeCh99,off_pct,0%,,,,,
player,201311030was,was,BakeCh99,defense,16,,,,,
player,201311030was,was,BakeCh99,def_pct,25%,,,,,
player,201311030was,was,BakeCh99,special_teams,4,,,,,
player,201311030was,was,BakeCh99,st_pct,14%,,,,,
player,201311030was,was,JackRo99,pos,LB,,,,,
player,201311030was,was,JackRo99,offense,0,,,,,
player,201311030was,was,JackRo99,off_pct,0%,,,,,
player,201311030was,was,JackRo99,defense,11,,,,,
player,201311030was,was,JackRo99,def_pct,17%,,,,,
player,201311030was,was,JackRo99,special_teams,6,,,,,
player,201311030was,was,JackRo99,st_pct,21%,,,,,
player,201311030was,was,JenkBr00,pos,LB,,,,,
player,201311030was,was,JenkBr00,offense,0,,,,,
player,201311030was,was,JenkBr00,off_pct,0%,,,,,
player,201311030was,was,JenkBr00,defense,9,,,,,
player,201311030was,was,JenkBr00,def_pct,14%,,,,,
player,201311030was,was,JenkBr00,special_teams,1,,,,,
player,201311030was,was,JenkBr00,st_pct,4%,,,,,
player,201311030was,was,DougRe20,pos,SS,,,,,
player,201311030was,was,DougRe20,offense,0,,,,,
player,201311030was,was,DougRe20,off_pct,0%,,,,,
player,201311030was,was,DougRe20,defense,8,,,,,
player,201311030was,was,DougRe20,def_pct,12%,,,,,
player,201311030was,was,DougRe20,special_teams,21,,,,,
player,201311030was,was,DougRe20,st_pct,75%,,,,,
player,201311030was,was,RambBa00,pos,FS,,,,,
player,201311030was,was,RambBa00,offense,0,,,,,
player,201311030was,was,RambBa00,off_pct,0%,,,,,
player,201311030was,was,RambBa00,defense,8,,,,,
player,201311030was,was,RambBa00,def_pct,12%,,,,,
player,201311030was,was,RambBa00,special_teams,10,,,,,
player,201311030was,was,RambBa00,st_pct,36%,,,,,
player,201311030was,was,BarnNi20,pos,LB,,,,,
player,201311030was,was,BarnNi20,offense,0,,,,,
player,201311030was,was,BarnNi20,off_pct,0%,,,,,
player,201311030was,was,BarnNi20,defense,7,,,,,
player,201311030was,was,BarnNi20,def_pct,11%,,,,,
player,201311030was,was,BarnNi20,special_teams,12,,,,,
player,201311030was,was,BarnNi20,st_pct,43%,,,,,
player,201311030was,was,GolsKe20,pos,DE,,,,,
player,201311030was,was,GolsKe20,offense,0,,,,,
player,201311030was,was,GolsKe20,off_pct,0%,,,,,
player,201311030was,was,GolsKe20,defense,6,,,,,
player,201311030was,was,GolsKe20,def_pct,9%,,,,,
player,201311030was,was,GolsKe20,special_teams,10,,,,,
player,201311030was,was,GolsKe20,st_pct,36%,,,,,
player,201311030was,was,MurpJe99,pos,CB,,,,,
player,201311030was,was,MurpJe99,offense,0,,,,,
player,201311030was,was,MurpJe99,off_pct,0%,,,,,
player,201311030was,was,MurpJe99,defense,0,,,,,
player,201311030was,was,MurpJe99,def_pct,0%,,,,,
player,201311030was,was,MurpJe99,special_teams,17,,,,,
