game,2013,15,20131215,201312150min,phi,"Philadelphia Eagles",30,min,"Minnesota Vikings",48
player,201312150min,min,AsiaMa00,targets,5,,,,,
player,201312150min,min,AsiaMa00,rec,3,,,,,
player,201312150min,min,AsiaMa00,rec_yds,15,,,,,
player,201312150min,min,AsiaMa00,rec_td,0,,,,,
player,201312150min,min,AsiaMa00,rec_long,8,,,,,
player,201312150min,min,AsiaMa00,fumbles,0,,,,,
player,201312150min,min,AsiaMa00,fumbles_lost,0,,,,,
player,201312150min,min,PattCo00,pass_cmp,0,,,,,
player,201312150min,min,PattCo00,pass_att,0,,,,,
player,201312150min,min,PattCo00,pass_yds,0,,,,,
player,201312150min,min,PattCo00,pass_td,0,,,,,
player,201312150min,min,PattCo00,pass_int,0,,,,,
player,201312150min,min,PattCo00,pass_sacked,0,,,,,
player,201312150min,min,PattCo00,pass_sacked_yds,0,,,,,
player,201312150min,min,PattCo00,pass_long,0,,,,,
player,201312150min,min,PattCo00,pass_rating,,,,,,
player,201312150min,min,PattCo00,rush_att,2,,,,,
player,201312150min,min,PattCo00,rush_yds,15,,,,,
player,201312150min,min,PattCo00,rush_td,0,,,,,
player,201312150min,min,PattCo00,rush_long,12,,,,,
player,201312150min,min,PattCo00,targets,6,,,,,
player,201312150min,min,PattCo00,rec,5,,,,,
player,201312150min,min,PattCo00,rec_yds,35,,,,,
player,201312150min,min,PattCo00,rec_td,1,,,,,
player,201312150min,min,PattCo00,rec_long,11,,,,,
player,201312150min,min,PattCo00,fumbles,0,,,,,
player,201312150min,min,PattCo00,fumbles_lost,0,,,,,
player,201312150min,min,JennGr00,pass_cmp,0,,,,,
player,201312150min,min,JennGr00,pass_att,0,,,,,
player,201312150min,min,JennGr00,pass_yds,0,,,,,
player,201312150min,min,JennGr00,pass_td,0,,,,,
player,201312150min,min,JennGr00,pass_int,0,,,,,
player,201312150min,min,JennGr00,pass_sacked,0,,,,,
player,201312150min,min,JennGr00,pass_sacked_yds,0,,,,,
player,201312150min,min,JennGr00,pass_long,0,,,,,
player,201312150min,min,JennGr00,pass_rating,,,,,,
player,201312150min,min,JennGr00,rush_att,0,,,,,
player,201312150min,min,JennGr00,rush_yds,0,,,,,
player,201312150min,min,JennGr00,rush_td,0,,,,,
player,201312150min,min,JennGr00,rush_long,0,,,,,
player,201312150min,min,JennGr00,targets,13,,,,,
player,201312150min,min,JennGr00,rec,11,,,,,
player,201312150min,min,JennGr00,rec_yds,163,,,,,
player,201312150min,min,JennGr00,rec_td,1,,,,,
player,201312150min,min,JennGr00,rec_long,57,,,,,
player,201312150min,min,JennGr00,fumbles,0,,,,,
player,201312150min,min,JennGr00,fumbles_lost,0,,,,,
player,201312150min,min,WrigJa02,pass_cmp,0,,,,,
player,201312150min,min,WrigJa02,pass_att,0,,,,,
player,201312150min,min,WrigJa02,pass_yds,0,,,,,
player,201312150min,min,WrigJa02,pass_td,0,,,,,
player,201312150min,min,WrigJa02,pass_int,0,,,,,
player,201312150min,min,WrigJa02,pass_sacked,0,,,,,
player,201312150min,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201312150min,min,WrigJa02,pass_long,0,,,,,
player,201312150min,min,WrigJa02,pass_rating,,,,,,
player,201312150min,min,WrigJa02,rush_att,0,,,,,
player,201312150min,min,WrigJa02,rush_yds,0,,,,,
player,201312150min,min,WrigJa02,rush_td,0,,,,,
player,201312150min,min,WrigJa02,rush_long,0,,,,,
player,201312150min,min,WrigJa02,targets,5,,,,,
player,201312150min,min,WrigJa02,rec,4,,,,,
player,201312150min,min,WrigJa02,rec_yds,95,,,,,
player,201312150min,min,WrigJa02,rec_td,0,,,,,
player,201312150min,min,WrigJa02,rec_long,42,,,,,
player,201312150min,min,WrigJa02,fumbles,0,,,,,
player,201312150min,min,WrigJa02,fumbles_lost,0,,,,,
player,201312150min,min,FordCh00,pass_cmp,0,,,,,
player,201312150min,min,FordCh00,pass_att,0,,,,,
player,201312150min,min,FordCh00,pass_yds,0,,,,,
player,201312150min,min,FordCh00,pass_td,0,,,,,
player,201312150min,min,FordCh00,pass_int,0,,,,,
player,201312150min,min,FordCh00,pass_sacked,0,,,,,
player,201312150min,min,FordCh00,pass_sacked_yds,0,,,,,
player,201312150min,min,FordCh00,pass_long,0,,,,,
player,201312150min,min,FordCh00,pass_rating,,,,,,
player,201312150min,min,FordCh00,rush_att,0,,,,,
player,201312150min,min,FordCh00,rush_yds,0,,,,,
player,201312150min,min,FordCh00,rush_td,0,,,,,
player,201312150min,min,FordCh00,rush_long,0,,,,,
player,201312150min,min,FordCh00,targets,2,,,,,
player,201312150min,min,FordCh00,rec,2,,,,,
player,201312150min,min,FordCh00,rec_yds,55,,,,,
player,201312150min,min,FordCh00,rec_td,0,,,,,
player,201312150min,min,FordCh00,rec_long,37,,,,,
player,201312150min,min,FordCh00,fumbles,0,,,,,
player,201312150min,min,FordCh00,fumbles_lost,0,,,,,
player,201312150min,min,SimpJe00,pass_cmp,0,,,,,
player,201312150min,min,SimpJe00,pass_att,0,,,,,
player,201312150min,min,SimpJe00,pass_yds,0,,,,,
player,201312150min,min,SimpJe00,pass_td,0,,,,,
player,201312150min,min,SimpJe00,pass_int,0,,,,,
player,201312150min,min,SimpJe00,pass_sacked,0,,,,,
player,201312150min,min,SimpJe00,pass_sacked_yds,0,,,,,
player,201312150min,min,SimpJe00,pass_long,0,,,,,
player,201312150min,min,SimpJe00,pass_rating,,,,,,
player,201312150min,min,SimpJe00,rush_att,0,,,,,
player,201312150min,min,SimpJe00,rush_yds,0,,,,,
player,201312150min,min,SimpJe00,rush_td,0,,,,,
player,201312150min,min,SimpJe00,rush_long,0,,,,,
player,201312150min,min,SimpJe00,targets,3,,,,,
player,201312150min,min,SimpJe00,rec,1,,,,,
player,201312150min,min,SimpJe00,rec_yds,19,,,,,
player,201312150min,min,SimpJe00,rec_td,0,,,,,
player,201312150min,min,SimpJe00,rec_long,19,,,,,
player,201312150min,min,SimpJe00,fumbles,0,,,,,
player,201312150min,min,SimpJe00,fumbles_lost,0,,,,,
player,201312150min,min,WebbJo00,pass_cmp,0,,,,,
player,201312150min,min,WebbJo00,pass_att,0,,,,,
player,201312150min,min,WebbJo00,pass_yds,0,,,,,
player,201312150min,min,WebbJo00,pass_td,0,,,,,
player,201312150min,min,WebbJo00,pass_int,0,,,,,
player,201312150min,min,WebbJo00,pass_sacked,0,,,,,
player,201312150min,min,WebbJo00,pass_sacked_yds,0,,,,,
player,201312150min,min,WebbJo00,pass_long,0,,,,,
player,201312150min,min,WebbJo00,pass_rating,,,,,,
player,201312150min,min,WebbJo00,rush_att,0,,,,,
player,201312150min,min,WebbJo00,rush_yds,0,,,,,
player,201312150min,min,WebbJo00,rush_td,0,,,,,
player,201312150min,min,WebbJo00,rush_long,0,,,,,
player,201312150min,min,WebbJo00,targets,1,,,,,
player,201312150min,min,WebbJo00,rec,0,,,,,
player,201312150min,min,WebbJo00,rec_yds,0,,,,,
player,201312150min,min,WebbJo00,rec_td,0,,,,,
player,201312150min,min,WebbJo00,rec_long,0,,,,,
player,201312150min,min,WebbJo00,fumbles,0,,,,,
player,201312150min,min,WebbJo00,fumbles_lost,0,,,,,
player,201312150min,phi,KendMy00,def_int,1,,,,,
player,201312150min,phi,KendMy00,def_int_yds,2,,,,,
player,201312150min,phi,KendMy00,def_int_td,0,,,,,
player,201312150min,phi,KendMy00,def_int_long,2,,,,,
player,201312150min,phi,KendMy00,pass_defended,1,,,,,
player,201312150min,phi,KendMy00,sacks,1.0,,,,,
player,201312150min,phi,KendMy00,tackles_combined,8,,,,,
player,201312150min,phi,KendMy00,tackles_solo,5,,,,,
player,201312150min,phi,KendMy00,tackles_assists,3,,,,,
player,201312150min,phi,KendMy00,tackles_loss,3,,,,,
player,201312150min,phi,KendMy00,qb_hits,1,,,,,
player,201312150min,phi,KendMy00,fumbles_rec,0,,,,,
player,201312150min,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201312150min,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201312150min,phi,KendMy00,fumbles_forced,0,,,,,
player,201312150min,phi,RyanDe20,def_int,0,,,,,
player,201312150min,phi,RyanDe20,def_int_yds,0,,,,,
player,201312150min,phi,RyanDe20,def_int_td,0,,,,,
player,201312150min,phi,RyanDe20,def_int_long,0,,,,,
player,201312150min,phi,RyanDe20,pass_defended,0,,,,,
player,201312150min,phi,RyanDe20,sacks,1.0,,,,,
player,201312150min,phi,RyanDe20,tackles_combined,6,,,,,
player,201312150min,phi,RyanDe20,tackles_solo,4,,,,,
player,201312150min,phi,RyanDe20,tackles_assists,2,,,,,
player,201312150min,phi,RyanDe20,tackles_loss,1,,,,,
player,201312150min,phi,RyanDe20,qb_hits,1,,,,,
player,201312150min,phi,RyanDe20,fumbles_rec,0,,,,,
player,201312150min,phi,RyanDe20,fumbles_rec_yds,0,,,,,
player,201312150min,phi,RyanDe20,fumbles_rec_td,0,,,,,
player,201312150min,phi,RyanDe20,fumbles_forced,0,,,,,
player,201312150min,phi,BarwCo99,def_int,0,,,,,
player,201312150min,phi,BarwCo99,def_int_yds,0,,,,,
player,201312150min,phi,BarwCo99,def_int_td,0,,,,,
player,201312150min,phi,BarwCo99,def_int_long,0,,,,,
player,201312150min,phi,BarwCo99,pass_defended,0,,,,,
player,201312150min,phi,BarwCo99,sacks,1.0,,,,,
player,201312150min,phi,BarwCo99,tackles_combined,4,,,,,
player,201312150min,phi,BarwCo99,tackles_solo,4,,,,,
player,201312150min,phi,BarwCo99,tackles_assists,0,,,,,
player,201312150min,phi,BarwCo99,tackles_loss,1,,,,,
player,201312150min,phi,BarwCo99,qb_hits,1,,,,,
player,201312150min,phi,BarwCo99,fumbles_rec,0,,,,,
player,201312150min,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201312150min,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201312150min,phi,BarwCo99,fumbles_forced,0,,,,,
player,201312150min,phi,CoxxFl00,def_int,0,,,,,
player,201312150min,phi,CoxxFl00,def_int_yds,0,,,,,
player,201312150min,phi,CoxxFl00,def_int_td,0,,,,,
player,201312150min,phi,CoxxFl00,def_int_long,0,,,,,
player,201312150min,phi,CoxxFl00,pass_defended,0,,,,,
player,201312150min,phi,CoxxFl00,sacks,0.0,,,,,
player,201312150min,phi,CoxxFl00,tackles_combined,8,,,,,
player,201312150min,phi,CoxxFl00,tackles_solo,4,,,,,
player,201312150min,phi,CoxxFl00,tackles_assists,4,,,,,
player,201312150min,phi,CoxxFl00,tackles_loss,0,,,,,
player,201312150min,phi,CoxxFl00,qb_hits,0,,,,,
player,201312150min,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201312150min,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201312150min,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201312150min,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201312150min,phi,FletBr99,def_int,0,,,,,
player,201312150min,phi,FletBr99,def_int_yds,0,,,,,
player,201312150min,phi,FletBr99,def_int_td,0,,,,,
player,201312150min,phi,FletBr99,def_int_long,0,,,,,
player,201312150min,phi,FletBr99,pass_defended,0,,,,,
player,201312150min,phi,FletBr99,sacks,0.0,,,,,
player,201312150min,phi,FletBr99,tackles_combined,8,,,,,
player,201312150min,phi,FletBr99,tackles_solo,7,,,,,
player,201312150min,phi,FletBr99,tackles_assists,1,,,,,
player,201312150min,phi,FletBr99,tackles_loss,0,,,,,
player,201312150min,phi,FletBr99,qb_hits,0,,,,,
player,201312150min,phi,FletBr99,fumbles_rec,0,,,,,
player,201312150min,phi,FletBr99,fumbles_rec_yds,0,,,,,
player,201312150min,phi,FletBr99,fumbles_rec_td,0,,,,,
player,201312150min,phi,FletBr99,fumbles_forced,0,,,,,
player,201312150min,phi,ColeTr20,def_int,0,,,,,
player,201312150min,phi,ColeTr20,def_int_yds,0,,,,,
player,201312150min,phi,ColeTr20,def_int_td,0,,,,,
player,201312150min,phi,ColeTr20,def_int_long,0,,,,,
player,201312150min,phi,ColeTr20,pass_defended,0,,,,,
player,201312150min,phi,ColeTr20,sacks,0.0,,,,,
player,201312150min,phi,ColeTr20,tackles_combined,7,,,,,
player,201312150min,phi,ColeTr20,tackles_solo,5,,,,,
player,201312150min,phi,ColeTr20,tackles_assists,2,,,,,
player,201312150min,phi,ColeTr20,tackles_loss,3,,,,,
player,201312150min,phi,ColeTr20,qb_hits,1,,,,,
player,201312150min,phi,ColeTr20,fumbles_rec,0,,,,,
player,201312150min,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201312150min,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201312150min,phi,ColeTr20,fumbles_forced,0,,,,,
