game,2013,7,20131020,201310200was,chi,"Chicago Bears",41,was,"Washington Redskins",45
player,201310200was,was,GumbJo00,def_int_yds,0,,,,,
player,201310200was,was,GumbJo00,def_int_td,0,,,,,
player,201310200was,was,GumbJo00,def_int_long,0,,,,,
player,201310200was,was,GumbJo00,pass_defended,0,,,,,
player,201310200was,was,GumbJo00,sacks,0.0,,,,,
player,201310200was,was,GumbJo00,tackles_combined,1,,,,,
player,201310200was,was,GumbJo00,tackles_solo,1,,,,,
player,201310200was,was,GumbJo00,tackles_assists,0,,,,,
player,201310200was,was,GumbJo00,tackles_loss,0,,,,,
player,201310200was,was,GumbJo00,qb_hits,0,,,,,
player,201310200was,was,GumbJo00,fumbles_rec,0,,,,,
player,201310200was,was,GumbJo00,fumbles_rec_yds,0,,,,,
player,201310200was,was,GumbJo00,fumbles_rec_td,0,,,,,
player,201310200was,was,GumbJo00,fumbles_forced,0,,,,,
player,201310200was,was,MurpJe99,def_int,0,,,,,
player,201310200was,was,MurpJe99,def_int_yds,0,,,,,
player,201310200was,was,MurpJe99,def_int_td,0,,,,,
player,201310200was,was,MurpJe99,def_int_long,0,,,,,
player,201310200was,was,MurpJe99,pass_defended,0,,,,,
player,201310200was,was,MurpJe99,sacks,0.0,,,,,
player,201310200was,was,MurpJe99,tackles_combined,1,,,,,
player,201310200was,was,MurpJe99,tackles_solo,1,,,,,
player,201310200was,was,MurpJe99,tackles_assists,0,,,,,
player,201310200was,was,MurpJe99,tackles_loss,0,,,,,
player,201310200was,was,MurpJe99,qb_hits,0,,,,,
player,201310200was,was,MurpJe99,fumbles_rec,0,,,,,
player,201310200was,was,MurpJe99,fumbles_rec_yds,0,,,,,
player,201310200was,was,MurpJe99,fumbles_rec_td,0,,,,,
player,201310200was,was,MurpJe99,fumbles_forced,0,,,,,
player,201310200was,was,YounDa01,def_int,0,,,,,
player,201310200was,was,YounDa01,def_int_yds,0,,,,,
player,201310200was,was,YounDa01,def_int_td,0,,,,,
player,201310200was,was,YounDa01,def_int_long,0,,,,,
player,201310200was,was,YounDa01,pass_defended,0,,,,,
player,201310200was,was,YounDa01,sacks,0.0,,,,,
player,201310200was,was,YounDa01,tackles_combined,1,,,,,
player,201310200was,was,YounDa01,tackles_solo,1,,,,,
player,201310200was,was,YounDa01,tackles_assists,0,,,,,
player,201310200was,was,YounDa01,tackles_loss,0,,,,,
player,201310200was,was,YounDa01,qb_hits,0,,,,,
player,201310200was,was,YounDa01,fumbles_rec,0,,,,,
player,201310200was,was,YounDa01,fumbles_rec_yds,0,,,,,
player,201310200was,was,YounDa01,fumbles_rec_td,0,,,,,
player,201310200was,was,YounDa01,fumbles_forced,0,,,,,
player,201310200was,chi,HestDe99,kick_ret,2,,,,,
player,201310200was,chi,HestDe99,kick_ret_yds,40,,,,,
player,201310200was,chi,HestDe99,kick_ret_yds_per_ret,20.0,,,,,
player,201310200was,chi,HestDe99,kick_ret_td,0,,,,,
player,201310200was,chi,HestDe99,kick_ret_long,28,,,,,
player,201310200was,chi,HestDe99,punt_ret,3,,,,,
player,201310200was,chi,HestDe99,punt_ret_yds,85,,,,,
player,201310200was,chi,HestDe99,punt_ret_yds_per_ret,28.3,,,,,
player,201310200was,chi,HestDe99,punt_ret_td,1,,,,,
player,201310200was,chi,HestDe99,punt_ret_long,81,,,,,
player,201310200was,chi,AndeJo00,kick_ret,2,,,,,
player,201310200was,chi,AndeJo00,kick_ret_yds,36,,,,,
player,201310200was,chi,AndeJo00,kick_ret_yds_per_ret,18.0,,,,,
player,201310200was,chi,AndeJo00,kick_ret_td,0,,,,,
player,201310200was,chi,AndeJo00,kick_ret_long,21,,,,,
player,201310200was,chi,AndeJo00,punt_ret,0,,,,,
player,201310200was,chi,AndeJo00,punt_ret_yds,0,,,,,
player,201310200was,chi,AndeJo00,punt_ret_yds_per_ret,,,,,,
player,201310200was,chi,AndeJo00,punt_ret_td,0,,,,,
player,201310200was,chi,AndeJo00,punt_ret_long,0,,,,,
player,201310200was,chi,WeemEr00,kick_ret,2,,,,,
player,201310200was,chi,WeemEr00,kick_ret_yds,23,,,,,
player,201310200was,chi,WeemEr00,kick_ret_yds_per_ret,11.5,,,,,
player,201310200was,chi,WeemEr00,kick_ret_td,0,,,,,
player,201310200was,chi,WeemEr00,kick_ret_long,13,,,,,
player,201310200was,chi,WeemEr00,punt_ret,0,,,,,
player,201310200was,chi,WeemEr00,punt_ret_yds,0,,,,,
player,201310200was,chi,WeemEr00,punt_ret_yds_per_ret,,,,,,
player,201310200was,chi,WeemEr00,punt_ret_td,0,,,,,
player,201310200was,chi,WeemEr00,punt_ret_long,0,,,,,
player,201310200was,chi,RosaDa00,kick_ret,1,,,,,
player,201310200was,chi,RosaDa00,kick_ret_yds,6,,,,,
player,201310200was,chi,RosaDa00,kick_ret_yds_per_ret,6.0,,,,,
player,201310200was,chi,RosaDa00,kick_ret_td,0,,,,,
player,201310200was,chi,RosaDa00,kick_ret_long,6,,,,,
player,201310200was,chi,RosaDa00,punt_ret,0,,,,,
player,201310200was,chi,RosaDa00,punt_ret_yds,0,,,,,
player,201310200was,chi,RosaDa00,punt_ret_yds_per_ret,,,,,,
player,201310200was,chi,RosaDa00,punt_ret_td,0,,,,,
player,201310200was,chi,RosaDa00,punt_ret_long,0,,,,,
player,201310200was,was,MorgJo00,kick_ret,3,,,,,
player,201310200was,was,MorgJo00,kick_ret_yds,53,,,,,
player,201310200was,was,MorgJo00,kick_ret_yds_per_ret,17.7,,,,,
player,201310200was,was,MorgJo00,kick_ret_td,0,,,,,
player,201310200was,was,MorgJo00,kick_ret_long,19,,,,,
player,201310200was,was,MorgJo00,punt_ret,0,,,,,
player,201310200was,was,MorgJo00,punt_ret_yds,0,,,,,
player,201310200was,was,MorgJo00,punt_ret_yds_per_ret,,,,,,
player,201310200was,was,MorgJo00,punt_ret_td,0,,,,,
player,201310200was,was,MorgJo00,punt_ret_long,0,,,,,
player,201310200was,chi,gouldrob01,xpm,5,,,,,
player,201310200was,chi,gouldrob01,xpa,5,,,,,
player,201310200was,chi,gouldrob01,fgm,2,,,,,
player,201310200was,chi,gouldrob01,fga,3,,,,,
player,201310200was,chi,gouldrob01,punt,0,,,,,
player,201310200was,chi,gouldrob01,punt_yds,0,,,,,
player,201310200was,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201310200was,chi,gouldrob01,punt_long,0,,,,,
player,201310200was,chi,PodlAd20,xpm,,,,,,
player,201310200was,chi,PodlAd20,xpa,,,,,,
player,201310200was,chi,PodlAd20,fgm,,,,,,
player,201310200was,chi,PodlAd20,fga,,,,,,
player,201310200was,chi,PodlAd20,punt,3,,,,,
player,201310200was,chi,PodlAd20,punt_yds,147,,,,,
player,201310200was,chi,PodlAd20,punt_yds_per_punt,49.0,,,,,
player,201310200was,chi,PodlAd20,punt_long,65,,,,,
player,201310200was,was,ForbKa00,xpm,6,,,,,
player,201310200was,was,ForbKa00,xpa,6,,,,,
player,201310200was,was,ForbKa00,fgm,1,,,,,
player,201310200was,was,ForbKa00,fga,1,,,,,
player,201310200was,was,ForbKa00,punt,0,,,,,
player,201310200was,was,ForbKa00,punt_yds,0,,,,,
player,201310200was,was,ForbKa00,punt_yds_per_punt,,,,,,
player,201310200was,was,ForbKa00,punt_long,0,,,,,
player,201310200was,was,RoccSa20,xpm,,,,,,
player,201310200was,was,RoccSa20,xpa,,,,,,
player,201310200was,was,RoccSa20,fgm,,,,,,
player,201310200was,was,RoccSa20,fga,,,,,,
player,201310200was,was,RoccSa20,punt,5,,,,,
player,201310200was,was,RoccSa20,punt_yds,218,,,,,
player,201310200was,was,RoccSa20,punt_yds_per_punt,43.6,,,,,
player,201310200was,was,RoccSa20,punt_long,53,,,,,
player,201310200was,was,ChesCh21,pos,G,,,,,
player,201310200was,was,ChesCh21,offense,75,,,,,
player,201310200was,was,ChesCh21,off_pct,100%,,,,,
player,201310200was,was,ChesCh21,defense,0,,,,,
player,201310200was,was,ChesCh21,def_pct,0%,,,,,
player,201310200was,was,ChesCh21,special_teams,7,,,,,
player,201310200was,was,ChesCh21,st_pct,18%,,,,,
player,201310200was,was,WillTr21,pos,T,,,,,
player,201310200was,was,WillTr21,offense,75,,,,,
player,201310200was,was,WillTr21,off_pct,100%,,,,,
player,201310200was,was,WillTr21,defense,0,,,,,
player,201310200was,was,WillTr21,def_pct,0%,,,,,
player,201310200was,was,WillTr21,special_teams,7,,,,,
player,201310200was,was,WillTr21,st_pct,18%,,,,,
player,201310200was,was,PoluTy20,pos,T,,,,,
player,201310200was,was,PoluTy20,offense,75,,,,,
player,201310200was,was,PoluTy20,off_pct,100%,,,,,
player,201310200was,was,PoluTy20,defense,0,,,,,
player,201310200was,was,PoluTy20,def_pct,0%,,,,,
player,201310200was,was,PoluTy20,special_teams,7,,,,,
player,201310200was,was,PoluTy20,st_pct,18%,,,,,
player,201310200was,was,LichKo20,pos,G,,,,,
player,201310200was,was,LichKo20,offense,75,,,,,
player,201310200was,was,LichKo20,off_pct,100%,,,,,
player,201310200was,was,LichKo20,defense,0,,,,,
player,201310200was,was,LichKo20,def_pct,0%,,,,,
player,201310200was,was,LichKo20,special_teams,0,,,,,
player,201310200was,was,LichKo20,st_pct,0%,,,,,
player,201310200was,was,MontWi20,pos,C,,,,,
player,201310200was,was,MontWi20,offense,75,,,,,
player,201310200was,was,MontWi20,off_pct,100%,,,,,
player,201310200was,was,MontWi20,defense,0,,,,,
player,201310200was,was,MontWi20,def_pct,0%,,,,,
player,201310200was,was,MontWi20,special_teams,0,,,,,
player,201310200was,was,MontWi20,st_pct,0%,,,,,
player,201310200was,was,GrifRo01,pos,QB,,,,,
player,201310200was,was,GrifRo01,offense,75,,,,,
player,201310200was,was,GrifRo01,off_pct,100%,,,,,
player,201310200was,was,GrifRo01,defense,0,,,,,
player,201310200was,was,GrifRo01,def_pct,0%,,,,,
player,201310200was,was,GrifRo01,special_teams,0,,,,,
player,201310200was,was,GrifRo01,st_pct,0%,,,,,
player,201310200was,was,GarcPi00,pos,WR,,,,,
player,201310200was,was,GarcPi00,offense,63,,,,,
player,201310200was,was,GarcPi00,off_pct,84%,,,,,
player,201310200was,was,GarcPi00,defense,0,,,,,
player,201310200was,was,GarcPi00,def_pct,0%,,,,,
player,201310200was,was,GarcPi00,special_teams,0,,,,,
player,201310200was,was,GarcPi00,st_pct,0%,,,,,
player,201310200was,was,PaulLo00,pos,TE,,,,,
player,201310200was,was,PaulLo00,offense,59,,,,,
player,201310200was,was,PaulLo00,off_pct,79%,,,,,
player,201310200was,was,PaulLo00,defense,0,,,,,
player,201310200was,was,PaulLo00,def_pct,0%,,,,,
player,201310200was,was,PaulLo00,special_teams,21,,,,,
player,201310200was,was,PaulLo00,st_pct,52%,,,,,
player,201310200was,was,HankLe00,pos,WR,,,,,
player,201310200was,was,HankLe00,offense,48,,,,,
player,201310200was,was,HankLe00,off_pct,64%,,,,,
player,201310200was,was,HankLe00,defense,0,,,,,
player,201310200was,was,HankLe00,def_pct,0%,,,,,
player,201310200was,was,HankLe00,special_teams,1,,,,,
player,201310200was,was,HankLe00,st_pct,2%,,,,,
player,201310200was,was,MorrAl00,pos,RB,,,,,
player,201310200was,was,MorrAl00,offense,41,,,,,
player,201310200was,was,MorrAl00,off_pct,55%,,,,,
player,201310200was,was,MorrAl00,defense,0,,,,,
player,201310200was,was,MorrAl00,def_pct,0%,,,,,
player,201310200was,was,MorrAl00,special_teams,0,,,,,
player,201310200was,was,MorrAl00,st_pct,0%,,,,,
player,201310200was,was,ReedJo02,pos,TE,,,,,
player,201310200was,was,ReedJo02,offense,39,,,,,
player,201310200was,was,ReedJo02,off_pct,52%,,,,,
player,201310200was,was,ReedJo02,defense,0,,,,,
player,201310200was,was,ReedJo02,def_pct,0%,,,,,
player,201310200was,was,ReedJo02,special_teams,0,,,,,
player,201310200was,was,ReedJo02,st_pct,0%,,,,,
player,201310200was,was,HeluRo00,pos,RB,,,,,
player,201310200was,was,HeluRo00,offense,34,,,,,
player,201310200was,was,HeluRo00,off_pct,45%,,,,,
player,201310200was,was,HeluRo00,defense,0,,,,,
player,201310200was,was,HeluRo00,def_pct,0%,,,,,
player,201310200was,was,HeluRo00,special_teams,0,,,,,
player,201310200was,was,HeluRo00,st_pct,0%,,,,,
player,201310200was,was,YounDa01,pos,FB,,,,,
player,201310200was,was,YounDa01,offense,31,,,,,
player,201310200was,was,YounDa01,off_pct,41%,,,,,
player,201310200was,was,YounDa01,defense,0,,,,,
player,201310200was,was,YounDa01,def_pct,0%,,,,,
player,201310200was,was,YounDa01,special_teams,22,,,,,
player,201310200was,was,YounDa01,st_pct,55%,,,,,
player,201310200was,was,MorgJo00,pos,WR,,,,,
player,201310200was,was,MorgJo00,offense,26,,,,,
player,201310200was,was,MorgJo00,off_pct,35%,,,,,
player,201310200was,was,MorgJo00,defense,0,,,,,
player,201310200was,was,MorgJo00,def_pct,0%,,,,,
player,201310200was,was,MorgJo00,special_teams,20,,,,,
player,201310200was,was,MorgJo00,st_pct,50%,,,,,
player,201310200was,was,MossSa00,pos,WR,,,,,
player,201310200was,was,MossSa00,offense,16,,,,,
player,201310200was,was,MossSa00,off_pct,21%,,,,,
player,201310200was,was,MossSa00,defense,0,,,,,
player,201310200was,was,MossSa00,def_pct,0%,,,,,
player,201310200was,was,MossSa00,special_teams,0,,,,,
player,201310200was,was,MossSa00,st_pct,0%,,,,,
player,201310200was,was,RobiAl00,pos,WR,,,,,
player,201310200was,was,RobiAl00,offense,12,,,,,
player,201310200was,was,RobiAl00,off_pct,16%,,,,,
player,201310200was,was,RobiAl00,defense,0,,,,,
player,201310200was,was,RobiAl00,def_pct,0%,,,,,
player,201310200was,was,RobiAl00,special_teams,0,,,,,
player,201310200was,was,RobiAl00,st_pct,0%,,,,,
player,201310200was,was,PaulNi00,pos,TE,,,,,
player,201310200was,was,PaulNi00,offense,6,,,,,
player,201310200was,was,PaulNi00,off_pct,8%,,,,,
player,201310200was,was,PaulNi00,defense,0,,,,,
player,201310200was,was,PaulNi00,def_pct,0%,,,,,
player,201310200was,was,PaulNi00,special_teams,23,,,,,
player,201310200was,was,PaulNi00,st_pct,58%,,,,,
player,201310200was,was,RilePe00,pos,LB,,,,,
player,201310200was,was,RilePe00,offense,0,,,,,
player,201310200was,was,RilePe00,off_pct,0%,,,,,
player,201310200was,was,RilePe00,defense,55,,,,,
player,201310200was,was,RilePe00,def_pct,100%,,,,,
player,201310200was,was,RilePe00,special_teams,23,,,,,
player,201310200was,was,RilePe00,st_pct,58%,,,,,
player,201310200was,was,WilsJo99,pos,CB,,,,,
player,201310200was,was,WilsJo99,offense,0,,,,,
player,201310200was,was,WilsJo99,off_pct,0%,,,,,
player,201310200was,was,WilsJo99,defense,55,,,,,
player,201310200was,was,WilsJo99,def_pct,100%,,,,,
player,201310200was,was,WilsJo99,special_teams,15,,,,,
player,201310200was,was,WilsJo99,st_pct,38%,,,,,
player,201310200was,was,FletLo20,pos,LB,,,,,
player,201310200was,was,FletLo20,offense,0,,,,,
player,201310200was,was,FletLo20,off_pct,0%,,,,,
player,201310200was,was,FletLo20,defense,55,,,,,
player,201310200was,was,FletLo20,def_pct,100%,,,,,
player,201310200was,was,FletLo20,special_teams,10,,,,,
player,201310200was,was,FletLo20,st_pct,25%,,,,,
player,201310200was,was,HallDe99,pos,CB,,,,,
player,201310200was,was,HallDe99,offense,0,,,,,
player,201310200was,was,HallDe99,off_pct,0%,,,,,
player,201310200was,was,HallDe99,defense,55,,,,,
player,201310200was,was,HallDe99,def_pct,100%,,,,,
player,201310200was,was,HallDe99,special_teams,9,,,,,
player,201310200was,was,HallDe99,st_pct,22%,,,,,
player,201310200was,was,MeriBr99,pos,SS,,,,,
player,201310200was,was,MeriBr99,offense,0,,,,,
player,201310200was,was,MeriBr99,off_pct,0%,,,,,
player,201310200was,was,MeriBr99,defense,55,,,,,
player,201310200was,was,MeriBr99,def_pct,100%,,,,,
player,201310200was,was,MeriBr99,special_teams,8,,,,,
player,201310200was,was,MeriBr99,st_pct,20%,,,,,
player,201310200was,was,KerrRy00,pos,LB,,,,,
player,201310200was,was,KerrRy00,offense,0,,,,,
player,201310200was,was,KerrRy00,off_pct,0%,,,,,
player,201310200was,was,KerrRy00,defense,53,,,,,
player,201310200was,was,KerrRy00,def_pct,96%,,,,,
player,201310200was,was,KerrRy00,special_teams,10,,,,,
player,201310200was,was,KerrRy00,st_pct,25%,,,,,
player,201310200was,was,OrakBr99,pos,LB,,,,,
player,201310200was,was,OrakBr99,offense,0,,,,,
player,201310200was,was,OrakBr99,off_pct,0%,,,,,
player,201310200was,was,OrakBr99,defense,46,,,,,
player,201310200was,was,OrakBr99,def_pct,84%,,,,,
player,201310200was,was,OrakBr99,special_teams,1,,,,,
player,201310200was,was,OrakBr99,st_pct,2%,,,,,
player,201310200was,was,BoweSt20,pos,DE,,,,,
player,201310200was,was,BoweSt20,offense,0,,,,,
player,201310200was,was,BoweSt20,off_pct,0%,,,,,
player,201310200was,was,BoweSt20,defense,45,,,,,
player,201310200was,was,BoweSt20,def_pct,82%,,,,,
player,201310200was,was,BoweSt20,special_teams,4,,,,,
player,201310200was,was,BoweSt20,st_pct,10%,,,,,
player,201310200was,was,CofiBa20,pos,NT,,,,,
player,201310200was,was,CofiBa20,offense,0,,,,,
player,201310200was,was,CofiBa20,off_pct,0%,,,,,
player,201310200was,was,CofiBa20,defense,40,,,,,
player,201310200was,was,CofiBa20,def_pct,73%,,,,,
player,201310200was,was,CofiBa20,special_teams,1,,,,,
player,201310200was,was,CofiBa20,st_pct,2%,,,,,
player,201310200was,was,AmerDa00,pos,CB,,,,,
player,201310200was,was,AmerDa00,offense,0,,,,,
player,201310200was,was,AmerDa00,off_pct,0%,,,,,
player,201310200was,was,AmerDa00,defense,32,,,,,
player,201310200was,was,AmerDa00,def_pct,58%,,,,,
player,201310200was,was,AmerDa00,special_teams,4,,,,,
player,201310200was,was,AmerDa00,st_pct,10%,,,,,
player,201310200was,was,GolsKe20,pos,DE,,,,,
player,201310200was,was,GolsKe20,offense,0,,,,,
player,201310200was,was,GolsKe20,off_pct,0%,,,,,
player,201310200was,was,GolsKe20,defense,30,,,,,
player,201310200was,was,GolsKe20,def_pct,55%,,,,,
player,201310200was,was,GolsKe20,special_teams,16,,,,,
player,201310200was,was,GolsKe20,st_pct,40%,,,,,
player,201310200was,was,DougRe20,pos,SS,,,,,
player,201310200was,was,DougRe20,offense,0,,,,,
player,201310200was,was,DougRe20,off_pct,0%,,,,,
player,201310200was,was,DougRe20,defense,23,,,,,
player,201310200was,was,DougRe20,def_pct,42%,,,,,
player,201310200was,was,DougRe20,special_teams,29,,,,,
player,201310200was,was,DougRe20,st_pct,72%,,,,,
player,201310200was,was,BiggE.99,pos,CB,,,,,
player,201310200was,was,BiggE.99,offense,0,,,,,
player,201310200was,was,BiggE.99,off_pct,0%,,,,,
player,201310200was,was,BiggE.99,defense,16,,,,,
player,201310200was,was,BiggE.99,def_pct,29%,,,,,
player,201310200was,was,BiggE.99,special_teams,19,,,,,
player,201310200was,was,BiggE.99,st_pct,48%,,,,,
player,201310200was,was,JenkJa01,pos,DE,,,,,
player,201310200was,was,JenkJa01,offense,0,,,,,
player,201310200was,was,JenkJa01,off_pct,0%,,,,,
player,201310200was,was,JenkJa01,defense,16,,,,,
player,201310200was,was,JenkJa01,def_pct,29%,,,,,
player,201310200was,was,JenkJa01,special_teams,5,,,,,
player,201310200was,was,JenkJa01,st_pct,12%,,,,,
player,201310200was,was,JackRo99,pos,LB,,,,,
player,201310200was,was,JackRo99,offense,0,,,,,
player,201310200was,was,JackRo99,off_pct,0%,,,,,
player,201310200was,was,JackRo99,defense,13,,,,,
player,201310200was,was,JackRo99,def_pct,24%,,,,,
player,201310200was,was,JackRo99,special_teams,12,,,,,
player,201310200was,was,JackRo99,st_pct,30%,,,,,
player,201310200was,was,BakeCh99,pos,DE,,,,,
player,201310200was,was,BakeCh99,offense,0,,,,,
player,201310200was,was,BakeCh99,off_pct,0%,,,,,
player,201310200was,was,BakeCh99,defense,13,,,,,
player,201310200was,was,BakeCh99,def_pct,24%,,,,,
player,201310200was,was,BakeCh99,special_teams,8,,,,,
player,201310200was,was,BakeCh99,st_pct,20%,,,,,
player,201310200was,was,TappDa20,pos,LB,,,,,
player,201310200was,was,TappDa20,offense,0,,,,,
player,201310200was,was,TappDa20,off_pct,0%,,,,,
player,201310200was,was,TappDa20,defense,2,,,,,
player,201310200was,was,TappDa20,def_pct,4%,,,,,
player,201310200was,was,TappDa20,special_teams,5,,,,,
player,201310200was,was,TappDa20,st_pct,12%,,,,,
player,201310200was,was,BarnNi20,pos,LB,,,,,
player,201310200was,was,BarnNi20,offense,0,,,,,
player,201310200was,was,BarnNi20,off_pct,0%,,,,,
player,201310200was,was,BarnNi20,defense,1,,,,,
player,201310200was,was,BarnNi20,def_pct,2%,,,,,
player,201310200was,was,BarnNi20,special_teams,15,,,,,
player,201310200was,was,BarnNi20,st_pct,38%,,,,,
player,201310200was,was,GumbJo00,pos,SS,,,,,
player,201310200was,was,GumbJo00,offense,0,,,,,
player,201310200was,was,GumbJo00,off_pct,0%,,,,,
player,201310200was,was,GumbJo00,defense,0,,,,,
player,201310200was,was,GumbJo00,def_pct,0%,,,,,
player,201310200was,was,GumbJo00,special_teams,23,,,,,
player,201310200was,was,GumbJo00,st_pct,58%,,,,,
player,201310200was,was,MurpJe99,pos,CB,,,,,
player,201310200was,was,MurpJe99,offense,0,,,,,
player,201310200was,was,MurpJe99,off_pct,0%,,,,,
player,201310200was,was,MurpJe99,defense,0,,,,,
player,201310200was,was,MurpJe99,def_pct,0%,,,,,
player,201310200was,was,MurpJe99,special_teams,22,,,,,
player,201310200was,was,MurpJe99,st_pct,55%,,,,,
player,201310200was,was,RobiTr02,pos,DB,,,,,
player,201310200was,was,RobiTr02,offense,0,,,,,
player,201310200was,was,RobiTr02,off_pct,0%,,,,,
player,201310200was,was,RobiTr02,defense,0,,,,,
player,201310200was,was,RobiTr02,def_pct,0%,,,,,
player,201310200was,was,RobiTr02,special_teams,18,,,,,
player,201310200was,was,RobiTr02,st_pct,45%,,,,,
player,201310200was,was,HullJo99,pos,LB,,,,,
player,201310200was,was,HullJo99,offense,0,,,,,
player,201310200was,was,HullJo99,off_pct,0%,,,,,
player,201310200was,was,HullJo99,defense,0,,,,,
player,201310200was,was,HullJo99,def_pct,0%,,,,,
player,201310200was,was,HullJo99,special_teams,18,,,,,
player,201310200was,was,HullJo99,st_pct,45%,,,,,
player,201310200was,was,ForbKa00,pos,K,,,,,
player,201310200was,was,ForbKa00,offense,0,,,,,
player,201310200was,was,ForbKa00,off_pct,0%,,,,,
player,201310200was,was,ForbKa00,defense,0,,,,,
player,201310200was,was,ForbKa00,def_pct,0%,,,,,
player,201310200was,was,ForbKa00,special_teams,15,,,,,
player,201310200was,was,ForbKa00,st_pct,38%,,,,,
player,201310200was,was,NelsKy00,pos,LS,,,,,
player,201310200was,was,NelsKy00,offense,0,,,,,
player,201310200was,was,NelsKy00,off_pct,0%,,,,,
player,201310200was,was,NelsKy00,defense,0,,,,,
player,201310200was,was,NelsKy00,def_pct,0%,,,,,
player,201310200was,was,NelsKy00,special_teams,12,,,,,
player,201310200was,was,NelsKy00,st_pct,30%,,,,,
player,201310200was,was,RoccSa20,pos,P,,,,,
player,201310200was,was,RoccSa20,offense,0,,,,,
player,201310200was,was,RoccSa20,off_pct,0%,,,,,
player,201310200was,was,RoccSa20,defense,0,,,,,
player,201310200was,was,RoccSa20,def_pct,0%,,,,,
player,201310200was,was,RoccSa20,special_teams,12,,,,,
player,201310200was,was,RoccSa20,st_pct,30%,,,,,
player,201310200was,was,CompTo00,pos,T,,,,,
player,201310200was,was,CompTo00,offense,0,,,,,
player,201310200was,was,CompTo00,off_pct,0%,,,,,
player,201310200was,was,CompTo00,defense,0,,,,,
player,201310200was,was,CompTo00,def_pct,0%,,,,,
player,201310200was,was,CompTo00,special_teams,7,,,,,
player,201310200was,was,CompTo00,st_pct,18%,,,,,
player,201310200was,was,GettAd00,pos,G,,,,,
player,201310200was,was,GettAd00,offense,0,,,,,
player,201310200was,was,GettAd00,off_pct,0%,,,,,
player,201310200was,was,GettAd00,defense,0,,,,,
player,201310200was,was,GettAd00,def_pct,0%,,,,,
player,201310200was,was,GettAd00,special_teams,7,,,,,
player,201310200was,was,GettAd00,st_pct,18%,,,,,
player,201310200was,was,RoysEv00,pos,RB,,,,,
player,201310200was,was,RoysEv00,offense,0,,,,,
player,201310200was,was,RoysEv00,off_pct,0%,,,,,
player,201310200was,was,RoysEv00,defense,0,,,,,
player,201310200was,was,RoysEv00,def_pct,0%,,,,,
player,201310200was,was,RoysEv00,special_teams,2,,,,,
player,201310200was,was,RoysEv00,st_pct,5%,,,,,
player,201310200was,chi,BushJe20,pos,T,,,,,
player,201310200was,chi,BushJe20,offense,55,,,,,
player,201310200was,chi,BushJe20,off_pct,100%,,,,,
player,201310200was,chi,BushJe20,defense,0,,,,,
player,201310200was,chi,BushJe20,def_pct,0%,,,,,
player,201310200was,chi,BushJe20,special_teams,8,,,,,
player,201310200was,chi,BushJe20,st_pct,20%,,,,,
player,201310200was,chi,LongKy00,pos,G,,,,,
player,201310200was,chi,LongKy00,offense,55,,,,,
player,201310200was,chi,LongKy00,off_pct,100%,,,,,
player,201310200was,chi,LongKy00,defense,0,,,,,
player,201310200was,chi,LongKy00,def_pct,0%,,,,,
player,201310200was,chi,LongKy00,special_teams,8,,,,,
player,201310200was,chi,LongKy00,st_pct,20%,,,,,
player,201310200was,chi,GarzRo20,pos,C,,,,,
player,201310200was,chi,GarzRo20,offense,55,,,,,
player,201310200was,chi,GarzRo20,off_pct,100%,,,,,
player,201310200was,chi,GarzRo20,defense,0,,,,,
player,201310200was,chi,GarzRo20,def_pct,0%,,,,,
player,201310200was,chi,GarzRo20,special_teams,8,,,,,
player,201310200was,chi,GarzRo20,st_pct,20%,,,,,
player,201310200was,chi,MillJo02,pos,T,,,,,
player,201310200was,chi,MillJo02,offense,55,,,,,
player,201310200was,chi,MillJo02,off_pct,100%,,,,,
player,201310200was,chi,MillJo02,defense,0,,,,,
player,201310200was,chi,MillJo02,def_pct,0%,,,,,
player,201310200was,chi,MillJo02,special_teams,8,,,,,
player,201310200was,chi,MillJo02,st_pct,20%,,,,,
player,201310200was,chi,SlauMa20,pos,G,,,,,
player,201310200was,chi,SlauMa20,offense,55,,,,,
player,201310200was,chi,SlauMa20,off_pct,100%,,,,,
player,201310200was,chi,SlauMa20,defense,0,,,,,
player,201310200was,chi,SlauMa20,def_pct,0%,,,,,
player,201310200was,chi,SlauMa20,special_teams,8,,,,,
player,201310200was,chi,SlauMa20,st_pct,20%,,,,,
player,201310200was,chi,FortMa00,pos,RB,,,,,
player,201310200was,chi,FortMa00,offense,55,,,,,
player,201310200was,chi,FortMa00,off_pct,100%,,,,,
player,201310200was,chi,FortMa00,defense,0,,,,,
player,201310200was,chi,FortMa00,def_pct,0%,,,,,
player,201310200was,chi,FortMa00,special_teams,0,,,,,
player,201310200was,chi,FortMa00,st_pct,0%,,,,,
player,201310200was,chi,MarsBr00,pos,WR,,,,,
player,201310200was,chi,MarsBr00,offense,54,,,,,
player,201310200was,chi,MarsBr00,off_pct,98%,,,,,
player,201310200was,chi,MarsBr00,defense,0,,,,,
player,201310200was,chi,MarsBr00,def_pct,0%,,,,,
player,201310200was,chi,MarsBr00,special_teams,0,,,,,
player,201310200was,chi,MarsBr00,st_pct,0%,,,,,
player,201310200was,chi,JeffAl00,pos,WR,,,,,
player,201310200was,chi,JeffAl00,offense,49,,,,,
player,201310200was,chi,JeffAl00,off_pct,89%,,,,,
player,201310200was,chi,JeffAl00,defense,0,,,,,
