game,2013,7,20131021,201310210nyg,min,"Minnesota Vikings",7,nyg,"New York Giants",23
player,201310210nyg,nyg,MundRy00,fumbles_forced,0,,,,,
player,201310210nyg,nyg,HillWi01,def_int,0,,,,,
player,201310210nyg,nyg,HillWi01,def_int_yds,0,,,,,
player,201310210nyg,nyg,HillWi01,def_int_td,0,,,,,
player,201310210nyg,nyg,HillWi01,def_int_long,0,,,,,
player,201310210nyg,nyg,HillWi01,pass_defended,0,,,,,
player,201310210nyg,nyg,HillWi01,sacks,0.0,,,,,
player,201310210nyg,nyg,HillWi01,tackles_combined,4,,,,,
player,201310210nyg,nyg,HillWi01,tackles_solo,4,,,,,
player,201310210nyg,nyg,HillWi01,tackles_assists,0,,,,,
player,201310210nyg,nyg,HillWi01,tackles_loss,0,,,,,
player,201310210nyg,nyg,HillWi01,qb_hits,1,,,,,
player,201310210nyg,nyg,HillWi01,fumbles_rec,0,,,,,
player,201310210nyg,nyg,HillWi01,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,HillWi01,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,HillWi01,fumbles_forced,0,,,,,
player,201310210nyg,nyg,PaysSp00,def_int,0,,,,,
player,201310210nyg,nyg,PaysSp00,def_int_yds,0,,,,,
player,201310210nyg,nyg,PaysSp00,def_int_td,0,,,,,
player,201310210nyg,nyg,PaysSp00,def_int_long,0,,,,,
player,201310210nyg,nyg,PaysSp00,pass_defended,0,,,,,
player,201310210nyg,nyg,PaysSp00,sacks,0.0,,,,,
player,201310210nyg,nyg,PaysSp00,tackles_combined,3,,,,,
player,201310210nyg,nyg,PaysSp00,tackles_solo,3,,,,,
player,201310210nyg,nyg,PaysSp00,tackles_assists,0,,,,,
player,201310210nyg,nyg,PaysSp00,tackles_loss,0,,,,,
player,201310210nyg,nyg,PaysSp00,qb_hits,0,,,,,
player,201310210nyg,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201310210nyg,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201310210nyg,nyg,KiwaMa20,def_int,0,,,,,
player,201310210nyg,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201310210nyg,nyg,KiwaMa20,def_int_td,0,,,,,
player,201310210nyg,nyg,KiwaMa20,def_int_long,0,,,,,
player,201310210nyg,nyg,KiwaMa20,pass_defended,0,,,,,
player,201310210nyg,nyg,KiwaMa20,sacks,0.0,,,,,
player,201310210nyg,nyg,KiwaMa20,tackles_combined,2,,,,,
player,201310210nyg,nyg,KiwaMa20,tackles_solo,2,,,,,
player,201310210nyg,nyg,KiwaMa20,tackles_assists,0,,,,,
player,201310210nyg,nyg,KiwaMa20,tackles_loss,0,,,,,
player,201310210nyg,nyg,KiwaMa20,qb_hits,0,,,,,
player,201310210nyg,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201310210nyg,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201310210nyg,nyg,McBrTr99,def_int,0,,,,,
player,201310210nyg,nyg,McBrTr99,def_int_yds,0,,,,,
player,201310210nyg,nyg,McBrTr99,def_int_td,0,,,,,
player,201310210nyg,nyg,McBrTr99,def_int_long,0,,,,,
player,201310210nyg,nyg,McBrTr99,pass_defended,1,,,,,
player,201310210nyg,nyg,McBrTr99,sacks,0.0,,,,,
player,201310210nyg,nyg,McBrTr99,tackles_combined,2,,,,,
player,201310210nyg,nyg,McBrTr99,tackles_solo,2,,,,,
player,201310210nyg,nyg,McBrTr99,tackles_assists,0,,,,,
player,201310210nyg,nyg,McBrTr99,tackles_loss,1,,,,,
player,201310210nyg,nyg,McBrTr99,qb_hits,0,,,,,
player,201310210nyg,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201310210nyg,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201310210nyg,nyg,PierJa99,def_int,0,,,,,
player,201310210nyg,nyg,PierJa99,def_int_yds,0,,,,,
player,201310210nyg,nyg,PierJa99,def_int_td,0,,,,,
player,201310210nyg,nyg,PierJa99,def_int_long,0,,,,,
player,201310210nyg,nyg,PierJa99,pass_defended,1,,,,,
player,201310210nyg,nyg,PierJa99,sacks,0.0,,,,,
player,201310210nyg,nyg,PierJa99,tackles_combined,2,,,,,
player,201310210nyg,nyg,PierJa99,tackles_solo,1,,,,,
player,201310210nyg,nyg,PierJa99,tackles_assists,1,,,,,
player,201310210nyg,nyg,PierJa99,tackles_loss,0,,,,,
player,201310210nyg,nyg,PierJa99,qb_hits,2,,,,,
player,201310210nyg,nyg,PierJa99,fumbles_rec,0,,,,,
player,201310210nyg,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,PierJa99,fumbles_forced,0,,,,,
player,201310210nyg,nyg,HerzMa00,def_int,0,,,,,
player,201310210nyg,nyg,HerzMa00,def_int_yds,0,,,,,
player,201310210nyg,nyg,HerzMa00,def_int_td,0,,,,,
player,201310210nyg,nyg,HerzMa00,def_int_long,0,,,,,
player,201310210nyg,nyg,HerzMa00,pass_defended,0,,,,,
player,201310210nyg,nyg,HerzMa00,sacks,0.0,,,,,
player,201310210nyg,nyg,HerzMa00,tackles_combined,1,,,,,
player,201310210nyg,nyg,HerzMa00,tackles_solo,1,,,,,
player,201310210nyg,nyg,HerzMa00,tackles_assists,0,,,,,
player,201310210nyg,nyg,HerzMa00,tackles_loss,0,,,,,
player,201310210nyg,nyg,HerzMa00,qb_hits,0,,,,,
player,201310210nyg,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201310210nyg,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201310210nyg,nyg,JenkCu20,def_int,0,,,,,
player,201310210nyg,nyg,JenkCu20,def_int_yds,0,,,,,
player,201310210nyg,nyg,JenkCu20,def_int_td,0,,,,,
player,201310210nyg,nyg,JenkCu20,def_int_long,0,,,,,
player,201310210nyg,nyg,JenkCu20,pass_defended,0,,,,,
player,201310210nyg,nyg,JenkCu20,sacks,0.0,,,,,
player,201310210nyg,nyg,JenkCu20,tackles_combined,1,,,,,
player,201310210nyg,nyg,JenkCu20,tackles_solo,0,,,,,
player,201310210nyg,nyg,JenkCu20,tackles_assists,1,,,,,
player,201310210nyg,nyg,JenkCu20,tackles_loss,0,,,,,
player,201310210nyg,nyg,JenkCu20,qb_hits,1,,,,,
player,201310210nyg,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201310210nyg,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201310210nyg,nyg,JoseLi99,def_int,0,,,,,
player,201310210nyg,nyg,JoseLi99,def_int_yds,0,,,,,
player,201310210nyg,nyg,JoseLi99,def_int_td,0,,,,,
player,201310210nyg,nyg,JoseLi99,def_int_long,0,,,,,
player,201310210nyg,nyg,JoseLi99,pass_defended,0,,,,,
player,201310210nyg,nyg,JoseLi99,sacks,0.0,,,,,
player,201310210nyg,nyg,JoseLi99,tackles_combined,1,,,,,
player,201310210nyg,nyg,JoseLi99,tackles_solo,0,,,,,
player,201310210nyg,nyg,JoseLi99,tackles_assists,1,,,,,
player,201310210nyg,nyg,JoseLi99,tackles_loss,0,,,,,
player,201310210nyg,nyg,JoseLi99,qb_hits,2,,,,,
player,201310210nyg,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201310210nyg,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201310210nyg,nyg,MoorDa01,def_int,0,,,,,
player,201310210nyg,nyg,MoorDa01,def_int_yds,0,,,,,
player,201310210nyg,nyg,MoorDa01,def_int_td,0,,,,,
player,201310210nyg,nyg,MoorDa01,def_int_long,0,,,,,
player,201310210nyg,nyg,MoorDa01,pass_defended,0,,,,,
player,201310210nyg,nyg,MoorDa01,sacks,0.0,,,,,
player,201310210nyg,nyg,MoorDa01,tackles_combined,1,,,,,
player,201310210nyg,nyg,MoorDa01,tackles_solo,1,,,,,
player,201310210nyg,nyg,MoorDa01,tackles_assists,0,,,,,
player,201310210nyg,nyg,MoorDa01,tackles_loss,0,,,,,
player,201310210nyg,nyg,MoorDa01,qb_hits,0,,,,,
player,201310210nyg,nyg,MoorDa01,fumbles_rec,0,,,,,
player,201310210nyg,nyg,MoorDa01,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,MoorDa01,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,MoorDa01,fumbles_forced,1,,,,,
player,201310210nyg,nyg,PattMi20,def_int,0,,,,,
player,201310210nyg,nyg,PattMi20,def_int_yds,0,,,,,
player,201310210nyg,nyg,PattMi20,def_int_td,0,,,,,
player,201310210nyg,nyg,PattMi20,def_int_long,0,,,,,
player,201310210nyg,nyg,PattMi20,pass_defended,0,,,,,
player,201310210nyg,nyg,PattMi20,sacks,0.0,,,,,
player,201310210nyg,nyg,PattMi20,tackles_combined,1,,,,,
player,201310210nyg,nyg,PattMi20,tackles_solo,1,,,,,
player,201310210nyg,nyg,PattMi20,tackles_assists,0,,,,,
player,201310210nyg,nyg,PattMi20,tackles_loss,1,,,,,
player,201310210nyg,nyg,PattMi20,qb_hits,0,,,,,
player,201310210nyg,nyg,PattMi20,fumbles_rec,0,,,,,
player,201310210nyg,nyg,PattMi20,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,PattMi20,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,PattMi20,fumbles_forced,0,,,,,
player,201310210nyg,nyg,RiveKe99,def_int,0,,,,,
player,201310210nyg,nyg,RiveKe99,def_int_yds,0,,,,,
player,201310210nyg,nyg,RiveKe99,def_int_td,0,,,,,
player,201310210nyg,nyg,RiveKe99,def_int_long,0,,,,,
player,201310210nyg,nyg,RiveKe99,pass_defended,0,,,,,
player,201310210nyg,nyg,RiveKe99,sacks,0.0,,,,,
player,201310210nyg,nyg,RiveKe99,tackles_combined,1,,,,,
player,201310210nyg,nyg,RiveKe99,tackles_solo,0,,,,,
player,201310210nyg,nyg,RiveKe99,tackles_assists,1,,,,,
player,201310210nyg,nyg,RiveKe99,tackles_loss,0,,,,,
player,201310210nyg,nyg,RiveKe99,qb_hits,0,,,,,
player,201310210nyg,nyg,RiveKe99,fumbles_rec,0,,,,,
player,201310210nyg,nyg,RiveKe99,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,RiveKe99,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,RiveKe99,fumbles_forced,0,,,,,
player,201310210nyg,nyg,RogeSh99,def_int,0,,,,,
player,201310210nyg,nyg,RogeSh99,def_int_yds,0,,,,,
player,201310210nyg,nyg,RogeSh99,def_int_td,0,,,,,
player,201310210nyg,nyg,RogeSh99,def_int_long,0,,,,,
player,201310210nyg,nyg,RogeSh99,pass_defended,0,,,,,
player,201310210nyg,nyg,RogeSh99,sacks,0.0,,,,,
player,201310210nyg,nyg,RogeSh99,tackles_combined,1,,,,,
player,201310210nyg,nyg,RogeSh99,tackles_solo,0,,,,,
player,201310210nyg,nyg,RogeSh99,tackles_assists,1,,,,,
player,201310210nyg,nyg,RogeSh99,tackles_loss,0,,,,,
player,201310210nyg,nyg,RogeSh99,qb_hits,4,,,,,
player,201310210nyg,nyg,RogeSh99,fumbles_rec,0,,,,,
player,201310210nyg,nyg,RogeSh99,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,RogeSh99,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,RogeSh99,fumbles_forced,0,,,,,
player,201310210nyg,nyg,ThomTe99,def_int,0,,,,,
player,201310210nyg,nyg,ThomTe99,def_int_yds,0,,,,,
player,201310210nyg,nyg,ThomTe99,def_int_td,0,,,,,
player,201310210nyg,nyg,ThomTe99,def_int_long,0,,,,,
player,201310210nyg,nyg,ThomTe99,pass_defended,0,,,,,
player,201310210nyg,nyg,ThomTe99,sacks,0.0,,,,,
player,201310210nyg,nyg,ThomTe99,tackles_combined,1,,,,,
player,201310210nyg,nyg,ThomTe99,tackles_solo,0,,,,,
player,201310210nyg,nyg,ThomTe99,tackles_assists,1,,,,,
player,201310210nyg,nyg,ThomTe99,tackles_loss,0,,,,,
player,201310210nyg,nyg,ThomTe99,qb_hits,0,,,,,
player,201310210nyg,nyg,ThomTe99,fumbles_rec,0,,,,,
player,201310210nyg,nyg,ThomTe99,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,ThomTe99,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,ThomTe99,fumbles_forced,0,,,,,
player,201310210nyg,nyg,DeOsZa99,def_int,0,,,,,
player,201310210nyg,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201310210nyg,nyg,DeOsZa99,def_int_td,0,,,,,
player,201310210nyg,nyg,DeOsZa99,def_int_long,0,,,,,
player,201310210nyg,nyg,DeOsZa99,pass_defended,0,,,,,
player,201310210nyg,nyg,DeOsZa99,sacks,0.0,,,,,
player,201310210nyg,nyg,DeOsZa99,tackles_combined,0,,,,,
player,201310210nyg,nyg,DeOsZa99,tackles_solo,0,,,,,
player,201310210nyg,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201310210nyg,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201310210nyg,nyg,DeOsZa99,qb_hits,0,,,,,
player,201310210nyg,nyg,DeOsZa99,fumbles_rec,1,,,,,
player,201310210nyg,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201310210nyg,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201310210nyg,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201310210nyg,min,SherMa20,kick_ret,0,,,,,
player,201310210nyg,min,SherMa20,kick_ret_yds,0,,,,,
player,201310210nyg,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201310210nyg,min,SherMa20,kick_ret_td,0,,,,,
player,201310210nyg,min,SherMa20,kick_ret_long,0,,,,,
player,201310210nyg,min,SherMa20,punt_ret,4,,,,,
player,201310210nyg,min,SherMa20,punt_ret_yds,119,,,,,
player,201310210nyg,min,SherMa20,punt_ret_yds_per_ret,29.8,,,,,
player,201310210nyg,min,SherMa20,punt_ret_td,1,,,,,
player,201310210nyg,min,SherMa20,punt_ret_long,86,,,,,
player,201310210nyg,min,CarlJo00,kick_ret,1,,,,,
player,201310210nyg,min,CarlJo00,kick_ret_yds,12,,,,,
player,201310210nyg,min,CarlJo00,kick_ret_yds_per_ret,12.0,,,,,
player,201310210nyg,min,CarlJo00,kick_ret_td,0,,,,,
player,201310210nyg,min,CarlJo00,kick_ret_long,12,,,,,
player,201310210nyg,min,CarlJo00,punt_ret,0,,,,,
player,201310210nyg,min,CarlJo00,punt_ret_yds,0,,,,,
player,201310210nyg,min,CarlJo00,punt_ret_yds_per_ret,,,,,,
player,201310210nyg,min,CarlJo00,punt_ret_td,0,,,,,
player,201310210nyg,min,CarlJo00,punt_ret_long,0,,,,,
player,201310210nyg,min,FloySh00,kick_ret,1,,,,,
player,201310210nyg,min,FloySh00,kick_ret_yds,9,,,,,
player,201310210nyg,min,FloySh00,kick_ret_yds_per_ret,9.0,,,,,
player,201310210nyg,min,FloySh00,kick_ret_td,0,,,,,
player,201310210nyg,min,FloySh00,kick_ret_long,9,,,,,
player,201310210nyg,min,FloySh00,punt_ret,0,,,,,
player,201310210nyg,min,FloySh00,punt_ret_yds,0,,,,,
player,201310210nyg,min,FloySh00,punt_ret_yds_per_ret,,,,,,
player,201310210nyg,min,FloySh00,punt_ret_td,0,,,,,
player,201310210nyg,min,FloySh00,punt_ret_long,0,,,,,
player,201310210nyg,min,PattCo00,kick_ret,1,,,,,
player,201310210nyg,min,PattCo00,kick_ret_yds,69,,,,,
player,201310210nyg,min,PattCo00,kick_ret_yds_per_ret,69.0,,,,,
player,201310210nyg,min,PattCo00,kick_ret_td,0,,,,,
player,201310210nyg,min,PattCo00,kick_ret_long,69,,,,,
player,201310210nyg,min,PattCo00,punt_ret,0,,,,,
player,201310210nyg,min,PattCo00,punt_ret_yds,0,,,,,
player,201310210nyg,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201310210nyg,min,PattCo00,punt_ret_td,0,,,,,
player,201310210nyg,min,PattCo00,punt_ret_long,0,,,,,
player,201310210nyg,nyg,RandRu00,kick_ret,0,,,,,
player,201310210nyg,nyg,RandRu00,kick_ret_yds,0,,,,,
player,201310210nyg,nyg,RandRu00,kick_ret_yds_per_ret,,,,,,
player,201310210nyg,nyg,RandRu00,kick_ret_td,0,,,,,
player,201310210nyg,nyg,RandRu00,kick_ret_long,0,,,,,
player,201310210nyg,nyg,RandRu00,punt_ret,3,,,,,
player,201310210nyg,nyg,RandRu00,punt_ret_yds,25,,,,,
player,201310210nyg,nyg,RandRu00,punt_ret_yds_per_ret,8.3,,,,,
player,201310210nyg,nyg,RandRu00,punt_ret_td,0,,,,,
player,201310210nyg,nyg,RandRu00,punt_ret_long,13,,,,,
player,201310210nyg,nyg,JernJe00,kick_ret,2,,,,,
player,201310210nyg,nyg,JernJe00,kick_ret_yds,25,,,,,
player,201310210nyg,nyg,JernJe00,kick_ret_yds_per_ret,12.5,,,,,
player,201310210nyg,nyg,JernJe00,kick_ret_td,0,,,,,
player,201310210nyg,nyg,JernJe00,kick_ret_long,14,,,,,
player,201310210nyg,nyg,JernJe00,punt_ret,0,,,,,
player,201310210nyg,nyg,JernJe00,punt_ret_yds,0,,,,,
player,201310210nyg,nyg,JernJe00,punt_ret_yds_per_ret,,,,,,
player,201310210nyg,nyg,JernJe00,punt_ret_td,0,,,,,
player,201310210nyg,nyg,JernJe00,punt_ret_long,0,,,,,
player,201310210nyg,min,WalsBl00,xpm,1,,,,,
player,201310210nyg,min,WalsBl00,xpa,1,,,,,
player,201310210nyg,min,WalsBl00,fgm,,,,,,
player,201310210nyg,min,WalsBl00,fga,1,,,,,
player,201310210nyg,min,WalsBl00,punt,0,,,,,
player,201310210nyg,min,WalsBl00,punt_yds,0,,,,,
player,201310210nyg,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201310210nyg,min,WalsBl00,punt_long,0,,,,,
player,201310210nyg,min,LockJe00,xpm,,,,,,
player,201310210nyg,min,LockJe00,xpa,,,,,,
player,201310210nyg,min,LockJe00,fgm,,,,,,
player,201310210nyg,min,LockJe00,fga,,,,,,
player,201310210nyg,min,LockJe00,punt,7,,,,,
player,201310210nyg,min,LockJe00,punt_yds,312,,,,,
player,201310210nyg,min,LockJe00,punt_yds_per_punt,44.6,,,,,
player,201310210nyg,min,LockJe00,punt_long,56,,,,,
player,201310210nyg,nyg,brownjos01,xpm,2,,,,,
player,201310210nyg,nyg,brownjos01,xpa,2,,,,,
player,201310210nyg,nyg,brownjos01,fgm,3,,,,,
player,201310210nyg,nyg,brownjos01,fga,3,,,,,
player,201310210nyg,nyg,brownjos01,punt,0,,,,,
player,201310210nyg,nyg,brownjos01,punt_yds,0,,,,,
player,201310210nyg,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201310210nyg,nyg,brownjos01,punt_long,0,,,,,
player,201310210nyg,nyg,WeatSt20,xpm,,,,,,
player,201310210nyg,nyg,WeatSt20,xpa,,,,,,
player,201310210nyg,nyg,WeatSt20,fgm,,,,,,
player,201310210nyg,nyg,WeatSt20,fga,,,,,,
player,201310210nyg,nyg,WeatSt20,punt,9,,,,,
player,201310210nyg,nyg,WeatSt20,punt_yds,438,,,,,
player,201310210nyg,nyg,WeatSt20,punt_yds_per_punt,48.7,,,,,
player,201310210nyg,nyg,WeatSt20,punt_long,57,,,,,
player,201310210nyg,nyg,BootKe20,pos,G,,,,,
player,201310210nyg,nyg,BootKe20,offense,74,,,,,
player,201310210nyg,nyg,BootKe20,off_pct,100%,,,,,
player,201310210nyg,nyg,BootKe20,defense,0,,,,,
player,201310210nyg,nyg,BootKe20,def_pct,0%,,,,,
player,201310210nyg,nyg,BootKe20,special_teams,5,,,,,
player,201310210nyg,nyg,BootKe20,st_pct,16%,,,,,
player,201310210nyg,nyg,PughJu00,pos,T,,,,,
player,201310210nyg,nyg,PughJu00,offense,74,,,,,
player,201310210nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201310210nyg,nyg,PughJu00,defense,0,,,,,
player,201310210nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201310210nyg,nyg,PughJu00,special_teams,5,,,,,
player,201310210nyg,nyg,PughJu00,st_pct,16%,,,,,
player,201310210nyg,nyg,DiehDa21,pos,T,,,,,
player,201310210nyg,nyg,DiehDa21,offense,74,,,,,
player,201310210nyg,nyg,DiehDa21,off_pct,100%,,,,,
player,201310210nyg,nyg,DiehDa21,defense,0,,,,,
player,201310210nyg,nyg,DiehDa21,def_pct,0%,,,,,
player,201310210nyg,nyg,DiehDa21,special_teams,3,,,,,
player,201310210nyg,nyg,DiehDa21,st_pct,10%,,,,,
player,201310210nyg,nyg,BeatWi20,pos,T,,,,,
player,201310210nyg,nyg,BeatWi20,offense,74,,,,,
player,201310210nyg,nyg,BeatWi20,off_pct,100%,,,,,
player,201310210nyg,nyg,BeatWi20,defense,0,,,,,
player,201310210nyg,nyg,BeatWi20,def_pct,0%,,,,,
player,201310210nyg,nyg,BeatWi20,special_teams,2,,,,,
player,201310210nyg,nyg,BeatWi20,st_pct,6%,,,,,
player,201310210nyg,nyg,MannEl00,pos,QB,,,,,
player,201310210nyg,nyg,MannEl00,offense,74,,,,,
player,201310210nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201310210nyg,nyg,MannEl00,defense,0,,,,,
player,201310210nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201310210nyg,nyg,MannEl00,special_teams,0,,,,,
player,201310210nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201310210nyg,nyg,NickHa01,pos,WR,,,,,
player,201310210nyg,nyg,NickHa01,offense,68,,,,,
player,201310210nyg,nyg,NickHa01,off_pct,92%,,,,,
player,201310210nyg,nyg,NickHa01,defense,0,,,,,
player,201310210nyg,nyg,NickHa01,def_pct,0%,,,,,
player,201310210nyg,nyg,NickHa01,special_teams,0,,,,,
player,201310210nyg,nyg,NickHa01,st_pct,0%,,,,,
player,201310210nyg,nyg,CruzVi00,pos,WR,,,,,
player,201310210nyg,nyg,CruzVi00,offense,66,,,,,
player,201310210nyg,nyg,CruzVi00,off_pct,89%,,,,,
player,201310210nyg,nyg,CruzVi00,defense,0,,,,,
player,201310210nyg,nyg,CruzVi00,def_pct,0%,,,,,
player,201310210nyg,nyg,CruzVi00,special_teams,0,,,,,
player,201310210nyg,nyg,CruzVi00,st_pct,0%,,,,,
player,201310210nyg,nyg,CordJi00,pos,C,,,,,
player,201310210nyg,nyg,CordJi00,offense,58,,,,,
player,201310210nyg,nyg,CordJi00,off_pct,78%,,,,,
player,201310210nyg,nyg,CordJi00,defense,0,,,,,
player,201310210nyg,nyg,CordJi00,def_pct,0%,,,,,
player,201310210nyg,nyg,CordJi00,special_teams,5,,,,,
player,201310210nyg,nyg,CordJi00,st_pct,16%,,,,,
player,201310210nyg,nyg,MyerBr00,pos,TE,,,,,
player,201310210nyg,nyg,MyerBr00,offense,53,,,,,
player,201310210nyg,nyg,MyerBr00,off_pct,72%,,,,,
player,201310210nyg,nyg,MyerBr00,defense,0,,,,,
player,201310210nyg,nyg,MyerBr00,def_pct,0%,,,,,
player,201310210nyg,nyg,MyerBr00,special_teams,5,,,,,
player,201310210nyg,nyg,MyerBr00,st_pct,16%,,,,,
player,201310210nyg,nyg,HillPe00,pos,RB,,,,,
player,201310210nyg,nyg,HillPe00,offense,48,,,,,
player,201310210nyg,nyg,HillPe00,off_pct,65%,,,,,
player,201310210nyg,nyg,HillPe00,defense,0,,,,,
player,201310210nyg,nyg,HillPe00,def_pct,0%,,,,,
player,201310210nyg,nyg,HillPe00,special_teams,0,,,,,
player,201310210nyg,nyg,HillPe00,st_pct,0%,,,,,
player,201310210nyg,nyg,RandRu00,pos,WR,,,,,
player,201310210nyg,nyg,RandRu00,offense,34,,,,,
player,201310210nyg,nyg,RandRu00,off_pct,46%,,,,,
player,201310210nyg,nyg,RandRu00,defense,0,,,,,
player,201310210nyg,nyg,RandRu00,def_pct,0%,,,,,
player,201310210nyg,nyg,RandRu00,special_teams,7,,,,,
player,201310210nyg,nyg,RandRu00,st_pct,23%,,,,,
player,201310210nyg,nyg,ConnJo00,pos,FB,,,,,
player,201310210nyg,nyg,ConnJo00,offense,29,,,,,
player,201310210nyg,nyg,ConnJo00,off_pct,39%,,,,,
player,201310210nyg,nyg,ConnJo00,defense,0,,,,,
player,201310210nyg,nyg,ConnJo00,def_pct,0%,,,,,
player,201310210nyg,nyg,ConnJo00,special_teams,2,,,,,
player,201310210nyg,nyg,ConnJo00,st_pct,6%,,,,,
player,201310210nyg,nyg,PascBe00,pos,TE,,,,,
player,201310210nyg,nyg,PascBe00,offense,28,,,,,
player,201310210nyg,nyg,PascBe00,off_pct,38%,,,,,
player,201310210nyg,nyg,PascBe00,defense,0,,,,,
player,201310210nyg,nyg,PascBe00,def_pct,0%,,,,,
player,201310210nyg,nyg,PascBe00,special_teams,7,,,,,
player,201310210nyg,nyg,PascBe00,st_pct,23%,,,,,
player,201310210nyg,nyg,CoxxMi00,pos,RB,,,,,
player,201310210nyg,nyg,CoxxMi00,offense,21,,,,,
player,201310210nyg,nyg,CoxxMi00,off_pct,28%,,,,,
player,201310210nyg,nyg,CoxxMi00,defense,0,,,,,
player,201310210nyg,nyg,CoxxMi00,def_pct,0%,,,,,
player,201310210nyg,nyg,CoxxMi00,special_teams,6,,,,,
player,201310210nyg,nyg,CoxxMi00,st_pct,19%,,,,,
player,201310210nyg,nyg,BaasDa20,pos,C,,,,,
player,201310210nyg,nyg,BaasDa20,offense,16,,,,,
player,201310210nyg,nyg,BaasDa20,off_pct,22%,,,,,
player,201310210nyg,nyg,BaasDa20,defense,0,,,,,
player,201310210nyg,nyg,BaasDa20,def_pct,0%,,,,,
player,201310210nyg,nyg,BaasDa20,special_teams,0,,,,,
player,201310210nyg,nyg,BaasDa20,st_pct,0%,,,,,
player,201310210nyg,nyg,DonnLa00,pos,TE,,,,,
player,201310210nyg,nyg,DonnLa00,offense,12,,,,,
player,201310210nyg,nyg,DonnLa00,off_pct,16%,,,,,
player,201310210nyg,nyg,DonnLa00,defense,0,,,,,
player,201310210nyg,nyg,DonnLa00,def_pct,0%,,,,,
player,201310210nyg,nyg,DonnLa00,special_teams,6,,,,,
player,201310210nyg,nyg,DonnLa00,st_pct,19%,,,,,
player,201310210nyg,nyg,BrewJa00,pos,G,,,,,
player,201310210nyg,nyg,BrewJa00,offense,6,,,,,
player,201310210nyg,nyg,BrewJa00,off_pct,8%,,,,,
player,201310210nyg,nyg,BrewJa00,defense,0,,,,,
player,201310210nyg,nyg,BrewJa00,def_pct,0%,,,,,
player,201310210nyg,nyg,BrewJa00,special_teams,5,,,,,
player,201310210nyg,nyg,BrewJa00,st_pct,16%,,,,,
player,201310210nyg,nyg,JernJe00,pos,WR,,,,,
