game,2013,8,20131027,201310270kan,cle,"Cleveland Browns",17,kan,"Kansas City Chiefs",23
player,201310270kan,kan,GaffTh20,def_int_long,0,,,,,
player,201310270kan,kan,GaffTh20,pass_defended,0,,,,,
player,201310270kan,kan,GaffTh20,sacks,0.0,,,,,
player,201310270kan,kan,GaffTh20,tackles_combined,1,,,,,
player,201310270kan,kan,GaffTh20,tackles_solo,1,,,,,
player,201310270kan,kan,GaffTh20,tackles_assists,0,,,,,
player,201310270kan,kan,GaffTh20,tackles_loss,0,,,,,
player,201310270kan,kan,GaffTh20,qb_hits,0,,,,,
player,201310270kan,kan,GaffTh20,fumbles_rec,0,,,,,
player,201310270kan,kan,GaffTh20,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,GaffTh20,fumbles_rec_td,0,,,,,
player,201310270kan,kan,GaffTh20,fumbles_forced,0,,,,,
player,201310270kan,kan,JordAk99,def_int,0,,,,,
player,201310270kan,kan,JordAk99,def_int_yds,0,,,,,
player,201310270kan,kan,JordAk99,def_int_td,0,,,,,
player,201310270kan,kan,JordAk99,def_int_long,0,,,,,
player,201310270kan,kan,JordAk99,pass_defended,0,,,,,
player,201310270kan,kan,JordAk99,sacks,0.0,,,,,
player,201310270kan,kan,JordAk99,tackles_combined,1,,,,,
player,201310270kan,kan,JordAk99,tackles_solo,1,,,,,
player,201310270kan,kan,JordAk99,tackles_assists,0,,,,,
player,201310270kan,kan,JordAk99,tackles_loss,0,,,,,
player,201310270kan,kan,JordAk99,qb_hits,0,,,,,
player,201310270kan,kan,JordAk99,fumbles_rec,0,,,,,
player,201310270kan,kan,JordAk99,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,JordAk99,fumbles_rec_td,0,,,,,
player,201310270kan,kan,JordAk99,fumbles_forced,0,,,,,
player,201310270kan,kan,ParkRo01,def_int,0,,,,,
player,201310270kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201310270kan,kan,ParkRo01,def_int_td,0,,,,,
player,201310270kan,kan,ParkRo01,def_int_long,0,,,,,
player,201310270kan,kan,ParkRo01,pass_defended,0,,,,,
player,201310270kan,kan,ParkRo01,sacks,0.0,,,,,
player,201310270kan,kan,ParkRo01,tackles_combined,1,,,,,
player,201310270kan,kan,ParkRo01,tackles_solo,1,,,,,
player,201310270kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201310270kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201310270kan,kan,ParkRo01,qb_hits,0,,,,,
player,201310270kan,kan,ParkRo01,fumbles_rec,1,,,,,
player,201310270kan,kan,ParkRo01,fumbles_rec_yds,2,,,,,
player,201310270kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201310270kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201310270kan,kan,SuccRy44,def_int,0,,,,,
player,201310270kan,kan,SuccRy44,def_int_yds,0,,,,,
player,201310270kan,kan,SuccRy44,def_int_td,0,,,,,
player,201310270kan,kan,SuccRy44,def_int_long,0,,,,,
player,201310270kan,kan,SuccRy44,pass_defended,0,,,,,
player,201310270kan,kan,SuccRy44,sacks,0.0,,,,,
player,201310270kan,kan,SuccRy44,tackles_combined,1,,,,,
player,201310270kan,kan,SuccRy44,tackles_solo,1,,,,,
player,201310270kan,kan,SuccRy44,tackles_assists,0,,,,,
player,201310270kan,kan,SuccRy44,tackles_loss,0,,,,,
player,201310270kan,kan,SuccRy44,qb_hits,0,,,,,
player,201310270kan,kan,SuccRy44,fumbles_rec,0,,,,,
player,201310270kan,kan,SuccRy44,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,SuccRy44,fumbles_rec_td,0,,,,,
player,201310270kan,kan,SuccRy44,fumbles_forced,0,,,,,
player,201310270kan,kan,ZombFr00,def_int,0,,,,,
player,201310270kan,kan,ZombFr00,def_int_yds,0,,,,,
player,201310270kan,kan,ZombFr00,def_int_td,0,,,,,
player,201310270kan,kan,ZombFr00,def_int_long,0,,,,,
player,201310270kan,kan,ZombFr00,pass_defended,0,,,,,
player,201310270kan,kan,ZombFr00,sacks,0.0,,,,,
player,201310270kan,kan,ZombFr00,tackles_combined,0,,,,,
player,201310270kan,kan,ZombFr00,tackles_solo,0,,,,,
player,201310270kan,kan,ZombFr00,tackles_assists,0,,,,,
player,201310270kan,kan,ZombFr00,tackles_loss,0,,,,,
player,201310270kan,kan,ZombFr00,qb_hits,0,,,,,
player,201310270kan,kan,ZombFr00,fumbles_rec,1,,,,,
player,201310270kan,kan,ZombFr00,fumbles_rec_yds,0,,,,,
player,201310270kan,kan,ZombFr00,fumbles_rec_td,0,,,,,
player,201310270kan,kan,ZombFr00,fumbles_forced,0,,,,,
player,201310270kan,cle,BenjTr00,kick_ret,2,,,,,
player,201310270kan,cle,BenjTr00,kick_ret_yds,60,,,,,
player,201310270kan,cle,BenjTr00,kick_ret_yds_per_ret,30.0,,,,,
player,201310270kan,cle,BenjTr00,kick_ret_td,0,,,,,
player,201310270kan,cle,BenjTr00,kick_ret_long,36,,,,,
player,201310270kan,cle,BenjTr00,punt_ret,2,,,,,
player,201310270kan,cle,BenjTr00,punt_ret_yds,11,,,,,
player,201310270kan,cle,BenjTr00,punt_ret_yds_per_ret,5.5,,,,,
player,201310270kan,cle,BenjTr00,punt_ret_td,0,,,,,
player,201310270kan,cle,BenjTr00,punt_ret_long,10,,,,,
player,201310270kan,cle,BessDa00,kick_ret,0,,,,,
player,201310270kan,cle,BessDa00,kick_ret_yds,0,,,,,
player,201310270kan,cle,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201310270kan,cle,BessDa00,kick_ret_td,0,,,,,
player,201310270kan,cle,BessDa00,kick_ret_long,0,,,,,
player,201310270kan,cle,BessDa00,punt_ret,2,,,,,
player,201310270kan,cle,BessDa00,punt_ret_yds,8,,,,,
player,201310270kan,cle,BessDa00,punt_ret_yds_per_ret,4.0,,,,,
player,201310270kan,cle,BessDa00,punt_ret_td,0,,,,,
player,201310270kan,cle,BessDa00,punt_ret_long,8,,,,,
player,201310270kan,cle,WhitFo00,kick_ret,1,,,,,
player,201310270kan,cle,WhitFo00,kick_ret_yds,16,,,,,
player,201310270kan,cle,WhitFo00,kick_ret_yds_per_ret,16.0,,,,,
player,201310270kan,cle,WhitFo00,kick_ret_td,0,,,,,
player,201310270kan,cle,WhitFo00,kick_ret_long,16,,,,,
player,201310270kan,cle,WhitFo00,punt_ret,0,,,,,
player,201310270kan,cle,WhitFo00,punt_ret_yds,0,,,,,
player,201310270kan,cle,WhitFo00,punt_ret_yds_per_ret,,,,,,
player,201310270kan,cle,WhitFo00,punt_ret_td,0,,,,,
player,201310270kan,cle,WhitFo00,punt_ret_long,0,,,,,
player,201310270kan,kan,McClDe00,kick_ret,0,,,,,
player,201310270kan,kan,McClDe00,kick_ret_yds,0,,,,,
player,201310270kan,kan,McClDe00,kick_ret_yds_per_ret,,,,,,
player,201310270kan,kan,McClDe00,kick_ret_td,0,,,,,
player,201310270kan,kan,McClDe00,kick_ret_long,0,,,,,
player,201310270kan,kan,McClDe00,punt_ret,5,,,,,
player,201310270kan,kan,McClDe00,punt_ret_yds,38,,,,,
player,201310270kan,kan,McClDe00,punt_ret_yds_per_ret,7.6,,,,,
player,201310270kan,kan,McClDe00,punt_ret_td,0,,,,,
player,201310270kan,kan,McClDe00,punt_ret_long,20,,,,,
player,201310270kan,kan,DempQu99,kick_ret,2,,,,,
player,201310270kan,kan,DempQu99,kick_ret_yds,52,,,,,
player,201310270kan,kan,DempQu99,kick_ret_yds_per_ret,26.0,,,,,
player,201310270kan,kan,DempQu99,kick_ret_td,0,,,,,
player,201310270kan,kan,DempQu99,kick_ret_long,34,,,,,
player,201310270kan,kan,DempQu99,punt_ret,0,,,,,
player,201310270kan,kan,DempQu99,punt_ret_yds,0,,,,,
player,201310270kan,kan,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201310270kan,kan,DempQu99,punt_ret_td,0,,,,,
player,201310270kan,kan,DempQu99,punt_ret_long,0,,,,,
player,201310270kan,cle,cundibil01,xpm,2,,,,,
player,201310270kan,cle,cundibil01,xpa,2,,,,,
player,201310270kan,cle,cundibil01,fgm,1,,,,,
player,201310270kan,cle,cundibil01,fga,1,,,,,
player,201310270kan,cle,cundibil01,punt,0,,,,,
player,201310270kan,cle,cundibil01,punt_yds,0,,,,,
player,201310270kan,cle,cundibil01,punt_yds_per_punt,,,,,,
player,201310270kan,cle,cundibil01,punt_long,0,,,,,
player,201310270kan,cle,LannSp00,xpm,,,,,,
player,201310270kan,cle,LannSp00,xpa,,,,,,
player,201310270kan,cle,LannSp00,fgm,,,,,,
player,201310270kan,cle,LannSp00,fga,,,,,,
player,201310270kan,cle,LannSp00,punt,6,,,,,
player,201310270kan,cle,LannSp00,punt_yds,280,,,,,
player,201310270kan,cle,LannSp00,punt_yds_per_punt,46.7,,,,,
player,201310270kan,cle,LannSp00,punt_long,54,,,,,
player,201310270kan,kan,SuccRy44,xpm,2,,,,,
player,201310270kan,kan,SuccRy44,xpa,2,,,,,
player,201310270kan,kan,SuccRy44,fgm,3,,,,,
player,201310270kan,kan,SuccRy44,fga,4,,,,,
player,201310270kan,kan,SuccRy44,punt,0,,,,,
player,201310270kan,kan,SuccRy44,punt_yds,0,,,,,
player,201310270kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201310270kan,kan,SuccRy44,punt_long,0,,,,,
player,201310270kan,kan,ColqDu20,xpm,,,,,,
player,201310270kan,kan,ColqDu20,xpa,,,,,,
player,201310270kan,kan,ColqDu20,fgm,,,,,,
player,201310270kan,kan,ColqDu20,fga,,,,,,
player,201310270kan,kan,ColqDu20,punt,5,,,,,
player,201310270kan,kan,ColqDu20,punt_yds,240,,,,,
player,201310270kan,kan,ColqDu20,punt_yds_per_punt,48.0,,,,,
player,201310270kan,kan,ColqDu20,punt_long,56,,,,,
player,201310270kan,kan,HudsRo00,pos,C,,,,,
player,201310270kan,kan,HudsRo00,offense,73,,,,,
player,201310270kan,kan,HudsRo00,off_pct,100%,,,,,
player,201310270kan,kan,HudsRo00,defense,0,,,,,
player,201310270kan,kan,HudsRo00,def_pct,0%,,,,,
player,201310270kan,kan,HudsRo00,special_teams,6,,,,,
player,201310270kan,kan,HudsRo00,st_pct,20%,,,,,
player,201310270kan,kan,FishEr00,pos,T,,,,,
player,201310270kan,kan,FishEr00,offense,73,,,,,
player,201310270kan,kan,FishEr00,off_pct,100%,,,,,
player,201310270kan,kan,FishEr00,defense,0,,,,,
player,201310270kan,kan,FishEr00,def_pct,0%,,,,,
player,201310270kan,kan,FishEr00,special_teams,6,,,,,
player,201310270kan,kan,FishEr00,st_pct,20%,,,,,
player,201310270kan,kan,AlleJe01,pos,G,,,,,
player,201310270kan,kan,AlleJe01,offense,73,,,,,
player,201310270kan,kan,AlleJe01,off_pct,100%,,,,,
player,201310270kan,kan,AlleJe01,defense,0,,,,,
player,201310270kan,kan,AlleJe01,def_pct,0%,,,,,
player,201310270kan,kan,AlleJe01,special_teams,6,,,,,
player,201310270kan,kan,AlleJe01,st_pct,20%,,,,,
player,201310270kan,kan,AlbeBr20,pos,T,,,,,
player,201310270kan,kan,AlbeBr20,offense,73,,,,,
player,201310270kan,kan,AlbeBr20,off_pct,100%,,,,,
player,201310270kan,kan,AlbeBr20,defense,0,,,,,
player,201310270kan,kan,AlbeBr20,def_pct,0%,,,,,
player,201310270kan,kan,AlbeBr20,special_teams,6,,,,,
player,201310270kan,kan,AlbeBr20,st_pct,20%,,,,,
player,201310270kan,kan,SmitAl03,pos,QB,,,,,
player,201310270kan,kan,SmitAl03,offense,73,,,,,
player,201310270kan,kan,SmitAl03,off_pct,100%,,,,,
player,201310270kan,kan,SmitAl03,defense,0,,,,,
player,201310270kan,kan,SmitAl03,def_pct,0%,,,,,
player,201310270kan,kan,SmitAl03,special_teams,0,,,,,
player,201310270kan,kan,SmitAl03,st_pct,0%,,,,,
player,201310270kan,kan,AsamJo20,pos,G,,,,,
player,201310270kan,kan,AsamJo20,offense,67,,,,,
player,201310270kan,kan,AsamJo20,off_pct,92%,,,,,
player,201310270kan,kan,AsamJo20,defense,0,,,,,
player,201310270kan,kan,AsamJo20,def_pct,0%,,,,,
player,201310270kan,kan,AsamJo20,special_teams,5,,,,,
player,201310270kan,kan,AsamJo20,st_pct,17%,,,,,
player,201310270kan,kan,FasaAn00,pos,TE,,,,,
player,201310270kan,kan,FasaAn00,offense,66,,,,,
player,201310270kan,kan,FasaAn00,off_pct,90%,,,,,
player,201310270kan,kan,FasaAn00,defense,0,,,,,
player,201310270kan,kan,FasaAn00,def_pct,0%,,,,,
player,201310270kan,kan,FasaAn00,special_teams,0,,,,,
player,201310270kan,kan,FasaAn00,st_pct,0%,,,,,
player,201310270kan,kan,CharJa00,pos,RB,,,,,
player,201310270kan,kan,CharJa00,offense,62,,,,,
player,201310270kan,kan,CharJa00,off_pct,85%,,,,,
player,201310270kan,kan,CharJa00,defense,0,,,,,
player,201310270kan,kan,CharJa00,def_pct,0%,,,,,
player,201310270kan,kan,CharJa00,special_teams,0,,,,,
player,201310270kan,kan,CharJa00,st_pct,0%,,,,,
player,201310270kan,kan,BoweDw00,pos,WR,,,,,
player,201310270kan,kan,BoweDw00,offense,58,,,,,
player,201310270kan,kan,BoweDw00,off_pct,79%,,,,,
player,201310270kan,kan,BoweDw00,defense,0,,,,,
player,201310270kan,kan,BoweDw00,def_pct,0%,,,,,
player,201310270kan,kan,BoweDw00,special_teams,0,,,,,
player,201310270kan,kan,BoweDw00,st_pct,0%,,,,,
player,201310270kan,kan,AverDo00,pos,WR,,,,,
player,201310270kan,kan,AverDo00,offense,52,,,,,
player,201310270kan,kan,AverDo00,off_pct,71%,,,,,
player,201310270kan,kan,AverDo00,defense,0,,,,,
player,201310270kan,kan,AverDo00,def_pct,0%,,,,,
player,201310270kan,kan,AverDo00,special_teams,0,,,,,
player,201310270kan,kan,AverDo00,st_pct,0%,,,,,
player,201310270kan,kan,McClDe00,pos,WR,,,,,
player,201310270kan,kan,McClDe00,offense,40,,,,,
player,201310270kan,kan,McClDe00,off_pct,55%,,,,,
player,201310270kan,kan,McClDe00,defense,0,,,,,
player,201310270kan,kan,McClDe00,def_pct,0%,,,,,
player,201310270kan,kan,McClDe00,special_teams,6,,,,,
player,201310270kan,kan,McClDe00,st_pct,20%,,,,,
player,201310270kan,kan,SherAn00,pos,FB,,,,,
player,201310270kan,kan,SherAn00,offense,28,,,,,
player,201310270kan,kan,SherAn00,off_pct,38%,,,,,
player,201310270kan,kan,SherAn00,defense,0,,,,,
player,201310270kan,kan,SherAn00,def_pct,0%,,,,,
player,201310270kan,kan,SherAn00,special_teams,15,,,,,
player,201310270kan,kan,SherAn00,st_pct,50%,,,,,
player,201310270kan,kan,McGrSe00,pos,TE,,,,,
player,201310270kan,kan,McGrSe00,offense,26,,,,,
player,201310270kan,kan,McGrSe00,off_pct,36%,,,,,
player,201310270kan,kan,McGrSe00,defense,0,,,,,
player,201310270kan,kan,McGrSe00,def_pct,0%,,,,,
player,201310270kan,kan,McGrSe00,special_teams,1,,,,,
player,201310270kan,kan,McGrSe00,st_pct,3%,,,,,
player,201310270kan,kan,HemiJu00,pos,WR,,,,,
player,201310270kan,kan,HemiJu00,offense,16,,,,,
player,201310270kan,kan,HemiJu00,off_pct,22%,,,,,
player,201310270kan,kan,HemiJu00,defense,0,,,,,
player,201310270kan,kan,HemiJu00,def_pct,0%,,,,,
player,201310270kan,kan,HemiJu00,special_teams,21,,,,,
player,201310270kan,kan,HemiJu00,st_pct,70%,,,,,
player,201310270kan,kan,DaviKn00,pos,RB,,,,,
player,201310270kan,kan,DaviKn00,offense,11,,,,,
player,201310270kan,kan,DaviKn00,off_pct,15%,,,,,
player,201310270kan,kan,DaviKn00,defense,0,,,,,
player,201310270kan,kan,DaviKn00,def_pct,0%,,,,,
player,201310270kan,kan,DaviKn00,special_teams,0,,,,,
player,201310270kan,kan,DaviKn00,st_pct,0%,,,,,
player,201310270kan,kan,SchwGe20,pos,T,,,,,
player,201310270kan,kan,SchwGe20,offense,6,,,,,
player,201310270kan,kan,SchwGe20,off_pct,8%,,,,,
player,201310270kan,kan,SchwGe20,defense,0,,,,,
player,201310270kan,kan,SchwGe20,def_pct,0%,,,,,
player,201310270kan,kan,SchwGe20,special_teams,6,,,,,
player,201310270kan,kan,SchwGe20,st_pct,20%,,,,,
player,201310270kan,kan,JenkA.00,pos,WR,,,,,
player,201310270kan,kan,JenkA.00,offense,5,,,,,
player,201310270kan,kan,JenkA.00,off_pct,7%,,,,,
player,201310270kan,kan,JenkA.00,defense,0,,,,,
player,201310270kan,kan,JenkA.00,def_pct,0%,,,,,
player,201310270kan,kan,JenkA.00,special_teams,0,,,,,
player,201310270kan,kan,JenkA.00,st_pct,0%,,,,,
player,201310270kan,kan,HallCh00,pos,WR,,,,,
player,201310270kan,kan,HallCh00,offense,1,,,,,
player,201310270kan,kan,HallCh00,off_pct,1%,,,,,
player,201310270kan,kan,HallCh00,defense,0,,,,,
player,201310270kan,kan,HallCh00,def_pct,0%,,,,,
player,201310270kan,kan,HallCh00,special_teams,0,,,,,
player,201310270kan,kan,HallCh00,st_pct,0%,,,,,
player,201310270kan,kan,HousJu00,pos,LB,,,,,
player,201310270kan,kan,HousJu00,offense,0,,,,,
player,201310270kan,kan,HousJu00,off_pct,0%,,,,,
player,201310270kan,kan,HousJu00,defense,54,,,,,
player,201310270kan,kan,HousJu00,def_pct,100%,,,,,
player,201310270kan,kan,HousJu00,special_teams,3,,,,,
player,201310270kan,kan,HousJu00,st_pct,10%,,,,,
player,201310270kan,kan,JohnDe25,pos,LB,,,,,
player,201310270kan,kan,JohnDe25,offense,0,,,,,
player,201310270kan,kan,JohnDe25,off_pct,0%,,,,,
player,201310270kan,kan,JohnDe25,defense,54,,,,,
player,201310270kan,kan,JohnDe25,def_pct,100%,,,,,
player,201310270kan,kan,JohnDe25,special_teams,3,,,,,
player,201310270kan,kan,JohnDe25,st_pct,10%,,,,,
player,201310270kan,kan,HaliTa20,pos,LB,,,,,
player,201310270kan,kan,HaliTa20,offense,0,,,,,
player,201310270kan,kan,HaliTa20,off_pct,0%,,,,,
player,201310270kan,kan,HaliTa20,defense,54,,,,,
player,201310270kan,kan,HaliTa20,def_pct,100%,,,,,
player,201310270kan,kan,HaliTa20,special_teams,3,,,,,
player,201310270kan,kan,HaliTa20,st_pct,10%,,,,,
player,201310270kan,kan,SmitSe99,pos,CB,,,,,
player,201310270kan,kan,SmitSe99,offense,0,,,,,
player,201310270kan,kan,SmitSe99,off_pct,0%,,,,,
player,201310270kan,kan,SmitSe99,defense,54,,,,,
player,201310270kan,kan,SmitSe99,def_pct,100%,,,,,
player,201310270kan,kan,SmitSe99,special_teams,0,,,,,
player,201310270kan,kan,SmitSe99,st_pct,0%,,,,,
player,201310270kan,kan,BerrEr99,pos,SS,,,,,
player,201310270kan,kan,BerrEr99,offense,0,,,,,
player,201310270kan,kan,BerrEr99,off_pct,0%,,,,,
player,201310270kan,kan,BerrEr99,defense,54,,,,,
player,201310270kan,kan,BerrEr99,def_pct,100%,,,,,
player,201310270kan,kan,BerrEr99,special_teams,0,,,,,
player,201310270kan,kan,BerrEr99,st_pct,0%,,,,,
player,201310270kan,kan,LewiKe00,pos,FS,,,,,
player,201310270kan,kan,LewiKe00,offense,0,,,,,
player,201310270kan,kan,LewiKe00,off_pct,0%,,,,,
player,201310270kan,kan,LewiKe00,defense,54,,,,,
player,201310270kan,kan,LewiKe00,def_pct,100%,,,,,
player,201310270kan,kan,LewiKe00,special_teams,0,,,,,
player,201310270kan,kan,LewiKe00,st_pct,0%,,,,,
player,201310270kan,kan,FlowBr99,pos,CB,,,,,
player,201310270kan,kan,FlowBr99,offense,0,,,,,
player,201310270kan,kan,FlowBr99,off_pct,0%,,,,,
player,201310270kan,kan,FlowBr99,defense,54,,,,,
player,201310270kan,kan,FlowBr99,def_pct,100%,,,,,
player,201310270kan,kan,FlowBr99,special_teams,0,,,,,
player,201310270kan,kan,FlowBr99,st_pct,0%,,,,,
player,201310270kan,kan,PoexDo00,pos,NT,,,,,
player,201310270kan,kan,PoexDo00,offense,0,,,,,
player,201310270kan,kan,PoexDo00,off_pct,0%,,,,,
player,201310270kan,kan,PoexDo00,defense,52,,,,,
player,201310270kan,kan,PoexDo00,def_pct,96%,,,,,
player,201310270kan,kan,PoexDo00,special_teams,3,,,,,
player,201310270kan,kan,PoexDo00,st_pct,10%,,,,,
player,201310270kan,kan,CoopMa00,pos,CB,,,,,
player,201310270kan,kan,CoopMa00,offense,0,,,,,
player,201310270kan,kan,CoopMa00,off_pct,0%,,,,,
player,201310270kan,kan,CoopMa00,defense,37,,,,,
player,201310270kan,kan,CoopMa00,def_pct,69%,,,,,
player,201310270kan,kan,CoopMa00,special_teams,15,,,,,
player,201310270kan,kan,CoopMa00,st_pct,50%,,,,,
player,201310270kan,kan,DempQu99,pos,SS,,,,,
player,201310270kan,kan,DempQu99,offense,0,,,,,
player,201310270kan,kan,DempQu99,off_pct,0%,,,,,
player,201310270kan,kan,DempQu99,defense,28,,,,,
player,201310270kan,kan,DempQu99,def_pct,52%,,,,,
player,201310270kan,kan,DempQu99,special_teams,19,,,,,
player,201310270kan,kan,DempQu99,st_pct,63%,,,,,
player,201310270kan,kan,JordAk99,pos,LB,,,,,
player,201310270kan,kan,JordAk99,offense,0,,,,,
player,201310270kan,kan,JordAk99,off_pct,0%,,,,,
player,201310270kan,kan,JordAk99,defense,24,,,,,
player,201310270kan,kan,JordAk99,def_pct,44%,,,,,
player,201310270kan,kan,JordAk99,special_teams,18,,,,,
player,201310270kan,kan,JordAk99,st_pct,60%,,,,,
player,201310270kan,kan,DeViMi99,pos,DE,,,,,
player,201310270kan,kan,DeViMi99,offense,0,,,,,
player,201310270kan,kan,DeViMi99,off_pct,0%,,,,,
player,201310270kan,kan,DeViMi99,defense,24,,,,,
player,201310270kan,kan,DeViMi99,def_pct,44%,,,,,
player,201310270kan,kan,DeViMi99,special_teams,3,,,,,
player,201310270kan,kan,DeViMi99,st_pct,10%,,,,,
player,201310270kan,kan,JackTy98,pos,DE,,,,,
player,201310270kan,kan,JackTy98,offense,0,,,,,
player,201310270kan,kan,JackTy98,off_pct,0%,,,,,
player,201310270kan,kan,JackTy98,defense,23,,,,,
player,201310270kan,kan,JackTy98,def_pct,43%,,,,,
player,201310270kan,kan,JackTy98,special_teams,3,,,,,
player,201310270kan,kan,JackTy98,st_pct,10%,,,,,
player,201310270kan,kan,BailAl00,pos,DE,,,,,
player,201310270kan,kan,BailAl00,offense,0,,,,,
player,201310270kan,kan,BailAl00,off_pct,0%,,,,,
player,201310270kan,kan,BailAl00,defense,17,,,,,
player,201310270kan,kan,BailAl00,def_pct,31%,,,,,
player,201310270kan,kan,BailAl00,special_teams,6,,,,,
player,201310270kan,kan,BailAl00,st_pct,20%,,,,,
player,201310270kan,kan,AbduHu99,pos,FS,,,,,
player,201310270kan,kan,AbduHu99,offense,0,,,,,
player,201310270kan,kan,AbduHu99,off_pct,0%,,,,,
player,201310270kan,kan,AbduHu99,defense,9,,,,,
player,201310270kan,kan,AbduHu99,def_pct,17%,,,,,
player,201310270kan,kan,AbduHu99,special_teams,24,,,,,
player,201310270kan,kan,AbduHu99,st_pct,80%,,,,,
player,201310270kan,kan,ToriAn20,pos,DE,,,,,
player,201310270kan,kan,ToriAn20,offense,0,,,,,
player,201310270kan,kan,ToriAn20,off_pct,0%,,,,,
player,201310270kan,kan,ToriAn20,defense,2,,,,,
player,201310270kan,kan,ToriAn20,def_pct,4%,,,,,
player,201310270kan,kan,ToriAn20,special_teams,0,,,,,
player,201310270kan,kan,ToriAn20,st_pct,0%,,,,,
player,201310270kan,kan,ParkRo01,pos,DB,,,,,
player,201310270kan,kan,ParkRo01,offense,0,,,,,
player,201310270kan,kan,ParkRo01,off_pct,0%,,,,,
player,201310270kan,kan,ParkRo01,defense,0,,,,,
player,201310270kan,kan,ParkRo01,def_pct,0%,,,,,
player,201310270kan,kan,ParkRo01,special_teams,24,,,,,
player,201310270kan,kan,ParkRo01,st_pct,80%,,,,,
player,201310270kan,kan,GrayCy00,pos,RB,,,,,
player,201310270kan,kan,GrayCy00,offense,0,,,,,
player,201310270kan,kan,GrayCy00,off_pct,0%,,,,,
player,201310270kan,kan,GrayCy00,defense,0,,,,,
player,201310270kan,kan,GrayCy00,def_pct,0%,,,,,
player,201310270kan,kan,GrayCy00,special_teams,21,,,,,
player,201310270kan,kan,GrayCy00,st_pct,70%,,,,,
player,201310270kan,kan,ZombFr00,pos,LB,,,,,
player,201310270kan,kan,ZombFr00,offense,0,,,,,
player,201310270kan,kan,ZombFr00,off_pct,0%,,,,,
player,201310270kan,kan,ZombFr00,defense,0,,,,,
player,201310270kan,kan,ZombFr00,def_pct,0%,,,,,
player,201310270kan,kan,ZombFr00,special_teams,21,,,,,
player,201310270kan,kan,ZombFr00,st_pct,70%,,,,,
player,201310270kan,kan,JohnJa04,pos,LB,,,,,
player,201310270kan,kan,JohnJa04,offense,0,,,,,
player,201310270kan,kan,JohnJa04,off_pct,0%,,,,,
player,201310270kan,kan,JohnJa04,defense,0,,,,,
player,201310270kan,kan,JohnJa04,def_pct,0%,,,,,
player,201310270kan,kan,JohnJa04,special_teams,21,,,,,
player,201310270kan,kan,JohnJa04,st_pct,70%,,,,,
player,201310270kan,kan,JohnNi00,pos,LB,,,,,
player,201310270kan,kan,JohnNi00,offense,0,,,,,
player,201310270kan,kan,JohnNi00,off_pct,0%,,,,,
player,201310270kan,kan,JohnNi00,defense,0,,,,,
player,201310270kan,kan,JohnNi00,def_pct,0%,,,,,
player,201310270kan,kan,JohnNi00,special_teams,15,,,,,
player,201310270kan,kan,JohnNi00,st_pct,50%,,,,,
player,201310270kan,kan,SuccRy44,pos,K,,,,,
player,201310270kan,kan,SuccRy44,offense,0,,,,,
player,201310270kan,kan,SuccRy44,off_pct,0%,,,,,
player,201310270kan,kan,SuccRy44,defense,0,,,,,
player,201310270kan,kan,SuccRy44,def_pct,0%,,,,,
player,201310270kan,kan,SuccRy44,special_teams,12,,,,,
player,201310270kan,kan,SuccRy44,st_pct,40%,,,,,
player,201310270kan,kan,GaffTh20,pos,LS,,,,,
player,201310270kan,kan,GaffTh20,offense,0,,,,,
player,201310270kan,kan,GaffTh20,off_pct,0%,,,,,
player,201310270kan,kan,GaffTh20,defense,0,,,,,
player,201310270kan,kan,GaffTh20,def_pct,0%,,,,,
player,201310270kan,kan,GaffTh20,special_teams,11,,,,,
player,201310270kan,kan,GaffTh20,st_pct,37%,,,,,
player,201310270kan,kan,ColqDu20,pos,P,,,,,
player,201310270kan,kan,ColqDu20,offense,0,,,,,
player,201310270kan,kan,ColqDu20,off_pct,0%,,,,,
player,201310270kan,kan,ColqDu20,defense,0,,,,,
player,201310270kan,kan,ColqDu20,def_pct,0%,,,,,
player,201310270kan,kan,ColqDu20,special_teams,11,,,,,
player,201310270kan,kan,ColqDu20,st_pct,37%,,,,,
player,201310270kan,kan,CataMi00,pos,DE,,,,,
player,201310270kan,kan,CataMi00,offense,0,,,,,
player,201310270kan,kan,CataMi00,off_pct,0%,,,,,
player,201310270kan,kan,CataMi00,defense,0,,,,,
player,201310270kan,kan,CataMi00,def_pct,0%,,,,,
player,201310270kan,kan,CataMi00,special_teams,10,,,,,
player,201310270kan,kan,CataMi00,st_pct,33%,,,,,
player,201310270kan,kan,StepDo00,pos,T,,,,,
player,201310270kan,kan,StepDo00,offense,0,,,,,
player,201310270kan,kan,StepDo00,off_pct,0%,,,,,
player,201310270kan,kan,StepDo00,defense,0,,,,,
player,201310270kan,kan,StepDo00,def_pct,0%,,,,,
player,201310270kan,kan,StepDo00,special_teams,6,,,,,
