game,2013,7,20131020,201310200gnb,cle,"Cleveland Browns",13,gnb,"Green Bay Packers",31
player,201310200gnb,gnb,BanjCh00,def_int_td,0,,,,,
player,201310200gnb,gnb,BanjCh00,def_int_long,0,,,,,
player,201310200gnb,gnb,BanjCh00,pass_defended,1,,,,,
player,201310200gnb,gnb,BanjCh00,sacks,0.0,,,,,
player,201310200gnb,gnb,BanjCh00,tackles_combined,1,,,,,
player,201310200gnb,gnb,BanjCh00,tackles_solo,1,,,,,
player,201310200gnb,gnb,BanjCh00,tackles_assists,0,,,,,
player,201310200gnb,gnb,BanjCh00,tackles_loss,0,,,,,
player,201310200gnb,gnb,BanjCh00,qb_hits,0,,,,,
player,201310200gnb,gnb,BanjCh00,fumbles_rec,0,,,,,
player,201310200gnb,gnb,BanjCh00,fumbles_rec_yds,0,,,,,
player,201310200gnb,gnb,BanjCh00,fumbles_rec_td,0,,,,,
player,201310200gnb,gnb,BanjCh00,fumbles_forced,0,,,,,
player,201310200gnb,gnb,MastTi99,def_int,0,,,,,
player,201310200gnb,gnb,MastTi99,def_int_yds,0,,,,,
player,201310200gnb,gnb,MastTi99,def_int_td,0,,,,,
player,201310200gnb,gnb,MastTi99,def_int_long,0,,,,,
player,201310200gnb,gnb,MastTi99,pass_defended,0,,,,,
player,201310200gnb,gnb,MastTi99,sacks,0.0,,,,,
player,201310200gnb,gnb,MastTi99,tackles_combined,1,,,,,
player,201310200gnb,gnb,MastTi99,tackles_solo,1,,,,,
player,201310200gnb,gnb,MastTi99,tackles_assists,0,,,,,
player,201310200gnb,gnb,MastTi99,tackles_loss,0,,,,,
player,201310200gnb,gnb,MastTi99,qb_hits,0,,,,,
player,201310200gnb,gnb,MastTi99,fumbles_rec,0,,,,,
player,201310200gnb,gnb,MastTi99,fumbles_rec_yds,0,,,,,
player,201310200gnb,gnb,MastTi99,fumbles_rec_td,0,,,,,
player,201310200gnb,gnb,MastTi99,fumbles_forced,0,,,,,
player,201310200gnb,gnb,McMiJe00,def_int,0,,,,,
player,201310200gnb,gnb,McMiJe00,def_int_yds,0,,,,,
player,201310200gnb,gnb,McMiJe00,def_int_td,0,,,,,
player,201310200gnb,gnb,McMiJe00,def_int_long,0,,,,,
player,201310200gnb,gnb,McMiJe00,pass_defended,0,,,,,
player,201310200gnb,gnb,McMiJe00,sacks,0.0,,,,,
player,201310200gnb,gnb,McMiJe00,tackles_combined,1,,,,,
player,201310200gnb,gnb,McMiJe00,tackles_solo,1,,,,,
player,201310200gnb,gnb,McMiJe00,tackles_assists,0,,,,,
player,201310200gnb,gnb,McMiJe00,tackles_loss,0,,,,,
player,201310200gnb,gnb,McMiJe00,qb_hits,0,,,,,
player,201310200gnb,gnb,McMiJe00,fumbles_rec,0,,,,,
player,201310200gnb,gnb,McMiJe00,fumbles_rec_yds,0,,,,,
player,201310200gnb,gnb,McMiJe00,fumbles_rec_td,0,,,,,
player,201310200gnb,gnb,McMiJe00,fumbles_forced,0,,,,,
player,201310200gnb,gnb,MuluAn00,def_int,0,,,,,
player,201310200gnb,gnb,MuluAn00,def_int_yds,0,,,,,
player,201310200gnb,gnb,MuluAn00,def_int_td,0,,,,,
player,201310200gnb,gnb,MuluAn00,def_int_long,0,,,,,
player,201310200gnb,gnb,MuluAn00,pass_defended,0,,,,,
player,201310200gnb,gnb,MuluAn00,sacks,0.0,,,,,
player,201310200gnb,gnb,MuluAn00,tackles_combined,1,,,,,
player,201310200gnb,gnb,MuluAn00,tackles_solo,0,,,,,
player,201310200gnb,gnb,MuluAn00,tackles_assists,1,,,,,
player,201310200gnb,gnb,MuluAn00,tackles_loss,0,,,,,
player,201310200gnb,gnb,MuluAn00,qb_hits,0,,,,,
player,201310200gnb,gnb,MuluAn00,fumbles_rec,0,,,,,
player,201310200gnb,gnb,MuluAn00,fumbles_rec_yds,0,,,,,
player,201310200gnb,gnb,MuluAn00,fumbles_rec_td,0,,,,,
player,201310200gnb,gnb,MuluAn00,fumbles_forced,0,,,,,
player,201310200gnb,gnb,QuarAn00,def_int,0,,,,,
player,201310200gnb,gnb,QuarAn00,def_int_yds,0,,,,,
player,201310200gnb,gnb,QuarAn00,def_int_td,0,,,,,
player,201310200gnb,gnb,QuarAn00,def_int_long,0,,,,,
player,201310200gnb,gnb,QuarAn00,pass_defended,0,,,,,
player,201310200gnb,gnb,QuarAn00,sacks,0.0,,,,,
player,201310200gnb,gnb,QuarAn00,tackles_combined,1,,,,,
player,201310200gnb,gnb,QuarAn00,tackles_solo,1,,,,,
player,201310200gnb,gnb,QuarAn00,tackles_assists,0,,,,,
player,201310200gnb,gnb,QuarAn00,tackles_loss,0,,,,,
player,201310200gnb,gnb,QuarAn00,qb_hits,0,,,,,
player,201310200gnb,gnb,QuarAn00,fumbles_rec,0,,,,,
player,201310200gnb,gnb,QuarAn00,fumbles_rec_yds,0,,,,,
player,201310200gnb,gnb,QuarAn00,fumbles_rec_td,0,,,,,
player,201310200gnb,gnb,QuarAn00,fumbles_forced,0,,,,,
player,201310200gnb,gnb,RajiBJ99,def_int,0,,,,,
player,201310200gnb,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201310200gnb,gnb,RajiBJ99,def_int_td,0,,,,,
player,201310200gnb,gnb,RajiBJ99,def_int_long,0,,,,,
player,201310200gnb,gnb,RajiBJ99,pass_defended,0,,,,,
player,201310200gnb,gnb,RajiBJ99,sacks,0.0,,,,,
player,201310200gnb,gnb,RajiBJ99,tackles_combined,1,,,,,
player,201310200gnb,gnb,RajiBJ99,tackles_solo,1,,,,,
player,201310200gnb,gnb,RajiBJ99,tackles_assists,0,,,,,
player,201310200gnb,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201310200gnb,gnb,RajiBJ99,qb_hits,0,,,,,
player,201310200gnb,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201310200gnb,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201310200gnb,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201310200gnb,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201310200gnb,gnb,ShieSa00,def_int,0,,,,,
player,201310200gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201310200gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201310200gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201310200gnb,gnb,ShieSa00,pass_defended,1,,,,,
player,201310200gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201310200gnb,gnb,ShieSa00,tackles_combined,1,,,,,
player,201310200gnb,gnb,ShieSa00,tackles_solo,1,,,,,
player,201310200gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201310200gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201310200gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201310200gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201310200gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201310200gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201310200gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201310200gnb,gnb,JoneDa03,def_int,0,,,,,
player,201310200gnb,gnb,JoneDa03,def_int_yds,0,,,,,
player,201310200gnb,gnb,JoneDa03,def_int_td,0,,,,,
player,201310200gnb,gnb,JoneDa03,def_int_long,0,,,,,
player,201310200gnb,gnb,JoneDa03,pass_defended,0,,,,,
player,201310200gnb,gnb,JoneDa03,sacks,0.0,,,,,
player,201310200gnb,gnb,JoneDa03,tackles_combined,0,,,,,
player,201310200gnb,gnb,JoneDa03,tackles_solo,0,,,,,
player,201310200gnb,gnb,JoneDa03,tackles_assists,0,,,,,
player,201310200gnb,gnb,JoneDa03,tackles_loss,0,,,,,
player,201310200gnb,gnb,JoneDa03,qb_hits,1,,,,,
player,201310200gnb,gnb,JoneDa03,fumbles_rec,0,,,,,
player,201310200gnb,gnb,JoneDa03,fumbles_rec_yds,0,,,,,
player,201310200gnb,gnb,JoneDa03,fumbles_rec_td,0,,,,,
player,201310200gnb,gnb,JoneDa03,fumbles_forced,0,,,,,
player,201310200gnb,gnb,NealMi99,def_int,0,,,,,
player,201310200gnb,gnb,NealMi99,def_int_yds,0,,,,,
player,201310200gnb,gnb,NealMi99,def_int_td,0,,,,,
player,201310200gnb,gnb,NealMi99,def_int_long,0,,,,,
player,201310200gnb,gnb,NealMi99,pass_defended,0,,,,,
player,201310200gnb,gnb,NealMi99,sacks,0.0,,,,,
player,201310200gnb,gnb,NealMi99,tackles_combined,0,,,,,
player,201310200gnb,gnb,NealMi99,tackles_solo,0,,,,,
player,201310200gnb,gnb,NealMi99,tackles_assists,0,,,,,
player,201310200gnb,gnb,NealMi99,tackles_loss,0,,,,,
player,201310200gnb,gnb,NealMi99,qb_hits,2,,,,,
player,201310200gnb,gnb,NealMi99,fumbles_rec,0,,,,,
player,201310200gnb,gnb,NealMi99,fumbles_rec_yds,0,,,,,
player,201310200gnb,gnb,NealMi99,fumbles_rec_td,0,,,,,
player,201310200gnb,gnb,NealMi99,fumbles_forced,0,,,,,
player,201310200gnb,cle,BessDa00,kick_ret,0,,,,,
player,201310200gnb,cle,BessDa00,kick_ret_yds,0,,,,,
player,201310200gnb,cle,BessDa00,kick_ret_yds_per_ret,,,,,,
player,201310200gnb,cle,BessDa00,kick_ret_td,0,,,,,
player,201310200gnb,cle,BessDa00,kick_ret_long,0,,,,,
player,201310200gnb,cle,BessDa00,punt_ret,1,,,,,
player,201310200gnb,cle,BessDa00,punt_ret_yds,0,,,,,
player,201310200gnb,cle,BessDa00,punt_ret_yds_per_ret,0.0,,,,,
player,201310200gnb,cle,BessDa00,punt_ret_td,0,,,,,
player,201310200gnb,cle,BessDa00,punt_ret_long,0,,,,,
player,201310200gnb,cle,WhitFo00,kick_ret,3,,,,,
player,201310200gnb,cle,WhitFo00,kick_ret_yds,103,,,,,
player,201310200gnb,cle,WhitFo00,kick_ret_yds_per_ret,34.3,,,,,
player,201310200gnb,cle,WhitFo00,kick_ret_td,0,,,,,
player,201310200gnb,cle,WhitFo00,kick_ret_long,56,,,,,
player,201310200gnb,cle,WhitFo00,punt_ret,0,,,,,
player,201310200gnb,cle,WhitFo00,punt_ret_yds,0,,,,,
player,201310200gnb,cle,WhitFo00,punt_ret_yds_per_ret,,,,,,
player,201310200gnb,cle,WhitFo00,punt_ret_td,0,,,,,
player,201310200gnb,cle,WhitFo00,punt_ret_long,0,,,,,
player,201310200gnb,cle,BenjTr00,kick_ret,1,,,,,
player,201310200gnb,cle,BenjTr00,kick_ret_yds,86,,,,,
player,201310200gnb,cle,BenjTr00,kick_ret_yds_per_ret,86.0,,,,,
player,201310200gnb,cle,BenjTr00,kick_ret_td,0,,,,,
player,201310200gnb,cle,BenjTr00,kick_ret_long,86,,,,,
player,201310200gnb,cle,BenjTr00,punt_ret,0,,,,,
player,201310200gnb,cle,BenjTr00,punt_ret_yds,0,,,,,
player,201310200gnb,cle,BenjTr00,punt_ret_yds_per_ret,,,,,,
player,201310200gnb,cle,BenjTr00,punt_ret_td,0,,,,,
player,201310200gnb,cle,BenjTr00,punt_ret_long,0,,,,,
player,201310200gnb,gnb,HydeMi00,kick_ret,0,,,,,
player,201310200gnb,gnb,HydeMi00,kick_ret_yds,0,,,,,
player,201310200gnb,gnb,HydeMi00,kick_ret_yds_per_ret,,,,,,
player,201310200gnb,gnb,HydeMi00,kick_ret_td,0,,,,,
player,201310200gnb,gnb,HydeMi00,kick_ret_long,0,,,,,
player,201310200gnb,gnb,HydeMi00,punt_ret,1,,,,,
player,201310200gnb,gnb,HydeMi00,punt_ret_yds,18,,,,,
player,201310200gnb,gnb,HydeMi00,punt_ret_yds_per_ret,18.0,,,,,
player,201310200gnb,gnb,HydeMi00,punt_ret_td,0,,,,,
player,201310200gnb,gnb,HydeMi00,punt_ret_long,18,,,,,
player,201310200gnb,gnb,FranJo01,kick_ret,1,,,,,
player,201310200gnb,gnb,FranJo01,kick_ret_yds,26,,,,,
player,201310200gnb,gnb,FranJo01,kick_ret_yds_per_ret,26.0,,,,,
player,201310200gnb,gnb,FranJo01,kick_ret_td,0,,,,,
player,201310200gnb,gnb,FranJo01,kick_ret_long,26,,,,,
player,201310200gnb,gnb,FranJo01,punt_ret,0,,,,,
player,201310200gnb,gnb,FranJo01,punt_ret_yds,0,,,,,
player,201310200gnb,gnb,FranJo01,punt_ret_yds_per_ret,,,,,,
player,201310200gnb,gnb,FranJo01,punt_ret_td,0,,,,,
player,201310200gnb,gnb,FranJo01,punt_ret_long,0,,,,,
player,201310200gnb,gnb,KuhnJo00,kick_ret,1,,,,,
player,201310200gnb,gnb,KuhnJo00,kick_ret_yds,19,,,,,
player,201310200gnb,gnb,KuhnJo00,kick_ret_yds_per_ret,19.0,,,,,
player,201310200gnb,gnb,KuhnJo00,kick_ret_td,0,,,,,
player,201310200gnb,gnb,KuhnJo00,kick_ret_long,19,,,,,
player,201310200gnb,gnb,KuhnJo00,punt_ret,0,,,,,
player,201310200gnb,gnb,KuhnJo00,punt_ret_yds,0,,,,,
player,201310200gnb,gnb,KuhnJo00,punt_ret_yds_per_ret,,,,,,
player,201310200gnb,gnb,KuhnJo00,punt_ret_td,0,,,,,
player,201310200gnb,gnb,KuhnJo00,punt_ret_long,0,,,,,
player,201310200gnb,cle,cundibil01,xpm,1,,,,,
player,201310200gnb,cle,cundibil01,xpa,1,,,,,
player,201310200gnb,cle,cundibil01,fgm,2,,,,,
player,201310200gnb,cle,cundibil01,fga,2,,,,,
player,201310200gnb,cle,cundibil01,punt,0,,,,,
player,201310200gnb,cle,cundibil01,punt_yds,0,,,,,
player,201310200gnb,cle,cundibil01,punt_yds_per_punt,,,,,,
player,201310200gnb,cle,cundibil01,punt_long,0,,,,,
player,201310200gnb,cle,LannSp00,xpm,,,,,,
player,201310200gnb,cle,LannSp00,xpa,,,,,,
player,201310200gnb,cle,LannSp00,fgm,,,,,,
player,201310200gnb,cle,LannSp00,fga,,,,,,
player,201310200gnb,cle,LannSp00,punt,3,,,,,
player,201310200gnb,cle,LannSp00,punt_yds,133,,,,,
player,201310200gnb,cle,LannSp00,punt_yds_per_punt,44.3,,,,,
player,201310200gnb,cle,LannSp00,punt_long,56,,,,,
player,201310200gnb,gnb,CrosMa20,xpm,4,,,,,
player,201310200gnb,gnb,CrosMa20,xpa,4,,,,,
player,201310200gnb,gnb,CrosMa20,fgm,1,,,,,
player,201310200gnb,gnb,CrosMa20,fga,2,,,,,
player,201310200gnb,gnb,CrosMa20,punt,0,,,,,
player,201310200gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201310200gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201310200gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201310200gnb,gnb,MastTi99,xpm,,,,,,
player,201310200gnb,gnb,MastTi99,xpa,,,,,,
player,201310200gnb,gnb,MastTi99,fgm,,,,,,
player,201310200gnb,gnb,MastTi99,fga,,,,,,
player,201310200gnb,gnb,MastTi99,punt,3,,,,,
player,201310200gnb,gnb,MastTi99,punt_yds,90,,,,,
player,201310200gnb,gnb,MastTi99,punt_yds_per_punt,30.0,,,,,
player,201310200gnb,gnb,MastTi99,punt_long,35,,,,,
player,201310200gnb,gnb,BakhDa00,pos,T,,,,,
player,201310200gnb,gnb,BakhDa00,offense,71,,,,,
player,201310200gnb,gnb,BakhDa00,off_pct,100%,,,,,
player,201310200gnb,gnb,BakhDa00,defense,0,,,,,
player,201310200gnb,gnb,BakhDa00,def_pct,0%,,,,,
player,201310200gnb,gnb,BakhDa00,special_teams,6,,,,,
player,201310200gnb,gnb,BakhDa00,st_pct,20%,,,,,
player,201310200gnb,gnb,LangT.20,pos,G,,,,,
player,201310200gnb,gnb,LangT.20,offense,71,,,,,
player,201310200gnb,gnb,LangT.20,off_pct,100%,,,,,
player,201310200gnb,gnb,LangT.20,defense,0,,,,,
player,201310200gnb,gnb,LangT.20,def_pct,0%,,,,,
player,201310200gnb,gnb,LangT.20,special_teams,6,,,,,
player,201310200gnb,gnb,LangT.20,st_pct,20%,,,,,
player,201310200gnb,gnb,BarcDo00,pos,T,,,,,
player,201310200gnb,gnb,BarcDo00,offense,71,,,,,
player,201310200gnb,gnb,BarcDo00,off_pct,100%,,,,,
player,201310200gnb,gnb,BarcDo00,defense,0,,,,,
player,201310200gnb,gnb,BarcDo00,def_pct,0%,,,,,
player,201310200gnb,gnb,BarcDo00,special_teams,6,,,,,
player,201310200gnb,gnb,BarcDo00,st_pct,20%,,,,,
player,201310200gnb,gnb,SittJo20,pos,G,,,,,
player,201310200gnb,gnb,SittJo20,offense,71,,,,,
player,201310200gnb,gnb,SittJo20,off_pct,100%,,,,,
player,201310200gnb,gnb,SittJo20,defense,0,,,,,
player,201310200gnb,gnb,SittJo20,def_pct,0%,,,,,
player,201310200gnb,gnb,SittJo20,special_teams,6,,,,,
player,201310200gnb,gnb,SittJo20,st_pct,20%,,,,,
player,201310200gnb,gnb,DietEv00,pos,C,,,,,
player,201310200gnb,gnb,DietEv00,offense,71,,,,,
player,201310200gnb,gnb,DietEv00,off_pct,100%,,,,,
player,201310200gnb,gnb,DietEv00,defense,0,,,,,
player,201310200gnb,gnb,DietEv00,def_pct,0%,,,,,
player,201310200gnb,gnb,DietEv00,special_teams,0,,,,,
player,201310200gnb,gnb,DietEv00,st_pct,0%,,,,,
player,201310200gnb,gnb,RodgAa00,pos,QB,,,,,
player,201310200gnb,gnb,RodgAa00,offense,71,,,,,
player,201310200gnb,gnb,RodgAa00,off_pct,100%,,,,,
player,201310200gnb,gnb,RodgAa00,defense,0,,,,,
player,201310200gnb,gnb,RodgAa00,def_pct,0%,,,,,
player,201310200gnb,gnb,RodgAa00,special_teams,0,,,,,
player,201310200gnb,gnb,RodgAa00,st_pct,0%,,,,,
player,201310200gnb,gnb,BoykJa00,pos,WR,,,,,
player,201310200gnb,gnb,BoykJa00,offense,69,,,,,
player,201310200gnb,gnb,BoykJa00,off_pct,97%,,,,,
player,201310200gnb,gnb,BoykJa00,defense,0,,,,,
player,201310200gnb,gnb,BoykJa00,def_pct,0%,,,,,
player,201310200gnb,gnb,BoykJa00,special_teams,1,,,,,
player,201310200gnb,gnb,BoykJa00,st_pct,3%,,,,,
player,201310200gnb,gnb,NelsJo00,pos,WR,,,,,
player,201310200gnb,gnb,NelsJo00,offense,66,,,,,
player,201310200gnb,gnb,NelsJo00,off_pct,93%,,,,,
player,201310200gnb,gnb,NelsJo00,defense,0,,,,,
player,201310200gnb,gnb,NelsJo00,def_pct,0%,,,,,
player,201310200gnb,gnb,NelsJo00,special_teams,1,,,,,
player,201310200gnb,gnb,NelsJo00,st_pct,3%,,,,,
player,201310200gnb,gnb,LacyEd00,pos,RB,,,,,
player,201310200gnb,gnb,LacyEd00,offense,59,,,,,
player,201310200gnb,gnb,LacyEd00,off_pct,83%,,,,,
player,201310200gnb,gnb,LacyEd00,defense,0,,,,,
player,201310200gnb,gnb,LacyEd00,def_pct,0%,,,,,
player,201310200gnb,gnb,LacyEd00,special_teams,0,,,,,
player,201310200gnb,gnb,LacyEd00,st_pct,0%,,,,,
player,201310200gnb,gnb,WhitMy00,pos,WR,,,,,
player,201310200gnb,gnb,WhitMy00,offense,47,,,,,
player,201310200gnb,gnb,WhitMy00,off_pct,66%,,,,,
player,201310200gnb,gnb,WhitMy00,defense,0,,,,,
player,201310200gnb,gnb,WhitMy00,def_pct,0%,,,,,
player,201310200gnb,gnb,WhitMy00,special_teams,2,,,,,
player,201310200gnb,gnb,WhitMy00,st_pct,7%,,,,,
player,201310200gnb,gnb,FinlJe00,pos,TE,,,,,
player,201310200gnb,gnb,FinlJe00,offense,44,,,,,
player,201310200gnb,gnb,FinlJe00,off_pct,62%,,,,,
player,201310200gnb,gnb,FinlJe00,defense,0,,,,,
player,201310200gnb,gnb,FinlJe00,def_pct,0%,,,,,
player,201310200gnb,gnb,FinlJe00,special_teams,0,,,,,
player,201310200gnb,gnb,FinlJe00,st_pct,0%,,,,,
player,201310200gnb,gnb,QuarAn00,pos,TE,,,,,
player,201310200gnb,gnb,QuarAn00,offense,35,,,,,
player,201310200gnb,gnb,QuarAn00,off_pct,49%,,,,,
player,201310200gnb,gnb,QuarAn00,defense,0,,,,,
player,201310200gnb,gnb,QuarAn00,def_pct,0%,,,,,
player,201310200gnb,gnb,QuarAn00,special_teams,11,,,,,
player,201310200gnb,gnb,QuarAn00,st_pct,37%,,,,,
player,201310200gnb,gnb,KuhnJo00,pos,FB,,,,,
player,201310200gnb,gnb,KuhnJo00,offense,17,,,,,
player,201310200gnb,gnb,KuhnJo00,off_pct,24%,,,,,
player,201310200gnb,gnb,KuhnJo00,defense,0,,,,,
player,201310200gnb,gnb,KuhnJo00,def_pct,0%,,,,,
player,201310200gnb,gnb,KuhnJo00,special_teams,20,,,,,
player,201310200gnb,gnb,KuhnJo00,st_pct,67%,,,,,
player,201310200gnb,gnb,BostBr00,pos,TE,,,,,
player,201310200gnb,gnb,BostBr00,offense,9,,,,,
player,201310200gnb,gnb,BostBr00,off_pct,13%,,,,,
player,201310200gnb,gnb,BostBr00,defense,0,,,,,
player,201310200gnb,gnb,BostBr00,def_pct,0%,,,,,
player,201310200gnb,gnb,BostBr00,special_teams,19,,,,,
player,201310200gnb,gnb,BostBr00,st_pct,63%,,,,,
player,201310200gnb,gnb,FranJo01,pos,RB,,,,,
player,201310200gnb,gnb,FranJo01,offense,6,,,,,
player,201310200gnb,gnb,FranJo01,off_pct,8%,,,,,
player,201310200gnb,gnb,FranJo01,defense,0,,,,,
player,201310200gnb,gnb,FranJo01,def_pct,0%,,,,,
player,201310200gnb,gnb,FranJo01,special_teams,4,,,,,
player,201310200gnb,gnb,FranJo01,st_pct,13%,,,,,
player,201310200gnb,gnb,StonJa01,pos,TE,,,,,
player,201310200gnb,gnb,StonJa01,offense,2,,,,,
player,201310200gnb,gnb,StonJa01,off_pct,3%,,,,,
player,201310200gnb,gnb,StonJa01,defense,0,,,,,
player,201310200gnb,gnb,StonJa01,def_pct,0%,,,,,
player,201310200gnb,gnb,StonJa01,special_teams,26,,,,,
player,201310200gnb,gnb,StonJa01,st_pct,87%,,,,,
player,201310200gnb,gnb,NewhMa20,pos,T,,,,,
player,201310200gnb,gnb,NewhMa20,offense,1,,,,,
player,201310200gnb,gnb,NewhMa20,off_pct,1%,,,,,
player,201310200gnb,gnb,NewhMa20,defense,0,,,,,
player,201310200gnb,gnb,NewhMa20,def_pct,0%,,,,,
player,201310200gnb,gnb,NewhMa20,special_teams,6,,,,,
player,201310200gnb,gnb,NewhMa20,st_pct,20%,,,,,
player,201310200gnb,gnb,BurnMo99,pos,FS,,,,,
player,201310200gnb,gnb,BurnMo99,offense,0,,,,,
player,201310200gnb,gnb,BurnMo99,off_pct,0%,,,,,
player,201310200gnb,gnb,BurnMo99,defense,70,,,,,
player,201310200gnb,gnb,BurnMo99,def_pct,100%,,,,,
player,201310200gnb,gnb,BurnMo99,special_teams,3,,,,,
player,201310200gnb,gnb,BurnMo99,st_pct,10%,,,,,
player,201310200gnb,gnb,HawkA.20,pos,LB,,,,,
player,201310200gnb,gnb,HawkA.20,offense,0,,,,,
player,201310200gnb,gnb,HawkA.20,off_pct,0%,,,,,
player,201310200gnb,gnb,HawkA.20,defense,70,,,,,
player,201310200gnb,gnb,HawkA.20,def_pct,100%,,,,,
player,201310200gnb,gnb,HawkA.20,special_teams,2,,,,,
player,201310200gnb,gnb,HawkA.20,st_pct,7%,,,,,
player,201310200gnb,gnb,WillTr99,pos,CB,,,,,
player,201310200gnb,gnb,WillTr99,offense,0,,,,,
player,201310200gnb,gnb,WillTr99,off_pct,0%,,,,,
player,201310200gnb,gnb,WillTr99,defense,70,,,,,
player,201310200gnb,gnb,WillTr99,def_pct,100%,,,,,
player,201310200gnb,gnb,WillTr99,special_teams,1,,,,,
player,201310200gnb,gnb,WillTr99,st_pct,3%,,,,,
player,201310200gnb,gnb,ShieSa00,pos,CB,,,,,
player,201310200gnb,gnb,ShieSa00,offense,0,,,,,
player,201310200gnb,gnb,ShieSa00,off_pct,0%,,,,,
player,201310200gnb,gnb,ShieSa00,defense,70,,,,,
player,201310200gnb,gnb,ShieSa00,def_pct,100%,,,,,
player,201310200gnb,gnb,ShieSa00,special_teams,0,,,,,
player,201310200gnb,gnb,ShieSa00,st_pct,0%,,,,,
player,201310200gnb,gnb,MuluAn00,pos,LB,,,,,
player,201310200gnb,gnb,MuluAn00,offense,0,,,,,
player,201310200gnb,gnb,MuluAn00,off_pct,0%,,,,,
player,201310200gnb,gnb,MuluAn00,defense,59,,,,,
player,201310200gnb,gnb,MuluAn00,def_pct,84%,,,,,
player,201310200gnb,gnb,MuluAn00,special_teams,4,,,,,
player,201310200gnb,gnb,MuluAn00,st_pct,13%,,,,,
player,201310200gnb,gnb,HousDa00,pos,CB,,,,,
player,201310200gnb,gnb,HousDa00,offense,0,,,,,
player,201310200gnb,gnb,HousDa00,off_pct,0%,,,,,
player,201310200gnb,gnb,HousDa00,defense,56,,,,,
player,201310200gnb,gnb,HousDa00,def_pct,80%,,,,,
player,201310200gnb,gnb,HousDa00,special_teams,23,,,,,
player,201310200gnb,gnb,HousDa00,st_pct,77%,,,,,
player,201310200gnb,gnb,LattJa00,pos,LB,,,,,
player,201310200gnb,gnb,LattJa00,offense,0,,,,,
player,201310200gnb,gnb,LattJa00,off_pct,0%,,,,,
player,201310200gnb,gnb,LattJa00,defense,53,,,,,
player,201310200gnb,gnb,LattJa00,def_pct,76%,,,,,
player,201310200gnb,gnb,LattJa00,special_teams,10,,,,,
player,201310200gnb,gnb,LattJa00,st_pct,33%,,,,,
player,201310200gnb,gnb,JennM.00,pos,SS,,,,,
player,201310200gnb,gnb,JennM.00,offense,0,,,,,
player,201310200gnb,gnb,JennM.00,off_pct,0%,,,,,
player,201310200gnb,gnb,JennM.00,defense,46,,,,,
player,201310200gnb,gnb,JennM.00,def_pct,66%,,,,,
player,201310200gnb,gnb,JennM.00,special_teams,15,,,,,
player,201310200gnb,gnb,JennM.00,st_pct,50%,,,,,
player,201310200gnb,gnb,PalmNa01,pos,LB,,,,,
player,201310200gnb,gnb,PalmNa01,offense,0,,,,,
player,201310200gnb,gnb,PalmNa01,off_pct,0%,,,,,
player,201310200gnb,gnb,PalmNa01,defense,46,,,,,
player,201310200gnb,gnb,PalmNa01,def_pct,66%,,,,,
player,201310200gnb,gnb,PalmNa01,special_teams,3,,,,,
player,201310200gnb,gnb,PalmNa01,st_pct,10%,,,,,
player,201310200gnb,gnb,NealMi99,pos,DE,,,,,
player,201310200gnb,gnb,NealMi99,offense,0,,,,,
player,201310200gnb,gnb,NealMi99,off_pct,0%,,,,,
player,201310200gnb,gnb,NealMi99,defense,35,,,,,
player,201310200gnb,gnb,NealMi99,def_pct,50%,,,,,
player,201310200gnb,gnb,NealMi99,special_teams,1,,,,,
player,201310200gnb,gnb,NealMi99,st_pct,3%,,,,,
player,201310200gnb,gnb,RajiBJ99,pos,DT,,,,,
player,201310200gnb,gnb,RajiBJ99,offense,0,,,,,
player,201310200gnb,gnb,RajiBJ99,off_pct,0%,,,,,
player,201310200gnb,gnb,RajiBJ99,defense,33,,,,,
player,201310200gnb,gnb,RajiBJ99,def_pct,47%,,,,,
player,201310200gnb,gnb,RajiBJ99,special_teams,1,,,,,
player,201310200gnb,gnb,RajiBJ99,st_pct,3%,,,,,
player,201310200gnb,gnb,DaniMi00,pos,DE,,,,,
player,201310200gnb,gnb,DaniMi00,offense,0,,,,,
player,201310200gnb,gnb,DaniMi00,off_pct,0%,,,,,
player,201310200gnb,gnb,DaniMi00,defense,31,,,,,
player,201310200gnb,gnb,DaniMi00,def_pct,44%,,,,,
