game,2015,8,20151101,201511010nor,nyg,"New York Giants",49,nor,"New Orleans Saints",52
player,201511010nor,nor,CookBr00,pass_long,0,,,,,
player,201511010nor,nor,CookBr00,pass_rating,,,,,,
player,201511010nor,nor,CookBr00,rush_att,1,,,,,
player,201511010nor,nor,CookBr00,rush_yds,-3,,,,,
player,201511010nor,nor,CookBr00,rush_td,0,,,,,
player,201511010nor,nor,CookBr00,rush_long,-3,,,,,
player,201511010nor,nor,CookBr00,targets,8,,,,,
player,201511010nor,nor,CookBr00,rec,6,,,,,
player,201511010nor,nor,CookBr00,rec_yds,88,,,,,
player,201511010nor,nor,CookBr00,rec_td,2,,,,,
player,201511010nor,nor,CookBr00,rec_long,26,,,,,
player,201511010nor,nor,CookBr00,fumbles,0,,,,,
player,201511010nor,nor,CookBr00,fumbles_lost,0,,,,,
player,201511010nor,nyg,RodgDo99,def_int,1,,,,,
player,201511010nor,nyg,RodgDo99,def_int_yds,2,,,,,
player,201511010nor,nyg,RodgDo99,def_int_td,0,,,,,
player,201511010nor,nyg,RodgDo99,def_int_long,2,,,,,
player,201511010nor,nyg,RodgDo99,pass_defended,2,,,,,
player,201511010nor,nyg,RodgDo99,sacks,0.0,,,,,
player,201511010nor,nyg,RodgDo99,tackles_combined,6,,,,,
player,201511010nor,nyg,RodgDo99,tackles_solo,6,,,,,
player,201511010nor,nyg,RodgDo99,tackles_assists,0,,,,,
player,201511010nor,nyg,RodgDo99,tackles_loss,0,,,,,
player,201511010nor,nyg,RodgDo99,qb_hits,0,,,,,
player,201511010nor,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201511010nor,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201511010nor,nyg,McBrTr99,def_int,1,,,,,
player,201511010nor,nyg,McBrTr99,def_int_yds,63,,,,,
player,201511010nor,nyg,McBrTr99,def_int_td,1,,,,,
player,201511010nor,nyg,McBrTr99,def_int_long,63,,,,,
player,201511010nor,nyg,McBrTr99,pass_defended,1,,,,,
player,201511010nor,nyg,McBrTr99,sacks,0.0,,,,,
player,201511010nor,nyg,McBrTr99,tackles_combined,4,,,,,
player,201511010nor,nyg,McBrTr99,tackles_solo,4,,,,,
player,201511010nor,nyg,McBrTr99,tackles_assists,0,,,,,
player,201511010nor,nyg,McBrTr99,tackles_loss,1,,,,,
player,201511010nor,nyg,McBrTr99,qb_hits,0,,,,,
player,201511010nor,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201511010nor,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201511010nor,nyg,CollLa00,def_int,0,,,,,
player,201511010nor,nyg,CollLa00,def_int_yds,0,,,,,
player,201511010nor,nyg,CollLa00,def_int_td,0,,,,,
player,201511010nor,nyg,CollLa00,def_int_long,0,,,,,
player,201511010nor,nyg,CollLa00,pass_defended,0,,,,,
player,201511010nor,nyg,CollLa00,sacks,0.0,,,,,
player,201511010nor,nyg,CollLa00,tackles_combined,9,,,,,
player,201511010nor,nyg,CollLa00,tackles_solo,4,,,,,
player,201511010nor,nyg,CollLa00,tackles_assists,5,,,,,
player,201511010nor,nyg,CollLa00,tackles_loss,0,,,,,
player,201511010nor,nyg,CollLa00,qb_hits,0,,,,,
player,201511010nor,nyg,CollLa00,fumbles_rec,0,,,,,
player,201511010nor,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,CollLa00,fumbles_forced,0,,,,,
player,201511010nor,nyg,HankJo00,def_int,0,,,,,
player,201511010nor,nyg,HankJo00,def_int_yds,0,,,,,
player,201511010nor,nyg,HankJo00,def_int_td,0,,,,,
player,201511010nor,nyg,HankJo00,def_int_long,0,,,,,
player,201511010nor,nyg,HankJo00,pass_defended,0,,,,,
player,201511010nor,nyg,HankJo00,sacks,0.0,,,,,
player,201511010nor,nyg,HankJo00,tackles_combined,7,,,,,
player,201511010nor,nyg,HankJo00,tackles_solo,5,,,,,
player,201511010nor,nyg,HankJo00,tackles_assists,2,,,,,
player,201511010nor,nyg,HankJo00,tackles_loss,0,,,,,
player,201511010nor,nyg,HankJo00,qb_hits,1,,,,,
player,201511010nor,nyg,HankJo00,fumbles_rec,0,,,,,
player,201511010nor,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,HankJo00,fumbles_forced,0,,,,,
player,201511010nor,nyg,HoslJa00,def_int,0,,,,,
player,201511010nor,nyg,HoslJa00,def_int_yds,0,,,,,
player,201511010nor,nyg,HoslJa00,def_int_td,0,,,,,
player,201511010nor,nyg,HoslJa00,def_int_long,0,,,,,
player,201511010nor,nyg,HoslJa00,pass_defended,0,,,,,
player,201511010nor,nyg,HoslJa00,sacks,0.0,,,,,
player,201511010nor,nyg,HoslJa00,tackles_combined,7,,,,,
player,201511010nor,nyg,HoslJa00,tackles_solo,5,,,,,
player,201511010nor,nyg,HoslJa00,tackles_assists,2,,,,,
player,201511010nor,nyg,HoslJa00,tackles_loss,0,,,,,
player,201511010nor,nyg,HoslJa00,qb_hits,0,,,,,
player,201511010nor,nyg,HoslJa00,fumbles_rec,0,,,,,
player,201511010nor,nyg,HoslJa00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,HoslJa00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,HoslJa00,fumbles_forced,0,,,,,
player,201511010nor,nyg,CasiJo99,def_int,0,,,,,
player,201511010nor,nyg,CasiJo99,def_int_yds,0,,,,,
player,201511010nor,nyg,CasiJo99,def_int_td,0,,,,,
player,201511010nor,nyg,CasiJo99,def_int_long,0,,,,,
player,201511010nor,nyg,CasiJo99,pass_defended,1,,,,,
player,201511010nor,nyg,CasiJo99,sacks,0.0,,,,,
player,201511010nor,nyg,CasiJo99,tackles_combined,6,,,,,
player,201511010nor,nyg,CasiJo99,tackles_solo,4,,,,,
player,201511010nor,nyg,CasiJo99,tackles_assists,2,,,,,
player,201511010nor,nyg,CasiJo99,tackles_loss,0,,,,,
player,201511010nor,nyg,CasiJo99,qb_hits,0,,,,,
player,201511010nor,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201511010nor,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201511010nor,nyg,UngaUa00,def_int,0,,,,,
player,201511010nor,nyg,UngaUa00,def_int_yds,0,,,,,
player,201511010nor,nyg,UngaUa00,def_int_td,0,,,,,
player,201511010nor,nyg,UngaUa00,def_int_long,0,,,,,
player,201511010nor,nyg,UngaUa00,pass_defended,0,,,,,
player,201511010nor,nyg,UngaUa00,sacks,0.0,,,,,
player,201511010nor,nyg,UngaUa00,tackles_combined,5,,,,,
player,201511010nor,nyg,UngaUa00,tackles_solo,3,,,,,
player,201511010nor,nyg,UngaUa00,tackles_assists,2,,,,,
player,201511010nor,nyg,UngaUa00,tackles_loss,,,,,,
player,201511010nor,nyg,UngaUa00,qb_hits,,,,,,
player,201511010nor,nyg,UngaUa00,fumbles_rec,0,,,,,
player,201511010nor,nyg,UngaUa00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,UngaUa00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,UngaUa00,fumbles_forced,0,,,,,
player,201511010nor,nyg,WadeTr00,def_int,0,,,,,
player,201511010nor,nyg,WadeTr00,def_int_yds,0,,,,,
player,201511010nor,nyg,WadeTr00,def_int_td,0,,,,,
player,201511010nor,nyg,WadeTr00,def_int_long,0,,,,,
player,201511010nor,nyg,WadeTr00,pass_defended,0,,,,,
player,201511010nor,nyg,WadeTr00,sacks,0.0,,,,,
player,201511010nor,nyg,WadeTr00,tackles_combined,5,,,,,
player,201511010nor,nyg,WadeTr00,tackles_solo,4,,,,,
player,201511010nor,nyg,WadeTr00,tackles_assists,1,,,,,
player,201511010nor,nyg,WadeTr00,tackles_loss,1,,,,,
player,201511010nor,nyg,WadeTr00,qb_hits,0,,,,,
player,201511010nor,nyg,WadeTr00,fumbles_rec,0,,,,,
player,201511010nor,nyg,WadeTr00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,WadeTr00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,WadeTr00,fumbles_forced,0,,,,,
player,201511010nor,nyg,WynnKe00,def_int,0,,,,,
player,201511010nor,nyg,WynnKe00,def_int_yds,0,,,,,
player,201511010nor,nyg,WynnKe00,def_int_td,0,,,,,
player,201511010nor,nyg,WynnKe00,def_int_long,0,,,,,
player,201511010nor,nyg,WynnKe00,pass_defended,0,,,,,
player,201511010nor,nyg,WynnKe00,sacks,0.0,,,,,
player,201511010nor,nyg,WynnKe00,tackles_combined,5,,,,,
player,201511010nor,nyg,WynnKe00,tackles_solo,3,,,,,
player,201511010nor,nyg,WynnKe00,tackles_assists,2,,,,,
player,201511010nor,nyg,WynnKe00,tackles_loss,1,,,,,
player,201511010nor,nyg,WynnKe00,qb_hits,0,,,,,
player,201511010nor,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201511010nor,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201511010nor,nyg,DahlCr99,def_int,0,,,,,
player,201511010nor,nyg,DahlCr99,def_int_yds,0,,,,,
player,201511010nor,nyg,DahlCr99,def_int_td,0,,,,,
player,201511010nor,nyg,DahlCr99,def_int_long,0,,,,,
player,201511010nor,nyg,DahlCr99,pass_defended,0,,,,,
player,201511010nor,nyg,DahlCr99,sacks,0.0,,,,,
player,201511010nor,nyg,DahlCr99,tackles_combined,4,,,,,
player,201511010nor,nyg,DahlCr99,tackles_solo,3,,,,,
player,201511010nor,nyg,DahlCr99,tackles_assists,1,,,,,
player,201511010nor,nyg,DahlCr99,tackles_loss,0,,,,,
player,201511010nor,nyg,DahlCr99,qb_hits,0,,,,,
player,201511010nor,nyg,DahlCr99,fumbles_rec,0,,,,,
player,201511010nor,nyg,DahlCr99,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,DahlCr99,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,DahlCr99,fumbles_forced,1,,,,,
player,201511010nor,nyg,KennDe00,def_int,0,,,,,
player,201511010nor,nyg,KennDe00,def_int_yds,0,,,,,
player,201511010nor,nyg,KennDe00,def_int_td,0,,,,,
player,201511010nor,nyg,KennDe00,def_int_long,0,,,,,
player,201511010nor,nyg,KennDe00,pass_defended,0,,,,,
player,201511010nor,nyg,KennDe00,sacks,0.0,,,,,
player,201511010nor,nyg,KennDe00,tackles_combined,4,,,,,
player,201511010nor,nyg,KennDe00,tackles_solo,2,,,,,
player,201511010nor,nyg,KennDe00,tackles_assists,2,,,,,
player,201511010nor,nyg,KennDe00,tackles_loss,1,,,,,
player,201511010nor,nyg,KennDe00,qb_hits,0,,,,,
player,201511010nor,nyg,KennDe00,fumbles_rec,0,,,,,
player,201511010nor,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,KennDe00,fumbles_forced,0,,,,,
player,201511010nor,nyg,AyerRo99,def_int,0,,,,,
player,201511010nor,nyg,AyerRo99,def_int_yds,0,,,,,
player,201511010nor,nyg,AyerRo99,def_int_td,0,,,,,
player,201511010nor,nyg,AyerRo99,def_int_long,0,,,,,
player,201511010nor,nyg,AyerRo99,pass_defended,0,,,,,
player,201511010nor,nyg,AyerRo99,sacks,0.0,,,,,
player,201511010nor,nyg,AyerRo99,tackles_combined,3,,,,,
player,201511010nor,nyg,AyerRo99,tackles_solo,2,,,,,
player,201511010nor,nyg,AyerRo99,tackles_assists,1,,,,,
player,201511010nor,nyg,AyerRo99,tackles_loss,0,,,,,
player,201511010nor,nyg,AyerRo99,qb_hits,2,,,,,
player,201511010nor,nyg,AyerRo99,fumbles_rec,0,,,,,
player,201511010nor,nyg,AyerRo99,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,AyerRo99,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,AyerRo99,fumbles_forced,0,,,,,
player,201511010nor,nyg,BrinJa99,def_int,0,,,,,
player,201511010nor,nyg,BrinJa99,def_int_yds,0,,,,,
player,201511010nor,nyg,BrinJa99,def_int_td,0,,,,,
player,201511010nor,nyg,BrinJa99,def_int_long,0,,,,,
player,201511010nor,nyg,BrinJa99,pass_defended,0,,,,,
player,201511010nor,nyg,BrinJa99,sacks,0.0,,,,,
player,201511010nor,nyg,BrinJa99,tackles_combined,3,,,,,
player,201511010nor,nyg,BrinJa99,tackles_solo,2,,,,,
player,201511010nor,nyg,BrinJa99,tackles_assists,1,,,,,
player,201511010nor,nyg,BrinJa99,tackles_loss,0,,,,,
player,201511010nor,nyg,BrinJa99,qb_hits,0,,,,,
player,201511010nor,nyg,BrinJa99,fumbles_rec,0,,,,,
player,201511010nor,nyg,BrinJa99,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,BrinJa99,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,BrinJa99,fumbles_forced,0,,,,,
player,201511010nor,nyg,BromJa00,def_int,0,,,,,
player,201511010nor,nyg,BromJa00,def_int_yds,0,,,,,
player,201511010nor,nyg,BromJa00,def_int_td,0,,,,,
player,201511010nor,nyg,BromJa00,def_int_long,0,,,,,
player,201511010nor,nyg,BromJa00,pass_defended,0,,,,,
player,201511010nor,nyg,BromJa00,sacks,0.0,,,,,
player,201511010nor,nyg,BromJa00,tackles_combined,2,,,,,
player,201511010nor,nyg,BromJa00,tackles_solo,0,,,,,
player,201511010nor,nyg,BromJa00,tackles_assists,2,,,,,
player,201511010nor,nyg,BromJa00,tackles_loss,0,,,,,
player,201511010nor,nyg,BromJa00,qb_hits,0,,,,,
player,201511010nor,nyg,BromJa00,fumbles_rec,0,,,,,
player,201511010nor,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,BromJa00,fumbles_forced,0,,,,,
player,201511010nor,nyg,HerzMa00,def_int,0,,,,,
player,201511010nor,nyg,HerzMa00,def_int_yds,0,,,,,
player,201511010nor,nyg,HerzMa00,def_int_td,0,,,,,
player,201511010nor,nyg,HerzMa00,def_int_long,0,,,,,
player,201511010nor,nyg,HerzMa00,pass_defended,0,,,,,
player,201511010nor,nyg,HerzMa00,sacks,0.0,,,,,
player,201511010nor,nyg,HerzMa00,tackles_combined,1,,,,,
player,201511010nor,nyg,HerzMa00,tackles_solo,1,,,,,
player,201511010nor,nyg,HerzMa00,tackles_assists,0,,,,,
player,201511010nor,nyg,HerzMa00,tackles_loss,0,,,,,
player,201511010nor,nyg,HerzMa00,qb_hits,0,,,,,
player,201511010nor,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201511010nor,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201511010nor,nyg,McFaLe00,def_int,0,,,,,
player,201511010nor,nyg,McFaLe00,def_int_yds,0,,,,,
player,201511010nor,nyg,McFaLe00,def_int_td,0,,,,,
player,201511010nor,nyg,McFaLe00,def_int_long,0,,,,,
player,201511010nor,nyg,McFaLe00,pass_defended,0,,,,,
player,201511010nor,nyg,McFaLe00,sacks,0.0,,,,,
player,201511010nor,nyg,McFaLe00,tackles_combined,1,,,,,
player,201511010nor,nyg,McFaLe00,tackles_solo,1,,,,,
player,201511010nor,nyg,McFaLe00,tackles_assists,0,,,,,
player,201511010nor,nyg,McFaLe00,tackles_loss,0,,,,,
player,201511010nor,nyg,McFaLe00,qb_hits,0,,,,,
player,201511010nor,nyg,McFaLe00,fumbles_rec,0,,,,,
player,201511010nor,nyg,McFaLe00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,McFaLe00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,McFaLe00,fumbles_forced,0,,,,,
player,201511010nor,nyg,MeriBr99,def_int,0,,,,,
player,201511010nor,nyg,MeriBr99,def_int_yds,0,,,,,
player,201511010nor,nyg,MeriBr99,def_int_td,0,,,,,
player,201511010nor,nyg,MeriBr99,def_int_long,0,,,,,
player,201511010nor,nyg,MeriBr99,pass_defended,0,,,,,
player,201511010nor,nyg,MeriBr99,sacks,0.0,,,,,
player,201511010nor,nyg,MeriBr99,tackles_combined,1,,,,,
player,201511010nor,nyg,MeriBr99,tackles_solo,0,,,,,
player,201511010nor,nyg,MeriBr99,tackles_assists,1,,,,,
player,201511010nor,nyg,MeriBr99,tackles_loss,0,,,,,
player,201511010nor,nyg,MeriBr99,qb_hits,0,,,,,
player,201511010nor,nyg,MeriBr99,fumbles_rec,0,,,,,
player,201511010nor,nyg,MeriBr99,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,MeriBr99,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,MeriBr99,fumbles_forced,0,,,,,
player,201511010nor,nyg,WingBr00,def_int,0,,,,,
player,201511010nor,nyg,WingBr00,def_int_yds,0,,,,,
player,201511010nor,nyg,WingBr00,def_int_td,0,,,,,
player,201511010nor,nyg,WingBr00,def_int_long,0,,,,,
player,201511010nor,nyg,WingBr00,pass_defended,0,,,,,
player,201511010nor,nyg,WingBr00,sacks,0.0,,,,,
player,201511010nor,nyg,WingBr00,tackles_combined,1,,,,,
player,201511010nor,nyg,WingBr00,tackles_solo,1,,,,,
player,201511010nor,nyg,WingBr00,tackles_assists,0,,,,,
player,201511010nor,nyg,WingBr00,tackles_loss,0,,,,,
player,201511010nor,nyg,WingBr00,qb_hits,0,,,,,
player,201511010nor,nyg,WingBr00,fumbles_rec,0,,,,,
player,201511010nor,nyg,WingBr00,fumbles_rec_yds,0,,,,,
player,201511010nor,nyg,WingBr00,fumbles_rec_td,0,,,,,
player,201511010nor,nyg,WingBr00,fumbles_forced,0,,,,,
player,201511010nor,nor,EdebKa00,def_int,0,,,,,
player,201511010nor,nor,EdebKa00,def_int_yds,0,,,,,
player,201511010nor,nor,EdebKa00,def_int_td,0,,,,,
player,201511010nor,nor,EdebKa00,def_int_long,0,,,,,
player,201511010nor,nor,EdebKa00,pass_defended,0,,,,,
player,201511010nor,nor,EdebKa00,sacks,1.0,,,,,
player,201511010nor,nor,EdebKa00,tackles_combined,3,,,,,
player,201511010nor,nor,EdebKa00,tackles_solo,2,,,,,
player,201511010nor,nor,EdebKa00,tackles_assists,1,,,,,
player,201511010nor,nor,EdebKa00,tackles_loss,1,,,,,
player,201511010nor,nor,EdebKa00,qb_hits,1,,,,,
player,201511010nor,nor,EdebKa00,fumbles_rec,0,,,,,
player,201511010nor,nor,EdebKa00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,EdebKa00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,EdebKa00,fumbles_forced,0,,,,,
player,201511010nor,nor,HumbRa00,def_int,0,,,,,
player,201511010nor,nor,HumbRa00,def_int_yds,0,,,,,
player,201511010nor,nor,HumbRa00,def_int_td,0,,,,,
player,201511010nor,nor,HumbRa00,def_int_long,0,,,,,
player,201511010nor,nor,HumbRa00,pass_defended,0,,,,,
player,201511010nor,nor,HumbRa00,sacks,1.0,,,,,
player,201511010nor,nor,HumbRa00,tackles_combined,2,,,,,
player,201511010nor,nor,HumbRa00,tackles_solo,2,,,,,
player,201511010nor,nor,HumbRa00,tackles_assists,0,,,,,
player,201511010nor,nor,HumbRa00,tackles_loss,1,,,,,
player,201511010nor,nor,HumbRa00,qb_hits,1,,,,,
player,201511010nor,nor,HumbRa00,fumbles_rec,0,,,,,
player,201511010nor,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,HumbRa00,fumbles_forced,0,,,,,
player,201511010nor,nor,AnthSt00,def_int,0,,,,,
player,201511010nor,nor,AnthSt00,def_int_yds,0,,,,,
player,201511010nor,nor,AnthSt00,def_int_td,0,,,,,
player,201511010nor,nor,AnthSt00,def_int_long,0,,,,,
player,201511010nor,nor,AnthSt00,pass_defended,1,,,,,
player,201511010nor,nor,AnthSt00,sacks,0.0,,,,,
player,201511010nor,nor,AnthSt00,tackles_combined,11,,,,,
player,201511010nor,nor,AnthSt00,tackles_solo,6,,,,,
player,201511010nor,nor,AnthSt00,tackles_assists,5,,,,,
player,201511010nor,nor,AnthSt00,tackles_loss,0,,,,,
player,201511010nor,nor,AnthSt00,qb_hits,0,,,,,
player,201511010nor,nor,AnthSt00,fumbles_rec,0,,,,,
player,201511010nor,nor,AnthSt00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,AnthSt00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,AnthSt00,fumbles_forced,0,,,,,
player,201511010nor,nor,BrowBr00,def_int,0,,,,,
player,201511010nor,nor,BrowBr00,def_int_yds,0,,,,,
player,201511010nor,nor,BrowBr00,def_int_td,0,,,,,
player,201511010nor,nor,BrowBr00,def_int_long,0,,,,,
player,201511010nor,nor,BrowBr00,pass_defended,1,,,,,
player,201511010nor,nor,BrowBr00,sacks,0.0,,,,,
player,201511010nor,nor,BrowBr00,tackles_combined,8,,,,,
player,201511010nor,nor,BrowBr00,tackles_solo,8,,,,,
player,201511010nor,nor,BrowBr00,tackles_assists,0,,,,,
player,201511010nor,nor,BrowBr00,tackles_loss,0,,,,,
player,201511010nor,nor,BrowBr00,qb_hits,0,,,,,
player,201511010nor,nor,BrowBr00,fumbles_rec,0,,,,,
player,201511010nor,nor,BrowBr00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,BrowBr00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,BrowBr00,fumbles_forced,0,,,,,
player,201511010nor,nor,BreaDe00,def_int,0,,,,,
player,201511010nor,nor,BreaDe00,def_int_yds,0,,,,,
player,201511010nor,nor,BreaDe00,def_int_td,0,,,,,
player,201511010nor,nor,BreaDe00,def_int_long,0,,,,,
player,201511010nor,nor,BreaDe00,pass_defended,0,,,,,
player,201511010nor,nor,BreaDe00,sacks,0.0,,,,,
player,201511010nor,nor,BreaDe00,tackles_combined,6,,,,,
player,201511010nor,nor,BreaDe00,tackles_solo,5,,,,,
player,201511010nor,nor,BreaDe00,tackles_assists,1,,,,,
player,201511010nor,nor,BreaDe00,tackles_loss,0,,,,,
player,201511010nor,nor,BreaDe00,qb_hits,0,,,,,
player,201511010nor,nor,BreaDe00,fumbles_rec,0,,,,,
player,201511010nor,nor,BreaDe00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,BreaDe00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,BreaDe00,fumbles_forced,0,,,,,
player,201511010nor,nor,VaccKe00,def_int,0,,,,,
player,201511010nor,nor,VaccKe00,def_int_yds,0,,,,,
player,201511010nor,nor,VaccKe00,def_int_td,0,,,,,
player,201511010nor,nor,VaccKe00,def_int_long,0,,,,,
player,201511010nor,nor,VaccKe00,pass_defended,0,,,,,
player,201511010nor,nor,VaccKe00,sacks,0.0,,,,,
player,201511010nor,nor,VaccKe00,tackles_combined,5,,,,,
player,201511010nor,nor,VaccKe00,tackles_solo,4,,,,,
player,201511010nor,nor,VaccKe00,tackles_assists,1,,,,,
player,201511010nor,nor,VaccKe00,tackles_loss,0,,,,,
player,201511010nor,nor,VaccKe00,qb_hits,0,,,,,
player,201511010nor,nor,VaccKe00,fumbles_rec,0,,,,,
player,201511010nor,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,VaccKe00,fumbles_forced,0,,,,,
player,201511010nor,nor,MautMi00,def_int,0,,,,,
player,201511010nor,nor,MautMi00,def_int_yds,0,,,,,
player,201511010nor,nor,MautMi00,def_int_td,0,,,,,
player,201511010nor,nor,MautMi00,def_int_long,0,,,,,
player,201511010nor,nor,MautMi00,pass_defended,0,,,,,
player,201511010nor,nor,MautMi00,sacks,0.0,,,,,
player,201511010nor,nor,MautMi00,tackles_combined,4,,,,,
player,201511010nor,nor,MautMi00,tackles_solo,4,,,,,
player,201511010nor,nor,MautMi00,tackles_assists,0,,,,,
player,201511010nor,nor,MautMi00,tackles_loss,0,,,,,
player,201511010nor,nor,MautMi00,qb_hits,0,,,,,
player,201511010nor,nor,MautMi00,fumbles_rec,0,,,,,
player,201511010nor,nor,MautMi00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,MautMi00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,MautMi00,fumbles_forced,0,,,,,
player,201511010nor,nor,ByrdJa99,def_int,0,,,,,
player,201511010nor,nor,ByrdJa99,def_int_yds,0,,,,,
player,201511010nor,nor,ByrdJa99,def_int_td,0,,,,,
player,201511010nor,nor,ByrdJa99,def_int_long,0,,,,,
player,201511010nor,nor,ByrdJa99,pass_defended,0,,,,,
player,201511010nor,nor,ByrdJa99,sacks,0.0,,,,,
player,201511010nor,nor,ByrdJa99,tackles_combined,3,,,,,
player,201511010nor,nor,ByrdJa99,tackles_solo,2,,,,,
player,201511010nor,nor,ByrdJa99,tackles_assists,1,,,,,
player,201511010nor,nor,ByrdJa99,tackles_loss,0,,,,,
player,201511010nor,nor,ByrdJa99,qb_hits,0,,,,,
player,201511010nor,nor,ByrdJa99,fumbles_rec,1,,,,,
player,201511010nor,nor,ByrdJa99,fumbles_rec_yds,1,,,,,
player,201511010nor,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201511010nor,nor,ByrdJa99,fumbles_forced,1,,,,,
player,201511010nor,nor,JenkJo00,def_int,0,,,,,
player,201511010nor,nor,JenkJo00,def_int_yds,0,,,,,
player,201511010nor,nor,JenkJo00,def_int_td,0,,,,,
player,201511010nor,nor,JenkJo00,def_int_long,0,,,,,
player,201511010nor,nor,JenkJo00,pass_defended,0,,,,,
player,201511010nor,nor,JenkJo00,sacks,0.0,,,,,
player,201511010nor,nor,JenkJo00,tackles_combined,3,,,,,
player,201511010nor,nor,JenkJo00,tackles_solo,1,,,,,
player,201511010nor,nor,JenkJo00,tackles_assists,2,,,,,
player,201511010nor,nor,JenkJo00,tackles_loss,0,,,,,
player,201511010nor,nor,JenkJo00,qb_hits,0,,,,,
player,201511010nor,nor,JenkJo00,fumbles_rec,0,,,,,
player,201511010nor,nor,JenkJo00,fumbles_rec_yds,0,,,,,
player,201511010nor,nor,JenkJo00,fumbles_rec_td,0,,,,,
player,201511010nor,nor,JenkJo00,fumbles_forced,0,,,,,
player,201511010nor,nor,WillKe98,def_int,0,,,,,
player,201511010nor,nor,WillKe98,def_int_yds,0,,,,,
player,201511010nor,nor,WillKe98,def_int_td,0,,,,,
player,201511010nor,nor,WillKe98,def_int_long,0,,,,,
player,201511010nor,nor,WillKe98,pass_defended,0,,,,,
player,201511010nor,nor,WillKe98,sacks,0.0,,,,,
player,201511010nor,nor,WillKe98,tackles_combined,3,,,,,
player,201511010nor,nor,WillKe98,tackles_solo,2,,,,,
player,201511010nor,nor,WillKe98,tackles_assists,1,,,,,
player,201511010nor,nor,WillKe98,tackles_loss,1,,,,,
player,201511010nor,nor,WillKe98,qb_hits,0,,,,,
player,201511010nor,nor,WillKe98,fumbles_rec,0,,,,,
