game,2015,2,20150920,201509200chi,crd,"Arizona Cardinals",48,chi,"Chicago Bears",23
player,201509200chi,chi,YounWi99,special_teams,0,,,,,
player,201509200chi,chi,YounWi99,st_pct,0%,,,,,
player,201509200chi,chi,MitcTe00,pos,CB,,,,,
player,201509200chi,chi,MitcTe00,offense,0,,,,,
player,201509200chi,chi,MitcTe00,off_pct,0%,,,,,
player,201509200chi,chi,MitcTe00,defense,15,,,,,
player,201509200chi,chi,MitcTe00,def_pct,25%,,,,,
player,201509200chi,chi,MitcTe00,special_teams,10,,,,,
player,201509200chi,chi,MitcTe00,st_pct,29%,,,,,
player,201509200chi,chi,AchoSa00,pos,LB,,,,,
player,201509200chi,chi,AchoSa00,offense,0,,,,,
player,201509200chi,chi,AchoSa00,off_pct,0%,,,,,
player,201509200chi,chi,AchoSa00,defense,14,,,,,
player,201509200chi,chi,AchoSa00,def_pct,24%,,,,,
player,201509200chi,chi,AchoSa00,special_teams,29,,,,,
player,201509200chi,chi,AchoSa00,st_pct,85%,,,,,
player,201509200chi,chi,CallBr00,pos,CB,,,,,
player,201509200chi,chi,CallBr00,offense,0,,,,,
player,201509200chi,chi,CallBr00,off_pct,0%,,,,,
player,201509200chi,chi,CallBr00,defense,6,,,,,
player,201509200chi,chi,CallBr00,def_pct,10%,,,,,
player,201509200chi,chi,CallBr00,special_teams,12,,,,,
player,201509200chi,chi,CallBr00,st_pct,35%,,,,,
player,201509200chi,chi,EdwaLa00,pos,DE,,,,,
player,201509200chi,chi,EdwaLa00,offense,0,,,,,
player,201509200chi,chi,EdwaLa00,off_pct,0%,,,,,
player,201509200chi,chi,EdwaLa00,defense,2,,,,,
player,201509200chi,chi,EdwaLa00,def_pct,3%,,,,,
player,201509200chi,chi,EdwaLa00,special_teams,0,,,,,
player,201509200chi,chi,EdwaLa00,st_pct,0%,,,,,
player,201509200chi,chi,VereBr00,pos,FS,,,,,
player,201509200chi,chi,VereBr00,offense,0,,,,,
player,201509200chi,chi,VereBr00,off_pct,0%,,,,,
player,201509200chi,chi,VereBr00,defense,0,,,,,
player,201509200chi,chi,VereBr00,def_pct,0%,,,,,
player,201509200chi,chi,VereBr00,special_teams,24,,,,,
player,201509200chi,chi,VereBr00,st_pct,71%,,,,,
player,201509200chi,chi,BarrLa00,pos,LB,,,,,
player,201509200chi,chi,BarrLa00,offense,0,,,,,
player,201509200chi,chi,BarrLa00,off_pct,0%,,,,,
player,201509200chi,chi,BarrLa00,defense,0,,,,,
player,201509200chi,chi,BarrLa00,def_pct,0%,,,,,
player,201509200chi,chi,BarrLa00,special_teams,22,,,,,
player,201509200chi,chi,BarrLa00,st_pct,65%,,,,,
player,201509200chi,chi,TimuJo00,pos,LB,,,,,
player,201509200chi,chi,TimuJo00,offense,0,,,,,
player,201509200chi,chi,TimuJo00,off_pct,0%,,,,,
player,201509200chi,chi,TimuJo00,defense,0,,,,,
player,201509200chi,chi,TimuJo00,def_pct,0%,,,,,
player,201509200chi,chi,TimuJo00,special_teams,22,,,,,
player,201509200chi,chi,TimuJo00,st_pct,65%,,,,,
player,201509200chi,chi,MariMa00,pos,WR,,,,,
player,201509200chi,chi,MariMa00,offense,0,,,,,
player,201509200chi,chi,MariMa00,off_pct,0%,,,,,
player,201509200chi,chi,MariMa00,defense,0,,,,,
player,201509200chi,chi,MariMa00,def_pct,0%,,,,,
player,201509200chi,chi,MariMa00,special_teams,12,,,,,
player,201509200chi,chi,MariMa00,st_pct,35%,,,,,
player,201509200chi,chi,gouldrob01,pos,K,,,,,
player,201509200chi,chi,gouldrob01,offense,0,,,,,
player,201509200chi,chi,gouldrob01,off_pct,0%,,,,,
player,201509200chi,chi,gouldrob01,defense,0,,,,,
player,201509200chi,chi,gouldrob01,def_pct,0%,,,,,
player,201509200chi,chi,gouldrob01,special_teams,10,,,,,
player,201509200chi,chi,gouldrob01,st_pct,29%,,,,,
player,201509200chi,chi,GaffTh20,pos,LS,,,,,
player,201509200chi,chi,GaffTh20,offense,0,,,,,
player,201509200chi,chi,GaffTh20,off_pct,0%,,,,,
player,201509200chi,chi,GaffTh20,defense,0,,,,,
player,201509200chi,chi,GaffTh20,def_pct,0%,,,,,
player,201509200chi,chi,GaffTh20,special_teams,10,,,,,
player,201509200chi,chi,GaffTh20,st_pct,29%,,,,,
player,201509200chi,chi,JoneHa02,pos,S,,,,,
player,201509200chi,chi,JoneHa02,offense,0,,,,,
player,201509200chi,chi,JoneHa02,off_pct,0%,,,,,
player,201509200chi,chi,JoneHa02,defense,0,,,,,
player,201509200chi,chi,JoneHa02,def_pct,0%,,,,,
player,201509200chi,chi,JoneHa02,special_teams,10,,,,,
player,201509200chi,chi,JoneHa02,st_pct,29%,,,,,
player,201509200chi,chi,ODonPa00,pos,P,,,,,
player,201509200chi,chi,ODonPa00,offense,0,,,,,
player,201509200chi,chi,ODonPa00,off_pct,0%,,,,,
player,201509200chi,chi,ODonPa00,defense,0,,,,,
player,201509200chi,chi,ODonPa00,def_pct,0%,,,,,
player,201509200chi,chi,ODonPa00,special_teams,10,,,,,
player,201509200chi,chi,ODonPa00,st_pct,29%,,,,,
player,201509200chi,chi,OmamPa00,pos,G,,,,,
player,201509200chi,chi,OmamPa00,offense,0,,,,,
player,201509200chi,chi,OmamPa00,off_pct,0%,,,,,
player,201509200chi,chi,OmamPa00,defense,0,,,,,
player,201509200chi,chi,OmamPa00,def_pct,0%,,,,,
player,201509200chi,chi,OmamPa00,special_teams,5,,,,,
player,201509200chi,chi,OmamPa00,st_pct,15%,,,,,
player,201509200chi,crd,LarsTe20,pos,G,,,,,
player,201509200chi,crd,LarsTe20,offense,59,,,,,
player,201509200chi,crd,LarsTe20,off_pct,100%,,,,,
player,201509200chi,crd,LarsTe20,defense,0,,,,,
player,201509200chi,crd,LarsTe20,def_pct,0%,,,,,
player,201509200chi,crd,LarsTe20,special_teams,7,,,,,
player,201509200chi,crd,LarsTe20,st_pct,21%,,,,,
player,201509200chi,crd,WatfEa00,pos,G,,,,,
player,201509200chi,crd,WatfEa00,offense,59,,,,,
player,201509200chi,crd,WatfEa00,off_pct,100%,,,,,
player,201509200chi,crd,WatfEa00,defense,0,,,,,
player,201509200chi,crd,WatfEa00,def_pct,0%,,,,,
player,201509200chi,crd,WatfEa00,special_teams,7,,,,,
player,201509200chi,crd,WatfEa00,st_pct,21%,,,,,
player,201509200chi,crd,VeldJa20,pos,T,,,,,
player,201509200chi,crd,VeldJa20,offense,59,,,,,
player,201509200chi,crd,VeldJa20,off_pct,100%,,,,,
player,201509200chi,crd,VeldJa20,defense,0,,,,,
player,201509200chi,crd,VeldJa20,def_pct,0%,,,,,
player,201509200chi,crd,VeldJa20,special_teams,7,,,,,
player,201509200chi,crd,VeldJa20,st_pct,21%,,,,,
player,201509200chi,crd,CoopJo01,pos,G,,,,,
player,201509200chi,crd,CoopJo01,offense,59,,,,,
player,201509200chi,crd,CoopJo01,off_pct,100%,,,,,
player,201509200chi,crd,CoopJo01,defense,0,,,,,
player,201509200chi,crd,CoopJo01,def_pct,0%,,,,,
player,201509200chi,crd,CoopJo01,special_teams,7,,,,,
player,201509200chi,crd,CoopJo01,st_pct,21%,,,,,
player,201509200chi,crd,SendLy20,pos,C,,,,,
player,201509200chi,crd,SendLy20,offense,59,,,,,
player,201509200chi,crd,SendLy20,off_pct,100%,,,,,
player,201509200chi,crd,SendLy20,defense,0,,,,,
player,201509200chi,crd,SendLy20,def_pct,0%,,,,,
player,201509200chi,crd,SendLy20,special_teams,0,,,,,
player,201509200chi,crd,SendLy20,st_pct,0%,,,,,
player,201509200chi,crd,PalmCa00,pos,QB,,,,,
player,201509200chi,crd,PalmCa00,offense,59,,,,,
player,201509200chi,crd,PalmCa00,off_pct,100%,,,,,
player,201509200chi,crd,PalmCa00,defense,0,,,,,
player,201509200chi,crd,PalmCa00,def_pct,0%,,,,,
player,201509200chi,crd,PalmCa00,special_teams,0,,,,,
player,201509200chi,crd,PalmCa00,st_pct,0%,,,,,
player,201509200chi,crd,FitzLa00,pos,WR,,,,,
player,201509200chi,crd,FitzLa00,offense,57,,,,,
player,201509200chi,crd,FitzLa00,off_pct,97%,,,,,
player,201509200chi,crd,FitzLa00,defense,0,,,,,
player,201509200chi,crd,FitzLa00,def_pct,0%,,,,,
player,201509200chi,crd,FitzLa00,special_teams,0,,,,,
player,201509200chi,crd,FitzLa00,st_pct,0%,,,,,
player,201509200chi,crd,BrowJo02,pos,WR,,,,,
player,201509200chi,crd,BrowJo02,offense,50,,,,,
player,201509200chi,crd,BrowJo02,off_pct,85%,,,,,
player,201509200chi,crd,BrowJo02,defense,0,,,,,
player,201509200chi,crd,BrowJo02,def_pct,0%,,,,,
player,201509200chi,crd,BrowJo02,special_teams,0,,,,,
player,201509200chi,crd,BrowJo02,st_pct,0%,,,,,
player,201509200chi,crd,FellDa01,pos,TE,,,,,
player,201509200chi,crd,FellDa01,offense,44,,,,,
player,201509200chi,crd,FellDa01,off_pct,75%,,,,,
player,201509200chi,crd,FellDa01,defense,0,,,,,
player,201509200chi,crd,FellDa01,def_pct,0%,,,,,
player,201509200chi,crd,FellDa01,special_teams,10,,,,,
player,201509200chi,crd,FellDa01,st_pct,29%,,,,,
player,201509200chi,crd,FloyMi00,pos,WR,,,,,
player,201509200chi,crd,FloyMi00,offense,39,,,,,
player,201509200chi,crd,FloyMi00,off_pct,66%,,,,,
player,201509200chi,crd,FloyMi00,defense,0,,,,,
player,201509200chi,crd,FloyMi00,def_pct,0%,,,,,
player,201509200chi,crd,FloyMi00,special_teams,0,,,,,
player,201509200chi,crd,FloyMi00,st_pct,0%,,,,,
player,201509200chi,crd,JohnCh04,pos,RB,,,,,
player,201509200chi,crd,JohnCh04,offense,34,,,,,
player,201509200chi,crd,JohnCh04,off_pct,58%,,,,,
player,201509200chi,crd,JohnCh04,defense,0,,,,,
player,201509200chi,crd,JohnCh04,def_pct,0%,,,,,
player,201509200chi,crd,JohnCh04,special_teams,0,,,,,
player,201509200chi,crd,JohnCh04,st_pct,0%,,,,,
player,201509200chi,crd,GresJe00,pos,TE,,,,,
player,201509200chi,crd,GresJe00,offense,25,,,,,
player,201509200chi,crd,GresJe00,off_pct,42%,,,,,
player,201509200chi,crd,GresJe00,defense,0,,,,,
player,201509200chi,crd,GresJe00,def_pct,0%,,,,,
player,201509200chi,crd,GresJe00,special_teams,0,,,,,
player,201509200chi,crd,GresJe00,st_pct,0%,,,,,
player,201509200chi,crd,JohnDa08,pos,RB,,,,,
player,201509200chi,crd,JohnDa08,offense,16,,,,,
player,201509200chi,crd,JohnDa08,off_pct,27%,,,,,
player,201509200chi,crd,JohnDa08,defense,0,,,,,
player,201509200chi,crd,JohnDa08,def_pct,0%,,,,,
player,201509200chi,crd,JohnDa08,special_teams,6,,,,,
player,201509200chi,crd,JohnDa08,st_pct,18%,,,,,
player,201509200chi,crd,BrowJa03,pos,WR,,,,,
player,201509200chi,crd,BrowJa03,offense,11,,,,,
player,201509200chi,crd,BrowJa03,off_pct,19%,,,,,
player,201509200chi,crd,BrowJa03,defense,0,,,,,
player,201509200chi,crd,BrowJa03,def_pct,0%,,,,,
player,201509200chi,crd,BrowJa03,special_teams,17,,,,,
player,201509200chi,crd,BrowJa03,st_pct,50%,,,,,
player,201509200chi,crd,WillKe05,pos,RB,,,,,
player,201509200chi,crd,WillKe05,offense,8,,,,,
player,201509200chi,crd,WillKe05,off_pct,14%,,,,,
player,201509200chi,crd,WillKe05,defense,0,,,,,
player,201509200chi,crd,WillKe05,def_pct,0%,,,,,
player,201509200chi,crd,WillKe05,special_teams,13,,,,,
player,201509200chi,crd,WillKe05,st_pct,38%,,,,,
player,201509200chi,crd,NiklTr00,pos,TE,,,,,
player,201509200chi,crd,NiklTr00,offense,8,,,,,
player,201509200chi,crd,NiklTr00,off_pct,14%,,,,,
player,201509200chi,crd,NiklTr00,defense,0,,,,,
player,201509200chi,crd,NiklTr00,def_pct,0%,,,,,
player,201509200chi,crd,NiklTr00,special_teams,4,,,,,
player,201509200chi,crd,NiklTr00,st_pct,12%,,,,,
player,201509200chi,crd,TaylSt00,pos,RB,,,,,
player,201509200chi,crd,TaylSt00,offense,2,,,,,
player,201509200chi,crd,TaylSt00,off_pct,3%,,,,,
player,201509200chi,crd,TaylSt00,defense,0,,,,,
player,201509200chi,crd,TaylSt00,def_pct,0%,,,,,
player,201509200chi,crd,TaylSt00,special_teams,21,,,,,
player,201509200chi,crd,TaylSt00,st_pct,62%,,,,,
player,201509200chi,crd,NelsJJ00,pos,WR,,,,,
player,201509200chi,crd,NelsJJ00,offense,1,,,,,
player,201509200chi,crd,NelsJJ00,off_pct,2%,,,,,
player,201509200chi,crd,NelsJJ00,defense,0,,,,,
player,201509200chi,crd,NelsJJ00,def_pct,0%,,,,,
player,201509200chi,crd,NelsJJ00,special_teams,1,,,,,
player,201509200chi,crd,NelsJJ00,st_pct,3%,,,,,
player,201509200chi,crd,JohnRa98,pos,FS,,,,,
player,201509200chi,crd,JohnRa98,offense,0,,,,,
player,201509200chi,crd,JohnRa98,off_pct,0%,,,,,
player,201509200chi,crd,JohnRa98,defense,72,,,,,
player,201509200chi,crd,JohnRa98,def_pct,100%,,,,,
player,201509200chi,crd,JohnRa98,special_teams,18,,,,,
player,201509200chi,crd,JohnRa98,st_pct,53%,,,,,
player,201509200chi,crd,PoweJe99,pos,CB,,,,,
player,201509200chi,crd,PoweJe99,offense,0,,,,,
player,201509200chi,crd,PoweJe99,off_pct,0%,,,,,
player,201509200chi,crd,PoweJe99,defense,70,,,,,
player,201509200chi,crd,PoweJe99,def_pct,97%,,,,,
player,201509200chi,crd,PoweJe99,special_teams,14,,,,,
player,201509200chi,crd,PoweJe99,st_pct,41%,,,,,
player,201509200chi,crd,PetePa00,pos,CB,,,,,
player,201509200chi,crd,PetePa00,offense,0,,,,,
player,201509200chi,crd,PetePa00,off_pct,0%,,,,,
player,201509200chi,crd,PetePa00,defense,70,,,,,
player,201509200chi,crd,PetePa00,def_pct,97%,,,,,
player,201509200chi,crd,PetePa00,special_teams,10,,,,,
player,201509200chi,crd,PetePa00,st_pct,29%,,,,,
player,201509200chi,crd,MathTy00,pos,FS,,,,,
player,201509200chi,crd,MathTy00,offense,0,,,,,
player,201509200chi,crd,MathTy00,off_pct,0%,,,,,
player,201509200chi,crd,MathTy00,defense,70,,,,,
player,201509200chi,crd,MathTy00,def_pct,97%,,,,,
player,201509200chi,crd,MathTy00,special_teams,10,,,,,
player,201509200chi,crd,MathTy00,st_pct,29%,,,,,
player,201509200chi,crd,OkafAl00,pos,LB,,,,,
player,201509200chi,crd,OkafAl00,offense,0,,,,,
player,201509200chi,crd,OkafAl00,off_pct,0%,,,,,
player,201509200chi,crd,OkafAl00,defense,61,,,,,
player,201509200chi,crd,OkafAl00,def_pct,85%,,,,,
player,201509200chi,crd,OkafAl00,special_teams,6,,,,,
player,201509200chi,crd,OkafAl00,st_pct,18%,,,,,
player,201509200chi,crd,MintKe00,pos,LB,,,,,
player,201509200chi,crd,MintKe00,offense,0,,,,,
player,201509200chi,crd,MintKe00,off_pct,0%,,,,,
player,201509200chi,crd,MintKe00,defense,61,,,,,
player,201509200chi,crd,MintKe00,def_pct,85%,,,,,
player,201509200chi,crd,MintKe00,special_teams,6,,,,,
player,201509200chi,crd,MintKe00,st_pct,18%,,,,,
player,201509200chi,crd,BucaDe00,pos,SS,,,,,
player,201509200chi,crd,BucaDe00,offense,0,,,,,
player,201509200chi,crd,BucaDe00,off_pct,0%,,,,,
player,201509200chi,crd,BucaDe00,defense,59,,,,,
player,201509200chi,crd,BucaDe00,def_pct,82%,,,,,
player,201509200chi,crd,BucaDe00,special_teams,6,,,,,
player,201509200chi,crd,BucaDe00,st_pct,18%,,,,,
player,201509200chi,crd,CampCa99,pos,DE,,,,,
player,201509200chi,crd,CampCa99,offense,0,,,,,
player,201509200chi,crd,CampCa99,off_pct,0%,,,,,
player,201509200chi,crd,CampCa99,defense,56,,,,,
player,201509200chi,crd,CampCa99,def_pct,78%,,,,,
player,201509200chi,crd,CampCa99,special_teams,12,,,,,
player,201509200chi,crd,CampCa99,st_pct,35%,,,,,
player,201509200chi,crd,JeffTo00,pos,SS,,,,,
player,201509200chi,crd,JeffTo00,offense,0,,,,,
player,201509200chi,crd,JeffTo00,off_pct,0%,,,,,
player,201509200chi,crd,JeffTo00,defense,54,,,,,
player,201509200chi,crd,JeffTo00,def_pct,75%,,,,,
player,201509200chi,crd,JeffTo00,special_teams,1,,,,,
player,201509200chi,crd,JeffTo00,st_pct,3%,,,,,
player,201509200chi,crd,RuckFr99,pos,DT,,,,,
player,201509200chi,crd,RuckFr99,offense,0,,,,,
player,201509200chi,crd,RuckFr99,off_pct,0%,,,,,
player,201509200chi,crd,RuckFr99,defense,40,,,,,
player,201509200chi,crd,RuckFr99,def_pct,56%,,,,,
player,201509200chi,crd,RuckFr99,special_teams,12,,,,,
player,201509200chi,crd,RuckFr99,st_pct,35%,,,,,
player,201509200chi,crd,GoldMa00,pos,LB,,,,,
player,201509200chi,crd,GoldMa00,offense,0,,,,,
player,201509200chi,crd,GoldMa00,off_pct,0%,,,,,
player,201509200chi,crd,GoldMa00,defense,28,,,,,
player,201509200chi,crd,GoldMa00,def_pct,39%,,,,,
player,201509200chi,crd,GoldMa00,special_teams,23,,,,,
player,201509200chi,crd,GoldMa00,st_pct,68%,,,,,
player,201509200chi,crd,MaurJo00,pos,DE,,,,,
player,201509200chi,crd,MaurJo00,offense,0,,,,,
player,201509200chi,crd,MaurJo00,off_pct,0%,,,,,
player,201509200chi,crd,MaurJo00,defense,26,,,,,
player,201509200chi,crd,MaurJo00,def_pct,36%,,,,,
player,201509200chi,crd,MaurJo00,special_teams,9,,,,,
player,201509200chi,crd,MaurJo00,st_pct,26%,,,,,
player,201509200chi,crd,StinEd00,pos,DT,,,,,
player,201509200chi,crd,StinEd00,offense,0,,,,,
player,201509200chi,crd,StinEd00,off_pct,0%,,,,,
player,201509200chi,crd,StinEd00,defense,26,,,,,
player,201509200chi,crd,StinEd00,def_pct,36%,,,,,
player,201509200chi,crd,StinEd00,special_teams,2,,,,,
player,201509200chi,crd,StinEd00,st_pct,6%,,,,,
player,201509200chi,crd,GuntRo00,pos,NT,,,,,
player,201509200chi,crd,GuntRo00,offense,0,,,,,
player,201509200chi,crd,GuntRo00,off_pct,0%,,,,,
player,201509200chi,crd,GuntRo00,defense,22,,,,,
player,201509200chi,crd,GuntRo00,def_pct,31%,,,,,
player,201509200chi,crd,GuntRo00,special_teams,5,,,,,
player,201509200chi,crd,GuntRo00,st_pct,15%,,,,,
player,201509200chi,crd,ReddCo20,pos,DE,,,,,
player,201509200chi,crd,ReddCo20,offense,0,,,,,
player,201509200chi,crd,ReddCo20,off_pct,0%,,,,,
player,201509200chi,crd,ReddCo20,defense,18,,,,,
player,201509200chi,crd,ReddCo20,def_pct,25%,,,,,
player,201509200chi,crd,ReddCo20,special_teams,1,,,,,
player,201509200chi,crd,ReddCo20,st_pct,3%,,,,,
player,201509200chi,crd,WeatSe99,pos,LB,,,,,
player,201509200chi,crd,WeatSe99,offense,0,,,,,
player,201509200chi,crd,WeatSe99,off_pct,0%,,,,,
player,201509200chi,crd,WeatSe99,defense,18,,,,,
player,201509200chi,crd,WeatSe99,def_pct,25%,,,,,
player,201509200chi,crd,WeatSe99,special_teams,0,,,,,
player,201509200chi,crd,WeatSe99,st_pct,0%,,,,,
player,201509200chi,crd,WoodLa99,pos,LB,,,,,
player,201509200chi,crd,WoodLa99,offense,0,,,,,
player,201509200chi,crd,WoodLa99,off_pct,0%,,,,,
player,201509200chi,crd,WoodLa99,defense,15,,,,,
player,201509200chi,crd,WoodLa99,def_pct,21%,,,,,
player,201509200chi,crd,WoodLa99,special_teams,1,,,,,
player,201509200chi,crd,WoodLa99,st_pct,3%,,,,,
player,201509200chi,crd,MartKa00,pos,LB,,,,,
player,201509200chi,crd,MartKa00,offense,0,,,,,
player,201509200chi,crd,MartKa00,off_pct,0%,,,,,
player,201509200chi,crd,MartKa00,defense,12,,,,,
player,201509200chi,crd,MartKa00,def_pct,17%,,,,,
player,201509200chi,crd,MartKa00,special_teams,11,,,,,
player,201509200chi,crd,MartKa00,st_pct,32%,,,,,
player,201509200chi,crd,FuaxAl00,pos,LB,,,,,
player,201509200chi,crd,FuaxAl00,offense,0,,,,,
player,201509200chi,crd,FuaxAl00,off_pct,0%,,,,,
player,201509200chi,crd,FuaxAl00,defense,8,,,,,
player,201509200chi,crd,FuaxAl00,def_pct,11%,,,,,
player,201509200chi,crd,FuaxAl00,special_teams,21,,,,,
player,201509200chi,crd,FuaxAl00,st_pct,62%,,,,,
player,201509200chi,crd,ClemCh97,pos,FS,,,,,
player,201509200chi,crd,ClemCh97,offense,0,,,,,
player,201509200chi,crd,ClemCh97,off_pct,0%,,,,,
player,201509200chi,crd,ClemCh97,defense,6,,,,,
player,201509200chi,crd,ClemCh97,def_pct,8%,,,,,
player,201509200chi,crd,ClemCh97,special_teams,17,,,,,
player,201509200chi,crd,ClemCh97,st_pct,50%,,,,,
player,201509200chi,crd,BethJu00,pos,CB,,,,,
player,201509200chi,crd,BethJu00,offense,0,,,,,
player,201509200chi,crd,BethJu00,off_pct,0%,,,,,
player,201509200chi,crd,BethJu00,defense,0,,,,,
player,201509200chi,crd,BethJu00,def_pct,0%,,,,,
player,201509200chi,crd,BethJu00,special_teams,24,,,,,
player,201509200chi,crd,BethJu00,st_pct,71%,,,,,
player,201509200chi,crd,DemeKe00,pos,LB,,,,,
player,201509200chi,crd,DemeKe00,offense,0,,,,,
player,201509200chi,crd,DemeKe00,off_pct,0%,,,,,
player,201509200chi,crd,DemeKe00,defense,0,,,,,
player,201509200chi,crd,DemeKe00,def_pct,0%,,,,,
player,201509200chi,crd,DemeKe00,special_teams,21,,,,,
player,201509200chi,crd,DemeKe00,st_pct,62%,,,,,
player,201509200chi,crd,CataCh00,pos,K,,,,,
player,201509200chi,crd,CataCh00,offense,0,,,,,
player,201509200chi,crd,CataCh00,off_pct,0%,,,,,
player,201509200chi,crd,CataCh00,defense,0,,,,,
player,201509200chi,crd,CataCh00,def_pct,0%,,,,,
player,201509200chi,crd,CataCh00,special_teams,15,,,,,
player,201509200chi,crd,CataCh00,st_pct,44%,,,,,
player,201509200chi,crd,LeacMi00,pos,LS,,,,,
player,201509200chi,crd,LeacMi00,offense,0,,,,,
player,201509200chi,crd,LeacMi00,off_pct,0%,,,,,
player,201509200chi,crd,LeacMi00,defense,0,,,,,
player,201509200chi,crd,LeacMi00,def_pct,0%,,,,,
player,201509200chi,crd,LeacMi00,special_teams,11,,,,,
player,201509200chi,crd,LeacMi00,st_pct,32%,,,,,
player,201509200chi,crd,ButlDr00,pos,P,,,,,
player,201509200chi,crd,ButlDr00,offense,0,,,,,
player,201509200chi,crd,ButlDr00,off_pct,0%,,,,,
player,201509200chi,crd,ButlDr00,defense,0,,,,,
player,201509200chi,crd,ButlDr00,def_pct,0%,,,,,
player,201509200chi,crd,ButlDr00,special_teams,11,,,,,
player,201509200chi,crd,ButlDr00,st_pct,32%,,,,,
player,201509200chi,crd,SoweBr00,pos,T,,,,,
player,201509200chi,crd,SoweBr00,offense,0,,,,,
player,201509200chi,crd,SoweBr00,off_pct,0%,,,,,
player,201509200chi,crd,SoweBr00,defense,0,,,,,
player,201509200chi,crd,SoweBr00,def_pct,0%,,,,,
player,201509200chi,crd,SoweBr00,special_teams,7,,,,,
player,201509200chi,crd,SoweBr00,st_pct,21%,,,,,
