game,2015,10,20151115,201511150rai,min,"Minnesota Vikings",30,rai,"Oakland Raiders",14
player,201511150rai,rai,ElliJu01,tackles_assists,1,,,,,
player,201511150rai,rai,ElliJu01,tackles_loss,0,,,,,
player,201511150rai,rai,ElliJu01,qb_hits,0,,,,,
player,201511150rai,rai,ElliJu01,fumbles_rec,0,,,,,
player,201511150rai,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201511150rai,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201511150rai,rai,ElliJu01,fumbles_forced,0,,,,,
player,201511150rai,rai,HaydDJ00,def_int,0,,,,,
player,201511150rai,rai,HaydDJ00,def_int_yds,0,,,,,
player,201511150rai,rai,HaydDJ00,def_int_td,0,,,,,
player,201511150rai,rai,HaydDJ00,def_int_long,0,,,,,
player,201511150rai,rai,HaydDJ00,pass_defended,0,,,,,
player,201511150rai,rai,HaydDJ00,sacks,0.0,,,,,
player,201511150rai,rai,HaydDJ00,tackles_combined,3,,,,,
player,201511150rai,rai,HaydDJ00,tackles_solo,3,,,,,
player,201511150rai,rai,HaydDJ00,tackles_assists,0,,,,,
player,201511150rai,rai,HaydDJ00,tackles_loss,0,,,,,
player,201511150rai,rai,HaydDJ00,qb_hits,0,,,,,
player,201511150rai,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201511150rai,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201511150rai,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201511150rai,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201511150rai,rai,AutrDe00,def_int,0,,,,,
player,201511150rai,rai,AutrDe00,def_int_yds,0,,,,,
player,201511150rai,rai,AutrDe00,def_int_td,0,,,,,
player,201511150rai,rai,AutrDe00,def_int_long,0,,,,,
player,201511150rai,rai,AutrDe00,pass_defended,0,,,,,
player,201511150rai,rai,AutrDe00,sacks,0.0,,,,,
player,201511150rai,rai,AutrDe00,tackles_combined,2,,,,,
player,201511150rai,rai,AutrDe00,tackles_solo,1,,,,,
player,201511150rai,rai,AutrDe00,tackles_assists,1,,,,,
player,201511150rai,rai,AutrDe00,tackles_loss,0,,,,,
player,201511150rai,rai,AutrDe00,qb_hits,0,,,,,
player,201511150rai,rai,AutrDe00,fumbles_rec,0,,,,,
player,201511150rai,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201511150rai,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201511150rai,rai,AutrDe00,fumbles_forced,0,,,,,
player,201511150rai,rai,CarrTr00,def_int,0,,,,,
player,201511150rai,rai,CarrTr00,def_int_yds,0,,,,,
player,201511150rai,rai,CarrTr00,def_int_td,0,,,,,
player,201511150rai,rai,CarrTr00,def_int_long,0,,,,,
player,201511150rai,rai,CarrTr00,pass_defended,0,,,,,
player,201511150rai,rai,CarrTr00,sacks,0.0,,,,,
player,201511150rai,rai,CarrTr00,tackles_combined,2,,,,,
player,201511150rai,rai,CarrTr00,tackles_solo,1,,,,,
player,201511150rai,rai,CarrTr00,tackles_assists,1,,,,,
player,201511150rai,rai,CarrTr00,tackles_loss,0,,,,,
player,201511150rai,rai,CarrTr00,qb_hits,0,,,,,
player,201511150rai,rai,CarrTr00,fumbles_rec,0,,,,,
player,201511150rai,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201511150rai,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201511150rai,rai,CarrTr00,fumbles_forced,0,,,,,
player,201511150rai,rai,AmerDa00,def_int,0,,,,,
player,201511150rai,rai,AmerDa00,def_int_yds,0,,,,,
player,201511150rai,rai,AmerDa00,def_int_td,0,,,,,
player,201511150rai,rai,AmerDa00,def_int_long,0,,,,,
player,201511150rai,rai,AmerDa00,pass_defended,0,,,,,
player,201511150rai,rai,AmerDa00,sacks,0.0,,,,,
player,201511150rai,rai,AmerDa00,tackles_combined,1,,,,,
player,201511150rai,rai,AmerDa00,tackles_solo,1,,,,,
player,201511150rai,rai,AmerDa00,tackles_assists,0,,,,,
player,201511150rai,rai,AmerDa00,tackles_loss,0,,,,,
player,201511150rai,rai,AmerDa00,qb_hits,0,,,,,
player,201511150rai,rai,AmerDa00,fumbles_rec,0,,,,,
player,201511150rai,rai,AmerDa00,fumbles_rec_yds,0,,,,,
player,201511150rai,rai,AmerDa00,fumbles_rec_td,0,,,,,
player,201511150rai,rai,AmerDa00,fumbles_forced,0,,,,,
player,201511150rai,rai,ArmsRa01,def_int,0,,,,,
player,201511150rai,rai,ArmsRa01,def_int_yds,0,,,,,
player,201511150rai,rai,ArmsRa01,def_int_td,0,,,,,
player,201511150rai,rai,ArmsRa01,def_int_long,0,,,,,
player,201511150rai,rai,ArmsRa01,pass_defended,0,,,,,
player,201511150rai,rai,ArmsRa01,sacks,0.0,,,,,
player,201511150rai,rai,ArmsRa01,tackles_combined,1,,,,,
player,201511150rai,rai,ArmsRa01,tackles_solo,1,,,,,
player,201511150rai,rai,ArmsRa01,tackles_assists,0,,,,,
player,201511150rai,rai,ArmsRa01,tackles_loss,0,,,,,
player,201511150rai,rai,ArmsRa01,qb_hits,1,,,,,
player,201511150rai,rai,ArmsRa01,fumbles_rec,0,,,,,
player,201511150rai,rai,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201511150rai,rai,ArmsRa01,fumbles_rec_td,0,,,,,
player,201511150rai,rai,ArmsRa01,fumbles_forced,0,,,,,
player,201511150rai,rai,JoneTa00,def_int,0,,,,,
player,201511150rai,rai,JoneTa00,def_int_yds,0,,,,,
player,201511150rai,rai,JoneTa00,def_int_td,0,,,,,
player,201511150rai,rai,JoneTa00,def_int_long,0,,,,,
player,201511150rai,rai,JoneTa00,pass_defended,0,,,,,
player,201511150rai,rai,JoneTa00,sacks,0.0,,,,,
player,201511150rai,rai,JoneTa00,tackles_combined,1,,,,,
player,201511150rai,rai,JoneTa00,tackles_solo,1,,,,,
player,201511150rai,rai,JoneTa00,tackles_assists,0,,,,,
player,201511150rai,rai,JoneTa00,tackles_loss,0,,,,,
player,201511150rai,rai,JoneTa00,qb_hits,0,,,,,
player,201511150rai,rai,JoneTa00,fumbles_rec,0,,,,,
player,201511150rai,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201511150rai,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201511150rai,rai,JoneTa00,fumbles_forced,0,,,,,
player,201511150rai,rai,MaysTa99,def_int,0,,,,,
player,201511150rai,rai,MaysTa99,def_int_yds,0,,,,,
player,201511150rai,rai,MaysTa99,def_int_td,0,,,,,
player,201511150rai,rai,MaysTa99,def_int_long,0,,,,,
player,201511150rai,rai,MaysTa99,pass_defended,0,,,,,
player,201511150rai,rai,MaysTa99,sacks,0.0,,,,,
player,201511150rai,rai,MaysTa99,tackles_combined,1,,,,,
player,201511150rai,rai,MaysTa99,tackles_solo,0,,,,,
player,201511150rai,rai,MaysTa99,tackles_assists,1,,,,,
player,201511150rai,rai,MaysTa99,tackles_loss,0,,,,,
player,201511150rai,rai,MaysTa99,qb_hits,0,,,,,
player,201511150rai,rai,MaysTa99,fumbles_rec,0,,,,,
player,201511150rai,rai,MaysTa99,fumbles_rec_yds,0,,,,,
player,201511150rai,rai,MaysTa99,fumbles_rec_td,0,,,,,
player,201511150rai,rai,MaysTa99,fumbles_forced,0,,,,,
player,201511150rai,rai,McGeSt01,def_int,0,,,,,
player,201511150rai,rai,McGeSt01,def_int_yds,0,,,,,
player,201511150rai,rai,McGeSt01,def_int_td,0,,,,,
player,201511150rai,rai,McGeSt01,def_int_long,0,,,,,
player,201511150rai,rai,McGeSt01,pass_defended,0,,,,,
player,201511150rai,rai,McGeSt01,sacks,0.0,,,,,
player,201511150rai,rai,McGeSt01,tackles_combined,1,,,,,
player,201511150rai,rai,McGeSt01,tackles_solo,1,,,,,
player,201511150rai,rai,McGeSt01,tackles_assists,0,,,,,
player,201511150rai,rai,McGeSt01,tackles_loss,0,,,,,
player,201511150rai,rai,McGeSt01,qb_hits,0,,,,,
player,201511150rai,rai,McGeSt01,fumbles_rec,0,,,,,
player,201511150rai,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201511150rai,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201511150rai,rai,McGeSt01,fumbles_forced,0,,,,,
player,201511150rai,rai,OlawJa00,def_int,0,,,,,
player,201511150rai,rai,OlawJa00,def_int_yds,0,,,,,
player,201511150rai,rai,OlawJa00,def_int_td,0,,,,,
player,201511150rai,rai,OlawJa00,def_int_long,0,,,,,
player,201511150rai,rai,OlawJa00,pass_defended,0,,,,,
player,201511150rai,rai,OlawJa00,sacks,0.0,,,,,
player,201511150rai,rai,OlawJa00,tackles_combined,1,,,,,
player,201511150rai,rai,OlawJa00,tackles_solo,1,,,,,
player,201511150rai,rai,OlawJa00,tackles_assists,0,,,,,
player,201511150rai,rai,OlawJa00,tackles_loss,0,,,,,
player,201511150rai,rai,OlawJa00,qb_hits,0,,,,,
player,201511150rai,rai,OlawJa00,fumbles_rec,0,,,,,
player,201511150rai,rai,OlawJa00,fumbles_rec_yds,0,,,,,
player,201511150rai,rai,OlawJa00,fumbles_rec_td,0,,,,,
player,201511150rai,rai,OlawJa00,fumbles_forced,0,,,,,
player,201511150rai,min,SherMa20,kick_ret,0,,,,,
player,201511150rai,min,SherMa20,kick_ret_yds,0,,,,,
player,201511150rai,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201511150rai,min,SherMa20,kick_ret_td,0,,,,,
player,201511150rai,min,SherMa20,kick_ret_long,0,,,,,
player,201511150rai,min,SherMa20,punt_ret,2,,,,,
player,201511150rai,min,SherMa20,punt_ret_yds,15,,,,,
player,201511150rai,min,SherMa20,punt_ret_yds_per_ret,7.5,,,,,
player,201511150rai,min,SherMa20,punt_ret_td,0,,,,,
player,201511150rai,min,SherMa20,punt_ret_long,9,,,,,
player,201511150rai,min,PattCo00,kick_ret,1,,,,,
player,201511150rai,min,PattCo00,kick_ret_yds,93,,,,,
player,201511150rai,min,PattCo00,kick_ret_yds_per_ret,93.0,,,,,
player,201511150rai,min,PattCo00,kick_ret_td,1,,,,,
player,201511150rai,min,PattCo00,kick_ret_long,93,,,,,
player,201511150rai,min,PattCo00,punt_ret,0,,,,,
player,201511150rai,min,PattCo00,punt_ret_yds,0,,,,,
player,201511150rai,min,PattCo00,punt_ret_yds_per_ret,,,,,,
player,201511150rai,min,PattCo00,punt_ret_td,0,,,,,
player,201511150rai,min,PattCo00,punt_ret_long,0,,,,,
player,201511150rai,min,PruiMy00,kick_ret,1,,,,,
player,201511150rai,min,PruiMy00,kick_ret_yds,12,,,,,
player,201511150rai,min,PruiMy00,kick_ret_yds_per_ret,12.0,,,,,
player,201511150rai,min,PruiMy00,kick_ret_td,0,,,,,
player,201511150rai,min,PruiMy00,kick_ret_long,12,,,,,
player,201511150rai,min,PruiMy00,punt_ret,0,,,,,
player,201511150rai,min,PruiMy00,punt_ret_yds,0,,,,,
player,201511150rai,min,PruiMy00,punt_ret_yds_per_ret,,,,,,
player,201511150rai,min,PruiMy00,punt_ret_td,0,,,,,
player,201511150rai,min,PruiMy00,punt_ret_long,0,,,,,
player,201511150rai,rai,CarrTr00,kick_ret,0,,,,,
player,201511150rai,rai,CarrTr00,kick_ret_yds,0,,,,,
player,201511150rai,rai,CarrTr00,kick_ret_yds_per_ret,,,,,,
player,201511150rai,rai,CarrTr00,kick_ret_td,0,,,,,
player,201511150rai,rai,CarrTr00,kick_ret_long,0,,,,,
player,201511150rai,rai,CarrTr00,punt_ret,2,,,,,
player,201511150rai,rai,CarrTr00,punt_ret_yds,2,,,,,
player,201511150rai,rai,CarrTr00,punt_ret_yds_per_ret,1.0,,,,,
player,201511150rai,rai,CarrTr00,punt_ret_td,0,,,,,
player,201511150rai,rai,CarrTr00,punt_ret_long,2,,,,,
player,201511150rai,rai,JoneTa00,kick_ret,6,,,,,
player,201511150rai,rai,JoneTa00,kick_ret_yds,145,,,,,
player,201511150rai,rai,JoneTa00,kick_ret_yds_per_ret,24.2,,,,,
player,201511150rai,rai,JoneTa00,kick_ret_td,0,,,,,
player,201511150rai,rai,JoneTa00,kick_ret_long,37,,,,,
player,201511150rai,rai,JoneTa00,punt_ret,0,,,,,
player,201511150rai,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201511150rai,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201511150rai,rai,JoneTa00,punt_ret_td,0,,,,,
player,201511150rai,rai,JoneTa00,punt_ret_long,0,,,,,
player,201511150rai,min,WalsBl00,xpm,3,,,,,
player,201511150rai,min,WalsBl00,xpa,3,,,,,
player,201511150rai,min,WalsBl00,fgm,3,,,,,
player,201511150rai,min,WalsBl00,fga,5,,,,,
player,201511150rai,min,WalsBl00,punt,0,,,,,
player,201511150rai,min,WalsBl00,punt_yds,0,,,,,
player,201511150rai,min,WalsBl00,punt_yds_per_punt,,,,,,
player,201511150rai,min,WalsBl00,punt_long,0,,,,,
player,201511150rai,min,LockJe00,xpm,,,,,,
player,201511150rai,min,LockJe00,xpa,,,,,,
player,201511150rai,min,LockJe00,fgm,,,,,,
player,201511150rai,min,LockJe00,fga,,,,,,
player,201511150rai,min,LockJe00,punt,3,,,,,
player,201511150rai,min,LockJe00,punt_yds,143,,,,,
player,201511150rai,min,LockJe00,punt_yds_per_punt,47.7,,,,,
player,201511150rai,min,LockJe00,punt_long,53,,,,,
player,201511150rai,rai,janikseb01,xpm,2,,,,,
player,201511150rai,rai,janikseb01,xpa,2,,,,,
player,201511150rai,rai,janikseb01,fgm,,,,,,
player,201511150rai,rai,janikseb01,fga,,,,,,
player,201511150rai,rai,janikseb01,punt,0,,,,,
player,201511150rai,rai,janikseb01,punt_yds,0,,,,,
player,201511150rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201511150rai,rai,janikseb01,punt_long,0,,,,,
player,201511150rai,rai,KingMa00,xpm,,,,,,
player,201511150rai,rai,KingMa00,xpa,,,,,,
player,201511150rai,rai,KingMa00,fgm,,,,,,
player,201511150rai,rai,KingMa00,fga,,,,,,
player,201511150rai,rai,KingMa00,punt,6,,,,,
player,201511150rai,rai,KingMa00,punt_yds,257,,,,,
player,201511150rai,rai,KingMa00,punt_yds_per_punt,42.8,,,,,
player,201511150rai,rai,KingMa00,punt_long,50,,,,,
player,201511150rai,rai,JackGa00,pos,G,,,,,
player,201511150rai,rai,JackGa00,offense,64,,,,,
player,201511150rai,rai,JackGa00,off_pct,100%,,,,,
player,201511150rai,rai,JackGa00,defense,0,,,,,
player,201511150rai,rai,JackGa00,def_pct,0%,,,,,
player,201511150rai,rai,JackGa00,special_teams,2,,,,,
player,201511150rai,rai,JackGa00,st_pct,7%,,,,,
player,201511150rai,rai,HowaAu20,pos,T,,,,,
player,201511150rai,rai,HowaAu20,offense,64,,,,,
player,201511150rai,rai,HowaAu20,off_pct,100%,,,,,
player,201511150rai,rai,HowaAu20,defense,0,,,,,
player,201511150rai,rai,HowaAu20,def_pct,0%,,,,,
player,201511150rai,rai,HowaAu20,special_teams,2,,,,,
player,201511150rai,rai,HowaAu20,st_pct,7%,,,,,
player,201511150rai,rai,PennDo20,pos,T,,,,,
player,201511150rai,rai,PennDo20,offense,64,,,,,
player,201511150rai,rai,PennDo20,off_pct,100%,,,,,
player,201511150rai,rai,PennDo20,defense,0,,,,,
player,201511150rai,rai,PennDo20,def_pct,0%,,,,,
player,201511150rai,rai,PennDo20,special_teams,2,,,,,
player,201511150rai,rai,PennDo20,st_pct,7%,,,,,
player,201511150rai,rai,WebbJM20,pos,G,,,,,
player,201511150rai,rai,WebbJM20,offense,64,,,,,
player,201511150rai,rai,WebbJM20,off_pct,100%,,,,,
player,201511150rai,rai,WebbJM20,defense,0,,,,,
player,201511150rai,rai,WebbJM20,def_pct,0%,,,,,
player,201511150rai,rai,WebbJM20,special_teams,2,,,,,
player,201511150rai,rai,WebbJM20,st_pct,7%,,,,,
player,201511150rai,rai,BergTo00,pos,C,,,,,
player,201511150rai,rai,BergTo00,offense,64,,,,,
player,201511150rai,rai,BergTo00,off_pct,100%,,,,,
player,201511150rai,rai,BergTo00,defense,0,,,,,
player,201511150rai,rai,BergTo00,def_pct,0%,,,,,
player,201511150rai,rai,BergTo00,special_teams,2,,,,,
player,201511150rai,rai,BergTo00,st_pct,7%,,,,,
player,201511150rai,rai,CarrDe02,pos,QB,,,,,
player,201511150rai,rai,CarrDe02,offense,64,,,,,
player,201511150rai,rai,CarrDe02,off_pct,100%,,,,,
player,201511150rai,rai,CarrDe02,defense,0,,,,,
player,201511150rai,rai,CarrDe02,def_pct,0%,,,,,
player,201511150rai,rai,CarrDe02,special_teams,0,,,,,
player,201511150rai,rai,CarrDe02,st_pct,0%,,,,,
player,201511150rai,rai,CoopAm00,pos,WR,,,,,
player,201511150rai,rai,CoopAm00,offense,59,,,,,
player,201511150rai,rai,CoopAm00,off_pct,92%,,,,,
player,201511150rai,rai,CoopAm00,defense,0,,,,,
player,201511150rai,rai,CoopAm00,def_pct,0%,,,,,
player,201511150rai,rai,CoopAm00,special_teams,0,,,,,
player,201511150rai,rai,CoopAm00,st_pct,0%,,,,,
player,201511150rai,rai,CrabMi00,pos,WR,,,,,
player,201511150rai,rai,CrabMi00,offense,56,,,,,
player,201511150rai,rai,CrabMi00,off_pct,88%,,,,,
player,201511150rai,rai,CrabMi00,defense,0,,,,,
player,201511150rai,rai,CrabMi00,def_pct,0%,,,,,
player,201511150rai,rai,CrabMi00,special_teams,0,,,,,
player,201511150rai,rai,CrabMi00,st_pct,0%,,,,,
player,201511150rai,rai,RobeSe00,pos,WR,,,,,
player,201511150rai,rai,RobeSe00,offense,39,,,,,
player,201511150rai,rai,RobeSe00,off_pct,61%,,,,,
player,201511150rai,rai,RobeSe00,defense,0,,,,,
player,201511150rai,rai,RobeSe00,def_pct,0%,,,,,
player,201511150rai,rai,RobeSe00,special_teams,2,,,,,
player,201511150rai,rai,RobeSe00,st_pct,7%,,,,,
player,201511150rai,rai,MurrLa00,pos,RB,,,,,
player,201511150rai,rai,MurrLa00,offense,38,,,,,
player,201511150rai,rai,MurrLa00,off_pct,59%,,,,,
player,201511150rai,rai,MurrLa00,defense,0,,,,,
player,201511150rai,rai,MurrLa00,def_pct,0%,,,,,
player,201511150rai,rai,MurrLa00,special_teams,0,,,,,
player,201511150rai,rai,MurrLa00,st_pct,0%,,,,,
player,201511150rai,rai,SmitLe00,pos,TE,,,,,
player,201511150rai,rai,SmitLe00,offense,30,,,,,
player,201511150rai,rai,SmitLe00,off_pct,47%,,,,,
player,201511150rai,rai,SmitLe00,defense,0,,,,,
player,201511150rai,rai,SmitLe00,def_pct,0%,,,,,
player,201511150rai,rai,SmitLe00,special_teams,7,,,,,
player,201511150rai,rai,SmitLe00,st_pct,24%,,,,,
player,201511150rai,rai,RiveMy00,pos,TE,,,,,
player,201511150rai,rai,RiveMy00,offense,27,,,,,
player,201511150rai,rai,RiveMy00,off_pct,42%,,,,,
player,201511150rai,rai,RiveMy00,defense,0,,,,,
player,201511150rai,rai,RiveMy00,def_pct,0%,,,,,
player,201511150rai,rai,RiveMy00,special_teams,7,,,,,
player,201511150rai,rai,RiveMy00,st_pct,24%,,,,,
player,201511150rai,rai,HolmAn00,pos,WR,,,,,
player,201511150rai,rai,HolmAn00,offense,19,,,,,
player,201511150rai,rai,HolmAn00,off_pct,30%,,,,,
player,201511150rai,rai,HolmAn00,defense,0,,,,,
player,201511150rai,rai,HolmAn00,def_pct,0%,,,,,
player,201511150rai,rai,HolmAn00,special_teams,16,,,,,
player,201511150rai,rai,HolmAn00,st_pct,55%,,,,,
player,201511150rai,rai,OlawJa00,pos,FB,,,,,
player,201511150rai,rai,OlawJa00,offense,17,,,,,
player,201511150rai,rai,OlawJa00,off_pct,27%,,,,,
player,201511150rai,rai,OlawJa00,defense,0,,,,,
player,201511150rai,rai,OlawJa00,def_pct,0%,,,,,
player,201511150rai,rai,OlawJa00,special_teams,18,,,,,
player,201511150rai,rai,OlawJa00,st_pct,62%,,,,,
player,201511150rai,rai,ReecMa00,pos,FB,,,,,
player,201511150rai,rai,ReecMa00,offense,17,,,,,
player,201511150rai,rai,ReecMa00,off_pct,27%,,,,,
player,201511150rai,rai,ReecMa00,defense,0,,,,,
player,201511150rai,rai,ReecMa00,def_pct,0%,,,,,
player,201511150rai,rai,ReecMa00,special_teams,4,,,,,
player,201511150rai,rai,ReecMa00,st_pct,14%,,,,,
player,201511150rai,rai,WalfCl00,pos,TE,,,,,
player,201511150rai,rai,WalfCl00,offense,15,,,,,
player,201511150rai,rai,WalfCl00,off_pct,23%,,,,,
player,201511150rai,rai,WalfCl00,defense,0,,,,,
player,201511150rai,rai,WalfCl00,def_pct,0%,,,,,
player,201511150rai,rai,WalfCl00,special_teams,0,,,,,
player,201511150rai,rai,WalfCl00,st_pct,0%,,,,,
player,201511150rai,rai,BarnKh20,pos,T,,,,,
player,201511150rai,rai,BarnKh20,offense,3,,,,,
player,201511150rai,rai,BarnKh20,off_pct,5%,,,,,
player,201511150rai,rai,BarnKh20,defense,0,,,,,
player,201511150rai,rai,BarnKh20,def_pct,0%,,,,,
player,201511150rai,rai,BarnKh20,special_teams,2,,,,,
player,201511150rai,rai,BarnKh20,st_pct,7%,,,,,
player,201511150rai,rai,SmitMa02,pos,LB,,,,,
player,201511150rai,rai,SmitMa02,offense,0,,,,,
player,201511150rai,rai,SmitMa02,off_pct,0%,,,,,
player,201511150rai,rai,SmitMa02,defense,62,,,,,
player,201511150rai,rai,SmitMa02,def_pct,100%,,,,,
player,201511150rai,rai,SmitMa02,special_teams,0,,,,,
player,201511150rai,rai,SmitMa02,st_pct,0%,,,,,
player,201511150rai,rai,WoodCh00,pos,FS,,,,,
player,201511150rai,rai,WoodCh00,offense,0,,,,,
player,201511150rai,rai,WoodCh00,off_pct,0%,,,,,
player,201511150rai,rai,WoodCh00,defense,60,,,,,
player,201511150rai,rai,WoodCh00,def_pct,97%,,,,,
player,201511150rai,rai,WoodCh00,special_teams,0,,,,,
player,201511150rai,rai,WoodCh00,st_pct,0%,,,,,
player,201511150rai,rai,AlleNa99,pos,SS,,,,,
player,201511150rai,rai,AlleNa99,offense,0,,,,,
player,201511150rai,rai,AlleNa99,off_pct,0%,,,,,
player,201511150rai,rai,AlleNa99,defense,59,,,,,
player,201511150rai,rai,AlleNa99,def_pct,95%,,,,,
player,201511150rai,rai,AlleNa99,special_teams,9,,,,,
player,201511150rai,rai,AlleNa99,st_pct,31%,,,,,
player,201511150rai,rai,MackKh00,pos,DE,,,,,
player,201511150rai,rai,MackKh00,offense,0,,,,,
player,201511150rai,rai,MackKh00,off_pct,0%,,,,,
player,201511150rai,rai,MackKh00,defense,55,,,,,
player,201511150rai,rai,MackKh00,def_pct,89%,,,,,
player,201511150rai,rai,MackKh00,special_teams,9,,,,,
player,201511150rai,rai,MackKh00,st_pct,31%,,,,,
player,201511150rai,rai,CarrTr00,pos,CB,,,,,
player,201511150rai,rai,CarrTr00,offense,0,,,,,
player,201511150rai,rai,CarrTr00,off_pct,0%,,,,,
player,201511150rai,rai,CarrTr00,defense,51,,,,,
player,201511150rai,rai,CarrTr00,def_pct,82%,,,,,
player,201511150rai,rai,CarrTr00,special_teams,11,,,,,
player,201511150rai,rai,CarrTr00,st_pct,38%,,,,,
player,201511150rai,rai,SmitAl04,pos,LB,,,,,
player,201511150rai,rai,SmitAl04,offense,0,,,,,
player,201511150rai,rai,SmitAl04,off_pct,0%,,,,,
player,201511150rai,rai,SmitAl04,defense,51,,,,,
player,201511150rai,rai,SmitAl04,def_pct,82%,,,,,
player,201511150rai,rai,SmitAl04,special_teams,9,,,,,
player,201511150rai,rai,SmitAl04,st_pct,31%,,,,,
player,201511150rai,rai,HaydDJ00,pos,CB,,,,,
player,201511150rai,rai,HaydDJ00,offense,0,,,,,
player,201511150rai,rai,HaydDJ00,off_pct,0%,,,,,
player,201511150rai,rai,HaydDJ00,defense,51,,,,,
player,201511150rai,rai,HaydDJ00,def_pct,82%,,,,,
player,201511150rai,rai,HaydDJ00,special_teams,2,,,,,
player,201511150rai,rai,HaydDJ00,st_pct,7%,,,,,
player,201511150rai,rai,LoftCu99,pos,LB,,,,,
player,201511150rai,rai,LoftCu99,offense,0,,,,,
player,201511150rai,rai,LoftCu99,off_pct,0%,,,,,
player,201511150rai,rai,LoftCu99,defense,49,,,,,
player,201511150rai,rai,LoftCu99,def_pct,79%,,,,,
player,201511150rai,rai,LoftCu99,special_teams,9,,,,,
player,201511150rai,rai,LoftCu99,st_pct,31%,,,,,
player,201511150rai,rai,EdwaMa01,pos,DE,,,,,
player,201511150rai,rai,EdwaMa01,offense,0,,,,,
player,201511150rai,rai,EdwaMa01,off_pct,0%,,,,,
player,201511150rai,rai,EdwaMa01,defense,48,,,,,
player,201511150rai,rai,EdwaMa01,def_pct,77%,,,,,
player,201511150rai,rai,EdwaMa01,special_teams,0,,,,,
player,201511150rai,rai,EdwaMa01,st_pct,0%,,,,,
player,201511150rai,rai,ElliJu01,pos,NT,,,,,
player,201511150rai,rai,ElliJu01,offense,0,,,,,
player,201511150rai,rai,ElliJu01,off_pct,0%,,,,,
player,201511150rai,rai,ElliJu01,defense,45,,,,,
player,201511150rai,rai,ElliJu01,def_pct,73%,,,,,
player,201511150rai,rai,ElliJu01,special_teams,0,,,,,
player,201511150rai,rai,ElliJu01,st_pct,0%,,,,,
player,201511150rai,rai,WillDa99,pos,DT,,,,,
player,201511150rai,rai,WillDa99,offense,0,,,,,
player,201511150rai,rai,WillDa99,off_pct,0%,,,,,
player,201511150rai,rai,WillDa99,defense,40,,,,,
player,201511150rai,rai,WillDa99,def_pct,65%,,,,,
player,201511150rai,rai,WillDa99,special_teams,9,,,,,
player,201511150rai,rai,WillDa99,st_pct,31%,,,,,
player,201511150rai,rai,AutrDe00,pos,DT,,,,,
player,201511150rai,rai,AutrDe00,offense,0,,,,,
player,201511150rai,rai,AutrDe00,off_pct,0%,,,,,
player,201511150rai,rai,AutrDe00,defense,25,,,,,
player,201511150rai,rai,AutrDe00,def_pct,40%,,,,,
player,201511150rai,rai,AutrDe00,special_teams,9,,,,,
player,201511150rai,rai,AutrDe00,st_pct,31%,,,,,
player,201511150rai,rai,AmerDa00,pos,CB,,,,,
player,201511150rai,rai,AmerDa00,offense,0,,,,,
player,201511150rai,rai,AmerDa00,off_pct,0%,,,,,
player,201511150rai,rai,AmerDa00,defense,22,,,,,
player,201511150rai,rai,AmerDa00,def_pct,35%,,,,,
player,201511150rai,rai,AmerDa00,special_teams,0,,,,,
player,201511150rai,rai,AmerDa00,st_pct,0%,,,,,
player,201511150rai,rai,McGeSt01,pos,NT,,,,,
player,201511150rai,rai,McGeSt01,offense,0,,,,,
player,201511150rai,rai,McGeSt01,off_pct,0%,,,,,
player,201511150rai,rai,McGeSt01,defense,17,,,,,
player,201511150rai,rai,McGeSt01,def_pct,27%,,,,,
player,201511150rai,rai,McGeSt01,special_teams,9,,,,,
player,201511150rai,rai,McGeSt01,st_pct,31%,,,,,
player,201511150rai,rai,MaysTa99,pos,FS,,,,,
player,201511150rai,rai,MaysTa99,offense,0,,,,,
player,201511150rai,rai,MaysTa99,off_pct,0%,,,,,
player,201511150rai,rai,MaysTa99,defense,13,,,,,
player,201511150rai,rai,MaysTa99,def_pct,21%,,,,,
player,201511150rai,rai,MaysTa99,special_teams,5,,,,,
player,201511150rai,rai,MaysTa99,st_pct,17%,,,,,
player,201511150rai,rai,ThorNe00,pos,CB,,,,,
player,201511150rai,rai,ThorNe00,offense,0,,,,,
player,201511150rai,rai,ThorNe00,off_pct,0%,,,,,
player,201511150rai,rai,ThorNe00,defense,12,,,,,
player,201511150rai,rai,ThorNe00,def_pct,19%,,,,,
