game,2015,15,20151221,201512210nor,det,"Detroit Lions",35,nor,"New Orleans Saints",27
player,201512210nor,det,JoneJa99,def_int_td,0,,,,,
player,201512210nor,det,JoneJa99,def_int_long,0,,,,,
player,201512210nor,det,JoneJa99,pass_defended,0,,,,,
player,201512210nor,det,JoneJa99,sacks,1.0,,,,,
player,201512210nor,det,JoneJa99,tackles_combined,3,,,,,
player,201512210nor,det,JoneJa99,tackles_solo,1,,,,,
player,201512210nor,det,JoneJa99,tackles_assists,2,,,,,
player,201512210nor,det,JoneJa99,tackles_loss,1,,,,,
player,201512210nor,det,JoneJa99,qb_hits,1,,,,,
player,201512210nor,det,JoneJa99,fumbles_rec,0,,,,,
player,201512210nor,det,JoneJa99,fumbles_rec_yds,0,,,,,
player,201512210nor,det,JoneJa99,fumbles_rec_td,0,,,,,
player,201512210nor,det,JoneJa99,fumbles_forced,0,,,,,
player,201512210nor,det,TullSt20,def_int,0,,,,,
player,201512210nor,det,TullSt20,def_int_yds,0,,,,,
player,201512210nor,det,TullSt20,def_int_td,0,,,,,
player,201512210nor,det,TullSt20,def_int_long,0,,,,,
player,201512210nor,det,TullSt20,pass_defended,0,,,,,
player,201512210nor,det,TullSt20,sacks,0.0,,,,,
player,201512210nor,det,TullSt20,tackles_combined,9,,,,,
player,201512210nor,det,TullSt20,tackles_solo,7,,,,,
player,201512210nor,det,TullSt20,tackles_assists,2,,,,,
player,201512210nor,det,TullSt20,tackles_loss,0,,,,,
player,201512210nor,det,TullSt20,qb_hits,0,,,,,
player,201512210nor,det,TullSt20,fumbles_rec,0,,,,,
player,201512210nor,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201512210nor,det,TullSt20,fumbles_rec_td,0,,,,,
player,201512210nor,det,TullSt20,fumbles_forced,1,,,,,
player,201512210nor,det,AbduIs00,def_int,0,,,,,
player,201512210nor,det,AbduIs00,def_int_yds,0,,,,,
player,201512210nor,det,AbduIs00,def_int_td,0,,,,,
player,201512210nor,det,AbduIs00,def_int_long,0,,,,,
player,201512210nor,det,AbduIs00,pass_defended,1,,,,,
player,201512210nor,det,AbduIs00,sacks,0.0,,,,,
player,201512210nor,det,AbduIs00,tackles_combined,7,,,,,
player,201512210nor,det,AbduIs00,tackles_solo,4,,,,,
player,201512210nor,det,AbduIs00,tackles_assists,3,,,,,
player,201512210nor,det,AbduIs00,tackles_loss,0,,,,,
player,201512210nor,det,AbduIs00,qb_hits,0,,,,,
player,201512210nor,det,AbduIs00,fumbles_rec,0,,,,,
player,201512210nor,det,AbduIs00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,AbduIs00,fumbles_rec_td,0,,,,,
player,201512210nor,det,AbduIs00,fumbles_forced,0,,,,,
player,201512210nor,det,SlayDa00,def_int,0,,,,,
player,201512210nor,det,SlayDa00,def_int_yds,0,,,,,
player,201512210nor,det,SlayDa00,def_int_td,0,,,,,
player,201512210nor,det,SlayDa00,def_int_long,0,,,,,
player,201512210nor,det,SlayDa00,pass_defended,2,,,,,
player,201512210nor,det,SlayDa00,sacks,0.0,,,,,
player,201512210nor,det,SlayDa00,tackles_combined,7,,,,,
player,201512210nor,det,SlayDa00,tackles_solo,6,,,,,
player,201512210nor,det,SlayDa00,tackles_assists,1,,,,,
player,201512210nor,det,SlayDa00,tackles_loss,0,,,,,
player,201512210nor,det,SlayDa00,qb_hits,0,,,,,
player,201512210nor,det,SlayDa00,fumbles_rec,0,,,,,
player,201512210nor,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201512210nor,det,SlayDa00,fumbles_forced,0,,,,,
player,201512210nor,det,WhitTa00,def_int,0,,,,,
player,201512210nor,det,WhitTa00,def_int_yds,0,,,,,
player,201512210nor,det,WhitTa00,def_int_td,0,,,,,
player,201512210nor,det,WhitTa00,def_int_long,0,,,,,
player,201512210nor,det,WhitTa00,pass_defended,1,,,,,
player,201512210nor,det,WhitTa00,sacks,0.0,,,,,
player,201512210nor,det,WhitTa00,tackles_combined,7,,,,,
player,201512210nor,det,WhitTa00,tackles_solo,4,,,,,
player,201512210nor,det,WhitTa00,tackles_assists,3,,,,,
player,201512210nor,det,WhitTa00,tackles_loss,0,,,,,
player,201512210nor,det,WhitTa00,qb_hits,0,,,,,
player,201512210nor,det,WhitTa00,fumbles_rec,0,,,,,
player,201512210nor,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201512210nor,det,WhitTa00,fumbles_forced,0,,,,,
player,201512210nor,det,LawsNe00,def_int,0,,,,,
player,201512210nor,det,LawsNe00,def_int_yds,0,,,,,
player,201512210nor,det,LawsNe00,def_int_td,0,,,,,
player,201512210nor,det,LawsNe00,def_int_long,0,,,,,
player,201512210nor,det,LawsNe00,pass_defended,1,,,,,
player,201512210nor,det,LawsNe00,sacks,0.0,,,,,
player,201512210nor,det,LawsNe00,tackles_combined,6,,,,,
player,201512210nor,det,LawsNe00,tackles_solo,5,,,,,
player,201512210nor,det,LawsNe00,tackles_assists,1,,,,,
player,201512210nor,det,LawsNe00,tackles_loss,0,,,,,
player,201512210nor,det,LawsNe00,qb_hits,0,,,,,
player,201512210nor,det,LawsNe00,fumbles_rec,0,,,,,
player,201512210nor,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201512210nor,det,LawsNe00,fumbles_forced,0,,,,,
player,201512210nor,det,ByneJo00,def_int,0,,,,,
player,201512210nor,det,ByneJo00,def_int_yds,0,,,,,
player,201512210nor,det,ByneJo00,def_int_td,0,,,,,
player,201512210nor,det,ByneJo00,def_int_long,0,,,,,
player,201512210nor,det,ByneJo00,pass_defended,2,,,,,
player,201512210nor,det,ByneJo00,sacks,0.0,,,,,
player,201512210nor,det,ByneJo00,tackles_combined,5,,,,,
player,201512210nor,det,ByneJo00,tackles_solo,3,,,,,
player,201512210nor,det,ByneJo00,tackles_assists,2,,,,,
player,201512210nor,det,ByneJo00,tackles_loss,0,,,,,
player,201512210nor,det,ByneJo00,qb_hits,1,,,,,
player,201512210nor,det,ByneJo00,fumbles_rec,0,,,,,
player,201512210nor,det,ByneJo00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,ByneJo00,fumbles_rec_td,0,,,,,
player,201512210nor,det,ByneJo00,fumbles_forced,0,,,,,
player,201512210nor,det,DiggQu00,def_int,0,,,,,
player,201512210nor,det,DiggQu00,def_int_yds,0,,,,,
player,201512210nor,det,DiggQu00,def_int_td,0,,,,,
player,201512210nor,det,DiggQu00,def_int_long,0,,,,,
player,201512210nor,det,DiggQu00,pass_defended,1,,,,,
player,201512210nor,det,DiggQu00,sacks,0.0,,,,,
player,201512210nor,det,DiggQu00,tackles_combined,5,,,,,
player,201512210nor,det,DiggQu00,tackles_solo,4,,,,,
player,201512210nor,det,DiggQu00,tackles_assists,1,,,,,
player,201512210nor,det,DiggQu00,tackles_loss,0,,,,,
player,201512210nor,det,DiggQu00,qb_hits,0,,,,,
player,201512210nor,det,DiggQu00,fumbles_rec,0,,,,,
player,201512210nor,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201512210nor,det,DiggQu00,fumbles_forced,0,,,,,
player,201512210nor,det,IhedJa00,def_int,0,,,,,
player,201512210nor,det,IhedJa00,def_int_yds,0,,,,,
player,201512210nor,det,IhedJa00,def_int_td,0,,,,,
player,201512210nor,det,IhedJa00,def_int_long,0,,,,,
player,201512210nor,det,IhedJa00,pass_defended,0,,,,,
player,201512210nor,det,IhedJa00,sacks,0.0,,,,,
player,201512210nor,det,IhedJa00,tackles_combined,5,,,,,
player,201512210nor,det,IhedJa00,tackles_solo,3,,,,,
player,201512210nor,det,IhedJa00,tackles_assists,2,,,,,
player,201512210nor,det,IhedJa00,tackles_loss,0,,,,,
player,201512210nor,det,IhedJa00,qb_hits,0,,,,,
player,201512210nor,det,IhedJa00,fumbles_rec,0,,,,,
player,201512210nor,det,IhedJa00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,IhedJa00,fumbles_rec_td,0,,,,,
player,201512210nor,det,IhedJa00,fumbles_forced,0,,,,,
player,201512210nor,det,AnsaEz00,def_int,0,,,,,
player,201512210nor,det,AnsaEz00,def_int_yds,0,,,,,
player,201512210nor,det,AnsaEz00,def_int_td,0,,,,,
player,201512210nor,det,AnsaEz00,def_int_long,0,,,,,
player,201512210nor,det,AnsaEz00,pass_defended,0,,,,,
player,201512210nor,det,AnsaEz00,sacks,0.0,,,,,
player,201512210nor,det,AnsaEz00,tackles_combined,2,,,,,
player,201512210nor,det,AnsaEz00,tackles_solo,1,,,,,
player,201512210nor,det,AnsaEz00,tackles_assists,1,,,,,
player,201512210nor,det,AnsaEz00,tackles_loss,0,,,,,
player,201512210nor,det,AnsaEz00,qb_hits,1,,,,,
player,201512210nor,det,AnsaEz00,fumbles_rec,0,,,,,
player,201512210nor,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201512210nor,det,AnsaEz00,fumbles_forced,0,,,,,
player,201512210nor,det,CareDo00,def_int,0,,,,,
player,201512210nor,det,CareDo00,def_int_yds,0,,,,,
player,201512210nor,det,CareDo00,def_int_td,0,,,,,
player,201512210nor,det,CareDo00,def_int_long,0,,,,,
player,201512210nor,det,CareDo00,pass_defended,0,,,,,
player,201512210nor,det,CareDo00,sacks,0.0,,,,,
player,201512210nor,det,CareDo00,tackles_combined,1,,,,,
player,201512210nor,det,CareDo00,tackles_solo,1,,,,,
player,201512210nor,det,CareDo00,tackles_assists,0,,,,,
player,201512210nor,det,CareDo00,tackles_loss,0,,,,,
player,201512210nor,det,CareDo00,qb_hits,0,,,,,
player,201512210nor,det,CareDo00,fumbles_rec,0,,,,,
player,201512210nor,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,CareDo00,fumbles_rec_td,0,,,,,
player,201512210nor,det,CareDo00,fumbles_forced,0,,,,,
player,201512210nor,det,CopeBr00,def_int,0,,,,,
player,201512210nor,det,CopeBr00,def_int_yds,0,,,,,
player,201512210nor,det,CopeBr00,def_int_td,0,,,,,
player,201512210nor,det,CopeBr00,def_int_long,0,,,,,
player,201512210nor,det,CopeBr00,pass_defended,0,,,,,
player,201512210nor,det,CopeBr00,sacks,0.0,,,,,
player,201512210nor,det,CopeBr00,tackles_combined,1,,,,,
player,201512210nor,det,CopeBr00,tackles_solo,1,,,,,
player,201512210nor,det,CopeBr00,tackles_assists,0,,,,,
player,201512210nor,det,CopeBr00,tackles_loss,0,,,,,
player,201512210nor,det,CopeBr00,qb_hits,0,,,,,
player,201512210nor,det,CopeBr00,fumbles_rec,0,,,,,
player,201512210nor,det,CopeBr00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,CopeBr00,fumbles_rec_td,0,,,,,
player,201512210nor,det,CopeBr00,fumbles_forced,0,,,,,
player,201512210nor,det,NgatHa20,def_int,0,,,,,
player,201512210nor,det,NgatHa20,def_int_yds,0,,,,,
player,201512210nor,det,NgatHa20,def_int_td,0,,,,,
player,201512210nor,det,NgatHa20,def_int_long,0,,,,,
player,201512210nor,det,NgatHa20,pass_defended,1,,,,,
player,201512210nor,det,NgatHa20,sacks,0.0,,,,,
player,201512210nor,det,NgatHa20,tackles_combined,1,,,,,
player,201512210nor,det,NgatHa20,tackles_solo,0,,,,,
player,201512210nor,det,NgatHa20,tackles_assists,1,,,,,
player,201512210nor,det,NgatHa20,tackles_loss,0,,,,,
player,201512210nor,det,NgatHa20,qb_hits,0,,,,,
player,201512210nor,det,NgatHa20,fumbles_rec,0,,,,,
player,201512210nor,det,NgatHa20,fumbles_rec_yds,0,,,,,
player,201512210nor,det,NgatHa20,fumbles_rec_td,0,,,,,
player,201512210nor,det,NgatHa20,fumbles_forced,0,,,,,
player,201512210nor,det,QuinGl99,def_int,0,,,,,
player,201512210nor,det,QuinGl99,def_int_yds,0,,,,,
player,201512210nor,det,QuinGl99,def_int_td,0,,,,,
player,201512210nor,det,QuinGl99,def_int_long,0,,,,,
player,201512210nor,det,QuinGl99,pass_defended,0,,,,,
player,201512210nor,det,QuinGl99,sacks,0.0,,,,,
player,201512210nor,det,QuinGl99,tackles_combined,1,,,,,
player,201512210nor,det,QuinGl99,tackles_solo,1,,,,,
player,201512210nor,det,QuinGl99,tackles_assists,0,,,,,
player,201512210nor,det,QuinGl99,tackles_loss,0,,,,,
player,201512210nor,det,QuinGl99,qb_hits,0,,,,,
player,201512210nor,det,QuinGl99,fumbles_rec,0,,,,,
player,201512210nor,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201512210nor,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201512210nor,det,QuinGl99,fumbles_forced,0,,,,,
player,201512210nor,det,ReidCa00,def_int,0,,,,,
player,201512210nor,det,ReidCa00,def_int_yds,0,,,,,
player,201512210nor,det,ReidCa00,def_int_td,0,,,,,
player,201512210nor,det,ReidCa00,def_int_long,0,,,,,
player,201512210nor,det,ReidCa00,pass_defended,0,,,,,
player,201512210nor,det,ReidCa00,sacks,0.0,,,,,
player,201512210nor,det,ReidCa00,tackles_combined,1,,,,,
player,201512210nor,det,ReidCa00,tackles_solo,1,,,,,
player,201512210nor,det,ReidCa00,tackles_assists,0,,,,,
player,201512210nor,det,ReidCa00,tackles_loss,1,,,,,
player,201512210nor,det,ReidCa00,qb_hits,0,,,,,
player,201512210nor,det,ReidCa00,fumbles_rec,0,,,,,
player,201512210nor,det,ReidCa00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,ReidCa00,fumbles_rec_td,0,,,,,
player,201512210nor,det,ReidCa00,fumbles_forced,0,,,,,
player,201512210nor,det,RiddTh00,def_int,0,,,,,
player,201512210nor,det,RiddTh00,def_int_yds,0,,,,,
player,201512210nor,det,RiddTh00,def_int_td,0,,,,,
player,201512210nor,det,RiddTh00,def_int_long,0,,,,,
player,201512210nor,det,RiddTh00,pass_defended,0,,,,,
player,201512210nor,det,RiddTh00,sacks,0.0,,,,,
player,201512210nor,det,RiddTh00,tackles_combined,1,,,,,
player,201512210nor,det,RiddTh00,tackles_solo,1,,,,,
player,201512210nor,det,RiddTh00,tackles_assists,0,,,,,
player,201512210nor,det,RiddTh00,tackles_loss,0,,,,,
player,201512210nor,det,RiddTh00,qb_hits,0,,,,,
player,201512210nor,det,RiddTh00,fumbles_rec,0,,,,,
player,201512210nor,det,RiddTh00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,RiddTh00,fumbles_rec_td,0,,,,,
player,201512210nor,det,RiddTh00,fumbles_forced,0,,,,,
player,201512210nor,det,TappDa20,def_int,0,,,,,
player,201512210nor,det,TappDa20,def_int_yds,0,,,,,
player,201512210nor,det,TappDa20,def_int_td,0,,,,,
player,201512210nor,det,TappDa20,def_int_long,0,,,,,
player,201512210nor,det,TappDa20,pass_defended,0,,,,,
player,201512210nor,det,TappDa20,sacks,0.0,,,,,
player,201512210nor,det,TappDa20,tackles_combined,1,,,,,
player,201512210nor,det,TappDa20,tackles_solo,0,,,,,
player,201512210nor,det,TappDa20,tackles_assists,1,,,,,
player,201512210nor,det,TappDa20,tackles_loss,0,,,,,
player,201512210nor,det,TappDa20,qb_hits,0,,,,,
player,201512210nor,det,TappDa20,fumbles_rec,0,,,,,
player,201512210nor,det,TappDa20,fumbles_rec_yds,0,,,,,
player,201512210nor,det,TappDa20,fumbles_rec_td,0,,,,,
player,201512210nor,det,TappDa20,fumbles_forced,0,,,,,
player,201512210nor,det,TaylDe00,def_int,0,,,,,
player,201512210nor,det,TaylDe00,def_int_yds,0,,,,,
player,201512210nor,det,TaylDe00,def_int_td,0,,,,,
player,201512210nor,det,TaylDe00,def_int_long,0,,,,,
player,201512210nor,det,TaylDe00,pass_defended,0,,,,,
player,201512210nor,det,TaylDe00,sacks,0.0,,,,,
player,201512210nor,det,TaylDe00,tackles_combined,1,,,,,
player,201512210nor,det,TaylDe00,tackles_solo,1,,,,,
player,201512210nor,det,TaylDe00,tackles_assists,0,,,,,
player,201512210nor,det,TaylDe00,tackles_loss,1,,,,,
player,201512210nor,det,TaylDe00,qb_hits,0,,,,,
player,201512210nor,det,TaylDe00,fumbles_rec,0,,,,,
player,201512210nor,det,TaylDe00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,TaylDe00,fumbles_rec_td,0,,,,,
player,201512210nor,det,TaylDe00,fumbles_forced,0,,,,,
player,201512210nor,det,VanNKy00,def_int,0,,,,,
player,201512210nor,det,VanNKy00,def_int_yds,0,,,,,
player,201512210nor,det,VanNKy00,def_int_td,0,,,,,
player,201512210nor,det,VanNKy00,def_int_long,0,,,,,
player,201512210nor,det,VanNKy00,pass_defended,0,,,,,
player,201512210nor,det,VanNKy00,sacks,0.0,,,,,
player,201512210nor,det,VanNKy00,tackles_combined,1,,,,,
player,201512210nor,det,VanNKy00,tackles_solo,1,,,,,
player,201512210nor,det,VanNKy00,tackles_assists,0,,,,,
player,201512210nor,det,VanNKy00,tackles_loss,0,,,,,
player,201512210nor,det,VanNKy00,qb_hits,0,,,,,
player,201512210nor,det,VanNKy00,fumbles_rec,0,,,,,
player,201512210nor,det,VanNKy00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,VanNKy00,fumbles_rec_td,0,,,,,
player,201512210nor,det,VanNKy00,fumbles_forced,0,,,,,
player,201512210nor,det,OlaxMi00,def_int,0,,,,,
player,201512210nor,det,OlaxMi00,def_int_yds,0,,,,,
player,201512210nor,det,OlaxMi00,def_int_td,0,,,,,
player,201512210nor,det,OlaxMi00,def_int_long,0,,,,,
player,201512210nor,det,OlaxMi00,pass_defended,0,,,,,
player,201512210nor,det,OlaxMi00,sacks,0.0,,,,,
player,201512210nor,det,OlaxMi00,tackles_combined,0,,,,,
player,201512210nor,det,OlaxMi00,tackles_solo,0,,,,,
player,201512210nor,det,OlaxMi00,tackles_assists,0,,,,,
player,201512210nor,det,OlaxMi00,tackles_loss,,,,,,
player,201512210nor,det,OlaxMi00,qb_hits,,,,,,
player,201512210nor,det,OlaxMi00,fumbles_rec,1,,,,,
player,201512210nor,det,OlaxMi00,fumbles_rec_yds,0,,,,,
player,201512210nor,det,OlaxMi00,fumbles_rec_td,0,,,,,
player,201512210nor,det,OlaxMi00,fumbles_forced,0,,,,,
player,201512210nor,nor,EdebKa00,def_int,0,,,,,
player,201512210nor,nor,EdebKa00,def_int_yds,0,,,,,
player,201512210nor,nor,EdebKa00,def_int_td,0,,,,,
player,201512210nor,nor,EdebKa00,def_int_long,0,,,,,
player,201512210nor,nor,EdebKa00,pass_defended,0,,,,,
player,201512210nor,nor,EdebKa00,sacks,2.0,,,,,
player,201512210nor,nor,EdebKa00,tackles_combined,6,,,,,
player,201512210nor,nor,EdebKa00,tackles_solo,5,,,,,
player,201512210nor,nor,EdebKa00,tackles_assists,1,,,,,
player,201512210nor,nor,EdebKa00,tackles_loss,1,,,,,
player,201512210nor,nor,EdebKa00,qb_hits,2,,,,,
player,201512210nor,nor,EdebKa00,fumbles_rec,0,,,,,
player,201512210nor,nor,EdebKa00,fumbles_rec_yds,0,,,,,
player,201512210nor,nor,EdebKa00,fumbles_rec_td,0,,,,,
player,201512210nor,nor,EdebKa00,fumbles_forced,0,,,,,
player,201512210nor,nor,JordCa00,def_int,0,,,,,
player,201512210nor,nor,JordCa00,def_int_yds,0,,,,,
player,201512210nor,nor,JordCa00,def_int_td,0,,,,,
player,201512210nor,nor,JordCa00,def_int_long,0,,,,,
player,201512210nor,nor,JordCa00,pass_defended,0,,,,,
player,201512210nor,nor,JordCa00,sacks,1.0,,,,,
player,201512210nor,nor,JordCa00,tackles_combined,3,,,,,
player,201512210nor,nor,JordCa00,tackles_solo,2,,,,,
player,201512210nor,nor,JordCa00,tackles_assists,1,,,,,
player,201512210nor,nor,JordCa00,tackles_loss,1,,,,,
player,201512210nor,nor,JordCa00,qb_hits,1,,,,,
player,201512210nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201512210nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201512210nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201512210nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201512210nor,nor,VaccKe00,def_int,0,,,,,
player,201512210nor,nor,VaccKe00,def_int_yds,0,,,,,
player,201512210nor,nor,VaccKe00,def_int_td,0,,,,,
player,201512210nor,nor,VaccKe00,def_int_long,0,,,,,
player,201512210nor,nor,VaccKe00,pass_defended,0,,,,,
player,201512210nor,nor,VaccKe00,sacks,0.0,,,,,
player,201512210nor,nor,VaccKe00,tackles_combined,7,,,,,
player,201512210nor,nor,VaccKe00,tackles_solo,7,,,,,
player,201512210nor,nor,VaccKe00,tackles_assists,0,,,,,
player,201512210nor,nor,VaccKe00,tackles_loss,1,,,,,
player,201512210nor,nor,VaccKe00,qb_hits,0,,,,,
player,201512210nor,nor,VaccKe00,fumbles_rec,0,,,,,
player,201512210nor,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201512210nor,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201512210nor,nor,VaccKe00,fumbles_forced,0,,,,,
player,201512210nor,nor,AnthSt00,def_int,0,,,,,
player,201512210nor,nor,AnthSt00,def_int_yds,0,,,,,
player,201512210nor,nor,AnthSt00,def_int_td,0,,,,,
player,201512210nor,nor,AnthSt00,def_int_long,0,,,,,
player,201512210nor,nor,AnthSt00,pass_defended,0,,,,,
player,201512210nor,nor,AnthSt00,sacks,0.0,,,,,
player,201512210nor,nor,AnthSt00,tackles_combined,6,,,,,
player,201512210nor,nor,AnthSt00,tackles_solo,3,,,,,
player,201512210nor,nor,AnthSt00,tackles_assists,3,,,,,
player,201512210nor,nor,AnthSt00,tackles_loss,0,,,,,
player,201512210nor,nor,AnthSt00,qb_hits,0,,,,,
player,201512210nor,nor,AnthSt00,fumbles_rec,0,,,,,
player,201512210nor,nor,AnthSt00,fumbles_rec_yds,0,,,,,
player,201512210nor,nor,AnthSt00,fumbles_rec_td,0,,,,,
player,201512210nor,nor,AnthSt00,fumbles_forced,1,,,,,
player,201512210nor,nor,BrowBr00,def_int,0,,,,,
player,201512210nor,nor,BrowBr00,def_int_yds,0,,,,,
player,201512210nor,nor,BrowBr00,def_int_td,0,,,,,
player,201512210nor,nor,BrowBr00,def_int_long,0,,,,,
player,201512210nor,nor,BrowBr00,pass_defended,0,,,,,
player,201512210nor,nor,BrowBr00,sacks,0.0,,,,,
player,201512210nor,nor,BrowBr00,tackles_combined,5,,,,,
player,201512210nor,nor,BrowBr00,tackles_solo,4,,,,,
player,201512210nor,nor,BrowBr00,tackles_assists,1,,,,,
player,201512210nor,nor,BrowBr00,tackles_loss,0,,,,,
player,201512210nor,nor,BrowBr00,qb_hits,0,,,,,
player,201512210nor,nor,BrowBr00,fumbles_rec,0,,,,,
player,201512210nor,nor,BrowBr00,fumbles_rec_yds,0,,,,,
player,201512210nor,nor,BrowBr00,fumbles_rec_td,0,,,,,
player,201512210nor,nor,BrowBr00,fumbles_forced,0,,,,,
player,201512210nor,nor,ElleDa99,def_int,0,,,,,
player,201512210nor,nor,ElleDa99,def_int_yds,0,,,,,
player,201512210nor,nor,ElleDa99,def_int_td,0,,,,,
player,201512210nor,nor,ElleDa99,def_int_long,0,,,,,
player,201512210nor,nor,ElleDa99,pass_defended,0,,,,,
player,201512210nor,nor,ElleDa99,sacks,0.0,,,,,
player,201512210nor,nor,ElleDa99,tackles_combined,5,,,,,
player,201512210nor,nor,ElleDa99,tackles_solo,3,,,,,
player,201512210nor,nor,ElleDa99,tackles_assists,2,,,,,
player,201512210nor,nor,ElleDa99,tackles_loss,0,,,,,
player,201512210nor,nor,ElleDa99,qb_hits,0,,,,,
player,201512210nor,nor,ElleDa99,fumbles_rec,0,,,,,
player,201512210nor,nor,ElleDa99,fumbles_rec_yds,0,,,,,
player,201512210nor,nor,ElleDa99,fumbles_rec_td,0,,,,,
player,201512210nor,nor,ElleDa99,fumbles_forced,0,,,,,
player,201512210nor,nor,WilsKy99,def_int,0,,,,,
player,201512210nor,nor,WilsKy99,def_int_yds,0,,,,,
player,201512210nor,nor,WilsKy99,def_int_td,0,,,,,
player,201512210nor,nor,WilsKy99,def_int_long,0,,,,,
player,201512210nor,nor,WilsKy99,pass_defended,1,,,,,
player,201512210nor,nor,WilsKy99,sacks,0.0,,,,,
player,201512210nor,nor,WilsKy99,tackles_combined,4,,,,,
player,201512210nor,nor,WilsKy99,tackles_solo,4,,,,,
player,201512210nor,nor,WilsKy99,tackles_assists,0,,,,,
player,201512210nor,nor,WilsKy99,tackles_loss,0,,,,,
player,201512210nor,nor,WilsKy99,qb_hits,0,,,,,
player,201512210nor,nor,WilsKy99,fumbles_rec,0,,,,,
player,201512210nor,nor,WilsKy99,fumbles_rec_yds,0,,,,,
player,201512210nor,nor,WilsKy99,fumbles_rec_td,0,,,,,
player,201512210nor,nor,WilsKy99,fumbles_forced,0,,,,,
player,201512210nor,nor,BreaDe00,def_int,0,,,,,
player,201512210nor,nor,BreaDe00,def_int_yds,0,,,,,
player,201512210nor,nor,BreaDe00,def_int_td,0,,,,,
player,201512210nor,nor,BreaDe00,def_int_long,0,,,,,
player,201512210nor,nor,BreaDe00,pass_defended,0,,,,,
player,201512210nor,nor,BreaDe00,sacks,0.0,,,,,
player,201512210nor,nor,BreaDe00,tackles_combined,3,,,,,
player,201512210nor,nor,BreaDe00,tackles_solo,3,,,,,
player,201512210nor,nor,BreaDe00,tackles_assists,0,,,,,
player,201512210nor,nor,BreaDe00,tackles_loss,0,,,,,
player,201512210nor,nor,BreaDe00,qb_hits,0,,,,,
player,201512210nor,nor,BreaDe00,fumbles_rec,0,,,,,
player,201512210nor,nor,BreaDe00,fumbles_rec_yds,0,,,,,
player,201512210nor,nor,BreaDe00,fumbles_rec_td,0,,,,,
player,201512210nor,nor,BreaDe00,fumbles_forced,0,,,,,
player,201512210nor,nor,MautMi00,def_int,0,,,,,
player,201512210nor,nor,MautMi00,def_int_yds,0,,,,,
player,201512210nor,nor,MautMi00,def_int_td,0,,,,,
player,201512210nor,nor,MautMi00,def_int_long,0,,,,,
player,201512210nor,nor,MautMi00,pass_defended,0,,,,,
player,201512210nor,nor,MautMi00,sacks,0.0,,,,,
player,201512210nor,nor,MautMi00,tackles_combined,3,,,,,
player,201512210nor,nor,MautMi00,tackles_solo,3,,,,,
player,201512210nor,nor,MautMi00,tackles_assists,0,,,,,
player,201512210nor,nor,MautMi00,tackles_loss,1,,,,,
player,201512210nor,nor,MautMi00,qb_hits,0,,,,,
player,201512210nor,nor,MautMi00,fumbles_rec,0,,,,,
player,201512210nor,nor,MautMi00,fumbles_rec_yds,0,,,,,
player,201512210nor,nor,MautMi00,fumbles_rec_td,0,,,,,
player,201512210nor,nor,MautMi00,fumbles_forced,0,,,,,
player,201512210nor,nor,ByrdJa99,def_int,0,,,,,
player,201512210nor,nor,ByrdJa99,def_int_yds,0,,,,,
player,201512210nor,nor,ByrdJa99,def_int_td,0,,,,,
player,201512210nor,nor,ByrdJa99,def_int_long,0,,,,,
player,201512210nor,nor,ByrdJa99,pass_defended,0,,,,,
player,201512210nor,nor,ByrdJa99,sacks,0.0,,,,,
player,201512210nor,nor,ByrdJa99,tackles_combined,2,,,,,
player,201512210nor,nor,ByrdJa99,tackles_solo,1,,,,,
player,201512210nor,nor,ByrdJa99,tackles_assists,1,,,,,
player,201512210nor,nor,ByrdJa99,tackles_loss,0,,,,,
player,201512210nor,nor,ByrdJa99,qb_hits,0,,,,,
player,201512210nor,nor,ByrdJa99,fumbles_rec,0,,,,,
