game,2015,10,20151115,201511150oti,car,"Carolina Panthers",27,oti,"Tennessee Titans",10
player,201511150oti,car,KuecLu00,fumbles_rec,0,,,,,
player,201511150oti,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201511150oti,car,KuecLu00,fumbles_forced,1,,,,,
player,201511150oti,car,BenwBe00,def_int,0,,,,,
player,201511150oti,car,BenwBe00,def_int_yds,0,,,,,
player,201511150oti,car,BenwBe00,def_int_td,0,,,,,
player,201511150oti,car,BenwBe00,def_int_long,0,,,,,
player,201511150oti,car,BenwBe00,pass_defended,0,,,,,
player,201511150oti,car,BenwBe00,sacks,0.0,,,,,
player,201511150oti,car,BenwBe00,tackles_combined,4,,,,,
player,201511150oti,car,BenwBe00,tackles_solo,2,,,,,
player,201511150oti,car,BenwBe00,tackles_assists,2,,,,,
player,201511150oti,car,BenwBe00,tackles_loss,0,,,,,
player,201511150oti,car,BenwBe00,qb_hits,0,,,,,
player,201511150oti,car,BenwBe00,fumbles_rec,0,,,,,
player,201511150oti,car,BenwBe00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,BenwBe00,fumbles_rec_td,0,,,,,
player,201511150oti,car,BenwBe00,fumbles_forced,0,,,,,
player,201511150oti,car,HarpRo21,def_int,0,,,,,
player,201511150oti,car,HarpRo21,def_int_yds,0,,,,,
player,201511150oti,car,HarpRo21,def_int_td,0,,,,,
player,201511150oti,car,HarpRo21,def_int_long,0,,,,,
player,201511150oti,car,HarpRo21,pass_defended,0,,,,,
player,201511150oti,car,HarpRo21,sacks,0.0,,,,,
player,201511150oti,car,HarpRo21,tackles_combined,4,,,,,
player,201511150oti,car,HarpRo21,tackles_solo,3,,,,,
player,201511150oti,car,HarpRo21,tackles_assists,1,,,,,
player,201511150oti,car,HarpRo21,tackles_loss,0,,,,,
player,201511150oti,car,HarpRo21,qb_hits,0,,,,,
player,201511150oti,car,HarpRo21,fumbles_rec,0,,,,,
player,201511150oti,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201511150oti,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201511150oti,car,HarpRo21,fumbles_forced,0,,,,,
player,201511150oti,car,KleiAJ00,def_int,0,,,,,
player,201511150oti,car,KleiAJ00,def_int_yds,0,,,,,
player,201511150oti,car,KleiAJ00,def_int_td,0,,,,,
player,201511150oti,car,KleiAJ00,def_int_long,0,,,,,
player,201511150oti,car,KleiAJ00,pass_defended,0,,,,,
player,201511150oti,car,KleiAJ00,sacks,0.0,,,,,
player,201511150oti,car,KleiAJ00,tackles_combined,4,,,,,
player,201511150oti,car,KleiAJ00,tackles_solo,4,,,,,
player,201511150oti,car,KleiAJ00,tackles_assists,0,,,,,
player,201511150oti,car,KleiAJ00,tackles_loss,2,,,,,
player,201511150oti,car,KleiAJ00,qb_hits,0,,,,,
player,201511150oti,car,KleiAJ00,fumbles_rec,0,,,,,
player,201511150oti,car,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,KleiAJ00,fumbles_rec_td,0,,,,,
player,201511150oti,car,KleiAJ00,fumbles_forced,0,,,,,
player,201511150oti,car,TillCh20,def_int,0,,,,,
player,201511150oti,car,TillCh20,def_int_yds,0,,,,,
player,201511150oti,car,TillCh20,def_int_td,0,,,,,
player,201511150oti,car,TillCh20,def_int_long,0,,,,,
player,201511150oti,car,TillCh20,pass_defended,0,,,,,
player,201511150oti,car,TillCh20,sacks,0.0,,,,,
player,201511150oti,car,TillCh20,tackles_combined,4,,,,,
player,201511150oti,car,TillCh20,tackles_solo,2,,,,,
player,201511150oti,car,TillCh20,tackles_assists,2,,,,,
player,201511150oti,car,TillCh20,tackles_loss,0,,,,,
player,201511150oti,car,TillCh20,qb_hits,0,,,,,
player,201511150oti,car,TillCh20,fumbles_rec,0,,,,,
player,201511150oti,car,TillCh20,fumbles_rec_yds,0,,,,,
player,201511150oti,car,TillCh20,fumbles_rec_td,0,,,,,
player,201511150oti,car,TillCh20,fumbles_forced,0,,,,,
player,201511150oti,car,BostTr00,def_int,0,,,,,
player,201511150oti,car,BostTr00,def_int_yds,0,,,,,
player,201511150oti,car,BostTr00,def_int_td,0,,,,,
player,201511150oti,car,BostTr00,def_int_long,0,,,,,
player,201511150oti,car,BostTr00,pass_defended,0,,,,,
player,201511150oti,car,BostTr00,sacks,0.0,,,,,
player,201511150oti,car,BostTr00,tackles_combined,3,,,,,
player,201511150oti,car,BostTr00,tackles_solo,3,,,,,
player,201511150oti,car,BostTr00,tackles_assists,0,,,,,
player,201511150oti,car,BostTr00,tackles_loss,0,,,,,
player,201511150oti,car,BostTr00,qb_hits,0,,,,,
player,201511150oti,car,BostTr00,fumbles_rec,0,,,,,
player,201511150oti,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,BostTr00,fumbles_rec_td,0,,,,,
player,201511150oti,car,BostTr00,fumbles_forced,0,,,,,
player,201511150oti,car,NormJo01,def_int,0,,,,,
player,201511150oti,car,NormJo01,def_int_yds,0,,,,,
player,201511150oti,car,NormJo01,def_int_td,0,,,,,
player,201511150oti,car,NormJo01,def_int_long,0,,,,,
player,201511150oti,car,NormJo01,pass_defended,1,,,,,
player,201511150oti,car,NormJo01,sacks,0.0,,,,,
player,201511150oti,car,NormJo01,tackles_combined,3,,,,,
player,201511150oti,car,NormJo01,tackles_solo,3,,,,,
player,201511150oti,car,NormJo01,tackles_assists,0,,,,,
player,201511150oti,car,NormJo01,tackles_loss,0,,,,,
player,201511150oti,car,NormJo01,qb_hits,0,,,,,
player,201511150oti,car,NormJo01,fumbles_rec,0,,,,,
player,201511150oti,car,NormJo01,fumbles_rec_yds,0,,,,,
player,201511150oti,car,NormJo01,fumbles_rec_td,0,,,,,
player,201511150oti,car,NormJo01,fumbles_forced,0,,,,,
player,201511150oti,car,ShorKa00,def_int,0,,,,,
player,201511150oti,car,ShorKa00,def_int_yds,0,,,,,
player,201511150oti,car,ShorKa00,def_int_td,0,,,,,
player,201511150oti,car,ShorKa00,def_int_long,0,,,,,
player,201511150oti,car,ShorKa00,pass_defended,0,,,,,
player,201511150oti,car,ShorKa00,sacks,0.0,,,,,
player,201511150oti,car,ShorKa00,tackles_combined,3,,,,,
player,201511150oti,car,ShorKa00,tackles_solo,1,,,,,
player,201511150oti,car,ShorKa00,tackles_assists,2,,,,,
player,201511150oti,car,ShorKa00,tackles_loss,1,,,,,
player,201511150oti,car,ShorKa00,qb_hits,2,,,,,
player,201511150oti,car,ShorKa00,fumbles_rec,1,,,,,
player,201511150oti,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201511150oti,car,ShorKa00,fumbles_forced,0,,,,,
player,201511150oti,car,AlleJa22,def_int,0,,,,,
player,201511150oti,car,AlleJa22,def_int_yds,0,,,,,
player,201511150oti,car,AlleJa22,def_int_td,0,,,,,
player,201511150oti,car,AlleJa22,def_int_long,0,,,,,
player,201511150oti,car,AlleJa22,pass_defended,0,,,,,
player,201511150oti,car,AlleJa22,sacks,0.0,,,,,
player,201511150oti,car,AlleJa22,tackles_combined,2,,,,,
player,201511150oti,car,AlleJa22,tackles_solo,2,,,,,
player,201511150oti,car,AlleJa22,tackles_assists,0,,,,,
player,201511150oti,car,AlleJa22,tackles_loss,0,,,,,
player,201511150oti,car,AlleJa22,qb_hits,0,,,,,
player,201511150oti,car,AlleJa22,fumbles_rec,0,,,,,
player,201511150oti,car,AlleJa22,fumbles_rec_yds,0,,,,,
player,201511150oti,car,AlleJa22,fumbles_rec_td,0,,,,,
player,201511150oti,car,AlleJa22,fumbles_forced,0,,,,,
player,201511150oti,car,LoveKy00,def_int,0,,,,,
player,201511150oti,car,LoveKy00,def_int_yds,0,,,,,
player,201511150oti,car,LoveKy00,def_int_td,0,,,,,
player,201511150oti,car,LoveKy00,def_int_long,0,,,,,
player,201511150oti,car,LoveKy00,pass_defended,0,,,,,
player,201511150oti,car,LoveKy00,sacks,0.0,,,,,
player,201511150oti,car,LoveKy00,tackles_combined,2,,,,,
player,201511150oti,car,LoveKy00,tackles_solo,0,,,,,
player,201511150oti,car,LoveKy00,tackles_assists,2,,,,,
player,201511150oti,car,LoveKy00,tackles_loss,0,,,,,
player,201511150oti,car,LoveKy00,qb_hits,0,,,,,
player,201511150oti,car,LoveKy00,fumbles_rec,0,,,,,
player,201511150oti,car,LoveKy00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,LoveKy00,fumbles_rec_td,0,,,,,
player,201511150oti,car,LoveKy00,fumbles_forced,0,,,,,
player,201511150oti,car,WhitFo00,def_int,0,,,,,
player,201511150oti,car,WhitFo00,def_int_yds,0,,,,,
player,201511150oti,car,WhitFo00,def_int_td,0,,,,,
player,201511150oti,car,WhitFo00,def_int_long,0,,,,,
player,201511150oti,car,WhitFo00,pass_defended,0,,,,,
player,201511150oti,car,WhitFo00,sacks,0.0,,,,,
player,201511150oti,car,WhitFo00,tackles_combined,2,,,,,
player,201511150oti,car,WhitFo00,tackles_solo,0,,,,,
player,201511150oti,car,WhitFo00,tackles_assists,2,,,,,
player,201511150oti,car,WhitFo00,tackles_loss,0,,,,,
player,201511150oti,car,WhitFo00,qb_hits,0,,,,,
player,201511150oti,car,WhitFo00,fumbles_rec,0,,,,,
player,201511150oti,car,WhitFo00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,WhitFo00,fumbles_rec_td,0,,,,,
player,201511150oti,car,WhitFo00,fumbles_forced,0,,,,,
player,201511150oti,car,LotuSt00,def_int,0,,,,,
player,201511150oti,car,LotuSt00,def_int_yds,0,,,,,
player,201511150oti,car,LotuSt00,def_int_td,0,,,,,
player,201511150oti,car,LotuSt00,def_int_long,0,,,,,
player,201511150oti,car,LotuSt00,pass_defended,0,,,,,
player,201511150oti,car,LotuSt00,sacks,0.0,,,,,
player,201511150oti,car,LotuSt00,tackles_combined,1,,,,,
player,201511150oti,car,LotuSt00,tackles_solo,1,,,,,
player,201511150oti,car,LotuSt00,tackles_assists,0,,,,,
player,201511150oti,car,LotuSt00,tackles_loss,0,,,,,
player,201511150oti,car,LotuSt00,qb_hits,0,,,,,
player,201511150oti,car,LotuSt00,fumbles_rec,0,,,,,
player,201511150oti,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201511150oti,car,LotuSt00,fumbles_forced,0,,,,,
player,201511150oti,car,MayoDa00,def_int,0,,,,,
player,201511150oti,car,MayoDa00,def_int_yds,0,,,,,
player,201511150oti,car,MayoDa00,def_int_td,0,,,,,
player,201511150oti,car,MayoDa00,def_int_long,0,,,,,
player,201511150oti,car,MayoDa00,pass_defended,0,,,,,
player,201511150oti,car,MayoDa00,sacks,0.0,,,,,
player,201511150oti,car,MayoDa00,tackles_combined,1,,,,,
player,201511150oti,car,MayoDa00,tackles_solo,0,,,,,
player,201511150oti,car,MayoDa00,tackles_assists,1,,,,,
player,201511150oti,car,MayoDa00,tackles_loss,0,,,,,
player,201511150oti,car,MayoDa00,qb_hits,0,,,,,
player,201511150oti,car,MayoDa00,fumbles_rec,0,,,,,
player,201511150oti,car,MayoDa00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,MayoDa00,fumbles_rec_td,0,,,,,
player,201511150oti,car,MayoDa00,fumbles_forced,0,,,,,
player,201511150oti,car,ThomSh01,def_int,0,,,,,
player,201511150oti,car,ThomSh01,def_int_yds,0,,,,,
player,201511150oti,car,ThomSh01,def_int_td,0,,,,,
player,201511150oti,car,ThomSh01,def_int_long,0,,,,,
player,201511150oti,car,ThomSh01,pass_defended,0,,,,,
player,201511150oti,car,ThomSh01,sacks,0.0,,,,,
player,201511150oti,car,ThomSh01,tackles_combined,1,,,,,
player,201511150oti,car,ThomSh01,tackles_solo,1,,,,,
player,201511150oti,car,ThomSh01,tackles_assists,0,,,,,
player,201511150oti,car,ThomSh01,tackles_loss,1,,,,,
player,201511150oti,car,ThomSh01,qb_hits,0,,,,,
player,201511150oti,car,ThomSh01,fumbles_rec,0,,,,,
player,201511150oti,car,ThomSh01,fumbles_rec_yds,0,,,,,
player,201511150oti,car,ThomSh01,fumbles_rec_td,0,,,,,
player,201511150oti,car,ThomSh01,fumbles_forced,0,,,,,
player,201511150oti,car,WebbJo00,def_int,0,,,,,
player,201511150oti,car,WebbJo00,def_int_yds,0,,,,,
player,201511150oti,car,WebbJo00,def_int_td,0,,,,,
player,201511150oti,car,WebbJo00,def_int_long,0,,,,,
player,201511150oti,car,WebbJo00,pass_defended,0,,,,,
player,201511150oti,car,WebbJo00,sacks,0.0,,,,,
player,201511150oti,car,WebbJo00,tackles_combined,1,,,,,
player,201511150oti,car,WebbJo00,tackles_solo,0,,,,,
player,201511150oti,car,WebbJo00,tackles_assists,1,,,,,
player,201511150oti,car,WebbJo00,tackles_loss,0,,,,,
player,201511150oti,car,WebbJo00,qb_hits,0,,,,,
player,201511150oti,car,WebbJo00,fumbles_rec,0,,,,,
player,201511150oti,car,WebbJo00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,WebbJo00,fumbles_rec_td,0,,,,,
player,201511150oti,car,WebbJo00,fumbles_forced,0,,,,,
player,201511150oti,car,WillTe00,def_int,0,,,,,
player,201511150oti,car,WillTe00,def_int_yds,0,,,,,
player,201511150oti,car,WillTe00,def_int_td,0,,,,,
player,201511150oti,car,WillTe00,def_int_long,0,,,,,
player,201511150oti,car,WillTe00,pass_defended,0,,,,,
player,201511150oti,car,WillTe00,sacks,0.0,,,,,
player,201511150oti,car,WillTe00,tackles_combined,1,,,,,
player,201511150oti,car,WillTe00,tackles_solo,1,,,,,
player,201511150oti,car,WillTe00,tackles_assists,0,,,,,
player,201511150oti,car,WillTe00,tackles_loss,0,,,,,
player,201511150oti,car,WillTe00,qb_hits,0,,,,,
player,201511150oti,car,WillTe00,fumbles_rec,0,,,,,
player,201511150oti,car,WillTe00,fumbles_rec_yds,0,,,,,
player,201511150oti,car,WillTe00,fumbles_rec_td,0,,,,,
player,201511150oti,car,WillTe00,fumbles_forced,0,,,,,
player,201511150oti,car,DaviTh20,def_int,0,,,,,
player,201511150oti,car,DaviTh20,def_int_yds,0,,,,,
player,201511150oti,car,DaviTh20,def_int_td,0,,,,,
player,201511150oti,car,DaviTh20,def_int_long,0,,,,,
player,201511150oti,car,DaviTh20,pass_defended,0,,,,,
player,201511150oti,car,DaviTh20,sacks,0.0,,,,,
player,201511150oti,car,DaviTh20,tackles_combined,0,,,,,
player,201511150oti,car,DaviTh20,tackles_solo,0,,,,,
player,201511150oti,car,DaviTh20,tackles_assists,0,,,,,
player,201511150oti,car,DaviTh20,tackles_loss,0,,,,,
player,201511150oti,car,DaviTh20,qb_hits,1,,,,,
player,201511150oti,car,DaviTh20,fumbles_rec,0,,,,,
player,201511150oti,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201511150oti,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201511150oti,car,DaviTh20,fumbles_forced,0,,,,,
player,201511150oti,oti,WoodWe20,def_int,0,,,,,
player,201511150oti,oti,WoodWe20,def_int_yds,0,,,,,
player,201511150oti,oti,WoodWe20,def_int_td,0,,,,,
player,201511150oti,oti,WoodWe20,def_int_long,0,,,,,
player,201511150oti,oti,WoodWe20,pass_defended,0,,,,,
player,201511150oti,oti,WoodWe20,sacks,1.0,,,,,
player,201511150oti,oti,WoodWe20,tackles_combined,8,,,,,
player,201511150oti,oti,WoodWe20,tackles_solo,4,,,,,
player,201511150oti,oti,WoodWe20,tackles_assists,4,,,,,
player,201511150oti,oti,WoodWe20,tackles_loss,1,,,,,
player,201511150oti,oti,WoodWe20,qb_hits,1,,,,,
player,201511150oti,oti,WoodWe20,fumbles_rec,0,,,,,
player,201511150oti,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201511150oti,oti,WoodWe20,fumbles_forced,0,,,,,
player,201511150oti,oti,GrifMi99,def_int,0,,,,,
player,201511150oti,oti,GrifMi99,def_int_yds,0,,,,,
player,201511150oti,oti,GrifMi99,def_int_td,0,,,,,
player,201511150oti,oti,GrifMi99,def_int_long,0,,,,,
player,201511150oti,oti,GrifMi99,pass_defended,0,,,,,
player,201511150oti,oti,GrifMi99,sacks,1.0,,,,,
player,201511150oti,oti,GrifMi99,tackles_combined,6,,,,,
player,201511150oti,oti,GrifMi99,tackles_solo,4,,,,,
player,201511150oti,oti,GrifMi99,tackles_assists,2,,,,,
player,201511150oti,oti,GrifMi99,tackles_loss,1,,,,,
player,201511150oti,oti,GrifMi99,qb_hits,1,,,,,
player,201511150oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201511150oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201511150oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201511150oti,oti,OrakBr99,def_int,0,,,,,
player,201511150oti,oti,OrakBr99,def_int_yds,0,,,,,
player,201511150oti,oti,OrakBr99,def_int_td,0,,,,,
player,201511150oti,oti,OrakBr99,def_int_long,0,,,,,
player,201511150oti,oti,OrakBr99,pass_defended,0,,,,,
player,201511150oti,oti,OrakBr99,sacks,1.0,,,,,
player,201511150oti,oti,OrakBr99,tackles_combined,6,,,,,
player,201511150oti,oti,OrakBr99,tackles_solo,5,,,,,
player,201511150oti,oti,OrakBr99,tackles_assists,1,,,,,
player,201511150oti,oti,OrakBr99,tackles_loss,1,,,,,
player,201511150oti,oti,OrakBr99,qb_hits,1,,,,,
player,201511150oti,oti,OrakBr99,fumbles_rec,0,,,,,
player,201511150oti,oti,OrakBr99,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,OrakBr99,fumbles_rec_td,0,,,,,
player,201511150oti,oti,OrakBr99,fumbles_forced,0,,,,,
player,201511150oti,oti,StafDa00,def_int,0,,,,,
player,201511150oti,oti,StafDa00,def_int_yds,0,,,,,
player,201511150oti,oti,StafDa00,def_int_td,0,,,,,
player,201511150oti,oti,StafDa00,def_int_long,0,,,,,
player,201511150oti,oti,StafDa00,pass_defended,0,,,,,
player,201511150oti,oti,StafDa00,sacks,1.0,,,,,
player,201511150oti,oti,StafDa00,tackles_combined,3,,,,,
player,201511150oti,oti,StafDa00,tackles_solo,2,,,,,
player,201511150oti,oti,StafDa00,tackles_assists,1,,,,,
player,201511150oti,oti,StafDa00,tackles_loss,1,,,,,
player,201511150oti,oti,StafDa00,qb_hits,1,,,,,
player,201511150oti,oti,StafDa00,fumbles_rec,0,,,,,
player,201511150oti,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201511150oti,oti,StafDa00,fumbles_forced,0,,,,,
player,201511150oti,oti,WillAv00,def_int,0,,,,,
player,201511150oti,oti,WillAv00,def_int_yds,0,,,,,
player,201511150oti,oti,WillAv00,def_int_td,0,,,,,
player,201511150oti,oti,WillAv00,def_int_long,0,,,,,
player,201511150oti,oti,WillAv00,pass_defended,0,,,,,
player,201511150oti,oti,WillAv00,sacks,0.5,,,,,
player,201511150oti,oti,WillAv00,tackles_combined,14,,,,,
player,201511150oti,oti,WillAv00,tackles_solo,7,,,,,
player,201511150oti,oti,WillAv00,tackles_assists,7,,,,,
player,201511150oti,oti,WillAv00,tackles_loss,2,,,,,
player,201511150oti,oti,WillAv00,qb_hits,1,,,,,
player,201511150oti,oti,WillAv00,fumbles_rec,0,,,,,
player,201511150oti,oti,WillAv00,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,WillAv00,fumbles_rec_td,0,,,,,
player,201511150oti,oti,WillAv00,fumbles_forced,0,,,,,
player,201511150oti,oti,BassDa00,def_int,0,,,,,
player,201511150oti,oti,BassDa00,def_int_yds,0,,,,,
player,201511150oti,oti,BassDa00,def_int_td,0,,,,,
player,201511150oti,oti,BassDa00,def_int_long,0,,,,,
player,201511150oti,oti,BassDa00,pass_defended,0,,,,,
player,201511150oti,oti,BassDa00,sacks,0.5,,,,,
player,201511150oti,oti,BassDa00,tackles_combined,3,,,,,
player,201511150oti,oti,BassDa00,tackles_solo,2,,,,,
player,201511150oti,oti,BassDa00,tackles_assists,1,,,,,
player,201511150oti,oti,BassDa00,tackles_loss,1,,,,,
player,201511150oti,oti,BassDa00,qb_hits,1,,,,,
player,201511150oti,oti,BassDa00,fumbles_rec,0,,,,,
player,201511150oti,oti,BassDa00,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,BassDa00,fumbles_rec_td,0,,,,,
player,201511150oti,oti,BassDa00,fumbles_forced,0,,,,,
player,201511150oti,oti,WoodAl99,def_int,0,,,,,
player,201511150oti,oti,WoodAl99,def_int_yds,0,,,,,
player,201511150oti,oti,WoodAl99,def_int_td,0,,,,,
player,201511150oti,oti,WoodAl99,def_int_long,0,,,,,
player,201511150oti,oti,WoodAl99,pass_defended,0,,,,,
player,201511150oti,oti,WoodAl99,sacks,0.0,,,,,
player,201511150oti,oti,WoodAl99,tackles_combined,5,,,,,
player,201511150oti,oti,WoodAl99,tackles_solo,3,,,,,
player,201511150oti,oti,WoodAl99,tackles_assists,2,,,,,
player,201511150oti,oti,WoodAl99,tackles_loss,0,,,,,
player,201511150oti,oti,WoodAl99,qb_hits,0,,,,,
player,201511150oti,oti,WoodAl99,fumbles_rec,0,,,,,
player,201511150oti,oti,WoodAl99,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,WoodAl99,fumbles_rec_td,0,,,,,
player,201511150oti,oti,WoodAl99,fumbles_forced,0,,,,,
player,201511150oti,oti,SearDa00,def_int,0,,,,,
player,201511150oti,oti,SearDa00,def_int_yds,0,,,,,
player,201511150oti,oti,SearDa00,def_int_td,0,,,,,
player,201511150oti,oti,SearDa00,def_int_long,0,,,,,
player,201511150oti,oti,SearDa00,pass_defended,0,,,,,
player,201511150oti,oti,SearDa00,sacks,0.0,,,,,
player,201511150oti,oti,SearDa00,tackles_combined,4,,,,,
player,201511150oti,oti,SearDa00,tackles_solo,4,,,,,
player,201511150oti,oti,SearDa00,tackles_assists,0,,,,,
player,201511150oti,oti,SearDa00,tackles_loss,0,,,,,
player,201511150oti,oti,SearDa00,qb_hits,0,,,,,
player,201511150oti,oti,SearDa00,fumbles_rec,0,,,,,
player,201511150oti,oti,SearDa00,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,SearDa00,fumbles_rec_td,0,,,,,
player,201511150oti,oti,SearDa00,fumbles_forced,0,,,,,
player,201511150oti,oti,WebbBW00,def_int,0,,,,,
player,201511150oti,oti,WebbBW00,def_int_yds,0,,,,,
player,201511150oti,oti,WebbBW00,def_int_td,0,,,,,
player,201511150oti,oti,WebbBW00,def_int_long,0,,,,,
player,201511150oti,oti,WebbBW00,pass_defended,0,,,,,
player,201511150oti,oti,WebbBW00,sacks,0.0,,,,,
player,201511150oti,oti,WebbBW00,tackles_combined,4,,,,,
player,201511150oti,oti,WebbBW00,tackles_solo,3,,,,,
player,201511150oti,oti,WebbBW00,tackles_assists,1,,,,,
player,201511150oti,oti,WebbBW00,tackles_loss,0,,,,,
player,201511150oti,oti,WebbBW00,qb_hits,0,,,,,
player,201511150oti,oti,WebbBW00,fumbles_rec,0,,,,,
player,201511150oti,oti,WebbBW00,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,WebbBW00,fumbles_rec_td,0,,,,,
player,201511150oti,oti,WebbBW00,fumbles_forced,0,,,,,
player,201511150oti,oti,BrowZa00,def_int,0,,,,,
player,201511150oti,oti,BrowZa00,def_int_yds,0,,,,,
player,201511150oti,oti,BrowZa00,def_int_td,0,,,,,
player,201511150oti,oti,BrowZa00,def_int_long,0,,,,,
player,201511150oti,oti,BrowZa00,pass_defended,0,,,,,
player,201511150oti,oti,BrowZa00,sacks,0.0,,,,,
player,201511150oti,oti,BrowZa00,tackles_combined,2,,,,,
player,201511150oti,oti,BrowZa00,tackles_solo,2,,,,,
player,201511150oti,oti,BrowZa00,tackles_assists,0,,,,,
player,201511150oti,oti,BrowZa00,tackles_loss,0,,,,,
player,201511150oti,oti,BrowZa00,qb_hits,0,,,,,
player,201511150oti,oti,BrowZa00,fumbles_rec,0,,,,,
player,201511150oti,oti,BrowZa00,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,BrowZa00,fumbles_rec_td,0,,,,,
player,201511150oti,oti,BrowZa00,fumbles_forced,0,,,,,
player,201511150oti,oti,MorgDe99,def_int,0,,,,,
player,201511150oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201511150oti,oti,MorgDe99,def_int_td,0,,,,,
player,201511150oti,oti,MorgDe99,def_int_long,0,,,,,
player,201511150oti,oti,MorgDe99,pass_defended,0,,,,,
player,201511150oti,oti,MorgDe99,sacks,0.0,,,,,
player,201511150oti,oti,MorgDe99,tackles_combined,2,,,,,
player,201511150oti,oti,MorgDe99,tackles_solo,1,,,,,
player,201511150oti,oti,MorgDe99,tackles_assists,1,,,,,
player,201511150oti,oti,MorgDe99,tackles_loss,0,,,,,
player,201511150oti,oti,MorgDe99,qb_hits,1,,,,,
player,201511150oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201511150oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201511150oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201511150oti,oti,SensCo00,def_int,0,,,,,
player,201511150oti,oti,SensCo00,def_int_yds,0,,,,,
player,201511150oti,oti,SensCo00,def_int_td,0,,,,,
player,201511150oti,oti,SensCo00,def_int_long,0,,,,,
player,201511150oti,oti,SensCo00,pass_defended,0,,,,,
player,201511150oti,oti,SensCo00,sacks,0.0,,,,,
player,201511150oti,oti,SensCo00,tackles_combined,2,,,,,
player,201511150oti,oti,SensCo00,tackles_solo,2,,,,,
player,201511150oti,oti,SensCo00,tackles_assists,0,,,,,
player,201511150oti,oti,SensCo00,tackles_loss,0,,,,,
player,201511150oti,oti,SensCo00,qb_hits,0,,,,,
player,201511150oti,oti,SensCo00,fumbles_rec,0,,,,,
player,201511150oti,oti,SensCo00,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,SensCo00,fumbles_rec_td,0,,,,,
player,201511150oti,oti,SensCo00,fumbles_forced,0,,,,,
player,201511150oti,oti,WrehBl00,def_int,0,,,,,
player,201511150oti,oti,WrehBl00,def_int_yds,0,,,,,
player,201511150oti,oti,WrehBl00,def_int_td,0,,,,,
player,201511150oti,oti,WrehBl00,def_int_long,0,,,,,
player,201511150oti,oti,WrehBl00,pass_defended,0,,,,,
player,201511150oti,oti,WrehBl00,sacks,0.0,,,,,
player,201511150oti,oti,WrehBl00,tackles_combined,2,,,,,
player,201511150oti,oti,WrehBl00,tackles_solo,2,,,,,
player,201511150oti,oti,WrehBl00,tackles_assists,0,,,,,
player,201511150oti,oti,WrehBl00,tackles_loss,0,,,,,
player,201511150oti,oti,WrehBl00,qb_hits,0,,,,,
player,201511150oti,oti,WrehBl00,fumbles_rec,0,,,,,
player,201511150oti,oti,WrehBl00,fumbles_rec_yds,0,,,,,
player,201511150oti,oti,WrehBl00,fumbles_rec_td,0,,,,,
player,201511150oti,oti,WrehBl00,fumbles_forced,0,,,,,
player,201511150oti,oti,BrinBe00,def_int,0,,,,,
player,201511150oti,oti,BrinBe00,def_int_yds,0,,,,,
player,201511150oti,oti,BrinBe00,def_int_td,0,,,,,
player,201511150oti,oti,BrinBe00,def_int_long,0,,,,,
player,201511150oti,oti,BrinBe00,pass_defended,0,,,,,
player,201511150oti,oti,BrinBe00,sacks,0.0,,,,,
player,201511150oti,oti,BrinBe00,tackles_combined,1,,,,,
