game,2015,5,20151011,201510110kan,chi,"Chicago Bears",18,kan,"Kansas City Chiefs",17
player,201510110kan,kan,HammFr00,tackles_solo,1,,,,,
player,201510110kan,kan,HammFr00,tackles_assists,0,,,,,
player,201510110kan,kan,HammFr00,tackles_loss,0,,,,,
player,201510110kan,kan,HammFr00,qb_hits,0,,,,,
player,201510110kan,kan,HammFr00,fumbles_rec,0,,,,,
player,201510110kan,kan,HammFr00,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,HammFr00,fumbles_rec_td,0,,,,,
player,201510110kan,kan,HammFr00,fumbles_forced,0,,,,,
player,201510110kan,kan,WillNi01,def_int,0,,,,,
player,201510110kan,kan,WillNi01,def_int_yds,0,,,,,
player,201510110kan,kan,WillNi01,def_int_td,0,,,,,
player,201510110kan,kan,WillNi01,def_int_long,0,,,,,
player,201510110kan,kan,WillNi01,pass_defended,0,,,,,
player,201510110kan,kan,WillNi01,sacks,0.0,,,,,
player,201510110kan,kan,WillNi01,tackles_combined,1,,,,,
player,201510110kan,kan,WillNi01,tackles_solo,0,,,,,
player,201510110kan,kan,WillNi01,tackles_assists,1,,,,,
player,201510110kan,kan,WillNi01,tackles_loss,0,,,,,
player,201510110kan,kan,WillNi01,qb_hits,0,,,,,
player,201510110kan,kan,WillNi01,fumbles_rec,0,,,,,
player,201510110kan,kan,WillNi01,fumbles_rec_yds,0,,,,,
player,201510110kan,kan,WillNi01,fumbles_rec_td,0,,,,,
player,201510110kan,kan,WillNi01,fumbles_forced,0,,,,,
player,201510110kan,chi,MariMa00,kick_ret,0,,,,,
player,201510110kan,chi,MariMa00,kick_ret_yds,0,,,,,
player,201510110kan,chi,MariMa00,kick_ret_yds_per_ret,,,,,,
player,201510110kan,chi,MariMa00,kick_ret_td,0,,,,,
player,201510110kan,chi,MariMa00,kick_ret_long,0,,,,,
player,201510110kan,chi,MariMa00,punt_ret,3,,,,,
player,201510110kan,chi,MariMa00,punt_ret_yds,20,,,,,
player,201510110kan,chi,MariMa00,punt_ret_yds_per_ret,6.7,,,,,
player,201510110kan,chi,MariMa00,punt_ret_td,0,,,,,
player,201510110kan,chi,MariMa00,punt_ret_long,13,,,,,
player,201510110kan,kan,ThomDe05,kick_ret,1,,,,,
player,201510110kan,kan,ThomDe05,kick_ret_yds,19,,,,,
player,201510110kan,kan,ThomDe05,kick_ret_yds_per_ret,19.0,,,,,
player,201510110kan,kan,ThomDe05,kick_ret_td,0,,,,,
player,201510110kan,kan,ThomDe05,kick_ret_long,19,,,,,
player,201510110kan,kan,ThomDe05,punt_ret,3,,,,,
player,201510110kan,kan,ThomDe05,punt_ret_yds,17,,,,,
player,201510110kan,kan,ThomDe05,punt_ret_yds_per_ret,5.7,,,,,
player,201510110kan,kan,ThomDe05,punt_ret_td,0,,,,,
player,201510110kan,kan,ThomDe05,punt_ret_long,10,,,,,
player,201510110kan,kan,SherAn00,kick_ret,1,,,,,
player,201510110kan,kan,SherAn00,kick_ret_yds,11,,,,,
player,201510110kan,kan,SherAn00,kick_ret_yds_per_ret,11.0,,,,,
player,201510110kan,kan,SherAn00,kick_ret_td,0,,,,,
player,201510110kan,kan,SherAn00,kick_ret_long,11,,,,,
player,201510110kan,kan,SherAn00,punt_ret,0,,,,,
player,201510110kan,kan,SherAn00,punt_ret_yds,0,,,,,
player,201510110kan,kan,SherAn00,punt_ret_yds_per_ret,,,,,,
player,201510110kan,kan,SherAn00,punt_ret_td,0,,,,,
player,201510110kan,kan,SherAn00,punt_ret_long,0,,,,,
player,201510110kan,chi,ODonPa00,xpm,,,,,,
player,201510110kan,chi,ODonPa00,xpa,,,,,,
player,201510110kan,chi,ODonPa00,fgm,,,,,,
player,201510110kan,chi,ODonPa00,fga,,,,,,
player,201510110kan,chi,ODonPa00,punt,5,,,,,
player,201510110kan,chi,ODonPa00,punt_yds,235,,,,,
player,201510110kan,chi,ODonPa00,punt_yds_per_punt,47.0,,,,,
player,201510110kan,chi,ODonPa00,punt_long,49,,,,,
player,201510110kan,chi,gouldrob01,xpm,,,,,,
player,201510110kan,chi,gouldrob01,xpa,,,,,,
player,201510110kan,chi,gouldrob01,fgm,2,,,,,
player,201510110kan,chi,gouldrob01,fga,2,,,,,
player,201510110kan,chi,gouldrob01,punt,0,,,,,
player,201510110kan,chi,gouldrob01,punt_yds,0,,,,,
player,201510110kan,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201510110kan,chi,gouldrob01,punt_long,0,,,,,
player,201510110kan,kan,SantCa01,xpm,2,,,,,
player,201510110kan,kan,SantCa01,xpa,2,,,,,
player,201510110kan,kan,SantCa01,fgm,1,,,,,
player,201510110kan,kan,SantCa01,fga,3,,,,,
player,201510110kan,kan,SantCa01,punt,0,,,,,
player,201510110kan,kan,SantCa01,punt_yds,0,,,,,
player,201510110kan,kan,SantCa01,punt_yds_per_punt,,,,,,
player,201510110kan,kan,SantCa01,punt_long,0,,,,,
player,201510110kan,kan,ColqDu20,xpm,,,,,,
player,201510110kan,kan,ColqDu20,xpa,,,,,,
player,201510110kan,kan,ColqDu20,fgm,,,,,,
player,201510110kan,kan,ColqDu20,fga,,,,,,
player,201510110kan,kan,ColqDu20,punt,7,,,,,
player,201510110kan,kan,ColqDu20,punt_yds,331,,,,,
player,201510110kan,kan,ColqDu20,punt_yds_per_punt,47.3,,,,,
player,201510110kan,kan,ColqDu20,punt_long,55,,,,,
player,201510110kan,kan,FishEr00,pos,T,,,,,
player,201510110kan,kan,FishEr00,offense,58,,,,,
player,201510110kan,kan,FishEr00,off_pct,100%,,,,,
player,201510110kan,kan,FishEr00,defense,0,,,,,
player,201510110kan,kan,FishEr00,def_pct,0%,,,,,
player,201510110kan,kan,FishEr00,special_teams,5,,,,,
player,201510110kan,kan,FishEr00,st_pct,18%,,,,,
player,201510110kan,kan,FultZa00,pos,C,,,,,
player,201510110kan,kan,FultZa00,offense,58,,,,,
player,201510110kan,kan,FultZa00,off_pct,100%,,,,,
player,201510110kan,kan,FultZa00,defense,0,,,,,
player,201510110kan,kan,FultZa00,def_pct,0%,,,,,
player,201510110kan,kan,FultZa00,special_teams,5,,,,,
player,201510110kan,kan,FultZa00,st_pct,18%,,,,,
player,201510110kan,kan,GrubBe20,pos,G,,,,,
player,201510110kan,kan,GrubBe20,offense,58,,,,,
player,201510110kan,kan,GrubBe20,off_pct,100%,,,,,
player,201510110kan,kan,GrubBe20,defense,0,,,,,
player,201510110kan,kan,GrubBe20,def_pct,0%,,,,,
player,201510110kan,kan,GrubBe20,special_teams,5,,,,,
player,201510110kan,kan,GrubBe20,st_pct,18%,,,,,
player,201510110kan,kan,StepDo00,pos,T,,,,,
player,201510110kan,kan,StepDo00,offense,58,,,,,
player,201510110kan,kan,StepDo00,off_pct,100%,,,,,
player,201510110kan,kan,StepDo00,defense,0,,,,,
player,201510110kan,kan,StepDo00,def_pct,0%,,,,,
player,201510110kan,kan,StepDo00,special_teams,5,,,,,
player,201510110kan,kan,StepDo00,st_pct,18%,,,,,
player,201510110kan,kan,MorsMi00,pos,C,,,,,
player,201510110kan,kan,MorsMi00,offense,58,,,,,
player,201510110kan,kan,MorsMi00,off_pct,100%,,,,,
player,201510110kan,kan,MorsMi00,defense,0,,,,,
player,201510110kan,kan,MorsMi00,def_pct,0%,,,,,
player,201510110kan,kan,MorsMi00,special_teams,0,,,,,
player,201510110kan,kan,MorsMi00,st_pct,0%,,,,,
player,201510110kan,kan,SmitAl03,pos,QB,,,,,
player,201510110kan,kan,SmitAl03,offense,58,,,,,
player,201510110kan,kan,SmitAl03,off_pct,100%,,,,,
player,201510110kan,kan,SmitAl03,defense,0,,,,,
player,201510110kan,kan,SmitAl03,def_pct,0%,,,,,
player,201510110kan,kan,SmitAl03,special_teams,0,,,,,
player,201510110kan,kan,SmitAl03,st_pct,0%,,,,,
player,201510110kan,kan,MaclJe00,pos,WR,,,,,
player,201510110kan,kan,MaclJe00,offense,55,,,,,
player,201510110kan,kan,MaclJe00,off_pct,95%,,,,,
player,201510110kan,kan,MaclJe00,defense,0,,,,,
player,201510110kan,kan,MaclJe00,def_pct,0%,,,,,
player,201510110kan,kan,MaclJe00,special_teams,1,,,,,
player,201510110kan,kan,MaclJe00,st_pct,4%,,,,,
player,201510110kan,kan,KelcTr00,pos,TE,,,,,
player,201510110kan,kan,KelcTr00,offense,54,,,,,
player,201510110kan,kan,KelcTr00,off_pct,93%,,,,,
player,201510110kan,kan,KelcTr00,defense,0,,,,,
player,201510110kan,kan,KelcTr00,def_pct,0%,,,,,
player,201510110kan,kan,KelcTr00,special_teams,5,,,,,
player,201510110kan,kan,KelcTr00,st_pct,18%,,,,,
player,201510110kan,kan,ConlCh00,pos,WR,,,,,
player,201510110kan,kan,ConlCh00,offense,49,,,,,
player,201510110kan,kan,ConlCh00,off_pct,84%,,,,,
player,201510110kan,kan,ConlCh00,defense,0,,,,,
player,201510110kan,kan,ConlCh00,def_pct,0%,,,,,
player,201510110kan,kan,ConlCh00,special_teams,1,,,,,
player,201510110kan,kan,ConlCh00,st_pct,4%,,,,,
player,201510110kan,kan,CharJa00,pos,RB,,,,,
player,201510110kan,kan,CharJa00,offense,36,,,,,
player,201510110kan,kan,CharJa00,off_pct,62%,,,,,
player,201510110kan,kan,CharJa00,defense,0,,,,,
player,201510110kan,kan,CharJa00,def_pct,0%,,,,,
player,201510110kan,kan,CharJa00,special_teams,0,,,,,
player,201510110kan,kan,CharJa00,st_pct,0%,,,,,
player,201510110kan,kan,ThomDe05,pos,WR,,,,,
player,201510110kan,kan,ThomDe05,offense,22,,,,,
player,201510110kan,kan,ThomDe05,off_pct,38%,,,,,
player,201510110kan,kan,ThomDe05,defense,0,,,,,
player,201510110kan,kan,ThomDe05,def_pct,0%,,,,,
player,201510110kan,kan,ThomDe05,special_teams,10,,,,,
player,201510110kan,kan,ThomDe05,st_pct,36%,,,,,
player,201510110kan,kan,O'ShJa00,pos,TE,,,,,
player,201510110kan,kan,O'ShJa00,offense,19,,,,,
player,201510110kan,kan,O'ShJa00,off_pct,33%,,,,,
player,201510110kan,kan,O'ShJa00,defense,0,,,,,
player,201510110kan,kan,O'ShJa00,def_pct,0%,,,,,
player,201510110kan,kan,O'ShJa00,special_teams,9,,,,,
player,201510110kan,kan,O'ShJa00,st_pct,32%,,,,,
player,201510110kan,kan,WestCh01,pos,RB,,,,,
player,201510110kan,kan,WestCh01,offense,18,,,,,
player,201510110kan,kan,WestCh01,off_pct,31%,,,,,
player,201510110kan,kan,WestCh01,defense,0,,,,,
player,201510110kan,kan,WestCh01,def_pct,0%,,,,,
player,201510110kan,kan,WestCh01,special_teams,11,,,,,
player,201510110kan,kan,WestCh01,st_pct,39%,,,,,
player,201510110kan,kan,HarrDe03,pos,TE,,,,,
player,201510110kan,kan,HarrDe03,offense,16,,,,,
player,201510110kan,kan,HarrDe03,off_pct,28%,,,,,
player,201510110kan,kan,HarrDe03,defense,0,,,,,
player,201510110kan,kan,HarrDe03,def_pct,0%,,,,,
player,201510110kan,kan,HarrDe03,special_teams,5,,,,,
player,201510110kan,kan,HarrDe03,st_pct,18%,,,,,
player,201510110kan,kan,SherAn00,pos,FB,,,,,
player,201510110kan,kan,SherAn00,offense,7,,,,,
player,201510110kan,kan,SherAn00,off_pct,12%,,,,,
player,201510110kan,kan,SherAn00,defense,0,,,,,
player,201510110kan,kan,SherAn00,def_pct,0%,,,,,
player,201510110kan,kan,SherAn00,special_teams,21,,,,,
player,201510110kan,kan,SherAn00,st_pct,75%,,,,,
player,201510110kan,kan,AvanJa00,pos,WR,,,,,
player,201510110kan,kan,AvanJa00,offense,7,,,,,
player,201510110kan,kan,AvanJa00,off_pct,12%,,,,,
player,201510110kan,kan,AvanJa00,defense,0,,,,,
player,201510110kan,kan,AvanJa00,def_pct,0%,,,,,
player,201510110kan,kan,AvanJa00,special_teams,4,,,,,
player,201510110kan,kan,AvanJa00,st_pct,14%,,,,,
player,201510110kan,kan,DaviKn00,pos,RB,,,,,
player,201510110kan,kan,DaviKn00,offense,4,,,,,
player,201510110kan,kan,DaviKn00,off_pct,7%,,,,,
player,201510110kan,kan,DaviKn00,defense,0,,,,,
player,201510110kan,kan,DaviKn00,def_pct,0%,,,,,
player,201510110kan,kan,DaviKn00,special_teams,9,,,,,
player,201510110kan,kan,DaviKn00,st_pct,32%,,,,,
player,201510110kan,kan,HammFr00,pos,WR,,,,,
player,201510110kan,kan,HammFr00,offense,2,,,,,
player,201510110kan,kan,HammFr00,off_pct,3%,,,,,
player,201510110kan,kan,HammFr00,defense,0,,,,,
player,201510110kan,kan,HammFr00,def_pct,0%,,,,,
player,201510110kan,kan,HammFr00,special_teams,11,,,,,
player,201510110kan,kan,HammFr00,st_pct,39%,,,,,
player,201510110kan,kan,AlleJe01,pos,G,,,,,
player,201510110kan,kan,AlleJe01,offense,1,,,,,
player,201510110kan,kan,AlleJe01,off_pct,2%,,,,,
player,201510110kan,kan,AlleJe01,defense,0,,,,,
player,201510110kan,kan,AlleJe01,def_pct,0%,,,,,
player,201510110kan,kan,AlleJe01,special_teams,5,,,,,
player,201510110kan,kan,AlleJe01,st_pct,18%,,,,,
player,201510110kan,kan,ParkRo01,pos,SS,,,,,
player,201510110kan,kan,ParkRo01,offense,0,,,,,
player,201510110kan,kan,ParkRo01,off_pct,0%,,,,,
player,201510110kan,kan,ParkRo01,defense,79,,,,,
player,201510110kan,kan,ParkRo01,def_pct,100%,,,,,
player,201510110kan,kan,ParkRo01,special_teams,1,,,,,
player,201510110kan,kan,ParkRo01,st_pct,4%,,,,,
player,201510110kan,kan,PeteMa00,pos,CB,,,,,
player,201510110kan,kan,PeteMa00,offense,0,,,,,
player,201510110kan,kan,PeteMa00,off_pct,0%,,,,,
player,201510110kan,kan,PeteMa00,defense,79,,,,,
player,201510110kan,kan,PeteMa00,def_pct,100%,,,,,
player,201510110kan,kan,PeteMa00,special_teams,0,,,,,
player,201510110kan,kan,PeteMa00,st_pct,0%,,,,,
player,201510110kan,kan,SmitSe99,pos,CB,,,,,
player,201510110kan,kan,SmitSe99,offense,0,,,,,
player,201510110kan,kan,SmitSe99,off_pct,0%,,,,,
player,201510110kan,kan,SmitSe99,defense,79,,,,,
player,201510110kan,kan,SmitSe99,def_pct,100%,,,,,
player,201510110kan,kan,SmitSe99,special_teams,0,,,,,
player,201510110kan,kan,SmitSe99,st_pct,0%,,,,,
player,201510110kan,kan,JohnDe25,pos,LB,,,,,
player,201510110kan,kan,JohnDe25,offense,0,,,,,
player,201510110kan,kan,JohnDe25,off_pct,0%,,,,,
player,201510110kan,kan,JohnDe25,defense,79,,,,,
player,201510110kan,kan,JohnDe25,def_pct,100%,,,,,
player,201510110kan,kan,JohnDe25,special_teams,0,,,,,
player,201510110kan,kan,JohnDe25,st_pct,0%,,,,,
player,201510110kan,kan,BerrEr99,pos,FS,,,,,
player,201510110kan,kan,BerrEr99,offense,0,,,,,
player,201510110kan,kan,BerrEr99,off_pct,0%,,,,,
player,201510110kan,kan,BerrEr99,defense,79,,,,,
player,201510110kan,kan,BerrEr99,def_pct,100%,,,,,
player,201510110kan,kan,BerrEr99,special_teams,0,,,,,
player,201510110kan,kan,BerrEr99,st_pct,0%,,,,,
player,201510110kan,kan,HousJu00,pos,LB,,,,,
player,201510110kan,kan,HousJu00,offense,0,,,,,
player,201510110kan,kan,HousJu00,off_pct,0%,,,,,
player,201510110kan,kan,HousJu00,defense,67,,,,,
player,201510110kan,kan,HousJu00,def_pct,85%,,,,,
player,201510110kan,kan,HousJu00,special_teams,0,,,,,
player,201510110kan,kan,HousJu00,st_pct,0%,,,,,
player,201510110kan,kan,PoexDo00,pos,NT,,,,,
player,201510110kan,kan,PoexDo00,offense,0,,,,,
player,201510110kan,kan,PoexDo00,off_pct,0%,,,,,
player,201510110kan,kan,PoexDo00,defense,64,,,,,
player,201510110kan,kan,PoexDo00,def_pct,81%,,,,,
player,201510110kan,kan,PoexDo00,special_teams,2,,,,,
player,201510110kan,kan,PoexDo00,st_pct,7%,,,,,
player,201510110kan,kan,HaliTa20,pos,LB,,,,,
player,201510110kan,kan,HaliTa20,offense,0,,,,,
player,201510110kan,kan,HaliTa20,off_pct,0%,,,,,
player,201510110kan,kan,HaliTa20,defense,62,,,,,
player,201510110kan,kan,HaliTa20,def_pct,78%,,,,,
player,201510110kan,kan,HaliTa20,special_teams,0,,,,,
player,201510110kan,kan,HaliTa20,st_pct,0%,,,,,
player,201510110kan,kan,BailAl00,pos,DE,,,,,
player,201510110kan,kan,BailAl00,offense,0,,,,,
player,201510110kan,kan,BailAl00,off_pct,0%,,,,,
player,201510110kan,kan,BailAl00,defense,58,,,,,
player,201510110kan,kan,BailAl00,def_pct,73%,,,,,
player,201510110kan,kan,BailAl00,special_teams,2,,,,,
player,201510110kan,kan,BailAl00,st_pct,7%,,,,,
player,201510110kan,kan,HowaJa00,pos,NT,,,,,
player,201510110kan,kan,HowaJa00,offense,0,,,,,
player,201510110kan,kan,HowaJa00,off_pct,0%,,,,,
player,201510110kan,kan,HowaJa00,defense,52,,,,,
player,201510110kan,kan,HowaJa00,def_pct,66%,,,,,
player,201510110kan,kan,HowaJa00,special_teams,2,,,,,
player,201510110kan,kan,HowaJa00,st_pct,7%,,,,,
player,201510110kan,kan,AbduHu99,pos,FS,,,,,
player,201510110kan,kan,AbduHu99,offense,0,,,,,
player,201510110kan,kan,AbduHu99,off_pct,0%,,,,,
player,201510110kan,kan,AbduHu99,defense,44,,,,,
player,201510110kan,kan,AbduHu99,def_pct,56%,,,,,
player,201510110kan,kan,AbduHu99,special_teams,15,,,,,
player,201510110kan,kan,AbduHu99,st_pct,54%,,,,,
player,201510110kan,kan,WilsRa00,pos,LB,,,,,
player,201510110kan,kan,WilsRa00,offense,0,,,,,
player,201510110kan,kan,WilsRa00,off_pct,0%,,,,,
player,201510110kan,kan,WilsRa00,defense,40,,,,,
player,201510110kan,kan,WilsRa00,def_pct,51%,,,,,
player,201510110kan,kan,WilsRa00,special_teams,10,,,,,
player,201510110kan,kan,WilsRa00,st_pct,36%,,,,,
player,201510110kan,kan,FordDe00,pos,LB,,,,,
player,201510110kan,kan,FordDe00,offense,0,,,,,
player,201510110kan,kan,FordDe00,off_pct,0%,,,,,
player,201510110kan,kan,FordDe00,defense,29,,,,,
player,201510110kan,kan,FordDe00,def_pct,37%,,,,,
player,201510110kan,kan,FordDe00,special_teams,0,,,,,
player,201510110kan,kan,FordDe00,st_pct,0%,,,,,
player,201510110kan,kan,BranTy99,pos,SS,,,,,
player,201510110kan,kan,BranTy99,offense,0,,,,,
player,201510110kan,kan,BranTy99,off_pct,0%,,,,,
player,201510110kan,kan,BranTy99,defense,27,,,,,
player,201510110kan,kan,BranTy99,def_pct,34%,,,,,
player,201510110kan,kan,BranTy99,special_teams,16,,,,,
player,201510110kan,kan,BranTy99,st_pct,57%,,,,,
player,201510110kan,kan,DeViMi99,pos,DE,,,,,
player,201510110kan,kan,DeViMi99,offense,0,,,,,
player,201510110kan,kan,DeViMi99,off_pct,0%,,,,,
player,201510110kan,kan,DeViMi99,defense,20,,,,,
player,201510110kan,kan,DeViMi99,def_pct,25%,,,,,
player,201510110kan,kan,DeViMi99,special_teams,2,,,,,
player,201510110kan,kan,DeViMi99,st_pct,7%,,,,,
player,201510110kan,kan,WillNi01,pos,DE,,,,,
player,201510110kan,kan,WillNi01,offense,0,,,,,
player,201510110kan,kan,WillNi01,off_pct,0%,,,,,
player,201510110kan,kan,WillNi01,defense,11,,,,,
player,201510110kan,kan,WillNi01,def_pct,14%,,,,,
player,201510110kan,kan,WillNi01,special_teams,2,,,,,
player,201510110kan,kan,WillNi01,st_pct,7%,,,,,
player,201510110kan,kan,ZombFr00,pos,LB,,,,,
player,201510110kan,kan,ZombFr00,offense,0,,,,,
player,201510110kan,kan,ZombFr00,off_pct,0%,,,,,
player,201510110kan,kan,ZombFr00,defense,0,,,,,
player,201510110kan,kan,ZombFr00,def_pct,0%,,,,,
player,201510110kan,kan,ZombFr00,special_teams,23,,,,,
player,201510110kan,kan,ZombFr00,st_pct,82%,,,,,
player,201510110kan,kan,SoreDa01,pos,FS,,,,,
player,201510110kan,kan,SoreDa01,offense,0,,,,,
player,201510110kan,kan,SoreDa01,off_pct,0%,,,,,
player,201510110kan,kan,SoreDa01,defense,0,,,,,
player,201510110kan,kan,SoreDa01,def_pct,0%,,,,,
player,201510110kan,kan,SoreDa01,special_teams,23,,,,,
player,201510110kan,kan,SoreDa01,st_pct,82%,,,,,
player,201510110kan,kan,AlexD.00,pos,LB,,,,,
player,201510110kan,kan,AlexD.00,offense,0,,,,,
player,201510110kan,kan,AlexD.00,off_pct,0%,,,,,
player,201510110kan,kan,AlexD.00,defense,0,,,,,
player,201510110kan,kan,AlexD.00,def_pct,0%,,,,,
player,201510110kan,kan,AlexD.00,special_teams,21,,,,,
player,201510110kan,kan,AlexD.00,st_pct,75%,,,,,
player,201510110kan,kan,FlemJa00,pos,CB,,,,,
player,201510110kan,kan,FlemJa00,offense,0,,,,,
player,201510110kan,kan,FlemJa00,off_pct,0%,,,,,
player,201510110kan,kan,FlemJa00,defense,0,,,,,
player,201510110kan,kan,FlemJa00,def_pct,0%,,,,,
player,201510110kan,kan,FlemJa00,special_teams,17,,,,,
player,201510110kan,kan,FlemJa00,st_pct,61%,,,,,
player,201510110kan,kan,ColqDu20,pos,P,,,,,
player,201510110kan,kan,ColqDu20,offense,0,,,,,
player,201510110kan,kan,ColqDu20,off_pct,0%,,,,,
player,201510110kan,kan,ColqDu20,defense,0,,,,,
player,201510110kan,kan,ColqDu20,def_pct,0%,,,,,
player,201510110kan,kan,ColqDu20,special_teams,12,,,,,
player,201510110kan,kan,ColqDu20,st_pct,43%,,,,,
player,201510110kan,kan,WincJa00,pos,LS,,,,,
player,201510110kan,kan,WincJa00,offense,0,,,,,
player,201510110kan,kan,WincJa00,off_pct,0%,,,,,
player,201510110kan,kan,WincJa00,defense,0,,,,,
player,201510110kan,kan,WincJa00,def_pct,0%,,,,,
player,201510110kan,kan,WincJa00,special_teams,12,,,,,
player,201510110kan,kan,WincJa00,st_pct,43%,,,,,
player,201510110kan,kan,MoseDe00,pos,LB,,,,,
player,201510110kan,kan,MoseDe00,offense,0,,,,,
player,201510110kan,kan,MoseDe00,off_pct,0%,,,,,
player,201510110kan,kan,MoseDe00,defense,0,,,,,
player,201510110kan,kan,MoseDe00,def_pct,0%,,,,,
player,201510110kan,kan,MoseDe00,special_teams,11,,,,,
player,201510110kan,kan,MoseDe00,st_pct,39%,,,,,
player,201510110kan,kan,NelsSt01,pos,CB,,,,,
player,201510110kan,kan,NelsSt01,offense,0,,,,,
player,201510110kan,kan,NelsSt01,off_pct,0%,,,,,
player,201510110kan,kan,NelsSt01,defense,0,,,,,
player,201510110kan,kan,NelsSt01,def_pct,0%,,,,,
player,201510110kan,kan,NelsSt01,special_teams,11,,,,,
player,201510110kan,kan,NelsSt01,st_pct,39%,,,,,
player,201510110kan,kan,SantCa01,pos,K,,,,,
player,201510110kan,kan,SantCa01,offense,0,,,,,
player,201510110kan,kan,SantCa01,off_pct,0%,,,,,
player,201510110kan,kan,SantCa01,defense,0,,,,,
player,201510110kan,kan,SantCa01,def_pct,0%,,,,,
player,201510110kan,kan,SantCa01,special_teams,9,,,,,
player,201510110kan,kan,SantCa01,st_pct,32%,,,,,
player,201510110kan,kan,DuveLa00,pos,G,,,,,
player,201510110kan,kan,DuveLa00,offense,0,,,,,
player,201510110kan,kan,DuveLa00,off_pct,0%,,,,,
player,201510110kan,kan,DuveLa00,defense,0,,,,,
player,201510110kan,kan,DuveLa00,def_pct,0%,,,,,
player,201510110kan,kan,DuveLa00,special_teams,5,,,,,
player,201510110kan,kan,DuveLa00,st_pct,18%,,,,,
player,201510110kan,chi,DucaVl20,pos,G,,,,,
player,201510110kan,chi,DucaVl20,offense,79,,,,,
player,201510110kan,chi,DucaVl20,off_pct,100%,,,,,
player,201510110kan,chi,DucaVl20,defense,0,,,,,
player,201510110kan,chi,DucaVl20,def_pct,0%,,,,,
player,201510110kan,chi,DucaVl20,special_teams,2,,,,,
player,201510110kan,chi,DucaVl20,st_pct,7%,,,,,
player,201510110kan,chi,LenoCh00,pos,T,,,,,
player,201510110kan,chi,LenoCh00,offense,79,,,,,
player,201510110kan,chi,LenoCh00,off_pct,100%,,,,,
player,201510110kan,chi,LenoCh00,defense,0,,,,,
player,201510110kan,chi,LenoCh00,def_pct,0%,,,,,
player,201510110kan,chi,LenoCh00,special_teams,2,,,,,
player,201510110kan,chi,LenoCh00,st_pct,7%,,,,,
player,201510110kan,chi,SlauMa20,pos,C,,,,,
player,201510110kan,chi,SlauMa20,offense,79,,,,,
player,201510110kan,chi,SlauMa20,off_pct,100%,,,,,
player,201510110kan,chi,SlauMa20,defense,0,,,,,
player,201510110kan,chi,SlauMa20,def_pct,0%,,,,,
player,201510110kan,chi,SlauMa20,special_teams,2,,,,,
player,201510110kan,chi,SlauMa20,st_pct,7%,,,,,
player,201510110kan,chi,LongKy00,pos,T,,,,,
player,201510110kan,chi,LongKy00,offense,79,,,,,
player,201510110kan,chi,LongKy00,off_pct,100%,,,,,
player,201510110kan,chi,LongKy00,defense,0,,,,,
player,201510110kan,chi,LongKy00,def_pct,0%,,,,,
player,201510110kan,chi,LongKy00,special_teams,2,,,,,
player,201510110kan,chi,LongKy00,st_pct,7%,,,,,
player,201510110kan,chi,CutlJa00,pos,QB,,,,,
player,201510110kan,chi,CutlJa00,offense,79,,,,,
player,201510110kan,chi,CutlJa00,off_pct,100%,,,,,
player,201510110kan,chi,CutlJa00,defense,0,,,,,
player,201510110kan,chi,CutlJa00,def_pct,0%,,,,,
player,201510110kan,chi,CutlJa00,special_teams,0,,,,,
player,201510110kan,chi,CutlJa00,st_pct,0%,,,,,
player,201510110kan,chi,GrasHr00,pos,C,,,,,
player,201510110kan,chi,GrasHr00,offense,79,,,,,
player,201510110kan,chi,GrasHr00,off_pct,100%,,,,,
player,201510110kan,chi,GrasHr00,defense,0,,,,,
player,201510110kan,chi,GrasHr00,def_pct,0%,,,,,
player,201510110kan,chi,GrasHr00,special_teams,0,,,,,
player,201510110kan,chi,GrasHr00,st_pct,0%,,,,,
player,201510110kan,chi,BennMa00,pos,TE,,,,,
player,201510110kan,chi,BennMa00,offense,75,,,,,
player,201510110kan,chi,BennMa00,off_pct,95%,,,,,
player,201510110kan,chi,BennMa00,defense,0,,,,,
player,201510110kan,chi,BennMa00,def_pct,0%,,,,,
player,201510110kan,chi,BennMa00,special_teams,2,,,,,
player,201510110kan,chi,BennMa00,st_pct,7%,,,,,
player,201510110kan,chi,FortMa00,pos,RB,,,,,
player,201510110kan,chi,FortMa00,offense,69,,,,,
player,201510110kan,chi,FortMa00,off_pct,87%,,,,,
player,201510110kan,chi,FortMa00,defense,0,,,,,
player,201510110kan,chi,FortMa00,def_pct,0%,,,,,
player,201510110kan,chi,FortMa00,special_teams,0,,,,,
player,201510110kan,chi,FortMa00,st_pct,0%,,,,,
player,201510110kan,chi,WilsMa02,pos,WR,,,,,
player,201510110kan,chi,WilsMa02,offense,66,,,,,
player,201510110kan,chi,WilsMa02,off_pct,84%,,,,,
player,201510110kan,chi,WilsMa02,defense,0,,,,,
player,201510110kan,chi,WilsMa02,def_pct,0%,,,,,
player,201510110kan,chi,WilsMa02,special_teams,0,,,,,
player,201510110kan,chi,WilsMa02,st_pct,0%,,,,,
player,201510110kan,chi,BellJo02,pos,WR,,,,,
player,201510110kan,chi,BellJo02,offense,59,,,,,
player,201510110kan,chi,BellJo02,off_pct,75%,,,,,
player,201510110kan,chi,BellJo02,defense,0,,,,,
player,201510110kan,chi,BellJo02,def_pct,0%,,,,,
player,201510110kan,chi,BellJo02,special_teams,12,,,,,
