game,2015,3,20150927,201509270cle,rai,"Oakland Raiders",27,cle,"Cleveland Browns",20
player,201509270cle,cle,BryaAr00,qb_hits,0,,,,,
player,201509270cle,cle,BryaAr00,fumbles_rec,0,,,,,
player,201509270cle,cle,BryaAr00,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,BryaAr00,fumbles_rec_td,0,,,,,
player,201509270cle,cle,BryaAr00,fumbles_forced,0,,,,,
player,201509270cle,cle,BadeJo00,def_int,0,,,,,
player,201509270cle,cle,BadeJo00,def_int_yds,0,,,,,
player,201509270cle,cle,BadeJo00,def_int_td,0,,,,,
player,201509270cle,cle,BadeJo00,def_int_long,0,,,,,
player,201509270cle,cle,BadeJo00,pass_defended,0,,,,,
player,201509270cle,cle,BadeJo00,sacks,0.0,,,,,
player,201509270cle,cle,BadeJo00,tackles_combined,2,,,,,
player,201509270cle,cle,BadeJo00,tackles_solo,0,,,,,
player,201509270cle,cle,BadeJo00,tackles_assists,2,,,,,
player,201509270cle,cle,BadeJo00,tackles_loss,0,,,,,
player,201509270cle,cle,BadeJo00,qb_hits,0,,,,,
player,201509270cle,cle,BadeJo00,fumbles_rec,0,,,,,
player,201509270cle,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201509270cle,cle,BadeJo00,fumbles_forced,0,,,,,
player,201509270cle,cle,DesiPi00,def_int,0,,,,,
player,201509270cle,cle,DesiPi00,def_int_yds,0,,,,,
player,201509270cle,cle,DesiPi00,def_int_td,0,,,,,
player,201509270cle,cle,DesiPi00,def_int_long,0,,,,,
player,201509270cle,cle,DesiPi00,pass_defended,1,,,,,
player,201509270cle,cle,DesiPi00,sacks,0.0,,,,,
player,201509270cle,cle,DesiPi00,tackles_combined,2,,,,,
player,201509270cle,cle,DesiPi00,tackles_solo,2,,,,,
player,201509270cle,cle,DesiPi00,tackles_assists,0,,,,,
player,201509270cle,cle,DesiPi00,tackles_loss,0,,,,,
player,201509270cle,cle,DesiPi00,qb_hits,0,,,,,
player,201509270cle,cle,DesiPi00,fumbles_rec,0,,,,,
player,201509270cle,cle,DesiPi00,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,DesiPi00,fumbles_rec_td,0,,,,,
player,201509270cle,cle,DesiPi00,fumbles_forced,0,,,,,
player,201509270cle,cle,KrugPa99,def_int,0,,,,,
player,201509270cle,cle,KrugPa99,def_int_yds,0,,,,,
player,201509270cle,cle,KrugPa99,def_int_td,0,,,,,
player,201509270cle,cle,KrugPa99,def_int_long,0,,,,,
player,201509270cle,cle,KrugPa99,pass_defended,0,,,,,
player,201509270cle,cle,KrugPa99,sacks,0.0,,,,,
player,201509270cle,cle,KrugPa99,tackles_combined,2,,,,,
player,201509270cle,cle,KrugPa99,tackles_solo,0,,,,,
player,201509270cle,cle,KrugPa99,tackles_assists,2,,,,,
player,201509270cle,cle,KrugPa99,tackles_loss,0,,,,,
player,201509270cle,cle,KrugPa99,qb_hits,0,,,,,
player,201509270cle,cle,KrugPa99,fumbles_rec,0,,,,,
player,201509270cle,cle,KrugPa99,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,KrugPa99,fumbles_rec_td,0,,,,,
player,201509270cle,cle,KrugPa99,fumbles_forced,0,,,,,
player,201509270cle,cle,MedeJa00,def_int,0,,,,,
player,201509270cle,cle,MedeJa00,def_int_yds,0,,,,,
player,201509270cle,cle,MedeJa00,def_int_td,0,,,,,
player,201509270cle,cle,MedeJa00,def_int_long,0,,,,,
player,201509270cle,cle,MedeJa00,pass_defended,0,,,,,
player,201509270cle,cle,MedeJa00,sacks,0.0,,,,,
player,201509270cle,cle,MedeJa00,tackles_combined,2,,,,,
player,201509270cle,cle,MedeJa00,tackles_solo,0,,,,,
player,201509270cle,cle,MedeJa00,tackles_assists,2,,,,,
player,201509270cle,cle,MedeJa00,tackles_loss,0,,,,,
player,201509270cle,cle,MedeJa00,qb_hits,0,,,,,
player,201509270cle,cle,MedeJa00,fumbles_rec,0,,,,,
player,201509270cle,cle,MedeJa00,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,MedeJa00,fumbles_rec_td,0,,,,,
player,201509270cle,cle,MedeJa00,fumbles_forced,0,,,,,
player,201509270cle,cle,PoyeJo00,def_int,0,,,,,
player,201509270cle,cle,PoyeJo00,def_int_yds,0,,,,,
player,201509270cle,cle,PoyeJo00,def_int_td,0,,,,,
player,201509270cle,cle,PoyeJo00,def_int_long,0,,,,,
player,201509270cle,cle,PoyeJo00,pass_defended,0,,,,,
player,201509270cle,cle,PoyeJo00,sacks,0.0,,,,,
player,201509270cle,cle,PoyeJo00,tackles_combined,2,,,,,
player,201509270cle,cle,PoyeJo00,tackles_solo,2,,,,,
player,201509270cle,cle,PoyeJo00,tackles_assists,0,,,,,
player,201509270cle,cle,PoyeJo00,tackles_loss,0,,,,,
player,201509270cle,cle,PoyeJo00,qb_hits,0,,,,,
player,201509270cle,cle,PoyeJo00,fumbles_rec,0,,,,,
player,201509270cle,cle,PoyeJo00,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,PoyeJo00,fumbles_rec_td,0,,,,,
player,201509270cle,cle,PoyeJo00,fumbles_forced,0,,,,,
player,201509270cle,cle,BenjTr00,def_int,0,,,,,
player,201509270cle,cle,BenjTr00,def_int_yds,0,,,,,
player,201509270cle,cle,BenjTr00,def_int_td,0,,,,,
player,201509270cle,cle,BenjTr00,def_int_long,0,,,,,
player,201509270cle,cle,BenjTr00,pass_defended,0,,,,,
player,201509270cle,cle,BenjTr00,sacks,0.0,,,,,
player,201509270cle,cle,BenjTr00,tackles_combined,1,,,,,
player,201509270cle,cle,BenjTr00,tackles_solo,1,,,,,
player,201509270cle,cle,BenjTr00,tackles_assists,0,,,,,
player,201509270cle,cle,BenjTr00,tackles_loss,0,,,,,
player,201509270cle,cle,BenjTr00,qb_hits,0,,,,,
player,201509270cle,cle,BenjTr00,fumbles_rec,0,,,,,
player,201509270cle,cle,BenjTr00,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,BenjTr00,fumbles_rec_td,0,,,,,
player,201509270cle,cle,BenjTr00,fumbles_forced,0,,,,,
player,201509270cle,cle,CoopXa00,def_int,0,,,,,
player,201509270cle,cle,CoopXa00,def_int_yds,0,,,,,
player,201509270cle,cle,CoopXa00,def_int_td,0,,,,,
player,201509270cle,cle,CoopXa00,def_int_long,0,,,,,
player,201509270cle,cle,CoopXa00,pass_defended,0,,,,,
player,201509270cle,cle,CoopXa00,sacks,0.0,,,,,
player,201509270cle,cle,CoopXa00,tackles_combined,1,,,,,
player,201509270cle,cle,CoopXa00,tackles_solo,1,,,,,
player,201509270cle,cle,CoopXa00,tackles_assists,0,,,,,
player,201509270cle,cle,CoopXa00,tackles_loss,0,,,,,
player,201509270cle,cle,CoopXa00,qb_hits,0,,,,,
player,201509270cle,cle,CoopXa00,fumbles_rec,0,,,,,
player,201509270cle,cle,CoopXa00,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,CoopXa00,fumbles_rec_td,0,,,,,
player,201509270cle,cle,CoopXa00,fumbles_forced,0,,,,,
player,201509270cle,cle,OrchNa00,def_int,0,,,,,
player,201509270cle,cle,OrchNa00,def_int_yds,0,,,,,
player,201509270cle,cle,OrchNa00,def_int_td,0,,,,,
player,201509270cle,cle,OrchNa00,def_int_long,0,,,,,
player,201509270cle,cle,OrchNa00,pass_defended,0,,,,,
player,201509270cle,cle,OrchNa00,sacks,0.0,,,,,
player,201509270cle,cle,OrchNa00,tackles_combined,1,,,,,
player,201509270cle,cle,OrchNa00,tackles_solo,1,,,,,
player,201509270cle,cle,OrchNa00,tackles_assists,0,,,,,
player,201509270cle,cle,OrchNa00,tackles_loss,0,,,,,
player,201509270cle,cle,OrchNa00,qb_hits,0,,,,,
player,201509270cle,cle,OrchNa00,fumbles_rec,0,,,,,
player,201509270cle,cle,OrchNa00,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,OrchNa00,fumbles_rec_td,0,,,,,
player,201509270cle,cle,OrchNa00,fumbles_forced,0,,,,,
player,201509270cle,cle,StarRa20,def_int,0,,,,,
player,201509270cle,cle,StarRa20,def_int_yds,0,,,,,
player,201509270cle,cle,StarRa20,def_int_td,0,,,,,
player,201509270cle,cle,StarRa20,def_int_long,0,,,,,
player,201509270cle,cle,StarRa20,pass_defended,0,,,,,
player,201509270cle,cle,StarRa20,sacks,0.0,,,,,
player,201509270cle,cle,StarRa20,tackles_combined,1,,,,,
player,201509270cle,cle,StarRa20,tackles_solo,0,,,,,
player,201509270cle,cle,StarRa20,tackles_assists,1,,,,,
player,201509270cle,cle,StarRa20,tackles_loss,0,,,,,
player,201509270cle,cle,StarRa20,qb_hits,0,,,,,
player,201509270cle,cle,StarRa20,fumbles_rec,0,,,,,
player,201509270cle,cle,StarRa20,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,StarRa20,fumbles_rec_td,0,,,,,
player,201509270cle,cle,StarRa20,fumbles_forced,0,,,,,
player,201509270cle,cle,HughJo00,def_int,0,,,,,
player,201509270cle,cle,HughJo00,def_int_yds,0,,,,,
player,201509270cle,cle,HughJo00,def_int_td,0,,,,,
player,201509270cle,cle,HughJo00,def_int_long,0,,,,,
player,201509270cle,cle,HughJo00,pass_defended,0,,,,,
player,201509270cle,cle,HughJo00,sacks,0.0,,,,,
player,201509270cle,cle,HughJo00,tackles_combined,0,,,,,
player,201509270cle,cle,HughJo00,tackles_solo,0,,,,,
player,201509270cle,cle,HughJo00,tackles_assists,0,,,,,
player,201509270cle,cle,HughJo00,tackles_loss,0,,,,,
player,201509270cle,cle,HughJo00,qb_hits,0,,,,,
player,201509270cle,cle,HughJo00,fumbles_rec,1,,,,,
player,201509270cle,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201509270cle,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201509270cle,cle,HughJo00,fumbles_forced,0,,,,,
player,201509270cle,rai,CoopAm00,kick_ret,0,,,,,
player,201509270cle,rai,CoopAm00,kick_ret_yds,0,,,,,
player,201509270cle,rai,CoopAm00,kick_ret_yds_per_ret,,,,,,
player,201509270cle,rai,CoopAm00,kick_ret_td,0,,,,,
player,201509270cle,rai,CoopAm00,kick_ret_long,0,,,,,
player,201509270cle,rai,CoopAm00,punt_ret,2,,,,,
player,201509270cle,rai,CoopAm00,punt_ret_yds,0,,,,,
player,201509270cle,rai,CoopAm00,punt_ret_yds_per_ret,0.0,,,,,
player,201509270cle,rai,CoopAm00,punt_ret_td,0,,,,,
player,201509270cle,rai,CoopAm00,punt_ret_long,9,,,,,
player,201509270cle,rai,CarrTr00,kick_ret,0,,,,,
player,201509270cle,rai,CarrTr00,kick_ret_yds,0,,,,,
player,201509270cle,rai,CarrTr00,kick_ret_yds_per_ret,,,,,,
player,201509270cle,rai,CarrTr00,kick_ret_td,0,,,,,
player,201509270cle,rai,CarrTr00,kick_ret_long,0,,,,,
player,201509270cle,rai,CarrTr00,punt_ret,1,,,,,
player,201509270cle,rai,CarrTr00,punt_ret_yds,6,,,,,
player,201509270cle,rai,CarrTr00,punt_ret_yds_per_ret,6.0,,,,,
player,201509270cle,rai,CarrTr00,punt_ret_td,0,,,,,
player,201509270cle,rai,CarrTr00,punt_ret_long,6,,,,,
player,201509270cle,rai,JoneTa00,kick_ret,2,,,,,
player,201509270cle,rai,JoneTa00,kick_ret_yds,60,,,,,
player,201509270cle,rai,JoneTa00,kick_ret_yds_per_ret,30.0,,,,,
player,201509270cle,rai,JoneTa00,kick_ret_td,0,,,,,
player,201509270cle,rai,JoneTa00,kick_ret_long,35,,,,,
player,201509270cle,rai,JoneTa00,punt_ret,0,,,,,
player,201509270cle,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201509270cle,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201509270cle,rai,JoneTa00,punt_ret_td,0,,,,,
player,201509270cle,rai,JoneTa00,punt_ret_long,0,,,,,
player,201509270cle,cle,BenjTr00,kick_ret,0,,,,,
player,201509270cle,cle,BenjTr00,kick_ret_yds,0,,,,,
player,201509270cle,cle,BenjTr00,kick_ret_yds_per_ret,,,,,,
player,201509270cle,cle,BenjTr00,kick_ret_td,0,,,,,
player,201509270cle,cle,BenjTr00,kick_ret_long,0,,,,,
player,201509270cle,cle,BenjTr00,punt_ret,3,,,,,
player,201509270cle,cle,BenjTr00,punt_ret_yds,9,,,,,
player,201509270cle,cle,BenjTr00,punt_ret_yds_per_ret,3.0,,,,,
player,201509270cle,cle,BenjTr00,punt_ret_td,0,,,,,
player,201509270cle,cle,BenjTr00,punt_ret_long,5,,,,,
player,201509270cle,cle,DrauSh00,kick_ret,1,,,,,
player,201509270cle,cle,DrauSh00,kick_ret_yds,19,,,,,
player,201509270cle,cle,DrauSh00,kick_ret_yds_per_ret,19.0,,,,,
player,201509270cle,cle,DrauSh00,kick_ret_td,0,,,,,
player,201509270cle,cle,DrauSh00,kick_ret_long,19,,,,,
player,201509270cle,cle,DrauSh00,punt_ret,0,,,,,
player,201509270cle,cle,DrauSh00,punt_ret_yds,0,,,,,
player,201509270cle,cle,DrauSh00,punt_ret_yds_per_ret,,,,,,
player,201509270cle,cle,DrauSh00,punt_ret_td,0,,,,,
player,201509270cle,cle,DrauSh00,punt_ret_long,0,,,,,
player,201509270cle,rai,janikseb01,xpm,3,,,,,
player,201509270cle,rai,janikseb01,xpa,3,,,,,
player,201509270cle,rai,janikseb01,fgm,2,,,,,
player,201509270cle,rai,janikseb01,fga,2,,,,,
player,201509270cle,rai,janikseb01,punt,0,,,,,
player,201509270cle,rai,janikseb01,punt_yds,0,,,,,
player,201509270cle,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201509270cle,rai,janikseb01,punt_long,0,,,,,
player,201509270cle,rai,KingMa00,xpm,,,,,,
player,201509270cle,rai,KingMa00,xpa,,,,,,
player,201509270cle,rai,KingMa00,fgm,,,,,,
player,201509270cle,rai,KingMa00,fga,,,,,,
player,201509270cle,rai,KingMa00,punt,4,,,,,
player,201509270cle,rai,KingMa00,punt_yds,157,,,,,
player,201509270cle,rai,KingMa00,punt_yds_per_punt,39.3,,,,,
player,201509270cle,rai,KingMa00,punt_long,46,,,,,
player,201509270cle,cle,CoonTr00,xpm,2,,,,,
player,201509270cle,cle,CoonTr00,xpa,2,,,,,
player,201509270cle,cle,CoonTr00,fgm,2,,,,,
player,201509270cle,cle,CoonTr00,fga,2,,,,,
player,201509270cle,cle,CoonTr00,punt,0,,,,,
player,201509270cle,cle,CoonTr00,punt_yds,0,,,,,
player,201509270cle,cle,CoonTr00,punt_yds_per_punt,,,,,,
player,201509270cle,cle,CoonTr00,punt_long,0,,,,,
player,201509270cle,cle,LeexAn20,xpm,,,,,,
player,201509270cle,cle,LeexAn20,xpa,,,,,,
player,201509270cle,cle,LeexAn20,fgm,,,,,,
player,201509270cle,cle,LeexAn20,fga,,,,,,
player,201509270cle,cle,LeexAn20,punt,4,,,,,
player,201509270cle,cle,LeexAn20,punt_yds,211,,,,,
player,201509270cle,cle,LeexAn20,punt_yds_per_punt,52.8,,,,,
player,201509270cle,cle,LeexAn20,punt_long,67,,,,,
player,201509270cle,cle,SchwMi00,pos,T,,,,,
player,201509270cle,cle,SchwMi00,offense,72,,,,,
player,201509270cle,cle,SchwMi00,off_pct,100%,,,,,
player,201509270cle,cle,SchwMi00,defense,0,,,,,
player,201509270cle,cle,SchwMi00,def_pct,0%,,,,,
player,201509270cle,cle,SchwMi00,special_teams,4,,,,,
player,201509270cle,cle,SchwMi00,st_pct,14%,,,,,
player,201509270cle,cle,BitoJo00,pos,G,,,,,
player,201509270cle,cle,BitoJo00,offense,72,,,,,
player,201509270cle,cle,BitoJo00,off_pct,100%,,,,,
player,201509270cle,cle,BitoJo00,defense,0,,,,,
player,201509270cle,cle,BitoJo00,def_pct,0%,,,,,
player,201509270cle,cle,BitoJo00,special_teams,4,,,,,
player,201509270cle,cle,BitoJo00,st_pct,14%,,,,,
player,201509270cle,cle,GrecJo20,pos,G,,,,,
player,201509270cle,cle,GrecJo20,offense,72,,,,,
player,201509270cle,cle,GrecJo20,off_pct,100%,,,,,
player,201509270cle,cle,GrecJo20,defense,0,,,,,
player,201509270cle,cle,GrecJo20,def_pct,0%,,,,,
player,201509270cle,cle,GrecJo20,special_teams,4,,,,,
player,201509270cle,cle,GrecJo20,st_pct,14%,,,,,
player,201509270cle,cle,MackAl20,pos,C,,,,,
player,201509270cle,cle,MackAl20,offense,72,,,,,
player,201509270cle,cle,MackAl20,off_pct,100%,,,,,
player,201509270cle,cle,MackAl20,defense,0,,,,,
player,201509270cle,cle,MackAl20,def_pct,0%,,,,,
player,201509270cle,cle,MackAl20,special_teams,0,,,,,
player,201509270cle,cle,MackAl20,st_pct,0%,,,,,
player,201509270cle,cle,ThomJo28,pos,T,,,,,
player,201509270cle,cle,ThomJo28,offense,72,,,,,
player,201509270cle,cle,ThomJo28,off_pct,100%,,,,,
player,201509270cle,cle,ThomJo28,defense,0,,,,,
player,201509270cle,cle,ThomJo28,def_pct,0%,,,,,
player,201509270cle,cle,ThomJo28,special_teams,0,,,,,
player,201509270cle,cle,ThomJo28,st_pct,0%,,,,,
player,201509270cle,cle,McCoJo01,pos,QB,,,,,
player,201509270cle,cle,McCoJo01,offense,72,,,,,
player,201509270cle,cle,McCoJo01,off_pct,100%,,,,,
player,201509270cle,cle,McCoJo01,defense,0,,,,,
player,201509270cle,cle,McCoJo01,def_pct,0%,,,,,
player,201509270cle,cle,McCoJo01,special_teams,0,,,,,
player,201509270cle,cle,McCoJo01,st_pct,0%,,,,,
player,201509270cle,cle,BarnGa01,pos,TE,,,,,
player,201509270cle,cle,BarnGa01,offense,57,,,,,
player,201509270cle,cle,BarnGa01,off_pct,79%,,,,,
player,201509270cle,cle,BarnGa01,defense,0,,,,,
player,201509270cle,cle,BarnGa01,def_pct,0%,,,,,
player,201509270cle,cle,BarnGa01,special_teams,4,,,,,
player,201509270cle,cle,BarnGa01,st_pct,14%,,,,,
player,201509270cle,cle,BenjTr00,pos,WR,,,,,
player,201509270cle,cle,BenjTr00,offense,55,,,,,
player,201509270cle,cle,BenjTr00,off_pct,76%,,,,,
player,201509270cle,cle,BenjTr00,defense,0,,,,,
player,201509270cle,cle,BenjTr00,def_pct,0%,,,,,
player,201509270cle,cle,BenjTr00,special_teams,5,,,,,
player,201509270cle,cle,BenjTr00,st_pct,17%,,,,,
player,201509270cle,cle,HawkAn00,pos,WR,,,,,
player,201509270cle,cle,HawkAn00,offense,53,,,,,
player,201509270cle,cle,HawkAn00,off_pct,74%,,,,,
player,201509270cle,cle,HawkAn00,defense,0,,,,,
player,201509270cle,cle,HawkAn00,def_pct,0%,,,,,
player,201509270cle,cle,HawkAn00,special_teams,0,,,,,
player,201509270cle,cle,HawkAn00,st_pct,0%,,,,,
player,201509270cle,cle,HartBr00,pos,WR,,,,,
player,201509270cle,cle,HartBr00,offense,43,,,,,
player,201509270cle,cle,HartBr00,off_pct,60%,,,,,
player,201509270cle,cle,HartBr00,defense,0,,,,,
player,201509270cle,cle,HartBr00,def_pct,0%,,,,,
player,201509270cle,cle,HartBr00,special_teams,0,,,,,
player,201509270cle,cle,HartBr00,st_pct,0%,,,,,
player,201509270cle,cle,JohnDu00,pos,RB,,,,,
player,201509270cle,cle,JohnDu00,offense,37,,,,,
player,201509270cle,cle,JohnDu00,off_pct,51%,,,,,
player,201509270cle,cle,JohnDu00,defense,0,,,,,
player,201509270cle,cle,JohnDu00,def_pct,0%,,,,,
player,201509270cle,cle,JohnDu00,special_teams,0,,,,,
player,201509270cle,cle,JohnDu00,st_pct,0%,,,,,
player,201509270cle,cle,CrowIs00,pos,RB,,,,,
player,201509270cle,cle,CrowIs00,offense,33,,,,,
player,201509270cle,cle,CrowIs00,off_pct,46%,,,,,
player,201509270cle,cle,CrowIs00,defense,0,,,,,
player,201509270cle,cle,CrowIs00,def_pct,0%,,,,,
player,201509270cle,cle,CrowIs00,special_teams,0,,,,,
player,201509270cle,cle,CrowIs00,st_pct,0%,,,,,
player,201509270cle,cle,DrayJi00,pos,TE,,,,,
player,201509270cle,cle,DrayJi00,offense,24,,,,,
player,201509270cle,cle,DrayJi00,off_pct,33%,,,,,
player,201509270cle,cle,DrayJi00,defense,0,,,,,
player,201509270cle,cle,DrayJi00,def_pct,0%,,,,,
player,201509270cle,cle,DrayJi00,special_teams,13,,,,,
player,201509270cle,cle,DrayJi00,st_pct,45%,,,,,
player,201509270cle,cle,GabrTa00,pos,WR,,,,,
player,201509270cle,cle,GabrTa00,offense,24,,,,,
player,201509270cle,cle,GabrTa00,off_pct,33%,,,,,
player,201509270cle,cle,GabrTa00,defense,0,,,,,
player,201509270cle,cle,GabrTa00,def_pct,0%,,,,,
player,201509270cle,cle,GabrTa00,special_teams,1,,,,,
player,201509270cle,cle,GabrTa00,st_pct,3%,,,,,
player,201509270cle,cle,JohnMa06,pos,FB,,,,,
player,201509270cle,cle,JohnMa06,offense,20,,,,,
player,201509270cle,cle,JohnMa06,off_pct,28%,,,,,
player,201509270cle,cle,JohnMa06,defense,0,,,,,
player,201509270cle,cle,JohnMa06,def_pct,0%,,,,,
player,201509270cle,cle,JohnMa06,special_teams,2,,,,,
player,201509270cle,cle,JohnMa06,st_pct,7%,,,,,
player,201509270cle,cle,HousRo01,pos,TE,,,,,
player,201509270cle,cle,HousRo01,offense,8,,,,,
player,201509270cle,cle,HousRo01,off_pct,11%,,,,,
player,201509270cle,cle,HousRo01,defense,0,,,,,
player,201509270cle,cle,HousRo01,def_pct,0%,,,,,
player,201509270cle,cle,HousRo01,special_teams,9,,,,,
player,201509270cle,cle,HousRo01,st_pct,31%,,,,,
player,201509270cle,cle,DrauSh00,pos,RB,,,,,
player,201509270cle,cle,DrauSh00,offense,2,,,,,
player,201509270cle,cle,DrauSh00,off_pct,3%,,,,,
player,201509270cle,cle,DrauSh00,defense,0,,,,,
player,201509270cle,cle,DrauSh00,def_pct,0%,,,,,
player,201509270cle,cle,DrauSh00,special_teams,19,,,,,
player,201509270cle,cle,DrauSh00,st_pct,66%,,,,,
player,201509270cle,cle,MoorMa02,pos,WR,,,,,
player,201509270cle,cle,MoorMa02,offense,2,,,,,
player,201509270cle,cle,MoorMa02,off_pct,3%,,,,,
player,201509270cle,cle,MoorMa02,defense,0,,,,,
player,201509270cle,cle,MoorMa02,def_pct,0%,,,,,
player,201509270cle,cle,MoorMa02,special_teams,19,,,,,
player,201509270cle,cle,MoorMa02,st_pct,66%,,,,,
player,201509270cle,cle,ErviCa00,pos,G,,,,,
player,201509270cle,cle,ErviCa00,offense,2,,,,,
player,201509270cle,cle,ErviCa00,off_pct,3%,,,,,
player,201509270cle,cle,ErviCa00,defense,0,,,,,
player,201509270cle,cle,ErviCa00,def_pct,0%,,,,,
player,201509270cle,cle,ErviCa00,special_teams,4,,,,,
player,201509270cle,cle,ErviCa00,st_pct,14%,,,,,
player,201509270cle,cle,WillTr99,pos,CB,,,,,
player,201509270cle,cle,WillTr99,offense,0,,,,,
player,201509270cle,cle,WillTr99,off_pct,0%,,,,,
player,201509270cle,cle,WillTr99,defense,68,,,,,
player,201509270cle,cle,WillTr99,def_pct,100%,,,,,
player,201509270cle,cle,WillTr99,special_teams,6,,,,,
player,201509270cle,cle,WillTr99,st_pct,21%,,,,,
player,201509270cle,cle,DansKa20,pos,LB,,,,,
player,201509270cle,cle,DansKa20,offense,0,,,,,
player,201509270cle,cle,DansKa20,off_pct,0%,,,,,
player,201509270cle,cle,DansKa20,defense,68,,,,,
player,201509270cle,cle,DansKa20,def_pct,100%,,,,,
player,201509270cle,cle,DansKa20,special_teams,6,,,,,
player,201509270cle,cle,DansKa20,st_pct,21%,,,,,
player,201509270cle,cle,WhitDo20,pos,SS,,,,,
player,201509270cle,cle,WhitDo20,offense,0,,,,,
player,201509270cle,cle,WhitDo20,off_pct,0%,,,,,
player,201509270cle,cle,WhitDo20,defense,68,,,,,
player,201509270cle,cle,WhitDo20,def_pct,100%,,,,,
player,201509270cle,cle,WhitDo20,special_teams,0,,,,,
player,201509270cle,cle,WhitDo20,st_pct,0%,,,,,
player,201509270cle,cle,HadeJo99,pos,CB,,,,,
player,201509270cle,cle,HadeJo99,offense,0,,,,,
player,201509270cle,cle,HadeJo99,off_pct,0%,,,,,
player,201509270cle,cle,HadeJo99,defense,61,,,,,
player,201509270cle,cle,HadeJo99,def_pct,90%,,,,,
player,201509270cle,cle,HadeJo99,special_teams,8,,,,,
player,201509270cle,cle,HadeJo99,st_pct,28%,,,,,
player,201509270cle,cle,GipsTa00,pos,FS,,,,,
player,201509270cle,cle,GipsTa00,offense,0,,,,,
player,201509270cle,cle,GipsTa00,off_pct,0%,,,,,
player,201509270cle,cle,GipsTa00,defense,61,,,,,
player,201509270cle,cle,GipsTa00,def_pct,90%,,,,,
player,201509270cle,cle,GipsTa00,special_teams,1,,,,,
player,201509270cle,cle,GipsTa00,st_pct,3%,,,,,
player,201509270cle,cle,KrugPa99,pos,LB,,,,,
player,201509270cle,cle,KrugPa99,offense,0,,,,,
player,201509270cle,cle,KrugPa99,off_pct,0%,,,,,
player,201509270cle,cle,KrugPa99,defense,54,,,,,
player,201509270cle,cle,KrugPa99,def_pct,79%,,,,,
player,201509270cle,cle,KrugPa99,special_teams,1,,,,,
player,201509270cle,cle,KrugPa99,st_pct,3%,,,,,
player,201509270cle,cle,KirkCh00,pos,LB,,,,,
player,201509270cle,cle,KirkCh00,offense,0,,,,,
player,201509270cle,cle,KirkCh00,off_pct,0%,,,,,
player,201509270cle,cle,KirkCh00,defense,42,,,,,
player,201509270cle,cle,KirkCh00,def_pct,62%,,,,,
player,201509270cle,cle,KirkCh00,special_teams,16,,,,,
player,201509270cle,cle,KirkCh00,st_pct,55%,,,,,
player,201509270cle,cle,ShelDa01,pos,NT,,,,,
player,201509270cle,cle,ShelDa01,offense,0,,,,,
player,201509270cle,cle,ShelDa01,off_pct,0%,,,,,
player,201509270cle,cle,ShelDa01,defense,42,,,,,
player,201509270cle,cle,ShelDa01,def_pct,62%,,,,,
player,201509270cle,cle,ShelDa01,special_teams,9,,,,,
player,201509270cle,cle,ShelDa01,st_pct,31%,,,,,
player,201509270cle,cle,BryaAr00,pos,DE,,,,,
player,201509270cle,cle,BryaAr00,offense,0,,,,,
player,201509270cle,cle,BryaAr00,off_pct,0%,,,,,
player,201509270cle,cle,BryaAr00,defense,38,,,,,
player,201509270cle,cle,BryaAr00,def_pct,56%,,,,,
player,201509270cle,cle,BryaAr00,special_teams,15,,,,,
player,201509270cle,cle,BryaAr00,st_pct,52%,,,,,
player,201509270cle,cle,HughJo00,pos,DE,,,,,
player,201509270cle,cle,HughJo00,offense,0,,,,,
player,201509270cle,cle,HughJo00,off_pct,0%,,,,,
player,201509270cle,cle,HughJo00,defense,38,,,,,
player,201509270cle,cle,HughJo00,def_pct,56%,,,,,
player,201509270cle,cle,HughJo00,special_teams,6,,,,,
player,201509270cle,cle,HughJo00,st_pct,21%,,,,,
player,201509270cle,cle,StarRa20,pos,DE,,,,,
player,201509270cle,cle,StarRa20,offense,0,,,,,
player,201509270cle,cle,StarRa20,off_pct,0%,,,,,
player,201509270cle,cle,StarRa20,defense,33,,,,,
player,201509270cle,cle,StarRa20,def_pct,49%,,,,,
player,201509270cle,cle,StarRa20,special_teams,1,,,,,
player,201509270cle,cle,StarRa20,st_pct,3%,,,,,
player,201509270cle,cle,DesiPi00,pos,CB,,,,,
player,201509270cle,cle,DesiPi00,offense,0,,,,,
player,201509270cle,cle,DesiPi00,off_pct,0%,,,,,
player,201509270cle,cle,DesiPi00,defense,29,,,,,
player,201509270cle,cle,DesiPi00,def_pct,43%,,,,,
