game,2015,7,20151025,201510250ram,cle,"Cleveland Browns",6,ram,"St. Louis Rams",24
player,201510250ram,cle,PoyeJo00,def_int_long,0,,,,,
player,201510250ram,cle,PoyeJo00,pass_defended,0,,,,,
player,201510250ram,cle,PoyeJo00,sacks,0.0,,,,,
player,201510250ram,cle,PoyeJo00,tackles_combined,11,,,,,
player,201510250ram,cle,PoyeJo00,tackles_solo,5,,,,,
player,201510250ram,cle,PoyeJo00,tackles_assists,6,,,,,
player,201510250ram,cle,PoyeJo00,tackles_loss,1,,,,,
player,201510250ram,cle,PoyeJo00,qb_hits,0,,,,,
player,201510250ram,cle,PoyeJo00,fumbles_rec,1,,,,,
player,201510250ram,cle,PoyeJo00,fumbles_rec_yds,4,,,,,
player,201510250ram,cle,PoyeJo00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,PoyeJo00,fumbles_forced,0,,,,,
player,201510250ram,cle,KirkCh00,def_int,0,,,,,
player,201510250ram,cle,KirkCh00,def_int_yds,0,,,,,
player,201510250ram,cle,KirkCh00,def_int_td,0,,,,,
player,201510250ram,cle,KirkCh00,def_int_long,0,,,,,
player,201510250ram,cle,KirkCh00,pass_defended,0,,,,,
player,201510250ram,cle,KirkCh00,sacks,0.0,,,,,
player,201510250ram,cle,KirkCh00,tackles_combined,8,,,,,
player,201510250ram,cle,KirkCh00,tackles_solo,5,,,,,
player,201510250ram,cle,KirkCh00,tackles_assists,3,,,,,
player,201510250ram,cle,KirkCh00,tackles_loss,0,,,,,
player,201510250ram,cle,KirkCh00,qb_hits,0,,,,,
player,201510250ram,cle,KirkCh00,fumbles_rec,0,,,,,
player,201510250ram,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,KirkCh00,fumbles_forced,0,,,,,
player,201510250ram,cle,DansKa20,def_int,0,,,,,
player,201510250ram,cle,DansKa20,def_int_yds,0,,,,,
player,201510250ram,cle,DansKa20,def_int_td,0,,,,,
player,201510250ram,cle,DansKa20,def_int_long,0,,,,,
player,201510250ram,cle,DansKa20,pass_defended,0,,,,,
player,201510250ram,cle,DansKa20,sacks,0.0,,,,,
player,201510250ram,cle,DansKa20,tackles_combined,7,,,,,
player,201510250ram,cle,DansKa20,tackles_solo,5,,,,,
player,201510250ram,cle,DansKa20,tackles_assists,2,,,,,
player,201510250ram,cle,DansKa20,tackles_loss,1,,,,,
player,201510250ram,cle,DansKa20,qb_hits,0,,,,,
player,201510250ram,cle,DansKa20,fumbles_rec,0,,,,,
player,201510250ram,cle,DansKa20,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,DansKa20,fumbles_rec_td,0,,,,,
player,201510250ram,cle,DansKa20,fumbles_forced,0,,,,,
player,201510250ram,cle,WhitDo20,def_int,0,,,,,
player,201510250ram,cle,WhitDo20,def_int_yds,0,,,,,
player,201510250ram,cle,WhitDo20,def_int_td,0,,,,,
player,201510250ram,cle,WhitDo20,def_int_long,0,,,,,
player,201510250ram,cle,WhitDo20,pass_defended,0,,,,,
player,201510250ram,cle,WhitDo20,sacks,0.0,,,,,
player,201510250ram,cle,WhitDo20,tackles_combined,6,,,,,
player,201510250ram,cle,WhitDo20,tackles_solo,5,,,,,
player,201510250ram,cle,WhitDo20,tackles_assists,1,,,,,
player,201510250ram,cle,WhitDo20,tackles_loss,0,,,,,
player,201510250ram,cle,WhitDo20,qb_hits,0,,,,,
player,201510250ram,cle,WhitDo20,fumbles_rec,0,,,,,
player,201510250ram,cle,WhitDo20,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,WhitDo20,fumbles_rec_td,0,,,,,
player,201510250ram,cle,WhitDo20,fumbles_forced,1,,,,,
player,201510250ram,cle,MedeJa00,def_int,0,,,,,
player,201510250ram,cle,MedeJa00,def_int_yds,0,,,,,
player,201510250ram,cle,MedeJa00,def_int_td,0,,,,,
player,201510250ram,cle,MedeJa00,def_int_long,0,,,,,
player,201510250ram,cle,MedeJa00,pass_defended,0,,,,,
player,201510250ram,cle,MedeJa00,sacks,0.0,,,,,
player,201510250ram,cle,MedeJa00,tackles_combined,4,,,,,
player,201510250ram,cle,MedeJa00,tackles_solo,2,,,,,
player,201510250ram,cle,MedeJa00,tackles_assists,2,,,,,
player,201510250ram,cle,MedeJa00,tackles_loss,0,,,,,
player,201510250ram,cle,MedeJa00,qb_hits,0,,,,,
player,201510250ram,cle,MedeJa00,fumbles_rec,0,,,,,
player,201510250ram,cle,MedeJa00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,MedeJa00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,MedeJa00,fumbles_forced,0,,,,,
player,201510250ram,cle,BryaAr00,def_int,0,,,,,
player,201510250ram,cle,BryaAr00,def_int_yds,0,,,,,
player,201510250ram,cle,BryaAr00,def_int_td,0,,,,,
player,201510250ram,cle,BryaAr00,def_int_long,0,,,,,
player,201510250ram,cle,BryaAr00,pass_defended,0,,,,,
player,201510250ram,cle,BryaAr00,sacks,0.0,,,,,
player,201510250ram,cle,BryaAr00,tackles_combined,3,,,,,
player,201510250ram,cle,BryaAr00,tackles_solo,2,,,,,
player,201510250ram,cle,BryaAr00,tackles_assists,1,,,,,
player,201510250ram,cle,BryaAr00,tackles_loss,1,,,,,
player,201510250ram,cle,BryaAr00,qb_hits,1,,,,,
player,201510250ram,cle,BryaAr00,fumbles_rec,0,,,,,
player,201510250ram,cle,BryaAr00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,BryaAr00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,BryaAr00,fumbles_forced,0,,,,,
player,201510250ram,cle,CardTa00,def_int,0,,,,,
player,201510250ram,cle,CardTa00,def_int_yds,0,,,,,
player,201510250ram,cle,CardTa00,def_int_td,0,,,,,
player,201510250ram,cle,CardTa00,def_int_long,0,,,,,
player,201510250ram,cle,CardTa00,pass_defended,0,,,,,
player,201510250ram,cle,CardTa00,sacks,0.0,,,,,
player,201510250ram,cle,CardTa00,tackles_combined,2,,,,,
player,201510250ram,cle,CardTa00,tackles_solo,2,,,,,
player,201510250ram,cle,CardTa00,tackles_assists,0,,,,,
player,201510250ram,cle,CardTa00,tackles_loss,0,,,,,
player,201510250ram,cle,CardTa00,qb_hits,0,,,,,
player,201510250ram,cle,CardTa00,fumbles_rec,0,,,,,
player,201510250ram,cle,CardTa00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,CardTa00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,CardTa00,fumbles_forced,0,,,,,
player,201510250ram,cle,CoopXa00,def_int,0,,,,,
player,201510250ram,cle,CoopXa00,def_int_yds,0,,,,,
player,201510250ram,cle,CoopXa00,def_int_td,0,,,,,
player,201510250ram,cle,CoopXa00,def_int_long,0,,,,,
player,201510250ram,cle,CoopXa00,pass_defended,0,,,,,
player,201510250ram,cle,CoopXa00,sacks,0.0,,,,,
player,201510250ram,cle,CoopXa00,tackles_combined,2,,,,,
player,201510250ram,cle,CoopXa00,tackles_solo,0,,,,,
player,201510250ram,cle,CoopXa00,tackles_assists,2,,,,,
player,201510250ram,cle,CoopXa00,tackles_loss,0,,,,,
player,201510250ram,cle,CoopXa00,qb_hits,0,,,,,
player,201510250ram,cle,CoopXa00,fumbles_rec,0,,,,,
player,201510250ram,cle,CoopXa00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,CoopXa00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,CoopXa00,fumbles_forced,0,,,,,
player,201510250ram,cle,OrchNa00,def_int,0,,,,,
player,201510250ram,cle,OrchNa00,def_int_yds,0,,,,,
player,201510250ram,cle,OrchNa00,def_int_td,0,,,,,
player,201510250ram,cle,OrchNa00,def_int_long,0,,,,,
player,201510250ram,cle,OrchNa00,pass_defended,0,,,,,
player,201510250ram,cle,OrchNa00,sacks,0.0,,,,,
player,201510250ram,cle,OrchNa00,tackles_combined,2,,,,,
player,201510250ram,cle,OrchNa00,tackles_solo,0,,,,,
player,201510250ram,cle,OrchNa00,tackles_assists,2,,,,,
player,201510250ram,cle,OrchNa00,tackles_loss,0,,,,,
player,201510250ram,cle,OrchNa00,qb_hits,0,,,,,
player,201510250ram,cle,OrchNa00,fumbles_rec,0,,,,,
player,201510250ram,cle,OrchNa00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,OrchNa00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,OrchNa00,fumbles_forced,0,,,,,
player,201510250ram,cle,BadeJo00,def_int,0,,,,,
player,201510250ram,cle,BadeJo00,def_int_yds,0,,,,,
player,201510250ram,cle,BadeJo00,def_int_td,0,,,,,
player,201510250ram,cle,BadeJo00,def_int_long,0,,,,,
player,201510250ram,cle,BadeJo00,pass_defended,0,,,,,
player,201510250ram,cle,BadeJo00,sacks,0.0,,,,,
player,201510250ram,cle,BadeJo00,tackles_combined,1,,,,,
player,201510250ram,cle,BadeJo00,tackles_solo,1,,,,,
player,201510250ram,cle,BadeJo00,tackles_assists,0,,,,,
player,201510250ram,cle,BadeJo00,tackles_loss,0,,,,,
player,201510250ram,cle,BadeJo00,qb_hits,0,,,,,
player,201510250ram,cle,BadeJo00,fumbles_rec,0,,,,,
player,201510250ram,cle,BadeJo00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,BadeJo00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,BadeJo00,fumbles_forced,0,,,,,
player,201510250ram,cle,CampIb00,def_int,0,,,,,
player,201510250ram,cle,CampIb00,def_int_yds,0,,,,,
player,201510250ram,cle,CampIb00,def_int_td,0,,,,,
player,201510250ram,cle,CampIb00,def_int_long,0,,,,,
player,201510250ram,cle,CampIb00,pass_defended,0,,,,,
player,201510250ram,cle,CampIb00,sacks,0.0,,,,,
player,201510250ram,cle,CampIb00,tackles_combined,1,,,,,
player,201510250ram,cle,CampIb00,tackles_solo,1,,,,,
player,201510250ram,cle,CampIb00,tackles_assists,0,,,,,
player,201510250ram,cle,CampIb00,tackles_loss,0,,,,,
player,201510250ram,cle,CampIb00,qb_hits,0,,,,,
player,201510250ram,cle,CampIb00,fumbles_rec,0,,,,,
player,201510250ram,cle,CampIb00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,CampIb00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,CampIb00,fumbles_forced,0,,,,,
player,201510250ram,cle,DesiPi00,def_int,0,,,,,
player,201510250ram,cle,DesiPi00,def_int_yds,0,,,,,
player,201510250ram,cle,DesiPi00,def_int_td,0,,,,,
player,201510250ram,cle,DesiPi00,def_int_long,0,,,,,
player,201510250ram,cle,DesiPi00,pass_defended,0,,,,,
player,201510250ram,cle,DesiPi00,sacks,0.0,,,,,
player,201510250ram,cle,DesiPi00,tackles_combined,1,,,,,
player,201510250ram,cle,DesiPi00,tackles_solo,1,,,,,
player,201510250ram,cle,DesiPi00,tackles_assists,0,,,,,
player,201510250ram,cle,DesiPi00,tackles_loss,0,,,,,
player,201510250ram,cle,DesiPi00,qb_hits,0,,,,,
player,201510250ram,cle,DesiPi00,fumbles_rec,0,,,,,
player,201510250ram,cle,DesiPi00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,DesiPi00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,DesiPi00,fumbles_forced,0,,,,,
player,201510250ram,cle,HughJo00,def_int,0,,,,,
player,201510250ram,cle,HughJo00,def_int_yds,0,,,,,
player,201510250ram,cle,HughJo00,def_int_td,0,,,,,
player,201510250ram,cle,HughJo00,def_int_long,0,,,,,
player,201510250ram,cle,HughJo00,pass_defended,0,,,,,
player,201510250ram,cle,HughJo00,sacks,0.0,,,,,
player,201510250ram,cle,HughJo00,tackles_combined,1,,,,,
player,201510250ram,cle,HughJo00,tackles_solo,0,,,,,
player,201510250ram,cle,HughJo00,tackles_assists,1,,,,,
player,201510250ram,cle,HughJo00,tackles_loss,0,,,,,
player,201510250ram,cle,HughJo00,qb_hits,0,,,,,
player,201510250ram,cle,HughJo00,fumbles_rec,0,,,,,
player,201510250ram,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,HughJo00,fumbles_forced,0,,,,,
player,201510250ram,cle,KrugPa99,def_int,0,,,,,
player,201510250ram,cle,KrugPa99,def_int_yds,0,,,,,
player,201510250ram,cle,KrugPa99,def_int_td,0,,,,,
player,201510250ram,cle,KrugPa99,def_int_long,0,,,,,
player,201510250ram,cle,KrugPa99,pass_defended,0,,,,,
player,201510250ram,cle,KrugPa99,sacks,0.0,,,,,
player,201510250ram,cle,KrugPa99,tackles_combined,1,,,,,
player,201510250ram,cle,KrugPa99,tackles_solo,0,,,,,
player,201510250ram,cle,KrugPa99,tackles_assists,1,,,,,
player,201510250ram,cle,KrugPa99,tackles_loss,0,,,,,
player,201510250ram,cle,KrugPa99,qb_hits,0,,,,,
player,201510250ram,cle,KrugPa99,fumbles_rec,0,,,,,
player,201510250ram,cle,KrugPa99,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,KrugPa99,fumbles_rec_td,0,,,,,
player,201510250ram,cle,KrugPa99,fumbles_forced,0,,,,,
player,201510250ram,cle,WillTr99,def_int,0,,,,,
player,201510250ram,cle,WillTr99,def_int_yds,0,,,,,
player,201510250ram,cle,WillTr99,def_int_td,0,,,,,
player,201510250ram,cle,WillTr99,def_int_long,0,,,,,
player,201510250ram,cle,WillTr99,pass_defended,0,,,,,
player,201510250ram,cle,WillTr99,sacks,0.0,,,,,
player,201510250ram,cle,WillTr99,tackles_combined,1,,,,,
player,201510250ram,cle,WillTr99,tackles_solo,0,,,,,
player,201510250ram,cle,WillTr99,tackles_assists,1,,,,,
player,201510250ram,cle,WillTr99,tackles_loss,0,,,,,
player,201510250ram,cle,WillTr99,qb_hits,0,,,,,
player,201510250ram,cle,WillTr99,fumbles_rec,0,,,,,
player,201510250ram,cle,WillTr99,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,WillTr99,fumbles_rec_td,0,,,,,
player,201510250ram,cle,WillTr99,fumbles_forced,0,,,,,
player,201510250ram,cle,WillKW00,def_int,0,,,,,
player,201510250ram,cle,WillKW00,def_int_yds,0,,,,,
player,201510250ram,cle,WillKW00,def_int_td,0,,,,,
player,201510250ram,cle,WillKW00,def_int_long,0,,,,,
player,201510250ram,cle,WillKW00,pass_defended,0,,,,,
player,201510250ram,cle,WillKW00,sacks,0.0,,,,,
player,201510250ram,cle,WillKW00,tackles_combined,1,,,,,
player,201510250ram,cle,WillKW00,tackles_solo,0,,,,,
player,201510250ram,cle,WillKW00,tackles_assists,1,,,,,
player,201510250ram,cle,WillKW00,tackles_loss,0,,,,,
player,201510250ram,cle,WillKW00,qb_hits,0,,,,,
player,201510250ram,cle,WillKW00,fumbles_rec,0,,,,,
player,201510250ram,cle,WillKW00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,WillKW00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,WillKW00,fumbles_forced,0,,,,,
player,201510250ram,cle,MingBa00,def_int,0,,,,,
player,201510250ram,cle,MingBa00,def_int_yds,0,,,,,
player,201510250ram,cle,MingBa00,def_int_td,0,,,,,
player,201510250ram,cle,MingBa00,def_int_long,0,,,,,
player,201510250ram,cle,MingBa00,pass_defended,1,,,,,
player,201510250ram,cle,MingBa00,sacks,0.0,,,,,
player,201510250ram,cle,MingBa00,tackles_combined,0,,,,,
player,201510250ram,cle,MingBa00,tackles_solo,0,,,,,
player,201510250ram,cle,MingBa00,tackles_assists,0,,,,,
player,201510250ram,cle,MingBa00,tackles_loss,0,,,,,
player,201510250ram,cle,MingBa00,qb_hits,0,,,,,
player,201510250ram,cle,MingBa00,fumbles_rec,0,,,,,
player,201510250ram,cle,MingBa00,fumbles_rec_yds,0,,,,,
player,201510250ram,cle,MingBa00,fumbles_rec_td,0,,,,,
player,201510250ram,cle,MingBa00,fumbles_forced,0,,,,,
player,201510250ram,ram,HayeWi99,def_int,0,,,,,
player,201510250ram,ram,HayeWi99,def_int_yds,0,,,,,
player,201510250ram,ram,HayeWi99,def_int_td,0,,,,,
player,201510250ram,ram,HayeWi99,def_int_long,0,,,,,
player,201510250ram,ram,HayeWi99,pass_defended,0,,,,,
player,201510250ram,ram,HayeWi99,sacks,2.0,,,,,
player,201510250ram,ram,HayeWi99,tackles_combined,3,,,,,
player,201510250ram,ram,HayeWi99,tackles_solo,2,,,,,
player,201510250ram,ram,HayeWi99,tackles_assists,1,,,,,
player,201510250ram,ram,HayeWi99,tackles_loss,0,,,,,
player,201510250ram,ram,HayeWi99,qb_hits,1,,,,,
player,201510250ram,ram,HayeWi99,fumbles_rec,0,,,,,
player,201510250ram,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201510250ram,ram,HayeWi99,fumbles_forced,2,,,,,
player,201510250ram,ram,DonaAa00,def_int,0,,,,,
player,201510250ram,ram,DonaAa00,def_int_yds,0,,,,,
player,201510250ram,ram,DonaAa00,def_int_td,0,,,,,
player,201510250ram,ram,DonaAa00,def_int_long,0,,,,,
player,201510250ram,ram,DonaAa00,pass_defended,0,,,,,
player,201510250ram,ram,DonaAa00,sacks,1.0,,,,,
player,201510250ram,ram,DonaAa00,tackles_combined,3,,,,,
player,201510250ram,ram,DonaAa00,tackles_solo,3,,,,,
player,201510250ram,ram,DonaAa00,tackles_assists,0,,,,,
player,201510250ram,ram,DonaAa00,tackles_loss,1,,,,,
player,201510250ram,ram,DonaAa00,qb_hits,3,,,,,
player,201510250ram,ram,DonaAa00,fumbles_rec,0,,,,,
player,201510250ram,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201510250ram,ram,DonaAa00,fumbles_forced,0,,,,,
player,201510250ram,ram,WestEt00,def_int,0,,,,,
player,201510250ram,ram,WestEt00,def_int_yds,0,,,,,
player,201510250ram,ram,WestEt00,def_int_td,0,,,,,
player,201510250ram,ram,WestEt00,def_int_long,0,,,,,
player,201510250ram,ram,WestEt00,pass_defended,0,,,,,
player,201510250ram,ram,WestEt00,sacks,1.0,,,,,
player,201510250ram,ram,WestEt00,tackles_combined,1,,,,,
player,201510250ram,ram,WestEt00,tackles_solo,1,,,,,
player,201510250ram,ram,WestEt00,tackles_assists,0,,,,,
player,201510250ram,ram,WestEt00,tackles_loss,1,,,,,
player,201510250ram,ram,WestEt00,qb_hits,1,,,,,
player,201510250ram,ram,WestEt00,fumbles_rec,0,,,,,
player,201510250ram,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201510250ram,ram,WestEt00,fumbles_forced,0,,,,,
player,201510250ram,ram,BarrMa00,def_int,0,,,,,
player,201510250ram,ram,BarrMa00,def_int_yds,0,,,,,
player,201510250ram,ram,BarrMa00,def_int_td,0,,,,,
player,201510250ram,ram,BarrMa00,def_int_long,0,,,,,
player,201510250ram,ram,BarrMa00,pass_defended,0,,,,,
player,201510250ram,ram,BarrMa00,sacks,0.0,,,,,
player,201510250ram,ram,BarrMa00,tackles_combined,16,,,,,
player,201510250ram,ram,BarrMa00,tackles_solo,10,,,,,
player,201510250ram,ram,BarrMa00,tackles_assists,6,,,,,
player,201510250ram,ram,BarrMa00,tackles_loss,2,,,,,
player,201510250ram,ram,BarrMa00,qb_hits,0,,,,,
player,201510250ram,ram,BarrMa00,fumbles_rec,0,,,,,
player,201510250ram,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201510250ram,ram,BarrMa00,fumbles_forced,0,,,,,
player,201510250ram,ram,JohnTr05,def_int,0,,,,,
player,201510250ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201510250ram,ram,JohnTr05,def_int_td,0,,,,,
player,201510250ram,ram,JohnTr05,def_int_long,0,,,,,
player,201510250ram,ram,JohnTr05,pass_defended,0,,,,,
player,201510250ram,ram,JohnTr05,sacks,0.0,,,,,
player,201510250ram,ram,JohnTr05,tackles_combined,8,,,,,
player,201510250ram,ram,JohnTr05,tackles_solo,7,,,,,
player,201510250ram,ram,JohnTr05,tackles_assists,1,,,,,
player,201510250ram,ram,JohnTr05,tackles_loss,1,,,,,
player,201510250ram,ram,JohnTr05,qb_hits,0,,,,,
player,201510250ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201510250ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201510250ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201510250ram,ram,LaurJa99,def_int,0,,,,,
player,201510250ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201510250ram,ram,LaurJa99,def_int_td,0,,,,,
player,201510250ram,ram,LaurJa99,def_int_long,0,,,,,
player,201510250ram,ram,LaurJa99,pass_defended,0,,,,,
player,201510250ram,ram,LaurJa99,sacks,0.0,,,,,
player,201510250ram,ram,LaurJa99,tackles_combined,8,,,,,
player,201510250ram,ram,LaurJa99,tackles_solo,4,,,,,
player,201510250ram,ram,LaurJa99,tackles_assists,4,,,,,
player,201510250ram,ram,LaurJa99,tackles_loss,0,,,,,
player,201510250ram,ram,LaurJa99,qb_hits,0,,,,,
player,201510250ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201510250ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201510250ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201510250ram,ram,JoynLa00,def_int,0,,,,,
player,201510250ram,ram,JoynLa00,def_int_yds,0,,,,,
player,201510250ram,ram,JoynLa00,def_int_td,0,,,,,
player,201510250ram,ram,JoynLa00,def_int_long,0,,,,,
player,201510250ram,ram,JoynLa00,pass_defended,1,,,,,
player,201510250ram,ram,JoynLa00,sacks,0.0,,,,,
player,201510250ram,ram,JoynLa00,tackles_combined,7,,,,,
player,201510250ram,ram,JoynLa00,tackles_solo,5,,,,,
player,201510250ram,ram,JoynLa00,tackles_assists,2,,,,,
player,201510250ram,ram,JoynLa00,tackles_loss,0,,,,,
player,201510250ram,ram,JoynLa00,qb_hits,0,,,,,
player,201510250ram,ram,JoynLa00,fumbles_rec,0,,,,,
player,201510250ram,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201510250ram,ram,JoynLa00,fumbles_forced,0,,,,,
player,201510250ram,ram,McDoTJ00,def_int,0,,,,,
player,201510250ram,ram,McDoTJ00,def_int_yds,0,,,,,
player,201510250ram,ram,McDoTJ00,def_int_td,0,,,,,
player,201510250ram,ram,McDoTJ00,def_int_long,0,,,,,
player,201510250ram,ram,McDoTJ00,pass_defended,0,,,,,
player,201510250ram,ram,McDoTJ00,sacks,0.0,,,,,
player,201510250ram,ram,McDoTJ00,tackles_combined,7,,,,,
player,201510250ram,ram,McDoTJ00,tackles_solo,3,,,,,
player,201510250ram,ram,McDoTJ00,tackles_assists,4,,,,,
player,201510250ram,ram,McDoTJ00,tackles_loss,0,,,,,
player,201510250ram,ram,McDoTJ00,qb_hits,0,,,,,
player,201510250ram,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201510250ram,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201510250ram,ram,McDoTJ00,fumbles_forced,1,,,,,
player,201510250ram,ram,JenkJa03,def_int,0,,,,,
player,201510250ram,ram,JenkJa03,def_int_yds,0,,,,,
player,201510250ram,ram,JenkJa03,def_int_td,0,,,,,
player,201510250ram,ram,JenkJa03,def_int_long,0,,,,,
player,201510250ram,ram,JenkJa03,pass_defended,2,,,,,
player,201510250ram,ram,JenkJa03,sacks,0.0,,,,,
player,201510250ram,ram,JenkJa03,tackles_combined,5,,,,,
player,201510250ram,ram,JenkJa03,tackles_solo,3,,,,,
player,201510250ram,ram,JenkJa03,tackles_assists,2,,,,,
player,201510250ram,ram,JenkJa03,tackles_loss,0,,,,,
player,201510250ram,ram,JenkJa03,qb_hits,0,,,,,
player,201510250ram,ram,JenkJa03,fumbles_rec,0,,,,,
player,201510250ram,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201510250ram,ram,JenkJa03,fumbles_forced,1,,,,,
player,201510250ram,ram,FairNi00,def_int,0,,,,,
player,201510250ram,ram,FairNi00,def_int_yds,0,,,,,
player,201510250ram,ram,FairNi00,def_int_td,0,,,,,
player,201510250ram,ram,FairNi00,def_int_long,0,,,,,
player,201510250ram,ram,FairNi00,pass_defended,0,,,,,
player,201510250ram,ram,FairNi00,sacks,0.0,,,,,
player,201510250ram,ram,FairNi00,tackles_combined,4,,,,,
player,201510250ram,ram,FairNi00,tackles_solo,3,,,,,
player,201510250ram,ram,FairNi00,tackles_assists,1,,,,,
player,201510250ram,ram,FairNi00,tackles_loss,0,,,,,
player,201510250ram,ram,FairNi00,qb_hits,1,,,,,
player,201510250ram,ram,FairNi00,fumbles_rec,1,,,,,
player,201510250ram,ram,FairNi00,fumbles_rec_yds,-5,,,,,
player,201510250ram,ram,FairNi00,fumbles_rec_td,0,,,,,
player,201510250ram,ram,FairNi00,fumbles_forced,0,,,,,
player,201510250ram,ram,AyerAk00,def_int,0,,,,,
player,201510250ram,ram,AyerAk00,def_int_yds,0,,,,,
player,201510250ram,ram,AyerAk00,def_int_td,0,,,,,
player,201510250ram,ram,AyerAk00,def_int_long,0,,,,,
player,201510250ram,ram,AyerAk00,pass_defended,0,,,,,
player,201510250ram,ram,AyerAk00,sacks,0.0,,,,,
player,201510250ram,ram,AyerAk00,tackles_combined,3,,,,,
player,201510250ram,ram,AyerAk00,tackles_solo,2,,,,,
player,201510250ram,ram,AyerAk00,tackles_assists,1,,,,,
player,201510250ram,ram,AyerAk00,tackles_loss,0,,,,,
player,201510250ram,ram,AyerAk00,qb_hits,1,,,,,
player,201510250ram,ram,AyerAk00,fumbles_rec,1,,,,,
player,201510250ram,ram,AyerAk00,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,AyerAk00,fumbles_rec_td,0,,,,,
player,201510250ram,ram,AyerAk00,fumbles_forced,0,,,,,
player,201510250ram,ram,BrocMi00,def_int,0,,,,,
player,201510250ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201510250ram,ram,BrocMi00,def_int_td,0,,,,,
player,201510250ram,ram,BrocMi00,def_int_long,0,,,,,
player,201510250ram,ram,BrocMi00,pass_defended,0,,,,,
player,201510250ram,ram,BrocMi00,sacks,0.0,,,,,
player,201510250ram,ram,BrocMi00,tackles_combined,2,,,,,
player,201510250ram,ram,BrocMi00,tackles_solo,2,,,,,
player,201510250ram,ram,BrocMi00,tackles_assists,0,,,,,
player,201510250ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201510250ram,ram,BrocMi00,qb_hits,0,,,,,
player,201510250ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201510250ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201510250ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201510250ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201510250ram,ram,McLeRo00,def_int,0,,,,,
player,201510250ram,ram,McLeRo00,def_int_yds,0,,,,,
player,201510250ram,ram,McLeRo00,def_int_td,0,,,,,
player,201510250ram,ram,McLeRo00,def_int_long,0,,,,,
player,201510250ram,ram,McLeRo00,pass_defended,0,,,,,
player,201510250ram,ram,McLeRo00,sacks,0.0,,,,,
