game,2015,15,20151220,201512200rai,gnb,"Green Bay Packers",30,rai,"Oakland Raiders",20
player,201512200rai,rai,AutrDe00,tackles_loss,0,,,,,
player,201512200rai,rai,AutrDe00,qb_hits,0,,,,,
player,201512200rai,rai,AutrDe00,fumbles_rec,0,,,,,
player,201512200rai,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201512200rai,rai,AutrDe00,fumbles_forced,0,,,,,
player,201512200rai,rai,HaydDJ00,def_int,0,,,,,
player,201512200rai,rai,HaydDJ00,def_int_yds,0,,,,,
player,201512200rai,rai,HaydDJ00,def_int_td,0,,,,,
player,201512200rai,rai,HaydDJ00,def_int_long,0,,,,,
player,201512200rai,rai,HaydDJ00,pass_defended,0,,,,,
player,201512200rai,rai,HaydDJ00,sacks,0.0,,,,,
player,201512200rai,rai,HaydDJ00,tackles_combined,3,,,,,
player,201512200rai,rai,HaydDJ00,tackles_solo,3,,,,,
player,201512200rai,rai,HaydDJ00,tackles_assists,0,,,,,
player,201512200rai,rai,HaydDJ00,tackles_loss,0,,,,,
player,201512200rai,rai,HaydDJ00,qb_hits,0,,,,,
player,201512200rai,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201512200rai,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201512200rai,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201512200rai,rai,WillDa99,def_int,0,,,,,
player,201512200rai,rai,WillDa99,def_int_yds,0,,,,,
player,201512200rai,rai,WillDa99,def_int_td,0,,,,,
player,201512200rai,rai,WillDa99,def_int_long,0,,,,,
player,201512200rai,rai,WillDa99,pass_defended,0,,,,,
player,201512200rai,rai,WillDa99,sacks,0.0,,,,,
player,201512200rai,rai,WillDa99,tackles_combined,3,,,,,
player,201512200rai,rai,WillDa99,tackles_solo,3,,,,,
player,201512200rai,rai,WillDa99,tackles_assists,0,,,,,
player,201512200rai,rai,WillDa99,tackles_loss,1,,,,,
player,201512200rai,rai,WillDa99,qb_hits,0,,,,,
player,201512200rai,rai,WillDa99,fumbles_rec,0,,,,,
player,201512200rai,rai,WillDa99,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,WillDa99,fumbles_rec_td,0,,,,,
player,201512200rai,rai,WillDa99,fumbles_forced,0,,,,,
player,201512200rai,rai,WoodCh00,def_int,0,,,,,
player,201512200rai,rai,WoodCh00,def_int_yds,0,,,,,
player,201512200rai,rai,WoodCh00,def_int_td,0,,,,,
player,201512200rai,rai,WoodCh00,def_int_long,0,,,,,
player,201512200rai,rai,WoodCh00,pass_defended,0,,,,,
player,201512200rai,rai,WoodCh00,sacks,0.0,,,,,
player,201512200rai,rai,WoodCh00,tackles_combined,3,,,,,
player,201512200rai,rai,WoodCh00,tackles_solo,3,,,,,
player,201512200rai,rai,WoodCh00,tackles_assists,0,,,,,
player,201512200rai,rai,WoodCh00,tackles_loss,1,,,,,
player,201512200rai,rai,WoodCh00,qb_hits,0,,,,,
player,201512200rai,rai,WoodCh00,fumbles_rec,0,,,,,
player,201512200rai,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201512200rai,rai,WoodCh00,fumbles_forced,0,,,,,
player,201512200rai,rai,CarrTr00,def_int,0,,,,,
player,201512200rai,rai,CarrTr00,def_int_yds,0,,,,,
player,201512200rai,rai,CarrTr00,def_int_td,0,,,,,
player,201512200rai,rai,CarrTr00,def_int_long,0,,,,,
player,201512200rai,rai,CarrTr00,pass_defended,0,,,,,
player,201512200rai,rai,CarrTr00,sacks,0.0,,,,,
player,201512200rai,rai,CarrTr00,tackles_combined,2,,,,,
player,201512200rai,rai,CarrTr00,tackles_solo,1,,,,,
player,201512200rai,rai,CarrTr00,tackles_assists,1,,,,,
player,201512200rai,rai,CarrTr00,tackles_loss,0,,,,,
player,201512200rai,rai,CarrTr00,qb_hits,0,,,,,
player,201512200rai,rai,CarrTr00,fumbles_rec,0,,,,,
player,201512200rai,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201512200rai,rai,CarrTr00,fumbles_forced,0,,,,,
player,201512200rai,rai,McGeSt01,def_int,0,,,,,
player,201512200rai,rai,McGeSt01,def_int_yds,0,,,,,
player,201512200rai,rai,McGeSt01,def_int_td,0,,,,,
player,201512200rai,rai,McGeSt01,def_int_long,0,,,,,
player,201512200rai,rai,McGeSt01,pass_defended,0,,,,,
player,201512200rai,rai,McGeSt01,sacks,0.0,,,,,
player,201512200rai,rai,McGeSt01,tackles_combined,2,,,,,
player,201512200rai,rai,McGeSt01,tackles_solo,2,,,,,
player,201512200rai,rai,McGeSt01,tackles_assists,0,,,,,
player,201512200rai,rai,McGeSt01,tackles_loss,0,,,,,
player,201512200rai,rai,McGeSt01,qb_hits,1,,,,,
player,201512200rai,rai,McGeSt01,fumbles_rec,0,,,,,
player,201512200rai,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201512200rai,rai,McGeSt01,fumbles_forced,0,,,,,
player,201512200rai,rai,AsanLa99,def_int,0,,,,,
player,201512200rai,rai,AsanLa99,def_int_yds,0,,,,,
player,201512200rai,rai,AsanLa99,def_int_td,0,,,,,
player,201512200rai,rai,AsanLa99,def_int_long,0,,,,,
player,201512200rai,rai,AsanLa99,pass_defended,0,,,,,
player,201512200rai,rai,AsanLa99,sacks,0.0,,,,,
player,201512200rai,rai,AsanLa99,tackles_combined,1,,,,,
player,201512200rai,rai,AsanLa99,tackles_solo,1,,,,,
player,201512200rai,rai,AsanLa99,tackles_assists,0,,,,,
player,201512200rai,rai,AsanLa99,tackles_loss,0,,,,,
player,201512200rai,rai,AsanLa99,qb_hits,0,,,,,
player,201512200rai,rai,AsanLa99,fumbles_rec,0,,,,,
player,201512200rai,rai,AsanLa99,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,AsanLa99,fumbles_rec_td,0,,,,,
player,201512200rai,rai,AsanLa99,fumbles_forced,0,,,,,
player,201512200rai,rai,EdwaMa01,def_int,0,,,,,
player,201512200rai,rai,EdwaMa01,def_int_yds,0,,,,,
player,201512200rai,rai,EdwaMa01,def_int_td,0,,,,,
player,201512200rai,rai,EdwaMa01,def_int_long,0,,,,,
player,201512200rai,rai,EdwaMa01,pass_defended,0,,,,,
player,201512200rai,rai,EdwaMa01,sacks,0.0,,,,,
player,201512200rai,rai,EdwaMa01,tackles_combined,1,,,,,
player,201512200rai,rai,EdwaMa01,tackles_solo,0,,,,,
player,201512200rai,rai,EdwaMa01,tackles_assists,1,,,,,
player,201512200rai,rai,EdwaMa01,tackles_loss,0,,,,,
player,201512200rai,rai,EdwaMa01,qb_hits,0,,,,,
player,201512200rai,rai,EdwaMa01,fumbles_rec,0,,,,,
player,201512200rai,rai,EdwaMa01,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,EdwaMa01,fumbles_rec_td,0,,,,,
player,201512200rai,rai,EdwaMa01,fumbles_forced,0,,,,,
player,201512200rai,rai,ElliJu01,def_int,0,,,,,
player,201512200rai,rai,ElliJu01,def_int_yds,0,,,,,
player,201512200rai,rai,ElliJu01,def_int_td,0,,,,,
player,201512200rai,rai,ElliJu01,def_int_long,0,,,,,
player,201512200rai,rai,ElliJu01,pass_defended,0,,,,,
player,201512200rai,rai,ElliJu01,sacks,0.0,,,,,
player,201512200rai,rai,ElliJu01,tackles_combined,1,,,,,
player,201512200rai,rai,ElliJu01,tackles_solo,1,,,,,
player,201512200rai,rai,ElliJu01,tackles_assists,0,,,,,
player,201512200rai,rai,ElliJu01,tackles_loss,0,,,,,
player,201512200rai,rai,ElliJu01,qb_hits,0,,,,,
player,201512200rai,rai,ElliJu01,fumbles_rec,0,,,,,
player,201512200rai,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201512200rai,rai,ElliJu01,fumbles_forced,0,,,,,
player,201512200rai,rai,JoneTa00,def_int,0,,,,,
player,201512200rai,rai,JoneTa00,def_int_yds,0,,,,,
player,201512200rai,rai,JoneTa00,def_int_td,0,,,,,
player,201512200rai,rai,JoneTa00,def_int_long,0,,,,,
player,201512200rai,rai,JoneTa00,pass_defended,0,,,,,
player,201512200rai,rai,JoneTa00,sacks,0.0,,,,,
player,201512200rai,rai,JoneTa00,tackles_combined,1,,,,,
player,201512200rai,rai,JoneTa00,tackles_solo,1,,,,,
player,201512200rai,rai,JoneTa00,tackles_assists,0,,,,,
player,201512200rai,rai,JoneTa00,tackles_loss,0,,,,,
player,201512200rai,rai,JoneTa00,qb_hits,0,,,,,
player,201512200rai,rai,JoneTa00,fumbles_rec,0,,,,,
player,201512200rai,rai,JoneTa00,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,JoneTa00,fumbles_rec_td,0,,,,,
player,201512200rai,rai,JoneTa00,fumbles_forced,0,,,,,
player,201512200rai,rai,OlawJa00,def_int,0,,,,,
player,201512200rai,rai,OlawJa00,def_int_yds,0,,,,,
player,201512200rai,rai,OlawJa00,def_int_td,0,,,,,
player,201512200rai,rai,OlawJa00,def_int_long,0,,,,,
player,201512200rai,rai,OlawJa00,pass_defended,0,,,,,
player,201512200rai,rai,OlawJa00,sacks,0.0,,,,,
player,201512200rai,rai,OlawJa00,tackles_combined,1,,,,,
player,201512200rai,rai,OlawJa00,tackles_solo,1,,,,,
player,201512200rai,rai,OlawJa00,tackles_assists,0,,,,,
player,201512200rai,rai,OlawJa00,tackles_loss,0,,,,,
player,201512200rai,rai,OlawJa00,qb_hits,0,,,,,
player,201512200rai,rai,OlawJa00,fumbles_rec,0,,,,,
player,201512200rai,rai,OlawJa00,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,OlawJa00,fumbles_rec_td,0,,,,,
player,201512200rai,rai,OlawJa00,fumbles_forced,0,,,,,
player,201512200rai,rai,ToomKo00,def_int,0,,,,,
player,201512200rai,rai,ToomKo00,def_int_yds,0,,,,,
player,201512200rai,rai,ToomKo00,def_int_td,0,,,,,
player,201512200rai,rai,ToomKo00,def_int_long,0,,,,,
player,201512200rai,rai,ToomKo00,pass_defended,0,,,,,
player,201512200rai,rai,ToomKo00,sacks,0.0,,,,,
player,201512200rai,rai,ToomKo00,tackles_combined,1,,,,,
player,201512200rai,rai,ToomKo00,tackles_solo,1,,,,,
player,201512200rai,rai,ToomKo00,tackles_assists,0,,,,,
player,201512200rai,rai,ToomKo00,tackles_loss,0,,,,,
player,201512200rai,rai,ToomKo00,qb_hits,0,,,,,
player,201512200rai,rai,ToomKo00,fumbles_rec,0,,,,,
player,201512200rai,rai,ToomKo00,fumbles_rec_yds,0,,,,,
player,201512200rai,rai,ToomKo00,fumbles_rec_td,0,,,,,
player,201512200rai,rai,ToomKo00,fumbles_forced,0,,,,,
player,201512200rai,gnb,HydeMi00,kick_ret,0,,,,,
player,201512200rai,gnb,HydeMi00,kick_ret_yds,0,,,,,
player,201512200rai,gnb,HydeMi00,kick_ret_yds_per_ret,,,,,,
player,201512200rai,gnb,HydeMi00,kick_ret_td,0,,,,,
player,201512200rai,gnb,HydeMi00,kick_ret_long,0,,,,,
player,201512200rai,gnb,HydeMi00,punt_ret,2,,,,,
player,201512200rai,gnb,HydeMi00,punt_ret_yds,24,,,,,
player,201512200rai,gnb,HydeMi00,punt_ret_yds_per_ret,12.0,,,,,
player,201512200rai,gnb,HydeMi00,punt_ret_td,0,,,,,
player,201512200rai,gnb,HydeMi00,punt_ret_long,14,,,,,
player,201512200rai,gnb,JaniJe00,kick_ret,4,,,,,
player,201512200rai,gnb,JaniJe00,kick_ret_yds,108,,,,,
player,201512200rai,gnb,JaniJe00,kick_ret_yds_per_ret,27.0,,,,,
player,201512200rai,gnb,JaniJe00,kick_ret_td,0,,,,,
player,201512200rai,gnb,JaniJe00,kick_ret_long,47,,,,,
player,201512200rai,gnb,JaniJe00,punt_ret,0,,,,,
player,201512200rai,gnb,JaniJe00,punt_ret_yds,0,,,,,
player,201512200rai,gnb,JaniJe00,punt_ret_yds_per_ret,,,,,,
player,201512200rai,gnb,JaniJe00,punt_ret_td,0,,,,,
player,201512200rai,gnb,JaniJe00,punt_ret_long,0,,,,,
player,201512200rai,gnb,KuhnJo00,kick_ret,1,,,,,
player,201512200rai,gnb,KuhnJo00,kick_ret_yds,9,,,,,
player,201512200rai,gnb,KuhnJo00,kick_ret_yds_per_ret,9.0,,,,,
player,201512200rai,gnb,KuhnJo00,kick_ret_td,0,,,,,
player,201512200rai,gnb,KuhnJo00,kick_ret_long,9,,,,,
player,201512200rai,gnb,KuhnJo00,punt_ret,0,,,,,
player,201512200rai,gnb,KuhnJo00,punt_ret_yds,0,,,,,
player,201512200rai,gnb,KuhnJo00,punt_ret_yds_per_ret,,,,,,
player,201512200rai,gnb,KuhnJo00,punt_ret_td,0,,,,,
player,201512200rai,gnb,KuhnJo00,punt_ret_long,0,,,,,
player,201512200rai,rai,RossJe01,kick_ret,0,,,,,
player,201512200rai,rai,RossJe01,kick_ret_yds,0,,,,,
player,201512200rai,rai,RossJe01,kick_ret_yds_per_ret,,,,,,
player,201512200rai,rai,RossJe01,kick_ret_td,0,,,,,
player,201512200rai,rai,RossJe01,kick_ret_long,0,,,,,
player,201512200rai,rai,RossJe01,punt_ret,2,,,,,
player,201512200rai,rai,RossJe01,punt_ret_yds,-3,,,,,
player,201512200rai,rai,RossJe01,punt_ret_yds_per_ret,-1.5,,,,,
player,201512200rai,rai,RossJe01,punt_ret_td,0,,,,,
player,201512200rai,rai,RossJe01,punt_ret_long,-1,,,,,
player,201512200rai,rai,JoneTa00,kick_ret,4,,,,,
player,201512200rai,rai,JoneTa00,kick_ret_yds,92,,,,,
player,201512200rai,rai,JoneTa00,kick_ret_yds_per_ret,23.0,,,,,
player,201512200rai,rai,JoneTa00,kick_ret_td,0,,,,,
player,201512200rai,rai,JoneTa00,kick_ret_long,33,,,,,
player,201512200rai,rai,JoneTa00,punt_ret,0,,,,,
player,201512200rai,rai,JoneTa00,punt_ret_yds,0,,,,,
player,201512200rai,rai,JoneTa00,punt_ret_yds_per_ret,,,,,,
player,201512200rai,rai,JoneTa00,punt_ret_td,0,,,,,
player,201512200rai,rai,JoneTa00,punt_ret_long,0,,,,,
player,201512200rai,gnb,CrosMa20,xpm,3,,,,,
player,201512200rai,gnb,CrosMa20,xpa,3,,,,,
player,201512200rai,gnb,CrosMa20,fgm,3,,,,,
player,201512200rai,gnb,CrosMa20,fga,4,,,,,
player,201512200rai,gnb,CrosMa20,punt,0,,,,,
player,201512200rai,gnb,CrosMa20,punt_yds,0,,,,,
player,201512200rai,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201512200rai,gnb,CrosMa20,punt_long,0,,,,,
player,201512200rai,gnb,MastTi99,xpm,,,,,,
player,201512200rai,gnb,MastTi99,xpa,,,,,,
player,201512200rai,gnb,MastTi99,fgm,,,,,,
player,201512200rai,gnb,MastTi99,fga,,,,,,
player,201512200rai,gnb,MastTi99,punt,4,,,,,
player,201512200rai,gnb,MastTi99,punt_yds,211,,,,,
player,201512200rai,gnb,MastTi99,punt_yds_per_punt,52.8,,,,,
player,201512200rai,gnb,MastTi99,punt_long,57,,,,,
player,201512200rai,rai,janikseb01,xpm,2,,,,,
player,201512200rai,rai,janikseb01,xpa,2,,,,,
player,201512200rai,rai,janikseb01,fgm,2,,,,,
player,201512200rai,rai,janikseb01,fga,2,,,,,
player,201512200rai,rai,janikseb01,punt,0,,,,,
player,201512200rai,rai,janikseb01,punt_yds,0,,,,,
player,201512200rai,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201512200rai,rai,janikseb01,punt_long,0,,,,,
player,201512200rai,rai,KingMa00,xpm,,,,,,
player,201512200rai,rai,KingMa00,xpa,,,,,,
player,201512200rai,rai,KingMa00,fgm,,,,,,
player,201512200rai,rai,KingMa00,fga,,,,,,
player,201512200rai,rai,KingMa00,punt,5,,,,,
player,201512200rai,rai,KingMa00,punt_yds,217,,,,,
player,201512200rai,rai,KingMa00,punt_yds_per_punt,43.4,,,,,
player,201512200rai,rai,KingMa00,punt_long,60,,,,,
player,201512200rai,rai,WebbJM20,pos,G,,,,,
player,201512200rai,rai,WebbJM20,offense,77,,,,,
player,201512200rai,rai,WebbJM20,off_pct,100%,,,,,
player,201512200rai,rai,WebbJM20,defense,0,,,,,
player,201512200rai,rai,WebbJM20,def_pct,0%,,,,,
player,201512200rai,rai,WebbJM20,special_teams,4,,,,,
player,201512200rai,rai,WebbJM20,st_pct,12%,,,,,
player,201512200rai,rai,PennDo20,pos,T,,,,,
player,201512200rai,rai,PennDo20,offense,77,,,,,
player,201512200rai,rai,PennDo20,off_pct,100%,,,,,
player,201512200rai,rai,PennDo20,defense,0,,,,,
player,201512200rai,rai,PennDo20,def_pct,0%,,,,,
player,201512200rai,rai,PennDo20,special_teams,4,,,,,
player,201512200rai,rai,PennDo20,st_pct,12%,,,,,
player,201512200rai,rai,JackGa00,pos,G,,,,,
player,201512200rai,rai,JackGa00,offense,77,,,,,
player,201512200rai,rai,JackGa00,off_pct,100%,,,,,
player,201512200rai,rai,JackGa00,defense,0,,,,,
player,201512200rai,rai,JackGa00,def_pct,0%,,,,,
player,201512200rai,rai,JackGa00,special_teams,4,,,,,
player,201512200rai,rai,JackGa00,st_pct,12%,,,,,
player,201512200rai,rai,HudsRo00,pos,C,,,,,
player,201512200rai,rai,HudsRo00,offense,77,,,,,
player,201512200rai,rai,HudsRo00,off_pct,100%,,,,,
player,201512200rai,rai,HudsRo00,defense,0,,,,,
player,201512200rai,rai,HudsRo00,def_pct,0%,,,,,
player,201512200rai,rai,HudsRo00,special_teams,0,,,,,
player,201512200rai,rai,HudsRo00,st_pct,0%,,,,,
player,201512200rai,rai,CarrDe02,pos,QB,,,,,
player,201512200rai,rai,CarrDe02,offense,77,,,,,
player,201512200rai,rai,CarrDe02,off_pct,100%,,,,,
player,201512200rai,rai,CarrDe02,defense,0,,,,,
player,201512200rai,rai,CarrDe02,def_pct,0%,,,,,
player,201512200rai,rai,CarrDe02,special_teams,0,,,,,
player,201512200rai,rai,CarrDe02,st_pct,0%,,,,,
player,201512200rai,rai,HolmAn00,pos,WR,,,,,
player,201512200rai,rai,HolmAn00,offense,63,,,,,
player,201512200rai,rai,HolmAn00,off_pct,82%,,,,,
player,201512200rai,rai,HolmAn00,defense,0,,,,,
player,201512200rai,rai,HolmAn00,def_pct,0%,,,,,
player,201512200rai,rai,HolmAn00,special_teams,14,,,,,
player,201512200rai,rai,HolmAn00,st_pct,44%,,,,,
player,201512200rai,rai,CrabMi00,pos,WR,,,,,
player,201512200rai,rai,CrabMi00,offense,63,,,,,
player,201512200rai,rai,CrabMi00,off_pct,82%,,,,,
player,201512200rai,rai,CrabMi00,defense,0,,,,,
player,201512200rai,rai,CrabMi00,def_pct,0%,,,,,
player,201512200rai,rai,CrabMi00,special_teams,0,,,,,
player,201512200rai,rai,CrabMi00,st_pct,0%,,,,,
player,201512200rai,rai,CoopAm00,pos,WR,,,,,
player,201512200rai,rai,CoopAm00,offense,63,,,,,
player,201512200rai,rai,CoopAm00,off_pct,82%,,,,,
player,201512200rai,rai,CoopAm00,defense,0,,,,,
player,201512200rai,rai,CoopAm00,def_pct,0%,,,,,
player,201512200rai,rai,CoopAm00,special_teams,0,,,,,
player,201512200rai,rai,CoopAm00,st_pct,0%,,,,,
player,201512200rai,rai,FeliJo00,pos,G,,,,,
player,201512200rai,rai,FeliJo00,offense,60,,,,,
player,201512200rai,rai,FeliJo00,off_pct,78%,,,,,
player,201512200rai,rai,FeliJo00,defense,0,,,,,
player,201512200rai,rai,FeliJo00,def_pct,0%,,,,,
player,201512200rai,rai,FeliJo00,special_teams,4,,,,,
player,201512200rai,rai,FeliJo00,st_pct,12%,,,,,
player,201512200rai,rai,MurrLa00,pos,RB,,,,,
player,201512200rai,rai,MurrLa00,offense,53,,,,,
player,201512200rai,rai,MurrLa00,off_pct,69%,,,,,
player,201512200rai,rai,MurrLa00,defense,0,,,,,
player,201512200rai,rai,MurrLa00,def_pct,0%,,,,,
player,201512200rai,rai,MurrLa00,special_teams,0,,,,,
player,201512200rai,rai,MurrLa00,st_pct,0%,,,,,
player,201512200rai,rai,WalfCl00,pos,TE,,,,,
player,201512200rai,rai,WalfCl00,offense,37,,,,,
player,201512200rai,rai,WalfCl00,off_pct,48%,,,,,
player,201512200rai,rai,WalfCl00,defense,0,,,,,
player,201512200rai,rai,WalfCl00,def_pct,0%,,,,,
player,201512200rai,rai,WalfCl00,special_teams,4,,,,,
player,201512200rai,rai,WalfCl00,st_pct,12%,,,,,
player,201512200rai,rai,SmitLe00,pos,TE,,,,,
player,201512200rai,rai,SmitLe00,offense,29,,,,,
player,201512200rai,rai,SmitLe00,off_pct,38%,,,,,
player,201512200rai,rai,SmitLe00,defense,0,,,,,
player,201512200rai,rai,SmitLe00,def_pct,0%,,,,,
player,201512200rai,rai,SmitLe00,special_teams,11,,,,,
player,201512200rai,rai,SmitLe00,st_pct,34%,,,,,
player,201512200rai,rai,RiveMy00,pos,TE,,,,,
player,201512200rai,rai,RiveMy00,offense,25,,,,,
player,201512200rai,rai,RiveMy00,off_pct,32%,,,,,
player,201512200rai,rai,RiveMy00,defense,0,,,,,
player,201512200rai,rai,RiveMy00,def_pct,0%,,,,,
player,201512200rai,rai,RiveMy00,special_teams,15,,,,,
player,201512200rai,rai,RiveMy00,st_pct,47%,,,,,
player,201512200rai,rai,ReecMa00,pos,FB,,,,,
player,201512200rai,rai,ReecMa00,offense,24,,,,,
player,201512200rai,rai,ReecMa00,off_pct,31%,,,,,
player,201512200rai,rai,ReecMa00,defense,0,,,,,
player,201512200rai,rai,ReecMa00,def_pct,0%,,,,,
player,201512200rai,rai,ReecMa00,special_teams,6,,,,,
player,201512200rai,rai,ReecMa00,st_pct,19%,,,,,
player,201512200rai,rai,BarnKh20,pos,T,,,,,
player,201512200rai,rai,BarnKh20,offense,20,,,,,
player,201512200rai,rai,BarnKh20,off_pct,26%,,,,,
player,201512200rai,rai,BarnKh20,defense,0,,,,,
player,201512200rai,rai,BarnKh20,def_pct,0%,,,,,
player,201512200rai,rai,BarnKh20,special_teams,4,,,,,
player,201512200rai,rai,BarnKh20,st_pct,12%,,,,,
player,201512200rai,rai,RobeSe00,pos,WR,,,,,
player,201512200rai,rai,RobeSe00,offense,15,,,,,
player,201512200rai,rai,RobeSe00,off_pct,19%,,,,,
player,201512200rai,rai,RobeSe00,defense,0,,,,,
player,201512200rai,rai,RobeSe00,def_pct,0%,,,,,
player,201512200rai,rai,RobeSe00,special_teams,0,,,,,
player,201512200rai,rai,RobeSe00,st_pct,0%,,,,,
player,201512200rai,rai,OlawJa00,pos,FB,,,,,
player,201512200rai,rai,OlawJa00,offense,7,,,,,
player,201512200rai,rai,OlawJa00,off_pct,9%,,,,,
player,201512200rai,rai,OlawJa00,defense,0,,,,,
player,201512200rai,rai,OlawJa00,def_pct,0%,,,,,
player,201512200rai,rai,OlawJa00,special_teams,20,,,,,
player,201512200rai,rai,OlawJa00,st_pct,62%,,,,,
player,201512200rai,rai,RossJe01,pos,WR,,,,,
player,201512200rai,rai,RossJe01,offense,2,,,,,
player,201512200rai,rai,RossJe01,off_pct,3%,,,,,
player,201512200rai,rai,RossJe01,defense,0,,,,,
player,201512200rai,rai,RossJe01,def_pct,0%,,,,,
player,201512200rai,rai,RossJe01,special_teams,6,,,,,
player,201512200rai,rai,RossJe01,st_pct,19%,,,,,
player,201512200rai,rai,JoneTa00,pos,RB,,,,,
player,201512200rai,rai,JoneTa00,offense,1,,,,,
player,201512200rai,rai,JoneTa00,off_pct,1%,,,,,
player,201512200rai,rai,JoneTa00,defense,0,,,,,
player,201512200rai,rai,JoneTa00,def_pct,0%,,,,,
player,201512200rai,rai,JoneTa00,special_teams,20,,,,,
player,201512200rai,rai,JoneTa00,st_pct,62%,,,,,
player,201512200rai,rai,SmitMa02,pos,LB,,,,,
player,201512200rai,rai,SmitMa02,offense,0,,,,,
player,201512200rai,rai,SmitMa02,off_pct,0%,,,,,
player,201512200rai,rai,SmitMa02,defense,76,,,,,
player,201512200rai,rai,SmitMa02,def_pct,100%,,,,,
player,201512200rai,rai,SmitMa02,special_teams,0,,,,,
player,201512200rai,rai,SmitMa02,st_pct,0%,,,,,
player,201512200rai,rai,AmerDa00,pos,CB,,,,,
player,201512200rai,rai,AmerDa00,offense,0,,,,,
player,201512200rai,rai,AmerDa00,off_pct,0%,,,,,
player,201512200rai,rai,AmerDa00,defense,74,,,,,
player,201512200rai,rai,AmerDa00,def_pct,97%,,,,,
player,201512200rai,rai,AmerDa00,special_teams,0,,,,,
player,201512200rai,rai,AmerDa00,st_pct,0%,,,,,
player,201512200rai,rai,MackKh00,pos,DE,,,,,
player,201512200rai,rai,MackKh00,offense,0,,,,,
player,201512200rai,rai,MackKh00,off_pct,0%,,,,,
player,201512200rai,rai,MackKh00,defense,72,,,,,
player,201512200rai,rai,MackKh00,def_pct,95%,,,,,
player,201512200rai,rai,MackKh00,special_teams,7,,,,,
player,201512200rai,rai,MackKh00,st_pct,22%,,,,,
player,201512200rai,rai,WoodCh00,pos,FS,,,,,
player,201512200rai,rai,WoodCh00,offense,0,,,,,
player,201512200rai,rai,WoodCh00,off_pct,0%,,,,,
player,201512200rai,rai,WoodCh00,defense,70,,,,,
player,201512200rai,rai,WoodCh00,def_pct,92%,,,,,
player,201512200rai,rai,WoodCh00,special_teams,0,,,,,
player,201512200rai,rai,WoodCh00,st_pct,0%,,,,,
player,201512200rai,rai,HeenBe00,pos,LB,,,,,
player,201512200rai,rai,HeenBe00,offense,0,,,,,
player,201512200rai,rai,HeenBe00,off_pct,0%,,,,,
player,201512200rai,rai,HeenBe00,defense,66,,,,,
player,201512200rai,rai,HeenBe00,def_pct,87%,,,,,
player,201512200rai,rai,HeenBe00,special_teams,10,,,,,
player,201512200rai,rai,HeenBe00,st_pct,31%,,,,,
player,201512200rai,rai,AutrDe00,pos,DT,,,,,
player,201512200rai,rai,AutrDe00,offense,0,,,,,
player,201512200rai,rai,AutrDe00,off_pct,0%,,,,,
player,201512200rai,rai,AutrDe00,defense,64,,,,,
player,201512200rai,rai,AutrDe00,def_pct,84%,,,,,
player,201512200rai,rai,AutrDe00,special_teams,8,,,,,
player,201512200rai,rai,AutrDe00,st_pct,25%,,,,,
player,201512200rai,rai,HaydDJ00,pos,CB,,,,,
player,201512200rai,rai,HaydDJ00,offense,0,,,,,
player,201512200rai,rai,HaydDJ00,off_pct,0%,,,,,
player,201512200rai,rai,HaydDJ00,defense,64,,,,,
player,201512200rai,rai,HaydDJ00,def_pct,84%,,,,,
player,201512200rai,rai,HaydDJ00,special_teams,5,,,,,
player,201512200rai,rai,HaydDJ00,st_pct,16%,,,,,
player,201512200rai,rai,CarrTr00,pos,CB,,,,,
player,201512200rai,rai,CarrTr00,offense,0,,,,,
player,201512200rai,rai,CarrTr00,off_pct,0%,,,,,
player,201512200rai,rai,CarrTr00,defense,64,,,,,
player,201512200rai,rai,CarrTr00,def_pct,84%,,,,,
player,201512200rai,rai,CarrTr00,special_teams,5,,,,,
player,201512200rai,rai,CarrTr00,st_pct,16%,,,,,
player,201512200rai,rai,MayoBe00,pos,DE,,,,,
player,201512200rai,rai,MayoBe00,offense,0,,,,,
player,201512200rai,rai,MayoBe00,off_pct,0%,,,,,
player,201512200rai,rai,MayoBe00,defense,55,,,,,
player,201512200rai,rai,MayoBe00,def_pct,72%,,,,,
