game,2015,2,20150920,201509200nyg,atl,"Atlanta Falcons",24,nyg,"New York Giants",20
player,201509200nyg,nyg,AmukPr00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,AmukPr00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,AmukPr00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,AmukPr00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,SelvGe99,def_int,0,,,,,
player,201509200nyg,nyg,SelvGe99,def_int_yds,0,,,,,
player,201509200nyg,nyg,SelvGe99,def_int_td,0,,,,,
player,201509200nyg,nyg,SelvGe99,def_int_long,0,,,,,
player,201509200nyg,nyg,SelvGe99,pass_defended,0,,,,,
player,201509200nyg,nyg,SelvGe99,sacks,0.0,,,,,
player,201509200nyg,nyg,SelvGe99,tackles_combined,4,,,,,
player,201509200nyg,nyg,SelvGe99,tackles_solo,3,,,,,
player,201509200nyg,nyg,SelvGe99,tackles_assists,1,,,,,
player,201509200nyg,nyg,SelvGe99,tackles_loss,0,,,,,
player,201509200nyg,nyg,SelvGe99,qb_hits,1,,,,,
player,201509200nyg,nyg,SelvGe99,fumbles_rec,0,,,,,
player,201509200nyg,nyg,SelvGe99,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,SelvGe99,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,SelvGe99,fumbles_forced,0,,,,,
player,201509200nyg,nyg,WynnKe00,def_int,0,,,,,
player,201509200nyg,nyg,WynnKe00,def_int_yds,0,,,,,
player,201509200nyg,nyg,WynnKe00,def_int_td,0,,,,,
player,201509200nyg,nyg,WynnKe00,def_int_long,0,,,,,
player,201509200nyg,nyg,WynnKe00,pass_defended,0,,,,,
player,201509200nyg,nyg,WynnKe00,sacks,0.0,,,,,
player,201509200nyg,nyg,WynnKe00,tackles_combined,4,,,,,
player,201509200nyg,nyg,WynnKe00,tackles_solo,4,,,,,
player,201509200nyg,nyg,WynnKe00,tackles_assists,0,,,,,
player,201509200nyg,nyg,WynnKe00,tackles_loss,0,,,,,
player,201509200nyg,nyg,WynnKe00,qb_hits,0,,,,,
player,201509200nyg,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,BromJa00,def_int,0,,,,,
player,201509200nyg,nyg,BromJa00,def_int_yds,0,,,,,
player,201509200nyg,nyg,BromJa00,def_int_td,0,,,,,
player,201509200nyg,nyg,BromJa00,def_int_long,0,,,,,
player,201509200nyg,nyg,BromJa00,pass_defended,0,,,,,
player,201509200nyg,nyg,BromJa00,sacks,0.0,,,,,
player,201509200nyg,nyg,BromJa00,tackles_combined,2,,,,,
player,201509200nyg,nyg,BromJa00,tackles_solo,0,,,,,
player,201509200nyg,nyg,BromJa00,tackles_assists,2,,,,,
player,201509200nyg,nyg,BromJa00,tackles_loss,0,,,,,
player,201509200nyg,nyg,BromJa00,qb_hits,0,,,,,
player,201509200nyg,nyg,BromJa00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,BromJa00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,BromJa00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,BromJa00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,CasiJo99,def_int,0,,,,,
player,201509200nyg,nyg,CasiJo99,def_int_yds,0,,,,,
player,201509200nyg,nyg,CasiJo99,def_int_td,0,,,,,
player,201509200nyg,nyg,CasiJo99,def_int_long,0,,,,,
player,201509200nyg,nyg,CasiJo99,pass_defended,1,,,,,
player,201509200nyg,nyg,CasiJo99,sacks,0.0,,,,,
player,201509200nyg,nyg,CasiJo99,tackles_combined,2,,,,,
player,201509200nyg,nyg,CasiJo99,tackles_solo,2,,,,,
player,201509200nyg,nyg,CasiJo99,tackles_assists,0,,,,,
player,201509200nyg,nyg,CasiJo99,tackles_loss,0,,,,,
player,201509200nyg,nyg,CasiJo99,qb_hits,0,,,,,
player,201509200nyg,nyg,CasiJo99,fumbles_rec,0,,,,,
player,201509200nyg,nyg,CasiJo99,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,CasiJo99,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,CasiJo99,fumbles_forced,0,,,,,
player,201509200nyg,nyg,HankJo00,def_int,0,,,,,
player,201509200nyg,nyg,HankJo00,def_int_yds,0,,,,,
player,201509200nyg,nyg,HankJo00,def_int_td,0,,,,,
player,201509200nyg,nyg,HankJo00,def_int_long,0,,,,,
player,201509200nyg,nyg,HankJo00,pass_defended,0,,,,,
player,201509200nyg,nyg,HankJo00,sacks,0.0,,,,,
player,201509200nyg,nyg,HankJo00,tackles_combined,2,,,,,
player,201509200nyg,nyg,HankJo00,tackles_solo,2,,,,,
player,201509200nyg,nyg,HankJo00,tackles_assists,0,,,,,
player,201509200nyg,nyg,HankJo00,tackles_loss,0,,,,,
player,201509200nyg,nyg,HankJo00,qb_hits,1,,,,,
player,201509200nyg,nyg,HankJo00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,HankJo00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,HerzMa00,def_int,0,,,,,
player,201509200nyg,nyg,HerzMa00,def_int_yds,0,,,,,
player,201509200nyg,nyg,HerzMa00,def_int_td,0,,,,,
player,201509200nyg,nyg,HerzMa00,def_int_long,0,,,,,
player,201509200nyg,nyg,HerzMa00,pass_defended,0,,,,,
player,201509200nyg,nyg,HerzMa00,sacks,0.0,,,,,
player,201509200nyg,nyg,HerzMa00,tackles_combined,2,,,,,
player,201509200nyg,nyg,HerzMa00,tackles_solo,0,,,,,
player,201509200nyg,nyg,HerzMa00,tackles_assists,2,,,,,
player,201509200nyg,nyg,HerzMa00,tackles_loss,0,,,,,
player,201509200nyg,nyg,HerzMa00,qb_hits,0,,,,,
player,201509200nyg,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,RodgDo99,def_int,0,,,,,
player,201509200nyg,nyg,RodgDo99,def_int_yds,0,,,,,
player,201509200nyg,nyg,RodgDo99,def_int_td,0,,,,,
player,201509200nyg,nyg,RodgDo99,def_int_long,0,,,,,
player,201509200nyg,nyg,RodgDo99,pass_defended,0,,,,,
player,201509200nyg,nyg,RodgDo99,sacks,0.0,,,,,
player,201509200nyg,nyg,RodgDo99,tackles_combined,2,,,,,
player,201509200nyg,nyg,RodgDo99,tackles_solo,2,,,,,
player,201509200nyg,nyg,RodgDo99,tackles_assists,0,,,,,
player,201509200nyg,nyg,RodgDo99,tackles_loss,0,,,,,
player,201509200nyg,nyg,RodgDo99,qb_hits,0,,,,,
player,201509200nyg,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201509200nyg,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201509200nyg,nyg,DaviGe00,def_int,0,,,,,
player,201509200nyg,nyg,DaviGe00,def_int_yds,0,,,,,
player,201509200nyg,nyg,DaviGe00,def_int_td,0,,,,,
player,201509200nyg,nyg,DaviGe00,def_int_long,0,,,,,
player,201509200nyg,nyg,DaviGe00,pass_defended,0,,,,,
player,201509200nyg,nyg,DaviGe00,sacks,0.0,,,,,
player,201509200nyg,nyg,DaviGe00,tackles_combined,1,,,,,
player,201509200nyg,nyg,DaviGe00,tackles_solo,1,,,,,
player,201509200nyg,nyg,DaviGe00,tackles_assists,0,,,,,
player,201509200nyg,nyg,DaviGe00,tackles_loss,0,,,,,
player,201509200nyg,nyg,DaviGe00,qb_hits,0,,,,,
player,201509200nyg,nyg,DaviGe00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,DaviGe00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,DaviGe00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,DaviGe00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,HarrDw00,def_int,0,,,,,
player,201509200nyg,nyg,HarrDw00,def_int_yds,0,,,,,
player,201509200nyg,nyg,HarrDw00,def_int_td,0,,,,,
player,201509200nyg,nyg,HarrDw00,def_int_long,0,,,,,
player,201509200nyg,nyg,HarrDw00,pass_defended,0,,,,,
player,201509200nyg,nyg,HarrDw00,sacks,0.0,,,,,
player,201509200nyg,nyg,HarrDw00,tackles_combined,1,,,,,
player,201509200nyg,nyg,HarrDw00,tackles_solo,1,,,,,
player,201509200nyg,nyg,HarrDw00,tackles_assists,0,,,,,
player,201509200nyg,nyg,HarrDw00,tackles_loss,0,,,,,
player,201509200nyg,nyg,HarrDw00,qb_hits,0,,,,,
player,201509200nyg,nyg,HarrDw00,fumbles_rec,0,,,,,
player,201509200nyg,nyg,HarrDw00,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,HarrDw00,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,HarrDw00,fumbles_forced,0,,,,,
player,201509200nyg,nyg,McBrTr99,def_int,0,,,,,
player,201509200nyg,nyg,McBrTr99,def_int_yds,0,,,,,
player,201509200nyg,nyg,McBrTr99,def_int_td,0,,,,,
player,201509200nyg,nyg,McBrTr99,def_int_long,0,,,,,
player,201509200nyg,nyg,McBrTr99,pass_defended,0,,,,,
player,201509200nyg,nyg,McBrTr99,sacks,0.0,,,,,
player,201509200nyg,nyg,McBrTr99,tackles_combined,1,,,,,
player,201509200nyg,nyg,McBrTr99,tackles_solo,0,,,,,
player,201509200nyg,nyg,McBrTr99,tackles_assists,1,,,,,
player,201509200nyg,nyg,McBrTr99,tackles_loss,0,,,,,
player,201509200nyg,nyg,McBrTr99,qb_hits,0,,,,,
player,201509200nyg,nyg,McBrTr99,fumbles_rec,0,,,,,
player,201509200nyg,nyg,McBrTr99,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,McBrTr99,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,McBrTr99,fumbles_forced,0,,,,,
player,201509200nyg,nyg,MoorDa01,def_int,0,,,,,
player,201509200nyg,nyg,MoorDa01,def_int_yds,0,,,,,
player,201509200nyg,nyg,MoorDa01,def_int_td,0,,,,,
player,201509200nyg,nyg,MoorDa01,def_int_long,0,,,,,
player,201509200nyg,nyg,MoorDa01,pass_defended,0,,,,,
player,201509200nyg,nyg,MoorDa01,sacks,0.0,,,,,
player,201509200nyg,nyg,MoorDa01,tackles_combined,1,,,,,
player,201509200nyg,nyg,MoorDa01,tackles_solo,1,,,,,
player,201509200nyg,nyg,MoorDa01,tackles_assists,0,,,,,
player,201509200nyg,nyg,MoorDa01,tackles_loss,0,,,,,
player,201509200nyg,nyg,MoorDa01,qb_hits,0,,,,,
player,201509200nyg,nyg,MoorDa01,fumbles_rec,0,,,,,
player,201509200nyg,nyg,MoorDa01,fumbles_rec_yds,0,,,,,
player,201509200nyg,nyg,MoorDa01,fumbles_rec_td,0,,,,,
player,201509200nyg,nyg,MoorDa01,fumbles_forced,0,,,,,
player,201509200nyg,atl,WeemEr00,kick_ret,1,,,,,
player,201509200nyg,atl,WeemEr00,kick_ret_yds,21,,,,,
player,201509200nyg,atl,WeemEr00,kick_ret_yds_per_ret,21.0,,,,,
player,201509200nyg,atl,WeemEr00,kick_ret_td,0,,,,,
player,201509200nyg,atl,WeemEr00,kick_ret_long,21,,,,,
player,201509200nyg,atl,WeemEr00,punt_ret,1,,,,,
player,201509200nyg,atl,WeemEr00,punt_ret_yds,10,,,,,
player,201509200nyg,atl,WeemEr00,punt_ret_yds_per_ret,10.0,,,,,
player,201509200nyg,atl,WeemEr00,punt_ret_td,0,,,,,
player,201509200nyg,atl,WeemEr00,punt_ret_long,10,,,,,
player,201509200nyg,atl,WardTe00,kick_ret,1,,,,,
player,201509200nyg,atl,WardTe00,kick_ret_yds,10,,,,,
player,201509200nyg,atl,WardTe00,kick_ret_yds_per_ret,10.0,,,,,
player,201509200nyg,atl,WardTe00,kick_ret_td,0,,,,,
player,201509200nyg,atl,WardTe00,kick_ret_long,10,,,,,
player,201509200nyg,atl,WardTe00,punt_ret,0,,,,,
player,201509200nyg,atl,WardTe00,punt_ret_yds,0,,,,,
player,201509200nyg,atl,WardTe00,punt_ret_yds_per_ret,,,,,,
player,201509200nyg,atl,WardTe00,punt_ret_td,0,,,,,
player,201509200nyg,atl,WardTe00,punt_ret_long,0,,,,,
player,201509200nyg,nyg,HarrDw00,kick_ret,2,,,,,
player,201509200nyg,nyg,HarrDw00,kick_ret_yds,77,,,,,
player,201509200nyg,nyg,HarrDw00,kick_ret_yds_per_ret,38.5,,,,,
player,201509200nyg,nyg,HarrDw00,kick_ret_td,0,,,,,
player,201509200nyg,nyg,HarrDw00,kick_ret_long,41,,,,,
player,201509200nyg,nyg,HarrDw00,punt_ret,4,,,,,
player,201509200nyg,nyg,HarrDw00,punt_ret_yds,66,,,,,
player,201509200nyg,nyg,HarrDw00,punt_ret_yds_per_ret,16.5,,,,,
player,201509200nyg,nyg,HarrDw00,punt_ret_td,0,,,,,
player,201509200nyg,nyg,HarrDw00,punt_ret_long,29,,,,,
player,201509200nyg,atl,bryanmat01,xpm,3,,,,,
player,201509200nyg,atl,bryanmat01,xpa,3,,,,,
player,201509200nyg,atl,bryanmat01,fgm,1,,,,,
player,201509200nyg,atl,bryanmat01,fga,1,,,,,
player,201509200nyg,atl,bryanmat01,punt,0,,,,,
player,201509200nyg,atl,bryanmat01,punt_yds,0,,,,,
player,201509200nyg,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201509200nyg,atl,bryanmat01,punt_long,0,,,,,
player,201509200nyg,atl,BoshMa00,xpm,,,,,,
player,201509200nyg,atl,BoshMa00,xpa,,,,,,
player,201509200nyg,atl,BoshMa00,fgm,,,,,,
player,201509200nyg,atl,BoshMa00,fga,,,,,,
player,201509200nyg,atl,BoshMa00,punt,5,,,,,
player,201509200nyg,atl,BoshMa00,punt_yds,273,,,,,
player,201509200nyg,atl,BoshMa00,punt_yds_per_punt,54.6,,,,,
player,201509200nyg,atl,BoshMa00,punt_long,69,,,,,
player,201509200nyg,nyg,brownjos01,xpm,2,,,,,
player,201509200nyg,nyg,brownjos01,xpa,2,,,,,
player,201509200nyg,nyg,brownjos01,fgm,2,,,,,
player,201509200nyg,nyg,brownjos01,fga,2,,,,,
player,201509200nyg,nyg,brownjos01,punt,0,,,,,
player,201509200nyg,nyg,brownjos01,punt_yds,0,,,,,
player,201509200nyg,nyg,brownjos01,punt_yds_per_punt,,,,,,
player,201509200nyg,nyg,brownjos01,punt_long,0,,,,,
player,201509200nyg,nyg,WingBr00,xpm,,,,,,
player,201509200nyg,nyg,WingBr00,xpa,,,,,,
player,201509200nyg,nyg,WingBr00,fgm,,,,,,
player,201509200nyg,nyg,WingBr00,fga,,,,,,
player,201509200nyg,nyg,WingBr00,punt,4,,,,,
player,201509200nyg,nyg,WingBr00,punt_yds,164,,,,,
player,201509200nyg,nyg,WingBr00,punt_yds_per_punt,41.0,,,,,
player,201509200nyg,nyg,WingBr00,punt_long,47,,,,,
player,201509200nyg,nyg,NewhMa20,pos,T,,,,,
player,201509200nyg,nyg,NewhMa20,offense,71,,,,,
player,201509200nyg,nyg,NewhMa20,off_pct,100%,,,,,
player,201509200nyg,nyg,NewhMa20,defense,0,,,,,
player,201509200nyg,nyg,NewhMa20,def_pct,0%,,,,,
player,201509200nyg,nyg,NewhMa20,special_teams,5,,,,,
player,201509200nyg,nyg,NewhMa20,st_pct,17%,,,,,
player,201509200nyg,nyg,SchwGe20,pos,G,,,,,
player,201509200nyg,nyg,SchwGe20,offense,71,,,,,
player,201509200nyg,nyg,SchwGe20,off_pct,100%,,,,,
player,201509200nyg,nyg,SchwGe20,defense,0,,,,,
player,201509200nyg,nyg,SchwGe20,def_pct,0%,,,,,
player,201509200nyg,nyg,SchwGe20,special_teams,5,,,,,
player,201509200nyg,nyg,SchwGe20,st_pct,17%,,,,,
player,201509200nyg,nyg,PughJu00,pos,G,,,,,
player,201509200nyg,nyg,PughJu00,offense,71,,,,,
player,201509200nyg,nyg,PughJu00,off_pct,100%,,,,,
player,201509200nyg,nyg,PughJu00,defense,0,,,,,
player,201509200nyg,nyg,PughJu00,def_pct,0%,,,,,
player,201509200nyg,nyg,PughJu00,special_teams,1,,,,,
player,201509200nyg,nyg,PughJu00,st_pct,3%,,,,,
player,201509200nyg,nyg,MannEl00,pos,QB,,,,,
player,201509200nyg,nyg,MannEl00,offense,71,,,,,
player,201509200nyg,nyg,MannEl00,off_pct,100%,,,,,
player,201509200nyg,nyg,MannEl00,defense,0,,,,,
player,201509200nyg,nyg,MannEl00,def_pct,0%,,,,,
player,201509200nyg,nyg,MannEl00,special_teams,0,,,,,
player,201509200nyg,nyg,MannEl00,st_pct,0%,,,,,
player,201509200nyg,nyg,RichWe00,pos,C,,,,,
player,201509200nyg,nyg,RichWe00,offense,71,,,,,
player,201509200nyg,nyg,RichWe00,off_pct,100%,,,,,
player,201509200nyg,nyg,RichWe00,defense,0,,,,,
player,201509200nyg,nyg,RichWe00,def_pct,0%,,,,,
player,201509200nyg,nyg,RichWe00,special_teams,0,,,,,
player,201509200nyg,nyg,RichWe00,st_pct,0%,,,,,
player,201509200nyg,nyg,RandRu00,pos,WR,,,,,
player,201509200nyg,nyg,RandRu00,offense,68,,,,,
player,201509200nyg,nyg,RandRu00,off_pct,96%,,,,,
player,201509200nyg,nyg,RandRu00,defense,0,,,,,
player,201509200nyg,nyg,RandRu00,def_pct,0%,,,,,
player,201509200nyg,nyg,RandRu00,special_teams,0,,,,,
player,201509200nyg,nyg,RandRu00,st_pct,0%,,,,,
player,201509200nyg,nyg,BeckOd00,pos,WR,,,,,
player,201509200nyg,nyg,BeckOd00,offense,67,,,,,
player,201509200nyg,nyg,BeckOd00,off_pct,94%,,,,,
player,201509200nyg,nyg,BeckOd00,defense,0,,,,,
player,201509200nyg,nyg,BeckOd00,def_pct,0%,,,,,
player,201509200nyg,nyg,BeckOd00,special_teams,0,,,,,
player,201509200nyg,nyg,BeckOd00,st_pct,0%,,,,,
player,201509200nyg,nyg,DonnLa00,pos,TE,,,,,
player,201509200nyg,nyg,DonnLa00,offense,60,,,,,
player,201509200nyg,nyg,DonnLa00,off_pct,85%,,,,,
player,201509200nyg,nyg,DonnLa00,defense,0,,,,,
player,201509200nyg,nyg,DonnLa00,def_pct,0%,,,,,
player,201509200nyg,nyg,DonnLa00,special_teams,0,,,,,
player,201509200nyg,nyg,DonnLa00,st_pct,0%,,,,,
player,201509200nyg,nyg,ParkPr00,pos,WR,,,,,
player,201509200nyg,nyg,ParkPr00,offense,41,,,,,
player,201509200nyg,nyg,ParkPr00,off_pct,58%,,,,,
player,201509200nyg,nyg,ParkPr00,defense,0,,,,,
player,201509200nyg,nyg,ParkPr00,def_pct,0%,,,,,
player,201509200nyg,nyg,ParkPr00,special_teams,1,,,,,
player,201509200nyg,nyg,ParkPr00,st_pct,3%,,,,,
player,201509200nyg,nyg,FlowEr00,pos,T,,,,,
player,201509200nyg,nyg,FlowEr00,offense,40,,,,,
player,201509200nyg,nyg,FlowEr00,off_pct,56%,,,,,
player,201509200nyg,nyg,FlowEr00,defense,0,,,,,
player,201509200nyg,nyg,FlowEr00,def_pct,0%,,,,,
player,201509200nyg,nyg,FlowEr00,special_teams,4,,,,,
player,201509200nyg,nyg,FlowEr00,st_pct,13%,,,,,
player,201509200nyg,nyg,VereSh00,pos,RB,,,,,
player,201509200nyg,nyg,VereSh00,offense,38,,,,,
player,201509200nyg,nyg,VereSh00,off_pct,54%,,,,,
player,201509200nyg,nyg,VereSh00,defense,0,,,,,
player,201509200nyg,nyg,VereSh00,def_pct,0%,,,,,
player,201509200nyg,nyg,VereSh00,special_teams,0,,,,,
player,201509200nyg,nyg,VereSh00,st_pct,0%,,,,,
player,201509200nyg,nyg,JerrJo20,pos,G,,,,,
player,201509200nyg,nyg,JerrJo20,offense,32,,,,,
player,201509200nyg,nyg,JerrJo20,off_pct,45%,,,,,
player,201509200nyg,nyg,JerrJo20,defense,0,,,,,
player,201509200nyg,nyg,JerrJo20,def_pct,0%,,,,,
player,201509200nyg,nyg,JerrJo20,special_teams,5,,,,,
player,201509200nyg,nyg,JerrJo20,st_pct,17%,,,,,
player,201509200nyg,nyg,HarrDw00,pos,WR,,,,,
player,201509200nyg,nyg,HarrDw00,offense,24,,,,,
player,201509200nyg,nyg,HarrDw00,off_pct,34%,,,,,
player,201509200nyg,nyg,HarrDw00,defense,0,,,,,
player,201509200nyg,nyg,HarrDw00,def_pct,0%,,,,,
player,201509200nyg,nyg,HarrDw00,special_teams,19,,,,,
player,201509200nyg,nyg,HarrDw00,st_pct,63%,,,,,
player,201509200nyg,nyg,JennRa00,pos,RB,,,,,
player,201509200nyg,nyg,JennRa00,offense,20,,,,,
player,201509200nyg,nyg,JennRa00,off_pct,28%,,,,,
player,201509200nyg,nyg,JennRa00,defense,0,,,,,
player,201509200nyg,nyg,JennRa00,def_pct,0%,,,,,
player,201509200nyg,nyg,JennRa00,special_teams,5,,,,,
player,201509200nyg,nyg,JennRa00,st_pct,17%,,,,,
player,201509200nyg,nyg,CunnJe00,pos,TE,,,,,
player,201509200nyg,nyg,CunnJe00,offense,15,,,,,
player,201509200nyg,nyg,CunnJe00,off_pct,21%,,,,,
player,201509200nyg,nyg,CunnJe00,defense,0,,,,,
player,201509200nyg,nyg,CunnJe00,def_pct,0%,,,,,
player,201509200nyg,nyg,CunnJe00,special_teams,5,,,,,
player,201509200nyg,nyg,CunnJe00,st_pct,17%,,,,,
player,201509200nyg,nyg,WillAn00,pos,RB,,,,,
player,201509200nyg,nyg,WillAn00,offense,10,,,,,
player,201509200nyg,nyg,WillAn00,off_pct,14%,,,,,
player,201509200nyg,nyg,WillAn00,defense,0,,,,,
player,201509200nyg,nyg,WillAn00,def_pct,0%,,,,,
player,201509200nyg,nyg,WillAn00,special_teams,3,,,,,
player,201509200nyg,nyg,WillAn00,st_pct,10%,,,,,
player,201509200nyg,nyg,WhitNi01,pos,FB,,,,,
player,201509200nyg,nyg,WhitNi01,offense,9,,,,,
player,201509200nyg,nyg,WhitNi01,off_pct,13%,,,,,
player,201509200nyg,nyg,WhitNi01,defense,0,,,,,
player,201509200nyg,nyg,WhitNi01,def_pct,0%,,,,,
player,201509200nyg,nyg,WhitNi01,special_teams,20,,,,,
player,201509200nyg,nyg,WhitNi01,st_pct,67%,,,,,
player,201509200nyg,nyg,DaviGe00,pos,WR,,,,,
player,201509200nyg,nyg,DaviGe00,offense,2,,,,,
player,201509200nyg,nyg,DaviGe00,off_pct,3%,,,,,
player,201509200nyg,nyg,DaviGe00,defense,0,,,,,
player,201509200nyg,nyg,DaviGe00,def_pct,0%,,,,,
player,201509200nyg,nyg,DaviGe00,special_teams,9,,,,,
player,201509200nyg,nyg,DaviGe00,st_pct,30%,,,,,
player,201509200nyg,nyg,UngaUa00,pos,LB,,,,,
player,201509200nyg,nyg,UngaUa00,offense,0,,,,,
player,201509200nyg,nyg,UngaUa00,off_pct,0%,,,,,
player,201509200nyg,nyg,UngaUa00,defense,72,,,,,
player,201509200nyg,nyg,UngaUa00,def_pct,100%,,,,,
player,201509200nyg,nyg,UngaUa00,special_teams,0,,,,,
player,201509200nyg,nyg,UngaUa00,st_pct,0%,,,,,
player,201509200nyg,nyg,CollLa00,pos,FS,,,,,
player,201509200nyg,nyg,CollLa00,offense,0,,,,,
player,201509200nyg,nyg,CollLa00,off_pct,0%,,,,,
player,201509200nyg,nyg,CollLa00,defense,70,,,,,
player,201509200nyg,nyg,CollLa00,def_pct,97%,,,,,
player,201509200nyg,nyg,CollLa00,special_teams,0,,,,,
player,201509200nyg,nyg,CollLa00,st_pct,0%,,,,,
player,201509200nyg,nyg,AmukPr00,pos,CB,,,,,
player,201509200nyg,nyg,AmukPr00,offense,0,,,,,
player,201509200nyg,nyg,AmukPr00,off_pct,0%,,,,,
player,201509200nyg,nyg,AmukPr00,defense,69,,,,,
player,201509200nyg,nyg,AmukPr00,def_pct,96%,,,,,
player,201509200nyg,nyg,AmukPr00,special_teams,10,,,,,
player,201509200nyg,nyg,AmukPr00,st_pct,33%,,,,,
player,201509200nyg,nyg,MeriBr99,pos,FS,,,,,
player,201509200nyg,nyg,MeriBr99,offense,0,,,,,
player,201509200nyg,nyg,MeriBr99,off_pct,0%,,,,,
player,201509200nyg,nyg,MeriBr99,defense,69,,,,,
player,201509200nyg,nyg,MeriBr99,def_pct,96%,,,,,
player,201509200nyg,nyg,MeriBr99,special_teams,0,,,,,
player,201509200nyg,nyg,MeriBr99,st_pct,0%,,,,,
player,201509200nyg,nyg,HoslJa00,pos,CB,,,,,
player,201509200nyg,nyg,HoslJa00,offense,0,,,,,
player,201509200nyg,nyg,HoslJa00,off_pct,0%,,,,,
player,201509200nyg,nyg,HoslJa00,defense,63,,,,,
player,201509200nyg,nyg,HoslJa00,def_pct,88%,,,,,
player,201509200nyg,nyg,HoslJa00,special_teams,8,,,,,
player,201509200nyg,nyg,HoslJa00,st_pct,27%,,,,,
player,201509200nyg,nyg,KennDe00,pos,LB,,,,,
player,201509200nyg,nyg,KennDe00,offense,0,,,,,
player,201509200nyg,nyg,KennDe00,off_pct,0%,,,,,
player,201509200nyg,nyg,KennDe00,defense,54,,,,,
player,201509200nyg,nyg,KennDe00,def_pct,75%,,,,,
player,201509200nyg,nyg,KennDe00,special_teams,10,,,,,
player,201509200nyg,nyg,KennDe00,st_pct,33%,,,,,
player,201509200nyg,nyg,AyerRo99,pos,DE,,,,,
player,201509200nyg,nyg,AyerRo99,offense,0,,,,,
player,201509200nyg,nyg,AyerRo99,off_pct,0%,,,,,
player,201509200nyg,nyg,AyerRo99,defense,50,,,,,
player,201509200nyg,nyg,AyerRo99,def_pct,69%,,,,,
player,201509200nyg,nyg,AyerRo99,special_teams,0,,,,,
player,201509200nyg,nyg,AyerRo99,st_pct,0%,,,,,
player,201509200nyg,nyg,HankJo00,pos,DT,,,,,
player,201509200nyg,nyg,HankJo00,offense,0,,,,,
player,201509200nyg,nyg,HankJo00,off_pct,0%,,,,,
player,201509200nyg,nyg,HankJo00,defense,49,,,,,
player,201509200nyg,nyg,HankJo00,def_pct,68%,,,,,
player,201509200nyg,nyg,HankJo00,special_teams,5,,,,,
player,201509200nyg,nyg,HankJo00,st_pct,17%,,,,,
player,201509200nyg,nyg,JenkCu20,pos,DE,,,,,
player,201509200nyg,nyg,JenkCu20,offense,0,,,,,
player,201509200nyg,nyg,JenkCu20,off_pct,0%,,,,,
player,201509200nyg,nyg,JenkCu20,defense,46,,,,,
player,201509200nyg,nyg,JenkCu20,def_pct,64%,,,,,
player,201509200nyg,nyg,JenkCu20,special_teams,0,,,,,
player,201509200nyg,nyg,JenkCu20,st_pct,0%,,,,,
player,201509200nyg,nyg,SelvGe99,pos,DE,,,,,
player,201509200nyg,nyg,SelvGe99,offense,0,,,,,
player,201509200nyg,nyg,SelvGe99,off_pct,0%,,,,,
player,201509200nyg,nyg,SelvGe99,defense,44,,,,,
player,201509200nyg,nyg,SelvGe99,def_pct,61%,,,,,
player,201509200nyg,nyg,SelvGe99,special_teams,10,,,,,
player,201509200nyg,nyg,SelvGe99,st_pct,33%,,,,,
player,201509200nyg,nyg,McBrTr99,pos,CB,,,,,
