game,2015,11,20151122,201511220det,rai,"Oakland Raiders",13,det,"Detroit Lions",18
player,201511220det,rai,AutrDe00,tackles_assists,0,,,,,
player,201511220det,rai,AutrDe00,tackles_loss,1,,,,,
player,201511220det,rai,AutrDe00,qb_hits,1,,,,,
player,201511220det,rai,AutrDe00,fumbles_rec,0,,,,,
player,201511220det,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201511220det,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201511220det,rai,AutrDe00,fumbles_forced,0,,,,,
player,201511220det,rai,CarrTr00,def_int,0,,,,,
player,201511220det,rai,CarrTr00,def_int_yds,0,,,,,
player,201511220det,rai,CarrTr00,def_int_td,0,,,,,
player,201511220det,rai,CarrTr00,def_int_long,0,,,,,
player,201511220det,rai,CarrTr00,pass_defended,0,,,,,
player,201511220det,rai,CarrTr00,sacks,0.0,,,,,
player,201511220det,rai,CarrTr00,tackles_combined,8,,,,,
player,201511220det,rai,CarrTr00,tackles_solo,7,,,,,
player,201511220det,rai,CarrTr00,tackles_assists,1,,,,,
player,201511220det,rai,CarrTr00,tackles_loss,0,,,,,
player,201511220det,rai,CarrTr00,qb_hits,0,,,,,
player,201511220det,rai,CarrTr00,fumbles_rec,0,,,,,
player,201511220det,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201511220det,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201511220det,rai,CarrTr00,fumbles_forced,0,,,,,
player,201511220det,rai,MackKh00,def_int,0,,,,,
player,201511220det,rai,MackKh00,def_int_yds,0,,,,,
player,201511220det,rai,MackKh00,def_int_td,0,,,,,
player,201511220det,rai,MackKh00,def_int_long,0,,,,,
player,201511220det,rai,MackKh00,pass_defended,0,,,,,
player,201511220det,rai,MackKh00,sacks,0.0,,,,,
player,201511220det,rai,MackKh00,tackles_combined,8,,,,,
player,201511220det,rai,MackKh00,tackles_solo,8,,,,,
player,201511220det,rai,MackKh00,tackles_assists,0,,,,,
player,201511220det,rai,MackKh00,tackles_loss,2,,,,,
player,201511220det,rai,MackKh00,qb_hits,1,,,,,
player,201511220det,rai,MackKh00,fumbles_rec,0,,,,,
player,201511220det,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201511220det,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201511220det,rai,MackKh00,fumbles_forced,0,,,,,
player,201511220det,rai,WoodCh00,def_int,0,,,,,
player,201511220det,rai,WoodCh00,def_int_yds,0,,,,,
player,201511220det,rai,WoodCh00,def_int_td,0,,,,,
player,201511220det,rai,WoodCh00,def_int_long,0,,,,,
player,201511220det,rai,WoodCh00,pass_defended,0,,,,,
player,201511220det,rai,WoodCh00,sacks,0.0,,,,,
player,201511220det,rai,WoodCh00,tackles_combined,6,,,,,
player,201511220det,rai,WoodCh00,tackles_solo,6,,,,,
player,201511220det,rai,WoodCh00,tackles_assists,0,,,,,
player,201511220det,rai,WoodCh00,tackles_loss,0,,,,,
player,201511220det,rai,WoodCh00,qb_hits,0,,,,,
player,201511220det,rai,WoodCh00,fumbles_rec,0,,,,,
player,201511220det,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201511220det,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201511220det,rai,WoodCh00,fumbles_forced,0,,,,,
player,201511220det,rai,HaydDJ00,def_int,0,,,,,
player,201511220det,rai,HaydDJ00,def_int_yds,0,,,,,
player,201511220det,rai,HaydDJ00,def_int_td,0,,,,,
player,201511220det,rai,HaydDJ00,def_int_long,0,,,,,
player,201511220det,rai,HaydDJ00,pass_defended,1,,,,,
player,201511220det,rai,HaydDJ00,sacks,0.0,,,,,
player,201511220det,rai,HaydDJ00,tackles_combined,4,,,,,
player,201511220det,rai,HaydDJ00,tackles_solo,4,,,,,
player,201511220det,rai,HaydDJ00,tackles_assists,0,,,,,
player,201511220det,rai,HaydDJ00,tackles_loss,0,,,,,
player,201511220det,rai,HaydDJ00,qb_hits,0,,,,,
player,201511220det,rai,HaydDJ00,fumbles_rec,0,,,,,
player,201511220det,rai,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201511220det,rai,HaydDJ00,fumbles_rec_td,0,,,,,
player,201511220det,rai,HaydDJ00,fumbles_forced,0,,,,,
player,201511220det,rai,AlleNa99,def_int,0,,,,,
player,201511220det,rai,AlleNa99,def_int_yds,0,,,,,
player,201511220det,rai,AlleNa99,def_int_td,0,,,,,
player,201511220det,rai,AlleNa99,def_int_long,0,,,,,
player,201511220det,rai,AlleNa99,pass_defended,1,,,,,
player,201511220det,rai,AlleNa99,sacks,0.0,,,,,
player,201511220det,rai,AlleNa99,tackles_combined,3,,,,,
player,201511220det,rai,AlleNa99,tackles_solo,3,,,,,
player,201511220det,rai,AlleNa99,tackles_assists,0,,,,,
player,201511220det,rai,AlleNa99,tackles_loss,1,,,,,
player,201511220det,rai,AlleNa99,qb_hits,0,,,,,
player,201511220det,rai,AlleNa99,fumbles_rec,0,,,,,
player,201511220det,rai,AlleNa99,fumbles_rec_yds,0,,,,,
player,201511220det,rai,AlleNa99,fumbles_rec_td,0,,,,,
player,201511220det,rai,AlleNa99,fumbles_forced,0,,,,,
player,201511220det,rai,EdwaMa01,def_int,0,,,,,
player,201511220det,rai,EdwaMa01,def_int_yds,0,,,,,
player,201511220det,rai,EdwaMa01,def_int_td,0,,,,,
player,201511220det,rai,EdwaMa01,def_int_long,0,,,,,
player,201511220det,rai,EdwaMa01,pass_defended,0,,,,,
player,201511220det,rai,EdwaMa01,sacks,0.0,,,,,
player,201511220det,rai,EdwaMa01,tackles_combined,3,,,,,
player,201511220det,rai,EdwaMa01,tackles_solo,3,,,,,
player,201511220det,rai,EdwaMa01,tackles_assists,0,,,,,
player,201511220det,rai,EdwaMa01,tackles_loss,0,,,,,
player,201511220det,rai,EdwaMa01,qb_hits,0,,,,,
player,201511220det,rai,EdwaMa01,fumbles_rec,0,,,,,
player,201511220det,rai,EdwaMa01,fumbles_rec_yds,0,,,,,
player,201511220det,rai,EdwaMa01,fumbles_rec_td,0,,,,,
player,201511220det,rai,EdwaMa01,fumbles_forced,0,,,,,
player,201511220det,rai,WillDa99,def_int,0,,,,,
player,201511220det,rai,WillDa99,def_int_yds,0,,,,,
player,201511220det,rai,WillDa99,def_int_td,0,,,,,
player,201511220det,rai,WillDa99,def_int_long,0,,,,,
player,201511220det,rai,WillDa99,pass_defended,0,,,,,
player,201511220det,rai,WillDa99,sacks,0.0,,,,,
player,201511220det,rai,WillDa99,tackles_combined,3,,,,,
player,201511220det,rai,WillDa99,tackles_solo,3,,,,,
player,201511220det,rai,WillDa99,tackles_assists,0,,,,,
player,201511220det,rai,WillDa99,tackles_loss,0,,,,,
player,201511220det,rai,WillDa99,qb_hits,0,,,,,
player,201511220det,rai,WillDa99,fumbles_rec,0,,,,,
player,201511220det,rai,WillDa99,fumbles_rec_yds,0,,,,,
player,201511220det,rai,WillDa99,fumbles_rec_td,0,,,,,
player,201511220det,rai,WillDa99,fumbles_forced,0,,,,,
player,201511220det,rai,LoftCu99,def_int,0,,,,,
player,201511220det,rai,LoftCu99,def_int_yds,0,,,,,
player,201511220det,rai,LoftCu99,def_int_td,0,,,,,
player,201511220det,rai,LoftCu99,def_int_long,0,,,,,
player,201511220det,rai,LoftCu99,pass_defended,0,,,,,
player,201511220det,rai,LoftCu99,sacks,0.0,,,,,
player,201511220det,rai,LoftCu99,tackles_combined,2,,,,,
player,201511220det,rai,LoftCu99,tackles_solo,1,,,,,
player,201511220det,rai,LoftCu99,tackles_assists,1,,,,,
player,201511220det,rai,LoftCu99,tackles_loss,0,,,,,
player,201511220det,rai,LoftCu99,qb_hits,0,,,,,
player,201511220det,rai,LoftCu99,fumbles_rec,0,,,,,
player,201511220det,rai,LoftCu99,fumbles_rec_yds,0,,,,,
player,201511220det,rai,LoftCu99,fumbles_rec_td,0,,,,,
player,201511220det,rai,LoftCu99,fumbles_forced,0,,,,,
player,201511220det,rai,MaysTa99,def_int,0,,,,,
player,201511220det,rai,MaysTa99,def_int_yds,0,,,,,
player,201511220det,rai,MaysTa99,def_int_td,0,,,,,
player,201511220det,rai,MaysTa99,def_int_long,0,,,,,
player,201511220det,rai,MaysTa99,pass_defended,0,,,,,
player,201511220det,rai,MaysTa99,sacks,0.0,,,,,
player,201511220det,rai,MaysTa99,tackles_combined,2,,,,,
player,201511220det,rai,MaysTa99,tackles_solo,2,,,,,
player,201511220det,rai,MaysTa99,tackles_assists,0,,,,,
player,201511220det,rai,MaysTa99,tackles_loss,0,,,,,
player,201511220det,rai,MaysTa99,qb_hits,0,,,,,
player,201511220det,rai,MaysTa99,fumbles_rec,0,,,,,
player,201511220det,rai,MaysTa99,fumbles_rec_yds,0,,,,,
player,201511220det,rai,MaysTa99,fumbles_rec_td,0,,,,,
player,201511220det,rai,MaysTa99,fumbles_forced,0,,,,,
player,201511220det,rai,McGeSt01,def_int,0,,,,,
player,201511220det,rai,McGeSt01,def_int_yds,0,,,,,
player,201511220det,rai,McGeSt01,def_int_td,0,,,,,
player,201511220det,rai,McGeSt01,def_int_long,0,,,,,
player,201511220det,rai,McGeSt01,pass_defended,0,,,,,
player,201511220det,rai,McGeSt01,sacks,0.0,,,,,
player,201511220det,rai,McGeSt01,tackles_combined,2,,,,,
player,201511220det,rai,McGeSt01,tackles_solo,2,,,,,
player,201511220det,rai,McGeSt01,tackles_assists,0,,,,,
player,201511220det,rai,McGeSt01,tackles_loss,0,,,,,
player,201511220det,rai,McGeSt01,qb_hits,0,,,,,
player,201511220det,rai,McGeSt01,fumbles_rec,0,,,,,
player,201511220det,rai,McGeSt01,fumbles_rec_yds,0,,,,,
player,201511220det,rai,McGeSt01,fumbles_rec_td,0,,,,,
player,201511220det,rai,McGeSt01,fumbles_forced,0,,,,,
player,201511220det,rai,ThorNe00,def_int,0,,,,,
player,201511220det,rai,ThorNe00,def_int_yds,0,,,,,
player,201511220det,rai,ThorNe00,def_int_td,0,,,,,
player,201511220det,rai,ThorNe00,def_int_long,0,,,,,
player,201511220det,rai,ThorNe00,pass_defended,0,,,,,
player,201511220det,rai,ThorNe00,sacks,0.0,,,,,
player,201511220det,rai,ThorNe00,tackles_combined,2,,,,,
player,201511220det,rai,ThorNe00,tackles_solo,2,,,,,
player,201511220det,rai,ThorNe00,tackles_assists,0,,,,,
player,201511220det,rai,ThorNe00,tackles_loss,0,,,,,
player,201511220det,rai,ThorNe00,qb_hits,0,,,,,
player,201511220det,rai,ThorNe00,fumbles_rec,0,,,,,
player,201511220det,rai,ThorNe00,fumbles_rec_yds,0,,,,,
player,201511220det,rai,ThorNe00,fumbles_rec_td,0,,,,,
player,201511220det,rai,ThorNe00,fumbles_forced,0,,,,,
player,201511220det,rai,AlexLo99,def_int,0,,,,,
player,201511220det,rai,AlexLo99,def_int_yds,0,,,,,
player,201511220det,rai,AlexLo99,def_int_td,0,,,,,
player,201511220det,rai,AlexLo99,def_int_long,0,,,,,
player,201511220det,rai,AlexLo99,pass_defended,0,,,,,
player,201511220det,rai,AlexLo99,sacks,0.0,,,,,
player,201511220det,rai,AlexLo99,tackles_combined,1,,,,,
player,201511220det,rai,AlexLo99,tackles_solo,1,,,,,
player,201511220det,rai,AlexLo99,tackles_assists,0,,,,,
player,201511220det,rai,AlexLo99,tackles_loss,0,,,,,
player,201511220det,rai,AlexLo99,qb_hits,0,,,,,
player,201511220det,rai,AlexLo99,fumbles_rec,0,,,,,
player,201511220det,rai,AlexLo99,fumbles_rec_yds,0,,,,,
player,201511220det,rai,AlexLo99,fumbles_rec_td,0,,,,,
player,201511220det,rai,AlexLo99,fumbles_forced,0,,,,,
player,201511220det,rai,AmerDa00,def_int,0,,,,,
player,201511220det,rai,AmerDa00,def_int_yds,0,,,,,
player,201511220det,rai,AmerDa00,def_int_td,0,,,,,
player,201511220det,rai,AmerDa00,def_int_long,0,,,,,
player,201511220det,rai,AmerDa00,pass_defended,4,,,,,
player,201511220det,rai,AmerDa00,sacks,0.0,,,,,
player,201511220det,rai,AmerDa00,tackles_combined,1,,,,,
player,201511220det,rai,AmerDa00,tackles_solo,1,,,,,
player,201511220det,rai,AmerDa00,tackles_assists,0,,,,,
player,201511220det,rai,AmerDa00,tackles_loss,0,,,,,
player,201511220det,rai,AmerDa00,qb_hits,0,,,,,
player,201511220det,rai,AmerDa00,fumbles_rec,0,,,,,
player,201511220det,rai,AmerDa00,fumbles_rec_yds,0,,,,,
player,201511220det,rai,AmerDa00,fumbles_rec_td,0,,,,,
player,201511220det,rai,AmerDa00,fumbles_forced,0,,,,,
player,201511220det,rai,ArmsRa01,def_int,0,,,,,
player,201511220det,rai,ArmsRa01,def_int_yds,0,,,,,
player,201511220det,rai,ArmsRa01,def_int_td,0,,,,,
player,201511220det,rai,ArmsRa01,def_int_long,0,,,,,
player,201511220det,rai,ArmsRa01,pass_defended,0,,,,,
player,201511220det,rai,ArmsRa01,sacks,0.0,,,,,
player,201511220det,rai,ArmsRa01,tackles_combined,1,,,,,
player,201511220det,rai,ArmsRa01,tackles_solo,1,,,,,
player,201511220det,rai,ArmsRa01,tackles_assists,0,,,,,
player,201511220det,rai,ArmsRa01,tackles_loss,0,,,,,
player,201511220det,rai,ArmsRa01,qb_hits,0,,,,,
player,201511220det,rai,ArmsRa01,fumbles_rec,0,,,,,
player,201511220det,rai,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201511220det,rai,ArmsRa01,fumbles_rec_td,0,,,,,
player,201511220det,rai,ArmsRa01,fumbles_forced,0,,,,,
player,201511220det,rai,ElliJu01,def_int,0,,,,,
player,201511220det,rai,ElliJu01,def_int_yds,0,,,,,
player,201511220det,rai,ElliJu01,def_int_td,0,,,,,
player,201511220det,rai,ElliJu01,def_int_long,0,,,,,
player,201511220det,rai,ElliJu01,pass_defended,1,,,,,
player,201511220det,rai,ElliJu01,sacks,0.0,,,,,
player,201511220det,rai,ElliJu01,tackles_combined,1,,,,,
player,201511220det,rai,ElliJu01,tackles_solo,1,,,,,
player,201511220det,rai,ElliJu01,tackles_assists,0,,,,,
player,201511220det,rai,ElliJu01,tackles_loss,0,,,,,
player,201511220det,rai,ElliJu01,qb_hits,0,,,,,
player,201511220det,rai,ElliJu01,fumbles_rec,0,,,,,
player,201511220det,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201511220det,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201511220det,rai,ElliJu01,fumbles_forced,0,,,,,
player,201511220det,rai,HolmAn00,def_int,0,,,,,
player,201511220det,rai,HolmAn00,def_int_yds,0,,,,,
player,201511220det,rai,HolmAn00,def_int_td,0,,,,,
player,201511220det,rai,HolmAn00,def_int_long,0,,,,,
player,201511220det,rai,HolmAn00,pass_defended,0,,,,,
player,201511220det,rai,HolmAn00,sacks,0.0,,,,,
player,201511220det,rai,HolmAn00,tackles_combined,1,,,,,
player,201511220det,rai,HolmAn00,tackles_solo,1,,,,,
player,201511220det,rai,HolmAn00,tackles_assists,0,,,,,
player,201511220det,rai,HolmAn00,tackles_loss,0,,,,,
player,201511220det,rai,HolmAn00,qb_hits,0,,,,,
player,201511220det,rai,HolmAn00,fumbles_rec,0,,,,,
player,201511220det,rai,HolmAn00,fumbles_rec_yds,0,,,,,
player,201511220det,rai,HolmAn00,fumbles_rec_td,0,,,,,
player,201511220det,rai,HolmAn00,fumbles_forced,0,,,,,
player,201511220det,rai,OlawJa00,def_int,0,,,,,
player,201511220det,rai,OlawJa00,def_int_yds,0,,,,,
player,201511220det,rai,OlawJa00,def_int_td,0,,,,,
player,201511220det,rai,OlawJa00,def_int_long,0,,,,,
player,201511220det,rai,OlawJa00,pass_defended,0,,,,,
player,201511220det,rai,OlawJa00,sacks,0.0,,,,,
player,201511220det,rai,OlawJa00,tackles_combined,1,,,,,
player,201511220det,rai,OlawJa00,tackles_solo,1,,,,,
player,201511220det,rai,OlawJa00,tackles_assists,0,,,,,
player,201511220det,rai,OlawJa00,tackles_loss,0,,,,,
player,201511220det,rai,OlawJa00,qb_hits,0,,,,,
player,201511220det,rai,OlawJa00,fumbles_rec,0,,,,,
player,201511220det,rai,OlawJa00,fumbles_rec_yds,0,,,,,
player,201511220det,rai,OlawJa00,fumbles_rec_td,0,,,,,
player,201511220det,rai,OlawJa00,fumbles_forced,0,,,,,
player,201511220det,rai,HarrSh00,def_int,0,,,,,
player,201511220det,rai,HarrSh00,def_int_yds,0,,,,,
player,201511220det,rai,HarrSh00,def_int_td,0,,,,,
player,201511220det,rai,HarrSh00,def_int_long,0,,,,,
player,201511220det,rai,HarrSh00,pass_defended,0,,,,,
player,201511220det,rai,HarrSh00,sacks,0.0,,,,,
player,201511220det,rai,HarrSh00,tackles_combined,0,,,,,
player,201511220det,rai,HarrSh00,tackles_solo,0,,,,,
player,201511220det,rai,HarrSh00,tackles_assists,0,,,,,
player,201511220det,rai,HarrSh00,tackles_loss,0,,,,,
player,201511220det,rai,HarrSh00,qb_hits,1,,,,,
player,201511220det,rai,HarrSh00,fumbles_rec,0,,,,,
player,201511220det,rai,HarrSh00,fumbles_rec_yds,0,,,,,
player,201511220det,rai,HarrSh00,fumbles_rec_td,0,,,,,
player,201511220det,rai,HarrSh00,fumbles_forced,0,,,,,
player,201511220det,det,AnsaEz00,def_int,0,,,,,
player,201511220det,det,AnsaEz00,def_int_yds,0,,,,,
player,201511220det,det,AnsaEz00,def_int_td,0,,,,,
player,201511220det,det,AnsaEz00,def_int_long,0,,,,,
player,201511220det,det,AnsaEz00,pass_defended,0,,,,,
player,201511220det,det,AnsaEz00,sacks,1.0,,,,,
player,201511220det,det,AnsaEz00,tackles_combined,1,,,,,
player,201511220det,det,AnsaEz00,tackles_solo,1,,,,,
player,201511220det,det,AnsaEz00,tackles_assists,0,,,,,
player,201511220det,det,AnsaEz00,tackles_loss,1,,,,,
player,201511220det,det,AnsaEz00,qb_hits,1,,,,,
player,201511220det,det,AnsaEz00,fumbles_rec,0,,,,,
player,201511220det,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201511220det,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201511220det,det,AnsaEz00,fumbles_forced,0,,,,,
player,201511220det,det,DiggQu00,def_int,0,,,,,
player,201511220det,det,DiggQu00,def_int_yds,0,,,,,
player,201511220det,det,DiggQu00,def_int_td,0,,,,,
player,201511220det,det,DiggQu00,def_int_long,0,,,,,
player,201511220det,det,DiggQu00,pass_defended,1,,,,,
player,201511220det,det,DiggQu00,sacks,0.0,,,,,
player,201511220det,det,DiggQu00,tackles_combined,6,,,,,
player,201511220det,det,DiggQu00,tackles_solo,5,,,,,
player,201511220det,det,DiggQu00,tackles_assists,1,,,,,
player,201511220det,det,DiggQu00,tackles_loss,0,,,,,
player,201511220det,det,DiggQu00,qb_hits,0,,,,,
player,201511220det,det,DiggQu00,fumbles_rec,0,,,,,
player,201511220det,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201511220det,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201511220det,det,DiggQu00,fumbles_forced,1,,,,,
player,201511220det,det,AbduIs00,def_int,0,,,,,
player,201511220det,det,AbduIs00,def_int_yds,0,,,,,
player,201511220det,det,AbduIs00,def_int_td,0,,,,,
player,201511220det,det,AbduIs00,def_int_long,0,,,,,
player,201511220det,det,AbduIs00,pass_defended,1,,,,,
player,201511220det,det,AbduIs00,sacks,0.0,,,,,
player,201511220det,det,AbduIs00,tackles_combined,5,,,,,
player,201511220det,det,AbduIs00,tackles_solo,4,,,,,
player,201511220det,det,AbduIs00,tackles_assists,1,,,,,
player,201511220det,det,AbduIs00,tackles_loss,0,,,,,
player,201511220det,det,AbduIs00,qb_hits,0,,,,,
player,201511220det,det,AbduIs00,fumbles_rec,0,,,,,
player,201511220det,det,AbduIs00,fumbles_rec_yds,0,,,,,
player,201511220det,det,AbduIs00,fumbles_rec_td,0,,,,,
player,201511220det,det,AbduIs00,fumbles_forced,0,,,,,
player,201511220det,det,LawsNe00,def_int,0,,,,,
player,201511220det,det,LawsNe00,def_int_yds,0,,,,,
player,201511220det,det,LawsNe00,def_int_td,0,,,,,
player,201511220det,det,LawsNe00,def_int_long,0,,,,,
player,201511220det,det,LawsNe00,pass_defended,1,,,,,
player,201511220det,det,LawsNe00,sacks,0.0,,,,,
player,201511220det,det,LawsNe00,tackles_combined,4,,,,,
player,201511220det,det,LawsNe00,tackles_solo,4,,,,,
player,201511220det,det,LawsNe00,tackles_assists,0,,,,,
player,201511220det,det,LawsNe00,tackles_loss,0,,,,,
player,201511220det,det,LawsNe00,qb_hits,0,,,,,
player,201511220det,det,LawsNe00,fumbles_rec,0,,,,,
player,201511220det,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201511220det,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201511220det,det,LawsNe00,fumbles_forced,0,,,,,
player,201511220det,det,QuinGl99,def_int,0,,,,,
player,201511220det,det,QuinGl99,def_int_yds,0,,,,,
player,201511220det,det,QuinGl99,def_int_td,0,,,,,
player,201511220det,det,QuinGl99,def_int_long,0,,,,,
player,201511220det,det,QuinGl99,pass_defended,0,,,,,
player,201511220det,det,QuinGl99,sacks,0.0,,,,,
player,201511220det,det,QuinGl99,tackles_combined,4,,,,,
player,201511220det,det,QuinGl99,tackles_solo,4,,,,,
player,201511220det,det,QuinGl99,tackles_assists,0,,,,,
player,201511220det,det,QuinGl99,tackles_loss,0,,,,,
player,201511220det,det,QuinGl99,qb_hits,0,,,,,
player,201511220det,det,QuinGl99,fumbles_rec,0,,,,,
player,201511220det,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201511220det,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201511220det,det,QuinGl99,fumbles_forced,0,,,,,
player,201511220det,det,ByneJo00,def_int,0,,,,,
player,201511220det,det,ByneJo00,def_int_yds,0,,,,,
player,201511220det,det,ByneJo00,def_int_td,0,,,,,
player,201511220det,det,ByneJo00,def_int_long,0,,,,,
player,201511220det,det,ByneJo00,pass_defended,1,,,,,
player,201511220det,det,ByneJo00,sacks,0.0,,,,,
player,201511220det,det,ByneJo00,tackles_combined,3,,,,,
player,201511220det,det,ByneJo00,tackles_solo,2,,,,,
player,201511220det,det,ByneJo00,tackles_assists,1,,,,,
player,201511220det,det,ByneJo00,tackles_loss,0,,,,,
player,201511220det,det,ByneJo00,qb_hits,0,,,,,
player,201511220det,det,ByneJo00,fumbles_rec,0,,,,,
player,201511220det,det,ByneJo00,fumbles_rec_yds,0,,,,,
player,201511220det,det,ByneJo00,fumbles_rec_td,0,,,,,
player,201511220det,det,ByneJo00,fumbles_forced,0,,,,,
player,201511220det,det,LewiTr00,def_int,0,,,,,
player,201511220det,det,LewiTr00,def_int_yds,0,,,,,
player,201511220det,det,LewiTr00,def_int_td,0,,,,,
player,201511220det,det,LewiTr00,def_int_long,0,,,,,
player,201511220det,det,LewiTr00,pass_defended,0,,,,,
player,201511220det,det,LewiTr00,sacks,0.0,,,,,
player,201511220det,det,LewiTr00,tackles_combined,3,,,,,
player,201511220det,det,LewiTr00,tackles_solo,3,,,,,
player,201511220det,det,LewiTr00,tackles_assists,0,,,,,
player,201511220det,det,LewiTr00,tackles_loss,0,,,,,
player,201511220det,det,LewiTr00,qb_hits,0,,,,,
player,201511220det,det,LewiTr00,fumbles_rec,0,,,,,
player,201511220det,det,LewiTr00,fumbles_rec_yds,0,,,,,
player,201511220det,det,LewiTr00,fumbles_rec_td,0,,,,,
player,201511220det,det,LewiTr00,fumbles_forced,0,,,,,
player,201511220det,det,ReidCa00,def_int,0,,,,,
player,201511220det,det,ReidCa00,def_int_yds,0,,,,,
player,201511220det,det,ReidCa00,def_int_td,0,,,,,
player,201511220det,det,ReidCa00,def_int_long,0,,,,,
player,201511220det,det,ReidCa00,pass_defended,0,,,,,
player,201511220det,det,ReidCa00,sacks,0.0,,,,,
player,201511220det,det,ReidCa00,tackles_combined,3,,,,,
player,201511220det,det,ReidCa00,tackles_solo,3,,,,,
player,201511220det,det,ReidCa00,tackles_assists,0,,,,,
player,201511220det,det,ReidCa00,tackles_loss,0,,,,,
player,201511220det,det,ReidCa00,qb_hits,0,,,,,
player,201511220det,det,ReidCa00,fumbles_rec,0,,,,,
player,201511220det,det,ReidCa00,fumbles_rec_yds,0,,,,,
player,201511220det,det,ReidCa00,fumbles_rec_td,0,,,,,
player,201511220det,det,ReidCa00,fumbles_forced,0,,,,,
player,201511220det,det,TullSt20,def_int,0,,,,,
player,201511220det,det,TullSt20,def_int_yds,0,,,,,
player,201511220det,det,TullSt20,def_int_td,0,,,,,
player,201511220det,det,TullSt20,def_int_long,0,,,,,
player,201511220det,det,TullSt20,pass_defended,0,,,,,
player,201511220det,det,TullSt20,sacks,0.0,,,,,
player,201511220det,det,TullSt20,tackles_combined,3,,,,,
player,201511220det,det,TullSt20,tackles_solo,2,,,,,
player,201511220det,det,TullSt20,tackles_assists,1,,,,,
player,201511220det,det,TullSt20,tackles_loss,0,,,,,
player,201511220det,det,TullSt20,qb_hits,0,,,,,
player,201511220det,det,TullSt20,fumbles_rec,0,,,,,
player,201511220det,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201511220det,det,TullSt20,fumbles_rec_td,0,,,,,
player,201511220det,det,TullSt20,fumbles_forced,0,,,,,
player,201511220det,det,FullCo00,def_int,0,,,,,
player,201511220det,det,FullCo00,def_int_yds,0,,,,,
player,201511220det,det,FullCo00,def_int_td,0,,,,,
player,201511220det,det,FullCo00,def_int_long,0,,,,,
player,201511220det,det,FullCo00,pass_defended,0,,,,,
player,201511220det,det,FullCo00,sacks,0.0,,,,,
player,201511220det,det,FullCo00,tackles_combined,2,,,,,
player,201511220det,det,FullCo00,tackles_solo,2,,,,,
player,201511220det,det,FullCo00,tackles_assists,0,,,,,
player,201511220det,det,FullCo00,tackles_loss,0,,,,,
player,201511220det,det,FullCo00,qb_hits,0,,,,,
player,201511220det,det,FullCo00,fumbles_rec,0,,,,,
player,201511220det,det,FullCo00,fumbles_rec_yds,0,,,,,
player,201511220det,det,FullCo00,fumbles_rec_td,0,,,,,
player,201511220det,det,FullCo00,fumbles_forced,0,,,,,
player,201511220det,det,SlayDa00,def_int,0,,,,,
player,201511220det,det,SlayDa00,def_int_yds,0,,,,,
player,201511220det,det,SlayDa00,def_int_td,0,,,,,
player,201511220det,det,SlayDa00,def_int_long,0,,,,,
player,201511220det,det,SlayDa00,pass_defended,0,,,,,
player,201511220det,det,SlayDa00,sacks,0.0,,,,,
player,201511220det,det,SlayDa00,tackles_combined,2,,,,,
player,201511220det,det,SlayDa00,tackles_solo,2,,,,,
player,201511220det,det,SlayDa00,tackles_assists,0,,,,,
player,201511220det,det,SlayDa00,tackles_loss,0,,,,,
player,201511220det,det,SlayDa00,qb_hits,0,,,,,
player,201511220det,det,SlayDa00,fumbles_rec,0,,,,,
player,201511220det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201511220det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201511220det,det,SlayDa00,fumbles_forced,0,,,,,
player,201511220det,det,WhitTa00,def_int,0,,,,,
player,201511220det,det,WhitTa00,def_int_yds,0,,,,,
player,201511220det,det,WhitTa00,def_int_td,0,,,,,
player,201511220det,det,WhitTa00,def_int_long,0,,,,,
player,201511220det,det,WhitTa00,pass_defended,0,,,,,
player,201511220det,det,WhitTa00,sacks,0.0,,,,,
player,201511220det,det,WhitTa00,tackles_combined,2,,,,,
player,201511220det,det,WhitTa00,tackles_solo,2,,,,,
player,201511220det,det,WhitTa00,tackles_assists,0,,,,,
player,201511220det,det,WhitTa00,tackles_loss,0,,,,,
player,201511220det,det,WhitTa00,qb_hits,0,,,,,
player,201511220det,det,WhitTa00,fumbles_rec,0,,,,,
