game,2015,15,20151220,201512200rav,kan,"Kansas City Chiefs",34,rav,"Baltimore Ravens",14
player,201512200rav,rav,UpshCo00,special_teams,5,,,,,
player,201512200rav,rav,UpshCo00,st_pct,17%,,,,,
player,201512200rav,rav,SmitZa00,pos,LB,,,,,
player,201512200rav,rav,SmitZa00,offense,0,,,,,
player,201512200rav,rav,SmitZa00,off_pct,0%,,,,,
player,201512200rav,rav,SmitZa00,defense,32,,,,,
player,201512200rav,rav,SmitZa00,def_pct,57%,,,,,
player,201512200rav,rav,SmitZa00,special_teams,18,,,,,
player,201512200rav,rav,SmitZa00,st_pct,62%,,,,,
player,201512200rav,rav,GuyxLa00,pos,DE,,,,,
player,201512200rav,rav,GuyxLa00,offense,0,,,,,
player,201512200rav,rav,GuyxLa00,off_pct,0%,,,,,
player,201512200rav,rav,GuyxLa00,defense,30,,,,,
player,201512200rav,rav,GuyxLa00,def_pct,54%,,,,,
player,201512200rav,rav,GuyxLa00,special_teams,8,,,,,
player,201512200rav,rav,GuyxLa00,st_pct,28%,,,,,
player,201512200rav,rav,RollJu00,pos,CB,,,,,
player,201512200rav,rav,RollJu00,offense,0,,,,,
player,201512200rav,rav,RollJu00,off_pct,0%,,,,,
player,201512200rav,rav,RollJu00,defense,27,,,,,
player,201512200rav,rav,RollJu00,def_pct,48%,,,,,
player,201512200rav,rav,RollJu00,special_teams,11,,,,,
player,201512200rav,rav,RollJu00,st_pct,38%,,,,,
player,201512200rav,rav,OrrxZa00,pos,LB,,,,,
player,201512200rav,rav,OrrxZa00,offense,0,,,,,
player,201512200rav,rav,OrrxZa00,off_pct,0%,,,,,
player,201512200rav,rav,OrrxZa00,defense,19,,,,,
player,201512200rav,rav,OrrxZa00,def_pct,34%,,,,,
player,201512200rav,rav,OrrxZa00,special_teams,27,,,,,
player,201512200rav,rav,OrrxZa00,st_pct,93%,,,,,
player,201512200rav,rav,UrbaBr00,pos,DE,,,,,
player,201512200rav,rav,UrbaBr00,offense,0,,,,,
player,201512200rav,rav,UrbaBr00,off_pct,0%,,,,,
player,201512200rav,rav,UrbaBr00,defense,11,,,,,
player,201512200rav,rav,UrbaBr00,def_pct,20%,,,,,
player,201512200rav,rav,UrbaBr00,special_teams,6,,,,,
player,201512200rav,rav,UrbaBr00,st_pct,21%,,,,,
player,201512200rav,rav,SmitJi03,pos,CB,,,,,
player,201512200rav,rav,SmitJi03,offense,0,,,,,
player,201512200rav,rav,SmitJi03,off_pct,0%,,,,,
player,201512200rav,rav,SmitJi03,defense,10,,,,,
player,201512200rav,rav,SmitJi03,def_pct,18%,,,,,
player,201512200rav,rav,SmitJi03,special_teams,0,,,,,
player,201512200rav,rav,SmitJi03,st_pct,0%,,,,,
player,201512200rav,rav,DaviCa01,pos,NT,,,,,
player,201512200rav,rav,DaviCa01,offense,0,,,,,
player,201512200rav,rav,DaviCa01,off_pct,0%,,,,,
player,201512200rav,rav,DaviCa01,defense,5,,,,,
player,201512200rav,rav,DaviCa01,def_pct,9%,,,,,
player,201512200rav,rav,DaviCa01,special_teams,6,,,,,
player,201512200rav,rav,DaviCa01,st_pct,21%,,,,,
player,201512200rav,rav,BrooTe00,pos,FS,,,,,
player,201512200rav,rav,BrooTe00,offense,0,,,,,
player,201512200rav,rav,BrooTe00,off_pct,0%,,,,,
player,201512200rav,rav,BrooTe00,defense,1,,,,,
player,201512200rav,rav,BrooTe00,def_pct,2%,,,,,
player,201512200rav,rav,BrooTe00,special_teams,27,,,,,
player,201512200rav,rav,BrooTe00,st_pct,93%,,,,,
player,201512200rav,rav,TrawBr00,pos,SS,,,,,
player,201512200rav,rav,TrawBr00,offense,0,,,,,
player,201512200rav,rav,TrawBr00,off_pct,0%,,,,,
player,201512200rav,rav,TrawBr00,defense,0,,,,,
player,201512200rav,rav,TrawBr00,def_pct,0%,,,,,
player,201512200rav,rav,TrawBr00,special_teams,27,,,,,
player,201512200rav,rav,TrawBr00,st_pct,93%,,,,,
player,201512200rav,rav,LeviAn00,pos,FS,,,,,
player,201512200rav,rav,LeviAn00,offense,0,,,,,
player,201512200rav,rav,LeviAn00,off_pct,0%,,,,,
player,201512200rav,rav,LeviAn00,defense,0,,,,,
player,201512200rav,rav,LeviAn00,def_pct,0%,,,,,
player,201512200rav,rav,LeviAn00,special_teams,27,,,,,
player,201512200rav,rav,LeviAn00,st_pct,93%,,,,,
player,201512200rav,rav,BrowAr00,pos,LB,,,,,
player,201512200rav,rav,BrowAr00,offense,0,,,,,
player,201512200rav,rav,BrowAr00,off_pct,0%,,,,,
player,201512200rav,rav,BrowAr00,defense,0,,,,,
player,201512200rav,rav,BrowAr00,def_pct,0%,,,,,
player,201512200rav,rav,BrowAr00,special_teams,20,,,,,
player,201512200rav,rav,BrowAr00,st_pct,69%,,,,,
player,201512200rav,rav,CoxxMo00,pos,LS,,,,,
player,201512200rav,rav,CoxxMo00,offense,0,,,,,
player,201512200rav,rav,CoxxMo00,off_pct,0%,,,,,
player,201512200rav,rav,CoxxMo00,defense,0,,,,,
player,201512200rav,rav,CoxxMo00,def_pct,0%,,,,,
player,201512200rav,rav,CoxxMo00,special_teams,9,,,,,
player,201512200rav,rav,CoxxMo00,st_pct,31%,,,,,
player,201512200rav,rav,KochSa20,pos,P,,,,,
player,201512200rav,rav,KochSa20,offense,0,,,,,
player,201512200rav,rav,KochSa20,off_pct,0%,,,,,
player,201512200rav,rav,KochSa20,defense,0,,,,,
player,201512200rav,rav,KochSa20,def_pct,0%,,,,,
player,201512200rav,rav,KochSa20,special_teams,9,,,,,
player,201512200rav,rav,KochSa20,st_pct,31%,,,,,
player,201512200rav,rav,TuckJu00,pos,K,,,,,
player,201512200rav,rav,TuckJu00,offense,0,,,,,
player,201512200rav,rav,TuckJu00,off_pct,0%,,,,,
player,201512200rav,rav,TuckJu00,defense,0,,,,,
player,201512200rav,rav,TuckJu00,def_pct,0%,,,,,
player,201512200rav,rav,TuckJu00,special_teams,4,,,,,
player,201512200rav,rav,TuckJu00,st_pct,14%,,,,,
player,201512200rav,rav,WalkTr00,pos,CB,,,,,
player,201512200rav,rav,WalkTr00,offense,0,,,,,
player,201512200rav,rav,WalkTr00,off_pct,0%,,,,,
player,201512200rav,rav,WalkTr00,defense,0,,,,,
player,201512200rav,rav,WalkTr00,def_pct,0%,,,,,
player,201512200rav,rav,WalkTr00,special_teams,4,,,,,
player,201512200rav,rav,WalkTr00,st_pct,14%,,,,,
player,201512200rav,rav,WeslDe00,pos,T,,,,,
player,201512200rav,rav,WeslDe00,offense,0,,,,,
player,201512200rav,rav,WeslDe00,off_pct,0%,,,,,
player,201512200rav,rav,WeslDe00,defense,0,,,,,
player,201512200rav,rav,WeslDe00,def_pct,0%,,,,,
player,201512200rav,rav,WeslDe00,special_teams,2,,,,,
player,201512200rav,rav,WeslDe00,st_pct,7%,,,,,
player,201512200rav,kan,MorsMi00,pos,C,,,,,
player,201512200rav,kan,MorsMi00,offense,56,,,,,
player,201512200rav,kan,MorsMi00,off_pct,100%,,,,,
player,201512200rav,kan,MorsMi00,defense,0,,,,,
player,201512200rav,kan,MorsMi00,def_pct,0%,,,,,
player,201512200rav,kan,MorsMi00,special_teams,6,,,,,
player,201512200rav,kan,MorsMi00,st_pct,21%,,,,,
player,201512200rav,kan,ReidJa00,pos,T,,,,,
player,201512200rav,kan,ReidJa00,offense,56,,,,,
player,201512200rav,kan,ReidJa00,off_pct,100%,,,,,
player,201512200rav,kan,ReidJa00,defense,0,,,,,
player,201512200rav,kan,ReidJa00,def_pct,0%,,,,,
player,201512200rav,kan,ReidJa00,special_teams,6,,,,,
player,201512200rav,kan,ReidJa00,st_pct,21%,,,,,
player,201512200rav,kan,DuveLa00,pos,G,,,,,
player,201512200rav,kan,DuveLa00,offense,56,,,,,
player,201512200rav,kan,DuveLa00,off_pct,100%,,,,,
player,201512200rav,kan,DuveLa00,defense,0,,,,,
player,201512200rav,kan,DuveLa00,def_pct,0%,,,,,
player,201512200rav,kan,DuveLa00,special_teams,6,,,,,
player,201512200rav,kan,DuveLa00,st_pct,21%,,,,,
player,201512200rav,kan,FultZa00,pos,G,,,,,
player,201512200rav,kan,FultZa00,offense,51,,,,,
player,201512200rav,kan,FultZa00,off_pct,91%,,,,,
player,201512200rav,kan,FultZa00,defense,0,,,,,
player,201512200rav,kan,FultZa00,def_pct,0%,,,,,
player,201512200rav,kan,FultZa00,special_teams,6,,,,,
player,201512200rav,kan,FultZa00,st_pct,21%,,,,,
player,201512200rav,kan,FishEr00,pos,T,,,,,
player,201512200rav,kan,FishEr00,offense,51,,,,,
player,201512200rav,kan,FishEr00,off_pct,91%,,,,,
player,201512200rav,kan,FishEr00,defense,0,,,,,
player,201512200rav,kan,FishEr00,def_pct,0%,,,,,
player,201512200rav,kan,FishEr00,special_teams,6,,,,,
player,201512200rav,kan,FishEr00,st_pct,21%,,,,,
player,201512200rav,kan,SmitAl03,pos,QB,,,,,
player,201512200rav,kan,SmitAl03,offense,51,,,,,
player,201512200rav,kan,SmitAl03,off_pct,91%,,,,,
player,201512200rav,kan,SmitAl03,defense,0,,,,,
player,201512200rav,kan,SmitAl03,def_pct,0%,,,,,
player,201512200rav,kan,SmitAl03,special_teams,0,,,,,
player,201512200rav,kan,SmitAl03,st_pct,0%,,,,,
player,201512200rav,kan,KelcTr00,pos,TE,,,,,
player,201512200rav,kan,KelcTr00,offense,48,,,,,
player,201512200rav,kan,KelcTr00,off_pct,86%,,,,,
player,201512200rav,kan,KelcTr00,defense,0,,,,,
player,201512200rav,kan,KelcTr00,def_pct,0%,,,,,
player,201512200rav,kan,KelcTr00,special_teams,6,,,,,
player,201512200rav,kan,KelcTr00,st_pct,21%,,,,,
player,201512200rav,kan,MaclJe00,pos,WR,,,,,
player,201512200rav,kan,MaclJe00,offense,48,,,,,
player,201512200rav,kan,MaclJe00,off_pct,86%,,,,,
player,201512200rav,kan,MaclJe00,defense,0,,,,,
player,201512200rav,kan,MaclJe00,def_pct,0%,,,,,
player,201512200rav,kan,MaclJe00,special_teams,0,,,,,
player,201512200rav,kan,MaclJe00,st_pct,0%,,,,,
player,201512200rav,kan,WestCh01,pos,RB,,,,,
player,201512200rav,kan,WestCh01,offense,47,,,,,
player,201512200rav,kan,WestCh01,off_pct,84%,,,,,
player,201512200rav,kan,WestCh01,defense,0,,,,,
player,201512200rav,kan,WestCh01,def_pct,0%,,,,,
player,201512200rav,kan,WestCh01,special_teams,0,,,,,
player,201512200rav,kan,WestCh01,st_pct,0%,,,,,
player,201512200rav,kan,WilsAl02,pos,WR,,,,,
player,201512200rav,kan,WilsAl02,offense,46,,,,,
player,201512200rav,kan,WilsAl02,off_pct,82%,,,,,
player,201512200rav,kan,WilsAl02,defense,0,,,,,
player,201512200rav,kan,WilsAl02,def_pct,0%,,,,,
player,201512200rav,kan,WilsAl02,special_teams,1,,,,,
player,201512200rav,kan,WilsAl02,st_pct,3%,,,,,
player,201512200rav,kan,AvanJa00,pos,WR,,,,,
player,201512200rav,kan,AvanJa00,offense,25,,,,,
player,201512200rav,kan,AvanJa00,off_pct,45%,,,,,
player,201512200rav,kan,AvanJa00,defense,0,,,,,
player,201512200rav,kan,AvanJa00,def_pct,0%,,,,,
player,201512200rav,kan,AvanJa00,special_teams,2,,,,,
player,201512200rav,kan,AvanJa00,st_pct,7%,,,,,
player,201512200rav,kan,HarrDe03,pos,TE,,,,,
player,201512200rav,kan,HarrDe03,offense,19,,,,,
player,201512200rav,kan,HarrDe03,off_pct,34%,,,,,
player,201512200rav,kan,HarrDe03,defense,0,,,,,
player,201512200rav,kan,HarrDe03,def_pct,0%,,,,,
player,201512200rav,kan,HarrDe03,special_teams,16,,,,,
player,201512200rav,kan,HarrDe03,st_pct,55%,,,,,
player,201512200rav,kan,SherAn00,pos,FB,,,,,
player,201512200rav,kan,SherAn00,offense,14,,,,,
player,201512200rav,kan,SherAn00,off_pct,25%,,,,,
player,201512200rav,kan,SherAn00,defense,0,,,,,
player,201512200rav,kan,SherAn00,def_pct,0%,,,,,
player,201512200rav,kan,SherAn00,special_teams,20,,,,,
player,201512200rav,kan,SherAn00,st_pct,69%,,,,,
player,201512200rav,kan,ConlCh00,pos,WR,,,,,
player,201512200rav,kan,ConlCh00,offense,13,,,,,
player,201512200rav,kan,ConlCh00,off_pct,23%,,,,,
player,201512200rav,kan,ConlCh00,defense,0,,,,,
player,201512200rav,kan,ConlCh00,def_pct,0%,,,,,
player,201512200rav,kan,ConlCh00,special_teams,19,,,,,
player,201512200rav,kan,ConlCh00,st_pct,66%,,,,,
player,201512200rav,kan,DaviKn00,pos,RB,,,,,
player,201512200rav,kan,DaviKn00,offense,9,,,,,
player,201512200rav,kan,DaviKn00,off_pct,16%,,,,,
player,201512200rav,kan,DaviKn00,defense,0,,,,,
player,201512200rav,kan,DaviKn00,def_pct,0%,,,,,
player,201512200rav,kan,DaviKn00,special_teams,7,,,,,
player,201512200rav,kan,DaviKn00,st_pct,24%,,,,,
player,201512200rav,kan,ParkBr00,pos,TE,,,,,
player,201512200rav,kan,ParkBr00,offense,7,,,,,
player,201512200rav,kan,ParkBr00,off_pct,12%,,,,,
player,201512200rav,kan,ParkBr00,defense,0,,,,,
player,201512200rav,kan,ParkBr00,def_pct,0%,,,,,
player,201512200rav,kan,ParkBr00,special_teams,7,,,,,
player,201512200rav,kan,ParkBr00,st_pct,24%,,,,,
player,201512200rav,kan,StepDo00,pos,T,,,,,
player,201512200rav,kan,StepDo00,offense,6,,,,,
player,201512200rav,kan,StepDo00,off_pct,11%,,,,,
player,201512200rav,kan,StepDo00,defense,0,,,,,
player,201512200rav,kan,StepDo00,def_pct,0%,,,,,
player,201512200rav,kan,StepDo00,special_teams,6,,,,,
player,201512200rav,kan,StepDo00,st_pct,21%,,,,,
player,201512200rav,kan,DaniCh00,pos,QB,,,,,
player,201512200rav,kan,DaniCh00,offense,5,,,,,
player,201512200rav,kan,DaniCh00,off_pct,9%,,,,,
player,201512200rav,kan,DaniCh00,defense,0,,,,,
player,201512200rav,kan,DaniCh00,def_pct,0%,,,,,
player,201512200rav,kan,DaniCh00,special_teams,0,,,,,
player,201512200rav,kan,DaniCh00,st_pct,0%,,,,,
player,201512200rav,kan,PughJa00,pos,G,,,,,
player,201512200rav,kan,PughJa00,offense,5,,,,,
player,201512200rav,kan,PughJa00,off_pct,9%,,,,,
player,201512200rav,kan,PughJa00,defense,0,,,,,
player,201512200rav,kan,PughJa00,def_pct,0%,,,,,
player,201512200rav,kan,PughJa00,special_teams,0,,,,,
player,201512200rav,kan,PughJa00,st_pct,0%,,,,,
player,201512200rav,kan,HammFr00,pos,WR,,,,,
player,201512200rav,kan,HammFr00,offense,3,,,,,
player,201512200rav,kan,HammFr00,off_pct,5%,,,,,
player,201512200rav,kan,HammFr00,defense,0,,,,,
player,201512200rav,kan,HammFr00,def_pct,0%,,,,,
player,201512200rav,kan,HammFr00,special_teams,7,,,,,
player,201512200rav,kan,HammFr00,st_pct,24%,,,,,
player,201512200rav,kan,BerrEr99,pos,FS,,,,,
player,201512200rav,kan,BerrEr99,offense,0,,,,,
player,201512200rav,kan,BerrEr99,off_pct,0%,,,,,
player,201512200rav,kan,BerrEr99,defense,68,,,,,
player,201512200rav,kan,BerrEr99,def_pct,100%,,,,,
player,201512200rav,kan,BerrEr99,special_teams,0,,,,,
player,201512200rav,kan,BerrEr99,st_pct,0%,,,,,
player,201512200rav,kan,PeteMa00,pos,CB,,,,,
player,201512200rav,kan,PeteMa00,offense,0,,,,,
player,201512200rav,kan,PeteMa00,off_pct,0%,,,,,
player,201512200rav,kan,PeteMa00,defense,64,,,,,
player,201512200rav,kan,PeteMa00,def_pct,94%,,,,,
player,201512200rav,kan,PeteMa00,special_teams,0,,,,,
player,201512200rav,kan,PeteMa00,st_pct,0%,,,,,
player,201512200rav,kan,JohnDe25,pos,LB,,,,,
player,201512200rav,kan,JohnDe25,offense,0,,,,,
player,201512200rav,kan,JohnDe25,off_pct,0%,,,,,
player,201512200rav,kan,JohnDe25,defense,64,,,,,
player,201512200rav,kan,JohnDe25,def_pct,94%,,,,,
player,201512200rav,kan,JohnDe25,special_teams,0,,,,,
player,201512200rav,kan,JohnDe25,st_pct,0%,,,,,
player,201512200rav,kan,SmitSe99,pos,CB,,,,,
player,201512200rav,kan,SmitSe99,offense,0,,,,,
player,201512200rav,kan,SmitSe99,off_pct,0%,,,,,
player,201512200rav,kan,SmitSe99,defense,64,,,,,
player,201512200rav,kan,SmitSe99,def_pct,94%,,,,,
player,201512200rav,kan,SmitSe99,special_teams,0,,,,,
player,201512200rav,kan,SmitSe99,st_pct,0%,,,,,
player,201512200rav,kan,ParkRo01,pos,SS,,,,,
player,201512200rav,kan,ParkRo01,offense,0,,,,,
player,201512200rav,kan,ParkRo01,off_pct,0%,,,,,
player,201512200rav,kan,ParkRo01,defense,63,,,,,
player,201512200rav,kan,ParkRo01,def_pct,93%,,,,,
player,201512200rav,kan,ParkRo01,special_teams,0,,,,,
player,201512200rav,kan,ParkRo01,st_pct,0%,,,,,
player,201512200rav,kan,FordDe00,pos,LB,,,,,
player,201512200rav,kan,FordDe00,offense,0,,,,,
player,201512200rav,kan,FordDe00,off_pct,0%,,,,,
player,201512200rav,kan,FordDe00,defense,63,,,,,
player,201512200rav,kan,FordDe00,def_pct,93%,,,,,
player,201512200rav,kan,FordDe00,special_teams,0,,,,,
player,201512200rav,kan,FordDe00,st_pct,0%,,,,,
player,201512200rav,kan,HaliTa20,pos,LB,,,,,
player,201512200rav,kan,HaliTa20,offense,0,,,,,
player,201512200rav,kan,HaliTa20,off_pct,0%,,,,,
player,201512200rav,kan,HaliTa20,defense,57,,,,,
player,201512200rav,kan,HaliTa20,def_pct,84%,,,,,
player,201512200rav,kan,HaliTa20,special_teams,0,,,,,
player,201512200rav,kan,HaliTa20,st_pct,0%,,,,,
player,201512200rav,kan,BranTy99,pos,SS,,,,,
player,201512200rav,kan,BranTy99,offense,0,,,,,
player,201512200rav,kan,BranTy99,off_pct,0%,,,,,
player,201512200rav,kan,BranTy99,defense,50,,,,,
player,201512200rav,kan,BranTy99,def_pct,74%,,,,,
player,201512200rav,kan,BranTy99,special_teams,13,,,,,
player,201512200rav,kan,BranTy99,st_pct,45%,,,,,
player,201512200rav,kan,PoexDo00,pos,NT,,,,,
player,201512200rav,kan,PoexDo00,offense,0,,,,,
player,201512200rav,kan,PoexDo00,off_pct,0%,,,,,
player,201512200rav,kan,PoexDo00,defense,45,,,,,
player,201512200rav,kan,PoexDo00,def_pct,66%,,,,,
player,201512200rav,kan,PoexDo00,special_teams,2,,,,,
player,201512200rav,kan,PoexDo00,st_pct,7%,,,,,
player,201512200rav,kan,HowaJa00,pos,NT,,,,,
player,201512200rav,kan,HowaJa00,offense,0,,,,,
player,201512200rav,kan,HowaJa00,off_pct,0%,,,,,
player,201512200rav,kan,HowaJa00,defense,41,,,,,
player,201512200rav,kan,HowaJa00,def_pct,60%,,,,,
player,201512200rav,kan,HowaJa00,special_teams,2,,,,,
player,201512200rav,kan,HowaJa00,st_pct,7%,,,,,
player,201512200rav,kan,BailAl00,pos,DE,,,,,
player,201512200rav,kan,BailAl00,offense,0,,,,,
player,201512200rav,kan,BailAl00,off_pct,0%,,,,,
player,201512200rav,kan,BailAl00,defense,37,,,,,
player,201512200rav,kan,BailAl00,def_pct,54%,,,,,
player,201512200rav,kan,BailAl00,special_teams,2,,,,,
player,201512200rav,kan,BailAl00,st_pct,7%,,,,,
player,201512200rav,kan,SoreDa01,pos,FS,,,,,
player,201512200rav,kan,SoreDa01,offense,0,,,,,
player,201512200rav,kan,SoreDa01,off_pct,0%,,,,,
player,201512200rav,kan,SoreDa01,defense,35,,,,,
player,201512200rav,kan,SoreDa01,def_pct,51%,,,,,
player,201512200rav,kan,SoreDa01,special_teams,23,,,,,
player,201512200rav,kan,SoreDa01,st_pct,79%,,,,,
player,201512200rav,kan,MaugJo00,pos,LB,,,,,
player,201512200rav,kan,MaugJo00,offense,0,,,,,
player,201512200rav,kan,MaugJo00,off_pct,0%,,,,,
player,201512200rav,kan,MaugJo00,defense,34,,,,,
player,201512200rav,kan,MaugJo00,def_pct,50%,,,,,
player,201512200rav,kan,MaugJo00,special_teams,2,,,,,
player,201512200rav,kan,MaugJo00,st_pct,7%,,,,,
player,201512200rav,kan,DeViMi99,pos,DE,,,,,
player,201512200rav,kan,DeViMi99,offense,0,,,,,
player,201512200rav,kan,DeViMi99,off_pct,0%,,,,,
player,201512200rav,kan,DeViMi99,defense,21,,,,,
player,201512200rav,kan,DeViMi99,def_pct,31%,,,,,
player,201512200rav,kan,DeViMi99,special_teams,2,,,,,
player,201512200rav,kan,DeViMi99,st_pct,7%,,,,,
player,201512200rav,kan,ZombFr00,pos,LB,,,,,
player,201512200rav,kan,ZombFr00,offense,0,,,,,
player,201512200rav,kan,ZombFr00,off_pct,0%,,,,,
player,201512200rav,kan,ZombFr00,defense,15,,,,,
player,201512200rav,kan,ZombFr00,def_pct,22%,,,,,
player,201512200rav,kan,ZombFr00,special_teams,23,,,,,
player,201512200rav,kan,ZombFr00,st_pct,79%,,,,,
player,201512200rav,kan,WillNi01,pos,DE,,,,,
player,201512200rav,kan,WillNi01,offense,0,,,,,
player,201512200rav,kan,WillNi01,off_pct,0%,,,,,
player,201512200rav,kan,WillNi01,defense,13,,,,,
player,201512200rav,kan,WillNi01,def_pct,19%,,,,,
player,201512200rav,kan,WillNi01,special_teams,0,,,,,
player,201512200rav,kan,WillNi01,st_pct,0%,,,,,
player,201512200rav,kan,FlemJa00,pos,CB,,,,,
player,201512200rav,kan,FlemJa00,offense,0,,,,,
player,201512200rav,kan,FlemJa00,off_pct,0%,,,,,
player,201512200rav,kan,FlemJa00,defense,4,,,,,
player,201512200rav,kan,FlemJa00,def_pct,6%,,,,,
player,201512200rav,kan,FlemJa00,special_teams,23,,,,,
player,201512200rav,kan,FlemJa00,st_pct,79%,,,,,
player,201512200rav,kan,NelsSt01,pos,CB,,,,,
player,201512200rav,kan,NelsSt01,offense,0,,,,,
player,201512200rav,kan,NelsSt01,off_pct,0%,,,,,
player,201512200rav,kan,NelsSt01,defense,4,,,,,
player,201512200rav,kan,NelsSt01,def_pct,6%,,,,,
player,201512200rav,kan,NelsSt01,special_teams,14,,,,,
player,201512200rav,kan,NelsSt01,st_pct,48%,,,,,
player,201512200rav,kan,CoopMa00,pos,CB,,,,,
player,201512200rav,kan,CoopMa00,offense,0,,,,,
player,201512200rav,kan,CoopMa00,off_pct,0%,,,,,
player,201512200rav,kan,CoopMa00,defense,4,,,,,
player,201512200rav,kan,CoopMa00,def_pct,6%,,,,,
player,201512200rav,kan,CoopMa00,special_teams,11,,,,,
player,201512200rav,kan,CoopMa00,st_pct,38%,,,,,
player,201512200rav,kan,MoseDe00,pos,LB,,,,,
player,201512200rav,kan,MoseDe00,offense,0,,,,,
player,201512200rav,kan,MoseDe00,off_pct,0%,,,,,
player,201512200rav,kan,MoseDe00,defense,2,,,,,
player,201512200rav,kan,MoseDe00,def_pct,3%,,,,,
player,201512200rav,kan,MoseDe00,special_teams,14,,,,,
player,201512200rav,kan,MoseDe00,st_pct,48%,,,,,
player,201512200rav,kan,AlexD.00,pos,LB,,,,,
player,201512200rav,kan,AlexD.00,offense,0,,,,,
player,201512200rav,kan,AlexD.00,off_pct,0%,,,,,
player,201512200rav,kan,AlexD.00,defense,0,,,,,
player,201512200rav,kan,AlexD.00,def_pct,0%,,,,,
player,201512200rav,kan,AlexD.00,special_teams,23,,,,,
player,201512200rav,kan,AlexD.00,st_pct,79%,,,,,
player,201512200rav,kan,SantCa01,pos,K,,,,,
player,201512200rav,kan,SantCa01,offense,0,,,,,
player,201512200rav,kan,SantCa01,off_pct,0%,,,,,
player,201512200rav,kan,SantCa01,defense,0,,,,,
player,201512200rav,kan,SantCa01,def_pct,0%,,,,,
player,201512200rav,kan,SantCa01,special_teams,13,,,,,
player,201512200rav,kan,SantCa01,st_pct,45%,,,,,
player,201512200rav,kan,WincJa00,pos,LS,,,,,
player,201512200rav,kan,WincJa00,offense,0,,,,,
player,201512200rav,kan,WincJa00,off_pct,0%,,,,,
player,201512200rav,kan,WincJa00,defense,0,,,,,
player,201512200rav,kan,WincJa00,def_pct,0%,,,,,
player,201512200rav,kan,WincJa00,special_teams,11,,,,,
player,201512200rav,kan,WincJa00,st_pct,38%,,,,,
player,201512200rav,kan,ColqDu20,pos,P,,,,,
player,201512200rav,kan,ColqDu20,offense,0,,,,,
player,201512200rav,kan,ColqDu20,off_pct,0%,,,,,
player,201512200rav,kan,ColqDu20,defense,0,,,,,
player,201512200rav,kan,ColqDu20,def_pct,0%,,,,,
player,201512200rav,kan,ColqDu20,special_teams,11,,,,,
player,201512200rav,kan,ColqDu20,st_pct,38%,,,,,
player,201512200rav,kan,WilsRa00,pos,LB,,,,,
player,201512200rav,kan,WilsRa00,offense,0,,,,,
player,201512200rav,kan,WilsRa00,off_pct,0%,,,,,
player,201512200rav,kan,WilsRa00,defense,0,,,,,
player,201512200rav,kan,WilsRa00,def_pct,0%,,,,,
player,201512200rav,kan,WilsRa00,special_teams,7,,,,,
player,201512200rav,kan,WilsRa00,st_pct,24%,,,,,
player,201512200rav,kan,WareSp00,pos,FB,,,,,
player,201512200rav,kan,WareSp00,offense,0,,,,,
player,201512200rav,kan,WareSp00,off_pct,0%,,,,,
player,201512200rav,kan,WareSp00,defense,0,,,,,
player,201512200rav,kan,WareSp00,def_pct,0%,,,,,
player,201512200rav,kan,WareSp00,special_teams,2,,,,,
player,201512200rav,kan,WareSp00,st_pct,7%,,,,,
