game,2015,7,20151025,201510250clt,nor,"New Orleans Saints",27,clt,"Indianapolis Colts",21
player,201510250clt,nor,AnthSt00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,AnthSt00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,AnthSt00,fumbles_forced,0,,,,,
player,201510250clt,nor,WilsKy99,def_int,1,,,,,
player,201510250clt,nor,WilsKy99,def_int_yds,20,,,,,
player,201510250clt,nor,WilsKy99,def_int_td,0,,,,,
player,201510250clt,nor,WilsKy99,def_int_long,20,,,,,
player,201510250clt,nor,WilsKy99,pass_defended,2,,,,,
player,201510250clt,nor,WilsKy99,sacks,0.0,,,,,
player,201510250clt,nor,WilsKy99,tackles_combined,2,,,,,
player,201510250clt,nor,WilsKy99,tackles_solo,2,,,,,
player,201510250clt,nor,WilsKy99,tackles_assists,0,,,,,
player,201510250clt,nor,WilsKy99,tackles_loss,0,,,,,
player,201510250clt,nor,WilsKy99,qb_hits,0,,,,,
player,201510250clt,nor,WilsKy99,fumbles_rec,1,,,,,
player,201510250clt,nor,WilsKy99,fumbles_rec_yds,4,,,,,
player,201510250clt,nor,WilsKy99,fumbles_rec_td,0,,,,,
player,201510250clt,nor,WilsKy99,fumbles_forced,0,,,,,
player,201510250clt,nor,JordCa00,def_int,0,,,,,
player,201510250clt,nor,JordCa00,def_int_yds,0,,,,,
player,201510250clt,nor,JordCa00,def_int_td,0,,,,,
player,201510250clt,nor,JordCa00,def_int_long,0,,,,,
player,201510250clt,nor,JordCa00,pass_defended,2,,,,,
player,201510250clt,nor,JordCa00,sacks,2.0,,,,,
player,201510250clt,nor,JordCa00,tackles_combined,2,,,,,
player,201510250clt,nor,JordCa00,tackles_solo,2,,,,,
player,201510250clt,nor,JordCa00,tackles_assists,0,,,,,
player,201510250clt,nor,JordCa00,tackles_loss,2,,,,,
player,201510250clt,nor,JordCa00,qb_hits,4,,,,,
player,201510250clt,nor,JordCa00,fumbles_rec,0,,,,,
player,201510250clt,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,JordCa00,fumbles_forced,0,,,,,
player,201510250clt,nor,VaccKe00,def_int,0,,,,,
player,201510250clt,nor,VaccKe00,def_int_yds,0,,,,,
player,201510250clt,nor,VaccKe00,def_int_td,0,,,,,
player,201510250clt,nor,VaccKe00,def_int_long,0,,,,,
player,201510250clt,nor,VaccKe00,pass_defended,1,,,,,
player,201510250clt,nor,VaccKe00,sacks,1.0,,,,,
player,201510250clt,nor,VaccKe00,tackles_combined,5,,,,,
player,201510250clt,nor,VaccKe00,tackles_solo,5,,,,,
player,201510250clt,nor,VaccKe00,tackles_assists,0,,,,,
player,201510250clt,nor,VaccKe00,tackles_loss,1,,,,,
player,201510250clt,nor,VaccKe00,qb_hits,1,,,,,
player,201510250clt,nor,VaccKe00,fumbles_rec,0,,,,,
player,201510250clt,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,VaccKe00,fumbles_forced,0,,,,,
player,201510250clt,nor,JenkJo00,def_int,0,,,,,
player,201510250clt,nor,JenkJo00,def_int_yds,0,,,,,
player,201510250clt,nor,JenkJo00,def_int_td,0,,,,,
player,201510250clt,nor,JenkJo00,def_int_long,0,,,,,
player,201510250clt,nor,JenkJo00,pass_defended,0,,,,,
player,201510250clt,nor,JenkJo00,sacks,0.5,,,,,
player,201510250clt,nor,JenkJo00,tackles_combined,2,,,,,
player,201510250clt,nor,JenkJo00,tackles_solo,0,,,,,
player,201510250clt,nor,JenkJo00,tackles_assists,2,,,,,
player,201510250clt,nor,JenkJo00,tackles_loss,0,,,,,
player,201510250clt,nor,JenkJo00,qb_hits,1,,,,,
player,201510250clt,nor,JenkJo00,fumbles_rec,0,,,,,
player,201510250clt,nor,JenkJo00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,JenkJo00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,JenkJo00,fumbles_forced,0,,,,,
player,201510250clt,nor,RichBo00,def_int,0,,,,,
player,201510250clt,nor,RichBo00,def_int_yds,0,,,,,
player,201510250clt,nor,RichBo00,def_int_td,0,,,,,
player,201510250clt,nor,RichBo00,def_int_long,0,,,,,
player,201510250clt,nor,RichBo00,pass_defended,0,,,,,
player,201510250clt,nor,RichBo00,sacks,0.5,,,,,
player,201510250clt,nor,RichBo00,tackles_combined,2,,,,,
player,201510250clt,nor,RichBo00,tackles_solo,1,,,,,
player,201510250clt,nor,RichBo00,tackles_assists,1,,,,,
player,201510250clt,nor,RichBo00,tackles_loss,0,,,,,
player,201510250clt,nor,RichBo00,qb_hits,1,,,,,
player,201510250clt,nor,RichBo00,fumbles_rec,0,,,,,
player,201510250clt,nor,RichBo00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,RichBo00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,RichBo00,fumbles_forced,0,,,,,
player,201510250clt,nor,ElleDa99,def_int,0,,,,,
player,201510250clt,nor,ElleDa99,def_int_yds,0,,,,,
player,201510250clt,nor,ElleDa99,def_int_td,0,,,,,
player,201510250clt,nor,ElleDa99,def_int_long,0,,,,,
player,201510250clt,nor,ElleDa99,pass_defended,0,,,,,
player,201510250clt,nor,ElleDa99,sacks,0.0,,,,,
player,201510250clt,nor,ElleDa99,tackles_combined,7,,,,,
player,201510250clt,nor,ElleDa99,tackles_solo,7,,,,,
player,201510250clt,nor,ElleDa99,tackles_assists,0,,,,,
player,201510250clt,nor,ElleDa99,tackles_loss,0,,,,,
player,201510250clt,nor,ElleDa99,qb_hits,1,,,,,
player,201510250clt,nor,ElleDa99,fumbles_rec,0,,,,,
player,201510250clt,nor,ElleDa99,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,ElleDa99,fumbles_rec_td,0,,,,,
player,201510250clt,nor,ElleDa99,fumbles_forced,0,,,,,
player,201510250clt,nor,DixoBr01,def_int,0,,,,,
player,201510250clt,nor,DixoBr01,def_int_yds,0,,,,,
player,201510250clt,nor,DixoBr01,def_int_td,0,,,,,
player,201510250clt,nor,DixoBr01,def_int_long,0,,,,,
player,201510250clt,nor,DixoBr01,pass_defended,0,,,,,
player,201510250clt,nor,DixoBr01,sacks,0.0,,,,,
player,201510250clt,nor,DixoBr01,tackles_combined,4,,,,,
player,201510250clt,nor,DixoBr01,tackles_solo,4,,,,,
player,201510250clt,nor,DixoBr01,tackles_assists,0,,,,,
player,201510250clt,nor,DixoBr01,tackles_loss,0,,,,,
player,201510250clt,nor,DixoBr01,qb_hits,0,,,,,
player,201510250clt,nor,DixoBr01,fumbles_rec,0,,,,,
player,201510250clt,nor,DixoBr01,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,DixoBr01,fumbles_rec_td,0,,,,,
player,201510250clt,nor,DixoBr01,fumbles_forced,0,,,,,
player,201510250clt,nor,ByrdJa99,def_int,0,,,,,
player,201510250clt,nor,ByrdJa99,def_int_yds,0,,,,,
player,201510250clt,nor,ByrdJa99,def_int_td,0,,,,,
player,201510250clt,nor,ByrdJa99,def_int_long,0,,,,,
player,201510250clt,nor,ByrdJa99,pass_defended,0,,,,,
player,201510250clt,nor,ByrdJa99,sacks,0.0,,,,,
player,201510250clt,nor,ByrdJa99,tackles_combined,3,,,,,
player,201510250clt,nor,ByrdJa99,tackles_solo,3,,,,,
player,201510250clt,nor,ByrdJa99,tackles_assists,0,,,,,
player,201510250clt,nor,ByrdJa99,tackles_loss,0,,,,,
player,201510250clt,nor,ByrdJa99,qb_hits,0,,,,,
player,201510250clt,nor,ByrdJa99,fumbles_rec,0,,,,,
player,201510250clt,nor,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,ByrdJa99,fumbles_rec_td,0,,,,,
player,201510250clt,nor,ByrdJa99,fumbles_forced,0,,,,,
player,201510250clt,nor,KikaHa00,def_int,0,,,,,
player,201510250clt,nor,KikaHa00,def_int_yds,0,,,,,
player,201510250clt,nor,KikaHa00,def_int_td,0,,,,,
player,201510250clt,nor,KikaHa00,def_int_long,0,,,,,
player,201510250clt,nor,KikaHa00,pass_defended,1,,,,,
player,201510250clt,nor,KikaHa00,sacks,0.0,,,,,
player,201510250clt,nor,KikaHa00,tackles_combined,3,,,,,
player,201510250clt,nor,KikaHa00,tackles_solo,3,,,,,
player,201510250clt,nor,KikaHa00,tackles_assists,0,,,,,
player,201510250clt,nor,KikaHa00,tackles_loss,0,,,,,
player,201510250clt,nor,KikaHa00,qb_hits,0,,,,,
player,201510250clt,nor,KikaHa00,fumbles_rec,0,,,,,
player,201510250clt,nor,KikaHa00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,KikaHa00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,KikaHa00,fumbles_forced,0,,,,,
player,201510250clt,nor,BreaDe00,def_int,0,,,,,
player,201510250clt,nor,BreaDe00,def_int_yds,0,,,,,
player,201510250clt,nor,BreaDe00,def_int_td,0,,,,,
player,201510250clt,nor,BreaDe00,def_int_long,0,,,,,
player,201510250clt,nor,BreaDe00,pass_defended,3,,,,,
player,201510250clt,nor,BreaDe00,sacks,0.0,,,,,
player,201510250clt,nor,BreaDe00,tackles_combined,2,,,,,
player,201510250clt,nor,BreaDe00,tackles_solo,2,,,,,
player,201510250clt,nor,BreaDe00,tackles_assists,0,,,,,
player,201510250clt,nor,BreaDe00,tackles_loss,0,,,,,
player,201510250clt,nor,BreaDe00,qb_hits,0,,,,,
player,201510250clt,nor,BreaDe00,fumbles_rec,0,,,,,
player,201510250clt,nor,BreaDe00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,BreaDe00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,BreaDe00,fumbles_forced,0,,,,,
player,201510250clt,nor,DaviAk00,def_int,0,,,,,
player,201510250clt,nor,DaviAk00,def_int_yds,0,,,,,
player,201510250clt,nor,DaviAk00,def_int_td,0,,,,,
player,201510250clt,nor,DaviAk00,def_int_long,0,,,,,
player,201510250clt,nor,DaviAk00,pass_defended,0,,,,,
player,201510250clt,nor,DaviAk00,sacks,0.0,,,,,
player,201510250clt,nor,DaviAk00,tackles_combined,2,,,,,
player,201510250clt,nor,DaviAk00,tackles_solo,2,,,,,
player,201510250clt,nor,DaviAk00,tackles_assists,0,,,,,
player,201510250clt,nor,DaviAk00,tackles_loss,0,,,,,
player,201510250clt,nor,DaviAk00,qb_hits,0,,,,,
player,201510250clt,nor,DaviAk00,fumbles_rec,0,,,,,
player,201510250clt,nor,DaviAk00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,DaviAk00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,DaviAk00,fumbles_forced,1,,,,,
player,201510250clt,nor,HawtDa20,def_int,0,,,,,
player,201510250clt,nor,HawtDa20,def_int_yds,0,,,,,
player,201510250clt,nor,HawtDa20,def_int_td,0,,,,,
player,201510250clt,nor,HawtDa20,def_int_long,0,,,,,
player,201510250clt,nor,HawtDa20,pass_defended,0,,,,,
player,201510250clt,nor,HawtDa20,sacks,0.0,,,,,
player,201510250clt,nor,HawtDa20,tackles_combined,2,,,,,
player,201510250clt,nor,HawtDa20,tackles_solo,1,,,,,
player,201510250clt,nor,HawtDa20,tackles_assists,1,,,,,
player,201510250clt,nor,HawtDa20,tackles_loss,0,,,,,
player,201510250clt,nor,HawtDa20,qb_hits,0,,,,,
player,201510250clt,nor,HawtDa20,fumbles_rec,0,,,,,
player,201510250clt,nor,HawtDa20,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,HawtDa20,fumbles_rec_td,0,,,,,
player,201510250clt,nor,HawtDa20,fumbles_forced,1,,,,,
player,201510250clt,nor,WillKe98,def_int,0,,,,,
player,201510250clt,nor,WillKe98,def_int_yds,0,,,,,
player,201510250clt,nor,WillKe98,def_int_td,0,,,,,
player,201510250clt,nor,WillKe98,def_int_long,0,,,,,
player,201510250clt,nor,WillKe98,pass_defended,1,,,,,
player,201510250clt,nor,WillKe98,sacks,0.0,,,,,
player,201510250clt,nor,WillKe98,tackles_combined,2,,,,,
player,201510250clt,nor,WillKe98,tackles_solo,1,,,,,
player,201510250clt,nor,WillKe98,tackles_assists,1,,,,,
player,201510250clt,nor,WillKe98,tackles_loss,0,,,,,
player,201510250clt,nor,WillKe98,qb_hits,0,,,,,
player,201510250clt,nor,WillKe98,fumbles_rec,0,,,,,
player,201510250clt,nor,WillKe98,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,WillKe98,fumbles_rec_td,0,,,,,
player,201510250clt,nor,WillKe98,fumbles_forced,0,,,,,
player,201510250clt,nor,BrowBr00,def_int,0,,,,,
player,201510250clt,nor,BrowBr00,def_int_yds,0,,,,,
player,201510250clt,nor,BrowBr00,def_int_td,0,,,,,
player,201510250clt,nor,BrowBr00,def_int_long,0,,,,,
player,201510250clt,nor,BrowBr00,pass_defended,1,,,,,
player,201510250clt,nor,BrowBr00,sacks,0.0,,,,,
player,201510250clt,nor,BrowBr00,tackles_combined,1,,,,,
player,201510250clt,nor,BrowBr00,tackles_solo,1,,,,,
player,201510250clt,nor,BrowBr00,tackles_assists,0,,,,,
player,201510250clt,nor,BrowBr00,tackles_loss,0,,,,,
player,201510250clt,nor,BrowBr00,qb_hits,0,,,,,
player,201510250clt,nor,BrowBr00,fumbles_rec,0,,,,,
player,201510250clt,nor,BrowBr00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,BrowBr00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,BrowBr00,fumbles_forced,0,,,,,
player,201510250clt,nor,ColeBr00,def_int,0,,,,,
player,201510250clt,nor,ColeBr00,def_int_yds,0,,,,,
player,201510250clt,nor,ColeBr00,def_int_td,0,,,,,
player,201510250clt,nor,ColeBr00,def_int_long,0,,,,,
player,201510250clt,nor,ColeBr00,pass_defended,0,,,,,
player,201510250clt,nor,ColeBr00,sacks,0.0,,,,,
player,201510250clt,nor,ColeBr00,tackles_combined,1,,,,,
player,201510250clt,nor,ColeBr00,tackles_solo,1,,,,,
player,201510250clt,nor,ColeBr00,tackles_assists,0,,,,,
player,201510250clt,nor,ColeBr00,tackles_loss,0,,,,,
player,201510250clt,nor,ColeBr00,qb_hits,0,,,,,
player,201510250clt,nor,ColeBr00,fumbles_rec,0,,,,,
player,201510250clt,nor,ColeBr00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,ColeBr00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,ColeBr00,fumbles_forced,0,,,,,
player,201510250clt,nor,DresJu20,def_int,0,,,,,
player,201510250clt,nor,DresJu20,def_int_yds,0,,,,,
player,201510250clt,nor,DresJu20,def_int_td,0,,,,,
player,201510250clt,nor,DresJu20,def_int_long,0,,,,,
player,201510250clt,nor,DresJu20,pass_defended,0,,,,,
player,201510250clt,nor,DresJu20,sacks,0.0,,,,,
player,201510250clt,nor,DresJu20,tackles_combined,1,,,,,
player,201510250clt,nor,DresJu20,tackles_solo,1,,,,,
player,201510250clt,nor,DresJu20,tackles_assists,0,,,,,
player,201510250clt,nor,DresJu20,tackles_loss,0,,,,,
player,201510250clt,nor,DresJu20,qb_hits,0,,,,,
player,201510250clt,nor,DresJu20,fumbles_rec,0,,,,,
player,201510250clt,nor,DresJu20,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,DresJu20,fumbles_rec_td,0,,,,,
player,201510250clt,nor,DresJu20,fumbles_forced,0,,,,,
player,201510250clt,nor,HumbRa00,def_int,0,,,,,
player,201510250clt,nor,HumbRa00,def_int_yds,0,,,,,
player,201510250clt,nor,HumbRa00,def_int_td,0,,,,,
player,201510250clt,nor,HumbRa00,def_int_long,0,,,,,
player,201510250clt,nor,HumbRa00,pass_defended,0,,,,,
player,201510250clt,nor,HumbRa00,sacks,0.0,,,,,
player,201510250clt,nor,HumbRa00,tackles_combined,1,,,,,
player,201510250clt,nor,HumbRa00,tackles_solo,1,,,,,
player,201510250clt,nor,HumbRa00,tackles_assists,0,,,,,
player,201510250clt,nor,HumbRa00,tackles_loss,0,,,,,
player,201510250clt,nor,HumbRa00,qb_hits,0,,,,,
player,201510250clt,nor,HumbRa00,fumbles_rec,0,,,,,
player,201510250clt,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,HumbRa00,fumbles_forced,0,,,,,
player,201510250clt,nor,MautMi00,def_int,0,,,,,
player,201510250clt,nor,MautMi00,def_int_yds,0,,,,,
player,201510250clt,nor,MautMi00,def_int_td,0,,,,,
player,201510250clt,nor,MautMi00,def_int_long,0,,,,,
player,201510250clt,nor,MautMi00,pass_defended,0,,,,,
player,201510250clt,nor,MautMi00,sacks,0.0,,,,,
player,201510250clt,nor,MautMi00,tackles_combined,1,,,,,
player,201510250clt,nor,MautMi00,tackles_solo,0,,,,,
player,201510250clt,nor,MautMi00,tackles_assists,1,,,,,
player,201510250clt,nor,MautMi00,tackles_loss,0,,,,,
player,201510250clt,nor,MautMi00,qb_hits,0,,,,,
player,201510250clt,nor,MautMi00,fumbles_rec,0,,,,,
player,201510250clt,nor,MautMi00,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,MautMi00,fumbles_rec_td,0,,,,,
player,201510250clt,nor,MautMi00,fumbles_forced,0,,,,,
player,201510250clt,nor,DaviTy01,def_int,0,,,,,
player,201510250clt,nor,DaviTy01,def_int_yds,0,,,,,
player,201510250clt,nor,DaviTy01,def_int_td,0,,,,,
player,201510250clt,nor,DaviTy01,def_int_long,0,,,,,
player,201510250clt,nor,DaviTy01,pass_defended,0,,,,,
player,201510250clt,nor,DaviTy01,sacks,0.0,,,,,
player,201510250clt,nor,DaviTy01,tackles_combined,0,,,,,
player,201510250clt,nor,DaviTy01,tackles_solo,0,,,,,
player,201510250clt,nor,DaviTy01,tackles_assists,0,,,,,
player,201510250clt,nor,DaviTy01,tackles_loss,0,,,,,
player,201510250clt,nor,DaviTy01,qb_hits,2,,,,,
player,201510250clt,nor,DaviTy01,fumbles_rec,0,,,,,
player,201510250clt,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201510250clt,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201510250clt,nor,DaviTy01,fumbles_forced,0,,,,,
player,201510250clt,clt,DaviVo99,def_int,1,,,,,
player,201510250clt,clt,DaviVo99,def_int_yds,0,,,,,
player,201510250clt,clt,DaviVo99,def_int_td,0,,,,,
player,201510250clt,clt,DaviVo99,def_int_long,0,,,,,
player,201510250clt,clt,DaviVo99,pass_defended,2,,,,,
player,201510250clt,clt,DaviVo99,sacks,0.0,,,,,
player,201510250clt,clt,DaviVo99,tackles_combined,6,,,,,
player,201510250clt,clt,DaviVo99,tackles_solo,4,,,,,
player,201510250clt,clt,DaviVo99,tackles_assists,2,,,,,
player,201510250clt,clt,DaviVo99,tackles_loss,0,,,,,
player,201510250clt,clt,DaviVo99,qb_hits,0,,,,,
player,201510250clt,clt,DaviVo99,fumbles_rec,0,,,,,
player,201510250clt,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201510250clt,clt,DaviVo99,fumbles_forced,0,,,,,
player,201510250clt,clt,LangKe98,def_int,0,,,,,
player,201510250clt,clt,LangKe98,def_int_yds,0,,,,,
player,201510250clt,clt,LangKe98,def_int_td,0,,,,,
player,201510250clt,clt,LangKe98,def_int_long,0,,,,,
player,201510250clt,clt,LangKe98,pass_defended,0,,,,,
player,201510250clt,clt,LangKe98,sacks,1.0,,,,,
player,201510250clt,clt,LangKe98,tackles_combined,3,,,,,
player,201510250clt,clt,LangKe98,tackles_solo,2,,,,,
player,201510250clt,clt,LangKe98,tackles_assists,1,,,,,
player,201510250clt,clt,LangKe98,tackles_loss,1,,,,,
player,201510250clt,clt,LangKe98,qb_hits,1,,,,,
player,201510250clt,clt,LangKe98,fumbles_rec,0,,,,,
player,201510250clt,clt,LangKe98,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,LangKe98,fumbles_rec_td,0,,,,,
player,201510250clt,clt,LangKe98,fumbles_forced,0,,,,,
player,201510250clt,clt,MathRo20,def_int,0,,,,,
player,201510250clt,clt,MathRo20,def_int_yds,0,,,,,
player,201510250clt,clt,MathRo20,def_int_td,0,,,,,
player,201510250clt,clt,MathRo20,def_int_long,0,,,,,
player,201510250clt,clt,MathRo20,pass_defended,0,,,,,
player,201510250clt,clt,MathRo20,sacks,1.0,,,,,
player,201510250clt,clt,MathRo20,tackles_combined,2,,,,,
player,201510250clt,clt,MathRo20,tackles_solo,2,,,,,
player,201510250clt,clt,MathRo20,tackles_assists,0,,,,,
player,201510250clt,clt,MathRo20,tackles_loss,1,,,,,
player,201510250clt,clt,MathRo20,qb_hits,3,,,,,
player,201510250clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201510250clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201510250clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201510250clt,clt,FreeJe00,def_int,0,,,,,
player,201510250clt,clt,FreeJe00,def_int_yds,0,,,,,
player,201510250clt,clt,FreeJe00,def_int_td,0,,,,,
player,201510250clt,clt,FreeJe00,def_int_long,0,,,,,
player,201510250clt,clt,FreeJe00,pass_defended,0,,,,,
player,201510250clt,clt,FreeJe00,sacks,0.0,,,,,
player,201510250clt,clt,FreeJe00,tackles_combined,12,,,,,
player,201510250clt,clt,FreeJe00,tackles_solo,5,,,,,
player,201510250clt,clt,FreeJe00,tackles_assists,7,,,,,
player,201510250clt,clt,FreeJe00,tackles_loss,0,,,,,
player,201510250clt,clt,FreeJe00,qb_hits,1,,,,,
player,201510250clt,clt,FreeJe00,fumbles_rec,0,,,,,
player,201510250clt,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201510250clt,clt,FreeJe00,fumbles_forced,0,,,,,
player,201510250clt,clt,LoweDw99,def_int,0,,,,,
player,201510250clt,clt,LoweDw99,def_int_yds,0,,,,,
player,201510250clt,clt,LoweDw99,def_int_td,0,,,,,
player,201510250clt,clt,LoweDw99,def_int_long,0,,,,,
player,201510250clt,clt,LoweDw99,pass_defended,0,,,,,
player,201510250clt,clt,LoweDw99,sacks,0.0,,,,,
player,201510250clt,clt,LoweDw99,tackles_combined,9,,,,,
player,201510250clt,clt,LoweDw99,tackles_solo,5,,,,,
player,201510250clt,clt,LoweDw99,tackles_assists,4,,,,,
player,201510250clt,clt,LoweDw99,tackles_loss,0,,,,,
player,201510250clt,clt,LoweDw99,qb_hits,0,,,,,
player,201510250clt,clt,LoweDw99,fumbles_rec,0,,,,,
player,201510250clt,clt,LoweDw99,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,LoweDw99,fumbles_rec_td,0,,,,,
player,201510250clt,clt,LoweDw99,fumbles_forced,0,,,,,
player,201510250clt,clt,JackDQ20,def_int,0,,,,,
player,201510250clt,clt,JackDQ20,def_int_yds,0,,,,,
player,201510250clt,clt,JackDQ20,def_int_td,0,,,,,
player,201510250clt,clt,JackDQ20,def_int_long,0,,,,,
player,201510250clt,clt,JackDQ20,pass_defended,0,,,,,
player,201510250clt,clt,JackDQ20,sacks,0.0,,,,,
player,201510250clt,clt,JackDQ20,tackles_combined,8,,,,,
player,201510250clt,clt,JackDQ20,tackles_solo,4,,,,,
player,201510250clt,clt,JackDQ20,tackles_assists,4,,,,,
player,201510250clt,clt,JackDQ20,tackles_loss,1,,,,,
player,201510250clt,clt,JackDQ20,qb_hits,0,,,,,
player,201510250clt,clt,JackDQ20,fumbles_rec,0,,,,,
player,201510250clt,clt,JackDQ20,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,JackDQ20,fumbles_rec_td,0,,,,,
player,201510250clt,clt,JackDQ20,fumbles_forced,0,,,,,
player,201510250clt,clt,AndeCo01,def_int,0,,,,,
player,201510250clt,clt,AndeCo01,def_int_yds,0,,,,,
player,201510250clt,clt,AndeCo01,def_int_td,0,,,,,
player,201510250clt,clt,AndeCo01,def_int_long,0,,,,,
player,201510250clt,clt,AndeCo01,pass_defended,0,,,,,
player,201510250clt,clt,AndeCo01,sacks,0.0,,,,,
player,201510250clt,clt,AndeCo01,tackles_combined,7,,,,,
player,201510250clt,clt,AndeCo01,tackles_solo,4,,,,,
player,201510250clt,clt,AndeCo01,tackles_assists,3,,,,,
player,201510250clt,clt,AndeCo01,tackles_loss,0,,,,,
player,201510250clt,clt,AndeCo01,qb_hits,0,,,,,
player,201510250clt,clt,AndeCo01,fumbles_rec,0,,,,,
player,201510250clt,clt,AndeCo01,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,AndeCo01,fumbles_rec_td,0,,,,,
player,201510250clt,clt,AndeCo01,fumbles_forced,0,,,,,
player,201510250clt,clt,ToleGr99,def_int,0,,,,,
player,201510250clt,clt,ToleGr99,def_int_yds,0,,,,,
player,201510250clt,clt,ToleGr99,def_int_td,0,,,,,
player,201510250clt,clt,ToleGr99,def_int_long,0,,,,,
player,201510250clt,clt,ToleGr99,pass_defended,1,,,,,
player,201510250clt,clt,ToleGr99,sacks,0.0,,,,,
player,201510250clt,clt,ToleGr99,tackles_combined,7,,,,,
player,201510250clt,clt,ToleGr99,tackles_solo,5,,,,,
player,201510250clt,clt,ToleGr99,tackles_assists,2,,,,,
player,201510250clt,clt,ToleGr99,tackles_loss,0,,,,,
player,201510250clt,clt,ToleGr99,qb_hits,0,,,,,
player,201510250clt,clt,ToleGr99,fumbles_rec,0,,,,,
player,201510250clt,clt,ToleGr99,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,ToleGr99,fumbles_rec_td,0,,,,,
player,201510250clt,clt,ToleGr99,fumbles_forced,1,,,,,
player,201510250clt,clt,ColeTr20,def_int,0,,,,,
player,201510250clt,clt,ColeTr20,def_int_yds,0,,,,,
player,201510250clt,clt,ColeTr20,def_int_td,0,,,,,
player,201510250clt,clt,ColeTr20,def_int_long,0,,,,,
player,201510250clt,clt,ColeTr20,pass_defended,0,,,,,
player,201510250clt,clt,ColeTr20,sacks,0.0,,,,,
player,201510250clt,clt,ColeTr20,tackles_combined,5,,,,,
player,201510250clt,clt,ColeTr20,tackles_solo,3,,,,,
player,201510250clt,clt,ColeTr20,tackles_assists,2,,,,,
player,201510250clt,clt,ColeTr20,tackles_loss,2,,,,,
player,201510250clt,clt,ColeTr20,qb_hits,0,,,,,
player,201510250clt,clt,ColeTr20,fumbles_rec,0,,,,,
player,201510250clt,clt,ColeTr20,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,ColeTr20,fumbles_rec_td,0,,,,,
player,201510250clt,clt,ColeTr20,fumbles_forced,0,,,,,
player,201510250clt,clt,WaldEr99,def_int,0,,,,,
player,201510250clt,clt,WaldEr99,def_int_yds,0,,,,,
player,201510250clt,clt,WaldEr99,def_int_td,0,,,,,
player,201510250clt,clt,WaldEr99,def_int_long,0,,,,,
player,201510250clt,clt,WaldEr99,pass_defended,0,,,,,
player,201510250clt,clt,WaldEr99,sacks,0.0,,,,,
player,201510250clt,clt,WaldEr99,tackles_combined,5,,,,,
player,201510250clt,clt,WaldEr99,tackles_solo,3,,,,,
player,201510250clt,clt,WaldEr99,tackles_assists,2,,,,,
player,201510250clt,clt,WaldEr99,tackles_loss,1,,,,,
player,201510250clt,clt,WaldEr99,qb_hits,0,,,,,
player,201510250clt,clt,WaldEr99,fumbles_rec,0,,,,,
player,201510250clt,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201510250clt,clt,WaldEr99,fumbles_rec_td,0,,,,,
