game,2015,6,20151018,201510180clt,nwe,"New England Patriots",34,clt,"Indianapolis Colts",27
player,201510180clt,clt,WaldEr99,fumbles_forced,0,,,,,
player,201510180clt,clt,LangKe98,def_int,0,,,,,
player,201510180clt,clt,LangKe98,def_int_yds,0,,,,,
player,201510180clt,clt,LangKe98,def_int_td,0,,,,,
player,201510180clt,clt,LangKe98,def_int_long,0,,,,,
player,201510180clt,clt,LangKe98,pass_defended,0,,,,,
player,201510180clt,clt,LangKe98,sacks,0.0,,,,,
player,201510180clt,clt,LangKe98,tackles_combined,2,,,,,
player,201510180clt,clt,LangKe98,tackles_solo,0,,,,,
player,201510180clt,clt,LangKe98,tackles_assists,2,,,,,
player,201510180clt,clt,LangKe98,tackles_loss,0,,,,,
player,201510180clt,clt,LangKe98,qb_hits,0,,,,,
player,201510180clt,clt,LangKe98,fumbles_rec,0,,,,,
player,201510180clt,clt,LangKe98,fumbles_rec_yds,0,,,,,
player,201510180clt,clt,LangKe98,fumbles_rec_td,0,,,,,
player,201510180clt,clt,LangKe98,fumbles_forced,0,,,,,
player,201510180clt,clt,McNaJo00,def_int,0,,,,,
player,201510180clt,clt,McNaJo00,def_int_yds,0,,,,,
player,201510180clt,clt,McNaJo00,def_int_td,0,,,,,
player,201510180clt,clt,McNaJo00,def_int_long,0,,,,,
player,201510180clt,clt,McNaJo00,pass_defended,0,,,,,
player,201510180clt,clt,McNaJo00,sacks,0.0,,,,,
player,201510180clt,clt,McNaJo00,tackles_combined,2,,,,,
player,201510180clt,clt,McNaJo00,tackles_solo,1,,,,,
player,201510180clt,clt,McNaJo00,tackles_assists,1,,,,,
player,201510180clt,clt,McNaJo00,tackles_loss,0,,,,,
player,201510180clt,clt,McNaJo00,qb_hits,0,,,,,
player,201510180clt,clt,McNaJo00,fumbles_rec,0,,,,,
player,201510180clt,clt,McNaJo00,fumbles_rec_yds,0,,,,,
player,201510180clt,clt,McNaJo00,fumbles_rec_td,0,,,,,
player,201510180clt,clt,McNaJo00,fumbles_forced,0,,,,,
player,201510180clt,clt,AndeHe00,def_int,0,,,,,
player,201510180clt,clt,AndeHe00,def_int_yds,0,,,,,
player,201510180clt,clt,AndeHe00,def_int_td,0,,,,,
player,201510180clt,clt,AndeHe00,def_int_long,0,,,,,
player,201510180clt,clt,AndeHe00,pass_defended,1,,,,,
player,201510180clt,clt,AndeHe00,sacks,0.0,,,,,
player,201510180clt,clt,AndeHe00,tackles_combined,1,,,,,
player,201510180clt,clt,AndeHe00,tackles_solo,0,,,,,
player,201510180clt,clt,AndeHe00,tackles_assists,1,,,,,
player,201510180clt,clt,AndeHe00,tackles_loss,0,,,,,
player,201510180clt,clt,AndeHe00,qb_hits,0,,,,,
player,201510180clt,clt,AndeHe00,fumbles_rec,0,,,,,
player,201510180clt,clt,AndeHe00,fumbles_rec_yds,0,,,,,
player,201510180clt,clt,AndeHe00,fumbles_rec_td,0,,,,,
player,201510180clt,clt,AndeHe00,fumbles_forced,0,,,,,
player,201510180clt,clt,ColeTr20,def_int,0,,,,,
player,201510180clt,clt,ColeTr20,def_int_yds,0,,,,,
player,201510180clt,clt,ColeTr20,def_int_td,0,,,,,
player,201510180clt,clt,ColeTr20,def_int_long,0,,,,,
player,201510180clt,clt,ColeTr20,pass_defended,1,,,,,
player,201510180clt,clt,ColeTr20,sacks,0.0,,,,,
player,201510180clt,clt,ColeTr20,tackles_combined,1,,,,,
player,201510180clt,clt,ColeTr20,tackles_solo,1,,,,,
player,201510180clt,clt,ColeTr20,tackles_assists,0,,,,,
player,201510180clt,clt,ColeTr20,tackles_loss,0,,,,,
player,201510180clt,clt,ColeTr20,qb_hits,0,,,,,
player,201510180clt,clt,ColeTr20,fumbles_rec,0,,,,,
player,201510180clt,clt,ColeTr20,fumbles_rec_yds,0,,,,,
player,201510180clt,clt,ColeTr20,fumbles_rec_td,0,,,,,
player,201510180clt,clt,ColeTr20,fumbles_forced,0,,,,,
player,201510180clt,clt,OverMa00,def_int,0,,,,,
player,201510180clt,clt,OverMa00,def_int_yds,0,,,,,
player,201510180clt,clt,OverMa00,def_int_td,0,,,,,
player,201510180clt,clt,OverMa00,def_int_long,0,,,,,
player,201510180clt,clt,OverMa00,pass_defended,0,,,,,
player,201510180clt,clt,OverMa00,sacks,0.0,,,,,
player,201510180clt,clt,OverMa00,tackles_combined,1,,,,,
player,201510180clt,clt,OverMa00,tackles_solo,1,,,,,
player,201510180clt,clt,OverMa00,tackles_assists,0,,,,,
player,201510180clt,clt,OverMa00,tackles_loss,0,,,,,
player,201510180clt,clt,OverMa00,qb_hits,0,,,,,
player,201510180clt,clt,OverMa00,fumbles_rec,0,,,,,
player,201510180clt,clt,OverMa00,fumbles_rec_yds,0,,,,,
player,201510180clt,clt,OverMa00,fumbles_rec_td,0,,,,,
player,201510180clt,clt,OverMa00,fumbles_forced,0,,,,,
player,201510180clt,clt,ParrDa00,def_int,0,,,,,
player,201510180clt,clt,ParrDa00,def_int_yds,0,,,,,
player,201510180clt,clt,ParrDa00,def_int_td,0,,,,,
player,201510180clt,clt,ParrDa00,def_int_long,0,,,,,
player,201510180clt,clt,ParrDa00,pass_defended,0,,,,,
player,201510180clt,clt,ParrDa00,sacks,0.0,,,,,
player,201510180clt,clt,ParrDa00,tackles_combined,1,,,,,
player,201510180clt,clt,ParrDa00,tackles_solo,1,,,,,
player,201510180clt,clt,ParrDa00,tackles_assists,0,,,,,
player,201510180clt,clt,ParrDa00,tackles_loss,0,,,,,
player,201510180clt,clt,ParrDa00,qb_hits,0,,,,,
player,201510180clt,clt,ParrDa00,fumbles_rec,0,,,,,
player,201510180clt,clt,ParrDa00,fumbles_rec_yds,0,,,,,
player,201510180clt,clt,ParrDa00,fumbles_rec_td,0,,,,,
player,201510180clt,clt,ParrDa00,fumbles_forced,0,,,,,
player,201510180clt,clt,WinnBi00,def_int,0,,,,,
player,201510180clt,clt,WinnBi00,def_int_yds,0,,,,,
player,201510180clt,clt,WinnBi00,def_int_td,0,,,,,
player,201510180clt,clt,WinnBi00,def_int_long,0,,,,,
player,201510180clt,clt,WinnBi00,pass_defended,0,,,,,
player,201510180clt,clt,WinnBi00,sacks,0.0,,,,,
player,201510180clt,clt,WinnBi00,tackles_combined,1,,,,,
player,201510180clt,clt,WinnBi00,tackles_solo,0,,,,,
player,201510180clt,clt,WinnBi00,tackles_assists,1,,,,,
player,201510180clt,clt,WinnBi00,tackles_loss,0,,,,,
player,201510180clt,clt,WinnBi00,qb_hits,1,,,,,
player,201510180clt,clt,WinnBi00,fumbles_rec,0,,,,,
player,201510180clt,clt,WinnBi00,fumbles_rec_yds,0,,,,,
player,201510180clt,clt,WinnBi00,fumbles_rec_td,0,,,,,
player,201510180clt,clt,WinnBi00,fumbles_forced,0,,,,,
player,201510180clt,clt,MathRo20,def_int,0,,,,,
player,201510180clt,clt,MathRo20,def_int_yds,0,,,,,
player,201510180clt,clt,MathRo20,def_int_td,0,,,,,
player,201510180clt,clt,MathRo20,def_int_long,0,,,,,
player,201510180clt,clt,MathRo20,pass_defended,0,,,,,
player,201510180clt,clt,MathRo20,sacks,0.0,,,,,
player,201510180clt,clt,MathRo20,tackles_combined,0,,,,,
player,201510180clt,clt,MathRo20,tackles_solo,0,,,,,
player,201510180clt,clt,MathRo20,tackles_assists,0,,,,,
player,201510180clt,clt,MathRo20,tackles_loss,0,,,,,
player,201510180clt,clt,MathRo20,qb_hits,1,,,,,
player,201510180clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201510180clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201510180clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201510180clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201510180clt,clt,McGiT.00,def_int,0,,,,,
player,201510180clt,clt,McGiT.00,def_int_yds,0,,,,,
player,201510180clt,clt,McGiT.00,def_int_td,0,,,,,
player,201510180clt,clt,McGiT.00,def_int_long,0,,,,,
player,201510180clt,clt,McGiT.00,pass_defended,0,,,,,
player,201510180clt,clt,McGiT.00,sacks,0.0,,,,,
player,201510180clt,clt,McGiT.00,tackles_combined,0,,,,,
player,201510180clt,clt,McGiT.00,tackles_solo,0,,,,,
player,201510180clt,clt,McGiT.00,tackles_assists,0,,,,,
player,201510180clt,clt,McGiT.00,tackles_loss,0,,,,,
player,201510180clt,clt,McGiT.00,qb_hits,1,,,,,
player,201510180clt,clt,McGiT.00,fumbles_rec,0,,,,,
player,201510180clt,clt,McGiT.00,fumbles_rec_yds,0,,,,,
player,201510180clt,clt,McGiT.00,fumbles_rec_td,0,,,,,
player,201510180clt,clt,McGiT.00,fumbles_forced,0,,,,,
player,201510180clt,nwe,EdelJu00,kick_ret,0,,,,,
player,201510180clt,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201510180clt,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201510180clt,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201510180clt,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201510180clt,nwe,EdelJu00,punt_ret,2,,,,,
player,201510180clt,nwe,EdelJu00,punt_ret_yds,8,,,,,
player,201510180clt,nwe,EdelJu00,punt_ret_yds_per_ret,4.0,,,,,
player,201510180clt,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201510180clt,nwe,EdelJu00,punt_ret_long,6,,,,,
player,201510180clt,nwe,GronRo00,kick_ret,1,,,,,
player,201510180clt,nwe,GronRo00,kick_ret_yds,5,,,,,
player,201510180clt,nwe,GronRo00,kick_ret_yds_per_ret,5.0,,,,,
player,201510180clt,nwe,GronRo00,kick_ret_td,0,,,,,
player,201510180clt,nwe,GronRo00,kick_ret_long,5,,,,,
player,201510180clt,nwe,GronRo00,punt_ret,0,,,,,
player,201510180clt,nwe,GronRo00,punt_ret_yds,0,,,,,
player,201510180clt,nwe,GronRo00,punt_ret_yds_per_ret,,,,,,
player,201510180clt,nwe,GronRo00,punt_ret_td,0,,,,,
player,201510180clt,nwe,GronRo00,punt_ret_long,0,,,,,
player,201510180clt,clt,WhalGr00,kick_ret,1,,,,,
player,201510180clt,clt,WhalGr00,kick_ret_yds,19,,,,,
player,201510180clt,clt,WhalGr00,kick_ret_yds_per_ret,19.0,,,,,
player,201510180clt,clt,WhalGr00,kick_ret_td,0,,,,,
player,201510180clt,clt,WhalGr00,kick_ret_long,19,,,,,
player,201510180clt,clt,WhalGr00,punt_ret,3,,,,,
player,201510180clt,clt,WhalGr00,punt_ret_yds,15,,,,,
player,201510180clt,clt,WhalGr00,punt_ret_yds_per_ret,5.0,,,,,
player,201510180clt,clt,WhalGr00,punt_ret_td,0,,,,,
player,201510180clt,clt,WhalGr00,punt_ret_long,8,,,,,
player,201510180clt,nwe,GostSt20,xpm,4,,,,,
player,201510180clt,nwe,GostSt20,xpa,4,,,,,
player,201510180clt,nwe,GostSt20,fgm,2,,,,,
player,201510180clt,nwe,GostSt20,fga,2,,,,,
player,201510180clt,nwe,GostSt20,punt,0,,,,,
player,201510180clt,nwe,GostSt20,punt_yds,0,,,,,
player,201510180clt,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201510180clt,nwe,GostSt20,punt_long,0,,,,,
player,201510180clt,nwe,AlleRy01,xpm,,,,,,
player,201510180clt,nwe,AlleRy01,xpa,,,,,,
player,201510180clt,nwe,AlleRy01,fgm,,,,,,
player,201510180clt,nwe,AlleRy01,fga,,,,,,
player,201510180clt,nwe,AlleRy01,punt,5,,,,,
player,201510180clt,nwe,AlleRy01,punt_yds,239,,,,,
player,201510180clt,nwe,AlleRy01,punt_yds_per_punt,47.8,,,,,
player,201510180clt,nwe,AlleRy01,punt_long,57,,,,,
player,201510180clt,clt,vinatada01,xpm,3,,,,,
player,201510180clt,clt,vinatada01,xpa,4,,,,,
player,201510180clt,clt,vinatada01,fgm,,,,,,
player,201510180clt,clt,vinatada01,fga,,,,,,
player,201510180clt,clt,vinatada01,punt,0,,,,,
player,201510180clt,clt,vinatada01,punt_yds,0,,,,,
player,201510180clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201510180clt,clt,vinatada01,punt_long,0,,,,,
player,201510180clt,clt,McAfPa44,xpm,,,,,,
player,201510180clt,clt,McAfPa44,xpa,,,,,,
player,201510180clt,clt,McAfPa44,fgm,,,,,,
player,201510180clt,clt,McAfPa44,fga,,,,,,
player,201510180clt,clt,McAfPa44,punt,6,,,,,
player,201510180clt,clt,McAfPa44,punt_yds,287,,,,,
player,201510180clt,clt,McAfPa44,punt_yds_per_punt,47.8,,,,,
player,201510180clt,clt,McAfPa44,punt_long,56,,,,,
player,201510180clt,clt,MewhJa00,pos,G,,,,,
player,201510180clt,clt,MewhJa00,offense,78,,,,,
player,201510180clt,clt,MewhJa00,off_pct,100%,,,,,
player,201510180clt,clt,MewhJa00,defense,0,,,,,
player,201510180clt,clt,MewhJa00,def_pct,0%,,,,,
player,201510180clt,clt,MewhJa00,special_teams,4,,,,,
player,201510180clt,clt,MewhJa00,st_pct,12%,,,,,
player,201510180clt,clt,ThorHu00,pos,G,,,,,
player,201510180clt,clt,ThorHu00,offense,78,,,,,
player,201510180clt,clt,ThorHu00,off_pct,100%,,,,,
player,201510180clt,clt,ThorHu00,defense,0,,,,,
player,201510180clt,clt,ThorHu00,def_pct,0%,,,,,
player,201510180clt,clt,ThorHu00,special_teams,4,,,,,
player,201510180clt,clt,ThorHu00,st_pct,12%,,,,,
player,201510180clt,clt,ReitJo00,pos,T,,,,,
player,201510180clt,clt,ReitJo00,offense,78,,,,,
player,201510180clt,clt,ReitJo00,off_pct,100%,,,,,
player,201510180clt,clt,ReitJo00,defense,0,,,,,
player,201510180clt,clt,ReitJo00,def_pct,0%,,,,,
player,201510180clt,clt,ReitJo00,special_teams,4,,,,,
player,201510180clt,clt,ReitJo00,st_pct,12%,,,,,
player,201510180clt,clt,LuckAn00,pos,QB,,,,,
player,201510180clt,clt,LuckAn00,offense,78,,,,,
player,201510180clt,clt,LuckAn00,off_pct,100%,,,,,
player,201510180clt,clt,LuckAn00,defense,0,,,,,
player,201510180clt,clt,LuckAn00,def_pct,0%,,,,,
player,201510180clt,clt,LuckAn00,special_teams,0,,,,,
player,201510180clt,clt,LuckAn00,st_pct,0%,,,,,
player,201510180clt,clt,CastAn00,pos,T,,,,,
player,201510180clt,clt,CastAn00,offense,78,,,,,
player,201510180clt,clt,CastAn00,off_pct,100%,,,,,
player,201510180clt,clt,CastAn00,defense,0,,,,,
player,201510180clt,clt,CastAn00,def_pct,0%,,,,,
player,201510180clt,clt,CastAn00,special_teams,0,,,,,
player,201510180clt,clt,CastAn00,st_pct,0%,,,,,
player,201510180clt,clt,HolmKh00,pos,C,,,,,
player,201510180clt,clt,HolmKh00,offense,78,,,,,
player,201510180clt,clt,HolmKh00,off_pct,100%,,,,,
player,201510180clt,clt,HolmKh00,defense,0,,,,,
player,201510180clt,clt,HolmKh00,def_pct,0%,,,,,
player,201510180clt,clt,HolmKh00,special_teams,0,,,,,
player,201510180clt,clt,HolmKh00,st_pct,0%,,,,,
player,201510180clt,clt,HiltT.00,pos,WR,,,,,
player,201510180clt,clt,HiltT.00,offense,71,,,,,
player,201510180clt,clt,HiltT.00,off_pct,91%,,,,,
player,201510180clt,clt,HiltT.00,defense,0,,,,,
player,201510180clt,clt,HiltT.00,def_pct,0%,,,,,
player,201510180clt,clt,HiltT.00,special_teams,0,,,,,
player,201510180clt,clt,HiltT.00,st_pct,0%,,,,,
player,201510180clt,clt,JohnAn02,pos,WR,,,,,
player,201510180clt,clt,JohnAn02,offense,66,,,,,
player,201510180clt,clt,JohnAn02,off_pct,85%,,,,,
player,201510180clt,clt,JohnAn02,defense,0,,,,,
player,201510180clt,clt,JohnAn02,def_pct,0%,,,,,
player,201510180clt,clt,JohnAn02,special_teams,0,,,,,
player,201510180clt,clt,JohnAn02,st_pct,0%,,,,,
player,201510180clt,clt,MoncDo00,pos,WR,,,,,
player,201510180clt,clt,MoncDo00,offense,57,,,,,
player,201510180clt,clt,MoncDo00,off_pct,73%,,,,,
player,201510180clt,clt,MoncDo00,defense,0,,,,,
player,201510180clt,clt,MoncDo00,def_pct,0%,,,,,
player,201510180clt,clt,MoncDo00,special_teams,7,,,,,
player,201510180clt,clt,MoncDo00,st_pct,21%,,,,,
player,201510180clt,clt,FleeCo00,pos,TE,,,,,
player,201510180clt,clt,FleeCo00,offense,50,,,,,
player,201510180clt,clt,FleeCo00,off_pct,64%,,,,,
player,201510180clt,clt,FleeCo00,defense,0,,,,,
player,201510180clt,clt,FleeCo00,def_pct,0%,,,,,
player,201510180clt,clt,FleeCo00,special_teams,0,,,,,
player,201510180clt,clt,FleeCo00,st_pct,0%,,,,,
player,201510180clt,clt,GoreFr00,pos,RB,,,,,
player,201510180clt,clt,GoreFr00,offense,36,,,,,
player,201510180clt,clt,GoreFr00,off_pct,46%,,,,,
player,201510180clt,clt,GoreFr00,defense,0,,,,,
player,201510180clt,clt,GoreFr00,def_pct,0%,,,,,
player,201510180clt,clt,GoreFr00,special_teams,0,,,,,
player,201510180clt,clt,GoreFr00,st_pct,0%,,,,,
player,201510180clt,clt,AlleDw00,pos,TE,,,,,
player,201510180clt,clt,AlleDw00,offense,33,,,,,
player,201510180clt,clt,AlleDw00,off_pct,42%,,,,,
player,201510180clt,clt,AlleDw00,defense,0,,,,,
player,201510180clt,clt,AlleDw00,def_pct,0%,,,,,
player,201510180clt,clt,AlleDw00,special_teams,7,,,,,
player,201510180clt,clt,AlleDw00,st_pct,21%,,,,,
player,201510180clt,clt,DorsPh00,pos,WR,,,,,
player,201510180clt,clt,DorsPh00,offense,29,,,,,
player,201510180clt,clt,DorsPh00,off_pct,37%,,,,,
player,201510180clt,clt,DorsPh00,defense,0,,,,,
player,201510180clt,clt,DorsPh00,def_pct,0%,,,,,
player,201510180clt,clt,DorsPh00,special_teams,7,,,,,
player,201510180clt,clt,DorsPh00,st_pct,21%,,,,,
player,201510180clt,clt,BradAh00,pos,RB,,,,,
player,201510180clt,clt,BradAh00,offense,18,,,,,
player,201510180clt,clt,BradAh00,off_pct,23%,,,,,
player,201510180clt,clt,BradAh00,defense,0,,,,,
player,201510180clt,clt,BradAh00,def_pct,0%,,,,,
player,201510180clt,clt,BradAh00,special_teams,0,,,,,
player,201510180clt,clt,BradAh00,st_pct,0%,,,,,
player,201510180clt,clt,TiptZu01,pos,RB,,,,,
player,201510180clt,clt,TiptZu01,offense,15,,,,,
player,201510180clt,clt,TiptZu01,off_pct,19%,,,,,
player,201510180clt,clt,TiptZu01,defense,0,,,,,
player,201510180clt,clt,TiptZu01,def_pct,0%,,,,,
player,201510180clt,clt,TiptZu01,special_teams,23,,,,,
player,201510180clt,clt,TiptZu01,st_pct,68%,,,,,
player,201510180clt,clt,DoylJa00,pos,TE,,,,,
player,201510180clt,clt,DoylJa00,offense,11,,,,,
player,201510180clt,clt,DoylJa00,off_pct,14%,,,,,
player,201510180clt,clt,DoylJa00,defense,0,,,,,
player,201510180clt,clt,DoylJa00,def_pct,0%,,,,,
player,201510180clt,clt,DoylJa00,special_teams,27,,,,,
player,201510180clt,clt,DoylJa00,st_pct,79%,,,,,
player,201510180clt,clt,WhalGr00,pos,WR,,,,,
player,201510180clt,clt,WhalGr00,offense,4,,,,,
player,201510180clt,clt,WhalGr00,off_pct,5%,,,,,
player,201510180clt,clt,WhalGr00,defense,0,,,,,
player,201510180clt,clt,WhalGr00,def_pct,0%,,,,,
player,201510180clt,clt,WhalGr00,special_teams,22,,,,,
player,201510180clt,clt,WhalGr00,st_pct,65%,,,,,
player,201510180clt,clt,LoweDw99,pos,FS,,,,,
player,201510180clt,clt,LoweDw99,offense,0,,,,,
player,201510180clt,clt,LoweDw99,off_pct,0%,,,,,
player,201510180clt,clt,LoweDw99,defense,68,,,,,
player,201510180clt,clt,LoweDw99,def_pct,100%,,,,,
player,201510180clt,clt,LoweDw99,special_teams,2,,,,,
player,201510180clt,clt,LoweDw99,st_pct,6%,,,,,
player,201510180clt,clt,DaviVo99,pos,CB,,,,,
player,201510180clt,clt,DaviVo99,offense,0,,,,,
player,201510180clt,clt,DaviVo99,off_pct,0%,,,,,
player,201510180clt,clt,DaviVo99,defense,68,,,,,
player,201510180clt,clt,DaviVo99,def_pct,100%,,,,,
player,201510180clt,clt,DaviVo99,special_teams,0,,,,,
player,201510180clt,clt,DaviVo99,st_pct,0%,,,,,
player,201510180clt,clt,ToleGr99,pos,CB,,,,,
player,201510180clt,clt,ToleGr99,offense,0,,,,,
player,201510180clt,clt,ToleGr99,off_pct,0%,,,,,
player,201510180clt,clt,ToleGr99,defense,66,,,,,
player,201510180clt,clt,ToleGr99,def_pct,97%,,,,,
player,201510180clt,clt,ToleGr99,special_teams,0,,,,,
player,201510180clt,clt,ToleGr99,st_pct,0%,,,,,
player,201510180clt,clt,JackDQ20,pos,LB,,,,,
player,201510180clt,clt,JackDQ20,offense,0,,,,,
player,201510180clt,clt,JackDQ20,off_pct,0%,,,,,
player,201510180clt,clt,JackDQ20,defense,65,,,,,
player,201510180clt,clt,JackDQ20,def_pct,96%,,,,,
player,201510180clt,clt,JackDQ20,special_teams,6,,,,,
player,201510180clt,clt,JackDQ20,st_pct,18%,,,,,
player,201510180clt,clt,WaldEr99,pos,LB,,,,,
player,201510180clt,clt,WaldEr99,offense,0,,,,,
player,201510180clt,clt,WaldEr99,off_pct,0%,,,,,
player,201510180clt,clt,WaldEr99,defense,56,,,,,
player,201510180clt,clt,WaldEr99,def_pct,82%,,,,,
player,201510180clt,clt,WaldEr99,special_teams,0,,,,,
player,201510180clt,clt,WaldEr99,st_pct,0%,,,,,
player,201510180clt,clt,FreeJe00,pos,LB,,,,,
player,201510180clt,clt,FreeJe00,offense,0,,,,,
player,201510180clt,clt,FreeJe00,off_pct,0%,,,,,
player,201510180clt,clt,FreeJe00,defense,54,,,,,
player,201510180clt,clt,FreeJe00,def_pct,79%,,,,,
player,201510180clt,clt,FreeJe00,special_teams,0,,,,,
player,201510180clt,clt,FreeJe00,st_pct,0%,,,,,
player,201510180clt,clt,AndeHe00,pos,DT,,,,,
player,201510180clt,clt,AndeHe00,offense,0,,,,,
player,201510180clt,clt,AndeHe00,off_pct,0%,,,,,
player,201510180clt,clt,AndeHe00,defense,53,,,,,
player,201510180clt,clt,AndeHe00,def_pct,78%,,,,,
player,201510180clt,clt,AndeHe00,special_teams,5,,,,,
player,201510180clt,clt,AndeHe00,st_pct,15%,,,,,
player,201510180clt,clt,LangKe98,pos,DE,,,,,
player,201510180clt,clt,LangKe98,offense,0,,,,,
player,201510180clt,clt,LangKe98,off_pct,0%,,,,,
player,201510180clt,clt,LangKe98,defense,49,,,,,
player,201510180clt,clt,LangKe98,def_pct,72%,,,,,
player,201510180clt,clt,LangKe98,special_teams,6,,,,,
player,201510180clt,clt,LangKe98,st_pct,18%,,,,,
player,201510180clt,clt,ParrDa00,pos,NT,,,,,
player,201510180clt,clt,ParrDa00,offense,0,,,,,
player,201510180clt,clt,ParrDa00,off_pct,0%,,,,,
player,201510180clt,clt,ParrDa00,defense,45,,,,,
player,201510180clt,clt,ParrDa00,def_pct,66%,,,,,
player,201510180clt,clt,ParrDa00,special_teams,7,,,,,
player,201510180clt,clt,ParrDa00,st_pct,21%,,,,,
player,201510180clt,clt,AdamMi21,pos,SS,,,,,
player,201510180clt,clt,AdamMi21,offense,0,,,,,
player,201510180clt,clt,AdamMi21,off_pct,0%,,,,,
player,201510180clt,clt,AdamMi21,defense,37,,,,,
player,201510180clt,clt,AdamMi21,def_pct,54%,,,,,
player,201510180clt,clt,AdamMi21,special_teams,4,,,,,
player,201510180clt,clt,AdamMi21,st_pct,12%,,,,,
player,201510180clt,clt,AndeCo01,pos,SS,,,,,
player,201510180clt,clt,AndeCo01,offense,0,,,,,
player,201510180clt,clt,AndeCo01,off_pct,0%,,,,,
player,201510180clt,clt,AndeCo01,defense,32,,,,,
player,201510180clt,clt,AndeCo01,def_pct,47%,,,,,
player,201510180clt,clt,AndeCo01,special_teams,30,,,,,
player,201510180clt,clt,AndeCo01,st_pct,88%,,,,,
player,201510180clt,clt,NewsJo00,pos,LB,,,,,
player,201510180clt,clt,NewsJo00,offense,0,,,,,
player,201510180clt,clt,NewsJo00,off_pct,0%,,,,,
player,201510180clt,clt,NewsJo00,defense,32,,,,,
player,201510180clt,clt,NewsJo00,def_pct,47%,,,,,
player,201510180clt,clt,NewsJo00,special_teams,15,,,,,
player,201510180clt,clt,NewsJo00,st_pct,44%,,,,,
player,201510180clt,clt,ColeTr20,pos,LB,,,,,
player,201510180clt,clt,ColeTr20,offense,0,,,,,
player,201510180clt,clt,ColeTr20,off_pct,0%,,,,,
player,201510180clt,clt,ColeTr20,defense,32,,,,,
player,201510180clt,clt,ColeTr20,def_pct,47%,,,,,
player,201510180clt,clt,ColeTr20,special_teams,6,,,,,
player,201510180clt,clt,ColeTr20,st_pct,18%,,,,,
player,201510180clt,clt,ButlDa99,pos,CB,,,,,
player,201510180clt,clt,ButlDa99,offense,0,,,,,
player,201510180clt,clt,ButlDa99,off_pct,0%,,,,,
player,201510180clt,clt,ButlDa99,defense,25,,,,,
player,201510180clt,clt,ButlDa99,def_pct,37%,,,,,
player,201510180clt,clt,ButlDa99,special_teams,3,,,,,
player,201510180clt,clt,ButlDa99,st_pct,9%,,,,,
player,201510180clt,clt,WinnBi00,pos,DT,,,,,
player,201510180clt,clt,WinnBi00,offense,0,,,,,
player,201510180clt,clt,WinnBi00,off_pct,0%,,,,,
player,201510180clt,clt,WinnBi00,defense,19,,,,,
player,201510180clt,clt,WinnBi00,def_pct,28%,,,,,
player,201510180clt,clt,WinnBi00,special_teams,17,,,,,
player,201510180clt,clt,WinnBi00,st_pct,50%,,,,,
player,201510180clt,clt,MathRo20,pos,LB,,,,,
player,201510180clt,clt,MathRo20,offense,0,,,,,
player,201510180clt,clt,MathRo20,off_pct,0%,,,,,
player,201510180clt,clt,MathRo20,defense,19,,,,,
player,201510180clt,clt,MathRo20,def_pct,28%,,,,,
player,201510180clt,clt,MathRo20,special_teams,0,,,,,
player,201510180clt,clt,MathRo20,st_pct,0%,,,,,
player,201510180clt,clt,McNaJo00,pos,LB,,,,,
player,201510180clt,clt,McNaJo00,offense,0,,,,,
player,201510180clt,clt,McNaJo00,off_pct,0%,,,,,
player,201510180clt,clt,McNaJo00,defense,10,,,,,
player,201510180clt,clt,McNaJo00,def_pct,15%,,,,,
player,201510180clt,clt,McNaJo00,special_teams,30,,,,,
player,201510180clt,clt,McNaJo00,st_pct,88%,,,,,
player,201510180clt,clt,McGiT.00,pos,DT,,,,,
player,201510180clt,clt,McGiT.00,offense,0,,,,,
player,201510180clt,clt,McGiT.00,off_pct,0%,,,,,
player,201510180clt,clt,McGiT.00,defense,9,,,,,
player,201510180clt,clt,McGiT.00,def_pct,13%,,,,,
player,201510180clt,clt,McGiT.00,special_teams,7,,,,,
player,201510180clt,clt,McGiT.00,st_pct,21%,,,,,
player,201510180clt,clt,MoorSi00,pos,LB,,,,,
player,201510180clt,clt,MoorSi00,offense,0,,,,,
player,201510180clt,clt,MoorSi00,off_pct,0%,,,,,
player,201510180clt,clt,MoorSi00,defense,3,,,,,
player,201510180clt,clt,MoorSi00,def_pct,4%,,,,,
player,201510180clt,clt,MoorSi00,special_teams,16,,,,,
player,201510180clt,clt,MoorSi00,st_pct,47%,,,,,
player,201510180clt,clt,GeatCl00,pos,FS,,,,,
player,201510180clt,clt,GeatCl00,offense,0,,,,,
player,201510180clt,clt,GeatCl00,off_pct,0%,,,,,
player,201510180clt,clt,GeatCl00,defense,3,,,,,
player,201510180clt,clt,GeatCl00,def_pct,4%,,,,,
player,201510180clt,clt,GeatCl00,special_teams,8,,,,,
