game,2015,10,20151115,201511150phi,mia,"Miami Dolphins",20,phi,"Philadelphia Eagles",19
player,201511150phi,mia,SuhxNd99,def_int_long,0,,,,,
player,201511150phi,mia,SuhxNd99,pass_defended,0,,,,,
player,201511150phi,mia,SuhxNd99,sacks,1.0,,,,,
player,201511150phi,mia,SuhxNd99,tackles_combined,9,,,,,
player,201511150phi,mia,SuhxNd99,tackles_solo,7,,,,,
player,201511150phi,mia,SuhxNd99,tackles_assists,2,,,,,
player,201511150phi,mia,SuhxNd99,tackles_loss,4,,,,,
player,201511150phi,mia,SuhxNd99,qb_hits,3,,,,,
player,201511150phi,mia,SuhxNd99,fumbles_rec,0,,,,,
player,201511150phi,mia,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,SuhxNd99,fumbles_rec_td,0,,,,,
player,201511150phi,mia,SuhxNd99,fumbles_forced,0,,,,,
player,201511150phi,mia,ShelDe00,def_int,0,,,,,
player,201511150phi,mia,ShelDe00,def_int_yds,0,,,,,
player,201511150phi,mia,ShelDe00,def_int_td,0,,,,,
player,201511150phi,mia,ShelDe00,def_int_long,0,,,,,
player,201511150phi,mia,ShelDe00,pass_defended,0,,,,,
player,201511150phi,mia,ShelDe00,sacks,1.0,,,,,
player,201511150phi,mia,ShelDe00,tackles_combined,3,,,,,
player,201511150phi,mia,ShelDe00,tackles_solo,3,,,,,
player,201511150phi,mia,ShelDe00,tackles_assists,0,,,,,
player,201511150phi,mia,ShelDe00,tackles_loss,0,,,,,
player,201511150phi,mia,ShelDe00,qb_hits,0,,,,,
player,201511150phi,mia,ShelDe00,fumbles_rec,0,,,,,
player,201511150phi,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201511150phi,mia,ShelDe00,fumbles_forced,1,,,,,
player,201511150phi,mia,McCaCh00,def_int,0,,,,,
player,201511150phi,mia,McCaCh00,def_int_yds,0,,,,,
player,201511150phi,mia,McCaCh00,def_int_td,0,,,,,
player,201511150phi,mia,McCaCh00,def_int_long,0,,,,,
player,201511150phi,mia,McCaCh00,pass_defended,0,,,,,
player,201511150phi,mia,McCaCh00,sacks,1.0,,,,,
player,201511150phi,mia,McCaCh00,tackles_combined,1,,,,,
player,201511150phi,mia,McCaCh00,tackles_solo,1,,,,,
player,201511150phi,mia,McCaCh00,tackles_assists,0,,,,,
player,201511150phi,mia,McCaCh00,tackles_loss,0,,,,,
player,201511150phi,mia,McCaCh00,qb_hits,1,,,,,
player,201511150phi,mia,McCaCh00,fumbles_rec,0,,,,,
player,201511150phi,mia,McCaCh00,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,McCaCh00,fumbles_rec_td,0,,,,,
player,201511150phi,mia,McCaCh00,fumbles_forced,1,,,,,
player,201511150phi,mia,ShepKe00,def_int,0,,,,,
player,201511150phi,mia,ShepKe00,def_int_yds,0,,,,,
player,201511150phi,mia,ShepKe00,def_int_td,0,,,,,
player,201511150phi,mia,ShepKe00,def_int_long,0,,,,,
player,201511150phi,mia,ShepKe00,pass_defended,0,,,,,
player,201511150phi,mia,ShepKe00,sacks,0.0,,,,,
player,201511150phi,mia,ShepKe00,tackles_combined,11,,,,,
player,201511150phi,mia,ShepKe00,tackles_solo,8,,,,,
player,201511150phi,mia,ShepKe00,tackles_assists,3,,,,,
player,201511150phi,mia,ShepKe00,tackles_loss,2,,,,,
player,201511150phi,mia,ShepKe00,qb_hits,0,,,,,
player,201511150phi,mia,ShepKe00,fumbles_rec,0,,,,,
player,201511150phi,mia,ShepKe00,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,ShepKe00,fumbles_rec_td,0,,,,,
player,201511150phi,mia,ShepKe00,fumbles_forced,0,,,,,
player,201511150phi,mia,AikeWa00,def_int,0,,,,,
player,201511150phi,mia,AikeWa00,def_int_yds,0,,,,,
player,201511150phi,mia,AikeWa00,def_int_td,0,,,,,
player,201511150phi,mia,AikeWa00,def_int_long,0,,,,,
player,201511150phi,mia,AikeWa00,pass_defended,0,,,,,
player,201511150phi,mia,AikeWa00,sacks,0.0,,,,,
player,201511150phi,mia,AikeWa00,tackles_combined,9,,,,,
player,201511150phi,mia,AikeWa00,tackles_solo,8,,,,,
player,201511150phi,mia,AikeWa00,tackles_assists,1,,,,,
player,201511150phi,mia,AikeWa00,tackles_loss,0,,,,,
player,201511150phi,mia,AikeWa00,qb_hits,0,,,,,
player,201511150phi,mia,AikeWa00,fumbles_rec,0,,,,,
player,201511150phi,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201511150phi,mia,AikeWa00,fumbles_forced,0,,,,,
player,201511150phi,mia,MisiKo99,def_int,0,,,,,
player,201511150phi,mia,MisiKo99,def_int_yds,0,,,,,
player,201511150phi,mia,MisiKo99,def_int_td,0,,,,,
player,201511150phi,mia,MisiKo99,def_int_long,0,,,,,
player,201511150phi,mia,MisiKo99,pass_defended,0,,,,,
player,201511150phi,mia,MisiKo99,sacks,0.0,,,,,
player,201511150phi,mia,MisiKo99,tackles_combined,7,,,,,
player,201511150phi,mia,MisiKo99,tackles_solo,6,,,,,
player,201511150phi,mia,MisiKo99,tackles_assists,1,,,,,
player,201511150phi,mia,MisiKo99,tackles_loss,0,,,,,
player,201511150phi,mia,MisiKo99,qb_hits,0,,,,,
player,201511150phi,mia,MisiKo99,fumbles_rec,0,,,,,
player,201511150phi,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201511150phi,mia,MisiKo99,fumbles_forced,0,,,,,
player,201511150phi,mia,HewiNe00,def_int,0,,,,,
player,201511150phi,mia,HewiNe00,def_int_yds,0,,,,,
player,201511150phi,mia,HewiNe00,def_int_td,0,,,,,
player,201511150phi,mia,HewiNe00,def_int_long,0,,,,,
player,201511150phi,mia,HewiNe00,pass_defended,0,,,,,
player,201511150phi,mia,HewiNe00,sacks,0.0,,,,,
player,201511150phi,mia,HewiNe00,tackles_combined,6,,,,,
player,201511150phi,mia,HewiNe00,tackles_solo,6,,,,,
player,201511150phi,mia,HewiNe00,tackles_assists,0,,,,,
player,201511150phi,mia,HewiNe00,tackles_loss,0,,,,,
player,201511150phi,mia,HewiNe00,qb_hits,0,,,,,
player,201511150phi,mia,HewiNe00,fumbles_rec,0,,,,,
player,201511150phi,mia,HewiNe00,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,HewiNe00,fumbles_rec_td,0,,,,,
player,201511150phi,mia,HewiNe00,fumbles_forced,0,,,,,
player,201511150phi,mia,ThomMi02,def_int,0,,,,,
player,201511150phi,mia,ThomMi02,def_int_yds,0,,,,,
player,201511150phi,mia,ThomMi02,def_int_td,0,,,,,
player,201511150phi,mia,ThomMi02,def_int_long,0,,,,,
player,201511150phi,mia,ThomMi02,pass_defended,0,,,,,
player,201511150phi,mia,ThomMi02,sacks,0.0,,,,,
player,201511150phi,mia,ThomMi02,tackles_combined,6,,,,,
player,201511150phi,mia,ThomMi02,tackles_solo,5,,,,,
player,201511150phi,mia,ThomMi02,tackles_assists,1,,,,,
player,201511150phi,mia,ThomMi02,tackles_loss,0,,,,,
player,201511150phi,mia,ThomMi02,qb_hits,0,,,,,
player,201511150phi,mia,ThomMi02,fumbles_rec,0,,,,,
player,201511150phi,mia,ThomMi02,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,ThomMi02,fumbles_rec_td,0,,,,,
player,201511150phi,mia,ThomMi02,fumbles_forced,0,,,,,
player,201511150phi,mia,JenkJe00,def_int,0,,,,,
player,201511150phi,mia,JenkJe00,def_int_yds,0,,,,,
player,201511150phi,mia,JenkJe00,def_int_td,0,,,,,
player,201511150phi,mia,JenkJe00,def_int_long,0,,,,,
player,201511150phi,mia,JenkJe00,pass_defended,0,,,,,
player,201511150phi,mia,JenkJe00,sacks,0.0,,,,,
player,201511150phi,mia,JenkJe00,tackles_combined,5,,,,,
player,201511150phi,mia,JenkJe00,tackles_solo,4,,,,,
player,201511150phi,mia,JenkJe00,tackles_assists,1,,,,,
player,201511150phi,mia,JenkJe00,tackles_loss,0,,,,,
player,201511150phi,mia,JenkJe00,qb_hits,0,,,,,
player,201511150phi,mia,JenkJe00,fumbles_rec,0,,,,,
player,201511150phi,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,JenkJe00,fumbles_rec_td,0,,,,,
player,201511150phi,mia,JenkJe00,fumbles_forced,0,,,,,
player,201511150phi,mia,VernOl00,def_int,0,,,,,
player,201511150phi,mia,VernOl00,def_int_yds,0,,,,,
player,201511150phi,mia,VernOl00,def_int_td,0,,,,,
player,201511150phi,mia,VernOl00,def_int_long,0,,,,,
player,201511150phi,mia,VernOl00,pass_defended,0,,,,,
player,201511150phi,mia,VernOl00,sacks,0.0,,,,,
player,201511150phi,mia,VernOl00,tackles_combined,4,,,,,
player,201511150phi,mia,VernOl00,tackles_solo,4,,,,,
player,201511150phi,mia,VernOl00,tackles_assists,0,,,,,
player,201511150phi,mia,VernOl00,tackles_loss,2,,,,,
player,201511150phi,mia,VernOl00,qb_hits,6,,,,,
player,201511150phi,mia,VernOl00,fumbles_rec,0,,,,,
player,201511150phi,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201511150phi,mia,VernOl00,fumbles_forced,0,,,,,
player,201511150phi,mia,DennJo20,def_int,0,,,,,
player,201511150phi,mia,DennJo20,def_int_yds,0,,,,,
player,201511150phi,mia,DennJo20,def_int_td,0,,,,,
player,201511150phi,mia,DennJo20,def_int_long,0,,,,,
player,201511150phi,mia,DennJo20,pass_defended,0,,,,,
player,201511150phi,mia,DennJo20,sacks,0.0,,,,,
player,201511150phi,mia,DennJo20,tackles_combined,3,,,,,
player,201511150phi,mia,DennJo20,tackles_solo,3,,,,,
player,201511150phi,mia,DennJo20,tackles_assists,0,,,,,
player,201511150phi,mia,DennJo20,tackles_loss,0,,,,,
player,201511150phi,mia,DennJo20,qb_hits,0,,,,,
player,201511150phi,mia,DennJo20,fumbles_rec,0,,,,,
player,201511150phi,mia,DennJo20,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,DennJo20,fumbles_rec_td,0,,,,,
player,201511150phi,mia,DennJo20,fumbles_forced,0,,,,,
player,201511150phi,mia,TaylJa01,def_int,0,,,,,
player,201511150phi,mia,TaylJa01,def_int_yds,0,,,,,
player,201511150phi,mia,TaylJa01,def_int_td,0,,,,,
player,201511150phi,mia,TaylJa01,def_int_long,0,,,,,
player,201511150phi,mia,TaylJa01,pass_defended,1,,,,,
player,201511150phi,mia,TaylJa01,sacks,0.0,,,,,
player,201511150phi,mia,TaylJa01,tackles_combined,3,,,,,
player,201511150phi,mia,TaylJa01,tackles_solo,3,,,,,
player,201511150phi,mia,TaylJa01,tackles_assists,0,,,,,
player,201511150phi,mia,TaylJa01,tackles_loss,0,,,,,
player,201511150phi,mia,TaylJa01,qb_hits,0,,,,,
player,201511150phi,mia,TaylJa01,fumbles_rec,0,,,,,
player,201511150phi,mia,TaylJa01,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,TaylJa01,fumbles_rec_td,0,,,,,
player,201511150phi,mia,TaylJa01,fumbles_forced,0,,,,,
player,201511150phi,mia,McCaBr99,def_int,0,,,,,
player,201511150phi,mia,McCaBr99,def_int_yds,0,,,,,
player,201511150phi,mia,McCaBr99,def_int_td,0,,,,,
player,201511150phi,mia,McCaBr99,def_int_long,0,,,,,
player,201511150phi,mia,McCaBr99,pass_defended,0,,,,,
player,201511150phi,mia,McCaBr99,sacks,0.0,,,,,
player,201511150phi,mia,McCaBr99,tackles_combined,2,,,,,
player,201511150phi,mia,McCaBr99,tackles_solo,2,,,,,
player,201511150phi,mia,McCaBr99,tackles_assists,0,,,,,
player,201511150phi,mia,McCaBr99,tackles_loss,0,,,,,
player,201511150phi,mia,McCaBr99,qb_hits,0,,,,,
player,201511150phi,mia,McCaBr99,fumbles_rec,0,,,,,
player,201511150phi,mia,McCaBr99,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,McCaBr99,fumbles_rec_td,0,,,,,
player,201511150phi,mia,McCaBr99,fumbles_forced,0,,,,,
player,201511150phi,mia,McCaBo01,def_int,0,,,,,
player,201511150phi,mia,McCaBo01,def_int_yds,0,,,,,
player,201511150phi,mia,McCaBo01,def_int_td,0,,,,,
player,201511150phi,mia,McCaBo01,def_int_long,0,,,,,
player,201511150phi,mia,McCaBo01,pass_defended,1,,,,,
player,201511150phi,mia,McCaBo01,sacks,0.0,,,,,
player,201511150phi,mia,McCaBo01,tackles_combined,2,,,,,
player,201511150phi,mia,McCaBo01,tackles_solo,1,,,,,
player,201511150phi,mia,McCaBo01,tackles_assists,1,,,,,
player,201511150phi,mia,McCaBo01,tackles_loss,0,,,,,
player,201511150phi,mia,McCaBo01,qb_hits,0,,,,,
player,201511150phi,mia,McCaBo01,fumbles_rec,0,,,,,
player,201511150phi,mia,McCaBo01,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,McCaBo01,fumbles_rec_td,0,,,,,
player,201511150phi,mia,McCaBo01,fumbles_forced,0,,,,,
player,201511150phi,mia,MoslC.20,def_int,0,,,,,
player,201511150phi,mia,MoslC.20,def_int_yds,0,,,,,
player,201511150phi,mia,MoslC.20,def_int_td,0,,,,,
player,201511150phi,mia,MoslC.20,def_int_long,0,,,,,
player,201511150phi,mia,MoslC.20,pass_defended,0,,,,,
player,201511150phi,mia,MoslC.20,sacks,0.0,,,,,
player,201511150phi,mia,MoslC.20,tackles_combined,2,,,,,
player,201511150phi,mia,MoslC.20,tackles_solo,2,,,,,
player,201511150phi,mia,MoslC.20,tackles_assists,0,,,,,
player,201511150phi,mia,MoslC.20,tackles_loss,1,,,,,
player,201511150phi,mia,MoslC.20,qb_hits,0,,,,,
player,201511150phi,mia,MoslC.20,fumbles_rec,0,,,,,
player,201511150phi,mia,MoslC.20,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,MoslC.20,fumbles_rec_td,0,,,,,
player,201511150phi,mia,MoslC.20,fumbles_forced,0,,,,,
player,201511150phi,mia,BowmZa20,def_int,0,,,,,
player,201511150phi,mia,BowmZa20,def_int_yds,0,,,,,
player,201511150phi,mia,BowmZa20,def_int_td,0,,,,,
player,201511150phi,mia,BowmZa20,def_int_long,0,,,,,
player,201511150phi,mia,BowmZa20,pass_defended,0,,,,,
player,201511150phi,mia,BowmZa20,sacks,0.0,,,,,
player,201511150phi,mia,BowmZa20,tackles_combined,1,,,,,
player,201511150phi,mia,BowmZa20,tackles_solo,1,,,,,
player,201511150phi,mia,BowmZa20,tackles_assists,0,,,,,
player,201511150phi,mia,BowmZa20,tackles_loss,0,,,,,
player,201511150phi,mia,BowmZa20,qb_hits,0,,,,,
player,201511150phi,mia,BowmZa20,fumbles_rec,0,,,,,
player,201511150phi,mia,BowmZa20,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,BowmZa20,fumbles_rec_td,0,,,,,
player,201511150phi,mia,BowmZa20,fumbles_forced,0,,,,,
player,201511150phi,mia,FedeTe00,def_int,0,,,,,
player,201511150phi,mia,FedeTe00,def_int_yds,0,,,,,
player,201511150phi,mia,FedeTe00,def_int_td,0,,,,,
player,201511150phi,mia,FedeTe00,def_int_long,0,,,,,
player,201511150phi,mia,FedeTe00,pass_defended,0,,,,,
player,201511150phi,mia,FedeTe00,sacks,0.0,,,,,
player,201511150phi,mia,FedeTe00,tackles_combined,1,,,,,
player,201511150phi,mia,FedeTe00,tackles_solo,1,,,,,
player,201511150phi,mia,FedeTe00,tackles_assists,0,,,,,
player,201511150phi,mia,FedeTe00,tackles_loss,0,,,,,
player,201511150phi,mia,FedeTe00,qb_hits,0,,,,,
player,201511150phi,mia,FedeTe00,fumbles_rec,0,,,,,
player,201511150phi,mia,FedeTe00,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,FedeTe00,fumbles_rec_td,0,,,,,
player,201511150phi,mia,FedeTe00,fumbles_forced,0,,,,,
player,201511150phi,mia,HullMi01,def_int,0,,,,,
player,201511150phi,mia,HullMi01,def_int_yds,0,,,,,
player,201511150phi,mia,HullMi01,def_int_td,0,,,,,
player,201511150phi,mia,HullMi01,def_int_long,0,,,,,
player,201511150phi,mia,HullMi01,pass_defended,0,,,,,
player,201511150phi,mia,HullMi01,sacks,0.0,,,,,
player,201511150phi,mia,HullMi01,tackles_combined,1,,,,,
player,201511150phi,mia,HullMi01,tackles_solo,1,,,,,
player,201511150phi,mia,HullMi01,tackles_assists,0,,,,,
player,201511150phi,mia,HullMi01,tackles_loss,0,,,,,
player,201511150phi,mia,HullMi01,qb_hits,0,,,,,
player,201511150phi,mia,HullMi01,fumbles_rec,0,,,,,
player,201511150phi,mia,HullMi01,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,HullMi01,fumbles_rec_td,0,,,,,
player,201511150phi,mia,HullMi01,fumbles_forced,0,,,,,
player,201511150phi,mia,LippTo00,def_int,0,,,,,
player,201511150phi,mia,LippTo00,def_int_yds,0,,,,,
player,201511150phi,mia,LippTo00,def_int_td,0,,,,,
player,201511150phi,mia,LippTo00,def_int_long,0,,,,,
player,201511150phi,mia,LippTo00,pass_defended,0,,,,,
player,201511150phi,mia,LippTo00,sacks,0.0,,,,,
player,201511150phi,mia,LippTo00,tackles_combined,1,,,,,
player,201511150phi,mia,LippTo00,tackles_solo,1,,,,,
player,201511150phi,mia,LippTo00,tackles_assists,0,,,,,
player,201511150phi,mia,LippTo00,tackles_loss,0,,,,,
player,201511150phi,mia,LippTo00,qb_hits,0,,,,,
player,201511150phi,mia,LippTo00,fumbles_rec,0,,,,,
player,201511150phi,mia,LippTo00,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,LippTo00,fumbles_rec_td,0,,,,,
player,201511150phi,mia,LippTo00,fumbles_forced,0,,,,,
player,201511150phi,mia,MitcEa99,def_int,0,,,,,
player,201511150phi,mia,MitcEa99,def_int_yds,0,,,,,
player,201511150phi,mia,MitcEa99,def_int_td,0,,,,,
player,201511150phi,mia,MitcEa99,def_int_long,0,,,,,
player,201511150phi,mia,MitcEa99,pass_defended,0,,,,,
player,201511150phi,mia,MitcEa99,sacks,0.0,,,,,
player,201511150phi,mia,MitcEa99,tackles_combined,1,,,,,
player,201511150phi,mia,MitcEa99,tackles_solo,1,,,,,
player,201511150phi,mia,MitcEa99,tackles_assists,0,,,,,
player,201511150phi,mia,MitcEa99,tackles_loss,0,,,,,
player,201511150phi,mia,MitcEa99,qb_hits,0,,,,,
player,201511150phi,mia,MitcEa99,fumbles_rec,0,,,,,
player,201511150phi,mia,MitcEa99,fumbles_rec_yds,0,,,,,
player,201511150phi,mia,MitcEa99,fumbles_rec_td,0,,,,,
player,201511150phi,mia,MitcEa99,fumbles_forced,0,,,,,
player,201511150phi,phi,KendMy00,def_int,0,,,,,
player,201511150phi,phi,KendMy00,def_int_yds,0,,,,,
player,201511150phi,phi,KendMy00,def_int_td,0,,,,,
player,201511150phi,phi,KendMy00,def_int_long,0,,,,,
player,201511150phi,phi,KendMy00,pass_defended,0,,,,,
player,201511150phi,phi,KendMy00,sacks,1.0,,,,,
player,201511150phi,phi,KendMy00,tackles_combined,7,,,,,
player,201511150phi,phi,KendMy00,tackles_solo,7,,,,,
player,201511150phi,phi,KendMy00,tackles_assists,0,,,,,
player,201511150phi,phi,KendMy00,tackles_loss,1,,,,,
player,201511150phi,phi,KendMy00,qb_hits,2,,,,,
player,201511150phi,phi,KendMy00,fumbles_rec,0,,,,,
player,201511150phi,phi,KendMy00,fumbles_rec_yds,0,,,,,
player,201511150phi,phi,KendMy00,fumbles_rec_td,0,,,,,
player,201511150phi,phi,KendMy00,fumbles_forced,0,,,,,
player,201511150phi,phi,ThurWa99,def_int,0,,,,,
player,201511150phi,phi,ThurWa99,def_int_yds,0,,,,,
player,201511150phi,phi,ThurWa99,def_int_td,0,,,,,
player,201511150phi,phi,ThurWa99,def_int_long,0,,,,,
player,201511150phi,phi,ThurWa99,pass_defended,0,,,,,
player,201511150phi,phi,ThurWa99,sacks,1.0,,,,,
player,201511150phi,phi,ThurWa99,tackles_combined,6,,,,,
player,201511150phi,phi,ThurWa99,tackles_solo,5,,,,,
player,201511150phi,phi,ThurWa99,tackles_assists,1,,,,,
player,201511150phi,phi,ThurWa99,tackles_loss,0,,,,,
player,201511150phi,phi,ThurWa99,qb_hits,1,,,,,
player,201511150phi,phi,ThurWa99,fumbles_rec,0,,,,,
player,201511150phi,phi,ThurWa99,fumbles_rec_yds,0,,,,,
player,201511150phi,phi,ThurWa99,fumbles_rec_td,0,,,,,
player,201511150phi,phi,ThurWa99,fumbles_forced,1,,,,,
player,201511150phi,phi,BarwCo99,def_int,0,,,,,
player,201511150phi,phi,BarwCo99,def_int_yds,0,,,,,
player,201511150phi,phi,BarwCo99,def_int_td,0,,,,,
player,201511150phi,phi,BarwCo99,def_int_long,0,,,,,
player,201511150phi,phi,BarwCo99,pass_defended,1,,,,,
player,201511150phi,phi,BarwCo99,sacks,0.5,,,,,
player,201511150phi,phi,BarwCo99,tackles_combined,5,,,,,
player,201511150phi,phi,BarwCo99,tackles_solo,2,,,,,
player,201511150phi,phi,BarwCo99,tackles_assists,3,,,,,
player,201511150phi,phi,BarwCo99,tackles_loss,1,,,,,
player,201511150phi,phi,BarwCo99,qb_hits,1,,,,,
player,201511150phi,phi,BarwCo99,fumbles_rec,0,,,,,
player,201511150phi,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201511150phi,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201511150phi,phi,BarwCo99,fumbles_forced,0,,,,,
player,201511150phi,phi,CoxxFl00,def_int,0,,,,,
player,201511150phi,phi,CoxxFl00,def_int_yds,0,,,,,
player,201511150phi,phi,CoxxFl00,def_int_td,0,,,,,
player,201511150phi,phi,CoxxFl00,def_int_long,0,,,,,
player,201511150phi,phi,CoxxFl00,pass_defended,0,,,,,
player,201511150phi,phi,CoxxFl00,sacks,0.5,,,,,
player,201511150phi,phi,CoxxFl00,tackles_combined,5,,,,,
player,201511150phi,phi,CoxxFl00,tackles_solo,2,,,,,
player,201511150phi,phi,CoxxFl00,tackles_assists,3,,,,,
player,201511150phi,phi,CoxxFl00,tackles_loss,0,,,,,
player,201511150phi,phi,CoxxFl00,qb_hits,3,,,,,
player,201511150phi,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201511150phi,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201511150phi,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201511150phi,phi,CoxxFl00,fumbles_forced,0,,,,,
player,201511150phi,phi,CurrVi00,def_int,0,,,,,
player,201511150phi,phi,CurrVi00,def_int_yds,0,,,,,
player,201511150phi,phi,CurrVi00,def_int_td,0,,,,,
player,201511150phi,phi,CurrVi00,def_int_long,0,,,,,
player,201511150phi,phi,CurrVi00,pass_defended,0,,,,,
player,201511150phi,phi,CurrVi00,sacks,0.5,,,,,
player,201511150phi,phi,CurrVi00,tackles_combined,2,,,,,
player,201511150phi,phi,CurrVi00,tackles_solo,1,,,,,
player,201511150phi,phi,CurrVi00,tackles_assists,1,,,,,
player,201511150phi,phi,CurrVi00,tackles_loss,0,,,,,
player,201511150phi,phi,CurrVi00,qb_hits,1,,,,,
player,201511150phi,phi,CurrVi00,fumbles_rec,0,,,,,
player,201511150phi,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201511150phi,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201511150phi,phi,CurrVi00,fumbles_forced,0,,,,,
player,201511150phi,phi,GrahBr99,def_int,0,,,,,
player,201511150phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201511150phi,phi,GrahBr99,def_int_td,0,,,,,
player,201511150phi,phi,GrahBr99,def_int_long,0,,,,,
player,201511150phi,phi,GrahBr99,pass_defended,0,,,,,
player,201511150phi,phi,GrahBr99,sacks,0.5,,,,,
player,201511150phi,phi,GrahBr99,tackles_combined,2,,,,,
player,201511150phi,phi,GrahBr99,tackles_solo,1,,,,,
player,201511150phi,phi,GrahBr99,tackles_assists,1,,,,,
player,201511150phi,phi,GrahBr99,tackles_loss,0,,,,,
player,201511150phi,phi,GrahBr99,qb_hits,1,,,,,
player,201511150phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201511150phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201511150phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201511150phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201511150phi,phi,JenkMa99,def_int,0,,,,,
player,201511150phi,phi,JenkMa99,def_int_yds,0,,,,,
player,201511150phi,phi,JenkMa99,def_int_td,0,,,,,
player,201511150phi,phi,JenkMa99,def_int_long,0,,,,,
player,201511150phi,phi,JenkMa99,pass_defended,1,,,,,
player,201511150phi,phi,JenkMa99,sacks,0.0,,,,,
player,201511150phi,phi,JenkMa99,tackles_combined,10,,,,,
player,201511150phi,phi,JenkMa99,tackles_solo,8,,,,,
player,201511150phi,phi,JenkMa99,tackles_assists,2,,,,,
player,201511150phi,phi,JenkMa99,tackles_loss,1,,,,,
player,201511150phi,phi,JenkMa99,qb_hits,0,,,,,
player,201511150phi,phi,JenkMa99,fumbles_rec,0,,,,,
player,201511150phi,phi,JenkMa99,fumbles_rec_yds,0,,,,,
player,201511150phi,phi,JenkMa99,fumbles_rec_td,0,,,,,
player,201511150phi,phi,JenkMa99,fumbles_forced,0,,,,,
player,201511150phi,phi,AlonKi00,def_int,0,,,,,
player,201511150phi,phi,AlonKi00,def_int_yds,0,,,,,
player,201511150phi,phi,AlonKi00,def_int_td,0,,,,,
player,201511150phi,phi,AlonKi00,def_int_long,0,,,,,
player,201511150phi,phi,AlonKi00,pass_defended,0,,,,,
player,201511150phi,phi,AlonKi00,sacks,0.0,,,,,
player,201511150phi,phi,AlonKi00,tackles_combined,4,,,,,
player,201511150phi,phi,AlonKi00,tackles_solo,3,,,,,
player,201511150phi,phi,AlonKi00,tackles_assists,1,,,,,
player,201511150phi,phi,AlonKi00,tackles_loss,0,,,,,
player,201511150phi,phi,AlonKi00,qb_hits,0,,,,,
player,201511150phi,phi,AlonKi00,fumbles_rec,0,,,,,
player,201511150phi,phi,AlonKi00,fumbles_rec_yds,0,,,,,
player,201511150phi,phi,AlonKi00,fumbles_rec_td,0,,,,,
player,201511150phi,phi,AlonKi00,fumbles_forced,0,,,,,
player,201511150phi,phi,LogaBe00,def_int,0,,,,,
player,201511150phi,phi,LogaBe00,def_int_yds,0,,,,,
player,201511150phi,phi,LogaBe00,def_int_td,0,,,,,
player,201511150phi,phi,LogaBe00,def_int_long,0,,,,,
player,201511150phi,phi,LogaBe00,pass_defended,0,,,,,
player,201511150phi,phi,LogaBe00,sacks,0.0,,,,,
player,201511150phi,phi,LogaBe00,tackles_combined,4,,,,,
player,201511150phi,phi,LogaBe00,tackles_solo,4,,,,,
player,201511150phi,phi,LogaBe00,tackles_assists,0,,,,,
player,201511150phi,phi,LogaBe00,tackles_loss,2,,,,,
player,201511150phi,phi,LogaBe00,qb_hits,0,,,,,
player,201511150phi,phi,LogaBe00,fumbles_rec,0,,,,,
player,201511150phi,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201511150phi,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201511150phi,phi,LogaBe00,fumbles_forced,0,,,,,
player,201511150phi,phi,MaxwBy00,def_int,0,,,,,
player,201511150phi,phi,MaxwBy00,def_int_yds,0,,,,,
player,201511150phi,phi,MaxwBy00,def_int_td,0,,,,,
player,201511150phi,phi,MaxwBy00,def_int_long,0,,,,,
