game,2015,8,20151101,201511010den,gnb,"Green Bay Packers",10,den,"Denver Broncos",29
player,201511010den,den,BoldOm00,tackles_solo,1,,,,,
player,201511010den,den,BoldOm00,tackles_assists,0,,,,,
player,201511010den,den,BoldOm00,tackles_loss,0,,,,,
player,201511010den,den,BoldOm00,qb_hits,0,,,,,
player,201511010den,den,BoldOm00,fumbles_rec,0,,,,,
player,201511010den,den,BoldOm00,fumbles_rec_yds,0,,,,,
player,201511010den,den,BoldOm00,fumbles_rec_td,0,,,,,
player,201511010den,den,BoldOm00,fumbles_forced,0,,,,,
player,201511010den,den,DaviTo01,def_int,0,,,,,
player,201511010den,den,DaviTo01,def_int_yds,0,,,,,
player,201511010den,den,DaviTo01,def_int_td,0,,,,,
player,201511010den,den,DaviTo01,def_int_long,0,,,,,
player,201511010den,den,DaviTo01,pass_defended,0,,,,,
player,201511010den,den,DaviTo01,sacks,0.0,,,,,
player,201511010den,den,DaviTo01,tackles_combined,1,,,,,
player,201511010den,den,DaviTo01,tackles_solo,1,,,,,
player,201511010den,den,DaviTo01,tackles_assists,0,,,,,
player,201511010den,den,DaviTo01,tackles_loss,0,,,,,
player,201511010den,den,DaviTo01,qb_hits,0,,,,,
player,201511010den,den,DaviTo01,fumbles_rec,0,,,,,
player,201511010den,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201511010den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201511010den,den,DaviTo01,fumbles_forced,0,,,,,
player,201511010den,den,FowlBe00,def_int,0,,,,,
player,201511010den,den,FowlBe00,def_int_yds,0,,,,,
player,201511010den,den,FowlBe00,def_int_td,0,,,,,
player,201511010den,den,FowlBe00,def_int_long,0,,,,,
player,201511010den,den,FowlBe00,pass_defended,0,,,,,
player,201511010den,den,FowlBe00,sacks,0.0,,,,,
player,201511010den,den,FowlBe00,tackles_combined,1,,,,,
player,201511010den,den,FowlBe00,tackles_solo,1,,,,,
player,201511010den,den,FowlBe00,tackles_assists,0,,,,,
player,201511010den,den,FowlBe00,tackles_loss,0,,,,,
player,201511010den,den,FowlBe00,qb_hits,0,,,,,
player,201511010den,den,FowlBe00,fumbles_rec,0,,,,,
player,201511010den,den,FowlBe00,fumbles_rec_yds,0,,,,,
player,201511010den,den,FowlBe00,fumbles_rec_td,0,,,,,
player,201511010den,den,FowlBe00,fumbles_forced,0,,,,,
player,201511010den,den,NelsCo00,def_int,0,,,,,
player,201511010den,den,NelsCo00,def_int_yds,0,,,,,
player,201511010den,den,NelsCo00,def_int_td,0,,,,,
player,201511010den,den,NelsCo00,def_int_long,0,,,,,
player,201511010den,den,NelsCo00,pass_defended,0,,,,,
player,201511010den,den,NelsCo00,sacks,0.0,,,,,
player,201511010den,den,NelsCo00,tackles_combined,1,,,,,
player,201511010den,den,NelsCo00,tackles_solo,0,,,,,
player,201511010den,den,NelsCo00,tackles_assists,1,,,,,
player,201511010den,den,NelsCo00,tackles_loss,0,,,,,
player,201511010den,den,NelsCo00,qb_hits,0,,,,,
player,201511010den,den,NelsCo00,fumbles_rec,0,,,,,
player,201511010den,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201511010den,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201511010den,den,NelsCo00,fumbles_forced,0,,,,,
player,201511010den,den,RobyBr00,def_int,0,,,,,
player,201511010den,den,RobyBr00,def_int_yds,0,,,,,
player,201511010den,den,RobyBr00,def_int_td,0,,,,,
player,201511010den,den,RobyBr00,def_int_long,0,,,,,
player,201511010den,den,RobyBr00,pass_defended,0,,,,,
player,201511010den,den,RobyBr00,sacks,0.0,,,,,
player,201511010den,den,RobyBr00,tackles_combined,1,,,,,
player,201511010den,den,RobyBr00,tackles_solo,0,,,,,
player,201511010den,den,RobyBr00,tackles_assists,1,,,,,
player,201511010den,den,RobyBr00,tackles_loss,0,,,,,
player,201511010den,den,RobyBr00,qb_hits,0,,,,,
player,201511010den,den,RobyBr00,fumbles_rec,0,,,,,
player,201511010den,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201511010den,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201511010den,den,RobyBr00,fumbles_forced,0,,,,,
player,201511010den,den,TaliAq99,def_int,0,,,,,
player,201511010den,den,TaliAq99,def_int_yds,0,,,,,
player,201511010den,den,TaliAq99,def_int_td,0,,,,,
player,201511010den,den,TaliAq99,def_int_long,0,,,,,
player,201511010den,den,TaliAq99,pass_defended,0,,,,,
player,201511010den,den,TaliAq99,sacks,0.0,,,,,
player,201511010den,den,TaliAq99,tackles_combined,1,,,,,
player,201511010den,den,TaliAq99,tackles_solo,1,,,,,
player,201511010den,den,TaliAq99,tackles_assists,0,,,,,
player,201511010den,den,TaliAq99,tackles_loss,0,,,,,
player,201511010den,den,TaliAq99,qb_hits,0,,,,,
player,201511010den,den,TaliAq99,fumbles_rec,0,,,,,
player,201511010den,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201511010den,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201511010den,den,TaliAq99,fumbles_forced,0,,,,,
player,201511010den,gnb,HydeMi00,kick_ret,1,,,,,
player,201511010den,gnb,HydeMi00,kick_ret_yds,23,,,,,
player,201511010den,gnb,HydeMi00,kick_ret_yds_per_ret,23.0,,,,,
player,201511010den,gnb,HydeMi00,kick_ret_td,0,,,,,
player,201511010den,gnb,HydeMi00,kick_ret_long,23,,,,,
player,201511010den,gnb,HydeMi00,punt_ret,1,,,,,
player,201511010den,gnb,HydeMi00,punt_ret_yds,9,,,,,
player,201511010den,gnb,HydeMi00,punt_ret_yds_per_ret,9.0,,,,,
player,201511010den,gnb,HydeMi00,punt_ret_td,0,,,,,
player,201511010den,gnb,HydeMi00,punt_ret_long,9,,,,,
player,201511010den,gnb,AbbrJa00,kick_ret,1,,,,,
player,201511010den,gnb,AbbrJa00,kick_ret_yds,22,,,,,
player,201511010den,gnb,AbbrJa00,kick_ret_yds_per_ret,22.0,,,,,
player,201511010den,gnb,AbbrJa00,kick_ret_td,0,,,,,
player,201511010den,gnb,AbbrJa00,kick_ret_long,22,,,,,
player,201511010den,gnb,AbbrJa00,punt_ret,0,,,,,
player,201511010den,gnb,AbbrJa00,punt_ret_yds,0,,,,,
player,201511010den,gnb,AbbrJa00,punt_ret_yds_per_ret,,,,,,
player,201511010den,gnb,AbbrJa00,punt_ret_td,0,,,,,
player,201511010den,gnb,AbbrJa00,punt_ret_long,0,,,,,
player,201511010den,den,SandEm00,kick_ret,1,,,,,
player,201511010den,den,SandEm00,kick_ret_yds,13,,,,,
player,201511010den,den,SandEm00,kick_ret_yds_per_ret,13.0,,,,,
player,201511010den,den,SandEm00,kick_ret_td,0,,,,,
player,201511010den,den,SandEm00,kick_ret_long,13,,,,,
player,201511010den,den,SandEm00,punt_ret,3,,,,,
player,201511010den,den,SandEm00,punt_ret_yds,12,,,,,
player,201511010den,den,SandEm00,punt_ret_yds_per_ret,4.0,,,,,
player,201511010den,den,SandEm00,punt_ret_td,0,,,,,
player,201511010den,den,SandEm00,punt_ret_long,6,,,,,
player,201511010den,gnb,CrosMa20,xpm,1,,,,,
player,201511010den,gnb,CrosMa20,xpa,1,,,,,
player,201511010den,gnb,CrosMa20,fgm,1,,,,,
player,201511010den,gnb,CrosMa20,fga,1,,,,,
player,201511010den,gnb,CrosMa20,punt,0,,,,,
player,201511010den,gnb,CrosMa20,punt_yds,0,,,,,
player,201511010den,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201511010den,gnb,CrosMa20,punt_long,0,,,,,
player,201511010den,gnb,MastTi99,xpm,,,,,,
player,201511010den,gnb,MastTi99,xpa,,,,,,
player,201511010den,gnb,MastTi99,fgm,,,,,,
player,201511010den,gnb,MastTi99,fga,,,,,,
player,201511010den,gnb,MastTi99,punt,5,,,,,
player,201511010den,gnb,MastTi99,punt_yds,231,,,,,
player,201511010den,gnb,MastTi99,punt_yds_per_punt,46.2,,,,,
player,201511010den,gnb,MastTi99,punt_long,49,,,,,
player,201511010den,den,McMaBr01,xpm,3,,,,,
player,201511010den,den,McMaBr01,xpa,3,,,,,
player,201511010den,den,McMaBr01,fgm,2,,,,,
player,201511010den,den,McMaBr01,fga,2,,,,,
player,201511010den,den,McMaBr01,punt,0,,,,,
player,201511010den,den,McMaBr01,punt_yds,0,,,,,
player,201511010den,den,McMaBr01,punt_yds_per_punt,,,,,,
player,201511010den,den,McMaBr01,punt_long,0,,,,,
player,201511010den,den,ColqBr00,xpm,,,,,,
player,201511010den,den,ColqBr00,xpa,,,,,,
player,201511010den,den,ColqBr00,fgm,,,,,,
player,201511010den,den,ColqBr00,fga,,,,,,
player,201511010den,den,ColqBr00,punt,3,,,,,
player,201511010den,den,ColqBr00,punt_yds,120,,,,,
player,201511010den,den,ColqBr00,punt_yds_per_punt,40.0,,,,,
player,201511010den,den,ColqBr00,punt_long,46,,,,,
player,201511010den,den,ParaMa00,pos,C,,,,,
player,201511010den,den,ParaMa00,offense,67,,,,,
player,201511010den,den,ParaMa00,off_pct,100%,,,,,
player,201511010den,den,ParaMa00,defense,0,,,,,
player,201511010den,den,ParaMa00,def_pct,0%,,,,,
player,201511010den,den,ParaMa00,special_teams,5,,,,,
player,201511010den,den,ParaMa00,st_pct,20%,,,,,
player,201511010den,den,SchoMi00,pos,T,,,,,
player,201511010den,den,SchoMi00,offense,67,,,,,
player,201511010den,den,SchoMi00,off_pct,100%,,,,,
player,201511010den,den,SchoMi00,defense,0,,,,,
player,201511010den,den,SchoMi00,def_pct,0%,,,,,
player,201511010den,den,SchoMi00,special_teams,5,,,,,
player,201511010den,den,SchoMi00,st_pct,20%,,,,,
player,201511010den,den,VasqLo20,pos,G,,,,,
player,201511010den,den,VasqLo20,offense,67,,,,,
player,201511010den,den,VasqLo20,off_pct,100%,,,,,
player,201511010den,den,VasqLo20,defense,0,,,,,
player,201511010den,den,VasqLo20,def_pct,0%,,,,,
player,201511010den,den,VasqLo20,special_teams,5,,,,,
player,201511010den,den,VasqLo20,st_pct,20%,,,,,
player,201511010den,den,MannPe00,pos,QB,,,,,
player,201511010den,den,MannPe00,offense,67,,,,,
player,201511010den,den,MannPe00,off_pct,100%,,,,,
player,201511010den,den,MannPe00,defense,0,,,,,
player,201511010den,den,MannPe00,def_pct,0%,,,,,
player,201511010den,den,MannPe00,special_teams,0,,,,,
player,201511010den,den,MannPe00,st_pct,0%,,,,,
player,201511010den,den,SandEm00,pos,WR,,,,,
player,201511010den,den,SandEm00,offense,58,,,,,
player,201511010den,den,SandEm00,off_pct,87%,,,,,
player,201511010den,den,SandEm00,defense,0,,,,,
player,201511010den,den,SandEm00,def_pct,0%,,,,,
player,201511010den,den,SandEm00,special_teams,6,,,,,
player,201511010den,den,SandEm00,st_pct,24%,,,,,
player,201511010den,den,ThomDe03,pos,WR,,,,,
player,201511010den,den,ThomDe03,offense,53,,,,,
player,201511010den,den,ThomDe03,off_pct,79%,,,,,
player,201511010den,den,ThomDe03,defense,0,,,,,
player,201511010den,den,ThomDe03,def_pct,0%,,,,,
player,201511010den,den,ThomDe03,special_teams,0,,,,,
player,201511010den,den,ThomDe03,st_pct,0%,,,,,
player,201511010den,den,MathEv20,pos,G,,,,,
player,201511010den,den,MathEv20,offense,52,,,,,
player,201511010den,den,MathEv20,off_pct,78%,,,,,
player,201511010den,den,MathEv20,defense,0,,,,,
player,201511010den,den,MathEv20,def_pct,0%,,,,,
player,201511010den,den,MathEv20,special_teams,5,,,,,
player,201511010den,den,MathEv20,st_pct,20%,,,,,
player,201511010den,den,DaniOw00,pos,TE,,,,,
player,201511010den,den,DaniOw00,offense,49,,,,,
player,201511010den,den,DaniOw00,off_pct,73%,,,,,
player,201511010den,den,DaniOw00,defense,0,,,,,
player,201511010den,den,DaniOw00,def_pct,0%,,,,,
player,201511010den,den,DaniOw00,special_teams,0,,,,,
player,201511010den,den,DaniOw00,st_pct,0%,,,,,
player,201511010den,den,GreeVi00,pos,TE,,,,,
player,201511010den,den,GreeVi00,offense,41,,,,,
player,201511010den,den,GreeVi00,off_pct,61%,,,,,
player,201511010den,den,GreeVi00,defense,0,,,,,
player,201511010den,den,GreeVi00,def_pct,0%,,,,,
player,201511010den,den,GreeVi00,special_teams,12,,,,,
player,201511010den,den,GreeVi00,st_pct,48%,,,,,
player,201511010den,den,HarrRy20,pos,T,,,,,
player,201511010den,den,HarrRy20,offense,40,,,,,
player,201511010den,den,HarrRy20,off_pct,60%,,,,,
player,201511010den,den,HarrRy20,defense,0,,,,,
player,201511010den,den,HarrRy20,def_pct,0%,,,,,
player,201511010den,den,HarrRy20,special_teams,5,,,,,
player,201511010den,den,HarrRy20,st_pct,20%,,,,,
player,201511010den,den,HillRo00,pos,RB,,,,,
player,201511010den,den,HillRo00,offense,38,,,,,
player,201511010den,den,HillRo00,off_pct,57%,,,,,
player,201511010den,den,HillRo00,defense,0,,,,,
player,201511010den,den,HillRo00,def_pct,0%,,,,,
player,201511010den,den,HillRo00,special_teams,0,,,,,
player,201511010den,den,HillRo00,st_pct,0%,,,,,
player,201511010den,den,FowlBe00,pos,WR,,,,,
player,201511010den,den,FowlBe00,offense,31,,,,,
player,201511010den,den,FowlBe00,off_pct,46%,,,,,
player,201511010den,den,FowlBe00,defense,0,,,,,
player,201511010den,den,FowlBe00,def_pct,0%,,,,,
player,201511010den,den,FowlBe00,special_teams,14,,,,,
player,201511010den,den,FowlBe00,st_pct,56%,,,,,
player,201511010den,den,AndeC.00,pos,RB,,,,,
player,201511010den,den,AndeC.00,offense,27,,,,,
player,201511010den,den,AndeC.00,off_pct,40%,,,,,
player,201511010den,den,AndeC.00,defense,0,,,,,
player,201511010den,den,AndeC.00,def_pct,0%,,,,,
player,201511010den,den,AndeC.00,special_teams,0,,,,,
player,201511010den,den,AndeC.00,st_pct,0%,,,,,
player,201511010den,den,PoluTy20,pos,T,,,,,
player,201511010den,den,PoluTy20,offense,27,,,,,
player,201511010den,den,PoluTy20,off_pct,40%,,,,,
player,201511010den,den,PoluTy20,defense,0,,,,,
player,201511010den,den,PoluTy20,def_pct,0%,,,,,
player,201511010den,den,PoluTy20,special_teams,0,,,,,
player,201511010den,den,PoluTy20,st_pct,0%,,,,,
player,201511010den,den,CaldAn00,pos,WR,,,,,
player,201511010den,den,CaldAn00,offense,25,,,,,
player,201511010den,den,CaldAn00,off_pct,37%,,,,,
player,201511010den,den,CaldAn00,defense,0,,,,,
player,201511010den,den,CaldAn00,def_pct,0%,,,,,
player,201511010den,den,CaldAn00,special_teams,10,,,,,
player,201511010den,den,CaldAn00,st_pct,40%,,,,,
player,201511010den,den,GarcMa00,pos,G,,,,,
player,201511010den,den,GarcMa00,offense,16,,,,,
player,201511010den,den,GarcMa00,off_pct,24%,,,,,
player,201511010den,den,GarcMa00,defense,0,,,,,
player,201511010den,den,GarcMa00,def_pct,0%,,,,,
player,201511010den,den,GarcMa00,special_teams,5,,,,,
player,201511010den,den,GarcMa00,st_pct,20%,,,,,
player,201511010den,den,LatiCo00,pos,WR,,,,,
player,201511010den,den,LatiCo00,offense,8,,,,,
player,201511010den,den,LatiCo00,off_pct,12%,,,,,
player,201511010den,den,LatiCo00,defense,0,,,,,
player,201511010den,den,LatiCo00,def_pct,0%,,,,,
player,201511010den,den,LatiCo00,special_teams,14,,,,,
player,201511010den,den,LatiCo00,st_pct,56%,,,,,
player,201511010den,den,ThomJu01,pos,RB,,,,,
player,201511010den,den,ThomJu01,offense,2,,,,,
player,201511010den,den,ThomJu01,off_pct,3%,,,,,
player,201511010den,den,ThomJu01,defense,0,,,,,
player,201511010den,den,ThomJu01,def_pct,0%,,,,,
player,201511010den,den,ThomJu01,special_teams,7,,,,,
player,201511010den,den,ThomJu01,st_pct,28%,,,,,
player,201511010den,den,GordRi00,pos,TE,,,,,
player,201511010den,den,GordRi00,offense,1,,,,,
player,201511010den,den,GordRi00,off_pct,1%,,,,,
player,201511010den,den,GordRi00,defense,0,,,,,
player,201511010den,den,GordRi00,def_pct,0%,,,,,
player,201511010den,den,GordRi00,special_teams,4,,,,,
player,201511010den,den,GordRi00,st_pct,16%,,,,,
player,201511010den,den,FereJa00,pos,C,,,,,
player,201511010den,den,FereJa00,offense,1,,,,,
player,201511010den,den,FereJa00,off_pct,1%,,,,,
player,201511010den,den,FereJa00,defense,0,,,,,
player,201511010den,den,FereJa00,def_pct,0%,,,,,
player,201511010den,den,FereJa00,special_teams,0,,,,,
player,201511010den,den,FereJa00,st_pct,0%,,,,,
player,201511010den,den,HarrCh01,pos,CB,,,,,
player,201511010den,den,HarrCh01,offense,0,,,,,
player,201511010den,den,HarrCh01,off_pct,0%,,,,,
player,201511010den,den,HarrCh01,defense,51,,,,,
player,201511010den,den,HarrCh01,def_pct,96%,,,,,
player,201511010den,den,HarrCh01,special_teams,3,,,,,
player,201511010den,den,HarrCh01,st_pct,12%,,,,,
player,201511010den,den,RobyBr00,pos,CB,,,,,
player,201511010den,den,RobyBr00,offense,0,,,,,
player,201511010den,den,RobyBr00,off_pct,0%,,,,,
player,201511010den,den,RobyBr00,defense,49,,,,,
player,201511010den,den,RobyBr00,def_pct,92%,,,,,
player,201511010den,den,RobyBr00,special_teams,4,,,,,
player,201511010den,den,RobyBr00,st_pct,16%,,,,,
player,201511010den,den,WardT.99,pos,SS,,,,,
player,201511010den,den,WardT.99,offense,0,,,,,
player,201511010den,den,WardT.99,off_pct,0%,,,,,
player,201511010den,den,WardT.99,defense,49,,,,,
player,201511010den,den,WardT.99,def_pct,92%,,,,,
player,201511010den,den,WardT.99,special_teams,2,,,,,
player,201511010den,den,WardT.99,st_pct,8%,,,,,
player,201511010den,den,TaliAq99,pos,CB,,,,,
player,201511010den,den,TaliAq99,offense,0,,,,,
player,201511010den,den,TaliAq99,off_pct,0%,,,,,
player,201511010den,den,TaliAq99,defense,48,,,,,
player,201511010den,den,TaliAq99,def_pct,91%,,,,,
player,201511010den,den,TaliAq99,special_teams,1,,,,,
player,201511010den,den,TaliAq99,st_pct,4%,,,,,
player,201511010den,den,MarsBr01,pos,LB,,,,,
player,201511010den,den,MarsBr01,offense,0,,,,,
player,201511010den,den,MarsBr01,off_pct,0%,,,,,
player,201511010den,den,MarsBr01,defense,46,,,,,
player,201511010den,den,MarsBr01,def_pct,87%,,,,,
player,201511010den,den,MarsBr01,special_teams,3,,,,,
player,201511010den,den,MarsBr01,st_pct,12%,,,,,
player,201511010den,den,JackMa02,pos,DE,,,,,
player,201511010den,den,JackMa02,offense,0,,,,,
player,201511010den,den,JackMa02,off_pct,0%,,,,,
player,201511010den,den,JackMa02,defense,38,,,,,
player,201511010den,den,JackMa02,def_pct,72%,,,,,
player,201511010den,den,JackMa02,special_teams,2,,,,,
player,201511010den,den,JackMa02,st_pct,8%,,,,,
player,201511010den,den,MillVo00,pos,LB,,,,,
player,201511010den,den,MillVo00,offense,0,,,,,
player,201511010den,den,MillVo00,off_pct,0%,,,,,
player,201511010den,den,MillVo00,defense,35,,,,,
player,201511010den,den,MillVo00,def_pct,66%,,,,,
player,201511010den,den,MillVo00,special_teams,0,,,,,
player,201511010den,den,MillVo00,st_pct,0%,,,,,
player,201511010den,den,WareDe99,pos,LB,,,,,
player,201511010den,den,WareDe99,offense,0,,,,,
player,201511010den,den,WareDe99,off_pct,0%,,,,,
player,201511010den,den,WareDe99,defense,34,,,,,
player,201511010den,den,WareDe99,def_pct,64%,,,,,
player,201511010den,den,WareDe99,special_teams,1,,,,,
player,201511010den,den,WareDe99,st_pct,4%,,,,,
player,201511010den,den,StewDa00,pos,FS,,,,,
player,201511010den,den,StewDa00,offense,0,,,,,
player,201511010den,den,StewDa00,off_pct,0%,,,,,
player,201511010den,den,StewDa00,defense,33,,,,,
player,201511010den,den,StewDa00,def_pct,62%,,,,,
player,201511010den,den,StewDa00,special_teams,4,,,,,
player,201511010den,den,StewDa00,st_pct,16%,,,,,
player,201511010den,den,TrevDa00,pos,LB,,,,,
player,201511010den,den,TrevDa00,offense,0,,,,,
player,201511010den,den,TrevDa00,off_pct,0%,,,,,
player,201511010den,den,TrevDa00,defense,31,,,,,
player,201511010den,den,TrevDa00,def_pct,58%,,,,,
player,201511010den,den,TrevDa00,special_teams,3,,,,,
player,201511010den,den,TrevDa00,st_pct,12%,,,,,
player,201511010den,den,WolfDe00,pos,DE,,,,,
player,201511010den,den,WolfDe00,offense,0,,,,,
player,201511010den,den,WolfDe00,off_pct,0%,,,,,
player,201511010den,den,WolfDe00,defense,29,,,,,
player,201511010den,den,WolfDe00,def_pct,55%,,,,,
player,201511010den,den,WolfDe00,special_teams,3,,,,,
player,201511010den,den,WolfDe00,st_pct,12%,,,,,
player,201511010den,den,BrutDa99,pos,SS,,,,,
player,201511010den,den,BrutDa99,offense,0,,,,,
player,201511010den,den,BrutDa99,off_pct,0%,,,,,
player,201511010den,den,BrutDa99,defense,26,,,,,
player,201511010den,den,BrutDa99,def_pct,49%,,,,,
player,201511010den,den,BrutDa99,special_teams,19,,,,,
player,201511010den,den,BrutDa99,st_pct,76%,,,,,
player,201511010den,den,WillSy00,pos,NT,,,,,
player,201511010den,den,WillSy00,offense,0,,,,,
player,201511010den,den,WillSy00,off_pct,0%,,,,,
player,201511010den,den,WillSy00,defense,25,,,,,
player,201511010den,den,WillSy00,def_pct,47%,,,,,
player,201511010den,den,WillSy00,special_teams,3,,,,,
player,201511010den,den,WillSy00,st_pct,12%,,,,,
player,201511010den,den,SmitAn22,pos,DE,,,,,
player,201511010den,den,SmitAn22,offense,0,,,,,
player,201511010den,den,SmitAn22,off_pct,0%,,,,,
player,201511010den,den,SmitAn22,defense,25,,,,,
player,201511010den,den,SmitAn22,def_pct,47%,,,,,
player,201511010den,den,SmitAn22,special_teams,0,,,,,
player,201511010den,den,SmitAn22,st_pct,0%,,,,,
player,201511010den,den,McCrLe01,pos,LB,,,,,
player,201511010den,den,McCrLe01,offense,0,,,,,
player,201511010den,den,McCrLe01,off_pct,0%,,,,,
player,201511010den,den,McCrLe01,defense,19,,,,,
player,201511010den,den,McCrLe01,def_pct,36%,,,,,
player,201511010den,den,McCrLe01,special_teams,13,,,,,
player,201511010den,den,McCrLe01,st_pct,52%,,,,,
player,201511010den,den,BarrSh00,pos,LB,,,,,
player,201511010den,den,BarrSh00,offense,0,,,,,
player,201511010den,den,BarrSh00,off_pct,0%,,,,,
player,201511010den,den,BarrSh00,defense,18,,,,,
player,201511010den,den,BarrSh00,def_pct,34%,,,,,
player,201511010den,den,BarrSh00,special_teams,20,,,,,
player,201511010den,den,BarrSh00,st_pct,80%,,,,,
player,201511010den,den,WalkVa99,pos,DE,,,,,
player,201511010den,den,WalkVa99,offense,0,,,,,
player,201511010den,den,WalkVa99,off_pct,0%,,,,,
player,201511010den,den,WalkVa99,defense,17,,,,,
player,201511010den,den,WalkVa99,def_pct,32%,,,,,
player,201511010den,den,WalkVa99,special_teams,6,,,,,
player,201511010den,den,WalkVa99,st_pct,24%,,,,,
player,201511010den,den,WebsKa00,pos,CB,,,,,
player,201511010den,den,WebsKa00,offense,0,,,,,
player,201511010den,den,WebsKa00,off_pct,0%,,,,,
player,201511010den,den,WebsKa00,defense,5,,,,,
player,201511010den,den,WebsKa00,def_pct,9%,,,,,
player,201511010den,den,WebsKa00,special_teams,13,,,,,
player,201511010den,den,WebsKa00,st_pct,52%,,,,,
player,201511010den,den,DaviTo01,pos,LB,,,,,
player,201511010den,den,DaviTo01,offense,0,,,,,
player,201511010den,den,DaviTo01,off_pct,0%,,,,,
player,201511010den,den,DaviTo01,defense,2,,,,,
player,201511010den,den,DaviTo01,def_pct,4%,,,,,
player,201511010den,den,DaviTo01,special_teams,17,,,,,
player,201511010den,den,DaviTo01,st_pct,68%,,,,,
player,201511010den,den,NelsCo00,pos,LB,,,,,
player,201511010den,den,NelsCo00,offense,0,,,,,
player,201511010den,den,NelsCo00,off_pct,0%,,,,,
player,201511010den,den,NelsCo00,defense,2,,,,,
player,201511010den,den,NelsCo00,def_pct,4%,,,,,
player,201511010den,den,NelsCo00,special_teams,17,,,,,
player,201511010den,den,NelsCo00,st_pct,68%,,,,,
player,201511010den,den,BoldOm00,pos,FS,,,,,
player,201511010den,den,BoldOm00,offense,0,,,,,
player,201511010den,den,BoldOm00,off_pct,0%,,,,,
player,201511010den,den,BoldOm00,defense,1,,,,,
player,201511010den,den,BoldOm00,def_pct,2%,,,,,
player,201511010den,den,BoldOm00,special_teams,17,,,,,
player,201511010den,den,BoldOm00,st_pct,68%,,,,,
player,201511010den,den,McMaBr01,pos,K,,,,,
player,201511010den,den,McMaBr01,offense,0,,,,,
player,201511010den,den,McMaBr01,off_pct,0%,,,,,
player,201511010den,den,McMaBr01,defense,0,,,,,
player,201511010den,den,McMaBr01,def_pct,0%,,,,,
player,201511010den,den,McMaBr01,special_teams,11,,,,,
player,201511010den,den,McMaBr01,st_pct,44%,,,,,
player,201511010den,den,BrewAa00,pos,LS,,,,,
player,201511010den,den,BrewAa00,offense,0,,,,,
player,201511010den,den,BrewAa00,off_pct,0%,,,,,
player,201511010den,den,BrewAa00,defense,0,,,,,
player,201511010den,den,BrewAa00,def_pct,0%,,,,,
player,201511010den,den,BrewAa00,special_teams,8,,,,,
player,201511010den,den,BrewAa00,st_pct,32%,,,,,
player,201511010den,den,ColqBr00,pos,P,,,,,
player,201511010den,den,ColqBr00,offense,0,,,,,
player,201511010den,den,ColqBr00,off_pct,0%,,,,,
player,201511010den,den,ColqBr00,defense,0,,,,,
player,201511010den,den,ColqBr00,def_pct,0%,,,,,
player,201511010den,den,ColqBr00,special_teams,8,,,,,
player,201511010den,den,ColqBr00,st_pct,32%,,,,,
player,201511010den,gnb,BulaBr20,pos,T,,,,,
player,201511010den,gnb,BulaBr20,offense,53,,,,,
player,201511010den,gnb,BulaBr20,off_pct,100%,,,,,
player,201511010den,gnb,BulaBr20,defense,0,,,,,
player,201511010den,gnb,BulaBr20,def_pct,0%,,,,,
player,201511010den,gnb,BulaBr20,special_teams,2,,,,,
player,201511010den,gnb,BulaBr20,st_pct,8%,,,,,
player,201511010den,gnb,BakhDa00,pos,T,,,,,
player,201511010den,gnb,BakhDa00,offense,53,,,,,
player,201511010den,gnb,BakhDa00,off_pct,100%,,,,,
player,201511010den,gnb,BakhDa00,defense,0,,,,,
player,201511010den,gnb,BakhDa00,def_pct,0%,,,,,
player,201511010den,gnb,BakhDa00,special_teams,2,,,,,
player,201511010den,gnb,BakhDa00,st_pct,8%,,,,,
player,201511010den,gnb,LinsCo00,pos,C,,,,,
player,201511010den,gnb,LinsCo00,offense,53,,,,,
player,201511010den,gnb,LinsCo00,off_pct,100%,,,,,
player,201511010den,gnb,LinsCo00,defense,0,,,,,
player,201511010den,gnb,LinsCo00,def_pct,0%,,,,,
player,201511010den,gnb,LinsCo00,special_teams,0,,,,,
player,201511010den,gnb,LinsCo00,st_pct,0%,,,,,
player,201511010den,gnb,LangT.20,pos,G,,,,,
player,201511010den,gnb,LangT.20,offense,51,,,,,
player,201511010den,gnb,LangT.20,off_pct,96%,,,,,
player,201511010den,gnb,LangT.20,defense,0,,,,,
player,201511010den,gnb,LangT.20,def_pct,0%,,,,,
player,201511010den,gnb,LangT.20,special_teams,2,,,,,
player,201511010den,gnb,LangT.20,st_pct,8%,,,,,
player,201511010den,gnb,SittJo20,pos,G,,,,,
player,201511010den,gnb,SittJo20,offense,51,,,,,
player,201511010den,gnb,SittJo20,off_pct,96%,,,,,
player,201511010den,gnb,SittJo20,defense,0,,,,,
player,201511010den,gnb,SittJo20,def_pct,0%,,,,,
player,201511010den,gnb,SittJo20,special_teams,2,,,,,
player,201511010den,gnb,SittJo20,st_pct,8%,,,,,
player,201511010den,gnb,AdamDa01,pos,WR,,,,,
player,201511010den,gnb,AdamDa01,offense,51,,,,,
